[['2, k, 0', [-0.104351, -0.368907, 1.0]], ['2, k, 1', [-0.104569, -0.0648602, 1.0]], ['2, k, 2', [-0.104057, 0.231697, 1.0]], ['2, k, 3', [-0.0928404, 0.366086, 1.0]], ['2, k, 4', [-0.273385, 0.143321, 1.0]], ['2, k, 5', [-0.390553, -0.0283591, 1.0]], ['2, k, 6', [-0.216851, -0.172468, 1.0]], ['2, k, 7', [-0.159601, -0.220545, 1.0]], ['2, k, 8', [0.0647681, 0.147916, 1.0]], ['2, k, 9', [0.147573, -0.0302177, 1.0]], ['2, k, 10', [0.0317649, -0.224152, 1.0]], ['2, k, 11', [-0.00659025, -0.288839, 1.0]], ['2, k, 12', [-0.179922, -0.364319, 1.0]], ['2, k, 13', [-0.19487, -0.69287, 1.0]], ['2, k, 14', [-0.178472, -1.05475, 1.0]], ['2, k, 15', [-0.187134, -1.12598, 1.0]], ['2, k, 16', [-0.0255843, -0.362178, 1.0]], ['2, k, 17', [-0.0228035, -0.68093, 1.0]], ['2, k, 18', [-0.0308134, -1.04985, 1.0]], ['2, k, 19', [-0.0152588, -1.12402, 1.0]], ['2, k, 20', [-0.10431, 0.158673, 1.0]], ['2, k, 21', [-0.158923, -0.219607, 1.0]], ['2, k, 22', [-0.158037, -0.218383, 1.0]], ['2, k, 23', [-0.00656219, -0.287609, 1.0]], ['2, k, 24', [-0.00652558, -0.286005, 1.0]]]
[['2, k, 0', [-0.0981424, -0.372509, 1.0]], ['2, k, 1', [-0.0995002, -0.0657939, 1.0]], ['2, k, 2', [-0.100647, 0.232584, 1.0]], ['2, k, 3', [-0.0913387, 0.365394, 1.0]], ['2, k, 4', [-0.271447, 0.141695, 1.0]], ['2, k, 5', [-0.38329, -0.0240456, 1.0]], ['2, k, 6', [-0.287965, -0.225401, 1.0]], ['2, k, 7', [-0.279717, -0.264754, 1.0]], ['2, k, 8', [0.0681219, 0.143015, 1.0]], ['2, k, 9', [0.158739, -0.0362863, 1.0]], ['2, k, 10', [0.0796906, -0.242587, 1.0]], ['2, k, 11', [0.0693328, -0.292109, 1.0]], ['2, k, 12', [-0.174036, -0.367011, 1.0]], ['2, k, 13', [-0.196053, -0.687981, 1.0]], ['2, k, 14', [-0.178712, -1.05242, 1.0]], ['2, k, 15', [-0.188596, -1.12825, 1.0]], ['2, k, 16', [-0.0192186, -0.366431, 1.0]], ['2, k, 17', [-0.0169158, -0.675942, 1.0]], ['2, k, 18', [-0.0298252, -1.04931, 1.0]], ['2, k, 19', [-0.0147055, -1.12164, 1.0]], ['2, k, 20', [-0.10045, 0.159228, 1.0]], ['2, k, 21', [-0.287873, -0.321251, 1.0]], ['2, k, 22', [-0.269309, -0.229643, 1.0]], ['2, k, 23', [0.0795475, -0.370347, 1.0]], ['2, k, 24', [0.0607827, -0.302378, 1.0]]]
[['2, k, 0', [-0.0978293, -0.372769, 1.0]], ['2, k, 1', [-0.0989776, -0.0659532, 1.0]], ['2, k, 2', [-0.099889, 0.232654, 1.0]], ['2, k, 3', [-0.0908416, 0.365452, 1.0]], ['2, k, 4', [-0.271079, 0.141303, 1.0]], ['2, k, 5', [-0.382645, -0.0237628, 1.0]], ['2, k, 6', [-0.288679, -0.225394, 1.0]], ['2, k, 7', [-0.278557, -0.265428, 1.0]], ['2, k, 8', [0.0682831, 0.142716, 1.0]], ['2, k, 9', [0.159119, -0.0377476, 1.0]], ['2, k, 10', [0.0789406, -0.243202, 1.0]], ['2, k, 11', [0.0697514, -0.286803, 1.0]], ['2, k, 12', [-0.173788, -0.367196, 1.0]], ['2, k, 13', [-0.19704, -0.6869, 1.0]], ['2, k, 14', [-0.178693, -1.05228, 1.0]], ['2, k, 15', [-0.18861, -1.1284, 1.0]], ['2, k, 16', [-0.0188439, -0.36676, 1.0]], ['2, k, 17', [-0.0174749, -0.674632, 1.0]], ['2, k, 18', [-0.0294477, -1.0484, 1.0]], ['2, k, 19', [-0.0148685, -1.12136, 1.0]], ['2, k, 20', [-0.0997353, 0.159225, 1.0]], ['2, k, 21', [-0.289572, -0.320979, 1.0]], ['2, k, 22', [-0.266521, -0.228394, 1.0]], ['2, k, 23', [0.0783974, -0.370865, 1.0]], ['2, k, 24', [0.060399, -0.303712, 1.0]]]
[['2, k, 0', [-0.0972871, -0.373009, 1.0]], ['2, k, 1', [-0.0983906, -0.0661063, 1.0]], ['2, k, 2', [-0.0992334, 0.232692, 1.0]], ['2, k, 3', [-0.0898689, 0.365189, 1.0]], ['2, k, 4', [-0.27063, 0.140883, 1.0]], ['2, k, 5', [-0.381935, -0.0232235, 1.0]], ['2, k, 6', [-0.289239, -0.22513, 1.0]], ['2, k, 7', [-0.276649, -0.2615, 1.0]], ['2, k, 8', [0.0687104, 0.142382, 1.0]], ['2, k, 9', [0.159647, -0.0378869, 1.0]], ['2, k, 10', [0.0788827, -0.242857, 1.0]], ['2, k, 11', [0.0724658, -0.290843, 1.0]], ['2, k, 12', [-0.173332, -0.367357, 1.0]], ['2, k, 13', [-0.196499, -0.685935, 1.0]], ['2, k, 14', [-0.178695, -1.05216, 1.0]], ['2, k, 15', [-0.189149, -1.12873, 1.0]], ['2, k, 16', [-0.0182273, -0.367071, 1.0]], ['2, k, 17', [-0.0170716, -0.674066, 1.0]], ['2, k, 18', [-0.0292998, -1.04821, 1.0]], ['2, k, 19', [-0.0152734, -1.12147, 1.0]], ['2, k, 20', [-0.0990919, 0.159201, 1.0]], ['2, k, 21', [-0.287619, -0.320229, 1.0]], ['2, k, 22', [-0.265863, -0.228941, 1.0]], ['2, k, 23', [0.0827189, -0.367521, 1.0]], ['2, k, 24', [0.0623158, -0.308299, 1.0]]]
[['2, k, 0', [-0.0969163, -0.373215, 1.0]], ['2, k, 1', [-0.0979363, -0.0661857, 1.0]], ['2, k, 2', [-0.0986553, 0.232797, 1.0]], ['2, k, 3', [-0.0893138, 0.365342, 1.0]], ['2, k, 4', [-0.269963, 0.140558, 1.0]], ['2, k, 5', [-0.381905, -0.0231652, 1.0]], ['2, k, 6', [-0.289368, -0.224796, 1.0]], ['2, k, 7', [-0.272422, -0.254909, 1.0]], ['2, k, 8', [0.0695496, 0.14211, 1.0]], ['2, k, 9', [0.160245, -0.0372055, 1.0]], ['2, k, 10', [0.079436, -0.241909, 1.0]], ['2, k, 11', [0.0725011, -0.286418, 1.0]], ['2, k, 12', [-0.173006, -0.367499, 1.0]], ['2, k, 13', [-0.196261, -0.685078, 1.0]], ['2, k, 14', [-0.178864, -1.05156, 1.0]], ['2, k, 15', [-0.189107, -1.12832, 1.0]], ['2, k, 16', [-0.0178209, -0.367331, 1.0]], ['2, k, 17', [-0.0167907, -0.673351, 1.0]], ['2, k, 18', [-0.0292467, -1.04713, 1.0]], ['2, k, 19', [-0.0148468, -1.12141, 1.0]], ['2, k, 20', [-0.0985455, 0.159251, 1.0]], ['2, k, 21', [-0.280325, -0.313531, 1.0]], ['2, k, 22', [-0.261871, -0.229102, 1.0]], ['2, k, 23', [0.0826377, -0.357808, 1.0]], ['2, k, 24', [0.0614859, -0.30096, 1.0]]]
[['2, k, 0', [-0.0966719, -0.373299, 1.0]], ['2, k, 1', [-0.0977678, -0.0662102, 1.0]], ['2, k, 2', [-0.0985267, 0.232864, 1.0]], ['2, k, 3', [-0.0886081, 0.365296, 1.0]], ['2, k, 4', [-0.268796, 0.139841, 1.0]], ['2, k, 5', [-0.381682, -0.0231583, 1.0]], ['2, k, 6', [-0.289729, -0.224786, 1.0]], ['2, k, 7', [-0.27128, -0.258066, 1.0]], ['2, k, 8', [0.0698656, 0.142594, 1.0]], ['2, k, 9', [0.160537, -0.0368291, 1.0]], ['2, k, 10', [0.0801911, -0.241483, 1.0]], ['2, k, 11', [0.0721008, -0.283847, 1.0]], ['2, k, 12', [-0.172727, -0.36754, 1.0]], ['2, k, 13', [-0.195818, -0.685378, 1.0]], ['2, k, 14', [-0.178903, -1.05106, 1.0]], ['2, k, 15', [-0.189029, -1.12835, 1.0]], ['2, k, 16', [-0.0176167, -0.367449, 1.0]], ['2, k, 17', [-0.016721, -0.673579, 1.0]], ['2, k, 18', [-0.0284183, -1.05024, 1.0]], ['2, k, 19', [-0.014572, -1.1235, 1.0]], ['2, k, 20', [-0.098411, 0.159291, 1.0]], ['2, k, 21', [-0.283563, -0.318948, 1.0]], ['2, k, 22', [-0.26102, -0.229371, 1.0]], ['2, k, 23', [0.073475, -0.323987, 1.0]], ['2, k, 24', [0.0600634, -0.235888, 1.0]]]
[['2, k, 0', [-0.0963129, -0.373406, 1.0]], ['2, k, 1', [-0.0970922, -0.0662125, 1.0]], ['2, k, 2', [-0.0973764, 0.233101, 1.0]], ['2, k, 3', [-0.0870275, 0.365345, 1.0]], ['2, k, 4', [-0.268085, 0.139476, 1.0]], ['2, k, 5', [-0.381496, -0.0228486, 1.0]], ['2, k, 6', [-0.289065, -0.224016, 1.0]], ['2, k, 7', [-0.269741, -0.247501, 1.0]], ['2, k, 8', [0.0700536, 0.14268, 1.0]], ['2, k, 9', [0.160563, -0.0368198, 1.0]], ['2, k, 10', [0.0808427, -0.241515, 1.0]], ['2, k, 11', [0.0733571, -0.288413, 1.0]], ['2, k, 12', [-0.172349, -0.367664, 1.0]], ['2, k, 13', [-0.190902, -0.682802, 1.0]], ['2, k, 14', [-0.179504, -1.04878, 1.0]], ['2, k, 15', [-0.1884, -1.12842, 1.0]], ['2, k, 16', [-0.017283, -0.367535, 1.0]], ['2, k, 17', [-0.0164249, -0.673381, 1.0]], ['2, k, 18', [-0.0285023, -1.04981, 1.0]], ['2, k, 19', [-0.0144928, -1.12359, 1.0]], ['2, k, 20', [-0.0973945, 0.159449, 1.0]], ['2, k, 21', [-0.278313, -0.312545, 1.0]], ['2, k, 22', [-0.25833, -0.223245, 1.0]], ['2, k, 23', [0.0826345, -0.367155, 1.0]], ['2, k, 24', [0.0608652, -0.304613, 1.0]]]
[['2, k, 0', [-0.0963141, -0.373425, 1.0]], ['2, k, 1', [-0.0969937, -0.066272, 1.0]], ['2, k, 2', [-0.0969718, 0.233046, 1.0]], ['2, k, 3', [-0.0860803, 0.365394, 1.0]], ['2, k, 4', [-0.267139, 0.138992, 1.0]], ['2, k, 5', [-0.381635, -0.0228939, 1.0]], ['2, k, 6', [-0.288647, -0.223594, 1.0]], ['2, k, 7', [-0.266793, -0.245281, 1.0]], ['2, k, 8', [0.0703312, 0.142883, 1.0]], ['2, k, 9', [0.160587, -0.0366558, 1.0]], ['2, k, 10', [0.0814801, -0.241416, 1.0]], ['2, k, 11', [0.0711946, -0.284863, 1.0]], ['2, k, 12', [-0.172341, -0.367676, 1.0]], ['2, k, 13', [-0.19085, -0.683976, 1.0]], ['2, k, 14', [-0.179412, -1.04885, 1.0]], ['2, k, 15', [-0.18777, -1.12829, 1.0]], ['2, k, 16', [-0.0172988, -0.367568, 1.0]], ['2, k, 17', [-0.0162921, -0.673329, 1.0]], ['2, k, 18', [-0.0283586, -1.05152, 1.0]], ['2, k, 19', [-0.0143425, -1.124, 1.0]], ['2, k, 20', [-0.097086, 0.159382, 1.0]], ['2, k, 21', [-0.279118, -0.316499, 1.0]], ['2, k, 22', [-0.253003, -0.227162, 1.0]], ['2, k, 23', [0.0824532, -0.366347, 1.0]], ['2, k, 24', [0.0608929, -0.303793, 1.0]]]
[['2, k, 0', [-0.0963529, -0.37343, 1.0]], ['2, k, 1', [-0.0968588, -0.0663025, 1.0]], ['2, k, 2', [-0.0962135, 0.232935, 1.0]], ['2, k, 3', [-0.0850235, 0.365219, 1.0]], ['2, k, 4', [-0.265922, 0.138641, 1.0]], ['2, k, 5', [-0.382145, -0.0228583, 1.0]], ['2, k, 6', [-0.288577, -0.22318, 1.0]], ['2, k, 7', [-0.269399, -0.254953, 1.0]], ['2, k, 8', [0.0708227, 0.143023, 1.0]], ['2, k, 9', [0.160426, -0.0370976, 1.0]], ['2, k, 10', [0.0822248, -0.241973, 1.0]], ['2, k, 11', [0.0709981, -0.287061, 1.0]], ['2, k, 12', [-0.172374, -0.367654, 1.0]], ['2, k, 13', [-0.191309, -0.685003, 1.0]], ['2, k, 14', [-0.179212, -1.04911, 1.0]], ['2, k, 15', [-0.187674, -1.12826, 1.0]], ['2, k, 16', [-0.0173482, -0.367589, 1.0]], ['2, k, 17', [-0.0162952, -0.673556, 1.0]], ['2, k, 18', [-0.0284297, -1.05125, 1.0]], ['2, k, 19', [-0.015126, -1.12316, 1.0]], ['2, k, 20', [-0.0965236, 0.159292, 1.0]], ['2, k, 21', [-0.279928, -0.314306, 1.0]], ['2, k, 22', [-0.253761, -0.226732, 1.0]], ['2, k, 23', [0.0805371, -0.37118, 1.0]], ['2, k, 24', [0.0607137, -0.299063, 1.0]]]
[['2, k, 0', [-0.096301, -0.373401, 1.0]], ['2, k, 1', [-0.0965929, -0.0663853, 1.0]], ['2, k, 2', [-0.0952908, 0.232523, 1.0]], ['2, k, 3', [-0.0842864, 0.365193, 1.0]], ['2, k, 4', [-0.264959, 0.138404, 1.0]], ['2, k, 5', [-0.382511, -0.0231264, 1.0]], ['2, k, 6', [-0.288093, -0.222997, 1.0]], ['2, k, 7', [-0.267432, -0.254977, 1.0]], ['2, k, 8', [0.0717152, 0.143587, 1.0]], ['2, k, 9', [0.159324, -0.0377386, 1.0]], ['2, k, 10', [0.0833056, -0.243353, 1.0]], ['2, k, 11', [0.0702668, -0.286641, 1.0]], ['2, k, 12', [-0.172324, -0.36765, 1.0]], ['2, k, 13', [-0.192759, -0.686438, 1.0]], ['2, k, 14', [-0.179195, -1.04917, 1.0]], ['2, k, 15', [-0.191198, -1.12951, 1.0]], ['2, k, 16', [-0.0173277, -0.367514, 1.0]], ['2, k, 17', [-0.0160425, -0.675921, 1.0]], ['2, k, 18', [-0.0286718, -1.05149, 1.0]], ['2, k, 19', [-0.0143825, -1.12406, 1.0]], ['2, k, 20', [-0.0957818, 0.158976, 1.0]], ['2, k, 21', [-0.281335, -0.315399, 1.0]], ['2, k, 22', [-0.251359, -0.229223, 1.0]], ['2, k, 23', [0.0793817, -0.372678, 1.0]], ['2, k, 24', [0.0567571, -0.299155, 1.0]]]
[['2, k, 0', [-0.0969246, -0.373401, 1.0]], ['2, k, 1', [-0.096608, -0.0664188, 1.0]], ['2, k, 2', [-0.0951124, 0.232337, 1.0]], ['2, k, 3', [-0.0833783, 0.364778, 1.0]], ['2, k, 4', [-0.26345, 0.138204, 1.0]], ['2, k, 5', [-0.383898, -0.0217892, 1.0]], ['2, k, 6', [-0.288202, -0.220958, 1.0]], ['2, k, 7', [-0.266961, -0.253909, 1.0]], ['2, k, 8', [0.0720375, 0.143698, 1.0]], ['2, k, 9', [0.158364, -0.0370115, 1.0]], ['2, k, 10', [0.0831884, -0.242777, 1.0]], ['2, k, 11', [0.0683398, -0.288525, 1.0]], ['2, k, 12', [-0.172794, -0.367582, 1.0]], ['2, k, 13', [-0.192836, -0.685912, 1.0]], ['2, k, 14', [-0.179101, -1.0498, 1.0]], ['2, k, 15', [-0.190467, -1.1293, 1.0]], ['2, k, 16', [-0.0180852, -0.367593, 1.0]], ['2, k, 17', [-0.0159434, -0.676356, 1.0]], ['2, k, 18', [-0.0283239, -1.05165, 1.0]], ['2, k, 19', [-0.0137128, -1.12462, 1.0]], ['2, k, 20', [-0.0956798, 0.158837, 1.0]], ['2, k, 21', [-0.279244, -0.314211, 1.0]], ['2, k, 22', [-0.251757, -0.2269, 1.0]], ['2, k, 23', [0.077717, -0.371094, 1.0]], ['2, k, 24', [0.0531871, -0.3021, 1.0]]]
[['2, k, 0', [-0.0975231, -0.373046, 1.0]], ['2, k, 1', [-0.0964465, -0.0664478, 1.0]], ['2, k, 2', [-0.0933877, 0.231888, 1.0]], ['2, k, 3', [-0.0825762, 0.36452, 1.0]], ['2, k, 4', [-0.262808, 0.137842, 1.0]], ['2, k, 5', [-0.384752, -0.0211803, 1.0]], ['2, k, 6', [-0.288399, -0.219888, 1.0]], ['2, k, 7', [-0.265308, -0.252075, 1.0]], ['2, k, 8', [0.0727255, 0.144034, 1.0]], ['2, k, 9', [0.157178, -0.0364538, 1.0]], ['2, k, 10', [0.0824943, -0.242505, 1.0]], ['2, k, 11', [0.0660871, -0.285123, 1.0]], ['2, k, 12', [-0.173194, -0.367215, 1.0]], ['2, k, 13', [-0.194686, -0.686427, 1.0]], ['2, k, 14', [-0.17892, -1.04999, 1.0]], ['2, k, 15', [-0.18951, -1.1294, 1.0]], ['2, k, 16', [-0.0188803, -0.367285, 1.0]], ['2, k, 17', [-0.01596, -0.677194, 1.0]], ['2, k, 18', [-0.0281859, -1.05131, 1.0]], ['2, k, 19', [-0.0137858, -1.1246, 1.0]], ['2, k, 20', [-0.0944801, 0.158529, 1.0]], ['2, k, 21', [-0.281997, -0.316846, 1.0]], ['2, k, 22', [-0.246595, -0.225166, 1.0]], ['2, k, 23', [0.0784269, -0.369487, 1.0]], ['2, k, 24', [0.0545356, -0.289438, 1.0]]]
[['2, k, 0', [-0.0979643, -0.372531, 1.0]], ['2, k, 1', [-0.0964059, -0.066464, 1.0]], ['2, k, 2', [-0.0931831, 0.231672, 1.0]], ['2, k, 3', [-0.0820965, 0.364687, 1.0]], ['2, k, 4', [-0.262159, 0.137312, 1.0]], ['2, k, 5', [-0.385872, -0.0217675, 1.0]], ['2, k, 6', [-0.287773, -0.219606, 1.0]], ['2, k, 7', [-0.267182, -0.252112, 1.0]], ['2, k, 8', [0.0732441, 0.144476, 1.0]], ['2, k, 9', [0.156223, -0.0360144, 1.0]], ['2, k, 10', [0.0813938, -0.242309, 1.0]], ['2, k, 11', [0.0650222, -0.285395, 1.0]], ['2, k, 12', [-0.173328, -0.366718, 1.0]], ['2, k, 13', [-0.19591, -0.686934, 1.0]], ['2, k, 14', [-0.178346, -1.05064, 1.0]], ['2, k, 15', [-0.189476, -1.12946, 1.0]], ['2, k, 16', [-0.0196321, -0.366786, 1.0]], ['2, k, 17', [-0.0161472, -0.678585, 1.0]], ['2, k, 18', [-0.0281534, -1.05128, 1.0]], ['2, k, 19', [-0.0132094, -1.12477, 1.0]], ['2, k, 20', [-0.0943312, 0.158395, 1.0]], ['2, k, 21', [-0.281433, -0.316577, 1.0]], ['2, k, 22', [-0.246801, -0.223484, 1.0]], ['2, k, 23', [0.0798293, -0.37163, 1.0]], ['2, k, 24', [0.0537431, -0.304229, 1.0]]]
[['2, k, 0', [-0.0991581, -0.372524, 1.0]], ['2, k, 1', [-0.0963506, -0.066722, 1.0]], ['2, k, 2', [-0.0922401, 0.230432, 1.0]], ['2, k, 3', [-0.080921, 0.363974, 1.0]], ['2, k, 4', [-0.261226, 0.136732, 1.0]], ['2, k, 5', [-0.386417, -0.0219688, 1.0]], ['2, k, 6', [-0.287526, -0.21931, 1.0]], ['2, k, 7', [-0.269562, -0.257243, 1.0]], ['2, k, 8', [0.0734664, 0.144682, 1.0]], ['2, k, 9', [0.155361, -0.0349151, 1.0]], ['2, k, 10', [0.0817421, -0.242078, 1.0]], ['2, k, 11', [0.0652671, -0.286831, 1.0]], ['2, k, 12', [-0.174213, -0.366719, 1.0]], ['2, k, 13', [-0.197047, -0.687867, 1.0]], ['2, k, 14', [-0.177989, -1.05116, 1.0]], ['2, k, 15', [-0.189037, -1.12931, 1.0]], ['2, k, 16', [-0.0210945, -0.36679, 1.0]], ['2, k, 17', [-0.0159656, -0.680136, 1.0]], ['2, k, 18', [-0.0272633, -1.05545, 1.0]], ['2, k, 19', [-0.0140096, -1.12621, 1.0]], ['2, k, 20', [-0.0937011, 0.157503, 1.0]], ['2, k, 21', [-0.279372, -0.316282, 1.0]], ['2, k, 22', [-0.248034, -0.224619, 1.0]], ['2, k, 23', [0.0808221, -0.371008, 1.0]], ['2, k, 24', [0.0543414, -0.300344, 1.0]]]
[['2, k, 0', [-0.100056, -0.372713, 1.0]], ['2, k, 1', [-0.096296, -0.0670343, 1.0]], ['2, k, 2', [-0.0916627, 0.229786, 1.0]], ['2, k, 3', [-0.0804157, 0.363469, 1.0]], ['2, k, 4', [-0.260161, 0.135818, 1.0]], ['2, k, 5', [-0.388465, -0.0211964, 1.0]], ['2, k, 6', [-0.283728, -0.21534, 1.0]], ['2, k, 7', [-0.265943, -0.25125, 1.0]], ['2, k, 8', [0.0734835, 0.144716, 1.0]], ['2, k, 9', [0.154117, -0.0340614, 1.0]], ['2, k, 10', [0.0823367, -0.24219, 1.0]], ['2, k, 11', [0.064567, -0.28809, 1.0]], ['2, k, 12', [-0.174862, -0.36696, 1.0]], ['2, k, 13', [-0.197168, -0.68853, 1.0]], ['2, k, 14', [-0.177331, -1.05212, 1.0]], ['2, k, 15', [-0.189052, -1.12945, 1.0]], ['2, k, 16', [-0.0222072, -0.366937, 1.0]], ['2, k, 17', [-0.0155778, -0.681539, 1.0]], ['2, k, 18', [-0.0270442, -1.05842, 1.0]], ['2, k, 19', [-0.0139318, -1.12634, 1.0]], ['2, k, 20', [-0.0932936, 0.156988, 1.0]], ['2, k, 21', [-0.283707, -0.318783, 1.0]], ['2, k, 22', [-0.242843, -0.225622, 1.0]], ['2, k, 23', [0.0800651, -0.372345, 1.0]], ['2, k, 24', [0.0543352, -0.303869, 1.0]]]
[['2, k, 0', [-0.100523, -0.373448, 1.0]], ['2, k, 1', [-0.0959966, -0.0677506, 1.0]], ['2, k, 2', [-0.0907108, 0.228842, 1.0]], ['2, k, 3', [-0.0801739, 0.362692, 1.0]], ['2, k, 4', [-0.259128, 0.134614, 1.0]], ['2, k, 5', [-0.389537, -0.0211637, 1.0]], ['2, k, 6', [-0.282158, -0.213579, 1.0]], ['2, k, 7', [-0.266108, -0.250793, 1.0]], ['2, k, 8', [0.0728156, 0.144963, 1.0]], ['2, k, 9', [0.153717, -0.0330151, 1.0]], ['2, k, 10', [0.0802273, -0.240835, 1.0]], ['2, k, 11', [0.0623415, -0.278952, 1.0]], ['2, k, 12', [-0.175118, -0.367784, 1.0]], ['2, k, 13', [-0.197007, -0.689246, 1.0]], ['2, k, 14', [-0.176555, -1.05264, 1.0]], ['2, k, 15', [-0.189108, -1.12939, 1.0]], ['2, k, 16', [-0.0228671, -0.367577, 1.0]], ['2, k, 17', [-0.0158387, -0.682915, 1.0]], ['2, k, 18', [-0.0269984, -1.059, 1.0]], ['2, k, 19', [-0.0136621, -1.12604, 1.0]], ['2, k, 20', [-0.0925411, 0.156148, 1.0]], ['2, k, 21', [-0.283874, -0.318762, 1.0]], ['2, k, 22', [-0.24067, -0.221537, 1.0]], ['2, k, 23', [0.0794668, -0.372023, 1.0]], ['2, k, 24', [0.0518585, -0.305751, 1.0]]]
[['2, k, 0', [-0.101866, -0.374544, 1.0]], ['2, k, 1', [-0.0963206, -0.0691867, 1.0]], ['2, k, 2', [-0.090546, 0.22673, 1.0]], ['2, k, 3', [-0.0794244, 0.360911, 1.0]], ['2, k, 4', [-0.258309, 0.13318, 1.0]], ['2, k, 5', [-0.391375, -0.0215484, 1.0]], ['2, k, 6', [-0.283464, -0.213863, 1.0]], ['2, k, 7', [-0.263247, -0.248619, 1.0]], ['2, k, 8', [0.0723367, 0.144913, 1.0]], ['2, k, 9', [0.151907, -0.0335798, 1.0]], ['2, k, 10', [0.0794036, -0.242026, 1.0]], ['2, k, 11', [0.0601556, -0.276061, 1.0]], ['2, k, 12', [-0.176255, -0.368927, 1.0]], ['2, k, 13', [-0.196696, -0.69182, 1.0]], ['2, k, 14', [-0.176427, -1.05337, 1.0]], ['2, k, 15', [-0.188742, -1.12933, 1.0]], ['2, k, 16', [-0.024374, -0.368611, 1.0]], ['2, k, 17', [-0.0160004, -0.685684, 1.0]], ['2, k, 18', [-0.0264837, -1.06035, 1.0]], ['2, k, 19', [-0.0136378, -1.12604, 1.0]], ['2, k, 20', [-0.0924325, 0.154325, 1.0]], ['2, k, 21', [-0.284324, -0.319652, 1.0]], ['2, k, 22', [-0.23926, -0.224921, 1.0]], ['2, k, 23', [0.0671497, -0.326832, 1.0]], ['2, k, 24', [0.0451045, -0.233799, 1.0]]]
[['2, k, 0', [-0.103071, -0.376323, 1.0]], ['2, k, 1', [-0.0965976, -0.0715632, 1.0]], ['2, k, 2', [-0.0899117, 0.223286, 1.0]], ['2, k, 3', [-0.0784803, 0.356866, 1.0]], ['2, k, 4', [-0.256979, 0.129308, 1.0]], ['2, k, 5', [-0.393161, -0.0211389, 1.0]], ['2, k, 6', [-0.283319, -0.211656, 1.0]], ['2, k, 7', [-0.264556, -0.2521, 1.0]], ['2, k, 8', [0.0726163, 0.142992, 1.0]], ['2, k, 9', [0.151153, -0.0342834, 1.0]], ['2, k, 10', [0.0788288, -0.243238, 1.0]], ['2, k, 11', [0.0604057, -0.27695, 1.0]], ['2, k, 12', [-0.177435, -0.370727, 1.0]], ['2, k, 13', [-0.196819, -0.693327, 1.0]], ['2, k, 14', [-0.176438, -1.05403, 1.0]], ['2, k, 15', [-0.188396, -1.12955, 1.0]], ['2, k, 16', [-0.0255654, -0.370326, 1.0]], ['2, k, 17', [-0.0161212, -0.687282, 1.0]], ['2, k, 18', [-0.0271465, -1.06062, 1.0]], ['2, k, 19', [-0.0136079, -1.12581, 1.0]], ['2, k, 20', [-0.0919782, 0.151113, 1.0]], ['2, k, 21', [-0.285594, -0.321552, 1.0]], ['2, k, 22', [-0.23806, -0.245349, 1.0]], ['2, k, 23', [0.0639669, -0.326647, 1.0]], ['2, k, 24', [0.0437838, -0.237555, 1.0]]]
[['2, k, 0', [-0.104527, -0.378723, 1.0]], ['2, k, 1', [-0.0969336, -0.0753042, 1.0]], ['2, k, 2', [-0.0890228, 0.218899, 1.0]], ['2, k, 3', [-0.0777735, 0.352762, 1.0]], ['2, k, 4', [-0.25657, 0.125578, 1.0]], ['2, k, 5', [-0.395577, -0.0207281, 1.0]], ['2, k, 6', [-0.301576, -0.215198, 1.0]], ['2, k, 7', [-0.278433, -0.256087, 1.0]], ['2, k, 8', [0.0726529, 0.140856, 1.0]], ['2, k, 9', [0.150627, -0.0349425, 1.0]], ['2, k, 10', [0.077686, -0.243908, 1.0]], ['2, k, 11', [0.0585453, -0.2804, 1.0]], ['2, k, 12', [-0.178746, -0.373045, 1.0]], ['2, k, 13', [-0.19743, -0.694685, 1.0]], ['2, k, 14', [-0.176931, -1.05521, 1.0]], ['2, k, 15', [-0.189147, -1.12995, 1.0]], ['2, k, 16', [-0.0271251, -0.372749, 1.0]], ['2, k, 17', [-0.0174991, -0.688621, 1.0]], ['2, k, 18', [-0.0281422, -1.06164, 1.0]], ['2, k, 19', [-0.0139911, -1.12503, 1.0]], ['2, k, 20', [-0.0913156, 0.14679, 1.0]], ['2, k, 21', [-0.292878, -0.324988, 1.0]], ['2, k, 22', [-0.260193, -0.226805, 1.0]], ['2, k, 23', [0.0640912, -0.333563, 1.0]], ['2, k, 24', [0.0446888, -0.243469, 1.0]]]
