[['2, k, 0', [0.137224, -1.51498, 1.0]], ['2, k, 1', [0.143183, -1.22845, 1.0]], ['2, k, 2', [0.148495, -0.941338, 1.0]], ['2, k, 3', [0.143893, -0.827726, 1.0]], ['2, k, 4', [0.00854631, -0.92647, 1.0]], ['2, k, 5', [-0.120458, -0.942954, 1.0]], ['2, k, 6', [-0.0560274, -0.923114, 1.0]], ['2, k, 7', [-0.0346745, -0.917559, 1.0]], ['2, k, 8', [0.28092, -0.941851, 1.0]], ['2, k, 9', [0.400972, -0.968647, 1.0]], ['2, k, 10', [0.43396, -0.944493, 1.0]], ['2, k, 11', [0.493621, -0.90768, 1.0]], ['2, k, 12', [0.0742602, -1.49797, 1.0]], ['2, k, 13', [-0.0392612, -1.52547, 1.0]], ['2, k, 14', [0.00486571, -1.7758, 1.0]], ['2, k, 15', [0.00389456, -1.82398, 1.0]], ['2, k, 16', [0.197739, -1.50494, 1.0]], ['2, k, 17', [0.306368, -1.51205, 1.0]], ['2, k, 18', [0.270259, -1.77282, 1.0]], ['2, k, 19', [0.254233, -1.82066, 1.0]], ['2, k, 20', [0.147283, -1.01335, 1.0]], ['2, k, 21', [-0.0345676, -0.91473, 1.0]], ['2, k, 22', [-0.0344282, -0.91104, 1.0]], ['2, k, 23', [0.52666, -0.909463, 1.0]], ['2, k, 24', [0.532168, -0.884393, 1.0]]]
[['2, k, 0', [0.121932, -1.51641, 1.0]], ['2, k, 1', [0.136685, -1.29555, 1.0]], ['2, k, 2', [0.152086, -1.07666, 1.0]], ['2, k, 3', [0.143845, -0.964418, 1.0]], ['2, k, 4', [0.00851964, -1.04881, 1.0]], ['2, k, 5', [-0.0940075, -1.0733, 1.0]], ['2, k, 6', [-0.176282, -1.09081, 1.0]], ['2, k, 7', [-0.224339, -1.09854, 1.0]], ['2, k, 8', [0.271998, -1.05959, 1.0]], ['2, k, 9', [0.360439, -1.10447, 1.0]], ['2, k, 10', [0.428157, -1.12617, 1.0]], ['2, k, 11', [0.475617, -1.14135, 1.0]], ['2, k, 12', [0.0596695, -1.5008, 1.0]], ['2, k, 13', [-0.0150898, -1.55241, 1.0]], ['2, k, 14', [-0.00483519, -1.81914, 1.0]], ['2, k, 15', [-0.0114049, -1.86585, 1.0]], ['2, k, 16', [0.182378, -1.50927, 1.0]], ['2, k, 17', [0.289583, -1.5492, 1.0]], ['2, k, 18', [0.274502, -1.831, 1.0]], ['2, k, 19', [0.262626, -1.88072, 1.0]], ['2, k, 20', [0.146361, -1.13302, 1.0]], ['2, k, 21', [-0.236709, -1.11288, 1.0]], ['2, k, 22', [-0.262203, -1.08362, 1.0]], ['2, k, 23', [0.504104, -1.14982, 1.0]], ['2, k, 24', [0.519762, -1.12392, 1.0]]]
[['2, k, 0', [0.123723, -1.52786, 1.0]], ['2, k, 1', [0.136948, -1.30164, 1.0]], ['2, k, 2', [0.151362, -1.07788, 1.0]], ['2, k, 3', [0.143733, -0.96685, 1.0]], ['2, k, 4', [0.00775864, -1.05639, 1.0]], ['2, k, 5', [-0.0928105, -1.08271, 1.0]], ['2, k, 6', [-0.176219, -1.09939, 1.0]], ['2, k, 7', [-0.222147, -1.11083, 1.0]], ['2, k, 8', [0.271887, -1.07644, 1.0]], ['2, k, 9', [0.360972, -1.11561, 1.0]], ['2, k, 10', [0.427931, -1.1359, 1.0]], ['2, k, 11', [0.479651, -1.154, 1.0]], ['2, k, 12', [0.0614679, -1.51172, 1.0]], ['2, k, 13', [-0.0151956, -1.55242, 1.0]], ['2, k, 14', [-0.00655131, -1.81137, 1.0]], ['2, k, 15', [0.0160793, -1.8806, 1.0]], ['2, k, 16', [0.184121, -1.52106, 1.0]], ['2, k, 17', [0.290768, -1.55, 1.0]], ['2, k, 18', [0.273631, -1.83253, 1.0]], ['2, k, 19', [0.260308, -1.88178, 1.0]], ['2, k, 20', [0.146253, -1.13464, 1.0]], ['2, k, 21', [-0.249986, -1.12002, 1.0]], ['2, k, 22', [-0.25553, -1.08781, 1.0]], ['2, k, 23', [0.522114, -1.16459, 1.0]], ['2, k, 24', [0.507391, -1.1283, 1.0]]]
[['2, k, 0', [0.125109, -1.53257, 1.0]], ['2, k, 1', [0.140729, -1.30713, 1.0]], ['2, k, 2', [0.156555, -1.08186, 1.0]], ['2, k, 3', [0.14565, -0.973154, 1.0]], ['2, k, 4', [0.00711998, -1.06376, 1.0]], ['2, k, 5', [-0.0947919, -1.09302, 1.0]], ['2, k, 6', [-0.154327, -1.10801, 1.0]], ['2, k, 7', [-0.217671, -1.12359, 1.0]], ['2, k, 8', [0.272906, -1.08002, 1.0]], ['2, k, 9', [0.360914, -1.12294, 1.0]], ['2, k, 10', [0.427257, -1.14548, 1.0]], ['2, k, 11', [0.47556, -1.16371, 1.0]], ['2, k, 12', [0.0627606, -1.51689, 1.0]], ['2, k, 13', [-0.0150098, -1.55295, 1.0]], ['2, k, 14', [-0.00338245, -1.80807, 1.0]], ['2, k, 15', [-0.010284, -1.85204, 1.0]], ['2, k, 16', [0.185579, -1.52533, 1.0]], ['2, k, 17', [0.291282, -1.55019, 1.0]], ['2, k, 18', [0.272875, -1.82946, 1.0]], ['2, k, 19', [0.260105, -1.87734, 1.0]], ['2, k, 20', [0.151967, -1.13902, 1.0]], ['2, k, 21', [-0.216791, -1.13589, 1.0]], ['2, k, 22', [-0.254202, -1.10321, 1.0]], ['2, k, 23', [0.510013, -1.16945, 1.0]], ['2, k, 24', [0.524045, -1.14959, 1.0]]]
[['2, k, 0', [0.126286, -1.5389, 1.0]], ['2, k, 1', [0.141974, -1.31634, 1.0]], ['2, k, 2', [0.157334, -1.09291, 1.0]], ['2, k, 3', [0.147034, -0.984782, 1.0]], ['2, k, 4', [0.0056947, -1.06767, 1.0]], ['2, k, 5', [-0.094703, -1.0985, 1.0]], ['2, k, 6', [-0.155934, -1.11318, 1.0]], ['2, k, 7', [-0.219917, -1.13225, 1.0]], ['2, k, 8', [0.273616, -1.08734, 1.0]], ['2, k, 9', [0.3607, -1.12919, 1.0]], ['2, k, 10', [0.427465, -1.15314, 1.0]], ['2, k, 11', [0.4751, -1.17212, 1.0]], ['2, k, 12', [0.064529, -1.52407, 1.0]], ['2, k, 13', [-0.0161296, -1.55548, 1.0]], ['2, k, 14', [-0.00126314, -1.80729, 1.0]], ['2, k, 15', [-0.00825537, -1.85226, 1.0]], ['2, k, 16', [0.186231, -1.53086, 1.0]], ['2, k, 17', [0.291678, -1.5509, 1.0]], ['2, k, 18', [0.270306, -1.83325, 1.0]], ['2, k, 19', [0.256685, -1.88172, 1.0]], ['2, k, 20', [0.153191, -1.14919, 1.0]], ['2, k, 21', [-0.224934, -1.14556, 1.0]], ['2, k, 22', [-0.257376, -1.10876, 1.0]], ['2, k, 23', [0.506641, -1.17602, 1.0]], ['2, k, 24', [0.51882, -1.1543, 1.0]]]
[['2, k, 0', [0.131882, -1.54317, 1.0]], ['2, k, 1', [0.143762, -1.32046, 1.0]], ['2, k, 2', [0.156271, -1.09781, 1.0]], ['2, k, 3', [0.146957, -0.990057, 1.0]], ['2, k, 4', [0.00423707, -1.07209, 1.0]], ['2, k, 5', [-0.0946549, -1.10427, 1.0]], ['2, k, 6', [-0.179041, -1.12952, 1.0]], ['2, k, 7', [-0.224444, -1.14143, 1.0]], ['2, k, 8', [0.273583, -1.09106, 1.0]], ['2, k, 9', [0.356807, -1.13528, 1.0]], ['2, k, 10', [0.420117, -1.16675, 1.0]], ['2, k, 11', [0.464212, -1.17976, 1.0]], ['2, k, 12', [0.0698603, -1.5289, 1.0]], ['2, k, 13', [-0.0163142, -1.55648, 1.0]], ['2, k, 14', [-0.00554978, -1.81627, 1.0]], ['2, k, 15', [-0.012901, -1.86223, 1.0]], ['2, k, 16', [0.191974, -1.53454, 1.0]], ['2, k, 17', [0.291729, -1.55587, 1.0]], ['2, k, 18', [0.271229, -1.83438, 1.0]], ['2, k, 19', [0.257817, -1.88334, 1.0]], ['2, k, 20', [0.153003, -1.1537, 1.0]], ['2, k, 21', [-0.217549, -1.15724, 1.0]], ['2, k, 22', [-0.258493, -1.12653, 1.0]], ['2, k, 23', [0.494294, -1.18353, 1.0]], ['2, k, 24', [0.504484, -1.15054, 1.0]]]
[['2, k, 0', [0.133315, -1.54755, 1.0]], ['2, k, 1', [0.14315, -1.32281, 1.0]], ['2, k, 2', [0.153456, -1.09918, 1.0]], ['2, k, 3', [0.146194, -0.99215, 1.0]], ['2, k, 4', [0.00358095, -1.0755, 1.0]], ['2, k, 5', [-0.0948506, -1.10882, 1.0]], ['2, k, 6', [-0.156331, -1.12917, 1.0]], ['2, k, 7', [-0.219664, -1.14873, 1.0]], ['2, k, 8', [0.273855, -1.09387, 1.0]], ['2, k, 9', [0.358577, -1.13861, 1.0]], ['2, k, 10', [0.424178, -1.17053, 1.0]], ['2, k, 11', [0.470383, -1.18614, 1.0]], ['2, k, 12', [0.0713584, -1.53323, 1.0]], ['2, k, 13', [-0.0161864, -1.55624, 1.0]], ['2, k, 14', [-0.00695583, -1.81487, 1.0]], ['2, k, 15', [-0.0145701, -1.8609, 1.0]], ['2, k, 16', [0.193311, -1.53892, 1.0]], ['2, k, 17', [0.29188, -1.55429, 1.0]], ['2, k, 18', [0.271676, -1.81047, 1.0]], ['2, k, 19', [0.258214, -1.85721, 1.0]], ['2, k, 20', [0.150998, -1.15524, 1.0]], ['2, k, 21', [-0.224289, -1.16402, 1.0]], ['2, k, 22', [-0.261446, -1.12986, 1.0]], ['2, k, 23', [0.499938, -1.1923, 1.0]], ['2, k, 24', [0.518768, -1.17111, 1.0]]]
[['2, k, 0', [0.135009, -1.5481, 1.0]], ['2, k, 1', [0.143453, -1.32353, 1.0]], ['2, k, 2', [0.152693, -1.10014, 1.0]], ['2, k, 3', [0.145852, -0.993276, 1.0]], ['2, k, 4', [0.00379807, -1.07503, 1.0]], ['2, k, 5', [-0.094731, -1.1105, 1.0]], ['2, k, 6', [-0.152558, -1.12784, 1.0]], ['2, k, 7', [-0.218714, -1.15101, 1.0]], ['2, k, 8', [0.273809, -1.09163, 1.0]], ['2, k, 9', [0.355276, -1.14067, 1.0]], ['2, k, 10', [0.417245, -1.17292, 1.0]], ['2, k, 11', [0.46108, -1.19267, 1.0]], ['2, k, 12', [0.0736122, -1.53436, 1.0]], ['2, k, 13', [-0.0160352, -1.55618, 1.0]], ['2, k, 14', [-0.00712514, -1.81369, 1.0]], ['2, k, 15', [-0.0144966, -1.86019, 1.0]], ['2, k, 16', [0.194598, -1.53911, 1.0]], ['2, k, 17', [0.29227, -1.55461, 1.0]], ['2, k, 18', [0.256971, -1.84297, 1.0]], ['2, k, 19', [0.242114, -1.89144, 1.0]], ['2, k, 20', [0.150574, -1.15609, 1.0]], ['2, k, 21', [-0.231144, -1.1676, 1.0]], ['2, k, 22', [-0.257614, -1.12526, 1.0]], ['2, k, 23', [0.489083, -1.2058, 1.0]], ['2, k, 24', [0.501993, -1.16086, 1.0]]]
[['2, k, 0', [0.133484, -1.5481, 1.0]], ['2, k, 1', [0.142014, -1.3242, 1.0]], ['2, k, 2', [0.150747, -1.10124, 1.0]], ['2, k, 3', [0.145545, -0.994637, 1.0]], ['2, k, 4', [0.00392073, -1.07452, 1.0]], ['2, k, 5', [-0.0946103, -1.111, 1.0]], ['2, k, 6', [-0.155025, -1.13164, 1.0]], ['2, k, 7', [-0.219197, -1.15065, 1.0]], ['2, k, 8', [0.273933, -1.0918, 1.0]], ['2, k, 9', [0.355011, -1.14142, 1.0]], ['2, k, 10', [0.416938, -1.17326, 1.0]], ['2, k, 11', [0.460217, -1.19364, 1.0]], ['2, k, 12', [0.0720825, -1.53401, 1.0]], ['2, k, 13', [-0.0147634, -1.55509, 1.0]], ['2, k, 14', [-0.00574614, -1.81379, 1.0]], ['2, k, 15', [-0.0133275, -1.86107, 1.0]], ['2, k, 16', [0.192945, -1.53949, 1.0]], ['2, k, 17', [0.292736, -1.55531, 1.0]], ['2, k, 18', [0.263717, -1.83618, 1.0]], ['2, k, 19', [0.249393, -1.88392, 1.0]], ['2, k, 20', [0.148732, -1.15713, 1.0]], ['2, k, 21', [-0.224532, -1.16484, 1.0]], ['2, k, 22', [-0.257927, -1.13064, 1.0]], ['2, k, 23', [0.495097, -1.19936, 1.0]], ['2, k, 24', [0.507493, -1.17149, 1.0]]]
[['2, k, 0', [0.133265, -1.54608, 1.0]], ['2, k, 1', [0.141573, -1.32395, 1.0]], ['2, k, 2', [0.148477, -1.10204, 1.0]], ['2, k, 3', [0.145508, -0.99562, 1.0]], ['2, k, 4', [0.00530358, -1.07211, 1.0]], ['2, k, 5', [-0.0938164, -1.1099, 1.0]], ['2, k, 6', [-0.178638, -1.13704, 1.0]], ['2, k, 7', [-0.226011, -1.14853, 1.0]], ['2, k, 8', [0.274073, -1.09149, 1.0]], ['2, k, 9', [0.355333, -1.14161, 1.0]], ['2, k, 10', [0.417659, -1.17449, 1.0]], ['2, k, 11', [0.459934, -1.19337, 1.0]], ['2, k, 12', [0.0718209, -1.53191, 1.0]], ['2, k, 13', [-0.0142337, -1.55158, 1.0]], ['2, k, 14', [-0.00520459, -1.80964, 1.0]], ['2, k, 15', [-0.0134178, -1.85747, 1.0]], ['2, k, 16', [0.192767, -1.53757, 1.0]], ['2, k, 17', [0.293242, -1.55483, 1.0]], ['2, k, 18', [0.26077, -1.86643, 1.0]], ['2, k, 19', [0.245413, -1.91692, 1.0]], ['2, k, 20', [0.147063, -1.15755, 1.0]], ['2, k, 21', [-0.243562, -1.16279, 1.0]], ['2, k, 22', [-0.263592, -1.13022, 1.0]], ['2, k, 23', [0.480818, -1.19821, 1.0]], ['2, k, 24', [0.501663, -1.16714, 1.0]]]
[['2, k, 0', [0.131162, -1.54282, 1.0]], ['2, k, 1', [0.140754, -1.32271, 1.0]], ['2, k, 2', [0.148281, -1.10124, 1.0]], ['2, k, 3', [0.146325, -0.993596, 1.0]], ['2, k, 4', [0.00655081, -1.06975, 1.0]], ['2, k, 5', [-0.093472, -1.10846, 1.0]], ['2, k, 6', [-0.154963, -1.12572, 1.0]], ['2, k, 7', [-0.220971, -1.13973, 1.0]], ['2, k, 8', [0.274269, -1.09107, 1.0]], ['2, k, 9', [0.355788, -1.14139, 1.0]], ['2, k, 10', [0.417919, -1.17471, 1.0]], ['2, k, 11', [0.460967, -1.18921, 1.0]], ['2, k, 12', [0.0695615, -1.52804, 1.0]], ['2, k, 13', [-0.0136322, -1.55127, 1.0]], ['2, k, 14', [-0.00433457, -1.81254, 1.0]], ['2, k, 15', [-0.0131958, -1.86141, 1.0]], ['2, k, 16', [0.190797, -1.53485, 1.0]], ['2, k, 17', [0.293238, -1.55279, 1.0]], ['2, k, 18', [0.261527, -1.87345, 1.0]], ['2, k, 19', [0.245626, -1.92439, 1.0]], ['2, k, 20', [0.146664, -1.15671, 1.0]], ['2, k, 21', [-0.260653, -1.14209, 1.0]], ['2, k, 22', [-0.257683, -1.11535, 1.0]], ['2, k, 23', [0.500961, -1.19773, 1.0]], ['2, k, 24', [0.500816, -1.16277, 1.0]]]
[['2, k, 0', [0.130908, -1.5392, 1.0]], ['2, k, 1', [0.141412, -1.31504, 1.0]], ['2, k, 2', [0.15135, -1.08781, 1.0]], ['2, k, 3', [0.150269, -0.979493, 1.0]], ['2, k, 4', [0.00856523, -1.0662, 1.0]], ['2, k, 5', [-0.0905514, -1.09601, 1.0]], ['2, k, 6', [-0.156904, -1.11595, 1.0]], ['2, k, 7', [-0.221949, -1.12715, 1.0]], ['2, k, 8', [0.274661, -1.08867, 1.0]], ['2, k, 9', [0.356742, -1.1388, 1.0]], ['2, k, 10', [0.418552, -1.1721, 1.0]], ['2, k, 11', [0.460203, -1.18064, 1.0]], ['2, k, 12', [0.0688892, -1.52333, 1.0]], ['2, k, 13', [-0.0105804, -1.54693, 1.0]], ['2, k, 14', [-0.00323882, -1.81577, 1.0]], ['2, k, 15', [-0.0132605, -1.86398, 1.0]], ['2, k, 16', [0.190863, -1.53201, 1.0]], ['2, k, 17', [0.292689, -1.55206, 1.0]], ['2, k, 18', [0.264883, -1.80721, 1.0]], ['2, k, 19', [0.248332, -1.85272, 1.0]], ['2, k, 20', [0.148926, -1.14507, 1.0]], ['2, k, 21', [-0.217704, -1.14892, 1.0]], ['2, k, 22', [-0.260646, -1.11902, 1.0]], ['2, k, 23', [0.484982, -1.18915, 1.0]], ['2, k, 24', [0.502354, -1.15541, 1.0]]]
[['2, k, 0', [0.131074, -1.52795, 1.0]], ['2, k, 1', [0.13561, -1.27906, 1.0]], ['2, k, 2', [0.137784, -1.03103, 1.0]], ['2, k, 3', [0.149986, -0.932978, 1.0]], ['2, k, 4', [0.0119761, -1.05823, 1.0]], ['2, k, 5', [-0.0888889, -1.08877, 1.0]], ['2, k, 6', [-0.171301, -1.10574, 1.0]], ['2, k, 7', [-0.223455, -1.10935, 1.0]], ['2, k, 8', [0.275924, -1.0826, 1.0]], ['2, k, 9', [0.358787, -1.12458, 1.0]], ['2, k, 10', [0.420079, -1.16182, 1.0]], ['2, k, 11', [0.457115, -1.16799, 1.0]], ['2, k, 12', [0.0694934, -1.51182, 1.0]], ['2, k, 13', [-0.00803748, -1.54459, 1.0]], ['2, k, 14', [0.00159223, -1.81713, 1.0]], ['2, k, 15', [-0.00897654, -1.86113, 1.0]], ['2, k, 16', [0.190667, -1.52139, 1.0]], ['2, k, 17', [0.293428, -1.55257, 1.0]], ['2, k, 18', [0.268159, -1.81143, 1.0]], ['2, k, 19', [0.25077, -1.85458, 1.0]], ['2, k, 20', [0.137108, -1.09197, 1.0]], ['2, k, 21', [-0.221269, -1.1216, 1.0]], ['2, k, 22', [-0.260303, -1.09733, 1.0]], ['2, k, 23', [0.490013, -1.17174, 1.0]], ['2, k, 24', [0.497009, -1.13733, 1.0]]]
[['2, k, 0', [0.132887, -1.51529, 1.0]], ['2, k, 1', [0.136684, -1.27423, 1.0]], ['2, k, 2', [0.138703, -1.02976, 1.0]], ['2, k, 3', [0.151574, -0.926892, 1.0]], ['2, k, 4', [0.0148496, -1.04551, 1.0]], ['2, k, 5', [-0.087961, -1.07475, 1.0]], ['2, k, 6', [-0.150491, -1.0818, 1.0]], ['2, k, 7', [-0.219669, -1.08721, 1.0]], ['2, k, 8', [0.281044, -1.05729, 1.0]], ['2, k, 9', [0.3626, -1.10948, 1.0]], ['2, k, 10', [0.42273, -1.14155, 1.0]], ['2, k, 11', [0.460586, -1.14925, 1.0]], ['2, k, 12', [0.071278, -1.50052, 1.0]], ['2, k, 13', [-0.00373406, -1.53184, 1.0]], ['2, k, 14', [-0.00139947, -1.80956, 1.0]], ['2, k, 15', [-0.00954003, -1.85141, 1.0]], ['2, k, 16', [0.192491, -1.50751, 1.0]], ['2, k, 17', [0.293056, -1.55122, 1.0]], ['2, k, 18', [0.268972, -1.81156, 1.0]], ['2, k, 19', [0.255169, -1.8551, 1.0]], ['2, k, 20', [0.138031, -1.09052, 1.0]], ['2, k, 21', [-0.242079, -1.10075, 1.0]], ['2, k, 22', [-0.26085, -1.06438, 1.0]], ['2, k, 23', [0.484158, -1.15855, 1.0]], ['2, k, 24', [0.498464, -1.11779, 1.0]]]
[['2, k, 0', [0.139643, -1.49201, 1.0]], ['2, k, 1', [0.142173, -1.25488, 1.0]], ['2, k, 2', [0.143418, -1.0165, 1.0]], ['2, k, 3', [0.155246, -0.910492, 1.0]], ['2, k, 4', [0.0184606, -1.01309, 1.0]], ['2, k, 5', [-0.0879986, -1.05044, 1.0]], ['2, k, 6', [-0.147889, -1.0603, 1.0]], ['2, k, 7', [-0.214844, -1.05832, 1.0]], ['2, k, 8', [0.28244, -1.04608, 1.0]], ['2, k, 9', [0.362352, -1.08181, 1.0]], ['2, k, 10', [0.407605, -1.10252, 1.0]], ['2, k, 11', [0.457447, -1.12344, 1.0]], ['2, k, 12', [0.0782917, -1.47816, 1.0]], ['2, k, 13', [-0.00359811, -1.53116, 1.0]], ['2, k, 14', [-0.000997228, -1.81348, 1.0]], ['2, k, 15', [-0.0121717, -1.85609, 1.0]], ['2, k, 16', [0.198948, -1.48347, 1.0]], ['2, k, 17', [0.291166, -1.54442, 1.0]], ['2, k, 18', [0.253297, -1.87273, 1.0]], ['2, k, 19', [0.235534, -1.91788, 1.0]], ['2, k, 20', [0.142985, -1.07648, 1.0]], ['2, k, 21', [-0.208384, -1.07998, 1.0]], ['2, k, 22', [-0.252093, -1.03738, 1.0]], ['2, k, 23', [0.481935, -1.13351, 1.0]], ['2, k, 24', [0.498868, -1.10874, 1.0]]]
[['2, k, 0', [0.139387, -1.47595, 1.0]], ['2, k, 1', [0.14505, -1.2375, 1.0]], ['2, k, 2', [0.150378, -0.997464, 1.0]], ['2, k, 3', [0.161222, -0.887388, 1.0]], ['2, k, 4', [0.0206701, -0.9783, 1.0]], ['2, k, 5', [-0.0857315, -1.00951, 1.0]], ['2, k, 6', [-0.152019, -1.01676, 1.0]], ['2, k, 7', [-0.219851, -1.02468, 1.0]], ['2, k, 8', [0.284068, -1.03084, 1.0]], ['2, k, 9', [0.366117, -1.06696, 1.0]], ['2, k, 10', [0.409741, -1.07963, 1.0]], ['2, k, 11', [0.455934, -1.08944, 1.0]], ['2, k, 12', [0.0792439, -1.45895, 1.0]], ['2, k, 13', [-0.00224964, -1.52723, 1.0]], ['2, k, 14', [-0.000665934, -1.78217, 1.0]], ['2, k, 15', [-0.0135657, -1.82432, 1.0]], ['2, k, 16', [0.197693, -1.4706, 1.0]], ['2, k, 17', [0.28888, -1.53656, 1.0]], ['2, k, 18', [0.256421, -1.86644, 1.0]], ['2, k, 19', [0.237691, -1.91043, 1.0]], ['2, k, 20', [0.149023, -1.05774, 1.0]], ['2, k, 21', [-0.230296, -1.04402, 1.0]], ['2, k, 22', [-0.262937, -1.00902, 1.0]], ['2, k, 23', [0.490948, -1.09492, 1.0]], ['2, k, 24', [0.39668, -1.07873, 1.0]]]
[['2, k, 0', [0.141026, -1.44948, 1.0]], ['2, k, 1', [0.149936, -1.22016, 1.0]], ['2, k, 2', [0.157246, -0.987165, 1.0]], ['2, k, 3', [0.165143, -0.875008, 1.0]], ['2, k, 4', [0.0235707, -0.970283, 1.0]], ['2, k, 5', [-0.0777847, -0.985108, 1.0]], ['2, k, 6', [-0.142054, -0.988269, 1.0]], ['2, k, 7', [-0.214113, -0.985987, 1.0]], ['2, k, 8', [0.290241, -0.999454, 1.0]], ['2, k, 9', [0.373297, -1.04064, 1.0]], ['2, k, 10', [0.41436, -1.0467, 1.0]], ['2, k, 11', [0.458239, -1.05021, 1.0]], ['2, k, 12', [0.0802226, -1.43047, 1.0]], ['2, k, 13', [-0.000239814, -1.52259, 1.0]], ['2, k, 14', [0.00496634, -1.79774, 1.0]], ['2, k, 15', [-0.00457244, -1.83941, 1.0]], ['2, k, 16', [0.199751, -1.44659, 1.0]], ['2, k, 17', [0.287287, -1.52816, 1.0]], ['2, k, 18', [0.262644, -1.86107, 1.0]], ['2, k, 19', [0.247905, -1.90407, 1.0]], ['2, k, 20', [0.15552, -1.04592, 1.0]], ['2, k, 21', [-0.223508, -1.00388, 1.0]], ['2, k, 22', [-0.247119, -0.961064, 1.0]], ['2, k, 23', [0.496086, -1.05712, 1.0]], ['2, k, 24', [0.400631, -1.03943, 1.0]]]
[['2, k, 0', [0.141333, -1.42883, 1.0]], ['2, k, 1', [0.15359, -1.18402, 1.0]], ['2, k, 2', [0.166241, -0.938073, 1.0]], ['2, k, 3', [0.172327, -0.824689, 1.0]], ['2, k, 4', [0.0282049, -0.956594, 1.0]], ['2, k, 5', [-0.0802908, -0.965655, 1.0]], ['2, k, 6', [-0.144463, -0.957437, 1.0]], ['2, k, 7', [-0.213238, -0.947788, 1.0]], ['2, k, 8', [0.29667, -0.960449, 1.0]], ['2, k, 9', [0.375931, -0.994744, 1.0]], ['2, k, 10', [0.42088, -0.998961, 1.0]], ['2, k, 11', [0.469821, -1.0041, 1.0]], ['2, k, 12', [0.0803533, -1.4164, 1.0]], ['2, k, 13', [0.00252542, -1.50583, 1.0]], ['2, k, 14', [-0.00118822, -1.83268, 1.0]], ['2, k, 15', [-0.00832991, -1.87164, 1.0]], ['2, k, 16', [0.200258, -1.41878, 1.0]], ['2, k, 17', [0.282332, -1.51575, 1.0]], ['2, k, 18', [0.269059, -1.81602, 1.0]], ['2, k, 19', [0.258777, -1.85674, 1.0]], ['2, k, 20', [0.163255, -0.998816, 1.0]], ['2, k, 21', [-0.222626, -0.964295, 1.0]], ['2, k, 22', [-0.255492, -0.9257, 1.0]], ['2, k, 23', [0.50652, -1.01586, 1.0]], ['2, k, 24', [0.419463, -0.990268, 1.0]]]
[['2, k, 0', [0.143393, -1.40981, 1.0]], ['2, k, 1', [0.153027, -1.16724, 1.0]], ['2, k, 2', [0.162862, -0.923482, 1.0]], ['2, k, 3', [0.175255, -0.80848, 1.0]], ['2, k, 4', [0.0328713, -0.932045, 1.0]], ['2, k, 5', [-0.0767748, -0.936538, 1.0]], ['2, k, 6', [-0.141103, -0.919977, 1.0]], ['2, k, 7', [-0.209674, -0.906006, 1.0]], ['2, k, 8', [0.296703, -0.946968, 1.0]], ['2, k, 9', [0.373588, -0.971097, 1.0]], ['2, k, 10', [0.39884, -0.959951, 1.0]], ['2, k, 11', [0.440727, -0.955915, 1.0]], ['2, k, 12', [0.0812811, -1.3955, 1.0]], ['2, k, 13', [0.00105871, -1.50292, 1.0]], ['2, k, 14', [-0.000547303, -1.82048, 1.0]], ['2, k, 15', [-0.00942182, -1.85892, 1.0]], ['2, k, 16', [0.203149, -1.40316, 1.0]], ['2, k, 17', [0.284422, -1.50395, 1.0]], ['2, k, 18', [0.26202, -1.84098, 1.0]], ['2, k, 19', [0.249003, -1.88187, 1.0]], ['2, k, 20', [0.16061, -0.984784, 1.0]], ['2, k, 21', [-0.20853, -0.928037, 1.0]], ['2, k, 22', [-0.24753, -0.889948, 1.0]], ['2, k, 23', [0.453564, -0.966129, 1.0]], ['2, k, 24', [0.376382, -0.942849, 1.0]]]
[['2, k, 0', [0.145763, -1.38476, 1.0]], ['2, k, 1', [0.158781, -1.14258, 1.0]], ['2, k, 2', [0.171304, -0.899953, 1.0]], ['2, k, 3', [0.179331, -0.786791, 1.0]], ['2, k, 4', [0.034254, -0.930169, 1.0]], ['2, k, 5', [-0.0775768, -0.909153, 1.0]], ['2, k, 6', [-0.130638, -0.885367, 1.0]], ['2, k, 7', [-0.202684, -0.863991, 1.0]], ['2, k, 8', [0.297892, -0.940974, 1.0]], ['2, k, 9', [0.382704, -0.943615, 1.0]], ['2, k, 10', [0.423966, -0.923877, 1.0]], ['2, k, 11', [0.472042, -0.908082, 1.0]], ['2, k, 12', [0.0854257, -1.37021, 1.0]], ['2, k, 13', [0.00170581, -1.49905, 1.0]], ['2, k, 14', [0.00612557, -1.83837, 1.0]], ['2, k, 15', [-0.00142825, -1.87778, 1.0]], ['2, k, 16', [0.203947, -1.37836, 1.0]], ['2, k, 17', [0.280726, -1.49747, 1.0]], ['2, k, 18', [0.259877, -1.83743, 1.0]], ['2, k, 19', [0.247944, -1.8772, 1.0]], ['2, k, 20', [0.168335, -0.960806, 1.0]], ['2, k, 21', [-0.206423, -0.874319, 1.0]], ['2, k, 22', [-0.248992, -0.852457, 1.0]], ['2, k, 23', [0.50652, -0.916293, 1.0]], ['2, k, 24', [0.413447, -0.899449, 1.0]]]
