[['2, k, 0', [8.39147, 78.78394, 1.0]], ['2, k, 1', [5.138235160121319, 111.57145546055014, 1.0]], ['2, k, 2', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 3', [2.0154621323423227, 143.19607838071212, 1.0]], ['2, k, 4', [16.959670151025964, 126.67991987727537, 1.0]], ['2, k, 5', [19.021095463239266, 96.31388661547314, 1.0]], ['2, k, 6', [18.737936026347104, 74.2151423405549, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.370524329278105, 128.3194050565221, 1.0]], ['2, k, 9', [-21.38711474549327, 104.8858805027926, 1.0]], ['2, k, 10', [-24.881018777944632, 78.75363699067361, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.82511529741554, 78.15258628815954, 1.0]], ['2, k, 13', [1.6942318769894644, 40.54831679095422, 1.0]], ['2, k, 14', [-5.126758784247806, 12.768146877554724, 1.0]], ['2, k, 15', [1.405282918835626, 10.580772540443089, 1.0]], ['2, k, 16', [2.709190036584987, 79.30490900560572, 1.0]], ['2, k, 17', [-4.606798243954457, 47.43102498430564, 1.0]], ['2, k, 18', [-11.775403062518311, 11.153659508098876, 1.0]], ['2, k, 19', [-5.057949984153209, 8.439094773722578, 1.0]], ['2, k, 20', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.975958, 78.59152399999999, 1.0]], ['2, k, 1', [6.336714156860335, 111.50492953133971, 1.0]], ['2, k, 2', [4.936296762710409, 136.22992380888303, 1.0]], ['2, k, 3', [4.624941839683879, 143.2227349473001, 1.0]], ['2, k, 4', [19.35427443505693, 126.93928327799628, 1.0]], ['2, k, 5', [22.02529934302301, 96.64473707372042, 1.0]], ['2, k, 6', [20.754670423601333, 73.57790510505947, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.379055289366859, 128.77716021377435, 1.0]], ['2, k, 9', [-19.169031934206537, 104.90802314517957, 1.0]], ['2, k, 10', [-23.781416521674522, 78.95190925951613, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.384630749249881, 77.9125855635667, 1.0]], ['2, k, 13', [4.448464604567345, 43.208950664837545, 1.0]], ['2, k, 14', [-4.0433307075225, 11.271236317641446, 1.0]], ['2, k, 15', [-1.3257796499742827, 4.935407024707409, 1.0]], ['2, k, 16', [2.1842810944286892, 79.0740998073778, 1.0]], ['2, k, 17', [-3.9664194800635126, 46.80644962364919, 1.0]], ['2, k, 18', [-10.52165026826051, 10.072139691074746, 1.0]], ['2, k, 19', [-3.715904325767619, 5.5980214936863755, 1.0]], ['2, k, 20', [4.936296762710409, 136.22992380888303, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.734640000000001, 78.42008799999999, 1.0]], ['2, k, 1', [6.305510113766764, 111.44110214814933, 1.0]], ['2, k, 2', [5.066229909868128, 136.18409146033935, 1.0]], ['2, k, 3', [4.8034274454330355, 143.18447866434863, 1.0]], ['2, k, 4', [19.525767111921017, 126.92837498639405, 1.0]], ['2, k, 5', [22.296037389887704, 96.64894457260044, 1.0]], ['2, k, 6', [20.85546924498832, 73.07538526143632, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.262172799783812, 128.8026465967627, 1.0]], ['2, k, 9', [-19.214334235239946, 104.52438344537156, 1.0]], ['2, k, 10', [-23.850703177807418, 79.04395857734954, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.124801077142719, 77.73579581879348, 1.0]], ['2, k, 13', [4.3479337471714405, 42.883453812268776, 1.0]], ['2, k, 14', [-4.035742368754235, 11.273438002348136, 1.0]], ['2, k, 15', [-1.4531830481809211, 4.792915818617847, 1.0]], ['2, k, 16', [2.026521505326917, 78.91159094539464, 1.0]], ['2, k, 17', [-3.9902303873372524, 46.548483210970495, 1.0]], ['2, k, 18', [-10.446373814844911, 10.126573486107887, 1.0]], ['2, k, 19', [-3.683687184879407, 5.233130192478821, 1.0]], ['2, k, 20', [5.066229909868128, 136.18409146033935, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.398812000000001, 78.20643399999999, 1.0]], ['2, k, 1', [6.188718250486705, 111.35386642542846, 1.0]], ['2, k, 2', [5.115842622170789, 136.12805801623378, 1.0]], ['2, k, 3', [4.90268831459918, 143.13748746563462, 1.0]], ['2, k, 4', [19.612967426465577, 126.89710319770009, 1.0]], ['2, k, 5', [22.46248889862151, 96.632695719662, 1.0]], ['2, k, 6', [20.82971349603553, 72.55418601239182, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.221602628152917, 128.8356265379461, 1.0]], ['2, k, 9', [-19.49389420333622, 103.82718765396568, 1.0]], ['2, k, 10', [-24.124853798247614, 79.08330657771714, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.752860811688898, 77.52759806394174, 1.0]], ['2, k, 13', [4.131852200403298, 42.69693742003799, 1.0]], ['2, k, 14', [-4.1062461942567445, 11.322212216259043, 1.0]], ['2, k, 15', [-1.5169666663455734, 4.71262892842397, 1.0]], ['2, k, 16', [1.7980345850016857, 78.71485572098393, 1.0]], ['2, k, 17', [-4.1101376701896, 46.24898928892116, 1.0]], ['2, k, 18', [-10.480170708610014, 10.194717584855617, 1.0]], ['2, k, 19', [-3.8293075313704374, 5.522963158393567, 1.0]], ['2, k, 20', [5.115842622170789, 136.12805801623378, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.012525999999999, 77.995726, 1.0]], ['2, k, 1', [6.025247057010316, 111.2640747388495, 1.0]], ['2, k, 2', [5.12303634864076, 136.06811648797134, 1.0]], ['2, k, 3', [4.9596409607449425, 143.08748355378683, 1.0]], ['2, k, 4', [19.66855251720504, 126.854814079182, 1.0]], ['2, k, 5', [22.589762088951453, 96.60618284596487, 1.0]], ['2, k, 6', [20.743651858404007, 72.0024240212629, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.237741913714864, 128.86620899804876, 1.0]], ['2, k, 9', [-19.911637692909956, 102.95050354878762, 1.0]], ['2, k, 10', [-24.511175326496804, 79.0750076414958, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.337994240752387, 77.33328907065177, 1.0]], ['2, k, 13', [3.818424450086786, 42.52952585176468, 1.0]], ['2, k, 14', [-4.231521102431019, 11.425717728335009, 1.0]], ['2, k, 15', [-1.5737899634187134, 4.7268493365677005, 1.0]], ['2, k, 16', [1.5165235551721867, 78.52224438451539, 1.0]], ['2, k, 17', [-4.3049976271743375, 45.98663293420988, 1.0]], ['2, k, 18', [-10.60685331981426, 10.288242121116262, 1.0]], ['2, k, 19', [-4.013312311744492, 5.812838644158177, 1.0]], ['2, k, 20', [5.12303634864076, 136.06811648797134, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.642089999999999, 77.794806, 1.0]], ['2, k, 1', [5.866870627663735, 111.17790785194136, 1.0]], ['2, k, 2', [5.117747324349998, 136.01055128528787, 1.0]], ['2, k, 3', [4.999059251023283, 143.0449448133774, 1.0]], ['2, k, 4', [19.720234884568207, 126.82056176040045, 1.0]], ['2, k, 5', [22.725228971109928, 96.5894049275234, 1.0]], ['2, k, 6', [20.721329576621173, 72.25722889681549, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.273022311968413, 128.8895806185715, 1.0]], ['2, k, 9', [-20.31716394276103, 102.1326594216089, 1.0]], ['2, k, 10', [-24.88289584461795, 79.05144438462925, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.954450976457956, 77.15500299036627, 1.0]], ['2, k, 13', [3.6246238962220403, 42.46901314663089, 1.0]], ['2, k, 14', [-4.327148944648328, 11.52615594314441, 1.0]], ['2, k, 15', [-1.624083392786145, 4.786005433139348, 1.0]], ['2, k, 16', [1.2325970234325991, 78.34542637228272, 1.0]], ['2, k, 17', [-4.4694286763342355, 45.73977835579933, 1.0]], ['2, k, 18', [-10.6941110229792, 10.337509693320143, 1.0]], ['2, k, 19', [-4.128898886003052, 5.825841026212007, 1.0]], ['2, k, 20', [5.117747324349998, 136.01055128528787, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.199821999999999, 77.655164, 1.0]], ['2, k, 1', [5.6355887002184115, 111.10656537438383, 1.0]], ['2, k, 2', [5.032936053244222, 135.96586385395304, 1.0]], ['2, k, 3', [4.957554203772024, 143.01477660153535, 1.0]], ['2, k, 4', [19.7018149905729, 126.80048916577564, 1.0]], ['2, k, 5', [22.795327357925316, 96.58809535092425, 1.0]], ['2, k, 6', [20.623224904847334, 72.37444517545254, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.364187966852263, 128.92716356206572, 1.0]], ['2, k, 9', [-20.663749275373696, 101.61581100856188, 1.0]], ['2, k, 10', [-25.33973529335757, 78.57283304240649, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.55513669090411, 77.01757023787131, 1.0]], ['2, k, 13', [3.4134689182901763, 42.48919729773683, 1.0]], ['2, k, 14', [-4.449981395494947, 11.618279988318477, 1.0]], ['2, k, 15', [-1.7085280271262153, 4.820415653607621, 1.0]], ['2, k, 16', [0.7908465713790047, 78.24383478129633, 1.0]], ['2, k, 17', [-4.771806227627035, 45.567375139281644, 1.0]], ['2, k, 18', [-10.916055864994156, 10.385437534748469, 1.0]], ['2, k, 19', [-4.376099812143347, 5.847724668341736, 1.0]], ['2, k, 20', [5.032936053244222, 135.96586385395304, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.727674, 77.60053, 1.0]], ['2, k, 1', [5.378287195069912, 111.05656697025476, 1.0]], ['2, k, 2', [4.924060325083996, 135.92810630752803, 1.0]], ['2, k, 3', [4.892926002201654, 142.98240575126445, 1.0]], ['2, k, 4', [19.669393478052527, 126.78555818778817, 1.0]], ['2, k, 5', [22.85423580274572, 96.59315180631128, 1.0]], ['2, k, 6', [20.489455237426053, 72.23581963955324, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.492926056605276, 128.96226952296132, 1.0]], ['2, k, 9', [-21.028843122587013, 101.14291346502424, 1.0]], ['2, k, 10', [-25.796474927122397, 78.22631090114261, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.14609051864192, 76.96052413907054, 1.0]], ['2, k, 13', [3.2135565760464333, 42.828318242081046, 1.0]], ['2, k, 14', [-4.61037260366178, 11.71788766617642, 1.0]], ['2, k, 15', [-1.8391181785513018, 4.845980433262192, 1.0]], ['2, k, 16', [0.23764837082085322, 78.22474157111203, 1.0]], ['2, k, 17', [-5.172584734377749, 45.54641757892248, 1.0]], ['2, k, 18', [-11.25403111434361, 10.47498933026619, 1.0]], ['2, k, 19', [-4.728031805713732, 5.907038366369905, 1.0]], ['2, k, 20', [4.924060325083996, 135.92810630752803, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.3128839999999995, 77.61003000000001, 1.0]], ['2, k, 1', [5.178672823973439, 111.03602133875823, 1.0]], ['2, k, 2', [4.873125114791231, 135.91115956835128, 1.0]], ['2, k, 3', [4.88643692350771, 142.96801580404218, 1.0]], ['2, k, 4', [19.70060853083842, 126.791279017666, 1.0]], ['2, k, 5', [22.978466719062062, 96.61996646106121, 1.0]], ['2, k, 6', [20.413339890153285, 72.14597733865455, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.585118863558206, 129.0062417591219, 1.0]], ['2, k, 9', [-21.17454208479501, 101.13049294575863, 1.0]], ['2, k, 10', [-26.067106082129825, 78.17998472586808, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.801111976437781, 76.9489908155657, 1.0]], ['2, k, 13', [3.064345863298424, 43.17777057268176, 1.0]], ['2, k, 14', [-4.72848896423217, 11.78215353043161, 1.0]], ['2, k, 15', [-1.9676896065392353, 4.944710818953614, 1.0]], ['2, k, 16', [-0.27277368374698785, 78.26135813338422, 1.0]], ['2, k, 17', [-5.529252266434499, 45.608061310159286, 1.0]], ['2, k, 18', [-11.555802396677993, 10.620768827224005, 1.0]], ['2, k, 19', [-5.358533901638964, 6.264566128189004, 1.0]], ['2, k, 20', [4.873125114791231, 135.91115956835128, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.056456, 77.703028, 1.0]], ['2, k, 1', [5.137236134419226, 111.04073549525184, 1.0]], ['2, k, 2', [4.981099478865223, 135.91151339483073, 1.0]], ['2, k, 3', [5.038389348705975, 142.96696725966135, 1.0]], ['2, k, 4', [19.859441077114734, 126.8054215301475, 1.0]], ['2, k, 5', [23.2341644489379, 96.65731987588481, 1.0]], ['2, k, 6', [20.475069161810577, 72.07076663908451, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.519330511578683, 129.06502857377674, 1.0]], ['2, k, 9', [-21.049639416196456, 101.41562586872674, 1.0]], ['2, k, 10', [-26.11284323126666, 78.22765426029613, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.65491459527501, 77.02763481807392, 1.0]], ['2, k, 13', [3.087400454816046, 43.451876249704846, 1.0]], ['2, k, 14', [-4.653383636397592, 11.815202314840686, 1.0]], ['2, k, 15', [-1.9042759605713822, 5.042403691644541, 1.0]], ['2, k, 16', [-0.6880242703994446, 78.38483479687943, 1.0]], ['2, k, 17', [-5.785392809294657, 45.74003987851121, 1.0]], ['2, k, 18', [-11.772517048014933, 10.778709501071035, 1.0]], ['2, k, 19', [-6.075457742688252, 6.47382508553257, 1.0]], ['2, k, 20', [4.981099478865223, 135.91151339483073, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.916596, 77.858852, 1.0]], ['2, k, 1', [5.209566530863432, 111.05598527371069, 1.0]], ['2, k, 2', [5.2046397781364275, 135.89911049540345, 1.0]], ['2, k, 3', [5.305710227532799, 142.94142229137807, 1.0]], ['2, k, 4', [20.20536770158426, 126.94964252207681, 1.0]], ['2, k, 5', [23.70666213551433, 96.82549427501641, 1.0]], ['2, k, 6', [20.781625025173565, 71.70309744700381, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.371315350767127, 129.0944381504237, 1.0]], ['2, k, 9', [-20.80579345942212, 101.64953684216137, 1.0]], ['2, k, 10', [-26.022523902986343, 78.21450044786792, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.624497722758512, 77.16341804876006, 1.0]], ['2, k, 13', [3.2557171216534924, 43.72966069227678, 1.0]], ['2, k, 14', [-4.419647967273202, 11.838499306150702, 1.0]], ['2, k, 15', [-1.6220370977224743, 5.028074142658359, 1.0]], ['2, k, 16', [-0.995696963788963, 78.58745512079605, 1.0]], ['2, k, 17', [-5.948970334484862, 45.944119401476414, 1.0]], ['2, k, 18', [-11.905459321214543, 10.978517226432054, 1.0]], ['2, k, 19', [-6.626500565966405, 6.859966972491734, 1.0]], ['2, k, 20', [5.2046397781364275, 135.89911049540345, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.933094, 78.010142, 1.0]], ['2, k, 1', [5.434349430715612, 111.0757481490363, 1.0]], ['2, k, 2', [5.581259063690069, 135.8821984900331, 1.0]], ['2, k, 3', [5.725828770012204, 142.90877002641244, 1.0]], ['2, k, 4', [20.72289235462264, 127.1670656261748, 1.0]], ['2, k, 5', [24.30917322509556, 97.05904090107435, 1.0]], ['2, k, 6', [21.160795602461683, 71.72820939024948, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-9.108040480578413, 129.10777311935163, 1.0]], ['2, k, 9', [-20.447267043402277, 101.8574294311944, 1.0]], ['2, k, 10', [-25.684896970901992, 78.71866789348124, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.669143167296635, 77.28794978770667, 1.0]], ['2, k, 13', [3.5362654921415144, 44.00441516227695, 1.0]], ['2, k, 14', [-4.100266955923457, 11.851721616465824, 1.0]], ['2, k, 15', [-1.2315422152986253, 4.949531471502516, 1.0]], ['2, k, 16', [-0.9969685180087771, 78.78885347069249, 1.0]], ['2, k, 17', [-5.824150501343791, 46.13769784519702, 1.0]], ['2, k, 18', [-11.753686939826547, 11.17772357809718, 1.0]], ['2, k, 19', [-6.867578058411559, 7.376573500268455, 1.0]], ['2, k, 20', [5.581259063690069, 135.8821984900331, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.132392, 78.188866, 1.0]], ['2, k, 1', [5.835298445831068, 111.11764946934937, 1.0]], ['2, k, 2', [6.126802630010697, 135.88587931657085, 1.0]], ['2, k, 3', [6.312376175224435, 142.90118111744624, 1.0]], ['2, k, 4', [21.36555993786957, 127.40535536381755, 1.0]], ['2, k, 5', [24.996105820240054, 97.30807398233554, 1.0]], ['2, k, 6', [21.58949536997003, 71.99612134947748, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.682234154037893, 129.13423072945602, 1.0]], ['2, k, 9', [-19.877731236135578, 102.19067211859056, 1.0]], ['2, k, 10', [-25.195534788278977, 78.98982290998154, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.913030998290123, 77.46895513208634, 1.0]], ['2, k, 13', [3.955198370363365, 44.005037881045915, 1.0]], ['2, k, 14', [-3.592625567089205, 11.845310816207437, 1.0]], ['2, k, 15', [-0.6434268132864451, 4.833217705453374, 1.0]], ['2, k, 16', [-0.8173885763946176, 79.02332295901476, 1.0]], ['2, k, 17', [-5.523482411929508, 46.32311079979722, 1.0]], ['2, k, 18', [-11.438237085072492, 11.33944200052057, 1.0]], ['2, k, 19', [-6.669807964016066, 7.6235262026072625, 1.0]], ['2, k, 20', [6.126802630010697, 135.88587931657085, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.4229460000000005, 78.37213799999999, 1.0]], ['2, k, 1', [6.301482338076927, 111.16608505821173, 1.0]], ['2, k, 2', [6.724988261109063, 135.88531397854834, 1.0]], ['2, k, 3', [6.946005645766732, 142.8894763282295, 1.0]], ['2, k, 4', [22.037145501010187, 127.64141345717506, 1.0]], ['2, k, 5', [25.707225524493516, 97.55404340255049, 1.0]], ['2, k, 6', [22.05807578605192, 72.23005043487608, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.217780049367068, 129.1524693714112, 1.0]], ['2, k, 9', [-19.28510938451909, 102.41049503575118, 1.0]], ['2, k, 10', [-24.687932064107006, 79.01418312487866, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.26866156530605, 77.6829376784738, 1.0]], ['2, k, 13', [4.4546845073652035, 43.96680193140716, 1.0]], ['2, k, 14', [-2.981952830012066, 11.82077122038175, 1.0]], ['2, k, 15', [0.07124901941990291, 4.662775168618673, 1.0]], ['2, k, 16', [-0.571628167128349, 79.25450234892351, 1.0]], ['2, k, 17', [-5.209415775685374, 46.503227745977796, 1.0]], ['2, k, 18', [-11.126332776111154, 11.462283817942534, 1.0]], ['2, k, 19', [-6.021672302623779, 7.4785763732886, 1.0]], ['2, k, 20', [6.724988261109063, 135.88531397854834, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.6052, 78.51538400000001, 1.0]], ['2, k, 1', [6.6177190193081685, 111.19854720981783, 1.0]], ['2, k, 2', [7.1546566228108395, 135.86492932664092, 1.0]], ['2, k, 3', [7.403547652085927, 142.85578368789692, 1.0]], ['2, k, 4', [22.545856433555393, 127.8544342210049, 1.0]], ['2, k, 5', [26.242239485090316, 97.7760929961352, 1.0]], ['2, k, 6', [22.398116937145836, 72.45792438214701, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.9193525929596795, 129.14494031034135, 1.0]], ['2, k, 9', [-18.880463833810076, 102.49755531144346, 1.0]], ['2, k, 10', [-24.306868789753448, 79.01102733870384, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.476723214402403, 77.80023170029378, 1.0]], ['2, k, 13', [4.8608483939900475, 43.989108900703464, 1.0]], ['2, k, 14', [-2.4509480569072553, 11.82322981210718, 1.0]], ['2, k, 15', [0.6690035257822342, 4.6256734193445865, 1.0]], ['2, k, 16', [-0.3205786950775771, 79.41779338046811, 1.0]], ['2, k, 17', [-4.952156155509268, 46.59332974694688, 1.0]], ['2, k, 18', [-10.870822550816126, 11.55062301424703, 1.0]], ['2, k, 19', [-5.2938841884031955, 7.197552631708116, 1.0]], ['2, k, 20', [7.1546566228108395, 135.86492932664092, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.706753999999999, 78.615828, 1.0]], ['2, k, 1', [6.818135098845294, 111.22170189706205, 1.0]], ['2, k, 2', [7.438628409987094, 135.85055491914844, 1.0]], ['2, k, 3', [7.702851807919223, 142.83216080483496, 1.0]], ['2, k, 4', [22.913867352608865, 128.06963207510742, 1.0]], ['2, k, 5', [26.62838688986027, 97.99783959421748, 1.0]], ['2, k, 6', [22.6382792652871, 72.6756136198445, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.720327474384966, 129.14720274971287, 1.0]], ['2, k, 9', [-18.5911862043479, 102.56299025100864, 1.0]], ['2, k, 10', [-24.027219600502313, 78.96929271178573, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.582010717500157, 77.85385428389097, 1.0]], ['2, k, 13', [5.151242615581045, 44.00268173065501, 1.0]], ['2, k, 14', [-2.0470527410095576, 11.874363014150049, 1.0]], ['2, k, 15', [1.0967287692968979, 4.743858800892187, 1.0]], ['2, k, 16', [-0.11546719990132459, 79.52004600539564, 1.0]], ['2, k, 17', [-4.758501945344457, 46.60678637828209, 1.0]], ['2, k, 18', [-10.698358606235464, 11.48028829186881, 1.0]], ['2, k, 19', [-4.676594421189437, 6.78817234756502, 1.0]], ['2, k, 20', [7.438628409987094, 135.85055491914844, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.742638, 78.697232, 1.0]], ['2, k, 1', [6.882865700618423, 111.24325529807999, 1.0]], ['2, k, 2', [7.557798469815181, 135.84083343374564, 1.0]], ['2, k, 3', [7.824836982993618, 142.81561723134055, 1.0]], ['2, k, 4', [23.123137149417943, 128.28354142716242, 1.0]], ['2, k, 5', [26.848375371345583, 98.21448297433075, 1.0]], ['2, k, 6', [22.724133327861065, 72.88757460009559, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.650136631291867, 129.15365479915715, 1.0]], ['2, k, 9', [-18.443331194842457, 102.59150397113557, 1.0]], ['2, k, 10', [-23.84931605071404, 78.91565453201513, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.645412868885899, 77.90788723425489, 1.0]], ['2, k, 13', [5.297413412175956, 44.03023419040265, 1.0]], ['2, k, 14', [-1.8375841156700146, 11.950432459373687, 1.0]], ['2, k, 15', [1.3156807618468385, 4.933383289186642, 1.0]], ['2, k, 16', [-0.06869081310386616, 79.58306069853798, 1.0]], ['2, k, 17', [-4.762702482158307, 46.615428472848016, 1.0]], ['2, k, 18', [-10.742194881936843, 11.356536054807627, 1.0]], ['2, k, 19', [-4.254123398812279, 6.34517809589391, 1.0]], ['2, k, 20', [7.557798469815181, 135.84083343374564, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
