[['2, k, 0', [-14.04141, 86.53284, 1.0]], ['2, k, 1', [-11.129091501714953, 117.1028604452512, 1.0]], ['2, k, 2', [-8.940940353995847, 140.26542570220707, 1.0]], ['2, k, 3', [-8.309454134061522, 146.86122797133163, 1.0]], ['2, k, 4', [7.007979363896815, 134.26938724788133, 1.0]], ['2, k, 5', [18.141341577736096, 109.59036457389256, 1.0]], ['2, k, 6', [21.78484654496407, 84.14679608681536, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.357145505233074, 133.83936811695457, 1.0]], ['2, k, 9', [-29.13991715422647, 102.47510946888217, 1.0]], ['2, k, 10', [-29.93512946248176, 79.38142654040523, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.288874980776471, 86.51550942587822, 1.0]], ['2, k, 13', [0.43455645033417234, 48.15558618854969, 1.0]], ['2, k, 14', [6.055264748617509, 13.3497297602092, 1.0]], ['2, k, 15', [-0.07370462091128438, 10.097383320185902, 1.0]], ['2, k, 16', [-19.436608968650788, 86.40170297211093, 1.0]], ['2, k, 17', [-10.781673387838275, 46.36749628277504, 1.0]], ['2, k, 18', [-1.3060754516605861, 11.26880224143607, 1.0]], ['2, k, 19', [-7.272597275260518, 8.149708642732167, 1.0]], ['2, k, 20', [-8.940940353995847, 140.26542570220707, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.887006, 86.63941000000001, 1.0]], ['2, k, 1', [-10.859305960465074, 117.06721642674617, 1.0]], ['2, k, 2', [-8.529588053544419, 140.12796089222905, 1.0]], ['2, k, 3', [-7.856254050924437, 146.68673561586542, 1.0]], ['2, k, 4', [7.518629647260074, 134.30800718915955, 1.0]], ['2, k, 5', [18.564025273758507, 109.22427646462329, 1.0]], ['2, k, 6', [22.143762021809916, 84.06390311587919, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.93771412697674, 133.6667158277842, 1.0]], ['2, k, 9', [-30.690977707595614, 102.29577709064627, 1.0]], ['2, k, 10', [-29.819958615636633, 78.77051218703646, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.01733800120174, 86.71060784499731, 1.0]], ['2, k, 13', [0.23874791185040678, 47.73387005306667, 1.0]], ['2, k, 14', [5.7802708025175615, 12.773824711379326, 1.0]], ['2, k, 15', [-0.7743855942323643, 8.87399899257751, 1.0]], ['2, k, 16', [-19.32637435107889, 86.47077007276708, 1.0]], ['2, k, 17', [-10.802402097377799, 46.43326357481352, 1.0]], ['2, k, 18', [-1.4174750916497647, 10.822698405371057, 1.0]], ['2, k, 19', [-3.066579899643891, 4.14208317622616, 1.0]], ['2, k, 20', [-8.529588053544419, 140.12796089222905, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.844230000000001, 86.59262, 1.0]], ['2, k, 1', [-10.804901828024093, 117.02879915418174, 1.0]], ['2, k, 2', [-8.464068361657894, 140.0917606102422, 1.0]], ['2, k, 3', [-7.787570765302523, 146.6503981188346, 1.0]], ['2, k, 4', [7.5879709421230315, 134.28315590933755, 1.0]], ['2, k, 5', [18.610406136069123, 109.21274801596502, 1.0]], ['2, k, 6', [22.205062786819088, 83.96718226181976, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.64024067515021, 133.73219928769024, 1.0]], ['2, k, 9', [-30.390102822981284, 102.36387469821489, 1.0]], ['2, k, 10', [-29.396798999763654, 78.97992249299843, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.910942930368717, 86.65407826558702, 1.0]], ['2, k, 13', [0.31185399925655144, 47.699633136652416, 1.0]], ['2, k, 14', [5.839590418167031, 12.7725214339021, 1.0]], ['2, k, 15', [-0.7548882870961595, 8.818299484138635, 1.0]], ['2, k, 16', [-19.320748295771306, 86.42829766763958, 1.0]], ['2, k, 17', [-10.808008658841494, 46.387751490094445, 1.0]], ['2, k, 18', [-1.4581337232709597, 10.822982681671455, 1.0]], ['2, k, 19', [-3.009301215226987, 3.9935835511384985, 1.0]], ['2, k, 20', [-8.464068361657894, 140.0917606102422, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.801963999999998, 86.54529199999999, 1.0]], ['2, k, 1', [-10.75133808663061, 116.98875865968752, 1.0]], ['2, k, 2', [-8.400747127648147, 140.05515732643013, 1.0]], ['2, k, 3', [-7.721571654272605, 146.6136077568903, 1.0]], ['2, k, 4', [7.648205587866009, 134.26195547451422, 1.0]], ['2, k, 5', [18.64458902781036, 109.23482380946042, 1.0]], ['2, k, 6', [22.267131417780515, 83.82861863698928, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.34374932286208, 133.87849866527964, 1.0]], ['2, k, 9', [-30.087190495527768, 102.5095646595401, 1.0]], ['2, k, 10', [-29.02159174845037, 79.1692750556709, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.806403024951633, 86.59573623649173, 1.0]], ['2, k, 13', [0.3926176209753347, 47.68014281722803, 1.0]], ['2, k, 14', [5.916205481053438, 12.779639896769602, 1.0]], ['2, k, 15', [-0.8451919029456167, 8.500767998163813, 1.0]], ['2, k, 16', [-19.316855260949406, 86.38594229118124, 1.0]], ['2, k, 17', [-10.803380885554871, 46.34010068842202, 1.0]], ['2, k, 18', [-1.4764894440446525, 10.811538540425602, 1.0]], ['2, k, 19', [-3.055385773376485, 3.977061169256565, 1.0]], ['2, k, 20', [-8.400747127648147, 140.05515732643013, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.755258000000001, 86.48650799999999, 1.0]], ['2, k, 1', [-10.692744995659002, 116.94867069985932, 1.0]], ['2, k, 2', [-8.331948230774795, 140.02358434476798, 1.0]], ['2, k, 3', [-7.649858541438153, 146.58340560882513, 1.0]], ['2, k, 4', [7.71882945398232, 134.24994302122747, 1.0]], ['2, k, 5', [18.70762104153143, 109.20798272168655, 1.0]], ['2, k, 6', [22.350613816594482, 83.67262194390712, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.278858066546604, 133.86926557490486, 1.0]], ['2, k, 9', [-30.020863160513464, 102.49957368777025, 1.0]], ['2, k, 10', [-28.92846118869859, 79.21034997913361, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.755156345999817, 86.53088974139656, 1.0]], ['2, k, 13', [0.4201021487938448, 47.65502013656692, 1.0]], ['2, k, 14', [5.940814927113014, 12.782883009836162, 1.0]], ['2, k, 15', [-0.8908724901260143, 8.096269616587165, 1.0]], ['2, k, 16', [-19.295089193529815, 86.32707310813082, 1.0]], ['2, k, 17', [-10.778793644293819, 46.27712110967309, 1.0]], ['2, k, 18', [-1.4829840854243201, 10.822503567762318, 1.0]], ['2, k, 19', [-3.1113029337490063, 4.012604567583521, 1.0]], ['2, k, 20', [-8.331948230774795, 140.02358434476798, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.740088, 86.453094, 1.0]], ['2, k, 1', [-10.667140523138691, 116.93143475095897, 1.0]], ['2, k, 2', [-8.297964082459726, 140.0130328439143, 1.0]], ['2, k, 3', [-7.6133839458906944, 146.57453792886804, 1.0]], ['2, k, 4', [7.771753416224728, 134.25372528774832, 1.0]], ['2, k, 5', [18.720034483327236, 109.26556134429649, 1.0]], ['2, k, 6', [22.387403119931225, 83.58778567885494, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.406974872507156, 133.88995217173763, 1.0]], ['2, k, 9', [-30.14889744243761, 102.51968436022082, 1.0]], ['2, k, 10', [-28.96808766953081, 78.58620416303228, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.757508862743581, 86.5038220614904, 1.0]], ['2, k, 13', [0.4106553698105859, 47.626153317711804, 1.0]], ['2, k, 14', [5.9232156838797065, 12.778370082020501, 1.0]], ['2, k, 15', [-0.9158498650430369, 8.02357732744343, 1.0]], ['2, k, 16', [-19.288254547599244, 86.28494204626806, 1.0]], ['2, k, 17', [-10.778048065960387, 46.22584852584512, 1.0]], ['2, k, 18', [-1.527260584507589, 10.847676428782975, 1.0]], ['2, k, 19', [-3.194224362979136, 4.045907249895229, 1.0]], ['2, k, 20', [-8.297964082459726, 140.0130328439143, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.724268, 86.44161199999999, 1.0]], ['2, k, 1', [-10.643057676349214, 116.92215295746558, 1.0]], ['2, k, 2', [-8.266363864396817, 140.00148296487282, 1.0]], ['2, k, 3', [-7.579610268329551, 146.56210527231448, 1.0]], ['2, k, 4', [7.81585780365144, 134.25760140189624, 1.0]], ['2, k, 5', [18.72067335660097, 109.33888054819218, 1.0]], ['2, k, 6', [22.409916768651147, 83.51714114444381, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.267657487574247, 133.99229077941118, 1.0]], ['2, k, 9', [-30.009121744042787, 102.62142966242385, 1.0]], ['2, k, 10', [-28.809233357281492, 78.4040578649536, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.754407361343835, 86.49818460459939, 1.0]], ['2, k, 13', [0.40400255204470703, 47.61974099489225, 1.0]], ['2, k, 14', [5.911807556787362, 12.779171869591949, 1.0]], ['2, k, 15', [-0.9248763466322663, 8.043330273640589, 1.0]], ['2, k, 16', [-19.263760684335193, 86.27134254403263, 1.0]], ['2, k, 17', [-10.749951994910015, 46.20640008271312, 1.0]], ['2, k, 18', [-1.5260550137000681, 10.878907316853244, 1.0]], ['2, k, 19', [-3.218656683366396, 4.07851260937854, 1.0]], ['2, k, 20', [-8.266363864396817, 140.00148296487282, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.693297999999999, 86.417098, 1.0]], ['2, k, 1', [-10.602616642273365, 116.90948018691915, 1.0]], ['2, k, 2', [-8.217372230759555, 139.9881875078143, 1.0]], ['2, k, 3', [-7.52808008316713, 146.5482749478382, 1.0]], ['2, k, 4', [7.883693551485513, 134.25797347008145, 1.0]], ['2, k, 5', [18.75778052752398, 109.38021280850114, 1.0]], ['2, k, 6', [22.464795929896713, 83.42604302307862, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.036205645577816, 134.01334985068874, 1.0]], ['2, k, 9', [-29.78007971280547, 102.64241140634998, 1.0]], ['2, k, 10', [-28.59460766389989, 78.4137599891295, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.741574541361173, 86.46927342760036, 1.0]], ['2, k, 13', [0.39833539596518364, 47.59620425071037, 1.0]], ['2, k, 14', [5.894278738349595, 12.76701021464254, 1.0]], ['2, k, 15', [-0.9387590817428366, 8.037972464619441, 1.0]], ['2, k, 16', [-19.226427975044206, 86.25018373881359, 1.0]], ['2, k, 17', [-10.713527610536957, 46.1836836504873, 1.0]], ['2, k, 18', [-1.5113584412204606, 10.900088202125794, 1.0]], ['2, k, 19', [-3.2692784001734894, 4.053403129526413, 1.0]], ['2, k, 20', [-8.217372230759555, 139.9881875078143, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.66261, 86.40124599999999, 1.0]], ['2, k, 1', [-10.56208495641861, 116.90187179611561, 1.0]], ['2, k, 2', [-8.168825496039167, 139.9787222366606, 1.0]], ['2, k, 3', [-7.4771913952690126, 146.53814076677799, 1.0]], ['2, k, 4', [7.9653383415961265, 134.25550856789755, 1.0]], ['2, k, 5', [18.809208538710152, 109.41395988362586, 1.0]], ['2, k, 6', [22.5298911212776, 83.36263301662574, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.0644087905523, 134.04915215952144, 1.0]], ['2, k, 9', [-29.80830652774085, 102.67773088638617, 1.0]], ['2, k, 10', [-28.522836344231795, 78.44485115914881, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.729655634211709, 86.45277762936281, 1.0]], ['2, k, 13', [0.4022237827298971, 47.564711231108205, 1.0]], ['2, k, 14', [5.884526669306807, 12.747410654091823, 1.0]], ['2, k, 15', [-0.9806632428815041, 8.007860562583065, 1.0]], ['2, k, 16', [-19.181932161813943, 86.23807701892389, 1.0]], ['2, k, 17', [-10.676760032304012, 46.172125232459116, 1.0]], ['2, k, 18', [-1.5012396008882298, 10.934080115447372, 1.0]], ['2, k, 19', [-3.1740380032212685, 3.944108900036217, 1.0]], ['2, k, 20', [-8.168825496039167, 139.9787222366606, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.657432, 86.409006, 1.0]], ['2, k, 1', [-10.549388971530332, 116.90169615599451, 1.0]], ['2, k, 2', [-8.150512336457087, 139.97079489418758, 1.0]], ['2, k, 3', [-7.4574199419647575, 146.52710703666958, 1.0]], ['2, k, 4', [8.003568701736242, 134.25807771435868, 1.0]], ['2, k, 5', [18.820237243245863, 109.45829425203553, 1.0]], ['2, k, 6', [22.550024664551778, 83.32658782662045, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.17664253306054, 134.09790410930668, 1.0]], ['2, k, 9', [-29.918131799268696, 102.7256029460391, 1.0]], ['2, k, 10', [-28.564512416101408, 78.41652398671076, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.767868733017291, 86.46317885209078, 1.0]], ['2, k, 13', [0.3649276676230482, 47.53427711070542, 1.0]], ['2, k, 14', [5.834456088991051, 12.73903788370938, 1.0]], ['2, k, 15', [-0.6940729641457928, 8.251014861009589, 1.0]], ['2, k, 16', [-19.151239083052907, 86.2507402079793, 1.0]], ['2, k, 17', [-10.646543932279704, 46.18525399419827, 1.0]], ['2, k, 18', [-1.4762806034860585, 10.924379721579953, 1.0]], ['2, k, 19', [-3.145320212720492, 3.891662505259718, 1.0]], ['2, k, 20', [-8.150512336457087, 139.97079489418758, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.654931999999999, 86.426482, 1.0]], ['2, k, 1', [-10.54106853612955, 116.90389702898126, 1.0]], ['2, k, 2', [-8.13648405068333, 139.96289864301633, 1.0]], ['2, k, 3', [-7.441598177848148, 146.5152431104034, 1.0]], ['2, k, 4', [8.029810474020268, 134.2647461404283, 1.0]], ['2, k, 5', [18.828273873515236, 109.4939894456821, 1.0]], ['2, k, 6', [22.560707515670813, 83.29735808948028, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.20105044774691, 134.04011559787034, 1.0]], ['2, k, 9', [-29.941370739040764, 102.66694072698655, 1.0]], ['2, k, 10', [-28.636254484536106, 78.97304552189743, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.8003372584173505, 86.48273775511123, 1.0]], ['2, k, 13', [0.3263746408332402, 47.50568722191238, 1.0]], ['2, k, 14', [5.782532616157603, 12.732785205686866, 1.0]], ['2, k, 15', [-0.29917024426259164, 8.21320353017973, 1.0]], ['2, k, 16', [-19.11839880234333, 86.2750772694288, 1.0]], ['2, k, 17', [-10.613000506174117, 46.20899643339256, 1.0]], ['2, k, 18', [-1.4387641248885306, 10.879654057306269, 1.0]], ['2, k, 19', [-3.134470047689159, 3.8392525316190733, 1.0]], ['2, k, 20', [-8.13648405068333, 139.96289864301633, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.653307999999999, 86.46997, 1.0]], ['2, k, 1', [-10.536096329466499, 116.91862122548008, 1.0]], ['2, k, 2', [-8.127363239180665, 139.96499446006626, 1.0]], ['2, k, 3', [-7.431069320619322, 146.51436360885268, 1.0]], ['2, k, 4', [8.061247128681313, 134.27675953419475, 1.0]], ['2, k, 5', [18.848879488677554, 109.54630366496, 1.0]], ['2, k, 6', [22.56772187109878, 83.37042536886594, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.355829048364768, 134.02280203235873, 1.0]], ['2, k, 9', [-30.103403339689827, 102.64849540978149, 1.0]], ['2, k, 10', [-28.862845701026835, 79.19249025864956, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.829896216025993, 86.53330288407122, 1.0]], ['2, k, 13', [0.30061267353085697, 47.488299421998725, 1.0]], ['2, k, 14', [5.741385064197434, 12.719287985346725, 1.0]], ['2, k, 15', [-0.2860974856060219, 8.182503571607807, 1.0]], ['2, k, 16', [-19.083538920457432, 86.31967222386781, 1.0]], ['2, k, 17', [-10.588244947724666, 46.24881962254856, 1.0]], ['2, k, 18', [-1.4160648398480369, 10.849549040691407, 1.0]], ['2, k, 19', [-3.126505849848705, 3.8056847855266778, 1.0]], ['2, k, 20', [-8.127363239180665, 139.96499446006626, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.65507, 86.528336, 1.0]], ['2, k, 1', [-10.537301441150216, 116.93759238476977, 1.0]], ['2, k, 2', [-8.126060404133817, 139.96920264755252, 1.0]], ['2, k, 3', [-7.4289445022666865, 146.5147602151759, 1.0]], ['2, k, 4', [8.066825959715908, 134.29533812374555, 1.0]], ['2, k, 5', [18.84058023465259, 109.61095379123141, 1.0]], ['2, k, 6', [22.546279298069354, 83.45618994232314, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.45472211175585, 134.1698509894371, 1.0]], ['2, k, 9', [-30.204752484309804, 102.79324531462989, 1.0]], ['2, k, 10', [-29.040552042453033, 79.29848580624984, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.866859789613301, 86.59995074556055, 1.0]], ['2, k, 13', [0.2689117329893822, 47.495157365011686, 1.0]], ['2, k, 14', [5.7036552884921745, 12.719022180859014, 1.0]], ['2, k, 15', [-0.03632788829274958, 8.162821778489391, 1.0]], ['2, k, 16', [-19.04842296040369, 86.37845476467007, 1.0]], ['2, k, 17', [-10.560775740174819, 46.302811419953116, 1.0]], ['2, k, 18', [-1.3908431665127061, 10.838639624641054, 1.0]], ['2, k, 19', [-3.123128938173098, 3.8195443243715923, 1.0]], ['2, k, 20', [-8.126060404133817, 139.96920264755252, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.657813999999998, 86.580426, 1.0]], ['2, k, 1', [-10.53764199255805, 116.95537892481893, 1.0]], ['2, k, 2', [-8.124374119840855, 139.97308290234886, 1.0]], ['2, k, 3', [-7.426622226692484, 146.5150163985096, 1.0]], ['2, k, 4', [8.068005346980211, 134.31587303462874, 1.0]], ['2, k, 5', [18.828492599036053, 109.6492565384043, 1.0]], ['2, k, 6', [22.524694342718888, 83.50804615542107, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.399473556550582, 134.2728902256738, 1.0]], ['2, k, 9', [-30.142422582295154, 102.89507041864445, 1.0]], ['2, k, 10', [-28.9672591903054, 79.41362587520034, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.885600022288498, 86.65565979308072, 1.0]], ['2, k, 13', [0.2641968941538799, 47.52018861943122, 1.0]], ['2, k, 14', [5.700148719460315, 12.716880019566453, 1.0]], ['2, k, 15', [0.42235010028481756, 8.1765824110904, 1.0]], ['2, k, 16', [-19.028730363502618, 86.42654028938819, 1.0]], ['2, k, 17', [-10.54000683657101, 46.34767946787075, 1.0]], ['2, k, 18', [-1.3650642473236694, 10.823403367864984, 1.0]], ['2, k, 19', [-3.1227509829447078, 3.8226169595313193, 1.0]], ['2, k, 20', [-8.124374119840855, 139.97308290234886, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.655413999999999, 86.62870799999999, 1.0]], ['2, k, 1', [-10.531540809846053, 116.97135660383864, 1.0]], ['2, k, 2', [-8.115625731286638, 139.9756459989171, 1.0]], ['2, k, 3', [-7.4170856408386, 146.51455028078954, 1.0]], ['2, k, 4', [8.08747266256032, 134.33323715824534, 1.0]], ['2, k, 5', [18.848304901512247, 109.6798984132015, 1.0]], ['2, k, 6', [22.53666968218338, 83.56469050695388, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.420733663747644, 134.34334328836644, 1.0]], ['2, k, 9', [-30.156849441660903, 102.96355724774816, 1.0]], ['2, k, 10', [-28.932866395118303, 79.49168615152837, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.870795776088014, 86.70631677410137, 1.0]], ['2, k, 13', [0.29741688081109796, 47.55145136507296, 1.0]], ['2, k, 14', [5.734630768325451, 12.705808030465171, 1.0]], ['2, k, 15', [0.19859187219543184, 7.900589190088831, 1.0]], ['2, k, 16', [-19.007760616998013, 86.46946024802898, 1.0]], ['2, k, 17', [-10.519726829679675, 46.387633943973775, 1.0]], ['2, k, 18', [-1.3548925573972497, 10.852203408519806, 1.0]], ['2, k, 19', [-3.121699638417538, 3.8679355383487692, 1.0]], ['2, k, 20', [-8.115625731286638, 139.9756459989171, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.64212, 86.658872, 1.0]], ['2, k, 1', [-10.513949264040665, 116.97762326231876, 1.0]], ['2, k, 2', [-8.094536776684091, 139.97118631101083, 1.0]], ['2, k, 3', [-7.395023581989661, 146.5073625998952, 1.0]], ['2, k, 4', [8.112527655763191, 134.34611543916697, 1.0]], ['2, k, 5', [18.86910521398039, 109.71370044167142, 1.0]], ['2, k, 6', [22.55219445154601, 83.61841418795615, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.196343696147213, 134.49371008216391, 1.0]], ['2, k, 9', [-29.92602648882945, 103.1122215580873, 1.0]], ['2, k, 10', [-28.70507563022893, 79.65882466369624, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.84732841792021, 86.72343703790399, 1.0]], ['2, k, 13', [0.3285872222671262, 47.58466601379492, 1.0]], ['2, k, 14', [5.768300829200426, 12.690607026289527, 1.0]], ['2, k, 15', [-0.1738139712003779, 7.561437331725121, 1.0]], ['2, k, 16', [-18.984372816117215, 86.50194400806728, 1.0]], ['2, k, 17', [-10.499613385756058, 46.417121315204426, 1.0]], ['2, k, 18', [-1.3504763464356753, 10.888897320239323, 1.0]], ['2, k, 19', [-3.123293083804829, 3.909995813839636, 1.0]], ['2, k, 20', [-8.094536776684091, 139.97118631101083, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.628026, 86.65815799999999, 1.0]], ['2, k, 1', [-10.490431864687102, 116.9729874559536, 1.0]], ['2, k, 2', [-8.065829599767063, 139.96544643815866, 1.0]], ['2, k, 3', [-7.365004539770549, 146.5005931180207, 1.0]], ['2, k, 4', [8.140946427566341, 134.35818957695707, 1.0]], ['2, k, 5', [18.893241620577463, 109.73731493968822, 1.0]], ['2, k, 6', [22.585498456240636, 83.55812844165662, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.031123365153736, 134.5800711007772, 1.0]], ['2, k, 9', [-29.752925706831462, 103.19876629942166, 1.0]], ['2, k, 10', [-28.555246223771178, 79.79182070991291, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-7.822982034410662, 86.70210244649323, 1.0]], ['2, k, 13', [0.3567423794815827, 47.59776425635235, 1.0]], ['2, k, 14', [5.7957839362149945, 12.679358368462225, 1.0]], ['2, k, 15', [-0.2085816946221053, 7.510125949310938, 1.0]], ['2, k, 16', [-18.975728685278376, 86.50668281279071, 1.0]], ['2, k, 17', [-10.489484883771057, 46.42046908165, 1.0]], ['2, k, 18', [-1.357567422489847, 10.923163733727776, 1.0]], ['2, k, 19', [-3.1329313290141254, 3.9322443519944494, 1.0]], ['2, k, 20', [-8.065829599767063, 139.96544643815866, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
