[['2, k, 0', [0.1601629, -0.0209982, 1.0]], ['2, k, 1', [0.1684023, 0.3007653, 1.0]], ['2, k, 2', [0.1751505, 0.6112813, 1.0]], ['2, k, 3', [0.1700183, 0.7548503, 1.0]], ['2, k, 4', [-0.005302621, 0.49399, 1.0]], ['2, k, 5', [-0.04697164, 0.2273936, 1.0]], ['2, k, 6', [-0.08095998, -0.02893711, 1.0]], ['2, k, 7', [-0.09860194, -0.09360981, 1.0]], ['2, k, 8', [0.3517621, 0.4833738, 1.0]], ['2, k, 9', [0.3809185, 0.2244037, 1.0]], ['2, k, 10', [0.3888881, -0.0299846, 1.0]], ['2, k, 11', [0.3888943, -0.09590901, 1.0]], ['2, k, 12', [0.07881525, -0.01820347, 1.0]], ['2, k, 13', [0.07534157, -0.3313279, 1.0]], ['2, k, 14', [0.10123, -0.6478304, 1.0]], ['2, k, 15', [0.03627989, -0.716067, 1.0]], ['2, k, 16', [0.2364988, -0.02336608, 1.0]], ['2, k, 17', [0.2418406, -0.3488792, 1.0]], ['2, k, 18', [0.2326155, -0.6508284, 1.0]], ['2, k, 19', [0.2195436, -0.7254428, 1.0]], ['2, k, 20', [0.1736755, 0.5351782, 1.0]], ['2, k, 21', [-0.1197643, -0.1644629, 1.0]], ['2, k, 22', [-0.138172, -0.06038266, 1.0]], ['2, k, 23', [0.382479, -0.1631959, 1.0]], ['2, k, 24', [0.3526015, -0.1060647, 1.0]]]
[['2, k, 0', [0.1591337, -0.02058987, 1.0]], ['2, k, 1', [0.1671467, 0.3015169, 1.0]], ['2, k, 2', [0.1745849, 0.612842, 1.0]], ['2, k, 3', [0.1685506, 0.7548627, 1.0]], ['2, k, 4', [-0.005850969, 0.4943788, 1.0]], ['2, k, 5', [-0.04548346, 0.2277755, 1.0]], ['2, k, 6', [-0.09193638, 0.02608976, 1.0]], ['2, k, 7', [-0.1234962, -0.02504817, 1.0]], ['2, k, 8', [0.3501779, 0.4846645, 1.0]], ['2, k, 9', [0.3794874, 0.224722, 1.0]], ['2, k, 10', [0.3876945, -0.02686813, 1.0]], ['2, k, 11', [0.3874533, -0.09209783, 1.0]], ['2, k, 12', [0.07779746, -0.01804597, 1.0]], ['2, k, 13', [0.07631484, -0.332965, 1.0]], ['2, k, 14', [0.1001843, -0.647102, 1.0]], ['2, k, 15', [0.05898492, -0.7248047, 1.0]], ['2, k, 16', [0.2355488, -0.02275505, 1.0]], ['2, k, 17', [0.2409552, -0.3496463, 1.0]], ['2, k, 18', [0.2327198, -0.6533498, 1.0]], ['2, k, 19', [0.2199057, -0.7261426, 1.0]], ['2, k, 20', [0.1728757, 0.5365466, 1.0]], ['2, k, 21', [-0.136744, -0.08601306, 1.0]], ['2, k, 22', [-0.09238157, -0.04377611, 1.0]], ['2, k, 23', [0.3735814, -0.1592085, 1.0]], ['2, k, 24', [0.3517518, -0.1029536, 1.0]]]
[['2, k, 0', [0.1593634, -0.02032893, 1.0]], ['2, k, 1', [0.167487, 0.3017919, 1.0]], ['2, k, 2', [0.1749713, 0.6130874, 1.0]], ['2, k, 3', [0.1689814, 0.7547602, 1.0]], ['2, k, 4', [-0.00521127, 0.4946784, 1.0]], ['2, k, 5', [-0.04335675, 0.2306677, 1.0]], ['2, k, 6', [-0.1053124, 0.05422529, 1.0]], ['2, k, 7', [-0.1470899, 0.01913335, 1.0]], ['2, k, 8', [0.3506539, 0.4849654, 1.0]], ['2, k, 9', [0.3798377, 0.2248325, 1.0]], ['2, k, 10', [0.3877039, -0.02695446, 1.0]], ['2, k, 11', [0.3887328, -0.09197977, 1.0]], ['2, k, 12', [0.07809643, -0.01760067, 1.0]], ['2, k, 13', [0.07620288, -0.3325599, 1.0]], ['2, k, 14', [0.1002779, -0.6480333, 1.0]], ['2, k, 15', [0.05807219, -0.7265154, 1.0]], ['2, k, 16', [0.2357178, -0.02261377, 1.0]], ['2, k, 17', [0.2408691, -0.3493582, 1.0]], ['2, k, 18', [0.2316064, -0.6534248, 1.0]], ['2, k, 19', [0.2200889, -0.7266737, 1.0]], ['2, k, 20', [0.173256, 0.5368018, 1.0]], ['2, k, 21', [-0.1780845, -0.01739699, 1.0]], ['2, k, 22', [-0.1176518, -0.006903284, 1.0]], ['2, k, 23', [0.3764121, -0.1593995, 1.0]], ['2, k, 24', [0.3511195, -0.1050481, 1.0]]]
[['2, k, 0', [0.159316, -0.02016434, 1.0]], ['2, k, 1', [0.1675526, 0.3017807, 1.0]], ['2, k, 2', [0.1751516, 0.6128819, 1.0]], ['2, k, 3', [0.1692145, 0.754809, 1.0]], ['2, k, 4', [-0.004567858, 0.4956818, 1.0]], ['2, k, 5', [-0.04241632, 0.2393337, 1.0]], ['2, k, 6', [-0.106333, 0.06708802, 1.0]], ['2, k, 7', [-0.1499829, 0.04964276, 1.0]], ['2, k, 8', [0.3508125, 0.4849758, 1.0]], ['2, k, 9', [0.3800978, 0.2249566, 1.0]], ['2, k, 10', [0.387862, -0.02679842, 1.0]], ['2, k, 11', [0.3899876, -0.0914957, 1.0]], ['2, k, 12', [0.07804888, -0.01724578, 1.0]], ['2, k, 13', [0.07593741, -0.3319653, 1.0]], ['2, k, 14', [0.1004348, -0.6478407, 1.0]], ['2, k, 15', [0.06055163, -0.7254921, 1.0]], ['2, k, 16', [0.2356587, -0.02258075, 1.0]], ['2, k, 17', [0.2409466, -0.3493618, 1.0]], ['2, k, 18', [0.2326192, -0.6529526, 1.0]], ['2, k, 19', [0.2199636, -0.7259712, 1.0]], ['2, k, 20', [0.1734003, 0.53666, 1.0]], ['2, k, 21', [-0.1696617, 0.01330793, 1.0]], ['2, k, 22', [-0.1145931, 0.02953766, 1.0]], ['2, k, 23', [0.3762332, -0.1588337, 1.0]], ['2, k, 24', [0.3524708, -0.1047313, 1.0]]]
[['2, k, 0', [0.1593214, -0.02012384, 1.0]], ['2, k, 1', [0.1679904, 0.3018996, 1.0]], ['2, k, 2', [0.1764698, 0.6130623, 1.0]], ['2, k, 3', [0.1693214, 0.7548558, 1.0]], ['2, k, 4', [-0.004174941, 0.4956032, 1.0]], ['2, k, 5', [-0.0444051, 0.2604254, 1.0]], ['2, k, 6', [-0.1083759, 0.1176833, 1.0]], ['2, k, 7', [-0.1548877, 0.1160263, 1.0]], ['2, k, 8', [0.3511205, 0.4848872, 1.0]], ['2, k, 9', [0.3802229, 0.2249153, 1.0]], ['2, k, 10', [0.3879531, -0.02669251, 1.0]], ['2, k, 11', [0.3879258, -0.09186259, 1.0]], ['2, k, 12', [0.07808059, -0.01711983, 1.0]], ['2, k, 13', [0.07536138, -0.3312338, 1.0]], ['2, k, 14', [0.1004474, -0.6480184, 1.0]], ['2, k, 15', [0.02893066, -0.7114258, 1.0]], ['2, k, 16', [0.2356517, -0.02258048, 1.0]], ['2, k, 17', [0.2406597, -0.3496364, 1.0]], ['2, k, 18', [0.2326235, -0.6529055, 1.0]], ['2, k, 19', [0.2205292, -0.7257394, 1.0]], ['2, k, 20', [0.1744687, 0.5368255, 1.0]], ['2, k, 21', [-0.1802978, 0.09956136, 1.0]], ['2, k, 22', [-0.1363283, 0.08936949, 1.0]], ['2, k, 23', [0.3759405, -0.1592311, 1.0]], ['2, k, 24', [0.3525653, -0.1076835, 1.0]]]
[['2, k, 0', [0.1594071, -0.01999329, 1.0]], ['2, k, 1', [0.1682847, 0.3020332, 1.0]], ['2, k, 2', [0.1768836, 0.6131523, 1.0]], ['2, k, 3', [0.1696704, 0.7548382, 1.0]], ['2, k, 4', [-0.00396648, 0.4955582, 1.0]], ['2, k, 5', [-0.04439675, 0.2653776, 1.0]], ['2, k, 6', [-0.1067136, 0.1228605, 1.0]], ['2, k, 7', [-0.1524559, 0.1497802, 1.0]], ['2, k, 8', [0.3513109, 0.4850039, 1.0]], ['2, k, 9', [0.3804824, 0.2248571, 1.0]], ['2, k, 10', [0.3879771, -0.02657535, 1.0]], ['2, k, 11', [0.3881529, -0.09135011, 1.0]], ['2, k, 12', [0.07816409, -0.01693796, 1.0]], ['2, k, 13', [0.07541944, -0.3311708, 1.0]], ['2, k, 14', [0.1003786, -0.6479899, 1.0]], ['2, k, 15', [0.05553245, -0.725295, 1.0]], ['2, k, 16', [0.2357395, -0.02249967, 1.0]], ['2, k, 17', [0.2407111, -0.3497036, 1.0]], ['2, k, 18', [0.2325912, -0.6528276, 1.0]], ['2, k, 19', [0.2214137, -0.7260345, 1.0]], ['2, k, 20', [0.1748642, 0.5369273, 1.0]], ['2, k, 21', [-0.1817701, 0.1415198, 1.0]], ['2, k, 22', [-0.1284746, 0.1248538, 1.0]], ['2, k, 23', [0.3775502, -0.1597684, 1.0]], ['2, k, 24', [0.3527609, -0.1026287, 1.0]]]
[['2, k, 0', [0.1596316, -0.01989034, 1.0]], ['2, k, 1', [0.1685311, 0.3020647, 1.0]], ['2, k, 2', [0.1770486, 0.6130799, 1.0]], ['2, k, 3', [0.1698797, 0.7549079, 1.0]], ['2, k, 4', [-0.003556476, 0.4954915, 1.0]], ['2, k, 5', [-0.04399483, 0.2693008, 1.0]], ['2, k, 6', [-0.1064945, 0.1333959, 1.0]], ['2, k, 7', [-0.1528307, 0.1837601, 1.0]], ['2, k, 8', [0.3516178, 0.484957, 1.0]], ['2, k, 9', [0.3809563, 0.2246071, 1.0]], ['2, k, 10', [0.3880183, -0.02646953, 1.0]], ['2, k, 11', [0.3881205, -0.09023045, 1.0]], ['2, k, 12', [0.07837377, -0.01676864, 1.0]], ['2, k, 13', [0.07554046, -0.331048, 1.0]], ['2, k, 14', [0.1004161, -0.6477787, 1.0]], ['2, k, 15', [0.05723602, -0.7252859, 1.0]], ['2, k, 16', [0.2359882, -0.02245622, 1.0]], ['2, k, 17', [0.2407856, -0.3496166, 1.0]], ['2, k, 18', [0.2322367, -0.6525685, 1.0]], ['2, k, 19', [0.2218444, -0.7260393, 1.0]], ['2, k, 20', [0.1750581, 0.5368826, 1.0]], ['2, k, 21', [-0.180265, 0.1888084, 1.0]], ['2, k, 22', [-0.1373791, 0.1535603, 1.0]], ['2, k, 23', [0.3829279, -0.1556645, 1.0]], ['2, k, 24', [0.3513616, -0.1072027, 1.0]]]
[['2, k, 0', [0.1596293, -0.01977694, 1.0]], ['2, k, 1', [0.1685762, 0.302085, 1.0]], ['2, k, 2', [0.1771376, 0.6130295, 1.0]], ['2, k, 3', [0.1699732, 0.7548674, 1.0]], ['2, k, 4', [-0.004464807, 0.4963707, 1.0]], ['2, k, 5', [-0.04386235, 0.2739006, 1.0]], ['2, k, 6', [-0.1073949, 0.1835639, 1.0]], ['2, k, 7', [-0.1357377, 0.2362892, 1.0]], ['2, k, 8', [0.3517351, 0.4849174, 1.0]], ['2, k, 9', [0.3813362, 0.2246329, 1.0]], ['2, k, 10', [0.3879808, -0.02604522, 1.0]], ['2, k, 11', [0.3873551, -0.08948708, 1.0]], ['2, k, 12', [0.0783985, -0.01653991, 1.0]], ['2, k, 13', [0.0755622, -0.3310953, 1.0]], ['2, k, 14', [0.1002801, -0.6475817, 1.0]], ['2, k, 15', [0.05707509, -0.7253786, 1.0]], ['2, k, 16', [0.2359733, -0.02241562, 1.0]], ['2, k, 17', [0.2402426, -0.3498994, 1.0]], ['2, k, 18', [0.2322783, -0.653409, 1.0]], ['2, k, 19', [0.2234846, -0.7258462, 1.0]], ['2, k, 20', [0.1751349, 0.5368541, 1.0]], ['2, k, 21', [-0.1500723, 0.2452022, 1.0]], ['2, k, 22', [-0.14062, 0.2214016, 1.0]], ['2, k, 23', [0.375607, -0.1534445, 1.0]], ['2, k, 24', [0.3527254, -0.0941801, 1.0]]]
[['2, k, 0', [0.1597615, -0.01981756, 1.0]], ['2, k, 1', [0.1687028, 0.3021166, 1.0]], ['2, k, 2', [0.1772377, 0.6131562, 1.0]], ['2, k, 3', [0.1702626, 0.7549032, 1.0]], ['2, k, 4', [-0.00358311, 0.4953333, 1.0]], ['2, k, 5', [-0.0417873, 0.276618, 1.0]], ['2, k, 6', [-0.1221863, 0.3158691, 1.0]], ['2, k, 7', [-0.1331614, 0.3403081, 1.0]], ['2, k, 8', [0.352068, 0.484695, 1.0]], ['2, k, 9', [0.3815276, 0.2240733, 1.0]], ['2, k, 10', [0.3880185, -0.02600309, 1.0]], ['2, k, 11', [0.3863528, -0.09019513, 1.0]], ['2, k, 12', [0.07851269, -0.01655738, 1.0]], ['2, k, 13', [0.0756403, -0.3311165, 1.0]], ['2, k, 14', [0.1001452, -0.6475384, 1.0]], ['2, k, 15', [0.01994324, -0.7124023, 1.0]], ['2, k, 16', [0.2361395, -0.02249192, 1.0]], ['2, k, 17', [0.2402996, -0.3497846, 1.0]], ['2, k, 18', [0.2324165, -0.6538088, 1.0]], ['2, k, 19', [0.2237645, -0.7262887, 1.0]], ['2, k, 20', [0.1752454, 0.5369506, 1.0]], ['2, k, 21', [-0.1308315, 0.3775012, 1.0]], ['2, k, 22', [-0.1581182, 0.3342618, 1.0]], ['2, k, 23', [0.3724612, -0.1584254, 1.0]], ['2, k, 24', [0.3507476, -0.1029495, 1.0]]]
[['2, k, 0', [0.1599325, -0.01977715, 1.0]], ['2, k, 1', [0.168829, 0.3021172, 1.0]], ['2, k, 2', [0.1772816, 0.6131346, 1.0]], ['2, k, 3', [0.1705051, 0.7549641, 1.0]], ['2, k, 4', [-0.003236854, 0.4948834, 1.0]], ['2, k, 5', [-0.04104609, 0.2758794, 1.0]], ['2, k, 6', [-0.1107132, 0.3177858, 1.0]], ['2, k, 7', [-0.1227814, 0.3639034, 1.0]], ['2, k, 8', [0.3522623, 0.4848082, 1.0]], ['2, k, 9', [0.381802, 0.2251853, 1.0]], ['2, k, 10', [0.3879932, -0.02619515, 1.0]], ['2, k, 11', [0.3872105, -0.08962224, 1.0]], ['2, k, 12', [0.07871877, -0.01652312, 1.0]], ['2, k, 13', [0.07547319, -0.3314163, 1.0]], ['2, k, 14', [0.09981328, -0.6474412, 1.0]], ['2, k, 15', [0.05370604, -0.722461, 1.0]], ['2, k, 16', [0.2362851, -0.0224434, 1.0]], ['2, k, 17', [0.2402676, -0.3499533, 1.0]], ['2, k, 18', [0.2319804, -0.6538734, 1.0]], ['2, k, 19', [0.2238511, -0.7267221, 1.0]], ['2, k, 20', [0.1753087, 0.5369315, 1.0]], ['2, k, 21', [-0.1219819, 0.4115067, 1.0]], ['2, k, 22', [-0.1520381, 0.3673866, 1.0]], ['2, k, 23', [0.3722314, -0.1600856, 1.0]], ['2, k, 24', [0.3494288, -0.1061361, 1.0]]]
[['2, k, 0', [0.1601114, -0.01964565, 1.0]], ['2, k, 1', [0.1689048, 0.3021125, 1.0]], ['2, k, 2', [0.1773116, 0.6130014, 1.0]], ['2, k, 3', [0.1707717, 0.7549436, 1.0]], ['2, k, 4', [-0.004110249, 0.4957166, 1.0]], ['2, k, 5', [-0.03887866, 0.27617, 1.0]], ['2, k, 6', [-0.1023453, 0.3405466, 1.0]], ['2, k, 7', [-0.1133349, 0.3917791, 1.0]], ['2, k, 8', [0.3525077, 0.4847445, 1.0]], ['2, k, 9', [0.3818778, 0.2250323, 1.0]], ['2, k, 10', [0.3880413, -0.02623307, 1.0]], ['2, k, 11', [0.3878758, -0.09192793, 1.0]], ['2, k, 12', [0.07891957, -0.01640095, 1.0]], ['2, k, 13', [0.07548751, -0.3307423, 1.0]], ['2, k, 14', [0.09981608, -0.6475352, 1.0]], ['2, k, 15', [0.05496792, -0.7222679, 1.0]], ['2, k, 16', [0.2364378, -0.02229911, 1.0]], ['2, k, 17', [0.2403062, -0.3499207, 1.0]], ['2, k, 18', [0.2324939, -0.6529683, 1.0]], ['2, k, 19', [0.2234053, -0.7257885, 1.0]], ['2, k, 20', [0.1753554, 0.5368451, 1.0]], ['2, k, 21', [-0.1147275, 0.4407036, 1.0]], ['2, k, 22', [-0.1462903, 0.3798418, 1.0]], ['2, k, 23', [0.3775429, -0.1584385, 1.0]], ['2, k, 24', [0.3534594, -0.1033336, 1.0]]]
[['2, k, 0', [0.1602309, -0.01961858, 1.0]], ['2, k, 1', [0.1689725, 0.3021038, 1.0]], ['2, k, 2', [0.1773255, 0.612977, 1.0]], ['2, k, 3', [0.1712216, 0.7550292, 1.0]], ['2, k, 4', [-0.002736146, 0.4961677, 1.0]], ['2, k, 5', [-0.03761789, 0.2766392, 1.0]], ['2, k, 6', [-0.09858764, 0.3477452, 1.0]], ['2, k, 7', [-0.1036739, 0.4216565, 1.0]], ['2, k, 8', [0.3526297, 0.4846478, 1.0]], ['2, k, 9', [0.3819024, 0.2250945, 1.0]], ['2, k, 10', [0.3880822, -0.02620569, 1.0]], ['2, k, 11', [0.3870167, -0.09160937, 1.0]], ['2, k, 12', [0.07901135, -0.01635646, 1.0]], ['2, k, 13', [0.07529457, -0.3307603, 1.0]], ['2, k, 14', [0.09969769, -0.6474472, 1.0]], ['2, k, 15', [0.05609327, -0.7220342, 1.0]], ['2, k, 16', [0.2366028, -0.02229603, 1.0]], ['2, k, 17', [0.2406915, -0.3497142, 1.0]], ['2, k, 18', [0.2336233, -0.6526079, 1.0]], ['2, k, 19', [0.2235422, -0.7250119, 1.0]], ['2, k, 20', [0.1753795, 0.5368233, 1.0]], ['2, k, 21', [-0.1075528, 0.4740271, 1.0]], ['2, k, 22', [-0.1324641, 0.4100615, 1.0]], ['2, k, 23', [0.3797187, -0.1588752, 1.0]], ['2, k, 24', [0.350366, -0.1045621, 1.0]]]
[['2, k, 0', [0.1601255, -0.01961099, 1.0]], ['2, k, 1', [0.1689967, 0.3021118, 1.0]], ['2, k, 2', [0.1775059, 0.6130081, 1.0]], ['2, k, 3', [0.1714199, 0.7551556, 1.0]], ['2, k, 4', [-0.000229931, 0.4969369, 1.0]], ['2, k, 5', [-0.03775989, 0.2778425, 1.0]], ['2, k, 6', [-0.07887502, 0.4342447, 1.0]], ['2, k, 7', [-0.08589756, 0.467356, 1.0]], ['2, k, 8', [0.3526904, 0.4846105, 1.0]], ['2, k, 9', [0.3819944, 0.2246862, 1.0]], ['2, k, 10', [0.3880654, -0.02614515, 1.0]], ['2, k, 11', [0.3877282, -0.09173639, 1.0]], ['2, k, 12', [0.07888391, -0.01627858, 1.0]], ['2, k, 13', [0.07544663, -0.331602, 1.0]], ['2, k, 14', [0.09950711, -0.647671, 1.0]], ['2, k, 15', [0.0561076, -0.7225193, 1.0]], ['2, k, 16', [0.2364982, -0.02235465, 1.0]], ['2, k, 17', [0.2406598, -0.3497798, 1.0]], ['2, k, 18', [0.2330249, -0.6525697, 1.0]], ['2, k, 19', [0.2152509, -0.7273759, 1.0]], ['2, k, 20', [0.1755081, 0.536846, 1.0]], ['2, k, 21', [-0.07626357, 0.5240719, 1.0]], ['2, k, 22', [-0.1155837, 0.4661095, 1.0]], ['2, k, 23', [0.3798668, -0.1593582, 1.0]], ['2, k, 24', [0.3511283, -0.1029774, 1.0]]]
[['2, k, 0', [0.1605021, -0.01965321, 1.0]], ['2, k, 1', [0.1691337, 0.3020736, 1.0]], ['2, k, 2', [0.177509, 0.6129863, 1.0]], ['2, k, 3', [0.1717159, 0.7552423, 1.0]], ['2, k, 4', [0.00267036, 0.4975674, 1.0]], ['2, k, 5', [-0.03920232, 0.2792535, 1.0]], ['2, k, 6', [-0.07671726, 0.4327069, 1.0]], ['2, k, 7', [-0.07677532, 0.4834338, 1.0]], ['2, k, 8', [0.3527792, 0.4843933, 1.0]], ['2, k, 9', [0.3820784, 0.2246715, 1.0]], ['2, k, 10', [0.3880598, -0.0261414, 1.0]], ['2, k, 11', [0.3874891, -0.09190884, 1.0]], ['2, k, 12', [0.07910892, -0.01628255, 1.0]], ['2, k, 13', [0.07545717, -0.3315376, 1.0]], ['2, k, 14', [0.09961424, -0.6475723, 1.0]], ['2, k, 15', [0.04952728, -0.7260565, 1.0]], ['2, k, 16', [0.237049, -0.02244611, 1.0]], ['2, k, 17', [0.2406049, -0.3498453, 1.0]], ['2, k, 18', [0.2332018, -0.6520986, 1.0]], ['2, k, 19', [0.2139873, -0.7270603, 1.0]], ['2, k, 20', [0.1755283, 0.536821, 1.0]], ['2, k, 21', [-0.06521274, 0.5513933, 1.0]], ['2, k, 22', [-0.1057829, 0.485217, 1.0]], ['2, k, 23', [0.381714, -0.1625352, 1.0]], ['2, k, 24', [0.3514005, -0.1039427, 1.0]]]
[['2, k, 0', [0.1604947, -0.01966146, 1.0]], ['2, k, 1', [0.1691786, 0.3020714, 1.0]], ['2, k, 2', [0.1776403, 0.6129839, 1.0]], ['2, k, 3', [0.1720107, 0.7551253, 1.0]], ['2, k, 4', [0.001837414, 0.4980409, 1.0]], ['2, k, 5', [-0.0419062, 0.2801585, 1.0]], ['2, k, 6', [-0.07068856, 0.4344688, 1.0]], ['2, k, 7', [-0.06824537, 0.497109, 1.0]], ['2, k, 8', [0.3530173, 0.4842527, 1.0]], ['2, k, 9', [0.3820862, 0.2247082, 1.0]], ['2, k, 10', [0.3880617, -0.02610104, 1.0]], ['2, k, 11', [0.3885833, -0.09266464, 1.0]], ['2, k, 12', [0.07909626, -0.0162514, 1.0]], ['2, k, 13', [0.07548377, -0.3323947, 1.0]], ['2, k, 14', [0.09978135, -0.6500681, 1.0]], ['2, k, 15', [0.04957746, -0.7275451, 1.0]], ['2, k, 16', [0.2370385, -0.02249597, 1.0]], ['2, k, 17', [0.2403681, -0.3499219, 1.0]], ['2, k, 18', [0.2337034, -0.6526009, 1.0]], ['2, k, 19', [0.2166122, -0.7277018, 1.0]], ['2, k, 20', [0.1756409, 0.5368173, 1.0]], ['2, k, 21', [-0.0545104, 0.560443, 1.0]], ['2, k, 22', [-0.09957905, 0.489694, 1.0]], ['2, k, 23', [0.3755255, -0.1592713, 1.0]], ['2, k, 24', [0.3530409, -0.09557113, 1.0]]]
[['2, k, 0', [0.1605406, -0.01944315, 1.0]], ['2, k, 1', [0.1692454, 0.3021182, 1.0]], ['2, k, 2', [0.1776632, 0.612972, 1.0]], ['2, k, 3', [0.1724454, 0.7553912, 1.0]], ['2, k, 4', [0.008990646, 0.5013354, 1.0]], ['2, k, 5', [-0.04338485, 0.2852983, 1.0]], ['2, k, 6', [-0.05966902, 0.4495589, 1.0]], ['2, k, 7', [-0.05318675, 0.5249115, 1.0]], ['2, k, 8', [0.3532377, 0.4841705, 1.0]], ['2, k, 9', [0.3821036, 0.2245602, 1.0]], ['2, k, 10', [0.3880518, -0.02612284, 1.0]], ['2, k, 11', [0.3869976, -0.0932388, 1.0]], ['2, k, 12', [0.07908019, -0.01562405, 1.0]], ['2, k, 13', [0.07544658, -0.3319191, 1.0]], ['2, k, 14', [0.09941027, -0.6465914, 1.0]], ['2, k, 15', [0.05114602, -0.7254286, 1.0]], ['2, k, 16', [0.2371029, -0.02250482, 1.0]], ['2, k, 17', [0.2400177, -0.3496402, 1.0]], ['2, k, 18', [0.233935, -0.6522628, 1.0]], ['2, k, 19', [0.2151755, -0.7272115, 1.0]], ['2, k, 20', [0.1756716, 0.536812, 1.0]], ['2, k, 21', [-0.03425045, 0.5871841, 1.0]], ['2, k, 22', [-0.083357, 0.5247873, 1.0]], ['2, k, 23', [0.3784707, -0.1619264, 1.0]], ['2, k, 24', [0.3481824, -0.1107383, 1.0]]]
[['2, k, 0', [0.1608188, -0.01899552, 1.0]], ['2, k, 1', [0.1694288, 0.3022237, 1.0]], ['2, k, 2', [0.177741, 0.6129298, 1.0]], ['2, k, 3', [0.1728209, 0.7551937, 1.0]], ['2, k, 4', [0.006783839, 0.5020828, 1.0]], ['2, k, 5', [-0.0594014, 0.2800581, 1.0]], ['2, k, 6', [-0.05782415, 0.4580814, 1.0]], ['2, k, 7', [-0.04517671, 0.5348025, 1.0]], ['2, k, 8', [0.3532751, 0.4839538, 1.0]], ['2, k, 9', [0.3821917, 0.2247117, 1.0]], ['2, k, 10', [0.3878894, -0.02706453, 1.0]], ['2, k, 11', [0.3876685, -0.09477318, 1.0]], ['2, k, 12', [0.07933322, -0.01502302, 1.0]], ['2, k, 13', [0.07511149, -0.3316348, 1.0]], ['2, k, 14', [0.09938452, -0.6466479, 1.0]], ['2, k, 15', [0.05179483, -0.7256442, 1.0]], ['2, k, 16', [0.2373726, -0.02221757, 1.0]], ['2, k, 17', [0.2397319, -0.3495368, 1.0]], ['2, k, 18', [0.233919, -0.6521853, 1.0]], ['2, k, 19', [0.2179103, -0.7265151, 1.0]], ['2, k, 20', [0.1757658, 0.5367939, 1.0]], ['2, k, 21', [-0.02545901, 0.5982929, 1.0]], ['2, k, 22', [-0.07379885, 0.5391508, 1.0]], ['2, k, 23', [0.381322, -0.1603127, 1.0]], ['2, k, 24', [0.3481119, -0.1214, 1.0]]]
[['2, k, 0', [0.1612229, -0.01823403, 1.0]], ['2, k, 1', [0.1697592, 0.3024693, 1.0]], ['2, k, 2', [0.1779391, 0.6129002, 1.0]], ['2, k, 3', [0.1730183, 0.7551472, 1.0]], ['2, k, 4', [0.005127569, 0.5013313, 1.0]], ['2, k, 5', [-0.05991377, 0.2800634, 1.0]], ['2, k, 6', [-0.05208718, 0.4724855, 1.0]], ['2, k, 7', [-0.03527032, 0.5490147, 1.0]], ['2, k, 8', [0.3534341, 0.4839983, 1.0]], ['2, k, 9', [0.3822665, 0.2245906, 1.0]], ['2, k, 10', [0.3878774, -0.02697243, 1.0]], ['2, k, 11', [0.3883785, -0.09418463, 1.0]], ['2, k, 12', [0.07966626, -0.01419393, 1.0]], ['2, k, 13', [0.07459388, -0.3294413, 1.0]], ['2, k, 14', [0.09880117, -0.6477931, 1.0]], ['2, k, 15', [0.05120066, -0.7264401, 1.0]], ['2, k, 16', [0.2378114, -0.02157087, 1.0]], ['2, k, 17', [0.2394937, -0.3489846, 1.0]], ['2, k, 18', [0.2339583, -0.6521667, 1.0]], ['2, k, 19', [0.2188893, -0.7263169, 1.0]], ['2, k, 20', [0.1759879, 0.5368122, 1.0]], ['2, k, 21', [-0.01540428, 0.6143797, 1.0]], ['2, k, 22', [-0.06855251, 0.5516291, 1.0]], ['2, k, 23', [0.3808173, -0.1594871, 1.0]], ['2, k, 24', [0.351419, -0.1033765, 1.0]]]
[['2, k, 0', [0.1613575, -0.01801948, 1.0]], ['2, k, 1', [0.1698063, 0.3024774, 1.0]], ['2, k, 2', [0.1778818, 0.612686, 1.0]], ['2, k, 3', [0.1733204, 0.7552612, 1.0]], ['2, k, 4', [0.0039949, 0.5010874, 1.0]], ['2, k, 5', [-0.06794289, 0.253041, 1.0]], ['2, k, 6', [-0.05225737, 0.4756265, 1.0]], ['2, k, 7', [-0.03204595, 0.5533941, 1.0]], ['2, k, 8', [0.35354, 0.4837891, 1.0]], ['2, k, 9', [0.3823346, 0.2245747, 1.0]], ['2, k, 10', [0.3878979, -0.02706435, 1.0]], ['2, k, 11', [0.389185, -0.09331854, 1.0]], ['2, k, 12', [0.07975588, -0.01391058, 1.0]], ['2, k, 13', [0.07438873, -0.3295684, 1.0]], ['2, k, 14', [0.09937264, -0.6476983, 1.0]], ['2, k, 15', [0.05497694, -0.7256527, 1.0]], ['2, k, 16', [0.2379734, -0.02142881, 1.0]], ['2, k, 17', [0.2397355, -0.3487172, 1.0]], ['2, k, 18', [0.233885, -0.6520798, 1.0]], ['2, k, 19', [0.2193918, -0.7261772, 1.0]], ['2, k, 20', [0.175971, 0.5366787, 1.0]], ['2, k, 21', [-0.00680225, 0.6203675, 1.0]], ['2, k, 22', [-0.06016804, 0.5611308, 1.0]], ['2, k, 23', [0.3807179, -0.1584372, 1.0]], ['2, k, 24', [0.3480638, -0.1229694, 1.0]]]
