[['2, k, 0', [0.1823536, -0.274565, 1.0]], ['2, k, 1', [0.1774866, 0.03040702, 1.0]], ['2, k, 2', [0.1722596, 0.3257268, 1.0]], ['2, k, 3', [0.1564995, 0.4797005, 1.0]], ['2, k, 4', [-0.01601763, 0.2057822, 1.0]], ['2, k, 5', [-0.03803911, -0.1008553, 1.0]], ['2, k, 6', [0.03222327, -0.007126055, 1.0]], ['2, k, 7', [0.1039045, 0.02066664, 1.0]], ['2, k, 8', [0.3441484, 0.2280758, 1.0]], ['2, k, 9', [0.4022529, 0.005362918, 1.0]], ['2, k, 10', [0.1971265, -0.01607233, 1.0]], ['2, k, 11', [0.1064571, 0.01771015, 1.0]], ['2, k, 12', [0.08048734, -0.27552, 1.0]], ['2, k, 13', [-0.03367239, -0.3298871, 1.0]], ['2, k, 14', [0.09073398, -0.6998438, 1.0]], ['2, k, 15', [0.06170551, -0.7529682, 1.0]], ['2, k, 16', [0.2780109, -0.2634265, 1.0]], ['2, k, 17', [0.3538921, -0.3030712, 1.0]], ['2, k, 18', [0.3148574, -0.6813561, 1.0]], ['2, k, 19', [0.3326183, -0.7509335, 1.0]], ['2, k, 20', [0.1736887, 0.2531729, 1.0]], ['2, k, 21', [0.1000893, -0.0007474872, 1.0]], ['2, k, 22', [0.1182184, 0.06244567, 1.0]], ['2, k, 23', [0.09292731, -0.006947404, 1.0]], ['2, k, 24', [0.0725875, -0.003357031, 1.0]]]
[['2, k, 0', [0.1793513, -0.2820054, 1.0]], ['2, k, 1', [0.177256, 0.02640277, 1.0]], ['2, k, 2', [0.1709366, 0.3272151, 1.0]], ['2, k, 3', [0.1730561, 0.4724282, 1.0]], ['2, k, 4', [0.01738779, 0.1927935, 1.0]], ['2, k, 5', [-0.04826564, 0.2752821, 1.0]], ['2, k, 6', [0.08162022, 0.447255, 1.0]], ['2, k, 7', [0.1254554, 0.525673, 1.0]], ['2, k, 8', [0.3169357, 0.1946038, 1.0]], ['2, k, 9', [0.3728128, 0.2627904, 1.0]], ['2, k, 10', [0.2011071, 0.420123, 1.0]], ['2, k, 11', [0.1362821, 0.4851654, 1.0]], ['2, k, 12', [0.07380416, -0.2803717, 1.0]], ['2, k, 13', [-0.03370281, -0.3298408, 1.0]], ['2, k, 14', [0.08915967, -0.7004773, 1.0]], ['2, k, 15', [0.06052587, -0.751573, 1.0]], ['2, k, 16', [0.2784061, -0.2747495, 1.0]], ['2, k, 17', [0.3535692, -0.3032015, 1.0]], ['2, k, 18', [0.3166539, -0.6822852, 1.0]], ['2, k, 19', [0.3316841, -0.7498137, 1.0]], ['2, k, 20', [0.1728534, 0.2529681, 1.0]], ['2, k, 21', [0.1358215, 0.5927712, 1.0]], ['2, k, 22', [0.08687585, 0.5221267, 1.0]], ['2, k, 23', [0.1090613, 0.5475153, 1.0]], ['2, k, 24', [0.08977275, 0.4611541, 1.0]]]
[['2, k, 0', [0.1881569, -0.2736486, 1.0]], ['2, k, 1', [0.1776674, 0.05046729, 1.0]], ['2, k, 2', [0.1596419, 0.379275, 1.0]], ['2, k, 3', [0.1719302, 0.5233735, 1.0]], ['2, k, 4', [0.01672805, 0.1967765, 1.0]], ['2, k, 5', [-0.05151149, 0.2916577, 1.0]], ['2, k, 6', [0.09277014, 0.5052674, 1.0]], ['2, k, 7', [0.1270144, 0.5567411, 1.0]], ['2, k, 8', [0.3125934, 0.2060597, 1.0]], ['2, k, 9', [0.3758701, 0.2795745, 1.0]], ['2, k, 10', [0.2032083, 0.4695235, 1.0]], ['2, k, 11', [0.1472236, 0.5090634, 1.0]], ['2, k, 12', [0.08108886, -0.2739161, 1.0]], ['2, k, 13', [-0.03224764, -0.3310408, 1.0]], ['2, k, 14', [0.09054098, -0.7016717, 1.0]], ['2, k, 15', [0.06059767, -0.7520865, 1.0]], ['2, k, 16', [0.2887947, -0.2639156, 1.0]], ['2, k, 17', [0.3527254, -0.3031603, 1.0]], ['2, k, 18', [0.3167719, -0.6821285, 1.0]], ['2, k, 19', [0.3309723, -0.7474068, 1.0]], ['2, k, 20', [0.1645663, 0.2999382, 1.0]], ['2, k, 21', [0.1384399, 0.6267605, 1.0]], ['2, k, 22', [0.09571189, 0.5669408, 1.0]], ['2, k, 23', [0.1045224, 0.5666378, 1.0]], ['2, k, 24', [0.1002652, 0.4885744, 1.0]]]
[['2, k, 0', [0.1878548, -0.2664831, 1.0]], ['2, k, 1', [0.1776113, 0.05324446, 1.0]], ['2, k, 2', [0.1615162, 0.3763077, 1.0]], ['2, k, 3', [0.1718209, 0.5213681, 1.0]], ['2, k, 4', [0.01619565, 0.2002859, 1.0]], ['2, k, 5', [-0.05763122, 0.3036307, 1.0]], ['2, k, 6', [0.06831101, 0.4950539, 1.0]], ['2, k, 7', [0.1289484, 0.5892922, 1.0]], ['2, k, 8', [0.3126113, 0.2056331, 1.0]], ['2, k, 9', [0.3804204, 0.2928669, 1.0]], ['2, k, 10', [0.2198007, 0.4845868, 1.0]], ['2, k, 11', [0.1354167, 0.5609508, 1.0]], ['2, k, 12', [0.08091103, -0.2647002, 1.0]], ['2, k, 13', [-0.0322671, -0.3312679, 1.0]], ['2, k, 14', [0.09222707, -0.701137, 1.0]], ['2, k, 15', [0.05567668, -0.7516387, 1.0]], ['2, k, 16', [0.2883646, -0.2586976, 1.0]], ['2, k, 17', [0.3529086, -0.3034191, 1.0]], ['2, k, 18', [0.316528, -0.6817311, 1.0]], ['2, k, 19', [0.3309571, -0.7466894, 1.0]], ['2, k, 20', [0.1654125, 0.2987639, 1.0]], ['2, k, 21', [0.1396514, 0.6594846, 1.0]], ['2, k, 22', [0.0964429, 0.6033234, 1.0]], ['2, k, 23', [0.1162066, 0.63643, 1.0]], ['2, k, 24', [0.08852347, 0.5434559, 1.0]]]
[['2, k, 0', [0.1759539, -0.2478819, 1.0]], ['2, k, 1', [0.1715377, 0.0780703, 1.0]], ['2, k, 2', [0.1627528, 0.3996944, 1.0]], ['2, k, 3', [0.1708012, 0.5458057, 1.0]], ['2, k, 4', [0.01306867, 0.2195589, 1.0]], ['2, k, 5', [-0.0413185, 0.3482071, 1.0]], ['2, k, 6', [0.08374184, 0.5276341, 1.0]], ['2, k, 7', [0.1321221, 0.6193692, 1.0]], ['2, k, 8', [0.3100463, 0.234779, 1.0]], ['2, k, 9', [0.3934242, 0.3052542, 1.0]], ['2, k, 10', [0.2195302, 0.4883983, 1.0]], ['2, k, 11', [0.1514995, 0.5561742, 1.0]], ['2, k, 12', [0.06477406, -0.245076, 1.0]], ['2, k, 13', [-0.03229703, -0.3312088, 1.0]], ['2, k, 14', [0.09218968, -0.7011235, 1.0]], ['2, k, 15', [0.0589962, -0.7503545, 1.0]], ['2, k, 16', [0.2805585, -0.242144, 1.0]], ['2, k, 17', [0.3528492, -0.3036355, 1.0]], ['2, k, 18', [0.3169844, -0.6818786, 1.0]], ['2, k, 19', [0.3312225, -0.7467791, 1.0]], ['2, k, 20', [0.1650812, 0.3193698, 1.0]], ['2, k, 21', [0.1427603, 0.6972359, 1.0]], ['2, k, 22', [0.0912585, 0.6121006, 1.0]], ['2, k, 23', [0.1001476, 0.6130601, 1.0]], ['2, k, 24', [0.0816209, 0.500503, 1.0]]]
[['2, k, 0', [0.1831433, -0.2381578, 1.0]], ['2, k, 1', [0.1725901, 0.0872532, 1.0]], ['2, k, 2', [0.1614907, 0.4057405, 1.0]], ['2, k, 3', [0.1690551, 0.55212, 1.0]], ['2, k, 4', [0.01070984, 0.2269275, 1.0]], ['2, k, 5', [-0.04023073, 0.3560032, 1.0]], ['2, k, 6', [0.08197518, 0.544292, 1.0]], ['2, k, 7', [0.1332479, 0.6411143, 1.0]], ['2, k, 8', [0.3084746, 0.2397779, 1.0]], ['2, k, 9', [0.4010026, 0.316134, 1.0]], ['2, k, 10', [0.2338858, 0.4962981, 1.0]], ['2, k, 11', [0.1598069, 0.5733096, 1.0]], ['2, k, 12', [0.07357001, -0.2367191, 1.0]], ['2, k, 13', [-0.03229102, -0.3311755, 1.0]], ['2, k, 14', [0.09301492, -0.7005977, 1.0]], ['2, k, 15', [0.05807464, -0.7506161, 1.0]], ['2, k, 16', [0.2866237, -0.2311937, 1.0]], ['2, k, 17', [0.3526516, -0.3036535, 1.0]], ['2, k, 18', [0.3168234, -0.6820663, 1.0]], ['2, k, 19', [0.3312459, -0.7469934, 1.0]], ['2, k, 20', [0.164235, 0.3271009, 1.0]], ['2, k, 21', [0.1453334, 0.7226833, 1.0]], ['2, k, 22', [0.0890169, 0.6218424, 1.0]], ['2, k, 23', [0.1027536, 0.6297989, 1.0]], ['2, k, 24', [0.09407207, 0.5605645, 1.0]]]
[['2, k, 0', [0.1845708, -0.2372738, 1.0]], ['2, k, 1', [0.1726839, 0.08763819, 1.0]], ['2, k, 2', [0.1610513, 0.4056759, 1.0]], ['2, k, 3', [0.1673555, 0.5530027, 1.0]], ['2, k, 4', [0.009850065, 0.2268991, 1.0]], ['2, k, 5', [-0.04184097, 0.3645805, 1.0]], ['2, k, 6', [0.09576125, 0.5933885, 1.0]], ['2, k, 7', [0.1346613, 0.651187, 1.0]], ['2, k, 8', [0.3078143, 0.2396153, 1.0]], ['2, k, 9', [0.4060573, 0.3253574, 1.0]], ['2, k, 10', [0.2394182, 0.5037361, 1.0]], ['2, k, 11', [0.190165, 0.5619425, 1.0]], ['2, k, 12', [0.07494912, -0.2363424, 1.0]], ['2, k, 13', [-0.03237006, -0.3311614, 1.0]], ['2, k, 14', [0.09276196, -0.7006804, 1.0]], ['2, k, 15', [0.0601366, -0.7504787, 1.0]], ['2, k, 16', [0.287896, -0.229898, 1.0]], ['2, k, 17', [0.3525328, -0.3038378, 1.0]], ['2, k, 18', [0.3170134, -0.6822433, 1.0]], ['2, k, 19', [0.3312606, -0.7469516, 1.0]], ['2, k, 20', [0.1640659, 0.3271625, 1.0]], ['2, k, 21', [0.1449262, 0.7355652, 1.0]], ['2, k, 22', [0.08971494, 0.6213117, 1.0]], ['2, k, 23', [0.1217008, 0.6256196, 1.0]], ['2, k, 24', [0.1665191, 0.55185, 1.0]]]
[['2, k, 0', [0.1861935, -0.2369202, 1.0]], ['2, k, 1', [0.1744864, 0.08445823, 1.0]], ['2, k, 2', [0.1629687, 0.3900952, 1.0]], ['2, k, 3', [0.1577676, 0.5343015, 1.0]], ['2, k, 4', [0.008253085, 0.2257345, 1.0]], ['2, k, 5', [-0.04463699, 0.3666154, 1.0]], ['2, k, 6', [0.09365834, 0.5953061, 1.0]], ['2, k, 7', [0.1326966, 0.6632829, 1.0]], ['2, k, 8', [0.3088956, 0.2492494, 1.0]], ['2, k, 9', [0.398214, 0.34807, 1.0]], ['2, k, 10', [0.2325277, 0.525427, 1.0]], ['2, k, 11', [0.1620729, 0.617483, 1.0]], ['2, k, 12', [0.07901557, -0.2372477, 1.0]], ['2, k, 13', [-0.03226354, -0.3307634, 1.0]], ['2, k, 14', [0.09277061, -0.7008333, 1.0]], ['2, k, 15', [0.05760773, -0.7491179, 1.0]], ['2, k, 16', [0.288292, -0.2283434, 1.0]], ['2, k, 17', [0.3523396, -0.3038197, 1.0]], ['2, k, 18', [0.3170787, -0.6823997, 1.0]], ['2, k, 19', [0.3312359, -0.7471859, 1.0]], ['2, k, 20', [0.1660535, 0.3160861, 1.0]], ['2, k, 21', [0.1463597, 0.74582, 1.0]], ['2, k, 22', [0.08858953, 0.6438276, 1.0]], ['2, k, 23', [0.1146765, 0.6778744, 1.0]], ['2, k, 24', [0.1208301, 0.6034893, 1.0]]]
[['2, k, 0', [0.1864655, -0.2359062, 1.0]], ['2, k, 1', [0.1746371, 0.08275723, 1.0]], ['2, k, 2', [0.1625177, 0.3805921, 1.0]], ['2, k, 3', [0.1552291, 0.525804, 1.0]], ['2, k, 4', [-0.02011608, 0.2333576, 1.0]], ['2, k, 5', [-0.03137983, 0.4141061, 1.0]], ['2, k, 6', [0.09486232, 0.6118218, 1.0]], ['2, k, 7', [0.136434, 0.6791862, 1.0]], ['2, k, 8', [0.3083761, 0.24979, 1.0]], ['2, k, 9', [0.3977621, 0.3527093, 1.0]], ['2, k, 10', [0.2343556, 0.5327355, 1.0]], ['2, k, 11', [0.1652348, 0.6269305, 1.0]], ['2, k, 12', [0.08026618, -0.2363167, 1.0]], ['2, k, 13', [-0.03226541, -0.3306614, 1.0]], ['2, k, 14', [0.09435813, -0.7001426, 1.0]], ['2, k, 15', [0.05537155, -0.7479109, 1.0]], ['2, k, 16', [0.2873572, -0.2269458, 1.0]], ['2, k, 17', [0.3519206, -0.3038191, 1.0]], ['2, k, 18', [0.3168765, -0.6825563, 1.0]], ['2, k, 19', [0.3314386, -0.7473089, 1.0]], ['2, k, 20', [0.1658133, 0.3085296, 1.0]], ['2, k, 21', [0.1491461, 0.7695507, 1.0]], ['2, k, 22', [0.09362187, 0.6607944, 1.0]], ['2, k, 23', [0.1186755, 0.6939533, 1.0]], ['2, k, 24', [0.1097701, 0.6498168, 1.0]]]
[['2, k, 0', [0.1865132, -0.234148, 1.0]], ['2, k, 1', [0.1749997, 0.08182316, 1.0]], ['2, k, 2', [0.1635579, 0.3776566, 1.0]], ['2, k, 3', [0.1624864, 0.5221251, 1.0]], ['2, k, 4', [-0.04970169, 0.2719286, 1.0]], ['2, k, 5', [-0.04135562, 0.4410619, 1.0]], ['2, k, 6', [0.1133234, 0.6290048, 1.0]], ['2, k, 7', [0.138131, 0.6844736, 1.0]], ['2, k, 8', [0.3083547, 0.2498041, 1.0]], ['2, k, 9', [0.3978185, 0.360272, 1.0]], ['2, k, 10', [0.2348462, 0.5421113, 1.0]], ['2, k, 11', [0.1640386, 0.6371899, 1.0]], ['2, k, 12', [0.08179611, -0.2337452, 1.0]], ['2, k, 13', [-0.03226104, -0.3304404, 1.0]], ['2, k, 14', [0.09387803, -0.7001225, 1.0]], ['2, k, 15', [0.05509111, -0.7476294, 1.0]], ['2, k, 16', [0.2859218, -0.2253329, 1.0]], ['2, k, 17', [0.351594, -0.3037972, 1.0]], ['2, k, 18', [0.3168643, -0.6825449, 1.0]], ['2, k, 19', [0.3316905, -0.7473134, 1.0]], ['2, k, 20', [0.1666896, 0.3057384, 1.0]], ['2, k, 21', [0.1418897, 0.7441911, 1.0]], ['2, k, 22', [0.1009731, 0.6805465, 1.0]], ['2, k, 23', [0.1186057, 0.7040212, 1.0]], ['2, k, 24', [0.1138688, 0.6599689, 1.0]]]
[['2, k, 0', [0.1853289, -0.2313852, 1.0]], ['2, k, 1', [0.1745976, 0.081112, 1.0]], ['2, k, 2', [0.1632647, 0.374943, 1.0]], ['2, k, 3', [0.1630334, 0.5196448, 1.0]], ['2, k, 4', [-0.05344955, 0.2894032, 1.0]], ['2, k, 5', [-0.04399652, 0.4501865, 1.0]], ['2, k, 6', [0.1084175, 0.6390144, 1.0]], ['2, k, 7', [0.1401161, 0.7023238, 1.0]], ['2, k, 8', [0.3077692, 0.2496238, 1.0]], ['2, k, 9', [0.3974592, 0.3661618, 1.0]], ['2, k, 10', [0.2348144, 0.5488325, 1.0]], ['2, k, 11', [0.1718142, 0.6177071, 1.0]], ['2, k, 12', [0.08230145, -0.2297626, 1.0]], ['2, k, 13', [-0.03218003, -0.3305074, 1.0]], ['2, k, 14', [0.09035234, -0.700549, 1.0]], ['2, k, 15', [0.0599182, -0.7506368, 1.0]], ['2, k, 16', [0.2822506, -0.2232338, 1.0]], ['2, k, 17', [0.3515646, -0.3037627, 1.0]], ['2, k, 18', [0.3168192, -0.6824957, 1.0]], ['2, k, 19', [0.3317237, -0.7474148, 1.0]], ['2, k, 20', [0.1662963, 0.3033815, 1.0]], ['2, k, 21', [0.1492978, 0.7890716, 1.0]], ['2, k, 22', [0.1076526, 0.7077269, 1.0]], ['2, k, 23', [0.1078429, 0.6793336, 1.0]], ['2, k, 24', [0.1271357, 0.6184329, 1.0]]]
[['2, k, 0', [0.1844477, -0.2295874, 1.0]], ['2, k, 1', [0.1743792, 0.0806816, 1.0]], ['2, k, 2', [0.1633198, 0.373178, 1.0]], ['2, k, 3', [0.163175, 0.5177734, 1.0]], ['2, k, 4', [-0.06025524, 0.2897163, 1.0]], ['2, k, 5', [-0.05018043, 0.4498843, 1.0]], ['2, k, 6', [0.110412, 0.6246541, 1.0]], ['2, k, 7', [0.1439425, 0.6798043, 1.0]], ['2, k, 8', [0.3074397, 0.2495926, 1.0]], ['2, k, 9', [0.3979637, 0.3703308, 1.0]], ['2, k, 10', [0.2356826, 0.5538409, 1.0]], ['2, k, 11', [0.1702677, 0.6248618, 1.0]], ['2, k, 12', [0.08234587, -0.2278343, 1.0]], ['2, k, 13', [-0.03217817, -0.3305201, 1.0]], ['2, k, 14', [0.09014746, -0.7006962, 1.0]], ['2, k, 15', [0.0613794, -0.7501127, 1.0]], ['2, k, 16', [0.2802153, -0.2218227, 1.0]], ['2, k, 17', [0.3515074, -0.3037826, 1.0]], ['2, k, 18', [0.316197, -0.6827642, 1.0]], ['2, k, 19', [0.3316559, -0.747672, 1.0]], ['2, k, 20', [0.1662285, 0.3018717, 1.0]], ['2, k, 21', [0.1600259, 0.7648734, 1.0]], ['2, k, 22', [0.1119909, 0.705375, 1.0]], ['2, k, 23', [0.1117623, 0.6877775, 1.0]], ['2, k, 24', [0.1583224, 0.6063673, 1.0]]]
[['2, k, 0', [0.183875, -0.2257073, 1.0]], ['2, k, 1', [0.1741574, 0.08080029, 1.0]], ['2, k, 2', [0.1631008, 0.3725886, 1.0]], ['2, k, 3', [0.1628428, 0.5211631, 1.0]], ['2, k, 4', [-0.07848094, 0.3042965, 1.0]], ['2, k, 5', [-0.04450746, 0.4555956, 1.0]], ['2, k, 6', [0.1100194, 0.626803, 1.0]], ['2, k, 7', [0.1448156, 0.6837798, 1.0]], ['2, k, 8', [0.3087513, 0.2527124, 1.0]], ['2, k, 9', [0.3976392, 0.3725043, 1.0]], ['2, k, 10', [0.2358091, 0.5567113, 1.0]], ['2, k, 11', [0.1711803, 0.6267144, 1.0]], ['2, k, 12', [0.08332277, -0.2232093, 1.0]], ['2, k, 13', [-0.0321205, -0.3304915, 1.0]], ['2, k, 14', [0.09006369, -0.7007158, 1.0]], ['2, k, 15', [0.05894624, -0.7506782, 1.0]], ['2, k, 16', [0.2782773, -0.21894, 1.0]], ['2, k, 17', [0.3513962, -0.3037311, 1.0]], ['2, k, 18', [0.3159696, -0.6827071, 1.0]], ['2, k, 19', [0.3313569, -0.7474887, 1.0]], ['2, k, 20', [0.1660091, 0.3014317, 1.0]], ['2, k, 21', [0.1626886, 0.770682, 1.0]], ['2, k, 22', [0.1932767, 0.6144927, 1.0]], ['2, k, 23', [0.1161271, 0.691345, 1.0]], ['2, k, 24', [0.1306695, 0.6445349, 1.0]]]
[['2, k, 0', [0.1821148, -0.2233071, 1.0]], ['2, k, 1', [0.1737755, 0.08099881, 1.0]], ['2, k, 2', [0.1631619, 0.372419, 1.0]], ['2, k, 3', [0.1607897, 0.5260724, 1.0]], ['2, k, 4', [-0.08003992, 0.3059396, 1.0]], ['2, k, 5', [-0.0552882, 0.4135152, 1.0]], ['2, k, 6', [0.07253631, 0.5941067, 1.0]], ['2, k, 7', [0.1251521, 0.6571215, 1.0]], ['2, k, 8', [0.3093198, 0.2546284, 1.0]], ['2, k, 9', [0.3962322, 0.375976, 1.0]], ['2, k, 10', [0.2348577, 0.5607415, 1.0]], ['2, k, 11', [0.1755525, 0.62699, 1.0]], ['2, k, 12', [0.08240435, -0.2208643, 1.0]], ['2, k, 13', [-0.03209496, -0.3304662, 1.0]], ['2, k, 14', [0.09089947, -0.7005246, 1.0]], ['2, k, 15', [0.06204721, -0.7509391, 1.0]], ['2, k, 16', [0.275563, -0.2169519, 1.0]], ['2, k, 17', [0.3513327, -0.3037533, 1.0]], ['2, k, 18', [0.3160005, -0.6827356, 1.0]], ['2, k, 19', [0.3311555, -0.7476084, 1.0]], ['2, k, 20', [0.1659755, 0.3013148, 1.0]], ['2, k, 21', [0.1635644, 0.7515478, 1.0]], ['2, k, 22', [0.1631838, 0.626159, 1.0]], ['2, k, 23', [0.1155699, 0.6918994, 1.0]], ['2, k, 24', [0.1232234, 0.645736, 1.0]]]
[['2, k, 0', [0.1816955, -0.2208237, 1.0]], ['2, k, 1', [0.1736934, 0.08122952, 1.0]], ['2, k, 2', [0.1633132, 0.3720933, 1.0]], ['2, k, 3', [0.1604757, 0.5292837, 1.0]], ['2, k, 4', [-0.08789491, 0.3126983, 1.0]], ['2, k, 5', [-0.04425028, 0.4577032, 1.0]], ['2, k, 6', [0.1042989, 0.6216484, 1.0]], ['2, k, 7', [0.1474144, 0.676629, 1.0]], ['2, k, 8', [0.3096222, 0.2554197, 1.0]], ['2, k, 9', [0.3943415, 0.3801735, 1.0]], ['2, k, 10', [0.2329034, 0.5648367, 1.0]], ['2, k, 11', [0.1668508, 0.6329169, 1.0]], ['2, k, 12', [0.08282026, -0.2178311, 1.0]], ['2, k, 13', [-0.03203082, -0.3301777, 1.0]], ['2, k, 14', [0.09117425, -0.700517, 1.0]], ['2, k, 15', [0.05990002, -0.7509527, 1.0]], ['2, k, 16', [0.274436, -0.2151582, 1.0]], ['2, k, 17', [0.3512075, -0.3038093, 1.0]], ['2, k, 18', [0.3165458, -0.6829906, 1.0]], ['2, k, 19', [0.3313213, -0.7480135, 1.0]], ['2, k, 20', [0.1660505, 0.3011304, 1.0]], ['2, k, 21', [0.1646709, 0.7725368, 1.0]], ['2, k, 22', [0.1796672, 0.6092699, 1.0]], ['2, k, 23', [0.11735, 0.7006547, 1.0]], ['2, k, 24', [0.177917, 0.5806233, 1.0]]]
[['2, k, 0', [0.1812521, -0.220133, 1.0]], ['2, k, 1', [0.1735486, 0.08138691, 1.0]], ['2, k, 2', [0.163457, 0.3720136, 1.0]], ['2, k, 3', [0.1605642, 0.5401058, 1.0]], ['2, k, 4', [-0.08965148, 0.309988, 1.0]], ['2, k, 5', [-0.04740462, 0.4639099, 1.0]], ['2, k, 6', [0.1114002, 0.624641, 1.0]], ['2, k, 7', [0.1504914, 0.6785555, 1.0]], ['2, k, 8', [0.3096902, 0.2559053, 1.0]], ['2, k, 9', [0.3934917, 0.3841438, 1.0]], ['2, k, 10', [0.2311103, 0.5678181, 1.0]], ['2, k, 11', [0.1661031, 0.6349415, 1.0]], ['2, k, 12', [0.08260017, -0.2173207, 1.0]], ['2, k, 13', [-0.0319923, -0.3301185, 1.0]], ['2, k, 14', [0.09200503, -0.7000978, 1.0]], ['2, k, 15', [0.0606252, -0.7521056, 1.0]], ['2, k, 16', [0.273737, -0.2144656, 1.0]], ['2, k, 17', [0.3511265, -0.3037871, 1.0]], ['2, k, 18', [0.3167053, -0.6830124, 1.0]], ['2, k, 19', [0.3315558, -0.7482783, 1.0]], ['2, k, 20', [0.1661257, 0.3010761, 1.0]], ['2, k, 21', [0.168276, 0.781271, 1.0]], ['2, k, 22', [0.1785142, 0.6785268, 1.0]], ['2, k, 23', [0.1191692, 0.7084487, 1.0]], ['2, k, 24', [0.1576843, 0.5983781, 1.0]]]
[['2, k, 0', [0.1812878, -0.2197142, 1.0]], ['2, k, 1', [0.1735616, 0.08141021, 1.0]], ['2, k, 2', [0.1636129, 0.3718542, 1.0]], ['2, k, 3', [0.1595803, 0.5439574, 1.0]], ['2, k, 4', [-0.08182849, 0.3095123, 1.0]], ['2, k, 5', [-0.05690387, 0.45915, 1.0]], ['2, k, 6', [0.1045927, 0.6176209, 1.0]], ['2, k, 7', [0.1413643, 0.6751577, 1.0]], ['2, k, 8', [0.3096042, 0.2562422, 1.0]], ['2, k, 9', [0.3930583, 0.3863016, 1.0]], ['2, k, 10', [0.2304616, 0.5695076, 1.0]], ['2, k, 11', [0.1753672, 0.6296325, 1.0]], ['2, k, 12', [0.08276135, -0.216817, 1.0]], ['2, k, 13', [-0.03197894, -0.3301151, 1.0]], ['2, k, 14', [0.08975384, -0.7011339, 1.0]], ['2, k, 15', [0.05907864, -0.7518069, 1.0]], ['2, k, 16', [0.2736762, -0.2142334, 1.0]], ['2, k, 17', [0.3510876, -0.3039173, 1.0]], ['2, k, 18', [0.3172192, -0.6831399, 1.0]], ['2, k, 19', [0.3306438, -0.7479076, 1.0]], ['2, k, 20', [0.1662343, 0.3009623, 1.0]], ['2, k, 21', [0.1523196, 0.7401163, 1.0]], ['2, k, 22', [0.1713787, 0.6222814, 1.0]], ['2, k, 23', [0.1158308, 0.6960989, 1.0]], ['2, k, 24', [0.1814346, 0.58071, 1.0]]]
[['2, k, 0', [0.1813245, -0.2196981, 1.0]], ['2, k, 1', [0.1736066, 0.0813944, 1.0]], ['2, k, 2', [0.163853, 0.371781, 1.0]], ['2, k, 3', [0.1585445, 0.5545232, 1.0]], ['2, k, 4', [-0.0767153, 0.3074639, 1.0]], ['2, k, 5', [-0.05966127, 0.4618591, 1.0]], ['2, k, 6', [0.1039236, 0.6177098, 1.0]], ['2, k, 7', [0.1413734, 0.6734282, 1.0]], ['2, k, 8', [0.3093824, 0.2561046, 1.0]], ['2, k, 9', [0.3935879, 0.3886083, 1.0]], ['2, k, 10', [0.2304938, 0.5712449, 1.0]], ['2, k, 11', [0.1756679, 0.6295452, 1.0]], ['2, k, 12', [0.08279573, -0.2168295, 1.0]], ['2, k, 13', [-0.03198566, -0.330098, 1.0]], ['2, k, 14', [0.09105723, -0.7011401, 1.0]], ['2, k, 15', [0.05842182, -0.749388, 1.0]], ['2, k, 16', [0.2736973, -0.2142093, 1.0]], ['2, k, 17', [0.3510795, -0.3039983, 1.0]], ['2, k, 18', [0.3171325, -0.6832729, 1.0]], ['2, k, 19', [0.3302052, -0.7479752, 1.0]], ['2, k, 20', [0.1664215, 0.300882, 1.0]], ['2, k, 21', [0.1528984, 0.7389711, 1.0]], ['2, k, 22', [0.1761194, 0.6227313, 1.0]], ['2, k, 23', [0.1133301, 0.6957517, 1.0]], ['2, k, 24', [0.1747824, 0.5878444, 1.0]]]
[['2, k, 0', [0.1809668, -0.2179237, 1.0]], ['2, k, 1', [0.1733935, 0.08289605, 1.0]], ['2, k, 2', [0.1639664, 0.3731773, 1.0]], ['2, k, 3', [0.1585782, 0.554441, 1.0]], ['2, k, 4', [-0.08833022, 0.3135829, 1.0]], ['2, k, 5', [-0.05052288, 0.4642578, 1.0]], ['2, k, 6', [0.1011953, 0.622584, 1.0]], ['2, k, 7', [0.1499746, 0.6742093, 1.0]], ['2, k, 8', [0.3093313, 0.2569308, 1.0]], ['2, k, 9', [0.3931871, 0.3914445, 1.0]], ['2, k, 10', [0.2300106, 0.5738089, 1.0]], ['2, k, 11', [0.1658575, 0.6410245, 1.0]], ['2, k, 12', [0.08256687, -0.2152866, 1.0]], ['2, k, 13', [-0.03196282, -0.3300473, 1.0]], ['2, k, 14', [0.08876727, -0.7019786, 1.0]], ['2, k, 15', [0.05536131, -0.7502517, 1.0]], ['2, k, 16', [0.273205, -0.2124903, 1.0]], ['2, k, 17', [0.3511031, -0.3038604, 1.0]], ['2, k, 18', [0.3168134, -0.6829175, 1.0]], ['2, k, 19', [0.3303137, -0.7478567, 1.0]], ['2, k, 20', [0.1664564, 0.3021944, 1.0]], ['2, k, 21', [0.1674206, 0.7832375, 1.0]], ['2, k, 22', [0.2084384, 0.6254311, 1.0]], ['2, k, 23', [0.1207829, 0.7104849, 1.0]], ['2, k, 24', [0.1704023, 0.5895487, 1.0]]]
