[['2, k, 0', [-0.08982854, 0.004843218, 1.0]], ['2, k, 1', [-0.08017814, 0.3042098, 1.0]], ['2, k, 2', [-0.06792085, 0.5954736, 1.0]], ['2, k, 3', [-0.04860203, 0.7318147, 1.0]], ['2, k, 4', [-0.2109796, 0.477441, 1.0]], ['2, k, 5', [-0.2871135, 0.2442079, 1.0]], ['2, k, 6', [-0.2908534, 0.04451662, 1.0]], ['2, k, 7', [-0.2831603, 0.01259761, 1.0]], ['2, k, 8', [0.0888902, 0.4710382, 1.0]], ['2, k, 9', [0.1116273, 0.2258604, 1.0]], ['2, k, 10', [0.1138805, 0.02830364, 1.0]], ['2, k, 11', [0.1059923, -0.03337128, 1.0]], ['2, k, 12', [-0.1567731, 0.005303406, 1.0]], ['2, k, 13', [-0.1813155, -0.2644421, 1.0]], ['2, k, 14', [-0.2152329, -0.5823847, 1.0]], ['2, k, 15', [-0.2175364, -0.6535321, 1.0]], ['2, k, 16', [-0.02049774, 0.00421311, 1.0]], ['2, k, 17', [-0.04477007, -0.2803557, 1.0]], ['2, k, 18', [-0.06073805, -0.5805676, 1.0]], ['2, k, 19', [-0.05039443, -0.6507446, 1.0]], ['2, k, 20', [-0.07122569, 0.5238282, 1.0]], ['2, k, 21', [-0.2892598, -0.02627783, 1.0]], ['2, k, 22', [-0.2494452, 0.02941683, 1.0]], ['2, k, 23', [0.09988788, -0.09977569, 1.0]], ['2, k, 24', [0.07386038, -0.03706864, 1.0]]]
[['2, k, 0', [-0.06375756, 0.004254964, 1.0]], ['2, k, 1', [-0.04194034, 0.2995837, 1.0]], ['2, k, 2', [-0.01715697, 0.585307, 1.0]], ['2, k, 3', [0.003402262, 0.7231469, 1.0]], ['2, k, 4', [-0.169614, 0.4791963, 1.0]], ['2, k, 5', [-0.2564141, 0.2405996, 1.0]], ['2, k, 6', [-0.2828633, 0.04489184, 1.0]], ['2, k, 7', [-0.2786628, 0.007075095, 1.0]], ['2, k, 8', [0.1371284, 0.4588518, 1.0]], ['2, k, 9', [0.1533837, 0.218356, 1.0]], ['2, k, 10', [0.1583596, 0.02060542, 1.0]], ['2, k, 11', [0.148513, -0.0461657, 1.0]], ['2, k, 12', [-0.1315296, 0.01104864, 1.0]], ['2, k, 13', [-0.231583, -0.3112095, 1.0]], ['2, k, 14', [-0.3507676, -0.6115565, 1.0]], ['2, k, 15', [-0.3634517, -0.6706467, 1.0]], ['2, k, 16', [0.005715208, -0.002846457, 1.0]], ['2, k, 17', [-0.0207488, -0.2697437, 1.0]], ['2, k, 18', [-0.05282037, -0.5782919, 1.0]], ['2, k, 19', [-0.04648306, -0.65315, 1.0]], ['2, k, 20', [-0.02356903, 0.5151778, 1.0]], ['2, k, 21', [-0.2907028, -0.03986114, 1.0]], ['2, k, 22', [-0.2404261, 0.00717776, 1.0]], ['2, k, 23', [0.1362958, -0.1152131, 1.0]], ['2, k, 24', [0.1122288, -0.04560994, 1.0]]]
[['2, k, 0', [-0.06377008, 0.003784846, 1.0]], ['2, k, 1', [-0.04096455, 0.2989672, 1.0]], ['2, k, 2', [-0.01596086, 0.5847854, 1.0]], ['2, k, 3', [0.005236507, 0.7216302, 1.0]], ['2, k, 4', [-0.1674528, 0.478447, 1.0]], ['2, k, 5', [-0.2547317, 0.2390987, 1.0]], ['2, k, 6', [-0.2848166, 0.04420261, 1.0]], ['2, k, 7', [-0.2813118, 0.007281462, 1.0]], ['2, k, 8', [0.139348, 0.4581004, 1.0]], ['2, k, 9', [0.155576, 0.217438, 1.0]], ['2, k, 10', [0.1586283, 0.02006033, 1.0]], ['2, k, 11', [0.1502222, -0.04652053, 1.0]], ['2, k, 12', [-0.1315144, 0.01105261, 1.0]], ['2, k, 13', [-0.2368279, -0.3091686, 1.0]], ['2, k, 14', [-0.3722444, -0.6193357, 1.0]], ['2, k, 15', [-0.3511756, -0.6539975, 1.0]], ['2, k, 16', [0.005638096, -0.003931601, 1.0]], ['2, k, 17', [-0.01998133, -0.2703792, 1.0]], ['2, k, 18', [-0.05279996, -0.5783159, 1.0]], ['2, k, 19', [-0.04683374, -0.6528689, 1.0]], ['2, k, 20', [-0.02238831, 0.5146151, 1.0]], ['2, k, 21', [-0.2920772, -0.04056988, 1.0]], ['2, k, 22', [-0.2448735, 0.004493325, 1.0]], ['2, k, 23', [0.143995, -0.1153536, 1.0]], ['2, k, 24', [0.109426, -0.04575067, 1.0]]]
[['2, k, 0', [-0.06350037, 0.003240136, 1.0]], ['2, k, 1', [-0.03887698, 0.2976082, 1.0]], ['2, k, 2', [-0.01320378, 0.5830672, 1.0]], ['2, k, 3', [0.008208688, 0.7190996, 1.0]], ['2, k, 4', [-0.1657144, 0.476829, 1.0]], ['2, k, 5', [-0.2544136, 0.2347891, 1.0]], ['2, k, 6', [-0.2914062, 0.04087424, 1.0]], ['2, k, 7', [-0.2884848, 0.006780155, 1.0]], ['2, k, 8', [0.141059, 0.4571613, 1.0]], ['2, k, 9', [0.1603152, 0.2096529, 1.0]], ['2, k, 10', [0.1614681, 0.01226937, 1.0]], ['2, k, 11', [0.1586756, -0.05104681, 1.0]], ['2, k, 12', [-0.1310776, 0.01162168, 1.0]], ['2, k, 13', [-0.2522757, -0.3002395, 1.0]], ['2, k, 14', [-0.3892292, -0.6157113, 1.0]], ['2, k, 15', [-0.3675155, -0.6502227, 1.0]], ['2, k, 16', [0.005723059, -0.00537189, 1.0]], ['2, k, 17', [-0.01891731, -0.26803, 1.0]], ['2, k, 18', [-0.05300495, -0.5783365, 1.0]], ['2, k, 19', [-0.04539199, -0.6532009, 1.0]], ['2, k, 20', [-0.01980455, 0.5129967, 1.0]], ['2, k, 21', [-0.2950538, -0.04894483, 1.0]], ['2, k, 22', [-0.2522594, 0.005240144, 1.0]], ['2, k, 23', [0.1500535, -0.1221083, 1.0]], ['2, k, 24', [0.1232213, -0.05217429, 1.0]]]
[['2, k, 0', [-0.06405704, 0.001947639, 1.0]], ['2, k, 1', [-0.0379073, 0.2964339, 1.0]], ['2, k, 2', [-0.01178417, 0.5822101, 1.0]], ['2, k, 3', [0.009700241, 0.7173065, 1.0]], ['2, k, 4', [-0.1633568, 0.4752948, 1.0]], ['2, k, 5', [-0.2547201, 0.2338937, 1.0]], ['2, k, 6', [-0.2943285, 0.04023493, 1.0]], ['2, k, 7', [-0.2914455, 0.006399894, 1.0]], ['2, k, 8', [0.1426119, 0.4558573, 1.0]], ['2, k, 9', [0.1617232, 0.2068182, 1.0]], ['2, k, 10', [0.1626762, 0.009598536, 1.0]], ['2, k, 11', [0.1610005, -0.05433088, 1.0]], ['2, k, 12', [-0.1314096, 0.01121601, 1.0]], ['2, k, 13', [-0.2546188, -0.3000295, 1.0]], ['2, k, 14', [-0.4033936, -0.6233814, 1.0]], ['2, k, 15', [-0.3807549, -0.6576837, 1.0]], ['2, k, 16', [0.004932411, -0.007508071, 1.0]], ['2, k, 17', [-0.0186813, -0.2666948, 1.0]], ['2, k, 18', [-0.05317164, -0.5785497, 1.0]], ['2, k, 19', [-0.04540758, -0.6535399, 1.0]], ['2, k, 20', [-0.01843393, 0.5120574, 1.0]], ['2, k, 21', [-0.295088, -0.04716979, 1.0]], ['2, k, 22', [-0.256795, 0.008901739, 1.0]], ['2, k, 23', [0.1490611, -0.1237303, 1.0]], ['2, k, 24', [0.1326568, -0.05856651, 1.0]]]
[['2, k, 0', [-0.06643443, 0.0001425683, 1.0]], ['2, k, 1', [-0.03730483, 0.2942965, 1.0]], ['2, k, 2', [-0.008870202, 0.5796635, 1.0]], ['2, k, 3', [0.0122126, 0.7153201, 1.0]], ['2, k, 4', [-0.1610405, 0.4736576, 1.0]], ['2, k, 5', [-0.2545831, 0.2324285, 1.0]], ['2, k, 6', [-0.2967539, 0.03891202, 1.0]], ['2, k, 7', [-0.293378, 0.006150049, 1.0]], ['2, k, 8', [0.1438597, 0.4541805, 1.0]], ['2, k, 9', [0.1624172, 0.2051109, 1.0]], ['2, k, 10', [0.1643261, 0.007948509, 1.0]], ['2, k, 11', [0.1639635, -0.05867752, 1.0]], ['2, k, 12', [-0.1334067, 0.01055296, 1.0]], ['2, k, 13', [-0.2578312, -0.3000141, 1.0]], ['2, k, 14', [-0.4087937, -0.6243878, 1.0]], ['2, k, 15', [-0.3851212, -0.6586084, 1.0]], ['2, k, 16', [0.002178877, -0.01047407, 1.0]], ['2, k, 17', [-0.01956399, -0.2674646, 1.0]], ['2, k, 18', [-0.05363052, -0.5788775, 1.0]], ['2, k, 19', [-0.04587037, -0.6536657, 1.0]], ['2, k, 20', [-0.01608479, 0.5096298, 1.0]], ['2, k, 21', [-0.2948911, -0.04713598, 1.0]], ['2, k, 22', [-0.2581461, 0.008671464, 1.0]], ['2, k, 23', [0.1553074, -0.1227144, 1.0]], ['2, k, 24', [0.1374053, -0.04705803, 1.0]]]
[['2, k, 0', [-0.0683901, -0.001892006, 1.0]], ['2, k, 1', [-0.03709444, 0.2922948, 1.0]], ['2, k, 2', [-0.007432254, 0.5780246, 1.0]], ['2, k, 3', [0.01466387, 0.7106677, 1.0]], ['2, k, 4', [-0.1595522, 0.4709423, 1.0]], ['2, k, 5', [-0.2546262, 0.230054, 1.0]], ['2, k, 6', [-0.300564, 0.03615192, 1.0]], ['2, k, 7', [-0.2977124, 0.002005403, 1.0]], ['2, k, 8', [0.1445742, 0.4523499, 1.0]], ['2, k, 9', [0.1628939, 0.2033952, 1.0]], ['2, k, 10', [0.1665422, 0.006286867, 1.0]], ['2, k, 11', [0.1654463, -0.06133438, 1.0]], ['2, k, 12', [-0.1352285, 0.009144705, 1.0]], ['2, k, 13', [-0.2595857, -0.302155, 1.0]], ['2, k, 14', [-0.4124361, -0.6253996, 1.0]], ['2, k, 15', [-0.3872103, -0.6594957, 1.0]], ['2, k, 16', [0.0002248724, -0.01282911, 1.0]], ['2, k, 17', [-0.0194302, -0.267335, 1.0]], ['2, k, 18', [-0.05430194, -0.5799304, 1.0]], ['2, k, 19', [-0.04531644, -0.653926, 1.0]], ['2, k, 20', [-0.01484055, 0.5078804, 1.0]], ['2, k, 21', [-0.305751, -0.04714856, 1.0]], ['2, k, 22', [-0.2646815, -0.003521349, 1.0]], ['2, k, 23', [0.1492903, -0.1289765, 1.0]], ['2, k, 24', [0.1416731, -0.06168835, 1.0]]]
[['2, k, 0', [-0.06944491, -0.003121837, 1.0]], ['2, k, 1', [-0.03753933, 0.2910791, 1.0]], ['2, k, 2', [-0.007241327, 0.5771505, 1.0]], ['2, k, 3', [0.01537552, 0.7101324, 1.0]], ['2, k, 4', [-0.1590485, 0.4695442, 1.0]], ['2, k, 5', [-0.2546466, 0.2293229, 1.0]], ['2, k, 6', [-0.301298, 0.03551311, 1.0]], ['2, k, 7', [-0.2987925, -0.01491605, 1.0]], ['2, k, 8', [0.1444478, 0.4500154, 1.0]], ['2, k, 9', [0.1629966, 0.1985967, 1.0]], ['2, k, 10', [0.1673256, 0.001604158, 1.0]], ['2, k, 11', [0.1636139, -0.06256216, 1.0]], ['2, k, 12', [-0.1359956, 0.00859568, 1.0]], ['2, k, 13', [-0.2596397, -0.303239, 1.0]], ['2, k, 14', [-0.4137173, -0.6274186, 1.0]], ['2, k, 15', [-0.3875011, -0.6614278, 1.0]], ['2, k, 16', [-0.001025534, -0.01456132, 1.0]], ['2, k, 17', [-0.01920171, -0.2692857, 1.0]], ['2, k, 18', [-0.05423927, -0.5800563, 1.0]], ['2, k, 19', [-0.04650755, -0.6557662, 1.0]], ['2, k, 20', [-0.01474579, 0.5068685, 1.0]], ['2, k, 21', [-0.2884243, -0.05763834, 1.0]], ['2, k, 22', [-0.2637873, -0.02156881, 1.0]], ['2, k, 23', [0.1522902, -0.1304818, 1.0]], ['2, k, 24', [0.1402292, -0.05940218, 1.0]]]
[['2, k, 0', [-0.07012101, -0.005436531, 1.0]], ['2, k, 1', [-0.03733737, 0.2880561, 1.0]], ['2, k, 2', [-0.005887865, 0.5736133, 1.0]], ['2, k, 3', [0.01718804, 0.705039, 1.0]], ['2, k, 4', [-0.1591537, 0.4687433, 1.0]], ['2, k, 5', [-0.254853, 0.2264623, 1.0]], ['2, k, 6', [-0.3048992, 0.0334946, 1.0]], ['2, k, 7', [-0.2983291, -0.01683921, 1.0]], ['2, k, 8', [0.1435853, 0.4465459, 1.0]], ['2, k, 9', [0.1596137, 0.1943335, 1.0]], ['2, k, 10', [0.1631702, -0.003384349, 1.0]], ['2, k, 11', [0.156685, -0.06181484, 1.0]], ['2, k, 12', [-0.1363792, 0.006264772, 1.0]], ['2, k, 13', [-0.2606739, -0.3061213, 1.0]], ['2, k, 14', [-0.4148099, -0.6336492, 1.0]], ['2, k, 15', [-0.3865609, -0.667544, 1.0]], ['2, k, 16', [-0.00189858, -0.01675379, 1.0]], ['2, k, 17', [-0.01790863, -0.2670375, 1.0]], ['2, k, 18', [-0.05433766, -0.5801807, 1.0]], ['2, k, 19', [-0.04463028, -0.6552188, 1.0]], ['2, k, 20', [-0.01364931, 0.5033843, 1.0]], ['2, k, 21', [-0.2904436, -0.06009196, 1.0]], ['2, k, 22', [-0.2629743, -0.0179122, 1.0]], ['2, k, 23', [0.1489666, -0.1311424, 1.0]], ['2, k, 24', [0.1344021, -0.07615542, 1.0]]]
[['2, k, 0', [-0.07187636, -0.006914816, 1.0]], ['2, k, 1', [-0.03831638, 0.2864341, 1.0]], ['2, k, 2', [-0.006007568, 0.5718575, 1.0]], ['2, k, 3', [0.0189732, 0.7042463, 1.0]], ['2, k, 4', [-0.1590683, 0.4671806, 1.0]], ['2, k, 5', [-0.2557539, 0.2259705, 1.0]], ['2, k, 6', [-0.3023531, 0.03259701, 1.0]], ['2, k, 7', [-0.2955223, -0.01861053, 1.0]], ['2, k, 8', [0.1431368, 0.4446075, 1.0]], ['2, k, 9', [0.1567212, 0.1907258, 1.0]], ['2, k, 10', [0.1611069, -0.007427969, 1.0]], ['2, k, 11', [0.1521307, -0.06196692, 1.0]], ['2, k, 12', [-0.1381184, 0.00523278, 1.0]], ['2, k, 13', [-0.2610495, -0.3080138, 1.0]], ['2, k, 14', [-0.4146065, -0.6350188, 1.0]], ['2, k, 15', [-0.3856732, -0.6688556, 1.0]], ['2, k, 16', [-0.003646646, -0.01869373, 1.0]], ['2, k, 17', [-0.01826129, -0.2647389, 1.0]], ['2, k, 18', [-0.05457418, -0.5802798, 1.0]], ['2, k, 19', [-0.04453048, -0.65441, 1.0]], ['2, k, 20', [-0.01397061, 0.5016425, 1.0]], ['2, k, 21', [-0.2874827, -0.05954367, 1.0]], ['2, k, 22', [-0.2562672, -0.01503749, 1.0]], ['2, k, 23', [0.1468115, -0.1316711, 1.0]], ['2, k, 24', [0.1264184, -0.06519523, 1.0]]]
[['2, k, 0', [-0.07117547, -0.00821367, 1.0]], ['2, k, 1', [-0.03823609, 0.2855847, 1.0]], ['2, k, 2', [-0.006449442, 0.5713594, 1.0]], ['2, k, 3', [0.01988796, 0.7035477, 1.0]], ['2, k, 4', [-0.1581789, 0.4656914, 1.0]], ['2, k, 5', [-0.2551459, 0.2257292, 1.0]], ['2, k, 6', [-0.3009183, 0.03338474, 1.0]], ['2, k, 7', [-0.2962601, -0.001427378, 1.0]], ['2, k, 8', [0.1430164, 0.440897, 1.0]], ['2, k, 9', [0.1552737, 0.1889498, 1.0]], ['2, k, 10', [0.1604995, -0.009377513, 1.0]], ['2, k, 11', [0.14349, -0.0749208, 1.0]], ['2, k, 12', [-0.1375075, 0.003958278, 1.0]], ['2, k, 13', [-0.2610252, -0.3090878, 1.0]], ['2, k, 14', [-0.4162119, -0.639514, 1.0]], ['2, k, 15', [-0.3872334, -0.6733162, 1.0]], ['2, k, 16', [-0.002914513, -0.02000874, 1.0]], ['2, k, 17', [-0.01846698, -0.2676975, 1.0]], ['2, k, 18', [-0.05484161, -0.5815282, 1.0]], ['2, k, 19', [-0.04587225, -0.6537784, 1.0]], ['2, k, 20', [-0.01428611, 0.5010554, 1.0]], ['2, k, 21', [-0.3024755, -0.04221885, 1.0]], ['2, k, 22', [-0.259865, -0.004145075, 1.0]], ['2, k, 23', [0.1296967, -0.1445711, 1.0]], ['2, k, 24', [0.1204901, -0.07738905, 1.0]]]
[['2, k, 0', [-0.07053976, -0.009194531, 1.0]], ['2, k, 1', [-0.03668611, 0.2837615, 1.0]], ['2, k, 2', [-0.003277598, 0.5683844, 1.0]], ['2, k, 3', [0.02427175, 0.7022811, 1.0]], ['2, k, 4', [-0.1562386, 0.4649416, 1.0]], ['2, k, 5', [-0.2539935, 0.2251354, 1.0]], ['2, k, 6', [-0.2991433, 0.03267619, 1.0]], ['2, k, 7', [-0.2900241, -0.004195344, 1.0]], ['2, k, 8', [0.1461556, 0.4359315, 1.0]], ['2, k, 9', [0.1535013, 0.1851391, 1.0]], ['2, k, 10', [0.157235, -0.01264515, 1.0]], ['2, k, 11', [0.1387877, -0.07626356, 1.0]], ['2, k, 12', [-0.1371084, 0.002859719, 1.0]], ['2, k, 13', [-0.2610109, -0.3100657, 1.0]], ['2, k, 14', [-0.4161383, -0.640623, 1.0]], ['2, k, 15', [-0.3883162, -0.6745559, 1.0]], ['2, k, 16', [-0.002047479, -0.02090479, 1.0]], ['2, k, 17', [-0.01799538, -0.2691174, 1.0]], ['2, k, 18', [-0.05516614, -0.5818642, 1.0]], ['2, k, 19', [-0.04583346, -0.6530479, 1.0]], ['2, k, 20', [-0.01158117, 0.4983886, 1.0]], ['2, k, 21', [-0.3098942, -0.05223537, 1.0]], ['2, k, 22', [-0.2596235, -0.01242602, 1.0]], ['2, k, 23', [0.1256414, -0.1440984, 1.0]], ['2, k, 24', [0.1133737, -0.07279751, 1.0]]]
[['2, k, 0', [-0.06993752, -0.009897051, 1.0]], ['2, k, 1', [-0.03524551, 0.2827786, 1.0]], ['2, k, 2', [-0.0008523352, 0.5672431, 1.0]], ['2, k, 3', [0.02696746, 0.7012125, 1.0]], ['2, k, 4', [-0.1545701, 0.4646472, 1.0]], ['2, k, 5', [-0.2531965, 0.2250916, 1.0]], ['2, k, 6', [-0.2964404, 0.03202093, 1.0]], ['2, k, 7', [-0.2866132, -0.003970853, 1.0]], ['2, k, 8', [0.1480743, 0.4337631, 1.0]], ['2, k, 9', [0.1533864, 0.1848034, 1.0]], ['2, k, 10', [0.1536059, -0.01229016, 1.0]], ['2, k, 11', [0.1357827, -0.07690501, 1.0]], ['2, k, 12', [-0.1367079, 0.00222781, 1.0]], ['2, k, 13', [-0.2604761, -0.3107515, 1.0]], ['2, k, 14', [-0.4102121, -0.6373523, 1.0]], ['2, k, 15', [-0.3826107, -0.6713719, 1.0]], ['2, k, 16', [-0.001239597, -0.02168263, 1.0]], ['2, k, 17', [-0.01751878, -0.2711904, 1.0]], ['2, k, 18', [-0.0553274, -0.5818113, 1.0]], ['2, k, 19', [-0.04581834, -0.6523952, 1.0]], ['2, k, 20', [-0.009390397, 0.4972698, 1.0]], ['2, k, 21', [-0.2886146, -0.04564842, 1.0]], ['2, k, 22', [-0.2563314, -0.0221105, 1.0]], ['2, k, 23', [0.1210408, -0.1431745, 1.0]], ['2, k, 24', [0.1107842, -0.06688079, 1.0]]]
[['2, k, 0', [-0.06949668, -0.009869708, 1.0]], ['2, k, 1', [-0.03416507, 0.2828141, 1.0]], ['2, k, 2', [0.0009507415, 0.5672635, 1.0]], ['2, k, 3', [0.02952539, 0.7011903, 1.0]], ['2, k, 4', [-0.153345, 0.4651422, 1.0]], ['2, k, 5', [-0.2519929, 0.2249857, 1.0]], ['2, k, 6', [-0.2943093, 0.03156544, 1.0]], ['2, k, 7', [-0.2832814, -0.00594941, 1.0]], ['2, k, 8', [0.1507135, 0.4329256, 1.0]], ['2, k, 9', [0.154794, 0.192853, 1.0]], ['2, k, 10', [0.1534567, -0.004454966, 1.0]], ['2, k, 11', [0.137228, -0.06691356, 1.0]], ['2, k, 12', [-0.1364825, 0.002258906, 1.0]], ['2, k, 13', [-0.2581283, -0.3117382, 1.0]], ['2, k, 14', [-0.4036582, -0.6358323, 1.0]], ['2, k, 15', [-0.3764207, -0.6699336, 1.0]], ['2, k, 16', [-0.000542104, -0.02167682, 1.0]], ['2, k, 17', [-0.01694561, -0.2726508, 1.0]], ['2, k, 18', [-0.05562561, -0.5817798, 1.0]], ['2, k, 19', [-0.04484106, -0.6531791, 1.0]], ['2, k, 20', [-0.007756807, 0.4972994, 1.0]], ['2, k, 21', [-0.2937503, -0.05229806, 1.0]], ['2, k, 22', [-0.2512268, -0.006763659, 1.0]], ['2, k, 23', [0.1279051, -0.1351751, 1.0]], ['2, k, 24', [0.1066174, -0.06935181, 1.0]]]
[['2, k, 0', [-0.06815012, -0.009489592, 1.0]], ['2, k, 1', [-0.03282136, 0.2833399, 1.0]], ['2, k, 2', [0.002427639, 0.5680771, 1.0]], ['2, k, 3', [0.03174775, 0.7023854, 1.0]], ['2, k, 4', [-0.1514981, 0.4655165, 1.0]], ['2, k, 5', [-0.2493651, 0.2254648, 1.0]], ['2, k, 6', [-0.2921839, 0.03211455, 1.0]], ['2, k, 7', [-0.2821083, -0.004427432, 1.0]], ['2, k, 8', [0.1538782, 0.4330895, 1.0]], ['2, k, 9', [0.1572467, 0.192938, 1.0]], ['2, k, 10', [0.153806, -0.003548888, 1.0]], ['2, k, 11', [0.1373315, -0.06773879, 1.0]], ['2, k, 12', [-0.135369, 0.002568133, 1.0]], ['2, k, 13', [-0.2543786, -0.3126345, 1.0]], ['2, k, 14', [-0.3984281, -0.6361226, 1.0]], ['2, k, 15', [-0.371414, -0.6702763, 1.0]], ['2, k, 16', [0.0009754832, -0.02124392, 1.0]], ['2, k, 17', [-0.01583289, -0.2715873, 1.0]], ['2, k, 18', [-0.05612142, -0.581906, 1.0]], ['2, k, 19', [-0.05034756, -0.6547127, 1.0]], ['2, k, 20', [-0.00629922, 0.4980388, 1.0]], ['2, k, 21', [-0.2826598, -0.04583186, 1.0]], ['2, k, 22', [-0.2483192, 0.002051169, 1.0]], ['2, k, 23', [0.1320346, -0.129277, 1.0]], ['2, k, 24', [0.1085553, -0.06739602, 1.0]]]
[['2, k, 0', [-0.06443348, -0.00686798, 1.0]], ['2, k, 1', [-0.02993171, 0.2853784, 1.0]], ['2, k, 2', [0.005945291, 0.5706635, 1.0]], ['2, k, 3', [0.0345889, 0.7061379, 1.0]], ['2, k, 4', [-0.1491292, 0.4680378, 1.0]], ['2, k, 5', [-0.246832, 0.2273783, 1.0]], ['2, k, 6', [-0.2892587, 0.03361919, 1.0]], ['2, k, 7', [-0.2792894, -0.0005450515, 1.0]], ['2, k, 8', [0.1574304, 0.4373375, 1.0]], ['2, k, 9', [0.1609087, 0.202112, 1.0]], ['2, k, 10', [0.1564759, 0.003458592, 1.0]], ['2, k, 11', [0.1416557, -0.05790063, 1.0]], ['2, k, 12', [-0.1315231, 0.004777144, 1.0]], ['2, k, 13', [-0.2294262, -0.3180171, 1.0]], ['2, k, 14', [-0.3496586, -0.6266159, 1.0]], ['2, k, 15', [-0.3723145, -0.6733398, 1.0]], ['2, k, 16', [0.004434535, -0.0182962, 1.0]], ['2, k, 17', [-0.01480532, -0.2701044, 1.0]], ['2, k, 18', [-0.05594734, -0.5810664, 1.0]], ['2, k, 19', [-0.04938456, -0.6538429, 1.0]], ['2, k, 20', [-0.003012602, 0.500434, 1.0]], ['2, k, 21', [-0.2840678, -0.04321906, 1.0]], ['2, k, 22', [-0.2502369, 0.003979553, 1.0]], ['2, k, 23', [0.1280859, -0.1213177, 1.0]], ['2, k, 24', [0.1094411, -0.05755216, 1.0]]]
[['2, k, 0', [-0.05986423, -0.004829784, 1.0]], ['2, k, 1', [-0.02716658, 0.2879413, 1.0]], ['2, k, 2', [0.007500771, 0.5742469, 1.0]], ['2, k, 3', [0.03661316, 0.7096159, 1.0]], ['2, k, 4', [-0.1475034, 0.470357, 1.0]], ['2, k, 5', [-0.2446014, 0.2284766, 1.0]], ['2, k, 6', [-0.2854214, 0.03417524, 1.0]], ['2, k, 7', [-0.2760755, -8.424511e-06, 1.0]], ['2, k, 8', [0.1609279, 0.4424856, 1.0]], ['2, k, 9', [0.1627371, 0.2050913, 1.0]], ['2, k, 10', [0.1575036, 0.00355498, 1.0]], ['2, k, 11', [0.1411332, -0.05763718, 1.0]], ['2, k, 12', [-0.1273294, 0.006032227, 1.0]], ['2, k, 13', [-0.2244551, -0.3169807, 1.0]], ['2, k, 14', [-0.3240768, -0.6079707, 1.0]], ['2, k, 15', [-0.3569167, -0.6725929, 1.0]], ['2, k, 16', [0.009258102, -0.01546423, 1.0]], ['2, k, 17', [-0.01399294, -0.2690396, 1.0]], ['2, k, 18', [-0.05582393, -0.5811251, 1.0]], ['2, k, 19', [-0.0493163, -0.6536234, 1.0]], ['2, k, 20', [-0.00114601, 0.5036862, 1.0]], ['2, k, 21', [-0.2749622, -0.04412897, 1.0]], ['2, k, 22', [-0.2473655, 0.004317082, 1.0]], ['2, k, 23', [0.1316274, -0.114111, 1.0]], ['2, k, 24', [0.1147258, -0.04781161, 1.0]]]
[['2, k, 0', [-0.05564542, -0.002921851, 1.0]], ['2, k, 1', [-0.02455252, 0.2897842, 1.0]], ['2, k, 2', [0.008766416, 0.5759363, 1.0]], ['2, k, 3', [0.03711412, 0.7123224, 1.0]], ['2, k, 4', [-0.1464123, 0.4723106, 1.0]], ['2, k, 5', [-0.2413348, 0.2322885, 1.0]], ['2, k, 6', [-0.2803467, 0.0372784, 1.0]], ['2, k, 7', [-0.2726531, 0.003848885, 1.0]], ['2, k, 8', [0.1622149, 0.4450641, 1.0]], ['2, k, 9', [0.1648991, 0.2094201, 1.0]], ['2, k, 10', [0.1751953, 0.01412229, 1.0]], ['2, k, 11', [0.1504487, -0.04463187, 1.0]], ['2, k, 12', [-0.1232306, 0.007612823, 1.0]], ['2, k, 13', [-0.2151333, -0.3166484, 1.0]], ['2, k, 14', [-0.2961374, -0.5957057, 1.0]], ['2, k, 15', [-0.3276367, -0.6508789, 1.0]], ['2, k, 16', [0.01344689, -0.01331284, 1.0]], ['2, k, 17', [-0.01287385, -0.2702181, 1.0]], ['2, k, 18', [-0.05538533, -0.5814312, 1.0]], ['2, k, 19', [-0.04946111, -0.6535468, 1.0]], ['2, k, 20', [0.0004139039, 0.5053987, 1.0]], ['2, k, 21', [-0.270977, -0.03960051, 1.0]], ['2, k, 22', [-0.2396847, 0.01611355, 1.0]], ['2, k, 23', [0.1472658, -0.1138249, 1.0]], ['2, k, 24', [0.1236507, -0.04549092, 1.0]]]
