Exercise,Video,Repetition,Start,End,Incomplete
Exercise_3,V41,8,0:00:19.74,0:00:21.50,1
Exercise_3,V42,1,0:00:01.58,0:00:05.18,0
Exercise_3,V42,2,0:00:05.18,0:00:09.50,0
Exercise_3,V42,3,0:00:09.50,0:00:13.82,0
Exercise_3,V42,4,0:00:13.82,0:00:16.94,0
Exercise_3,V42,5,0:00:16.94,0:00:20.14,0
Exercise_3,V42,6,0:00:20.14,0:00:23.50,0
Exercise_3,V42,7,0:00:23.50,0:00:25.70,0
Exercise_3,V43,1,0:00:00.00,0:00:02.10,0
Exercise_3,V43,2,0:00:02.10,0:00:04.50,0
Exercise_3,V43,3,0:00:04.50,0:00:06.82,0
Exercise_3,V43,4,0:00:06.82,0:00:09.22,0
Exercise_3,V43,5,0:00:09.22,0:00:11.10,0
Exercise_3,V43,6,0:00:11.10,0:00:12.50,1
Exercise_3,V43,7,0:00:13.70,0:00:16.82,0
Exercise_3,V43,8,0:00:16.82,0:00:20.14,0
Exercise_3,V43,9,0:00:20.14,0:00:23.50,0
Exercise_3,V43,10,0:00:23.50,0:00:28.02,0
Exercise_3,V43,11,0:00:28.02,0:00:29.94,0
Exercise_3,V43,12,0:00:29.94,0:00:31.98,0
Exercise_3,V44,1,0:00:10.34,0:00:13.46,0
Exercise_3,V44,2,0:00:13.46,0:00:16.62,0
Exercise_3,V44,3,0:00:16.62,0:00:19.62,0
Exercise_3,V44,4,0:00:19.62,0:00:22.98,0
Exercise_3,V44,5,0:00:22.98,0:00:26.46,0
Exercise_3,V44,6,0:00:26.46,0:00:29.94,0
Exercise_3,V44,7,0:00:29.94,0:00:33.22,0
Exercise_3,V45,1,0:00:00.00,0:00:04.68,0
Exercise_3,V45,2,0:00:04.68,0:00:12.36,0
Exercise_3,V45,3,0:00:12.36,0:00:17.96,0
Exercise_3,V45,4,0:00:17.96,0:00:24.80,0
Exercise_3,V45,5,0:00:24.80,0:00:30.48,0
Exercise_3,V45,6,0:00:30.48,0:00:32.48,0
Exercise_3,V46,1,0:00:02.48,0:00:06.76,0
Exercise_3,V46,2,0:00:06.76,0:00:10.72,0
Exercise_3,V46,3,0:00:10.72,0:00:14.36,0
Exercise_3,V46,4,0:00:14.36,0:00:18.36,0
Exercise_3,V46,5,0:00:18.36,0:00:21.28,0
Exercise_3,V46,6,0:00:21.28,0:00:24.60,0
Exercise_3,V46,7,0:00:24.60,0:00:28.04,0
Exercise_3,V46,8,0:00:28.04,0:00:30.04,0
Exercise_3,V47,1,0:00:01.20,0:00:03.37,0
Exercise_3,V47,2,0:00:03.37,0:00:05.58,0
Exercise_3,V47,3,0:00:05.58,0:00:07.83,0
Exercise_3,V47,4,0:00:07.83,0:00:10.04,0
Exercise_3,V47,5,0:00:10.04,0:00:12.05,0
Exercise_3,V47,6,0:00:12.05,0:00:14.91,0
Exercise_3,V48,1,0:00:02.00,0:00:04.96,0
Exercise_3,V48,2,0:00:04.96,0:00:07.84,0
Exercise_3,V48,3,0:00:07.84,0:00:10.00,0
Exercise_3,V48,4,0:00:10.00,0:00:12.56,0
Exercise_3,V48,5,0:00:12.56,0:00:15.52,0
Exercise_3,V48,6,0:00:19.76,0:00:22.60,0
Exercise_3,V48,7,0:00:22.60,0:00:25.96,0
Exercise_3,V48,8,0:00:25.96,0:00:29.72,0
Exercise_3,V48,9,0:00:29.72,0:00:32.52,0
Exercise_3,V49,1,0:00:00.76,0:00:05.08,0
Exercise_3,V49,2,0:00:05.08,0:00:07.56,0
Exercise_3,V49,3,0:00:07.56,0:00:09.84,0
Exercise_3,V49,4,0:00:09.84,0:00:12.04,0
Exercise_3,V49,5,0:00:12.04,0:00:14.48,0
Exercise_3,V49,6,0:00:14.48,0:00:16.16,0
Exercise_3,V49,7,0:00:16.16,0:00:18.24,0
Exercise_3,V49,8,0:00:18.24,0:00:20.40,0
Exercise_3,V49,9,0:00:20.40,0:00:22.64,0
Exercise_3,V50,1,0:00:01.28,0:00:03.68,0
Exercise_3,V50,2,0:00:03.68,0:00:05.84,0
Exercise_3,V50,3,0:00:05.84,0:00:07.88,0
Exercise_3,V50,4,0:00:07.88,0:00:09.96,0
Exercise_3,V50,5,0:00:09.96,0:00:12.56,0
Exercise_3,V50,6,0:00:12.56,0:00:15.04,0
Exercise_3,V50,7,0:00:15.04,0:00:17.48,0
Exercise_3,V50,8,0:00:17.48,0:00:19.52,0
Exercise_3,V50,9,0:00:19.52,0:00:21.52,0
Exercise_3,V50,10,0:00:21.52,0:00:23.68,0
Exercise_3,V51,1,0:00:00.60,0:00:07.04,0
Exercise_3,V51,2,0:00:07.04,0:00:12.36,0
Exercise_3,V51,3,0:00:12.36,0:00:17.56,0
Exercise_3,V51,4,0:00:17.56,0:00:22.68,0
Exercise_3,V51,5,0:00:22.68,0:00:28.72,0
Exercise_3,V51,6,0:00:28.72,0:00:34.68,0
Exercise_3,V51,7,0:00:34.68,0:00:39.48,0
Exercise_3,V51,8,0:00:39.48,0:00:44.28,0
Exercise_3,V51,9,0:00:44.28,0:00:49.16,0
Exercise_3,V51,10,0:00:49.16,0:00:54.28,0
Exercise_3,V52,1,0:00:02.08,0:00:06.08,0
Exercise_3,V52,2,0:00:06.08,0:00:09.08,0
Exercise_3,V52,3,0:00:09.08,0:00:11.88,0
Exercise_3,V52,4,0:00:11.88,0:00:16.24,0
Exercise_3,V52,5,0:00:16.24,0:00:19.28,0
Exercise_3,V52,6,0:00:19.28,0:00:22.72,0
Exercise_3,V53,1,0:00:13.88,0:00:17.60,0
Exercise_3,V53,2,0:00:17.60,0:00:20.06,0
Exercise_3,V53,3,0:00:20.06,0:00:22.56,0
Exercise_3,V53,4,0:00:22.56,0:00:25.08,0
Exercise_3,V53,5,0:00:29.44,0:00:33.32,0
Exercise_3,V53,6,0:00:33.32,0:00:35.84,0
Exercise_3,V53,7,0:00:35.84,0:00:38.44,0
Exercise_3,V53,8,0:00:38.44,0:00:40.80,0
Exercise_3,V53,9,0:00:40.80,0:00:43.48,0
Exercise_3,V54,1,0:00:11.92,0:00:21.40,0
Exercise_3,V54,2,0:00:21.40,0:00:28.36,0
Exercise_3,V54,3,0:00:28.36,0:00:34.80,0
Exercise_3,V55,1,0:00:04.92,0:00:09.56,0
Exercise_3,V55,2,0:00:09.56,0:00:14.68,0
Exercise_3,V55,3,0:00:14.68,0:00:20.48,0
Exercise_3,V55,4,0:00:20.48,0:00:26.68,0
Exercise_3,V55,5,0:00:26.68,0:00:32.64,0
Exercise_3,V55,6,0:00:32.64,0:00:37.84,0
Exercise_3,V55,7,0:00:40.04,0:00:45.60,0
Exercise_3,V55,8,0:00:45.60,0:00:50.20,0
Exercise_3,V55,9,0:00:50.20,0:00:55.72,0
Exercise_3,V55,10,0:00:55.72,0:01:01.76,0
Exercise_3,V56,1,0:00:04.64,0:00:12.32,0
Exercise_3,V56,2,0:00:12.32,0:00:14.52,0
Exercise_3,V56,3,0:00:14.52,0:00:16.76,0
Exercise_3,V56,4,0:00:19.68,0:00:21.84,0
Exercise_3,V56,5,0:00:21.84,0:00:24.20,0
Exercise_3,V56,6,0:00:24.20,0:00:26.76,0
Exercise_3,V56,7,0:00:26.76,0:00:29.24,0
Exercise_3,V56,8,0:00:29.24,0:00:31.80,0
Exercise_3,V57,1,0:00:02.56,0:00:07.52,0
Exercise_3,V57,2,0:00:07.52,0:00:12.28,0
Exercise_3,V57,3,0:00:12.28,0:00:17.04,0
Exercise_3,V57,4,0:00:19.60,0:00:24.32,0
Exercise_3,V57,5,0:00:24.32,0:00:28.88,0
Exercise_3,V57,6,0:00:28.88,0:00:33.68,0
Exercise_3,V58,1,0:00:04.44,0:00:07.04,0
Exercise_3,V58,2,0:00:07.04,0:00:10.12,0
Exercise_3,V58,3,0:00:10.12,0:00:13.32,0
Exercise_3,V58,4,0:00:13.32,0:00:16.28,0
Exercise_3,V58,5,0:00:16.28,0:00:19.36,0
Exercise_3,V58,6,0:00:19.36,0:00:22.00,0
Exercise_3,V58,7,0:00:22.00,0:00:24.96,0
Exercise_3,V58,8,0:00:24.96,0:00:28.00,0
Exercise_3,V58,9,0:00:28.00,0:00:30.72,0
Exercise_3,V58,10,0:00:31.88,0:00:33.20,0
Exercise_3,V58,11,0:00:33.20,0:00:36.52,0
Exercise_3,V58,12,0:00:36.52,0:00:39.36,0
Exercise_3,V58,13,0:00:39.36,0:00:43.56,0
Exercise_3,V59,1,0:00:08.32,0:00:12.04,0
Exercise_3,V59,2,0:00:12.04,0:00:14.60,0
Exercise_3,V59,3,0:00:14.60,0:00:17.36,0
Exercise_3,V59,4,0:00:17.36,0:00:20.16,0
Exercise_3,V59,5,0:00:20.16,0:00:22.80,0
Exercise_3,V59,6,0:00:22.80,0:00:25.60,0
Exercise_3,V59,7,0:00:25.60,0:00:28.48,0
Exercise_3,V59,8,0:00:28.48,0:00:31.16,0
Exercise_3,V59,9,0:00:31.16,0:00:33.92,0
Exercise_3,V59,10,0:00:33.92,0:00:37.12,0
Exercise_3,V59,11,0:00:37.12,0:00:39.76,0
Exercise_3,V59,12,0:00:39.76,0:00:42.32,0
Exercise_3,V59,13,0:00:42.32,0:00:44.84,0
Exercise_3,V59,14,0:00:44.84,0:00:47.44,0
Exercise_3,V59,15,0:00:47.44,0:00:49.88,0
Exercise_3,V59,16,0:00:49.88,0:00:51.52,1
Exercise_3,V60,1,0:00:01.00,0:00:03.20,0
Exercise_3,V60,2,0:00:03.20,0:00:05.20,0
Exercise_3,V60,3,0:00:05.20,0:00:07.36,0
Exercise_3,V60,4,0:00:07.36,0:00:09.24,0
Exercise_3,V60,5,0:00:09.24,0:00:11.32,0
Exercise_3,V60,6,0:00:11.32,0:00:13.88,0
Exercise_3,V60,7,0:00:13.88,0:00:15.88,1
Exercise_3,V61,1,0:00:11.04,0:00:14.32,0
Exercise_3,V61,2,0:00:14.32,0:00:18.68,0
Exercise_3,V61,3,0:00:18.68,0:00:23.28,0
Exercise_3,V61,4,0:00:23.28,0:00:27.98,0
Exercise_3,V61,5,0:00:27.98,0:00:32.56,0
Exercise_3,V61,6,0:00:32.56,0:00:35.56,1
Exercise_3,V61,7,0:00:35.56,0:00:40.12,0
Exercise_3,V61,8,0:00:40.12,0:00:44.28,0
Exercise_3,V61,9,0:00:44.28,0:00:48.16,0
Exercise_3,V61,10,0:00:48.16,0:00:52.20,0
Exercise_3,V61,11,0:00:52.20,0:00:56.48,0
Exercise_3,V62,1,0:00:01.24,0:00:03.80,0
Exercise_3,V62,2,0:00:03.80,0:00:06.36,0
Exercise_3,V62,3,0:00:06.36,0:00:08.96,0
Exercise_3,V62,4,0:00:08.96,0:00:11.24,0
Exercise_3,V62,5,0:00:11.24,0:00:12.76,1
Exercise_3,V62,6,0:00:13.84,0:00:16.44,0
Exercise_3,V62,7,0:00:16.44,0:00:18.88,0
Exercise_3,V62,8,0:00:18.88,0:00:21.44,0
Exercise_3,V62,9,0:00:21.44,0:00:23.98,0
Exercise_3,V62,10,0:00:23.98,0:00:25.58,1
Exercise_3,V63,1,0:00:01.32,0:00:04.24,0
Exercise_3,V63,2,0:00:04.24,0:00:07.88,0
Exercise_3,V63,3,0:00:07.88,0:00:11.84,0
Exercise_3,V63,4,0:00:11.84,0:00:15.72,0
Exercise_3,V63,5,0:00:15.72,0:00:20.16,0
Exercise_3,V63,6,0:00:20.16,0:00:24.92,0
Exercise_3,V63,7,0:00:24.92,0:00:29.60,0
Exercise_3,V63,8,0:00:29.60,0:00:34.68,0
Exercise_3,V63,9,0:00:34.68,0:00:39.36,0
Exercise_3,V63,10,0:00:39.36,0:00:44.04,0
Exercise_3,V64,1,0:00:01.24,0:00:04.84,0
Exercise_3,V64,2,0:00:04.84,0:00:08.48,0
Exercise_3,V64,3,0:00:08.48,0:00:11.84,0
Exercise_3,V64,4,0:00:11.84,0:00:14.92,0
Exercise_3,V64,5,0:00:14.92,0:00:18.28,0
Exercise_3,V64,6,0:00:18.28,0:00:19.48,1
Exercise_3,V64,7,0:00:19.48,0:00:23.08,0
Exercise_3,V64,8,0:00:23.08,0:00:26.28,0
Exercise_3,V64,9,0:00:26.28,0:00:29.84,0
Exercise_3,V64,10,0:00:29.84,0:00:33.32,0
Exercise_3,V64,11,0:00:33.32,0:00:36.88,0
Exercise_3,V64,12,0:00:36.88,0:00:40.24,0
Exercise_3,V64,13,0:00:40.24,0:00:43.68,0
Exercise_3,V64,14,0:00:43.68,0:00:47.14,1
Exercise_3,V65,1,0:00:06.80,0:00:09.40,0
Exercise_3,V65,2,0:00:09.40,0:00:12.60,0
Exercise_3,V65,3,0:00:12.60,0:00:15.52,0
Exercise_3,V65,4,0:00:15.52,0:00:18.72,0
Exercise_3,V65,5,0:00:18.72,0:00:21.76,0
Exercise_3,V65,6,0:00:21.76,0:00:23.12,1
Exercise_3,V65,7,0:00:23.12,0:00:25.88,0
Exercise_3,V65,8,0:00:25.88,0:00:28.40,0
Exercise_3,V65,9,0:00:28.40,0:00:31.12,0
Exercise_3,V65,10,0:00:31.12,0:00:33.76,0
Exercise_3,V65,11,0:00:33.76,0:00:36.56,0
Exercise_3,V66,1,0:00:10.44,0:00:14.00,0
Exercise_3,V66,2,0:00:14.00,0:00:16.84,0
Exercise_3,V66,3,0:00:16.84,0:00:19.76,0
Exercise_3,V66,4,0:00:19.76,0:00:22.72,0
Exercise_3,V66,5,0:00:22.72,0:00:25.60,0
Exercise_3,V66,6,0:00:25.60,0:00:28.36,0
Exercise_3,V66,7,0:00:30.16,0:00:32.96,0
Exercise_3,V66,8,0:00:32.96,0:00:36.48,0
Exercise_3,V66,9,0:00:36.48,0:00:39.56,0
Exercise_3,V66,10,0:00:39.56,0:00:42.60,0
Exercise_3,V66,11,0:00:42.60,0:00:45.52,0
Exercise_3,V67,1,0:00:07.20,0:00:11.08,0
Exercise_3,V67,2,0:00:11.08,0:00:16.04,0
Exercise_3,V67,3,0:00:16.04,0:00:20.20,0
Exercise_3,V67,4,0:00:20.20,0:00:24.32,0
Exercise_3,V67,5,0:00:24.32,0:00:27.98,0
Exercise_3,V67,6,0:00:29.32,0:00:33.04,0
Exercise_3,V67,7,0:00:33.04,0:00:36.88,0
Exercise_3,V67,8,0:00:36.88,0:00:40.52,0
Exercise_3,V67,9,0:00:40.52,0:00:44.68,0
Exercise_3,V67,10,0:00:44.68,0:00:48.32,0
Exercise_3,V68,1,0:00:01.52,0:00:03.84,0
Exercise_3,V68,2,0:00:03.84,0:00:06.28,0
Exercise_3,V68,3,0:00:06.28,0:00:08.60,0
Exercise_3,V68,4,0:00:08.60,0:00:10.80,0
Exercise_3,V68,5,0:00:10.80,0:00:13.16,0
Exercise_3,V68,6,0:00:13.16,0:00:14.60,1
Exercise_3,V68,7,0:00:14.96,0:00:17.12,0
Exercise_3,V68,8,0:00:17.12,0:00:19.80,0
Exercise_3,V68,9,0:00:19.80,0:00:22.92,0
Exercise_3,V68,10,0:00:22.92,0:00:25.28,0
Exercise_3,V68,11,0:00:25.28,0:00:27.76,0
Exercise_3,V69,1,0:00:01.32,0:00:03.36,0
Exercise_3,V69,2,0:00:03.36,0:00:05.98,0
Exercise_3,V69,3,0:00:05.98,0:00:08.80,0
Exercise_3,V69,4,0:00:08.80,0:00:11.08,0
Exercise_3,V69,5,0:00:11.08,0:00:12.96,1
Exercise_3,V69,6,0:00:12.96,0:00:15.36,0
Exercise_3,V69,7,0:00:15.36,0:00:17.52,0
Exercise_3,V69,8,0:00:17.52,0:00:19.72,0
Exercise_3,V69,9,0:00:19.72,0:00:21.88,0
Exercise_3,V69,10,0:00:21.88,0:00:24.64,0
Exercise_3,V69,11,0:00:24.64,0:00:27.00,0
Exercise_3,V69,12,0:00:27.00,0:00:29.16,0
Exercise_3,V70,1,0:00:01.24,0:00:04.64,0
Exercise_3,V70,2,0:00:04.64,0:00:07.98,0
Exercise_3,V70,3,0:00:07.98,0:00:10.88,0
Exercise_3,V70,4,0:00:10.88,0:00:13.88,0
Exercise_3,V70,5,0:00:13.88,0:00:17.72,0
Exercise_3,V70,6,0:00:17.72,0:00:21.76,0
Exercise_3,V71,1,0:00:00.91,0:00:02.58,0
Exercise_3,V71,2,0:00:02.58,0:00:04.45,0
Exercise_3,V71,3,0:00:04.45,0:00:06.20,0
Exercise_3,V71,4,0:00:06.20,0:00:07.97,0
Exercise_3,V71,5,0:00:07.97,0:00:09.79,0
Exercise_3,V71,6,0:00:09.79,0:00:11.58,0
Exercise_3,V71,7,0:00:11.58,0:00:13.25,0
Exercise_3,V71,8,0:00:13.25,0:00:15.20,0
Exercise_3,V71,9,0:00:15.20,0:00:16.08,1
Exercise_3,V72,1,0:00:00.92,0:00:03.84,0
Exercise_3,V72,2,0:00:03.84,0:00:06.72,0
Exercise_3,V72,3,0:00:06.72,0:00:10.12,0
Exercise_3,V72,4,0:00:10.12,0:00:13.12,0
Exercise_3,V72,5,0:00:13.12,0:00:16.56,0
Exercise_3,V72,6,0:00:16.56,0:00:19.84,0
Exercise_3,V72,7,0:00:19.84,0:00:23.60,0
Exercise_3,V72,8,0:00:23.60,0:00:27.16,0
Exercise_3,V72,9,0:00:27.16,0:00:31.88,0
Exercise_4,V1,1,0:00:01.22,0:00:04.02,0
Exercise_4,V1,2,0:00:04.02,0:00:06.58,0
Exercise_4,V1,3,0:00:06.58,0:00:09.14,0
Exercise_4,V1,4,0:00:09.14,0:00:11.70,0
Exercise_4,V1,5,0:00:11.70,0:00:14.22,0
Exercise_4,V1,6,0:00:14.22,0:00:16.90,0
Exercise_4,V2,1,0:00:08.34,0:00:11.14,0
Exercise_4,V2,2,0:00:11.14,0:00:14.54,0
Exercise_4,V2,3,0:00:14.54,0:00:17.34,0
Exercise_4,V2,4,0:00:17.34,0:00:20.34,0
Exercise_4,V2,5,0:00:20.34,0:00:22.94,0
Exercise_4,V3,1,0:00:01.50,0:00:03.94,0
Exercise_4,V3,2,0:00:04.54,0:00:06.82,0
Exercise_4,V3,3,0:00:07.22,0:00:10.10,0
Exercise_4,V3,4,0:00:10.10,0:00:12.58,0
Exercise_4,V3,5,0:00:13.30,0:00:15.90,0
Exercise_4,V3,6,0:00:15.90,0:00:18.66,0
Exercise_4,V4,1,0:00:04.78,0:00:07.02,0
Exercise_4,V4,2,0:00:07.02,0:00:09.38,0
Exercise_4,V4,3,0:00:09.38,0:00:11.62,0
Exercise_4,V4,4,0:00:11.62,0:00:14.06,0
Exercise_4,V4,5,0:00:14.06,0:00:16.54,0
Exercise_4,V5,1,0:00:01.62,0:00:05.14,0
Exercise_4,V5,2,0:00:05.14,0:00:08.42,0
Exercise_4,V5,3,0:00:08.42,0:00:11.34,0
Exercise_4,V5,4,0:00:11.34,0:00:14.34,0
Exercise_4,V5,5,0:00:14.34,0:00:17.26,0
Exercise_4,V6,1,0:00:02.18,0:00:05.62,0
Exercise_4,V6,2,0:00:05.62,0:00:08.74,0
Exercise_4,V6,3,0:00:09.82,0:00:13.06,0
Exercise_4,V6,4,0:00:13.06,0:00:16.50,0
Exercise_4,V6,5,0:00:16.50,0:00:19.74,0
Exercise_4,V7,1,0:00:05.26,0:00:08.30,1
Exercise_4,V7,2,0:00:08.30,0:00:11.26,0
Exercise_4,V7,3,0:00:11.26,0:00:14.58,0
Exercise_4,V7,4,0:00:14.58,0:00:17.82,0
Exercise_4,V7,5,0:00:17.82,0:00:20.66,0
Exercise_4,V8,1,0:00:02.02,0:00:05.22,0
Exercise_4,V8,2,0:00:05.22,0:00:08.50,0
Exercise_4,V8,3,0:00:08.50,0:00:12.06,0
Exercise_4,V8,4,0:00:12.06,0:00:15.82,0
Exercise_4,V8,5,0:00:15.82,0:00:18.94,0
Exercise_4,V9,1,0:00:00.90,0:00:04.10,0
Exercise_4,V9,2,0:00:04.10,0:00:06.86,0
Exercise_4,V9,3,0:00:06.86,0:00:09.54,0
Exercise_4,V9,4,0:00:09.54,0:00:12.06,0
Exercise_4,V10,1,0:00:04.10,0:00:07.74,0
Exercise_4,V10,2,0:00:07.74,0:00:11.62,0
Exercise_4,V10,3,0:00:11.62,0:00:15.58,0
Exercise_4,V10,4,0:00:15.58,0:00:19.62,0
Exercise_4,V10,5,0:00:19.62,0:00:23.50,0
Exercise_4,V11,1,0:00:00.70,0:00:04.26,0
Exercise_4,V11,2,0:00:04.26,0:00:07.98,0
Exercise_4,V11,3,0:00:07.98,0:00:11.54,0
Exercise_4,V11,4,0:00:11.54,0:00:15.10,0
Exercise_4,V11,5,0:00:15.10,0:00:18.42,0
Exercise_4,V12,1,0:00:01.22,0:00:04.02,0
Exercise_4,V12,2,0:00:04.02,0:00:07.02,0
Exercise_4,V12,3,0:00:07.02,0:00:10.42,0
Exercise_4,V12,4,0:00:10.42,0:00:14.42,0
Exercise_4,V12,5,0:00:14.42,0:00:17.86,0
Exercise_4,V13,1,0:00:01.50,0:00:03.94,0
Exercise_4,V13,2,0:00:04.58,0:00:07.42,0
Exercise_4,V13,3,0:00:07.42,0:00:09.98,0
Exercise_4,V13,4,0:00:09.98,0:00:12.86,0
Exercise_4,V13,5,0:00:12.86,0:00:15.10,0
Exercise_4,V14,1,0:00:02.66,0:00:06.66,0
Exercise_4,V14,2,0:00:06.66,0:00:10.46,0
Exercise_4,V14,3,0:00:10.46,0:00:14.46,0
Exercise_4,V14,4,0:00:14.46,0:00:18.10,0
Exercise_4,V14,5,0:00:18.10,0:00:21.46,0
Exercise_4,V14,6,0:00:21.46,0:00:25.38,0
Exercise_4,V14,7,0:00:25.38,0:00:28.58,0
Exercise_4,V15,1,0:00:04.82,0:00:07.46,0
Exercise_4,V15,2,0:00:07.46,0:00:10.70,0
Exercise_4,V15,3,0:00:10.70,0:00:13.34,0
Exercise_4,V15,4,0:00:13.34,0:00:16.14,0
Exercise_4,V16,1,0:00:00.58,0:00:04.42,0
Exercise_4,V16,2,0:00:05.10,0:00:08.66,0
Exercise_4,V16,3,0:00:08.66,0:00:12.54,0
Exercise_4,V16,4,0:00:12.54,0:00:16.14,0
Exercise_4,V16,5,0:00:16.14,0:00:19.78,0
Exercise_4,V16,6,0:00:19.78,0:00:23.22,0
Exercise_4,V17,1,0:00:00.00,0:00:06.30,0
Exercise_4,V17,2,0:00:06.30,0:00:10.74,0
Exercise_4,V17,3,0:00:10.74,0:00:15.26,0
Exercise_4,V17,4,0:00:15.26,0:00:19.98,0
Exercise_4,V18,1,0:00:05.34,0:00:08.46,0
Exercise_4,V18,2,0:00:08.46,0:00:11.78,0
Exercise_4,V18,3,0:00:11.78,0:00:15.02,0
Exercise_4,V18,4,0:00:15.02,0:00:18.18,0
Exercise_4,V18,5,0:00:18.18,0:00:20.94,0
Exercise_4,V19,1,0:00:00.00,0:00:06.42,0
Exercise_4,V19,2,0:00:06.42,0:00:16.26,0
Exercise_4,V19,3,0:00:16.26,0:00:26.54,0
Exercise_4,V19,4,0:00:26.54,0:00:34.18,0
Exercise_4,V19,5,0:00:34.18,0:00:40.86,0
Exercise_4,V20,1,0:00:01.22,0:00:04.10,0
Exercise_4,V20,2,0:00:04.10,0:00:07.02,0
Exercise_4,V20,3,0:00:07.02,0:00:09.74,0
Exercise_4,V20,4,0:00:09.74,0:00:12.50,0
Exercise_4,V20,5,0:00:12.50,0:00:15.18,0
Exercise_4,V21,1,0:00:00.62,0:00:03.38,0
Exercise_4,V21,2,0:00:03.38,0:00:05.74,0
Exercise_4,V21,3,0:00:05.74,0:00:08.06,0
Exercise_4,V21,4,0:00:08.86,0:00:11.10,0
Exercise_4,V21,5,0:00:11.66,0:00:14.10,0
Exercise_4,V22,1,0:00:02.38,0:00:06.22,0
Exercise_4,V22,2,0:00:06.22,0:00:10.14,0
Exercise_4,V22,3,0:00:10.14,0:00:14.30,0
Exercise_4,V22,4,0:00:14.30,0:00:18.14,0
Exercise_4,V22,5,0:00:18.14,0:00:22.30,0
Exercise_4,V22,6,0:00:22.30,0:00:26.66,0
Exercise_4,V23,1,0:00:09.82,0:00:13.58,0
Exercise_4,V23,2,0:00:13.58,0:00:17.46,0
Exercise_4,V23,3,0:00:17.46,0:00:21.50,0
Exercise_4,V23,4,0:00:21.50,0:00:25.54,0
Exercise_4,V23,5,0:00:25.54,0:00:29.54,0
Exercise_4,V24,1,0:00:10.90,0:00:18.10,0
Exercise_4,V24,2,0:00:18.10,0:00:22.74,0
Exercise_4,V24,3,0:00:22.74,0:00:27.18,0
Exercise_4,V24,4,0:00:27.18,0:00:32.02,0
Exercise_4,V24,5,0:00:32.02,0:00:36.18,0
Exercise_4,V25,1,0:00:07.38,0:00:09.62,0
Exercise_4,V25,2,0:00:09.62,0:00:12.22,0
Exercise_4,V25,3,0:00:12.22,0:00:14.70,0
Exercise_4,V25,4,0:00:14.70,0:00:17.14,0
Exercise_4,V25,5,0:00:17.14,0:00:19.54,0
Exercise_4,V26,1,0:00:01.70,0:00:07.18,0
Exercise_4,V26,2,0:00:07.18,0:00:12.74,0
Exercise_4,V26,3,0:00:12.74,0:00:19.26,0
Exercise_4,V26,4,0:00:19.26,0:00:21.26,1
Exercise_4,V27,1,0:00:01.94,0:00:06.58,0
Exercise_4,V27,2,0:00:06.58,0:00:10.34,0
Exercise_4,V27,3,0:00:10.34,0:00:13.82,0
Exercise_4,V27,4,0:00:13.82,0:00:17.50,0
Exercise_4,V27,5,0:00:17.50,0:00:21.38,0
Exercise_4,V28,1,0:00:01.18,0:00:04.70,0
Exercise_4,V28,2,0:00:04.70,0:00:08.10,0
Exercise_4,V28,3,0:00:08.10,0:00:11.98,0
Exercise_4,V28,4,0:00:11.98,0:00:15.14,0
Exercise_4,V28,5,0:00:15.14,0:00:18.46,0
Exercise_4,V29,1,0:00:09.02,0:00:11.78,0
Exercise_4,V29,2,0:00:11.78,0:00:14.46,0
Exercise_4,V29,3,0:00:14.46,0:00:17.06,0
Exercise_4,V29,4,0:00:17.06,0:00:19.78,0
Exercise_4,V29,5,0:00:19.78,0:00:22.70,0
Exercise_4,V30,1,0:00:01.22,0:00:03.86,0
Exercise_4,V30,2,0:00:03.86,0:00:07.46,0
Exercise_4,V30,3,0:00:07.46,0:00:11.06,0
Exercise_4,V30,4,0:00:11.06,0:00:14.30,0
Exercise_4,V30,5,0:00:14.30,0:00:17.82,0
Exercise_4,V31,1,0:00:01.22,0:00:07.26,0
Exercise_4,V31,2,0:00:07.26,0:00:12.54,0
Exercise_4,V31,3,0:00:12.54,0:00:17.58,0
Exercise_4,V31,4,0:00:17.58,0:00:22.86,0
Exercise_4,V31,5,0:00:22.86,0:00:28.42,0
Exercise_4,V31,6,0:00:28.42,0:00:33.54,0
Exercise_4,V32,1,0:00:01.02,0:00:04.18,0
Exercise_4,V32,2,0:00:04.18,0:00:07.18,0
Exercise_4,V32,3,0:00:07.18,0:00:10.22,0
Exercise_4,V32,4,0:00:10.22,0:00:13.02,0
Exercise_4,V32,5,0:00:13.70,0:00:16.10,0
Exercise_4,V33,1,0:00:00.98,0:00:03.66,0
Exercise_4,V33,2,0:00:03.66,0:00:06.70,0
Exercise_4,V33,3,0:00:06.70,0:00:09.90,0
Exercise_4,V33,4,0:00:09.90,0:00:13.14,0
Exercise_4,V33,5,0:00:13.14,0:00:16.34,0
Exercise_4,V34,1,0:00:00.74,0:00:05.62,0
Exercise_4,V34,2,0:00:05.62,0:00:10.42,0
Exercise_4,V34,3,0:00:10.42,0:00:15.18,0
Exercise_4,V34,4,0:00:15.18,0:00:19.46,0
Exercise_4,V34,5,0:00:19.46,0:00:24.10,0
Exercise_4,V34,6,0:00:24.10,0:00:28.42,0
Exercise_4,V35,1,0:00:01.18,0:00:03.46,0
Exercise_4,V35,2,0:00:03.46,0:00:05.90,0
Exercise_4,V35,3,0:00:05.90,0:00:08.30,0
Exercise_4,V35,4,0:00:08.30,0:00:10.74,0
