[['2, k, 0', [-0.153132, -0.245294, 1.0]], ['2, k, 1', [-0.171021, 0.0800496, 1.0]], ['2, k, 2', [-0.187336, 0.396476, 1.0]], ['2, k, 3', [-0.205563, 0.536866, 1.0]], ['2, k, 4', [-0.367508, 0.284313, 1.0]], ['2, k, 5', [-0.396239, 0.00272391, 1.0]], ['2, k, 6', [-0.437801, -0.24798, 1.0]], ['2, k, 7', [-0.426731, -0.304356, 1.0]], ['2, k, 8', [-0.013398, 0.29649, 1.0]], ['2, k, 9', [0.0790129, 0.0310939, 1.0]], ['2, k, 10', [0.142679, -0.219136, 1.0]], ['2, k, 11', [0.141443, -0.283056, 1.0]], ['2, k, 12', [-0.23162, -0.244323, 1.0]], ['2, k, 13', [-0.291042, -0.644769, 1.0]], ['2, k, 14', [-0.321308, -1.01711, 1.0]], ['2, k, 15', [-0.346191, -1.08594, 1.0]], ['2, k, 16', [-0.0700378, -0.238931, 1.0]], ['2, k, 17', [0.0348967, -0.654889, 1.0]], ['2, k, 18', [0.0990314, -1.01741, 1.0]], ['2, k, 19', [0.109802, -1.08008, 1.0]], ['2, k, 20', [-0.183517, 0.318697, 1.0]], ['2, k, 21', [-0.420969, -0.372234, 1.0]], ['2, k, 22', [-0.401791, -0.30249, 1.0]], ['2, k, 23', [0.137603, -0.356744, 1.0]], ['2, k, 24', [0.113127, -0.284619, 1.0]]]
[['2, k, 0', [-0.120271, -0.244652, 1.0]], ['2, k, 1', [-0.129236, 0.0856698, 1.0]], ['2, k, 2', [-0.136468, 0.407271, 1.0]], ['2, k, 3', [-0.127656, 0.553047, 1.0]], ['2, k, 4', [-0.313516, 0.294774, 1.0]], ['2, k, 5', [-0.365504, 0.00797736, 1.0]], ['2, k, 6', [-0.425891, -0.238398, 1.0]], ['2, k, 7', [-0.409016, -0.290962, 1.0]], ['2, k, 8', [0.0460367, 0.296231, 1.0]], ['2, k, 9', [0.126095, 0.0276823, 1.0]], ['2, k, 10', [0.190886, -0.217938, 1.0]], ['2, k, 11', [0.196312, -0.284392, 1.0]], ['2, k, 12', [-0.199319, -0.242271, 1.0]], ['2, k, 13', [-0.274035, -0.648868, 1.0]], ['2, k, 14', [-0.318961, -1.01808, 1.0]], ['2, k, 15', [-0.344173, -1.08375, 1.0]], ['2, k, 16', [-0.0373985, -0.239667, 1.0]], ['2, k, 17', [0.0466965, -0.660816, 1.0]], ['2, k, 18', [0.102891, -1.01605, 1.0]], ['2, k, 19', [0.11067, -1.08176, 1.0]], ['2, k, 20', [-0.134879, 0.328198, 1.0]], ['2, k, 21', [-0.413808, -0.354357, 1.0]], ['2, k, 22', [-0.384769, -0.283028, 1.0]], ['2, k, 23', [0.185313, -0.357646, 1.0]], ['2, k, 24', [0.16711, -0.280908, 1.0]]]
[['2, k, 0', [-0.116716, -0.245457, 1.0]], ['2, k, 1', [-0.122825, 0.0851533, 1.0]], ['2, k, 2', [-0.12677, 0.407059, 1.0]], ['2, k, 3', [-0.116094, 0.553632, 1.0]], ['2, k, 4', [-0.307814, 0.296188, 1.0]], ['2, k, 5', [-0.359159, 0.010276, 1.0]], ['2, k, 6', [-0.418827, -0.236306, 1.0]], ['2, k, 7', [-0.40215, -0.289721, 1.0]], ['2, k, 8', [0.0548636, 0.294868, 1.0]], ['2, k, 9', [0.13086, 0.0257845, 1.0]], ['2, k, 10', [0.19485, -0.218814, 1.0]], ['2, k, 11', [0.199718, -0.285133, 1.0]], ['2, k, 12', [-0.195827, -0.242851, 1.0]], ['2, k, 13', [-0.272257, -0.650594, 1.0]], ['2, k, 14', [-0.3181, -1.01927, 1.0]], ['2, k, 15', [-0.344444, -1.08387, 1.0]], ['2, k, 16', [-0.0339608, -0.240658, 1.0]], ['2, k, 17', [0.0497475, -0.657875, 1.0]], ['2, k, 18', [0.103511, -1.01576, 1.0]], ['2, k, 19', [0.110842, -1.08179, 1.0]], ['2, k, 20', [-0.126028, 0.327911, 1.0]], ['2, k, 21', [-0.402245, -0.353323, 1.0]], ['2, k, 22', [-0.383201, -0.272163, 1.0]], ['2, k, 23', [0.193692, -0.354841, 1.0]], ['2, k, 24', [0.174034, -0.29449, 1.0]]]
[['2, k, 0', [-0.111407, -0.246561, 1.0]], ['2, k, 1', [-0.116362, 0.0844848, 1.0]], ['2, k, 2', [-0.119682, 0.406681, 1.0]], ['2, k, 3', [-0.108285, 0.552795, 1.0]], ['2, k, 4', [-0.299074, 0.297804, 1.0]], ['2, k, 5', [-0.353829, 0.0105037, 1.0]], ['2, k, 6', [-0.41402, -0.236185, 1.0]], ['2, k, 7', [-0.396322, -0.289458, 1.0]], ['2, k, 8', [0.0619867, 0.293097, 1.0]], ['2, k, 9', [0.135349, 0.0231641, 1.0]], ['2, k, 10', [0.19859, -0.219085, 1.0]], ['2, k, 11', [0.20255, -0.28349, 1.0]], ['2, k, 12', [-0.191063, -0.243485, 1.0]], ['2, k, 13', [-0.270447, -0.651532, 1.0]], ['2, k, 14', [-0.31702, -1.02076, 1.0]], ['2, k, 15', [-0.344737, -1.0842, 1.0]], ['2, k, 16', [-0.0282805, -0.242227, 1.0]], ['2, k, 17', [0.0517404, -0.65622, 1.0]], ['2, k, 18', [0.104339, -1.01572, 1.0]], ['2, k, 19', [0.110651, -1.08191, 1.0]], ['2, k, 20', [-0.119045, 0.327472, 1.0]], ['2, k, 21', [-0.399935, -0.353178, 1.0]], ['2, k, 22', [-0.399972, -0.278487, 1.0]], ['2, k, 23', [0.193107, -0.358452, 1.0]], ['2, k, 24', [0.172828, -0.285309, 1.0]]]
[['2, k, 0', [-0.109038, -0.247231, 1.0]], ['2, k, 1', [-0.112317, 0.0838418, 1.0]], ['2, k, 2', [-0.113995, 0.406046, 1.0]], ['2, k, 3', [-0.10077, 0.551013, 1.0]], ['2, k, 4', [-0.29386, 0.298405, 1.0]], ['2, k, 5', [-0.350845, 0.0106313, 1.0]], ['2, k, 6', [-0.408481, -0.236789, 1.0]], ['2, k, 7', [-0.392496, -0.290319, 1.0]], ['2, k, 8', [0.0666314, 0.292455, 1.0]], ['2, k, 9', [0.138444, 0.0209388, 1.0]], ['2, k, 10', [0.200731, -0.220134, 1.0]], ['2, k, 11', [0.202962, -0.289646, 1.0]], ['2, k, 12', [-0.188353, -0.243923, 1.0]], ['2, k, 13', [-0.268421, -0.652418, 1.0]], ['2, k, 14', [-0.316198, -1.02162, 1.0]], ['2, k, 15', [-0.344948, -1.08435, 1.0]], ['2, k, 16', [-0.0262963, -0.243075, 1.0]], ['2, k, 17', [0.0537023, -0.654877, 1.0]], ['2, k, 18', [0.105714, -1.01468, 1.0]], ['2, k, 19', [0.110582, -1.08196, 1.0]], ['2, k, 20', [-0.113759, 0.326838, 1.0]], ['2, k, 21', [-0.391089, -0.354938, 1.0]], ['2, k, 22', [-0.364137, -0.288131, 1.0]], ['2, k, 23', [0.193296, -0.364298, 1.0]], ['2, k, 24', [0.168592, -0.290533, 1.0]]]
[['2, k, 0', [-0.106134, -0.247418, 1.0]], ['2, k, 1', [-0.108655, 0.0837908, 1.0]], ['2, k, 2', [-0.109855, 0.406045, 1.0]], ['2, k, 3', [-0.0958768, 0.549633, 1.0]], ['2, k, 4', [-0.289345, 0.299466, 1.0]], ['2, k, 5', [-0.347086, 0.0118666, 1.0]], ['2, k, 6', [-0.404884, -0.235698, 1.0]], ['2, k, 7', [-0.389688, -0.289853, 1.0]], ['2, k, 8', [0.071587, 0.291911, 1.0]], ['2, k, 9', [0.140373, 0.0199022, 1.0]], ['2, k, 10', [0.201891, -0.22092, 1.0]], ['2, k, 11', [0.203689, -0.290523, 1.0]], ['2, k, 12', [-0.185797, -0.243999, 1.0]], ['2, k, 13', [-0.266039, -0.652397, 1.0]], ['2, k, 14', [-0.315461, -1.02082, 1.0]], ['2, k, 15', [-0.344532, -1.08386, 1.0]], ['2, k, 16', [-0.0231398, -0.243373, 1.0]], ['2, k, 17', [0.0550769, -0.65517, 1.0]], ['2, k, 18', [0.106308, -1.01449, 1.0]], ['2, k, 19', [0.110496, -1.08196, 1.0]], ['2, k, 20', [-0.109714, 0.326831, 1.0]], ['2, k, 21', [-0.390065, -0.352099, 1.0]], ['2, k, 22', [-0.362337, -0.285422, 1.0]], ['2, k, 23', [0.192543, -0.365367, 1.0]], ['2, k, 24', [0.170727, -0.29251, 1.0]]]
[['2, k, 0', [-0.103504, -0.248031, 1.0]], ['2, k, 1', [-0.105, 0.0830837, 1.0]], ['2, k, 2', [-0.104977, 0.405099, 1.0]], ['2, k, 3', [-0.0906791, 0.546569, 1.0]], ['2, k, 4', [-0.286443, 0.299454, 1.0]], ['2, k, 5', [-0.344005, 0.0125673, 1.0]], ['2, k, 6', [-0.402025, -0.235071, 1.0]], ['2, k, 7', [-0.387927, -0.289135, 1.0]], ['2, k, 8', [0.0751711, 0.291327, 1.0]], ['2, k, 9', [0.142026, 0.0186741, 1.0]], ['2, k, 10', [0.205211, -0.221804, 1.0]], ['2, k, 11', [0.201771, -0.291382, 1.0]], ['2, k, 12', [-0.18353, -0.24455, 1.0]], ['2, k, 13', [-0.264872, -0.65332, 1.0]], ['2, k, 14', [-0.314792, -1.02149, 1.0]], ['2, k, 15', [-0.344582, -1.08386, 1.0]], ['2, k, 16', [-0.0202527, -0.244019, 1.0]], ['2, k, 17', [0.0570193, -0.654183, 1.0]], ['2, k, 18', [0.107304, -1.01371, 1.0]], ['2, k, 19', [0.110709, -1.08197, 1.0]], ['2, k, 20', [-0.105156, 0.325955, 1.0]], ['2, k, 21', [-0.391182, -0.349056, 1.0]], ['2, k, 22', [-0.363885, -0.282505, 1.0]], ['2, k, 23', [0.192928, -0.364328, 1.0]], ['2, k, 24', [0.174307, -0.290148, 1.0]]]
[['2, k, 0', [-0.101159, -0.24852, 1.0]], ['2, k, 1', [-0.102086, 0.0821813, 1.0]], ['2, k, 2', [-0.101364, 0.403554, 1.0]], ['2, k, 3', [-0.0863852, 0.543078, 1.0]], ['2, k, 4', [-0.283474, 0.300183, 1.0]], ['2, k, 5', [-0.342445, 0.0130999, 1.0]], ['2, k, 6', [-0.39997, -0.234776, 1.0]], ['2, k, 7', [-0.387428, -0.289628, 1.0]], ['2, k, 8', [0.0782586, 0.290975, 1.0]], ['2, k, 9', [0.143778, 0.0172619, 1.0]], ['2, k, 10', [0.206057, -0.225065, 1.0]], ['2, k, 11', [0.201243, -0.291557, 1.0]], ['2, k, 12', [-0.181336, -0.245064, 1.0]], ['2, k, 13', [-0.262419, -0.65284, 1.0]], ['2, k, 14', [-0.314085, -1.02105, 1.0]], ['2, k, 15', [-0.344692, -1.08349, 1.0]], ['2, k, 16', [-0.0178575, -0.24446, 1.0]], ['2, k, 17', [0.0598697, -0.654392, 1.0]], ['2, k, 18', [0.107692, -1.01355, 1.0]], ['2, k, 19', [0.110527, -1.08211, 1.0]], ['2, k, 20', [-0.101719, 0.32459, 1.0]], ['2, k, 21', [-0.388138, -0.34941, 1.0]], ['2, k, 22', [-0.359393, -0.290362, 1.0]], ['2, k, 23', [0.193677, -0.366272, 1.0]], ['2, k, 24', [0.168066, -0.295006, 1.0]]]
[['2, k, 0', [-0.0988017, -0.24933, 1.0]], ['2, k, 1', [-0.0992375, 0.080754, 1.0]], ['2, k, 2', [-0.0973394, 0.400904, 1.0]], ['2, k, 3', [-0.0823475, 0.536494, 1.0]], ['2, k, 4', [-0.280405, 0.301765, 1.0]], ['2, k, 5', [-0.340447, 0.013747, 1.0]], ['2, k, 6', [-0.398691, -0.234066, 1.0]], ['2, k, 7', [-0.387676, -0.28714, 1.0]], ['2, k, 8', [0.081534, 0.290156, 1.0]], ['2, k, 9', [0.144986, 0.0159465, 1.0]], ['2, k, 10', [0.205634, -0.227527, 1.0]], ['2, k, 11', [0.199014, -0.297898, 1.0]], ['2, k, 12', [-0.179182, -0.245834, 1.0]], ['2, k, 13', [-0.260814, -0.652141, 1.0]], ['2, k, 14', [-0.313588, -1.02082, 1.0]], ['2, k, 15', [-0.344239, -1.08312, 1.0]], ['2, k, 16', [-0.0153715, -0.245284, 1.0]], ['2, k, 17', [0.0619548, -0.654184, 1.0]], ['2, k, 18', [0.108274, -1.01327, 1.0]], ['2, k, 19', [0.110643, -1.0821, 1.0]], ['2, k, 20', [-0.0980185, 0.322297, 1.0]], ['2, k, 21', [-0.387486, -0.348915, 1.0]], ['2, k, 22', [-0.358639, -0.296709, 1.0]], ['2, k, 23', [0.192484, -0.373454, 1.0]], ['2, k, 24', [0.167605, -0.299583, 1.0]]]
[['2, k, 0', [-0.0969469, -0.250272, 1.0]], ['2, k, 1', [-0.0962193, 0.0785319, 1.0]], ['2, k, 2', [-0.0932108, 0.39699, 1.0]], ['2, k, 3', [-0.0805762, 0.528055, 1.0]], ['2, k, 4', [-0.277346, 0.302211, 1.0]], ['2, k, 5', [-0.339287, 0.0139914, 1.0]], ['2, k, 6', [-0.397682, -0.23381, 1.0]], ['2, k, 7', [-0.388866, -0.287148, 1.0]], ['2, k, 8', [0.0846169, 0.289682, 1.0]], ['2, k, 9', [0.145443, 0.0154007, 1.0]], ['2, k, 10', [0.20521, -0.229104, 1.0]], ['2, k, 11', [0.196788, -0.298727, 1.0]], ['2, k, 12', [-0.177446, -0.246663, 1.0]], ['2, k, 13', [-0.259808, -0.652879, 1.0]], ['2, k, 14', [-0.313486, -1.02101, 1.0]], ['2, k, 15', [-0.344054, -1.08283, 1.0]], ['2, k, 16', [-0.0134673, -0.246315, 1.0]], ['2, k, 17', [0.064289, -0.649022, 1.0]], ['2, k, 18', [0.108701, -1.01262, 1.0]], ['2, k, 19', [0.110622, -1.08208, 1.0]], ['2, k, 20', [-0.0941276, 0.318808, 1.0]], ['2, k, 21', [-0.390699, -0.349742, 1.0]], ['2, k, 22', [-0.36362, -0.291219, 1.0]], ['2, k, 23', [0.191325, -0.371431, 1.0]], ['2, k, 24', [0.193939, -0.331814, 1.0]]]
[['2, k, 0', [-0.0955654, -0.251426, 1.0]], ['2, k, 1', [-0.0930042, 0.0754366, 1.0]], ['2, k, 2', [-0.0884332, 0.391901, 1.0]], ['2, k, 3', [-0.0802022, 0.513354, 1.0]], ['2, k, 4', [-0.275272, 0.302807, 1.0]], ['2, k, 5', [-0.33771, 0.0148063, 1.0]], ['2, k, 6', [-0.395458, -0.233092, 1.0]], ['2, k, 7', [-0.389959, -0.285882, 1.0]], ['2, k, 8', [0.0857374, 0.28904, 1.0]], ['2, k, 9', [0.145705, 0.0147811, 1.0]], ['2, k, 10', [0.204667, -0.229915, 1.0]], ['2, k, 11', [0.195588, -0.301676, 1.0]], ['2, k, 12', [-0.17616, -0.247846, 1.0]], ['2, k, 13', [-0.258834, -0.652863, 1.0]], ['2, k, 14', [-0.313141, -1.02041, 1.0]], ['2, k, 15', [-0.343901, -1.08285, 1.0]], ['2, k, 16', [-0.0120355, -0.247405, 1.0]], ['2, k, 17', [0.0650866, -0.646959, 1.0]], ['2, k, 18', [0.108668, -1.01258, 1.0]], ['2, k, 19', [0.11062, -1.08207, 1.0]], ['2, k, 20', [-0.089713, 0.314197, 1.0]], ['2, k, 21', [-0.391093, -0.348337, 1.0]], ['2, k, 22', [-0.361849, -0.290025, 1.0]], ['2, k, 23', [0.189246, -0.37251, 1.0]], ['2, k, 24', [0.164437, -0.338096, 1.0]]]
[['2, k, 0', [-0.0942289, -0.252698, 1.0]], ['2, k, 1', [-0.0914721, 0.0729299, 1.0]], ['2, k, 2', [-0.0872339, 0.388376, 1.0]], ['2, k, 3', [-0.079389, 0.503728, 1.0]], ['2, k, 4', [-0.27361, 0.30178, 1.0]], ['2, k, 5', [-0.336752, 0.0149343, 1.0]], ['2, k, 6', [-0.395381, -0.232619, 1.0]], ['2, k, 7', [-0.391291, -0.284742, 1.0]], ['2, k, 8', [0.0865228, 0.288354, 1.0]], ['2, k, 9', [0.145897, 0.0142018, 1.0]], ['2, k, 10', [0.204118, -0.230797, 1.0]], ['2, k, 11', [0.195029, -0.302073, 1.0]], ['2, k, 12', [-0.174999, -0.249022, 1.0]], ['2, k, 13', [-0.257881, -0.653719, 1.0]], ['2, k, 14', [-0.313146, -1.02036, 1.0]], ['2, k, 15', [-0.34325, -1.08287, 1.0]], ['2, k, 16', [-0.0105524, -0.248748, 1.0]], ['2, k, 17', [0.0658112, -0.645002, 1.0]], ['2, k, 18', [0.108673, -1.01231, 1.0]], ['2, k, 19', [0.110635, -1.08221, 1.0]], ['2, k, 20', [-0.0884006, 0.310904, 1.0]], ['2, k, 21', [-0.385654, -0.349681, 1.0]], ['2, k, 22', [-0.365432, -0.282514, 1.0]], ['2, k, 23', [0.192036, -0.372526, 1.0]], ['2, k, 24', [0.168867, -0.318016, 1.0]]]
[['2, k, 0', [-0.0927992, -0.254283, 1.0]], ['2, k, 1', [-0.0903026, 0.0699551, 1.0]], ['2, k, 2', [-0.0868158, 0.38399, 1.0]], ['2, k, 3', [-0.0797408, 0.492223, 1.0]], ['2, k, 4', [-0.272183, 0.299811, 1.0]], ['2, k, 5', [-0.335749, 0.0148515, 1.0]], ['2, k, 6', [-0.395112, -0.232394, 1.0]], ['2, k, 7', [-0.391229, -0.284323, 1.0]], ['2, k, 8', [0.0874445, 0.287511, 1.0]], ['2, k, 9', [0.146714, 0.0123586, 1.0]], ['2, k, 10', [0.203362, -0.23184, 1.0]], ['2, k, 11', [0.193077, -0.302099, 1.0]], ['2, k, 12', [-0.173635, -0.250613, 1.0]], ['2, k, 13', [-0.257058, -0.65372, 1.0]], ['2, k, 14', [-0.313136, -1.02035, 1.0]], ['2, k, 15', [-0.343844, -1.08274, 1.0]], ['2, k, 16', [-0.00910945, -0.250282, 1.0]], ['2, k, 17', [0.066062, -0.644649, 1.0]], ['2, k, 18', [0.108768, -1.01212, 1.0]], ['2, k, 19', [0.110425, -1.08233, 1.0]], ['2, k, 20', [-0.0877613, 0.306873, 1.0]], ['2, k, 21', [-0.391894, -0.348077, 1.0]], ['2, k, 22', [-0.362252, -0.289944, 1.0]], ['2, k, 23', [0.183685, -0.373649, 1.0]], ['2, k, 24', [0.159509, -0.310795, 1.0]]]
[['2, k, 0', [-0.0918461, -0.25516, 1.0]], ['2, k, 1', [-0.0898823, 0.0685077, 1.0]], ['2, k, 2', [-0.0871329, 0.382004, 1.0]], ['2, k, 3', [-0.0791174, 0.485826, 1.0]], ['2, k, 4', [-0.270867, 0.299243, 1.0]], ['2, k, 5', [-0.334725, 0.0144898, 1.0]], ['2, k, 6', [-0.395167, -0.232395, 1.0]], ['2, k, 7', [-0.393081, -0.281445, 1.0]], ['2, k, 8', [0.087958, 0.287398, 1.0]], ['2, k, 9', [0.146828, 0.010734, 1.0]], ['2, k, 10', [0.20279, -0.233051, 1.0]], ['2, k, 11', [0.192414, -0.302468, 1.0]], ['2, k, 12', [-0.172649, -0.251554, 1.0]], ['2, k, 13', [-0.256626, -0.654904, 1.0]], ['2, k, 14', [-0.31301, -1.02007, 1.0]], ['2, k, 15', [-0.343884, -1.08275, 1.0]], ['2, k, 16', [-0.00819123, -0.251108, 1.0]], ['2, k, 17', [0.0663662, -0.644021, 1.0]], ['2, k, 18', [0.108682, -1.01199, 1.0]], ['2, k, 19', [0.11015, -1.0822, 1.0]], ['2, k, 20', [-0.0878766, 0.305021, 1.0]], ['2, k, 21', [-0.392639, -0.342137, 1.0]], ['2, k, 22', [-0.364404, -0.288439, 1.0]], ['2, k, 23', [0.18363, -0.373501, 1.0]], ['2, k, 24', [0.155964, -0.314412, 1.0]]]
[['2, k, 0', [-0.0910519, -0.255983, 1.0]], ['2, k, 1', [-0.0893962, 0.0667795, 1.0]], ['2, k, 2', [-0.0872189, 0.379433, 1.0]], ['2, k, 3', [-0.0792535, 0.481879, 1.0]], ['2, k, 4', [-0.269996, 0.298625, 1.0]], ['2, k, 5', [-0.334853, 0.0132146, 1.0]], ['2, k, 6', [-0.395824, -0.233583, 1.0]], ['2, k, 7', [-0.391833, -0.280962, 1.0]], ['2, k, 8', [0.0885596, 0.287166, 1.0]], ['2, k, 9', [0.14774, 0.00941048, 1.0]], ['2, k, 10', [0.202239, -0.233763, 1.0]], ['2, k, 11', [0.193534, -0.301216, 1.0]], ['2, k, 12', [-0.171946, -0.252458, 1.0]], ['2, k, 13', [-0.256058, -0.655517, 1.0]], ['2, k, 14', [-0.313163, -1.01987, 1.0]], ['2, k, 15', [-0.343896, -1.08274, 1.0]], ['2, k, 16', [-0.00734093, -0.251832, 1.0]], ['2, k, 17', [0.0672762, -0.645342, 1.0]], ['2, k, 18', [0.109052, -1.01172, 1.0]], ['2, k, 19', [0.110147, -1.08208, 1.0]], ['2, k, 20', [-0.087808, 0.302651, 1.0]], ['2, k, 21', [-0.392501, -0.342114, 1.0]], ['2, k, 22', [-0.363407, -0.290074, 1.0]], ['2, k, 23', [0.186279, -0.372348, 1.0]], ['2, k, 24', [0.159514, -0.309051, 1.0]]]
[['2, k, 0', [-0.0903857, -0.256435, 1.0]], ['2, k, 1', [-0.0886895, 0.0656167, 1.0]], ['2, k, 2', [-0.0865624, 0.377632, 1.0]], ['2, k, 3', [-0.0780836, 0.47826, 1.0]], ['2, k, 4', [-0.268886, 0.29815, 1.0]], ['2, k, 5', [-0.334802, 0.0132766, 1.0]], ['2, k, 6', [-0.395665, -0.233574, 1.0]], ['2, k, 7', [-0.390405, -0.278635, 1.0]], ['2, k, 8', [0.0896444, 0.286763, 1.0]], ['2, k, 9', [0.149861, 0.00828692, 1.0]], ['2, k, 10', [0.20222, -0.23494, 1.0]], ['2, k, 11', [0.194122, -0.300133, 1.0]], ['2, k, 12', [-0.171407, -0.25281, 1.0]], ['2, k, 13', [-0.255187, -0.657245, 1.0]], ['2, k, 14', [-0.313262, -1.01982, 1.0]], ['2, k, 15', [-0.34411, -1.08317, 1.0]], ['2, k, 16', [-0.00657149, -0.252377, 1.0]], ['2, k, 17', [0.0674999, -0.645202, 1.0]], ['2, k, 18', [0.109088, -1.01143, 1.0]], ['2, k, 19', [0.109852, -1.08215, 1.0]], ['2, k, 20', [-0.0871414, 0.301001, 1.0]], ['2, k, 21', [-0.389119, -0.343482, 1.0]], ['2, k, 22', [-0.361427, -0.285982, 1.0]], ['2, k, 23', [0.187746, -0.367655, 1.0]], ['2, k, 24', [0.161285, -0.313506, 1.0]]]
[['2, k, 0', [-0.0895065, -0.256932, 1.0]], ['2, k, 1', [-0.0877136, 0.0642757, 1.0]], ['2, k, 2', [-0.0853782, 0.375284, 1.0]], ['2, k, 3', [-0.076182, 0.475335, 1.0]], ['2, k, 4', [-0.267383, 0.297726, 1.0]], ['2, k, 5', [-0.334174, 0.0134237, 1.0]], ['2, k, 6', [-0.395802, -0.233492, 1.0]], ['2, k, 7', [-0.389849, -0.277769, 1.0]], ['2, k, 8', [0.0915972, 0.286891, 1.0]], ['2, k, 9', [0.151602, 0.00780326, 1.0]], ['2, k, 10', [0.203973, -0.235204, 1.0]], ['2, k, 11', [0.196297, -0.301628, 1.0]], ['2, k, 12', [-0.170791, -0.253128, 1.0]], ['2, k, 13', [-0.25475, -0.656707, 1.0]], ['2, k, 14', [-0.313216, -1.01978, 1.0]], ['2, k, 15', [-0.343723, -1.08248, 1.0]], ['2, k, 16', [-0.00543137, -0.253075, 1.0]], ['2, k, 17', [0.0677041, -0.644846, 1.0]], ['2, k, 18', [0.109007, -1.01128, 1.0]], ['2, k, 19', [0.109756, -1.08207, 1.0]], ['2, k, 20', [-0.0860258, 0.298928, 1.0]], ['2, k, 21', [-0.391907, -0.342993, 1.0]], ['2, k, 22', [-0.363095, -0.281524, 1.0]], ['2, k, 23', [0.190745, -0.367526, 1.0]], ['2, k, 24', [0.162187, -0.301417, 1.0]]]
[['2, k, 0', [-0.0885102, -0.257162, 1.0]], ['2, k, 1', [-0.0858673, 0.0633206, 1.0]], ['2, k, 2', [-0.0822732, 0.373561, 1.0]], ['2, k, 3', [-0.0719958, 0.474054, 1.0]], ['2, k, 4', [-0.261969, 0.297765, 1.0]], ['2, k, 5', [-0.333139, 0.0139982, 1.0]], ['2, k, 6', [-0.395647, -0.233019, 1.0]], ['2, k, 7', [-0.390237, -0.275889, 1.0]], ['2, k, 8', [0.0950106, 0.28597, 1.0]], ['2, k, 9', [0.15353, 0.00712009, 1.0]], ['2, k, 10', [0.206304, -0.235976, 1.0]], ['2, k, 11', [0.200071, -0.302859, 1.0]], ['2, k, 12', [-0.169873, -0.253335, 1.0]], ['2, k, 13', [-0.254637, -0.657512, 1.0]], ['2, k, 14', [-0.313627, -1.01967, 1.0]], ['2, k, 15', [-0.343862, -1.08267, 1.0]], ['2, k, 16', [-0.00441317, -0.253317, 1.0]], ['2, k, 17', [0.0677381, -0.645066, 1.0]], ['2, k, 18', [0.109018, -1.01082, 1.0]], ['2, k, 19', [0.109651, -1.08206, 1.0]], ['2, k, 20', [-0.0832785, 0.297393, 1.0]], ['2, k, 21', [-0.392719, -0.340587, 1.0]], ['2, k, 22', [-0.361999, -0.278217, 1.0]], ['2, k, 23', [0.190462, -0.372734, 1.0]], ['2, k, 24', [0.165538, -0.323494, 1.0]]]
[['2, k, 0', [-0.0870669, -0.257252, 1.0]], ['2, k, 1', [-0.082971, 0.0622725, 1.0]], ['2, k, 2', [-0.0771599, 0.371396, 1.0]], ['2, k, 3', [-0.0629683, 0.470571, 1.0]], ['2, k, 4', [-0.257735, 0.298514, 1.0]], ['2, k, 5', [-0.331758, 0.0151642, 1.0]], ['2, k, 6', [-0.395223, -0.23194, 1.0]], ['2, k, 7', [-0.389828, -0.272216, 1.0]], ['2, k, 8', [0.0995438, 0.28357, 1.0]], ['2, k, 9', [0.158923, 0.00680122, 1.0]], ['2, k, 10', [0.208986, -0.236882, 1.0]], ['2, k, 11', [0.205949, -0.302406, 1.0]], ['2, k, 12', [-0.168625, -0.253422, 1.0]], ['2, k, 13', [-0.253475, -0.657182, 1.0]], ['2, k, 14', [-0.313667, -1.01962, 1.0]], ['2, k, 15', [-0.34405, -1.08248, 1.0]], ['2, k, 16', [-0.00282912, -0.253405, 1.0]], ['2, k, 17', [0.0680269, -0.645367, 1.0]], ['2, k, 18', [0.108997, -1.01082, 1.0]], ['2, k, 19', [0.110016, -1.08145, 1.0]], ['2, k, 20', [-0.0787725, 0.29551, 1.0]], ['2, k, 21', [-0.392623, -0.33851, 1.0]], ['2, k, 22', [-0.361739, -0.279502, 1.0]], ['2, k, 23', [0.19022, -0.373204, 1.0]], ['2, k, 24', [0.169635, -0.317718, 1.0]]]
