[['2, k, 0', [0.107943, -0.797073, 1.0]], ['2, k, 1', [0.114531, -0.49586, 1.0]], ['2, k, 2', [0.120206, -0.198544, 1.0]], ['2, k, 3', [0.14038, -0.0417527, 1.0]], ['2, k, 4', [-0.0488718, -0.284137, 1.0]], ['2, k, 5', [-0.165824, -0.532105, 1.0]], ['2, k, 6', [-0.254931, -0.778796, 1.0]], ['2, k, 7', [-0.257776, -0.826253, 1.0]], ['2, k, 8', [0.289317, -0.296033, 1.0]], ['2, k, 9', [0.380226, -0.540938, 1.0]], ['2, k, 10', [0.477112, -0.78254, 1.0]], ['2, k, 11', [0.500213, -0.840922, 1.0]], ['2, k, 12', [0.0297053, -0.786179, 1.0]], ['2, k, 13', [0.0087937, -1.22885, 1.0]], ['2, k, 14', [-0.0171258, -1.61697, 1.0]], ['2, k, 15', [-0.0333616, -1.69597, 1.0]], ['2, k, 16', [0.18368, -0.789697, 1.0]], ['2, k, 17', [0.201905, -1.20302, 1.0]], ['2, k, 18', [0.219613, -1.63259, 1.0]], ['2, k, 19', [0.195698, -1.68915, 1.0]], ['2, k, 20', [0.118942, -0.272395, 1.0]], ['2, k, 21', [-0.284124, -0.870826, 1.0]], ['2, k, 22', [-0.175521, -0.845999, 1.0]], ['2, k, 23', [0.576035, -0.865534, 1.0]], ['2, k, 24', [0.457065, -0.867863, 1.0]]]
[['2, k, 0', [0.108329, -0.797161, 1.0]], ['2, k, 1', [0.115352, -0.495665, 1.0]], ['2, k, 2', [0.12213, -0.198412, 1.0]], ['2, k, 3', [0.140266, -0.0419496, 1.0]], ['2, k, 4', [-0.0485675, -0.284685, 1.0]], ['2, k, 5', [-0.166055, -0.533902, 1.0]], ['2, k, 6', [-0.254596, -0.776857, 1.0]], ['2, k, 7', [-0.269044, -0.826431, 1.0]], ['2, k, 8', [0.28968, -0.297087, 1.0]], ['2, k, 9', [0.380446, -0.542036, 1.0]], ['2, k, 10', [0.477684, -0.784661, 1.0]], ['2, k, 11', [0.494893, -0.83535, 1.0]], ['2, k, 12', [0.030185, -0.786489, 1.0]], ['2, k, 13', [0.0106985, -1.234, 1.0]], ['2, k, 14', [-0.0176753, -1.6189, 1.0]], ['2, k, 15', [-0.0378754, -1.69448, 1.0]], ['2, k, 16', [0.18413, -0.789543, 1.0]], ['2, k, 17', [0.202428, -1.20651, 1.0]], ['2, k, 18', [0.221388, -1.63767, 1.0]], ['2, k, 19', [0.204412, -1.68732, 1.0]], ['2, k, 20', [0.120514, -0.272232, 1.0]], ['2, k, 21', [-0.285129, -0.870697, 1.0]], ['2, k, 22', [-0.201042, -0.846464, 1.0]], ['2, k, 23', [0.540577, -0.870257, 1.0]], ['2, k, 24', [0.442564, -0.862285, 1.0]]]
[['2, k, 0', [0.108367, -0.797056, 1.0]], ['2, k, 1', [0.115335, -0.49562, 1.0]], ['2, k, 2', [0.121987, -0.198358, 1.0]], ['2, k, 3', [0.140282, -0.0418684, 1.0]], ['2, k, 4', [-0.0484519, -0.284935, 1.0]], ['2, k, 5', [-0.165898, -0.533967, 1.0]], ['2, k, 6', [-0.255025, -0.777162, 1.0]], ['2, k, 7', [-0.267307, -0.826076, 1.0]], ['2, k, 8', [0.289906, -0.29659, 1.0]], ['2, k, 9', [0.380469, -0.541956, 1.0]], ['2, k, 10', [0.477695, -0.784666, 1.0]], ['2, k, 11', [0.495589, -0.839392, 1.0]], ['2, k, 12', [0.0302445, -0.786366, 1.0]], ['2, k, 13', [0.0109938, -1.2359, 1.0]], ['2, k, 14', [-0.0177174, -1.61901, 1.0]], ['2, k, 15', [-0.0359266, -1.6962, 1.0]], ['2, k, 16', [0.184149, -0.789446, 1.0]], ['2, k, 17', [0.202206, -1.20547, 1.0]], ['2, k, 18', [0.221608, -1.63795, 1.0]], ['2, k, 19', [0.201285, -1.68737, 1.0]], ['2, k, 20', [0.120418, -0.272179, 1.0]], ['2, k, 21', [-0.293124, -0.865047, 1.0]], ['2, k, 22', [-0.202114, -0.848902, 1.0]], ['2, k, 23', [0.562115, -0.866758, 1.0]], ['2, k, 24', [0.444672, -0.862942, 1.0]]]
[['2, k, 0', [0.108336, -0.797009, 1.0]], ['2, k, 1', [0.115172, -0.495543, 1.0]], ['2, k, 2', [0.121539, -0.198256, 1.0]], ['2, k, 3', [0.140428, -0.0419504, 1.0]], ['2, k, 4', [-0.0484287, -0.284994, 1.0]], ['2, k, 5', [-0.166269, -0.534392, 1.0]], ['2, k, 6', [-0.25504, -0.777193, 1.0]], ['2, k, 7', [-0.269266, -0.828674, 1.0]], ['2, k, 8', [0.290025, -0.296513, 1.0]], ['2, k, 9', [0.380491, -0.541849, 1.0]], ['2, k, 10', [0.477681, -0.784414, 1.0]], ['2, k, 11', [0.497654, -0.839628, 1.0]], ['2, k, 12', [0.0302066, -0.786269, 1.0]], ['2, k, 13', [0.00753251, -1.22855, 1.0]], ['2, k, 14', [-0.0169462, -1.61729, 1.0]], ['2, k, 15', [-0.0228721, -1.64186, 1.0]], ['2, k, 16', [0.184117, -0.789427, 1.0]], ['2, k, 17', [0.201771, -1.20474, 1.0]], ['2, k, 18', [0.221568, -1.63791, 1.0]], ['2, k, 19', [0.200074, -1.68705, 1.0]], ['2, k, 20', [0.120056, -0.272084, 1.0]], ['2, k, 21', [-0.29595, -0.864838, 1.0]], ['2, k, 22', [-0.20039, -0.848584, 1.0]], ['2, k, 23', [0.563603, -0.866485, 1.0]], ['2, k, 24', [0.450012, -0.869857, 1.0]]]
[['2, k, 0', [0.108318, -0.796877, 1.0]], ['2, k, 1', [0.11514, -0.495525, 1.0]], ['2, k, 2', [0.12147, -0.198324, 1.0]], ['2, k, 3', [0.140327, -0.0416452, 1.0]], ['2, k, 4', [-0.0482947, -0.284843, 1.0]], ['2, k, 5', [-0.165517, -0.529946, 1.0]], ['2, k, 6', [-0.255269, -0.777282, 1.0]], ['2, k, 7', [-0.27127, -0.828842, 1.0]], ['2, k, 8', [0.29009, -0.295847, 1.0]], ['2, k, 9', [0.380479, -0.541666, 1.0]], ['2, k, 10', [0.477652, -0.784395, 1.0]], ['2, k, 11', [0.49714, -0.840145, 1.0]], ['2, k, 12', [0.030192, -0.786109, 1.0]], ['2, k, 13', [0.00602769, -1.22615, 1.0]], ['2, k, 14', [-0.0173781, -1.61798, 1.0]], ['2, k, 15', [-0.0231739, -1.64284, 1.0]], ['2, k, 16', [0.184092, -0.789323, 1.0]], ['2, k, 17', [0.201856, -1.20459, 1.0]], ['2, k, 18', [0.220569, -1.63803, 1.0]], ['2, k, 19', [0.200527, -1.68711, 1.0]], ['2, k, 20', [0.12, -0.272127, 1.0]], ['2, k, 21', [-0.288794, -0.866243, 1.0]], ['2, k, 22', [-0.21565, -0.842601, 1.0]], ['2, k, 23', [0.581172, -0.864561, 1.0]], ['2, k, 24', [0.455496, -0.869753, 1.0]]]
[['2, k, 0', [0.10835, -0.796961, 1.0]], ['2, k, 1', [0.11515, -0.495557, 1.0]], ['2, k, 2', [0.121461, -0.198316, 1.0]], ['2, k, 3', [0.140273, -0.0416188, 1.0]], ['2, k, 4', [-0.0483815, -0.284792, 1.0]], ['2, k, 5', [-0.16655, -0.531932, 1.0]], ['2, k, 6', [-0.255389, -0.777553, 1.0]], ['2, k, 7', [-0.258887, -0.826014, 1.0]], ['2, k, 8', [0.290117, -0.295909, 1.0]], ['2, k, 9', [0.380468, -0.541549, 1.0]], ['2, k, 10', [0.477664, -0.784063, 1.0]], ['2, k, 11', [0.498707, -0.837507, 1.0]], ['2, k, 12', [0.0302599, -0.786263, 1.0]], ['2, k, 13', [0.00600885, -1.22588, 1.0]], ['2, k, 14', [-0.0176437, -1.61814, 1.0]], ['2, k, 15', [-0.0302874, -1.69389, 1.0]], ['2, k, 16', [0.184097, -0.78936, 1.0]], ['2, k, 17', [0.202, -1.20445, 1.0]], ['2, k, 18', [0.220426, -1.63979, 1.0]], ['2, k, 19', [0.201274, -1.68844, 1.0]], ['2, k, 20', [0.119995, -0.272129, 1.0]], ['2, k, 21', [-0.269207, -0.873539, 1.0]], ['2, k, 22', [-0.172514, -0.846143, 1.0]], ['2, k, 23', [0.579717, -0.862375, 1.0]], ['2, k, 24', [0.454004, -0.87257, 1.0]]]
[['2, k, 0', [0.108272, -0.796885, 1.0]], ['2, k, 1', [0.11501, -0.495457, 1.0]], ['2, k, 2', [0.121236, -0.198187, 1.0]], ['2, k, 3', [0.140256, -0.0417297, 1.0]], ['2, k, 4', [-0.0484462, -0.284721, 1.0]], ['2, k, 5', [-0.166633, -0.531274, 1.0]], ['2, k, 6', [-0.255488, -0.778047, 1.0]], ['2, k, 7', [-0.263047, -0.824606, 1.0]], ['2, k, 8', [0.290043, -0.295873, 1.0]], ['2, k, 9', [0.379811, -0.539633, 1.0]], ['2, k, 10', [0.477797, -0.781766, 1.0]], ['2, k, 11', [0.503172, -0.836654, 1.0]], ['2, k, 12', [0.0302288, -0.78619, 1.0]], ['2, k, 13', [0.00662648, -1.22465, 1.0]], ['2, k, 14', [-0.0173536, -1.61901, 1.0]], ['2, k, 15', [-0.0317541, -1.69234, 1.0]], ['2, k, 16', [0.183937, -0.78928, 1.0]], ['2, k, 17', [0.201918, -1.20394, 1.0]], ['2, k, 18', [0.220879, -1.63916, 1.0]], ['2, k, 19', [0.201279, -1.68893, 1.0]], ['2, k, 20', [0.119792, -0.272009, 1.0]], ['2, k, 21', [-0.263902, -0.871149, 1.0]], ['2, k, 22', [-0.166734, -0.842553, 1.0]], ['2, k, 23', [0.577282, -0.866161, 1.0]], ['2, k, 24', [0.462798, -0.865256, 1.0]]]
[['2, k, 0', [0.108219, -0.796933, 1.0]], ['2, k, 1', [0.11491, -0.49551, 1.0]], ['2, k, 2', [0.121064, -0.198204, 1.0]], ['2, k, 3', [0.140229, -0.0417565, 1.0]], ['2, k, 4', [-0.0483542, -0.284856, 1.0]], ['2, k, 5', [-0.166359, -0.531937, 1.0]], ['2, k, 6', [-0.25489, -0.777277, 1.0]], ['2, k, 7', [-0.265869, -0.82953, 1.0]], ['2, k, 8', [0.289864, -0.296226, 1.0]], ['2, k, 9', [0.379817, -0.539598, 1.0]], ['2, k, 10', [0.477994, -0.782082, 1.0]], ['2, k, 11', [0.494755, -0.839838, 1.0]], ['2, k, 12', [0.0301644, -0.786305, 1.0]], ['2, k, 13', [0.00824437, -1.22891, 1.0]], ['2, k, 14', [-0.0177204, -1.62005, 1.0]], ['2, k, 15', [-0.0315964, -1.69257, 1.0]], ['2, k, 16', [0.183867, -0.789305, 1.0]], ['2, k, 17', [0.202223, -1.21058, 1.0]], ['2, k, 18', [0.22129, -1.63854, 1.0]], ['2, k, 19', [0.200718, -1.68821, 1.0]], ['2, k, 20', [0.119638, -0.272041, 1.0]], ['2, k, 21', [-0.280337, -0.870016, 1.0]], ['2, k, 22', [-0.206304, -0.847865, 1.0]], ['2, k, 23', [0.548975, -0.869355, 1.0]], ['2, k, 24', [0.44996, -0.86653, 1.0]]]
[['2, k, 0', [0.108216, -0.797017, 1.0]], ['2, k, 1', [0.115045, -0.495567, 1.0]], ['2, k, 2', [0.121523, -0.198205, 1.0]], ['2, k, 3', [0.140369, -0.0413221, 1.0]], ['2, k, 4', [-0.0478349, -0.284805, 1.0]], ['2, k, 5', [-0.165876, -0.531297, 1.0]], ['2, k, 6', [-0.255004, -0.777556, 1.0]], ['2, k, 7', [-0.269407, -0.829165, 1.0]], ['2, k, 8', [0.289817, -0.296376, 1.0]], ['2, k, 9', [0.380247, -0.540731, 1.0]], ['2, k, 10', [0.478017, -0.782078, 1.0]], ['2, k, 11', [0.493347, -0.836214, 1.0]], ['2, k, 12', [0.0301623, -0.786402, 1.0]], ['2, k, 13', [0.00890365, -1.23395, 1.0]], ['2, k, 14', [-0.0165298, -1.62004, 1.0]], ['2, k, 15', [-0.0226421, -1.64368, 1.0]], ['2, k, 16', [0.18386, -0.789378, 1.0]], ['2, k, 17', [0.202278, -1.21068, 1.0]], ['2, k, 18', [0.221468, -1.63762, 1.0]], ['2, k, 19', [0.200258, -1.68859, 1.0]], ['2, k, 20', [0.119995, -0.272064, 1.0]], ['2, k, 21', [-0.280987, -0.872505, 1.0]], ['2, k, 22', [-0.217503, -0.843998, 1.0]], ['2, k, 23', [0.544538, -0.870481, 1.0]], ['2, k, 24', [0.43636, -0.857848, 1.0]]]
[['2, k, 0', [0.108142, -0.797026, 1.0]], ['2, k, 1', [0.114835, -0.495696, 1.0]], ['2, k, 2', [0.121078, -0.198558, 1.0]], ['2, k, 3', [0.140387, -0.0413568, 1.0]], ['2, k, 4', [-0.0481064, -0.284427, 1.0]], ['2, k, 5', [-0.165723, -0.530471, 1.0]], ['2, k, 6', [-0.254988, -0.77763, 1.0]], ['2, k, 7', [-0.271648, -0.828405, 1.0]], ['2, k, 8', [0.289719, -0.296444, 1.0]], ['2, k, 9', [0.380274, -0.540617, 1.0]], ['2, k, 10', [0.478151, -0.782264, 1.0]], ['2, k, 11', [0.481194, -0.833843, 1.0]], ['2, k, 12', [0.0300787, -0.786357, 1.0]], ['2, k, 13', [0.010512, -1.2355, 1.0]], ['2, k, 14', [-0.0170928, -1.61953, 1.0]], ['2, k, 15', [-0.0236824, -1.64337, 1.0]], ['2, k, 16', [0.18375, -0.78944, 1.0]], ['2, k, 17', [0.202215, -1.2105, 1.0]], ['2, k, 18', [0.221595, -1.63796, 1.0]], ['2, k, 19', [0.201041, -1.68948, 1.0]], ['2, k, 20', [0.119619, -0.272351, 1.0]], ['2, k, 21', [-0.307857, -0.861247, 1.0]], ['2, k, 22', [-0.2216, -0.850934, 1.0]], ['2, k, 23', [0.490568, -0.883917, 1.0]], ['2, k, 24', [0.399594, -0.844559, 1.0]]]
[['2, k, 0', [0.108093, -0.79706, 1.0]], ['2, k, 1', [0.114716, -0.495675, 1.0]], ['2, k, 2', [0.120839, -0.198428, 1.0]], ['2, k, 3', [0.140315, -0.0414332, 1.0]], ['2, k, 4', [-0.0486012, -0.284197, 1.0]], ['2, k, 5', [-0.16583, -0.531283, 1.0]], ['2, k, 6', [-0.255032, -0.777742, 1.0]], ['2, k, 7', [-0.267591, -0.82712, 1.0]], ['2, k, 8', [0.289834, -0.297374, 1.0]], ['2, k, 9', [0.380275, -0.540645, 1.0]], ['2, k, 10', [0.478318, -0.782507, 1.0]], ['2, k, 11', [0.503078, -0.844635, 1.0]], ['2, k, 12', [0.0300608, -0.786365, 1.0]], ['2, k, 13', [0.0105282, -1.2355, 1.0]], ['2, k, 14', [-0.0179096, -1.61947, 1.0]], ['2, k, 15', [-0.0247436, -1.64321, 1.0]], ['2, k, 16', [0.18366, -0.789516, 1.0]], ['2, k, 17', [0.201923, -1.20979, 1.0]], ['2, k, 18', [0.221209, -1.63765, 1.0]], ['2, k, 19', [0.200714, -1.68961, 1.0]], ['2, k, 20', [0.119415, -0.272255, 1.0]], ['2, k, 21', [-0.295218, -0.862889, 1.0]], ['2, k, 22', [-0.212845, -0.847796, 1.0]], ['2, k, 23', [0.595372, -0.865449, 1.0]], ['2, k, 24', [0.466235, -0.874576, 1.0]]]
[['2, k, 0', [0.108255, -0.796992, 1.0]], ['2, k, 1', [0.114733, -0.49568, 1.0]], ['2, k, 2', [0.120603, -0.198545, 1.0]], ['2, k, 3', [0.140401, -0.0418176, 1.0]], ['2, k, 4', [-0.048697, -0.284297, 1.0]], ['2, k, 5', [-0.165996, -0.531158, 1.0]], ['2, k, 6', [-0.255085, -0.777847, 1.0]], ['2, k, 7', [-0.261365, -0.826037, 1.0]], ['2, k, 8', [0.289935, -0.297155, 1.0]], ['2, k, 9', [0.380194, -0.541107, 1.0]], ['2, k, 10', [0.478574, -0.782335, 1.0]], ['2, k, 11', [0.50485, -0.841911, 1.0]], ['2, k, 12', [0.0301888, -0.786289, 1.0]], ['2, k, 13', [0.011561, -1.23649, 1.0]], ['2, k, 14', [-0.0176163, -1.62018, 1.0]], ['2, k, 15', [-0.0244994, -1.64347, 1.0]], ['2, k, 16', [0.183849, -0.789463, 1.0]], ['2, k, 17', [0.201674, -1.2085, 1.0]], ['2, k, 18', [0.220007, -1.63674, 1.0]], ['2, k, 19', [0.201641, -1.68913, 1.0]], ['2, k, 20', [0.119253, -0.27234, 1.0]], ['2, k, 21', [-0.265948, -0.875855, 1.0]], ['2, k, 22', [-0.166597, -0.845783, 1.0]], ['2, k, 23', [0.588507, -0.86403, 1.0]], ['2, k, 24', [0.466383, -0.872969, 1.0]]]
[['2, k, 0', [0.108267, -0.796927, 1.0]], ['2, k, 1', [0.114782, -0.495641, 1.0]], ['2, k, 2', [0.120714, -0.198528, 1.0]], ['2, k, 3', [0.140481, -0.0419994, 1.0]], ['2, k, 4', [-0.0481903, -0.284031, 1.0]], ['2, k, 5', [-0.165911, -0.531148, 1.0]], ['2, k, 6', [-0.255067, -0.777903, 1.0]], ['2, k, 7', [-0.266496, -0.825116, 1.0]], ['2, k, 8', [0.289872, -0.297069, 1.0]], ['2, k, 9', [0.380424, -0.541434, 1.0]], ['2, k, 10', [0.478731, -0.782272, 1.0]], ['2, k, 11', [0.505498, -0.841379, 1.0]], ['2, k, 12', [0.0301542, -0.786201, 1.0]], ['2, k, 13', [0.0116025, -1.23652, 1.0]], ['2, k, 14', [-0.0176776, -1.62181, 1.0]], ['2, k, 15', [-0.0245873, -1.64493, 1.0]], ['2, k, 16', [0.183922, -0.789367, 1.0]], ['2, k, 17', [0.201295, -1.20754, 1.0]], ['2, k, 18', [0.220096, -1.63617, 1.0]], ['2, k, 19', [0.201684, -1.68887, 1.0]], ['2, k, 20', [0.119345, -0.272316, 1.0]], ['2, k, 21', [-0.283467, -0.866597, 1.0]], ['2, k, 22', [-0.19749, -0.847074, 1.0]], ['2, k, 23', [0.590754, -0.863103, 1.0]], ['2, k, 24', [0.470487, -0.870061, 1.0]]]
[['2, k, 0', [0.108294, -0.796985, 1.0]], ['2, k, 1', [0.114964, -0.49573, 1.0]], ['2, k, 2', [0.121122, -0.198628, 1.0]], ['2, k, 3', [0.140529, -0.0420425, 1.0]], ['2, k, 4', [-0.048095, -0.284231, 1.0]], ['2, k, 5', [-0.166222, -0.532678, 1.0]], ['2, k, 6', [-0.255324, -0.778252, 1.0]], ['2, k, 7', [-0.26653, -0.826501, 1.0]], ['2, k, 8', [0.289866, -0.297457, 1.0]], ['2, k, 9', [0.380753, -0.541568, 1.0]], ['2, k, 10', [0.478794, -0.7826, 1.0]], ['2, k, 11', [0.502587, -0.842863, 1.0]], ['2, k, 12', [0.030108, -0.786217, 1.0]], ['2, k, 13', [0.0112939, -1.24674, 1.0]], ['2, k, 14', [-0.0176844, -1.62216, 1.0]], ['2, k, 15', [-0.0246566, -1.64505, 1.0]], ['2, k, 16', [0.184025, -0.789478, 1.0]], ['2, k, 17', [0.20125, -1.20776, 1.0]], ['2, k, 18', [0.220635, -1.63598, 1.0]], ['2, k, 19', [0.200046, -1.6886, 1.0]], ['2, k, 20', [0.11969, -0.272416, 1.0]], ['2, k, 21', [-0.282991, -0.870508, 1.0]], ['2, k, 22', [-0.204748, -0.845564, 1.0]], ['2, k, 23', [0.589052, -0.864835, 1.0]], ['2, k, 24', [0.459168, -0.878458, 1.0]]]
[['2, k, 0', [0.108248, -0.796819, 1.0]], ['2, k, 1', [0.114801, -0.495319, 1.0]], ['2, k, 2', [0.12077, -0.197849, 1.0]], ['2, k, 3', [0.140487, -0.0418477, 1.0]], ['2, k, 4', [-0.0481899, -0.284168, 1.0]], ['2, k, 5', [-0.165914, -0.532652, 1.0]], ['2, k, 6', [-0.254834, -0.777526, 1.0]], ['2, k, 7', [-0.265483, -0.82649, 1.0]], ['2, k, 8', [0.289901, -0.297187, 1.0]], ['2, k, 9', [0.38068, -0.541129, 1.0]], ['2, k, 10', [0.478733, -0.782592, 1.0]], ['2, k, 11', [0.502147, -0.841428, 1.0]], ['2, k, 12', [0.0301059, -0.786086, 1.0]], ['2, k, 13', [0.0121197, -1.24642, 1.0]], ['2, k, 14', [-0.0181112, -1.62358, 1.0]], ['2, k, 15', [-0.0493643, -1.69547, 1.0]], ['2, k, 16', [0.183945, -0.789286, 1.0]], ['2, k, 17', [0.201341, -1.20519, 1.0]], ['2, k, 18', [0.221096, -1.63799, 1.0]], ['2, k, 19', [0.20325, -1.68568, 1.0]], ['2, k, 20', [0.119392, -0.271743, 1.0]], ['2, k, 21', [-0.289534, -0.86346, 1.0]], ['2, k, 22', [-0.205943, -0.847188, 1.0]], ['2, k, 23', [0.593353, -0.863144, 1.0]], ['2, k, 24', [0.465784, -0.871275, 1.0]]]
[['2, k, 0', [0.108252, -0.796808, 1.0]], ['2, k, 1', [0.114823, -0.495301, 1.0]], ['2, k, 2', [0.120806, -0.19783, 1.0]], ['2, k, 3', [0.140388, -0.0416917, 1.0]], ['2, k, 4', [-0.0481853, -0.284133, 1.0]], ['2, k, 5', [-0.16564, -0.532496, 1.0]], ['2, k, 6', [-0.254617, -0.776879, 1.0]], ['2, k, 7', [-0.257035, -0.829273, 1.0]], ['2, k, 8', [0.289805, -0.297165, 1.0]], ['2, k, 9', [0.380611, -0.541079, 1.0]], ['2, k, 10', [0.478777, -0.78255, 1.0]], ['2, k, 11', [0.50116, -0.839307, 1.0]], ['2, k, 12', [0.0301233, -0.786041, 1.0]], ['2, k, 13', [0.013181, -1.2437, 1.0]], ['2, k, 14', [-0.0176597, -1.62426, 1.0]], ['2, k, 15', [-0.0248915, -1.64724, 1.0]], ['2, k, 16', [0.183939, -0.789299, 1.0]], ['2, k, 17', [0.201016, -1.20487, 1.0]], ['2, k, 18', [0.221464, -1.63757, 1.0]], ['2, k, 19', [0.203921, -1.68595, 1.0]], ['2, k, 20', [0.119425, -0.271724, 1.0]], ['2, k, 21', [-0.27017, -0.873539, 1.0]], ['2, k, 22', [-0.171982, -0.845263, 1.0]], ['2, k, 23', [0.577335, -0.865531, 1.0]], ['2, k, 24', [0.451627, -0.862708, 1.0]]]
[['2, k, 0', [0.108188, -0.796798, 1.0]], ['2, k, 1', [0.114944, -0.495397, 1.0]], ['2, k, 2', [0.121134, -0.198064, 1.0]], ['2, k, 3', [0.140716, -0.0413172, 1.0]], ['2, k, 4', [-0.047687, -0.28346, 1.0]], ['2, k, 5', [-0.165691, -0.532462, 1.0]], ['2, k, 6', [-0.254757, -0.7773, 1.0]], ['2, k, 7', [-0.261446, -0.828824, 1.0]], ['2, k, 8', [0.289817, -0.297102, 1.0]], ['2, k, 9', [0.380666, -0.541004, 1.0]], ['2, k, 10', [0.478861, -0.782775, 1.0]], ['2, k, 11', [0.501875, -0.842661, 1.0]], ['2, k, 12', [0.0301755, -0.785947, 1.0]], ['2, k, 13', [0.0129712, -1.2431, 1.0]], ['2, k, 14', [-0.0178854, -1.62379, 1.0]], ['2, k, 15', [-0.0251753, -1.64686, 1.0]], ['2, k, 16', [0.183716, -0.789411, 1.0]], ['2, k, 17', [0.201768, -1.20595, 1.0]], ['2, k, 18', [0.221779, -1.63775, 1.0]], ['2, k, 19', [0.20149, -1.68629, 1.0]], ['2, k, 20', [0.119675, -0.271904, 1.0]], ['2, k, 21', [-0.269815, -0.872544, 1.0]], ['2, k, 22', [-0.166672, -0.846178, 1.0]], ['2, k, 23', [0.579559, -0.865938, 1.0]], ['2, k, 24', [0.460326, -0.872316, 1.0]]]
[['2, k, 0', [0.108197, -0.796806, 1.0]], ['2, k, 1', [0.11497, -0.495387, 1.0]], ['2, k, 2', [0.121165, -0.198042, 1.0]], ['2, k, 3', [0.140617, -0.0412656, 1.0]], ['2, k, 4', [-0.0478669, -0.283505, 1.0]], ['2, k, 5', [-0.165607, -0.532598, 1.0]], ['2, k, 6', [-0.254735, -0.776869, 1.0]], ['2, k, 7', [-0.265065, -0.826553, 1.0]], ['2, k, 8', [0.28974, -0.296343, 1.0]], ['2, k, 9', [0.380364, -0.540878, 1.0]], ['2, k, 10', [0.478919, -0.783137, 1.0]], ['2, k, 11', [0.500017, -0.843855, 1.0]], ['2, k, 12', [0.030219, -0.785956, 1.0]], ['2, k, 13', [0.0103384, -1.23709, 1.0]], ['2, k, 14', [-0.0174438, -1.622, 1.0]], ['2, k, 15', [-0.0384596, -1.69391, 1.0]], ['2, k, 16', [0.183701, -0.789417, 1.0]], ['2, k, 17', [0.201624, -1.20494, 1.0]], ['2, k, 18', [0.221753, -1.63772, 1.0]], ['2, k, 19', [0.202132, -1.6862, 1.0]], ['2, k, 20', [0.119706, -0.271885, 1.0]], ['2, k, 21', [-0.287878, -0.86332, 1.0]], ['2, k, 22', [-0.205202, -0.848942, 1.0]], ['2, k, 23', [0.577124, -0.865226, 1.0]], ['2, k, 24', [0.46432, -0.887792, 1.0]]]
[['2, k, 0', [0.108282, -0.796959, 1.0]], ['2, k, 1', [0.115277, -0.495539, 1.0]], ['2, k, 2', [0.121814, -0.198179, 1.0]], ['2, k, 3', [0.140609, -0.0412724, 1.0]], ['2, k, 4', [-0.0477985, -0.283523, 1.0]], ['2, k, 5', [-0.165697, -0.532254, 1.0]], ['2, k, 6', [-0.255838, -0.778341, 1.0]], ['2, k, 7', [-0.263954, -0.825878, 1.0]], ['2, k, 8', [0.289726, -0.296649, 1.0]], ['2, k, 9', [0.380554, -0.54122, 1.0]], ['2, k, 10', [0.478596, -0.783497, 1.0]], ['2, k, 11', [0.499718, -0.843159, 1.0]], ['2, k, 12', [0.0303744, -0.786187, 1.0]], ['2, k, 13', [0.0107274, -1.23703, 1.0]], ['2, k, 14', [-0.0180809, -1.62336, 1.0]], ['2, k, 15', [-0.037038, -1.69348, 1.0]], ['2, k, 16', [0.183734, -0.7895, 1.0]], ['2, k, 17', [0.201734, -1.20513, 1.0]], ['2, k, 18', [0.221235, -1.63794, 1.0]], ['2, k, 19', [0.202133, -1.68616, 1.0]], ['2, k, 20', [0.12026, -0.27203, 1.0]], ['2, k, 21', [-0.277107, -0.872152, 1.0]], ['2, k, 22', [-0.182695, -0.843771, 1.0]], ['2, k, 23', [0.583486, -0.863701, 1.0]], ['2, k, 24', [0.457578, -0.87768, 1.0]]]
[['2, k, 0', [0.108368, -0.796872, 1.0]], ['2, k, 1', [0.115295, -0.495497, 1.0]], ['2, k, 2', [0.121796, -0.198156, 1.0]], ['2, k, 3', [0.140536, -0.0413074, 1.0]], ['2, k, 4', [-0.0478375, -0.283198, 1.0]], ['2, k, 5', [-0.165581, -0.532152, 1.0]], ['2, k, 6', [-0.255125, -0.774628, 1.0]], ['2, k, 7', [-0.267033, -0.822046, 1.0]], ['2, k, 8', [0.289628, -0.296578, 1.0]], ['2, k, 9', [0.38005, -0.53923, 1.0]], ['2, k, 10', [0.478578, -0.783507, 1.0]], ['2, k, 11', [0.501034, -0.843183, 1.0]], ['2, k, 12', [0.0304778, -0.786054, 1.0]], ['2, k, 13', [0.0109079, -1.23691, 1.0]], ['2, k, 14', [-0.0179677, -1.62348, 1.0]], ['2, k, 15', [-0.0249791, -1.64744, 1.0]], ['2, k, 16', [0.183798, -0.789453, 1.0]], ['2, k, 17', [0.202088, -1.20743, 1.0]], ['2, k, 18', [0.221236, -1.6379, 1.0]], ['2, k, 19', [0.202671, -1.68626, 1.0]], ['2, k, 20', [0.120251, -0.272007, 1.0]], ['2, k, 21', [-0.294343, -0.864275, 1.0]], ['2, k, 22', [-0.214623, -0.84909, 1.0]], ['2, k, 23', [0.582234, -0.862663, 1.0]], ['2, k, 24', [0.456849, -0.876172, 1.0]]]
