[['2, k, 0', [-0.228716, -0.614036, 1.0]], ['2, k, 1', [-0.239677, -0.318547, 1.0]], ['2, k, 2', [-0.249144, -0.0283189, 1.0]], ['2, k, 3', [-0.206494, 0.09758, 1.0]], ['2, k, 4', [-0.38504, -0.0763978, 1.0]], ['2, k, 5', [-0.515261, 0.182643, 1.0]], ['2, k, 6', [-0.525266, 0.437065, 1.0]], ['2, k, 7', [-0.515603, 0.531417, 1.0]], ['2, k, 8', [-0.0855559, -0.0536748, 1.0]], ['2, k, 9', [0.0798687, 0.122185, 1.0]], ['2, k, 10', [0.191407, 0.394639, 1.0]], ['2, k, 11', [0.187165, 0.474891, 1.0]], ['2, k, 12', [-0.293934, -0.61109, 1.0]], ['2, k, 13', [-0.338372, -0.909392, 1.0]], ['2, k, 14', [-0.37744, -1.37934, 1.0]], ['2, k, 15', [-0.372667, -1.4132, 1.0]], ['2, k, 16', [-0.157468, -0.600822, 1.0]], ['2, k, 17', [-0.117344, -0.818999, 1.0]], ['2, k, 18', [-0.0966305, -1.17538, 1.0]], ['2, k, 19', [-0.0869712, -1.21154, 1.0]], ['2, k, 20', [-0.247032, -0.10019, 1.0]], ['2, k, 21', [-0.507478, 0.602498, 1.0]], ['2, k, 22', [-0.555745, 0.550107, 1.0]], ['2, k, 23', [0.214291, 0.542473, 1.0]], ['2, k, 24', [0.23862, 0.474651, 1.0]]]
[['2, k, 0', [-0.237633, -0.569594, 1.0]], ['2, k, 1', [-0.233716, -0.297249, 1.0]], ['2, k, 2', [-0.234631, -0.0284152, 1.0]], ['2, k, 3', [-0.156571, 0.100207, 1.0]], ['2, k, 4', [-0.365236, -0.0470455, 1.0]], ['2, k, 5', [-0.351128, 0.246235, 1.0]], ['2, k, 6', [-0.251298, 0.47546, 1.0]], ['2, k, 7', [-0.202212, 0.558636, 1.0]], ['2, k, 8', [-0.0732819, -0.0495123, 1.0]], ['2, k, 9', [0.147242, 0.00756806, 1.0]], ['2, k, 10', [0.378239, 0.202829, 1.0]], ['2, k, 11', [0.43034, 0.259697, 1.0]], ['2, k, 12', [-0.303164, -0.561447, 1.0]], ['2, k, 13', [-0.347256, -0.987902, 1.0]], ['2, k, 14', [-0.380804, -1.40853, 1.0]], ['2, k, 15', [-0.371416, -1.45721, 1.0]], ['2, k, 16', [-0.167083, -0.562125, 1.0]], ['2, k, 17', [-0.119607, -0.93541, 1.0]], ['2, k, 18', [-0.0899725, -1.24545, 1.0]], ['2, k, 19', [-0.0689821, -1.29226, 1.0]], ['2, k, 20', [-0.235825, -0.0954444, 1.0]], ['2, k, 21', [-0.161523, 0.609942, 1.0]], ['2, k, 22', [-0.240931, 0.583975, 1.0]], ['2, k, 23', [0.484071, 0.313769, 1.0]], ['2, k, 24', [0.353935, 0.32693, 1.0]]]
[['2, k, 0', [-0.241889, -0.56782, 1.0]], ['2, k, 1', [-0.234337, -0.297024, 1.0]], ['2, k, 2', [-0.232766, -0.0291453, 1.0]], ['2, k, 3', [-0.151059, 0.100213, 1.0]], ['2, k, 4', [-0.362431, -0.0472666, 1.0]], ['2, k, 5', [-0.332564, 0.247433, 1.0]], ['2, k, 6', [-0.242802, 0.471942, 1.0]], ['2, k, 7', [-0.184825, 0.553973, 1.0]], ['2, k, 8', [-0.0732138, -0.0488041, 1.0]], ['2, k, 9', [0.148812, 0.00134352, 1.0]], ['2, k, 10', [0.392339, 0.177639, 1.0]], ['2, k, 11', [0.451389, 0.244127, 1.0]], ['2, k, 12', [-0.307315, -0.559599, 1.0]], ['2, k, 13', [-0.350002, -0.988355, 1.0]], ['2, k, 14', [-0.382304, -1.40532, 1.0]], ['2, k, 15', [-0.372731, -1.45414, 1.0]], ['2, k, 16', [-0.170776, -0.560856, 1.0]], ['2, k, 17', [-0.121112, -0.937242, 1.0]], ['2, k, 18', [-0.0900972, -1.24646, 1.0]], ['2, k, 19', [-0.0686541, -1.29332, 1.0]], ['2, k, 20', [-0.234866, -0.0956963, 1.0]], ['2, k, 21', [-0.143634, 0.610404, 1.0]], ['2, k, 22', [-0.209328, 0.598774, 1.0]], ['2, k, 23', [0.504354, 0.290925, 1.0]], ['2, k, 24', [0.38455, 0.299923, 1.0]]]
[['2, k, 0', [-0.244149, -0.567075, 1.0]], ['2, k, 1', [-0.234413, -0.297082, 1.0]], ['2, k, 2', [-0.228098, -0.031459, 1.0]], ['2, k, 3', [-0.147166, 0.0988401, 1.0]], ['2, k, 4', [-0.35982, -0.0470763, 1.0]], ['2, k, 5', [-0.32823, 0.215811, 1.0]], ['2, k, 6', [-0.193611, 0.487307, 1.0]], ['2, k, 7', [-0.160058, 0.552429, 1.0]], ['2, k, 8', [-0.0729783, -0.0477143, 1.0]], ['2, k, 9', [0.148828, -0.0163189, 1.0]], ['2, k, 10', [0.395906, 0.158499, 1.0]], ['2, k, 11', [0.459964, 0.224778, 1.0]], ['2, k, 12', [-0.309439, -0.55892, 1.0]], ['2, k, 13', [-0.353184, -0.988099, 1.0]], ['2, k, 14', [-0.382301, -1.40532, 1.0]], ['2, k, 15', [-0.374468, -1.48025, 1.0]], ['2, k, 16', [-0.172845, -0.56025, 1.0]], ['2, k, 17', [-0.123095, -0.941099, 1.0]], ['2, k, 18', [-0.0894088, -1.2493, 1.0]], ['2, k, 19', [-0.0674269, -1.29596, 1.0]], ['2, k, 20', [-0.231675, -0.0971268, 1.0]], ['2, k, 21', [-0.108961, 0.610134, 1.0]], ['2, k, 22', [-0.184385, 0.593983, 1.0]], ['2, k, 23', [0.515673, 0.264605, 1.0]], ['2, k, 24', [0.385206, 0.287212, 1.0]]]
[['2, k, 0', [-0.246996, -0.56607, 1.0]], ['2, k, 1', [-0.238685, -0.294369, 1.0]], ['2, k, 2', [-0.231557, -0.0275611, 1.0]], ['2, k, 3', [-0.139235, 0.0970791, 1.0]], ['2, k, 4', [-0.34968, -0.043306, 1.0]], ['2, k, 5', [-0.305727, 0.243081, 1.0]], ['2, k, 6', [-0.169661, 0.509483, 1.0]], ['2, k, 7', [-0.130794, 0.554023, 1.0]], ['2, k, 8', [-0.120951, -0.0327592, 1.0]], ['2, k, 9', [0.130903, -0.0401831, 1.0]], ['2, k, 10', [0.379307, 0.125399, 1.0]], ['2, k, 11', [0.450654, 0.168807, 1.0]], ['2, k, 12', [-0.312305, -0.558256, 1.0]], ['2, k, 13', [-0.357342, -0.99047, 1.0]], ['2, k, 14', [-0.382495, -1.40554, 1.0]], ['2, k, 15', [-0.381305, -1.45389, 1.0]], ['2, k, 16', [-0.175674, -0.559007, 1.0]], ['2, k, 17', [-0.125122, -0.943521, 1.0]], ['2, k, 18', [-0.0892931, -1.25075, 1.0]], ['2, k, 19', [-0.0761198, -1.29853, 1.0]], ['2, k, 20', [-0.234485, -0.0938705, 1.0]], ['2, k, 21', [-0.0823539, 0.600775, 1.0]], ['2, k, 22', [-0.166051, 0.591978, 1.0]], ['2, k, 23', [0.500913, 0.233158, 1.0]], ['2, k, 24', [0.445648, 0.238362, 1.0]]]
[['2, k, 0', [-0.249384, -0.566576, 1.0]], ['2, k, 1', [-0.2385, -0.294267, 1.0]], ['2, k, 2', [-0.22468, -0.0256038, 1.0]], ['2, k, 3', [-0.13427, 0.0927807, 1.0]], ['2, k, 4', [-0.345863, -0.0417713, 1.0]], ['2, k, 5', [-0.303629, 0.245723, 1.0]], ['2, k, 6', [-0.154056, 0.506301, 1.0]], ['2, k, 7', [-0.109518, 0.549002, 1.0]], ['2, k, 8', [-0.0892749, -0.0617258, 1.0]], ['2, k, 9', [0.148145, -0.0412102, 1.0]], ['2, k, 10', [0.385696, 0.0893321, 1.0]], ['2, k, 11', [0.472152, 0.1588, 1.0]], ['2, k, 12', [-0.314112, -0.559047, 1.0]], ['2, k, 13', [-0.361662, -0.99161, 1.0]], ['2, k, 14', [-0.382498, -1.40559, 1.0]], ['2, k, 15', [-0.36995, -1.45507, 1.0]], ['2, k, 16', [-0.178617, -0.559203, 1.0]], ['2, k, 17', [-0.127535, -0.943032, 1.0]], ['2, k, 18', [-0.0904737, -1.24944, 1.0]], ['2, k, 19', [-0.0666662, -1.29551, 1.0]], ['2, k, 20', [-0.229648, -0.0924484, 1.0]], ['2, k, 21', [-0.0520198, 0.58812, 1.0]], ['2, k, 22', [-0.149298, 0.581193, 1.0]], ['2, k, 23', [0.531464, 0.217497, 1.0]], ['2, k, 24', [0.463062, 0.210798, 1.0]]]
[['2, k, 0', [-0.252388, -0.567286, 1.0]], ['2, k, 1', [-0.239436, -0.29418, 1.0]], ['2, k, 2', [-0.225009, -0.025353, 1.0]], ['2, k, 3', [-0.128775, 0.0868533, 1.0]], ['2, k, 4', [-0.343479, -0.0403317, 1.0]], ['2, k, 5', [-0.291302, 0.247983, 1.0]], ['2, k, 6', [-0.138788, 0.502463, 1.0]], ['2, k, 7', [-0.0943998, 0.542801, 1.0]], ['2, k, 8', [-0.0867221, -0.0600373, 1.0]], ['2, k, 9', [0.152081, -0.0476532, 1.0]], ['2, k, 10', [0.388155, 0.0840293, 1.0]], ['2, k, 11', [0.482373, 0.143824, 1.0]], ['2, k, 12', [-0.316911, -0.561078, 1.0]], ['2, k, 13', [-0.364617, -0.992915, 1.0]], ['2, k, 14', [-0.383107, -1.40717, 1.0]], ['2, k, 15', [-0.371568, -1.48155, 1.0]], ['2, k, 16', [-0.182116, -0.558767, 1.0]], ['2, k, 17', [-0.13024, -0.94697, 1.0]], ['2, k, 18', [-0.0904996, -1.25242, 1.0]], ['2, k, 19', [-0.0660751, -1.29821, 1.0]], ['2, k, 20', [-0.229894, -0.0922452, 1.0]], ['2, k, 21', [-0.0492214, 0.586588, 1.0]], ['2, k, 22', [-0.135444, 0.569708, 1.0]], ['2, k, 23', [0.539078, 0.197263, 1.0]], ['2, k, 24', [0.430331, 0.219924, 1.0]]]
[['2, k, 0', [-0.253926, -0.567653, 1.0]], ['2, k, 1', [-0.240079, -0.294253, 1.0]], ['2, k, 2', [-0.225229, -0.0253512, 1.0]], ['2, k, 3', [-0.125333, 0.0822286, 1.0]], ['2, k, 4', [-0.341697, -0.0397117, 1.0]], ['2, k, 5', [-0.293608, 0.217671, 1.0]], ['2, k, 6', [-0.137019, 0.47528, 1.0]], ['2, k, 7', [-0.0769514, 0.537978, 1.0]], ['2, k, 8', [-0.0865196, -0.0600355, 1.0]], ['2, k, 9', [0.149268, -0.0568551, 1.0]], ['2, k, 10', [0.415183, 0.0816907, 1.0]], ['2, k, 11', [0.483163, 0.125888, 1.0]], ['2, k, 12', [-0.318101, -0.561943, 1.0]], ['2, k, 13', [-0.367579, -0.99325, 1.0]], ['2, k, 14', [-0.383155, -1.40711, 1.0]], ['2, k, 15', [-0.371724, -1.48187, 1.0]], ['2, k, 16', [-0.183948, -0.55862, 1.0]], ['2, k, 17', [-0.131831, -0.947885, 1.0]], ['2, k, 18', [-0.0937143, -1.25298, 1.0]], ['2, k, 19', [-0.069626, -1.29847, 1.0]], ['2, k, 20', [-0.230051, -0.0922351, 1.0]], ['2, k, 21', [-0.0340107, 0.581243, 1.0]], ['2, k, 22', [-0.105155, 0.580066, 1.0]], ['2, k, 23', [0.536275, 0.184728, 1.0]], ['2, k, 24', [0.459254, 0.192673, 1.0]]]
[['2, k, 0', [-0.255665, -0.566888, 1.0]], ['2, k, 1', [-0.236273, -0.296298, 1.0]], ['2, k, 2', [-0.198689, -0.0394226, 1.0]], ['2, k, 3', [-0.120036, 0.0795636, 1.0]], ['2, k, 4', [-0.341686, -0.0378875, 1.0]], ['2, k, 5', [-0.26725, 0.24614, 1.0]], ['2, k, 6', [-0.111613, 0.49818, 1.0]], ['2, k, 7', [-0.0646602, 0.532985, 1.0]], ['2, k, 8', [-0.0574856, -0.0727755, 1.0]], ['2, k, 9', [0.165223, -0.0630182, 1.0]], ['2, k, 10', [0.427081, 0.0840126, 1.0]], ['2, k, 11', [0.496392, 0.119286, 1.0]], ['2, k, 12', [-0.318837, -0.561291, 1.0]], ['2, k, 13', [-0.369716, -0.992728, 1.0]], ['2, k, 14', [-0.383803, -1.40492, 1.0]], ['2, k, 15', [-0.363628, -1.45403, 1.0]], ['2, k, 16', [-0.186858, -0.557901, 1.0]], ['2, k, 17', [-0.13306, -0.948416, 1.0]], ['2, k, 18', [-0.0961128, -1.2529, 1.0]], ['2, k, 19', [-0.0664788, -1.29712, 1.0]], ['2, k, 20', [-0.21003, -0.102345, 1.0]], ['2, k, 21', [-0.0141193, 0.57333, 1.0]], ['2, k, 22', [-0.0963894, 0.569373, 1.0]], ['2, k, 23', [0.560892, 0.166421, 1.0]], ['2, k, 24', [0.445614, 0.190666, 1.0]]]
[['2, k, 0', [-0.258747, -0.567052, 1.0]], ['2, k, 1', [-0.237299, -0.296941, 1.0]], ['2, k, 2', [-0.205265, -0.0389484, 1.0]], ['2, k, 3', [-0.090807, 0.0628452, 1.0]], ['2, k, 4', [-0.342279, -0.0372584, 1.0]], ['2, k, 5', [-0.266959, 0.247008, 1.0]], ['2, k, 6', [-0.106709, 0.467421, 1.0]], ['2, k, 7', [-0.0517791, 0.525756, 1.0]], ['2, k, 8', [-0.0797383, -0.077089, 1.0]], ['2, k, 9', [0.153337, -0.0739735, 1.0]], ['2, k, 10', [0.428646, 0.0480656, 1.0]], ['2, k, 11', [0.504875, 0.114877, 1.0]], ['2, k, 12', [-0.320912, -0.560843, 1.0]], ['2, k, 13', [-0.372272, -0.993064, 1.0]], ['2, k, 14', [-0.385399, -1.40411, 1.0]], ['2, k, 15', [-0.372728, -1.45352, 1.0]], ['2, k, 16', [-0.190746, -0.558923, 1.0]], ['2, k, 17', [-0.135491, -0.953753, 1.0]], ['2, k, 18', [-0.0962315, -1.25717, 1.0]], ['2, k, 19', [-0.0731808, -1.30302, 1.0]], ['2, k, 20', [-0.213635, -0.102545, 1.0]], ['2, k, 21', [0.000816993, 0.565261, 1.0]], ['2, k, 22', [-0.0743472, 0.573139, 1.0]], ['2, k, 23', [0.559963, 0.154645, 1.0]], ['2, k, 24', [0.441498, 0.186767, 1.0]]]
[['2, k, 0', [-0.26065, -0.566901, 1.0]], ['2, k, 1', [-0.235481, -0.300503, 1.0]], ['2, k, 2', [-0.199763, -0.0471484, 1.0]], ['2, k, 3', [-0.0895535, 0.0612232, 1.0]], ['2, k, 4', [-0.342989, -0.0366975, 1.0]], ['2, k, 5', [-0.277555, 0.219423, 1.0]], ['2, k, 6', [-0.106297, 0.469164, 1.0]], ['2, k, 7', [-0.0439281, 0.521028, 1.0]], ['2, k, 8', [-0.0854938, -0.0784183, 1.0]], ['2, k, 9', [0.153552, -0.0800796, 1.0]], ['2, k, 10', [0.39292, 0.0152129, 1.0]], ['2, k, 11', [0.485533, 0.0750961, 1.0]], ['2, k, 12', [-0.322347, -0.560207, 1.0]], ['2, k, 13', [-0.374683, -0.993411, 1.0]], ['2, k, 14', [-0.386497, -1.39693, 1.0]], ['2, k, 15', [-0.375438, -1.44671, 1.0]], ['2, k, 16', [-0.193032, -0.559355, 1.0]], ['2, k, 17', [-0.13647, -0.953852, 1.0]], ['2, k, 18', [-0.0963665, -1.25633, 1.0]], ['2, k, 19', [-0.0747619, -1.30269, 1.0]], ['2, k, 20', [-0.209035, -0.109679, 1.0]], ['2, k, 21', [0.00356525, 0.562714, 1.0]], ['2, k, 22', [-0.075953, 0.564, 1.0]], ['2, k, 23', [0.548159, 0.131645, 1.0]], ['2, k, 24', [0.491258, 0.141253, 1.0]]]
[['2, k, 0', [-0.261552, -0.567491, 1.0]], ['2, k, 1', [-0.235287, -0.300521, 1.0]], ['2, k, 2', [-0.199512, -0.0439683, 1.0]], ['2, k, 3', [-0.0892047, 0.0598741, 1.0]], ['2, k, 4', [-0.3434, -0.0366311, 1.0]], ['2, k, 5', [-0.261632, 0.243658, 1.0]], ['2, k, 6', [-0.0834043, 0.461447, 1.0]], ['2, k, 7', [-0.0308128, 0.519125, 1.0]], ['2, k, 8', [-0.0875399, -0.0792519, 1.0]], ['2, k, 9', [0.122508, -0.110274, 1.0]], ['2, k, 10', [0.392916, 0.0142371, 1.0]], ['2, k, 11', [0.487904, 0.0693345, 1.0]], ['2, k, 12', [-0.323099, -0.560847, 1.0]], ['2, k, 13', [-0.376723, -0.994309, 1.0]], ['2, k, 14', [-0.38632, -1.39858, 1.0]], ['2, k, 15', [-0.375291, -1.44834, 1.0]], ['2, k, 16', [-0.193913, -0.559825, 1.0]], ['2, k, 17', [-0.137204, -0.954504, 1.0]], ['2, k, 18', [-0.0972012, -1.25619, 1.0]], ['2, k, 19', [-0.0759602, -1.30299, 1.0]], ['2, k, 20', [-0.208703, -0.107908, 1.0]], ['2, k, 21', [0.00757756, 0.560043, 1.0]], ['2, k, 22', [-0.0608398, 0.564173, 1.0]], ['2, k, 23', [0.546064, 0.13093, 1.0]], ['2, k, 24', [0.491598, 0.138285, 1.0]]]
[['2, k, 0', [-0.262434, -0.567435, 1.0]], ['2, k, 1', [-0.231176, -0.306114, 1.0]], ['2, k, 2', [-0.187367, -0.0592004, 1.0]], ['2, k, 3', [-0.0865425, 0.0573408, 1.0]], ['2, k, 4', [-0.343719, -0.036674, 1.0]], ['2, k, 5', [-0.256206, 0.241977, 1.0]], ['2, k, 6', [-0.0859016, 0.460134, 1.0]], ['2, k, 7', [-0.0281651, 0.516348, 1.0]], ['2, k, 8', [-0.0890926, -0.0802521, 1.0]], ['2, k, 9', [0.120665, -0.109923, 1.0]], ['2, k, 10', [0.397791, 0.00770195, 1.0]], ['2, k, 11', [0.509172, 0.0879306, 1.0]], ['2, k, 12', [-0.323758, -0.560129, 1.0]], ['2, k, 13', [-0.377291, -0.994321, 1.0]], ['2, k, 14', [-0.386802, -1.39447, 1.0]], ['2, k, 15', [-0.376313, -1.44482, 1.0]], ['2, k, 16', [-0.195322, -0.560634, 1.0]], ['2, k, 17', [-0.137988, -0.954545, 1.0]], ['2, k, 18', [-0.0980289, -1.25537, 1.0]], ['2, k, 19', [-0.077222, -1.30265, 1.0]], ['2, k, 20', [-0.198935, -0.12, 1.0]], ['2, k, 21', [0.0121619, 0.557217, 1.0]], ['2, k, 22', [-0.0518889, 0.567533, 1.0]], ['2, k, 23', [0.572854, 0.129113, 1.0]], ['2, k, 24', [0.456552, 0.159658, 1.0]]]
[['2, k, 0', [-0.262683, -0.567486, 1.0]], ['2, k, 1', [-0.229228, -0.308515, 1.0]], ['2, k, 2', [-0.186026, -0.0609687, 1.0]], ['2, k, 3', [-0.0855487, 0.0554201, 1.0]], ['2, k, 4', [-0.343875, -0.036658, 1.0]], ['2, k, 5', [-0.255044, 0.241331, 1.0]], ['2, k, 6', [-0.0799007, 0.456691, 1.0]], ['2, k, 7', [-0.0246517, 0.512313, 1.0]], ['2, k, 8', [-0.0900884, -0.0809345, 1.0]], ['2, k, 9', [0.119597, -0.109807, 1.0]], ['2, k, 10', [0.326778, -0.0284859, 1.0]], ['2, k, 11', [0.420951, 0.0116466, 1.0]], ['2, k, 12', [-0.323825, -0.560037, 1.0]], ['2, k, 13', [-0.378421, -0.994648, 1.0]], ['2, k, 14', [-0.386319, -1.40362, 1.0]], ['2, k, 15', [-0.377939, -1.48005, 1.0]], ['2, k, 16', [-0.195742, -0.560972, 1.0]], ['2, k, 17', [-0.138641, -0.954878, 1.0]], ['2, k, 18', [-0.0982277, -1.25531, 1.0]], ['2, k, 19', [-0.0775467, -1.30286, 1.0]], ['2, k, 20', [-0.197238, -0.122117, 1.0]], ['2, k, 21', [0.0150765, 0.555161, 1.0]], ['2, k, 22', [-0.0482952, 0.563266, 1.0]], ['2, k, 23', [0.487863, 0.0833007, 1.0]], ['2, k, 24', [0.44381, 0.0566901, 1.0]]]
[['2, k, 0', [-0.265763, -0.569343, 1.0]], ['2, k, 1', [-0.226142, -0.315924, 1.0]], ['2, k, 2', [-0.176347, -0.0741348, 1.0]], ['2, k, 3', [-0.0815713, 0.0513195, 1.0]], ['2, k, 4', [-0.344099, -0.0365156, 1.0]], ['2, k, 5', [-0.254437, 0.241096, 1.0]], ['2, k, 6', [-0.0775944, 0.454365, 1.0]], ['2, k, 7', [-0.0240236, 0.511837, 1.0]], ['2, k, 8', [-0.0936234, -0.115839, 1.0]], ['2, k, 9', [0.118744, -0.107451, 1.0]], ['2, k, 10', [0.326792, -0.0285607, 1.0]], ['2, k, 11', [0.420075, 0.0102519, 1.0]], ['2, k, 12', [-0.325235, -0.5604, 1.0]], ['2, k, 13', [-0.378819, -0.994268, 1.0]], ['2, k, 14', [-0.386145, -1.40305, 1.0]], ['2, k, 15', [-0.371984, -1.45481, 1.0]], ['2, k, 16', [-0.200579, -0.564899, 1.0]], ['2, k, 17', [-0.13925, -0.954509, 1.0]], ['2, k, 18', [-0.0989818, -1.25461, 1.0]], ['2, k, 19', [-0.0749802, -1.30143, 1.0]], ['2, k, 20', [-0.18923, -0.133921, 1.0]], ['2, k, 21', [0.0325879, 0.549257, 1.0]], ['2, k, 22', [-0.0472607, 0.562734, 1.0]], ['2, k, 23', [0.48963, 0.083599, 1.0]], ['2, k, 24', [0.44899, 0.0604006, 1.0]]]
[['2, k, 0', [-0.266332, -0.5698, 1.0]], ['2, k, 1', [-0.225013, -0.317637, 1.0]], ['2, k, 2', [-0.175441, -0.0750754, 1.0]], ['2, k, 3', [-0.0817988, 0.0508481, 1.0]], ['2, k, 4', [-0.344309, -0.036505, 1.0]], ['2, k, 5', [-0.25368, 0.240494, 1.0]], ['2, k, 6', [-0.0733, 0.453351, 1.0]], ['2, k, 7', [-0.0216185, 0.509274, 1.0]], ['2, k, 8', [-0.0952558, -0.113854, 1.0]], ['2, k, 9', [0.116808, -0.108075, 1.0]], ['2, k, 10', [0.324957, -0.0292658, 1.0]], ['2, k, 11', [0.413898, 0.0067488, 1.0]], ['2, k, 12', [-0.325594, -0.560412, 1.0]], ['2, k, 13', [-0.379126, -0.994125, 1.0]], ['2, k, 14', [-0.386536, -1.40248, 1.0]], ['2, k, 15', [-0.373314, -1.45431, 1.0]], ['2, k, 16', [-0.20122, -0.565851, 1.0]], ['2, k, 17', [-0.14034, -0.953055, 1.0]], ['2, k, 18', [-0.0992441, -1.25272, 1.0]], ['2, k, 19', [-0.0758522, -1.29973, 1.0]], ['2, k, 20', [-0.188162, -0.135101, 1.0]], ['2, k, 21', [0.0353394, 0.54751, 1.0]], ['2, k, 22', [-0.0450151, 0.558013, 1.0]], ['2, k, 23', [0.4841, 0.0804029, 1.0]], ['2, k, 24', [0.334437, -0.00197116, 1.0]]]
[['2, k, 0', [-0.266262, -0.56961, 1.0]], ['2, k, 1', [-0.223986, -0.316461, 1.0]], ['2, k, 2', [-0.174663, -0.0700719, 1.0]], ['2, k, 3', [-0.0824682, 0.0498384, 1.0]], ['2, k, 4', [-0.344179, -0.0342618, 1.0]], ['2, k, 5', [-0.252426, 0.242205, 1.0]], ['2, k, 6', [-0.0717692, 0.452735, 1.0]], ['2, k, 7', [-0.0224553, 0.509683, 1.0]], ['2, k, 8', [-0.099975, -0.098181, 1.0]], ['2, k, 9', [0.107997, -0.114384, 1.0]], ['2, k, 10', [0.3862, 0.00183864, 1.0]], ['2, k, 11', [0.454518, 0.0353178, 1.0]], ['2, k, 12', [-0.325588, -0.560157, 1.0]], ['2, k, 13', [-0.379238, -0.994146, 1.0]], ['2, k, 14', [-0.386757, -1.40199, 1.0]], ['2, k, 15', [-0.376877, -1.45411, 1.0]], ['2, k, 16', [-0.200963, -0.565576, 1.0]], ['2, k, 17', [-0.140994, -0.953904, 1.0]], ['2, k, 18', [-0.0995878, -1.25316, 1.0]], ['2, k, 19', [-0.0791675, -1.30097, 1.0]], ['2, k, 20', [-0.18717, -0.131398, 1.0]], ['2, k, 21', [0.0175158, 0.552735, 1.0]], ['2, k, 22', [-0.0561711, 0.55794, 1.0]], ['2, k, 23', [0.512509, 0.11463, 1.0]], ['2, k, 24', [0.486441, 0.12295, 1.0]]]
[['2, k, 0', [-0.266365, -0.56968, 1.0]], ['2, k, 1', [-0.219722, -0.321267, 1.0]], ['2, k, 2', [-0.16378, -0.0831127, 1.0]], ['2, k, 3', [-0.0824771, 0.0498421, 1.0]], ['2, k, 4', [-0.344427, -0.0343106, 1.0]], ['2, k, 5', [-0.253419, 0.241856, 1.0]], ['2, k, 6', [-0.0717425, 0.452289, 1.0]], ['2, k, 7', [-0.0248454, 0.510423, 1.0]], ['2, k, 8', [-0.100069, -0.0998156, 1.0]], ['2, k, 9', [0.107736, -0.11479, 1.0]], ['2, k, 10', [0.385815, 0.00160371, 1.0]], ['2, k, 11', [0.45352, 0.0366042, 1.0]], ['2, k, 12', [-0.325662, -0.560052, 1.0]], ['2, k, 13', [-0.379364, -0.994033, 1.0]], ['2, k, 14', [-0.386764, -1.40149, 1.0]], ['2, k, 15', [-0.376532, -1.45385, 1.0]], ['2, k, 16', [-0.20117, -0.565943, 1.0]], ['2, k, 17', [-0.141304, -0.954051, 1.0]], ['2, k, 18', [-0.0995349, -1.25292, 1.0]], ['2, k, 19', [-0.0785467, -1.3009, 1.0]], ['2, k, 20', [-0.178168, -0.141854, 1.0]], ['2, k, 21', [0.0298597, 0.544267, 1.0]], ['2, k, 22', [-0.0737821, 0.54925, 1.0]], ['2, k, 23', [0.508542, 0.113342, 1.0]], ['2, k, 24', [0.457668, 0.092033, 1.0]]]
[['2, k, 0', [-0.26662, -0.569953, 1.0]], ['2, k, 1', [-0.219591, -0.321532, 1.0]], ['2, k, 2', [-0.164118, -0.0829109, 1.0]], ['2, k, 3', [-0.0828695, 0.0496665, 1.0]], ['2, k, 4', [-0.344645, -0.034481, 1.0]], ['2, k, 5', [-0.253651, 0.241452, 1.0]], ['2, k, 6', [-0.0716732, 0.451554, 1.0]], ['2, k, 7', [-0.0265956, 0.510921, 1.0]], ['2, k, 8', [-0.100095, -0.101049, 1.0]], ['2, k, 9', [0.107817, -0.11416, 1.0]], ['2, k, 10', [0.38585, 0.00226445, 1.0]], ['2, k, 11', [0.453994, 0.0393026, 1.0]], ['2, k, 12', [-0.325771, -0.56019, 1.0]], ['2, k, 13', [-0.379425, -0.994134, 1.0]], ['2, k, 14', [-0.386683, -1.40118, 1.0]], ['2, k, 15', [-0.376215, -1.45361, 1.0]], ['2, k, 16', [-0.201486, -0.566259, 1.0]], ['2, k, 17', [-0.141459, -0.953943, 1.0]], ['2, k, 18', [-0.0995294, -1.25248, 1.0]], ['2, k, 19', [-0.0782785, -1.30047, 1.0]], ['2, k, 20', [-0.178266, -0.141823, 1.0]], ['2, k, 21', [0.00951913, 0.552332, 1.0]], ['2, k, 22', [-0.0558559, 0.560821, 1.0]], ['2, k, 23', [0.50401, 0.114581, 1.0]], ['2, k, 24', [0.487916, 0.123325, 1.0]]]
