[['2, k, 0', [0.0643497, -0.387159, 1.0]], ['2, k, 1', [0.0216188, -0.0732545, 1.0]], ['2, k, 2', [-0.0200005, 0.231829, 1.0]], ['2, k, 3', [-0.0129717, 0.39882, 1.0]], ['2, k, 4', [-0.196772, 0.187742, 1.0]], ['2, k, 5', [-0.292481, 0.431509, 1.0]], ['2, k, 6', [-0.318043, 0.664085, 1.0]], ['2, k, 7', [-0.327705, 0.708981, 1.0]], ['2, k, 8', [0.205459, 0.233305, 1.0]], ['2, k, 9', [0.270132, 0.510913, 1.0]], ['2, k, 10', [0.274581, 0.745768, 1.0]], ['2, k, 11', [0.277908, 0.749722, 1.0]], ['2, k, 12', [-0.0287104, -0.390907, 1.0]], ['2, k, 13', [-0.0946361, -0.624136, 1.0]], ['2, k, 14', [-0.107372, -1.05911, 1.0]], ['2, k, 15', [-0.107886, -1.11349, 1.0]], ['2, k, 16', [0.155199, -0.3701, 1.0]], ['2, k, 17', [0.171693, -0.62069, 1.0]], ['2, k, 18', [0.176387, -1.0286, 1.0]], ['2, k, 19', [0.171777, -1.08322, 1.0]], ['2, k, 20', [-0.00975567, 0.156844, 1.0]], ['2, k, 21', [-0.328528, 0.751648, 1.0]], ['2, k, 22', [-0.375387, 0.691649, 1.0]], ['2, k, 23', [0.274958, 0.792623, 1.0]], ['2, k, 24', [0.317143, 0.744898, 1.0]]]
[['2, k, 0', [0.0497607, -0.295658, 1.0]], ['2, k, 1', [0.00172464, -0.0252748, 1.0]], ['2, k, 2', [-0.047033, 0.240992, 1.0]], ['2, k, 3', [-0.0563757, 0.3932, 1.0]], ['2, k, 4', [-0.225029, 0.206633, 1.0]], ['2, k, 5', [-0.33389, 0.397867, 1.0]], ['2, k, 6', [-0.406335, 0.6095, 1.0]], ['2, k, 7', [-0.418517, 0.675053, 1.0]], ['2, k, 8', [0.170593, 0.272421, 1.0]], ['2, k, 9', [0.212455, 0.545428, 1.0]], ['2, k, 10', [0.200913, 0.768656, 1.0]], ['2, k, 11', [0.178238, 0.79353, 1.0]], ['2, k, 12', [-0.0426971, -0.301535, 1.0]], ['2, k, 13', [-0.0829091, -0.689078, 1.0]], ['2, k, 14', [-0.106398, -1.08643, 1.0]], ['2, k, 15', [-0.112832, -1.12773, 1.0]], ['2, k, 16', [0.140849, -0.280381, 1.0]], ['2, k, 17', [0.161783, -0.67459, 1.0]], ['2, k, 18', [0.175071, -1.05518, 1.0]], ['2, k, 19', [0.165027, -1.09669, 1.0]], ['2, k, 20', [-0.0346242, 0.175138, 1.0]], ['2, k, 21', [-0.428485, 0.718689, 1.0]], ['2, k, 22', [-0.466766, 0.647372, 1.0]], ['2, k, 23', [0.175653, 0.830833, 1.0]], ['2, k, 24', [0.226504, 0.79893, 1.0]]]
[['2, k, 0', [0.0497602, -0.295441, 1.0]], ['2, k, 1', [0.00144361, -0.0249742, 1.0]], ['2, k, 2', [-0.0473717, 0.240955, 1.0]], ['2, k, 3', [-0.0608209, 0.393336, 1.0]], ['2, k, 4', [-0.226836, 0.205592, 1.0]], ['2, k, 5', [-0.336777, 0.396438, 1.0]], ['2, k, 6', [-0.40992, 0.606607, 1.0]], ['2, k, 7', [-0.42463, 0.67356, 1.0]], ['2, k, 8', [0.167057, 0.273562, 1.0]], ['2, k, 9', [0.208088, 0.546678, 1.0]], ['2, k, 10', [0.186522, 0.769447, 1.0]], ['2, k, 11', [0.170378, 0.794561, 1.0]], ['2, k, 12', [-0.0424491, -0.301186, 1.0]], ['2, k, 13', [-0.0828846, -0.689454, 1.0]], ['2, k, 14', [-0.106454, -1.08707, 1.0]], ['2, k, 15', [-0.113292, -1.12802, 1.0]], ['2, k, 16', [0.140715, -0.280154, 1.0]], ['2, k, 17', [0.162141, -0.675209, 1.0]], ['2, k, 18', [0.175109, -1.05502, 1.0]], ['2, k, 19', [0.164666, -1.0962, 1.0]], ['2, k, 20', [-0.0349914, 0.175218, 1.0]], ['2, k, 21', [-0.435632, 0.716767, 1.0]], ['2, k, 22', [-0.474198, 0.644151, 1.0]], ['2, k, 23', [0.17179, 0.832431, 1.0]], ['2, k, 24', [0.217632, 0.795628, 1.0]]]
[['2, k, 0', [0.0500722, -0.294947, 1.0]], ['2, k, 1', [0.00111755, -0.0243781, 1.0]], ['2, k, 2', [-0.0482569, 0.241299, 1.0]], ['2, k, 3', [-0.0632462, 0.393224, 1.0]], ['2, k, 4', [-0.229578, 0.204269, 1.0]], ['2, k, 5', [-0.339045, 0.394653, 1.0]], ['2, k, 6', [-0.413679, 0.603228, 1.0]], ['2, k, 7', [-0.430805, 0.670671, 1.0]], ['2, k, 8', [0.165296, 0.277205, 1.0]], ['2, k, 9', [0.204181, 0.542467, 1.0]], ['2, k, 10', [0.179164, 0.763885, 1.0]], ['2, k, 11', [0.162526, 0.775646, 1.0]], ['2, k, 12', [-0.04192, -0.300821, 1.0]], ['2, k, 13', [-0.0828658, -0.6895, 1.0]], ['2, k, 14', [-0.106438, -1.08707, 1.0]], ['2, k, 15', [-0.113881, -1.12772, 1.0]], ['2, k, 16', [0.140831, -0.279519, 1.0]], ['2, k, 17', [0.163276, -0.676316, 1.0]], ['2, k, 18', [0.175031, -1.05566, 1.0]], ['2, k, 19', [0.163989, -1.09652, 1.0]], ['2, k, 20', [-0.0357936, 0.175689, 1.0]], ['2, k, 21', [-0.445269, 0.714821, 1.0]], ['2, k, 22', [-0.480946, 0.636285, 1.0]], ['2, k, 23', [0.132146, 0.821904, 1.0]], ['2, k, 24', [0.204801, 0.797242, 1.0]]]
[['2, k, 0', [0.0502652, -0.293713, 1.0]], ['2, k, 1', [0.000876619, -0.0230658, 1.0]], ['2, k, 2', [-0.0485379, 0.241971, 1.0]], ['2, k, 3', [-0.0658771, 0.393464, 1.0]], ['2, k, 4', [-0.230988, 0.20408, 1.0]], ['2, k, 5', [-0.343141, 0.392257, 1.0]], ['2, k, 6', [-0.418674, 0.599099, 1.0]], ['2, k, 7', [-0.437241, 0.668043, 1.0]], ['2, k, 8', [0.1637, 0.2832, 1.0]], ['2, k, 9', [0.200129, 0.541631, 1.0]], ['2, k, 10', [0.160907, 0.759873, 1.0]], ['2, k, 11', [0.144834, 0.790465, 1.0]], ['2, k, 12', [-0.0414824, -0.299681, 1.0]], ['2, k, 13', [-0.0829538, -0.689745, 1.0]], ['2, k, 14', [-0.106384, -1.08739, 1.0]], ['2, k, 15', [-0.121339, -1.15018, 1.0]], ['2, k, 16', [0.140733, -0.278187, 1.0]], ['2, k, 17', [0.164543, -0.677718, 1.0]], ['2, k, 18', [0.174914, -1.05619, 1.0]], ['2, k, 19', [0.163468, -1.09678, 1.0]], ['2, k, 20', [-0.0361283, 0.176574, 1.0]], ['2, k, 21', [-0.451965, 0.710114, 1.0]], ['2, k, 22', [-0.48628, 0.634678, 1.0]], ['2, k, 23', [0.130248, 0.82758, 1.0]], ['2, k, 24', [0.197268, 0.797219, 1.0]]]
[['2, k, 0', [0.0499483, -0.292761, 1.0]], ['2, k, 1', [0.000257257, -0.0218315, 1.0]], ['2, k, 2', [-0.0490841, 0.242854, 1.0]], ['2, k, 3', [-0.0682735, 0.39366, 1.0]], ['2, k, 4', [-0.232894, 0.203924, 1.0]], ['2, k, 5', [-0.349976, 0.393476, 1.0]], ['2, k, 6', [-0.423334, 0.59967, 1.0]], ['2, k, 7', [-0.443608, 0.663684, 1.0]], ['2, k, 8', [0.162149, 0.284128, 1.0]], ['2, k, 9', [0.195151, 0.537775, 1.0]], ['2, k, 10', [0.157492, 0.754611, 1.0]], ['2, k, 11', [0.137917, 0.789246, 1.0]], ['2, k, 12', [-0.0416393, -0.298803, 1.0]], ['2, k, 13', [-0.0829563, -0.68976, 1.0]], ['2, k, 14', [-0.106433, -1.08744, 1.0]], ['2, k, 15', [-0.114504, -1.12757, 1.0]], ['2, k, 16', [0.140137, -0.277064, 1.0]], ['2, k, 17', [0.165126, -0.678333, 1.0]], ['2, k, 18', [0.174881, -1.0564, 1.0]], ['2, k, 19', [0.163222, -1.09676, 1.0]], ['2, k, 20', [-0.0367565, 0.177611, 1.0]], ['2, k, 21', [-0.45724, 0.708217, 1.0]], ['2, k, 22', [-0.494665, 0.634694, 1.0]], ['2, k, 23', [0.115589, 0.827322, 1.0]], ['2, k, 24', [0.189048, 0.800512, 1.0]]]
[['2, k, 0', [0.049581, -0.29044, 1.0]], ['2, k, 1', [-0.000560357, -0.0201358, 1.0]], ['2, k, 2', [-0.0499612, 0.243693, 1.0]], ['2, k, 3', [-0.0716827, 0.394003, 1.0]], ['2, k, 4', [-0.234693, 0.203556, 1.0]], ['2, k, 5', [-0.352873, 0.391928, 1.0]], ['2, k, 6', [-0.428062, 0.596511, 1.0]], ['2, k, 7', [-0.450893, 0.66161, 1.0]], ['2, k, 8', [0.160125, 0.285433, 1.0]], ['2, k, 9', [0.188447, 0.542515, 1.0]], ['2, k, 10', [0.15012, 0.758032, 1.0]], ['2, k, 11', [0.130186, 0.791314, 1.0]], ['2, k, 12', [-0.0419163, -0.296309, 1.0]], ['2, k, 13', [-0.0829594, -0.689741, 1.0]], ['2, k, 14', [-0.106412, -1.08745, 1.0]], ['2, k, 15', [-0.114814, -1.12736, 1.0]], ['2, k, 16', [0.139641, -0.274933, 1.0]], ['2, k, 17', [0.165342, -0.678491, 1.0]], ['2, k, 18', [0.174905, -1.05642, 1.0]], ['2, k, 19', [0.162919, -1.09656, 1.0]], ['2, k, 20', [-0.0376738, 0.178676, 1.0]], ['2, k, 21', [-0.464178, 0.703618, 1.0]], ['2, k, 22', [-0.499024, 0.629802, 1.0]], ['2, k, 23', [0.103484, 0.832488, 1.0]], ['2, k, 24', [0.181352, 0.801129, 1.0]]]
[['2, k, 0', [0.0493197, -0.290288, 1.0]], ['2, k, 1', [-0.000109164, -0.0202761, 1.0]], ['2, k, 2', [-0.0462217, 0.242042, 1.0]], ['2, k, 3', [-0.0752781, 0.394575, 1.0]], ['2, k, 4', [-0.235508, 0.203053, 1.0]], ['2, k, 5', [-0.356246, 0.391649, 1.0]], ['2, k, 6', [-0.43532, 0.594612, 1.0]], ['2, k, 7', [-0.459041, 0.65937, 1.0]], ['2, k, 8', [0.164706, 0.276675, 1.0]], ['2, k, 9', [0.182498, 0.545026, 1.0]], ['2, k, 10', [0.132355, 0.758333, 1.0]], ['2, k, 11', [0.120772, 0.792601, 1.0]], ['2, k, 12', [-0.0422452, -0.295837, 1.0]], ['2, k, 13', [-0.0830107, -0.689605, 1.0]], ['2, k, 14', [-0.106207, -1.0874, 1.0]], ['2, k, 15', [-0.121605, -1.14911, 1.0]], ['2, k, 16', [0.139326, -0.27502, 1.0]], ['2, k, 17', [0.166028, -0.679229, 1.0]], ['2, k, 18', [0.174895, -1.0565, 1.0]], ['2, k, 19', [0.163508, -1.09644, 1.0]], ['2, k, 20', [-0.0351149, 0.177594, 1.0]], ['2, k, 21', [-0.471871, 0.698991, 1.0]], ['2, k, 22', [-0.507964, 0.630094, 1.0]], ['2, k, 23', [0.100575, 0.83553, 1.0]], ['2, k, 24', [0.169621, 0.800691, 1.0]]]
[['2, k, 0', [0.0487021, -0.289513, 1.0]], ['2, k, 1', [-0.000820928, -0.0198069, 1.0]], ['2, k, 2', [-0.0477044, 0.242317, 1.0]], ['2, k, 3', [-0.0787621, 0.393631, 1.0]], ['2, k, 4', [-0.236845, 0.201491, 1.0]], ['2, k, 5', [-0.359123, 0.390081, 1.0]], ['2, k, 6', [-0.441326, 0.591805, 1.0]], ['2, k, 7', [-0.465349, 0.655612, 1.0]], ['2, k, 8', [0.159132, 0.27551, 1.0]], ['2, k, 9', [0.173831, 0.549157, 1.0]], ['2, k, 10', [0.123931, 0.762213, 1.0]], ['2, k, 11', [0.111556, 0.795384, 1.0]], ['2, k, 12', [-0.0428591, -0.295009, 1.0]], ['2, k, 13', [-0.0829927, -0.689527, 1.0]], ['2, k, 14', [-0.106297, -1.08741, 1.0]], ['2, k, 15', [-0.114131, -1.12699, 1.0]], ['2, k, 16', [0.138752, -0.274418, 1.0]], ['2, k, 17', [0.166326, -0.679625, 1.0]], ['2, k, 18', [0.174964, -1.05658, 1.0]], ['2, k, 19', [0.163554, -1.09637, 1.0]], ['2, k, 20', [-0.0362918, 0.177908, 1.0]], ['2, k, 21', [-0.476179, 0.695094, 1.0]], ['2, k, 22', [-0.51466, 0.627441, 1.0]], ['2, k, 23', [0.0905771, 0.834565, 1.0]], ['2, k, 24', [0.159097, 0.804319, 1.0]]]
[['2, k, 0', [0.0477407, -0.288715, 1.0]], ['2, k, 1', [-0.00157928, -0.0194102, 1.0]], ['2, k, 2', [-0.0487593, 0.242434, 1.0]], ['2, k, 3', [-0.0818507, 0.393736, 1.0]], ['2, k, 4', [-0.238811, 0.198477, 1.0]], ['2, k, 5', [-0.364229, 0.388054, 1.0]], ['2, k, 6', [-0.448089, 0.588785, 1.0]], ['2, k, 7', [-0.472868, 0.649981, 1.0]], ['2, k, 8', [0.155906, 0.275073, 1.0]], ['2, k, 9', [0.167252, 0.552109, 1.0]], ['2, k, 10', [0.11744, 0.765082, 1.0]], ['2, k, 11', [0.103386, 0.798673, 1.0]], ['2, k, 12', [-0.0437153, -0.294195, 1.0]], ['2, k, 13', [-0.0829541, -0.689731, 1.0]], ['2, k, 14', [-0.106283, -1.08739, 1.0]], ['2, k, 15', [-0.114544, -1.12687, 1.0]], ['2, k, 16', [0.137737, -0.273746, 1.0]], ['2, k, 17', [0.166659, -0.679962, 1.0]], ['2, k, 18', [0.175049, -1.05635, 1.0]], ['2, k, 19', [0.163214, -1.09605, 1.0]], ['2, k, 20', [-0.0372216, 0.178091, 1.0]], ['2, k, 21', [-0.485837, 0.692453, 1.0]], ['2, k, 22', [-0.522445, 0.616832, 1.0]], ['2, k, 23', [0.0905956, 0.836614, 1.0]], ['2, k, 24', [0.151551, 0.803201, 1.0]]]
[['2, k, 0', [0.0466333, -0.287527, 1.0]], ['2, k, 1', [-0.00218159, -0.0187485, 1.0]], ['2, k, 2', [-0.0491448, 0.24277, 1.0]], ['2, k, 3', [-0.0850993, 0.39243, 1.0]], ['2, k, 4', [-0.241258, 0.195793, 1.0]], ['2, k, 5', [-0.368019, 0.38489, 1.0]], ['2, k, 6', [-0.455339, 0.584592, 1.0]], ['2, k, 7', [-0.482383, 0.64437, 1.0]], ['2, k, 8', [0.154406, 0.274764, 1.0]], ['2, k, 9', [0.159999, 0.556083, 1.0]], ['2, k, 10', [0.109288, 0.768796, 1.0]], ['2, k, 11', [0.0933453, 0.799848, 1.0]], ['2, k, 12', [-0.0446985, -0.292445, 1.0]], ['2, k, 13', [-0.082868, -0.689856, 1.0]], ['2, k, 14', [-0.106239, -1.08731, 1.0]], ['2, k, 15', [-0.11494, -1.1267, 1.0]], ['2, k, 16', [0.136484, -0.273055, 1.0]], ['2, k, 17', [0.167213, -0.680691, 1.0]], ['2, k, 18', [0.17508, -1.05626, 1.0]], ['2, k, 19', [0.16281, -1.09587, 1.0]], ['2, k, 20', [-0.0376377, 0.17848, 1.0]], ['2, k, 21', [-0.494538, 0.681411, 1.0]], ['2, k, 22', [-0.529098, 0.613728, 1.0]], ['2, k, 23', [0.0806668, 0.835977, 1.0]], ['2, k, 24', [0.139631, 0.803596, 1.0]]]
[['2, k, 0', [0.0451775, -0.285817, 1.0]], ['2, k, 1', [-0.00267747, -0.0183504, 1.0]], ['2, k, 2', [-0.0494056, 0.242628, 1.0]], ['2, k, 3', [-0.0877795, 0.391498, 1.0]], ['2, k, 4', [-0.242786, 0.194185, 1.0]], ['2, k, 5', [-0.374819, 0.383947, 1.0]], ['2, k, 6', [-0.462083, 0.583802, 1.0]], ['2, k, 7', [-0.489638, 0.642444, 1.0]], ['2, k, 8', [0.151535, 0.274355, 1.0]], ['2, k, 9', [0.15237, 0.558616, 1.0]], ['2, k, 10', [0.0997688, 0.771283, 1.0]], ['2, k, 11', [0.0819113, 0.802852, 1.0]], ['2, k, 12', [-0.0462559, -0.290489, 1.0]], ['2, k, 13', [-0.0827037, -0.689982, 1.0]], ['2, k, 14', [-0.105978, -1.08742, 1.0]], ['2, k, 15', [-0.12343, -1.14803, 1.0]], ['2, k, 16', [0.135205, -0.271741, 1.0]], ['2, k, 17', [0.167295, -0.680713, 1.0]], ['2, k, 18', [0.175087, -1.05625, 1.0]], ['2, k, 19', [0.162559, -1.09578, 1.0]], ['2, k, 20', [-0.0379096, 0.178465, 1.0]], ['2, k, 21', [-0.505499, 0.679686, 1.0]], ['2, k, 22', [-0.53468, 0.611579, 1.0]], ['2, k, 23', [0.0634586, 0.842112, 1.0]], ['2, k, 24', [0.127842, 0.809609, 1.0]]]
[['2, k, 0', [0.0446407, -0.285067, 1.0]], ['2, k, 1', [-0.00246217, -0.0183871, 1.0]], ['2, k, 2', [-0.0472623, 0.240966, 1.0]], ['2, k, 3', [-0.0899308, 0.390916, 1.0]], ['2, k, 4', [-0.242981, 0.194251, 1.0]], ['2, k, 5', [-0.382112, 0.383028, 1.0]], ['2, k, 6', [-0.46957, 0.582992, 1.0]], ['2, k, 7', [-0.499658, 0.637222, 1.0]], ['2, k, 8', [0.156306, 0.270807, 1.0]], ['2, k, 9', [0.144403, 0.561597, 1.0]], ['2, k, 10', [0.0874053, 0.773875, 1.0]], ['2, k, 11', [0.0711658, 0.803422, 1.0]], ['2, k, 12', [-0.0472464, -0.288935, 1.0]], ['2, k, 13', [-0.0826467, -0.689994, 1.0]], ['2, k, 14', [-0.105984, -1.08751, 1.0]], ['2, k, 15', [-0.123301, -1.14801, 1.0]], ['2, k, 16', [0.134999, -0.271551, 1.0]], ['2, k, 17', [0.167444, -0.681088, 1.0]], ['2, k, 18', [0.175159, -1.05635, 1.0]], ['2, k, 19', [0.162707, -1.09581, 1.0]], ['2, k, 20', [-0.0364696, 0.177414, 1.0]], ['2, k, 21', [-0.508038, 0.672172, 1.0]], ['2, k, 22', [-0.54472, 0.608974, 1.0]], ['2, k, 23', [0.061334, 0.840164, 1.0]], ['2, k, 24', [0.117809, 0.813513, 1.0]]]
[['2, k, 0', [0.0433799, -0.283911, 1.0]], ['2, k, 1', [-0.00247618, -0.0184574, 1.0]], ['2, k, 2', [-0.0461478, 0.238928, 1.0]], ['2, k, 3', [-0.0939811, 0.389782, 1.0]], ['2, k, 4', [-0.243524, 0.194246, 1.0]], ['2, k, 5', [-0.389698, 0.380463, 1.0]], ['2, k, 6', [-0.477189, 0.580722, 1.0]], ['2, k, 7', [-0.507979, 0.635295, 1.0]], ['2, k, 8', [0.156989, 0.269966, 1.0]], ['2, k, 9', [0.137925, 0.561888, 1.0]], ['2, k, 10', [0.0792366, 0.774325, 1.0]], ['2, k, 11', [0.0600948, 0.805083, 1.0]], ['2, k, 12', [-0.0485026, -0.28739, 1.0]], ['2, k, 13', [-0.0823401, -0.690233, 1.0]], ['2, k, 14', [-0.106028, -1.08759, 1.0]], ['2, k, 15', [-0.123205, -1.14801, 1.0]], ['2, k, 16', [0.133842, -0.270895, 1.0]], ['2, k, 17', [0.167503, -0.681254, 1.0]], ['2, k, 18', [0.175188, -1.05637, 1.0]], ['2, k, 19', [0.16269, -1.09576, 1.0]], ['2, k, 20', [-0.0357629, 0.176054, 1.0]], ['2, k, 21', [-0.525536, 0.670885, 1.0]], ['2, k, 22', [-0.553169, 0.608021, 1.0]], ['2, k, 23', [0.0459596, 0.840701, 1.0]], ['2, k, 24', [0.106286, 0.816489, 1.0]]]
[['2, k, 0', [0.0423393, -0.28317, 1.0]], ['2, k, 1', [-0.00260541, -0.0186276, 1.0]], ['2, k, 2', [-0.0458275, 0.237308, 1.0]], ['2, k, 3', [-0.0972398, 0.388798, 1.0]], ['2, k, 4', [-0.244016, 0.194239, 1.0]], ['2, k, 5', [-0.394145, 0.376604, 1.0]], ['2, k, 6', [-0.48087, 0.577508, 1.0]], ['2, k, 7', [-0.511907, 0.630861, 1.0]], ['2, k, 8', [0.154164, 0.2693, 1.0]], ['2, k, 9', [0.129942, 0.561748, 1.0]], ['2, k, 10', [0.0686439, 0.774226, 1.0]], ['2, k, 11', [0.0472038, 0.805073, 1.0]], ['2, k, 12', [-0.0496258, -0.286316, 1.0]], ['2, k, 13', [-0.0817235, -0.69095, 1.0]], ['2, k, 14', [-0.10608, -1.08758, 1.0]], ['2, k, 15', [-0.122558, -1.14805, 1.0]], ['2, k, 16', [0.132934, -0.270543, 1.0]], ['2, k, 17', [0.167741, -0.681327, 1.0]], ['2, k, 18', [0.175162, -1.05654, 1.0]], ['2, k, 19', [0.162605, -1.09586, 1.0]], ['2, k, 20', [-0.0355741, 0.174831, 1.0]], ['2, k, 21', [-0.525764, 0.662861, 1.0]], ['2, k, 22', [-0.556947, 0.600547, 1.0]], ['2, k, 23', [0.0382273, 0.841884, 1.0]], ['2, k, 24', [0.0935148, 0.815403, 1.0]]]
[['2, k, 0', [0.0422653, -0.28266, 1.0]], ['2, k, 1', [-0.00352067, -0.0189221, 1.0]], ['2, k, 2', [-0.0499633, 0.234814, 1.0]], ['2, k, 3', [-0.100874, 0.387322, 1.0]], ['2, k, 4', [-0.244852, 0.19334, 1.0]], ['2, k, 5', [-0.40097, 0.371339, 1.0]], ['2, k, 6', [-0.491819, 0.571822, 1.0]], ['2, k, 7', [-0.52286, 0.616202, 1.0]], ['2, k, 8', [0.151875, 0.268978, 1.0]], ['2, k, 9', [0.123876, 0.561237, 1.0]], ['2, k, 10', [0.0593543, 0.773726, 1.0]], ['2, k, 11', [0.0357532, 0.804195, 1.0]], ['2, k, 12', [-0.049821, -0.285798, 1.0]], ['2, k, 13', [-0.0812756, -0.690863, 1.0]], ['2, k, 14', [-0.106086, -1.08757, 1.0]], ['2, k, 15', [-0.121364, -1.14812, 1.0]], ['2, k, 16', [0.132974, -0.270137, 1.0]], ['2, k, 17', [0.16818, -0.681354, 1.0]], ['2, k, 18', [0.175162, -1.05651, 1.0]], ['2, k, 19', [0.1624, -1.09577, 1.0]], ['2, k, 20', [-0.0385739, 0.172952, 1.0]], ['2, k, 21', [-0.540136, 0.652766, 1.0]], ['2, k, 22', [-0.563476, 0.582586, 1.0]], ['2, k, 23', [0.0202331, 0.8436, 1.0]], ['2, k, 24', [0.0819488, 0.822931, 1.0]]]
[['2, k, 0', [0.0419066, -0.281622, 1.0]], ['2, k, 1', [-0.00790426, -0.0194611, 1.0]], ['2, k, 2', [-0.0634636, 0.230481, 1.0]], ['2, k, 3', [-0.104269, 0.386034, 1.0]], ['2, k, 4', [-0.254724, 0.188952, 1.0]], ['2, k, 5', [-0.40774, 0.362186, 1.0]], ['2, k, 6', [-0.496382, 0.563968, 1.0]], ['2, k, 7', [-0.529973, 0.611322, 1.0]], ['2, k, 8', [0.130942, 0.26999, 1.0]], ['2, k, 9', [0.117326, 0.56079, 1.0]], ['2, k, 10', [0.0492916, 0.772954, 1.0]], ['2, k, 11', [0.0242154, 0.804855, 1.0]], ['2, k, 12', [-0.0499185, -0.285271, 1.0]], ['2, k, 13', [-0.0806228, -0.690768, 1.0]], ['2, k, 14', [-0.106092, -1.08765, 1.0]], ['2, k, 15', [-0.121306, -1.14811, 1.0]], ['2, k, 16', [0.132265, -0.26858, 1.0]], ['2, k, 17', [0.1686, -0.68147, 1.0]], ['2, k, 18', [0.174985, -1.0567, 1.0]], ['2, k, 19', [0.159656, -1.09589, 1.0]], ['2, k, 20', [-0.049415, 0.16954, 1.0]], ['2, k, 21', [-0.546592, 0.648504, 1.0]], ['2, k, 22', [-0.571266, 0.577467, 1.0]], ['2, k, 23', [0.00674851, 0.845753, 1.0]], ['2, k, 24', [0.0708709, 0.813014, 1.0]]]
[['2, k, 0', [0.0416921, -0.281008, 1.0]], ['2, k, 1', [-0.0079639, -0.0195139, 1.0]], ['2, k, 2', [-0.0625602, 0.230076, 1.0]], ['2, k, 3', [-0.109414, 0.384926, 1.0]], ['2, k, 4', [-0.254599, 0.188994, 1.0]], ['2, k, 5', [-0.41109, 0.355096, 1.0]], ['2, k, 6', [-0.543951, 0.538127, 1.0]], ['2, k, 7', [-0.555017, 0.597488, 1.0]], ['2, k, 8', [0.133148, 0.26871, 1.0]], ['2, k, 9', [0.110304, 0.559699, 1.0]], ['2, k, 10', [0.037883, 0.770704, 1.0]], ['2, k, 11', [0.0096586, 0.801788, 1.0]], ['2, k, 12', [-0.0501721, -0.284493, 1.0]], ['2, k, 13', [-0.0802064, -0.690553, 1.0]], ['2, k, 14', [-0.10613, -1.0876, 1.0]], ['2, k, 15', [-0.121033, -1.14797, 1.0]], ['2, k, 16', [0.132126, -0.268224, 1.0]], ['2, k, 17', [0.169394, -0.681555, 1.0]], ['2, k, 18', [0.174836, -1.05731, 1.0]], ['2, k, 19', [0.159731, -1.09644, 1.0]], ['2, k, 20', [-0.0490032, 0.169237, 1.0]], ['2, k, 21', [-0.572515, 0.638911, 1.0]], ['2, k, 22', [-0.596681, 0.568576, 1.0]], ['2, k, 23', [-0.0253756, 0.841345, 1.0]], ['2, k, 24', [0.0511976, 0.832674, 1.0]]]
[['2, k, 0', [0.0405633, -0.280048, 1.0]], ['2, k, 1', [-0.0084815, -0.0194148, 1.0]], ['2, k, 2', [-0.0623278, 0.230128, 1.0]], ['2, k, 3', [-0.11303, 0.384424, 1.0]], ['2, k, 4', [-0.25465, 0.189063, 1.0]], ['2, k, 5', [-0.41649, 0.348379, 1.0]], ['2, k, 6', [-0.543579, 0.534219, 1.0]], ['2, k, 7', [-0.561528, 0.593949, 1.0]], ['2, k, 8', [0.134404, 0.267811, 1.0]], ['2, k, 9', [0.104661, 0.558371, 1.0]], ['2, k, 10', [0.0219367, 0.766435, 1.0]], ['2, k, 11', [-0.0027841, 0.802632, 1.0]], ['2, k, 12', [-0.0510589, -0.28345, 1.0]], ['2, k, 13', [-0.0796748, -0.69065, 1.0]], ['2, k, 14', [-0.106569, -1.088, 1.0]], ['2, k, 15', [-0.121186, -1.14829, 1.0]], ['2, k, 16', [0.130824, -0.267481, 1.0]], ['2, k, 17', [0.170935, -0.68103, 1.0]], ['2, k, 18', [0.174871, -1.05738, 1.0]], ['2, k, 19', [0.159933, -1.09645, 1.0]], ['2, k, 20', [-0.0489565, 0.169242, 1.0]], ['2, k, 21', [-0.578075, 0.633563, 1.0]], ['2, k, 22', [-0.605501, 0.566119, 1.0]], ['2, k, 23', [-0.0253889, 0.843913, 1.0]], ['2, k, 24', [0.0438729, 0.815661, 1.0]]]
