[['2, k, 0', [-0.1782522, -0.1242533, 1.0]], ['2, k, 1', [-0.177474, 0.1173386, 1.0]], ['2, k, 2', [-0.1757341, 0.3544066, 1.0]], ['2, k, 3', [-0.1741115, 0.4800828, 1.0]], ['2, k, 4', [-0.3073313, 0.2524922, 1.0]], ['2, k, 5', [-0.2437396, 0.03393488, 1.0]], ['2, k, 6', [-0.1613876, -0.1344355, 1.0]], ['2, k, 7', [-0.1264617, -0.1576334, 1.0]], ['2, k, 8', [-0.02804455, 0.2621499, 1.0]], ['2, k, 9', [-0.05172156, 0.05600919, 1.0]], ['2, k, 10', [-0.0989804, -0.1039117, 1.0]], ['2, k, 11', [-0.1256436, -0.1464087, 1.0]], ['2, k, 12', [-0.2429723, -0.1215686, 1.0]], ['2, k, 13', [-0.2672176, -0.2634616, 1.0]], ['2, k, 14', [-0.2535304, -0.6040452, 1.0]], ['2, k, 15', [-0.2483719, -0.6648835, 1.0]], ['2, k, 16', [-0.1097379, -0.1239906, 1.0]], ['2, k, 17', [0.0265439, -0.2604204, 1.0]], ['2, k, 18', [0.01373247, -0.6010125, 1.0]], ['2, k, 19', [0.02440991, -0.6649289, 1.0]], ['2, k, 20', [-0.1765461, 0.2958603, 1.0]], ['2, k, 21', [-0.1210914, -0.2206538, 1.0]], ['2, k, 22', [-0.1124832, -0.1380003, 1.0]], ['2, k, 23', [-0.1221166, -0.2164495, 1.0]], ['2, k, 24', [-0.1086192, -0.1554037, 1.0]]]
[['2, k, 0', [-0.1813203, -0.123129, 1.0]], ['2, k, 1', [-0.1805124, 0.1182291, 1.0]], ['2, k, 2', [-0.1800283, 0.35455, 1.0]], ['2, k, 3', [-0.1786973, 0.4823857, 1.0]], ['2, k, 4', [-0.3090672, 0.2573693, 1.0]], ['2, k, 5', [-0.2294276, 0.05789647, 1.0]], ['2, k, 6', [-0.1121159, -0.09191845, 1.0]], ['2, k, 7', [-0.1049897, -0.1122955, 1.0]], ['2, k, 8', [-0.03163971, 0.264853, 1.0]], ['2, k, 9', [-0.0535214, 0.05602048, 1.0]], ['2, k, 10', [-0.0748833, -0.09369963, 1.0]], ['2, k, 11', [-0.1059475, -0.119714, 1.0]], ['2, k, 12', [-0.2446968, -0.1208245, 1.0]], ['2, k, 13', [-0.2677557, -0.2642694, 1.0]], ['2, k, 14', [-0.2537215, -0.6032413, 1.0]], ['2, k, 15', [-0.2478862, -0.6658621, 1.0]], ['2, k, 16', [-0.1142517, -0.122587, 1.0]], ['2, k, 17', [0.02713991, -0.2630384, 1.0]], ['2, k, 18', [0.01368311, -0.5999315, 1.0]], ['2, k, 19', [0.02398687, -0.6648146, 1.0]], ['2, k, 20', [-0.180287, 0.2962304, 1.0]], ['2, k, 21', [-0.1001828, -0.1792526, 1.0]], ['2, k, 22', [-0.1003004, -0.07776202, 1.0]], ['2, k, 23', [-0.1024598, -0.1701955, 1.0]], ['2, k, 24', [-0.1034421, -0.1784128, 1.0]]]
[['2, k, 0', [-0.1818671, -0.1223695, 1.0]], ['2, k, 1', [-0.1809935, 0.1187734, 1.0]], ['2, k, 2', [-0.1803437, 0.3548928, 1.0]], ['2, k, 3', [-0.1788621, 0.4827133, 1.0]], ['2, k, 4', [-0.3076292, 0.2597767, 1.0]], ['2, k, 5', [-0.2224475, 0.06411006, 1.0]], ['2, k, 6', [-0.1179964, -0.04871276, 1.0]], ['2, k, 7', [-0.105124, -0.06982772, 1.0]], ['2, k, 8', [-0.03263772, 0.2658436, 1.0]], ['2, k, 9', [-0.05272873, 0.06645194, 1.0]], ['2, k, 10', [-0.07238819, -0.06778367, 1.0]], ['2, k, 11', [-0.1010607, -0.07709135, 1.0]], ['2, k, 12', [-0.2450002, -0.1201117, 1.0]], ['2, k, 13', [-0.2678643, -0.2642266, 1.0]], ['2, k, 14', [-0.2535518, -0.6034265, 1.0]], ['2, k, 15', [-0.2480078, -0.6655586, 1.0]], ['2, k, 16', [-0.1150864, -0.1217353, 1.0]], ['2, k, 17', [0.02709991, -0.2631259, 1.0]], ['2, k, 18', [0.01382527, -0.6001019, 1.0]], ['2, k, 19', [0.02523631, -0.6657239, 1.0]], ['2, k, 20', [-0.1806284, 0.2966053, 1.0]], ['2, k, 21', [-0.09470806, -0.1242601, 1.0]], ['2, k, 22', [-0.08103469, -0.04825432, 1.0]], ['2, k, 23', [-0.1011677, -0.1374275, 1.0]], ['2, k, 24', [-0.08458024, -0.09849755, 1.0]]]
[['2, k, 0', [-0.1823394, -0.1210585, 1.0]], ['2, k, 1', [-0.1820147, 0.1196603, 1.0]], ['2, k, 2', [-0.182063, 0.3554994, 1.0]], ['2, k, 3', [-0.1788366, 0.4833609, 1.0]], ['2, k, 4', [-0.3065924, 0.2627781, 1.0]], ['2, k, 5', [-0.213503, 0.07105292, 1.0]], ['2, k, 6', [-0.107526, -0.04621922, 1.0]], ['2, k, 7', [-0.1061352, -0.03380036, 1.0]], ['2, k, 8', [-0.03433627, 0.2667035, 1.0]], ['2, k, 9', [-0.05434551, 0.07513855, 1.0]], ['2, k, 10', [-0.09583861, -0.05602356, 1.0]], ['2, k, 11', [-0.1000086, -0.05011066, 1.0]], ['2, k, 12', [-0.2454681, -0.1185285, 1.0]], ['2, k, 13', [-0.2679265, -0.2643225, 1.0]], ['2, k, 14', [-0.2531368, -0.6031726, 1.0]], ['2, k, 15', [-0.2477291, -0.6652274, 1.0]], ['2, k, 16', [-0.115513, -0.1206374, 1.0]], ['2, k, 17', [0.02707358, -0.2631215, 1.0]], ['2, k, 18', [0.01373083, -0.5996353, 1.0]], ['2, k, 19', [0.02451202, -0.6639678, 1.0]], ['2, k, 20', [-0.1821392, 0.297286, 1.0]], ['2, k, 21', [-0.08946499, -0.07928934, 1.0]], ['2, k, 22', [-0.07483516, -0.01982853, 1.0]], ['2, k, 23', [-0.09729059, -0.1017218, 1.0]], ['2, k, 24', [-0.07498731, -0.03505391, 1.0]]]
[['2, k, 0', [-0.183292, -0.1170165, 1.0]], ['2, k, 1', [-0.1816154, 0.1218022, 1.0]], ['2, k, 2', [-0.1803894, 0.3567474, 1.0]], ['2, k, 3', [-0.1791791, 0.4836293, 1.0]], ['2, k, 4', [-0.3054879, 0.2683805, 1.0]], ['2, k, 5', [-0.2199837, 0.107278, 1.0]], ['2, k, 6', [-0.1197501, -0.006856616, 1.0]], ['2, k, 7', [-0.1009217, -0.01249202, 1.0]], ['2, k, 8', [-0.03451354, 0.2679164, 1.0]], ['2, k, 9', [-0.05050557, 0.114356, 1.0]], ['2, k, 10', [-0.06390199, 0.000296059, 1.0]], ['2, k, 11', [-0.09254489, -0.01459044, 1.0]], ['2, k, 12', [-0.246439, -0.1140501, 1.0]], ['2, k, 13', [-0.268061, -0.2641344, 1.0]], ['2, k, 14', [-0.2529241, -0.603039, 1.0]], ['2, k, 15', [-0.2478134, -0.6653169, 1.0]], ['2, k, 16', [-0.116332, -0.1171834, 1.0]], ['2, k, 17', [0.02672324, -0.2627169, 1.0]], ['2, k, 18', [0.0140197, -0.5999086, 1.0]], ['2, k, 19', [0.02520122, -0.6648203, 1.0]], ['2, k, 20', [-0.180857, 0.2986775, 1.0]], ['2, k, 21', [-0.09049524, -0.06533536, 1.0]], ['2, k, 22', [-0.07689926, 0.0100317, 1.0]], ['2, k, 23', [-0.09296019, -0.06688331, 1.0]], ['2, k, 24', [-0.07926919, -0.04588645, 1.0]]]
[['2, k, 0', [-0.1829627, -0.1148605, 1.0]], ['2, k, 1', [-0.1818886, 0.1242724, 1.0]], ['2, k, 2', [-0.181037, 0.3590763, 1.0]], ['2, k, 3', [-0.1790775, 0.4840964, 1.0]], ['2, k, 4', [-0.3041969, 0.2784458, 1.0]], ['2, k, 5', [-0.2295169, 0.1509364, 1.0]], ['2, k, 6', [-0.1176729, 0.03926533, 1.0]], ['2, k, 7', [-0.09189279, 0.02759967, 1.0]], ['2, k, 8', [-0.03591106, 0.2705244, 1.0]], ['2, k, 9', [-0.05085756, 0.1386698, 1.0]], ['2, k, 10', [-0.05222514, 0.0495255, 1.0]], ['2, k, 11', [-0.09193908, 0.02792929, 1.0]], ['2, k, 12', [-0.2461315, -0.1122594, 1.0]], ['2, k, 13', [-0.2682311, -0.2637793, 1.0]], ['2, k, 14', [-0.2529203, -0.602938, 1.0]], ['2, k, 15', [-0.2475824, -0.6645583, 1.0]], ['2, k, 16', [-0.1159158, -0.1145934, 1.0]], ['2, k, 17', [0.02653518, -0.2620878, 1.0]], ['2, k, 18', [0.01416763, -0.5982182, 1.0]], ['2, k, 19', [0.02505863, -0.6625667, 1.0]], ['2, k, 20', [-0.1814041, 0.3010619, 1.0]], ['2, k, 21', [-0.08152496, -0.01813277, 1.0]], ['2, k, 22', [-0.06865788, 0.04877556, 1.0]], ['2, k, 23', [-0.08704139, -0.01881486, 1.0]], ['2, k, 24', [-0.07288336, 0.02295147, 1.0]]]
[['2, k, 0', [-0.1831724, -0.1111001, 1.0]], ['2, k, 1', [-0.1825134, 0.1257872, 1.0]], ['2, k, 2', [-0.1816074, 0.3593204, 1.0]], ['2, k, 3', [-0.1791095, 0.4835037, 1.0]], ['2, k, 4', [-0.304723, 0.2815756, 1.0]], ['2, k, 5', [-0.2245005, 0.1627725, 1.0]], ['2, k, 6', [-0.11784, 0.08585067, 1.0]], ['2, k, 7', [-0.09932833, 0.09023071, 1.0]], ['2, k, 8', [-0.03803397, 0.2768545, 1.0]], ['2, k, 9', [-0.05188949, 0.1476596, 1.0]], ['2, k, 10', [-0.05280931, 0.08411004, 1.0]], ['2, k, 11', [-0.08828191, 0.07490207, 1.0]], ['2, k, 12', [-0.2465051, -0.1087208, 1.0]], ['2, k, 13', [-0.268298, -0.2637603, 1.0]], ['2, k, 14', [-0.2527686, -0.6032757, 1.0]], ['2, k, 15', [-0.2476622, -0.6656946, 1.0]], ['2, k, 16', [-0.1159543, -0.1102826, 1.0]], ['2, k, 17', [0.02631428, -0.260977, 1.0]], ['2, k, 18', [0.01422457, -0.5973705, 1.0]], ['2, k, 19', [0.02390755, -0.6606883, 1.0]], ['2, k, 20', [-0.1819722, 0.3015193, 1.0]], ['2, k, 21', [-0.07323848, 0.0626332, 1.0]], ['2, k, 22', [-0.07544973, 0.1061355, 1.0]], ['2, k, 23', [-0.08326553, 0.03344072, 1.0]], ['2, k, 24', [-0.07314626, 0.05910364, 1.0]]]
[['2, k, 0', [-0.1800423, -0.1067656, 1.0]], ['2, k, 1', [-0.1817865, 0.1277559, 1.0]], ['2, k, 2', [-0.181799, 0.3596696, 1.0]], ['2, k, 3', [-0.1789115, 0.4834392, 1.0]], ['2, k, 4', [-0.3059698, 0.2832492, 1.0]], ['2, k, 5', [-0.2523273, 0.203945, 1.0]], ['2, k, 6', [-0.1336486, 0.1733422, 1.0]], ['2, k, 7', [-0.09259909, 0.1810659, 1.0]], ['2, k, 8', [-0.04732915, 0.3094581, 1.0]], ['2, k, 9', [-0.03876504, 0.2158487, 1.0]], ['2, k, 10', [-0.08606666, 0.1594014, 1.0]], ['2, k, 11', [-0.08309197, 0.1551956, 1.0]], ['2, k, 12', [-0.2441741, -0.1066748, 1.0]], ['2, k, 13', [-0.2683994, -0.2637454, 1.0]], ['2, k, 14', [-0.2524625, -0.6038423, 1.0]], ['2, k, 15', [-0.2474017, -0.665733, 1.0]], ['2, k, 16', [-0.1119239, -0.1034212, 1.0]], ['2, k, 17', [0.02602198, -0.2606877, 1.0]], ['2, k, 18', [0.01383072, -0.598397, 1.0]], ['2, k, 19', [0.02424281, -0.6609986, 1.0]], ['2, k, 20', [-0.1820493, 0.3021482, 1.0]], ['2, k, 21', [-0.06745467, 0.1522477, 1.0]], ['2, k, 22', [-0.07447938, 0.2065823, 1.0]], ['2, k, 23', [-0.07715635, 0.1409462, 1.0]], ['2, k, 24', [-0.07500048, 0.1533085, 1.0]]]
[['2, k, 0', [-0.1819799, -0.1169544, 1.0]], ['2, k, 1', [-0.1820238, 0.126608, 1.0]], ['2, k, 2', [-0.1816393, 0.3612936, 1.0]], ['2, k, 3', [-0.1782236, 0.4810791, 1.0]], ['2, k, 4', [-0.3033766, 0.2742484, 1.0]], ['2, k, 5', [-0.2499374, 0.2108992, 1.0]], ['2, k, 6', [-0.1346869, 0.2124712, 1.0]], ['2, k, 7', [-0.09336748, 0.2271318, 1.0]], ['2, k, 8', [-0.0452639, 0.3139055, 1.0]], ['2, k, 9', [-0.01434455, 0.2251485, 1.0]], ['2, k, 10', [-0.06024531, 0.2176735, 1.0]], ['2, k, 11', [-0.08762985, 0.2236898, 1.0]], ['2, k, 12', [-0.2493011, -0.1188375, 1.0]], ['2, k, 13', [-0.2684183, -0.2636953, 1.0]], ['2, k, 14', [-0.251947, -0.6040267, 1.0]], ['2, k, 15', [-0.2474948, -0.6657691, 1.0]], ['2, k, 16', [-0.1112338, -0.1129491, 1.0]], ['2, k, 17', [0.02574852, -0.2607659, 1.0]], ['2, k, 18', [0.01404903, -0.5981449, 1.0]], ['2, k, 19', [0.02384607, -0.6607231, 1.0]], ['2, k, 20', [-0.1819801, 0.3029671, 1.0]], ['2, k, 21', [-0.0673951, 0.2031549, 1.0]], ['2, k, 22', [-0.08205809, 0.2572787, 1.0]], ['2, k, 23', [-0.07741892, 0.2020881, 1.0]], ['2, k, 24', [-0.09527427, 0.2514328, 1.0]]]
[['2, k, 0', [-0.1803913, -0.1216174, 1.0]], ['2, k, 1', [-0.1820512, 0.126619, 1.0]], ['2, k, 2', [-0.1838772, 0.3687634, 1.0]], ['2, k, 3', [-0.1785838, 0.4824033, 1.0]], ['2, k, 4', [-0.302652, 0.2703803, 1.0]], ['2, k, 5', [-0.2499196, 0.2417332, 1.0]], ['2, k, 6', [-0.1259893, 0.2676387, 1.0]], ['2, k, 7', [-0.09564534, 0.2802015, 1.0]], ['2, k, 8', [-0.04766776, 0.3195806, 1.0]], ['2, k, 9', [-0.03035758, 0.1604659, 1.0]], ['2, k, 10', [-0.1234944, 0.1202781, 1.0]], ['2, k, 11', [-0.09034596, 0.2566621, 1.0]], ['2, k, 12', [-0.248386, -0.12439, 1.0]], ['2, k, 13', [-0.2684358, -0.2636855, 1.0]], ['2, k, 14', [-0.2518869, -0.6039743, 1.0]], ['2, k, 15', [-0.2472666, -0.6658708, 1.0]], ['2, k, 16', [-0.1088813, -0.1167039, 1.0]], ['2, k, 17', [0.02574834, -0.2607658, 1.0]], ['2, k, 18', [0.0137628, -0.598914, 1.0]], ['2, k, 19', [0.02788412, -0.6632732, 1.0]], ['2, k, 20', [-0.1832875, 0.3074766, 1.0]], ['2, k, 21', [-0.06391976, 0.2674797, 1.0]], ['2, k, 22', [-0.08124398, 0.313155, 1.0]], ['2, k, 23', [-0.07742606, 0.2655724, 1.0]], ['2, k, 24', [-0.09212042, 0.2797043, 1.0]]]
[['2, k, 0', [-0.1798416, -0.1225878, 1.0]], ['2, k, 1', [-0.1816741, 0.1278828, 1.0]], ['2, k, 2', [-0.1834328, 0.3778136, 1.0]], ['2, k, 3', [-0.1801342, 0.4933099, 1.0]], ['2, k, 4', [-0.3009077, 0.2657483, 1.0]], ['2, k, 5', [-0.2517747, 0.3025228, 1.0]], ['2, k, 6', [-0.1310603, 0.3004302, 1.0]], ['2, k, 7', [-0.08973543, 0.3247073, 1.0]], ['2, k, 8', [-0.04786129, 0.3211955, 1.0]], ['2, k, 9', [-0.03258441, 0.1638511, 1.0]], ['2, k, 10', [-0.1257138, 0.1236515, 1.0]], ['2, k, 11', [-0.08735774, 0.3091506, 1.0]], ['2, k, 12', [-0.2480072, -0.1252399, 1.0]], ['2, k, 13', [-0.2682654, -0.2638442, 1.0]], ['2, k, 14', [-0.2517687, -0.6031117, 1.0]], ['2, k, 15', [-0.2478389, -0.6655475, 1.0]], ['2, k, 16', [-0.1080423, -0.1177277, 1.0]], ['2, k, 17', [0.02562407, -0.2609609, 1.0]], ['2, k, 18', [0.01380526, -0.5984918, 1.0]], ['2, k, 19', [0.02198467, -0.6613245, 1.0]], ['2, k, 20', [-0.1829072, 0.3149293, 1.0]], ['2, k, 21', [-0.06879231, 0.3261638, 1.0]], ['2, k, 22', [-0.1014142, 0.3351099, 1.0]], ['2, k, 23', [-0.08356746, 0.3287159, 1.0]], ['2, k, 24', [-0.1025001, 0.3164835, 1.0]]]
[['2, k, 0', [-0.1802784, -0.1238826, 1.0]], ['2, k, 1', [-0.1806432, 0.1246147, 1.0]], ['2, k, 2', [-0.1783334, 0.368302, 1.0]], ['2, k, 3', [-0.1823387, 0.5026524, 1.0]], ['2, k, 4', [-0.2988757, 0.2618161, 1.0]], ['2, k, 5', [-0.253318, 0.3231819, 1.0]], ['2, k, 6', [-0.1383571, 0.3532784, 1.0]], ['2, k, 7', [-0.08601723, 0.3754566, 1.0]], ['2, k, 8', [-0.05765239, 0.2971419, 1.0]], ['2, k, 9', [-0.03302776, 0.1847692, 1.0]], ['2, k, 10', [-0.1261569, 0.144497, 1.0]], ['2, k, 11', [-0.09182057, 0.366475, 1.0]], ['2, k, 12', [-0.2484053, -0.126038, 1.0]], ['2, k, 13', [-0.2682221, -0.2637095, 1.0]], ['2, k, 14', [-0.2512214, -0.6024084, 1.0]], ['2, k, 15', [-0.2477898, -0.6658009, 1.0]], ['2, k, 16', [-0.1085122, -0.1197019, 1.0]], ['2, k, 17', [0.02551862, -0.2610234, 1.0]], ['2, k, 18', [0.01427276, -0.599141, 1.0]], ['2, k, 19', [0.02128616, -0.6619365, 1.0]], ['2, k, 20', [-0.1793333, 0.3081138, 1.0]], ['2, k, 21', [-0.06697314, 0.3902837, 1.0]], ['2, k, 22', [-0.1028681, 0.386974, 1.0]], ['2, k, 23', [-0.0819618, 0.3823656, 1.0]], ['2, k, 24', [-0.1056902, 0.3693895, 1.0]]]
[['2, k, 0', [-0.1808931, -0.124495, 1.0]], ['2, k, 1', [-0.1807814, 0.1225145, 1.0]], ['2, k, 2', [-0.1778959, 0.3635179, 1.0]], ['2, k, 3', [-0.1809427, 0.5033876, 1.0]], ['2, k, 4', [-0.2969374, 0.2606401, 1.0]], ['2, k, 5', [-0.2549398, 0.363882, 1.0]], ['2, k, 6', [-0.1201979, 0.4194652, 1.0]], ['2, k, 7', [-0.08820237, 0.4324709, 1.0]], ['2, k, 8', [-0.05951313, 0.2898607, 1.0]], ['2, k, 9', [-0.03421102, 0.2059157, 1.0]], ['2, k, 10', [-0.1273378, 0.1655697, 1.0]], ['2, k, 11', [-0.08951598, 0.4264383, 1.0]], ['2, k, 12', [-0.2486384, -0.1261066, 1.0]], ['2, k, 13', [-0.2682091, -0.2636987, 1.0]], ['2, k, 14', [-0.2518383, -0.6011567, 1.0]], ['2, k, 15', [-0.2484213, -0.6650826, 1.0]], ['2, k, 16', [-0.1096533, -0.1211743, 1.0]], ['2, k, 17', [0.02541227, -0.2611927, 1.0]], ['2, k, 18', [0.0140821, -0.5998841, 1.0]], ['2, k, 19', [0.02628555, -0.6654318, 1.0]], ['2, k, 20', [-0.1789907, 0.3041013, 1.0]], ['2, k, 21', [-0.06725201, 0.4515689, 1.0]], ['2, k, 22', [-0.09504303, 0.4431813, 1.0]], ['2, k, 23', [-0.08307561, 0.4412596, 1.0]], ['2, k, 24', [-0.1044123, 0.4323322, 1.0]]]
[['2, k, 0', [-0.1806502, -0.122918, 1.0]], ['2, k, 1', [-0.1730813, 0.1273329, 1.0]], ['2, k, 2', [-0.1544324, 0.3740299, 1.0]], ['2, k, 3', [-0.1604941, 0.501206, 1.0]], ['2, k, 4', [-0.2877821, 0.2678525, 1.0]], ['2, k, 5', [-0.2558345, 0.3759327, 1.0]], ['2, k, 6', [-0.1290092, 0.4717183, 1.0]], ['2, k, 7', [-0.09430291, 0.4929044, 1.0]], ['2, k, 8', [-0.0479359, 0.2795862, 1.0]], ['2, k, 9', [-0.02309039, 0.3788939, 1.0]], ['2, k, 10', [-0.05768384, 0.4452705, 1.0]], ['2, k, 11', [-0.09163314, 0.4907482, 1.0]], ['2, k, 12', [-0.2481593, -0.1219914, 1.0]], ['2, k, 13', [-0.2680712, -0.2642716, 1.0]], ['2, k, 14', [-0.2518218, -0.6015829, 1.0]], ['2, k, 15', [-0.2481786, -0.6651344, 1.0]], ['2, k, 16', [-0.109374, -0.1204159, 1.0]], ['2, k, 17', [0.02495605, -0.2623752, 1.0]], ['2, k, 18', [0.01362889, -0.600267, 1.0]], ['2, k, 19', [0.0262891, -0.665351, 1.0]], ['2, k, 20', [-0.1600248, 0.3129987, 1.0]], ['2, k, 21', [-0.07708706, 0.5249447, 1.0]], ['2, k, 22', [-0.1122952, 0.5293569, 1.0]], ['2, k, 23', [-0.07983634, 0.5240731, 1.0]], ['2, k, 24', [-0.1119894, 0.5200249, 1.0]]]
[['2, k, 0', [-0.1760346, -0.09361809, 1.0]], ['2, k, 1', [-0.1735129, 0.1659872, 1.0]], ['2, k, 2', [-0.1719384, 0.4214542, 1.0]], ['2, k, 3', [-0.1538251, 0.5394557, 1.0]], ['2, k, 4', [-0.2895595, 0.2897705, 1.0]], ['2, k, 5', [-0.2529387, 0.4547463, 1.0]], ['2, k, 6', [-0.1410172, 0.5449331, 1.0]], ['2, k, 7', [-0.1082085, 0.5819666, 1.0]], ['2, k, 8', [-0.04231983, 0.3265081, 1.0]], ['2, k, 9', [-0.02895853, 0.4418492, 1.0]], ['2, k, 10', [-0.07935765, 0.4929668, 1.0]], ['2, k, 11', [-0.0910196, 0.5727267, 1.0]], ['2, k, 12', [-0.2410337, -0.09095619, 1.0]], ['2, k, 13', [-0.2680464, -0.2642783, 1.0]], ['2, k, 14', [-0.2523464, -0.6023641, 1.0]], ['2, k, 15', [-0.2484682, -0.6655511, 1.0]], ['2, k, 16', [-0.1070246, -0.09400111, 1.0]], ['2, k, 17', [0.02493343, -0.262332, 1.0]], ['2, k, 18', [0.01378107, -0.6005396, 1.0]], ['2, k, 19', [0.02630503, -0.6654645, 1.0]], ['2, k, 20', [-0.1722983, 0.359143, 1.0]], ['2, k, 21', [-0.08277593, 0.6228166, 1.0]], ['2, k, 22', [-0.136095, 0.5966743, 1.0]], ['2, k, 23', [-0.09536879, 0.6028548, 1.0]], ['2, k, 24', [-0.1148744, 0.5684782, 1.0]]]
[['2, k, 0', [-0.1753817, -0.08648257, 1.0]], ['2, k, 1', [-0.1731027, 0.1669406, 1.0]], ['2, k, 2', [-0.1706813, 0.4176429, 1.0]], ['2, k, 3', [-0.1547284, 0.532953, 1.0]], ['2, k, 4', [-0.2892302, 0.2993531, 1.0]], ['2, k, 5', [-0.2558141, 0.4671841, 1.0]], ['2, k, 6', [-0.1564602, 0.584722, 1.0]], ['2, k, 7', [-0.108863, 0.640665, 1.0]], ['2, k, 8', [-0.04241419, 0.3284954, 1.0]], ['2, k, 9', [-0.03267637, 0.4710235, 1.0]], ['2, k, 10', [-0.0932216, 0.613355, 1.0]], ['2, k, 11', [-0.1079673, 0.6382816, 1.0]], ['2, k, 12', [-0.2398966, -0.08449712, 1.0]], ['2, k, 13', [-0.267978, -0.2642353, 1.0]], ['2, k, 14', [-0.2521916, -0.6035808, 1.0]], ['2, k, 15', [-0.2468455, -0.6657605, 1.0]], ['2, k, 16', [-0.1069734, -0.08644641, 1.0]], ['2, k, 17', [0.02456502, -0.2612541, 1.0]], ['2, k, 18', [0.0140817, -0.6000509, 1.0]], ['2, k, 19', [0.02551578, -0.6649889, 1.0]], ['2, k, 20', [-0.1714083, 0.3568359, 1.0]], ['2, k, 21', [-0.09265579, 0.6946266, 1.0]], ['2, k, 22', [-0.1304919, 0.6621649, 1.0]], ['2, k, 23', [-0.1045515, 0.6881331, 1.0]], ['2, k, 24', [-0.1392714, 0.6204913, 1.0]]]
[['2, k, 0', [-0.1722807, -0.06888121, 1.0]], ['2, k, 1', [-0.1702329, 0.1761184, 1.0]], ['2, k, 2', [-0.1684442, 0.4202016, 1.0]], ['2, k, 3', [-0.156525, 0.5349549, 1.0]], ['2, k, 4', [-0.2880182, 0.3135699, 1.0]], ['2, k, 5', [-0.2402204, 0.508872, 1.0]], ['2, k, 6', [-0.1417056, 0.6321207, 1.0]], ['2, k, 7', [-0.1126501, 0.6904006, 1.0]], ['2, k, 8', [-0.04301275, 0.3346336, 1.0]], ['2, k, 9', [-0.02694477, 0.4739503, 1.0]], ['2, k, 10', [-0.07923765, 0.6260267, 1.0]], ['2, k, 11', [-0.1113807, 0.6752728, 1.0]], ['2, k, 12', [-0.2351329, -0.06706177, 1.0]], ['2, k, 13', [-0.2679658, -0.2642359, 1.0]], ['2, k, 14', [-0.2513306, -0.6037019, 1.0]], ['2, k, 15', [-0.2475667, -0.6653529, 1.0]], ['2, k, 16', [-0.1055705, -0.06904083, 1.0]], ['2, k, 17', [0.02392257, -0.260511, 1.0]], ['2, k, 18', [0.01402958, -0.5994996, 1.0]], ['2, k, 19', [0.02544755, -0.6648197, 1.0]], ['2, k, 20', [-0.1691824, 0.3600314, 1.0]], ['2, k, 21', [-0.1028092, 0.7476388, 1.0]], ['2, k, 22', [-0.1455918, 0.6786559, 1.0]], ['2, k, 23', [-0.1130976, 0.7227469, 1.0]], ['2, k, 24', [-0.1430556, 0.6576824, 1.0]]]
[['2, k, 0', [-0.1726631, -0.06731513, 1.0]], ['2, k, 1', [-0.1663726, 0.1773985, 1.0]], ['2, k, 2', [-0.1500019, 0.4179117, 1.0]], ['2, k, 3', [-0.1489732, 0.5315263, 1.0]], ['2, k, 4', [-0.2875476, 0.330026, 1.0]], ['2, k, 5', [-0.2769214, 0.4991126, 1.0]], ['2, k, 6', [-0.1713277, 0.6477596, 1.0]], ['2, k, 7', [-0.1182982, 0.7351216, 1.0]], ['2, k, 8', [-0.0446451, 0.3436016, 1.0]], ['2, k, 9', [-0.02015649, 0.4975522, 1.0]], ['2, k, 10', [-0.09152317, 0.6674865, 1.0]], ['2, k, 11', [-0.1188428, 0.7154269, 1.0]], ['2, k, 12', [-0.2354209, -0.06576769, 1.0]], ['2, k, 13', [-0.2678814, -0.2641719, 1.0]], ['2, k, 14', [-0.2512332, -0.60377, 1.0]], ['2, k, 15', [-0.2476727, -0.6652504, 1.0]], ['2, k, 16', [-0.1060659, -0.06724283, 1.0]], ['2, k, 17', [0.02385823, -0.2607785, 1.0]], ['2, k, 18', [0.01442186, -0.5987594, 1.0]], ['2, k, 19', [0.0252302, -0.6637625, 1.0]], ['2, k, 20', [-0.1554388, 0.359131, 1.0]], ['2, k, 21', [-0.1141676, 0.7910456, 1.0]], ['2, k, 22', [-0.1394871, 0.7371005, 1.0]], ['2, k, 23', [-0.1212531, 0.7706172, 1.0]], ['2, k, 24', [-0.1474954, 0.7014192, 1.0]]]
