[['2, k, 0', [-0.0668755, -0.700843, 1.0]], ['2, k, 1', [-0.0777169, -0.41336, 1.0]], ['2, k, 2', [-0.0878781, -0.130412, 1.0]], ['2, k, 3', [-0.0933417, 0.0176909, 1.0]], ['2, k, 4', [-0.258454, -0.234403, 1.0]], ['2, k, 5', [-0.413042, -0.403643, 1.0]], ['2, k, 6', [-0.308349, -0.590591, 1.0]], ['2, k, 7', [-0.284892, -0.605144, 1.0]], ['2, k, 8', [0.0906118, -0.228586, 1.0]], ['2, k, 9', [0.270416, -0.366162, 1.0]], ['2, k, 10', [0.16437, -0.547983, 1.0]], ['2, k, 11', [0.111221, -0.565254, 1.0]], ['2, k, 12', [-0.145509, -0.692695, 1.0]], ['2, k, 13', [-0.216167, -1.00075, 1.0]], ['2, k, 14', [-0.281569, -1.36635, 1.0]], ['2, k, 15', [-0.275635, -1.43066, 1.0]], ['2, k, 16', [0.0135703, -0.690142, 1.0]], ['2, k, 17', [0.0974106, -0.989875, 1.0]], ['2, k, 18', [0.178954, -1.3684, 1.0]], ['2, k, 19', [0.187246, -1.40402, 1.0]], ['2, k, 20', [-0.0854492, -0.200571, 1.0]], ['2, k, 21', [-0.259869, -0.708531, 1.0]], ['2, k, 22', [-0.247039, -0.599693, 1.0]], ['2, k, 23', [0.0964388, -0.650887, 1.0]], ['2, k, 24', [0.0750959, -0.54828, 1.0]]]
[['2, k, 0', [-0.0688409, -0.70199, 1.0]], ['2, k, 1', [-0.0784289, -0.414092, 1.0]], ['2, k, 2', [-0.0878895, -0.131014, 1.0]], ['2, k, 3', [-0.0933568, 0.016201, 1.0]], ['2, k, 4', [-0.258959, -0.232922, 1.0]], ['2, k, 5', [-0.409399, -0.411326, 1.0]], ['2, k, 6', [-0.310782, -0.590861, 1.0]], ['2, k, 7', [-0.270052, -0.625977, 1.0]], ['2, k, 8', [0.0900398, -0.229983, 1.0]], ['2, k, 9', [0.255832, -0.382896, 1.0]], ['2, k, 10', [0.168165, -0.569458, 1.0]], ['2, k, 11', [0.124291, -0.585097, 1.0]], ['2, k, 12', [-0.147364, -0.693664, 1.0]], ['2, k, 13', [-0.216136, -0.999867, 1.0]], ['2, k, 14', [-0.280457, -1.36196, 1.0]], ['2, k, 15', [-0.275212, -1.42471, 1.0]], ['2, k, 16', [0.0114516, -0.691521, 1.0]], ['2, k, 17', [0.0972296, -0.991655, 1.0]], ['2, k, 18', [0.178358, -1.35967, 1.0]], ['2, k, 19', [0.187472, -1.40207, 1.0]], ['2, k, 20', [-0.0855938, -0.201171, 1.0]], ['2, k, 21', [-0.243455, -0.689309, 1.0]], ['2, k, 22', [-0.238528, -0.591214, 1.0]], ['2, k, 23', [0.0966002, -0.662048, 1.0]], ['2, k, 24', [0.0896209, -0.565442, 1.0]]]
[['2, k, 0', [-0.0696917, -0.70216, 1.0]], ['2, k, 1', [-0.0786883, -0.414164, 1.0]], ['2, k, 2', [-0.0878953, -0.131022, 1.0]], ['2, k, 3', [-0.0934352, 0.0160131, 1.0]], ['2, k, 4', [-0.2591, -0.232843, 1.0]], ['2, k, 5', [-0.409833, -0.409787, 1.0]], ['2, k, 6', [-0.312183, -0.589642, 1.0]], ['2, k, 7', [-0.273466, -0.62542, 1.0]], ['2, k, 8', [0.090002, -0.230087, 1.0]], ['2, k, 9', [0.254435, -0.384202, 1.0]], ['2, k, 10', [0.167273, -0.570039, 1.0]], ['2, k, 11', [0.122895, -0.586319, 1.0]], ['2, k, 12', [-0.148125, -0.693749, 1.0]], ['2, k, 13', [-0.216277, -0.999833, 1.0]], ['2, k, 14', [-0.279874, -1.36037, 1.0]], ['2, k, 15', [-0.275214, -1.42215, 1.0]], ['2, k, 16', [0.0105476, -0.691752, 1.0]], ['2, k, 17', [0.0969556, -0.991756, 1.0]], ['2, k, 18', [0.177444, -1.36117, 1.0]], ['2, k, 19', [0.186403, -1.40326, 1.0]], ['2, k, 20', [-0.0856194, -0.201185, 1.0]], ['2, k, 21', [-0.245463, -0.687543, 1.0]], ['2, k, 22', [-0.242774, -0.594515, 1.0]], ['2, k, 23', [0.0939774, -0.667505, 1.0]], ['2, k, 24', [0.0924433, -0.570936, 1.0]]]
[['2, k, 0', [-0.0704668, -0.702442, 1.0]], ['2, k, 1', [-0.0788604, -0.414273, 1.0]], ['2, k, 2', [-0.0878472, -0.131049, 1.0]], ['2, k, 3', [-0.0934236, 0.0158453, 1.0]], ['2, k, 4', [-0.259278, -0.232475, 1.0]], ['2, k, 5', [-0.410073, -0.409882, 1.0]], ['2, k, 6', [-0.312702, -0.589648, 1.0]], ['2, k, 7', [-0.275285, -0.624369, 1.0]], ['2, k, 8', [0.0899388, -0.230624, 1.0]], ['2, k, 9', [0.253377, -0.385235, 1.0]], ['2, k, 10', [0.166585, -0.570444, 1.0]], ['2, k, 11', [0.120848, -0.588896, 1.0]], ['2, k, 12', [-0.148828, -0.693897, 1.0]], ['2, k, 13', [-0.216484, -0.998866, 1.0]], ['2, k, 14', [-0.280858, -1.36066, 1.0]], ['2, k, 15', [-0.274719, -1.42297, 1.0]], ['2, k, 16', [0.00972855, -0.692143, 1.0]], ['2, k, 17', [0.0967266, -0.992218, 1.0]], ['2, k, 18', [0.178989, -1.36361, 1.0]], ['2, k, 19', [0.1884, -1.40589, 1.0]], ['2, k, 20', [-0.0856118, -0.201206, 1.0]], ['2, k, 21', [-0.24966, -0.691249, 1.0]], ['2, k, 22', [-0.244336, -0.593418, 1.0]], ['2, k, 23', [0.0913678, -0.665856, 1.0]], ['2, k, 24', [0.0936214, -0.570565, 1.0]]]
[['2, k, 0', [-0.0713339, -0.702608, 1.0]], ['2, k, 1', [-0.0791991, -0.41431, 1.0]], ['2, k, 2', [-0.0878592, -0.131035, 1.0]], ['2, k, 3', [-0.0934235, 0.0158599, 1.0]], ['2, k, 4', [-0.259474, -0.232109, 1.0]], ['2, k, 5', [-0.410939, -0.408449, 1.0]], ['2, k, 6', [-0.314068, -0.588311, 1.0]], ['2, k, 7', [-0.276367, -0.624248, 1.0]], ['2, k, 8', [0.0899239, -0.230818, 1.0]], ['2, k, 9', [0.252245, -0.386072, 1.0]], ['2, k, 10', [0.165984, -0.570844, 1.0]], ['2, k, 11', [0.119654, -0.589181, 1.0]], ['2, k, 12', [-0.149542, -0.693887, 1.0]], ['2, k, 13', [-0.216725, -0.99897, 1.0]], ['2, k, 14', [-0.282351, -1.36211, 1.0]], ['2, k, 15', [-0.279515, -1.42521, 1.0]], ['2, k, 16', [0.008718, -0.692475, 1.0]], ['2, k, 17', [0.0964613, -0.99262, 1.0]], ['2, k, 18', [0.178866, -1.3619, 1.0]], ['2, k, 19', [0.188472, -1.40372, 1.0]], ['2, k, 20', [-0.0856526, -0.201197, 1.0]], ['2, k, 21', [-0.248917, -0.689199, 1.0]], ['2, k, 22', [-0.249876, -0.592688, 1.0]], ['2, k, 23', [0.091629, -0.666877, 1.0]], ['2, k, 24', [0.0916076, -0.571431, 1.0]]]
[['2, k, 0', [-0.0724015, -0.70279, 1.0]], ['2, k, 1', [-0.0796202, -0.41437, 1.0]], ['2, k, 2', [-0.0879221, -0.131021, 1.0]], ['2, k, 3', [-0.0933157, 0.0157634, 1.0]], ['2, k, 4', [-0.259527, -0.231879, 1.0]], ['2, k, 5', [-0.411852, -0.40648, 1.0]], ['2, k, 6', [-0.314623, -0.588141, 1.0]], ['2, k, 7', [-0.277026, -0.624525, 1.0]], ['2, k, 8', [0.0899068, -0.231105, 1.0]], ['2, k, 9', [0.251209, -0.386656, 1.0]], ['2, k, 10', [0.165136, -0.571231, 1.0]], ['2, k, 11', [0.120875, -0.589751, 1.0]], ['2, k, 12', [-0.150557, -0.693819, 1.0]], ['2, k, 13', [-0.217337, -0.998641, 1.0]], ['2, k, 14', [-0.282401, -1.36204, 1.0]], ['2, k, 15', [-0.280132, -1.42449, 1.0]], ['2, k, 16', [0.00761487, -0.692856, 1.0]], ['2, k, 17', [0.0957417, -0.993485, 1.0]], ['2, k, 18', [0.180558, -1.36893, 1.0]], ['2, k, 19', [0.190674, -1.41081, 1.0]], ['2, k, 20', [-0.085747, -0.201199, 1.0]], ['2, k, 21', [-0.249393, -0.687973, 1.0]], ['2, k, 22', [-0.248597, -0.593003, 1.0]], ['2, k, 23', [0.0942105, -0.668, 1.0]], ['2, k, 24', [0.0954755, -0.570262, 1.0]]]
[['2, k, 0', [-0.073006, -0.703028, 1.0]], ['2, k, 1', [-0.0798591, -0.414491, 1.0]], ['2, k, 2', [-0.0880316, -0.131187, 1.0]], ['2, k, 3', [-0.0931396, 0.0156296, 1.0]], ['2, k, 4', [-0.259678, -0.231796, 1.0]], ['2, k, 5', [-0.412921, -0.404865, 1.0]], ['2, k, 6', [-0.314857, -0.588406, 1.0]], ['2, k, 7', [-0.276317, -0.628971, 1.0]], ['2, k, 8', [0.0898432, -0.231062, 1.0]], ['2, k, 9', [0.25054, -0.386946, 1.0]], ['2, k, 10', [0.16412, -0.571247, 1.0]], ['2, k, 11', [0.116991, -0.59181, 1.0]], ['2, k, 12', [-0.151156, -0.693858, 1.0]], ['2, k, 13', [-0.217914, -0.997589, 1.0]], ['2, k, 14', [-0.282586, -1.36199, 1.0]], ['2, k, 15', [-0.240888, -1.44754, 1.0]], ['2, k, 16', [0.00702699, -0.693245, 1.0]], ['2, k, 17', [0.0951782, -0.994124, 1.0]], ['2, k, 18', [0.179646, -1.36699, 1.0]], ['2, k, 19', [0.190351, -1.40955, 1.0]], ['2, k, 20', [-0.0859103, -0.201342, 1.0]], ['2, k, 21', [-0.249004, -0.693304, 1.0]], ['2, k, 22', [-0.248323, -0.595511, 1.0]], ['2, k, 23', [0.0904991, -0.667993, 1.0]], ['2, k, 24', [0.0919211, -0.567672, 1.0]]]
[['2, k, 0', [-0.073787, -0.703089, 1.0]], ['2, k, 1', [-0.0803705, -0.414428, 1.0]], ['2, k, 2', [-0.0884973, -0.130893, 1.0]], ['2, k, 3', [-0.0931368, 0.0155627, 1.0]], ['2, k, 4', [-0.259714, -0.231392, 1.0]], ['2, k, 5', [-0.414927, -0.403688, 1.0]], ['2, k, 6', [-0.314936, -0.588162, 1.0]], ['2, k, 7', [-0.274559, -0.628596, 1.0]], ['2, k, 8', [0.0897041, -0.231278, 1.0]], ['2, k, 9', [0.24996, -0.387288, 1.0]], ['2, k, 10', [0.163569, -0.571569, 1.0]], ['2, k, 11', [0.116643, -0.590987, 1.0]], ['2, k, 12', [-0.152053, -0.693616, 1.0]], ['2, k, 13', [-0.21818, -0.996656, 1.0]], ['2, k, 14', [-0.282501, -1.36149, 1.0]], ['2, k, 15', [-0.2771, -1.42969, 1.0]], ['2, k, 16', [0.00638634, -0.693501, 1.0]], ['2, k, 17', [0.0946715, -0.994268, 1.0]], ['2, k, 18', [0.178684, -1.36563, 1.0]], ['2, k, 19', [0.189833, -1.40799, 1.0]], ['2, k, 20', [-0.086361, -0.201151, 1.0]], ['2, k, 21', [-0.249053, -0.693416, 1.0]], ['2, k, 22', [-0.248326, -0.595343, 1.0]], ['2, k, 23', [0.0875697, -0.66757, 1.0]], ['2, k, 24', [0.0912898, -0.56862, 1.0]]]
[['2, k, 0', [-0.0740839, -0.703126, 1.0]], ['2, k, 1', [-0.080683, -0.414401, 1.0]], ['2, k, 2', [-0.0889933, -0.130618, 1.0]], ['2, k, 3', [-0.0931124, 0.0155656, 1.0]], ['2, k, 4', [-0.259721, -0.231422, 1.0]], ['2, k, 5', [-0.417173, -0.401468, 1.0]], ['2, k, 6', [-0.31502, -0.586762, 1.0]], ['2, k, 7', [-0.2711, -0.62964, 1.0]], ['2, k, 8', [0.0894094, -0.230868, 1.0]], ['2, k, 9', [0.249735, -0.387332, 1.0]], ['2, k, 10', [0.161026, -0.570771, 1.0]], ['2, k, 11', [0.135956, -0.566598, 1.0]], ['2, k, 12', [-0.152408, -0.693565, 1.0]], ['2, k, 13', [-0.218511, -0.99616, 1.0]], ['2, k, 14', [-0.283421, -1.36329, 1.0]], ['2, k, 15', [-0.277222, -1.42998, 1.0]], ['2, k, 16', [0.00616553, -0.693593, 1.0]], ['2, k, 17', [0.0943, -0.994101, 1.0]], ['2, k, 18', [0.17889, -1.36612, 1.0]], ['2, k, 19', [0.190346, -1.40816, 1.0]], ['2, k, 20', [-0.0868574, -0.200969, 1.0]], ['2, k, 21', [-0.249174, -0.693751, 1.0]], ['2, k, 22', [-0.244466, -0.594113, 1.0]], ['2, k, 23', [0.0899655, -0.619858, 1.0]], ['2, k, 24', [0.0953238, -0.550458, 1.0]]]
[['2, k, 0', [-0.0742332, -0.703038, 1.0]], ['2, k, 1', [-0.0810234, -0.414174, 1.0]], ['2, k, 2', [-0.0893765, -0.130129, 1.0]], ['2, k, 3', [-0.0934766, 0.0158621, 1.0]], ['2, k, 4', [-0.259722, -0.230735, 1.0]], ['2, k, 5', [-0.419556, -0.398631, 1.0]], ['2, k, 6', [-0.320271, -0.57111, 1.0]], ['2, k, 7', [-0.269717, -0.612167, 1.0]], ['2, k, 8', [0.0892816, -0.230276, 1.0]], ['2, k, 9', [0.249354, -0.386753, 1.0]], ['2, k, 10', [0.159307, -0.569894, 1.0]], ['2, k, 11', [0.104403, -0.590187, 1.0]], ['2, k, 12', [-0.152606, -0.693437, 1.0]], ['2, k, 13', [-0.219518, -0.993553, 1.0]], ['2, k, 14', [-0.283229, -1.36211, 1.0]], ['2, k, 15', [-0.277278, -1.42987, 1.0]], ['2, k, 16', [0.0060672, -0.69354, 1.0]], ['2, k, 17', [0.093954, -0.994258, 1.0]], ['2, k, 18', [0.177983, -1.36543, 1.0]], ['2, k, 19', [0.189784, -1.40719, 1.0]], ['2, k, 20', [-0.0872535, -0.200553, 1.0]], ['2, k, 21', [-0.234293, -0.674351, 1.0]], ['2, k, 22', [-0.233746, -0.572998, 1.0]], ['2, k, 23', [0.0747115, -0.659811, 1.0]], ['2, k, 24', [0.0741616, -0.558162, 1.0]]]
[['2, k, 0', [-0.073967, -0.702659, 1.0]], ['2, k, 1', [-0.0813812, -0.413493, 1.0]], ['2, k, 2', [-0.0906793, -0.128758, 1.0]], ['2, k, 3', [-0.0944959, 0.0166948, 1.0]], ['2, k, 4', [-0.259774, -0.230589, 1.0]], ['2, k, 5', [-0.421148, -0.395821, 1.0]], ['2, k, 6', [-0.311828, -0.577636, 1.0]], ['2, k, 7', [-0.258581, -0.620182, 1.0]], ['2, k, 8', [0.0890254, -0.228536, 1.0]], ['2, k, 9', [0.250636, -0.383873, 1.0]], ['2, k, 10', [0.159274, -0.566996, 1.0]], ['2, k, 11', [0.105338, -0.586089, 1.0]], ['2, k, 12', [-0.152319, -0.693156, 1.0]], ['2, k, 13', [-0.219467, -0.993608, 1.0]], ['2, k, 14', [-0.283483, -1.36254, 1.0]], ['2, k, 15', [-0.277746, -1.43027, 1.0]], ['2, k, 16', [0.00631951, -0.693053, 1.0]], ['2, k, 17', [0.0936321, -0.994524, 1.0]], ['2, k, 18', [0.176907, -1.36648, 1.0]], ['2, k, 19', [0.188813, -1.40805, 1.0]], ['2, k, 20', [-0.0883212, -0.199345, 1.0]], ['2, k, 21', [-0.227807, -0.680315, 1.0]], ['2, k, 22', [-0.227365, -0.578029, 1.0]], ['2, k, 23', [0.0749661, -0.654404, 1.0]], ['2, k, 24', [0.0748567, -0.556745, 1.0]]]
[['2, k, 0', [-0.0737254, -0.701971, 1.0]], ['2, k, 1', [-0.0817377, -0.412674, 1.0]], ['2, k, 2', [-0.0913357, -0.127785, 1.0]], ['2, k, 3', [-0.0955633, 0.0178364, 1.0]], ['2, k, 4', [-0.260205, -0.229288, 1.0]], ['2, k, 5', [-0.421709, -0.39491, 1.0]], ['2, k, 6', [-0.314905, -0.564423, 1.0]], ['2, k, 7', [-0.261706, -0.602573, 1.0]], ['2, k, 8', [0.089019, -0.226559, 1.0]], ['2, k, 9', [0.252161, -0.379328, 1.0]], ['2, k, 10', [0.161206, -0.563053, 1.0]], ['2, k, 11', [0.104038, -0.588024, 1.0]], ['2, k, 12', [-0.152, -0.692526, 1.0]], ['2, k, 13', [-0.219269, -0.993174, 1.0]], ['2, k, 14', [-0.28354, -1.36243, 1.0]], ['2, k, 15', [-0.292916, -1.4067, 1.0]], ['2, k, 16', [0.00649456, -0.692318, 1.0]], ['2, k, 17', [0.0937069, -0.995539, 1.0]], ['2, k, 18', [0.176896, -1.36641, 1.0]], ['2, k, 19', [0.189064, -1.40808, 1.0]], ['2, k, 20', [-0.088931, -0.198397, 1.0]], ['2, k, 21', [-0.229095, -0.665718, 1.0]], ['2, k, 22', [-0.228632, -0.565603, 1.0]], ['2, k, 23', [0.0753309, -0.654417, 1.0]], ['2, k, 24', [0.0757369, -0.554062, 1.0]]]
[['2, k, 0', [-0.0708355, -0.700102, 1.0]], ['2, k, 1', [-0.0811, -0.411502, 1.0]], ['2, k, 2', [-0.0914507, -0.126917, 1.0]], ['2, k, 3', [-0.0962489, 0.0187426, 1.0]], ['2, k, 4', [-0.260165, -0.228026, 1.0]], ['2, k, 5', [-0.420901, -0.393357, 1.0]], ['2, k, 6', [-0.314141, -0.563714, 1.0]], ['2, k, 7', [-0.255816, -0.602413, 1.0]], ['2, k, 8', [0.089421, -0.223495, 1.0]], ['2, k, 9', [0.255614, -0.371102, 1.0]], ['2, k, 10', [0.164851, -0.555721, 1.0]], ['2, k, 11', [0.132916, -0.556989, 1.0]], ['2, k, 12', [-0.148891, -0.691037, 1.0]], ['2, k, 13', [-0.218963, -0.992857, 1.0]], ['2, k, 14', [-0.28454, -1.36259, 1.0]], ['2, k, 15', [-0.281075, -1.43387, 1.0]], ['2, k, 16', [0.00916159, -0.690128, 1.0]], ['2, k, 17', [0.0941929, -0.995666, 1.0]], ['2, k, 18', [0.176461, -1.36673, 1.0]], ['2, k, 19', [0.188302, -1.40804, 1.0]], ['2, k, 20', [-0.08891, -0.197484, 1.0]], ['2, k, 21', [-0.222889, -0.665541, 1.0]], ['2, k, 22', [-0.224607, -0.564786, 1.0]], ['2, k, 23', [0.0920623, -0.609506, 1.0]], ['2, k, 24', [0.0966397, -0.532804, 1.0]]]
[['2, k, 0', [-0.0680031, -0.698918, 1.0]], ['2, k, 1', [-0.0804263, -0.410563, 1.0]], ['2, k, 2', [-0.0915729, -0.126145, 1.0]], ['2, k, 3', [-0.0987638, 0.0211698, 1.0]], ['2, k, 4', [-0.260009, -0.227824, 1.0]], ['2, k, 5', [-0.419159, -0.392514, 1.0]], ['2, k, 6', [-0.311252, -0.562983, 1.0]], ['2, k, 7', [-0.253238, -0.601595, 1.0]], ['2, k, 8', [0.0889993, -0.220229, 1.0]], ['2, k, 9', [0.261465, -0.359656, 1.0]], ['2, k, 10', [0.168785, -0.545507, 1.0]], ['2, k, 11', [0.131424, -0.556086, 1.0]], ['2, k, 12', [-0.146121, -0.690358, 1.0]], ['2, k, 13', [-0.217711, -0.992045, 1.0]], ['2, k, 14', [-0.284964, -1.36289, 1.0]], ['2, k, 15', [-0.247177, -1.4453, 1.0]], ['2, k, 16', [0.01202, -0.688491, 1.0]], ['2, k, 17', [0.0957024, -0.995047, 1.0]], ['2, k, 18', [0.176377, -1.3679, 1.0]], ['2, k, 19', [0.18712, -1.40952, 1.0]], ['2, k, 20', [-0.0888908, -0.19674, 1.0]], ['2, k, 21', [-0.222045, -0.668287, 1.0]], ['2, k, 22', [-0.223777, -0.564868, 1.0]], ['2, k, 23', [0.0935129, -0.612602, 1.0]], ['2, k, 24', [0.0947003, -0.526461, 1.0]]]
[['2, k, 0', [-0.0642304, -0.69757, 1.0]], ['2, k, 1', [-0.0790219, -0.409444, 1.0]], ['2, k, 2', [-0.0914077, -0.125498, 1.0]], ['2, k, 3', [-0.0994282, 0.0219898, 1.0]], ['2, k, 4', [-0.259604, -0.226897, 1.0]], ['2, k, 5', [-0.416658, -0.39298, 1.0]], ['2, k, 6', [-0.292354, -0.570423, 1.0]], ['2, k, 7', [-0.232482, -0.614377, 1.0]], ['2, k, 8', [0.0892837, -0.218285, 1.0]], ['2, k, 9', [0.268337, -0.350739, 1.0]], ['2, k, 10', [0.17377, -0.536699, 1.0]], ['2, k, 11', [0.131151, -0.554523, 1.0]], ['2, k, 12', [-0.142151, -0.689489, 1.0]], ['2, k, 13', [-0.214059, -0.995265, 1.0]], ['2, k, 14', [-0.284783, -1.36293, 1.0]], ['2, k, 15', [-0.249664, -1.44684, 1.0]], ['2, k, 16', [0.0155101, -0.686806, 1.0]], ['2, k, 17', [0.0976859, -0.994409, 1.0]], ['2, k, 18', [0.176477, -1.35961, 1.0]], ['2, k, 19', [0.186354, -1.40099, 1.0]], ['2, k, 20', [-0.088549, -0.196021, 1.0]], ['2, k, 21', [-0.197938, -0.674079, 1.0]], ['2, k, 22', [-0.201124, -0.571342, 1.0]], ['2, k, 23', [0.0940158, -0.610569, 1.0]], ['2, k, 24', [0.0909979, -0.522313, 1.0]]]
[['2, k, 0', [-0.0589422, -0.696993, 1.0]], ['2, k, 1', [-0.0766996, -0.408425, 1.0]], ['2, k, 2', [-0.090733, -0.124417, 1.0]], ['2, k, 3', [-0.100194, 0.0230095, 1.0]], ['2, k, 4', [-0.25938, -0.226954, 1.0]], ['2, k, 5', [-0.413025, -0.392172, 1.0]], ['2, k, 6', [-0.283421, -0.570635, 1.0]], ['2, k, 7', [-0.219772, -0.615431, 1.0]], ['2, k, 8', [0.0902626, -0.216098, 1.0]], ['2, k, 9', [0.2716, -0.345647, 1.0]], ['2, k, 10', [0.17624, -0.53208, 1.0]], ['2, k, 11', [0.117456, -0.576028, 1.0]], ['2, k, 12', [-0.136311, -0.690267, 1.0]], ['2, k, 13', [-0.208964, -0.99736, 1.0]], ['2, k, 14', [-0.284644, -1.36153, 1.0]], ['2, k, 15', [-0.249023, -1.4479, 1.0]], ['2, k, 16', [0.020229, -0.685181, 1.0]], ['2, k, 17', [0.101878, -0.992673, 1.0]], ['2, k, 18', [0.176799, -1.35933, 1.0]], ['2, k, 19', [0.184656, -1.40004, 1.0]], ['2, k, 20', [-0.0876786, -0.195069, 1.0]], ['2, k, 21', [-0.185774, -0.676501, 1.0]], ['2, k, 22', [-0.189185, -0.572038, 1.0]], ['2, k, 23', [0.081894, -0.63492, 1.0]], ['2, k, 24', [0.0808943, -0.536488, 1.0]]]
[['2, k, 0', [-0.050095, -0.696355, 1.0]], ['2, k, 1', [-0.0726338, -0.407483, 1.0]], ['2, k, 2', [-0.0902341, -0.123839, 1.0]], ['2, k, 3', [-0.100758, 0.0232966, 1.0]], ['2, k, 4', [-0.257725, -0.2275, 1.0]], ['2, k, 5', [-0.407282, -0.39142, 1.0]], ['2, k, 6', [-0.275684, -0.56856, 1.0]], ['2, k, 7', [-0.211134, -0.609386, 1.0]], ['2, k, 8', [0.0920976, -0.214183, 1.0]], ['2, k, 9', [0.276994, -0.337283, 1.0]], ['2, k, 10', [0.181386, -0.524628, 1.0]], ['2, k, 11', [0.149713, -0.539872, 1.0]], ['2, k, 12', [-0.12735, -0.691634, 1.0]], ['2, k, 13', [-0.200004, -0.993171, 1.0]], ['2, k, 14', [-0.284407, -1.36169, 1.0]], ['2, k, 15', [-0.248357, -1.44746, 1.0]], ['2, k, 16', [0.0287914, -0.68259, 1.0]], ['2, k, 17', [0.107063, -0.991382, 1.0]], ['2, k, 18', [0.177442, -1.35969, 1.0]], ['2, k, 19', [0.182757, -1.39987, 1.0]], ['2, k, 20', [-0.0866289, -0.194353, 1.0]], ['2, k, 21', [-0.180301, -0.673672, 1.0]], ['2, k, 22', [-0.183058, -0.570411, 1.0]], ['2, k, 23', [0.121392, -0.601457, 1.0]], ['2, k, 24', [0.109655, -0.510333, 1.0]]]
[['2, k, 0', [-0.0426642, -0.697065, 1.0]], ['2, k, 1', [-0.0680626, -0.407457, 1.0]], ['2, k, 2', [-0.0884568, -0.123273, 1.0]], ['2, k, 3', [-0.100716, 0.023431, 1.0]], ['2, k, 4', [-0.255511, -0.228421, 1.0]], ['2, k, 5', [-0.376367, -0.418514, 1.0]], ['2, k, 6', [-0.259303, -0.583659, 1.0]], ['2, k, 7', [-0.19506, -0.623452, 1.0]], ['2, k, 8', [0.0939104, -0.213489, 1.0]], ['2, k, 9', [0.285592, -0.328871, 1.0]], ['2, k, 10', [0.191454, -0.517545, 1.0]], ['2, k, 11', [0.156931, -0.536834, 1.0]], ['2, k, 12', [-0.12012, -0.69414, 1.0]], ['2, k, 13', [-0.188513, -0.989706, 1.0]], ['2, k, 14', [-0.282802, -1.36046, 1.0]], ['2, k, 15', [-0.24837, -1.44658, 1.0]], ['2, k, 16', [0.0362086, -0.681528, 1.0]], ['2, k, 17', [0.116252, -0.991544, 1.0]], ['2, k, 18', [0.179396, -1.3603, 1.0]], ['2, k, 19', [0.181645, -1.40028, 1.0]], ['2, k, 20', [-0.0843709, -0.193888, 1.0]], ['2, k, 21', [-0.167833, -0.688549, 1.0]], ['2, k, 22', [-0.168331, -0.57889, 1.0]], ['2, k, 23', [0.134569, -0.602596, 1.0]], ['2, k, 24', [0.115462, -0.506425, 1.0]]]
[['2, k, 0', [-0.0314043, -0.69811, 1.0]], ['2, k, 1', [-0.0602287, -0.408607, 1.0]], ['2, k, 2', [-0.0845126, -0.124053, 1.0]], ['2, k, 3', [-0.100309, 0.0232663, 1.0]], ['2, k, 4', [-0.254275, -0.229989, 1.0]], ['2, k, 5', [-0.372855, -0.420836, 1.0]], ['2, k, 6', [-0.251162, -0.584901, 1.0]], ['2, k, 7', [-0.183845, -0.625475, 1.0]], ['2, k, 8', [0.0962911, -0.213622, 1.0]], ['2, k, 9', [0.291532, -0.323504, 1.0]], ['2, k, 10', [0.197868, -0.512736, 1.0]], ['2, k, 11', [0.163702, -0.538378, 1.0]], ['2, k, 12', [-0.109001, -0.696365, 1.0]], ['2, k, 13', [-0.180618, -0.99119, 1.0]], ['2, k, 14', [-0.281475, -1.35838, 1.0]], ['2, k, 15', [-0.299563, -1.39498, 1.0]], ['2, k, 16', [0.0470861, -0.681378, 1.0]], ['2, k, 17', [0.126905, -0.991864, 1.0]], ['2, k, 18', [0.179759, -1.35783, 1.0]], ['2, k, 19', [0.179254, -1.39782, 1.0]], ['2, k, 20', [-0.0795273, -0.194672, 1.0]], ['2, k, 21', [-0.155743, -0.6925, 1.0]], ['2, k, 22', [-0.159528, -0.582382, 1.0]], ['2, k, 23', [0.141184, -0.603073, 1.0]], ['2, k, 24', [0.122473, -0.506922, 1.0]]]
