[['2, k, 0', [-0.268543, -0.228036, 1.0]], ['2, k, 1', [-0.267747, 0.117565, 1.0]], ['2, k, 2', [-0.265329, 0.452988, 1.0]], ['2, k, 3', [-0.273611, 0.608537, 1.0]], ['2, k, 4', [-0.433371, 0.352645, 1.0]], ['2, k, 5', [-0.521733, 0.276752, 1.0]], ['2, k, 6', [-0.550421, 0.217402, 1.0]], ['2, k, 7', [-0.559632, 0.139313, 1.0]], ['2, k, 8', [-0.115569, 0.362769, 1.0]], ['2, k, 9', [-0.0394471, 0.309369, 1.0]], ['2, k, 10', [-0.00486161, 0.243244, 1.0]], ['2, k, 11', [0.00851284, 0.223453, 1.0]], ['2, k, 12', [-0.336957, -0.226791, 1.0]], ['2, k, 13', [-0.356317, -0.619574, 1.0]], ['2, k, 14', [-0.380525, -1.00203, 1.0]], ['2, k, 15', [-0.408447, -1.05859, 1.0]], ['2, k, 16', [-0.191882, -0.222298, 1.0]], ['2, k, 17', [-0.15678, -0.641055, 1.0]], ['2, k, 18', [-0.135374, -1.00726, 1.0]], ['2, k, 19', [-0.128906, -1.06152, 1.0]], ['2, k, 20', [-0.266214, 0.370592, 1.0]], ['2, k, 21', [-0.517298, 0.0906238, 1.0]], ['2, k, 22', [-0.489835, 0.141056, 1.0]], ['2, k, 23', [-0.00132411, 0.179132, 1.0]], ['2, k, 24', [-0.0216957, 0.232333, 1.0]]]
[['2, k, 0', [-0.268865, -0.23569, 1.0]], ['2, k, 1', [-0.267841, 0.11511, 1.0]], ['2, k, 2', [-0.265252, 0.453038, 1.0]], ['2, k, 3', [-0.274943, 0.608521, 1.0]], ['2, k, 4', [-0.431116, 0.348998, 1.0]], ['2, k, 5', [-0.531218, 0.3097, 1.0]], ['2, k, 6', [-0.570773, 0.260939, 1.0]], ['2, k, 7', [-0.582208, 0.299909, 1.0]], ['2, k, 8', [-0.120895, 0.35483, 1.0]], ['2, k, 9', [-0.00416402, 0.271591, 1.0]], ['2, k, 10', [-0.0555685, 0.271486, 1.0]], ['2, k, 11', [-0.0517326, 0.285553, 1.0]], ['2, k, 12', [-0.337212, -0.233856, 1.0]], ['2, k, 13', [-0.361943, -0.628331, 1.0]], ['2, k, 14', [-0.378569, -0.99442, 1.0]], ['2, k, 15', [-0.409713, -1.05547, 1.0]], ['2, k, 16', [-0.192164, -0.231216, 1.0]], ['2, k, 17', [-0.161536, -0.653, 1.0]], ['2, k, 18', [-0.134389, -1.00609, 1.0]], ['2, k, 19', [-0.129106, -1.062, 1.0]], ['2, k, 20', [-0.266216, 0.370176, 1.0]], ['2, k, 21', [-0.569304, 0.295051, 1.0]], ['2, k, 22', [-0.494628, 0.290104, 1.0]], ['2, k, 23', [-0.0599447, 0.272873, 1.0]], ['2, k, 24', [-0.134575, 0.279949, 1.0]]]
[['2, k, 0', [-0.269545, -0.237723, 1.0]], ['2, k, 1', [-0.268175, 0.114662, 1.0]], ['2, k, 2', [-0.265549, 0.45343, 1.0]], ['2, k, 3', [-0.275085, 0.608536, 1.0]], ['2, k, 4', [-0.431108, 0.347289, 1.0]], ['2, k, 5', [-0.531335, 0.309656, 1.0]], ['2, k, 6', [-0.563725, 0.294013, 1.0]], ['2, k, 7', [-0.586126, 0.308654, 1.0]], ['2, k, 8', [-0.12081, 0.347229, 1.0]], ['2, k, 9', [-0.00450261, 0.280988, 1.0]], ['2, k, 10', [-0.059507, 0.280319, 1.0]], ['2, k, 11', [-0.0528087, 0.294908, 1.0]], ['2, k, 12', [-0.338031, -0.235273, 1.0]], ['2, k, 13', [-0.362388, -0.62909, 1.0]], ['2, k, 14', [-0.378494, -0.994376, 1.0]], ['2, k, 15', [-0.409769, -1.05548, 1.0]], ['2, k, 16', [-0.192637, -0.233683, 1.0]], ['2, k, 17', [-0.161576, -0.653034, 1.0]], ['2, k, 18', [-0.134335, -1.00609, 1.0]], ['2, k, 19', [-0.129124, -1.06201, 1.0]], ['2, k, 20', [-0.266438, 0.370305, 1.0]], ['2, k, 21', [-0.57227, 0.304174, 1.0]], ['2, k, 22', [-0.497517, 0.298551, 1.0]], ['2, k, 23', [-0.0620128, 0.283096, 1.0]], ['2, k, 24', [-0.133383, 0.289516, 1.0]]]
[['2, k, 0', [-0.27008, -0.238924, 1.0]], ['2, k, 1', [-0.268548, 0.11468, 1.0]], ['2, k, 2', [-0.266089, 0.455718, 1.0]], ['2, k, 3', [-0.275557, 0.608734, 1.0]], ['2, k, 4', [-0.431129, 0.345338, 1.0]], ['2, k, 5', [-0.538907, 0.306818, 1.0]], ['2, k, 6', [-0.575847, 0.310099, 1.0]], ['2, k, 7', [-0.58783, 0.316757, 1.0]], ['2, k, 8', [-0.122015, 0.333717, 1.0]], ['2, k, 9', [-0.0037759, 0.283399, 1.0]], ['2, k, 10', [-0.0494714, 0.297117, 1.0]], ['2, k, 11', [-0.0515407, 0.303588, 1.0]], ['2, k, 12', [-0.338962, -0.23623, 1.0]], ['2, k, 13', [-0.362534, -0.629016, 1.0]], ['2, k, 14', [-0.37884, -0.995222, 1.0]], ['2, k, 15', [-0.409604, -1.0559, 1.0]], ['2, k, 16', [-0.192754, -0.234977, 1.0]], ['2, k, 17', [-0.161711, -0.652594, 1.0]], ['2, k, 18', [-0.134428, -1.00582, 1.0]], ['2, k, 19', [-0.129154, -1.062, 1.0]], ['2, k, 20', [-0.266925, 0.371738, 1.0]], ['2, k, 21', [-0.571894, 0.304228, 1.0]], ['2, k, 22', [-0.500438, 0.307391, 1.0]], ['2, k, 23', [-0.0628847, 0.292271, 1.0]], ['2, k, 24', [-0.128911, 0.295319, 1.0]]]
[['2, k, 0', [-0.270645, -0.239541, 1.0]], ['2, k, 1', [-0.269071, 0.115047, 1.0]], ['2, k, 2', [-0.266453, 0.458244, 1.0]], ['2, k, 3', [-0.275709, 0.608815, 1.0]], ['2, k, 4', [-0.431576, 0.343173, 1.0]], ['2, k, 5', [-0.537329, 0.308814, 1.0]], ['2, k, 6', [-0.57629, 0.311088, 1.0]], ['2, k, 7', [-0.590905, 0.323697, 1.0]], ['2, k, 8', [-0.121644, 0.330284, 1.0]], ['2, k, 9', [-0.00102617, 0.28906, 1.0]], ['2, k, 10', [-0.0519175, 0.301108, 1.0]], ['2, k, 11', [-0.0528662, 0.311925, 1.0]], ['2, k, 12', [-0.3399, -0.236459, 1.0]], ['2, k, 13', [-0.362611, -0.628989, 1.0]], ['2, k, 14', [-0.379888, -0.99659, 1.0]], ['2, k, 15', [-0.409816, -1.05625, 1.0]], ['2, k, 16', [-0.192851, -0.236004, 1.0]], ['2, k, 17', [-0.161744, -0.652636, 1.0]], ['2, k, 18', [-0.134272, -1.00571, 1.0]], ['2, k, 19', [-0.129335, -1.06204, 1.0]], ['2, k, 20', [-0.267362, 0.373673, 1.0]], ['2, k, 21', [-0.57878, 0.320607, 1.0]], ['2, k, 22', [-0.506165, 0.313843, 1.0]], ['2, k, 23', [-0.0621559, 0.300423, 1.0]], ['2, k, 24', [-0.129613, 0.303512, 1.0]]]
[['2, k, 0', [-0.270681, -0.239444, 1.0]], ['2, k, 1', [-0.269774, 0.1174, 1.0]], ['2, k, 2', [-0.268471, 0.465906, 1.0]], ['2, k, 3', [-0.275966, 0.609381, 1.0]], ['2, k, 4', [-0.431616, 0.341524, 1.0]], ['2, k, 5', [-0.537411, 0.309525, 1.0]], ['2, k, 6', [-0.542269, 0.277092, 1.0]], ['2, k, 7', [-0.585972, 0.330813, 1.0]], ['2, k, 8', [-0.121925, 0.329702, 1.0]], ['2, k, 9', [0.000435071, 0.292447, 1.0]], ['2, k, 10', [-0.0501948, 0.304424, 1.0]], ['2, k, 11', [-0.054484, 0.320001, 1.0]], ['2, k, 12', [-0.339924, -0.236353, 1.0]], ['2, k, 13', [-0.362925, -0.627429, 1.0]], ['2, k, 14', [-0.379068, -0.995001, 1.0]], ['2, k, 15', [-0.409823, -1.05608, 1.0]], ['2, k, 16', [-0.192894, -0.235844, 1.0]], ['2, k, 17', [-0.161994, -0.652618, 1.0]], ['2, k, 18', [-0.13424, -1.00574, 1.0]], ['2, k, 19', [-0.129457, -1.06212, 1.0]], ['2, k, 20', [-0.269025, 0.379933, 1.0]], ['2, k, 21', [-0.588738, 0.328281, 1.0]], ['2, k, 22', [-0.491462, 0.323239, 1.0]], ['2, k, 23', [-0.0657549, 0.303999, 1.0]], ['2, k, 24', [-0.131959, 0.310686, 1.0]]]
[['2, k, 0', [-0.272375, -0.238754, 1.0]], ['2, k, 1', [-0.271395, 0.118333, 1.0]], ['2, k, 2', [-0.26938, 0.466383, 1.0]], ['2, k, 3', [-0.276276, 0.609416, 1.0]], ['2, k, 4', [-0.431796, 0.341263, 1.0]], ['2, k, 5', [-0.537401, 0.312438, 1.0]], ['2, k, 6', [-0.582672, 0.3086, 1.0]], ['2, k, 7', [-0.595087, 0.337445, 1.0]], ['2, k, 8', [-0.121912, 0.32802, 1.0]], ['2, k, 9', [-0.000569416, 0.300466, 1.0]], ['2, k, 10', [-0.0421735, 0.316528, 1.0]], ['2, k, 11', [-0.0570864, 0.326919, 1.0]], ['2, k, 12', [-0.342171, -0.235108, 1.0]], ['2, k, 13', [-0.362912, -0.624299, 1.0]], ['2, k, 14', [-0.379077, -0.994964, 1.0]], ['2, k, 15', [-0.409821, -1.05608, 1.0]], ['2, k, 16', [-0.194125, -0.235459, 1.0]], ['2, k, 17', [-0.1621, -0.652636, 1.0]], ['2, k, 18', [-0.134186, -1.00557, 1.0]], ['2, k, 19', [-0.129526, -1.0621, 1.0]], ['2, k, 20', [-0.270134, 0.380616, 1.0]], ['2, k, 21', [-0.581194, 0.337423, 1.0]], ['2, k, 22', [-0.510747, 0.328141, 1.0]], ['2, k, 23', [-0.0739368, 0.313355, 1.0]], ['2, k, 24', [-0.135702, 0.319315, 1.0]]]
[['2, k, 0', [-0.272488, -0.237307, 1.0]], ['2, k, 1', [-0.271755, 0.121234, 1.0]], ['2, k, 2', [-0.269792, 0.47007, 1.0]], ['2, k, 3', [-0.276744, 0.610051, 1.0]], ['2, k, 4', [-0.431932, 0.341217, 1.0]], ['2, k, 5', [-0.536882, 0.316692, 1.0]], ['2, k, 6', [-0.574845, 0.322939, 1.0]], ['2, k, 7', [-0.596056, 0.342007, 1.0]], ['2, k, 8', [-0.121871, 0.327461, 1.0]], ['2, k, 9', [-0.00239069, 0.30241, 1.0]], ['2, k, 10', [-0.0625684, 0.323033, 1.0]], ['2, k, 11', [-0.0929458, 0.325625, 1.0]], ['2, k, 12', [-0.342463, -0.233386, 1.0]], ['2, k, 13', [-0.362909, -0.622397, 1.0]], ['2, k, 14', [-0.379317, -0.995193, 1.0]], ['2, k, 15', [-0.409838, -1.05601, 1.0]], ['2, k, 16', [-0.194059, -0.234193, 1.0]], ['2, k, 17', [-0.16214, -0.652698, 1.0]], ['2, k, 18', [-0.134184, -1.00557, 1.0]], ['2, k, 19', [-0.129565, -1.06216, 1.0]], ['2, k, 20', [-0.270554, 0.384251, 1.0]], ['2, k, 21', [-0.580782, 0.33513, 1.0]], ['2, k, 22', [-0.510607, 0.33325, 1.0]], ['2, k, 23', [-0.184228, 0.325302, 1.0]], ['2, k, 24', [-0.17597, 0.324338, 1.0]]]
[['2, k, 0', [-0.272793, -0.235468, 1.0]], ['2, k, 1', [-0.271899, 0.121074, 1.0]], ['2, k, 2', [-0.270456, 0.465566, 1.0]], ['2, k, 3', [-0.277276, 0.610492, 1.0]], ['2, k, 4', [-0.432119, 0.341438, 1.0]], ['2, k, 5', [-0.537616, 0.319073, 1.0]], ['2, k, 6', [-0.584233, 0.337014, 1.0]], ['2, k, 7', [-0.597486, 0.346639, 1.0]], ['2, k, 8', [-0.121915, 0.327362, 1.0]], ['2, k, 9', [-0.0024853, 0.303251, 1.0]], ['2, k, 10', [-0.0404221, 0.326872, 1.0]], ['2, k, 11', [-0.0605096, 0.337808, 1.0]], ['2, k, 12', [-0.342721, -0.231356, 1.0]], ['2, k, 13', [-0.363183, -0.621554, 1.0]], ['2, k, 14', [-0.379908, -0.995432, 1.0]], ['2, k, 15', [-0.409629, -1.05683, 1.0]], ['2, k, 16', [-0.194394, -0.232479, 1.0]], ['2, k, 17', [-0.162301, -0.652605, 1.0]], ['2, k, 18', [-0.134082, -1.0055, 1.0]], ['2, k, 19', [-0.129625, -1.06221, 1.0]], ['2, k, 20', [-0.271072, 0.381497, 1.0]], ['2, k, 21', [-0.588429, 0.345261, 1.0]], ['2, k, 22', [-0.510053, 0.338087, 1.0]], ['2, k, 23', [-0.0752937, 0.326365, 1.0]], ['2, k, 24', [-0.132351, 0.329439, 1.0]]]
[['2, k, 0', [-0.272565, -0.23275, 1.0]], ['2, k, 1', [-0.271841, 0.12139, 1.0]], ['2, k, 2', [-0.270335, 0.465414, 1.0]], ['2, k, 3', [-0.278148, 0.611557, 1.0]], ['2, k, 4', [-0.432226, 0.341693, 1.0]], ['2, k, 5', [-0.537677, 0.322107, 1.0]], ['2, k, 6', [-0.591902, 0.32665, 1.0]], ['2, k, 7', [-0.598812, 0.351124, 1.0]], ['2, k, 8', [-0.122074, 0.327414, 1.0]], ['2, k, 9', [-0.00407328, 0.305267, 1.0]], ['2, k, 10', [-0.0555786, 0.330589, 1.0]], ['2, k, 11', [-0.0806114, 0.338439, 1.0]], ['2, k, 12', [-0.342363, -0.229277, 1.0]], ['2, k, 13', [-0.363593, -0.619386, 1.0]], ['2, k, 14', [-0.378102, -0.994033, 1.0]], ['2, k, 15', [-0.409517, -1.05654, 1.0]], ['2, k, 16', [-0.194334, -0.228932, 1.0]], ['2, k, 17', [-0.162546, -0.652306, 1.0]], ['2, k, 18', [-0.133987, -1.0054, 1.0]], ['2, k, 19', [-0.129708, -1.06217, 1.0]], ['2, k, 20', [-0.271001, 0.381442, 1.0]], ['2, k, 21', [-0.586297, 0.345919, 1.0]], ['2, k, 22', [-0.513177, 0.341726, 1.0]], ['2, k, 23', [-0.0930122, 0.319189, 1.0]], ['2, k, 24', [-0.166165, 0.334155, 1.0]]]
[['2, k, 0', [-0.272777, -0.230496, 1.0]], ['2, k, 1', [-0.272317, 0.122171, 1.0]], ['2, k, 2', [-0.270989, 0.464973, 1.0]], ['2, k, 3', [-0.278502, 0.611963, 1.0]], ['2, k, 4', [-0.4326, 0.342212, 1.0]], ['2, k, 5', [-0.538361, 0.32441, 1.0]], ['2, k, 6', [-0.587256, 0.342641, 1.0]], ['2, k, 7', [-0.598921, 0.353657, 1.0]], ['2, k, 8', [-0.122135, 0.327536, 1.0]], ['2, k, 9', [-0.00547427, 0.308069, 1.0]], ['2, k, 10', [-0.0594309, 0.331765, 1.0]], ['2, k, 11', [-0.0826364, 0.340237, 1.0]], ['2, k, 12', [-0.342557, -0.226714, 1.0]], ['2, k, 13', [-0.363273, -0.613979, 1.0]], ['2, k, 14', [-0.377957, -0.992307, 1.0]], ['2, k, 15', [-0.409894, -1.05522, 1.0]], ['2, k, 16', [-0.19453, -0.227081, 1.0]], ['2, k, 17', [-0.162913, -0.65211, 1.0]], ['2, k, 18', [-0.133983, -1.00556, 1.0]], ['2, k, 19', [-0.129882, -1.06227, 1.0]], ['2, k, 20', [-0.271576, 0.381237, 1.0]], ['2, k, 21', [-0.57921, 0.35158, 1.0]], ['2, k, 22', [-0.511928, 0.34671, 1.0]], ['2, k, 23', [-0.0955287, 0.321641, 1.0]], ['2, k, 24', [-0.169398, 0.339274, 1.0]]]
[['2, k, 0', [-0.27312, -0.22743, 1.0]], ['2, k, 1', [-0.273558, 0.122693, 1.0]], ['2, k, 2', [-0.2744, 0.462787, 1.0]], ['2, k, 3', [-0.279264, 0.612881, 1.0]], ['2, k, 4', [-0.433089, 0.343569, 1.0]], ['2, k, 5', [-0.544529, 0.329836, 1.0]], ['2, k, 6', [-0.587798, 0.342382, 1.0]], ['2, k, 7', [-0.600527, 0.356378, 1.0]], ['2, k, 8', [-0.12226, 0.327844, 1.0]], ['2, k, 9', [-0.00609304, 0.310166, 1.0]], ['2, k, 10', [-0.0612601, 0.333749, 1.0]], ['2, k, 11', [-0.0841718, 0.34334, 1.0]], ['2, k, 12', [-0.342604, -0.223498, 1.0]], ['2, k, 13', [-0.363484, -0.613503, 1.0]], ['2, k, 14', [-0.37778, -0.992213, 1.0]], ['2, k, 15', [-0.409922, -1.05517, 1.0]], ['2, k, 16', [-0.195162, -0.224136, 1.0]], ['2, k, 17', [-0.163257, -0.651984, 1.0]], ['2, k, 18', [-0.133985, -1.0055, 1.0]], ['2, k, 19', [-0.130111, -1.06239, 1.0]], ['2, k, 20', [-0.274269, 0.379876, 1.0]], ['2, k, 21', [-0.58879, 0.350776, 1.0]], ['2, k, 22', [-0.509071, 0.347679, 1.0]], ['2, k, 23', [-0.100427, 0.308291, 1.0]], ['2, k, 24', [-0.173219, 0.339393, 1.0]]]
[['2, k, 0', [-0.27301, -0.225222, 1.0]], ['2, k, 1', [-0.27421, 0.123967, 1.0]], ['2, k, 2', [-0.275255, 0.463262, 1.0]], ['2, k, 3', [-0.279576, 0.613294, 1.0]], ['2, k, 4', [-0.433359, 0.344714, 1.0]], ['2, k, 5', [-0.545319, 0.330987, 1.0]], ['2, k, 6', [-0.587929, 0.342631, 1.0]], ['2, k, 7', [-0.600382, 0.35761, 1.0]], ['2, k, 8', [-0.122356, 0.327978, 1.0]], ['2, k, 9', [-0.00768373, 0.313453, 1.0]], ['2, k, 10', [-0.0624884, 0.336202, 1.0]], ['2, k, 11', [-0.0847387, 0.345099, 1.0]], ['2, k, 12', [-0.342347, -0.221262, 1.0]], ['2, k, 13', [-0.363818, -0.613183, 1.0]], ['2, k, 14', [-0.378827, -0.991928, 1.0]], ['2, k, 15', [-0.409974, -1.05564, 1.0]], ['2, k, 16', [-0.19519, -0.222072, 1.0]], ['2, k, 17', [-0.163362, -0.651845, 1.0]], ['2, k, 18', [-0.134069, -1.00507, 1.0]], ['2, k, 19', [-0.130134, -1.0624, 1.0]], ['2, k, 20', [-0.275092, 0.380412, 1.0]], ['2, k, 21', [-0.584286, 0.350937, 1.0]], ['2, k, 22', [-0.510442, 0.350924, 1.0]], ['2, k, 23', [-0.100532, 0.311154, 1.0]], ['2, k, 24', [-0.176375, 0.342641, 1.0]]]
[['2, k, 0', [-0.273501, -0.222225, 1.0]], ['2, k, 1', [-0.274069, 0.125118, 1.0]], ['2, k, 2', [-0.274623, 0.463468, 1.0]], ['2, k, 3', [-0.280013, 0.613811, 1.0]], ['2, k, 4', [-0.433583, 0.345306, 1.0]], ['2, k, 5', [-0.546319, 0.331656, 1.0]], ['2, k, 6', [-0.587835, 0.34308, 1.0]], ['2, k, 7', [-0.601554, 0.358468, 1.0]], ['2, k, 8', [-0.122447, 0.328377, 1.0]], ['2, k, 9', [-0.00789575, 0.314437, 1.0]], ['2, k, 10', [-0.0594223, 0.338779, 1.0]], ['2, k, 11', [-0.0822496, 0.347714, 1.0]], ['2, k, 12', [-0.342578, -0.21769, 1.0]], ['2, k, 13', [-0.364226, -0.610947, 1.0]], ['2, k, 14', [-0.378245, -0.99065, 1.0]], ['2, k, 15', [-0.409751, -1.05479, 1.0]], ['2, k, 16', [-0.195862, -0.219709, 1.0]], ['2, k, 17', [-0.163389, -0.652059, 1.0]], ['2, k, 18', [-0.133972, -1.00502, 1.0]], ['2, k, 19', [-0.130202, -1.06244, 1.0]], ['2, k, 20', [-0.274654, 0.380698, 1.0]], ['2, k, 21', [-0.586572, 0.351732, 1.0]], ['2, k, 22', [-0.51149, 0.351161, 1.0]], ['2, k, 23', [-0.108981, 0.337222, 1.0]], ['2, k, 24', [-0.170889, 0.342862, 1.0]]]
[['2, k, 0', [-0.27319, -0.220359, 1.0]], ['2, k, 1', [-0.273868, 0.125738, 1.0]], ['2, k, 2', [-0.274346, 0.463406, 1.0]], ['2, k, 3', [-0.28044, 0.614203, 1.0]], ['2, k, 4', [-0.43392, 0.345672, 1.0]], ['2, k, 5', [-0.544472, 0.332782, 1.0]], ['2, k, 6', [-0.584894, 0.343763, 1.0]], ['2, k, 7', [-0.60159, 0.359766, 1.0]], ['2, k, 8', [-0.122524, 0.329007, 1.0]], ['2, k, 9', [-0.00749947, 0.315152, 1.0]], ['2, k, 10', [-0.0610239, 0.340202, 1.0]], ['2, k, 11', [-0.0856038, 0.348959, 1.0]], ['2, k, 12', [-0.342096, -0.216351, 1.0]], ['2, k, 13', [-0.364302, -0.610259, 1.0]], ['2, k, 14', [-0.378347, -0.990723, 1.0]], ['2, k, 15', [-0.40974, -1.05439, 1.0]], ['2, k, 16', [-0.195805, -0.217245, 1.0]], ['2, k, 17', [-0.163781, -0.651132, 1.0]], ['2, k, 18', [-0.13391, -1.00482, 1.0]], ['2, k, 19', [-0.130214, -1.06242, 1.0]], ['2, k, 20', [-0.274438, 0.380727, 1.0]], ['2, k, 21', [-0.586333, 0.356605, 1.0]], ['2, k, 22', [-0.509483, 0.350853, 1.0]], ['2, k, 23', [-0.0971335, 0.324728, 1.0]], ['2, k, 24', [-0.170056, 0.342266, 1.0]]]
[['2, k, 0', [-0.273475, -0.218468, 1.0]], ['2, k, 1', [-0.274169, 0.125938, 1.0]], ['2, k, 2', [-0.275168, 0.461417, 1.0]], ['2, k, 3', [-0.280893, 0.614444, 1.0]], ['2, k, 4', [-0.434186, 0.346304, 1.0]], ['2, k, 5', [-0.543473, 0.333848, 1.0]], ['2, k, 6', [-0.585038, 0.344312, 1.0]], ['2, k, 7', [-0.599832, 0.360029, 1.0]], ['2, k, 8', [-0.122675, 0.32959, 1.0]], ['2, k, 9', [-0.00752438, 0.316041, 1.0]], ['2, k, 10', [-0.0619835, 0.340575, 1.0]], ['2, k, 11', [-0.0837565, 0.351383, 1.0]], ['2, k, 12', [-0.342238, -0.214867, 1.0]], ['2, k, 13', [-0.364443, -0.610016, 1.0]], ['2, k, 14', [-0.378599, -0.991485, 1.0]], ['2, k, 15', [-0.409587, -1.05427, 1.0]], ['2, k, 16', [-0.196243, -0.215036, 1.0]], ['2, k, 17', [-0.164169, -0.650704, 1.0]], ['2, k, 18', [-0.133943, -1.00482, 1.0]], ['2, k, 19', [-0.130267, -1.06242, 1.0]], ['2, k, 20', [-0.275113, 0.379582, 1.0]], ['2, k, 21', [-0.582513, 0.353986, 1.0]], ['2, k, 22', [-0.508373, 0.350561, 1.0]], ['2, k, 23', [-0.0800649, 0.338655, 1.0]], ['2, k, 24', [-0.172233, 0.345311, 1.0]]]
[['2, k, 0', [-0.273656, -0.217714, 1.0]], ['2, k, 1', [-0.27432, 0.125965, 1.0]], ['2, k, 2', [-0.275143, 0.459926, 1.0]], ['2, k, 3', [-0.281399, 0.615033, 1.0]], ['2, k, 4', [-0.434474, 0.346667, 1.0]], ['2, k, 5', [-0.543063, 0.334513, 1.0]], ['2, k, 6', [-0.585434, 0.344703, 1.0]], ['2, k, 7', [-0.599452, 0.360319, 1.0]], ['2, k, 8', [-0.12276, 0.329945, 1.0]], ['2, k, 9', [-0.00726665, 0.316938, 1.0]], ['2, k, 10', [-0.0736001, 0.342363, 1.0]], ['2, k, 11', [-0.111444, 0.355397, 1.0]], ['2, k, 12', [-0.34236, -0.214207, 1.0]], ['2, k, 13', [-0.364498, -0.609229, 1.0]], ['2, k, 14', [-0.378905, -0.992068, 1.0]], ['2, k, 15', [-0.409803, -1.05403, 1.0]], ['2, k, 16', [-0.196472, -0.214272, 1.0]], ['2, k, 17', [-0.164222, -0.650694, 1.0]], ['2, k, 18', [-0.133971, -1.00463, 1.0]], ['2, k, 19', [-0.130271, -1.06247, 1.0]], ['2, k, 20', [-0.275198, 0.378518, 1.0]], ['2, k, 21', [-0.582773, 0.353598, 1.0]], ['2, k, 22', [-0.510274, 0.350827, 1.0]], ['2, k, 23', [-0.218196, 0.352083, 1.0]], ['2, k, 24', [-0.0873683, 0.387507, 1.0]]]
[['2, k, 0', [-0.273672, -0.217308, 1.0]], ['2, k, 1', [-0.275136, 0.126251, 1.0]], ['2, k, 2', [-0.277212, 0.459821, 1.0]], ['2, k, 3', [-0.282191, 0.616187, 1.0]], ['2, k, 4', [-0.43458, 0.347152, 1.0]], ['2, k, 5', [-0.542925, 0.334687, 1.0]], ['2, k, 6', [-0.585328, 0.344979, 1.0]], ['2, k, 7', [-0.59686, 0.361585, 1.0]], ['2, k, 8', [-0.12285, 0.330142, 1.0]], ['2, k, 9', [-0.0190741, 0.32421, 1.0]], ['2, k, 10', [-0.0699293, 0.34314, 1.0]], ['2, k, 11', [-0.105194, 0.357646, 1.0]], ['2, k, 12', [-0.342329, -0.213562, 1.0]], ['2, k, 13', [-0.364709, -0.609412, 1.0]], ['2, k, 14', [-0.379505, -0.992664, 1.0]], ['2, k, 15', [-0.40985, -1.05463, 1.0]], ['2, k, 16', [-0.196507, -0.214082, 1.0]], ['2, k, 17', [-0.164246, -0.650717, 1.0]], ['2, k, 18', [-0.134017, -1.00439, 1.0]], ['2, k, 19', [-0.130282, -1.06249, 1.0]], ['2, k, 20', [-0.276893, 0.378434, 1.0]], ['2, k, 21', [-0.584484, 0.356837, 1.0]], ['2, k, 22', [-0.510119, 0.35279, 1.0]], ['2, k, 23', [-0.210892, 0.352559, 1.0]], ['2, k, 24', [-0.0798129, 0.393627, 1.0]]]
[['2, k, 0', [-0.274454, -0.215676, 1.0]], ['2, k, 1', [-0.275457, 0.126945, 1.0]], ['2, k, 2', [-0.276999, 0.460049, 1.0]], ['2, k, 3', [-0.282679, 0.616729, 1.0]], ['2, k, 4', [-0.434823, 0.347979, 1.0]], ['2, k, 5', [-0.54247, 0.335026, 1.0]], ['2, k, 6', [-0.58437, 0.346263, 1.0]], ['2, k, 7', [-0.594304, 0.361117, 1.0]], ['2, k, 8', [-0.123051, 0.330567, 1.0]], ['2, k, 9', [-0.0209249, 0.325544, 1.0]], ['2, k, 10', [-0.0716032, 0.343803, 1.0]], ['2, k, 11', [-0.108723, 0.35825, 1.0]], ['2, k, 12', [-0.342705, -0.212199, 1.0]], ['2, k, 13', [-0.364958, -0.608913, 1.0]], ['2, k, 14', [-0.379799, -0.992505, 1.0]], ['2, k, 15', [-0.409919, -1.05472, 1.0]], ['2, k, 16', [-0.197748, -0.212263, 1.0]], ['2, k, 17', [-0.165038, -0.650696, 1.0]], ['2, k, 18', [-0.134004, -1.00434, 1.0]], ['2, k, 19', [-0.130318, -1.06252, 1.0]], ['2, k, 20', [-0.276837, 0.378687, 1.0]], ['2, k, 21', [-0.582099, 0.354286, 1.0]], ['2, k, 22', [-0.509247, 0.354331, 1.0]], ['2, k, 23', [-0.212954, 0.354281, 1.0]], ['2, k, 24', [-0.0838816, 0.396871, 1.0]]]
