[['2, k, 0', [0.0790107, -0.896668, 1.0]], ['2, k, 1', [0.0850192, -0.584811, 1.0]], ['2, k, 2', [0.0906542, -0.277091, 1.0]], ['2, k, 3', [0.103099, -0.129063, 1.0]], ['2, k, 4', [-0.0877393, -0.37748, 1.0]], ['2, k, 5', [-0.171186, -0.631066, 1.0]], ['2, k, 6', [-0.193585, -0.896715, 1.0]], ['2, k, 7', [-0.198115, -0.953323, 1.0]], ['2, k, 8', [0.267592, -0.388986, 1.0]], ['2, k, 9', [0.337919, -0.651639, 1.0]], ['2, k, 10', [0.383845, -0.907104, 1.0]], ['2, k, 11', [0.373643, -0.961612, 1.0]], ['2, k, 12', [-0.00307344, -0.883674, 1.0]], ['2, k, 13', [-0.0241289, -1.2728, 1.0]], ['2, k, 14', [-0.0182713, -1.63183, 1.0]], ['2, k, 15', [-0.0370915, -1.70523, 1.0]], ['2, k, 16', [0.159254, -0.88976, 1.0]], ['2, k, 17', [0.153828, -1.35517, 1.0]], ['2, k, 18', [0.131117, -1.65991, 1.0]], ['2, k, 19', [0.142619, -1.71037, 1.0]], ['2, k, 20', [0.089313, -0.353552, 1.0]], ['2, k, 21', [-0.191232, -1.01054, 1.0]], ['2, k, 22', [-0.245124, -0.95074, 1.0]], ['2, k, 23', [0.38002, -1.01968, 1.0]], ['2, k, 24', [0.416642, -0.953701, 1.0]]]
[['2, k, 0', [0.0787003, -0.897041, 1.0]], ['2, k, 1', [0.0852424, -0.585718, 1.0]], ['2, k, 2', [0.0911186, -0.278309, 1.0]], ['2, k, 3', [0.103395, -0.128927, 1.0]], ['2, k, 4', [-0.0883045, -0.377719, 1.0]], ['2, k, 5', [-0.172193, -0.630177, 1.0]], ['2, k, 6', [-0.195216, -0.897334, 1.0]], ['2, k, 7', [-0.200689, -0.953091, 1.0]], ['2, k, 8', [0.266442, -0.38874, 1.0]], ['2, k, 9', [0.337458, -0.651942, 1.0]], ['2, k, 10', [0.382831, -0.905224, 1.0]], ['2, k, 11', [0.372815, -0.962004, 1.0]], ['2, k, 12', [-0.00349126, -0.884478, 1.0]], ['2, k, 13', [-0.0150182, -1.35588, 1.0]], ['2, k, 14', [-0.0150972, -1.65223, 1.0]], ['2, k, 15', [-0.0366004, -1.70612, 1.0]], ['2, k, 16', [0.158978, -0.889319, 1.0]], ['2, k, 17', [0.152037, -1.35445, 1.0]], ['2, k, 18', [0.131046, -1.65215, 1.0]], ['2, k, 19', [0.145704, -1.70954, 1.0]], ['2, k, 20', [0.0897829, -0.354719, 1.0]], ['2, k, 21', [-0.197506, -1.01313, 1.0]], ['2, k, 22', [-0.252776, -0.965426, 1.0]], ['2, k, 23', [0.377412, -1.01841, 1.0]], ['2, k, 24', [0.418411, -0.94796, 1.0]]]
[['2, k, 0', [0.0786715, -0.896909, 1.0]], ['2, k, 1', [0.0852169, -0.585699, 1.0]], ['2, k, 2', [0.0910766, -0.27834, 1.0]], ['2, k, 3', [0.103287, -0.128664, 1.0]], ['2, k, 4', [-0.089184, -0.378106, 1.0]], ['2, k, 5', [-0.172204, -0.631958, 1.0]], ['2, k, 6', [-0.19553, -0.897817, 1.0]], ['2, k, 7', [-0.201271, -0.954992, 1.0]], ['2, k, 8', [0.266446, -0.388885, 1.0]], ['2, k, 9', [0.3375, -0.651801, 1.0]], ['2, k, 10', [0.382949, -0.905557, 1.0]], ['2, k, 11', [0.373946, -0.963028, 1.0]], ['2, k, 12', [-0.00351921, -0.884352, 1.0]], ['2, k, 13', [-0.0150417, -1.35588, 1.0]], ['2, k, 14', [-0.0154783, -1.65373, 1.0]], ['2, k, 15', [-0.0276144, -1.70693, 1.0]], ['2, k, 16', [0.158953, -0.889158, 1.0]], ['2, k, 17', [0.152052, -1.35441, 1.0]], ['2, k, 18', [0.130035, -1.65306, 1.0]], ['2, k, 19', [0.146079, -1.70989, 1.0]], ['2, k, 20', [0.0897467, -0.354734, 1.0]], ['2, k, 21', [-0.205954, -1.0106, 1.0]], ['2, k, 22', [-0.251392, -0.95843, 1.0]], ['2, k, 23', [0.376867, -1.01599, 1.0]], ['2, k, 24', [0.419397, -0.952061, 1.0]]]
[['2, k, 0', [0.0786315, -0.896872, 1.0]], ['2, k, 1', [0.0850126, -0.585683, 1.0]], ['2, k, 2', [0.0906238, -0.278379, 1.0]], ['2, k, 3', [0.102911, -0.128794, 1.0]], ['2, k, 4', [-0.0895575, -0.378818, 1.0]], ['2, k, 5', [-0.172468, -0.631542, 1.0]], ['2, k, 6', [-0.195435, -0.89751, 1.0]], ['2, k, 7', [-0.202752, -0.955647, 1.0]], ['2, k, 8', [0.266196, -0.388542, 1.0]], ['2, k, 9', [0.337525, -0.65179, 1.0]], ['2, k, 10', [0.382643, -0.904953, 1.0]], ['2, k, 11', [0.372764, -0.962607, 1.0]], ['2, k, 12', [-0.00357124, -0.884393, 1.0]], ['2, k, 13', [-0.01422, -1.3553, 1.0]], ['2, k, 14', [-0.015, -1.65281, 1.0]], ['2, k, 15', [-0.0293494, -1.70554, 1.0]], ['2, k, 16', [0.158898, -0.888863, 1.0]], ['2, k, 17', [0.154185, -1.35562, 1.0]], ['2, k, 18', [0.129432, -1.65495, 1.0]], ['2, k, 19', [0.105339, -1.70102, 1.0]], ['2, k, 20', [0.0893567, -0.354758, 1.0]], ['2, k, 21', [-0.208263, -1.00925, 1.0]], ['2, k, 22', [-0.249985, -0.960384, 1.0]], ['2, k, 23', [0.3769, -1.02129, 1.0]], ['2, k, 24', [0.419592, -0.950951, 1.0]]]
[['2, k, 0', [0.0786178, -0.896847, 1.0]], ['2, k, 1', [0.085041, -0.585727, 1.0]], ['2, k, 2', [0.0908168, -0.278649, 1.0]], ['2, k, 3', [0.103006, -0.129136, 1.0]], ['2, k, 4', [-0.0896837, -0.378779, 1.0]], ['2, k, 5', [-0.172049, -0.632216, 1.0]], ['2, k, 6', [-0.196135, -0.899128, 1.0]], ['2, k, 7', [-0.203296, -0.9566, 1.0]], ['2, k, 8', [0.266186, -0.388675, 1.0]], ['2, k, 9', [0.337398, -0.651689, 1.0]], ['2, k, 10', [0.382583, -0.904927, 1.0]], ['2, k, 11', [0.372135, -0.962647, 1.0]], ['2, k, 12', [-0.00357029, -0.884402, 1.0]], ['2, k, 13', [-0.0190084, -1.29876, 1.0]], ['2, k, 14', [-0.0136866, -1.64969, 1.0]], ['2, k, 15', [-0.0286008, -1.70536, 1.0]], ['2, k, 16', [0.15886, -0.888776, 1.0]], ['2, k, 17', [0.154203, -1.3556, 1.0]], ['2, k, 18', [0.129424, -1.65386, 1.0]], ['2, k, 19', [0.150125, -1.71538, 1.0]], ['2, k, 20', [0.0894897, -0.354953, 1.0]], ['2, k, 21', [-0.203359, -1.00925, 1.0]], ['2, k, 22', [-0.253408, -0.955739, 1.0]], ['2, k, 23', [0.370598, -1.01747, 1.0]], ['2, k, 24', [0.419548, -0.952215, 1.0]]]
[['2, k, 0', [0.0780446, -0.896907, 1.0]], ['2, k, 1', [0.0848692, -0.585703, 1.0]], ['2, k, 2', [0.090841, -0.278574, 1.0]], ['2, k, 3', [0.102989, -0.12909, 1.0]], ['2, k, 4', [-0.0895829, -0.378049, 1.0]], ['2, k, 5', [-0.171874, -0.632316, 1.0]], ['2, k, 6', [-0.195143, -0.89647, 1.0]], ['2, k, 7', [-0.20235, -0.956187, 1.0]], ['2, k, 8', [0.266543, -0.389487, 1.0]], ['2, k, 9', [0.337904, -0.654188, 1.0]], ['2, k, 10', [0.382605, -0.90497, 1.0]], ['2, k, 11', [0.372858, -0.962951, 1.0]], ['2, k, 12', [-0.00455355, -0.884831, 1.0]], ['2, k, 13', [-0.0133328, -1.35993, 1.0]], ['2, k, 14', [-0.0152401, -1.65083, 1.0]], ['2, k, 15', [-0.0319411, -1.70671, 1.0]], ['2, k, 16', [0.15858, -0.888631, 1.0]], ['2, k, 17', [0.153818, -1.35544, 1.0]], ['2, k, 18', [0.129725, -1.65506, 1.0]], ['2, k, 19', [0.146645, -1.7129, 1.0]], ['2, k, 20', [0.0894756, -0.354894, 1.0]], ['2, k, 21', [-0.20669, -1.00723, 1.0]], ['2, k, 22', [-0.25502, -0.966793, 1.0]], ['2, k, 23', [0.367829, -1.02263, 1.0]], ['2, k, 24', [0.419575, -0.951825, 1.0]]]
[['2, k, 0', [0.0782781, -0.896847, 1.0]], ['2, k, 1', [0.0850094, -0.585788, 1.0]], ['2, k, 2', [0.0909347, -0.278866, 1.0]], ['2, k, 3', [0.102852, -0.129584, 1.0]], ['2, k, 4', [-0.0895492, -0.378152, 1.0]], ['2, k, 5', [-0.171935, -0.63216, 1.0]], ['2, k, 6', [-0.195102, -0.896253, 1.0]], ['2, k, 7', [-0.20228, -0.954872, 1.0]], ['2, k, 8', [0.266228, -0.389652, 1.0]], ['2, k, 9', [0.337772, -0.654086, 1.0]], ['2, k, 10', [0.382633, -0.905128, 1.0]], ['2, k, 11', [0.37427, -0.9672, 1.0]], ['2, k, 12', [-0.00426703, -0.8848, 1.0]], ['2, k, 13', [-0.0148907, -1.35196, 1.0]], ['2, k, 14', [-0.0138027, -1.64944, 1.0]], ['2, k, 15', [-0.0321125, -1.70673, 1.0]], ['2, k, 16', [0.158797, -0.888535, 1.0]], ['2, k, 17', [0.153865, -1.35542, 1.0]], ['2, k, 18', [0.12964, -1.65512, 1.0]], ['2, k, 19', [0.150327, -1.7117, 1.0]], ['2, k, 20', [0.0895816, -0.355127, 1.0]], ['2, k, 21', [-0.203062, -1.01118, 1.0]], ['2, k, 22', [-0.255549, -0.968556, 1.0]], ['2, k, 23', [0.375339, -1.02475, 1.0]], ['2, k, 24', [0.41895, -0.95425, 1.0]]]
[['2, k, 0', [0.078291, -0.896961, 1.0]], ['2, k, 1', [0.0850379, -0.58587, 1.0]], ['2, k, 2', [0.0910122, -0.278875, 1.0]], ['2, k, 3', [0.102918, -0.129445, 1.0]], ['2, k, 4', [-0.0898281, -0.378202, 1.0]], ['2, k, 5', [-0.17188, -0.632096, 1.0]], ['2, k, 6', [-0.195119, -0.896216, 1.0]], ['2, k, 7', [-0.203749, -0.954566, 1.0]], ['2, k, 8', [0.266246, -0.389704, 1.0]], ['2, k, 9', [0.337678, -0.654079, 1.0]], ['2, k, 10', [0.382299, -0.905658, 1.0]], ['2, k, 11', [0.37271, -0.966427, 1.0]], ['2, k, 12', [-0.00423829, -0.884754, 1.0]], ['2, k, 13', [-0.0129875, -1.29187, 1.0]], ['2, k, 14', [-0.017422, -1.65126, 1.0]], ['2, k, 15', [-0.0315568, -1.70659, 1.0]], ['2, k, 16', [0.158795, -0.889214, 1.0]], ['2, k, 17', [0.15405, -1.35532, 1.0]], ['2, k, 18', [0.128909, -1.65599, 1.0]], ['2, k, 19', [0.149796, -1.71206, 1.0]], ['2, k, 20', [0.0896414, -0.355161, 1.0]], ['2, k, 21', [-0.206655, -1.01056, 1.0]], ['2, k, 22', [-0.254372, -0.964049, 1.0]], ['2, k, 23', [0.376023, -1.0193, 1.0]], ['2, k, 24', [0.415911, -0.954636, 1.0]]]
[['2, k, 0', [0.0781959, -0.896914, 1.0]], ['2, k, 1', [0.084871, -0.585869, 1.0]], ['2, k, 2', [0.0907295, -0.278947, 1.0]], ['2, k, 3', [0.102949, -0.129219, 1.0]], ['2, k, 4', [-0.0898691, -0.378143, 1.0]], ['2, k, 5', [-0.171628, -0.631578, 1.0]], ['2, k, 6', [-0.195108, -0.896032, 1.0]], ['2, k, 7', [-0.202505, -0.954484, 1.0]], ['2, k, 8', [0.266275, -0.389148, 1.0]], ['2, k, 9', [0.337876, -0.653917, 1.0]], ['2, k, 10', [0.382161, -0.9059, 1.0]], ['2, k, 11', [0.371784, -0.967021, 1.0]], ['2, k, 12', [-0.00438388, -0.884192, 1.0]], ['2, k, 13', [-0.01461, -1.356, 1.0]], ['2, k, 14', [-0.0177019, -1.6532, 1.0]], ['2, k, 15', [-0.0323043, -1.70638, 1.0]], ['2, k, 16', [0.158616, -0.889398, 1.0]], ['2, k, 17', [0.153798, -1.35503, 1.0]], ['2, k, 18', [0.129796, -1.6558, 1.0]], ['2, k, 19', [0.14845, -1.71171, 1.0]], ['2, k, 20', [0.0893829, -0.355213, 1.0]], ['2, k, 21', [-0.204479, -1.014, 1.0]], ['2, k, 22', [-0.253151, -0.961678, 1.0]], ['2, k, 23', [0.379629, -1.02377, 1.0]], ['2, k, 24', [0.415371, -0.95655, 1.0]]]
[['2, k, 0', [0.0781261, -0.896792, 1.0]], ['2, k, 1', [0.0845876, -0.585757, 1.0]], ['2, k, 2', [0.0900743, -0.278836, 1.0]], ['2, k, 3', [0.102898, -0.129145, 1.0]], ['2, k, 4', [-0.0898957, -0.378104, 1.0]], ['2, k, 5', [-0.171618, -0.631842, 1.0]], ['2, k, 6', [-0.195135, -0.896626, 1.0]], ['2, k, 7', [-0.202279, -0.954218, 1.0]], ['2, k, 8', [0.266458, -0.389226, 1.0]], ['2, k, 9', [0.337634, -0.652156, 1.0]], ['2, k, 10', [0.382577, -0.907457, 1.0]], ['2, k, 11', [0.372709, -0.967169, 1.0]], ['2, k, 12', [-0.00442231, -0.884041, 1.0]], ['2, k, 13', [-0.0122696, -1.35691, 1.0]], ['2, k, 14', [-0.0156932, -1.65972, 1.0]], ['2, k, 15', [-0.0323815, -1.70659, 1.0]], ['2, k, 16', [0.158536, -0.889288, 1.0]], ['2, k, 17', [0.153735, -1.35507, 1.0]], ['2, k, 18', [0.130122, -1.65619, 1.0]], ['2, k, 19', [0.148634, -1.71154, 1.0]], ['2, k, 20', [0.0888336, -0.355103, 1.0]], ['2, k, 21', [-0.203293, -1.01028, 1.0]], ['2, k, 22', [-0.252892, -0.952065, 1.0]], ['2, k, 23', [0.373586, -1.01882, 1.0]], ['2, k, 24', [0.417586, -0.953088, 1.0]]]
[['2, k, 0', [0.0781051, -0.896768, 1.0]], ['2, k, 1', [0.0847234, -0.585985, 1.0]], ['2, k, 2', [0.090648, -0.279607, 1.0]], ['2, k, 3', [0.103184, -0.129075, 1.0]], ['2, k, 4', [-0.0898848, -0.378077, 1.0]], ['2, k, 5', [-0.171477, -0.632216, 1.0]], ['2, k, 6', [-0.194942, -0.896469, 1.0]], ['2, k, 7', [-0.202053, -0.954086, 1.0]], ['2, k, 8', [0.266407, -0.389261, 1.0]], ['2, k, 9', [0.33757, -0.652219, 1.0]], ['2, k, 10', [0.382564, -0.907453, 1.0]], ['2, k, 11', [0.373259, -0.966429, 1.0]], ['2, k, 12', [-0.0044117, -0.884028, 1.0]], ['2, k, 13', [-0.0122629, -1.35688, 1.0]], ['2, k, 14', [-0.0157865, -1.6594, 1.0]], ['2, k, 15', [-0.0363162, -1.70755, 1.0]], ['2, k, 16', [0.158495, -0.889242, 1.0]], ['2, k, 17', [0.153807, -1.35495, 1.0]], ['2, k, 18', [0.133235, -1.65128, 1.0]], ['2, k, 19', [0.150547, -1.71202, 1.0]], ['2, k, 20', [0.0892632, -0.35571, 1.0]], ['2, k, 21', [-0.204669, -1.01225, 1.0]], ['2, k, 22', [-0.252387, -0.952386, 1.0]], ['2, k, 23', [0.373866, -1.02403, 1.0]], ['2, k, 24', [0.418221, -0.955368, 1.0]]]
[['2, k, 0', [0.0780743, -0.896735, 1.0]], ['2, k, 1', [0.0846647, -0.585935, 1.0]], ['2, k, 2', [0.0905368, -0.279476, 1.0]], ['2, k, 3', [0.102626, -0.129467, 1.0]], ['2, k, 4', [-0.0899188, -0.378192, 1.0]], ['2, k, 5', [-0.171482, -0.632171, 1.0]], ['2, k, 6', [-0.19505, -0.897169, 1.0]], ['2, k, 7', [-0.202391, -0.956358, 1.0]], ['2, k, 8', [0.266379, -0.389254, 1.0]], ['2, k, 9', [0.339059, -0.655962, 1.0]], ['2, k, 10', [0.38293, -0.906743, 1.0]], ['2, k, 11', [0.372647, -0.963202, 1.0]], ['2, k, 12', [-0.00441851, -0.88404, 1.0]], ['2, k, 13', [-0.0168725, -1.29482, 1.0]], ['2, k, 14', [-0.0171615, -1.65411, 1.0]], ['2, k, 15', [-0.0417844, -1.70834, 1.0]], ['2, k, 16', [0.15841, -0.889036, 1.0]], ['2, k, 17', [0.153961, -1.35482, 1.0]], ['2, k, 18', [0.132789, -1.65195, 1.0]], ['2, k, 19', [0.17356, -1.69747, 1.0]], ['2, k, 20', [0.0891688, -0.35561, 1.0]], ['2, k, 21', [-0.207308, -1.01029, 1.0]], ['2, k, 22', [-0.254727, -0.967721, 1.0]], ['2, k, 23', [0.373766, -1.01874, 1.0]], ['2, k, 24', [0.41815, -0.953358, 1.0]]]
[['2, k, 0', [0.0779951, -0.896758, 1.0]], ['2, k, 1', [0.0845789, -0.585917, 1.0]], ['2, k, 2', [0.0904886, -0.279335, 1.0]], ['2, k, 3', [0.102409, -0.129379, 1.0]], ['2, k, 4', [-0.0898652, -0.378075, 1.0]], ['2, k, 5', [-0.171552, -0.630738, 1.0]], ['2, k, 6', [-0.195525, -0.899302, 1.0]], ['2, k, 7', [-0.201574, -0.954301, 1.0]], ['2, k, 8', [0.266296, -0.389196, 1.0]], ['2, k, 9', [0.339014, -0.655891, 1.0]], ['2, k, 10', [0.382886, -0.906216, 1.0]], ['2, k, 11', [0.37199, -0.963906, 1.0]], ['2, k, 12', [-0.00446342, -0.883919, 1.0]], ['2, k, 13', [-0.0131319, -1.35599, 1.0]], ['2, k, 14', [-0.0165588, -1.65823, 1.0]], ['2, k, 15', [-0.0416078, -1.70691, 1.0]], ['2, k, 16', [0.158225, -0.889379, 1.0]], ['2, k, 17', [0.15395, -1.3548, 1.0]], ['2, k, 18', [0.132994, -1.65163, 1.0]], ['2, k, 19', [0.142578, -1.70801, 1.0]], ['2, k, 20', [0.0891079, -0.355508, 1.0]], ['2, k, 21', [-0.207142, -1.00983, 1.0]], ['2, k, 22', [-0.255124, -0.973207, 1.0]], ['2, k, 23', [0.373215, -1.02486, 1.0]], ['2, k, 24', [0.417163, -0.952968, 1.0]]]
[['2, k, 0', [0.0779977, -0.896654, 1.0]], ['2, k, 1', [0.0845257, -0.585844, 1.0]], ['2, k, 2', [0.0903234, -0.279207, 1.0]], ['2, k, 3', [0.102474, -0.12923, 1.0]], ['2, k, 4', [-0.0897395, -0.378074, 1.0]], ['2, k, 5', [-0.172952, -0.627465, 1.0]], ['2, k, 6', [-0.19526, -0.895426, 1.0]], ['2, k, 7', [-0.200406, -0.952552, 1.0]], ['2, k, 8', [0.266628, -0.388965, 1.0]], ['2, k, 9', [0.338875, -0.655464, 1.0]], ['2, k, 10', [0.382797, -0.905941, 1.0]], ['2, k, 11', [0.371074, -0.964235, 1.0]], ['2, k, 12', [-0.00445358, -0.883893, 1.0]], ['2, k, 13', [-0.0109439, -1.2968, 1.0]], ['2, k, 14', [-0.0162505, -1.65615, 1.0]], ['2, k, 15', [-0.0434029, -1.70775, 1.0]], ['2, k, 16', [0.158239, -0.88913, 1.0]], ['2, k, 17', [0.154145, -1.35487, 1.0]], ['2, k, 18', [0.1326, -1.65524, 1.0]], ['2, k, 19', [0.133832, -1.70953, 1.0]], ['2, k, 20', [0.0889808, -0.355402, 1.0]], ['2, k, 21', [-0.19335, -1.01259, 1.0]], ['2, k, 22', [-0.247259, -0.955097, 1.0]], ['2, k, 23', [0.369508, -1.02709, 1.0]], ['2, k, 24', [0.418132, -0.953576, 1.0]]]
[['2, k, 0', [0.0781463, -0.896589, 1.0]], ['2, k, 1', [0.0844634, -0.585767, 1.0]], ['2, k, 2', [0.0897113, -0.278884, 1.0]], ['2, k, 3', [0.102696, -0.129324, 1.0]], ['2, k, 4', [-0.0897373, -0.378035, 1.0]], ['2, k, 5', [-0.172598, -0.62888, 1.0]], ['2, k, 6', [-0.195179, -0.895406, 1.0]], ['2, k, 7', [-0.202652, -0.956938, 1.0]], ['2, k, 8', [0.266622, -0.389008, 1.0]], ['2, k, 9', [0.338804, -0.655258, 1.0]], ['2, k, 10', [0.382918, -0.906102, 1.0]], ['2, k, 11', [0.371845, -0.962153, 1.0]], ['2, k, 12', [-0.004265, -0.883878, 1.0]], ['2, k, 13', [-0.0118486, -1.29902, 1.0]], ['2, k, 14', [-0.0176062, -1.65838, 1.0]], ['2, k, 15', [-0.0378553, -1.70817, 1.0]], ['2, k, 16', [0.158408, -0.888983, 1.0]], ['2, k, 17', [0.153892, -1.35513, 1.0]], ['2, k, 18', [0.131482, -1.65935, 1.0]], ['2, k, 19', [0.134801, -1.71194, 1.0]], ['2, k, 20', [0.0885588, -0.35516, 1.0]], ['2, k, 21', [-0.208156, -1.0127, 1.0]], ['2, k, 22', [-0.253139, -0.964083, 1.0]], ['2, k, 23', [0.377943, -1.01883, 1.0]], ['2, k, 24', [0.416735, -0.958677, 1.0]]]
[['2, k, 0', [0.0779539, -0.896431, 1.0]], ['2, k, 1', [0.0844455, -0.585745, 1.0]], ['2, k, 2', [0.0897836, -0.278897, 1.0]], ['2, k, 3', [0.102668, -0.129362, 1.0]], ['2, k, 4', [-0.0896626, -0.378123, 1.0]], ['2, k, 5', [-0.172731, -0.628743, 1.0]], ['2, k, 6', [-0.194611, -0.893602, 1.0]], ['2, k, 7', [-0.20139, -0.956814, 1.0]], ['2, k, 8', [0.266683, -0.388978, 1.0]], ['2, k, 9', [0.33875, -0.655131, 1.0]], ['2, k, 10', [0.382686, -0.906274, 1.0]], ['2, k, 11', [0.371539, -0.96229, 1.0]], ['2, k, 12', [-0.00437897, -0.883734, 1.0]], ['2, k, 13', [-0.0144476, -1.358, 1.0]], ['2, k, 14', [-0.0162638, -1.65577, 1.0]], ['2, k, 15', [-0.0344194, -1.7062, 1.0]], ['2, k, 16', [0.158153, -0.888806, 1.0]], ['2, k, 17', [0.153701, -1.35498, 1.0]], ['2, k, 18', [0.128691, -1.66507, 1.0]], ['2, k, 19', [0.141011, -1.71154, 1.0]], ['2, k, 20', [0.0885873, -0.355161, 1.0]], ['2, k, 21', [-0.213632, -1.01297, 1.0]], ['2, k, 22', [-0.249664, -0.960683, 1.0]], ['2, k, 23', [0.375136, -1.01737, 1.0]], ['2, k, 24', [0.415492, -0.948187, 1.0]]]
[['2, k, 0', [0.077906, -0.896444, 1.0]], ['2, k, 1', [0.0843187, -0.58572, 1.0]], ['2, k, 2', [0.0896089, -0.27881, 1.0]], ['2, k, 3', [0.102806, -0.129532, 1.0]], ['2, k, 4', [-0.0897498, -0.378222, 1.0]], ['2, k, 5', [-0.172771, -0.628813, 1.0]], ['2, k, 6', [-0.194959, -0.895418, 1.0]], ['2, k, 7', [-0.201919, -0.956258, 1.0]], ['2, k, 8', [0.266528, -0.388582, 1.0]], ['2, k, 9', [0.338721, -0.654919, 1.0]], ['2, k, 10', [0.381506, -0.903871, 1.0]], ['2, k, 11', [0.369409, -0.963885, 1.0]], ['2, k, 12', [-0.00446191, -0.884033, 1.0]], ['2, k, 13', [-0.0144781, -1.35691, 1.0]], ['2, k, 14', [-0.0146877, -1.6519, 1.0]], ['2, k, 15', [-0.038502, -1.70572, 1.0]], ['2, k, 16', [0.158062, -0.888574, 1.0]], ['2, k, 17', [0.154031, -1.35478, 1.0]], ['2, k, 18', [0.129387, -1.66049, 1.0]], ['2, k, 19', [0.123643, -1.70192, 1.0]], ['2, k, 20', [0.0884214, -0.355091, 1.0]], ['2, k, 21', [-0.204623, -1.00806, 1.0]], ['2, k, 22', [-0.25653, -0.973436, 1.0]], ['2, k, 23', [0.375054, -1.01672, 1.0]], ['2, k, 24', [0.415973, -0.950764, 1.0]]]
[['2, k, 0', [0.0778065, -0.896391, 1.0]], ['2, k, 1', [0.0842585, -0.585723, 1.0]], ['2, k, 2', [0.0895934, -0.278841, 1.0]], ['2, k, 3', [0.10282, -0.129702, 1.0]], ['2, k, 4', [-0.0897393, -0.378294, 1.0]], ['2, k, 5', [-0.172701, -0.629752, 1.0]], ['2, k, 6', [-0.19491, -0.895113, 1.0]], ['2, k, 7', [-0.202365, -0.954353, 1.0]], ['2, k, 8', [0.266347, -0.389, 1.0]], ['2, k, 9', [0.338693, -0.654949, 1.0]], ['2, k, 10', [0.382072, -0.904701, 1.0]], ['2, k, 11', [0.370939, -0.966641, 1.0]], ['2, k, 12', [-0.00455013, -0.883943, 1.0]], ['2, k, 13', [-0.0138342, -1.35638, 1.0]], ['2, k, 14', [-0.014645, -1.65186, 1.0]], ['2, k, 15', [-0.038463, -1.70595, 1.0]], ['2, k, 16', [0.157988, -0.888553, 1.0]], ['2, k, 17', [0.153914, -1.35454, 1.0]], ['2, k, 18', [0.129878, -1.65912, 1.0]], ['2, k, 19', [0.133351, -1.70708, 1.0]], ['2, k, 20', [0.0883971, -0.355117, 1.0]], ['2, k, 21', [-0.19821, -1.00757, 1.0]], ['2, k, 22', [-0.253415, -0.965269, 1.0]], ['2, k, 23', [0.373676, -1.01832, 1.0]], ['2, k, 24', [0.416184, -0.952909, 1.0]]]
[['2, k, 0', [0.0777668, -0.896415, 1.0]], ['2, k, 1', [0.084235, -0.585735, 1.0]], ['2, k, 2', [0.0895952, -0.278845, 1.0]], ['2, k, 3', [0.102857, -0.129633, 1.0]], ['2, k, 4', [-0.0896889, -0.378247, 1.0]], ['2, k, 5', [-0.172614, -0.62965, 1.0]], ['2, k, 6', [-0.194962, -0.895568, 1.0]], ['2, k, 7', [-0.202386, -0.955379, 1.0]], ['2, k, 8', [0.266027, -0.389394, 1.0]], ['2, k, 9', [0.338374, -0.654822, 1.0]], ['2, k, 10', [0.382309, -0.905244, 1.0]], ['2, k, 11', [0.371444, -0.966975, 1.0]], ['2, k, 12', [-0.00461013, -0.883972, 1.0]], ['2, k, 13', [-0.0157113, -1.29975, 1.0]], ['2, k, 14', [-0.0158462, -1.65339, 1.0]], ['2, k, 15', [-0.0419521, -1.70636, 1.0]], ['2, k, 16', [0.15797, -0.888574, 1.0]], ['2, k, 17', [0.153491, -1.35401, 1.0]], ['2, k, 18', [0.129658, -1.65774, 1.0]], ['2, k, 19', [0.13598, -1.70683, 1.0]], ['2, k, 20', [0.0883906, -0.355123, 1.0]], ['2, k, 21', [-0.204657, -1.00836, 1.0]], ['2, k, 22', [-0.253613, -0.962189, 1.0]], ['2, k, 23', [0.374864, -1.02531, 1.0]], ['2, k, 24', [0.415832, -0.953031, 1.0]]]
[['2, k, 0', [0.0777345, -0.896564, 1.0]], ['2, k, 1', [0.0841884, -0.585728, 1.0]], ['2, k, 2', [0.0894742, -0.278614, 1.0]], ['2, k, 3', [0.103131, -0.129375, 1.0]], ['2, k, 4', [-0.0897014, -0.378238, 1.0]], ['2, k, 5', [-0.172228, -0.629772, 1.0]], ['2, k, 6', [-0.194708, -0.89621, 1.0]], ['2, k, 7', [-0.201661, -0.95595, 1.0]], ['2, k, 8', [0.266058, -0.389509, 1.0]], ['2, k, 9', [0.337738, -0.652351, 1.0]], ['2, k, 10', [0.382703, -0.906261, 1.0]], ['2, k, 11', [0.370614, -0.968375, 1.0]], ['2, k, 12', [-0.00470042, -0.884626, 1.0]], ['2, k, 13', [-0.0147957, -1.35502, 1.0]], ['2, k, 14', [-0.0171087, -1.65648, 1.0]], ['2, k, 15', [-0.0416639, -1.70749, 1.0]], ['2, k, 16', [0.157971, -0.888556, 1.0]], ['2, k, 17', [0.153331, -1.35435, 1.0]], ['2, k, 18', [0.129619, -1.65551, 1.0]], ['2, k, 19', [0.11946, -1.70117, 1.0]], ['2, k, 20', [0.0882896, -0.354976, 1.0]], ['2, k, 21', [-0.20911, -1.0101, 1.0]], ['2, k, 22', [-0.253121, -0.957072, 1.0]], ['2, k, 23', [0.369459, -1.02722, 1.0]], ['2, k, 24', [0.416216, -0.954383, 1.0]]]
