[['2, k, 0', [-0.2014018, -0.4349373, 1.0]], ['2, k, 1', [-0.2125513, -0.1963638, 1.0]], ['2, k, 2', [-0.2222777, 0.03765809, 1.0]], ['2, k, 3', [-0.2378142, 0.1785526, 1.0]], ['2, k, 4', [-0.3776778, -0.07510085, 1.0]], ['2, k, 5', [-0.4566357, -0.3067976, 1.0]], ['2, k, 6', [-0.3246002, -0.3332638, 1.0]], ['2, k, 7', [-0.2842867, -0.3326686, 1.0]], ['2, k, 8', [-0.04654311, -0.07178679, 1.0]], ['2, k, 9', [0.03064494, -0.2904558, 1.0]], ['2, k, 10', [0.004737478, -0.4251016, 1.0]], ['2, k, 11', [-0.04300771, -0.4378829, 1.0]], ['2, k, 12', [-0.2702874, -0.4290907, 1.0]], ['2, k, 13', [-0.2745472, -0.5407612, 1.0]], ['2, k, 14', [-0.2089961, -0.9033634, 1.0]], ['2, k, 15', [-0.200462, -0.9605237, 1.0]], ['2, k, 16', [-0.1276125, -0.4301364, 1.0]], ['2, k, 17', [-0.04548995, -0.5074073, 1.0]], ['2, k, 18', [-0.01496044, -0.9073502, 1.0]], ['2, k, 19', [-0.006843268, -0.941753, 1.0]], ['2, k, 20', [-0.2200484, -0.02028695, 1.0]], ['2, k, 21', [-0.278253, -0.3331988, 1.0]], ['2, k, 22', [-0.2576772, -0.3668887, 1.0]], ['2, k, 23', [-0.06759201, -0.4680094, 1.0]], ['2, k, 24', [-0.0008863471, -0.4685242, 1.0]]]
[['2, k, 0', [-0.201806, -0.4350235, 1.0]], ['2, k, 1', [-0.2129782, -0.1965811, 1.0]], ['2, k, 2', [-0.2235172, 0.03699204, 1.0]], ['2, k, 3', [-0.2388097, 0.1779768, 1.0]], ['2, k, 4', [-0.3796109, -0.07557379, 1.0]], ['2, k, 5', [-0.4231106, -0.2647357, 1.0]], ['2, k, 6', [-0.3751117, -0.2869914, 1.0]], ['2, k, 7', [-0.3293084, -0.2601141, 1.0]], ['2, k, 8', [-0.04765895, -0.0713813, 1.0]], ['2, k, 9', [0.006318711, -0.2754223, 1.0]], ['2, k, 10', [0.004426944, -0.4126916, 1.0]], ['2, k, 11', [-0.04007956, -0.4367236, 1.0]], ['2, k, 12', [-0.2708613, -0.4294209, 1.0]], ['2, k, 13', [-0.2744121, -0.5419595, 1.0]], ['2, k, 14', [-0.2096555, -0.9054579, 1.0]], ['2, k, 15', [-0.1992797, -0.9610803, 1.0]], ['2, k, 16', [-0.1278163, -0.4299504, 1.0]], ['2, k, 17', [-0.04561726, -0.5074725, 1.0]], ['2, k, 18', [-0.01744082, -0.9070981, 1.0]], ['2, k, 19', [-0.01002677, -0.941405, 1.0]], ['2, k, 20', [-0.2210319, -0.02080489, 1.0]], ['2, k, 21', [-0.3131846, -0.2595626, 1.0]], ['2, k, 22', [-0.301296, -0.2311063, 1.0]], ['2, k, 23', [-0.05437271, -0.4686495, 1.0]], ['2, k, 24', [-0.008027917, -0.4668393, 1.0]]]
[['2, k, 0', [-0.2017394, -0.4349756, 1.0]], ['2, k, 1', [-0.2129879, -0.1965935, 1.0]], ['2, k, 2', [-0.2236484, 0.03685187, 1.0]], ['2, k, 3', [-0.2389914, 0.1778603, 1.0]], ['2, k, 4', [-0.379813, -0.0753739, 1.0]], ['2, k, 5', [-0.425308, -0.263155, 1.0]], ['2, k, 6', [-0.3775327, -0.2841965, 1.0]], ['2, k, 7', [-0.3313327, -0.2524601, 1.0]], ['2, k, 8', [-0.04772636, -0.07131767, 1.0]], ['2, k, 9', [0.0072842, -0.2796826, 1.0]], ['2, k, 10', [0.004723985, -0.4076645, 1.0]], ['2, k, 11', [-0.04046594, -0.4360176, 1.0]], ['2, k, 12', [-0.2707833, -0.4293921, 1.0]], ['2, k, 13', [-0.2743886, -0.5419818, 1.0]], ['2, k, 14', [-0.2098962, -0.9045416, 1.0]], ['2, k, 15', [-0.1998939, -0.9607794, 1.0]], ['2, k, 16', [-0.1277539, -0.4298827, 1.0]], ['2, k, 17', [-0.04559738, -0.5073711, 1.0]], ['2, k, 18', [-0.01716991, -0.9053915, 1.0]], ['2, k, 19', [-0.009942885, -0.9397238, 1.0]], ['2, k, 20', [-0.221122, -0.02090158, 1.0]], ['2, k, 21', [-0.3131895, -0.2491102, 1.0]], ['2, k, 22', [-0.3143713, -0.2173842, 1.0]], ['2, k, 23', [-0.05710528, -0.4676066, 1.0]], ['2, k, 24', [-0.002008705, -0.4649156, 1.0]]]
[['2, k, 0', [-0.2017473, -0.4349262, 1.0]], ['2, k, 1', [-0.2130087, -0.1965872, 1.0]], ['2, k, 2', [-0.2236747, 0.03683717, 1.0]], ['2, k, 3', [-0.2392814, 0.1777673, 1.0]], ['2, k, 4', [-0.3798906, -0.07533761, 1.0]], ['2, k, 5', [-0.4136737, -0.2912028, 1.0]], ['2, k, 6', [-0.3708998, -0.2798483, 1.0]], ['2, k, 7', [-0.3335958, -0.2460094, 1.0]], ['2, k, 8', [-0.0477327, -0.07131211, 1.0]], ['2, k, 9', [0.01479099, -0.3014517, 1.0]], ['2, k, 10', [0.004297043, -0.4209413, 1.0]], ['2, k, 11', [-0.04139369, -0.4373285, 1.0]], ['2, k, 12', [-0.2708001, -0.429327, 1.0]], ['2, k, 13', [-0.2743987, -0.5420068, 1.0]], ['2, k, 14', [-0.2098868, -0.9045461, 1.0]], ['2, k, 15', [-0.200055, -0.9609735, 1.0]], ['2, k, 16', [-0.1277555, -0.4298522, 1.0]], ['2, k, 17', [-0.04556012, -0.5074363, 1.0]], ['2, k, 18', [-0.01683382, -0.9042895, 1.0]], ['2, k, 19', [-0.009733502, -0.9386348, 1.0]], ['2, k, 20', [-0.2211472, -0.02091137, 1.0]], ['2, k, 21', [-0.3159569, -0.243117, 1.0]], ['2, k, 22', [-0.3147856, -0.212518, 1.0]], ['2, k, 23', [-0.06053086, -0.4683719, 1.0]], ['2, k, 24', [-0.006005348, -0.4668675, 1.0]]]
[['2, k, 0', [-0.2017418, -0.4349138, 1.0]], ['2, k, 1', [-0.2131129, -0.1965773, 1.0]], ['2, k, 2', [-0.2240238, 0.0368474, 1.0]], ['2, k, 3', [-0.2394185, 0.1777501, 1.0]], ['2, k, 4', [-0.3798582, -0.07535794, 1.0]], ['2, k, 5', [-0.4135072, -0.2886357, 1.0]], ['2, k, 6', [-0.3690402, -0.2775426, 1.0]], ['2, k, 7', [-0.3387647, -0.2415406, 1.0]], ['2, k, 8', [-0.04775595, -0.07129312, 1.0]], ['2, k, 9', [0.006090629, -0.2632232, 1.0]], ['2, k, 10', [0.005402271, -0.4173544, 1.0]], ['2, k, 11', [-0.03920167, -0.4376197, 1.0]], ['2, k, 12', [-0.2708008, -0.4293166, 1.0]], ['2, k, 13', [-0.2743791, -0.5423469, 1.0]], ['2, k, 14', [-0.2098953, -0.9045399, 1.0]], ['2, k, 15', [-0.2003285, -0.9610122, 1.0]], ['2, k, 16', [-0.1277441, -0.42984, 1.0]], ['2, k, 17', [-0.0455255, -0.5073316, 1.0]], ['2, k, 18', [-0.01380797, -0.8941538, 1.0]], ['2, k, 19', [-0.006792869, -0.9286153, 1.0]], ['2, k, 20', [-0.2214276, -0.0209031, 1.0]], ['2, k, 21', [-0.3157507, -0.232359, 1.0]], ['2, k, 22', [-0.3318388, -0.205542, 1.0]], ['2, k, 23', [-0.05374618, -0.4687789, 1.0]], ['2, k, 24', [-0.003547758, -0.4678959, 1.0]]]
[['2, k, 0', [-0.201759, -0.4348366, 1.0]], ['2, k, 1', [-0.2131833, -0.1965761, 1.0]], ['2, k, 2', [-0.2241463, 0.03679135, 1.0]], ['2, k, 3', [-0.2396303, 0.177527, 1.0]], ['2, k, 4', [-0.3801425, -0.07492394, 1.0]], ['2, k, 5', [-0.4106001, -0.2937452, 1.0]], ['2, k, 6', [-0.3707157, -0.2702694, 1.0]], ['2, k, 7', [-0.340076, -0.2329914, 1.0]], ['2, k, 8', [-0.0476942, -0.070929, 1.0]], ['2, k, 9', [0.005765846, -0.2633965, 1.0]], ['2, k, 10', [0.00531267, -0.4204943, 1.0]], ['2, k, 11', [-0.03865767, -0.4380015, 1.0]], ['2, k, 12', [-0.2708506, -0.429228, 1.0]], ['2, k, 13', [-0.2743656, -0.5422427, 1.0]], ['2, k, 14', [-0.2098656, -0.9045904, 1.0]], ['2, k, 15', [-0.2004806, -0.9611881, 1.0]], ['2, k, 16', [-0.1277428, -0.4297841, 1.0]], ['2, k, 17', [-0.04553379, -0.5073479, 1.0]], ['2, k, 18', [-0.01464339, -0.8957171, 1.0]], ['2, k, 19', [-0.00770783, -0.930159, 1.0]], ['2, k, 20', [-0.2215371, -0.02094407, 1.0]], ['2, k, 21', [-0.3234248, -0.2267834, 1.0]], ['2, k, 22', [-0.3379976, -0.2000589, 1.0]], ['2, k, 23', [-0.05697353, -0.4689658, 1.0]], ['2, k, 24', [-0.006253866, -0.4689215, 1.0]]]
[['2, k, 0', [-0.2018357, -0.4348507, 1.0]], ['2, k, 1', [-0.2131998, -0.1965673, 1.0]], ['2, k, 2', [-0.2241172, 0.03683131, 1.0]], ['2, k, 3', [-0.239632, 0.1774952, 1.0]], ['2, k, 4', [-0.3802933, -0.07499801, 1.0]], ['2, k, 5', [-0.4100918, -0.2963733, 1.0]], ['2, k, 6', [-0.3390374, -0.2408888, 1.0]], ['2, k, 7', [-0.3383886, -0.225528, 1.0]], ['2, k, 8', [-0.04778999, -0.07105283, 1.0]], ['2, k, 9', [0.005087383, -0.2638131, 1.0]], ['2, k, 10', [0.005484826, -0.4087406, 1.0]], ['2, k, 11', [-0.03872031, -0.437575, 1.0]], ['2, k, 12', [-0.2709705, -0.4292203, 1.0]], ['2, k, 13', [-0.2743572, -0.5421556, 1.0]], ['2, k, 14', [-0.2098461, -0.9048613, 1.0]], ['2, k, 15', [-0.2004319, -0.9614587, 1.0]], ['2, k, 16', [-0.1277859, -0.4298121, 1.0]], ['2, k, 17', [-0.04553579, -0.5073633, 1.0]], ['2, k, 18', [-0.01308457, -0.8900616, 1.0]], ['2, k, 19', [-0.006281081, -0.9245633, 1.0]], ['2, k, 20', [-0.2215263, -0.0209198, 1.0]], ['2, k, 21', [-0.3259101, -0.2196564, 1.0]], ['2, k, 22', [-0.3333414, -0.1922196, 1.0]], ['2, k, 23', [-0.05508987, -0.4683313, 1.0]], ['2, k, 24', [-0.008207675, -0.4679148, 1.0]]]
[['2, k, 0', [-0.2020179, -0.4348242, 1.0]], ['2, k, 1', [-0.2132591, -0.196579, 1.0]], ['2, k, 2', [-0.2241119, 0.03681238, 1.0]], ['2, k, 3', [-0.2397614, 0.1774306, 1.0]], ['2, k, 4', [-0.380464, -0.07513224, 1.0]], ['2, k, 5', [-0.4240175, -0.2977773, 1.0]], ['2, k, 6', [-0.3592271, -0.2571326, 1.0]], ['2, k, 7', [-0.3392691, -0.2192634, 1.0]], ['2, k, 8', [-0.04748543, -0.07109281, 1.0]], ['2, k, 9', [-0.03030838, -0.3091817, 1.0]], ['2, k, 10', [0.00688786, -0.4173108, 1.0]], ['2, k, 11', [-0.03433247, -0.4356046, 1.0]], ['2, k, 12', [-0.2712547, -0.429131, 1.0]], ['2, k, 13', [-0.2743891, -0.5422999, 1.0]], ['2, k, 14', [-0.2100005, -0.9054639, 1.0]], ['2, k, 15', [-0.19995, -0.9607144, 1.0]], ['2, k, 16', [-0.1278855, -0.4298268, 1.0]], ['2, k, 17', [-0.04549068, -0.5075109, 1.0]], ['2, k, 18', [-0.01291642, -0.8894343, 1.0]], ['2, k, 19', [-0.006200637, -0.9239368, 1.0]], ['2, k, 20', [-0.2215316, -0.02093554, 1.0]], ['2, k, 21', [-0.3237601, -0.2128727, 1.0]], ['2, k, 22', [-0.3154978, -0.1910414, 1.0]], ['2, k, 23', [-0.04679903, -0.4680418, 1.0]], ['2, k, 24', [-0.00543683, -0.466742, 1.0]]]
[['2, k, 0', [-0.2018831, -0.434788, 1.0]], ['2, k, 1', [-0.2132603, -0.1965785, 1.0]], ['2, k, 2', [-0.2242184, 0.03679333, 1.0]], ['2, k, 3', [-0.2399454, 0.1774599, 1.0]], ['2, k, 4', [-0.3807272, -0.0750345, 1.0]], ['2, k, 5', [-0.425763, -0.2967147, 1.0]], ['2, k, 6', [-0.3584723, -0.2530512, 1.0]], ['2, k, 7', [-0.3403011, -0.2134068, 1.0]], ['2, k, 8', [-0.04783939, -0.07080067, 1.0]], ['2, k, 9', [0.007348554, -0.2883688, 1.0]], ['2, k, 10', [0.006615757, -0.4068972, 1.0]], ['2, k, 11', [-0.03908068, -0.4351093, 1.0]], ['2, k, 12', [-0.2711045, -0.429145, 1.0]], ['2, k, 13', [-0.2743684, -0.5422067, 1.0]], ['2, k, 14', [-0.2099475, -0.9055017, 1.0]], ['2, k, 15', [-0.19991, -0.9609973, 1.0]], ['2, k, 16', [-0.1277511, -0.4297443, 1.0]], ['2, k, 17', [-0.04548908, -0.5075393, 1.0]], ['2, k, 18', [-0.01561435, -0.9011598, 1.0]], ['2, k, 19', [-0.009093227, -0.9355144, 1.0]], ['2, k, 20', [-0.2216004, -0.0209474, 1.0]], ['2, k, 21', [-0.3223712, -0.2040835, 1.0]], ['2, k, 22', [-0.3277536, -0.1793106, 1.0]], ['2, k, 23', [-0.05731748, -0.4666824, 1.0]], ['2, k, 24', [-0.005568071, -0.4623303, 1.0]]]
[['2, k, 0', [-0.2022951, -0.4348447, 1.0]], ['2, k, 1', [-0.2135485, -0.1966737, 1.0]], ['2, k, 2', [-0.2243531, 0.03668552, 1.0]], ['2, k, 3', [-0.2399523, 0.1773902, 1.0]], ['2, k, 4', [-0.3810477, -0.07505134, 1.0]], ['2, k, 5', [-0.3880481, -0.3032234, 1.0]], ['2, k, 6', [-0.3554543, -0.2309892, 1.0]], ['2, k, 7', [-0.3403917, -0.2064516, 1.0]], ['2, k, 8', [-0.04790713, -0.07080606, 1.0]], ['2, k, 9', [0.03622408, -0.2894662, 1.0]], ['2, k, 10', [0.005908904, -0.4226815, 1.0]], ['2, k, 11', [-0.04169289, -0.4374766, 1.0]], ['2, k, 12', [-0.2716796, -0.4292376, 1.0]], ['2, k, 13', [-0.2743345, -0.5420922, 1.0]], ['2, k, 14', [-0.2099587, -0.9054589, 1.0]], ['2, k, 15', [-0.1998705, -0.9611812, 1.0]], ['2, k, 16', [-0.1280188, -0.4297791, 1.0]], ['2, k, 17', [-0.04549503, -0.5075253, 1.0]], ['2, k, 18', [-0.01519818, -0.9046967, 1.0]], ['2, k, 19', [-0.008940991, -0.9389947, 1.0]], ['2, k, 20', [-0.221773, -0.02105494, 1.0]], ['2, k, 21', [-0.3176092, -0.1947849, 1.0]], ['2, k, 22', [-0.3286331, -0.1730113, 1.0]], ['2, k, 23', [-0.06772815, -0.467711, 1.0]], ['2, k, 24', [-0.006137818, -0.4658211, 1.0]]]
[['2, k, 0', [-0.2024098, -0.4348937, 1.0]], ['2, k, 1', [-0.2136644, -0.1966985, 1.0]], ['2, k, 2', [-0.2244308, 0.0366869, 1.0]], ['2, k, 3', [-0.2400335, 0.1774177, 1.0]], ['2, k, 4', [-0.3809576, -0.07502988, 1.0]], ['2, k, 5', [-0.422678, -0.3024871, 1.0]], ['2, k, 6', [-0.3561367, -0.2441029, 1.0]], ['2, k, 7', [-0.3404686, -0.2008659, 1.0]], ['2, k, 8', [-0.04786086, -0.07094549, 1.0]], ['2, k, 9', [0.0231008, -0.2959085, 1.0]], ['2, k, 10', [0.006228635, -0.4257516, 1.0]], ['2, k, 11', [-0.04079688, -0.4382702, 1.0]], ['2, k, 12', [-0.2718741, -0.429286, 1.0]], ['2, k, 13', [-0.2743757, -0.5418471, 1.0]], ['2, k, 14', [-0.2100368, -0.9047172, 1.0]], ['2, k, 15', [-0.1996741, -0.9596851, 1.0]], ['2, k, 16', [-0.1280706, -0.4298192, 1.0]], ['2, k, 17', [-0.04549671, -0.5075225, 1.0]], ['2, k, 18', [-0.01302458, -0.8916285, 1.0]], ['2, k, 19', [-0.006785922, -0.9260707, 1.0]], ['2, k, 20', [-0.221863, -0.02106119, 1.0]], ['2, k, 21', [-0.3228647, -0.1919905, 1.0]], ['2, k, 22', [-0.3350938, -0.1682085, 1.0]], ['2, k, 23', [-0.06271034, -0.4679676, 1.0]], ['2, k, 24', [-0.005687354, -0.4663561, 1.0]]]
[['2, k, 0', [-0.2027723, -0.4347918, 1.0]], ['2, k, 1', [-0.2139843, -0.1966572, 1.0]], ['2, k, 2', [-0.224646, 0.0366844, 1.0]], ['2, k, 3', [-0.2400336, 0.1774175, 1.0]], ['2, k, 4', [-0.3818591, -0.07415307, 1.0]], ['2, k, 5', [-0.4387, -0.3067105, 1.0]], ['2, k, 6', [-0.3566848, -0.2413962, 1.0]], ['2, k, 7', [-0.3402414, -0.1957645, 1.0]], ['2, k, 8', [-0.04790812, -0.0708958, 1.0]], ['2, k, 9', [0.02141021, -0.2967663, 1.0]], ['2, k, 10', [0.00707935, -0.4287958, 1.0]], ['2, k, 11', [-0.04050244, -0.4376344, 1.0]], ['2, k, 12', [-0.2723792, -0.4290276, 1.0]], ['2, k, 13', [-0.2743373, -0.5419193, 1.0]], ['2, k, 14', [-0.2100039, -0.9045678, 1.0]], ['2, k, 15', [-0.1999181, -0.9597992, 1.0]], ['2, k, 16', [-0.1283162, -0.4298249, 1.0]], ['2, k, 17', [-0.04549639, -0.50752, 1.0]], ['2, k, 18', [-0.01279939, -0.8901795, 1.0]], ['2, k, 19', [-0.00693595, -0.9246288, 1.0]], ['2, k, 20', [-0.2221099, -0.02105612, 1.0]], ['2, k, 21', [-0.3208582, -0.1852733, 1.0]], ['2, k, 22', [-0.3413132, -0.16611, 1.0]], ['2, k, 23', [-0.06237803, -0.4680217, 1.0]], ['2, k, 24', [-0.00144095, -0.4691123, 1.0]]]
[['2, k, 0', [-0.2029272, -0.434744, 1.0]], ['2, k, 1', [-0.2140619, -0.1966688, 1.0]], ['2, k, 2', [-0.2246899, 0.03662675, 1.0]], ['2, k, 3', [-0.2401841, 0.1773988, 1.0]], ['2, k, 4', [-0.3822549, -0.07390963, 1.0]], ['2, k, 5', [-0.4266676, -0.3071647, 1.0]], ['2, k, 6', [-0.3551059, -0.2344258, 1.0]], ['2, k, 7', [-0.3395071, -0.1903654, 1.0]], ['2, k, 8', [-0.04809708, -0.0707973, 1.0]], ['2, k, 9', [0.005663657, -0.2641341, 1.0]], ['2, k, 10', [0.007016751, -0.406355, 1.0]], ['2, k, 11', [-0.0391876, -0.435598, 1.0]], ['2, k, 12', [-0.2726068, -0.428943, 1.0]], ['2, k, 13', [-0.2744141, -0.5419313, 1.0]], ['2, k, 14', [-0.2097719, -0.903753, 1.0]], ['2, k, 15', [-0.2005512, -0.9594043, 1.0]], ['2, k, 16', [-0.1283946, -0.4298123, 1.0]], ['2, k, 17', [-0.04508934, -0.5070298, 1.0]], ['2, k, 18', [-0.01238348, -0.8874737, 1.0]], ['2, k, 19', [-0.006733565, -0.9219435, 1.0]], ['2, k, 20', [-0.2221626, -0.0210996, 1.0]], ['2, k, 21', [-0.3197371, -0.1817282, 1.0]], ['2, k, 22', [-0.3392541, -0.1622288, 1.0]], ['2, k, 23', [-0.05801333, -0.4664028, 1.0]], ['2, k, 24', [-0.001200951, -0.4665589, 1.0]]]
[['2, k, 0', [-0.20307, -0.4347452, 1.0]], ['2, k, 1', [-0.2141624, -0.1966955, 1.0]], ['2, k, 2', [-0.224749, 0.03657693, 1.0]], ['2, k, 3', [-0.2406217, 0.1772553, 1.0]], ['2, k, 4', [-0.3818071, -0.07360214, 1.0]], ['2, k, 5', [-0.398329, -0.297409, 1.0]], ['2, k, 6', [-0.3593563, -0.2369133, 1.0]], ['2, k, 7', [-0.3406062, -0.1881294, 1.0]], ['2, k, 8', [-0.04811816, -0.07083499, 1.0]], ['2, k, 9', [0.006711508, -0.2805271, 1.0]], ['2, k, 10', [0.007692847, -0.4142376, 1.0]], ['2, k, 11', [-0.03926526, -0.4369889, 1.0]], ['2, k, 12', [-0.2727851, -0.4288761, 1.0]], ['2, k, 13', [-0.2744139, -0.5419714, 1.0]], ['2, k, 14', [-0.2095856, -0.9046075, 1.0]], ['2, k, 15', [-0.1997777, -0.9596545, 1.0]], ['2, k, 16', [-0.128512, -0.4298809, 1.0]], ['2, k, 17', [-0.04509168, -0.5070322, 1.0]], ['2, k, 18', [-0.01239927, -0.8892028, 1.0]], ['2, k, 19', [-0.006694969, -0.9236519, 1.0]], ['2, k, 20', [-0.2222336, -0.02114415, 1.0]], ['2, k, 21', [-0.3182916, -0.1735153, 1.0]], ['2, k, 22', [-0.3472691, -0.1634343, 1.0]], ['2, k, 23', [-0.05877393, -0.4673606, 1.0]], ['2, k, 24', [-0.004544245, -0.4680334, 1.0]]]
[['2, k, 0', [-0.2031964, -0.4347004, 1.0]], ['2, k, 1', [-0.2144595, -0.1967049, 1.0]], ['2, k, 2', [-0.2252065, 0.03647598, 1.0]], ['2, k, 3', [-0.2408035, 0.177085, 1.0]], ['2, k, 4', [-0.3819647, -0.07346801, 1.0]], ['2, k, 5', [-0.3984565, -0.2976207, 1.0]], ['2, k, 6', [-0.3598434, -0.2353309, 1.0]], ['2, k, 7', [-0.3436774, -0.1865252, 1.0]], ['2, k, 8', [-0.04832024, -0.07068718, 1.0]], ['2, k, 9', [0.009299972, -0.28953, 1.0]], ['2, k, 10', [0.006781949, -0.4179242, 1.0]], ['2, k, 11', [-0.04043717, -0.4365447, 1.0]], ['2, k, 12', [-0.2729026, -0.4288119, 1.0]], ['2, k, 13', [-0.274403, -0.542065, 1.0]], ['2, k, 14', [-0.2095587, -0.905432, 1.0]], ['2, k, 15', [-0.1981216, -0.9583619, 1.0]], ['2, k, 16', [-0.1286297, -0.429866, 1.0]], ['2, k, 17', [-0.04506908, -0.5070934, 1.0]], ['2, k, 18', [-0.01217576, -0.890974, 1.0]], ['2, k, 19', [-0.006532, -0.9254144, 1.0]], ['2, k, 20', [-0.2226555, -0.02122168, 1.0]], ['2, k, 21', [-0.3226923, -0.1698322, 1.0]], ['2, k, 22', [-0.3449399, -0.1565668, 1.0]], ['2, k, 23', [-0.06196178, -0.4661255, 1.0]], ['2, k, 24', [-0.004577685, -0.4665084, 1.0]]]
[['2, k, 0', [-0.2034447, -0.4346054, 1.0]], ['2, k, 1', [-0.2145646, -0.1967154, 1.0]], ['2, k, 2', [-0.2252276, 0.03642864, 1.0]], ['2, k, 3', [-0.2408774, 0.1770703, 1.0]], ['2, k, 4', [-0.3810667, -0.07182045, 1.0]], ['2, k, 5', [-0.3976008, -0.2972478, 1.0]], ['2, k, 6', [-0.3593975, -0.1924717, 1.0]], ['2, k, 7', [-0.3425241, -0.182741, 1.0]], ['2, k, 8', [-0.04845817, -0.07061274, 1.0]], ['2, k, 9', [0.01090495, -0.2939411, 1.0]], ['2, k, 10', [0.006209481, -0.415461, 1.0]], ['2, k, 11', [-0.04042371, -0.4350038, 1.0]], ['2, k, 12', [-0.2731774, -0.4286351, 1.0]], ['2, k, 13', [-0.2743945, -0.5420152, 1.0]], ['2, k, 14', [-0.2092794, -0.9055408, 1.0]], ['2, k, 15', [-0.1979376, -0.9584532, 1.0]], ['2, k, 16', [-0.1288321, -0.4298512, 1.0]], ['2, k, 17', [-0.04487678, -0.5068089, 1.0]], ['2, k, 18', [-0.01220326, -0.891497, 1.0]], ['2, k, 19', [-0.006839083, -0.9259192, 1.0]], ['2, k, 20', [-0.2226907, -0.02126069, 1.0]], ['2, k, 21', [-0.3219507, -0.1682315, 1.0]], ['2, k, 22', [-0.3402215, -0.1535499, 1.0]], ['2, k, 23', [-0.061157, -0.4665287, 1.0]], ['2, k, 24', [-0.01338974, -0.4641737, 1.0]]]
[['2, k, 0', [-0.2035808, -0.434623, 1.0]], ['2, k, 1', [-0.2147293, -0.1967693, 1.0]], ['2, k, 2', [-0.2253667, 0.03634534, 1.0]], ['2, k, 3', [-0.2409895, 0.1769871, 1.0]], ['2, k, 4', [-0.3808157, -0.07135649, 1.0]], ['2, k, 5', [-0.4284215, -0.2954972, 1.0]], ['2, k, 6', [-0.3374779, -0.1685526, 1.0]], ['2, k, 7', [-0.3317895, -0.1692457, 1.0]], ['2, k, 8', [-0.04850898, -0.07061565, 1.0]], ['2, k, 9', [0.01209678, -0.2957965, 1.0]], ['2, k, 10', [0.006179105, -0.4165349, 1.0]], ['2, k, 11', [-0.04084492, -0.435988, 1.0]], ['2, k, 12', [-0.273353, -0.4286217, 1.0]], ['2, k, 13', [-0.2743951, -0.541961, 1.0]], ['2, k, 14', [-0.2091846, -0.9052565, 1.0]], ['2, k, 15', [-0.19812, -0.9587792, 1.0]], ['2, k, 16', [-0.1289207, -0.4299002, 1.0]], ['2, k, 17', [-0.04489384, -0.5068376, 1.0]], ['2, k, 18', [-0.01262583, -0.8924042, 1.0]], ['2, k, 19', [-0.007341804, -0.926815, 1.0]], ['2, k, 20', [-0.2228407, -0.02133914, 1.0]], ['2, k, 21', [-0.3155484, -0.1655871, 1.0]], ['2, k, 22', [-0.3118828, -0.1534057, 1.0]], ['2, k, 23', [-0.06290037, -0.465737, 1.0]], ['2, k, 24', [-0.008776044, -0.4666643, 1.0]]]
[['2, k, 0', [-0.203576, -0.4346285, 1.0]], ['2, k, 1', [-0.2147532, -0.1968007, 1.0]], ['2, k, 2', [-0.2254455, 0.03625515, 1.0]], ['2, k, 3', [-0.241009, 0.1769558, 1.0]], ['2, k, 4', [-0.3807881, -0.07114962, 1.0]], ['2, k, 5', [-0.3986719, -0.2907829, 1.0]], ['2, k, 6', [-0.3362101, -0.1665678, 1.0]], ['2, k, 7', [-0.332199, -0.1644658, 1.0]], ['2, k, 8', [-0.04850248, -0.07065293, 1.0]], ['2, k, 9', [0.0378346, -0.2870683, 1.0]], ['2, k, 10', [0.005347415, -0.4240661, 1.0]], ['2, k, 11', [-0.042612, -0.4373617, 1.0]], ['2, k, 12', [-0.2733404, -0.4286157, 1.0]], ['2, k, 13', [-0.2743899, -0.5419765, 1.0]], ['2, k, 14', [-0.2091366, -0.9057262, 1.0]], ['2, k, 15', [-0.197885, -0.958305, 1.0]], ['2, k, 16', [-0.1289149, -0.4299349, 1.0]], ['2, k, 17', [-0.04491239, -0.5070796, 1.0]], ['2, k, 18', [-0.01286769, -0.8929735, 1.0]], ['2, k, 19', [-0.007568581, -0.9273901, 1.0]], ['2, k, 20', [-0.222906, -0.02141355, 1.0]], ['2, k, 21', [-0.3180578, -0.157988, 1.0]], ['2, k, 22', [-0.321189, -0.1474849, 1.0]], ['2, k, 23', [-0.07194332, -0.4670371, 1.0]], ['2, k, 24', [-0.007746707, -0.4655754, 1.0]]]
