[['2, k, 0', [-0.161757, -0.282117, 1.0]], ['2, k, 1', [-0.161882, 0.0734864, 1.0]], ['2, k, 2', [-0.160772, 0.417656, 1.0]], ['2, k, 3', [-0.163208, 0.59452, 1.0]], ['2, k, 4', [-0.363797, 0.296353, 1.0]], ['2, k, 5', [-0.408172, 0.0413327, 1.0]], ['2, k, 6', [-0.402329, -0.237964, 1.0]], ['2, k, 7', [-0.386117, -0.314629, 1.0]], ['2, k, 8', [0.0238631, 0.282217, 1.0]], ['2, k, 9', [0.0793269, 0.0421482, 1.0]], ['2, k, 10', [0.0823787, -0.253682, 1.0]], ['2, k, 11', [0.0610787, -0.321473, 1.0]], ['2, k, 12', [-0.24762, -0.273895, 1.0]], ['2, k, 13', [-0.283826, -0.685372, 1.0]], ['2, k, 14', [-0.293304, -1.07314, 1.0]], ['2, k, 15', [-0.297363, -1.11816, 1.0]], ['2, k, 16', [-0.0702365, -0.280522, 1.0]], ['2, k, 17', [-0.0251929, -0.707896, 1.0]], ['2, k, 18', [0.00481997, -1.0684, 1.0]], ['2, k, 19', [0.0348816, -1.11426, 1.0]], ['2, k, 20', [-0.161256, 0.333286, 1.0]], ['2, k, 21', [-0.381739, -0.416382, 1.0]], ['2, k, 22', [-0.431543, -0.31577, 1.0]], ['2, k, 23', [0.049339, -0.418259, 1.0]], ['2, k, 24', [0.00980543, -0.31573, 1.0]]]
[['2, k, 0', [-0.15987, -0.281851, 1.0]], ['2, k, 1', [-0.159777, 0.073387, 1.0]], ['2, k, 2', [-0.158311, 0.417246, 1.0]], ['2, k, 3', [-0.160944, 0.593747, 1.0]], ['2, k, 4', [-0.360453, 0.298151, 1.0]], ['2, k, 5', [-0.4056, 0.0450103, 1.0]], ['2, k, 6', [-0.398901, -0.23694, 1.0]], ['2, k, 7', [-0.387161, -0.30848, 1.0]], ['2, k, 8', [0.0278526, 0.283477, 1.0]], ['2, k, 9', [0.084276, 0.0407683, 1.0]], ['2, k, 10', [0.0865081, -0.248915, 1.0]], ['2, k, 11', [0.0668384, -0.317762, 1.0]], ['2, k, 12', [-0.245784, -0.274855, 1.0]], ['2, k, 13', [-0.278456, -0.690115, 1.0]], ['2, k, 14', [-0.290682, -1.06411, 1.0]], ['2, k, 15', [-0.312159, -1.12133, 1.0]], ['2, k, 16', [-0.0683932, -0.278636, 1.0]], ['2, k, 17', [-0.0235045, -0.703142, 1.0]], ['2, k, 18', [0.00342497, -1.06481, 1.0]], ['2, k, 19', [0.0338767, -1.10967, 1.0]], ['2, k, 20', [-0.158905, 0.332956, 1.0]], ['2, k, 21', [-0.378168, -0.410336, 1.0]], ['2, k, 22', [-0.413874, -0.322254, 1.0]], ['2, k, 23', [0.0498446, -0.405638, 1.0]], ['2, k, 24', [0.0157589, -0.295057, 1.0]]]
[['2, k, 0', [-0.15955, -0.28113, 1.0]], ['2, k, 1', [-0.159242, 0.0738514, 1.0]], ['2, k, 2', [-0.157649, 0.417527, 1.0]], ['2, k, 3', [-0.160333, 0.593594, 1.0]], ['2, k, 4', [-0.360038, 0.298349, 1.0]], ['2, k, 5', [-0.405389, 0.0454994, 1.0]], ['2, k, 6', [-0.398755, -0.236727, 1.0]], ['2, k, 7', [-0.386809, -0.308645, 1.0]], ['2, k, 8', [0.0289405, 0.283911, 1.0]], ['2, k, 9', [0.0853846, 0.0415916, 1.0]], ['2, k, 10', [0.0867943, -0.249137, 1.0]], ['2, k, 11', [0.0665485, -0.31615, 1.0]], ['2, k, 12', [-0.245353, -0.27499, 1.0]], ['2, k, 13', [-0.278214, -0.690057, 1.0]], ['2, k, 14', [-0.290489, -1.06404, 1.0]], ['2, k, 15', [-0.312244, -1.122, 1.0]], ['2, k, 16', [-0.06814, -0.276995, 1.0]], ['2, k, 17', [-0.0231109, -0.705292, 1.0]], ['2, k, 18', [0.00329683, -1.0647, 1.0]], ['2, k, 19', [0.0350338, -1.11061, 1.0]], ['2, k, 20', [-0.15827, 0.333276, 1.0]], ['2, k, 21', [-0.374984, -0.412765, 1.0]], ['2, k, 22', [-0.433129, -0.285478, 1.0]], ['2, k, 23', [0.050952, -0.404843, 1.0]], ['2, k, 24', [0.0153573, -0.299922, 1.0]]]
[['2, k, 0', [-0.159456, -0.280762, 1.0]], ['2, k, 1', [-0.158667, 0.073972, 1.0]], ['2, k, 2', [-0.156553, 0.417461, 1.0]], ['2, k, 3', [-0.159472, 0.593072, 1.0]], ['2, k, 4', [-0.359523, 0.298823, 1.0]], ['2, k, 5', [-0.405173, 0.0455891, 1.0]], ['2, k, 6', [-0.398534, -0.236456, 1.0]], ['2, k, 7', [-0.384841, -0.307594, 1.0]], ['2, k, 8', [0.0294085, 0.284117, 1.0]], ['2, k, 9', [0.085992, 0.0418789, 1.0]], ['2, k, 10', [0.087314, -0.249759, 1.0]], ['2, k, 11', [0.0672868, -0.315531, 1.0]], ['2, k, 12', [-0.245151, -0.275296, 1.0]], ['2, k, 13', [-0.27748, -0.690723, 1.0]], ['2, k, 14', [-0.290877, -1.06512, 1.0]], ['2, k, 15', [-0.312014, -1.12263, 1.0]], ['2, k, 16', [-0.0681471, -0.276126, 1.0]], ['2, k, 17', [-0.0230104, -0.702285, 1.0]], ['2, k, 18', [0.0055346, -1.06404, 1.0]], ['2, k, 19', [0.0353449, -1.11146, 1.0]], ['2, k, 20', [-0.157327, 0.333257, 1.0]], ['2, k, 21', [-0.374667, -0.404829, 1.0]], ['2, k, 22', [-0.431534, -0.313781, 1.0]], ['2, k, 23', [0.0500066, -0.406185, 1.0]], ['2, k, 24', [0.0154938, -0.302437, 1.0]]]
[['2, k, 0', [-0.159526, -0.280383, 1.0]], ['2, k, 1', [-0.15831, 0.0739869, 1.0]], ['2, k, 2', [-0.155966, 0.41727, 1.0]], ['2, k, 3', [-0.158771, 0.592336, 1.0]], ['2, k, 4', [-0.359205, 0.298937, 1.0]], ['2, k, 5', [-0.405168, 0.0460251, 1.0]], ['2, k, 6', [-0.39825, -0.235916, 1.0]], ['2, k, 7', [-0.387219, -0.306701, 1.0]], ['2, k, 8', [0.0300074, 0.284263, 1.0]], ['2, k, 9', [0.0867552, 0.0422478, 1.0]], ['2, k, 10', [0.0879011, -0.24987, 1.0]], ['2, k, 11', [0.0713761, -0.314969, 1.0]], ['2, k, 12', [-0.245171, -0.275471, 1.0]], ['2, k, 13', [-0.277329, -0.691048, 1.0]], ['2, k, 14', [-0.290807, -1.0672, 1.0]], ['2, k, 15', [-0.311939, -1.1227, 1.0]], ['2, k, 16', [-0.0682636, -0.27542, 1.0]], ['2, k, 17', [-0.0227954, -0.702499, 1.0]], ['2, k, 18', [0.00538398, -1.06406, 1.0]], ['2, k, 19', [0.0354814, -1.11159, 1.0]], ['2, k, 20', [-0.156802, 0.333113, 1.0]], ['2, k, 21', [-0.372262, -0.403812, 1.0]], ['2, k, 22', [-0.388331, -0.314381, 1.0]], ['2, k, 23', [0.0488189, -0.404574, 1.0]], ['2, k, 24', [0.0221932, -0.300343, 1.0]]]
[['2, k, 0', [-0.159486, -0.279635, 1.0]], ['2, k, 1', [-0.15777, 0.0740831, 1.0]], ['2, k, 2', [-0.155001, 0.417001, 1.0]], ['2, k, 3', [-0.15824, 0.591773, 1.0]], ['2, k, 4', [-0.358773, 0.299129, 1.0]], ['2, k, 5', [-0.405387, 0.0471256, 1.0]], ['2, k, 6', [-0.398123, -0.235484, 1.0]], ['2, k, 7', [-0.386644, -0.307672, 1.0]], ['2, k, 8', [0.0305633, 0.284562, 1.0]], ['2, k, 9', [0.0876997, 0.0431218, 1.0]], ['2, k, 10', [0.0886913, -0.250274, 1.0]], ['2, k, 11', [0.0710463, -0.312664, 1.0]], ['2, k, 12', [-0.245046, -0.275134, 1.0]], ['2, k, 13', [-0.276967, -0.688935, 1.0]], ['2, k, 14', [-0.29032, -1.06637, 1.0]], ['2, k, 15', [-0.310563, -1.12207, 1.0]], ['2, k, 16', [-0.0683086, -0.274457, 1.0]], ['2, k, 17', [-0.0229152, -0.698015, 1.0]], ['2, k, 18', [0.00512015, -1.06352, 1.0]], ['2, k, 19', [0.0352842, -1.11068, 1.0]], ['2, k, 20', [-0.156007, 0.332944, 1.0]], ['2, k, 21', [-0.36665, -0.401963, 1.0]], ['2, k, 22', [-0.417624, -0.323281, 1.0]], ['2, k, 23', [0.0509416, -0.40433, 1.0]], ['2, k, 24', [0.02276, -0.291101, 1.0]]]
[['2, k, 0', [-0.159488, -0.279258, 1.0]], ['2, k, 1', [-0.157472, 0.073961, 1.0]], ['2, k, 2', [-0.15469, 0.416715, 1.0]], ['2, k, 3', [-0.157727, 0.590568, 1.0]], ['2, k, 4', [-0.358288, 0.29949, 1.0]], ['2, k, 5', [-0.405428, 0.0476536, 1.0]], ['2, k, 6', [-0.39756, -0.23337, 1.0]], ['2, k, 7', [-0.386114, -0.301772, 1.0]], ['2, k, 8', [0.0309309, 0.28466, 1.0]], ['2, k, 9', [0.0881791, 0.0430878, 1.0]], ['2, k, 10', [0.0898189, -0.248121, 1.0]], ['2, k, 11', [0.0736466, -0.310464, 1.0]], ['2, k, 12', [-0.245056, -0.275253, 1.0]], ['2, k, 13', [-0.276175, -0.690831, 1.0]], ['2, k, 14', [-0.29168, -1.06634, 1.0]], ['2, k, 15', [-0.311295, -1.12305, 1.0]], ['2, k, 16', [-0.0683296, -0.273575, 1.0]], ['2, k, 17', [-0.0222329, -0.70085, 1.0]], ['2, k, 18', [0.00623683, -1.06694, 1.0]], ['2, k, 19', [0.0350261, -1.11105, 1.0]], ['2, k, 20', [-0.155678, 0.332674, 1.0]], ['2, k, 21', [-0.364268, -0.400992, 1.0]], ['2, k, 22', [-0.42289, -0.294647, 1.0]], ['2, k, 23', [0.0614853, -0.395125, 1.0]], ['2, k, 24', [0.0230568, -0.29215, 1.0]]]
[['2, k, 0', [-0.159025, -0.278721, 1.0]], ['2, k, 1', [-0.1569, 0.0736179, 1.0]], ['2, k, 2', [-0.153991, 0.415847, 1.0]], ['2, k, 3', [-0.157599, 0.589129, 1.0]], ['2, k, 4', [-0.358129, 0.299558, 1.0]], ['2, k, 5', [-0.405289, 0.0476921, 1.0]], ['2, k, 6', [-0.397703, -0.232546, 1.0]], ['2, k, 7', [-0.385049, -0.302886, 1.0]], ['2, k, 8', [0.0312976, 0.28464, 1.0]], ['2, k, 9', [0.0891998, 0.0429057, 1.0]], ['2, k, 10', [0.0903853, -0.246355, 1.0]], ['2, k, 11', [0.0769952, -0.310681, 1.0]], ['2, k, 12', [-0.244568, -0.275229, 1.0]], ['2, k, 13', [-0.276166, -0.690787, 1.0]], ['2, k, 14', [-0.291448, -1.0669, 1.0]], ['2, k, 15', [-0.310844, -1.12245, 1.0]], ['2, k, 16', [-0.0679338, -0.272615, 1.0]], ['2, k, 17', [-0.0218122, -0.702027, 1.0]], ['2, k, 18', [0.00525924, -1.0656, 1.0]], ['2, k, 19', [0.0348265, -1.11085, 1.0]], ['2, k, 20', [-0.155066, 0.331997, 1.0]], ['2, k, 21', [-0.363621, -0.399521, 1.0]], ['2, k, 22', [-0.420868, -0.297391, 1.0]], ['2, k, 23', [0.062363, -0.394677, 1.0]], ['2, k, 24', [0.0422829, -0.304553, 1.0]]]
[['2, k, 0', [-0.158605, -0.2789, 1.0]], ['2, k, 1', [-0.156239, 0.0724609, 1.0]], ['2, k, 2', [-0.152439, 0.412487, 1.0]], ['2, k, 3', [-0.1576, 0.584257, 1.0]], ['2, k, 4', [-0.357874, 0.299319, 1.0]], ['2, k, 5', [-0.405104, 0.0468611, 1.0]], ['2, k, 6', [-0.39857, -0.230038, 1.0]], ['2, k, 7', [-0.383903, -0.296699, 1.0]], ['2, k, 8', [0.0317087, 0.284211, 1.0]], ['2, k, 9', [0.0897385, 0.0422679, 1.0]], ['2, k, 10', [0.0909706, -0.24441, 1.0]], ['2, k, 11', [0.0813121, -0.311125, 1.0]], ['2, k, 12', [-0.244362, -0.275864, 1.0]], ['2, k, 13', [-0.2755, -0.69079, 1.0]], ['2, k, 14', [-0.290868, -1.0659, 1.0]], ['2, k, 15', [-0.298601, -1.11706, 1.0]], ['2, k, 16', [-0.0672901, -0.272237, 1.0]], ['2, k, 17', [-0.0210299, -0.700385, 1.0]], ['2, k, 18', [0.00316307, -1.0634, 1.0]], ['2, k, 19', [0.0348848, -1.1107, 1.0]], ['2, k, 20', [-0.153827, 0.329459, 1.0]], ['2, k, 21', [-0.363855, -0.389205, 1.0]], ['2, k, 22', [-0.414903, -0.315986, 1.0]], ['2, k, 23', [0.0601792, -0.397254, 1.0]], ['2, k, 24', [0.0394603, -0.285456, 1.0]]]
[['2, k, 0', [-0.158633, -0.279361, 1.0]], ['2, k, 1', [-0.156229, 0.0705841, 1.0]], ['2, k, 2', [-0.152474, 0.409067, 1.0]], ['2, k, 3', [-0.158369, 0.577762, 1.0]], ['2, k, 4', [-0.35776, 0.298137, 1.0]], ['2, k, 5', [-0.404496, 0.0431063, 1.0]], ['2, k, 6', [-0.399782, -0.227902, 1.0]], ['2, k, 7', [-0.384207, -0.298459, 1.0]], ['2, k, 8', [0.0322265, 0.283257, 1.0]], ['2, k, 9', [0.0906923, 0.0405559, 1.0]], ['2, k, 10', [0.0909261, -0.245797, 1.0]], ['2, k, 11', [0.0826368, -0.31265, 1.0]], ['2, k, 12', [-0.244488, -0.27638, 1.0]], ['2, k, 13', [-0.274343, -0.690566, 1.0]], ['2, k, 14', [-0.289464, -1.06555, 1.0]], ['2, k, 15', [-0.301654, -1.11709, 1.0]], ['2, k, 16', [-0.0672721, -0.272653, 1.0]], ['2, k, 17', [-0.0200057, -0.699744, 1.0]], ['2, k, 18', [0.00578235, -1.05998, 1.0]], ['2, k, 19', [0.0350008, -1.11067, 1.0]], ['2, k, 20', [-0.153788, 0.326445, 1.0]], ['2, k, 21', [-0.364311, -0.391586, 1.0]], ['2, k, 22', [-0.417294, -0.305625, 1.0]], ['2, k, 23', [0.0645721, -0.395142, 1.0]], ['2, k, 24', [0.0482885, -0.313359, 1.0]]]
[['2, k, 0', [-0.159331, -0.280822, 1.0]], ['2, k, 1', [-0.156651, 0.0672763, 1.0]], ['2, k, 2', [-0.152856, 0.403021, 1.0]], ['2, k, 3', [-0.159998, 0.569257, 1.0]], ['2, k, 4', [-0.357686, 0.295904, 1.0]], ['2, k, 5', [-0.404997, 0.0401278, 1.0]], ['2, k, 6', [-0.401105, -0.225788, 1.0]], ['2, k, 7', [-0.386547, -0.297805, 1.0]], ['2, k, 8', [0.0325333, 0.280495, 1.0]], ['2, k, 9', [0.09165, 0.0383782, 1.0]], ['2, k, 10', [0.0916094, -0.246525, 1.0]], ['2, k, 11', [0.0830567, -0.315046, 1.0]], ['2, k, 12', [-0.245382, -0.278115, 1.0]], ['2, k, 13', [-0.274124, -0.691821, 1.0]], ['2, k, 14', [-0.289139, -1.06606, 1.0]], ['2, k, 15', [-0.306119, -1.12136, 1.0]], ['2, k, 16', [-0.0677816, -0.273845, 1.0]], ['2, k, 17', [-0.0187875, -0.691702, 1.0]], ['2, k, 18', [0.00197214, -1.05741, 1.0]], ['2, k, 19', [0.0349577, -1.1103, 1.0]], ['2, k, 20', [-0.154113, 0.321161, 1.0]], ['2, k, 21', [-0.366861, -0.390729, 1.0]], ['2, k, 22', [-0.423667, -0.290261, 1.0]], ['2, k, 23', [0.059711, -0.400147, 1.0]], ['2, k, 24', [0.0483877, -0.301403, 1.0]]]
[['2, k, 0', [-0.159986, -0.282954, 1.0]], ['2, k, 1', [-0.156679, 0.0624896, 1.0]], ['2, k, 2', [-0.152221, 0.394264, 1.0]], ['2, k, 3', [-0.161684, 0.558898, 1.0]], ['2, k, 4', [-0.357417, 0.292324, 1.0]], ['2, k, 5', [-0.405574, 0.0372027, 1.0]], ['2, k, 6', [-0.402934, -0.225996, 1.0]], ['2, k, 7', [-0.388244, -0.299214, 1.0]], ['2, k, 8', [0.0335121, 0.276198, 1.0]], ['2, k, 9', [0.0932534, 0.0331162, 1.0]], ['2, k, 10', [0.0915359, -0.249184, 1.0]], ['2, k, 11', [0.0833828, -0.319293, 1.0]], ['2, k, 12', [-0.246028, -0.279695, 1.0]], ['2, k, 13', [-0.274753, -0.690577, 1.0]], ['2, k, 14', [-0.288676, -1.06697, 1.0]], ['2, k, 15', [-0.307269, -1.12217, 1.0]], ['2, k, 16', [-0.0684349, -0.276552, 1.0]], ['2, k, 17', [-0.017938, -0.692017, 1.0]], ['2, k, 18', [0.00393352, -1.05715, 1.0]], ['2, k, 19', [0.035549, -1.1112, 1.0]], ['2, k, 20', [-0.15363, 0.313442, 1.0]], ['2, k, 21', [-0.36868, -0.393298, 1.0]], ['2, k, 22', [-0.421574, -0.307813, 1.0]], ['2, k, 23', [0.0641325, -0.399031, 1.0]], ['2, k, 24', [0.0489513, -0.30447, 1.0]]]
[['2, k, 0', [-0.161059, -0.287913, 1.0]], ['2, k, 1', [-0.15753, 0.0540575, 1.0]], ['2, k, 2', [-0.152913, 0.383107, 1.0]], ['2, k, 3', [-0.163877, 0.543487, 1.0]], ['2, k, 4', [-0.357851, 0.283062, 1.0]], ['2, k, 5', [-0.407164, 0.0324897, 1.0]], ['2, k, 6', [-0.403796, -0.22705, 1.0]], ['2, k, 7', [-0.3909, -0.301398, 1.0]], ['2, k, 8', [0.0335975, 0.268599, 1.0]], ['2, k, 9', [0.0939321, 0.0274861, 1.0]], ['2, k, 10', [0.0912241, -0.25201, 1.0]], ['2, k, 11', [0.0825513, -0.324316, 1.0]], ['2, k, 12', [-0.247525, -0.284775, 1.0]], ['2, k, 13', [-0.274612, -0.692476, 1.0]], ['2, k, 14', [-0.288116, -1.06776, 1.0]], ['2, k, 15', [-0.309911, -1.12434, 1.0]], ['2, k, 16', [-0.0691014, -0.281252, 1.0]], ['2, k, 17', [-0.0167339, -0.69028, 1.0]], ['2, k, 18', [0.00359755, -1.05733, 1.0]], ['2, k, 19', [0.0355629, -1.11116, 1.0]], ['2, k, 20', [-0.154317, 0.30273, 1.0]], ['2, k, 21', [-0.369696, -0.393353, 1.0]], ['2, k, 22', [-0.426647, -0.307574, 1.0]], ['2, k, 23', [0.0592242, -0.405513, 1.0]], ['2, k, 24', [0.0488565, -0.311118, 1.0]]]
[['2, k, 0', [-0.160945, -0.293204, 1.0]], ['2, k, 1', [-0.158118, 0.0442184, 1.0]], ['2, k, 2', [-0.154444, 0.367904, 1.0]], ['2, k, 3', [-0.166923, 0.527202, 1.0]], ['2, k, 4', [-0.357993, 0.273082, 1.0]], ['2, k, 5', [-0.408961, 0.0217004, 1.0]], ['2, k, 6', [-0.404748, -0.228914, 1.0]], ['2, k, 7', [-0.392317, -0.30948, 1.0]], ['2, k, 8', [0.0322633, 0.257414, 1.0]], ['2, k, 9', [0.0939517, 0.0116512, 1.0]], ['2, k, 10', [0.0912025, -0.255197, 1.0]], ['2, k, 11', [0.0812149, -0.330777, 1.0]], ['2, k, 12', [-0.247617, -0.289269, 1.0]], ['2, k, 13', [-0.275761, -0.694579, 1.0]], ['2, k, 14', [-0.287272, -1.06765, 1.0]], ['2, k, 15', [-0.310508, -1.12258, 1.0]], ['2, k, 16', [-0.0687883, -0.287259, 1.0]], ['2, k, 17', [-0.0165233, -0.688317, 1.0]], ['2, k, 18', [0.00332013, -1.05732, 1.0]], ['2, k, 19', [0.034563, -1.11082, 1.0]], ['2, k, 20', [-0.155554, 0.288825, 1.0]], ['2, k, 21', [-0.373663, -0.398476, 1.0]], ['2, k, 22', [-0.42734, -0.313839, 1.0]], ['2, k, 23', [0.0616335, -0.411975, 1.0]], ['2, k, 24', [0.0471109, -0.318312, 1.0]]]
[['2, k, 0', [-0.160003, -0.304652, 1.0]], ['2, k, 1', [-0.15806, 0.0290384, 1.0]], ['2, k, 2', [-0.155151, 0.349344, 1.0]], ['2, k, 3', [-0.169417, 0.506837, 1.0]], ['2, k, 4', [-0.358453, 0.260339, 1.0]], ['2, k, 5', [-0.410908, 0.00136295, 1.0]], ['2, k, 6', [-0.405814, -0.23048, 1.0]], ['2, k, 7', [-0.397357, -0.316274, 1.0]], ['2, k, 8', [0.0295762, 0.244313, 1.0]], ['2, k, 9', [0.0945482, -0.00100513, 1.0]], ['2, k, 10', [0.0918787, -0.264546, 1.0]], ['2, k, 11', [0.0800646, -0.342374, 1.0]], ['2, k, 12', [-0.247156, -0.299636, 1.0]], ['2, k, 13', [-0.27781, -0.697917, 1.0]], ['2, k, 14', [-0.286543, -1.06754, 1.0]], ['2, k, 15', [-0.311274, -1.12264, 1.0]], ['2, k, 16', [-0.0674037, -0.299471, 1.0]], ['2, k, 17', [-0.0159116, -0.689202, 1.0]], ['2, k, 18', [0.00211457, -1.05892, 1.0]], ['2, k, 19', [0.0362683, -1.11118, 1.0]], ['2, k, 20', [-0.156059, 0.271, 1.0]], ['2, k, 21', [-0.37966, -0.403129, 1.0]], ['2, k, 22', [-0.433867, -0.307694, 1.0]], ['2, k, 23', [0.0624726, -0.416981, 1.0]], ['2, k, 24', [0.0462089, -0.330419, 1.0]]]
[['2, k, 0', [-0.157619, -0.313616, 1.0]], ['2, k, 1', [-0.157966, 0.0155341, 1.0]], ['2, k, 2', [-0.157597, 0.331404, 1.0]], ['2, k, 3', [-0.172191, 0.481395, 1.0]], ['2, k, 4', [-0.359474, 0.242037, 1.0]], ['2, k, 5', [-0.410583, -0.026773, 1.0]], ['2, k, 6', [-0.411823, -0.245174, 1.0]], ['2, k, 7', [-0.40084, -0.32892, 1.0]], ['2, k, 8', [0.0280426, 0.231189, 1.0]], ['2, k, 9', [0.0919473, -0.0308941, 1.0]], ['2, k, 10', [0.0911395, -0.278446, 1.0]], ['2, k, 11', [0.0772955, -0.357572, 1.0]], ['2, k, 12', [-0.245043, -0.309299, 1.0]], ['2, k, 13', [-0.279425, -0.701096, 1.0]], ['2, k, 14', [-0.28698, -1.07037, 1.0]], ['2, k, 15', [-0.31134, -1.12253, 1.0]], ['2, k, 16', [-0.0648945, -0.307502, 1.0]], ['2, k, 17', [-0.014972, -0.691491, 1.0]], ['2, k, 18', [0.00124019, -1.06019, 1.0]], ['2, k, 19', [0.0354474, -1.11003, 1.0]], ['2, k, 20', [-0.157819, 0.254122, 1.0]], ['2, k, 21', [-0.384326, -0.416443, 1.0]], ['2, k, 22', [-0.433673, -0.333025, 1.0]], ['2, k, 23', [0.0611507, -0.434644, 1.0]], ['2, k, 24', [0.0428314, -0.343182, 1.0]]]
[['2, k, 0', [-0.15614, -0.325087, 1.0]], ['2, k, 1', [-0.158879, -0.00104302, 1.0]], ['2, k, 2', [-0.160955, 0.310153, 1.0]], ['2, k, 3', [-0.17412, 0.461564, 1.0]], ['2, k, 4', [-0.359573, 0.228536, 1.0]], ['2, k, 5', [-0.413566, -0.0454417, 1.0]], ['2, k, 6', [-0.417356, -0.262683, 1.0]], ['2, k, 7', [-0.40486, -0.347948, 1.0]], ['2, k, 8', [0.0230154, 0.207516, 1.0]], ['2, k, 9', [0.091685, -0.0461819, 1.0]], ['2, k, 10', [0.0911819, -0.294028, 1.0]], ['2, k, 11', [0.0781233, -0.371925, 1.0]], ['2, k, 12', [-0.244112, -0.320877, 1.0]], ['2, k, 13', [-0.281564, -0.704256, 1.0]], ['2, k, 14', [-0.285633, -1.07029, 1.0]], ['2, k, 15', [-0.311801, -1.12302, 1.0]], ['2, k, 16', [-0.0629931, -0.318565, 1.0]], ['2, k, 17', [-0.0155201, -0.695081, 1.0]], ['2, k, 18', [-0.00259232, -1.06128, 1.0]], ['2, k, 19', [0.0352529, -1.10969, 1.0]], ['2, k, 20', [-0.160567, 0.233975, 1.0]], ['2, k, 21', [-0.387314, -0.436322, 1.0]], ['2, k, 22', [-0.436347, -0.348963, 1.0]], ['2, k, 23', [0.0591313, -0.451639, 1.0]], ['2, k, 24', [0.0424805, -0.357689, 1.0]]]
[['2, k, 0', [-0.155197, -0.337928, 1.0]], ['2, k, 1', [-0.159609, -0.0192249, 1.0]], ['2, k, 2', [-0.163167, 0.287612, 1.0]], ['2, k, 3', [-0.17755, 0.434626, 1.0]], ['2, k, 4', [-0.362236, 0.203938, 1.0]], ['2, k, 5', [-0.416523, -0.0570784, 1.0]], ['2, k, 6', [-0.421078, -0.281873, 1.0]], ['2, k, 7', [-0.409412, -0.367512, 1.0]], ['2, k, 8', [0.0203298, 0.191378, 1.0]], ['2, k, 9', [0.0932819, -0.056989, 1.0]], ['2, k, 10', [0.0906701, -0.31575, 1.0]], ['2, k, 11', [0.0777266, -0.389259, 1.0]], ['2, k, 12', [-0.244405, -0.334769, 1.0]], ['2, k, 13', [-0.284075, -0.707693, 1.0]], ['2, k, 14', [-0.285277, -1.06991, 1.0]], ['2, k, 15', [-0.31202, -1.12296, 1.0]], ['2, k, 16', [-0.0609481, -0.330037, 1.0]], ['2, k, 17', [-0.0171011, -0.700961, 1.0]], ['2, k, 18', [-0.003143, -1.0633, 1.0]], ['2, k, 19', [0.0358177, -1.11, 1.0]], ['2, k, 20', [-0.162447, 0.212426, 1.0]], ['2, k, 21', [-0.393832, -0.456535, 1.0]], ['2, k, 22', [-0.442729, -0.369615, 1.0]], ['2, k, 23', [0.0592203, -0.470995, 1.0]], ['2, k, 24', [0.0433157, -0.374446, 1.0]]]
[['2, k, 0', [-0.154524, -0.352626, 1.0]], ['2, k, 1', [-0.16099, -0.0288239, 1.0]], ['2, k, 2', [-0.167126, 0.278103, 1.0]], ['2, k, 3', [-0.181399, 0.40881, 1.0]], ['2, k, 4', [-0.365003, 0.178481, 1.0]], ['2, k, 5', [-0.421237, -0.0846534, 1.0]], ['2, k, 6', [-0.424483, -0.313398, 1.0]], ['2, k, 7', [-0.41421, -0.391546, 1.0]], ['2, k, 8', [0.0171543, 0.172649, 1.0]], ['2, k, 9', [0.0923141, -0.0760368, 1.0]], ['2, k, 10', [0.0914932, -0.338982, 1.0]], ['2, k, 11', [0.0774463, -0.414163, 1.0]], ['2, k, 12', [-0.244764, -0.349367, 1.0]], ['2, k, 13', [-0.287312, -0.716793, 1.0]], ['2, k, 14', [-0.28312, -1.07166, 1.0]], ['2, k, 15', [-0.311253, -1.12276, 1.0]], ['2, k, 16', [-0.0592274, -0.344371, 1.0]], ['2, k, 17', [-0.0177682, -0.71274, 1.0]], ['2, k, 18', [-0.00311293, -1.06531, 1.0]], ['2, k, 19', [0.0365003, -1.11004, 1.0]], ['2, k, 20', [-0.165572, 0.203026, 1.0]], ['2, k, 21', [-0.399898, -0.483406, 1.0]], ['2, k, 22', [-0.446648, -0.399781, 1.0]], ['2, k, 23', [0.0589702, -0.495142, 1.0]], ['2, k, 24', [0.0413236, -0.395292, 1.0]]]
