[['2, k, 0', [-0.1474698, -0.1940887, 1.0]], ['2, k, 1', [-0.1472979, 0.0402042, 1.0]], ['2, k, 2', [-0.1437708, 0.2689928, 1.0]], ['2, k, 3', [-0.1336436, 0.3863606, 1.0]], ['2, k, 4', [-0.295368, 0.1720237, 1.0]], ['2, k, 5', [-0.3299856, -0.02868002, 1.0]], ['2, k, 6', [-0.2726876, -0.212548, 1.0]], ['2, k, 7', [-0.2365775, -0.2085918, 1.0]], ['2, k, 8', [0.008284761, 0.164589, 1.0]], ['2, k, 9', [0.05727338, -0.06989154, 1.0]], ['2, k, 10', [0.1253977, -0.2845456, 1.0]], ['2, k, 11', [0.1362061, -0.3662733, 1.0]], ['2, k, 12', [-0.212697, -0.1922131, 1.0]], ['2, k, 13', [-0.1821973, -0.2936188, 1.0]], ['2, k, 14', [-0.2147941, -0.6612876, 1.0]], ['2, k, 15', [-0.2009647, -0.7368912, 1.0]], ['2, k, 16', [-0.07859068, -0.1915013, 1.0]], ['2, k, 17', [-0.003192836, -0.2973214, 1.0]], ['2, k, 18', [-0.003459439, -0.6616675, 1.0]], ['2, k, 19', [0.01518801, -0.7416079, 1.0]], ['2, k, 20', [-0.1447666, 0.2126098, 1.0]], ['2, k, 21', [-0.1889393, -0.2361745, 1.0]], ['2, k, 22', [-0.2737534, -0.2332037, 1.0]], ['2, k, 23', [0.1506925, -0.4268985, 1.0]], ['2, k, 24', [0.1078266, -0.364407, 1.0]]]
[['2, k, 0', [-0.1629609, -0.1895749, 1.0]], ['2, k, 1', [-0.1606945, 0.04552826, 1.0]], ['2, k, 2', [-0.1598915, 0.2755875, 1.0]], ['2, k, 3', [-0.1463163, 0.3944215, 1.0]], ['2, k, 4', [-0.3012721, 0.1731936, 1.0]], ['2, k, 5', [-0.3256817, -0.03368051, 1.0]], ['2, k, 6', [-0.2763331, -0.181253, 1.0]], ['2, k, 7', [-0.2406571, -0.1870622, 1.0]], ['2, k, 8', [-0.002102234, 0.1842524, 1.0]], ['2, k, 9', [0.123634, 0.1845856, 1.0]], ['2, k, 10', [0.2667702, 0.187982, 1.0]], ['2, k, 11', [0.3135305, 0.2026432, 1.0]], ['2, k, 12', [-0.2292973, -0.1872439, 1.0]], ['2, k, 13', [-0.1840877, -0.2936438, 1.0]], ['2, k, 14', [-0.2162809, -0.6611289, 1.0]], ['2, k, 15', [-0.1948328, -0.7345268, 1.0]], ['2, k, 16', [-0.09292438, -0.187284, 1.0]], ['2, k, 17', [-0.007201428, -0.2994347, 1.0]], ['2, k, 18', [-0.002664572, -0.6622725, 1.0]], ['2, k, 19', [0.01857526, -0.7414925, 1.0]], ['2, k, 20', [-0.1601642, 0.2188221, 1.0]], ['2, k, 21', [-0.1932647, -0.2221233, 1.0]], ['2, k, 22', [-0.282746, -0.197006, 1.0]], ['2, k, 23', [0.3527224, 0.2144153, 1.0]], ['2, k, 24', [0.2905951, 0.2140278, 1.0]]]
[['2, k, 0', [-0.1641158, -0.1891465, 1.0]], ['2, k, 1', [-0.1622414, 0.04568616, 1.0]], ['2, k, 2', [-0.1611685, 0.2754245, 1.0]], ['2, k, 3', [-0.1471979, 0.3951662, 1.0]], ['2, k, 4', [-0.3012383, 0.1734041, 1.0]], ['2, k, 5', [-0.326086, -0.03187402, 1.0]], ['2, k, 6', [-0.2769139, -0.1801633, 1.0]], ['2, k, 7', [-0.2442308, -0.186677, 1.0]], ['2, k, 8', [-0.003005359, 0.1856824, 1.0]], ['2, k, 9', [0.1316755, 0.2167537, 1.0]], ['2, k, 10', [0.2675458, 0.2501775, 1.0]], ['2, k, 11', [0.3131929, 0.2733558, 1.0]], ['2, k, 12', [-0.2304101, -0.1868041, 1.0]], ['2, k, 13', [-0.1842565, -0.2936331, 1.0]], ['2, k, 14', [-0.2176686, -0.6616304, 1.0]], ['2, k, 15', [-0.1951266, -0.7342126, 1.0]], ['2, k, 16', [-0.09405745, -0.1868956, 1.0]], ['2, k, 17', [-0.007199727, -0.2995171, 1.0]], ['2, k, 18', [-0.002794661, -0.6625313, 1.0]], ['2, k, 19', [0.0139413, -0.709373, 1.0]], ['2, k, 20', [-0.1615421, 0.2187284, 1.0]], ['2, k, 21', [-0.2029343, -0.2219396, 1.0]], ['2, k, 22', [-0.28105, -0.201685, 1.0]], ['2, k, 23', [0.3533846, 0.299762, 1.0]], ['2, k, 24', [0.2958291, 0.2808335, 1.0]]]
[['2, k, 0', [-0.1659187, -0.1886276, 1.0]], ['2, k, 1', [-0.1635585, 0.04604627, 1.0]], ['2, k, 2', [-0.1617457, 0.2756139, 1.0]], ['2, k, 3', [-0.1462062, 0.3950746, 1.0]], ['2, k, 4', [-0.3002428, 0.175758, 1.0]], ['2, k, 5', [-0.3265415, -0.0301544, 1.0]], ['2, k, 6', [-0.2765516, -0.1808445, 1.0]], ['2, k, 7', [-0.2426081, -0.1883063, 1.0]], ['2, k, 8', [-0.003810624, 0.1866055, 1.0]], ['2, k, 9', [0.1278024, 0.2513252, 1.0]], ['2, k, 10', [0.2712894, 0.322255, 1.0]], ['2, k, 11', [0.3274806, 0.3579097, 1.0]], ['2, k, 12', [-0.2323285, -0.1861324, 1.0]], ['2, k, 13', [-0.1842242, -0.2936718, 1.0]], ['2, k, 14', [-0.2174188, -0.661867, 1.0]], ['2, k, 15', [-0.19427, -0.7335234, 1.0]], ['2, k, 16', [-0.09568189, -0.1865373, 1.0]], ['2, k, 17', [-0.007312582, -0.29986, 1.0]], ['2, k, 18', [-0.002618657, -0.662594, 1.0]], ['2, k, 19', [0.01256609, -0.7094437, 1.0]], ['2, k, 20', [-0.162302, 0.218958, 1.0]], ['2, k, 21', [-0.193297, -0.2223146, 1.0]], ['2, k, 22', [-0.2765281, -0.2027915, 1.0]], ['2, k, 23', [0.3734417, 0.3808822, 1.0]], ['2, k, 24', [0.3099773, 0.3710605, 1.0]]]
[['2, k, 0', [-0.1651056, -0.1882247, 1.0]], ['2, k, 1', [-0.165024, 0.04628096, 1.0]], ['2, k, 2', [-0.1681676, 0.2755446, 1.0]], ['2, k, 3', [-0.1466319, 0.3962894, 1.0]], ['2, k, 4', [-0.2995147, 0.175815, 1.0]], ['2, k, 5', [-0.3273149, -0.0286323, 1.0]], ['2, k, 6', [-0.2774272, -0.1806998, 1.0]], ['2, k, 7', [-0.24412, -0.1865707, 1.0]], ['2, k, 8', [-0.004705193, 0.1895209, 1.0]], ['2, k, 9', [0.1357139, 0.2856835, 1.0]], ['2, k, 10', [0.2630846, 0.3828028, 1.0]], ['2, k, 11', [0.3171346, 0.4270117, 1.0]], ['2, k, 12', [-0.2313133, -0.185992, 1.0]], ['2, k, 13', [-0.1842392, -0.2936687, 1.0]], ['2, k, 14', [-0.2174819, -0.6619749, 1.0]], ['2, k, 15', [-0.1944686, -0.7323405, 1.0]], ['2, k, 16', [-0.09501602, -0.1859547, 1.0]], ['2, k, 17', [-0.007342513, -0.2998689, 1.0]], ['2, k, 18', [-0.002587412, -0.6628177, 1.0]], ['2, k, 19', [0.01097442, -0.7432215, 1.0]], ['2, k, 20', [-0.1671655, 0.2190018, 1.0]], ['2, k, 21', [-0.197795, -0.2249111, 1.0]], ['2, k, 22', [-0.2835892, -0.1975658, 1.0]], ['2, k, 23', [0.3661343, 0.4571427, 1.0]], ['2, k, 24', [0.2994615, 0.4293458, 1.0]]]
[['2, k, 0', [-0.1652884, -0.1866381, 1.0]], ['2, k, 1', [-0.1646155, 0.04819352, 1.0]], ['2, k, 2', [-0.16538, 0.2781852, 1.0]], ['2, k, 3', [-0.1459544, 0.3975782, 1.0]], ['2, k, 4', [-0.2992058, 0.1761414, 1.0]], ['2, k, 5', [-0.3220727, -0.04358942, 1.0]], ['2, k, 6', [-0.2762383, -0.1815365, 1.0]], ['2, k, 7', [-0.2432113, -0.1901819, 1.0]], ['2, k, 8', [-0.01212967, 0.2165743, 1.0]], ['2, k, 9', [0.1282374, 0.3272049, 1.0]], ['2, k, 10', [0.2658379, 0.447427, 1.0]], ['2, k, 11', [0.3106189, 0.4962012, 1.0]], ['2, k, 12', [-0.2313569, -0.1850566, 1.0]], ['2, k, 13', [-0.1842686, -0.2938387, 1.0]], ['2, k, 14', [-0.2173055, -0.6616374, 1.0]], ['2, k, 15', [-0.1981613, -0.738984, 1.0]], ['2, k, 16', [-0.09538241, -0.1835565, 1.0]], ['2, k, 17', [-0.00742098, -0.2998163, 1.0]], ['2, k, 18', [-0.002687317, -0.6623666, 1.0]], ['2, k, 19', [0.01285416, -0.7088565, 1.0]], ['2, k, 20', [-0.1652425, 0.221408, 1.0]], ['2, k, 21', [-0.2006147, -0.2243741, 1.0]], ['2, k, 22', [-0.2870031, -0.2020392, 1.0]], ['2, k, 23', [0.3634789, 0.5320571, 1.0]], ['2, k, 24', [0.2925352, 0.4995361, 1.0]]]
[['2, k, 0', [-0.1656379, -0.1854505, 1.0]], ['2, k, 1', [-0.1644505, 0.04885891, 1.0]], ['2, k, 2', [-0.164377, 0.2783898, 1.0]], ['2, k, 3', [-0.145164, 0.3984047, 1.0]], ['2, k, 4', [-0.2986923, 0.1766013, 1.0]], ['2, k, 5', [-0.3279624, -0.02640759, 1.0]], ['2, k, 6', [-0.2764529, -0.1816357, 1.0]], ['2, k, 7', [-0.2446646, -0.187085, 1.0]], ['2, k, 8', [-0.01207115, 0.2166099, 1.0]], ['2, k, 9', [0.1267021, 0.3446299, 1.0]], ['2, k, 10', [0.2408195, 0.4860544, 1.0]], ['2, k, 11', [0.2991251, 0.5603883, 1.0]], ['2, k, 12', [-0.2314433, -0.1844342, 1.0]], ['2, k, 13', [-0.1842468, -0.2938569, 1.0]], ['2, k, 14', [-0.2172323, -0.6615745, 1.0]], ['2, k, 15', [-0.1982069, -0.7387269, 1.0]], ['2, k, 16', [-0.09608816, -0.181742, 1.0]], ['2, k, 17', [-0.007479028, -0.2993572, 1.0]], ['2, k, 18', [-0.002073255, -0.6626682, 1.0]], ['2, k, 19', [0.01355228, -0.7091745, 1.0]], ['2, k, 20', [-0.1644855, 0.2217211, 1.0]], ['2, k, 21', [-0.2006612, -0.2244297, 1.0]], ['2, k, 22', [-0.2938155, -0.1955998, 1.0]], ['2, k, 23', [0.3434619, 0.5993177, 1.0]], ['2, k, 24', [0.2808894, 0.5903333, 1.0]]]
[['2, k, 0', [-0.168047, -0.1838116, 1.0]], ['2, k, 1', [-0.1644074, 0.04975615, 1.0]], ['2, k, 2', [-0.1607281, 0.2793708, 1.0]], ['2, k, 3', [-0.144952, 0.3987923, 1.0]], ['2, k, 4', [-0.2943823, 0.1798188, 1.0]], ['2, k, 5', [-0.3290032, -0.02440461, 1.0]], ['2, k, 6', [-0.2766574, -0.1817698, 1.0]], ['2, k, 7', [-0.2397211, -0.1858983, 1.0]], ['2, k, 8', [-0.01149867, 0.2169835, 1.0]], ['2, k, 9', [0.1148925, 0.3590213, 1.0]], ['2, k, 10', [0.2211301, 0.5220795, 1.0]], ['2, k, 11', [0.2805545, 0.6163978, 1.0]], ['2, k, 12', [-0.2338671, -0.182326, 1.0]], ['2, k, 13', [-0.1841943, -0.293795, 1.0]], ['2, k, 14', [-0.217167, -0.6616786, 1.0]], ['2, k, 15', [-0.1987804, -0.7381064, 1.0]], ['2, k, 16', [-0.09842496, -0.1806295, 1.0]], ['2, k, 17', [-0.00732109, -0.299108, 1.0]], ['2, k, 18', [-0.002150531, -0.6630923, 1.0]], ['2, k, 19', [0.01224997, -0.7095559, 1.0]], ['2, k, 20', [-0.1621373, 0.2226903, 1.0]], ['2, k, 21', [-0.1982105, -0.2234405, 1.0]], ['2, k, 22', [-0.2720754, -0.1999221, 1.0]], ['2, k, 23', [0.3177206, 0.6593548, 1.0]], ['2, k, 24', [0.2495602, 0.6023846, 1.0]]]
[['2, k, 0', [-0.1680135, -0.1823937, 1.0]], ['2, k, 1', [-0.1645774, 0.05034313, 1.0]], ['2, k, 2', [-0.1610047, 0.2795543, 1.0]], ['2, k, 3', [-0.1439518, 0.3995886, 1.0]], ['2, k, 4', [-0.2942438, 0.1800483, 1.0]], ['2, k, 5', [-0.3296187, -0.02220566, 1.0]], ['2, k, 6', [-0.276885, -0.1812741, 1.0]], ['2, k, 7', [-0.2453008, -0.1865683, 1.0]], ['2, k, 8', [-0.01070449, 0.2175329, 1.0]], ['2, k, 9', [0.1058242, 0.3980592, 1.0]], ['2, k, 10', [0.2089189, 0.5713428, 1.0]], ['2, k, 11', [0.2578267, 0.6660624, 1.0]], ['2, k, 12', [-0.2336142, -0.1813411, 1.0]], ['2, k, 13', [-0.1841604, -0.2936062, 1.0]], ['2, k, 14', [-0.2171717, -0.6617306, 1.0]], ['2, k, 15', [-0.1975633, -0.7361543, 1.0]], ['2, k, 16', [-0.09867676, -0.178817, 1.0]], ['2, k, 17', [-0.00723412, -0.299092, 1.0]], ['2, k, 18', [-0.002925026, -0.6641799, 1.0]], ['2, k, 19', [0.008446788, -0.7443501, 1.0]], ['2, k, 20', [-0.1622903, 0.2228953, 1.0]], ['2, k, 21', [-0.1936526, -0.2208175, 1.0]], ['2, k, 22', [-0.2658269, -0.2112692, 1.0]], ['2, k, 23', [0.2926622, 0.7102255, 1.0]], ['2, k, 24', [0.2342454, 0.6954285, 1.0]]]
[['2, k, 0', [-0.167992, -0.1822599, 1.0]], ['2, k, 1', [-0.1645953, 0.05022616, 1.0]], ['2, k, 2', [-0.1610711, 0.2782542, 1.0]], ['2, k, 3', [-0.1422632, 0.4015778, 1.0]], ['2, k, 4', [-0.2938083, 0.1807164, 1.0]], ['2, k, 5', [-0.331647, -0.0156312, 1.0]], ['2, k, 6', [-0.2768688, -0.181261, 1.0]], ['2, k, 7', [-0.2430054, -0.189274, 1.0]], ['2, k, 8', [-0.01011019, 0.2178375, 1.0]], ['2, k, 9', [0.1017739, 0.4065278, 1.0]], ['2, k, 10', [0.1897959, 0.5983368, 1.0]], ['2, k, 11', [0.2354559, 0.7120162, 1.0]], ['2, k, 12', [-0.2333857, -0.1811211, 1.0]], ['2, k, 13', [-0.1841342, -0.2937325, 1.0]], ['2, k, 14', [-0.2170253, -0.6622831, 1.0]], ['2, k, 15', [-0.1969943, -0.7358979, 1.0]], ['2, k, 16', [-0.09880035, -0.17878, 1.0]], ['2, k, 17', [-0.006947033, -0.2986879, 1.0]], ['2, k, 18', [-0.002982738, -0.6641534, 1.0]], ['2, k, 19', [0.01254745, -0.7107642, 1.0]], ['2, k, 20', [-0.1623034, 0.2220904, 1.0]], ['2, k, 21', [-0.1974742, -0.2217604, 1.0]], ['2, k, 22', [-0.2754184, -0.2041112, 1.0]], ['2, k, 23', [0.260311, 0.7576313, 1.0]], ['2, k, 24', [0.2184366, 0.7449201, 1.0]]]
[['2, k, 0', [-0.1668985, -0.181007, 1.0]], ['2, k, 1', [-0.1644607, 0.05031835, 1.0]], ['2, k, 2', [-0.1612847, 0.2775671, 1.0]], ['2, k, 3', [-0.1426088, 0.4028871, 1.0]], ['2, k, 4', [-0.2935041, 0.1814191, 1.0]], ['2, k, 5', [-0.3331273, -0.01143454, 1.0]], ['2, k, 6', [-0.2797919, -0.1757632, 1.0]], ['2, k, 7', [-0.246223, -0.1833701, 1.0]], ['2, k, 8', [-0.01449365, 0.2361912, 1.0]], ['2, k, 9', [0.09579562, 0.4295561, 1.0]], ['2, k, 10', [0.174875, 0.6288859, 1.0]], ['2, k, 11', [0.2103406, 0.7421163, 1.0]], ['2, k, 12', [-0.2314824, -0.1802096, 1.0]], ['2, k, 13', [-0.1841491, -0.2937631, 1.0]], ['2, k, 14', [-0.2169434, -0.6624793, 1.0]], ['2, k, 15', [-0.1977035, -0.7364189, 1.0]], ['2, k, 16', [-0.09826688, -0.1770176, 1.0]], ['2, k, 17', [-0.00626131, -0.2980325, 1.0]], ['2, k, 18', [-0.003003856, -0.6639731, 1.0]], ['2, k, 19', [0.01674906, -0.7105315, 1.0]], ['2, k, 20', [-0.1623498, 0.2217072, 1.0]], ['2, k, 21', [-0.1971941, -0.2180555, 1.0]], ['2, k, 22', [-0.2821654, -0.2000753, 1.0]], ['2, k, 23', [0.2291379, 0.794692, 1.0]], ['2, k, 24', [0.1816293, 0.7109885, 1.0]]]
[['2, k, 0', [-0.1664873, -0.1801294, 1.0]], ['2, k, 1', [-0.1643808, 0.05042588, 1.0]], ['2, k, 2', [-0.1612924, 0.2772879, 1.0]], ['2, k, 3', [-0.1431675, 0.4037453, 1.0]], ['2, k, 4', [-0.2931648, 0.181556, 1.0]], ['2, k, 5', [-0.3333272, -0.01119651, 1.0]], ['2, k, 6', [-0.2793212, -0.1775493, 1.0]], ['2, k, 7', [-0.2446331, -0.1856213, 1.0]], ['2, k, 8', [-0.01399849, 0.2406703, 1.0]], ['2, k, 9', [0.08995595, 0.4418927, 1.0]], ['2, k, 10', [0.1481789, 0.6453906, 1.0]], ['2, k, 11', [0.1881194, 0.7640506, 1.0]], ['2, k, 12', [-0.2306583, -0.1796463, 1.0]], ['2, k, 13', [-0.1841013, -0.2937177, 1.0]], ['2, k, 14', [-0.2173058, -0.6619928, 1.0]], ['2, k, 15', [-0.1978747, -0.7359238, 1.0]], ['2, k, 16', [-0.09829079, -0.1756955, 1.0]], ['2, k, 17', [-0.006164291, -0.2982009, 1.0]], ['2, k, 18', [-0.002876296, -0.6640953, 1.0]], ['2, k, 19', [0.01745611, -0.7106334, 1.0]], ['2, k, 20', [-0.1623215, 0.2215593, 1.0]], ['2, k, 21', [-0.1939871, -0.2194692, 1.0]], ['2, k, 22', [-0.2764238, -0.203735, 1.0]], ['2, k, 23', [0.2061861, 0.8153405, 1.0]], ['2, k, 24', [0.1554282, 0.7704599, 1.0]]]
[['2, k, 0', [-0.167345, -0.1783748, 1.0]], ['2, k, 1', [-0.1630851, 0.0532192, 1.0]], ['2, k, 2', [-0.1548606, 0.2816029, 1.0]], ['2, k, 3', [-0.1421703, 0.4051968, 1.0]], ['2, k, 4', [-0.292809, 0.1818853, 1.0]], ['2, k, 5', [-0.333661, -0.01002935, 1.0]], ['2, k, 6', [-0.2792175, -0.1785066, 1.0]], ['2, k, 7', [-0.2470235, -0.182198, 1.0]], ['2, k, 8', [-0.01394147, 0.2426908, 1.0]], ['2, k, 9', [0.08231127, 0.4477445, 1.0]], ['2, k, 10', [0.1375153, 0.6657133, 1.0]], ['2, k, 11', [0.1701505, 0.7979608, 1.0]], ['2, k, 12', [-0.2313165, -0.1780121, 1.0]], ['2, k, 13', [-0.184127, -0.2936925, 1.0]], ['2, k, 14', [-0.2172662, -0.6620269, 1.0]], ['2, k, 15', [-0.1979435, -0.7349682, 1.0]], ['2, k, 16', [-0.09934195, -0.174, 1.0]], ['2, k, 17', [-0.005189166, -0.2964777, 1.0]], ['2, k, 18', [-0.002971076, -0.6638002, 1.0]], ['2, k, 19', [0.0175671, -0.7098711, 1.0]], ['2, k, 20', [-0.1575065, 0.2253582, 1.0]], ['2, k, 21', [-0.1981726, -0.2212348, 1.0]], ['2, k, 22', [-0.2869419, -0.1969761, 1.0]], ['2, k, 23', [0.1832832, 0.8528134, 1.0]], ['2, k, 24', [0.1391277, 0.8102629, 1.0]]]
[['2, k, 0', [-0.1672818, -0.178349, 1.0]], ['2, k, 1', [-0.1624716, 0.05344241, 1.0]], ['2, k, 2', [-0.1539147, 0.2818214, 1.0]], ['2, k, 3', [-0.1384114, 0.4054883, 1.0]], ['2, k, 4', [-0.2923095, 0.1820554, 1.0]], ['2, k, 5', [-0.3340135, -0.008600008, 1.0]], ['2, k, 6', [-0.2794138, -0.1780561, 1.0]], ['2, k, 7', [-0.2446407, -0.1850852, 1.0]], ['2, k, 8', [-0.01484998, 0.243066, 1.0]], ['2, k, 9', [0.06559181, 0.4652152, 1.0]], ['2, k, 10', [0.1036301, 0.6877913, 1.0]], ['2, k, 11', [0.1256623, 0.7781773, 1.0]], ['2, k, 12', [-0.2311923, -0.1780875, 1.0]], ['2, k, 13', [-0.1841143, -0.2936327, 1.0]], ['2, k, 14', [-0.2172045, -0.6622732, 1.0]], ['2, k, 15', [-0.1978478, -0.7324558, 1.0]], ['2, k, 16', [-0.09930274, -0.1739537, 1.0]], ['2, k, 17', [-0.004684989, -0.2954586, 1.0]], ['2, k, 18', [-0.003579433, -0.6632943, 1.0]], ['2, k, 19', [0.009735887, -0.7437081, 1.0]], ['2, k, 20', [-0.1565776, 0.2255655, 1.0]], ['2, k, 21', [-0.1983111, -0.217845, 1.0]], ['2, k, 22', [-0.2919049, -0.1930096, 1.0]], ['2, k, 23', [0.1454024, 0.8357925, 1.0]], ['2, k, 24', [0.09909376, 0.8045129, 1.0]]]
[['2, k, 0', [-0.1679696, -0.1773413, 1.0]], ['2, k, 1', [-0.1612271, 0.05472325, 1.0]], ['2, k, 2', [-0.1497256, 0.2833114, 1.0]], ['2, k, 3', [-0.1380833, 0.4057783, 1.0]], ['2, k, 4', [-0.2921578, 0.182252, 1.0]], ['2, k, 5', [-0.3346344, -0.007457749, 1.0]], ['2, k, 6', [-0.2794184, -0.1780865, 1.0]], ['2, k, 7', [-0.2434188, -0.1849378, 1.0]], ['2, k, 8', [-0.01517431, 0.2432416, 1.0]], ['2, k, 9', [0.06405023, 0.465828, 1.0]], ['2, k, 10', [0.1030793, 0.6950502, 1.0]], ['2, k, 11', [0.1232134, 0.8413131, 1.0]], ['2, k, 12', [-0.2318386, -0.1769171, 1.0]], ['2, k, 13', [-0.1842075, -0.2934767, 1.0]], ['2, k, 14', [-0.2171878, -0.6622451, 1.0]], ['2, k, 15', [-0.1978045, -0.7327197, 1.0]], ['2, k, 16', [-0.1000084, -0.1731919, 1.0]], ['2, k, 17', [-0.004104022, -0.2940194, 1.0]], ['2, k, 18', [-0.003234204, -0.6625584, 1.0]], ['2, k, 19', [0.01127595, -0.7423323, 1.0]], ['2, k, 20', [-0.153101, 0.2270307, 1.0]], ['2, k, 21', [-0.1921968, -0.2188096, 1.0]], ['2, k, 22', [-0.2924406, -0.1938361, 1.0]], ['2, k, 23', [0.1309485, 0.9016827, 1.0]], ['2, k, 24', [0.08729023, 0.8301398, 1.0]]]
[['2, k, 0', [-0.1681103, -0.1773418, 1.0]], ['2, k, 1', [-0.1604544, 0.05497666, 1.0]], ['2, k, 2', [-0.1477886, 0.2836971, 1.0]], ['2, k, 3', [-0.1335838, 0.4043527, 1.0]], ['2, k, 4', [-0.2917675, 0.1823571, 1.0]], ['2, k, 5', [-0.3355957, -0.0059717, 1.0]], ['2, k, 6', [-0.2796508, -0.1785123, 1.0]], ['2, k, 7', [-0.2470367, -0.1856311, 1.0]], ['2, k, 8', [-0.01552178, 0.2433765, 1.0]], ['2, k, 9', [0.06235051, 0.4666729, 1.0]], ['2, k, 10', [0.1001071, 0.696367, 1.0]], ['2, k, 11', [0.1114484, 0.7889142, 1.0]], ['2, k, 12', [-0.2320128, -0.1769679, 1.0]], ['2, k, 13', [-0.1841909, -0.2934672, 1.0]], ['2, k, 14', [-0.2172311, -0.6622355, 1.0]], ['2, k, 15', [-0.1977634, -0.7325896, 1.0]], ['2, k, 16', [-0.1001535, -0.1731653, 1.0]], ['2, k, 17', [-0.003571365, -0.2932692, 1.0]], ['2, k, 18', [-0.002892158, -0.6623748, 1.0]], ['2, k, 19', [0.01113504, -0.7402766, 1.0]], ['2, k, 20', [-0.1513532, 0.2273718, 1.0]], ['2, k, 21', [-0.2011984, -0.2184305, 1.0]], ['2, k, 22', [-0.2764242, -0.1995708, 1.0]], ['2, k, 23', [0.1333901, 0.8499218, 1.0]], ['2, k, 24', [0.1065506, 0.7825907, 1.0]]]
[['2, k, 0', [-0.1685564, -0.1773401, 1.0]], ['2, k, 1', [-0.1600833, 0.0551129, 1.0]], ['2, k, 2', [-0.1469566, 0.2837951, 1.0]], ['2, k, 3', [-0.1335057, 0.4045725, 1.0]], ['2, k, 4', [-0.2913734, 0.1826297, 1.0]], ['2, k, 5', [-0.3362084, -0.00571683, 1.0]], ['2, k, 6', [-0.2798366, -0.1784706, 1.0]], ['2, k, 7', [-0.2452181, -0.1851155, 1.0]], ['2, k, 8', [-0.01590454, 0.2436718, 1.0]], ['2, k, 9', [0.04510577, 0.4608512, 1.0]], ['2, k, 10', [0.08697947, 0.6914113, 1.0]], ['2, k, 11', [0.1074815, 0.7874938, 1.0]], ['2, k, 12', [-0.2324848, -0.1769932, 1.0]], ['2, k, 13', [-0.1841862, -0.2934844, 1.0]], ['2, k, 14', [-0.217181, -0.6622872, 1.0]], ['2, k, 15', [-0.1970964, -0.7335275, 1.0]], ['2, k, 16', [-0.1005863, -0.1731709, 1.0]], ['2, k, 17', [-0.00355668, -0.2933482, 1.0]], ['2, k, 18', [-0.002727511, -0.66181, 1.0]], ['2, k, 19', [0.01273706, -0.7397045, 1.0]], ['2, k, 20', [-0.1505904, 0.2274675, 1.0]], ['2, k, 21', [-0.1984517, -0.2177569, 1.0]], ['2, k, 22', [-0.2850136, -0.1971346, 1.0]], ['2, k, 23', [0.1271809, 0.8478723, 1.0]], ['2, k, 24', [0.0726519, 0.8241768, 1.0]]]
[['2, k, 0', [-0.1643695, -0.176568, 1.0]], ['2, k, 1', [-0.1572523, 0.05606525, 1.0]], ['2, k, 2', [-0.1463761, 0.2842634, 1.0]], ['2, k, 3', [-0.1337074, 0.4049243, 1.0]], ['2, k, 4', [-0.2912574, 0.1825534, 1.0]], ['2, k, 5', [-0.3363486, -0.005450968, 1.0]], ['2, k, 6', [-0.2799643, -0.1780959, 1.0]], ['2, k, 7', [-0.2454225, -0.1864566, 1.0]], ['2, k, 8', [-0.01617583, 0.2435793, 1.0]], ['2, k, 9', [0.05885116, 0.4683987, 1.0]], ['2, k, 10', [0.09380743, 0.6999481, 1.0]], ['2, k, 11', [0.1014205, 0.7885394, 1.0]], ['2, k, 12', [-0.2283238, -0.1769573, 1.0]], ['2, k, 13', [-0.1841254, -0.2935066, 1.0]], ['2, k, 14', [-0.2176775, -0.6599708, 1.0]], ['2, k, 15', [-0.1969685, -0.7326186, 1.0]], ['2, k, 16', [-0.0962432, -0.1716781, 1.0]], ['2, k, 17', [-0.003680634, -0.2938374, 1.0]], ['2, k, 18', [-0.003553323, -0.6620992, 1.0]], ['2, k, 19', [0.01920303, -0.7081079, 1.0]], ['2, k, 20', [-0.1495561, 0.2280364, 1.0]], ['2, k, 21', [-0.1960833, -0.2201054, 1.0]], ['2, k, 22', [-0.2836282, -0.1983691, 1.0]], ['2, k, 23', [0.1156528, 0.8534856, 1.0]], ['2, k, 24', [0.07375319, 0.8117561, 1.0]]]
