[['2, k, 0', [-0.100588, -0.234976, 1.0]], ['2, k, 1', [-0.0995235, 0.0878774, 1.0]], ['2, k, 2', [-0.0979055, 0.401387, 1.0]], ['2, k, 3', [-0.143377, 0.555191, 1.0]], ['2, k, 4', [-0.298911, 0.277185, 1.0]], ['2, k, 5', [-0.400004, 0.0752176, 1.0]], ['2, k, 6', [-0.436701, -0.0828374, 1.0]], ['2, k, 7', [-0.426033, -0.148903, 1.0]], ['2, k, 8', [0.0621831, 0.289834, 1.0]], ['2, k, 9', [0.192296, 0.112389, 1.0]], ['2, k, 10', [0.0457824, 0.139374, 1.0]], ['2, k, 11', [-0.023022, 0.102601, 1.0]], ['2, k, 12', [-0.181511, -0.234225, 1.0]], ['2, k, 13', [-0.236389, -0.648112, 1.0]], ['2, k, 14', [-0.298738, -1.0169, 1.0]], ['2, k, 15', [-0.309082, -1.06934, 1.0]], ['2, k, 16', [-0.0165857, -0.228608, 1.0]], ['2, k, 17', [0.0543276, -0.619962, 1.0]], ['2, k, 18', [0.0905823, -1.00512, 1.0]], ['2, k, 19', [0.127686, -1.06152, 1.0]], ['2, k, 20', [-0.0984074, 0.324328, 1.0]], ['2, k, 21', [-0.399428, -0.181203, 1.0]], ['2, k, 22', [-0.370248, -0.171829, 1.0]], ['2, k, 23', [-0.0303092, 0.106103, 1.0]], ['2, k, 24', [-0.0301716, 0.118332, 1.0]]]
[['2, k, 0', [-0.102704, -0.257799, 1.0]], ['2, k, 1', [-0.115026, 0.0704808, 1.0]], ['2, k, 2', [-0.131855, 0.385424, 1.0]], ['2, k, 3', [-0.200371, 0.52899, 1.0]], ['2, k, 4', [-0.314318, 0.256825, 1.0]], ['2, k, 5', [-0.327594, -0.000405273, 1.0]], ['2, k, 6', [-0.33936, -0.242922, 1.0]], ['2, k, 7', [-0.343452, -0.317159, 1.0]], ['2, k, 8', [0.0461342, 0.297058, 1.0]], ['2, k, 9', [0.180432, 0.135206, 1.0]], ['2, k, 10', [-0.012739, 0.121649, 1.0]], ['2, k, 11', [-0.0685484, 0.129431, 1.0]], ['2, k, 12', [-0.180615, -0.258688, 1.0]], ['2, k, 13', [-0.227382, -0.649309, 1.0]], ['2, k, 14', [-0.289371, -1.00868, 1.0]], ['2, k, 15', [-0.311571, -1.07169, 1.0]], ['2, k, 16', [-0.0202924, -0.246953, 1.0]], ['2, k, 17', [0.0518535, -0.618203, 1.0]], ['2, k, 18', [0.0933658, -1.00662, 1.0]], ['2, k, 19', [0.174757, -1.06221, 1.0]], ['2, k, 20', [-0.12764, 0.308013, 1.0]], ['2, k, 21', [-0.337758, -0.389196, 1.0]], ['2, k, 22', [-0.296999, -0.305779, 1.0]], ['2, k, 23', [-0.126897, 0.1444, 1.0]], ['2, k, 24', [-0.0775739, 0.198956, 1.0]]]
[['2, k, 0', [-0.101692, -0.258957, 1.0]], ['2, k, 1', [-0.11609, 0.0687916, 1.0]], ['2, k, 2', [-0.134404, 0.383227, 1.0]], ['2, k, 3', [-0.203806, 0.526157, 1.0]], ['2, k, 4', [-0.315253, 0.256176, 1.0]], ['2, k, 5', [-0.327767, -0.0022842, 1.0]], ['2, k, 6', [-0.342283, -0.242443, 1.0]], ['2, k, 7', [-0.355228, -0.315894, 1.0]], ['2, k, 8', [0.0434163, 0.297231, 1.0]], ['2, k, 9', [0.178668, 0.135507, 1.0]], ['2, k, 10', [-0.0198186, 0.121674, 1.0]], ['2, k, 11', [-0.0760748, 0.126604, 1.0]], ['2, k, 12', [-0.179119, -0.260495, 1.0]], ['2, k, 13', [-0.227436, -0.648955, 1.0]], ['2, k, 14', [-0.287742, -1.00774, 1.0]], ['2, k, 15', [-0.311693, -1.07161, 1.0]], ['2, k, 16', [-0.0199704, -0.247825, 1.0]], ['2, k, 17', [0.0517479, -0.617421, 1.0]], ['2, k, 18', [0.0930217, -1.00659, 1.0]], ['2, k, 19', [0.175322, -1.06269, 1.0]], ['2, k, 20', [-0.12982, 0.30593, 1.0]], ['2, k, 21', [-0.366074, -0.385523, 1.0]], ['2, k, 22', [-0.297363, -0.318159, 1.0]], ['2, k, 23', [-0.136501, 0.129359, 1.0]], ['2, k, 24', [-0.085338, 0.20443, 1.0]]]
[['2, k, 0', [-0.100689, -0.26098, 1.0]], ['2, k, 1', [-0.116818, 0.0665293, 1.0]], ['2, k, 2', [-0.135771, 0.381155, 1.0]], ['2, k, 3', [-0.206561, 0.522764, 1.0]], ['2, k, 4', [-0.317273, 0.254172, 1.0]], ['2, k, 5', [-0.328581, -0.00572782, 1.0]], ['2, k, 6', [-0.362072, -0.248634, 1.0]], ['2, k, 7', [-0.377197, -0.317389, 1.0]], ['2, k, 8', [0.0411718, 0.298278, 1.0]], ['2, k, 9', [0.176178, 0.135698, 1.0]], ['2, k, 10', [-0.025176, 0.117305, 1.0]], ['2, k, 11', [-0.0784419, 0.119939, 1.0]], ['2, k, 12', [-0.177673, -0.264714, 1.0]], ['2, k, 13', [-0.227234, -0.648617, 1.0]], ['2, k, 14', [-0.286784, -1.01189, 1.0]], ['2, k, 15', [-0.312046, -1.07445, 1.0]], ['2, k, 16', [-0.0195928, -0.248593, 1.0]], ['2, k, 17', [0.0518956, -0.617537, 1.0]], ['2, k, 18', [0.0936, -1.00587, 1.0]], ['2, k, 19', [0.134277, -1.06348, 1.0]], ['2, k, 20', [-0.131061, 0.30381, 1.0]], ['2, k, 21', [-0.385664, -0.385427, 1.0]], ['2, k, 22', [-0.307052, -0.305145, 1.0]], ['2, k, 23', [-0.136188, 0.117932, 1.0]], ['2, k, 24', [-0.0970995, 0.197242, 1.0]]]
[['2, k, 0', [-0.0998002, -0.261372, 1.0]], ['2, k, 1', [-0.116951, 0.0655591, 1.0]], ['2, k, 2', [-0.136474, 0.379552, 1.0]], ['2, k, 3', [-0.207893, 0.520667, 1.0]], ['2, k, 4', [-0.31857, 0.253169, 1.0]], ['2, k, 5', [-0.331183, -0.00922048, 1.0]], ['2, k, 6', [-0.372, -0.251861, 1.0]], ['2, k, 7', [-0.399664, -0.320804, 1.0]], ['2, k, 8', [0.0406483, 0.298217, 1.0]], ['2, k, 9', [0.173314, 0.133362, 1.0]], ['2, k, 10', [-0.0293133, 0.112447, 1.0]], ['2, k, 11', [-0.0814157, 0.113972, 1.0]], ['2, k, 12', [-0.176702, -0.264917, 1.0]], ['2, k, 13', [-0.226883, -0.647525, 1.0]], ['2, k, 14', [-0.287613, -1.01312, 1.0]], ['2, k, 15', [-0.312263, -1.07468, 1.0]], ['2, k, 16', [-0.0190349, -0.249157, 1.0]], ['2, k, 17', [0.0521035, -0.618018, 1.0]], ['2, k, 18', [0.0950408, -1.00614, 1.0]], ['2, k, 19', [0.13428, -1.06348, 1.0]], ['2, k, 20', [-0.131631, 0.302359, 1.0]], ['2, k, 21', [-0.409426, -0.386496, 1.0]], ['2, k, 22', [-0.31207, -0.295524, 1.0]], ['2, k, 23', [-0.139881, 0.111313, 1.0]], ['2, k, 24', [-0.0978346, 0.191682, 1.0]]]
[['2, k, 0', [-0.0982606, -0.261938, 1.0]], ['2, k, 1', [-0.11689, 0.0643943, 1.0]], ['2, k, 2', [-0.136911, 0.377386, 1.0]], ['2, k, 3', [-0.207593, 0.518525, 1.0]], ['2, k, 4', [-0.321343, 0.249881, 1.0]], ['2, k, 5', [-0.334703, -0.0143599, 1.0]], ['2, k, 6', [-0.383094, -0.247614, 1.0]], ['2, k, 7', [-0.410877, -0.317573, 1.0]], ['2, k, 8', [0.0400537, 0.298211, 1.0]], ['2, k, 9', [0.172157, 0.132442, 1.0]], ['2, k, 10', [-0.0308173, 0.108935, 1.0]], ['2, k, 11', [-0.0828905, 0.107339, 1.0]], ['2, k, 12', [-0.175218, -0.265046, 1.0]], ['2, k, 13', [-0.226503, -0.644793, 1.0]], ['2, k, 14', [-0.286931, -1.01266, 1.0]], ['2, k, 15', [-0.312423, -1.07473, 1.0]], ['2, k, 16', [-0.0178184, -0.250254, 1.0]], ['2, k, 17', [0.0532921, -0.622805, 1.0]], ['2, k, 18', [0.0947439, -1.00717, 1.0]], ['2, k, 19', [0.134587, -1.06425, 1.0]], ['2, k, 20', [-0.131939, 0.300499, 1.0]], ['2, k, 21', [-0.418176, -0.383613, 1.0]], ['2, k, 22', [-0.381722, -0.299863, 1.0]], ['2, k, 23', [-0.141284, 0.105304, 1.0]], ['2, k, 24', [-0.101398, 0.186256, 1.0]]]
[['2, k, 0', [-0.0974682, -0.262809, 1.0]], ['2, k, 1', [-0.116979, 0.0629172, 1.0]], ['2, k, 2', [-0.137469, 0.375422, 1.0]], ['2, k, 3', [-0.206485, 0.516476, 1.0]], ['2, k, 4', [-0.322385, 0.247165, 1.0]], ['2, k, 5', [-0.338969, -0.0180355, 1.0]], ['2, k, 6', [-0.392985, -0.245508, 1.0]], ['2, k, 7', [-0.421744, -0.313908, 1.0]], ['2, k, 8', [0.0397329, 0.296483, 1.0]], ['2, k, 9', [0.169003, 0.128172, 1.0]], ['2, k, 10', [-0.036123, 0.112493, 1.0]], ['2, k, 11', [-0.0859272, 0.113764, 1.0]], ['2, k, 12', [-0.17458, -0.265676, 1.0]], ['2, k, 13', [-0.226345, -0.645166, 1.0]], ['2, k, 14', [-0.288269, -1.0144, 1.0]], ['2, k, 15', [-0.312507, -1.07519, 1.0]], ['2, k, 16', [-0.0170296, -0.251437, 1.0]], ['2, k, 17', [0.0534692, -0.622981, 1.0]], ['2, k, 18', [0.0946867, -1.00717, 1.0]], ['2, k, 19', [0.134582, -1.06423, 1.0]], ['2, k, 20', [-0.132397, 0.298645, 1.0]], ['2, k, 21', [-0.422043, -0.376186, 1.0]], ['2, k, 22', [-0.401699, -0.350576, 1.0]], ['2, k, 23', [-0.141825, 0.107522, 1.0]], ['2, k, 24', [-0.105327, 0.19294, 1.0]]]
[['2, k, 0', [-0.0968877, -0.263463, 1.0]], ['2, k, 1', [-0.116832, 0.0614355, 1.0]], ['2, k, 2', [-0.137329, 0.373404, 1.0]], ['2, k, 3', [-0.205184, 0.515042, 1.0]], ['2, k, 4', [-0.322944, 0.245109, 1.0]], ['2, k, 5', [-0.346242, -0.0229251, 1.0]], ['2, k, 6', [-0.403437, -0.243479, 1.0]], ['2, k, 7', [-0.429527, -0.317106, 1.0]], ['2, k, 8', [0.0399921, 0.295894, 1.0]], ['2, k, 9', [0.166352, 0.124953, 1.0]], ['2, k, 10', [-0.0396782, 0.114893, 1.0]], ['2, k, 11', [-0.088074, 0.118893, 1.0]], ['2, k, 12', [-0.174162, -0.266373, 1.0]], ['2, k, 13', [-0.226348, -0.646014, 1.0]], ['2, k, 14', [-0.287746, -1.0145, 1.0]], ['2, k, 15', [-0.313064, -1.07552, 1.0]], ['2, k, 16', [-0.0163742, -0.252081, 1.0]], ['2, k, 17', [0.053454, -0.623006, 1.0]], ['2, k, 18', [0.094777, -1.00724, 1.0]], ['2, k, 19', [0.13461, -1.0643, 1.0]], ['2, k, 20', [-0.132286, 0.296755, 1.0]], ['2, k, 21', [-0.438502, -0.386169, 1.0]], ['2, k, 22', [-0.411135, -0.3396, 1.0]], ['2, k, 23', [-0.144685, 0.117735, 1.0]], ['2, k, 24', [-0.0984754, 0.201207, 1.0]]]
[['2, k, 0', [-0.0963047, -0.263929, 1.0]], ['2, k, 1', [-0.11645, 0.0602719, 1.0]], ['2, k, 2', [-0.136659, 0.371764, 1.0]], ['2, k, 3', [-0.202757, 0.513606, 1.0]], ['2, k, 4', [-0.323104, 0.244501, 1.0]], ['2, k, 5', [-0.348752, -0.0245918, 1.0]], ['2, k, 6', [-0.410316, -0.243052, 1.0]], ['2, k, 7', [-0.433285, -0.313116, 1.0]], ['2, k, 8', [0.0399963, 0.295874, 1.0]], ['2, k, 9', [0.163588, 0.122471, 1.0]], ['2, k, 10', [-0.0431697, 0.112272, 1.0]], ['2, k, 11', [-0.0915673, 0.111392, 1.0]], ['2, k, 12', [-0.173857, -0.266667, 1.0]], ['2, k, 13', [-0.225853, -0.650056, 1.0]], ['2, k, 14', [-0.287665, -1.01465, 1.0]], ['2, k, 15', [-0.313, -1.07581, 1.0]], ['2, k, 16', [-0.0155363, -0.252808, 1.0]], ['2, k, 17', [0.0536048, -0.623837, 1.0]], ['2, k, 18', [0.0945611, -1.00679, 1.0]], ['2, k, 19', [0.134413, -1.06416, 1.0]], ['2, k, 20', [-0.131725, 0.295244, 1.0]], ['2, k, 21', [-0.437998, -0.377439, 1.0]], ['2, k, 22', [-0.468947, -0.338837, 1.0]], ['2, k, 23', [-0.146554, 0.111262, 1.0]], ['2, k, 24', [-0.106757, 0.188394, 1.0]]]
[['2, k, 0', [-0.0958214, -0.264295, 1.0]], ['2, k, 1', [-0.116072, 0.0592181, 1.0]], ['2, k, 2', [-0.135979, 0.370221, 1.0]], ['2, k, 3', [-0.197799, 0.512185, 1.0]], ['2, k, 4', [-0.322036, 0.244948, 1.0]], ['2, k, 5', [-0.353062, -0.0249716, 1.0]], ['2, k, 6', [-0.415361, -0.243633, 1.0]], ['2, k, 7', [-0.435027, -0.315241, 1.0]], ['2, k, 8', [0.0414171, 0.294602, 1.0]], ['2, k, 9', [0.162201, 0.118782, 1.0]], ['2, k, 10', [-0.0440624, 0.115833, 1.0]], ['2, k, 11', [-0.0929304, 0.117224, 1.0]], ['2, k, 12', [-0.17378, -0.266667, 1.0]], ['2, k, 13', [-0.22616, -0.649592, 1.0]], ['2, k, 14', [-0.287683, -1.01432, 1.0]], ['2, k, 15', [-0.313012, -1.07583, 1.0]], ['2, k, 16', [-0.0144419, -0.253942, 1.0]], ['2, k, 17', [0.0534346, -0.623814, 1.0]], ['2, k, 18', [0.0944786, -1.00672, 1.0]], ['2, k, 19', [0.135008, -1.06461, 1.0]], ['2, k, 20', [-0.131151, 0.293835, 1.0]], ['2, k, 21', [-0.436757, -0.376165, 1.0]], ['2, k, 22', [-0.465568, -0.326, 1.0]], ['2, k, 23', [-0.148193, 0.124415, 1.0]], ['2, k, 24', [-0.0980036, 0.195714, 1.0]]]
[['2, k, 0', [-0.0956449, -0.264562, 1.0]], ['2, k, 1', [-0.115654, 0.0585178, 1.0]], ['2, k, 2', [-0.13482, 0.369214, 1.0]], ['2, k, 3', [-0.192815, 0.51133, 1.0]], ['2, k, 4', [-0.31983, 0.244838, 1.0]], ['2, k, 5', [-0.357641, -0.0247716, 1.0]], ['2, k, 6', [-0.415897, -0.240525, 1.0]], ['2, k, 7', [-0.434262, -0.312123, 1.0]], ['2, k, 8', [0.0414755, 0.294589, 1.0]], ['2, k, 9', [0.162818, 0.117282, 1.0]], ['2, k, 10', [-0.0424044, 0.115386, 1.0]], ['2, k, 11', [-0.0927872, 0.11812, 1.0]], ['2, k, 12', [-0.173788, -0.266657, 1.0]], ['2, k, 13', [-0.226173, -0.649633, 1.0]], ['2, k, 14', [-0.288012, -1.01473, 1.0]], ['2, k, 15', [-0.313338, -1.07587, 1.0]], ['2, k, 16', [-0.0138554, -0.254917, 1.0]], ['2, k, 17', [0.0533018, -0.624037, 1.0]], ['2, k, 18', [0.0944973, -1.00671, 1.0]], ['2, k, 19', [0.135042, -1.0648, 1.0]], ['2, k, 20', [-0.130225, 0.292895, 1.0]], ['2, k, 21', [-0.428358, -0.376265, 1.0]], ['2, k, 22', [-0.463585, -0.311799, 1.0]], ['2, k, 23', [-0.148027, 0.126158, 1.0]], ['2, k, 24', [-0.0974216, 0.194774, 1.0]]]
[['2, k, 0', [-0.0956236, -0.264688, 1.0]], ['2, k, 1', [-0.115064, 0.0579114, 1.0]], ['2, k, 2', [-0.132645, 0.368134, 1.0]], ['2, k, 3', [-0.185427, 0.510491, 1.0]], ['2, k, 4', [-0.318747, 0.24617, 1.0]], ['2, k, 5', [-0.361653, -0.0235523, 1.0]], ['2, k, 6', [-0.416261, -0.235229, 1.0]], ['2, k, 7', [-0.431002, -0.308456, 1.0]], ['2, k, 8', [0.0416777, 0.294558, 1.0]], ['2, k, 9', [0.164093, 0.115898, 1.0]], ['2, k, 10', [-0.0412253, 0.115613, 1.0]], ['2, k, 11', [-0.0923633, 0.117483, 1.0]], ['2, k, 12', [-0.173843, -0.266635, 1.0]], ['2, k, 13', [-0.226305, -0.649917, 1.0]], ['2, k, 14', [-0.288668, -1.0169, 1.0]], ['2, k, 15', [-0.313506, -1.07549, 1.0]], ['2, k, 16', [-0.0136094, -0.255404, 1.0]], ['2, k, 17', [0.0533418, -0.624161, 1.0]], ['2, k, 18', [0.0944332, -1.00686, 1.0]], ['2, k, 19', [0.135018, -1.06494, 1.0]], ['2, k, 20', [-0.128531, 0.291912, 1.0]], ['2, k, 21', [-0.416066, -0.369647, 1.0]], ['2, k, 22', [-0.460086, -0.314516, 1.0]], ['2, k, 23', [-0.148215, 0.120819, 1.0]], ['2, k, 24', [-0.0977849, 0.195049, 1.0]]]
[['2, k, 0', [-0.0956075, -0.264983, 1.0]], ['2, k, 1', [-0.114401, 0.0570407, 1.0]], ['2, k, 2', [-0.130926, 0.367023, 1.0]], ['2, k, 3', [-0.177778, 0.509913, 1.0]], ['2, k, 4', [-0.316395, 0.247204, 1.0]], ['2, k, 5', [-0.364504, -0.0228371, 1.0]], ['2, k, 6', [-0.416854, -0.2336, 1.0]], ['2, k, 7', [-0.430105, -0.306671, 1.0]], ['2, k, 8', [0.0442537, 0.294132, 1.0]], ['2, k, 9', [0.166025, 0.112232, 1.0]], ['2, k, 10', [-0.0385141, 0.117731, 1.0]], ['2, k, 11', [-0.0894088, 0.124305, 1.0]], ['2, k, 12', [-0.174064, -0.266694, 1.0]], ['2, k, 13', [-0.226611, -0.650136, 1.0]], ['2, k, 14', [-0.2887, -1.0169, 1.0]], ['2, k, 15', [-0.313182, -1.0753, 1.0]], ['2, k, 16', [-0.0131927, -0.256341, 1.0]], ['2, k, 17', [0.0532814, -0.624185, 1.0]], ['2, k, 18', [0.0939932, -1.0074, 1.0]], ['2, k, 19', [0.135056, -1.06531, 1.0]], ['2, k, 20', [-0.127086, 0.290831, 1.0]], ['2, k, 21', [-0.428151, -0.363211, 1.0]], ['2, k, 22', [-0.45678, -0.289883, 1.0]], ['2, k, 23', [-0.146712, 0.126538, 1.0]], ['2, k, 24', [-0.0605687, 0.203928, 1.0]]]
[['2, k, 0', [-0.0953377, -0.265119, 1.0]], ['2, k, 1', [-0.113346, 0.0564186, 1.0]], ['2, k, 2', [-0.128899, 0.366342, 1.0]], ['2, k, 3', [-0.168295, 0.508237, 1.0]], ['2, k, 4', [-0.314512, 0.248891, 1.0]], ['2, k, 5', [-0.366365, -0.0209944, 1.0]], ['2, k, 6', [-0.416888, -0.229761, 1.0]], ['2, k, 7', [-0.428719, -0.303073, 1.0]], ['2, k, 8', [0.0445268, 0.294082, 1.0]], ['2, k, 9', [0.169269, 0.109036, 1.0]], ['2, k, 10', [-0.0343674, 0.119237, 1.0]], ['2, k, 11', [-0.0865082, 0.128329, 1.0]], ['2, k, 12', [-0.174111, -0.266627, 1.0]], ['2, k, 13', [-0.226953, -0.650055, 1.0]], ['2, k, 14', [-0.288998, -1.01664, 1.0]], ['2, k, 15', [-0.313219, -1.07522, 1.0]], ['2, k, 16', [-0.0122521, -0.256897, 1.0]], ['2, k, 17', [0.0531909, -0.624599, 1.0]], ['2, k, 18', [0.0939929, -1.00744, 1.0]], ['2, k, 19', [0.134796, -1.065, 1.0]], ['2, k, 20', [-0.12532, 0.290158, 1.0]], ['2, k, 21', [-0.426907, -0.356913, 1.0]], ['2, k, 22', [-0.461118, -0.303102, 1.0]], ['2, k, 23', [-0.141796, 0.127651, 1.0]], ['2, k, 24', [-0.0541011, 0.210919, 1.0]]]
[['2, k, 0', [-0.095124, -0.264816, 1.0]], ['2, k, 1', [-0.112325, 0.0561145, 1.0]], ['2, k, 2', [-0.126561, 0.36531, 1.0]], ['2, k, 3', [-0.159032, 0.506677, 1.0]], ['2, k, 4', [-0.312644, 0.250568, 1.0]], ['2, k, 5', [-0.369802, -0.0187487, 1.0]], ['2, k, 6', [-0.416796, -0.227668, 1.0]], ['2, k, 7', [-0.426042, -0.29913, 1.0]], ['2, k, 8', [0.0451521, 0.294086, 1.0]], ['2, k, 9', [0.170209, 0.107256, 1.0]], ['2, k, 10', [-0.0325426, 0.11919, 1.0]], ['2, k, 11', [-0.0845397, 0.129961, 1.0]], ['2, k, 12', [-0.174101, -0.265305, 1.0]], ['2, k, 13', [-0.227464, -0.649913, 1.0]], ['2, k, 14', [-0.289689, -1.01657, 1.0]], ['2, k, 15', [-0.3132, -1.07553, 1.0]], ['2, k, 16', [-0.0117614, -0.256819, 1.0]], ['2, k, 17', [0.0525808, -0.62465, 1.0]], ['2, k, 18', [0.0940287, -1.00749, 1.0]], ['2, k, 19', [0.179396, -1.06427, 1.0]], ['2, k, 20', [-0.123326, 0.289336, 1.0]], ['2, k, 21', [-0.416698, -0.360925, 1.0]], ['2, k, 22', [-0.46546, -0.304469, 1.0]], ['2, k, 23', [-0.139847, 0.130116, 1.0]], ['2, k, 24', [-0.0534373, 0.210164, 1.0]]]
[['2, k, 0', [-0.0947554, -0.264248, 1.0]], ['2, k, 1', [-0.111323, 0.0558191, 1.0]], ['2, k, 2', [-0.124669, 0.364046, 1.0]], ['2, k, 3', [-0.151186, 0.505838, 1.0]], ['2, k, 4', [-0.311023, 0.252126, 1.0]], ['2, k, 5', [-0.371056, -0.0177875, 1.0]], ['2, k, 6', [-0.417204, -0.225861, 1.0]], ['2, k, 7', [-0.422737, -0.296549, 1.0]], ['2, k, 8', [0.0460536, 0.294109, 1.0]], ['2, k, 9', [0.170263, 0.10599, 1.0]], ['2, k, 10', [-0.032035, 0.120433, 1.0]], ['2, k, 11', [-0.0853676, 0.129854, 1.0]], ['2, k, 12', [-0.17376, -0.262702, 1.0]], ['2, k, 13', [-0.230711, -0.66227, 1.0]], ['2, k, 14', [-0.290972, -1.01682, 1.0]], ['2, k, 15', [-0.313384, -1.07489, 1.0]], ['2, k, 16', [-0.011191, -0.256797, 1.0]], ['2, k, 17', [0.0523332, -0.625581, 1.0]], ['2, k, 18', [0.0937833, -1.00811, 1.0]], ['2, k, 19', [0.177252, -1.06594, 1.0]], ['2, k, 20', [-0.121639, 0.288344, 1.0]], ['2, k, 21', [-0.408062, -0.359112, 1.0]], ['2, k, 22', [-0.457743, -0.295416, 1.0]], ['2, k, 23', [-0.140044, 0.133557, 1.0]], ['2, k, 24', [-0.0513504, 0.209933, 1.0]]]
[['2, k, 0', [-0.0946262, -0.264047, 1.0]], ['2, k, 1', [-0.110163, 0.0553449, 1.0]], ['2, k, 2', [-0.122012, 0.362603, 1.0]], ['2, k, 3', [-0.143371, 0.505329, 1.0]], ['2, k, 4', [-0.310392, 0.252747, 1.0]], ['2, k, 5', [-0.375004, -0.0143144, 1.0]], ['2, k, 6', [-0.419321, -0.222544, 1.0]], ['2, k, 7', [-0.422074, -0.299483, 1.0]], ['2, k, 8', [0.056173, 0.29193, 1.0]], ['2, k, 9', [0.170655, 0.105314, 1.0]], ['2, k, 10', [-0.0306291, 0.120157, 1.0]], ['2, k, 11', [-0.0838149, 0.129866, 1.0]], ['2, k, 12', [-0.174047, -0.262221, 1.0]], ['2, k, 13', [-0.231494, -0.662955, 1.0]], ['2, k, 14', [-0.291004, -1.01674, 1.0]], ['2, k, 15', [-0.313385, -1.0749, 1.0]], ['2, k, 16', [-0.01066, -0.25657, 1.0]], ['2, k, 17', [0.0521447, -0.625046, 1.0]], ['2, k, 18', [0.0937457, -1.00828, 1.0]], ['2, k, 19', [0.175996, -1.06693, 1.0]], ['2, k, 20', [-0.119364, 0.28716, 1.0]], ['2, k, 21', [-0.399807, -0.352663, 1.0]], ['2, k, 22', [-0.460107, -0.314501, 1.0]], ['2, k, 23', [-0.13819, 0.13621, 1.0]], ['2, k, 24', [-0.0512345, 0.211278, 1.0]]]
[['2, k, 0', [-0.0937328, -0.263394, 1.0]], ['2, k, 1', [-0.108246, 0.0548956, 1.0]], ['2, k, 2', [-0.119252, 0.361435, 1.0]], ['2, k, 3', [-0.137563, 0.505263, 1.0]], ['2, k, 4', [-0.309012, 0.254477, 1.0]], ['2, k, 5', [-0.378971, -0.0109398, 1.0]], ['2, k, 6', [-0.422244, -0.219679, 1.0]], ['2, k, 7', [-0.422404, -0.296686, 1.0]], ['2, k, 8', [0.0604449, 0.290724, 1.0]], ['2, k, 9', [0.170979, 0.10626, 1.0]], ['2, k, 10', [-0.028759, 0.118926, 1.0]], ['2, k, 11', [-0.0826596, 0.130584, 1.0]], ['2, k, 12', [-0.173861, -0.261644, 1.0]], ['2, k, 13', [-0.231781, -0.661941, 1.0]], ['2, k, 14', [-0.291083, -1.01581, 1.0]], ['2, k, 15', [-0.313052, -1.0737, 1.0]], ['2, k, 16', [-0.0093085, -0.255883, 1.0]], ['2, k, 17', [0.0521628, -0.624877, 1.0]], ['2, k, 18', [0.0927413, -1.00941, 1.0]], ['2, k, 19', [0.17366, -1.06797, 1.0]], ['2, k, 20', [-0.116792, 0.286166, 1.0]], ['2, k, 21', [-0.399654, -0.344744, 1.0]], ['2, k, 22', [-0.46115, -0.31201, 1.0]], ['2, k, 23', [-0.137198, 0.128224, 1.0]], ['2, k, 24', [-0.0563751, 0.208895, 1.0]]]
[['2, k, 0', [-0.0933166, -0.262688, 1.0]], ['2, k, 1', [-0.107108, 0.0548008, 1.0]], ['2, k, 2', [-0.117207, 0.360827, 1.0]], ['2, k, 3', [-0.132621, 0.505561, 1.0]], ['2, k, 4', [-0.308097, 0.254859, 1.0]], ['2, k, 5', [-0.383886, -0.00655708, 1.0]], ['2, k, 6', [-0.426174, -0.217105, 1.0]], ['2, k, 7', [-0.426309, -0.290439, 1.0]], ['2, k, 8', [0.0633233, 0.288664, 1.0]], ['2, k, 9', [0.173532, 0.106655, 1.0]], ['2, k, 10', [-0.0227214, 0.122716, 1.0]], ['2, k, 11', [-0.0768054, 0.130113, 1.0]], ['2, k, 12', [-0.17409, -0.261616, 1.0]], ['2, k, 13', [-0.231428, -0.660919, 1.0]], ['2, k, 14', [-0.291134, -1.01587, 1.0]], ['2, k, 15', [-0.313034, -1.07368, 1.0]], ['2, k, 16', [-0.00821912, -0.254344, 1.0]], ['2, k, 17', [0.0520393, -0.626152, 1.0]], ['2, k, 18', [0.0914284, -1.00993, 1.0]], ['2, k, 19', [0.171396, -1.06834, 1.0]], ['2, k, 20', [-0.114978, 0.285691, 1.0]], ['2, k, 21', [-0.401264, -0.337818, 1.0]], ['2, k, 22', [-0.462133, -0.309549, 1.0]], ['2, k, 23', [-0.127457, 0.138287, 1.0]], ['2, k, 24', [-0.054482, 0.210411, 1.0]]]
