[['2, k, 0', [-0.287844, -0.357157, 1.0]], ['2, k, 1', [-0.304569, -0.0412222, 1.0]], ['2, k, 2', [-0.319061, 0.26701, 1.0]], ['2, k, 3', [-0.319285, 0.412612, 1.0]], ['2, k, 4', [-0.459466, 0.166057, 1.0]], ['2, k, 5', [-0.534798, 0.0926649, 1.0]], ['2, k, 6', [-0.307682, 0.0504417, 1.0]], ['2, k, 7', [-0.223408, 0.0148919, 1.0]], ['2, k, 8', [-0.171231, 0.168234, 1.0]], ['2, k, 9', [-0.0783729, 0.0765417, 1.0]], ['2, k, 10', [-0.294057, 0.0335807, 1.0]], ['2, k, 11', [-0.35956, 0.00901481, 1.0]], ['2, k, 12', [-0.349407, -0.352484, 1.0]], ['2, k, 13', [-0.411194, -0.638221, 1.0]], ['2, k, 14', [-0.432218, -0.99598, 1.0]], ['2, k, 15', [-0.442383, -1.08984, 1.0]], ['2, k, 16', [-0.218013, -0.351586, 1.0]], ['2, k, 17', [-0.167857, -0.607569, 1.0]], ['2, k, 18', [-0.155911, -1.0094, 1.0]], ['2, k, 19', [-0.126465, -1.07813, 1.0]], ['2, k, 20', [-0.315814, 0.191056, 1.0]], ['2, k, 21', [-0.156245, 0.0171581, 1.0]], ['2, k, 22', [-0.201976, 0.0220775, 1.0]], ['2, k, 23', [-0.415331, 0.00540877, 1.0]], ['2, k, 24', [-0.304379, 0.0110531, 1.0]]]
[['2, k, 0', [-0.301018, -0.340171, 1.0]], ['2, k, 1', [-0.308782, -0.0347308, 1.0]], ['2, k, 2', [-0.316379, 0.264907, 1.0]], ['2, k, 3', [-0.316401, 0.409673, 1.0]], ['2, k, 4', [-0.45905, 0.166156, 1.0]], ['2, k, 5', [-0.491956, -0.0397417, 1.0]], ['2, k, 6', [-0.457594, 0.00230075, 1.0]], ['2, k, 7', [-0.512541, 0.0110414, 1.0]], ['2, k, 8', [-0.169494, 0.168183, 1.0]], ['2, k, 9', [-0.0698283, 0.10366, 1.0]], ['2, k, 10', [-0.134123, 0.0491662, 1.0]], ['2, k, 11', [-0.0839685, 0.0266244, 1.0]], ['2, k, 12', [-0.362718, -0.335914, 1.0]], ['2, k, 13', [-0.409149, -0.669912, 1.0]], ['2, k, 14', [-0.433506, -1.02772, 1.0]], ['2, k, 15', [-0.445943, -1.09855, 1.0]], ['2, k, 16', [-0.230691, -0.334679, 1.0]], ['2, k, 17', [-0.165689, -0.669824, 1.0]], ['2, k, 18', [-0.150083, -1.02167, 1.0]], ['2, k, 19', [-0.121472, -1.0789, 1.0]], ['2, k, 20', [-0.314865, 0.190922, 1.0]], ['2, k, 21', [-0.559403, 0.0040819, 1.0]], ['2, k, 22', [-0.448463, 0.0193122, 1.0]], ['2, k, 23', [-0.0472525, 0.0209116, 1.0]], ['2, k, 24', [-0.14482, 0.0267414, 1.0]]]
[['2, k, 0', [-0.301259, -0.340297, 1.0]], ['2, k, 1', [-0.308865, -0.0346961, 1.0]], ['2, k, 2', [-0.316273, 0.264899, 1.0]], ['2, k, 3', [-0.316154, 0.409599, 1.0]], ['2, k, 4', [-0.458994, 0.166149, 1.0]], ['2, k, 5', [-0.491923, -0.0388413, 1.0]], ['2, k, 6', [-0.45762, 0.00303403, 1.0]], ['2, k, 7', [-0.510643, 0.0123406, 1.0]], ['2, k, 8', [-0.169369, 0.168174, 1.0]], ['2, k, 9', [-0.0515054, 0.142838, 1.0]], ['2, k, 10', [-0.123948, 0.0644915, 1.0]], ['2, k, 11', [-0.0824568, 0.0266905, 1.0]], ['2, k, 12', [-0.362936, -0.336009, 1.0]], ['2, k, 13', [-0.408739, -0.668171, 1.0]], ['2, k, 14', [-0.433576, -1.02774, 1.0]], ['2, k, 15', [-0.445917, -1.09836, 1.0]], ['2, k, 16', [-0.230943, -0.334837, 1.0]], ['2, k, 17', [-0.165681, -0.669767, 1.0]], ['2, k, 18', [-0.14964, -1.02121, 1.0]], ['2, k, 19', [-0.1214, -1.07891, 1.0]], ['2, k, 20', [-0.314757, 0.19093, 1.0]], ['2, k, 21', [-0.570209, -0.00454974, 1.0]], ['2, k, 22', [-0.448512, 0.019542, 1.0]], ['2, k, 23', [-0.0481373, 0.0213899, 1.0]], ['2, k, 24', [-0.144631, 0.026706, 1.0]]]
[['2, k, 0', [-0.301528, -0.340481, 1.0]], ['2, k, 1', [-0.308962, -0.0347222, 1.0]], ['2, k, 2', [-0.31618, 0.264866, 1.0]], ['2, k, 3', [-0.315893, 0.409541, 1.0]], ['2, k, 4', [-0.458981, 0.166161, 1.0]], ['2, k, 5', [-0.492517, -0.0395682, 1.0]], ['2, k, 6', [-0.452047, 0.00362022, 1.0]], ['2, k, 7', [-0.508543, 0.0132603, 1.0]], ['2, k, 8', [-0.169207, 0.168184, 1.0]], ['2, k, 9', [-0.0812087, 0.114095, 1.0]], ['2, k, 10', [-0.15598, 0.0297439, 1.0]], ['2, k, 11', [-0.093136, 0.0280828, 1.0]], ['2, k, 12', [-0.363198, -0.336187, 1.0]], ['2, k, 13', [-0.408371, -0.666883, 1.0]], ['2, k, 14', [-0.433518, -1.02779, 1.0]], ['2, k, 15', [-0.445817, -1.09816, 1.0]], ['2, k, 16', [-0.231207, -0.335021, 1.0]], ['2, k, 17', [-0.165666, -0.669847, 1.0]], ['2, k, 18', [-0.149531, -1.02126, 1.0]], ['2, k, 19', [-0.121543, -1.07887, 1.0]], ['2, k, 20', [-0.314726, 0.190917, 1.0]], ['2, k, 21', [-0.567025, -0.001155, 1.0]], ['2, k, 22', [-0.448203, 0.0198157, 1.0]], ['2, k, 23', [-0.0544879, 0.0217614, 1.0]], ['2, k, 24', [-0.159272, 0.0267017, 1.0]]]
[['2, k, 0', [-0.301743, -0.340596, 1.0]], ['2, k, 1', [-0.308969, -0.0347884, 1.0]], ['2, k, 2', [-0.315892, 0.264689, 1.0]], ['2, k, 3', [-0.31573, 0.409473, 1.0]], ['2, k, 4', [-0.458958, 0.166156, 1.0]], ['2, k, 5', [-0.492337, -0.0384712, 1.0]], ['2, k, 6', [-0.449216, 0.00417709, 1.0]], ['2, k, 7', [-0.50745, 0.0139401, 1.0]], ['2, k, 8', [-0.169054, 0.168206, 1.0]], ['2, k, 9', [-0.066704, 0.12624, 1.0]], ['2, k, 10', [-0.135024, 0.0520629, 1.0]], ['2, k, 11', [-0.0892439, 0.0296219, 1.0]], ['2, k, 12', [-0.363343, -0.336286, 1.0]], ['2, k, 13', [-0.408273, -0.66649, 1.0]], ['2, k, 14', [-0.433622, -1.02789, 1.0]], ['2, k, 15', [-0.445916, -1.09851, 1.0]], ['2, k, 16', [-0.231495, -0.335141, 1.0]], ['2, k, 17', [-0.165621, -0.669859, 1.0]], ['2, k, 18', [-0.14957, -1.02133, 1.0]], ['2, k, 19', [-0.121624, -1.07957, 1.0]], ['2, k, 20', [-0.314567, 0.190814, 1.0]], ['2, k, 21', [-0.567182, -0.00195109, 1.0]], ['2, k, 22', [-0.447573, 0.0202047, 1.0]], ['2, k, 23', [-0.0500829, 0.0213686, 1.0]], ['2, k, 24', [-0.147869, 0.0275497, 1.0]]]
[['2, k, 0', [-0.302128, -0.340694, 1.0]], ['2, k, 1', [-0.309018, -0.0348431, 1.0]], ['2, k, 2', [-0.315523, 0.264397, 1.0]], ['2, k, 3', [-0.315699, 0.409352, 1.0]], ['2, k, 4', [-0.458953, 0.166204, 1.0]], ['2, k, 5', [-0.465379, -0.0350371, 1.0]], ['2, k, 6', [-0.405723, 0.00727352, 1.0]], ['2, k, 7', [-0.400549, 0.0228238, 1.0]], ['2, k, 8', [-0.168974, 0.168131, 1.0]], ['2, k, 9', [-0.0667965, 0.125209, 1.0]], ['2, k, 10', [-0.13504, 0.0515081, 1.0]], ['2, k, 11', [-0.0902524, 0.0305689, 1.0]], ['2, k, 12', [-0.363705, -0.336335, 1.0]], ['2, k, 13', [-0.408161, -0.666225, 1.0]], ['2, k, 14', [-0.433642, -1.0279, 1.0]], ['2, k, 15', [-0.44586, -1.09817, 1.0]], ['2, k, 16', [-0.231945, -0.335324, 1.0]], ['2, k, 17', [-0.165672, -0.669902, 1.0]], ['2, k, 18', [-0.149472, -1.02123, 1.0]], ['2, k, 19', [-0.121552, -1.07973, 1.0]], ['2, k, 20', [-0.314416, 0.19067, 1.0]], ['2, k, 21', [-0.381454, 0.0245346, 1.0]], ['2, k, 22', [-0.333756, 0.024729, 1.0]], ['2, k, 23', [-0.0542181, 0.0223623, 1.0]], ['2, k, 24', [-0.0972764, 0.00743851, 1.0]]]
[['2, k, 0', [-0.302462, -0.340784, 1.0]], ['2, k, 1', [-0.309256, -0.0348484, 1.0]], ['2, k, 2', [-0.315521, 0.264392, 1.0]], ['2, k, 3', [-0.315451, 0.409261, 1.0]], ['2, k, 4', [-0.458925, 0.166272, 1.0]], ['2, k, 5', [-0.49401, -0.0370689, 1.0]], ['2, k, 6', [-0.450979, 0.00581601, 1.0]], ['2, k, 7', [-0.512965, 0.0148917, 1.0]], ['2, k, 8', [-0.16892, 0.167989, 1.0]], ['2, k, 9', [-0.0941206, 0.0915034, 1.0]], ['2, k, 10', [-0.144125, 0.0401344, 1.0]], ['2, k, 11', [-0.100711, 0.0307766, 1.0]], ['2, k, 12', [-0.363988, -0.3364, 1.0]], ['2, k, 13', [-0.408277, -0.665675, 1.0]], ['2, k, 14', [-0.433394, -1.02784, 1.0]], ['2, k, 15', [-0.446024, -1.09868, 1.0]], ['2, k, 16', [-0.232333, -0.335449, 1.0]], ['2, k, 17', [-0.16564, -0.669878, 1.0]], ['2, k, 18', [-0.149245, -1.0214, 1.0]], ['2, k, 19', [-0.121433, -1.07981, 1.0]], ['2, k, 20', [-0.314439, 0.190658, 1.0]], ['2, k, 21', [-0.571394, 0.000647143, 1.0]], ['2, k, 22', [-0.452172, 0.0217123, 1.0]], ['2, k, 23', [-0.0637527, 0.0269165, 1.0]], ['2, k, 24', [-0.0797099, 0.00674814, 1.0]]]
[['2, k, 0', [-0.302766, -0.340918, 1.0]], ['2, k, 1', [-0.309448, -0.0348391, 1.0]], ['2, k, 2', [-0.315515, 0.264399, 1.0]], ['2, k, 3', [-0.315293, 0.40916, 1.0]], ['2, k, 4', [-0.45891, 0.166294, 1.0]], ['2, k, 5', [-0.495856, -0.0371587, 1.0]], ['2, k, 6', [-0.453993, 0.00618385, 1.0]], ['2, k, 7', [-0.514713, 0.0169705, 1.0]], ['2, k, 8', [-0.168816, 0.167837, 1.0]], ['2, k, 9', [-0.150867, -0.0157433, 1.0]], ['2, k, 10', [-0.0875946, 0.0687338, 1.0]], ['2, k, 11', [-0.0863525, 0.0317046, 1.0]], ['2, k, 12', [-0.364257, -0.336503, 1.0]], ['2, k, 13', [-0.408377, -0.664867, 1.0]], ['2, k, 14', [-0.433514, -1.02808, 1.0]], ['2, k, 15', [-0.446131, -1.09936, 1.0]], ['2, k, 16', [-0.232647, -0.335613, 1.0]], ['2, k, 17', [-0.165605, -0.669847, 1.0]], ['2, k, 18', [-0.149367, -1.0214, 1.0]], ['2, k, 19', [-0.121113, -1.07912, 1.0]], ['2, k, 20', [-0.314449, 0.19068, 1.0]], ['2, k, 21', [-0.5811, 0.00194926, 1.0]], ['2, k, 22', [-0.452359, 0.0219342, 1.0]], ['2, k, 23', [-0.0532927, 0.0308907, 1.0]], ['2, k, 24', [-0.0246111, 0.0196337, 1.0]]]
[['2, k, 0', [-0.307702, -0.339583, 1.0]], ['2, k, 1', [-0.310717, -0.0341449, 1.0]], ['2, k, 2', [-0.31537, 0.26461, 1.0]], ['2, k, 3', [-0.31656, 0.409615, 1.0]], ['2, k, 4', [-0.459154, 0.166531, 1.0]], ['2, k, 5', [-0.473539, -0.0326197, 1.0]], ['2, k, 6', [-0.418193, 0.0121026, 1.0]], ['2, k, 7', [-0.43234, 0.0309794, 1.0]], ['2, k, 8', [-0.169547, 0.168184, 1.0]], ['2, k, 9', [-0.153961, -0.0168921, 1.0]], ['2, k, 10', [-0.0887888, 0.0693419, 1.0]], ['2, k, 11', [-0.0880201, 0.0378593, 1.0]], ['2, k, 12', [-0.369724, -0.335092, 1.0]], ['2, k, 13', [-0.409605, -0.662835, 1.0]], ['2, k, 14', [-0.43526, -1.02636, 1.0]], ['2, k, 15', [-0.454995, -1.09643, 1.0]], ['2, k, 16', [-0.236897, -0.334391, 1.0]], ['2, k, 17', [-0.17009, -0.663802, 1.0]], ['2, k, 18', [-0.150242, -1.02233, 1.0]], ['2, k, 19', [-0.124745, -1.07912, 1.0]], ['2, k, 20', [-0.314459, 0.190881, 1.0]], ['2, k, 21', [-0.418978, 0.0295239, 1.0]], ['2, k, 22', [-0.359044, 0.0320014, 1.0]], ['2, k, 23', [-0.0344772, 0.0244808, 1.0]], ['2, k, 24', [-0.068215, 0.0677943, 1.0]]]
[['2, k, 0', [-0.3214, -0.34202, 1.0]], ['2, k, 1', [-0.325062, -0.036609, 1.0]], ['2, k, 2', [-0.326876, 0.26194, 1.0]], ['2, k, 3', [-0.328331, 0.408371, 1.0]], ['2, k, 4', [-0.47403, 0.164991, 1.0]], ['2, k, 5', [-0.504465, -0.0873199, 1.0]], ['2, k, 6', [-0.579429, -0.0471646, 1.0]], ['2, k, 7', [-0.653857, 0.0285296, 1.0]], ['2, k, 8', [-0.180743, 0.16469, 1.0]], ['2, k, 9', [-0.108825, 0.113319, 1.0]], ['2, k, 10', [-0.0934104, 0.0550106, 1.0]], ['2, k, 11', [-0.0963623, 0.0331044, 1.0]], ['2, k, 12', [-0.383128, -0.337281, 1.0]], ['2, k, 13', [-0.422453, -0.657699, 1.0]], ['2, k, 14', [-0.450602, -1.02739, 1.0]], ['2, k, 15', [-0.461612, -1.09581, 1.0]], ['2, k, 16', [-0.250422, -0.336979, 1.0]], ['2, k, 17', [-0.185619, -0.666244, 1.0]], ['2, k, 18', [-0.161061, -1.02874, 1.0]], ['2, k, 19', [-0.133815, -1.08122, 1.0]], ['2, k, 20', [-0.32671, 0.188297, 1.0]], ['2, k, 21', [-0.661638, 0.0317481, 1.0]], ['2, k, 22', [-0.603973, -0.000669613, 1.0]], ['2, k, 23', [-0.083846, 0.0195251, 1.0]], ['2, k, 24', [-0.0359922, 0.0224931, 1.0]]]
[['2, k, 0', [-0.341263, -0.343636, 1.0]], ['2, k, 1', [-0.340891, -0.0387048, 1.0]], ['2, k, 2', [-0.339037, 0.259137, 1.0]], ['2, k, 3', [-0.342219, 0.404698, 1.0]], ['2, k, 4', [-0.490244, 0.165171, 1.0]], ['2, k, 5', [-0.543008, -0.0196784, 1.0]], ['2, k, 6', [-0.615119, 0.00388839, 1.0]], ['2, k, 7', [-0.663889, 0.0312884, 1.0]], ['2, k, 8', [-0.197638, 0.16437, 1.0]], ['2, k, 9', [-0.120808, 0.112345, 1.0]], ['2, k, 10', [-0.132458, 0.0359958, 1.0]], ['2, k, 11', [-0.111454, 0.0327324, 1.0]], ['2, k, 12', [-0.402665, -0.339135, 1.0]], ['2, k, 13', [-0.434848, -0.660629, 1.0]], ['2, k, 14', [-0.470847, -1.03299, 1.0]], ['2, k, 15', [-0.486953, -1.1021, 1.0]], ['2, k, 16', [-0.270121, -0.33831, 1.0]], ['2, k, 17', [-0.197108, -0.667914, 1.0]], ['2, k, 18', [-0.18012, -1.03531, 1.0]], ['2, k, 19', [-0.158212, -1.08458, 1.0]], ['2, k, 20', [-0.33983, 0.185666, 1.0]], ['2, k, 21', [-0.665221, 0.0360322, 1.0]], ['2, k, 22', [-0.615364, 0.000645439, 1.0]], ['2, k, 23', [-0.0748885, 0.0243188, 1.0]], ['2, k, 24', [-0.036733, 0.0218403, 1.0]]]
[['2, k, 0', [-0.347524, -0.355207, 1.0]], ['2, k, 1', [-0.349093, -0.0518983, 1.0]], ['2, k, 2', [-0.349668, 0.243069, 1.0]], ['2, k, 3', [-0.355233, 0.388521, 1.0]], ['2, k, 4', [-0.495966, 0.147756, 1.0]], ['2, k, 5', [-0.550206, -0.0323367, 1.0]], ['2, k, 6', [-0.595951, 0.00868681, 1.0]], ['2, k, 7', [-0.664194, 0.0135098, 1.0]], ['2, k, 8', [-0.203981, 0.156331, 1.0]], ['2, k, 9', [-0.122873, 0.109151, 1.0]], ['2, k, 10', [-0.142156, 0.0325341, 1.0]], ['2, k, 11', [-0.121683, 0.0163046, 1.0]], ['2, k, 12', [-0.409015, -0.351442, 1.0]], ['2, k, 13', [-0.451612, -0.663999, 1.0]], ['2, k, 14', [-0.475754, -1.02517, 1.0]], ['2, k, 15', [-0.482949, -1.09459, 1.0]], ['2, k, 16', [-0.276089, -0.348839, 1.0]], ['2, k, 17', [-0.21061, -0.689231, 1.0]], ['2, k, 18', [-0.186242, -1.03408, 1.0]], ['2, k, 19', [-0.169544, -1.0883, 1.0]], ['2, k, 20', [-0.349766, 0.170474, 1.0]], ['2, k, 21', [-0.673382, 0.0140297, 1.0]], ['2, k, 22', [-0.634482, 0.00295663, 1.0]], ['2, k, 23', [-0.100579, 0.00718463, 1.0]], ['2, k, 24', [-0.0623568, 0.0098765, 1.0]]]
[['2, k, 0', [-0.348649, -0.355317, 1.0]], ['2, k, 1', [-0.348872, -0.0512049, 1.0]], ['2, k, 2', [-0.345519, 0.247561, 1.0]], ['2, k, 3', [-0.35667, 0.388385, 1.0]], ['2, k, 4', [-0.492088, 0.149589, 1.0]], ['2, k, 5', [-0.551548, -0.0303843, 1.0]], ['2, k, 6', [-0.631365, 0.000309801, 1.0]], ['2, k, 7', [-0.677102, 0.024648, 1.0]], ['2, k, 8', [-0.202282, 0.157127, 1.0]], ['2, k, 9', [-0.123782, 0.110773, 1.0]], ['2, k, 10', [-0.142094, 0.0340003, 1.0]], ['2, k, 11', [-0.132714, 0.0239966, 1.0]], ['2, k, 12', [-0.409964, -0.351506, 1.0]], ['2, k, 13', [-0.461413, -0.704107, 1.0]], ['2, k, 14', [-0.476453, -1.02564, 1.0]], ['2, k, 15', [-0.484715, -1.09764, 1.0]], ['2, k, 16', [-0.277371, -0.348997, 1.0]], ['2, k, 17', [-0.213011, -0.680514, 1.0]], ['2, k, 18', [-0.186793, -1.03371, 1.0]], ['2, k, 19', [-0.169677, -1.08774, 1.0]], ['2, k, 20', [-0.347102, 0.173626, 1.0]], ['2, k, 21', [-0.6694, 0.0178818, 1.0]], ['2, k, 22', [-0.620007, 0.00272432, 1.0]], ['2, k, 23', [-0.123649, 0.00973621, 1.0]], ['2, k, 24', [-0.0828499, 0.0273866, 1.0]]]
[['2, k, 0', [-0.352551, -0.348976, 1.0]], ['2, k, 1', [-0.352542, -0.0430932, 1.0]], ['2, k, 2', [-0.349406, 0.256157, 1.0]], ['2, k, 3', [-0.359806, 0.396642, 1.0]], ['2, k, 4', [-0.49861, 0.157657, 1.0]], ['2, k, 5', [-0.560966, -0.0165169, 1.0]], ['2, k, 6', [-0.644835, 0.0242184, 1.0]], ['2, k, 7', [-0.682859, 0.0553552, 1.0]], ['2, k, 8', [-0.212129, 0.172164, 1.0]], ['2, k, 9', [-0.106909, 0.136496, 1.0]], ['2, k, 10', [-0.131947, 0.0670811, 1.0]], ['2, k, 11', [-0.129917, 0.0398704, 1.0]], ['2, k, 12', [-0.413576, -0.345522, 1.0]], ['2, k, 13', [-0.456885, -0.665495, 1.0]], ['2, k, 14', [-0.479397, -1.02553, 1.0]], ['2, k, 15', [-0.489656, -1.09933, 1.0]], ['2, k, 16', [-0.281452, -0.34246, 1.0]], ['2, k, 17', [-0.214505, -0.675056, 1.0]], ['2, k, 18', [-0.187103, -1.03299, 1.0]], ['2, k, 19', [-0.16854, -1.08546, 1.0]], ['2, k, 20', [-0.350778, 0.18227, 1.0]], ['2, k, 21', [-0.68762, 0.0418569, 1.0]], ['2, k, 22', [-0.646815, 0.0378327, 1.0]], ['2, k, 23', [-0.111788, 0.0268993, 1.0]], ['2, k, 24', [-0.0538584, 0.0404659, 1.0]]]
[['2, k, 0', [-0.354287, -0.345241, 1.0]], ['2, k, 1', [-0.353491, -0.0399947, 1.0]], ['2, k, 2', [-0.349963, 0.258342, 1.0]], ['2, k, 3', [-0.360334, 0.399685, 1.0]], ['2, k, 4', [-0.501099, 0.161963, 1.0]], ['2, k, 5', [-0.561069, -0.015729, 1.0]], ['2, k, 6', [-0.64449, 0.0183824, 1.0]], ['2, k, 7', [-0.693118, 0.0441947, 1.0]], ['2, k, 8', [-0.213085, 0.174045, 1.0]], ['2, k, 9', [-0.107085, 0.136498, 1.0]], ['2, k, 10', [-0.125165, 0.0811438, 1.0]], ['2, k, 11', [-0.135148, 0.0424082, 1.0]], ['2, k, 12', [-0.415463, -0.341443, 1.0]], ['2, k, 13', [-0.457136, -0.66495, 1.0]], ['2, k, 14', [-0.480683, -1.02597, 1.0]], ['2, k, 15', [-0.492218, -1.10057, 1.0]], ['2, k, 16', [-0.283021, -0.339085, 1.0]], ['2, k, 17', [-0.215477, -0.672721, 1.0]], ['2, k, 18', [-0.188002, -1.03128, 1.0]], ['2, k, 19', [-0.168754, -1.08303, 1.0]], ['2, k, 20', [-0.351371, 0.184714, 1.0]], ['2, k, 21', [-0.694651, 0.0458783, 1.0]], ['2, k, 22', [-0.651952, 0.0219398, 1.0]], ['2, k, 23', [-0.127179, 0.0333663, 1.0]], ['2, k, 24', [-0.0611931, 0.0362218, 1.0]]]
[['2, k, 0', [-0.35532, -0.347374, 1.0]], ['2, k, 1', [-0.353938, -0.0414394, 1.0]], ['2, k, 2', [-0.350183, 0.257045, 1.0]], ['2, k, 3', [-0.360613, 0.398237, 1.0]], ['2, k, 4', [-0.499327, 0.160032, 1.0]], ['2, k, 5', [-0.561269, -0.0172589, 1.0]], ['2, k, 6', [-0.646768, 0.014872, 1.0]], ['2, k, 7', [-0.696358, 0.031025, 1.0]], ['2, k, 8', [-0.21071, 0.169896, 1.0]], ['2, k, 9', [-0.137672, 0.117639, 1.0]], ['2, k, 10', [-0.124914, 0.0766697, 1.0]], ['2, k, 11', [-0.140764, 0.0289963, 1.0]], ['2, k, 12', [-0.416488, -0.343506, 1.0]], ['2, k, 13', [-0.457056, -0.665587, 1.0]], ['2, k, 14', [-0.481314, -1.02789, 1.0]], ['2, k, 15', [-0.490958, -1.10075, 1.0]], ['2, k, 16', [-0.284051, -0.341316, 1.0]], ['2, k, 17', [-0.215766, -0.67681, 1.0]], ['2, k, 18', [-0.188571, -1.03164, 1.0]], ['2, k, 19', [-0.168789, -1.08385, 1.0]], ['2, k, 20', [-0.351607, 0.183436, 1.0]], ['2, k, 21', [-0.699288, 0.0343732, 1.0]], ['2, k, 22', [-0.651473, 0.0290671, 1.0]], ['2, k, 23', [-0.123038, 0.0188013, 1.0]], ['2, k, 24', [-0.0659306, 0.0209894, 1.0]]]
[['2, k, 0', [-0.355967, -0.349806, 1.0]], ['2, k, 1', [-0.354054, -0.0445949, 1.0]], ['2, k, 2', [-0.349718, 0.252246, 1.0]], ['2, k, 3', [-0.360263, 0.39265, 1.0]], ['2, k, 4', [-0.498107, 0.157632, 1.0]], ['2, k, 5', [-0.562567, -0.0194319, 1.0]], ['2, k, 6', [-0.651838, 0.0108786, 1.0]], ['2, k, 7', [-0.703751, 0.0279073, 1.0]], ['2, k, 8', [-0.209456, 0.166981, 1.0]], ['2, k, 9', [-0.136069, 0.108893, 1.0]], ['2, k, 10', [-0.15873, 0.0267109, 1.0]], ['2, k, 11', [-0.162133, 0.0228393, 1.0]], ['2, k, 12', [-0.416943, -0.345751, 1.0]], ['2, k, 13', [-0.457251, -0.66543, 1.0]], ['2, k, 14', [-0.480474, -1.02257, 1.0]], ['2, k, 15', [-0.484993, -1.09241, 1.0]], ['2, k, 16', [-0.284928, -0.344056, 1.0]], ['2, k, 17', [-0.216271, -0.683633, 1.0]], ['2, k, 18', [-0.191392, -1.0328, 1.0]], ['2, k, 19', [-0.171131, -1.08541, 1.0]], ['2, k, 20', [-0.351269, 0.179135, 1.0]], ['2, k, 21', [-0.706165, 0.0265702, 1.0]], ['2, k, 22', [-0.651999, 0.0115837, 1.0]], ['2, k, 23', [-0.156641, 0.00827341, 1.0]], ['2, k, 24', [-0.10282, 0.0184164, 1.0]]]
[['2, k, 0', [-0.356071, -0.349897, 1.0]], ['2, k, 1', [-0.354062, -0.0446454, 1.0]], ['2, k, 2', [-0.349644, 0.252295, 1.0]], ['2, k, 3', [-0.360157, 0.392715, 1.0]], ['2, k, 4', [-0.497473, 0.157204, 1.0]], ['2, k, 5', [-0.563182, -0.018817, 1.0]], ['2, k, 6', [-0.654368, 0.0115542, 1.0]], ['2, k, 7', [-0.710169, 0.0401615, 1.0]], ['2, k, 8', [-0.20925, 0.166884, 1.0]], ['2, k, 9', [-0.123289, 0.116511, 1.0]], ['2, k, 10', [-0.138373, 0.0648007, 1.0]], ['2, k, 11', [-0.165143, 0.0326764, 1.0]], ['2, k, 12', [-0.417109, -0.34585, 1.0]], ['2, k, 13', [-0.457448, -0.665613, 1.0]], ['2, k, 14', [-0.480433, -1.02264, 1.0]], ['2, k, 15', [-0.485427, -1.0929, 1.0]], ['2, k, 16', [-0.285015, -0.344155, 1.0]], ['2, k, 17', [-0.216178, -0.685673, 1.0]], ['2, k, 18', [-0.191406, -1.03287, 1.0]], ['2, k, 19', [-0.171068, -1.08501, 1.0]], ['2, k, 20', [-0.35121, 0.179149, 1.0]], ['2, k, 21', [-0.712245, 0.0370313, 1.0]], ['2, k, 22', [-0.653168, 0.0222853, 1.0]], ['2, k, 23', [-0.177148, 0.0199666, 1.0]], ['2, k, 24', [-0.102424, 0.026575, 1.0]]]
[['2, k, 0', [-0.356601, -0.348924, 1.0]], ['2, k, 1', [-0.353981, -0.0429896, 1.0]], ['2, k, 2', [-0.348659, 0.255483, 1.0]], ['2, k, 3', [-0.359616, 0.396706, 1.0]], ['2, k, 4', [-0.497012, 0.157582, 1.0]], ['2, k, 5', [-0.566295, -0.0129256, 1.0]], ['2, k, 6', [-0.667015, 0.0642189, 1.0]], ['2, k, 7', [-0.715759, 0.0534166, 1.0]], ['2, k, 8', [-0.2089, 0.167278, 1.0]], ['2, k, 9', [-0.146244, 0.118193, 1.0]], ['2, k, 10', [-0.17003, 0.0347081, 1.0]], ['2, k, 11', [-0.167376, 0.0329151, 1.0]], ['2, k, 12', [-0.417933, -0.344436, 1.0]], ['2, k, 13', [-0.460059, -0.670047, 1.0]], ['2, k, 14', [-0.481823, -1.02399, 1.0]], ['2, k, 15', [-0.490505, -1.09687, 1.0]], ['2, k, 16', [-0.285337, -0.343436, 1.0]], ['2, k, 17', [-0.21748, -0.677962, 1.0]], ['2, k, 18', [-0.191828, -1.03355, 1.0]], ['2, k, 19', [-0.170543, -1.08357, 1.0]], ['2, k, 20', [-0.35047, 0.181883, 1.0]], ['2, k, 21', [-0.720458, 0.0499929, 1.0]], ['2, k, 22', [-0.655064, 0.0388491, 1.0]], ['2, k, 23', [-0.171741, 0.0293231, 1.0]], ['2, k, 24', [-0.10932, 0.0332956, 1.0]]]
