[['2, k, 0', [19.61738, 86.83888, 1.0]], ['2, k, 1', [20.083060542680872, 116.69448838659991, 1.0]], ['2, k, 2', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 3', [20.43656973401442, 145.68515528878305, 1.0]], ['2, k, 4', [38.101606832890695, 136.01563695878028, 1.0]], ['2, k, 5', [61.2703231059413, 136.34926135423115, 1.0]], ['2, k, 6', [68.8331439411655, 157.6087581081423, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.6626735471204945, 136.367975478685, 1.0]], ['2, k, 9', [-23.33559418621074, 133.93506459993074, 1.0]], ['2, k, 10', [-29.25613178436031, 156.17234322262544, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [27.44611269739176, 86.67794599414087, 1.0]], ['2, k, 13', [28.890469660023662, 45.1803331676827, 1.0]], ['2, k, 14', [30.247705923882727, 10.849429615967225, 1.0]], ['2, k, 15', [29.41092999620586, 7.779252675023944, 1.0]], ['2, k, 16', [11.273951145577264, 86.78955340216038, 1.0]], ['2, k, 17', [13.324001256821504, 46.48845292667281, 1.0]], ['2, k, 18', [15.224203721473135, 10.782454336294649, 1.0]], ['2, k, 19', [14.559311298410691, 7.71126650828072, 1.0]], ['2, k, 20', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.872802, 86.773334, 1.0]], ['2, k, 1', [19.24415068869047, 116.669451579084, 1.0]], ['2, k, 2', [19.468588538292376, 139.27535101529685, 1.0]], ['2, k, 3', [19.517020625185214, 145.69453018471467, 1.0]], ['2, k, 4', [37.219202612418634, 135.9389522893766, 1.0]], ['2, k, 5', [60.27672304767307, 135.8432554493404, 1.0]], ['2, k, 6', [67.88804853214567, 157.45227750845194, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.7418609463099806, 136.31674121488163, 1.0]], ['2, k, 9', [-24.303836491347496, 133.96849126668087, 1.0]], ['2, k, 10', [-30.49015183220621, 156.136691534416, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.719538555593907, 86.64575726791477, 1.0]], ['2, k, 13', [28.51750094030109, 45.18485137013509, 1.0]], ['2, k, 14', [29.966885816359284, 10.630865031339546, 1.0]], ['2, k, 15', [29.147259221632222, 7.55394073824518, 1.0]], ['2, k, 16', [10.55137125280872, 86.69649976537836, 1.0]], ['2, k, 17', [12.868508459647154, 46.69568203118784, 1.0]], ['2, k, 18', [15.03650963350599, 10.935229264549221, 1.0]], ['2, k, 19', [14.388111538028316, 7.85647461160818, 1.0]], ['2, k, 20', [19.468588538292376, 139.27535101529685, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.79602, 86.76504600000001, 1.0]], ['2, k, 1', [19.157603269307977, 116.65950667571097, 1.0]], ['2, k, 2', [19.37468044263764, 139.26367241714766, 1.0]], ['2, k, 3', [19.421060599678878, 145.68284549081488, 1.0]], ['2, k, 4', [37.132285275757816, 135.91885802568368, 1.0]], ['2, k, 5', [60.17732290523601, 135.79329596202828, 1.0]], ['2, k, 6', [67.77724383365813, 157.39705316878724, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.6666990013701906, 136.30364131316446, 1.0]], ['2, k, 9', [-24.379208100215774, 133.96584621140985, 1.0]], ['2, k, 10', [-30.590150719579892, 156.15250571696495, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.64919679525338, 86.63934223371164, 1.0]], ['2, k, 13', [28.47166282425912, 45.185831107385894, 1.0]], ['2, k, 14', [29.93766032359676, 10.560177843460679, 1.0]], ['2, k, 15', [29.11648090971877, 7.483033364935663, 1.0]], ['2, k, 16', [10.473154069349917, 86.68587371349685, 1.0]], ['2, k, 17', [12.809662132044627, 46.688922224310375, 1.0]], ['2, k, 18', [15.005803221621106, 10.92752428805749, 1.0]], ['2, k, 19', [14.355788571885443, 7.848463038120077, 1.0]], ['2, k, 20', [19.37468044263764, 139.26367241714766, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.719412, 86.757188, 1.0]], ['2, k, 1', [19.07138537186363, 116.6476943421496, 1.0]], ['2, k, 2', [19.281105757439676, 139.24691823368858, 1.0]], ['2, k, 3', [19.325417649534057, 145.66609646544003, 1.0]], ['2, k, 4', [37.0444797574859, 135.8945176248996, 1.0]], ['2, k, 5', [60.07472052953095, 135.7419155977712, 1.0]], ['2, k, 6', [67.66936316457074, 157.35753565527938, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.583159462392036, 136.2852679821271, 1.0]], ['2, k, 9', [-24.468912837665407, 133.95683994092082, 1.0]], ['2, k, 10', [-30.703994138936135, 156.146637606995, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.57931279907509, 86.63326200897805, 1.0]], ['2, k, 13', [28.41647144358864, 45.18724901614493, 1.0]], ['2, k, 14', [29.9085437126053, 10.53776931163248, 1.0]], ['2, k, 15', [29.08540113096905, 7.460472383656036, 1.0]], ['2, k, 16', [10.39191376512855, 86.6758239516772, 1.0]], ['2, k, 17', [12.744339234810646, 46.68128492527265, 1.0]], ['2, k, 18', [14.970183154890723, 10.931846887481186, 1.0]], ['2, k, 19', [14.318041300553638, 7.852612760599724, 1.0]], ['2, k, 20', [19.281105757439676, 139.24691823368858, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.648728000000002, 86.746696, 1.0]], ['2, k, 1', [18.990799727576174, 116.63230952450532, 1.0]], ['2, k, 2', [19.192729829064508, 139.22577521184553, 1.0]], ['2, k, 3', [19.23482766300543, 145.64496770056712, 1.0]], ['2, k, 4', [36.967358855603955, 135.8642069234133, 1.0]], ['2, k, 5', [59.96455443860232, 135.68483554961787, 1.0]], ['2, k, 6', [67.5452579283971, 157.3005777644713, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.5109305160474555, 136.26394446629007, 1.0]], ['2, k, 9', [-24.532076665429354, 133.94978817731524, 1.0]], ['2, k, 10', [-30.787915567921143, 156.13457970316614, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.512925125796006, 86.62462920435412, 1.0]], ['2, k, 13', [28.34887194945022, 45.18474327445227, 1.0]], ['2, k, 14', [29.880120375595517, 10.538129197188653, 1.0]], ['2, k, 15', [29.055114110152612, 7.460442688781303, 1.0]], ['2, k, 16', [10.314586386773314, 86.6630526446481, 1.0]], ['2, k, 17', [12.681031685249124, 46.67253488738844, 1.0]], ['2, k, 18', [14.936762009949385, 10.916971530757266, 1.0]], ['2, k, 19', [14.282401695921989, 7.83761807282771, 1.0]], ['2, k, 20', [19.192729829064508, 139.22577521184553, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.584682, 86.73680800000001, 1.0]], ['2, k, 1', [18.916839373327964, 116.61698402159855, 1.0]], ['2, k, 2', [19.110942005021165, 139.2051426450091, 1.0]], ['2, k, 3', [19.15081122925533, 145.6243519433307, 1.0]], ['2, k, 4', [36.90511359718498, 135.83302454898214, 1.0]], ['2, k, 5', [59.873600806126674, 135.62863367572052, 1.0]], ['2, k, 6', [67.45774056125819, 157.2949184895865, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.4419579015145203, 136.2423473231377, 1.0]], ['2, k, 9', [-24.582883916388667, 133.95440011483188, 1.0]], ['2, k, 10', [-30.841098856790833, 156.1319772191619, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.45026209430708, 86.61607474298273, 1.0]], ['2, k, 13', [28.286192513078376, 45.1811337175239, 1.0]], ['2, k, 14', [29.85156205761414, 10.612579127247727, 1.0]], ['2, k, 15', [29.024775839984972, 7.534548492579435, 1.0]], ['2, k, 16', [10.242650537020804, 86.65226692025652, 1.0]], ['2, k, 17', [12.619854006204132, 46.66094552089817, 1.0]], ['2, k, 18', [14.907786196012566, 10.892846440776822, 1.0]], ['2, k, 19', [14.251342119368466, 7.8133733772223035, 1.0]], ['2, k, 20', [19.110942005021165, 139.2051426450091, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.520766000000002, 86.72944, 1.0]], ['2, k, 1', [18.84382070262958, 116.60580900308173, 1.0]], ['2, k, 2', [19.030650733823748, 139.19013900696388, 1.0]], ['2, k, 3', [19.068451903998213, 145.60939450443303, 1.0]], ['2, k, 4', [36.855156367822914, 135.80622074030305, 1.0]], ['2, k, 5', [59.78764051141976, 135.581248456731, 1.0]], ['2, k, 6', [67.37183233829559, 157.29595932291699, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.3780269773907641, 136.2270509013663, 1.0]], ['2, k, 9', [-24.631243328596778, 133.97210649165459, 1.0]], ['2, k, 10', [-30.883293117401628, 156.14893585112878, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.38899843423658, 86.60878988060423, 1.0]], ['2, k, 13', [28.226891822358688, 45.1794832674127, 1.0]], ['2, k, 14', [29.82495051573333, 10.711981516566894, 1.0]], ['2, k, 15', [28.99591454400914, 7.633937664338937, 1.0]], ['2, k, 16', [10.172861247334502, 86.6452885883682, 1.0]], ['2, k, 17', [12.562112192283637, 46.65044619354608, 1.0]], ['2, k, 18', [14.88257246674005, 10.884901915930321, 1.0]], ['2, k, 19', [14.223609501152266, 7.805414738782336, 1.0]], ['2, k, 20', [19.030650733823748, 139.19013900696388, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.469758000000002, 86.723018, 1.0]], ['2, k, 1', [18.784265974078846, 116.59734999703394, 1.0]], ['2, k, 2', [18.964115054102344, 139.1794777697387, 1.0]], ['2, k, 3', [18.999940456733366, 145.59880399105586, 1.0]], ['2, k, 4', [36.80745697150555, 135.78554750701798, 1.0]], ['2, k, 5', [59.7136725856394, 135.5428816028738, 1.0]], ['2, k, 6', [67.29972224483319, 157.3074736926083, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.32863101843519615, 136.21662539502537, 1.0]], ['2, k, 9', [-24.674259969940866, 133.9973606768749, 1.0]], ['2, k, 10', [-30.919737143152553, 156.17912283008081, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.33880716265211, 86.60127663522738, 1.0]], ['2, k, 13', [28.177429113020082, 45.176207603732976, 1.0]], ['2, k, 14', [29.80939495594588, 10.790461165158746, 1.0]], ['2, k, 15', [28.97804070785274, 7.712538236696543, 1.0]], ['2, k, 16', [10.11586161645246, 86.63941773437173, 1.0]], ['2, k, 17', [12.522241122375117, 46.64062976370237, 1.0]], ['2, k, 18', [14.868729727565917, 10.882407879720574, 1.0]], ['2, k, 19', [14.207168499928525, 7.802902800542107, 1.0]], ['2, k, 20', [18.964115054102344, 139.1794777697387, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.427768, 86.717122, 1.0]], ['2, k, 1', [18.734486904598583, 116.590983714802, 1.0]], ['2, k, 2', [18.908169867881973, 139.1722396879306, 1.0]], ['2, k, 3', [18.94226965462106, 145.59163877645423, 1.0]], ['2, k, 4', [36.77064741025198, 135.76976722818614, 1.0]], ['2, k, 5', [59.65704324631109, 135.51223166919053, 1.0]], ['2, k, 6', [67.22787643803858, 157.2810427574063, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.28079745444081183, 136.2087567300017, 1.0]], ['2, k, 9', [-24.70826855471841, 134.01626088385183, 1.0]], ['2, k, 10', [-30.954488471436843, 156.19951049900476, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.297773398358622, 86.5935922512386, 1.0]], ['2, k, 13', [28.138892756830955, 45.17250149416811, 1.0]], ['2, k, 14', [29.80643231862101, 10.786358069263471, 1.0]], ['2, k, 15', [28.97262043773868, 7.7086515759397045, 1.0]], ['2, k, 16', [10.071141803836019, 86.63419237895774, 1.0]], ['2, k, 17', [12.496884941579811, 46.63338555018009, 1.0]], ['2, k, 18', [14.870353478568171, 10.828817574668491, 1.0]], ['2, k, 19', [14.20605195265765, 7.74937963776882, 1.0]], ['2, k, 20', [18.908169867881973, 139.1722396879306, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.392362, 86.713762, 1.0]], ['2, k, 1', [18.69038145972019, 116.58750307622795, 1.0]], ['2, k, 2', [18.85736749325165, 139.1686489130734, 1.0]], ['2, k, 3', [18.88958139851151, 145.58812238116852, 1.0]], ['2, k, 4', [36.7394658142964, 135.7583157762833, 1.0]], ['2, k, 5', [59.59892444846233, 135.48499766629288, 1.0]], ['2, k, 6', [67.14474735626067, 157.22485084401228, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.23936699419020258, 136.2048108778194, 1.0]], ['2, k, 9', [-24.757044143243117, 134.03463203310596, 1.0]], ['2, k, 10', [-31.006643415258416, 156.222121203453, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.263940465404033, 86.58770490200419, 1.0]], ['2, k, 13', [28.111719044389712, 45.170688817490074, 1.0]], ['2, k, 14', [29.806589969796217, 10.779729032822772, 1.0]], ['2, k, 15', [28.969992526552847, 7.7023216780618435, 1.0]], ['2, k, 16', [10.035468175846256, 86.63122368774025, 1.0]], ['2, k, 17', [12.477712011063089, 46.6558330364475, 1.0]], ['2, k, 18', [14.881083717420662, 10.79331305060606, 1.0]], ['2, k, 19', [14.213735228983749, 7.714036086951912, 1.0]], ['2, k, 20', [18.85736749325165, 139.1686489130734, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.363058000000002, 86.71133999999999, 1.0]], ['2, k, 1', [18.65164150160585, 116.58529791061261, 1.0]], ['2, k, 2', [18.81137551515336, 139.16639517711104, 1.0]], ['2, k, 3', [18.84152340364362, 145.58594774823712, 1.0]], ['2, k, 4', [36.69304461772134, 135.7495162607124, 1.0]], ['2, k, 5', [59.527614207917324, 135.46087859493963, 1.0]], ['2, k, 6', [67.0386311397023, 157.12367366740745, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.18856661170772782, 136.20010947341797, 1.0]], ['2, k, 9', [-24.811151856818956, 134.05477136315085, 1.0]], ['2, k, 10', [-31.064129393135897, 156.24847357980326, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.233933788277753, 86.58334383513375, 1.0]], ['2, k, 13', [28.089548857754146, 45.169628038069824, 1.0]], ['2, k, 14', [29.804643778848163, 10.77995021838207, 1.0]], ['2, k, 15', [28.96487164344202, 7.702779603474257, 1.0]], ['2, k, 16', [10.009252742657042, 86.62752805750723, 1.0]], ['2, k, 17', [12.464926367900024, 46.694121623160385, 1.0]], ['2, k, 18', [14.897156043643115, 10.83004477427071, 1.0]], ['2, k, 19', [14.226355812641282, 7.7510192050447815, 1.0]], ['2, k, 20', [18.81137551515336, 139.16639517711104, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.334474, 86.70806999999999, 1.0]], ['2, k, 1', [18.614041906791815, 116.58255963445174, 1.0]], ['2, k, 2', [18.766696165217816, 139.1636458365317, 1.0]], ['2, k, 3', [18.794803796950625, 145.58325947447605, 1.0]], ['2, k, 4', [36.639981080539314, 135.74111951860047, 1.0]], ['2, k, 5', [59.45779771405161, 135.4389004417613, 1.0]], ['2, k, 6', [66.94205609835417, 157.04392410869173, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.11026195356765811, 136.19132457890362, 1.0]], ['2, k, 9', [-24.874575542160155, 134.064963987742, 1.0]], ['2, k, 10', [-31.137047730529666, 156.25765544605773, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.20425591203693, 86.57896734994713, 1.0]], ['2, k, 13', [28.070507858526952, 45.16783131195926, 1.0]], ['2, k, 14', [29.804423554024474, 10.808949778045168, 1.0]], ['2, k, 15', [28.961007723394093, 7.731831674619432, 1.0]], ['2, k, 16', [9.984944642755993, 86.6219519032444, 1.0]], ['2, k, 17', [12.45260029507734, 46.72708732306119, 1.0]], ['2, k, 18', [14.916801075515217, 10.852316388678233, 1.0]], ['2, k, 19', [14.24215168668184, 7.773480852039322, 1.0]], ['2, k, 20', [18.766696165217816, 139.1636458365317, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.295454, 86.703404, 1.0]], ['2, k, 1', [18.56636684807755, 116.57872042486429, 1.0]], ['2, k, 2', [18.712521026303765, 139.1598774272005, 1.0]], ['2, k, 3', [18.7387926298778, 145.57955236785688, 1.0]], ['2, k, 4', [36.58517501374271, 135.73109114357086, 1.0]], ['2, k, 5', [59.3886967766024, 135.41722337059304, 1.0]], ['2, k, 6', [66.85578222337693, 156.9910422996326, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.028926351244976445, 136.1831475370898, 1.0]], ['2, k, 9', [-24.947389492270716, 134.07052774350623, 1.0]], ['2, k, 10', [-31.219269905209735, 156.2670024526817, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.16593228251431, 86.57420613259022, 1.0]], ['2, k, 13', [28.041483977215837, 45.165851445270455, 1.0]], ['2, k, 14', [29.793622467420107, 10.841926430575995, 1.0]], ['2, k, 15', [28.94629385446318, 7.764956038904176, 1.0]], ['2, k, 16', [9.948923102457403, 86.61508220149848, 1.0]], ['2, k, 17', [12.428659986170254, 46.7706105922786, 1.0]], ['2, k, 18', [14.920549387594738, 10.845850566961133, 1.0]], ['2, k, 19', [14.241794043583543, 7.767088945942948, 1.0]], ['2, k, 20', [18.712521026303765, 139.1598774272005, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.258205999999998, 86.69765799999999, 1.0]], ['2, k, 1', [18.51895145682668, 116.57408219999888, 1.0]], ['2, k, 2', [18.657704447840743, 139.15540589232157, 1.0]], ['2, k, 3', [18.681903923648647, 145.57514543057096, 1.0]], ['2, k, 4', [36.513423035519054, 135.7218667024379, 1.0]], ['2, k, 5', [59.31105406217408, 135.39572410692693, 1.0]], ['2, k, 6', [66.78509602681962, 156.99646589799812, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.04965533917944143, 136.17616695799254, 1.0]], ['2, k, 9', [-25.04399026135704, 134.078256649917, 1.0]], ['2, k, 10', [-31.324513589753636, 156.27205958758236, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.129796072291505, 86.5692562168928, 1.0]], ['2, k, 13', [28.013114949306285, 45.16340321395099, 1.0]], ['2, k, 14', [29.77963068849101, 10.968907830377404, 1.0]], ['2, k, 15', [28.928263946474953, 7.89200454083928, 1.0]], ['2, k, 16', [9.916523495272152, 86.6066575801653, 1.0]], ['2, k, 17', [12.410678142909806, 46.82607039150729, 1.0]], ['2, k, 18', [14.919826830513596, 10.888505818749103, 1.0]], ['2, k, 19', [14.236818041549114, 7.809751519487292, 1.0]], ['2, k, 20', [18.657704447840743, 139.15540589232157, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.22005, 86.689996, 1.0]], ['2, k, 1', [18.471212327813177, 116.5677407939191, 1.0]], ['2, k, 2', [18.60236786302479, 139.14932814476697, 1.0]], ['2, k, 3', [18.624328673917947, 145.56912695476012, 1.0]], ['2, k, 4', [36.43390715761151, 135.71236714686682, 1.0]], ['2, k, 5', [59.25461737802017, 135.37444342163764, 1.0]], ['2, k, 6', [66.73730242290712, 156.99599067652565, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.14508923443906951, 136.16615127354046, 1.0]], ['2, k, 9', [-25.147933076335498, 134.09773792105653, 1.0]], ['2, k, 10', [-31.425544047731606, 156.27280619780163, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.090504691814935, 86.56317295310225, 1.0]], ['2, k, 13', [27.9814621110311, 45.15957154166071, 1.0]], ['2, k, 14', [29.761403568060313, 11.082234508619749, 1.0]], ['2, k, 15', [28.906252024649945, 8.005254298596107, 1.0]], ['2, k, 16', [9.884728706518848, 86.59639721777833, 1.0]], ['2, k, 17', [12.399250230595749, 46.822911433076214, 1.0]], ['2, k, 18', [14.914549332474781, 10.89745886630054, 1.0]], ['2, k, 19', [14.227539931117528, 7.8187344184367475, 1.0]], ['2, k, 20', [18.60236786302479, 139.14932814476697, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.174138, 86.68339, 1.0]], ['2, k, 1', [18.415443397663267, 116.56262061871436, 1.0]], ['2, k, 2', [18.538442310097523, 139.1446180752801, 1.0]], ['2, k, 3', [18.557967433864796, 145.5644923079, 1.0]], ['2, k, 4', [36.35485635401187, 135.7021416867895, 1.0]], ['2, k, 5', [59.197218920820404, 135.35181987667573, 1.0]], ['2, k, 6', [66.68944012339165, 156.98775285357073, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.23258895685968284, 136.15924437379837, 1.0]], ['2, k, 9', [-25.258836304434357, 134.12269941758979, 1.0]], ['2, k, 10', [-31.53111817311723, 156.28569036533824, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.045352134251182, 86.55853880823871, 1.0]], ['2, k, 13', [27.94220714566165, 45.157287234364155, 1.0]], ['2, k, 14', [29.73284112970378, 11.156885010925812, 1.0]], ['2, k, 15', [28.874178277253392, 8.079940333628489, 1.0]], ['2, k, 16', [9.842067942433392, 86.58719960642946, 1.0]], ['2, k, 17', [12.373102057386344, 46.81219318183841, 1.0]], ['2, k, 18', [14.898073055818227, 10.853951256843906, 1.0]], ['2, k, 19', [14.207330385070565, 7.775378682853853, 1.0]], ['2, k, 20', [18.538442310097523, 139.1446180752801, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.132842, 86.678246, 1.0]], ['2, k, 1', [18.364007973572967, 116.5590583584856, 1.0]], ['2, k, 2', [18.478482428901746, 139.14181232115106, 1.0]], ['2, k, 3', [18.495439357170092, 145.56177103033932, 1.0]], ['2, k, 4', [36.28190428465661, 135.69048073550366, 1.0]], ['2, k, 5', [59.1437288346944, 135.33132650365278, 1.0]], ['2, k, 6', [66.64992275800294, 156.98116570814696, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.28956823556206857, 136.15674709803315, 1.0]], ['2, k, 9', [-25.373194233077, 134.15339785148467, 1.0]], ['2, k, 10', [-31.637863416316375, 156.31012411100514, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [26.004501152685055, 86.55568885613293, 1.0]], ['2, k, 13', [27.905596351661096, 45.15654631115329, 1.0]], ['2, k, 14', [29.70935304029806, 11.223233282945394, 1.0]], ['2, k, 15', [28.84703691805096, 8.146330295434916, 1.0]], ['2, k, 16', [9.803261966176041, 86.57941515432373, 1.0]], ['2, k, 17', [12.34803180851813, 46.82296448293099, 1.0]], ['2, k, 18', [14.880536057677341, 10.879429760511456, 1.0]], ['2, k, 19', [14.185899340414442, 7.800914792941145, 1.0]], ['2, k, 20', [18.478482428901746, 139.14181232115106, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [18.102252, 86.67475200000001, 1.0]], ['2, k, 1', [18.323885557218375, 116.55716887675032, 1.0]], ['2, k, 2', [18.430331692282216, 139.14126727507585, 1.0]], ['2, k, 3', [18.444869336259902, 145.56130100288345, 1.0]], ['2, k, 4', [36.220138666430216, 135.6815128890138, 1.0]], ['2, k, 5', [59.09545616855708, 135.31814535012296, 1.0]], ['2, k, 6', [66.61594060400304, 156.96390981662358, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.34566548927440266, 136.15499147827313, 1.0]], ['2, k, 9', [-25.479827787123195, 134.1870004834519, 1.0]], ['2, k, 10', [-31.7404510891449, 156.34094312320497, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [25.968809242834617, 86.55441301331776, 1.0]], ['2, k, 13', [27.87244000353421, 45.15765148860759, 1.0]], ['2, k, 14', [29.690810297818437, 11.252439494665886, 1.0]], ['2, k, 15', [28.82495482924412, 8.175583696435954, 1.0]], ['2, k, 16', [9.773988641709844, 86.57338858363323, 1.0]], ['2, k, 17', [12.329738823918653, 46.83556859157931, 1.0]], ['2, k, 18', [14.868495759864985, 10.930858826623293, 1.0]], ['2, k, 19', [14.170099957950145, 7.85214376571005, 1.0]], ['2, k, 20', [18.430331692282216, 139.14126727507585, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
