[['2, k, 0', [-0.161459, -0.718526, 1.0]], ['2, k, 1', [-0.158911, -0.432537, 1.0]], ['2, k, 2', [-0.15586, -0.150275, 1.0]], ['2, k, 3', [-0.159458, -0.0284285, 1.0]], ['2, k, 4', [-0.30281, -0.199106, 1.0]], ['2, k, 5', [-0.433423, -0.0596675, 1.0]], ['2, k, 6', [-0.533303, 0.074343, 1.0]], ['2, k, 7', [-0.564896, 0.1546, 1.0]], ['2, k, 8', [-0.0183121, -0.263991, 1.0]], ['2, k, 9', [-0.00116998, -0.384255, 1.0]], ['2, k, 10', [-0.119534, -0.308849, 1.0]], ['2, k, 11', [-0.152611, -0.307808, 1.0]], ['2, k, 12', [-0.224475, -0.696545, 1.0]], ['2, k, 13', [-0.432486, -0.496146, 1.0]], ['2, k, 14', [-0.322989, -0.806733, 1.0]], ['2, k, 15', [-0.316079, -0.827555, 1.0]], ['2, k, 16', [-0.095194, -0.726083, 1.0]], ['2, k, 17', [-0.119183, -0.442543, 1.0]], ['2, k, 18', [-0.129488, -0.727599, 1.0]], ['2, k, 19', [-0.142067, -0.758963, 1.0]], ['2, k, 20', [-0.156719, -0.220408, 1.0]], ['2, k, 21', [-0.603467, 0.209706, 1.0]], ['2, k, 22', [-0.544492, 0.203184, 1.0]], ['2, k, 23', [-0.192746, -0.302233, 1.0]], ['2, k, 24', [-0.182286, -0.338096, 1.0]]]
[['2, k, 0', [-0.188269, -0.563769, 1.0]], ['2, k, 1', [-0.19083, -0.35803, 1.0]], ['2, k, 2', [-0.197504, -0.155641, 1.0]], ['2, k, 3', [-0.223878, -0.034909, 1.0]], ['2, k, 4', [-0.347863, -0.218692, 1.0]], ['2, k, 5', [-0.522563, -0.0973208, 1.0]], ['2, k, 6', [-0.642439, 0.0419014, 1.0]], ['2, k, 7', [-0.675271, 0.0830304, 1.0]], ['2, k, 8', [-0.0444416, -0.261176, 1.0]], ['2, k, 9', [-0.0110152, -0.472082, 1.0]], ['2, k, 10', [-0.159734, -0.322341, 1.0]], ['2, k, 11', [-0.213274, -0.333494, 1.0]], ['2, k, 12', [-0.256544, -0.551471, 1.0]], ['2, k, 13', [-0.430661, -0.807783, 1.0]], ['2, k, 14', [-0.232668, -0.833661, 1.0]], ['2, k, 15', [-0.145108, -0.774761, 1.0]], ['2, k, 16', [-0.11935, -0.56697, 1.0]], ['2, k, 17', [-0.147717, -0.243188, 1.0]], ['2, k, 18', [-0.125642, -0.763111, 1.0]], ['2, k, 19', [-0.186025, -0.820297, 1.0]], ['2, k, 20', [-0.195678, -0.206231, 1.0]], ['2, k, 21', [-0.70983, 0.12139, 1.0]], ['2, k, 22', [-0.626466, 0.120756, 1.0]], ['2, k, 23', [-0.254512, -0.332213, 1.0]], ['2, k, 24', [-0.24997, -0.377171, 1.0]]]
[['2, k, 0', [-0.191387, -0.562772, 1.0]], ['2, k, 1', [-0.19386, -0.35758, 1.0]], ['2, k, 2', [-0.198677, -0.155475, 1.0]], ['2, k, 3', [-0.226866, -0.0350333, 1.0]], ['2, k, 4', [-0.35411, -0.22016, 1.0]], ['2, k, 5', [-0.537127, -0.0993275, 1.0]], ['2, k, 6', [-0.666199, 0.0406278, 1.0]], ['2, k, 7', [-0.686718, 0.0835669, 1.0]], ['2, k, 8', [-0.0464244, -0.260365, 1.0]], ['2, k, 9', [-0.011134, -0.472893, 1.0]], ['2, k, 10', [-0.160264, -0.321933, 1.0]], ['2, k, 11', [-0.220754, -0.337858, 1.0]], ['2, k, 12', [-0.259964, -0.550451, 1.0]], ['2, k, 13', [-0.423911, -0.813789, 1.0]], ['2, k, 14', [-0.228666, -0.838037, 1.0]], ['2, k, 15', [-0.145095, -0.774951, 1.0]], ['2, k, 16', [-0.121283, -0.566234, 1.0]], ['2, k, 17', [-0.112671, -0.240682, 1.0]], ['2, k, 18', [-0.125548, -0.763044, 1.0]], ['2, k, 19', [-0.186064, -0.820533, 1.0]], ['2, k, 20', [-0.197326, -0.205961, 1.0]], ['2, k, 21', [-0.70955, 0.118419, 1.0]], ['2, k, 22', [-0.630342, 0.115165, 1.0]], ['2, k, 23', [-0.266829, -0.329587, 1.0]], ['2, k, 24', [-0.264166, -0.39475, 1.0]]]
[['2, k, 0', [-0.194669, -0.555941, 1.0]], ['2, k, 1', [-0.198009, -0.355862, 1.0]], ['2, k, 2', [-0.203982, -0.156637, 1.0]], ['2, k, 3', [-0.236435, -0.0358216, 1.0]], ['2, k, 4', [-0.357697, -0.22137, 1.0]], ['2, k, 5', [-0.541117, -0.103115, 1.0]], ['2, k, 6', [-0.6694, 0.0399881, 1.0]], ['2, k, 7', [-0.693743, 0.0765996, 1.0]], ['2, k, 8', [-0.0481294, -0.259818, 1.0]], ['2, k, 9', [-0.0112802, -0.473656, 1.0]], ['2, k, 10', [-0.1606, -0.321237, 1.0]], ['2, k, 11', [-0.223939, -0.336431, 1.0]], ['2, k, 12', [-0.263087, -0.543848, 1.0]], ['2, k, 13', [-0.414872, -0.816298, 1.0]], ['2, k, 14', [-0.196831, -0.842076, 1.0]], ['2, k, 15', [-0.137046, -0.765268, 1.0]], ['2, k, 16', [-0.123774, -0.558907, 1.0]], ['2, k, 17', [-0.107586, -0.233248, 1.0]], ['2, k, 18', [-0.125541, -0.763457, 1.0]], ['2, k, 19', [-0.186425, -0.820774, 1.0]], ['2, k, 20', [-0.202268, -0.206276, 1.0]], ['2, k, 21', [-0.718224, 0.10541, 1.0]], ['2, k, 22', [-0.643284, 0.106954, 1.0]], ['2, k, 23', [-0.27087, -0.325345, 1.0]], ['2, k, 24', [-0.267682, -0.392685, 1.0]]]
[['2, k, 0', [-0.195372, -0.554938, 1.0]], ['2, k, 1', [-0.200723, -0.35516, 1.0]], ['2, k, 2', [-0.209012, -0.157194, 1.0]], ['2, k, 3', [-0.244979, -0.0385538, 1.0]], ['2, k, 4', [-0.363564, -0.22301, 1.0]], ['2, k, 5', [-0.553898, -0.10986, 1.0]], ['2, k, 6', [-0.675819, 0.0338919, 1.0]], ['2, k, 7', [-0.702654, 0.0695148, 1.0]], ['2, k, 8', [-0.049275, -0.25942, 1.0]], ['2, k, 9', [-0.0113527, -0.476916, 1.0]], ['2, k, 10', [-0.158858, -0.320951, 1.0]], ['2, k, 11', [-0.225975, -0.342605, 1.0]], ['2, k, 12', [-0.264236, -0.54165, 1.0]], ['2, k, 13', [-0.409117, -0.815464, 1.0]], ['2, k, 14', [-0.178382, -0.842485, 1.0]], ['2, k, 15', [-0.134123, -0.755265, 1.0]], ['2, k, 16', [-0.124284, -0.556682, 1.0]], ['2, k, 17', [-0.11051, -0.233996, 1.0]], ['2, k, 18', [-0.125305, -0.763199, 1.0]], ['2, k, 19', [-0.186619, -0.820579, 1.0]], ['2, k, 20', [-0.206779, -0.206403, 1.0]], ['2, k, 21', [-0.724168, 0.105599, 1.0]], ['2, k, 22', [-0.64643, 0.0977651, 1.0]], ['2, k, 23', [-0.275339, -0.329729, 1.0]], ['2, k, 24', [-0.268377, -0.400742, 1.0]]]
[['2, k, 0', [-0.195413, -0.554671, 1.0]], ['2, k, 1', [-0.203569, -0.355246, 1.0]], ['2, k, 2', [-0.215548, -0.157697, 1.0]], ['2, k, 3', [-0.248988, -0.0399121, 1.0]], ['2, k, 4', [-0.367927, -0.224815, 1.0]], ['2, k, 5', [-0.552293, -0.122429, 1.0]], ['2, k, 6', [-0.678829, 0.0250039, 1.0]], ['2, k, 7', [-0.707377, 0.059062, 1.0]], ['2, k, 8', [-0.0515211, -0.258272, 1.0]], ['2, k, 9', [-0.0166273, -0.498316, 1.0]], ['2, k, 10', [-0.156698, -0.322483, 1.0]], ['2, k, 11', [-0.224582, -0.344104, 1.0]], ['2, k, 12', [-0.264256, -0.541706, 1.0]], ['2, k, 13', [-0.408372, -0.815353, 1.0]], ['2, k, 14', [-0.169755, -0.842949, 1.0]], ['2, k, 15', [-0.134886, -0.752416, 1.0]], ['2, k, 16', [-0.12428, -0.556443, 1.0]], ['2, k, 17', [-0.113819, -0.233405, 1.0]], ['2, k, 18', [-0.12479, -0.762689, 1.0]], ['2, k, 19', [-0.186296, -0.820146, 1.0]], ['2, k, 20', [-0.212442, -0.206821, 1.0]], ['2, k, 21', [-0.736489, 0.0868418, 1.0]], ['2, k, 22', [-0.658296, 0.0891361, 1.0]], ['2, k, 23', [-0.27119, -0.326538, 1.0]], ['2, k, 24', [-0.271138, -0.400431, 1.0]]]
[['2, k, 0', [-0.194576, -0.548079, 1.0]], ['2, k, 1', [-0.207398, -0.353028, 1.0]], ['2, k, 2', [-0.22651, -0.159635, 1.0]], ['2, k, 3', [-0.254296, -0.0416598, 1.0]], ['2, k, 4', [-0.372264, -0.228361, 1.0]], ['2, k, 5', [-0.561738, -0.125961, 1.0]], ['2, k, 6', [-0.684454, 0.0174408, 1.0]], ['2, k, 7', [-0.715751, 0.0501451, 1.0]], ['2, k, 8', [-0.0530203, -0.254198, 1.0]], ['2, k, 9', [0.0467825, -0.0226104, 1.0]], ['2, k, 10', [-0.010244, 0.143836, 1.0]], ['2, k, 11', [-0.0489251, 0.160051, 1.0]], ['2, k, 12', [-0.263416, -0.535778, 1.0]], ['2, k, 13', [-0.388474, -0.803495, 1.0]], ['2, k, 14', [-0.158493, -0.832277, 1.0]], ['2, k, 15', [-0.134225, -0.742669, 1.0]], ['2, k, 16', [-0.122255, -0.544249, 1.0]], ['2, k, 17', [-0.0736695, -0.239241, 1.0]], ['2, k, 18', [-0.122765, -0.745153, 1.0]], ['2, k, 19', [-0.147482, -0.796463, 1.0]], ['2, k, 20', [-0.221235, -0.207379, 1.0]], ['2, k, 21', [-0.737377, 0.0810445, 1.0]], ['2, k, 22', [-0.662434, 0.0803217, 1.0]], ['2, k, 23', [-0.0869123, 0.188335, 1.0]], ['2, k, 24', [-0.0674611, 0.155278, 1.0]]]
[['2, k, 0', [-0.200585, -0.520917, 1.0]], ['2, k, 1', [-0.214223, -0.345641, 1.0]], ['2, k, 2', [-0.231256, -0.160702, 1.0]], ['2, k, 3', [-0.262252, -0.0445982, 1.0]], ['2, k, 4', [-0.374186, -0.229286, 1.0]], ['2, k, 5', [-0.569803, -0.128006, 1.0]], ['2, k, 6', [-0.696522, 0.00898986, 1.0]], ['2, k, 7', [-0.722799, 0.0393359, 1.0]], ['2, k, 8', [-0.054071, -0.250445, 1.0]], ['2, k, 9', [0.0477931, -0.0164135, 1.0]], ['2, k, 10', [-0.0219355, 0.144065, 1.0]], ['2, k, 11', [-0.0989792, 0.209995, 1.0]], ['2, k, 12', [-0.267089, -0.515863, 1.0]], ['2, k, 13', [-0.381243, -0.794227, 1.0]], ['2, k, 14', [-0.152714, -0.755518, 1.0]], ['2, k, 15', [-0.256698, -0.726035, 1.0]], ['2, k, 16', [-0.129931, -0.518757, 1.0]], ['2, k, 17', [-0.107708, -0.812844, 1.0]], ['2, k, 18', [-0.116227, -1.05356, 1.0]], ['2, k, 19', [-0.126616, -0.928836, 1.0]], ['2, k, 20', [-0.226267, -0.207024, 1.0]], ['2, k, 21', [-0.752538, 0.0644299, 1.0]], ['2, k, 22', [-0.678037, 0.0708885, 1.0]], ['2, k, 23', [-0.129038, 0.24969, 1.0]], ['2, k, 24', [-0.151544, 0.226762, 1.0]]]
[['2, k, 0', [-0.201026, -0.519715, 1.0]], ['2, k, 1', [-0.216179, -0.344177, 1.0]], ['2, k, 2', [-0.23393, -0.162197, 1.0]], ['2, k, 3', [-0.267226, -0.0482307, 1.0]], ['2, k, 4', [-0.374061, -0.227026, 1.0]], ['2, k, 5', [-0.573876, -0.133766, 1.0]], ['2, k, 6', [-0.698095, -0.00127471, 1.0]], ['2, k, 7', [-0.727246, 0.0319265, 1.0]], ['2, k, 8', [-0.0542297, -0.250278, 1.0]], ['2, k, 9', [0.0437865, -0.0222231, 1.0]], ['2, k, 10', [-0.013638, 0.140046, 1.0]], ['2, k, 11', [-0.0409811, 0.136892, 1.0]], ['2, k, 12', [-0.267985, -0.512714, 1.0]], ['2, k, 13', [-0.379825, -0.784922, 1.0]], ['2, k, 14', [-0.153751, -0.740555, 1.0]], ['2, k, 15', [-0.242626, -0.778922, 1.0]], ['2, k, 16', [-0.130408, -0.518294, 1.0]], ['2, k, 17', [-0.107454, -0.805486, 1.0]], ['2, k, 18', [-0.117585, -1.04384, 1.0]], ['2, k, 19', [-0.127411, -0.921566, 1.0]], ['2, k, 20', [-0.228886, -0.2076, 1.0]], ['2, k, 21', [-0.756836, 0.0580141, 1.0]], ['2, k, 22', [-0.670232, 0.0672929, 1.0]], ['2, k, 23', [-0.0944353, 0.185517, 1.0]], ['2, k, 24', [-0.0700182, 0.139723, 1.0]]]
[['2, k, 0', [-0.201686, -0.521067, 1.0]], ['2, k, 1', [-0.218588, -0.34485, 1.0]], ['2, k, 2', [-0.238435, -0.16418, 1.0]], ['2, k, 3', [-0.274534, -0.0521995, 1.0]], ['2, k, 4', [-0.374301, -0.225991, 1.0]], ['2, k, 5', [-0.570921, -0.156652, 1.0]], ['2, k, 6', [-0.698948, -0.0247878, 1.0]], ['2, k, 7', [-0.73228, 0.0155144, 1.0]], ['2, k, 8', [-0.054671, -0.250112, 1.0]], ['2, k, 9', [0.0432623, -0.0196661, 1.0]], ['2, k, 10', [-0.0925632, 0.164134, 1.0]], ['2, k, 11', [-0.138569, 0.221786, 1.0]], ['2, k, 12', [-0.268405, -0.516583, 1.0]], ['2, k, 13', [-0.38149, -0.785118, 1.0]], ['2, k, 14', [-0.152269, -0.740192, 1.0]], ['2, k, 15', [-0.254199, -0.717407, 1.0]], ['2, k, 16', [-0.132743, -0.519798, 1.0]], ['2, k, 17', [-0.105378, -0.80237, 1.0]], ['2, k, 18', [-0.115718, -1.04452, 1.0]], ['2, k, 19', [-0.125675, -0.922431, 1.0]], ['2, k, 20', [-0.233205, -0.209223, 1.0]], ['2, k, 21', [-0.758565, 0.0494079, 1.0]], ['2, k, 22', [-0.66521, 0.0584857, 1.0]], ['2, k, 23', [-0.148018, 0.250571, 1.0]], ['2, k, 24', [-0.199419, 0.217954, 1.0]]]
[['2, k, 0', [-0.203095, -0.522876, 1.0]], ['2, k, 1', [-0.220601, -0.345604, 1.0]], ['2, k, 2', [-0.240443, -0.165301, 1.0]], ['2, k, 3', [-0.278985, -0.05443, 1.0]], ['2, k, 4', [-0.374795, -0.225732, 1.0]], ['2, k, 5', [-0.588053, -0.15393, 1.0]], ['2, k, 6', [-0.715143, -0.0195983, 1.0]], ['2, k, 7', [-0.74178, 0.0136268, 1.0]], ['2, k, 8', [-0.0561285, -0.250223, 1.0]], ['2, k, 9', [0.0384357, -0.0154238, 1.0]], ['2, k, 10', [-0.10463, 0.16787, 1.0]], ['2, k, 11', [-0.148365, 0.220581, 1.0]], ['2, k, 12', [-0.269421, -0.518485, 1.0]], ['2, k, 13', [-0.38279, -0.785824, 1.0]], ['2, k, 14', [-0.151235, -0.740008, 1.0]], ['2, k, 15', [-0.251776, -0.716882, 1.0]], ['2, k, 16', [-0.134898, -0.521136, 1.0]], ['2, k, 17', [-0.102695, -0.799527, 1.0]], ['2, k, 18', [-0.120389, -1.0434, 1.0]], ['2, k, 19', [-0.128069, -0.922325, 1.0]], ['2, k, 20', [-0.235355, -0.210252, 1.0]], ['2, k, 21', [-0.770096, 0.0335296, 1.0]], ['2, k, 22', [-0.700719, 0.0402594, 1.0]], ['2, k, 23', [-0.160221, 0.245738, 1.0]], ['2, k, 24', [-0.204297, 0.220436, 1.0]]]
[['2, k, 0', [-0.204593, -0.522953, 1.0]], ['2, k, 1', [-0.22068, -0.345584, 1.0]], ['2, k, 2', [-0.238292, -0.165514, 1.0]], ['2, k, 3', [-0.283668, -0.0581923, 1.0]], ['2, k, 4', [-0.374743, -0.22585, 1.0]], ['2, k, 5', [-0.576029, -0.174109, 1.0]], ['2, k, 6', [-0.726032, -0.0664682, 1.0]], ['2, k, 7', [-0.743389, -0.00994133, 1.0]], ['2, k, 8', [-0.0579053, -0.250243, 1.0]], ['2, k, 9', [0.0313319, -0.0113908, 1.0]], ['2, k, 10', [-0.114172, 0.172408, 1.0]], ['2, k, 11', [-0.154024, 0.216605, 1.0]], ['2, k, 12', [-0.271907, -0.518376, 1.0]], ['2, k, 13', [-0.366895, -0.789429, 1.0]], ['2, k, 14', [-0.141504, -0.749686, 1.0]], ['2, k, 15', [-0.241162, -0.723266, 1.0]], ['2, k, 16', [-0.135471, -0.520929, 1.0]], ['2, k, 17', [-0.101695, -0.812373, 1.0]], ['2, k, 18', [-0.143855, -1.05271, 1.0]], ['2, k, 19', [-0.141135, -0.93247, 1.0]], ['2, k, 20', [-0.234298, -0.210295, 1.0]], ['2, k, 21', [-0.774697, 0.0290418, 1.0]], ['2, k, 22', [-0.688627, 0.0352204, 1.0]], ['2, k, 23', [-0.168564, 0.247179, 1.0]], ['2, k, 24', [-0.203, 0.209845, 1.0]]]
[['2, k, 0', [-0.206324, -0.52173, 1.0]], ['2, k, 1', [-0.219714, -0.344496, 1.0]], ['2, k, 2', [-0.228732, -0.164606, 1.0]], ['2, k, 3', [-0.285953, -0.059776, 1.0]], ['2, k, 4', [-0.375988, -0.225153, 1.0]], ['2, k, 5', [-0.562343, -0.220244, 1.0]], ['2, k, 6', [-0.704916, -0.0854775, 1.0]], ['2, k, 7', [-0.743883, -0.020408, 1.0]], ['2, k, 8', [-0.0578838, -0.250274, 1.0]], ['2, k, 9', [0.0293491, -0.0106889, 1.0]], ['2, k, 10', [-0.112477, 0.165241, 1.0]], ['2, k, 11', [-0.15874, 0.212248, 1.0]], ['2, k, 12', [-0.274139, -0.51674, 1.0]], ['2, k, 13', [-0.361308, -0.790557, 1.0]], ['2, k, 14', [-0.134082, -0.75374, 1.0]], ['2, k, 15', [-0.227207, -0.727051, 1.0]], ['2, k, 16', [-0.136569, -0.519353, 1.0]], ['2, k, 17', [-0.100052, -0.798999, 1.0]], ['2, k, 18', [-0.124296, -1.0472, 1.0]], ['2, k, 19', [-0.129698, -0.92591, 1.0]], ['2, k, 20', [-0.227681, -0.20915, 1.0]], ['2, k, 21', [-0.777528, 0.0138799, 1.0]], ['2, k, 22', [-0.68576, 0.0287293, 1.0]], ['2, k, 23', [-0.182486, 0.242845, 1.0]], ['2, k, 24', [-0.186369, 0.20031, 1.0]]]
[['2, k, 0', [-0.20724, -0.517165, 1.0]], ['2, k, 1', [-0.220919, -0.342537, 1.0]], ['2, k, 2', [-0.231722, -0.164988, 1.0]], ['2, k, 3', [-0.28946, -0.0606383, 1.0]], ['2, k, 4', [-0.378958, -0.225604, 1.0]], ['2, k, 5', [-0.565155, -0.216967, 1.0]], ['2, k, 6', [-0.708125, -0.0819408, 1.0]], ['2, k, 7', [-0.746491, -0.0344157, 1.0]], ['2, k, 8', [-0.0805363, -0.219229, 1.0]], ['2, k, 9', [0.0195372, 0.0149582, 1.0]], ['2, k, 10', [-0.117671, 0.165039, 1.0]], ['2, k, 11', [-0.168476, 0.209863, 1.0]], ['2, k, 12', [-0.27571, -0.514515, 1.0]], ['2, k, 13', [-0.356806, -0.788963, 1.0]], ['2, k, 14', [-0.123329, -0.780289, 1.0]], ['2, k, 15', [-0.223858, -0.747306, 1.0]], ['2, k, 16', [-0.135613, -0.50978, 1.0]], ['2, k, 17', [-0.103154, -0.791261, 1.0]], ['2, k, 18', [-0.112712, -1.04555, 1.0]], ['2, k, 19', [-0.122738, -0.924505, 1.0]], ['2, k, 20', [-0.229499, -0.208965, 1.0]], ['2, k, 21', [-0.782873, 0.00485154, 1.0]], ['2, k, 22', [-0.67883, 0.0260325, 1.0]], ['2, k, 23', [-0.197169, 0.238029, 1.0]], ['2, k, 24', [-0.191133, 0.187391, 1.0]]]
[['2, k, 0', [-0.20831, -0.513546, 1.0]], ['2, k, 1', [-0.226533, -0.341144, 1.0]], ['2, k, 2', [-0.252136, -0.171457, 1.0]], ['2, k, 3', [-0.295226, -0.0627062, 1.0]], ['2, k, 4', [-0.390724, -0.231045, 1.0]], ['2, k, 5', [-0.576094, -0.217634, 1.0]], ['2, k, 6', [-0.710977, -0.0815157, 1.0]], ['2, k, 7', [-0.751619, -0.0428553, 1.0]], ['2, k, 8', [-0.0807368, -0.212867, 1.0]], ['2, k, 9', [0.0187026, 0.0202923, 1.0]], ['2, k, 10', [-0.119396, 0.162408, 1.0]], ['2, k, 11', [-0.182177, 0.20682, 1.0]], ['2, k, 12', [-0.277109, -0.51242, 1.0]], ['2, k, 13', [-0.366272, -0.785235, 1.0]], ['2, k, 14', [-0.121152, -0.764155, 1.0]], ['2, k, 15', [-0.219453, -0.729067, 1.0]], ['2, k, 16', [-0.136176, -0.504014, 1.0]], ['2, k, 17', [-0.104977, -0.787009, 1.0]], ['2, k, 18', [-0.111088, -1.04205, 1.0]], ['2, k, 19', [-0.121793, -0.921055, 1.0]], ['2, k, 20', [-0.244755, -0.212667, 1.0]], ['2, k, 21', [-0.789806, -0.0105907, 1.0]], ['2, k, 22', [-0.676505, 0.0179509, 1.0]], ['2, k, 23', [-0.213312, 0.236554, 1.0]], ['2, k, 24', [-0.20058, 0.188753, 1.0]]]
[['2, k, 0', [-0.209436, -0.512003, 1.0]], ['2, k, 1', [-0.229741, -0.340716, 1.0]], ['2, k, 2', [-0.254944, -0.172341, 1.0]], ['2, k, 3', [-0.300484, -0.0646512, 1.0]], ['2, k, 4', [-0.395083, -0.232851, 1.0]], ['2, k, 5', [-0.579875, -0.218895, 1.0]], ['2, k, 6', [-0.719247, -0.0973174, 1.0]], ['2, k, 7', [-0.755094, -0.0539743, 1.0]], ['2, k, 8', [-0.0851411, -0.205832, 1.0]], ['2, k, 9', [0.0171536, 0.0241451, 1.0]], ['2, k, 10', [-0.126039, 0.158776, 1.0]], ['2, k, 11', [-0.189685, 0.202849, 1.0]], ['2, k, 12', [-0.278496, -0.511074, 1.0]], ['2, k, 13', [-0.366207, -0.785849, 1.0]], ['2, k, 14', [-0.116201, -0.785632, 1.0]], ['2, k, 15', [-0.215291, -0.745414, 1.0]], ['2, k, 16', [-0.137042, -0.502559, 1.0]], ['2, k, 17', [-0.105763, -0.785809, 1.0]], ['2, k, 18', [-0.134071, -1.03742, 1.0]], ['2, k, 19', [-0.134704, -0.915528, 1.0]], ['2, k, 20', [-0.248242, -0.21356, 1.0]], ['2, k, 21', [-0.789692, -0.0127108, 1.0]], ['2, k, 22', [-0.686923, 0.00767537, 1.0]], ['2, k, 23', [-0.225209, 0.230191, 1.0]], ['2, k, 24', [-0.231183, 0.203679, 1.0]]]
[['2, k, 0', [-0.208752, -0.509296, 1.0]], ['2, k, 1', [-0.231626, -0.340433, 1.0]], ['2, k, 2', [-0.260047, -0.175244, 1.0]], ['2, k, 3', [-0.302013, -0.0657241, 1.0]], ['2, k, 4', [-0.396497, -0.234839, 1.0]], ['2, k, 5', [-0.580953, -0.221512, 1.0]], ['2, k, 6', [-0.72427, -0.103817, 1.0]], ['2, k, 7', [-0.763443, -0.063851, 1.0]], ['2, k, 8', [-0.0870125, -0.199255, 1.0]], ['2, k, 9', [-0.000659086, 0.0356306, 1.0]], ['2, k, 10', [-0.136535, 0.158391, 1.0]], ['2, k, 11', [-0.199503, 0.199417, 1.0]], ['2, k, 12', [-0.278143, -0.510247, 1.0]], ['2, k, 13', [-0.360553, -0.787266, 1.0]], ['2, k, 14', [-0.108648, -0.791254, 1.0]], ['2, k, 15', [-0.203036, -0.734185, 1.0]], ['2, k, 16', [-0.135751, -0.497034, 1.0]], ['2, k, 17', [-0.107775, -0.782499, 1.0]], ['2, k, 18', [-0.128717, -1.0337, 1.0]], ['2, k, 19', [-0.131766, -0.912128, 1.0]], ['2, k, 20', [-0.252708, -0.215706, 1.0]], ['2, k, 21', [-0.804646, -0.0341907, 1.0]], ['2, k, 22', [-0.703963, -0.00574299, 1.0]], ['2, k, 23', [-0.23727, 0.221884, 1.0]], ['2, k, 24', [-0.245318, 0.195889, 1.0]]]
[['2, k, 0', [-0.208645, -0.508392, 1.0]], ['2, k, 1', [-0.233897, -0.341956, 1.0]], ['2, k, 2', [-0.265969, -0.182983, 1.0]], ['2, k, 3', [-0.305371, -0.0675548, 1.0]], ['2, k, 4', [-0.396288, -0.235679, 1.0]], ['2, k, 5', [-0.580475, -0.226619, 1.0]], ['2, k, 6', [-0.727311, -0.107642, 1.0]], ['2, k, 7', [-0.76602, -0.0701694, 1.0]], ['2, k, 8', [-0.0959693, -0.187151, 1.0]], ['2, k, 9', [-0.00975477, 0.0365455, 1.0]], ['2, k, 10', [-0.15011, 0.156586, 1.0]], ['2, k, 11', [-0.208305, 0.19415, 1.0]], ['2, k, 12', [-0.277922, -0.509961, 1.0]], ['2, k, 13', [-0.378561, -0.782928, 1.0]], ['2, k, 14', [-0.151324, -0.652705, 1.0]], ['2, k, 15', [-0.252579, -0.67533, 1.0]], ['2, k, 16', [-0.135749, -0.495475, 1.0]], ['2, k, 17', [-0.108304, -0.780097, 1.0]], ['2, k, 18', [-0.129836, -1.03054, 1.0]], ['2, k, 19', [-0.132294, -0.909392, 1.0]], ['2, k, 20', [-0.257908, -0.221931, 1.0]], ['2, k, 21', [-0.80577, -0.0426105, 1.0]], ['2, k, 22', [-0.699531, -0.0103105, 1.0]], ['2, k, 23', [-0.247772, 0.217695, 1.0]], ['2, k, 24', [-0.26319, 0.194106, 1.0]]]
[['2, k, 0', [-0.207848, -0.507526, 1.0]], ['2, k, 1', [-0.235187, -0.342526, 1.0]], ['2, k, 2', [-0.269415, -0.184794, 1.0]], ['2, k, 3', [-0.307626, -0.0681858, 1.0]], ['2, k, 4', [-0.39884, -0.237106, 1.0]], ['2, k, 5', [-0.582892, -0.237971, 1.0]], ['2, k, 6', [-0.733389, -0.114708, 1.0]], ['2, k, 7', [-0.771617, -0.0795593, 1.0]], ['2, k, 8', [-0.0960156, -0.187835, 1.0]], ['2, k, 9', [-0.0143331, 0.0367053, 1.0]], ['2, k, 10', [-0.15702, 0.152685, 1.0]], ['2, k, 11', [-0.217963, 0.187434, 1.0]], ['2, k, 12', [-0.276872, -0.509589, 1.0]], ['2, k, 13', [-0.377819, -0.781441, 1.0]], ['2, k, 14', [-0.150543, -0.651518, 1.0]], ['2, k, 15', [-0.251302, -0.674727, 1.0]], ['2, k, 16', [-0.135154, -0.494518, 1.0]], ['2, k, 17', [-0.109037, -0.778123, 1.0]], ['2, k, 18', [-0.132133, -1.02863, 1.0]], ['2, k, 19', [-0.133495, -0.907833, 1.0]], ['2, k, 20', [-0.260893, -0.223595, 1.0]], ['2, k, 21', [-0.812231, -0.0497649, 1.0]], ['2, k, 22', [-0.706357, -0.0217276, 1.0]], ['2, k, 23', [-0.255959, 0.209894, 1.0]], ['2, k, 24', [-0.277764, 0.187005, 1.0]]]
