[['2, k, 0', [-0.139221, -0.319533, 1.0]], ['2, k, 1', [-0.138833, -0.0314112, 1.0]], ['2, k, 2', [-0.137716, 0.250211, 1.0]], ['2, k, 3', [-0.141059, 0.402771, 1.0]], ['2, k, 4', [-0.315587, 0.160534, 1.0]], ['2, k, 5', [-0.407966, -0.0829415, 1.0]], ['2, k, 6', [-0.448226, -0.285312, 1.0]], ['2, k, 7', [-0.43172, -0.307278, 1.0]], ['2, k, 8', [0.0339567, 0.14293, 1.0]], ['2, k, 9', [0.131923, -0.104697, 1.0]], ['2, k, 10', [0.201904, -0.308777, 1.0]], ['2, k, 11', [0.188176, -0.344582, 1.0]], ['2, k, 12', [-0.217001, -0.311248, 1.0]], ['2, k, 13', [-0.252831, -0.598255, 1.0]], ['2, k, 14', [-0.323316, -0.882301, 1.0]], ['2, k, 15', [-0.301722, -0.992449, 1.0]], ['2, k, 16', [-0.057749, -0.319401, 1.0]], ['2, k, 17', [-0.0247778, -0.609686, 1.0]], ['2, k, 18', [0.0129423, -0.909933, 1.0]], ['2, k, 19', [0.0186615, -1.02246, 1.0]], ['2, k, 20', [-0.138124, 0.180732, 1.0]], ['2, k, 21', [-0.396124, -0.344692, 1.0]], ['2, k, 22', [-0.474868, -0.312964, 1.0]], ['2, k, 23', [0.178402, -0.398132, 1.0]], ['2, k, 24', [0.0911955, -0.354102, 1.0]]]
[['2, k, 0', [-0.139658, -0.319154, 1.0]], ['2, k, 1', [-0.138797, -0.0312221, 1.0]], ['2, k, 2', [-0.137255, 0.250232, 1.0]], ['2, k, 3', [-0.141217, 0.402953, 1.0]], ['2, k, 4', [-0.315499, 0.160791, 1.0]], ['2, k, 5', [-0.407695, -0.082877, 1.0]], ['2, k, 6', [-0.447674, -0.285884, 1.0]], ['2, k, 7', [-0.431698, -0.307136, 1.0]], ['2, k, 8', [0.0340214, 0.143274, 1.0]], ['2, k, 9', [0.131819, -0.104877, 1.0]], ['2, k, 10', [0.200573, -0.309489, 1.0]], ['2, k, 11', [0.188036, -0.34432, 1.0]], ['2, k, 12', [-0.217573, -0.311684, 1.0]], ['2, k, 13', [-0.252565, -0.594449, 1.0]], ['2, k, 14', [-0.299901, -0.821187, 1.0]], ['2, k, 15', [-0.28846, -0.949091, 1.0]], ['2, k, 16', [-0.0582968, -0.318143, 1.0]], ['2, k, 17', [-0.0258323, -0.607942, 1.0]], ['2, k, 18', [0.00374896, -0.908859, 1.0]], ['2, k, 19', [-0.0106254, -0.969522, 1.0]], ['2, k, 20', [-0.13778, 0.180803, 1.0]], ['2, k, 21', [-0.39891, -0.340992, 1.0]], ['2, k, 22', [-0.475436, -0.31633, 1.0]], ['2, k, 23', [0.175728, -0.400117, 1.0]], ['2, k, 24', [0.0919876, -0.354198, 1.0]]]
[['2, k, 0', [-0.139786, -0.319086, 1.0]], ['2, k, 1', [-0.138836, -0.0311861, 1.0]], ['2, k, 2', [-0.137246, 0.250249, 1.0]], ['2, k, 3', [-0.141259, 0.402943, 1.0]], ['2, k, 4', [-0.315494, 0.16076, 1.0]], ['2, k, 5', [-0.407684, -0.0828975, 1.0]], ['2, k, 6', [-0.447514, -0.285927, 1.0]], ['2, k, 7', [-0.431309, -0.306287, 1.0]], ['2, k, 8', [0.0340197, 0.143252, 1.0]], ['2, k, 9', [0.131802, -0.104855, 1.0]], ['2, k, 10', [0.200634, -0.30944, 1.0]], ['2, k, 11', [0.188054, -0.344266, 1.0]], ['2, k, 12', [-0.217665, -0.311634, 1.0]], ['2, k, 13', [-0.252518, -0.59448, 1.0]], ['2, k, 14', [-0.299544, -0.819522, 1.0]], ['2, k, 15', [-0.290403, -0.944685, 1.0]], ['2, k, 16', [-0.0584309, -0.318068, 1.0]], ['2, k, 17', [-0.0264664, -0.606758, 1.0]], ['2, k, 18', [0.00537573, -0.909093, 1.0]], ['2, k, 19', [-0.00895453, -0.969513, 1.0]], ['2, k, 20', [-0.13778, 0.180823, 1.0]], ['2, k, 21', [-0.40168, -0.341813, 1.0]], ['2, k, 22', [-0.474842, -0.310923, 1.0]], ['2, k, 23', [0.176078, -0.40107, 1.0]], ['2, k, 24', [0.0917365, -0.354389, 1.0]]]
[['2, k, 0', [-0.139861, -0.319089, 1.0]], ['2, k, 1', [-0.138886, -0.0311926, 1.0]], ['2, k, 2', [-0.13726, 0.250238, 1.0]], ['2, k, 3', [-0.141301, 0.402931, 1.0]], ['2, k, 4', [-0.315515, 0.160769, 1.0]], ['2, k, 5', [-0.407678, -0.0829003, 1.0]], ['2, k, 6', [-0.447395, -0.285972, 1.0]], ['2, k, 7', [-0.432099, -0.305865, 1.0]], ['2, k, 8', [0.0339887, 0.143313, 1.0]], ['2, k, 9', [0.131788, -0.104846, 1.0]], ['2, k, 10', [0.200628, -0.309443, 1.0]], ['2, k, 11', [0.188134, -0.344747, 1.0]], ['2, k, 12', [-0.217787, -0.311936, 1.0]], ['2, k, 13', [-0.252474, -0.594907, 1.0]], ['2, k, 14', [-0.291778, -0.821786, 1.0]], ['2, k, 15', [-0.290549, -0.948383, 1.0]], ['2, k, 16', [-0.0585052, -0.317911, 1.0]], ['2, k, 17', [-0.0266345, -0.606582, 1.0]], ['2, k, 18', [0.0039218, -0.908456, 1.0]], ['2, k, 19', [-0.0103982, -0.968677, 1.0]], ['2, k, 20', [-0.137803, 0.180812, 1.0]], ['2, k, 21', [-0.402335, -0.337696, 1.0]], ['2, k, 22', [-0.475585, -0.314333, 1.0]], ['2, k, 23', [0.175606, -0.402472, 1.0]], ['2, k, 24', [0.0907233, -0.353938, 1.0]]]
[['2, k, 0', [-0.139993, -0.319083, 1.0]], ['2, k, 1', [-0.138893, -0.0311907, 1.0]], ['2, k, 2', [-0.137145, 0.250235, 1.0]], ['2, k, 3', [-0.141319, 0.402934, 1.0]], ['2, k, 4', [-0.31551, 0.160788, 1.0]], ['2, k, 5', [-0.407673, -0.0828997, 1.0]], ['2, k, 6', [-0.447238, -0.286023, 1.0]], ['2, k, 7', [-0.432397, -0.305985, 1.0]], ['2, k, 8', [0.0340168, 0.143282, 1.0]], ['2, k, 9', [0.131821, -0.104963, 1.0]], ['2, k, 10', [0.200635, -0.309659, 1.0]], ['2, k, 11', [0.185854, -0.343873, 1.0]], ['2, k, 12', [-0.217958, -0.312198, 1.0]], ['2, k, 13', [-0.253199, -0.597433, 1.0]], ['2, k, 14', [-0.296719, -0.822312, 1.0]], ['2, k, 15', [-0.291466, -0.948559, 1.0]], ['2, k, 16', [-0.0586315, -0.317697, 1.0]], ['2, k, 17', [-0.0262081, -0.606919, 1.0]], ['2, k, 18', [0.00272918, -0.91091, 1.0]], ['2, k, 19', [-0.0114934, -0.970929, 1.0]], ['2, k, 20', [-0.137722, 0.18081, 1.0]], ['2, k, 21', [-0.401908, -0.341156, 1.0]], ['2, k, 22', [-0.475687, -0.315454, 1.0]], ['2, k, 23', [0.175196, -0.399699, 1.0]], ['2, k, 24', [0.0886981, -0.354542, 1.0]]]
[['2, k, 0', [-0.13999, -0.319056, 1.0]], ['2, k, 1', [-0.138893, -0.0311614, 1.0]], ['2, k, 2', [-0.137147, 0.250271, 1.0]], ['2, k, 3', [-0.141313, 0.402961, 1.0]], ['2, k, 4', [-0.315475, 0.160792, 1.0]], ['2, k, 5', [-0.407658, -0.0829284, 1.0]], ['2, k, 6', [-0.447129, -0.286023, 1.0]], ['2, k, 7', [-0.431875, -0.305699, 1.0]], ['2, k, 8', [0.0340695, 0.143335, 1.0]], ['2, k, 9', [0.131829, -0.105001, 1.0]], ['2, k, 10', [0.200361, -0.309744, 1.0]], ['2, k, 11', [0.185004, -0.344065, 1.0]], ['2, k, 12', [-0.217951, -0.312178, 1.0]], ['2, k, 13', [-0.25334, -0.595187, 1.0]], ['2, k, 14', [-0.299486, -0.81783, 1.0]], ['2, k, 15', [-0.290049, -0.944035, 1.0]], ['2, k, 16', [-0.058624, -0.317648, 1.0]], ['2, k, 17', [-0.0262168, -0.606794, 1.0]], ['2, k, 18', [0.00244378, -0.910769, 1.0]], ['2, k, 19', [-0.0116804, -0.970646, 1.0]], ['2, k, 20', [-0.137723, 0.180844, 1.0]], ['2, k, 21', [-0.40309, -0.340572, 1.0]], ['2, k, 22', [-0.475937, -0.318856, 1.0]], ['2, k, 23', [0.173728, -0.399622, 1.0]], ['2, k, 24', [0.0885822, -0.354159, 1.0]]]
[['2, k, 0', [-0.140101, -0.319058, 1.0]], ['2, k, 1', [-0.13896, -0.0311547, 1.0]], ['2, k, 2', [-0.137176, 0.250279, 1.0]], ['2, k, 3', [-0.141322, 0.402978, 1.0]], ['2, k, 4', [-0.315527, 0.160806, 1.0]], ['2, k, 5', [-0.407693, -0.0829053, 1.0]], ['2, k, 6', [-0.44702, -0.285975, 1.0]], ['2, k, 7', [-0.432629, -0.306581, 1.0]], ['2, k, 8', [0.0341119, 0.14326, 1.0]], ['2, k, 9', [0.131967, -0.105102, 1.0]], ['2, k, 10', [0.200341, -0.309842, 1.0]], ['2, k, 11', [0.185366, -0.344168, 1.0]], ['2, k, 12', [-0.218077, -0.312305, 1.0]], ['2, k, 13', [-0.252776, -0.592723, 1.0]], ['2, k, 14', [-0.298782, -0.813807, 1.0]], ['2, k, 15', [-0.290341, -0.939946, 1.0]], ['2, k, 16', [-0.0587216, -0.317546, 1.0]], ['2, k, 17', [-0.0262121, -0.606947, 1.0]], ['2, k, 18', [-0.00115372, -0.908217, 1.0]], ['2, k, 19', [-0.0152543, -0.967998, 1.0]], ['2, k, 20', [-0.137759, 0.180852, 1.0]], ['2, k, 21', [-0.402451, -0.344253, 1.0]], ['2, k, 22', [-0.475563, -0.314588, 1.0]], ['2, k, 23', [0.180913, -0.395778, 1.0]], ['2, k, 24', [0.0878696, -0.354474, 1.0]]]
[['2, k, 0', [-0.140123, -0.31906, 1.0]], ['2, k, 1', [-0.138951, -0.0311449, 1.0]], ['2, k, 2', [-0.137106, 0.250317, 1.0]], ['2, k, 3', [-0.141313, 0.402988, 1.0]], ['2, k, 4', [-0.315528, 0.160818, 1.0]], ['2, k, 5', [-0.407648, -0.082865, 1.0]], ['2, k, 6', [-0.447226, -0.286026, 1.0]], ['2, k, 7', [-0.434081, -0.305017, 1.0]], ['2, k, 8', [0.0340634, 0.143315, 1.0]], ['2, k, 9', [0.131946, -0.104974, 1.0]], ['2, k, 10', [0.200207, -0.309733, 1.0]], ['2, k, 11', [0.185402, -0.343607, 1.0]], ['2, k, 12', [-0.218123, -0.312445, 1.0]], ['2, k, 13', [-0.252626, -0.592419, 1.0]], ['2, k, 14', [-0.298682, -0.812896, 1.0]], ['2, k, 15', [-0.290305, -0.938927, 1.0]], ['2, k, 16', [-0.0587491, -0.31741, 1.0]], ['2, k, 17', [-0.0262522, -0.606878, 1.0]], ['2, k, 18', [0.00186994, -0.896379, 1.0]], ['2, k, 19', [-0.0122391, -0.956133, 1.0]], ['2, k, 20', [-0.137709, 0.180881, 1.0]], ['2, k, 21', [-0.399152, -0.342643, 1.0]], ['2, k, 22', [-0.475225, -0.314906, 1.0]], ['2, k, 23', [0.173316, -0.400101, 1.0]], ['2, k, 24', [0.0894612, -0.354126, 1.0]]]
[['2, k, 0', [-0.14015, -0.319062, 1.0]], ['2, k, 1', [-0.138957, -0.0311302, 1.0]], ['2, k, 2', [-0.137099, 0.250338, 1.0]], ['2, k, 3', [-0.141355, 0.403011, 1.0]], ['2, k, 4', [-0.315524, 0.160808, 1.0]], ['2, k, 5', [-0.407607, -0.0828333, 1.0]], ['2, k, 6', [-0.447261, -0.285977, 1.0]], ['2, k, 7', [-0.433747, -0.303932, 1.0]], ['2, k, 8', [0.0341035, 0.143386, 1.0]], ['2, k, 9', [0.131945, -0.104823, 1.0]], ['2, k, 10', [0.200095, -0.309532, 1.0]], ['2, k, 11', [0.184953, -0.343055, 1.0]], ['2, k, 12', [-0.218153, -0.312524, 1.0]], ['2, k, 13', [-0.252822, -0.592643, 1.0]], ['2, k, 14', [-0.297458, -0.811852, 1.0]], ['2, k, 15', [-0.289412, -0.937082, 1.0]], ['2, k, 16', [-0.0587607, -0.317302, 1.0]], ['2, k, 17', [-0.0263861, -0.606784, 1.0]], ['2, k, 18', [0.00190632, -0.888494, 1.0]], ['2, k, 19', [-0.0121612, -0.94818, 1.0]], ['2, k, 20', [-0.137705, 0.1809, 1.0]], ['2, k, 21', [-0.405816, -0.341267, 1.0]], ['2, k, 22', [-0.475878, -0.309198, 1.0]], ['2, k, 23', [0.177383, -0.397049, 1.0]], ['2, k, 24', [0.0894316, -0.354187, 1.0]]]
[['2, k, 0', [-0.140192, -0.318983, 1.0]], ['2, k, 1', [-0.138989, -0.031029, 1.0]], ['2, k, 2', [-0.137098, 0.250457, 1.0]], ['2, k, 3', [-0.141333, 0.402995, 1.0]], ['2, k, 4', [-0.315525, 0.160844, 1.0]], ['2, k, 5', [-0.407634, -0.0827486, 1.0]], ['2, k, 6', [-0.447569, -0.285766, 1.0]], ['2, k, 7', [-0.435446, -0.303209, 1.0]], ['2, k, 8', [0.0340772, 0.143447, 1.0]], ['2, k, 9', [0.131846, -0.104665, 1.0]], ['2, k, 10', [0.200449, -0.308961, 1.0]], ['2, k, 11', [0.184544, -0.342123, 1.0]], ['2, k, 12', [-0.218183, -0.312487, 1.0]], ['2, k, 13', [-0.253678, -0.595418, 1.0]], ['2, k, 14', [-0.298126, -0.814837, 1.0]], ['2, k, 15', [-0.299854, -0.939737, 1.0]], ['2, k, 16', [-0.0587965, -0.317162, 1.0]], ['2, k, 17', [-0.0263478, -0.606903, 1.0]], ['2, k, 18', [0.000506274, -0.927119, 1.0]], ['2, k, 19', [-0.0135237, -0.986313, 1.0]], ['2, k, 20', [-0.137713, 0.181016, 1.0]], ['2, k, 21', [-0.405413, -0.339565, 1.0]], ['2, k, 22', [-0.475406, -0.310617, 1.0]], ['2, k, 23', [0.171864, -0.401195, 1.0]], ['2, k, 24', [0.0882271, -0.353673, 1.0]]]
[['2, k, 0', [-0.140379, -0.318953, 1.0]], ['2, k, 1', [-0.139061, -0.0309536, 1.0]], ['2, k, 2', [-0.137027, 0.250617, 1.0]], ['2, k, 3', [-0.141405, 0.403063, 1.0]], ['2, k, 4', [-0.315522, 0.160852, 1.0]], ['2, k, 5', [-0.407684, -0.0818972, 1.0]], ['2, k, 6', [-0.447478, -0.284521, 1.0]], ['2, k, 7', [-0.4368, -0.300053, 1.0]], ['2, k, 8', [0.0340508, 0.143463, 1.0]], ['2, k, 9', [0.1312, -0.103438, 1.0]], ['2, k, 10', [0.20021, -0.307047, 1.0]], ['2, k, 11', [0.185015, -0.339464, 1.0]], ['2, k, 12', [-0.21839, -0.312505, 1.0]], ['2, k, 13', [-0.25341, -0.594029, 1.0]], ['2, k, 14', [-0.297713, -0.812684, 1.0]], ['2, k, 15', [-0.292999, -0.938206, 1.0]], ['2, k, 16', [-0.0589302, -0.31709, 1.0]], ['2, k, 17', [-0.0262497, -0.605995, 1.0]], ['2, k, 18', [-0.00037013, -0.92411, 1.0]], ['2, k, 19', [-0.0143711, -0.983244, 1.0]], ['2, k, 20', [-0.137686, 0.18115, 1.0]], ['2, k, 21', [-0.406003, -0.343803, 1.0]], ['2, k, 22', [-0.474138, -0.306173, 1.0]], ['2, k, 23', [0.181259, -0.387042, 1.0]], ['2, k, 24', [0.0858868, -0.351681, 1.0]]]
[['2, k, 0', [-0.140702, -0.318581, 1.0]], ['2, k, 1', [-0.139247, -0.0305944, 1.0]], ['2, k, 2', [-0.137015, 0.250968, 1.0]], ['2, k, 3', [-0.141385, 0.403412, 1.0]], ['2, k, 4', [-0.315493, 0.160922, 1.0]], ['2, k, 5', [-0.407297, -0.0805852, 1.0]], ['2, k, 6', [-0.448734, -0.28268, 1.0]], ['2, k, 7', [-0.435689, -0.300184, 1.0]], ['2, k, 8', [0.0339911, 0.143434, 1.0]], ['2, k, 9', [0.129693, -0.0999171, 1.0]], ['2, k, 10', [0.199237, -0.301906, 1.0]], ['2, k, 11', [0.184374, -0.33443, 1.0]], ['2, k, 12', [-0.218606, -0.312431, 1.0]], ['2, k, 13', [-0.253719, -0.596386, 1.0]], ['2, k, 14', [-0.298146, -0.814929, 1.0]], ['2, k, 15', [-0.28997, -0.940634, 1.0]], ['2, k, 16', [-0.0593551, -0.316214, 1.0]], ['2, k, 17', [-0.0260017, -0.604099, 1.0]], ['2, k, 18', [0.00240073, -0.922414, 1.0]], ['2, k, 19', [-0.0115961, -0.98143, 1.0]], ['2, k, 20', [-0.13773, 0.181507, 1.0]], ['2, k, 21', [-0.411569, -0.338237, 1.0]], ['2, k, 22', [-0.47984, -0.304311, 1.0]], ['2, k, 23', [0.181581, -0.383056, 1.0]], ['2, k, 24', [0.0872639, -0.345887, 1.0]]]
[['2, k, 0', [-0.141338, -0.318276, 1.0]], ['2, k, 1', [-0.139508, -0.030394, 1.0]], ['2, k, 2', [-0.137021, 0.251095, 1.0]], ['2, k, 3', [-0.141262, 0.403694, 1.0]], ['2, k, 4', [-0.315481, 0.161078, 1.0]], ['2, k, 5', [-0.406744, -0.0771055, 1.0]], ['2, k, 6', [-0.451715, -0.277125, 1.0]], ['2, k, 7', [-0.437861, -0.292982, 1.0]], ['2, k, 8', [0.033795, 0.143537, 1.0]], ['2, k, 9', [0.127722, -0.0944852, 1.0]], ['2, k, 10', [0.196099, -0.289869, 1.0]], ['2, k, 11', [0.182538, -0.327075, 1.0]], ['2, k, 12', [-0.219385, -0.312242, 1.0]], ['2, k, 13', [-0.253713, -0.596359, 1.0]], ['2, k, 14', [-0.29662, -0.814321, 1.0]], ['2, k, 15', [-0.289994, -0.939388, 1.0]], ['2, k, 16', [-0.0597971, -0.315855, 1.0]], ['2, k, 17', [-0.0259661, -0.604072, 1.0]], ['2, k, 18', [0.0039629, -0.89015, 1.0]], ['2, k, 19', [-0.0100081, -0.949408, 1.0]], ['2, k, 20', [-0.137791, 0.181649, 1.0]], ['2, k, 21', [-0.413213, -0.329298, 1.0]], ['2, k, 22', [-0.335849, -0.308273, 1.0]], ['2, k, 23', [0.184334, -0.368938, 1.0]], ['2, k, 24', [0.0788368, -0.33773, 1.0]]]
[['2, k, 0', [-0.141557, -0.317717, 1.0]], ['2, k, 1', [-0.139506, -0.0299229, 1.0]], ['2, k, 2', [-0.136723, 0.251596, 1.0]], ['2, k, 3', [-0.141011, 0.40465, 1.0]], ['2, k, 4', [-0.315283, 0.161395, 1.0]], ['2, k, 5', [-0.40566, -0.0683964, 1.0]], ['2, k, 6', [-0.454996, -0.264835, 1.0]], ['2, k, 7', [-0.439129, -0.284548, 1.0]], ['2, k, 8', [0.0336568, 0.143605, 1.0]], ['2, k, 9', [0.124903, -0.0832426, 1.0]], ['2, k, 10', [0.194815, -0.271157, 1.0]], ['2, k, 11', [0.179498, -0.312059, 1.0]], ['2, k, 12', [-0.219584, -0.311964, 1.0]], ['2, k, 13', [-0.25188, -0.592196, 1.0]], ['2, k, 14', [-0.296593, -0.808837, 1.0]], ['2, k, 15', [-0.29058, -0.933655, 1.0]], ['2, k, 16', [-0.0599764, -0.314939, 1.0]], ['2, k, 17', [-0.0259054, -0.60404, 1.0]], ['2, k, 18', [0.00247133, -0.910693, 1.0]], ['2, k, 19', [-0.0112636, -0.969652, 1.0]], ['2, k, 20', [-0.137579, 0.182143, 1.0]], ['2, k, 21', [-0.418428, -0.318488, 1.0]], ['2, k, 22', [-0.337895, -0.298199, 1.0]], ['2, k, 23', [0.182816, -0.351199, 1.0]], ['2, k, 24', [0.0772908, -0.323136, 1.0]]]
[['2, k, 0', [-0.141867, -0.316855, 1.0]], ['2, k, 1', [-0.139639, -0.0289824, 1.0]], ['2, k, 2', [-0.136616, 0.252524, 1.0]], ['2, k, 3', [-0.140919, 0.406214, 1.0]], ['2, k, 4', [-0.315102, 0.161463, 1.0]], ['2, k, 5', [-0.405477, -0.0591457, 1.0]], ['2, k, 6', [-0.455255, -0.242041, 1.0]], ['2, k, 7', [-0.438813, -0.277596, 1.0]], ['2, k, 8', [0.0336279, 0.143737, 1.0]], ['2, k, 9', [0.123062, -0.0719221, 1.0]], ['2, k, 10', [0.191395, -0.248202, 1.0]], ['2, k, 11', [0.184493, -0.289836, 1.0]], ['2, k, 12', [-0.219803, -0.310991, 1.0]], ['2, k, 13', [-0.251848, -0.592213, 1.0]], ['2, k, 14', [-0.297169, -0.808318, 1.0]], ['2, k, 15', [-0.290822, -0.933023, 1.0]], ['2, k, 16', [-0.0603198, -0.314209, 1.0]], ['2, k, 17', [-0.0259816, -0.596683, 1.0]], ['2, k, 18', [0.000410023, -0.909533, 1.0]], ['2, k, 19', [-0.0132892, -0.968406, 1.0]], ['2, k, 20', [-0.13753, 0.183081, 1.0]], ['2, k, 21', [-0.425732, -0.299838, 1.0]], ['2, k, 22', [-0.357192, -0.286224, 1.0]], ['2, k, 23', [0.187793, -0.325914, 1.0]], ['2, k, 24', [0.0980194, -0.301668, 1.0]]]
[['2, k, 0', [-0.141827, -0.31589, 1.0]], ['2, k, 1', [-0.139543, -0.0275923, 1.0]], ['2, k, 2', [-0.136473, 0.25432, 1.0]], ['2, k, 3', [-0.14011, 0.408869, 1.0]], ['2, k, 4', [-0.314613, 0.161618, 1.0]], ['2, k, 5', [-0.405584, -0.0469244, 1.0]], ['2, k, 6', [-0.460375, -0.218943, 1.0]], ['2, k, 7', [-0.444938, -0.249705, 1.0]], ['2, k, 8', [0.033439, 0.144099, 1.0]], ['2, k, 9', [0.117996, -0.0504544, 1.0]], ['2, k, 10', [0.183395, -0.215877, 1.0]], ['2, k, 11', [0.176655, -0.259128, 1.0]], ['2, k, 12', [-0.219617, -0.310085, 1.0]], ['2, k, 13', [-0.251775, -0.590287, 1.0]], ['2, k, 14', [-0.296594, -0.806557, 1.0]], ['2, k, 15', [-0.291272, -0.931392, 1.0]], ['2, k, 16', [-0.0604006, -0.31325, 1.0]], ['2, k, 17', [-0.0260839, -0.595261, 1.0]], ['2, k, 18', [0.000343384, -0.90827, 1.0]], ['2, k, 19', [-0.0131394, -0.966946, 1.0]], ['2, k, 20', [-0.137391, 0.184778, 1.0]], ['2, k, 21', [-0.435902, -0.270392, 1.0]], ['2, k, 22', [-0.368153, -0.254708, 1.0]], ['2, k, 23', [0.182869, -0.290035, 1.0]], ['2, k, 24', [0.0879552, -0.267345, 1.0]]]
[['2, k, 0', [-0.142329, -0.314579, 1.0]], ['2, k, 1', [-0.14005, -0.0255411, 1.0]], ['2, k, 2', [-0.136922, 0.257092, 1.0]], ['2, k, 3', [-0.139104, 0.410421, 1.0]], ['2, k, 4', [-0.314354, 0.161995, 1.0]], ['2, k, 5', [-0.409628, -0.0297823, 1.0]], ['2, k, 6', [-0.46862, -0.180914, 1.0]], ['2, k, 7', [-0.452372, -0.203775, 1.0]], ['2, k, 8', [0.0318093, 0.145744, 1.0]], ['2, k, 9', [0.117976, -0.026278, 1.0]], ['2, k, 10', [0.18201, -0.177849, 1.0]], ['2, k, 11', [0.179133, -0.215906, 1.0]], ['2, k, 12', [-0.219666, -0.309199, 1.0]], ['2, k, 13', [-0.251959, -0.590647, 1.0]], ['2, k, 14', [-0.297467, -0.806647, 1.0]], ['2, k, 15', [-0.29131, -0.931079, 1.0]], ['2, k, 16', [-0.0615069, -0.311491, 1.0]], ['2, k, 17', [-0.0262445, -0.594763, 1.0]], ['2, k, 18', [0.00110463, -0.910043, 1.0]], ['2, k, 19', [-0.0130281, -0.968422, 1.0]], ['2, k, 20', [-0.137853, 0.187371, 1.0]], ['2, k, 21', [-0.434977, -0.223655, 1.0]], ['2, k, 22', [-0.397883, -0.216119, 1.0]], ['2, k, 23', [0.176534, -0.241788, 1.0]], ['2, k, 24', [0.121575, -0.221434, 1.0]]]
[['2, k, 0', [-0.141991, -0.313055, 1.0]], ['2, k, 1', [-0.139803, -0.0235337, 1.0]], ['2, k, 2', [-0.136891, 0.259485, 1.0]], ['2, k, 3', [-0.138233, 0.412617, 1.0]], ['2, k, 4', [-0.312562, 0.162248, 1.0]], ['2, k, 5', [-0.43378, 0.0131449, 1.0]], ['2, k, 6', [-0.465941, -0.146983, 1.0]], ['2, k, 7', [-0.458145, -0.153372, 1.0]], ['2, k, 8', [0.0297327, 0.149579, 1.0]], ['2, k, 9', [0.115791, 0.0151014, 1.0]], ['2, k, 10', [0.173164, -0.135987, 1.0]], ['2, k, 11', [0.17579, -0.15763, 1.0]], ['2, k, 12', [-0.218861, -0.307731, 1.0]], ['2, k, 13', [-0.252281, -0.588459, 1.0]], ['2, k, 14', [-0.29719, -0.805444, 1.0]], ['2, k, 15', [-0.291197, -0.929608, 1.0]], ['2, k, 16', [-0.061569, -0.309951, 1.0]], ['2, k, 17', [-0.0262915, -0.594378, 1.0]], ['2, k, 18', [-0.00745903, -0.910578, 1.0]], ['2, k, 19', [0.0216878, -1.0277, 1.0]], ['2, k, 20', [-0.137753, 0.189673, 1.0]], ['2, k, 21', [-0.441044, -0.170612, 1.0]], ['2, k, 22', [-0.406372, -0.160103, 1.0]], ['2, k, 23', [0.185537, -0.177485, 1.0]], ['2, k, 24', [0.122182, -0.162437, 1.0]]]
[['2, k, 0', [-0.141855, -0.311848, 1.0]], ['2, k, 1', [-0.139632, -0.0213557, 1.0]], ['2, k, 2', [-0.136736, 0.26273, 1.0]], ['2, k, 3', [-0.137384, 0.415302, 1.0]], ['2, k, 4', [-0.312058, 0.162631, 1.0]], ['2, k, 5', [-0.426233, 0.0155685, 1.0]], ['2, k, 6', [-0.467735, -0.0665884, 1.0]], ['2, k, 7', [-0.463921, -0.0840354, 1.0]], ['2, k, 8', [0.0212139, 0.155061, 1.0]], ['2, k, 9', [0.107993, 0.0451054, 1.0]], ['2, k, 10', [0.166756, -0.0654995, 1.0]], ['2, k, 11', [0.167792, -0.0821546, 1.0]], ['2, k, 12', [-0.218771, -0.306952, 1.0]], ['2, k, 13', [-0.252275, -0.588775, 1.0]], ['2, k, 14', [-0.297568, -0.807343, 1.0]], ['2, k, 15', [-0.291057, -0.931064, 1.0]], ['2, k, 16', [-0.0613461, -0.308344, 1.0]], ['2, k, 17', [-0.026311, -0.592571, 1.0]], ['2, k, 18', [-0.00754401, -0.912876, 1.0]], ['2, k, 19', [-0.0227853, -0.970693, 1.0]], ['2, k, 20', [-0.137586, 0.192644, 1.0]], ['2, k, 21', [-0.444781, -0.110162, 1.0]], ['2, k, 22', [-0.412792, -0.0944369, 1.0]], ['2, k, 23', [0.192787, -0.0971895, 1.0]], ['2, k, 24', [0.11685, -0.089621, 1.0]]]
