[['2, k, 0', [-0.201084, -0.09685765, 1.0]], ['2, k, 1', [-0.1946929, 0.2222494, 1.0]], ['2, k, 2', [-0.1869612, 0.5294228, 1.0]], ['2, k, 3', [-0.1813464, 0.6567944, 1.0]], ['2, k, 4', [-0.3488234, 0.3983348, 1.0]], ['2, k, 5', [-0.4274131, 0.1771371, 1.0]], ['2, k, 6', [-0.4728017, -0.05157176, 1.0]], ['2, k, 7', [-0.4856192, -0.1168158, 1.0]], ['2, k, 8', [-0.0197505, 0.383679, 1.0]], ['2, k, 9', [0.04326663, 0.1679501, 1.0]], ['2, k, 10', [0.02521004, -0.008522309, 1.0]], ['2, k, 11', [-0.004095446, -0.06811177, 1.0]], ['2, k, 12', [-0.2742132, -0.09073457, 1.0]], ['2, k, 13', [-0.2879902, -0.4165297, 1.0]], ['2, k, 14', [-0.2862221, -0.6929298, 1.0]], ['2, k, 15', [-0.3047692, -0.7485147, 1.0]], ['2, k, 16', [-0.1208886, -0.09978183, 1.0]], ['2, k, 17', [-0.1470569, -0.4250768, 1.0]], ['2, k, 18', [-0.113711, -0.6855507, 1.0]], ['2, k, 19', [-0.07068449, -0.7380476, 1.0]], ['2, k, 20', [-0.1891038, 0.4542649, 1.0]], ['2, k, 21', [-0.4883958, -0.1796111, 1.0]], ['2, k, 22', [-0.5124919, -0.093531, 1.0]], ['2, k, 23', [-0.01871276, -0.1463553, 1.0]], ['2, k, 24', [-0.05175304, -0.03739557, 1.0]]]
[['2, k, 0', [-0.2021069, -0.09643242, 1.0]], ['2, k, 1', [-0.1953618, 0.2223404, 1.0]], ['2, k, 2', [-0.1878451, 0.5293484, 1.0]], ['2, k, 3', [-0.1839639, 0.6574215, 1.0]], ['2, k, 4', [-0.349508, 0.4000417, 1.0]], ['2, k, 5', [-0.4350758, 0.2135352, 1.0]], ['2, k, 6', [-0.4380096, 0.1651031, 1.0]], ['2, k, 7', [-0.4413978, 0.1612612, 1.0]], ['2, k, 8', [-0.01964767, 0.3840989, 1.0]], ['2, k, 9', [0.0433324, 0.1695968, 1.0]], ['2, k, 10', [0.02507657, -0.007832219, 1.0]], ['2, k, 11', [-0.004208347, -0.06623696, 1.0]], ['2, k, 12', [-0.2752294, -0.0901622, 1.0]], ['2, k, 13', [-0.2798698, -0.4144724, 1.0]], ['2, k, 14', [-0.2884266, -0.6924877, 1.0]], ['2, k, 15', [-0.3063127, -0.7492028, 1.0]], ['2, k, 16', [-0.1218982, -0.09936902, 1.0]], ['2, k, 17', [-0.1502712, -0.4242065, 1.0]], ['2, k, 18', [-0.1120195, -0.6850656, 1.0]], ['2, k, 19', [-0.06959401, -0.739316, 1.0]], ['2, k, 20', [-0.1898745, 0.4542341, 1.0]], ['2, k, 21', [-0.4323802, 0.1623996, 1.0]], ['2, k, 22', [-0.4673939, 0.203242, 1.0]], ['2, k, 23', [-0.0195618, -0.1429459, 1.0]], ['2, k, 24', [-0.05217488, -0.03120944, 1.0]]]
[['2, k, 0', [-0.2021078, -0.09647525, 1.0]], ['2, k, 1', [-0.1954916, 0.2223266, 1.0]], ['2, k, 2', [-0.1882681, 0.5294031, 1.0]], ['2, k, 3', [-0.184258, 0.6573665, 1.0]], ['2, k, 4', [-0.3468851, 0.3995954, 1.0]], ['2, k, 5', [-0.4285061, 0.1957444, 1.0]], ['2, k, 6', [-0.4332074, 0.1851574, 1.0]], ['2, k, 7', [-0.437805, 0.1930838, 1.0]], ['2, k, 8', [-0.01964514, 0.3840602, 1.0]], ['2, k, 9', [0.04310855, 0.1699823, 1.0]], ['2, k, 10', [0.0251212, -0.007527759, 1.0]], ['2, k, 11', [-0.004609454, -0.06585116, 1.0]], ['2, k, 12', [-0.2752283, -0.0902025, 1.0]], ['2, k, 13', [-0.2796162, -0.4144759, 1.0]], ['2, k, 14', [-0.2885051, -0.6925371, 1.0]], ['2, k, 15', [-0.3065034, -0.7491905, 1.0]], ['2, k, 16', [-0.1219002, -0.09940986, 1.0]], ['2, k, 17', [-0.1503017, -0.4241754, 1.0]], ['2, k, 18', [-0.1117697, -0.6846429, 1.0]], ['2, k, 19', [-0.06991169, -0.7391409, 1.0]], ['2, k, 20', [-0.1902125, 0.4542657, 1.0]], ['2, k, 21', [-0.422827, 0.2025775, 1.0]], ['2, k, 22', [-0.4643143, 0.2332925, 1.0]], ['2, k, 23', [-0.01868445, -0.1412212, 1.0]], ['2, k, 24', [-0.05201864, -0.03895925, 1.0]]]
[['2, k, 0', [-0.2021318, -0.09649172, 1.0]], ['2, k, 1', [-0.1955712, 0.2222726, 1.0]], ['2, k, 2', [-0.1883982, 0.5292887, 1.0]], ['2, k, 3', [-0.1843407, 0.6573491, 1.0]], ['2, k, 4', [-0.3475166, 0.4000162, 1.0]], ['2, k, 5', [-0.4274636, 0.1820345, 1.0]], ['2, k, 6', [-0.4226269, 0.1900487, 1.0]], ['2, k, 7', [-0.4313264, 0.2244822, 1.0]], ['2, k, 8', [-0.0196994, 0.3840002, 1.0]], ['2, k, 9', [0.04310866, 0.1700547, 1.0]], ['2, k, 10', [0.02508694, -0.007516824, 1.0]], ['2, k, 11', [-0.004853982, -0.06663367, 1.0]], ['2, k, 12', [-0.2752577, -0.09022005, 1.0]], ['2, k, 13', [-0.2792014, -0.4142665, 1.0]], ['2, k, 14', [-0.2885323, -0.692535, 1.0]], ['2, k, 15', [-0.3065611, -0.7491212, 1.0]], ['2, k, 16', [-0.1219191, -0.09942413, 1.0]], ['2, k, 17', [-0.1503351, -0.4241583, 1.0]], ['2, k, 18', [-0.1117752, -0.6846409, 1.0]], ['2, k, 19', [-0.07036801, -0.7385948, 1.0]], ['2, k, 20', [-0.1903326, 0.4541678, 1.0]], ['2, k, 21', [-0.4181509, 0.2462449, 1.0]], ['2, k, 22', [-0.4594283, 0.2636148, 1.0]], ['2, k, 23', [-0.02059068, -0.146585, 1.0]], ['2, k, 24', [-0.05202385, -0.03875172, 1.0]]]
[['2, k, 0', [-0.2021427, -0.0965121, 1.0]], ['2, k, 1', [-0.1955987, 0.2222393, 1.0]], ['2, k, 2', [-0.1884317, 0.5292351, 1.0]], ['2, k, 3', [-0.1844692, 0.6573277, 1.0]], ['2, k, 4', [-0.34472, 0.3997798, 1.0]], ['2, k, 5', [-0.4275862, 0.1823447, 1.0]], ['2, k, 6', [-0.4273148, 0.2118132, 1.0]], ['2, k, 7', [-0.425776, 0.2547666, 1.0]], ['2, k, 8', [-0.01974517, 0.3839678, 1.0]], ['2, k, 9', [0.04345813, 0.169592, 1.0]], ['2, k, 10', [0.0251019, -0.007505605, 1.0]], ['2, k, 11', [-0.00496396, -0.06633327, 1.0]], ['2, k, 12', [-0.2752759, -0.09023629, 1.0]], ['2, k, 13', [-0.2789998, -0.4140612, 1.0]], ['2, k, 14', [-0.2885028, -0.6924795, 1.0]], ['2, k, 15', [-0.306435, -0.7489831, 1.0]], ['2, k, 16', [-0.1219261, -0.09945228, 1.0]], ['2, k, 17', [-0.1505592, -0.424162, 1.0]], ['2, k, 18', [-0.1122261, -0.6846247, 1.0]], ['2, k, 19', [-0.07038794, -0.738553, 1.0]], ['2, k, 20', [-0.1903664, 0.4541197, 1.0]], ['2, k, 21', [-0.4103807, 0.2856565, 1.0]], ['2, k, 22', [-0.4539007, 0.2931966, 1.0]], ['2, k, 23', [-0.02094378, -0.1446684, 1.0]], ['2, k, 24', [-0.05212977, -0.03864937, 1.0]]]
[['2, k, 0', [-0.2023185, -0.0965025, 1.0]], ['2, k, 1', [-0.1957766, 0.2222855, 1.0]], ['2, k, 2', [-0.1885738, 0.529305, 1.0]], ['2, k, 3', [-0.1845376, 0.6573064, 1.0]], ['2, k, 4', [-0.3448611, 0.4002055, 1.0]], ['2, k, 5', [-0.4294375, 0.1833387, 1.0]], ['2, k, 6', [-0.4167874, 0.2290326, 1.0]], ['2, k, 7', [-0.4187601, 0.2828803, 1.0]], ['2, k, 8', [-0.01980698, 0.3839231, 1.0]], ['2, k, 9', [0.043495, 0.1694847, 1.0]], ['2, k, 10', [0.02500886, -0.007344131, 1.0]], ['2, k, 11', [-0.005282611, -0.06603932, 1.0]], ['2, k, 12', [-0.2754838, -0.09019473, 1.0]], ['2, k, 13', [-0.2786963, -0.4140375, 1.0]], ['2, k, 14', [-0.2890597, -0.6924208, 1.0]], ['2, k, 15', [-0.3066781, -0.7489419, 1.0]], ['2, k, 16', [-0.1220754, -0.09946547, 1.0]], ['2, k, 17', [-0.1507226, -0.4241981, 1.0]], ['2, k, 18', [-0.1123071, -0.6845981, 1.0]], ['2, k, 19', [-0.07010822, -0.7385132, 1.0]], ['2, k, 20', [-0.1905206, 0.4541847, 1.0]], ['2, k, 21', [-0.4045414, 0.3184775, 1.0]], ['2, k, 22', [-0.4509327, 0.3123223, 1.0]], ['2, k, 23', [-0.02101667, -0.1458715, 1.0]], ['2, k, 24', [-0.05220576, -0.03877765, 1.0]]]
[['2, k, 0', [-0.2023812, -0.09652085, 1.0]], ['2, k, 1', [-0.1958502, 0.2222704, 1.0]], ['2, k, 2', [-0.1886542, 0.5292854, 1.0]], ['2, k, 3', [-0.1846591, 0.6573771, 1.0]], ['2, k, 4', [-0.3449104, 0.4004012, 1.0]], ['2, k, 5', [-0.4327282, 0.1850045, 1.0]], ['2, k, 6', [-0.4139036, 0.2455153, 1.0]], ['2, k, 7', [-0.4131722, 0.3047434, 1.0]], ['2, k, 8', [-0.01989376, 0.383963, 1.0]], ['2, k, 9', [0.04348062, 0.1694971, 1.0]], ['2, k, 10', [0.0249887, -0.007245901, 1.0]], ['2, k, 11', [-0.005690171, -0.06643688, 1.0]], ['2, k, 12', [-0.2755585, -0.09022573, 1.0]], ['2, k, 13', [-0.2786184, -0.4140367, 1.0]], ['2, k, 14', [-0.2894549, -0.6930095, 1.0]], ['2, k, 15', [-0.3065009, -0.7490107, 1.0]], ['2, k, 16', [-0.1221263, -0.09947157, 1.0]], ['2, k, 17', [-0.1508367, -0.4242731, 1.0]], ['2, k, 18', [-0.1123148, -0.6846144, 1.0]], ['2, k, 19', [-0.0701943, -0.7385016, 1.0]], ['2, k, 20', [-0.1906008, 0.4541667, 1.0]], ['2, k, 21', [-0.3978579, 0.34407, 1.0]], ['2, k, 22', [-0.4415768, 0.3478225, 1.0]], ['2, k, 23', [-0.02119436, -0.1453178, 1.0]], ['2, k, 24', [-0.0522018, -0.0354974, 1.0]]]
[['2, k, 0', [-0.2023951, -0.09653388, 1.0]], ['2, k, 1', [-0.1959127, 0.2222684, 1.0]], ['2, k, 2', [-0.1887629, 0.5292933, 1.0]], ['2, k, 3', [-0.1847009, 0.6574906, 1.0]], ['2, k, 4', [-0.3441172, 0.4009015, 1.0]], ['2, k, 5', [-0.4334866, 0.1863387, 1.0]], ['2, k, 6', [-0.4090456, 0.2724589, 1.0]], ['2, k, 7', [-0.406027, 0.3275231, 1.0]], ['2, k, 8', [-0.01994524, 0.3839588, 1.0]], ['2, k, 9', [0.04344048, 0.1695509, 1.0]], ['2, k, 10', [0.02469477, -0.00847856, 1.0]], ['2, k, 11', [-0.005213218, -0.06635894, 1.0]], ['2, k, 12', [-0.2755726, -0.09023028, 1.0]], ['2, k, 13', [-0.2785816, -0.4139824, 1.0]], ['2, k, 14', [-0.2894357, -0.6930248, 1.0]], ['2, k, 15', [-0.3067225, -0.748928, 1.0]], ['2, k, 16', [-0.1221373, -0.09949221, 1.0]], ['2, k, 17', [-0.1508262, -0.4243058, 1.0]], ['2, k, 18', [-0.1124209, -0.6846928, 1.0]], ['2, k, 19', [-0.07019684, -0.7384918, 1.0]], ['2, k, 20', [-0.1906995, 0.454172, 1.0]], ['2, k, 21', [-0.3882754, 0.3713134, 1.0]], ['2, k, 22', [-0.4391422, 0.3636672, 1.0]], ['2, k, 23', [-0.02158927, -0.1459818, 1.0]], ['2, k, 24', [-0.05217444, -0.03868572, 1.0]]]
[['2, k, 0', [-0.2023622, -0.09660581, 1.0]], ['2, k, 1', [-0.1959785, 0.2222258, 1.0]], ['2, k, 2', [-0.188986, 0.529267, 1.0]], ['2, k, 3', [-0.1847221, 0.6574379, 1.0]], ['2, k, 4', [-0.3411355, 0.401262, 1.0]], ['2, k, 5', [-0.4376531, 0.1893872, 1.0]], ['2, k, 6', [-0.4001413, 0.3236558, 1.0]], ['2, k, 7', [-0.3987687, 0.3473206, 1.0]], ['2, k, 8', [-0.0199782, 0.3839421, 1.0]], ['2, k, 9', [0.04343527, 0.1696152, 1.0]], ['2, k, 10', [0.02466173, -0.008419354, 1.0]], ['2, k, 11', [-0.005136084, -0.06701496, 1.0]], ['2, k, 12', [-0.275524, -0.09028296, 1.0]], ['2, k, 13', [-0.2770021, -0.4151478, 1.0]], ['2, k, 14', [-0.2894404, -0.6930425, 1.0]], ['2, k, 15', [-0.3067953, -0.7490358, 1.0]], ['2, k, 16', [-0.1221156, -0.09958205, 1.0]], ['2, k, 17', [-0.1509308, -0.4243579, 1.0]], ['2, k, 18', [-0.1126211, -0.684647, 1.0]], ['2, k, 19', [-0.0702631, -0.7384586, 1.0]], ['2, k, 20', [-0.1908771, 0.4541395, 1.0]], ['2, k, 21', [-0.3793305, 0.39594, 1.0]], ['2, k, 22', [-0.4363151, 0.3874232, 1.0]], ['2, k, 23', [-0.02038873, -0.1441426, 1.0]], ['2, k, 24', [-0.05229978, -0.03863171, 1.0]]]
[['2, k, 0', [-0.2024, -0.0966235, 1.0]], ['2, k, 1', [-0.1960599, 0.2222202, 1.0]], ['2, k, 2', [-0.1890917, 0.5292754, 1.0]], ['2, k, 3', [-0.1848071, 0.6575071, 1.0]], ['2, k, 4', [-0.3373173, 0.4019316, 1.0]], ['2, k, 5', [-0.4405562, 0.1921165, 1.0]], ['2, k, 6', [-0.3951248, 0.3465936, 1.0]], ['2, k, 7', [-0.392255, 0.3654305, 1.0]], ['2, k, 8', [-0.02001248, 0.3839811, 1.0]], ['2, k, 9', [0.04329602, 0.1697976, 1.0]], ['2, k, 10', [0.02464212, -0.00845182, 1.0]], ['2, k, 11', [-0.004983081, -0.06555179, 1.0]], ['2, k, 12', [-0.2755839, -0.09031885, 1.0]], ['2, k, 13', [-0.2813717, -0.4161445, 1.0]], ['2, k, 14', [-0.2905812, -0.6934066, 1.0]], ['2, k, 15', [-0.3066642, -0.7492324, 1.0]], ['2, k, 16', [-0.1221337, -0.09958614, 1.0]], ['2, k, 17', [-0.1509096, -0.4243336, 1.0]], ['2, k, 18', [-0.1127717, -0.6846373, 1.0]], ['2, k, 19', [-0.07025848, -0.7384694, 1.0]], ['2, k, 20', [-0.1909798, 0.4541444, 1.0]], ['2, k, 21', [-0.3743705, 0.4143407, 1.0]], ['2, k, 22', [-0.4260531, 0.4129593, 1.0]], ['2, k, 23', [-0.0203899, -0.1430654, 1.0]], ['2, k, 24', [-0.05232582, -0.03864136, 1.0]]]
[['2, k, 0', [-0.2023952, -0.0966823, 1.0]], ['2, k, 1', [-0.1960887, 0.2221915, 1.0]], ['2, k, 2', [-0.1891689, 0.5292593, 1.0]], ['2, k, 3', [-0.1847969, 0.6575066, 1.0]], ['2, k, 4', [-0.3329889, 0.4000967, 1.0]], ['2, k, 5', [-0.4406477, 0.1960188, 1.0]], ['2, k, 6', [-0.3894727, 0.3487675, 1.0]], ['2, k, 7', [-0.3830939, 0.3840181, 1.0]], ['2, k, 8', [-0.02003109, 0.3839917, 1.0]], ['2, k, 9', [0.04331897, 0.1699154, 1.0]], ['2, k, 10', [0.02413117, -0.009177274, 1.0]], ['2, k, 11', [-0.005796291, -0.06670441, 1.0]], ['2, k, 12', [-0.2755845, -0.09041336, 1.0]], ['2, k, 13', [-0.2809673, -0.4157655, 1.0]], ['2, k, 14', [-0.2910377, -0.6934562, 1.0]], ['2, k, 15', [-0.3066856, -0.7494019, 1.0]], ['2, k, 16', [-0.1221202, -0.09965615, 1.0]], ['2, k, 17', [-0.1508299, -0.4244096, 1.0]], ['2, k, 18', [-0.112895, -0.6844149, 1.0]], ['2, k, 19', [-0.07036674, -0.7384606, 1.0]], ['2, k, 20', [-0.1910437, 0.4541236, 1.0]], ['2, k, 21', [-0.3617558, 0.4366083, 1.0]], ['2, k, 22', [-0.4223477, 0.4098271, 1.0]], ['2, k, 23', [-0.01870817, -0.1454017, 1.0]], ['2, k, 24', [-0.05233565, -0.03818694, 1.0]]]
[['2, k, 0', [-0.202357, -0.09676813, 1.0]], ['2, k, 1', [-0.1960609, 0.2221793, 1.0]], ['2, k, 2', [-0.1891059, 0.5293286, 1.0]], ['2, k, 3', [-0.1848281, 0.6575049, 1.0]], ['2, k, 4', [-0.3292795, 0.3977634, 1.0]], ['2, k, 5', [-0.4399444, 0.2058818, 1.0]], ['2, k, 6', [-0.3843279, 0.3614313, 1.0]], ['2, k, 7', [-0.3754786, 0.3995623, 1.0]], ['2, k, 8', [-0.02004921, 0.3839967, 1.0]], ['2, k, 9', [0.04323914, 0.1700415, 1.0]], ['2, k, 10', [0.02374775, -0.00990523, 1.0]], ['2, k, 11', [-0.00535397, -0.06538758, 1.0]], ['2, k, 12', [-0.2755651, -0.09046868, 1.0]], ['2, k, 13', [-0.280665, -0.4155258, 1.0]], ['2, k, 14', [-0.291077, -0.6934699, 1.0]], ['2, k, 15', [-0.3067883, -0.7495866, 1.0]], ['2, k, 16', [-0.1220514, -0.09978098, 1.0]], ['2, k, 17', [-0.1508438, -0.4245124, 1.0]], ['2, k, 18', [-0.1123972, -0.6842628, 1.0]], ['2, k, 19', [-0.07047063, -0.7384252, 1.0]], ['2, k, 20', [-0.1909944, 0.4541657, 1.0]], ['2, k, 21', [-0.3475747, 0.455043, 1.0]], ['2, k, 22', [-0.4166117, 0.4297626, 1.0]], ['2, k, 23', [-0.01932487, -0.140995, 1.0]], ['2, k, 24', [-0.0520694, -0.03895177, 1.0]]]
[['2, k, 0', [-0.2020209, -0.09680214, 1.0]], ['2, k, 1', [-0.1960641, 0.2221964, 1.0]], ['2, k, 2', [-0.1894112, 0.5294591, 1.0]], ['2, k, 3', [-0.1848171, 0.6575302, 1.0]], ['2, k, 4', [-0.3260888, 0.3950131, 1.0]], ['2, k, 5', [-0.4420024, 0.2114063, 1.0]], ['2, k, 6', [-0.3786403, 0.370471, 1.0]], ['2, k, 7', [-0.3668306, 0.4113565, 1.0]], ['2, k, 8', [-0.02009454, 0.3840007, 1.0]], ['2, k, 9', [0.04324109, 0.1700405, 1.0]], ['2, k, 10', [0.0237057, -0.009619202, 1.0]], ['2, k, 11', [-0.006036992, -0.06566997, 1.0]], ['2, k, 12', [-0.2752593, -0.09050443, 1.0]], ['2, k, 13', [-0.2832731, -0.4154098, 1.0]], ['2, k, 14', [-0.291031, -0.6932594, 1.0]], ['2, k, 15', [-0.3068404, -0.7496304, 1.0]], ['2, k, 16', [-0.1216079, -0.0998101, 1.0]], ['2, k, 17', [-0.1508249, -0.4245055, 1.0]], ['2, k, 18', [-0.111488, -0.6847919, 1.0]], ['2, k, 19', [-0.07052778, -0.7383738, 1.0]], ['2, k, 20', [-0.1911815, 0.4542557, 1.0]], ['2, k, 21', [-0.3353996, 0.4695211, 1.0]], ['2, k, 22', [-0.4030681, 0.4400586, 1.0]], ['2, k, 23', [-0.01957832, -0.1412414, 1.0]], ['2, k, 24', [-0.05206931, -0.03894683, 1.0]]]
[['2, k, 0', [-0.2019457, -0.09681873, 1.0]], ['2, k, 1', [-0.1960592, 0.2222075, 1.0]], ['2, k, 2', [-0.1894807, 0.5295145, 1.0]], ['2, k, 3', [-0.1847187, 0.6576293, 1.0]], ['2, k, 4', [-0.3251774, 0.3941759, 1.0]], ['2, k, 5', [-0.4382241, 0.2202441, 1.0]], ['2, k, 6', [-0.3644675, 0.3910238, 1.0]], ['2, k, 7', [-0.3597072, 0.4229295, 1.0]], ['2, k, 8', [-0.02013952, 0.3839613, 1.0]], ['2, k, 9', [0.04327006, 0.1706118, 1.0]], ['2, k, 10', [0.02377774, -0.009458222, 1.0]], ['2, k, 11', [-0.008072582, -0.06442869, 1.0]], ['2, k, 12', [-0.275186, -0.09049854, 1.0]], ['2, k, 13', [-0.2849258, -0.4148773, 1.0]], ['2, k, 14', [-0.291089, -0.6932454, 1.0]], ['2, k, 15', [-0.3069389, -0.7494952, 1.0]], ['2, k, 16', [-0.1213299, -0.09989399, 1.0]], ['2, k, 17', [-0.1494083, -0.4248132, 1.0]], ['2, k, 18', [-0.1115369, -0.6847648, 1.0]], ['2, k, 19', [-0.07042971, -0.7384824, 1.0]], ['2, k, 20', [-0.1912296, 0.4542985, 1.0]], ['2, k, 21', [-0.3246054, 0.4784873, 1.0]], ['2, k, 22', [-0.4036392, 0.4428221, 1.0]], ['2, k, 23', [-0.02141284, -0.1409083, 1.0]], ['2, k, 24', [-0.05452459, -0.03763676, 1.0]]]
[['2, k, 0', [-0.2016644, -0.09684051, 1.0]], ['2, k, 1', [-0.1960169, 0.2222869, 1.0]], ['2, k, 2', [-0.1895728, 0.5297635, 1.0]], ['2, k, 3', [-0.1846251, 0.6577093, 1.0]], ['2, k, 4', [-0.3240778, 0.3921849, 1.0]], ['2, k, 5', [-0.4405985, 0.2324595, 1.0]], ['2, k, 6', [-0.3524993, 0.4084462, 1.0]], ['2, k, 7', [-0.3551933, 0.4291462, 1.0]], ['2, k, 8', [-0.02015754, 0.3839575, 1.0]], ['2, k, 9', [0.04335228, 0.1707638, 1.0]], ['2, k, 10', [0.02287293, -0.01068715, 1.0]], ['2, k, 11', [-0.007718986, -0.06565581, 1.0]], ['2, k, 12', [-0.2748918, -0.09051527, 1.0]], ['2, k, 13', [-0.2848831, -0.4149759, 1.0]], ['2, k, 14', [-0.2916827, -0.6935019, 1.0]], ['2, k, 15', [-0.3067035, -0.7495428, 1.0]], ['2, k, 16', [-0.1209841, -0.09991328, 1.0]], ['2, k, 17', [-0.1496778, -0.4247484, 1.0]], ['2, k, 18', [-0.1117828, -0.6848185, 1.0]], ['2, k, 19', [-0.07039254, -0.7389062, 1.0]], ['2, k, 20', [-0.1912811, 0.4544908, 1.0]], ['2, k, 21', [-0.3182815, 0.4849328, 1.0]], ['2, k, 22', [-0.3989454, 0.448512, 1.0]], ['2, k, 23', [-0.01902277, -0.1455625, 1.0]], ['2, k, 24', [-0.05468499, -0.03809291, 1.0]]]
[['2, k, 0', [-0.201566, -0.09685718, 1.0]], ['2, k, 1', [-0.1960461, 0.2224478, 1.0]], ['2, k, 2', [-0.1899023, 0.5303999, 1.0]], ['2, k, 3', [-0.1844173, 0.6579727, 1.0]], ['2, k, 4', [-0.3237391, 0.3914473, 1.0]], ['2, k, 5', [-0.441371, 0.2353584, 1.0]], ['2, k, 6', [-0.3488016, 0.4236405, 1.0]], ['2, k, 7', [-0.3539132, 0.4340909, 1.0]], ['2, k, 8', [-0.02019058, 0.3839475, 1.0]], ['2, k, 9', [0.04312195, 0.1711093, 1.0]], ['2, k, 10', [0.02285241, -0.01069546, 1.0]], ['2, k, 11', [-0.007863429, -0.06210145, 1.0]], ['2, k, 12', [-0.2748689, -0.09052254, 1.0]], ['2, k, 13', [-0.2862184, -0.4137745, 1.0]], ['2, k, 14', [-0.2916912, -0.6934801, 1.0]], ['2, k, 15', [-0.3068381, -0.74951, 1.0]], ['2, k, 16', [-0.1207306, -0.0999367, 1.0]], ['2, k, 17', [-0.1496244, -0.4247406, 1.0]], ['2, k, 18', [-0.1122495, -0.6845094, 1.0]], ['2, k, 19', [-0.07048757, -0.738924, 1.0]], ['2, k, 20', [-0.1915228, 0.4549886, 1.0]], ['2, k, 21', [-0.3203451, 0.4882238, 1.0]], ['2, k, 22', [-0.3990563, 0.4628158, 1.0]], ['2, k, 23', [-0.01942013, -0.1409316, 1.0]], ['2, k, 24', [-0.05550137, -0.03741088, 1.0]]]
[['2, k, 0', [-0.2015429, -0.09685609, 1.0]], ['2, k, 1', [-0.1960576, 0.222494, 1.0]], ['2, k, 2', [-0.1899486, 0.5304973, 1.0]], ['2, k, 3', [-0.1843791, 0.657996, 1.0]], ['2, k, 4', [-0.3228181, 0.389906, 1.0]], ['2, k, 5', [-0.4423915, 0.2386934, 1.0]], ['2, k, 6', [-0.3468852, 0.4224967, 1.0]], ['2, k, 7', [-0.3530693, 0.4330965, 1.0]], ['2, k, 8', [-0.02023548, 0.3839878, 1.0]], ['2, k, 9', [0.04310513, 0.171141, 1.0]], ['2, k, 10', [0.02279261, -0.01075718, 1.0]], ['2, k, 11', [-0.00755816, -0.06235083, 1.0]], ['2, k, 12', [-0.2748672, -0.09051783, 1.0]], ['2, k, 13', [-0.2869854, -0.4135112, 1.0]], ['2, k, 14', [-0.291832, -0.693541, 1.0]], ['2, k, 15', [-0.3068416, -0.7495159, 1.0]], ['2, k, 16', [-0.1206697, -0.09992608, 1.0]], ['2, k, 17', [-0.149883, -0.4248327, 1.0]], ['2, k, 18', [-0.112165, -0.6848526, 1.0]], ['2, k, 19', [-0.07059337, -0.7388393, 1.0]], ['2, k, 20', [-0.1915648, 0.4550771, 1.0]], ['2, k, 21', [-0.3228166, 0.4868708, 1.0]], ['2, k, 22', [-0.4021577, 0.4554045, 1.0]], ['2, k, 23', [-0.01867967, -0.1412749, 1.0]], ['2, k, 24', [-0.05597311, -0.03591567, 1.0]]]
[['2, k, 0', [-0.2015299, -0.09683819, 1.0]], ['2, k, 1', [-0.1960982, 0.222576, 1.0]], ['2, k, 2', [-0.1900768, 0.5306498, 1.0]], ['2, k, 3', [-0.1839285, 0.6580435, 1.0]], ['2, k, 4', [-0.3226162, 0.3898515, 1.0]], ['2, k, 5', [-0.4422964, 0.2396979, 1.0]], ['2, k, 6', [-0.3465373, 0.4225994, 1.0]], ['2, k, 7', [-0.3531832, 0.4332436, 1.0]], ['2, k, 8', [-0.02025462, 0.3840339, 1.0]], ['2, k, 9', [0.04322563, 0.1718908, 1.0]], ['2, k, 10', [0.0226139, -0.01093937, 1.0]], ['2, k, 11', [-0.007536646, -0.0629891, 1.0]], ['2, k, 12', [-0.2748927, -0.09038986, 1.0]], ['2, k, 13', [-0.2878855, -0.4131337, 1.0]], ['2, k, 14', [-0.2910327, -0.6931217, 1.0]], ['2, k, 15', [-0.3069108, -0.74935, 1.0]], ['2, k, 16', [-0.1206081, -0.09992303, 1.0]], ['2, k, 17', [-0.1497518, -0.4249235, 1.0]], ['2, k, 18', [-0.1118454, -0.6848612, 1.0]], ['2, k, 19', [-0.07055439, -0.7389067, 1.0]], ['2, k, 20', [-0.1916767, 0.4552186, 1.0]], ['2, k, 21', [-0.3188394, 0.4880836, 1.0]], ['2, k, 22', [-0.4005717, 0.4508957, 1.0]], ['2, k, 23', [-0.01868634, -0.1412595, 1.0]], ['2, k, 24', [-0.05540619, -0.06605373, 1.0]]]
