[['2, k, 0', [-0.0009470826, -0.110218, 1.0]], ['2, k, 1', [0.008299632, 0.1962023, 1.0]], ['2, k, 2', [0.01646993, 0.4909675, 1.0]], ['2, k, 3', [0.02531053, 0.619659, 1.0]], ['2, k, 4', [-0.1540076, 0.3824924, 1.0]], ['2, k, 5', [-0.2625157, 0.1546346, 1.0]], ['2, k, 6', [-0.3373914, -0.04214922, 1.0]], ['2, k, 7', [-0.3845508, -0.1266962, 1.0]], ['2, k, 8', [0.1705179, 0.3645908, 1.0]], ['2, k, 9', [0.2105937, 0.1137443, 1.0]], ['2, k, 10', [0.21309, -0.1059924, 1.0]], ['2, k, 11', [0.2075002, -0.1575392, 1.0]], ['2, k, 12', [-0.07309299, -0.1048921, 1.0]], ['2, k, 13', [-0.08317268, -0.407535, 1.0]], ['2, k, 14', [-0.07996567, -0.6830308, 1.0]], ['2, k, 15', [-0.05684875, -0.7146848, 1.0]], ['2, k, 16', [0.07108388, -0.1114847, 1.0]], ['2, k, 17', [0.06720517, -0.4128962, 1.0]], ['2, k, 18', [0.07086167, -0.6772636, 1.0]], ['2, k, 19', [0.08543198, -0.7452986, 1.0]], ['2, k, 20', [0.01453282, 0.4188676, 1.0]], ['2, k, 21', [-0.3988208, -0.1920492, 1.0]], ['2, k, 22', [-0.3809939, -0.1426372, 1.0]], ['2, k, 23', [0.2123279, -0.2048096, 1.0]], ['2, k, 24', [0.1632216, -0.150305, 1.0]]]
[['2, k, 0', [-0.005459644, -0.1036798, 1.0]], ['2, k, 1', [-0.002399985, 0.204118, 1.0]], ['2, k, 2', [-0.000501184, 0.5000761, 1.0]], ['2, k, 3', [0.008249816, 0.6270105, 1.0]], ['2, k, 4', [-0.1623844, 0.3862032, 1.0]], ['2, k, 5', [-0.2749867, 0.170153, 1.0]], ['2, k, 6', [-0.3484015, -0.04399811, 1.0]], ['2, k, 7', [-0.3854797, -0.129454, 1.0]], ['2, k, 8', [0.1624568, 0.3782738, 1.0]], ['2, k, 9', [0.2416649, 0.1538431, 1.0]], ['2, k, 10', [0.3317991, -0.02995715, 1.0]], ['2, k, 11', [0.3382671, -0.07603644, 1.0]], ['2, k, 12', [-0.07795645, -0.09913354, 1.0]], ['2, k, 13', [-0.08533854, -0.4100016, 1.0]], ['2, k, 14', [-0.07993884, -0.6830625, 1.0]], ['2, k, 15', [-0.0591638, -0.7147483, 1.0]], ['2, k, 16', [0.06707583, -0.1042875, 1.0]], ['2, k, 17', [0.06926796, -0.4068527, 1.0]], ['2, k, 18', [0.07147457, -0.6764671, 1.0]], ['2, k, 19', [0.08514094, -0.745115, 1.0]], ['2, k, 20', [-0.0009015803, 0.4277123, 1.0]], ['2, k, 21', [-0.3995749, -0.1893924, 1.0]], ['2, k, 22', [-0.3828784, -0.1596349, 1.0]], ['2, k, 23', [0.3457783, -0.1280082, 1.0]], ['2, k, 24', [0.3187344, -0.1015938, 1.0]]]
[['2, k, 0', [-0.006432862, -0.1032905, 1.0]], ['2, k, 1', [-0.003709678, 0.204574, 1.0]], ['2, k, 2', [-0.001846467, 0.5005602, 1.0]], ['2, k, 3', [0.006691481, 0.6273883, 1.0]], ['2, k, 4', [-0.1632371, 0.3862871, 1.0]], ['2, k, 5', [-0.2667913, 0.1557378, 1.0]], ['2, k, 6', [-0.3384762, -0.04188773, 1.0]], ['2, k, 7', [-0.3850391, -0.1287508, 1.0]], ['2, k, 8', [0.1618567, 0.3799663, 1.0]], ['2, k, 9', [0.2488143, 0.1628524, 1.0]], ['2, k, 10', [0.339394, -0.01509099, 1.0]], ['2, k, 11', [0.3513203, -0.05790321, 1.0]], ['2, k, 12', [-0.07905567, -0.09874294, 1.0]], ['2, k, 13', [-0.08528566, -0.4104645, 1.0]], ['2, k, 14', [-0.07989971, -0.6831354, 1.0]], ['2, k, 15', [-0.05926736, -0.7148196, 1.0]], ['2, k, 16', [0.06602494, -0.1038356, 1.0]], ['2, k, 17', [0.06922697, -0.4029998, 1.0]], ['2, k, 18', [0.07149439, -0.6764832, 1.0]], ['2, k, 19', [0.08600947, -0.7449113, 1.0]], ['2, k, 20', [-0.00225924, 0.4281912, 1.0]], ['2, k, 21', [-0.4014122, -0.1935858, 1.0]], ['2, k, 22', [-0.3784163, -0.1412608, 1.0]], ['2, k, 23', [0.3651125, -0.107296, 1.0]], ['2, k, 24', [0.3165495, -0.05096809, 1.0]]]
[['2, k, 0', [-0.006874809, -0.1030345, 1.0]], ['2, k, 1', [-0.00477755, 0.2049554, 1.0]], ['2, k, 2', [-0.003520967, 0.5010516, 1.0]], ['2, k, 3', [0.005430833, 0.6276663, 1.0]], ['2, k, 4', [-0.1643794, 0.3865287, 1.0]], ['2, k, 5', [-0.2671256, 0.1557838, 1.0]], ['2, k, 6', [-0.3387598, -0.04186983, 1.0]], ['2, k, 7', [-0.3846802, -0.1261129, 1.0]], ['2, k, 8', [0.1618322, 0.380732, 1.0]], ['2, k, 9', [0.2511541, 0.1668323, 1.0]], ['2, k, 10', [0.3481774, -0.003109383, 1.0]], ['2, k, 11', [0.3636246, -0.04300788, 1.0]], ['2, k, 12', [-0.07957947, -0.09844866, 1.0]], ['2, k, 13', [-0.08599214, -0.4064441, 1.0]], ['2, k, 14', [-0.07982682, -0.6831873, 1.0]], ['2, k, 15', [-0.05934162, -0.7148684, 1.0]], ['2, k, 16', [0.06564838, -0.1036156, 1.0]], ['2, k, 17', [0.06928507, -0.4008834, 1.0]], ['2, k, 18', [0.07154792, -0.676536, 1.0]], ['2, k, 19', [0.08577666, -0.7450255, 1.0]], ['2, k, 20', [-0.003787546, 0.4286548, 1.0]], ['2, k, 21', [-0.4011365, -0.1933619, 1.0]], ['2, k, 22', [-0.3811423, -0.1474407, 1.0]], ['2, k, 23', [0.3737109, -0.08995213, 1.0]], ['2, k, 24', [0.3539663, -0.08814322, 1.0]]]
[['2, k, 0', [-0.00691435, -0.1028439, 1.0]], ['2, k, 1', [-0.00536054, 0.2053983, 1.0]], ['2, k, 2', [-0.005005202, 0.5018595, 1.0]], ['2, k, 3', [0.003971283, 0.6282346, 1.0]], ['2, k, 4', [-0.1656635, 0.3868823, 1.0]], ['2, k, 5', [-0.2751958, 0.1702785, 1.0]], ['2, k, 6', [-0.3487593, -0.04424734, 1.0]], ['2, k, 7', [-0.378359, -0.1056594, 1.0]], ['2, k, 8', [0.1616297, 0.3813227, 1.0]], ['2, k, 9', [0.2538323, 0.1708686, 1.0]], ['2, k, 10', [0.3552175, 0.005002118, 1.0]], ['2, k, 11', [0.3717626, -0.03016951, 1.0]], ['2, k, 12', [-0.0796539, -0.09817749, 1.0]], ['2, k, 13', [-0.08605555, -0.4070446, 1.0]], ['2, k, 14', [-0.07974492, -0.6831951, 1.0]], ['2, k, 15', [-0.05952336, -0.714876, 1.0]], ['2, k, 16', [0.06564502, -0.1034524, 1.0]], ['2, k, 17', [0.06908782, -0.3988524, 1.0]], ['2, k, 18', [0.07170765, -0.6764535, 1.0]], ['2, k, 19', [0.08581451, -0.744971, 1.0]], ['2, k, 20', [-0.005022136, 0.4293637, 1.0]], ['2, k, 21', [-0.396489, -0.161094, 1.0]], ['2, k, 22', [-0.3788416, -0.1302267, 1.0]], ['2, k, 23', [0.3826422, -0.07274251, 1.0]], ['2, k, 24', [0.3667923, -0.08482357, 1.0]]]
[['2, k, 0', [-0.007421831, -0.1024089, 1.0]], ['2, k, 1', [-0.006158556, 0.2057702, 1.0]], ['2, k, 2', [-0.005864746, 0.5021057, 1.0]], ['2, k, 3', [0.001603978, 0.6286521, 1.0]], ['2, k, 4', [-0.1662623, 0.3870508, 1.0]], ['2, k, 5', [-0.2752169, 0.1701992, 1.0]], ['2, k, 6', [-0.3488086, -0.04425036, 1.0]], ['2, k, 7', [-0.3860266, -0.1304618, 1.0]], ['2, k, 8', [0.1608804, 0.3824802, 1.0]], ['2, k, 9', [0.2560652, 0.1748964, 1.0]], ['2, k, 10', [0.3583582, 0.01106136, 1.0]], ['2, k, 11', [0.3762825, -0.0222047, 1.0]], ['2, k, 12', [-0.08016643, -0.09782494, 1.0]], ['2, k, 13', [-0.08575912, -0.4078853, 1.0]], ['2, k, 14', [-0.07981715, -0.6831401, 1.0]], ['2, k, 15', [-0.05976007, -0.7148249, 1.0]], ['2, k, 16', [0.06520358, -0.1029869, 1.0]], ['2, k, 17', [0.06917579, -0.3981656, 1.0]], ['2, k, 18', [0.07142629, -0.6764085, 1.0]], ['2, k, 19', [0.0858068, -0.7449638, 1.0]], ['2, k, 20', [-0.005884447, 0.4296436, 1.0]], ['2, k, 21', [-0.4000174, -0.1895818, 1.0]], ['2, k, 22', [-0.3818605, -0.146702, 1.0]], ['2, k, 23', [0.3846891, -0.06930078, 1.0]], ['2, k, 24', [0.3695449, -0.07749068, 1.0]]]
[['2, k, 0', [-0.007981406, -0.1019404, 1.0]], ['2, k, 1', [-0.007405209, 0.2062967, 1.0]], ['2, k, 2', [-0.007734082, 0.502615, 1.0]], ['2, k, 3', [-8.755433e-05, 0.6291195, 1.0]], ['2, k, 4', [-0.1675512, 0.387662, 1.0]], ['2, k, 5', [-0.2680819, 0.1556237, 1.0]], ['2, k, 6', [-0.3394017, -0.04227815, 1.0]], ['2, k, 7', [-0.3849467, -0.1264746, 1.0]], ['2, k, 8', [0.1602792, 0.3841121, 1.0]], ['2, k, 9', [0.2565695, 0.176265, 1.0]], ['2, k, 10', [0.3607126, 0.01460096, 1.0]], ['2, k, 11', [0.3781188, -0.01571802, 1.0]], ['2, k, 12', [-0.08073173, -0.09743372, 1.0]], ['2, k, 13', [-0.08559399, -0.4080833, 1.0]], ['2, k, 14', [-0.07985069, -0.6831191, 1.0]], ['2, k, 15', [-0.06005549, -0.7148083, 1.0]], ['2, k, 16', [0.06473012, -0.1025131, 1.0]], ['2, k, 17', [0.06909032, -0.3981771, 1.0]], ['2, k, 18', [0.07119577, -0.6762818, 1.0]], ['2, k, 19', [0.08584224, -0.7447115, 1.0]], ['2, k, 20', [-0.007607858, 0.4301626, 1.0]], ['2, k, 21', [-0.3988361, -0.191992, 1.0]], ['2, k, 22', [-0.3785408, -0.1325615, 1.0]], ['2, k, 23', [0.3898909, -0.05878057, 1.0]], ['2, k, 24', [0.3728914, -0.06945911, 1.0]]]
[['2, k, 0', [-0.008203041, -0.1015851, 1.0]], ['2, k, 1', [-0.008229954, 0.2067678, 1.0]], ['2, k, 2', [-0.009285739, 0.5031733, 1.0]], ['2, k, 3', [-0.001780201, 0.6294036, 1.0]], ['2, k, 4', [-0.168217, 0.3878002, 1.0]], ['2, k, 5', [-0.2748786, 0.1681481, 1.0]], ['2, k, 6', [-0.3490148, -0.04440682, 1.0]], ['2, k, 7', [-0.3805983, -0.1111355, 1.0]], ['2, k, 8', [0.1595938, 0.3847815, 1.0]], ['2, k, 9', [0.2574249, 0.1794571, 1.0]], ['2, k, 10', [0.3613613, 0.01823334, 1.0]], ['2, k, 11', [0.3771101, -0.01473533, 1.0]], ['2, k, 12', [-0.0809926, -0.09718451, 1.0]], ['2, k, 13', [-0.08556546, -0.4077442, 1.0]], ['2, k, 14', [-0.0797183, -0.6829394, 1.0]], ['2, k, 15', [-0.06013572, -0.7146331, 1.0]], ['2, k, 16', [0.0645745, -0.1020532, 1.0]], ['2, k, 17', [0.06913093, -0.3980217, 1.0]], ['2, k, 18', [0.07126723, -0.6762874, 1.0]], ['2, k, 19', [0.0859758, -0.7446626, 1.0]], ['2, k, 20', [-0.00897287, 0.4307027, 1.0]], ['2, k, 21', [-0.396058, -0.16413, 1.0]], ['2, k, 22', [-0.3813306, -0.1512412, 1.0]], ['2, k, 23', [0.3915627, -0.05693076, 1.0]], ['2, k, 24', [0.3735725, -0.0704575, 1.0]]]
[['2, k, 0', [-0.00838377, -0.1010338, 1.0]], ['2, k, 1', [-0.008854185, 0.2072729, 1.0]], ['2, k, 2', [-0.01036697, 0.5036778, 1.0]], ['2, k, 3', [-0.003505256, 0.6297344, 1.0]], ['2, k, 4', [-0.1701723, 0.3885503, 1.0]], ['2, k, 5', [-0.2749935, 0.1680252, 1.0]], ['2, k, 6', [-0.3491084, -0.04475987, 1.0]], ['2, k, 7', [-0.3782053, -0.1045418, 1.0]], ['2, k, 8', [0.1594055, 0.3851002, 1.0]], ['2, k, 9', [0.2582276, 0.1800252, 1.0]], ['2, k, 10', [0.3620547, 0.01971814, 1.0]], ['2, k, 11', [0.3747707, -0.016777, 1.0]], ['2, k, 12', [-0.08120985, -0.09674747, 1.0]], ['2, k, 13', [-0.08502434, -0.4084478, 1.0]], ['2, k, 14', [-0.08007182, -0.6829354, 1.0]], ['2, k, 15', [-0.06097249, -0.7146463, 1.0]], ['2, k, 16', [0.06446002, -0.1014226, 1.0]], ['2, k, 17', [0.06917254, -0.396572, 1.0]], ['2, k, 18', [0.07124207, -0.6762628, 1.0]], ['2, k, 19', [0.08597235, -0.7446445, 1.0]], ['2, k, 20', [-0.009938135, 0.4312079, 1.0]], ['2, k, 21', [-0.3965254, -0.1611103, 1.0]], ['2, k, 22', [-0.3813331, -0.1399383, 1.0]], ['2, k, 23', [0.3843796, -0.06125432, 1.0]], ['2, k, 24', [0.3686895, -0.0729001, 1.0]]]
[['2, k, 0', [-0.008656996, -0.1007617, 1.0]], ['2, k, 1', [-0.009677124, 0.2076405, 1.0]], ['2, k, 2', [-0.01172305, 0.5041052, 1.0]], ['2, k, 3', [-0.005645342, 0.6300471, 1.0]], ['2, k, 4', [-0.1706408, 0.3887596, 1.0]], ['2, k, 5', [-0.2688548, 0.1552413, 1.0]], ['2, k, 6', [-0.3402911, -0.04262467, 1.0]], ['2, k, 7', [-0.3844831, -0.126788, 1.0]], ['2, k, 8', [0.1588933, 0.3858913, 1.0]], ['2, k, 9', [0.2584159, 0.1804127, 1.0]], ['2, k, 10', [0.3621899, 0.02030154, 1.0]], ['2, k, 11', [0.369565, -0.01885397, 1.0]], ['2, k, 12', [-0.08154554, -0.09642657, 1.0]], ['2, k, 13', [-0.08452689, -0.4087815, 1.0]], ['2, k, 14', [-0.0799036, -0.6831765, 1.0]], ['2, k, 15', [-0.06098419, -0.7148907, 1.0]], ['2, k, 16', [0.06428462, -0.1012388, 1.0]], ['2, k, 17', [0.06983515, -0.3971963, 1.0]], ['2, k, 18', [0.0716713, -0.6761329, 1.0]], ['2, k, 19', [0.08592992, -0.7446079, 1.0]], ['2, k, 20', [-0.01116805, 0.4316224, 1.0]], ['2, k, 21', [-0.3990133, -0.1920831, 1.0]], ['2, k, 22', [-0.3807462, -0.1456754, 1.0]], ['2, k, 23', [0.3861655, -0.05595139, 1.0]], ['2, k, 24', [0.3667502, -0.07597774, 1.0]]]
[['2, k, 0', [-0.009055895, -0.1002486, 1.0]], ['2, k, 1', [-0.01053813, 0.2080672, 1.0]], ['2, k, 2', [-0.01299386, 0.5044459, 1.0]], ['2, k, 3', [-0.006922868, 0.6304379, 1.0]], ['2, k, 4', [-0.1710761, 0.3890515, 1.0]], ['2, k, 5', [-0.2749193, 0.1677126, 1.0]], ['2, k, 6', [-0.350044, -0.04637865, 1.0]], ['2, k, 7', [-0.3804577, -0.1106673, 1.0]], ['2, k, 8', [0.1585419, 0.386438, 1.0]], ['2, k, 9', [0.2597815, 0.181702, 1.0]], ['2, k, 10', [0.3616179, 0.02042294, 1.0]], ['2, k, 11', [0.3661846, -0.02432779, 1.0]], ['2, k, 12', [-0.08195128, -0.09598268, 1.0]], ['2, k, 13', [-0.08411102, -0.4092707, 1.0]], ['2, k, 14', [-0.08060426, -0.6827126, 1.0]], ['2, k, 15', [-0.06178337, -0.7144427, 1.0]], ['2, k, 16', [0.06393316, -0.1007092, 1.0]], ['2, k, 17', [0.07048062, -0.3961984, 1.0]], ['2, k, 18', [0.07165571, -0.6761165, 1.0]], ['2, k, 19', [0.08613026, -0.7448101, 1.0]], ['2, k, 20', [-0.01234073, 0.431986, 1.0]], ['2, k, 21', [-0.3971792, -0.1663622, 1.0]], ['2, k, 22', [-0.3792877, -0.1349877, 1.0]], ['2, k, 23', [0.3876774, -0.05833168, 1.0]], ['2, k, 24', [0.3665447, -0.08034164, 1.0]]]
[['2, k, 0', [-0.009210678, -0.1000681, 1.0]], ['2, k, 1', [-0.0109674, 0.208251, 1.0]], ['2, k, 2', [-0.0137847, 0.5046858, 1.0]], ['2, k, 3', [-0.007584862, 0.6306567, 1.0]], ['2, k, 4', [-0.1712963, 0.3892003, 1.0]], ['2, k, 5', [-0.2747475, 0.1671322, 1.0]], ['2, k, 6', [-0.3500434, -0.04639512, 1.0]], ['2, k, 7', [-0.386675, -0.1347626, 1.0]], ['2, k, 8', [0.1579943, 0.3868521, 1.0]], ['2, k, 9', [0.2603974, 0.1822464, 1.0]], ['2, k, 10', [0.3618631, 0.02048885, 1.0]], ['2, k, 11', [0.3658251, -0.02583527, 1.0]], ['2, k, 12', [-0.08206438, -0.09586424, 1.0]], ['2, k, 13', [-0.08358007, -0.4099214, 1.0]], ['2, k, 14', [-0.08028949, -0.6827893, 1.0]], ['2, k, 15', [-0.06154463, -0.7145315, 1.0]], ['2, k, 16', [0.06375852, -0.1004817, 1.0]], ['2, k, 17', [0.07084665, -0.397902, 1.0]], ['2, k, 18', [0.0717419, -0.6761339, 1.0]], ['2, k, 19', [0.08620157, -0.7447743, 1.0]], ['2, k, 20', [-0.01303589, 0.4322099, 1.0]], ['2, k, 21', [-0.3995255, -0.1947529, 1.0]], ['2, k, 22', [-0.3824457, -0.1535099, 1.0]], ['2, k, 23', [0.3778378, -0.07526878, 1.0]], ['2, k, 24', [0.3328651, -0.02977486, 1.0]]]
[['2, k, 0', [-0.009180463, -0.09996749, 1.0]], ['2, k, 1', [-0.01116333, 0.2083882, 1.0]], ['2, k, 2', [-0.01418972, 0.5049319, 1.0]], ['2, k, 3', [-0.008353491, 0.630852, 1.0]], ['2, k, 4', [-0.168393, 0.3888235, 1.0]], ['2, k, 5', [-0.2747954, 0.1671256, 1.0]], ['2, k, 6', [-0.3498324, -0.04583156, 1.0]], ['2, k, 7', [-0.3782659, -0.1049483, 1.0]], ['2, k, 8', [0.1578312, 0.3871161, 1.0]], ['2, k, 9', [0.2611499, 0.1831589, 1.0]], ['2, k, 10', [0.3625072, 0.02056336, 1.0]], ['2, k, 11', [0.3693448, -0.02662389, 1.0]], ['2, k, 12', [-0.08200018, -0.09580095, 1.0]], ['2, k, 13', [-0.08324535, -0.4104654, 1.0]], ['2, k, 14', [-0.07988051, -0.6826202, 1.0]], ['2, k, 15', [-0.06014838, -0.7143384, 1.0]], ['2, k, 16', [0.06375588, -0.1003583, 1.0]], ['2, k, 17', [0.07130876, -0.3968548, 1.0]], ['2, k, 18', [0.07135813, -0.677571, 1.0]], ['2, k, 19', [0.08624715, -0.7447172, 1.0]], ['2, k, 20', [-0.01338483, 0.4324222, 1.0]], ['2, k, 21', [-0.3969178, -0.1612657, 1.0]], ['2, k, 22', [-0.3813432, -0.142718, 1.0]], ['2, k, 23', [0.3834569, -0.0701296, 1.0]], ['2, k, 24', [0.3339816, -0.02809401, 1.0]]]
[['2, k, 0', [-0.009155849, -0.09993436, 1.0]], ['2, k, 1', [-0.01124392, 0.2084028, 1.0]], ['2, k, 2', [-0.014353, 0.5049508, 1.0]], ['2, k, 3', [-0.00890818, 0.6309192, 1.0]], ['2, k, 4', [-0.1690836, 0.3887923, 1.0]], ['2, k, 5', [-0.2682332, 0.1548239, 1.0]], ['2, k, 6', [-0.3400338, -0.04317279, 1.0]], ['2, k, 7', [-0.3854215, -0.1293173, 1.0]], ['2, k, 8', [0.1577143, 0.3872231, 1.0]], ['2, k, 9', [0.262245, 0.1832663, 1.0]], ['2, k, 10', [0.3650314, 0.02121453, 1.0]], ['2, k, 11', [0.3756495, -0.02549558, 1.0]], ['2, k, 12', [-0.08200818, -0.09578578, 1.0]], ['2, k, 13', [-0.08298279, -0.410339, 1.0]], ['2, k, 14', [-0.07991625, -0.6826318, 1.0]], ['2, k, 15', [-0.06034631, -0.7143625, 1.0]], ['2, k, 16', [0.06382107, -0.1003236, 1.0]], ['2, k, 17', [0.07182688, -0.3958985, 1.0]], ['2, k, 18', [0.0719256, -0.6770488, 1.0]], ['2, k, 19', [0.08601238, -0.7445954, 1.0]], ['2, k, 20', [-0.01352019, 0.4324387, 1.0]], ['2, k, 21', [-0.3988092, -0.1919836, 1.0]], ['2, k, 22', [-0.3791702, -0.1388185, 1.0]], ['2, k, 23', [0.3874919, -0.07535367, 1.0]], ['2, k, 24', [0.3402116, -0.0238242, 1.0]]]
[['2, k, 0', [-0.009003133, -0.09982629, 1.0]], ['2, k, 1', [-0.01136879, 0.2084889, 1.0]], ['2, k, 2', [-0.01484425, 0.5051358, 1.0]], ['2, k, 3', [-0.009029165, 0.6309471, 1.0]], ['2, k, 4', [-0.1697589, 0.3888603, 1.0]], ['2, k, 5', [-0.2748313, 0.1671812, 1.0]], ['2, k, 6', [-0.3498291, -0.04574375, 1.0]], ['2, k, 7', [-0.3784409, -0.1066822, 1.0]], ['2, k, 8', [0.1579033, 0.3872688, 1.0]], ['2, k, 9', [0.2638115, 0.18423, 1.0]], ['2, k, 10', [0.3672996, 0.02198281, 1.0]], ['2, k, 11', [0.3835118, -0.02304675, 1.0]], ['2, k, 12', [-0.08188022, -0.09577288, 1.0]], ['2, k, 13', [-0.08273603, -0.4107266, 1.0]], ['2, k, 14', [-0.07948322, -0.6825461, 1.0]], ['2, k, 15', [-0.05997769, -0.7142884, 1.0]], ['2, k, 16', [0.06401368, -0.1001139, 1.0]], ['2, k, 17', [0.07181776, -0.3951941, 1.0]], ['2, k, 18', [0.07168932, -0.6769643, 1.0]], ['2, k, 19', [0.08611324, -0.7444264, 1.0]], ['2, k, 20', [-0.01389819, 0.4325929, 1.0]], ['2, k, 21', [-0.3963076, -0.1610181, 1.0]], ['2, k, 22', [-0.379481, -0.1413167, 1.0]], ['2, k, 23', [0.3936292, -0.07500694, 1.0]], ['2, k, 24', [0.3463095, -0.0191065, 1.0]]]
[['2, k, 0', [-0.0090191, -0.09971276, 1.0]], ['2, k, 1', [-0.01149031, 0.2085381, 1.0]], ['2, k, 2', [-0.01506169, 0.5051812, 1.0]], ['2, k, 3', [-0.009110489, 0.630969, 1.0]], ['2, k, 4', [-0.1701165, 0.3891363, 1.0]], ['2, k, 5', [-0.2749299, 0.1671781, 1.0]], ['2, k, 6', [-0.3503283, -0.04651163, 1.0]], ['2, k, 7', [-0.3861798, -0.130714, 1.0]], ['2, k, 8', [0.1579032, 0.3872763, 1.0]], ['2, k, 9', [0.2648279, 0.1846462, 1.0]], ['2, k, 10', [0.3730612, 0.02362666, 1.0]], ['2, k, 11', [0.3924233, -0.02049646, 1.0]], ['2, k, 12', [-0.08188049, -0.09564099, 1.0]], ['2, k, 13', [-0.0827127, -0.4107876, 1.0]], ['2, k, 14', [-0.07938308, -0.6826184, 1.0]], ['2, k, 15', [-0.05998436, -0.7143747, 1.0]], ['2, k, 16', [0.0639945, -0.1000475, 1.0]], ['2, k, 17', [0.07121047, -0.3949884, 1.0]], ['2, k, 18', [0.07224794, -0.6768184, 1.0]], ['2, k, 19', [0.08598213, -0.7441236, 1.0]], ['2, k, 20', [-0.01408213, 0.4326369, 1.0]], ['2, k, 21', [-0.4000232, -0.1891622, 1.0]], ['2, k, 22', [-0.3801391, -0.1401092, 1.0]], ['2, k, 23', [0.4037437, -0.0681519, 1.0]], ['2, k, 24', [0.3770889, -0.04954077, 1.0]]]
[['2, k, 0', [-0.008995148, -0.09970307, 1.0]], ['2, k, 1', [-0.01155936, 0.2085563, 1.0]], ['2, k, 2', [-0.01518326, 0.5052103, 1.0]], ['2, k, 3', [-0.009143463, 0.630948, 1.0]], ['2, k, 4', [-0.1704429, 0.3892283, 1.0]], ['2, k, 5', [-0.274934, 0.1672066, 1.0]], ['2, k, 6', [-0.3500965, -0.04616061, 1.0]], ['2, k, 7', [-0.3781632, -0.1064482, 1.0]], ['2, k, 8', [0.1580115, 0.3873312, 1.0]], ['2, k, 9', [0.2659949, 0.1844501, 1.0]], ['2, k, 10', [0.37847, 0.0249561, 1.0]], ['2, k, 11', [0.4014729, -0.01680845, 1.0]], ['2, k, 12', [-0.0818639, -0.09565659, 1.0]], ['2, k, 13', [-0.08263066, -0.410908, 1.0]], ['2, k, 14', [-0.07940245, -0.6821814, 1.0]], ['2, k, 15', [-0.06003824, -0.7139494, 1.0]], ['2, k, 16', [0.06403404, -0.1000025, 1.0]], ['2, k, 17', [0.07143094, -0.395495, 1.0]], ['2, k, 18', [0.07245333, -0.676903, 1.0]], ['2, k, 19', [0.08601344, -0.7441248, 1.0]], ['2, k, 20', [-0.01419081, 0.4326624, 1.0]], ['2, k, 21', [-0.3962109, -0.1603878, 1.0]], ['2, k, 22', [-0.3800101, -0.1373572, 1.0]], ['2, k, 23', [0.4154837, -0.06178774, 1.0]], ['2, k, 24', [0.4015774, -0.06364053, 1.0]]]
[['2, k, 0', [-0.00875243, -0.09958164, 1.0]], ['2, k, 1', [-0.0117326, 0.2086513, 1.0]], ['2, k, 2', [-0.01609153, 0.5054231, 1.0]], ['2, k, 3', [-0.009076839, 0.6308963, 1.0]], ['2, k, 4', [-0.1705365, 0.3891271, 1.0]], ['2, k, 5', [-0.2749318, 0.1671831, 1.0]], ['2, k, 6', [-0.3489652, -0.04522895, 1.0]], ['2, k, 7', [-0.3856272, -0.1304429, 1.0]], ['2, k, 8', [0.1581284, 0.3875788, 1.0]], ['2, k, 9', [0.266409, 0.184849, 1.0]], ['2, k, 10', [0.3824269, 0.02670699, 1.0]], ['2, k, 11', [0.4072486, -0.01744381, 1.0]], ['2, k, 12', [-0.08162878, -0.0955606, 1.0]], ['2, k, 13', [-0.08262045, -0.4109114, 1.0]], ['2, k, 14', [-0.07934878, -0.6821669, 1.0]], ['2, k, 15', [-0.05989279, -0.7139386, 1.0]], ['2, k, 16', [0.0642821, -0.09987461, 1.0]], ['2, k, 17', [0.07086231, -0.394676, 1.0]], ['2, k, 18', [0.07297739, -0.6763297, 1.0]], ['2, k, 19', [0.08595313, -0.7439851, 1.0]], ['2, k, 20', [-0.01487316, 0.4328447, 1.0]], ['2, k, 21', [-0.4000866, -0.1896445, 1.0]], ['2, k, 22', [-0.3817394, -0.1535138, 1.0]], ['2, k, 23', [0.4240103, -0.06202329, 1.0]], ['2, k, 24', [0.3969446, -0.05189548, 1.0]]]
