[['2, k, 0', [-0.323784, -0.850936, 1.0]], ['2, k, 1', [-0.335768, -0.556746, 1.0]], ['2, k, 2', [-0.346074, -0.265962, 1.0]], ['2, k, 3', [-0.347245, -0.123099, 1.0]], ['2, k, 4', [-0.482853, -0.350963, 1.0]], ['2, k, 5', [-0.599124, -0.399416, 1.0]], ['2, k, 6', [-0.700268, -0.399865, 1.0]], ['2, k, 7', [-0.664135, -0.328065, 1.0]], ['2, k, 8', [-0.194855, -0.359905, 1.0]], ['2, k, 9', [-0.265068, -0.63389, 1.0]], ['2, k, 10', [-0.0130841, -0.436373, 1.0]], ['2, k, 11', [0.0826844, -0.315094, 1.0]], ['2, k, 12', [-0.38565, -0.839421, 1.0]], ['2, k, 13', [-0.466889, -1.12873, 1.0]], ['2, k, 14', [-0.487193, -1.61856, 1.0]], ['2, k, 15', [-0.401905, -1.55463, 1.0]], ['2, k, 16', [-0.254699, -0.843479, 1.0]], ['2, k, 17', [-0.100153, -1.10677, 1.0]], ['2, k, 18', [-0.0904712, -1.47027, 1.0]], ['2, k, 19', [-0.163412, -1.56621, 1.0]], ['2, k, 20', [-0.343792, -0.338269, 1.0]], ['2, k, 21', [-0.646931, -0.322484, 1.0]], ['2, k, 22', [-0.693187, -0.315923, 1.0]], ['2, k, 23', [0.129055, -0.302014, 1.0]], ['2, k, 24', [0.145245, -0.309619, 1.0]]]
[['2, k, 0', [-0.316186, -0.889448, 1.0]], ['2, k, 1', [-0.327818, -0.624475, 1.0]], ['2, k, 2', [-0.338072, -0.362905, 1.0]], ['2, k, 3', [-0.336856, -0.214844, 1.0]], ['2, k, 4', [-0.469154, -0.441654, 1.0]], ['2, k, 5', [-0.578872, -0.460526, 1.0]], ['2, k, 6', [-0.629943, -0.460598, 1.0]], ['2, k, 7', [-0.633483, -0.423951, 1.0]], ['2, k, 8', [-0.183294, -0.41554, 1.0]], ['2, k, 9', [-0.00738294, -0.458456, 1.0]], ['2, k, 10', [0.135453, -0.438538, 1.0]], ['2, k, 11', [0.102737, -0.403357, 1.0]], ['2, k, 12', [-0.378034, -0.882605, 1.0]], ['2, k, 13', [-0.424913, -1.12656, 1.0]], ['2, k, 14', [-0.450822, -1.49168, 1.0]], ['2, k, 15', [-0.428192, -1.56693, 1.0]], ['2, k, 16', [-0.24755, -0.877314, 1.0]], ['2, k, 17', [-0.173528, -1.11234, 1.0]], ['2, k, 18', [-0.18816, -1.37179, 1.0]], ['2, k, 19', [-0.193146, -1.47672, 1.0]], ['2, k, 20', [-0.335764, -0.427979, 1.0]], ['2, k, 21', [-0.63241, -0.423125, 1.0]], ['2, k, 22', [-0.689882, -0.419899, 1.0]], ['2, k, 23', [0.117623, -0.399276, 1.0]], ['2, k, 24', [0.146077, -0.389818, 1.0]]]
[['2, k, 0', [-0.31446, -0.904424, 1.0]], ['2, k, 1', [-0.327275, -0.639548, 1.0]], ['2, k, 2', [-0.338597, -0.377207, 1.0]], ['2, k, 3', [-0.334687, -0.227624, 1.0]], ['2, k, 4', [-0.471491, -0.458074, 1.0]], ['2, k, 5', [-0.606223, -0.442686, 1.0]], ['2, k, 6', [-0.623476, -0.431054, 1.0]], ['2, k, 7', [-0.629219, -0.434504, 1.0]], ['2, k, 8', [-0.182585, -0.422478, 1.0]], ['2, k, 9', [0.0096494, -0.508809, 1.0]], ['2, k, 10', [0.0705064, -0.446646, 1.0]], ['2, k, 11', [0.0932457, -0.416765, 1.0]], ['2, k, 12', [-0.376628, -0.897752, 1.0]], ['2, k, 13', [-0.425883, -1.1295, 1.0]], ['2, k, 14', [-0.450387, -1.49167, 1.0]], ['2, k, 15', [-0.426535, -1.56607, 1.0]], ['2, k, 16', [-0.245539, -0.891758, 1.0]], ['2, k, 17', [-0.172632, -1.11604, 1.0]], ['2, k, 18', [-0.177783, -1.37846, 1.0]], ['2, k, 19', [-0.192713, -1.48353, 1.0]], ['2, k, 20', [-0.336037, -0.442547, 1.0]], ['2, k, 21', [-0.622744, -0.438227, 1.0]], ['2, k, 22', [-0.676731, -0.429018, 1.0]], ['2, k, 23', [0.114449, -0.40964, 1.0]], ['2, k, 24', [0.145282, -0.405241, 1.0]]]
[['2, k, 0', [-0.315151, -0.915698, 1.0]], ['2, k, 1', [-0.326928, -0.649008, 1.0]], ['2, k, 2', [-0.337377, -0.38509, 1.0]], ['2, k, 3', [-0.33383, -0.238294, 1.0]], ['2, k, 4', [-0.472073, -0.465619, 1.0]], ['2, k, 5', [-0.577193, -0.459197, 1.0]], ['2, k, 6', [-0.547521, -0.463324, 1.0]], ['2, k, 7', [-0.611675, -0.446599, 1.0]], ['2, k, 8', [-0.18091, -0.477959, 1.0]], ['2, k, 9', [0.0251416, -0.520333, 1.0]], ['2, k, 10', [0.073411, -0.443792, 1.0]], ['2, k, 11', [0.0958646, -0.424871, 1.0]], ['2, k, 12', [-0.378144, -0.907975, 1.0]], ['2, k, 13', [-0.426728, -1.1334, 1.0]], ['2, k, 14', [-0.451771, -1.49678, 1.0]], ['2, k, 15', [-0.430602, -1.56434, 1.0]], ['2, k, 16', [-0.245345, -0.903939, 1.0]], ['2, k, 17', [-0.167735, -1.12983, 1.0]], ['2, k, 18', [-0.187109, -1.38421, 1.0]], ['2, k, 19', [-0.190162, -1.48894, 1.0]], ['2, k, 20', [-0.33502, -0.450805, 1.0]], ['2, k, 21', [-0.640095, -0.448157, 1.0]], ['2, k, 22', [-0.667558, -0.430109, 1.0]], ['2, k, 23', [0.120215, -0.418704, 1.0]], ['2, k, 24', [0.145994, -0.407685, 1.0]]]
[['2, k, 0', [-0.315371, -0.921034, 1.0]], ['2, k, 1', [-0.325791, -0.658056, 1.0]], ['2, k, 2', [-0.334129, -0.398621, 1.0]], ['2, k, 3', [-0.333295, -0.247243, 1.0]], ['2, k, 4', [-0.471488, -0.470556, 1.0]], ['2, k, 5', [-0.580217, -0.461653, 1.0]], ['2, k, 6', [-0.630555, -0.524724, 1.0]], ['2, k, 7', [-0.636961, -0.459132, 1.0]], ['2, k, 8', [-0.180892, -0.478178, 1.0]], ['2, k, 9', [0.0097089, -0.451209, 1.0]], ['2, k, 10', [0.0726308, -0.462933, 1.0]], ['2, k, 11', [0.0953577, -0.437226, 1.0]], ['2, k, 12', [-0.378663, -0.912713, 1.0]], ['2, k, 13', [-0.428554, -1.14029, 1.0]], ['2, k, 14', [-0.449499, -1.507, 1.0]], ['2, k, 15', [-0.425492, -1.56837, 1.0]], ['2, k, 16', [-0.245269, -0.909772, 1.0]], ['2, k, 17', [-0.164048, -1.1376, 1.0]], ['2, k, 18', [-0.179585, -1.39079, 1.0]], ['2, k, 19', [-0.196103, -1.49382, 1.0]], ['2, k, 20', [-0.332368, -0.463159, 1.0]], ['2, k, 21', [-0.629516, -0.455829, 1.0]], ['2, k, 22', [-0.680769, -0.462677, 1.0]], ['2, k, 23', [0.115933, -0.436646, 1.0]], ['2, k, 24', [0.145064, -0.419099, 1.0]]]
[['2, k, 0', [-0.315628, -0.922907, 1.0]], ['2, k, 1', [-0.325981, -0.662029, 1.0]], ['2, k, 2', [-0.334346, -0.404566, 1.0]], ['2, k, 3', [-0.332931, -0.255962, 1.0]], ['2, k, 4', [-0.47127, -0.469778, 1.0]], ['2, k, 5', [-0.578236, -0.467357, 1.0]], ['2, k, 6', [-0.644606, -0.563883, 1.0]], ['2, k, 7', [-0.6389, -0.471863, 1.0]], ['2, k, 8', [-0.179052, -0.476095, 1.0]], ['2, k, 9', [-0.0166359, -0.462132, 1.0]], ['2, k, 10', [0.0710396, -0.466932, 1.0]], ['2, k, 11', [0.0973347, -0.448593, 1.0]], ['2, k, 12', [-0.378795, -0.914258, 1.0]], ['2, k, 13', [-0.427665, -1.13733, 1.0]], ['2, k, 14', [-0.451256, -1.48606, 1.0]], ['2, k, 15', [-0.428601, -1.55809, 1.0]], ['2, k, 16', [-0.245697, -0.911991, 1.0]], ['2, k, 17', [-0.164085, -1.13577, 1.0]], ['2, k, 18', [-0.180884, -1.38732, 1.0]], ['2, k, 19', [-0.20216, -1.49055, 1.0]], ['2, k, 20', [-0.33256, -0.468648, 1.0]], ['2, k, 21', [-0.643247, -0.469795, 1.0]], ['2, k, 22', [-0.687024, -0.46873, 1.0]], ['2, k, 23', [0.122373, -0.449778, 1.0]], ['2, k, 24', [0.150204, -0.430339, 1.0]]]
[['2, k, 0', [-0.316036, -0.931909, 1.0]], ['2, k, 1', [-0.326271, -0.671001, 1.0]], ['2, k, 2', [-0.334716, -0.412581, 1.0]], ['2, k, 3', [-0.332045, -0.263016, 1.0]], ['2, k, 4', [-0.469405, -0.48546, 1.0]], ['2, k, 5', [-0.575404, -0.481533, 1.0]], ['2, k, 6', [-0.632499, -0.545869, 1.0]], ['2, k, 7', [-0.636336, -0.482175, 1.0]], ['2, k, 8', [-0.178394, -0.482977, 1.0]], ['2, k, 9', [-0.0189712, -0.465848, 1.0]], ['2, k, 10', [0.0630356, -0.481447, 1.0]], ['2, k, 11', [0.0905683, -0.460128, 1.0]], ['2, k, 12', [-0.379171, -0.923152, 1.0]], ['2, k, 13', [-0.431487, -1.14778, 1.0]], ['2, k, 14', [-0.458039, -1.51294, 1.0]], ['2, k, 15', [-0.422507, -1.57231, 1.0]], ['2, k, 16', [-0.246168, -0.921052, 1.0]], ['2, k, 17', [-0.159741, -1.14525, 1.0]], ['2, k, 18', [-0.174269, -1.39778, 1.0]], ['2, k, 19', [-0.199083, -1.50065, 1.0]], ['2, k, 20', [-0.332895, -0.476961, 1.0]], ['2, k, 21', [-0.639893, -0.481347, 1.0]], ['2, k, 22', [-0.69343, -0.477352, 1.0]], ['2, k, 23', [0.117764, -0.458396, 1.0]], ['2, k, 24', [0.139427, -0.43263, 1.0]]]
[['2, k, 0', [-0.316727, -0.93739, 1.0]], ['2, k, 1', [-0.326833, -0.676401, 1.0]], ['2, k, 2', [-0.335257, -0.417855, 1.0]], ['2, k, 3', [-0.331158, -0.268543, 1.0]], ['2, k, 4', [-0.46936, -0.485366, 1.0]], ['2, k, 5', [-0.569809, -0.503336, 1.0]], ['2, k, 6', [-0.618758, -0.491531, 1.0]], ['2, k, 7', [-0.634281, -0.492024, 1.0]], ['2, k, 8', [-0.178337, -0.492858, 1.0]], ['2, k, 9', [-0.024413, -0.486223, 1.0]], ['2, k, 10', [0.0749417, -0.488805, 1.0]], ['2, k, 11', [0.101894, -0.470234, 1.0]], ['2, k, 12', [-0.379722, -0.928037, 1.0]], ['2, k, 13', [-0.434328, -1.15293, 1.0]], ['2, k, 14', [-0.460735, -1.5183, 1.0]], ['2, k, 15', [-0.423126, -1.57765, 1.0]], ['2, k, 16', [-0.247007, -0.92696, 1.0]], ['2, k, 17', [-0.157013, -1.15205, 1.0]], ['2, k, 18', [-0.186157, -1.38959, 1.0]], ['2, k, 19', [-0.187996, -1.49184, 1.0]], ['2, k, 20', [-0.333431, -0.482273, 1.0]], ['2, k, 21', [-0.641754, -0.495006, 1.0]], ['2, k, 22', [-0.687065, -0.488689, 1.0]], ['2, k, 23', [0.125964, -0.473529, 1.0]], ['2, k, 24', [0.148905, -0.465803, 1.0]]]
[['2, k, 0', [-0.315948, -0.945605, 1.0]], ['2, k, 1', [-0.325487, -0.687761, 1.0]], ['2, k, 2', [-0.333337, -0.432655, 1.0]], ['2, k, 3', [-0.329688, -0.280659, 1.0]], ['2, k, 4', [-0.46927, -0.495665, 1.0]], ['2, k, 5', [-0.569976, -0.507374, 1.0]], ['2, k, 6', [-0.605119, -0.501262, 1.0]], ['2, k, 7', [-0.628349, -0.502043, 1.0]], ['2, k, 8', [-0.177767, -0.494635, 1.0]], ['2, k, 9', [-0.0181161, -0.494384, 1.0]], ['2, k, 10', [0.0783596, -0.498666, 1.0]], ['2, k, 11', [0.095675, -0.481249, 1.0]], ['2, k, 12', [-0.378828, -0.937188, 1.0]], ['2, k, 13', [-0.43809, -1.15939, 1.0]], ['2, k, 14', [-0.4688, -1.51405, 1.0]], ['2, k, 15', [-0.428538, -1.56387, 1.0]], ['2, k, 16', [-0.246375, -0.934131, 1.0]], ['2, k, 17', [-0.154069, -1.15834, 1.0]], ['2, k, 18', [-0.179694, -1.3822, 1.0]], ['2, k, 19', [-0.186521, -1.48536, 1.0]], ['2, k, 20', [-0.331652, -0.496198, 1.0]], ['2, k, 21', [-0.641802, -0.501679, 1.0]], ['2, k, 22', [-0.687451, -0.499749, 1.0]], ['2, k, 23', [0.127697, -0.480135, 1.0]], ['2, k, 24', [0.136445, -0.459965, 1.0]]]
[['2, k, 0', [-0.315594, -0.951097, 1.0]], ['2, k, 1', [-0.325585, -0.693278, 1.0]], ['2, k, 2', [-0.33396, -0.438026, 1.0]], ['2, k, 3', [-0.328979, -0.287511, 1.0]], ['2, k, 4', [-0.468978, -0.501106, 1.0]], ['2, k, 5', [-0.579285, -0.522466, 1.0]], ['2, k, 6', [-0.610314, -0.509231, 1.0]], ['2, k, 7', [-0.625662, -0.512017, 1.0]], ['2, k, 8', [-0.176333, -0.499869, 1.0]], ['2, k, 9', [-0.0163727, -0.499171, 1.0]], ['2, k, 10', [0.08004, -0.499161, 1.0]], ['2, k, 11', [0.100426, -0.489279, 1.0]], ['2, k, 12', [-0.378692, -0.942591, 1.0]], ['2, k, 13', [-0.4406, -1.16436, 1.0]], ['2, k, 14', [-0.465888, -1.5055, 1.0]], ['2, k, 15', [-0.429895, -1.55909, 1.0]], ['2, k, 16', [-0.245834, -0.939605, 1.0]], ['2, k, 17', [-0.151502, -1.1634, 1.0]], ['2, k, 18', [-0.158643, -1.42013, 1.0]], ['2, k, 19', [-0.192273, -1.52186, 1.0]], ['2, k, 20', [-0.332138, -0.501623, 1.0]], ['2, k, 21', [-0.641236, -0.512316, 1.0]], ['2, k, 22', [-0.682953, -0.505965, 1.0]], ['2, k, 23', [0.122848, -0.490445, 1.0]], ['2, k, 24', [0.152878, -0.473901, 1.0]]]
[['2, k, 0', [-0.315464, -0.958056, 1.0]], ['2, k, 1', [-0.325446, -0.700289, 1.0]], ['2, k, 2', [-0.333866, -0.444999, 1.0]], ['2, k, 3', [-0.326725, -0.295858, 1.0]], ['2, k, 4', [-0.468429, -0.513963, 1.0]], ['2, k, 5', [-0.579275, -0.523143, 1.0]], ['2, k, 6', [-0.612747, -0.514142, 1.0]], ['2, k, 7', [-0.629195, -0.520477, 1.0]], ['2, k, 8', [-0.172949, -0.504943, 1.0]], ['2, k, 9', [-0.0184665, -0.504794, 1.0]], ['2, k, 10', [0.0106951, -0.508782, 1.0]], ['2, k, 11', [0.0777241, -0.501774, 1.0]], ['2, k, 12', [-0.37873, -0.949894, 1.0]], ['2, k, 13', [-0.443518, -1.16916, 1.0]], ['2, k, 14', [-0.471963, -1.51432, 1.0]], ['2, k, 15', [-0.429477, -1.56325, 1.0]], ['2, k, 16', [-0.245575, -0.946187, 1.0]], ['2, k, 17', [-0.148536, -1.16907, 1.0]], ['2, k, 18', [-0.156138, -1.42525, 1.0]], ['2, k, 19', [-0.192346, -1.52625, 1.0]], ['2, k, 20', [-0.332028, -0.508616, 1.0]], ['2, k, 21', [-0.631356, -0.522111, 1.0]], ['2, k, 22', [-0.681274, -0.540298, 1.0]], ['2, k, 23', [0.116708, -0.498287, 1.0]], ['2, k, 24', [0.125513, -0.474181, 1.0]]]
[['2, k, 0', [-0.316048, -0.963482, 1.0]], ['2, k, 1', [-0.325516, -0.705711, 1.0]], ['2, k, 2', [-0.333472, -0.450634, 1.0]], ['2, k, 3', [-0.325512, -0.302523, 1.0]], ['2, k, 4', [-0.468265, -0.517968, 1.0]], ['2, k, 5', [-0.579465, -0.528058, 1.0]], ['2, k, 6', [-0.604606, -0.526167, 1.0]], ['2, k, 7', [-0.617004, -0.528906, 1.0]], ['2, k, 8', [-0.170451, -0.513441, 1.0]], ['2, k, 9', [-0.0203539, -0.525358, 1.0]], ['2, k, 10', [0.0619188, -0.522916, 1.0]], ['2, k, 11', [0.0945606, -0.507535, 1.0]], ['2, k, 12', [-0.379362, -0.954546, 1.0]], ['2, k, 13', [-0.446046, -1.17313, 1.0]], ['2, k, 14', [-0.475894, -1.51466, 1.0]], ['2, k, 15', [-0.427217, -1.56108, 1.0]], ['2, k, 16', [-0.246102, -0.952372, 1.0]], ['2, k, 17', [-0.146404, -1.17327, 1.0]], ['2, k, 18', [-0.155733, -1.4279, 1.0]], ['2, k, 19', [-0.192414, -1.52854, 1.0]], ['2, k, 20', [-0.331752, -0.51418, 1.0]], ['2, k, 21', [-0.630411, -0.531964, 1.0]], ['2, k, 22', [-0.66553, -0.515193, 1.0]], ['2, k, 23', [0.11961, -0.507362, 1.0]], ['2, k, 24', [0.147544, -0.47993, 1.0]]]
[['2, k, 0', [-0.317107, -0.967216, 1.0]], ['2, k, 1', [-0.324798, -0.711692, 1.0]], ['2, k, 2', [-0.329964, -0.460036, 1.0]], ['2, k, 3', [-0.324669, -0.306213, 1.0]], ['2, k, 4', [-0.468724, -0.522367, 1.0]], ['2, k, 5', [-0.581793, -0.534162, 1.0]], ['2, k, 6', [-0.646454, -0.578036, 1.0]], ['2, k, 7', [-0.631655, -0.53872, 1.0]], ['2, k, 8', [-0.168619, -0.518738, 1.0]], ['2, k, 9', [-0.0195444, -0.527257, 1.0]], ['2, k, 10', [0.0272417, -0.54638, 1.0]], ['2, k, 11', [0.0867214, -0.518072, 1.0]], ['2, k, 12', [-0.380363, -0.957968, 1.0]], ['2, k, 13', [-0.448408, -1.17652, 1.0]], ['2, k, 14', [-0.475, -1.53938, 1.0]], ['2, k, 15', [-0.404278, -1.58307, 1.0]], ['2, k, 16', [-0.24722, -0.956366, 1.0]], ['2, k, 17', [-0.144238, -1.1768, 1.0]], ['2, k, 18', [-0.185597, -1.38361, 1.0]], ['2, k, 19', [-0.198682, -1.4876, 1.0]], ['2, k, 20', [-0.329062, -0.52265, 1.0]], ['2, k, 21', [-0.628619, -0.537574, 1.0]], ['2, k, 22', [-0.690634, -0.53791, 1.0]], ['2, k, 23', [0.128681, -0.510516, 1.0]], ['2, k, 24', [0.105563, -0.483026, 1.0]]]
[['2, k, 0', [-0.317167, -0.972888, 1.0]], ['2, k, 1', [-0.323988, -0.717536, 1.0]], ['2, k, 2', [-0.328704, -0.465495, 1.0]], ['2, k, 3', [-0.322566, -0.313224, 1.0]], ['2, k, 4', [-0.468836, -0.527752, 1.0]], ['2, k, 5', [-0.575055, -0.54354, 1.0]], ['2, k, 6', [-0.610266, -0.541617, 1.0]], ['2, k, 7', [-0.627051, -0.545671, 1.0]], ['2, k, 8', [-0.167052, -0.526119, 1.0]], ['2, k, 9', [-0.0125739, -0.532805, 1.0]], ['2, k, 10', [0.0700227, -0.534585, 1.0]], ['2, k, 11', [0.0949192, -0.525041, 1.0]], ['2, k, 12', [-0.380766, -0.963354, 1.0]], ['2, k, 13', [-0.450289, -1.18039, 1.0]], ['2, k, 14', [-0.475055, -1.54167, 1.0]], ['2, k, 15', [-0.411747, -1.58104, 1.0]], ['2, k, 16', [-0.246937, -0.962261, 1.0]], ['2, k, 17', [-0.142201, -1.18028, 1.0]], ['2, k, 18', [-0.182669, -1.3803, 1.0]], ['2, k, 19', [-0.194817, -1.48279, 1.0]], ['2, k, 20', [-0.327864, -0.528264, 1.0]], ['2, k, 21', [-0.634895, -0.546255, 1.0]], ['2, k, 22', [-0.679779, -0.540719, 1.0]], ['2, k, 23', [0.125881, -0.525931, 1.0]], ['2, k, 24', [0.143047, -0.498635, 1.0]]]
[['2, k, 0', [-0.31767, -0.976495, 1.0]], ['2, k, 1', [-0.323593, -0.721423, 1.0]], ['2, k, 2', [-0.327619, -0.469545, 1.0]], ['2, k, 3', [-0.322185, -0.316062, 1.0]], ['2, k, 4', [-0.468602, -0.532213, 1.0]], ['2, k, 5', [-0.571894, -0.551531, 1.0]], ['2, k, 6', [-0.576281, -0.56218, 1.0]], ['2, k, 7', [-0.605768, -0.551996, 1.0]], ['2, k, 8', [-0.165586, -0.531241, 1.0]], ['2, k, 9', [-0.0115544, -0.539833, 1.0]], ['2, k, 10', [0.0717884, -0.539728, 1.0]], ['2, k, 11', [0.0953161, -0.53104, 1.0]], ['2, k, 12', [-0.381238, -0.966632, 1.0]], ['2, k, 13', [-0.451608, -1.18281, 1.0]], ['2, k, 14', [-0.47356, -1.55158, 1.0]], ['2, k, 15', [-0.399337, -1.58617, 1.0]], ['2, k, 16', [-0.247493, -0.966168, 1.0]], ['2, k, 17', [-0.140681, -1.18273, 1.0]], ['2, k, 18', [-0.14686, -1.43795, 1.0]], ['2, k, 19', [-0.204429, -1.52988, 1.0]], ['2, k, 20', [-0.326933, -0.532282, 1.0]], ['2, k, 21', [-0.62438, -0.552942, 1.0]], ['2, k, 22', [-0.650181, -0.53811, 1.0]], ['2, k, 23', [0.119395, -0.53329, 1.0]], ['2, k, 24', [0.150884, -0.516619, 1.0]]]
[['2, k, 0', [-0.31775, -0.978216, 1.0]], ['2, k, 1', [-0.323526, -0.723779, 1.0]], ['2, k, 2', [-0.327508, -0.472595, 1.0]], ['2, k, 3', [-0.321603, -0.319979, 1.0]], ['2, k, 4', [-0.468603, -0.532477, 1.0]], ['2, k, 5', [-0.573465, -0.553752, 1.0]], ['2, k, 6', [-0.62085, -0.557967, 1.0]], ['2, k, 7', [-0.627714, -0.5566, 1.0]], ['2, k, 8', [-0.165617, -0.532005, 1.0]], ['2, k, 9', [-0.0167316, -0.54583, 1.0]], ['2, k, 10', [0.071724, -0.535186, 1.0]], ['2, k, 11', [0.100658, -0.53591, 1.0]], ['2, k, 12', [-0.38119, -0.968531, 1.0]], ['2, k, 13', [-0.452643, -1.18427, 1.0]], ['2, k, 14', [-0.468038, -1.53083, 1.0]], ['2, k, 15', [-0.41351, -1.57031, 1.0]], ['2, k, 16', [-0.2477, -0.967734, 1.0]], ['2, k, 17', [-0.139485, -1.18475, 1.0]], ['2, k, 18', [-0.143576, -1.44241, 1.0]], ['2, k, 19', [-0.203269, -1.53292, 1.0]], ['2, k, 20', [-0.326817, -0.535156, 1.0]], ['2, k, 21', [-0.632209, -0.558513, 1.0]], ['2, k, 22', [-0.678374, -0.547444, 1.0]], ['2, k, 23', [0.130528, -0.53333, 1.0]], ['2, k, 24', [0.151135, -0.516153, 1.0]]]
[['2, k, 0', [-0.317685, -0.979205, 1.0]], ['2, k, 1', [-0.323416, -0.725528, 1.0]], ['2, k, 2', [-0.327429, -0.475133, 1.0]], ['2, k, 3', [-0.321449, -0.321248, 1.0]], ['2, k, 4', [-0.468564, -0.532769, 1.0]], ['2, k, 5', [-0.575353, -0.556166, 1.0]], ['2, k, 6', [-0.620496, -0.558024, 1.0]], ['2, k, 7', [-0.628328, -0.558025, 1.0]], ['2, k, 8', [-0.165539, -0.532888, 1.0]], ['2, k, 9', [-0.0160277, -0.548108, 1.0]], ['2, k, 10', [0.00898223, -0.547674, 1.0]], ['2, k, 11', [0.0789933, -0.541967, 1.0]], ['2, k, 12', [-0.380981, -0.969452, 1.0]], ['2, k, 13', [-0.453513, -1.18635, 1.0]], ['2, k, 14', [-0.45993, -1.54674, 1.0]], ['2, k, 15', [-0.396249, -1.5861, 1.0]], ['2, k, 16', [-0.247808, -0.968808, 1.0]], ['2, k, 17', [-0.138445, -1.18708, 1.0]], ['2, k, 18', [-0.143613, -1.44497, 1.0]], ['2, k, 19', [-0.202457, -1.53623, 1.0]], ['2, k, 20', [-0.326716, -0.537496, 1.0]], ['2, k, 21', [-0.635856, -0.560779, 1.0]], ['2, k, 22', [-0.679681, -0.550542, 1.0]], ['2, k, 23', [0.120905, -0.541259, 1.0]], ['2, k, 24', [0.120587, -0.506878, 1.0]]]
[['2, k, 0', [-0.318836, -0.980408, 1.0]], ['2, k, 1', [-0.323465, -0.726665, 1.0]], ['2, k, 2', [-0.326793, -0.476195, 1.0]], ['2, k, 3', [-0.321072, -0.3227, 1.0]], ['2, k, 4', [-0.468573, -0.533166, 1.0]], ['2, k, 5', [-0.577189, -0.559156, 1.0]], ['2, k, 6', [-0.621438, -0.557926, 1.0]], ['2, k, 7', [-0.630995, -0.559309, 1.0]], ['2, k, 8', [-0.164927, -0.538061, 1.0]], ['2, k, 9', [-0.0243735, -0.5711, 1.0]], ['2, k, 10', [0.0683631, -0.554817, 1.0]], ['2, k, 11', [0.094985, -0.541568, 1.0]], ['2, k, 12', [-0.382192, -0.970414, 1.0]], ['2, k, 13', [-0.45367, -1.18715, 1.0]], ['2, k, 14', [-0.464767, -1.54658, 1.0]], ['2, k, 15', [-0.392376, -1.58413, 1.0]], ['2, k, 16', [-0.248911, -0.970279, 1.0]], ['2, k, 17', [-0.13809, -1.18784, 1.0]], ['2, k, 18', [-0.1465, -1.44458, 1.0]], ['2, k, 19', [-0.204173, -1.53602, 1.0]], ['2, k, 20', [-0.32625, -0.538557, 1.0]], ['2, k, 21', [-0.640572, -0.562534, 1.0]], ['2, k, 22', [-0.684671, -0.5521, 1.0]], ['2, k, 23', [0.125219, -0.538958, 1.0]], ['2, k, 24', [0.150052, -0.515116, 1.0]]]
[['2, k, 0', [-0.318803, -0.980694, 1.0]], ['2, k, 1', [-0.323086, -0.727137, 1.0]], ['2, k, 2', [-0.326037, -0.476672, 1.0]], ['2, k, 3', [-0.320985, -0.323147, 1.0]], ['2, k, 4', [-0.468563, -0.533258, 1.0]], ['2, k, 5', [-0.577292, -0.55923, 1.0]], ['2, k, 6', [-0.621535, -0.557946, 1.0]], ['2, k, 7', [-0.63125, -0.558184, 1.0]], ['2, k, 8', [-0.164409, -0.539819, 1.0]], ['2, k, 9', [-0.0163847, -0.553438, 1.0]], ['2, k, 10', [0.00800789, -0.549721, 1.0]], ['2, k, 11', [0.0760373, -0.542663, 1.0]], ['2, k, 12', [-0.382192, -0.970629, 1.0]], ['2, k, 13', [-0.454385, -1.189, 1.0]], ['2, k, 14', [-0.468419, -1.54621, 1.0]], ['2, k, 15', [-0.420178, -1.58199, 1.0]], ['2, k, 16', [-0.248845, -0.97067, 1.0]], ['2, k, 17', [-0.138051, -1.18963, 1.0]], ['2, k, 18', [-0.149665, -1.44461, 1.0]], ['2, k, 19', [-0.203104, -1.53754, 1.0]], ['2, k, 20', [-0.325591, -0.539046, 1.0]], ['2, k, 21', [-0.633746, -0.562213, 1.0]], ['2, k, 22', [-0.683142, -0.552403, 1.0]], ['2, k, 23', [0.112902, -0.544897, 1.0]], ['2, k, 24', [0.116562, -0.505857, 1.0]]]
