[['2, k, 0', [0.05864429, 0.02415981, 1.0]], ['2, k, 1', [0.06171197, 0.3396224, 1.0]], ['2, k, 2', [0.06388293, 0.6414365, 1.0]], ['2, k, 3', [0.04747858, 0.7694126, 1.0]], ['2, k, 4', [-0.09566399, 0.5133358, 1.0]], ['2, k, 5', [-0.1382839, 0.2265587, 1.0]], ['2, k, 6', [-0.2368126, 0.03086316, 1.0]], ['2, k, 7', [-0.2983981, -0.0105276, 1.0]], ['2, k, 8', [0.2267913, 0.5441616, 1.0]], ['2, k, 9', [0.2615431, 0.2831888, 1.0]], ['2, k, 10', [0.2998047, 0.05262705, 1.0]], ['2, k, 11', [0.3026116, 0.01656139, 1.0]], ['2, k, 12', [-0.01282389, 0.02577315, 1.0]], ['2, k, 13', [-0.04534718, -0.3867646, 1.0]], ['2, k, 14', [-0.06520434, -0.7036676, 1.0]], ['2, k, 15', [-0.08861625, -0.7469619, 1.0]], ['2, k, 16', [0.127744, 0.0216575, 1.0]], ['2, k, 17', [0.1707566, -0.4360412, 1.0]], ['2, k, 18', [0.2363428, -0.7087861, 1.0]], ['2, k, 19', [0.2321705, -0.7497475, 1.0]], ['2, k, 20', [0.06344336, 0.5679056, 1.0]], ['2, k, 21', [-0.3384332, -0.08233482, 1.0]], ['2, k, 22', [-0.34436, 0.0390281, 1.0]], ['2, k, 23', [0.2900651, -0.06204615, 1.0]], ['2, k, 24', [0.2791158, -0.02757417, 1.0]]]
[['2, k, 0', [0.05341015, 0.02476355, 1.0]], ['2, k, 1', [0.05877074, 0.3398071, 1.0]], ['2, k, 2', [0.06384747, 0.6409947, 1.0]], ['2, k, 3', [0.04753255, 0.7694519, 1.0]], ['2, k, 4', [-0.09726497, 0.515425, 1.0]], ['2, k, 5', [-0.140429, 0.2888916, 1.0]], ['2, k, 6', [-0.2849323, 0.2790458, 1.0]], ['2, k, 7', [-0.3551345, 0.2868322, 1.0]], ['2, k, 8', [0.2254677, 0.5428576, 1.0]], ['2, k, 9', [0.2605282, 0.2804222, 1.0]], ['2, k, 10', [0.2998919, 0.05025425, 1.0]], ['2, k, 11', [0.3023346, 0.01538751, 1.0]], ['2, k, 12', [-0.01814708, 0.027622, 1.0]], ['2, k, 13', [-0.05054988, -0.3838652, 1.0]], ['2, k, 14', [-0.04909285, -0.6977318, 1.0]], ['2, k, 15', [-0.08784951, -0.7422747, 1.0]], ['2, k, 16', [0.1229362, 0.02037934, 1.0]], ['2, k, 17', [0.1688523, -0.4366862, 1.0]], ['2, k, 18', [0.2222695, -0.7076351, 1.0]], ['2, k, 19', [0.2312988, -0.7450309, 1.0]], ['2, k, 20', [0.06259345, 0.5675974, 1.0]], ['2, k, 21', [-0.417354, 0.2569141, 1.0]], ['2, k, 22', [-0.3925738, 0.3164532, 1.0]], ['2, k, 23', [0.3113908, -0.07086454, 1.0]], ['2, k, 24', [0.2853714, -0.01443271, 1.0]]]
[['2, k, 0', [0.05296804, 0.02468547, 1.0]], ['2, k, 1', [0.0586308, 0.339793, 1.0]], ['2, k, 2', [0.06393544, 0.6410779, 1.0]], ['2, k, 3', [0.0480009, 0.7695518, 1.0]], ['2, k, 4', [-0.09777261, 0.5153923, 1.0]], ['2, k, 5', [-0.1402545, 0.290063, 1.0]], ['2, k, 6', [-0.2799845, 0.2984767, 1.0]], ['2, k, 7', [-0.3086306, 0.316399, 1.0]], ['2, k, 8', [0.2253508, 0.542742, 1.0]], ['2, k, 9', [0.2602721, 0.2800294, 1.0]], ['2, k, 10', [0.2987642, 0.06504768, 1.0]], ['2, k, 11', [0.301964, 0.02407828, 1.0]], ['2, k, 12', [-0.01843675, 0.02758228, 1.0]], ['2, k, 13', [-0.0508378, -0.3837933, 1.0]], ['2, k, 14', [-0.04897, -0.6975639, 1.0]], ['2, k, 15', [-0.08892822, -0.7446289, 1.0]], ['2, k, 16', [0.1223519, 0.02032844, 1.0]], ['2, k, 17', [0.1687615, -0.4368331, 1.0]], ['2, k, 18', [0.2228957, -0.7072603, 1.0]], ['2, k, 19', [0.2310018, -0.7452217, 1.0]], ['2, k, 20', [0.06262597, 0.5676549, 1.0]], ['2, k, 21', [-0.3622686, 0.311839, 1.0]], ['2, k, 22', [-0.3253683, 0.3451592, 1.0]], ['2, k, 23', [0.2922502, -0.03881189, 1.0]], ['2, k, 24', [0.2854824, -0.01670745, 1.0]]]
[['2, k, 0', [0.05294146, 0.02463004, 1.0]], ['2, k, 1', [0.05870343, 0.3397457, 1.0]], ['2, k, 2', [0.0641596, 0.6410975, 1.0]], ['2, k, 3', [0.04821621, 0.7694924, 1.0]], ['2, k, 4', [-0.09814158, 0.5152322, 1.0]], ['2, k, 5', [-0.1406193, 0.2911778, 1.0]], ['2, k, 6', [-0.2749938, 0.3184607, 1.0]], ['2, k, 7', [-0.3035704, 0.3425738, 1.0]], ['2, k, 8', [0.2252965, 0.5424768, 1.0]], ['2, k, 9', [0.2599578, 0.2795363, 1.0]], ['2, k, 10', [0.2924054, 0.04283176, 1.0]], ['2, k, 11', [0.302564, -0.01105651, 1.0]], ['2, k, 12', [-0.01845917, 0.02754556, 1.0]], ['2, k, 13', [-0.05123196, -0.3834721, 1.0]], ['2, k, 14', [-0.05880614, -0.7002776, 1.0]], ['2, k, 15', [-0.08821569, -0.7444562, 1.0]], ['2, k, 16', [0.1223268, 0.02029118, 1.0]], ['2, k, 17', [0.1684816, -0.4371067, 1.0]], ['2, k, 18', [0.2347162, -0.7108114, 1.0]], ['2, k, 19', [0.2278176, -0.7491129, 1.0]], ['2, k, 20', [0.06281678, 0.5676557, 1.0]], ['2, k, 21', [-0.3605727, 0.3473121, 1.0]], ['2, k, 22', [-0.2913054, 0.3687397, 1.0]], ['2, k, 23', [0.3088493, -0.082096, 1.0]], ['2, k, 24', [0.338075, 0.004973827, 1.0]]]
[['2, k, 0', [0.05271089, 0.02439146, 1.0]], ['2, k, 1', [0.05865565, 0.3395558, 1.0]], ['2, k, 2', [0.06427241, 0.6409251, 1.0]], ['2, k, 3', [0.04857236, 0.7695869, 1.0]], ['2, k, 4', [-0.0983941, 0.5151674, 1.0]], ['2, k, 5', [-0.1423348, 0.2979957, 1.0]], ['2, k, 6', [-0.2754976, 0.3413318, 1.0]], ['2, k, 7', [-0.3170992, 0.3789931, 1.0]], ['2, k, 8', [0.2251415, 0.5417393, 1.0]], ['2, k, 9', [0.2596275, 0.2794919, 1.0]], ['2, k, 10', [0.2986929, 0.05750518, 1.0]], ['2, k, 11', [0.3008753, 0.01817236, 1.0]], ['2, k, 12', [-0.01870291, 0.02730492, 1.0]], ['2, k, 13', [-0.05177499, -0.3832387, 1.0]], ['2, k, 14', [-0.05675846, -0.7000405, 1.0]], ['2, k, 15', [-0.08901992, -0.7447552, 1.0]], ['2, k, 16', [0.1221352, 0.02012043, 1.0]], ['2, k, 17', [0.1683809, -0.4371214, 1.0]], ['2, k, 18', [0.2378789, -0.7114346, 1.0]], ['2, k, 19', [0.2271463, -0.7497833, 1.0]], ['2, k, 20', [0.0628901, 0.5674805, 1.0]], ['2, k, 21', [-0.3810526, 0.391684, 1.0]], ['2, k, 22', [-0.3057683, 0.4042958, 1.0]], ['2, k, 23', [0.312306, -0.04988087, 1.0]], ['2, k, 24', [0.3381694, 0.01289552, 1.0]]]
[['2, k, 0', [0.05270239, 0.0241551, 1.0]], ['2, k, 1', [0.05869282, 0.3394176, 1.0]], ['2, k, 2', [0.06433998, 0.6409627, 1.0]], ['2, k, 3', [0.04894015, 0.7694665, 1.0]], ['2, k, 4', [-0.09657689, 0.5143731, 1.0]], ['2, k, 5', [-0.1439536, 0.2988055, 1.0]], ['2, k, 6', [-0.2710499, 0.3612784, 1.0]], ['2, k, 7', [-0.3019171, 0.4059742, 1.0]], ['2, k, 8', [0.2251758, 0.5412167, 1.0]], ['2, k, 9', [0.2596377, 0.278579, 1.0]], ['2, k, 10', [0.2994224, 0.06076837, 1.0]], ['2, k, 11', [0.3015492, 0.01810645, 1.0]], ['2, k, 12', [-0.01872492, 0.02712487, 1.0]], ['2, k, 13', [-0.05264775, -0.3830156, 1.0]], ['2, k, 14', [-0.05589455, -0.6996871, 1.0]], ['2, k, 15', [-0.08877663, -0.7452697, 1.0]], ['2, k, 16', [0.1221438, 0.01987672, 1.0]], ['2, k, 17', [0.1680104, -0.4375066, 1.0]], ['2, k, 18', [0.2387542, -0.711688, 1.0]], ['2, k, 19', [0.2304241, -0.7516032, 1.0]], ['2, k, 20', [0.06295822, 0.5674691, 1.0]], ['2, k, 21', [-0.3621422, 0.4301116, 1.0]], ['2, k, 22', [-0.360733, 0.4121438, 1.0]], ['2, k, 23', [0.3090594, -0.05967629, 1.0]], ['2, k, 24', [0.2916877, -0.02347445, 1.0]]]
[['2, k, 0', [0.05267496, 0.02398298, 1.0]], ['2, k, 1', [0.05870893, 0.3393476, 1.0]], ['2, k, 2', [0.06438897, 0.6410303, 1.0]], ['2, k, 3', [0.04921468, 0.7694176, 1.0]], ['2, k, 4', [-0.09725576, 0.5141509, 1.0]], ['2, k, 5', [-0.1458575, 0.297936, 1.0]], ['2, k, 6', [-0.2594578, 0.3971911, 1.0]], ['2, k, 7', [-0.2937879, 0.4339153, 1.0]], ['2, k, 8', [0.2254082, 0.5408656, 1.0]], ['2, k, 9', [0.2595694, 0.2781856, 1.0]], ['2, k, 10', [0.2996618, 0.05594783, 1.0]], ['2, k, 11', [0.3008597, 0.0180778, 1.0]], ['2, k, 12', [-0.01874778, 0.02689554, 1.0]], ['2, k, 13', [-0.05280587, -0.3832009, 1.0]], ['2, k, 14', [-0.05145043, -0.6989248, 1.0]], ['2, k, 15', [-0.0889333, -0.745412, 1.0]], ['2, k, 16', [0.1221144, 0.01979381, 1.0]], ['2, k, 17', [0.1679747, -0.4375183, 1.0]], ['2, k, 18', [0.2395773, -0.7119647, 1.0]], ['2, k, 19', [0.2334901, -0.753334, 1.0]], ['2, k, 20', [0.06300379, 0.5674993, 1.0]], ['2, k, 21', [-0.3479856, 0.4622352, 1.0]], ['2, k, 22', [-0.2839611, 0.4608261, 1.0]], ['2, k, 23', [0.2867099, -0.07215962, 1.0]], ['2, k, 24', [0.2774843, -0.01145383, 1.0]]]
[['2, k, 0', [0.05269472, 0.02393906, 1.0]], ['2, k, 1', [0.05872877, 0.3393169, 1.0]], ['2, k, 2', [0.06441043, 0.6409999, 1.0]], ['2, k, 3', [0.04943336, 0.7692731, 1.0]], ['2, k, 4', [-0.09784243, 0.5137298, 1.0]], ['2, k, 5', [-0.1442134, 0.2991093, 1.0]], ['2, k, 6', [-0.2537176, 0.4114684, 1.0]], ['2, k, 7', [-0.288432, 0.4614891, 1.0]], ['2, k, 8', [0.2254232, 0.5408222, 1.0]], ['2, k, 9', [0.2595268, 0.2781599, 1.0]], ['2, k, 10', [0.2998032, 0.05409798, 1.0]], ['2, k, 11', [0.3006976, 0.01879911, 1.0]], ['2, k, 12', [-0.01865619, 0.02670675, 1.0]], ['2, k, 13', [-0.05278546, -0.3832223, 1.0]], ['2, k, 14', [-0.05150538, -0.6983332, 1.0]], ['2, k, 15', [-0.08857441, -0.7452878, 1.0]], ['2, k, 16', [0.1221099, 0.01980394, 1.0]], ['2, k, 17', [0.1678326, -0.4375543, 1.0]], ['2, k, 18', [0.2401665, -0.7116442, 1.0]], ['2, k, 19', [0.2333105, -0.7531988, 1.0]], ['2, k, 20', [0.06302775, 0.5674693, 1.0]], ['2, k, 21', [-0.346451, 0.5005648, 1.0]], ['2, k, 22', [-0.2514057, 0.4812826, 1.0]], ['2, k, 23', [0.3111689, -0.05870454, 1.0]], ['2, k, 24', [0.2769999, 0.02204406, 1.0]]]
[['2, k, 0', [0.05270254, 0.02376304, 1.0]], ['2, k, 1', [0.05899005, 0.3391894, 1.0]], ['2, k, 2', [0.06502345, 0.6410369, 1.0]], ['2, k, 3', [0.04970003, 0.7691971, 1.0]], ['2, k, 4', [-0.0982549, 0.513545, 1.0]], ['2, k, 5', [-0.1478011, 0.3008365, 1.0]], ['2, k, 6', [-0.2459493, 0.4365835, 1.0]], ['2, k, 7', [-0.2923845, 0.4953391, 1.0]], ['2, k, 8', [0.2254658, 0.5408264, 1.0]], ['2, k, 9', [0.2594989, 0.2779865, 1.0]], ['2, k, 10', [0.3005345, 0.04779795, 1.0]], ['2, k, 11', [0.3020288, 0.006152243, 1.0]], ['2, k, 12', [-0.01860288, 0.02640074, 1.0]], ['2, k, 13', [-0.05310668, -0.3833278, 1.0]], ['2, k, 14', [-0.05146764, -0.6966556, 1.0]], ['2, k, 15', [-0.08844134, -0.7451735, 1.0]], ['2, k, 16', [0.1220668, 0.01978441, 1.0]], ['2, k, 17', [0.167702, -0.4373191, 1.0]], ['2, k, 18', [0.2269918, -0.7099113, 1.0]], ['2, k, 19', [0.2372767, -0.7457153, 1.0]], ['2, k, 20', [0.06355544, 0.5674605, 1.0]], ['2, k, 21', [-0.3460368, 0.5386931, 1.0]], ['2, k, 22', [-0.3518842, 0.4980913, 1.0]], ['2, k, 23', [0.3126299, -0.07527695, 1.0]], ['2, k, 24', [0.2657104, -0.01988119, 1.0]]]
[['2, k, 0', [0.05263795, 0.02361699, 1.0]], ['2, k, 1', [0.05898837, 0.3391232, 1.0]], ['2, k, 2', [0.06504613, 0.6410101, 1.0]], ['2, k, 3', [0.04989709, 0.7690944, 1.0]], ['2, k, 4', [-0.09883358, 0.5133924, 1.0]], ['2, k, 5', [-0.1403509, 0.2922218, 1.0]], ['2, k, 6', [-0.2376352, 0.4418373, 1.0]], ['2, k, 7', [-0.2879891, 0.519385, 1.0]], ['2, k, 8', [0.2254293, 0.5407644, 1.0]], ['2, k, 9', [0.259015, 0.2783505, 1.0]], ['2, k, 10', [0.3002234, 0.04799278, 1.0]], ['2, k, 11', [0.3018984, 0.006588783, 1.0]], ['2, k, 12', [-0.0186183, 0.0261998, 1.0]], ['2, k, 13', [-0.05389942, -0.3834546, 1.0]], ['2, k, 14', [-0.05137314, -0.6964419, 1.0]], ['2, k, 15', [-0.08871304, -0.7458544, 1.0]], ['2, k, 16', [0.1219452, 0.01968954, 1.0]], ['2, k, 17', [0.1674812, -0.4371874, 1.0]], ['2, k, 18', [0.2257008, -0.7079373, 1.0]], ['2, k, 19', [0.2372151, -0.7451081, 1.0]], ['2, k, 20', [0.06357446, 0.5674266, 1.0]], ['2, k, 21', [-0.3401214, 0.5613492, 1.0]], ['2, k, 22', [-0.3460539, 0.5208328, 1.0]], ['2, k, 23', [0.3112324, -0.07301778, 1.0]], ['2, k, 24', [0.3020751, -0.02423169, 1.0]]]
[['2, k, 0', [0.05261905, 0.02353737, 1.0]], ['2, k, 1', [0.05894954, 0.3390917, 1.0]], ['2, k, 2', [0.06493858, 0.6410223, 1.0]], ['2, k, 3', [0.05041095, 0.7693208, 1.0]], ['2, k, 4', [-0.09919157, 0.5132745, 1.0]], ['2, k, 5', [-0.1474707, 0.2979527, 1.0]], ['2, k, 6', [-0.2377394, 0.4663582, 1.0]], ['2, k, 7', [-0.2898268, 0.5499991, 1.0]], ['2, k, 8', [0.225494, 0.5407366, 1.0]], ['2, k, 9', [0.2587132, 0.2791131, 1.0]], ['2, k, 10', [0.3003523, 0.04670574, 1.0]], ['2, k, 11', [0.2986671, 0.003440345, 1.0]], ['2, k, 12', [-0.0185954, 0.02608722, 1.0]], ['2, k, 13', [-0.05396203, -0.3834768, 1.0]], ['2, k, 14', [-0.0511563, -0.6964641, 1.0]], ['2, k, 15', [-0.08865674, -0.7458438, 1.0]], ['2, k, 16', [0.121882, 0.01963428, 1.0]], ['2, k, 17', [0.1674588, -0.4371924, 1.0]], ['2, k, 18', [0.2240749, -0.7062828, 1.0]], ['2, k, 19', [0.2380797, -0.7442352, 1.0]], ['2, k, 20', [0.06349299, 0.567426, 1.0]], ['2, k, 21', [-0.3481324, 0.6041251, 1.0]], ['2, k, 22', [-0.3330394, 0.5382551, 1.0]], ['2, k, 23', [0.3064347, -0.0754564, 1.0]], ['2, k, 24', [0.2479118, -0.0267652, 1.0]]]
[['2, k, 0', [0.05250229, 0.02338659, 1.0]], ['2, k, 1', [0.05899587, 0.3390265, 1.0]], ['2, k, 2', [0.06523561, 0.6409993, 1.0]], ['2, k, 3', [0.05067294, 0.7692118, 1.0]], ['2, k, 4', [-0.0995086, 0.512845, 1.0]], ['2, k, 5', [-0.1516093, 0.3002922, 1.0]], ['2, k, 6', [-0.2429675, 0.5031351, 1.0]], ['2, k, 7', [-0.2801591, 0.566431, 1.0]], ['2, k, 8', [0.2255543, 0.5406414, 1.0]], ['2, k, 9', [0.2587121, 0.2787462, 1.0]], ['2, k, 10', [0.3007353, 0.04707523, 1.0]], ['2, k, 11', [0.3005915, 0.003821447, 1.0]], ['2, k, 12', [-0.01868396, 0.02597075, 1.0]], ['2, k, 13', [-0.05408871, -0.3832378, 1.0]], ['2, k, 14', [-0.05019363, -0.6961136, 1.0]], ['2, k, 15', [-0.087791, -0.7455987, 1.0]], ['2, k, 16', [0.1217348, 0.01948427, 1.0]], ['2, k, 17', [0.1673892, -0.4371917, 1.0]], ['2, k, 18', [0.2233246, -0.7070772, 1.0]], ['2, k, 19', [0.2380475, -0.7443471, 1.0]], ['2, k, 20', [0.06371137, 0.5673875, 1.0]], ['2, k, 21', [-0.3350283, 0.6245857, 1.0]], ['2, k, 22', [-0.324061, 0.5553815, 1.0]], ['2, k, 23', [0.3075005, -0.07617008, 1.0]], ['2, k, 24', [0.2595233, -0.02572701, 1.0]]]
[['2, k, 0', [0.0524758, 0.02318441, 1.0]], ['2, k, 1', [0.05901267, 0.3389283, 1.0]], ['2, k, 2', [0.06525542, 0.6409602, 1.0]], ['2, k, 3', [0.05076692, 0.7691675, 1.0]], ['2, k, 4', [-0.0998127, 0.5124629, 1.0]], ['2, k, 5', [-0.1551493, 0.3008673, 1.0]], ['2, k, 6', [-0.2409849, 0.55252, 1.0]], ['2, k, 7', [-0.2702992, 0.5781614, 1.0]], ['2, k, 8', [0.2255995, 0.5404295, 1.0]], ['2, k, 9', [0.2586605, 0.2787156, 1.0]], ['2, k, 10', [0.3003591, 0.04696231, 1.0]], ['2, k, 11', [0.3004975, 0.004855711, 1.0]], ['2, k, 12', [-0.01868668, 0.02569687, 1.0]], ['2, k, 13', [-0.05422707, -0.3834639, 1.0]], ['2, k, 14', [-0.05044243, -0.6991732, 1.0]], ['2, k, 15', [-0.08767162, -0.7458481, 1.0]], ['2, k, 16', [0.1216943, 0.0193764, 1.0]], ['2, k, 17', [0.1672136, -0.437144, 1.0]], ['2, k, 18', [0.2232444, -0.7073361, 1.0]], ['2, k, 19', [0.235659, -0.7438455, 1.0]], ['2, k, 20', [0.06373316, 0.5673391, 1.0]], ['2, k, 21', [-0.3196783, 0.6379516, 1.0]], ['2, k, 22', [-0.3144185, 0.5655056, 1.0]], ['2, k, 23', [0.3118616, -0.07832661, 1.0]], ['2, k, 24', [0.2555878, -0.02620071, 1.0]]]
[['2, k, 0', [0.05234387, 0.02309739, 1.0]], ['2, k, 1', [0.0589558, 0.3388604, 1.0]], ['2, k, 2', [0.06520935, 0.6408918, 1.0]], ['2, k, 3', [0.05091752, 0.7690762, 1.0]], ['2, k, 4', [-0.1010225, 0.5113205, 1.0]], ['2, k, 5', [-0.1813525, 0.3147089, 1.0]], ['2, k, 6', [-0.2383007, 0.5552583, 1.0]], ['2, k, 7', [-0.2551116, 0.5801773, 1.0]], ['2, k, 8', [0.2256623, 0.5403894, 1.0]], ['2, k, 9', [0.2586738, 0.2787092, 1.0]], ['2, k, 10', [0.3003741, 0.04807699, 1.0]], ['2, k, 11', [0.3014134, 0.01289445, 1.0]], ['2, k, 12', [-0.01881445, 0.02551615, 1.0]], ['2, k, 13', [-0.05418294, -0.3833871, 1.0]], ['2, k, 14', [-0.05047553, -0.6991382, 1.0]], ['2, k, 15', [-0.08829926, -0.7462388, 1.0]], ['2, k, 16', [0.1215403, 0.01940397, 1.0]], ['2, k, 17', [0.1671978, -0.4371443, 1.0]], ['2, k, 18', [0.2223709, -0.7064629, 1.0]], ['2, k, 19', [0.2390229, -0.7433254, 1.0]], ['2, k, 20', [0.06369063, 0.567277, 1.0]], ['2, k, 21', [-0.2932205, 0.6416453, 1.0]], ['2, k, 22', [-0.3061839, 0.5767355, 1.0]], ['2, k, 23', [0.3109074, -0.07651981, 1.0]], ['2, k, 24', [0.2611185, -0.02418576, 1.0]]]
[['2, k, 0', [0.05230832, 0.02301824, 1.0]], ['2, k, 1', [0.05893892, 0.3387814, 1.0]], ['2, k, 2', [0.0651894, 0.6408136, 1.0]], ['2, k, 3', [0.05108295, 0.7689543, 1.0]], ['2, k, 4', [-0.1012496, 0.5112625, 1.0]], ['2, k, 5', [-0.1817351, 0.3146929, 1.0]], ['2, k, 6', [-0.2327051, 0.5634693, 1.0]], ['2, k, 7', [-0.2595872, 0.6099365, 1.0]], ['2, k, 8', [0.2257748, 0.5400975, 1.0]], ['2, k, 9', [0.258744, 0.27848, 1.0]], ['2, k, 10', [0.300123, 0.04788493, 1.0]], ['2, k, 11', [0.3022696, 0.01092643, 1.0]], ['2, k, 12', [-0.01887708, 0.02543836, 1.0]], ['2, k, 13', [-0.05426754, -0.3833299, 1.0]], ['2, k, 14', [-0.05006685, -0.6987443, 1.0]], ['2, k, 15', [-0.08824006, -0.7462267, 1.0]], ['2, k, 16', [0.1215275, 0.01935162, 1.0]], ['2, k, 17', [0.1671514, -0.4370025, 1.0]], ['2, k, 18', [0.2218565, -0.7073781, 1.0]], ['2, k, 19', [0.2360408, -0.7429826, 1.0]], ['2, k, 20', [0.06367477, 0.5672019, 1.0]], ['2, k, 21', [-0.2993905, 0.6798989, 1.0]], ['2, k, 22', [-0.2989436, 0.5836455, 1.0]], ['2, k, 23', [0.3158596, -0.07472769, 1.0]], ['2, k, 24', [0.2859825, -0.02900654, 1.0]]]
[['2, k, 0', [0.05227778, 0.02288445, 1.0]], ['2, k, 1', [0.05893618, 0.3386402, 1.0]], ['2, k, 2', [0.06518427, 0.6406781, 1.0]], ['2, k, 3', [0.05120739, 0.7688233, 1.0]], ['2, k, 4', [-0.1023685, 0.5101361, 1.0]], ['2, k, 5', [-0.182174, 0.3125857, 1.0]], ['2, k, 6', [-0.2283364, 0.5612972, 1.0]], ['2, k, 7', [-0.2529945, 0.6164302, 1.0]], ['2, k, 8', [0.2258709, 0.5399777, 1.0]], ['2, k, 9', [0.2587424, 0.2785388, 1.0]], ['2, k, 10', [0.3002051, 0.04825534, 1.0]], ['2, k, 11', [0.3022522, 0.01389349, 1.0]], ['2, k, 12', [-0.01899634, 0.0252864, 1.0]], ['2, k, 13', [-0.05423298, -0.3833153, 1.0]], ['2, k, 14', [-0.04992513, -0.6988217, 1.0]], ['2, k, 15', [-0.08877513, -0.7464639, 1.0]], ['2, k, 16', [0.121569, 0.01927489, 1.0]], ['2, k, 17', [0.1669941, -0.4366155, 1.0]], ['2, k, 18', [0.234463, -0.7108246, 1.0]], ['2, k, 19', [0.2339134, -0.7487982, 1.0]], ['2, k, 20', [0.06367415, 0.5670685, 1.0]], ['2, k, 21', [-0.2943547, 0.6900478, 1.0]], ['2, k, 22', [-0.2925853, 0.5874739, 1.0]], ['2, k, 23', [0.3137444, -0.07309066, 1.0]], ['2, k, 24', [0.3011123, 0.007684286, 1.0]]]
[['2, k, 0', [0.05228183, 0.02288876, 1.0]], ['2, k, 1', [0.05896689, 0.3386359, 1.0]], ['2, k, 2', [0.06528065, 0.6406684, 1.0]], ['2, k, 3', [0.0512618, 0.768824, 1.0]], ['2, k, 4', [-0.102886, 0.5100932, 1.0]], ['2, k, 5', [-0.1815419, 0.3117592, 1.0]], ['2, k, 6', [-0.2238679, 0.5688624, 1.0]], ['2, k, 7', [-0.2484292, 0.6179107, 1.0]], ['2, k, 8', [0.2259422, 0.5396401, 1.0]], ['2, k, 9', [0.2587911, 0.2784808, 1.0]], ['2, k, 10', [0.3003109, 0.04885386, 1.0]], ['2, k, 11', [0.3018184, 0.01368356, 1.0]], ['2, k, 12', [-0.0190824, 0.02524489, 1.0]], ['2, k, 13', [-0.05464321, -0.3828632, 1.0]], ['2, k, 14', [-0.05009523, -0.6984019, 1.0]], ['2, k, 15', [-0.08843346, -0.7465219, 1.0]], ['2, k, 16', [0.1216474, 0.01934613, 1.0]], ['2, k, 17', [0.1669048, -0.4361968, 1.0]], ['2, k, 18', [0.2371906, -0.7107975, 1.0]], ['2, k, 19', [0.2384601, -0.7480476, 1.0]], ['2, k, 20', [0.06374483, 0.567062, 1.0]], ['2, k, 21', [-0.286723, 0.6869965, 1.0]], ['2, k, 22', [-0.2878411, 0.5912569, 1.0]], ['2, k, 23', [0.3090105, -0.06587217, 1.0]], ['2, k, 24', [0.2603523, -0.02396903, 1.0]]]
[['2, k, 0', [0.05219853, 0.02274024, 1.0]], ['2, k, 1', [0.0590054, 0.3385864, 1.0]], ['2, k, 2', [0.06539061, 0.6406341, 1.0]], ['2, k, 3', [0.05130029, 0.7685997, 1.0]], ['2, k, 4', [-0.1030608, 0.5096908, 1.0]], ['2, k, 5', [-0.1554833, 0.2954314, 1.0]], ['2, k, 6', [-0.2228032, 0.5706511, 1.0]], ['2, k, 7', [-0.2488736, 0.6217258, 1.0]], ['2, k, 8', [0.2261075, 0.5393882, 1.0]], ['2, k, 9', [0.259175, 0.2783898, 1.0]], ['2, k, 10', [0.3004041, 0.04902457, 1.0]], ['2, k, 11', [0.2998522, 0.01474192, 1.0]], ['2, k, 12', [-0.01922578, 0.02503113, 1.0]], ['2, k, 13', [-0.05451454, -0.3828394, 1.0]], ['2, k, 14', [-0.0498481, -0.6983432, 1.0]], ['2, k, 15', [-0.08829917, -0.7464333, 1.0]], ['2, k, 16', [0.1216199, 0.01929662, 1.0]], ['2, k, 17', [0.1669491, -0.4358537, 1.0]], ['2, k, 18', [0.2307738, -0.7103751, 1.0]], ['2, k, 19', [0.236813, -0.7454478, 1.0]], ['2, k, 20', [0.06382301, 0.5670306, 1.0]], ['2, k, 21', [-0.28769, 0.6944613, 1.0]], ['2, k, 22', [-0.2902628, 0.5913822, 1.0]], ['2, k, 23', [0.3158918, -0.04546654, 1.0]], ['2, k, 24', [0.3097412, -0.02872283, 1.0]]]
[['2, k, 0', [0.05228185, 0.02261128, 1.0]], ['2, k, 1', [0.05913892, 0.3384911, 1.0]], ['2, k, 2', [0.06554312, 0.6405814, 1.0]], ['2, k, 3', [0.05134664, 0.7685296, 1.0]], ['2, k, 4', [-0.103439, 0.509128, 1.0]], ['2, k, 5', [-0.1701566, 0.3030663, 1.0]], ['2, k, 6', [-0.2224663, 0.5725797, 1.0]], ['2, k, 7', [-0.2499694, 0.6213463, 1.0]], ['2, k, 8', [0.2263187, 0.5389798, 1.0]], ['2, k, 9', [0.2592004, 0.2783763, 1.0]], ['2, k, 10', [0.2999021, 0.050372, 1.0]], ['2, k, 11', [0.3020681, 0.01141796, 1.0]], ['2, k, 12', [-0.01919127, 0.02477502, 1.0]], ['2, k, 13', [-0.0542983, -0.3828383, 1.0]], ['2, k, 14', [-0.06583497, -0.7058076, 1.0]], ['2, k, 15', [-0.08635382, -0.7448709, 1.0]], ['2, k, 16', [0.1217587, 0.01930151, 1.0]], ['2, k, 17', [0.1670294, -0.4355676, 1.0]], ['2, k, 18', [0.2339863, -0.7039336, 1.0]], ['2, k, 19', [0.2356959, -0.7445431, 1.0]], ['2, k, 20', [0.0639758, 0.5669695, 1.0]], ['2, k, 21', [-0.2926972, 0.6930973, 1.0]], ['2, k, 22', [-0.2869822, 0.5906649, 1.0]], ['2, k, 23', [0.3106631, -0.07374568, 1.0]], ['2, k, 24', [0.3061888, -0.02344919, 1.0]]]
