[['2, k, 0', [-0.19209, -0.274801, 1.0]], ['2, k, 1', [-0.151384, 0.0121166, 1.0]], ['2, k, 2', [-0.11077, 0.292472, 1.0]], ['2, k, 3', [-0.0866607, 0.426097, 1.0]], ['2, k, 4', [-0.259463, 0.248746, 1.0]], ['2, k, 5', [-0.3527, 0.436664, 1.0]], ['2, k, 6', [-0.353218, 0.602172, 1.0]], ['2, k, 7', [-0.31406, 0.667332, 1.0]], ['2, k, 8', [0.04263, 0.217388, 1.0]], ['2, k, 9', [0.209347, 0.297049, 1.0]], ['2, k, 10', [0.294718, 0.44278, 1.0]], ['2, k, 11', [0.310965, 0.506113, 1.0]], ['2, k, 12', [-0.258333, -0.264036, 1.0]], ['2, k, 13', [-0.268899, -0.575808, 1.0]], ['2, k, 14', [-0.269402, -0.739991, 1.0]], ['2, k, 15', [-0.280951, -0.856472, 1.0]], ['2, k, 16', [-0.120809, -0.278377, 1.0]], ['2, k, 17', [0.00886979, -0.563281, 1.0]], ['2, k, 18', [-0.0139094, -0.765146, 1.0]], ['2, k, 19', [-0.000736764, -0.881626, 1.0]], ['2, k, 20', [-0.120935, 0.223345, 1.0]], ['2, k, 21', [-0.296394, 0.69816, 1.0]], ['2, k, 22', [-0.356297, 0.681, 1.0]], ['2, k, 23', [0.32307, 0.563313, 1.0]], ['2, k, 24', [0.344912, 0.49888, 1.0]]]
[['2, k, 0', [-0.161808, -0.233261, 1.0]], ['2, k, 1', [-0.122988, 0.027998, 1.0]], ['2, k, 2', [-0.0769, 0.282866, 1.0]], ['2, k, 3', [-0.0216308, 0.411056, 1.0]], ['2, k, 4', [-0.231611, 0.260943, 1.0]], ['2, k, 5', [-0.222992, 0.494454, 1.0]], ['2, k, 6', [-0.133245, 0.656449, 1.0]], ['2, k, 7', [-0.0831551, 0.695271, 1.0]], ['2, k, 8', [0.0582662, 0.20702, 1.0]], ['2, k, 9', [0.255657, 0.210013, 1.0]], ['2, k, 10', [0.425382, 0.31995, 1.0]], ['2, k, 11', [0.467728, 0.3675, 1.0]], ['2, k, 12', [-0.227193, -0.220798, 1.0]], ['2, k, 13', [-0.266156, -0.528871, 1.0]], ['2, k, 14', [-0.281041, -0.776629, 1.0]], ['2, k, 15', [-0.276874, -0.831817, 1.0]], ['2, k, 16', [-0.0925448, -0.239656, 1.0]], ['2, k, 17', [-0.0495565, -0.568117, 1.0]], ['2, k, 18', [-0.018422, -0.789188, 1.0]], ['2, k, 19', [-0.0172052, -0.844247, 1.0]], ['2, k, 20', [-0.0889306, 0.220354, 1.0]], ['2, k, 21', [-0.0211977, 0.718248, 1.0]], ['2, k, 22', [-0.100083, 0.735456, 1.0]], ['2, k, 23', [0.497326, 0.400971, 1.0]], ['2, k, 24', [0.399734, 0.427871, 1.0]]]
[['2, k, 0', [-0.161883, -0.233125, 1.0]], ['2, k, 1', [-0.123069, 0.0281792, 1.0]], ['2, k, 2', [-0.078443, 0.283472, 1.0]], ['2, k, 3', [-0.0127439, 0.41152, 1.0]], ['2, k, 4', [-0.22455, 0.264256, 1.0]], ['2, k, 5', [-0.21463, 0.497488, 1.0]], ['2, k, 6', [-0.121891, 0.659159, 1.0]], ['2, k, 7', [-0.0689146, 0.694551, 1.0]], ['2, k, 8', [0.0668636, 0.200657, 1.0]], ['2, k, 9', [0.260402, 0.197863, 1.0]], ['2, k, 10', [0.422999, 0.296437, 1.0]], ['2, k, 11', [0.478304, 0.355819, 1.0]], ['2, k, 12', [-0.227023, -0.220442, 1.0]], ['2, k, 13', [-0.266161, -0.52888, 1.0]], ['2, k, 14', [-0.280948, -0.775539, 1.0]], ['2, k, 15', [-0.286159, -0.892342, 1.0]], ['2, k, 16', [-0.0929138, -0.239553, 1.0]], ['2, k, 17', [-0.0504343, -0.569035, 1.0]], ['2, k, 18', [-0.0197039, -0.788118, 1.0]], ['2, k, 19', [-0.0162388, -0.843056, 1.0]], ['2, k, 20', [-0.0897645, 0.220726, 1.0]], ['2, k, 21', [-0.0152181, 0.724883, 1.0]], ['2, k, 22', [-0.0870055, 0.731775, 1.0]], ['2, k, 23', [0.509376, 0.38902, 1.0]], ['2, k, 24', [0.406205, 0.420639, 1.0]]]
[['2, k, 0', [-0.162103, -0.233205, 1.0]], ['2, k, 1', [-0.122495, 0.0279366, 1.0]], ['2, k, 2', [-0.0774731, 0.283036, 1.0]], ['2, k, 3', [-0.00554737, 0.417418, 1.0]], ['2, k, 4', [-0.220877, 0.262544, 1.0]], ['2, k, 5', [-0.199257, 0.497344, 1.0]], ['2, k, 6', [-0.0632325, 0.670866, 1.0]], ['2, k, 7', [-0.0333392, 0.697246, 1.0]], ['2, k, 8', [0.0717455, 0.197792, 1.0]], ['2, k, 9', [0.2662, 0.188973, 1.0]], ['2, k, 10', [0.42671, 0.29103, 1.0]], ['2, k, 11', [0.485798, 0.348258, 1.0]], ['2, k, 12', [-0.227166, -0.22053, 1.0]], ['2, k, 13', [-0.266227, -0.529118, 1.0]], ['2, k, 14', [-0.282517, -0.778583, 1.0]], ['2, k, 15', [-0.287339, -0.894638, 1.0]], ['2, k, 16', [-0.0934841, -0.239808, 1.0]], ['2, k, 17', [-0.0513937, -0.568662, 1.0]], ['2, k, 18', [-0.020836, -0.786211, 1.0]], ['2, k, 19', [-0.0165739, -0.840766, 1.0]], ['2, k, 20', [-0.0888475, 0.220297, 1.0]], ['2, k, 21', [-0.00684183, 0.728294, 1.0]], ['2, k, 22', [-0.0726573, 0.72728, 1.0]], ['2, k, 23', [0.513149, 0.381304, 1.0]], ['2, k, 24', [0.412965, 0.411077, 1.0]]]
[['2, k, 0', [-0.163633, -0.233404, 1.0]], ['2, k, 1', [-0.122465, 0.0279097, 1.0]], ['2, k, 2', [-0.0771679, 0.283005, 1.0]], ['2, k, 3', [-0.00198771, 0.418199, 1.0]], ['2, k, 4', [-0.220859, 0.263769, 1.0]], ['2, k, 5', [-0.191213, 0.497259, 1.0]], ['2, k, 6', [-0.0618941, 0.669668, 1.0]], ['2, k, 7', [-0.0223735, 0.692804, 1.0]], ['2, k, 8', [0.0737667, 0.196031, 1.0]], ['2, k, 9', [0.269349, 0.17974, 1.0]], ['2, k, 10', [0.449627, 0.274719, 1.0]], ['2, k, 11', [0.494441, 0.330286, 1.0]], ['2, k, 12', [-0.227332, -0.220553, 1.0]], ['2, k, 13', [-0.266469, -0.529196, 1.0]], ['2, k, 14', [-0.282713, -0.779499, 1.0]], ['2, k, 15', [-0.287306, -0.894906, 1.0]], ['2, k, 16', [-0.0977999, -0.240445, 1.0]], ['2, k, 17', [-0.0520242, -0.56869, 1.0]], ['2, k, 18', [-0.000830814, -0.82189, 1.0]], ['2, k, 19', [0.00335671, -0.875767, 1.0]], ['2, k, 20', [-0.088627, 0.22025, 1.0]], ['2, k, 21', [0.024335, 0.712607, 1.0]], ['2, k, 22', [-0.0557285, 0.730045, 1.0]], ['2, k, 23', [0.526297, 0.365095, 1.0]], ['2, k, 24', [0.428265, 0.395557, 1.0]]]
[['2, k, 0', [-0.165179, -0.233636, 1.0]], ['2, k, 1', [-0.122342, 0.0277067, 1.0]], ['2, k, 2', [-0.0760479, 0.282362, 1.0]], ['2, k, 3', [0.00151599, 0.420371, 1.0]], ['2, k, 4', [-0.220326, 0.268324, 1.0]], ['2, k, 5', [-0.184508, 0.499343, 1.0]], ['2, k, 6', [-0.058183, 0.666487, 1.0]], ['2, k, 7', [-0.01673, 0.688711, 1.0]], ['2, k, 8', [0.0738903, 0.195668, 1.0]], ['2, k, 9', [0.269923, 0.172552, 1.0]], ['2, k, 10', [0.452562, 0.267669, 1.0]], ['2, k, 11', [0.499114, 0.323306, 1.0]], ['2, k, 12', [-0.227697, -0.220631, 1.0]], ['2, k, 13', [-0.266939, -0.53097, 1.0]], ['2, k, 14', [-0.282781, -0.779761, 1.0]], ['2, k, 15', [-0.28704, -0.894614, 1.0]], ['2, k, 16', [-0.100552, -0.240853, 1.0]], ['2, k, 17', [-0.0523626, -0.568849, 1.0]], ['2, k, 18', [-0.0313331, -0.786138, 1.0]], ['2, k, 19', [-0.026629, -0.840089, 1.0]], ['2, k, 20', [-0.0878114, 0.219706, 1.0]], ['2, k, 21', [0.0320478, 0.712068, 1.0]], ['2, k, 22', [-0.0458656, 0.725241, 1.0]], ['2, k, 23', [0.526655, 0.359279, 1.0]], ['2, k, 24', [0.432037, 0.389618, 1.0]]]
[['2, k, 0', [-0.166857, -0.23363, 1.0]], ['2, k, 1', [-0.122326, 0.0276042, 1.0]], ['2, k, 2', [-0.0754491, 0.282068, 1.0]], ['2, k, 3', [0.00365901, 0.41999, 1.0]], ['2, k, 4', [-0.220473, 0.271674, 1.0]], ['2, k, 5', [-0.177977, 0.500667, 1.0]], ['2, k, 6', [-0.0590025, 0.656585, 1.0]], ['2, k, 7', [-0.00532516, 0.684297, 1.0]], ['2, k, 8', [0.0739492, 0.194907, 1.0]], ['2, k, 9', [0.270692, 0.167426, 1.0]], ['2, k, 10', [0.455395, 0.265045, 1.0]], ['2, k, 11', [0.503873, 0.31713, 1.0]], ['2, k, 12', [-0.228656, -0.220524, 1.0]], ['2, k, 13', [-0.266931, -0.531333, 1.0]], ['2, k, 14', [-0.282672, -0.778198, 1.0]], ['2, k, 15', [-0.27498, -0.83238, 1.0]], ['2, k, 16', [-0.102676, -0.240949, 1.0]], ['2, k, 17', [-0.0526035, -0.569194, 1.0]], ['2, k, 18', [-0.0123596, -0.81111, 1.0]], ['2, k, 19', [-0.00767891, -0.864961, 1.0]], ['2, k, 20', [-0.0873921, 0.219455, 1.0]], ['2, k, 21', [0.0610871, 0.694943, 1.0]], ['2, k, 22', [-0.0360553, 0.720283, 1.0]], ['2, k, 23', [0.533553, 0.350882, 1.0]], ['2, k, 24', [0.435124, 0.383988, 1.0]]]
[['2, k, 0', [-0.168329, -0.233767, 1.0]], ['2, k, 1', [-0.122185, 0.0276746, 1.0]], ['2, k, 2', [-0.0734865, 0.282869, 1.0]], ['2, k, 3', [0.00384368, 0.42041, 1.0]], ['2, k, 4', [-0.220637, 0.275321, 1.0]], ['2, k, 5', [-0.17276, 0.502208, 1.0]], ['2, k, 6', [-0.0531456, 0.651731, 1.0]], ['2, k, 7', [-0.00109607, 0.680797, 1.0]], ['2, k, 8', [0.073706, 0.194193, 1.0]], ['2, k, 9', [0.270833, 0.161892, 1.0]], ['2, k, 10', [0.458166, 0.256813, 1.0]], ['2, k, 11', [0.506425, 0.307225, 1.0]], ['2, k, 12', [-0.229448, -0.220511, 1.0]], ['2, k, 13', [-0.267856, -0.533094, 1.0]], ['2, k, 14', [-0.28276, -0.778503, 1.0]], ['2, k, 15', [-0.275302, -0.833012, 1.0]], ['2, k, 16', [-0.104291, -0.241241, 1.0]], ['2, k, 17', [-0.0528854, -0.569692, 1.0]], ['2, k, 18', [-0.00829534, -0.80301, 1.0]], ['2, k, 19', [-0.00389199, -0.857259, 1.0]], ['2, k, 20', [-0.0860402, 0.219969, 1.0]], ['2, k, 21', [0.0638221, 0.695165, 1.0]], ['2, k, 22', [-0.03077, 0.717327, 1.0]], ['2, k, 23', [0.536667, 0.343317, 1.0]], ['2, k, 24', [0.437573, 0.37803, 1.0]]]
[['2, k, 0', [-0.168845, -0.234196, 1.0]], ['2, k, 1', [-0.122073, 0.0274708, 1.0]], ['2, k, 2', [-0.0730059, 0.282658, 1.0]], ['2, k, 3', [0.00335856, 0.421189, 1.0]], ['2, k, 4', [-0.218426, 0.283357, 1.0]], ['2, k, 5', [-0.16687, 0.50574, 1.0]], ['2, k, 6', [-0.0443336, 0.653848, 1.0]], ['2, k, 7', [0.00339807, 0.675412, 1.0]], ['2, k, 8', [0.0737396, 0.193686, 1.0]], ['2, k, 9', [0.27102, 0.156827, 1.0]], ['2, k, 10', [0.459071, 0.22941, 1.0]], ['2, k, 11', [0.510656, 0.299165, 1.0]], ['2, k, 12', [-0.229708, -0.220761, 1.0]], ['2, k, 13', [-0.268246, -0.532793, 1.0]], ['2, k, 14', [-0.282199, -0.777269, 1.0]], ['2, k, 15', [-0.274583, -0.831884, 1.0]], ['2, k, 16', [-0.105104, -0.24203, 1.0]], ['2, k, 17', [-0.053177, -0.57064, 1.0]], ['2, k, 18', [-0.00337451, -0.808152, 1.0]], ['2, k, 19', [0.00114122, -0.862447, 1.0]], ['2, k, 20', [-0.0856107, 0.219736, 1.0]], ['2, k, 21', [0.0643394, 0.691696, 1.0]], ['2, k, 22', [-0.0205787, 0.713293, 1.0]], ['2, k, 23', [0.540016, 0.333199, 1.0]], ['2, k, 24', [0.442711, 0.369662, 1.0]]]
[['2, k, 0', [-0.169756, -0.235686, 1.0]], ['2, k, 1', [-0.122189, 0.0269703, 1.0]], ['2, k, 2', [-0.0730137, 0.282602, 1.0]], ['2, k, 3', [0.00463627, 0.421549, 1.0]], ['2, k, 4', [-0.216562, 0.287841, 1.0]], ['2, k, 5', [-0.161719, 0.506258, 1.0]], ['2, k, 6', [0.00217106, 0.671581, 1.0]], ['2, k, 7', [0.0327842, 0.674696, 1.0]], ['2, k, 8', [0.0729204, 0.187885, 1.0]], ['2, k, 9', [0.271324, 0.153763, 1.0]], ['2, k, 10', [0.459649, 0.230142, 1.0]], ['2, k, 11', [0.513552, 0.292377, 1.0]], ['2, k, 12', [-0.230174, -0.221809, 1.0]], ['2, k, 13', [-0.269005, -0.532983, 1.0]], ['2, k, 14', [-0.2834, -0.779328, 1.0]], ['2, k, 15', [-0.275994, -0.833713, 1.0]], ['2, k, 16', [-0.106276, -0.243973, 1.0]], ['2, k, 17', [-0.0549843, -0.569211, 1.0]], ['2, k, 18', [-0.0158457, -0.798575, 1.0]], ['2, k, 19', [-0.011412, -0.852752, 1.0]], ['2, k, 20', [-0.0856135, 0.219615, 1.0]], ['2, k, 21', [0.0824219, 0.686266, 1.0]], ['2, k, 22', [-0.00079165, 0.708199, 1.0]], ['2, k, 23', [0.540663, 0.331631, 1.0]], ['2, k, 24', [0.443581, 0.36429, 1.0]]]
[['2, k, 0', [-0.172769, -0.241234, 1.0]], ['2, k, 1', [-0.122799, 0.0250577, 1.0]], ['2, k, 2', [-0.0730013, 0.282466, 1.0]], ['2, k, 3', [0.00367318, 0.422076, 1.0]], ['2, k, 4', [-0.216191, 0.288467, 1.0]], ['2, k, 5', [-0.157784, 0.504666, 1.0]], ['2, k, 6', [-0.0225776, 0.640529, 1.0]], ['2, k, 7', [0.0167877, 0.668558, 1.0]], ['2, k, 8', [0.0732287, 0.171176, 1.0]], ['2, k, 9', [0.266391, 0.105062, 1.0]], ['2, k, 10', [0.459599, 0.218746, 1.0]], ['2, k, 11', [0.514827, 0.286267, 1.0]], ['2, k, 12', [-0.236427, -0.227709, 1.0]], ['2, k, 13', [-0.26919, -0.532819, 1.0]], ['2, k, 14', [-0.283372, -0.7794, 1.0]], ['2, k, 15', [-0.275132, -0.833918, 1.0]], ['2, k, 16', [-0.106945, -0.250243, 1.0]], ['2, k, 17', [-0.0553826, -0.569758, 1.0]], ['2, k, 18', [-0.0195065, -0.796987, 1.0]], ['2, k, 19', [-0.0141984, -0.851318, 1.0]], ['2, k, 20', [-0.0856338, 0.219225, 1.0]], ['2, k, 21', [0.0788776, 0.68148, 1.0]], ['2, k, 22', [-0.00684602, 0.705841, 1.0]], ['2, k, 23', [0.539476, 0.322455, 1.0]], ['2, k, 24', [0.444647, 0.358955, 1.0]]]
[['2, k, 0', [-0.173929, -0.241018, 1.0]], ['2, k, 1', [-0.122992, 0.0248738, 1.0]], ['2, k, 2', [-0.0729196, 0.282386, 1.0]], ['2, k, 3', [0.00627243, 0.421507, 1.0]], ['2, k, 4', [-0.215963, 0.288501, 1.0]], ['2, k, 5', [-0.15501, 0.502646, 1.0]], ['2, k, 6', [0.0122185, 0.659292, 1.0]], ['2, k, 7', [0.0439261, 0.667174, 1.0]], ['2, k, 8', [0.0744717, 0.16693, 1.0]], ['2, k, 9', [0.268414, 0.102874, 1.0]], ['2, k, 10', [0.45968, 0.210608, 1.0]], ['2, k, 11', [0.517138, 0.277469, 1.0]], ['2, k, 12', [-0.238104, -0.226597, 1.0]], ['2, k, 13', [-0.269435, -0.534995, 1.0]], ['2, k, 14', [-0.283562, -0.77967, 1.0]], ['2, k, 15', [-0.274948, -0.833984, 1.0]], ['2, k, 16', [-0.10715, -0.250687, 1.0]], ['2, k, 17', [-0.0555498, -0.570004, 1.0]], ['2, k, 18', [-0.00464819, -0.835255, 1.0]], ['2, k, 19', [0.000866292, -0.888985, 1.0]], ['2, k, 20', [-0.0855721, 0.219111, 1.0]], ['2, k, 21', [0.0969551, 0.676002, 1.0]], ['2, k, 22', [0.011748, 0.701342, 1.0]], ['2, k, 23', [0.543958, 0.312311, 1.0]], ['2, k, 24', [0.445842, 0.351844, 1.0]]]
[['2, k, 0', [-0.174095, -0.243985, 1.0]], ['2, k, 1', [-0.122971, 0.023611, 1.0]], ['2, k, 2', [-0.0728594, 0.282335, 1.0]], ['2, k, 3', [0.00811735, 0.421042, 1.0]], ['2, k, 4', [-0.215686, 0.288594, 1.0]], ['2, k, 5', [-0.152, 0.49813, 1.0]], ['2, k, 6', [-0.0123895, 0.626593, 1.0]], ['2, k, 7', [0.0267584, 0.658445, 1.0]], ['2, k, 8', [0.0756933, 0.169095, 1.0]], ['2, k, 9', [0.267736, 0.100771, 1.0]], ['2, k, 10', [0.460931, 0.205048, 1.0]], ['2, k, 11', [0.517914, 0.267619, 1.0]], ['2, k, 12', [-0.240117, -0.22976, 1.0]], ['2, k, 13', [-0.270088, -0.533428, 1.0]], ['2, k, 14', [-0.283094, -0.778427, 1.0]], ['2, k, 15', [-0.273217, -0.832835, 1.0]], ['2, k, 16', [-0.105405, -0.253936, 1.0]], ['2, k, 17', [-0.0554198, -0.572197, 1.0]], ['2, k, 18', [-0.0128471, -0.875233, 1.0]], ['2, k, 19', [-0.00597721, -0.928664, 1.0]], ['2, k, 20', [-0.0854803, 0.218876, 1.0]], ['2, k, 21', [0.0917296, 0.668689, 1.0]], ['2, k, 22', [0.00447454, 0.702866, 1.0]], ['2, k, 23', [0.54615, 0.303801, 1.0]], ['2, k, 24', [0.448962, 0.342532, 1.0]]]
[['2, k, 0', [-0.174301, -0.243477, 1.0]], ['2, k, 1', [-0.122199, 0.0233376, 1.0]], ['2, k, 2', [-0.0692971, 0.280921, 1.0]], ['2, k, 3', [0.012857, 0.419373, 1.0]], ['2, k, 4', [-0.214827, 0.288759, 1.0]], ['2, k, 5', [-0.149039, 0.493701, 1.0]], ['2, k, 6', [-0.0130587, 0.626075, 1.0]], ['2, k, 7', [0.0290707, 0.65362, 1.0]], ['2, k, 8', [0.0765721, 0.167626, 1.0]], ['2, k, 9', [0.268079, 0.0993868, 1.0]], ['2, k, 10', [0.461663, 0.199171, 1.0]], ['2, k, 11', [0.52141, 0.249418, 1.0]], ['2, k, 12', [-0.240389, -0.228606, 1.0]], ['2, k, 13', [-0.269894, -0.536861, 1.0]], ['2, k, 14', [-0.283597, -0.781386, 1.0]], ['2, k, 15', [-0.273601, -0.835885, 1.0]], ['2, k, 16', [-0.105373, -0.253474, 1.0]], ['2, k, 17', [-0.0556946, -0.572437, 1.0]], ['2, k, 18', [-0.0108835, -0.876307, 1.0]], ['2, k, 19', [-0.00392072, -0.929851, 1.0]], ['2, k, 20', [-0.0827194, 0.217717, 1.0]], ['2, k, 21', [0.0832685, 0.671657, 1.0]], ['2, k, 22', [0.0080799, 0.692926, 1.0]], ['2, k, 23', [0.559761, 0.28804, 1.0]], ['2, k, 24', [0.469403, 0.318899, 1.0]]]
[['2, k, 0', [-0.174858, -0.248043, 1.0]], ['2, k, 1', [-0.12208, 0.021951, 1.0]], ['2, k, 2', [-0.0691835, 0.281019, 1.0]], ['2, k, 3', [0.0131149, 0.419526, 1.0]], ['2, k, 4', [-0.213585, 0.284246, 1.0]], ['2, k, 5', [-0.146753, 0.491237, 1.0]], ['2, k, 6', [0.00956368, 0.633751, 1.0]], ['2, k, 7', [0.0471709, 0.652099, 1.0]], ['2, k, 8', [0.0769807, 0.168666, 1.0]], ['2, k, 9', [0.267018, 0.0989249, 1.0]], ['2, k, 10', [0.461888, 0.192162, 1.0]], ['2, k, 11', [0.523182, 0.234259, 1.0]], ['2, k, 12', [-0.240747, -0.232689, 1.0]], ['2, k, 13', [-0.270566, -0.537087, 1.0]], ['2, k, 14', [-0.284152, -0.777566, 1.0]], ['2, k, 15', [-0.273118, -0.831972, 1.0]], ['2, k, 16', [-0.105708, -0.258773, 1.0]], ['2, k, 17', [-0.0561315, -0.57244, 1.0]], ['2, k, 18', [-0.0162946, -0.795473, 1.0]], ['2, k, 19', [-0.00824357, -0.849686, 1.0]], ['2, k, 20', [-0.0826172, 0.217649, 1.0]], ['2, k, 21', [0.0905929, 0.665522, 1.0]], ['2, k, 22', [0.0178355, 0.68623, 1.0]], ['2, k, 23', [0.569383, 0.269797, 1.0]], ['2, k, 24', [0.489963, 0.29688, 1.0]]]
[['2, k, 0', [-0.174874, -0.248037, 1.0]], ['2, k, 1', [-0.122081, 0.0219462, 1.0]], ['2, k, 2', [-0.069166, 0.281231, 1.0]], ['2, k, 3', [0.0132518, 0.41965, 1.0]], ['2, k, 4', [-0.212921, 0.282513, 1.0]], ['2, k, 5', [-0.144876, 0.48886, 1.0]], ['2, k, 6', [0.0104914, 0.63331, 1.0]], ['2, k, 7', [0.0494537, 0.64711, 1.0]], ['2, k, 8', [0.077223, 0.168991, 1.0]], ['2, k, 9', [0.266, 0.0979092, 1.0]], ['2, k, 10', [0.462894, 0.186473, 1.0]], ['2, k, 11', [0.524824, 0.227518, 1.0]], ['2, k, 12', [-0.240497, -0.232098, 1.0]], ['2, k, 13', [-0.271225, -0.53718, 1.0]], ['2, k, 14', [-0.284227, -0.777835, 1.0]], ['2, k, 15', [-0.272626, -0.832115, 1.0]], ['2, k, 16', [-0.105926, -0.258928, 1.0]], ['2, k, 17', [-0.0561647, -0.572496, 1.0]], ['2, k, 18', [-0.0154624, -0.795886, 1.0]], ['2, k, 19', [-0.00685532, -0.849971, 1.0]], ['2, k, 20', [-0.0825986, 0.217717, 1.0]], ['2, k, 21', [0.0971754, 0.658298, 1.0]], ['2, k, 22', [0.0251961, 0.683122, 1.0]], ['2, k, 23', [0.566875, 0.262846, 1.0]], ['2, k, 24', [0.492177, 0.28967, 1.0]]]
[['2, k, 0', [-0.175477, -0.247988, 1.0]], ['2, k, 1', [-0.122499, 0.0218884, 1.0]], ['2, k, 2', [-0.0696847, 0.281546, 1.0]], ['2, k, 3', [0.0130748, 0.419599, 1.0]], ['2, k, 4', [-0.210768, 0.282975, 1.0]], ['2, k, 5', [-0.14101, 0.484302, 1.0]], ['2, k, 6', [0.0084778, 0.621616, 1.0]], ['2, k, 7', [0.0480741, 0.641931, 1.0]], ['2, k, 8', [0.0763091, 0.162416, 1.0]], ['2, k, 9', [0.269957, 0.104524, 1.0]], ['2, k, 10', [0.463346, 0.181117, 1.0]], ['2, k, 11', [0.526755, 0.221754, 1.0]], ['2, k, 12', [-0.240828, -0.230976, 1.0]], ['2, k, 13', [-0.271565, -0.537678, 1.0]], ['2, k, 14', [-0.288092, -0.833419, 1.0]], ['2, k, 15', [-0.291726, -0.947664, 1.0]], ['2, k, 16', [-0.107155, -0.259373, 1.0]], ['2, k, 17', [-0.0564838, -0.572579, 1.0]], ['2, k, 18', [-0.0185643, -0.793415, 1.0]], ['2, k, 19', [-0.00974541, -0.847427, 1.0]], ['2, k, 20', [-0.0830062, 0.217861, 1.0]], ['2, k, 21', [0.0983647, 0.655876, 1.0]], ['2, k, 22', [0.0299311, 0.67798, 1.0]], ['2, k, 23', [0.567729, 0.257638, 1.0]], ['2, k, 24', [0.493114, 0.28394, 1.0]]]
[['2, k, 0', [-0.17601, -0.247721, 1.0]], ['2, k, 1', [-0.122717, 0.0217548, 1.0]], ['2, k, 2', [-0.0697812, 0.281439, 1.0]], ['2, k, 3', [0.0122425, 0.41899, 1.0]], ['2, k, 4', [-0.20972, 0.281865, 1.0]], ['2, k, 5', [-0.139279, 0.481626, 1.0]], ['2, k, 6', [0.00801772, 0.614482, 1.0]], ['2, k, 7', [0.0481761, 0.636949, 1.0]], ['2, k, 8', [0.0756224, 0.161734, 1.0]], ['2, k, 9', [0.269215, 0.104275, 1.0]], ['2, k, 10', [0.463613, 0.176804, 1.0]], ['2, k, 11', [0.528278, 0.215677, 1.0]], ['2, k, 12', [-0.241194, -0.229554, 1.0]], ['2, k, 13', [-0.272385, -0.539318, 1.0]], ['2, k, 14', [-0.283226, -0.785048, 1.0]], ['2, k, 15', [-0.270365, -0.839048, 1.0]], ['2, k, 16', [-0.107998, -0.259649, 1.0]], ['2, k, 17', [-0.0566111, -0.573004, 1.0]], ['2, k, 18', [-0.0204045, -0.793337, 1.0]], ['2, k, 19', [-0.0104702, -0.847242, 1.0]], ['2, k, 20', [-0.0831225, 0.21772, 1.0]], ['2, k, 21', [0.109167, 0.646872, 1.0]], ['2, k, 22', [0.0349416, 0.673357, 1.0]], ['2, k, 23', [0.570436, 0.248518, 1.0]], ['2, k, 24', [0.49107, 0.278696, 1.0]]]
[['2, k, 0', [-0.176593, -0.247317, 1.0]], ['2, k, 1', [-0.122191, 0.0215286, 1.0]], ['2, k, 2', [-0.0655246, 0.280276, 1.0]], ['2, k, 3', [0.0125919, 0.419417, 1.0]], ['2, k, 4', [-0.208161, 0.282202, 1.0]], ['2, k, 5', [-0.137908, 0.479518, 1.0]], ['2, k, 6', [0.0246458, 0.617368, 1.0]], ['2, k, 7', [0.0637679, 0.634833, 1.0]], ['2, k, 8', [0.0742751, 0.163081, 1.0]], ['2, k, 9', [0.267317, 0.10246, 1.0]], ['2, k, 10', [0.464369, 0.173473, 1.0]], ['2, k, 11', [0.52887, 0.210356, 1.0]], ['2, k, 12', [-0.241528, -0.228558, 1.0]], ['2, k, 13', [-0.276461, -0.54607, 1.0]], ['2, k, 14', [-0.291151, -0.840685, 1.0]], ['2, k, 15', [-0.291633, -0.954288, 1.0]], ['2, k, 16', [-0.109037, -0.259443, 1.0]], ['2, k, 17', [-0.0569203, -0.572489, 1.0]], ['2, k, 18', [-0.0233723, -0.792005, 1.0]], ['2, k, 19', [-0.0129976, -0.845851, 1.0]], ['2, k, 20', [-0.0800223, 0.216748, 1.0]], ['2, k, 21', [0.108951, 0.646144, 1.0]], ['2, k, 22', [0.0372908, 0.671463, 1.0]], ['2, k, 23', [0.571103, 0.242319, 1.0]], ['2, k, 24', [0.490763, 0.275052, 1.0]]]
