[['2, k, 0', [-0.185219, -0.82586, 1.0]], ['2, k, 1', [-0.183082, -0.521647, 1.0]], ['2, k, 2', [-0.180093, -0.221749, 1.0]], ['2, k, 3', [-0.192781, -0.0955005, 1.0]], ['2, k, 4', [-0.339497, -0.328296, 1.0]], ['2, k, 5', [-0.468494, -0.478384, 1.0]], ['2, k, 6', [-0.384534, -0.639576, 1.0]], ['2, k, 7', [-0.344993, -0.666288, 1.0]], ['2, k, 8', [-0.00280811, -0.323593, 1.0]], ['2, k, 9', [0.130523, -0.467954, 1.0]], ['2, k, 10', [0.0533286, -0.623966, 1.0]], ['2, k, 11', [0.00787563, -0.661807, 1.0]], ['2, k, 12', [-0.259521, -0.816337, 1.0]], ['2, k, 13', [-0.226998, -1.1531, 1.0]], ['2, k, 14', [-0.262252, -1.46881, 1.0]], ['2, k, 15', [-0.243705, -1.53001, 1.0]], ['2, k, 16', [-0.106188, -0.814384, 1.0]], ['2, k, 17', [-0.131112, -1.16301, 1.0]], ['2, k, 18', [-0.108464, -1.48652, 1.0]], ['2, k, 19', [-0.105158, -1.54562, 1.0]], ['2, k, 20', [-0.180994, -0.296211, 1.0]], ['2, k, 21', [-0.334861, -0.742197, 1.0]], ['2, k, 22', [-0.305784, -0.648605, 1.0]], ['2, k, 23', [-0.0168416, -0.718003, 1.0]], ['2, k, 24', [-0.012613, -0.635055, 1.0]]]
[['2, k, 0', [-0.181311, -0.824804, 1.0]], ['2, k, 1', [-0.183364, -0.522074, 1.0]], ['2, k, 2', [-0.187095, -0.225016, 1.0]], ['2, k, 3', [-0.196738, -0.0982948, 1.0]], ['2, k, 4', [-0.344074, -0.329984, 1.0]], ['2, k, 5', [-0.46921, -0.484191, 1.0]], ['2, k, 6', [-0.386079, -0.640097, 1.0]], ['2, k, 7', [-0.344751, -0.669911, 1.0]], ['2, k, 8', [-0.0054781, -0.320689, 1.0]], ['2, k, 9', [0.127421, -0.467654, 1.0]], ['2, k, 10', [-0.00402374, -0.61563, 1.0]], ['2, k, 11', [-0.0672033, -0.681773, 1.0]], ['2, k, 12', [-0.255469, -0.815481, 1.0]], ['2, k, 13', [-0.224427, -1.1526, 1.0]], ['2, k, 14', [-0.258733, -1.46417, 1.0]], ['2, k, 15', [-0.245888, -1.52466, 1.0]], ['2, k, 16', [-0.102496, -0.813159, 1.0]], ['2, k, 17', [-0.129563, -1.16258, 1.0]], ['2, k, 18', [-0.107822, -1.48449, 1.0]], ['2, k, 19', [-0.107907, -1.53849, 1.0]], ['2, k, 20', [-0.185921, -0.298638, 1.0]], ['2, k, 21', [-0.31796, -0.756254, 1.0]], ['2, k, 22', [-0.29217, -0.618313, 1.0]], ['2, k, 23', [-0.136962, -0.735341, 1.0]], ['2, k, 24', [-0.09638, -0.590533, 1.0]]]
[['2, k, 0', [-0.180775, -0.824518, 1.0]], ['2, k, 1', [-0.183683, -0.522122, 1.0]], ['2, k, 2', [-0.189034, -0.225432, 1.0]], ['2, k, 3', [-0.198708, -0.0990019, 1.0]], ['2, k, 4', [-0.346158, -0.33057, 1.0]], ['2, k, 5', [-0.470372, -0.487331, 1.0]], ['2, k, 6', [-0.388814, -0.643845, 1.0]], ['2, k, 7', [-0.347073, -0.673248, 1.0]], ['2, k, 8', [-0.00672032, -0.320592, 1.0]], ['2, k, 9', [0.127115, -0.467273, 1.0]], ['2, k, 10', [0.0561436, -0.62249, 1.0]], ['2, k, 11', [-0.00327413, -0.671629, 1.0]], ['2, k, 12', [-0.254903, -0.815248, 1.0]], ['2, k, 13', [-0.224266, -1.15323, 1.0]], ['2, k, 14', [-0.258948, -1.46421, 1.0]], ['2, k, 15', [-0.24441, -1.5265, 1.0]], ['2, k, 16', [-0.10201, -0.812823, 1.0]], ['2, k, 17', [-0.129202, -1.16237, 1.0]], ['2, k, 18', [-0.107706, -1.48292, 1.0]], ['2, k, 19', [-0.108024, -1.53748, 1.0]], ['2, k, 20', [-0.187507, -0.298975, 1.0]], ['2, k, 21', [-0.324137, -0.764746, 1.0]], ['2, k, 22', [-0.29295, -0.628187, 1.0]], ['2, k, 23', [-0.0360563, -0.730405, 1.0]], ['2, k, 24', [-0.0234956, -0.594472, 1.0]]]
[['2, k, 0', [-0.180432, -0.824229, 1.0]], ['2, k, 1', [-0.183937, -0.522178, 1.0]], ['2, k, 2', [-0.189745, -0.225671, 1.0]], ['2, k, 3', [-0.200463, -0.100243, 1.0]], ['2, k, 4', [-0.348509, -0.331825, 1.0]], ['2, k, 5', [-0.470503, -0.48951, 1.0]], ['2, k, 6', [-0.38958, -0.64597, 1.0]], ['2, k, 7', [-0.348073, -0.675142, 1.0]], ['2, k, 8', [-0.00723994, -0.320678, 1.0]], ['2, k, 9', [0.126577, -0.466693, 1.0]], ['2, k, 10', [0.056422, -0.622134, 1.0]], ['2, k, 11', [-0.00205147, -0.671468, 1.0]], ['2, k, 12', [-0.254558, -0.815011, 1.0]], ['2, k, 13', [-0.223579, -1.15229, 1.0]], ['2, k, 14', [-0.257167, -1.46704, 1.0]], ['2, k, 15', [-0.246702, -1.52677, 1.0]], ['2, k, 16', [-0.101686, -0.812474, 1.0]], ['2, k, 17', [-0.12822, -1.16251, 1.0]], ['2, k, 18', [-0.107386, -1.48279, 1.0]], ['2, k, 19', [-0.107595, -1.53741, 1.0]], ['2, k, 20', [-0.18815, -0.299179, 1.0]], ['2, k, 21', [-0.322917, -0.763469, 1.0]], ['2, k, 22', [-0.297256, -0.634678, 1.0]], ['2, k, 23', [-0.0338914, -0.730672, 1.0]], ['2, k, 24', [-0.0213094, -0.593743, 1.0]]]
[['2, k, 0', [-0.180457, -0.824064, 1.0]], ['2, k, 1', [-0.184501, -0.522406, 1.0]], ['2, k, 2', [-0.191019, -0.226403, 1.0]], ['2, k, 3', [-0.202561, -0.101827, 1.0]], ['2, k, 4', [-0.351725, -0.332618, 1.0]], ['2, k, 5', [-0.471991, -0.490878, 1.0]], ['2, k, 6', [-0.390094, -0.646371, 1.0]], ['2, k, 7', [-0.351715, -0.673779, 1.0]], ['2, k, 8', [-0.00888498, -0.320747, 1.0]], ['2, k, 9', [0.12649, -0.466442, 1.0]], ['2, k, 10', [0.0561892, -0.621606, 1.0]], ['2, k, 11', [0.0131131, -0.652585, 1.0]], ['2, k, 12', [-0.254585, -0.814943, 1.0]], ['2, k, 13', [-0.223421, -1.15227, 1.0]], ['2, k, 14', [-0.259023, -1.46679, 1.0]], ['2, k, 15', [-0.246837, -1.52489, 1.0]], ['2, k, 16', [-0.101706, -0.812181, 1.0]], ['2, k, 17', [-0.127217, -1.16192, 1.0]], ['2, k, 18', [-0.107288, -1.48194, 1.0]], ['2, k, 19', [-0.107355, -1.535, 1.0]], ['2, k, 20', [-0.189299, -0.299788, 1.0]], ['2, k, 21', [-0.327768, -0.757158, 1.0]], ['2, k, 22', [-0.3009, -0.629149, 1.0]], ['2, k, 23', [-0.0107197, -0.733548, 1.0]], ['2, k, 24', [-0.0195721, -0.614844, 1.0]]]
[['2, k, 0', [-0.181264, -0.824143, 1.0]], ['2, k, 1', [-0.185858, -0.522933, 1.0]], ['2, k, 2', [-0.192832, -0.227356, 1.0]], ['2, k, 3', [-0.204256, -0.102673, 1.0]], ['2, k, 4', [-0.354694, -0.333691, 1.0]], ['2, k, 5', [-0.472489, -0.492454, 1.0]], ['2, k, 6', [-0.390059, -0.647074, 1.0]], ['2, k, 7', [-0.354641, -0.675346, 1.0]], ['2, k, 8', [-0.0108512, -0.320806, 1.0]], ['2, k, 9', [0.125724, -0.466184, 1.0]], ['2, k, 10', [0.0560452, -0.621372, 1.0]], ['2, k, 11', [0.0123696, -0.651565, 1.0]], ['2, k, 12', [-0.255292, -0.815211, 1.0]], ['2, k, 13', [-0.223747, -1.15241, 1.0]], ['2, k, 14', [-0.259139, -1.46656, 1.0]], ['2, k, 15', [-0.246936, -1.52431, 1.0]], ['2, k, 16', [-0.102594, -0.812023, 1.0]], ['2, k, 17', [-0.127044, -1.16081, 1.0]], ['2, k, 18', [-0.106793, -1.48095, 1.0]], ['2, k, 19', [-0.106724, -1.53298, 1.0]], ['2, k, 20', [-0.191048, -0.300646, 1.0]], ['2, k, 21', [-0.33336, -0.757053, 1.0]], ['2, k, 22', [-0.307116, -0.634662, 1.0]], ['2, k, 23', [-0.00746799, -0.732652, 1.0]], ['2, k, 24', [-0.0169269, -0.627259, 1.0]]]
[['2, k, 0', [-0.181711, -0.824003, 1.0]], ['2, k, 1', [-0.186802, -0.523428, 1.0]], ['2, k, 2', [-0.194406, -0.228664, 1.0]], ['2, k, 3', [-0.206202, -0.103612, 1.0]], ['2, k, 4', [-0.357457, -0.334595, 1.0]], ['2, k, 5', [-0.47353, -0.494898, 1.0]], ['2, k, 6', [-0.389965, -0.648187, 1.0]], ['2, k, 7', [-0.356089, -0.677304, 1.0]], ['2, k, 8', [-0.012775, -0.321048, 1.0]], ['2, k, 9', [0.123019, -0.467183, 1.0]], ['2, k, 10', [0.0545847, -0.622884, 1.0]], ['2, k, 11', [0.0115001, -0.646317, 1.0]], ['2, k, 12', [-0.255745, -0.815279, 1.0]], ['2, k, 13', [-0.223992, -1.15237, 1.0]], ['2, k, 14', [-0.25922, -1.46646, 1.0]], ['2, k, 15', [-0.250661, -1.52582, 1.0]], ['2, k, 16', [-0.103017, -0.811661, 1.0]], ['2, k, 17', [-0.126739, -1.16067, 1.0]], ['2, k, 18', [-0.10857, -1.48592, 1.0]], ['2, k, 19', [-0.106274, -1.53603, 1.0]], ['2, k, 20', [-0.192471, -0.301716, 1.0]], ['2, k, 21', [-0.332763, -0.755696, 1.0]], ['2, k, 22', [-0.30621, -0.646621, 1.0]], ['2, k, 23', [-0.00775259, -0.727632, 1.0]], ['2, k, 24', [-0.0239415, -0.628592, 1.0]]]
[['2, k, 0', [-0.183734, -0.823882, 1.0]], ['2, k, 1', [-0.190384, -0.524323, 1.0]], ['2, k, 2', [-0.199092, -0.230545, 1.0]], ['2, k, 3', [-0.208825, -0.10503, 1.0]], ['2, k, 4', [-0.361649, -0.33612, 1.0]], ['2, k, 5', [-0.475558, -0.496074, 1.0]], ['2, k, 6', [-0.393416, -0.649681, 1.0]], ['2, k, 7', [-0.362119, -0.675014, 1.0]], ['2, k, 8', [-0.0144323, -0.321701, 1.0]], ['2, k, 9', [0.120748, -0.46821, 1.0]], ['2, k, 10', [0.0523224, -0.623385, 1.0]], ['2, k, 11', [0.00863111, -0.644705, 1.0]], ['2, k, 12', [-0.257892, -0.815203, 1.0]], ['2, k, 13', [-0.224867, -1.15233, 1.0]], ['2, k, 14', [-0.258689, -1.46716, 1.0]], ['2, k, 15', [-0.245231, -1.52256, 1.0]], ['2, k, 16', [-0.10486, -0.811511, 1.0]], ['2, k, 17', [-0.127477, -1.16076, 1.0]], ['2, k, 18', [-0.110938, -1.487, 1.0]], ['2, k, 19', [-0.105344, -1.53408, 1.0]], ['2, k, 20', [-0.196972, -0.303378, 1.0]], ['2, k, 21', [-0.340015, -0.751469, 1.0]], ['2, k, 22', [-0.312928, -0.637567, 1.0]], ['2, k, 23', [-0.0096913, -0.727032, 1.0]], ['2, k, 24', [-0.0241097, -0.630231, 1.0]]]
[['2, k, 0', [-0.18676, -0.823961, 1.0]], ['2, k, 1', [-0.193096, -0.524967, 1.0]], ['2, k, 2', [-0.201286, -0.231449, 1.0]], ['2, k, 3', [-0.211359, -0.105888, 1.0]], ['2, k, 4', [-0.365767, -0.337211, 1.0]], ['2, k, 5', [-0.478133, -0.498649, 1.0]], ['2, k, 6', [-0.394217, -0.650044, 1.0]], ['2, k, 7', [-0.365847, -0.674892, 1.0]], ['2, k, 8', [-0.0172394, -0.322436, 1.0]], ['2, k, 9', [0.116732, -0.471683, 1.0]], ['2, k, 10', [0.0483169, -0.627226, 1.0]], ['2, k, 11', [0.00488176, -0.647864, 1.0]], ['2, k, 12', [-0.260845, -0.815456, 1.0]], ['2, k, 13', [-0.225917, -1.15194, 1.0]], ['2, k, 14', [-0.256844, -1.46811, 1.0]], ['2, k, 15', [-0.24545, -1.52177, 1.0]], ['2, k, 16', [-0.10788, -0.811406, 1.0]], ['2, k, 17', [-0.128901, -1.16085, 1.0]], ['2, k, 18', [-0.109104, -1.48578, 1.0]], ['2, k, 19', [-0.105169, -1.54009, 1.0]], ['2, k, 20', [-0.199286, -0.304226, 1.0]], ['2, k, 21', [-0.344099, -0.749234, 1.0]], ['2, k, 22', [-0.324509, -0.648203, 1.0]], ['2, k, 23', [-0.0134002, -0.735212, 1.0]], ['2, k, 24', [-0.0251854, -0.636283, 1.0]]]
[['2, k, 0', [-0.191392, -0.824141, 1.0]], ['2, k, 1', [-0.195769, -0.525602, 1.0]], ['2, k, 2', [-0.202282, -0.23209, 1.0]], ['2, k, 3', [-0.212904, -0.106735, 1.0]], ['2, k, 4', [-0.370514, -0.338852, 1.0]], ['2, k, 5', [-0.480021, -0.499207, 1.0]], ['2, k, 6', [-0.398001, -0.650826, 1.0]], ['2, k, 7', [-0.371927, -0.677126, 1.0]], ['2, k, 8', [-0.0201588, -0.32339, 1.0]], ['2, k, 9', [0.116824, -0.471564, 1.0]], ['2, k, 10', [0.025189, -0.635187, 1.0]], ['2, k, 11', [-0.0124831, -0.661277, 1.0]], ['2, k, 12', [-0.265245, -0.81583, 1.0]], ['2, k, 13', [-0.22859, -1.15124, 1.0]], ['2, k, 14', [-0.256869, -1.46806, 1.0]], ['2, k, 15', [-0.24545, -1.52057, 1.0]], ['2, k, 16', [-0.112693, -0.811359, 1.0]], ['2, k, 17', [-0.130174, -1.15983, 1.0]], ['2, k, 18', [-0.108592, -1.48527, 1.0]], ['2, k, 19', [-0.106089, -1.53708, 1.0]], ['2, k, 20', [-0.200595, -0.304867, 1.0]], ['2, k, 21', [-0.351339, -0.749349, 1.0]], ['2, k, 22', [-0.326568, -0.647939, 1.0]], ['2, k, 23', [-0.0330054, -0.734278, 1.0]], ['2, k, 24', [-0.043381, -0.62886, 1.0]]]
[['2, k, 0', [-0.196203, -0.824283, 1.0]], ['2, k, 1', [-0.198574, -0.526341, 1.0]], ['2, k, 2', [-0.203587, -0.233229, 1.0]], ['2, k, 3', [-0.214563, -0.107803, 1.0]], ['2, k, 4', [-0.373382, -0.340215, 1.0]], ['2, k, 5', [-0.483616, -0.499949, 1.0]], ['2, k, 6', [-0.405266, -0.6534, 1.0]], ['2, k, 7', [-0.381071, -0.68209, 1.0]], ['2, k, 8', [-0.022472, -0.324949, 1.0]], ['2, k, 9', [0.116003, -0.473162, 1.0]], ['2, k, 10', [0.0250872, -0.635213, 1.0]], ['2, k, 11', [-0.0146155, -0.6585, 1.0]], ['2, k, 12', [-0.269987, -0.815832, 1.0]], ['2, k, 13', [-0.231184, -1.15123, 1.0]], ['2, k, 14', [-0.256631, -1.46756, 1.0]], ['2, k, 15', [-0.246597, -1.51899, 1.0]], ['2, k, 16', [-0.117405, -0.811645, 1.0]], ['2, k, 17', [-0.131236, -1.16054, 1.0]], ['2, k, 18', [-0.11235, -1.48888, 1.0]], ['2, k, 19', [-0.108306, -1.53489, 1.0]], ['2, k, 20', [-0.202208, -0.305872, 1.0]], ['2, k, 21', [-0.362452, -0.761215, 1.0]], ['2, k, 22', [-0.342598, -0.662436, 1.0]], ['2, k, 23', [-0.0307939, -0.737084, 1.0]], ['2, k, 24', [-0.0437565, -0.627197, 1.0]]]
[['2, k, 0', [-0.2, -0.824212, 1.0]], ['2, k, 1', [-0.201531, -0.527112, 1.0]], ['2, k, 2', [-0.205133, -0.234473, 1.0]], ['2, k, 3', [-0.215898, -0.108673, 1.0]], ['2, k, 4', [-0.376593, -0.341968, 1.0]], ['2, k, 5', [-0.485411, -0.50048, 1.0]], ['2, k, 6', [-0.407826, -0.653461, 1.0]], ['2, k, 7', [-0.386715, -0.680184, 1.0]], ['2, k, 8', [-0.0245712, -0.326294, 1.0]], ['2, k, 9', [0.114656, -0.475039, 1.0]], ['2, k, 10', [0.0250458, -0.635156, 1.0]], ['2, k, 11', [-0.0158362, -0.65499, 1.0]], ['2, k, 12', [-0.273937, -0.816006, 1.0]], ['2, k, 13', [-0.242474, -1.15073, 1.0]], ['2, k, 14', [-0.260212, -1.46462, 1.0]], ['2, k, 15', [-0.268036, -1.50029, 1.0]], ['2, k, 16', [-0.120953, -0.811328, 1.0]], ['2, k, 17', [-0.133679, -1.16015, 1.0]], ['2, k, 18', [-0.114304, -1.49192, 1.0]], ['2, k, 19', [-0.114429, -1.53234, 1.0]], ['2, k, 20', [-0.204089, -0.307019, 1.0]], ['2, k, 21', [-0.372172, -0.758349, 1.0]], ['2, k, 22', [-0.351296, -0.661604, 1.0]], ['2, k, 23', [-0.0389282, -0.737646, 1.0]], ['2, k, 24', [-0.0485217, -0.631018, 1.0]]]
[['2, k, 0', [-0.209176, -0.826131, 1.0]], ['2, k, 1', [-0.207062, -0.529133, 1.0]], ['2, k, 2', [-0.207118, -0.236189, 1.0]], ['2, k, 3', [-0.217069, -0.109881, 1.0]], ['2, k, 4', [-0.379772, -0.343077, 1.0]], ['2, k, 5', [-0.487179, -0.500481, 1.0]], ['2, k, 6', [-0.418708, -0.657963, 1.0]], ['2, k, 7', [-0.395514, -0.674468, 1.0]], ['2, k, 8', [-0.0342044, -0.336037, 1.0]], ['2, k, 9', [0.112897, -0.478418, 1.0]], ['2, k, 10', [0.0233472, -0.63468, 1.0]], ['2, k, 11', [-0.0170917, -0.651379, 1.0]], ['2, k, 12', [-0.282353, -0.817624, 1.0]], ['2, k, 13', [-0.247243, -1.15056, 1.0]], ['2, k, 14', [-0.261853, -1.466, 1.0]], ['2, k, 15', [-0.2436, -1.51805, 1.0]], ['2, k, 16', [-0.130664, -0.813514, 1.0]], ['2, k, 17', [-0.141053, -1.15254, 1.0]], ['2, k, 18', [-0.112043, -1.48759, 1.0]], ['2, k, 19', [-0.140034, -1.52548, 1.0]], ['2, k, 20', [-0.206847, -0.308847, 1.0]], ['2, k, 21', [-0.382644, -0.754966, 1.0]], ['2, k, 22', [-0.361672, -0.656138, 1.0]], ['2, k, 23', [-0.0392822, -0.7369, 1.0]], ['2, k, 24', [-0.0545704, -0.633536, 1.0]]]
[['2, k, 0', [-0.216679, -0.827152, 1.0]], ['2, k, 1', [-0.210708, -0.530192, 1.0]], ['2, k, 2', [-0.20775, -0.236982, 1.0]], ['2, k, 3', [-0.218028, -0.110908, 1.0]], ['2, k, 4', [-0.382159, -0.343201, 1.0]], ['2, k, 5', [-0.490148, -0.500643, 1.0]], ['2, k, 6', [-0.421361, -0.657072, 1.0]], ['2, k, 7', [-0.400211, -0.678905, 1.0]], ['2, k, 8', [-0.0368437, -0.339253, 1.0]], ['2, k, 9', [0.110135, -0.482626, 1.0]], ['2, k, 10', [0.0193547, -0.635463, 1.0]], ['2, k, 11', [-0.0235754, -0.651717, 1.0]], ['2, k, 12', [-0.289554, -0.818513, 1.0]], ['2, k, 13', [-0.257668, -1.15084, 1.0]], ['2, k, 14', [-0.261939, -1.46597, 1.0]], ['2, k, 15', [-0.245576, -1.51936, 1.0]], ['2, k, 16', [-0.138345, -0.814649, 1.0]], ['2, k, 17', [-0.151495, -1.15053, 1.0]], ['2, k, 18', [-0.109697, -1.48929, 1.0]], ['2, k, 19', [-0.142525, -1.52511, 1.0]], ['2, k, 20', [-0.208046, -0.309725, 1.0]], ['2, k, 21', [-0.389162, -0.755659, 1.0]], ['2, k, 22', [-0.369895, -0.657129, 1.0]], ['2, k, 23', [-0.0464445, -0.73718, 1.0]], ['2, k, 24', [-0.0599418, -0.630222, 1.0]]]
[['2, k, 0', [-0.220754, -0.827806, 1.0]], ['2, k, 1', [-0.213218, -0.530966, 1.0]], ['2, k, 2', [-0.208305, -0.237681, 1.0]], ['2, k, 3', [-0.218766, -0.111841, 1.0]], ['2, k, 4', [-0.386713, -0.344281, 1.0]], ['2, k, 5', [-0.496206, -0.499748, 1.0]], ['2, k, 6', [-0.434545, -0.657767, 1.0]], ['2, k, 7', [-0.410727, -0.677153, 1.0]], ['2, k, 8', [-0.0386089, -0.342268, 1.0]], ['2, k, 9', [0.108489, -0.486283, 1.0]], ['2, k, 10', [0.0158468, -0.63693, 1.0]], ['2, k, 11', [-0.0273139, -0.64989, 1.0]], ['2, k, 12', [-0.293476, -0.81912, 1.0]], ['2, k, 13', [-0.263878, -1.15026, 1.0]], ['2, k, 14', [-0.262252, -1.46596, 1.0]], ['2, k, 15', [-0.296875, -1.52832, 1.0]], ['2, k, 16', [-0.142481, -0.815328, 1.0]], ['2, k, 17', [-0.163648, -1.14844, 1.0]], ['2, k, 18', [-0.109594, -1.48879, 1.0]], ['2, k, 19', [-0.154942, -1.52039, 1.0]], ['2, k, 20', [-0.209048, -0.310471, 1.0]], ['2, k, 21', [-0.395598, -0.754557, 1.0]], ['2, k, 22', [-0.382798, -0.661026, 1.0]], ['2, k, 23', [-0.0552416, -0.726269, 1.0]], ['2, k, 24', [-0.0662973, -0.626356, 1.0]]]
[['2, k, 0', [-0.226299, -0.828598, 1.0]], ['2, k, 1', [-0.216612, -0.531955, 1.0]], ['2, k, 2', [-0.209237, -0.238663, 1.0]], ['2, k, 3', [-0.219431, -0.113523, 1.0]], ['2, k, 4', [-0.389829, -0.34304, 1.0]], ['2, k, 5', [-0.499863, -0.500569, 1.0]], ['2, k, 6', [-0.436878, -0.656413, 1.0]], ['2, k, 7', [-0.413797, -0.675544, 1.0]], ['2, k, 8', [-0.041709, -0.345351, 1.0]], ['2, k, 9', [0.107831, -0.488315, 1.0]], ['2, k, 10', [0.0140317, -0.63708, 1.0]], ['2, k, 11', [-0.0291225, -0.650001, 1.0]], ['2, k, 12', [-0.298865, -0.819663, 1.0]], ['2, k, 13', [-0.268636, -1.14962, 1.0]], ['2, k, 14', [-0.263198, -1.46792, 1.0]], ['2, k, 15', [-0.238349, -1.5191, 1.0]], ['2, k, 16', [-0.148157, -0.816376, 1.0]], ['2, k, 17', [-0.166384, -1.14841, 1.0]], ['2, k, 18', [-0.109965, -1.48981, 1.0]], ['2, k, 19', [-0.158506, -1.52154, 1.0]], ['2, k, 20', [-0.210593, -0.311508, 1.0]], ['2, k, 21', [-0.400898, -0.753857, 1.0]], ['2, k, 22', [-0.384557, -0.655265, 1.0]], ['2, k, 23', [-0.0624395, -0.719935, 1.0]], ['2, k, 24', [-0.0688085, -0.625198, 1.0]]]
[['2, k, 0', [-0.234879, -0.829611, 1.0]], ['2, k, 1', [-0.221027, -0.533276, 1.0]], ['2, k, 2', [-0.210231, -0.239996, 1.0]], ['2, k, 3', [-0.219874, -0.114686, 1.0]], ['2, k, 4', [-0.390485, -0.343222, 1.0]], ['2, k, 5', [-0.499713, -0.500835, 1.0]], ['2, k, 6', [-0.439346, -0.657983, 1.0]], ['2, k, 7', [-0.419814, -0.678787, 1.0]], ['2, k, 8', [-0.0436775, -0.347149, 1.0]], ['2, k, 9', [0.106745, -0.491064, 1.0]], ['2, k, 10', [0.0108103, -0.63861, 1.0]], ['2, k, 11', [-0.0347639, -0.65317, 1.0]], ['2, k, 12', [-0.307246, -0.82045, 1.0]], ['2, k, 13', [-0.272652, -1.14836, 1.0]], ['2, k, 14', [-0.265147, -1.4692, 1.0]], ['2, k, 15', [-0.234645, -1.51915, 1.0]], ['2, k, 16', [-0.156747, -0.817591, 1.0]], ['2, k, 17', [-0.169642, -1.14867, 1.0]], ['2, k, 18', [-0.112751, -1.48484, 1.0]], ['2, k, 19', [-0.103789, -1.53076, 1.0]], ['2, k, 20', [-0.212357, -0.312889, 1.0]], ['2, k, 21', [-0.407861, -0.757971, 1.0]], ['2, k, 22', [-0.390405, -0.665086, 1.0]], ['2, k, 23', [-0.0660449, -0.731221, 1.0]], ['2, k, 24', [-0.0744243, -0.631982, 1.0]]]
[['2, k, 0', [-0.24366, -0.831122, 1.0]], ['2, k, 1', [-0.225848, -0.534456, 1.0]], ['2, k, 2', [-0.211258, -0.240847, 1.0]], ['2, k, 3', [-0.219953, -0.115256, 1.0]], ['2, k, 4', [-0.392284, -0.343104, 1.0]], ['2, k, 5', [-0.499974, -0.500908, 1.0]], ['2, k, 6', [-0.442542, -0.659032, 1.0]], ['2, k, 7', [-0.421578, -0.684129, 1.0]], ['2, k, 8', [-0.0451845, -0.348521, 1.0]], ['2, k, 9', [0.103745, -0.495496, 1.0]], ['2, k, 10', [0.0119558, -0.637056, 1.0]], ['2, k, 11', [-0.0394013, -0.654911, 1.0]], ['2, k, 12', [-0.315801, -0.821552, 1.0]], ['2, k, 13', [-0.27769, -1.14991, 1.0]], ['2, k, 14', [-0.265212, -1.46932, 1.0]], ['2, k, 15', [-0.228566, -1.51067, 1.0]], ['2, k, 16', [-0.165641, -0.819507, 1.0]], ['2, k, 17', [-0.178175, -1.14686, 1.0]], ['2, k, 18', [-0.114007, -1.48309, 1.0]], ['2, k, 19', [-0.147256, -1.51947, 1.0]], ['2, k, 20', [-0.214282, -0.313883, 1.0]], ['2, k, 21', [-0.412222, -0.755547, 1.0]], ['2, k, 22', [-0.395792, -0.654483, 1.0]], ['2, k, 23', [-0.0736173, -0.726203, 1.0]], ['2, k, 24', [-0.0774213, -0.626488, 1.0]]]
[['2, k, 0', [-0.247001, -0.832085, 1.0]], ['2, k, 1', [-0.227891, -0.535299, 1.0]], ['2, k, 2', [-0.211745, -0.241662, 1.0]], ['2, k, 3', [-0.22016, -0.116155, 1.0]], ['2, k, 4', [-0.395546, -0.343404, 1.0]], ['2, k, 5', [-0.501644, -0.500066, 1.0]], ['2, k, 6', [-0.448019, -0.659365, 1.0]], ['2, k, 7', [-0.424657, -0.680852, 1.0]], ['2, k, 8', [-0.0477883, -0.35142, 1.0]], ['2, k, 9', [0.102037, -0.498203, 1.0]], ['2, k, 10', [0.00928353, -0.640804, 1.0]], ['2, k, 11', [-0.042319, -0.656056, 1.0]], ['2, k, 12', [-0.318982, -0.822486, 1.0]], ['2, k, 13', [-0.279154, -1.15032, 1.0]], ['2, k, 14', [-0.265839, -1.47026, 1.0]], ['2, k, 15', [-0.284668, -1.52246, 1.0]], ['2, k, 16', [-0.16904, -0.820496, 1.0]], ['2, k, 17', [-0.179662, -1.14572, 1.0]], ['2, k, 18', [-0.113421, -1.49566, 1.0]], ['2, k, 19', [-0.192993, -1.5293, 1.0]], ['2, k, 20', [-0.215192, -0.314702, 1.0]], ['2, k, 21', [-0.417463, -0.757671, 1.0]], ['2, k, 22', [-0.399496, -0.65634, 1.0]], ['2, k, 23', [-0.079455, -0.728956, 1.0]], ['2, k, 24', [-0.0838885, -0.631148, 1.0]]]
