[['2, k, 0', [-0.0978162, -0.309679, 1.0]], ['2, k, 1', [-0.0980641, 0.00926615, 1.0]], ['2, k, 2', [-0.0977561, 0.32027, 1.0]], ['2, k, 3', [-0.0880129, 0.45356, 1.0]], ['2, k, 4', [-0.258667, 0.206784, 1.0]], ['2, k, 5', [-0.339267, -0.0690915, 1.0]], ['2, k, 6', [-0.413512, -0.298364, 1.0]], ['2, k, 7', [-0.406104, -0.288603, 1.0]], ['2, k, 8', [0.0630218, 0.200198, 1.0]], ['2, k, 9', [0.135467, -0.0758441, 1.0]], ['2, k, 10', [0.205469, -0.307367, 1.0]], ['2, k, 11', [0.192924, -0.309498, 1.0]], ['2, k, 12', [-0.169796, -0.303844, 1.0]], ['2, k, 13', [-0.19045, -0.612223, 1.0]], ['2, k, 14', [-0.151243, -0.975171, 1.0]], ['2, k, 15', [-0.151611, -1.05469, 1.0]], ['2, k, 16', [-0.0231031, -0.306862, 1.0]], ['2, k, 17', [-0.020764, -0.615248, 1.0]], ['2, k, 18', [-0.0466485, -0.966828, 1.0]], ['2, k, 19', [-0.0402527, -1.03906, 1.0]], ['2, k, 20', [-0.0979304, 0.243651, 1.0]], ['2, k, 21', [-0.429417, -0.35769, 1.0]], ['2, k, 22', [-0.35322, -0.327094, 1.0]], ['2, k, 23', [0.203596, -0.375291, 1.0]], ['2, k, 24', [0.141671, -0.337082, 1.0]]]
[['2, k, 0', [-0.0998935, -0.31069, 1.0]], ['2, k, 1', [-0.0992303, 0.00842002, 1.0]], ['2, k, 2', [-0.0982632, 0.319195, 1.0]], ['2, k, 3', [-0.0879742, 0.451932, 1.0]], ['2, k, 4', [-0.259097, 0.205575, 1.0]], ['2, k, 5', [-0.339907, -0.0689272, 1.0]], ['2, k, 6', [-0.413866, -0.297991, 1.0]], ['2, k, 7', [-0.406751, -0.28687, 1.0]], ['2, k, 8', [0.0619603, 0.199225, 1.0]], ['2, k, 9', [0.13384, -0.0761229, 1.0]], ['2, k, 10', [0.204722, -0.306976, 1.0]], ['2, k, 11', [0.191582, -0.310289, 1.0]], ['2, k, 12', [-0.172208, -0.306262, 1.0]], ['2, k, 13', [-0.191038, -0.613479, 1.0]], ['2, k, 14', [-0.150643, -0.973627, 1.0]], ['2, k, 15', [-0.153201, -1.04831, 1.0]], ['2, k, 16', [-0.0253471, -0.306989, 1.0]], ['2, k, 17', [-0.0199206, -0.613384, 1.0]], ['2, k, 18', [-0.0468957, -0.966626, 1.0]], ['2, k, 19', [-0.0445868, -1.04074, 1.0]], ['2, k, 20', [-0.0986689, 0.242631, 1.0]], ['2, k, 21', [-0.435017, -0.352367, 1.0]], ['2, k, 22', [-0.35562, -0.327463, 1.0]], ['2, k, 23', [0.205058, -0.374617, 1.0]], ['2, k, 24', [0.140633, -0.339751, 1.0]]]
[['2, k, 0', [-0.100154, -0.310807, 1.0]], ['2, k, 1', [-0.0993476, 0.00832617, 1.0]], ['2, k, 2', [-0.0982932, 0.319121, 1.0]], ['2, k, 3', [-0.0879424, 0.451975, 1.0]], ['2, k, 4', [-0.259136, 0.205345, 1.0]], ['2, k, 5', [-0.33982, -0.0689585, 1.0]], ['2, k, 6', [-0.413706, -0.298022, 1.0]], ['2, k, 7', [-0.406321, -0.285239, 1.0]], ['2, k, 8', [0.0619611, 0.199214, 1.0]], ['2, k, 9', [0.133826, -0.076278, 1.0]], ['2, k, 10', [0.204768, -0.307073, 1.0]], ['2, k, 11', [0.192039, -0.310193, 1.0]], ['2, k, 12', [-0.172499, -0.306699, 1.0]], ['2, k, 13', [-0.191377, -0.614003, 1.0]], ['2, k, 14', [-0.151042, -0.972765, 1.0]], ['2, k, 15', [-0.153195, -1.0483, 1.0]], ['2, k, 16', [-0.0256009, -0.306864, 1.0]], ['2, k, 17', [-0.019969, -0.613644, 1.0]], ['2, k, 18', [-0.0467666, -0.966444, 1.0]], ['2, k, 19', [-0.0442705, -1.04066, 1.0]], ['2, k, 20', [-0.0987151, 0.242554, 1.0]], ['2, k, 21', [-0.430267, -0.35482, 1.0]], ['2, k, 22', [-0.353656, -0.32773, 1.0]], ['2, k, 23', [0.203441, -0.374817, 1.0]], ['2, k, 24', [0.141326, -0.339305, 1.0]]]
[['2, k, 0', [-0.100316, -0.310842, 1.0]], ['2, k, 1', [-0.099382, 0.00833746, 1.0]], ['2, k, 2', [-0.0982309, 0.319216, 1.0]], ['2, k, 3', [-0.0880215, 0.452035, 1.0]], ['2, k, 4', [-0.259202, 0.205208, 1.0]], ['2, k, 5', [-0.339846, -0.0689198, 1.0]], ['2, k, 6', [-0.413741, -0.29794, 1.0]], ['2, k, 7', [-0.406801, -0.286437, 1.0]], ['2, k, 8', [0.061971, 0.199199, 1.0]], ['2, k, 9', [0.133612, -0.0758772, 1.0]], ['2, k, 10', [0.204648, -0.306594, 1.0]], ['2, k, 11', [0.19212, -0.310613, 1.0]], ['2, k, 12', [-0.17268, -0.306899, 1.0]], ['2, k, 13', [-0.191513, -0.614052, 1.0]], ['2, k, 14', [-0.15104, -0.972706, 1.0]], ['2, k, 15', [-0.153128, -1.04828, 1.0]], ['2, k, 16', [-0.0257994, -0.306717, 1.0]], ['2, k, 17', [-0.0198334, -0.612218, 1.0]], ['2, k, 18', [-0.0467363, -0.966438, 1.0]], ['2, k, 19', [-0.0441506, -1.04068, 1.0]], ['2, k, 20', [-0.0986838, 0.24262, 1.0]], ['2, k, 21', [-0.433951, -0.356348, 1.0]], ['2, k, 22', [-0.35486, -0.327493, 1.0]], ['2, k, 23', [0.201157, -0.375358, 1.0]], ['2, k, 24', [0.141249, -0.338995, 1.0]]]
[['2, k, 0', [-0.100202, -0.31092, 1.0]], ['2, k, 1', [-0.0994087, 0.00832425, 1.0]], ['2, k, 2', [-0.0984748, 0.319345, 1.0]], ['2, k, 3', [-0.0880294, 0.452013, 1.0]], ['2, k, 4', [-0.259309, 0.204878, 1.0]], ['2, k, 5', [-0.339858, -0.0688839, 1.0]], ['2, k, 6', [-0.413552, -0.297908, 1.0]], ['2, k, 7', [-0.406659, -0.287869, 1.0]], ['2, k, 8', [0.06197, 0.199161, 1.0]], ['2, k, 9', [0.133441, -0.0757741, 1.0]], ['2, k, 10', [0.204619, -0.306385, 1.0]], ['2, k, 11', [0.19158, -0.310618, 1.0]], ['2, k, 12', [-0.172478, -0.307268, 1.0]], ['2, k, 13', [-0.191498, -0.614248, 1.0]], ['2, k, 14', [-0.151261, -0.972407, 1.0]], ['2, k, 15', [-0.152999, -1.04826, 1.0]], ['2, k, 16', [-0.0256056, -0.306571, 1.0]], ['2, k, 17', [-0.0197977, -0.612408, 1.0]], ['2, k, 18', [-0.0465734, -0.965435, 1.0]], ['2, k, 19', [-0.0443374, -1.04072, 1.0]], ['2, k, 20', [-0.0988541, 0.242705, 1.0]], ['2, k, 21', [-0.436463, -0.355368, 1.0]], ['2, k, 22', [-0.354347, -0.327598, 1.0]], ['2, k, 23', [0.202483, -0.375882, 1.0]], ['2, k, 24', [0.140967, -0.339367, 1.0]]]
[['2, k, 0', [-0.100219, -0.310905, 1.0]], ['2, k, 1', [-0.0994786, 0.00834647, 1.0]], ['2, k, 2', [-0.0985998, 0.31938, 1.0]], ['2, k, 3', [-0.0879792, 0.452173, 1.0]], ['2, k, 4', [-0.259317, 0.204647, 1.0]], ['2, k, 5', [-0.339899, -0.0688935, 1.0]], ['2, k, 6', [-0.413453, -0.297903, 1.0]], ['2, k, 7', [-0.406242, -0.288582, 1.0]], ['2, k, 8', [0.0618508, 0.199253, 1.0]], ['2, k, 9', [0.133432, -0.0758038, 1.0]], ['2, k, 10', [0.204747, -0.306315, 1.0]], ['2, k, 11', [0.193587, -0.309646, 1.0]], ['2, k, 12', [-0.172478, -0.307262, 1.0]], ['2, k, 13', [-0.191615, -0.614744, 1.0]], ['2, k, 14', [-0.150986, -0.971867, 1.0]], ['2, k, 15', [-0.15287, -1.04818, 1.0]], ['2, k, 16', [-0.0256446, -0.306511, 1.0]], ['2, k, 17', [-0.0198046, -0.612707, 1.0]], ['2, k, 18', [-0.0464676, -0.964997, 1.0]], ['2, k, 19', [-0.0440269, -1.04067, 1.0]], ['2, k, 20', [-0.0989633, 0.242739, 1.0]], ['2, k, 21', [-0.435276, -0.35711, 1.0]], ['2, k, 22', [-0.354395, -0.327687, 1.0]], ['2, k, 23', [0.206218, -0.374829, 1.0]], ['2, k, 24', [0.141106, -0.338046, 1.0]]]
[['2, k, 0', [-0.100219, -0.310912, 1.0]], ['2, k, 1', [-0.0994909, 0.0083544, 1.0]], ['2, k, 2', [-0.0986448, 0.319449, 1.0]], ['2, k, 3', [-0.0880226, 0.452192, 1.0]], ['2, k, 4', [-0.259405, 0.204488, 1.0]], ['2, k, 5', [-0.33992, -0.068945, 1.0]], ['2, k, 6', [-0.413469, -0.297894, 1.0]], ['2, k, 7', [-0.405802, -0.287877, 1.0]], ['2, k, 8', [0.0618892, 0.199252, 1.0]], ['2, k, 9', [0.133459, -0.0758407, 1.0]], ['2, k, 10', [0.204764, -0.306303, 1.0]], ['2, k, 11', [0.192286, -0.310312, 1.0]], ['2, k, 12', [-0.17246, -0.307363, 1.0]], ['2, k, 13', [-0.191581, -0.614617, 1.0]], ['2, k, 14', [-0.150948, -0.971911, 1.0]], ['2, k, 15', [-0.152851, -1.04817, 1.0]], ['2, k, 16', [-0.0256358, -0.306437, 1.0]], ['2, k, 17', [-0.0200068, -0.61398, 1.0]], ['2, k, 18', [-0.0464784, -0.96505, 1.0]], ['2, k, 19', [-0.0437064, -1.0407, 1.0]], ['2, k, 20', [-0.0989957, 0.242786, 1.0]], ['2, k, 21', [-0.433948, -0.358722, 1.0]], ['2, k, 22', [-0.356174, -0.327595, 1.0]], ['2, k, 23', [0.207969, -0.373663, 1.0]], ['2, k, 24', [0.141254, -0.338158, 1.0]]]
[['2, k, 0', [-0.100298, -0.310931, 1.0]], ['2, k, 1', [-0.0995371, 0.00835189, 1.0]], ['2, k, 2', [-0.0986065, 0.31949, 1.0]], ['2, k, 3', [-0.0880396, 0.452209, 1.0]], ['2, k, 4', [-0.259502, 0.204426, 1.0]], ['2, k, 5', [-0.34038, -0.0695234, 1.0]], ['2, k, 6', [-0.413357, -0.298645, 1.0]], ['2, k, 7', [-0.405999, -0.289204, 1.0]], ['2, k, 8', [0.0619164, 0.199118, 1.0]], ['2, k, 9', [0.133463, -0.075852, 1.0]], ['2, k, 10', [0.204785, -0.306273, 1.0]], ['2, k, 11', [0.193835, -0.309923, 1.0]], ['2, k, 12', [-0.17255, -0.307479, 1.0]], ['2, k, 13', [-0.191381, -0.614762, 1.0]], ['2, k, 14', [-0.15095, -0.972064, 1.0]], ['2, k, 15', [-0.152833, -1.04819, 1.0]], ['2, k, 16', [-0.0257269, -0.306343, 1.0]], ['2, k, 17', [-0.0200832, -0.614285, 1.0]], ['2, k, 18', [-0.0465776, -0.964353, 1.0]], ['2, k, 19', [-0.0436417, -1.04065, 1.0]], ['2, k, 20', [-0.0989802, 0.242816, 1.0]], ['2, k, 21', [-0.431466, -0.358999, 1.0]], ['2, k, 22', [-0.354202, -0.327689, 1.0]], ['2, k, 23', [0.208213, -0.372619, 1.0]], ['2, k, 24', [0.141067, -0.33845, 1.0]]]
[['2, k, 0', [-0.100398, -0.310974, 1.0]], ['2, k, 1', [-0.0996167, 0.00833417, 1.0]], ['2, k, 2', [-0.0986102, 0.319547, 1.0]], ['2, k, 3', [-0.0881162, 0.452157, 1.0]], ['2, k, 4', [-0.259514, 0.20443, 1.0]], ['2, k, 5', [-0.340297, -0.0694882, 1.0]], ['2, k, 6', [-0.413099, -0.298631, 1.0]], ['2, k, 7', [-0.405026, -0.288712, 1.0]], ['2, k, 8', [0.0619806, 0.199074, 1.0]], ['2, k, 9', [0.133457, -0.0758289, 1.0]], ['2, k, 10', [0.205163, -0.306095, 1.0]], ['2, k, 11', [0.19417, -0.309371, 1.0]], ['2, k, 12', [-0.172663, -0.307625, 1.0]], ['2, k, 13', [-0.191345, -0.614471, 1.0]], ['2, k, 14', [-0.152048, -0.970038, 1.0]], ['2, k, 15', [-0.152981, -1.04779, 1.0]], ['2, k, 16', [-0.0258373, -0.306289, 1.0]], ['2, k, 17', [-0.0199329, -0.614215, 1.0]], ['2, k, 18', [-0.0464177, -0.963753, 1.0]], ['2, k, 19', [-0.0430262, -1.0407, 1.0]], ['2, k, 20', [-0.099008, 0.242851, 1.0]], ['2, k, 21', [-0.433159, -0.358078, 1.0]], ['2, k, 22', [-0.354465, -0.32878, 1.0]], ['2, k, 23', [0.208822, -0.371693, 1.0]], ['2, k, 24', [0.14137, -0.338254, 1.0]]]
[['2, k, 0', [-0.100407, -0.310996, 1.0]], ['2, k, 1', [-0.0997571, 0.00826478, 1.0]], ['2, k, 2', [-0.0989407, 0.319467, 1.0]], ['2, k, 3', [-0.088211, 0.45214, 1.0]], ['2, k, 4', [-0.259627, 0.204269, 1.0]], ['2, k, 5', [-0.340194, -0.0694037, 1.0]], ['2, k, 6', [-0.412708, -0.298597, 1.0]], ['2, k, 7', [-0.404256, -0.289161, 1.0]], ['2, k, 8', [0.0619698, 0.199048, 1.0]], ['2, k, 9', [0.133829, -0.0763089, 1.0]], ['2, k, 10', [0.20584, -0.306451, 1.0]], ['2, k, 11', [0.194867, -0.310165, 1.0]], ['2, k, 12', [-0.172672, -0.307731, 1.0]], ['2, k, 13', [-0.191301, -0.614283, 1.0]], ['2, k, 14', [-0.152162, -0.9693, 1.0]], ['2, k, 15', [-0.152973, -1.04777, 1.0]], ['2, k, 16', [-0.0258387, -0.306274, 1.0]], ['2, k, 17', [-0.0195533, -0.613774, 1.0]], ['2, k, 18', [-0.0464431, -0.964396, 1.0]], ['2, k, 19', [-0.0429143, -1.04065, 1.0]], ['2, k, 20', [-0.099282, 0.242774, 1.0]], ['2, k, 21', [-0.429726, -0.359431, 1.0]], ['2, k, 22', [-0.354452, -0.328766, 1.0]], ['2, k, 23', [0.207552, -0.37609, 1.0]], ['2, k, 24', [0.141249, -0.337278, 1.0]]]
[['2, k, 0', [-0.10039, -0.311065, 1.0]], ['2, k, 1', [-0.0997541, 0.00826839, 1.0]], ['2, k, 2', [-0.098927, 0.319574, 1.0]], ['2, k, 3', [-0.0883125, 0.452189, 1.0]], ['2, k, 4', [-0.259229, 0.203256, 1.0]], ['2, k, 5', [-0.339996, -0.069278, 1.0]], ['2, k, 6', [-0.412201, -0.298567, 1.0]], ['2, k, 7', [-0.403801, -0.289977, 1.0]], ['2, k, 8', [0.0619418, 0.199063, 1.0]], ['2, k, 9', [0.133994, -0.0764413, 1.0]], ['2, k, 10', [0.206399, -0.306411, 1.0]], ['2, k, 11', [0.196066, -0.309581, 1.0]], ['2, k, 12', [-0.172634, -0.307968, 1.0]], ['2, k, 13', [-0.191107, -0.614129, 1.0]], ['2, k, 14', [-0.152011, -0.969815, 1.0]], ['2, k, 15', [-0.152896, -1.04777, 1.0]], ['2, k, 16', [-0.0258166, -0.30626, 1.0]], ['2, k, 17', [-0.0195383, -0.613784, 1.0]], ['2, k, 18', [-0.0462958, -0.964054, 1.0]], ['2, k, 19', [-0.043145, -1.04091, 1.0]], ['2, k, 20', [-0.0992706, 0.242842, 1.0]], ['2, k, 21', [-0.426168, -0.361775, 1.0]], ['2, k, 22', [-0.35355, -0.329694, 1.0]], ['2, k, 23', [0.208468, -0.370674, 1.0]], ['2, k, 24', [0.14069, -0.337041, 1.0]]]
[['2, k, 0', [-0.100381, -0.311056, 1.0]], ['2, k, 1', [-0.0998059, 0.0083209, 1.0]], ['2, k, 2', [-0.0990849, 0.319694, 1.0]], ['2, k, 3', [-0.0884218, 0.452453, 1.0]], ['2, k, 4', [-0.259216, 0.203264, 1.0]], ['2, k, 5', [-0.339952, -0.0696049, 1.0]], ['2, k, 6', [-0.411414, -0.299067, 1.0]], ['2, k, 7', [-0.40307, -0.290672, 1.0]], ['2, k, 8', [0.0618514, 0.199172, 1.0]], ['2, k, 9', [0.134136, -0.0763545, 1.0]], ['2, k, 10', [0.206318, -0.306365, 1.0]], ['2, k, 11', [0.196729, -0.309026, 1.0]], ['2, k, 12', [-0.172611, -0.307983, 1.0]], ['2, k, 13', [-0.190855, -0.613977, 1.0]], ['2, k, 14', [-0.151917, -0.969835, 1.0]], ['2, k, 15', [-0.153742, -1.04754, 1.0]], ['2, k, 16', [-0.0257801, -0.306151, 1.0]], ['2, k, 17', [-0.0195346, -0.613785, 1.0]], ['2, k, 18', [-0.0462074, -0.963621, 1.0]], ['2, k, 19', [-0.0431079, -1.04089, 1.0]], ['2, k, 20', [-0.0993963, 0.242946, 1.0]], ['2, k, 21', [-0.43017, -0.363461, 1.0]], ['2, k, 22', [-0.352738, -0.32935, 1.0]], ['2, k, 23', [0.209018, -0.370166, 1.0]], ['2, k, 24', [0.141207, -0.33903, 1.0]]]
[['2, k, 0', [-0.100398, -0.311044, 1.0]], ['2, k, 1', [-0.0997925, 0.00834425, 1.0]], ['2, k, 2', [-0.0989323, 0.319783, 1.0]], ['2, k, 3', [-0.0884977, 0.452443, 1.0]], ['2, k, 4', [-0.259247, 0.203252, 1.0]], ['2, k, 5', [-0.339907, -0.0697285, 1.0]], ['2, k, 6', [-0.410152, -0.299482, 1.0]], ['2, k, 7', [-0.402066, -0.28976, 1.0]], ['2, k, 8', [0.061658, 0.199382, 1.0]], ['2, k, 9', [0.134505, -0.0767121, 1.0]], ['2, k, 10', [0.206972, -0.306617, 1.0]], ['2, k, 11', [0.197582, -0.308966, 1.0]], ['2, k, 12', [-0.172618, -0.30799, 1.0]], ['2, k, 13', [-0.190858, -0.613945, 1.0]], ['2, k, 14', [-0.151821, -0.969348, 1.0]], ['2, k, 15', [-0.153037, -1.04894, 1.0]], ['2, k, 16', [-0.0258218, -0.306026, 1.0]], ['2, k, 17', [-0.0193353, -0.613871, 1.0]], ['2, k, 18', [-0.0461669, -0.96345, 1.0]], ['2, k, 19', [-0.0429994, -1.04084, 1.0]], ['2, k, 20', [-0.0992915, 0.243017, 1.0]], ['2, k, 21', [-0.423552, -0.361006, 1.0]], ['2, k, 22', [-0.353903, -0.330142, 1.0]], ['2, k, 23', [0.210984, -0.36926, 1.0]], ['2, k, 24', [0.141402, -0.336593, 1.0]]]
[['2, k, 0', [-0.100313, -0.311035, 1.0]], ['2, k, 1', [-0.0997841, 0.00837004, 1.0]], ['2, k, 2', [-0.0989761, 0.319854, 1.0]], ['2, k, 3', [-0.0885047, 0.452504, 1.0]], ['2, k, 4', [-0.259201, 0.203174, 1.0]], ['2, k, 5', [-0.339589, -0.0699129, 1.0]], ['2, k, 6', [-0.409066, -0.29984, 1.0]], ['2, k, 7', [-0.40183, -0.290769, 1.0]], ['2, k, 8', [0.0616305, 0.19946, 1.0]], ['2, k, 9', [0.135188, -0.0775575, 1.0]], ['2, k, 10', [0.207751, -0.307427, 1.0]], ['2, k, 11', [0.196972, -0.308624, 1.0]], ['2, k, 12', [-0.172488, -0.308087, 1.0]], ['2, k, 13', [-0.190824, -0.613953, 1.0]], ['2, k, 14', [-0.151168, -0.975726, 1.0]], ['2, k, 15', [-0.152255, -1.05137, 1.0]], ['2, k, 16', [-0.0256626, -0.305836, 1.0]], ['2, k, 17', [-0.0193566, -0.613903, 1.0]], ['2, k, 18', [-0.0460464, -0.962589, 1.0]], ['2, k, 19', [-0.0430017, -1.04078, 1.0]], ['2, k, 20', [-0.0993156, 0.243074, 1.0]], ['2, k, 21', [-0.432628, -0.363075, 1.0]], ['2, k, 22', [-0.351391, -0.331187, 1.0]], ['2, k, 23', [0.211363, -0.370609, 1.0]], ['2, k, 24', [0.141461, -0.337054, 1.0]]]
[['2, k, 0', [-0.100218, -0.311042, 1.0]], ['2, k, 1', [-0.099704, 0.00842572, 1.0]], ['2, k, 2', [-0.0988754, 0.320024, 1.0]], ['2, k, 3', [-0.0884679, 0.452489, 1.0]], ['2, k, 4', [-0.259104, 0.202888, 1.0]], ['2, k, 5', [-0.339346, -0.0702896, 1.0]], ['2, k, 6', [-0.408464, -0.30034, 1.0]], ['2, k, 7', [-0.40161, -0.290422, 1.0]], ['2, k, 8', [0.0617111, 0.199582, 1.0]], ['2, k, 9', [0.135502, -0.0777482, 1.0]], ['2, k, 10', [0.207992, -0.307653, 1.0]], ['2, k, 11', [0.197957, -0.307355, 1.0]], ['2, k, 12', [-0.172353, -0.308173, 1.0]], ['2, k, 13', [-0.190546, -0.613886, 1.0]], ['2, k, 14', [-0.151053, -0.975646, 1.0]], ['2, k, 15', [-0.153492, -1.0505, 1.0]], ['2, k, 16', [-0.0255324, -0.305736, 1.0]], ['2, k, 17', [-0.0190215, -0.613976, 1.0]], ['2, k, 18', [-0.0461768, -0.962574, 1.0]], ['2, k, 19', [-0.0428399, -1.04087, 1.0]], ['2, k, 20', [-0.0992149, 0.243215, 1.0]], ['2, k, 21', [-0.424474, -0.361304, 1.0]], ['2, k, 22', [-0.35148, -0.330967, 1.0]], ['2, k, 23', [0.210744, -0.372569, 1.0]], ['2, k, 24', [0.142135, -0.335998, 1.0]]]
[['2, k, 0', [-0.100114, -0.311035, 1.0]], ['2, k, 1', [-0.0996604, 0.00849789, 1.0]], ['2, k, 2', [-0.0989263, 0.320202, 1.0]], ['2, k, 3', [-0.0884894, 0.452525, 1.0]], ['2, k, 4', [-0.258854, 0.202749, 1.0]], ['2, k, 5', [-0.339309, -0.0708771, 1.0]], ['2, k, 6', [-0.40789, -0.301078, 1.0]], ['2, k, 7', [-0.401211, -0.290569, 1.0]], ['2, k, 8', [0.061742, 0.199711, 1.0]], ['2, k, 9', [0.136021, -0.0775359, 1.0]], ['2, k, 10', [0.208052, -0.307601, 1.0]], ['2, k, 11', [0.197632, -0.30565, 1.0]], ['2, k, 12', [-0.172219, -0.30821, 1.0]], ['2, k, 13', [-0.190324, -0.613566, 1.0]], ['2, k, 14', [-0.151296, -0.976296, 1.0]], ['2, k, 15', [-0.153486, -1.05044, 1.0]], ['2, k, 16', [-0.0254115, -0.305649, 1.0]], ['2, k, 17', [-0.0182961, -0.612514, 1.0]], ['2, k, 18', [-0.0454357, -0.961738, 1.0]], ['2, k, 19', [-0.042733, -1.04082, 1.0]], ['2, k, 20', [-0.0992338, 0.243368, 1.0]], ['2, k, 21', [-0.42934, -0.363787, 1.0]], ['2, k, 22', [-0.352082, -0.330556, 1.0]], ['2, k, 23', [0.213002, -0.36495, 1.0]], ['2, k, 24', [0.141952, -0.336939, 1.0]]]
[['2, k, 0', [-0.100023, -0.311063, 1.0]], ['2, k, 1', [-0.0996494, 0.00849074, 1.0]], ['2, k, 2', [-0.0989645, 0.320195, 1.0]], ['2, k, 3', [-0.0884933, 0.452472, 1.0]], ['2, k, 4', [-0.258589, 0.202681, 1.0]], ['2, k, 5', [-0.339014, -0.0707317, 1.0]], ['2, k, 6', [-0.407373, -0.300999, 1.0]], ['2, k, 7', [-0.39902, -0.290449, 1.0]], ['2, k, 8', [0.0618174, 0.199734, 1.0]], ['2, k, 9', [0.136418, -0.0774236, 1.0]], ['2, k, 10', [0.208226, -0.307575, 1.0]], ['2, k, 11', [0.199509, -0.306721, 1.0]], ['2, k, 12', [-0.172079, -0.308314, 1.0]], ['2, k, 13', [-0.1893, -0.612659, 1.0]], ['2, k, 14', [-0.151134, -0.975925, 1.0]], ['2, k, 15', [-0.153372, -1.05025, 1.0]], ['2, k, 16', [-0.0252921, -0.305594, 1.0]], ['2, k, 17', [-0.0181957, -0.612448, 1.0]], ['2, k, 18', [-0.0452584, -0.961434, 1.0]], ['2, k, 19', [-0.0426777, -1.04075, 1.0]], ['2, k, 20', [-0.0992508, 0.243362, 1.0]], ['2, k, 21', [-0.42306, -0.360076, 1.0]], ['2, k, 22', [-0.347516, -0.331281, 1.0]], ['2, k, 23', [0.212346, -0.372136, 1.0]], ['2, k, 24', [0.143175, -0.335706, 1.0]]]
[['2, k, 0', [-0.0998954, -0.310995, 1.0]], ['2, k, 1', [-0.0996828, 0.00858742, 1.0]], ['2, k, 2', [-0.099281, 0.320449, 1.0]], ['2, k, 3', [-0.088442, 0.452506, 1.0]], ['2, k, 4', [-0.25845, 0.20269, 1.0]], ['2, k, 5', [-0.338285, -0.0702421, 1.0]], ['2, k, 6', [-0.406305, -0.300617, 1.0]], ['2, k, 7', [-0.398813, -0.290796, 1.0]], ['2, k, 8', [0.0618548, 0.19976, 1.0]], ['2, k, 9', [0.137324, -0.0778985, 1.0]], ['2, k, 10', [0.208954, -0.308119, 1.0]], ['2, k, 11', [0.199517, -0.305157, 1.0]], ['2, k, 12', [-0.171961, -0.308302, 1.0]], ['2, k, 13', [-0.189303, -0.612532, 1.0]], ['2, k, 14', [-0.151114, -0.974762, 1.0]], ['2, k, 15', [-0.150833, -1.05104, 1.0]], ['2, k, 16', [-0.0251118, -0.305384, 1.0]], ['2, k, 17', [-0.0177005, -0.612029, 1.0]], ['2, k, 18', [-0.045256, -0.961119, 1.0]], ['2, k, 19', [-0.0425035, -1.04055, 1.0]], ['2, k, 20', [-0.0994682, 0.243571, 1.0]], ['2, k, 21', [-0.426957, -0.361111, 1.0]], ['2, k, 22', [-0.345978, -0.332155, 1.0]], ['2, k, 23', [0.215398, -0.368076, 1.0]], ['2, k, 24', [0.143487, -0.332993, 1.0]]]
[['2, k, 0', [-0.0997788, -0.310883, 1.0]], ['2, k, 1', [-0.0995649, 0.00873475, 1.0]], ['2, k, 2', [-0.0991341, 0.320623, 1.0]], ['2, k, 3', [-0.0883947, 0.452506, 1.0]], ['2, k, 4', [-0.258369, 0.202621, 1.0]], ['2, k, 5', [-0.337853, -0.0704216, 1.0]], ['2, k, 6', [-0.405865, -0.300834, 1.0]], ['2, k, 7', [-0.397556, -0.290873, 1.0]], ['2, k, 8', [0.0620023, 0.19991, 1.0]], ['2, k, 9', [0.137681, -0.0777018, 1.0]], ['2, k, 10', [0.209237, -0.307962, 1.0]], ['2, k, 11', [0.200108, -0.305257, 1.0]], ['2, k, 12', [-0.171799, -0.308275, 1.0]], ['2, k, 13', [-0.189308, -0.612007, 1.0]], ['2, k, 14', [-0.151128, -0.974751, 1.0]], ['2, k, 15', [-0.151061, -1.05011, 1.0]], ['2, k, 16', [-0.0249742, -0.305088, 1.0]], ['2, k, 17', [-0.0173028, -0.612294, 1.0]], ['2, k, 18', [-0.0452234, -0.961115, 1.0]], ['2, k, 19', [-0.042542, -1.04044, 1.0]], ['2, k, 20', [-0.0993305, 0.24374, 1.0]], ['2, k, 21', [-0.425761, -0.363358, 1.0]], ['2, k, 22', [-0.348194, -0.33219, 1.0]], ['2, k, 23', [0.213679, -0.36722, 1.0]], ['2, k, 24', [0.14449, -0.333357, 1.0]]]
