[['2, k, 0', [-0.111291, -0.277864, 1.0]], ['2, k, 1', [-0.10993, 0.0493148, 1.0]], ['2, k, 2', [-0.107867, 0.367249, 1.0]], ['2, k, 3', [-0.139451, 0.508266, 1.0]], ['2, k, 4', [-0.302565, 0.268557, 1.0]], ['2, k, 5', [-0.377914, -0.0203185, 1.0]], ['2, k, 6', [-0.43668, -0.257554, 1.0]], ['2, k, 7', [-0.434089, -0.2965, 1.0]], ['2, k, 8', [0.0638027, 0.261716, 1.0]], ['2, k, 9', [0.163124, 0.0114435, 1.0]], ['2, k, 10', [0.191248, -0.236901, 1.0]], ['2, k, 11', [0.183321, -0.305328, 1.0]], ['2, k, 12', [-0.193192, -0.271875, 1.0]], ['2, k, 13', [-0.261528, -0.698736, 1.0]], ['2, k, 14', [-0.332775, -1.05597, 1.0]], ['2, k, 15', [-0.352783, -1.1084, 1.0]], ['2, k, 16', [-0.0258815, -0.275173, 1.0]], ['2, k, 17', [0.0618061, -0.62192, 1.0]], ['2, k, 18', [0.115265, -1.02061, 1.0]], ['2, k, 19', [0.136108, -1.09375, 1.0]], ['2, k, 20', [-0.108504, 0.289122, 1.0]], ['2, k, 21', [-0.427959, -0.352187, 1.0]], ['2, k, 22', [-0.366166, -0.319951, 1.0]], ['2, k, 23', [0.183756, -0.36204, 1.0]], ['2, k, 24', [0.12066, -0.325125, 1.0]]]
[['2, k, 0', [-0.111878, -0.278701, 1.0]], ['2, k, 1', [-0.112282, 0.0491809, 1.0]], ['2, k, 2', [-0.112607, 0.367826, 1.0]], ['2, k, 3', [-0.134705, 0.510667, 1.0]], ['2, k, 4', [-0.306007, 0.269554, 1.0]], ['2, k, 5', [-0.392631, -0.0123383, 1.0]], ['2, k, 6', [-0.447321, -0.247995, 1.0]], ['2, k, 7', [-0.437163, -0.296561, 1.0]], ['2, k, 8', [0.0620441, 0.264166, 1.0]], ['2, k, 9', [0.161323, 0.016234, 1.0]], ['2, k, 10', [0.192923, -0.227488, 1.0]], ['2, k, 11', [0.18395, -0.291799, 1.0]], ['2, k, 12', [-0.193726, -0.273473, 1.0]], ['2, k, 13', [-0.262977, -0.697436, 1.0]], ['2, k, 14', [-0.335982, -1.05603, 1.0]], ['2, k, 15', [-0.352447, -1.10828, 1.0]], ['2, k, 16', [-0.0265466, -0.274996, 1.0]], ['2, k, 17', [0.0608386, -0.646042, 1.0]], ['2, k, 18', [0.114591, -1.02815, 1.0]], ['2, k, 19', [0.136129, -1.09456, 1.0]], ['2, k, 20', [-0.112592, 0.289513, 1.0]], ['2, k, 21', [-0.43294, -0.344658, 1.0]], ['2, k, 22', [-0.345492, -0.311892, 1.0]], ['2, k, 23', [0.177496, -0.348644, 1.0]], ['2, k, 24', [0.121875, -0.312106, 1.0]]]
[['2, k, 0', [-0.111901, -0.278691, 1.0]], ['2, k, 1', [-0.112705, 0.0494352, 1.0]], ['2, k, 2', [-0.113655, 0.368527, 1.0]], ['2, k, 3', [-0.134088, 0.511336, 1.0]], ['2, k, 4', [-0.306461, 0.269811, 1.0]], ['2, k, 5', [-0.395978, -0.00718945, 1.0]], ['2, k, 6', [-0.448296, -0.240519, 1.0]], ['2, k, 7', [-0.435559, -0.292068, 1.0]], ['2, k, 8', [0.0615144, 0.265199, 1.0]], ['2, k, 9', [0.162007, 0.0185892, 1.0]], ['2, k, 10', [0.197376, -0.218049, 1.0]], ['2, k, 11', [0.186368, -0.286681, 1.0]], ['2, k, 12', [-0.193771, -0.273565, 1.0]], ['2, k, 13', [-0.26389, -0.697704, 1.0]], ['2, k, 14', [-0.336726, -1.05604, 1.0]], ['2, k, 15', [-0.352061, -1.10851, 1.0]], ['2, k, 16', [-0.0265374, -0.274868, 1.0]], ['2, k, 17', [0.0607006, -0.648764, 1.0]], ['2, k, 18', [0.114829, -1.02818, 1.0]], ['2, k, 19', [0.136137, -1.09459, 1.0]], ['2, k, 20', [-0.113473, 0.290087, 1.0]], ['2, k, 21', [-0.429959, -0.34019, 1.0]], ['2, k, 22', [-0.343287, -0.308354, 1.0]], ['2, k, 23', [0.179875, -0.346192, 1.0]], ['2, k, 24', [0.123773, -0.305122, 1.0]]]
[['2, k, 0', [-0.11187, -0.278558, 1.0]], ['2, k, 1', [-0.113159, 0.0499572, 1.0]], ['2, k, 2', [-0.114983, 0.369592, 1.0]], ['2, k, 3', [-0.133392, 0.512537, 1.0]], ['2, k, 4', [-0.306679, 0.270219, 1.0]], ['2, k, 5', [-0.395947, 0.00751798, 1.0]], ['2, k, 6', [-0.447609, -0.223131, 1.0]], ['2, k, 7', [-0.434372, -0.285452, 1.0]], ['2, k, 8', [0.061019, 0.266857, 1.0]], ['2, k, 9', [0.16244, 0.0233039, 1.0]], ['2, k, 10', [0.200373, -0.209776, 1.0]], ['2, k, 11', [0.181506, -0.284486, 1.0]], ['2, k, 12', [-0.193769, -0.273571, 1.0]], ['2, k, 13', [-0.264297, -0.696454, 1.0]], ['2, k, 14', [-0.336735, -1.05604, 1.0]], ['2, k, 15', [-0.352163, -1.1085, 1.0]], ['2, k, 16', [-0.0264471, -0.274387, 1.0]], ['2, k, 17', [0.0604339, -0.65114, 1.0]], ['2, k, 18', [0.115461, -1.02891, 1.0]], ['2, k, 19', [0.135869, -1.0946, 1.0]], ['2, k, 20', [-0.114564, 0.291011, 1.0]], ['2, k, 21', [-0.428726, -0.332436, 1.0]], ['2, k, 22', [-0.334622, -0.301218, 1.0]], ['2, k, 23', [0.176474, -0.333433, 1.0]], ['2, k, 24', [0.100278, -0.298214, 1.0]]]
[['2, k, 0', [-0.111867, -0.278341, 1.0]], ['2, k, 1', [-0.113791, 0.0505918, 1.0]], ['2, k, 2', [-0.116409, 0.370632, 1.0]], ['2, k, 3', [-0.132728, 0.51299, 1.0]], ['2, k, 4', [-0.306861, 0.270611, 1.0]], ['2, k, 5', [-0.396321, 0.0144647, 1.0]], ['2, k, 6', [-0.447163, -0.207052, 1.0]], ['2, k, 7', [-0.430722, -0.276909, 1.0]], ['2, k, 8', [0.0602113, 0.268245, 1.0]], ['2, k, 9', [0.162642, 0.0290347, 1.0]], ['2, k, 10', [0.199544, -0.202862, 1.0]], ['2, k, 11', [0.180113, -0.273137, 1.0]], ['2, k, 12', [-0.193827, -0.273533, 1.0]], ['2, k, 13', [-0.264639, -0.694844, 1.0]], ['2, k, 14', [-0.336399, -1.05595, 1.0]], ['2, k, 15', [-0.352424, -1.10794, 1.0]], ['2, k, 16', [-0.0263098, -0.273943, 1.0]], ['2, k, 17', [0.0603933, -0.651818, 1.0]], ['2, k, 18', [0.115664, -1.02978, 1.0]], ['2, k, 19', [0.135808, -1.09473, 1.0]], ['2, k, 20', [-0.115797, 0.291958, 1.0]], ['2, k, 21', [-0.41649, -0.319213, 1.0]], ['2, k, 22', [-0.326496, -0.288582, 1.0]], ['2, k, 23', [0.175017, -0.319494, 1.0]], ['2, k, 24', [0.0887538, -0.286916, 1.0]]]
[['2, k, 0', [-0.112129, -0.278232, 1.0]], ['2, k, 1', [-0.11465, 0.0511825, 1.0]], ['2, k, 2', [-0.117576, 0.371708, 1.0]], ['2, k, 3', [-0.131945, 0.513793, 1.0]], ['2, k, 4', [-0.306889, 0.270747, 1.0]], ['2, k, 5', [-0.396772, 0.0232389, 1.0]], ['2, k, 6', [-0.448964, -0.194864, 1.0]], ['2, k, 7', [-0.438629, -0.258415, 1.0]], ['2, k, 8', [0.0595222, 0.270019, 1.0]], ['2, k, 9', [0.163829, 0.0374527, 1.0]], ['2, k, 10', [0.200952, -0.189958, 1.0]], ['2, k, 11', [0.181176, -0.259172, 1.0]], ['2, k, 12', [-0.194247, -0.273857, 1.0]], ['2, k, 13', [-0.264765, -0.694778, 1.0]], ['2, k, 14', [-0.337443, -1.05672, 1.0]], ['2, k, 15', [-0.352724, -1.1083, 1.0]], ['2, k, 16', [-0.0264094, -0.273417, 1.0]], ['2, k, 17', [0.0601305, -0.651567, 1.0]], ['2, k, 18', [0.115936, -1.02941, 1.0]], ['2, k, 19', [0.136057, -1.094, 1.0]], ['2, k, 20', [-0.116917, 0.292917, 1.0]], ['2, k, 21', [-0.433305, -0.300522, 1.0]], ['2, k, 22', [-0.340262, -0.274997, 1.0]], ['2, k, 23', [0.172734, -0.306119, 1.0]], ['2, k, 24', [0.0923727, -0.272748, 1.0]]]
[['2, k, 0', [-0.111854, -0.27736, 1.0]], ['2, k, 1', [-0.115032, 0.0522984, 1.0]], ['2, k, 2', [-0.119036, 0.373044, 1.0]], ['2, k, 3', [-0.130647, 0.51572, 1.0]], ['2, k, 4', [-0.306715, 0.270731, 1.0]], ['2, k, 5', [-0.394246, 0.0352895, 1.0]], ['2, k, 6', [-0.448204, -0.170723, 1.0]], ['2, k, 7', [-0.440176, -0.241789, 1.0]], ['2, k, 8', [0.0591586, 0.271973, 1.0]], ['2, k, 9', [0.163559, 0.0450408, 1.0]], ['2, k, 10', [0.204886, -0.166414, 1.0]], ['2, k, 11', [0.182132, -0.240221, 1.0]], ['2, k, 12', [-0.194139, -0.273643, 1.0]], ['2, k, 13', [-0.263995, -0.692527, 1.0]], ['2, k, 14', [-0.337497, -1.05694, 1.0]], ['2, k, 15', [-0.353114, -1.10831, 1.0]], ['2, k, 16', [-0.0258971, -0.27149, 1.0]], ['2, k, 17', [0.0600034, -0.651698, 1.0]], ['2, k, 18', [0.116216, -1.02981, 1.0]], ['2, k, 19', [0.139167, -1.09366, 1.0]], ['2, k, 20', [-0.118068, 0.294233, 1.0]], ['2, k, 21', [-0.435895, -0.280739, 1.0]], ['2, k, 22', [-0.343483, -0.256006, 1.0]], ['2, k, 23', [0.170869, -0.283699, 1.0]], ['2, k, 24', [0.0892314, -0.252495, 1.0]]]
[['2, k, 0', [-0.111398, -0.27602, 1.0]], ['2, k, 1', [-0.115095, 0.0537486, 1.0]], ['2, k, 2', [-0.119482, 0.374322, 1.0]], ['2, k, 3', [-0.130058, 0.517709, 1.0]], ['2, k, 4', [-0.306528, 0.27092, 1.0]], ['2, k, 5', [-0.395022, 0.0431644, 1.0]], ['2, k, 6', [-0.449868, -0.151551, 1.0]], ['2, k, 7', [-0.441485, -0.219395, 1.0]], ['2, k, 8', [0.0588083, 0.273788, 1.0]], ['2, k, 9', [0.163161, 0.0601816, 1.0]], ['2, k, 10', [0.20453, -0.150133, 1.0]], ['2, k, 11', [0.183799, -0.219065, 1.0]], ['2, k, 12', [-0.193933, -0.27307, 1.0]], ['2, k, 13', [-0.264154, -0.692484, 1.0]], ['2, k, 14', [-0.337624, -1.05746, 1.0]], ['2, k, 15', [-0.35339, -1.10849, 1.0]], ['2, k, 16', [-0.0251974, -0.269473, 1.0]], ['2, k, 17', [0.0599182, -0.651755, 1.0]], ['2, k, 18', [0.116599, -1.02997, 1.0]], ['2, k, 19', [0.139116, -1.09367, 1.0]], ['2, k, 20', [-0.118439, 0.295586, 1.0]], ['2, k, 21', [-0.432095, -0.259722, 1.0]], ['2, k, 22', [-0.346012, -0.232993, 1.0]], ['2, k, 23', [0.168583, -0.262603, 1.0]], ['2, k, 24', [0.0941836, -0.228675, 1.0]]]
[['2, k, 0', [-0.111448, -0.275424, 1.0]], ['2, k, 1', [-0.115378, 0.0548065, 1.0]], ['2, k, 2', [-0.119746, 0.375782, 1.0]], ['2, k, 3', [-0.129102, 0.519436, 1.0]], ['2, k, 4', [-0.306434, 0.270839, 1.0]], ['2, k, 5', [-0.397183, 0.0600119, 1.0]], ['2, k, 6', [-0.449331, -0.132482, 1.0]], ['2, k, 7', [-0.441381, -0.196592, 1.0]], ['2, k, 8', [0.0589709, 0.273519, 1.0]], ['2, k, 9', [0.164251, 0.0647797, 1.0]], ['2, k, 10', [0.20185, -0.128824, 1.0]], ['2, k, 11', [0.185492, -0.193648, 1.0]], ['2, k, 12', [-0.194002, -0.27259, 1.0]], ['2, k, 13', [-0.264144, -0.692537, 1.0]], ['2, k, 14', [-0.337493, -1.05743, 1.0]], ['2, k, 15', [-0.353567, -1.10849, 1.0]], ['2, k, 16', [-0.0252498, -0.268813, 1.0]], ['2, k, 17', [0.0600377, -0.652622, 1.0]], ['2, k, 18', [0.116506, -1.03012, 1.0]], ['2, k, 19', [0.139119, -1.09379, 1.0]], ['2, k, 20', [-0.118741, 0.29695, 1.0]], ['2, k, 21', [-0.427526, -0.236327, 1.0]], ['2, k, 22', [-0.33618, -0.204062, 1.0]], ['2, k, 23', [0.178607, -0.236366, 1.0]], ['2, k, 24', [0.104319, -0.201761, 1.0]]]
[['2, k, 0', [-0.11116, -0.27492, 1.0]], ['2, k, 1', [-0.1153, 0.0558206, 1.0]], ['2, k, 2', [-0.119899, 0.377255, 1.0]], ['2, k, 3', [-0.128666, 0.521927, 1.0]], ['2, k, 4', [-0.306182, 0.270779, 1.0]], ['2, k, 5', [-0.395918, 0.0689782, 1.0]], ['2, k, 6', [-0.449348, -0.108589, 1.0]], ['2, k, 7', [-0.44048, -0.172016, 1.0]], ['2, k, 8', [0.0587351, 0.275009, 1.0]], ['2, k, 9', [0.163001, 0.0706605, 1.0]], ['2, k, 10', [0.202221, -0.10232, 1.0]], ['2, k, 11', [0.182997, -0.165516, 1.0]], ['2, k, 12', [-0.193613, -0.272162, 1.0]], ['2, k, 13', [-0.264432, -0.693056, 1.0]], ['2, k, 14', [-0.337569, -1.057, 1.0]], ['2, k, 15', [-0.353132, -1.10829, 1.0]], ['2, k, 16', [-0.0250038, -0.268167, 1.0]], ['2, k, 17', [0.0600703, -0.653072, 1.0]], ['2, k, 18', [0.116565, -1.0301, 1.0]], ['2, k, 19', [0.139114, -1.09377, 1.0]], ['2, k, 20', [-0.118839, 0.29831, 1.0]], ['2, k, 21', [-0.435472, -0.206614, 1.0]], ['2, k, 22', [-0.350661, -0.17892, 1.0]], ['2, k, 23', [0.17389, -0.202587, 1.0]], ['2, k, 24', [0.100753, -0.176625, 1.0]]]
[['2, k, 0', [-0.110901, -0.274684, 1.0]], ['2, k, 1', [-0.115142, 0.0562031, 1.0]], ['2, k, 2', [-0.119723, 0.377869, 1.0]], ['2, k, 3', [-0.128049, 0.523027, 1.0]], ['2, k, 4', [-0.305315, 0.270109, 1.0]], ['2, k, 5', [-0.419214, 0.0905022, 1.0]], ['2, k, 6', [-0.452679, -0.0876336, 1.0]], ['2, k, 7', [-0.435764, -0.146774, 1.0]], ['2, k, 8', [0.0584865, 0.275972, 1.0]], ['2, k, 9', [0.167128, 0.0831702, 1.0]], ['2, k, 10', [0.203799, -0.0658917, 1.0]], ['2, k, 11', [0.177962, -0.141278, 1.0]], ['2, k, 12', [-0.192721, -0.271983, 1.0]], ['2, k, 13', [-0.264547, -0.694107, 1.0]], ['2, k, 14', [-0.33852, -1.05717, 1.0]], ['2, k, 15', [-0.353216, -1.10834, 1.0]], ['2, k, 16', [-0.0249761, -0.267899, 1.0]], ['2, k, 17', [0.0606175, -0.654351, 1.0]], ['2, k, 18', [0.116478, -1.03024, 1.0]], ['2, k, 19', [0.139126, -1.09397, 1.0]], ['2, k, 20', [-0.118671, 0.298866, 1.0]], ['2, k, 21', [-0.424136, -0.177771, 1.0]], ['2, k, 22', [-0.335597, -0.149781, 1.0]], ['2, k, 23', [0.161856, -0.172506, 1.0]], ['2, k, 24', [0.0884181, -0.147122, 1.0]]]
[['2, k, 0', [-0.110888, -0.274532, 1.0]], ['2, k, 1', [-0.11522, 0.0568245, 1.0]], ['2, k, 2', [-0.11974, 0.379001, 1.0]], ['2, k, 3', [-0.127522, 0.524094, 1.0]], ['2, k, 4', [-0.305086, 0.269988, 1.0]], ['2, k, 5', [-0.403787, 0.0963268, 1.0]], ['2, k, 6', [-0.452713, -0.054955, 1.0]], ['2, k, 7', [-0.439972, -0.116993, 1.0]], ['2, k, 8', [0.0580439, 0.276752, 1.0]], ['2, k, 9', [0.195984, 0.0960518, 1.0]], ['2, k, 10', [0.20562, -0.0767609, 1.0]], ['2, k, 11', [0.177449, -0.11167, 1.0]], ['2, k, 12', [-0.192462, -0.271805, 1.0]], ['2, k, 13', [-0.264474, -0.693924, 1.0]], ['2, k, 14', [-0.338497, -1.05725, 1.0]], ['2, k, 15', [-0.353351, -1.10852, 1.0]], ['2, k, 16', [-0.0252186, -0.267564, 1.0]], ['2, k, 17', [0.0607468, -0.654059, 1.0]], ['2, k, 18', [0.116677, -1.03081, 1.0]], ['2, k, 19', [0.140053, -1.09394, 1.0]], ['2, k, 20', [-0.118721, 0.299864, 1.0]], ['2, k, 21', [-0.422955, -0.148496, 1.0]], ['2, k, 22', [-0.367086, -0.119503, 1.0]], ['2, k, 23', [0.146811, -0.134824, 1.0]], ['2, k, 24', [0.0888106, -0.115453, 1.0]]]
[['2, k, 0', [-0.109938, -0.274159, 1.0]], ['2, k, 1', [-0.114602, 0.0574991, 1.0]], ['2, k, 2', [-0.119136, 0.380369, 1.0]], ['2, k, 3', [-0.126682, 0.525997, 1.0]], ['2, k, 4', [-0.303081, 0.268276, 1.0]], ['2, k, 5', [-0.410754, 0.106075, 1.0]], ['2, k, 6', [-0.44925, -0.0336064, 1.0]], ['2, k, 7', [-0.439237, -0.0861235, 1.0]], ['2, k, 8', [0.0577406, 0.277681, 1.0]], ['2, k, 9', [0.192493, 0.106334, 1.0]], ['2, k, 10', [0.203568, -0.0402141, 1.0]], ['2, k, 11', [0.178691, -0.0786064, 1.0]], ['2, k, 12', [-0.191326, -0.271632, 1.0]], ['2, k, 13', [-0.264158, -0.69306, 1.0]], ['2, k, 14', [-0.337298, -1.05672, 1.0]], ['2, k, 15', [-0.353121, -1.10827, 1.0]], ['2, k, 16', [-0.0242878, -0.267126, 1.0]], ['2, k, 17', [0.0609941, -0.654578, 1.0]], ['2, k, 18', [0.116414, -1.03162, 1.0]], ['2, k, 19', [0.139883, -1.09405, 1.0]], ['2, k, 20', [-0.118096, 0.301036, 1.0]], ['2, k, 21', [-0.432165, -0.117279, 1.0]], ['2, k, 22', [-0.361669, -0.090087, 1.0]], ['2, k, 23', [0.156835, -0.112149, 1.0]], ['2, k, 24', [0.0928674, -0.0832346, 1.0]]]
[['2, k, 0', [-0.109747, -0.274129, 1.0]], ['2, k, 1', [-0.114354, 0.0580189, 1.0]], ['2, k, 2', [-0.118942, 0.381484, 1.0]], ['2, k, 3', [-0.125941, 0.527964, 1.0]], ['2, k, 4', [-0.301384, 0.26859, 1.0]], ['2, k, 5', [-0.411244, 0.111234, 1.0]], ['2, k, 6', [-0.451537, -0.0201618, 1.0]], ['2, k, 7', [-0.436866, -0.0598696, 1.0]], ['2, k, 8', [0.057282, 0.277941, 1.0]], ['2, k, 9', [0.18889, 0.11592, 1.0]], ['2, k, 10', [0.20854, -0.00313901, 1.0]], ['2, k, 11', [0.17595, -0.0510127, 1.0]], ['2, k, 12', [-0.190979, -0.271679, 1.0]], ['2, k, 13', [-0.263984, -0.69304, 1.0]], ['2, k, 14', [-0.337039, -1.05691, 1.0]], ['2, k, 15', [-0.353072, -1.1081, 1.0]], ['2, k, 16', [-0.0240215, -0.267065, 1.0]], ['2, k, 17', [0.061363, -0.655546, 1.0]], ['2, k, 18', [0.116116, -1.03181, 1.0]], ['2, k, 19', [0.139713, -1.09428, 1.0]], ['2, k, 20', [-0.117888, 0.301999, 1.0]], ['2, k, 21', [-0.434198, -0.0829032, 1.0]], ['2, k, 22', [-0.360496, -0.061972, 1.0]], ['2, k, 23', [0.154529, -0.0817605, 1.0]], ['2, k, 24', [0.0901803, -0.0526955, 1.0]]]
[['2, k, 0', [-0.109614, -0.273998, 1.0]], ['2, k, 1', [-0.114092, 0.0587486, 1.0]], ['2, k, 2', [-0.118517, 0.382771, 1.0]], ['2, k, 3', [-0.125177, 0.528755, 1.0]], ['2, k, 4', [-0.300095, 0.269025, 1.0]], ['2, k, 5', [-0.408267, 0.131731, 1.0]], ['2, k, 6', [-0.450704, 0.0296876, 1.0]], ['2, k, 7', [-0.437152, -0.0306928, 1.0]], ['2, k, 8', [0.0567709, 0.278213, 1.0]], ['2, k, 9', [0.191766, 0.14086, 1.0]], ['2, k, 10', [0.201291, 0.0402775, 1.0]], ['2, k, 11', [0.1769, -0.0228311, 1.0]], ['2, k, 12', [-0.190801, -0.271628, 1.0]], ['2, k, 13', [-0.263734, -0.692488, 1.0]], ['2, k, 14', [-0.336614, -1.05659, 1.0]], ['2, k, 15', [-0.352825, -1.10784, 1.0]], ['2, k, 16', [-0.0238191, -0.266703, 1.0]], ['2, k, 17', [0.0618166, -0.65642, 1.0]], ['2, k, 18', [0.116466, -1.03332, 1.0]], ['2, k, 19', [0.139615, -1.0944, 1.0]], ['2, k, 20', [-0.117512, 0.303149, 1.0]], ['2, k, 21', [-0.436322, -0.0570328, 1.0]], ['2, k, 22', [-0.359576, -0.0339891, 1.0]], ['2, k, 23', [0.170249, -0.0507714, 1.0]], ['2, k, 24', [0.105351, -0.0282221, 1.0]]]
[['2, k, 0', [-0.1093, -0.273389, 1.0]], ['2, k, 1', [-0.113803, 0.0599728, 1.0]], ['2, k, 2', [-0.11818, 0.384559, 1.0]], ['2, k, 3', [-0.124383, 0.529809, 1.0]], ['2, k, 4', [-0.297602, 0.270226, 1.0]], ['2, k, 5', [-0.411702, 0.134358, 1.0]], ['2, k, 6', [-0.453174, 0.0186601, 1.0]], ['2, k, 7', [-0.436257, -0.00476308, 1.0]], ['2, k, 8', [0.0561965, 0.278965, 1.0]], ['2, k, 9', [0.178789, 0.152483, 1.0]], ['2, k, 10', [0.205635, 0.0583879, 1.0]], ['2, k, 11', [0.175188, 0.0011819, 1.0]], ['2, k, 12', [-0.190554, -0.271239, 1.0]], ['2, k, 13', [-0.263848, -0.692032, 1.0]], ['2, k, 14', [-0.336556, -1.05653, 1.0]], ['2, k, 15', [-0.352797, -1.10779, 1.0]], ['2, k, 16', [-0.0234978, -0.265819, 1.0]], ['2, k, 17', [0.0623672, -0.656705, 1.0]], ['2, k, 18', [0.115944, -1.03334, 1.0]], ['2, k, 19', [0.139535, -1.09396, 1.0]], ['2, k, 20', [-0.117193, 0.304802, 1.0]], ['2, k, 21', [-0.443813, -0.0387308, 1.0]], ['2, k, 22', [-0.359555, -0.0058448, 1.0]], ['2, k, 23', [0.172425, -0.0260709, 1.0]], ['2, k, 24', [0.0945713, 0.000282452, 1.0]]]
[['2, k, 0', [-0.108908, -0.272778, 1.0]], ['2, k, 1', [-0.113257, 0.0610387, 1.0]], ['2, k, 2', [-0.11743, 0.385816, 1.0]], ['2, k, 3', [-0.123293, 0.531623, 1.0]], ['2, k, 4', [-0.294313, 0.27304, 1.0]], ['2, k, 5', [-0.41063, 0.137153, 1.0]], ['2, k, 6', [-0.450568, 0.0473123, 1.0]], ['2, k, 7', [-0.435926, 0.0183228, 1.0]], ['2, k, 8', [0.0559582, 0.27965, 1.0]], ['2, k, 9', [0.17894, 0.155555, 1.0]], ['2, k, 10', [0.210177, 0.0869918, 1.0]], ['2, k, 11', [0.175952, 0.0224975, 1.0]], ['2, k, 12', [-0.190166, -0.270638, 1.0]], ['2, k, 13', [-0.263737, -0.69134, 1.0]], ['2, k, 14', [-0.336174, -1.05618, 1.0]], ['2, k, 15', [-0.353058, -1.10791, 1.0]], ['2, k, 16', [-0.0231798, -0.265241, 1.0]], ['2, k, 17', [0.0631848, -0.65827, 1.0]], ['2, k, 18', [0.115826, -1.03325, 1.0]], ['2, k, 19', [0.139409, -1.09395, 1.0]], ['2, k, 20', [-0.116499, 0.30602, 1.0]], ['2, k, 21', [-0.456544, -0.0188741, 1.0]], ['2, k, 22', [-0.361557, 0.0187926, 1.0]], ['2, k, 23', [0.178592, 0.00121277, 1.0]], ['2, k, 24', [0.0994591, 0.023581, 1.0]]]
[['2, k, 0', [-0.10847, -0.272089, 1.0]], ['2, k, 1', [-0.11281, 0.0621609, 1.0]], ['2, k, 2', [-0.11686, 0.387383, 1.0]], ['2, k, 3', [-0.121802, 0.532936, 1.0]], ['2, k, 4', [-0.292005, 0.274476, 1.0]], ['2, k, 5', [-0.408795, 0.147018, 1.0]], ['2, k, 6', [-0.449825, 0.0629296, 1.0]], ['2, k, 7', [-0.434109, 0.0385238, 1.0]], ['2, k, 8', [0.0560301, 0.281089, 1.0]], ['2, k, 9', [0.178048, 0.161257, 1.0]], ['2, k, 10', [0.208137, 0.105141, 1.0]], ['2, k, 11', [0.17997, 0.0411291, 1.0]], ['2, k, 12', [-0.189607, -0.269762, 1.0]], ['2, k, 13', [-0.263507, -0.690143, 1.0]], ['2, k, 14', [-0.335708, -1.05598, 1.0]], ['2, k, 15', [-0.352992, -1.10785, 1.0]], ['2, k, 16', [-0.0229529, -0.264831, 1.0]], ['2, k, 17', [0.0639246, -0.659582, 1.0]], ['2, k, 18', [0.115604, -1.03233, 1.0]], ['2, k, 19', [0.139002, -1.09349, 1.0]], ['2, k, 20', [-0.115965, 0.307475, 1.0]], ['2, k, 21', [-0.436227, 0.0141948, 1.0]], ['2, k, 22', [-0.358198, 0.0366233, 1.0]], ['2, k, 23', [0.18998, 0.00779742, 1.0]], ['2, k, 24', [0.0988939, 0.0436994, 1.0]]]
[['2, k, 0', [-0.108188, -0.270938, 1.0]], ['2, k, 1', [-0.112617, 0.0638874, 1.0]], ['2, k, 2', [-0.116691, 0.389578, 1.0]], ['2, k, 3', [-0.12033, 0.534272, 1.0]], ['2, k, 4', [-0.291366, 0.276169, 1.0]], ['2, k, 5', [-0.40725, 0.154015, 1.0]], ['2, k, 6', [-0.438579, 0.105914, 1.0]], ['2, k, 7', [-0.432341, 0.0567608, 1.0]], ['2, k, 8', [0.0555643, 0.28369, 1.0]], ['2, k, 9', [0.177455, 0.166925, 1.0]], ['2, k, 10', [0.172572, 0.094701, 1.0]], ['2, k, 11', [0.177453, 0.0588413, 1.0]], ['2, k, 12', [-0.189229, -0.268658, 1.0]], ['2, k, 13', [-0.263483, -0.689574, 1.0]], ['2, k, 14', [-0.335318, -1.05599, 1.0]], ['2, k, 15', [-0.353002, -1.10784, 1.0]], ['2, k, 16', [-0.0229132, -0.263899, 1.0]], ['2, k, 17', [0.0645369, -0.65955, 1.0]], ['2, k, 18', [0.114495, -1.03109, 1.0]], ['2, k, 19', [0.138946, -1.09347, 1.0]], ['2, k, 20', [-0.115793, 0.309556, 1.0]], ['2, k, 21', [-0.439444, 0.0342749, 1.0]], ['2, k, 22', [-0.354958, 0.0587672, 1.0]], ['2, k, 23', [0.199247, 0.0253863, 1.0]], ['2, k, 24', [0.090039, 0.0606794, 1.0]]]
