[['2, k, 0', [0.0341117, -0.374492, 1.0]], ['2, k, 1', [0.0123335, -0.0688014, 1.0]], ['2, k, 2', [-0.00896193, 0.229575, 1.0]], ['2, k, 3', [-0.0236283, 0.380094, 1.0]], ['2, k, 4', [-0.155057, 0.135737, 1.0]], ['2, k, 5', [-0.258873, 0.0107838, 1.0]], ['2, k, 6', [-0.320923, -0.0209308, 1.0]], ['2, k, 7', [-0.324942, -0.019311, 1.0]], ['2, k, 8', [0.145081, 0.134985, 1.0]], ['2, k, 9', [0.273922, 0.0158663, 1.0]], ['2, k, 10', [0.365812, 0.0196013, 1.0]], ['2, k, 11', [0.357989, -0.00429315, 1.0]], ['2, k, 12', [-0.0348146, -0.369139, 1.0]], ['2, k, 13', [-0.0570803, -0.803969, 1.0]], ['2, k, 14', [-0.0595025, -1.14779, 1.0]], ['2, k, 15', [-0.0907593, -1.20996, 1.0]], ['2, k, 16', [0.102094, -0.369481, 1.0]], ['2, k, 17', [0.142601, -0.79797, 1.0]], ['2, k, 18', [0.142714, -1.16049, 1.0]], ['2, k, 19', [0.180786, -1.21094, 1.0]], ['2, k, 20', [-0.00370213, 0.155976, 1.0]], ['2, k, 21', [-0.33671, -0.0312927, 1.0]], ['2, k, 22', [-0.359127, -0.00846108, 1.0]], ['2, k, 23', [0.37258, -0.00843086, 1.0]], ['2, k, 24', [0.374587, 0.0122613, 1.0]]]
[['2, k, 0', [0.0377239, -0.394359, 1.0]], ['2, k, 1', [0.0164296, -0.107619, 1.0]], ['2, k, 2', [-0.00456196, 0.170407, 1.0]], ['2, k, 3', [-0.0145441, 0.321605, 1.0]], ['2, k, 4', [-0.150145, 0.0973839, 1.0]], ['2, k, 5', [-0.243215, -0.0267168, 1.0]], ['2, k, 6', [-0.311728, -0.0573378, 1.0]], ['2, k, 7', [-0.290012, -0.0381687, 1.0]], ['2, k, 8', [0.150545, 0.100723, 1.0]], ['2, k, 9', [0.280242, -0.0120634, 1.0]], ['2, k, 10', [0.363593, -0.0704045, 1.0]], ['2, k, 11', [0.352697, -0.0502639, 1.0]], ['2, k, 12', [-0.0307213, -0.394384, 1.0]], ['2, k, 13', [-0.0667014, -0.787002, 1.0]], ['2, k, 14', [-0.0694722, -1.16129, 1.0]], ['2, k, 15', [-0.0884914, -1.21125, 1.0]], ['2, k, 16', [0.105193, -0.384079, 1.0]], ['2, k, 17', [0.157454, -0.79569, 1.0]], ['2, k, 18', [0.144187, -1.15928, 1.0]], ['2, k, 19', [0.182612, -1.20926, 1.0]], ['2, k, 20', [0.000643882, 0.101861, 1.0]], ['2, k, 21', [-0.309521, -0.0583242, 1.0]], ['2, k, 22', [-0.322408, -0.0266134, 1.0]], ['2, k, 23', [0.364171, -0.0373749, 1.0]], ['2, k, 24', [0.351637, -0.0465937, 1.0]]]
[['2, k, 0', [0.0401445, -0.401999, 1.0]], ['2, k, 1', [0.0224661, -0.121898, 1.0]], ['2, k, 2', [0.00637737, 0.149635, 1.0]], ['2, k, 3', [-0.0134435, 0.309428, 1.0]], ['2, k, 4', [-0.146923, 0.0885554, 1.0]], ['2, k, 5', [-0.229299, -0.0349626, 1.0]], ['2, k, 6', [-0.304579, -0.0530606, 1.0]], ['2, k, 7', [-0.280016, -0.0445647, 1.0]], ['2, k, 8', [0.151502, 0.0898382, 1.0]], ['2, k, 9', [0.285292, -0.0364912, 1.0]], ['2, k, 10', [0.363815, -0.0349215, 1.0]], ['2, k, 11', [0.390458, -0.0344554, 1.0]], ['2, k, 12', [-0.0290827, -0.401793, 1.0]], ['2, k, 13', [-0.0670243, -0.786862, 1.0]], ['2, k, 14', [-0.0688923, -1.16408, 1.0]], ['2, k, 15', [-0.0885554, -1.21172, 1.0]], ['2, k, 16', [0.108327, -0.391583, 1.0]], ['2, k, 17', [0.159864, -0.796011, 1.0]], ['2, k, 18', [0.146707, -1.15999, 1.0]], ['2, k, 19', [0.182367, -1.20948, 1.0]], ['2, k, 20', [0.0102482, 0.082705, 1.0]], ['2, k, 21', [-0.307528, -0.0595242, 1.0]], ['2, k, 22', [-0.323379, -0.0331459, 1.0]], ['2, k, 23', [0.401742, -0.0216298, 1.0]], ['2, k, 24', [0.38896, -0.0309338, 1.0]]]
[['2, k, 0', [0.0389618, -0.409995, 1.0]], ['2, k, 1', [0.0210048, -0.129421, 1.0]], ['2, k, 2', [0.00419077, 0.143267, 1.0]], ['2, k, 3', [-0.0120514, 0.299342, 1.0]], ['2, k, 4', [-0.143374, 0.0815645, 1.0]], ['2, k, 5', [-0.227693, -0.0378303, 1.0]], ['2, k, 6', [-0.23634, -0.0641813, 1.0]], ['2, k, 7', [-0.284246, -0.126264, 1.0]], ['2, k, 8', [0.151911, 0.0778623, 1.0]], ['2, k, 9', [0.285335, -0.0428387, 1.0]], ['2, k, 10', [0.31585, -0.112067, 1.0]], ['2, k, 11', [0.361139, -0.148182, 1.0]], ['2, k, 12', [-0.0314863, -0.409819, 1.0]], ['2, k, 13', [-0.0680466, -0.782778, 1.0]], ['2, k, 14', [-0.0693534, -1.16909, 1.0]], ['2, k, 15', [-0.0892691, -1.21513, 1.0]], ['2, k, 16', [0.108362, -0.399433, 1.0]], ['2, k, 17', [0.162608, -0.79722, 1.0]], ['2, k, 18', [0.147019, -1.16294, 1.0]], ['2, k, 19', [0.182016, -1.20938, 1.0]], ['2, k, 20', [0.00827895, 0.0760294, 1.0]], ['2, k, 21', [-0.287522, -0.11863, 1.0]], ['2, k, 22', [-0.283073, -0.0962848, 1.0]], ['2, k, 23', [0.38662, -0.157165, 1.0]], ['2, k, 24', [0.407676, -0.124924, 1.0]]]
[['2, k, 0', [0.0469218, -0.432223, 1.0]], ['2, k, 1', [0.0262267, -0.148088, 1.0]], ['2, k, 2', [0.00646075, 0.12997, 1.0]], ['2, k, 3', [-0.00950443, 0.288881, 1.0]], ['2, k, 4', [-0.141168, 0.0514639, 1.0]], ['2, k, 5', [-0.235678, -0.0510146, 1.0]], ['2, k, 6', [-0.275136, -0.141512, 1.0]], ['2, k, 7', [-0.31644, -0.166125, 1.0]], ['2, k, 8', [0.160383, 0.0551556, 1.0]], ['2, k, 9', [0.25633, -0.0382477, 1.0]], ['2, k, 10', [0.332999, -0.108027, 1.0]], ['2, k, 11', [0.367072, -0.166257, 1.0]], ['2, k, 12', [-0.0239812, -0.432872, 1.0]], ['2, k, 13', [-0.0675482, -0.786414, 1.0]], ['2, k, 14', [-0.0705205, -1.17092, 1.0]], ['2, k, 15', [-0.0901386, -1.2193, 1.0]], ['2, k, 16', [0.116616, -0.420308, 1.0]], ['2, k, 17', [0.164403, -0.797853, 1.0]], ['2, k, 18', [0.146221, -1.16504, 1.0]], ['2, k, 19', [0.181858, -1.21058, 1.0]], ['2, k, 20', [0.0112629, 0.0613377, 1.0]], ['2, k, 21', [-0.320887, -0.173001, 1.0]], ['2, k, 22', [-0.250255, -0.168291, 1.0]], ['2, k, 23', [0.39776, -0.174277, 1.0]], ['2, k, 24', [0.413241, -0.142165, 1.0]]]
[['2, k, 0', [0.0453939, -0.445219, 1.0]], ['2, k, 1', [0.0264352, -0.15906, 1.0]], ['2, k, 2', [0.00782288, 0.1199, 1.0]], ['2, k, 3', [-0.00450305, 0.274671, 1.0]], ['2, k, 4', [-0.141193, 0.0518874, 1.0]], ['2, k, 5', [-0.216427, -0.0577501, 1.0]], ['2, k, 6', [-0.275116, -0.127511, 1.0]], ['2, k, 7', [-0.312452, -0.182496, 1.0]], ['2, k, 8', [0.159836, 0.055257, 1.0]], ['2, k, 9', [0.252992, -0.0519355, 1.0]], ['2, k, 10', [0.328583, -0.116937, 1.0]], ['2, k, 11', [0.362467, -0.183668, 1.0]], ['2, k, 12', [-0.0212964, -0.444366, 1.0]], ['2, k, 13', [-0.0675066, -0.793024, 1.0]], ['2, k, 14', [-0.07156, -1.17118, 1.0]], ['2, k, 15', [-0.0889902, -1.22021, 1.0]], ['2, k, 16', [0.110237, -0.43545, 1.0]], ['2, k, 17', [0.168534, -0.800794, 1.0]], ['2, k, 18', [0.146292, -1.16741, 1.0]], ['2, k, 19', [0.181882, -1.22018, 1.0]], ['2, k, 20', [0.0123853, 0.0510898, 1.0]], ['2, k, 21', [-0.323031, -0.191078, 1.0]], ['2, k, 22', [-0.252367, -0.186895, 1.0]], ['2, k, 23', [0.394475, -0.19229, 1.0]], ['2, k, 24', [0.413508, -0.159797, 1.0]]]
[['2, k, 0', [0.0457309, -0.462457, 1.0]], ['2, k, 1', [0.0264783, -0.173429, 1.0]], ['2, k, 2', [0.00762218, 0.109182, 1.0]], ['2, k, 3', [-0.00254215, 0.258, 1.0]], ['2, k, 4', [-0.14113, 0.0517312, 1.0]], ['2, k, 5', [-0.214773, -0.0633404, 1.0]], ['2, k, 6', [-0.277061, -0.133935, 1.0]], ['2, k, 7', [-0.310346, -0.200429, 1.0]], ['2, k, 8', [0.159717, 0.0549372, 1.0]], ['2, k, 9', [0.253139, -0.0607318, 1.0]], ['2, k, 10', [0.328084, -0.140944, 1.0]], ['2, k, 11', [0.362067, -0.203147, 1.0]], ['2, k, 12', [-0.0189877, -0.459539, 1.0]], ['2, k, 13', [-0.0677743, -0.799316, 1.0]], ['2, k, 14', [-0.072915, -1.17227, 1.0]], ['2, k, 15', [-0.0898144, -1.22331, 1.0]], ['2, k, 16', [0.108907, -0.453359, 1.0]], ['2, k, 17', [0.172024, -0.802722, 1.0]], ['2, k, 18', [0.149938, -1.16973, 1.0]], ['2, k, 19', [0.183368, -1.22085, 1.0]], ['2, k, 20', [0.0122624, 0.0394283, 1.0]], ['2, k, 21', [-0.321717, -0.209716, 1.0]], ['2, k, 22', [-0.246648, -0.203861, 1.0]], ['2, k, 23', [0.384021, -0.213686, 1.0]], ['2, k, 24', [0.408392, -0.17653, 1.0]]]
[['2, k, 0', [0.0468035, -0.48815, 1.0]], ['2, k, 1', [0.0280665, -0.196508, 1.0]], ['2, k, 2', [0.00954523, 0.089428, 1.0]], ['2, k, 3', [3.62889e-05, 0.244918, 1.0]], ['2, k, 4', [-0.136765, 0.0182004, 1.0]], ['2, k, 5', [-0.230169, -0.109256, 1.0]], ['2, k, 6', [-0.297324, -0.16109, 1.0]], ['2, k, 7', [-0.313773, -0.216989, 1.0]], ['2, k, 8', [0.170648, 0.0188608, 1.0]], ['2, k, 9', [0.261829, -0.0896404, 1.0]], ['2, k, 10', [0.341756, -0.158649, 1.0]], ['2, k, 11', [0.373806, -0.22262, 1.0]], ['2, k, 12', [-0.0169061, -0.48491, 1.0]], ['2, k, 13', [-0.0704987, -0.816259, 1.0]], ['2, k, 14', [-0.072178, -1.17277, 1.0]], ['2, k, 15', [-0.0907722, -1.22362, 1.0]], ['2, k, 16', [0.109191, -0.478634, 1.0]], ['2, k, 17', [0.176092, -0.813829, 1.0]], ['2, k, 18', [0.149902, -1.16955, 1.0]], ['2, k, 19', [0.184756, -1.22241, 1.0]], ['2, k, 20', [0.0141384, 0.0187346, 1.0]], ['2, k, 21', [-0.31695, -0.22596, 1.0]], ['2, k, 22', [-0.253539, -0.221215, 1.0]], ['2, k, 23', [0.407274, -0.230487, 1.0]], ['2, k, 24', [0.426543, -0.206625, 1.0]]]
[['2, k, 0', [0.0483724, -0.500682, 1.0]], ['2, k, 1', [0.0286365, -0.210577, 1.0]], ['2, k, 2', [0.00905117, 0.0737901, 1.0]], ['2, k, 3', [0.00411047, 0.222799, 1.0]], ['2, k, 4', [-0.137, 0.00696382, 1.0]], ['2, k, 5', [-0.232442, -0.122969, 1.0]], ['2, k, 6', [-0.296845, -0.176426, 1.0]], ['2, k, 7', [-0.312025, -0.235929, 1.0]], ['2, k, 8', [0.17112, 0.0138556, 1.0]], ['2, k, 9', [0.265076, -0.10176, 1.0]], ['2, k, 10', [0.327283, -0.17557, 1.0]], ['2, k, 11', [0.376997, -0.241857, 1.0]], ['2, k, 12', [-0.0162105, -0.498352, 1.0]], ['2, k, 13', [-0.0714166, -0.823658, 1.0]], ['2, k, 14', [-0.0721669, -1.17329, 1.0]], ['2, k, 15', [-0.090363, -1.2241, 1.0]], ['2, k, 16', [0.111592, -0.490079, 1.0]], ['2, k, 17', [0.17949, -0.820367, 1.0]], ['2, k, 18', [0.149159, -1.16525, 1.0]], ['2, k, 19', [0.187097, -1.22105, 1.0]], ['2, k, 20', [0.0139202, 0.00347573, 1.0]], ['2, k, 21', [-0.312699, -0.243371, 1.0]], ['2, k, 22', [-0.25058, -0.236985, 1.0]], ['2, k, 23', [0.406784, -0.251829, 1.0]], ['2, k, 24', [0.427708, -0.222497, 1.0]]]
[['2, k, 0', [0.0509855, -0.513974, 1.0]], ['2, k, 1', [0.031978, -0.226852, 1.0]], ['2, k, 2', [0.0132823, 0.0544643, 1.0]], ['2, k, 3', [0.00472116, 0.201876, 1.0]], ['2, k, 4', [-0.136501, -0.00121545, 1.0]], ['2, k, 5', [-0.237381, -0.157036, 1.0]], ['2, k, 6', [-0.273201, -0.214875, 1.0]], ['2, k, 7', [-0.303584, -0.255901, 1.0]], ['2, k, 8', [0.17293, 0.0058042, 1.0]], ['2, k, 9', [0.262738, -0.114455, 1.0]], ['2, k, 10', [0.338276, -0.196242, 1.0]], ['2, k, 11', [0.372145, -0.262157, 1.0]], ['2, k, 12', [-0.0138869, -0.51038, 1.0]], ['2, k, 13', [-0.0711217, -0.829447, 1.0]], ['2, k, 14', [-0.0718474, -1.17333, 1.0]], ['2, k, 15', [-0.0895662, -1.22397, 1.0]], ['2, k, 16', [0.114493, -0.504273, 1.0]], ['2, k, 17', [0.182305, -0.829577, 1.0]], ['2, k, 18', [0.149365, -1.16534, 1.0]], ['2, k, 19', [0.187413, -1.22146, 1.0]], ['2, k, 20', [0.017917, -0.0150952, 1.0]], ['2, k, 21', [-0.312914, -0.263799, 1.0]], ['2, k, 22', [-0.236567, -0.259736, 1.0]], ['2, k, 23', [0.398035, -0.268617, 1.0]], ['2, k, 24', [0.421418, -0.237232, 1.0]]]
[['2, k, 0', [0.0546329, -0.530507, 1.0]], ['2, k, 1', [0.0334984, -0.233329, 1.0]], ['2, k, 2', [0.0135984, 0.053416, 1.0]], ['2, k, 3', [0.00711588, 0.179559, 1.0]], ['2, k, 4', [-0.136773, -0.00590152, 1.0]], ['2, k, 5', [-0.233562, -0.167617, 1.0]], ['2, k, 6', [-0.291454, -0.225495, 1.0]], ['2, k, 7', [-0.302617, -0.27496, 1.0]], ['2, k, 8', [0.174826, -0.00142885, 1.0]], ['2, k, 9', [0.263398, -0.127101, 1.0]], ['2, k, 10', [0.307428, -0.212808, 1.0]], ['2, k, 11', [0.359573, -0.281791, 1.0]], ['2, k, 12', [-0.0107298, -0.525097, 1.0]], ['2, k, 13', [-0.0711675, -0.836302, 1.0]], ['2, k, 14', [-0.0711747, -1.17313, 1.0]], ['2, k, 15', [-0.0904079, -1.22433, 1.0]], ['2, k, 16', [0.118606, -0.522325, 1.0]], ['2, k, 17', [0.1853, -0.841931, 1.0]], ['2, k, 18', [0.150025, -1.16736, 1.0]], ['2, k, 19', [0.185933, -1.22108, 1.0]], ['2, k, 20', [0.0184425, -0.0170383, 1.0]], ['2, k, 21', [-0.307518, -0.282738, 1.0]], ['2, k, 22', [-0.238644, -0.275807, 1.0]], ['2, k, 23', [0.386854, -0.291391, 1.0]], ['2, k, 24', [0.410191, -0.259609, 1.0]]]
[['2, k, 0', [0.0667007, -0.571798, 1.0]], ['2, k, 1', [0.0419196, -0.266218, 1.0]], ['2, k, 2', [0.0179525, 0.0333248, 1.0]], ['2, k, 3', [0.0111696, 0.14934, 1.0]], ['2, k, 4', [-0.123187, -0.103818, 1.0]], ['2, k, 5', [-0.241144, -0.18749, 1.0]], ['2, k, 6', [-0.291163, -0.241055, 1.0]], ['2, k, 7', [-0.303348, -0.292021, 1.0]], ['2, k, 8', [0.180852, -0.0291134, 1.0]], ['2, k, 9', [0.304885, -0.186188, 1.0]], ['2, k, 10', [0.380033, -0.254019, 1.0]], ['2, k, 11', [0.384126, -0.300244, 1.0]], ['2, k, 12', [0.00229097, -0.572448, 1.0]], ['2, k, 13', [-0.0762844, -0.862856, 1.0]], ['2, k, 14', [-0.0712632, -1.17545, 1.0]], ['2, k, 15', [-0.0869726, -1.22492, 1.0]], ['2, k, 16', [0.1294, -0.556819, 1.0]], ['2, k, 17', [0.18995, -0.868339, 1.0]], ['2, k, 18', [0.145895, -1.17283, 1.0]], ['2, k, 19', [0.185323, -1.22119, 1.0]], ['2, k, 20', [0.0237835, -0.040466, 1.0]], ['2, k, 21', [-0.306569, -0.300071, 1.0]], ['2, k, 22', [-0.239816, -0.297034, 1.0]], ['2, k, 23', [0.401608, -0.307617, 1.0]], ['2, k, 24', [0.432862, -0.283816, 1.0]]]
[['2, k, 0', [0.0679683, -0.576644, 1.0]], ['2, k, 1', [0.0450152, -0.274483, 1.0]], ['2, k, 2', [0.0231371, 0.0214413, 1.0]], ['2, k, 3', [0.0127706, 0.135365, 1.0]], ['2, k, 4', [-0.119892, -0.11205, 1.0]], ['2, k, 5', [-0.240252, -0.20361, 1.0]], ['2, k, 6', [-0.292369, -0.253017, 1.0]], ['2, k, 7', [-0.300877, -0.311147, 1.0]], ['2, k, 8', [0.185433, -0.0391439, 1.0]], ['2, k, 9', [0.310074, -0.198118, 1.0]], ['2, k, 10', [0.384234, -0.26052, 1.0]], ['2, k, 11', [0.387795, -0.317547, 1.0]], ['2, k, 12', [0.00291892, -0.575532, 1.0]], ['2, k, 13', [-0.0723367, -0.86242, 1.0]], ['2, k, 14', [-0.0704671, -1.1793, 1.0]], ['2, k, 15', [-0.0882162, -1.22736, 1.0]], ['2, k, 16', [0.131418, -0.56338, 1.0]], ['2, k, 17', [0.189659, -0.869948, 1.0]], ['2, k, 18', [0.147213, -1.17578, 1.0]], ['2, k, 19', [0.186041, -1.22448, 1.0]], ['2, k, 20', [0.0285215, -0.0517028, 1.0]], ['2, k, 21', [-0.302304, -0.318421, 1.0]], ['2, k, 22', [-0.238575, -0.3093, 1.0]], ['2, k, 23', [0.406765, -0.326222, 1.0]], ['2, k, 24', [0.436136, -0.300676, 1.0]]]
[['2, k, 0', [0.0720616, -0.603664, 1.0]], ['2, k, 1', [0.0492441, -0.291046, 1.0]], ['2, k, 2', [0.026571, 0.0132855, 1.0]], ['2, k, 3', [0.0142319, 0.122425, 1.0]], ['2, k, 4', [-0.117006, -0.123583, 1.0]], ['2, k, 5', [-0.238013, -0.212562, 1.0]], ['2, k, 6', [-0.292204, -0.259648, 1.0]], ['2, k, 7', [-0.294571, -0.328559, 1.0]], ['2, k, 8', [0.180154, -0.0614212, 1.0]], ['2, k, 9', [0.313978, -0.207987, 1.0]], ['2, k, 10', [0.387235, -0.270885, 1.0]], ['2, k, 11', [0.391984, -0.331187, 1.0]], ['2, k, 12', [0.00325075, -0.600436, 1.0]], ['2, k, 13', [-0.0737696, -0.877663, 1.0]], ['2, k, 14', [-0.0687702, -1.18237, 1.0]], ['2, k, 15', [-0.0866285, -1.22741, 1.0]], ['2, k, 16', [0.13946, -0.591778, 1.0]], ['2, k, 17', [0.192169, -0.889644, 1.0]], ['2, k, 18', [0.148961, -1.1775, 1.0]], ['2, k, 19', [0.186144, -1.22533, 1.0]], ['2, k, 20', [0.032199, -0.0617129, 1.0]], ['2, k, 21', [-0.293417, -0.336964, 1.0]], ['2, k, 22', [-0.231478, -0.325925, 1.0]], ['2, k, 23', [0.409454, -0.338417, 1.0]], ['2, k, 24', [0.442347, -0.320406, 1.0]]]
[['2, k, 0', [0.0702356, -0.615888, 1.0]], ['2, k, 1', [0.0483071, -0.30605, 1.0]], ['2, k, 2', [0.0267511, -0.001227, 1.0]], ['2, k, 3', [0.0184898, 0.107378, 1.0]], ['2, k, 4', [-0.113705, -0.127719, 1.0]], ['2, k, 5', [-0.233939, -0.224465, 1.0]], ['2, k, 6', [-0.292694, -0.277688, 1.0]], ['2, k, 7', [-0.29685, -0.342058, 1.0]], ['2, k, 8', [0.180009, -0.151731, 1.0]], ['2, k, 9', [0.315685, -0.216384, 1.0]], ['2, k, 10', [0.389438, -0.286977, 1.0]], ['2, k, 11', [0.393664, -0.345482, 1.0]], ['2, k, 12', [0.000307912, -0.610872, 1.0]], ['2, k, 13', [-0.0719869, -0.88202, 1.0]], ['2, k, 14', [-0.0727887, -1.17732, 1.0]], ['2, k, 15', [-0.0877098, -1.22825, 1.0]], ['2, k, 16', [0.138734, -0.605324, 1.0]], ['2, k, 17', [0.194249, -0.895775, 1.0]], ['2, k, 18', [0.14995, -1.17522, 1.0]], ['2, k, 19', [0.186032, -1.2252, 1.0]], ['2, k, 20', [0.0321113, -0.0767522, 1.0]], ['2, k, 21', [-0.297217, -0.34912, 1.0]], ['2, k, 22', [-0.245392, -0.362081, 1.0]], ['2, k, 23', [0.410621, -0.353679, 1.0]], ['2, k, 24', [0.438138, -0.331835, 1.0]]]
[['2, k, 0', [0.0726753, -0.627918, 1.0]], ['2, k, 1', [0.0502827, -0.310122, 1.0]], ['2, k, 2', [0.028156, -0.00177915, 1.0]], ['2, k, 3', [0.0210935, 0.101815, 1.0]], ['2, k, 4', [-0.109332, -0.143925, 1.0]], ['2, k, 5', [-0.23053, -0.231392, 1.0]], ['2, k, 6', [-0.290505, -0.288614, 1.0]], ['2, k, 7', [-0.296218, -0.354505, 1.0]], ['2, k, 8', [0.180182, -0.151391, 1.0]], ['2, k, 9', [0.317691, -0.223719, 1.0]], ['2, k, 10', [0.392091, -0.295892, 1.0]], ['2, k, 11', [0.397367, -0.356664, 1.0]], ['2, k, 12', [0.00147098, -0.622571, 1.0]], ['2, k, 13', [-0.0726421, -0.89077, 1.0]], ['2, k, 14', [-0.0729691, -1.18596, 1.0]], ['2, k, 15', [-0.0899002, -1.22693, 1.0]], ['2, k, 16', [0.142261, -0.617236, 1.0]], ['2, k, 17', [0.195796, -0.904919, 1.0]], ['2, k, 18', [0.149019, -1.1798, 1.0]], ['2, k, 19', [0.188245, -1.22833, 1.0]], ['2, k, 20', [0.0335702, -0.0778361, 1.0]], ['2, k, 21', [-0.29675, -0.364295, 1.0]], ['2, k, 22', [-0.235383, -0.365848, 1.0]], ['2, k, 23', [0.411587, -0.367404, 1.0]], ['2, k, 24', [0.441496, -0.340413, 1.0]]]
[['2, k, 0', [0.0743877, -0.633299, 1.0]], ['2, k, 1', [0.0522976, -0.313484, 1.0]], ['2, k, 2', [0.0300153, -0.00259179, 1.0]], ['2, k, 3', [0.0218648, 0.0980595, 1.0]], ['2, k, 4', [-0.107478, -0.150423, 1.0]], ['2, k, 5', [-0.230973, -0.243798, 1.0]], ['2, k, 6', [-0.288772, -0.304635, 1.0]], ['2, k, 7', [-0.292537, -0.36574, 1.0]], ['2, k, 8', [0.180261, -0.151231, 1.0]], ['2, k, 9', [0.317874, -0.231753, 1.0]], ['2, k, 10', [0.361587, -0.309413, 1.0]], ['2, k, 11', [0.396698, -0.367157, 1.0]], ['2, k, 12', [0.00298273, -0.628251, 1.0]], ['2, k, 13', [-0.0720619, -0.893962, 1.0]], ['2, k, 14', [-0.0731114, -1.18654, 1.0]], ['2, k, 15', [-0.0892179, -1.22643, 1.0]], ['2, k, 16', [0.144009, -0.622054, 1.0]], ['2, k, 17', [0.196364, -0.909088, 1.0]], ['2, k, 18', [0.148617, -1.17964, 1.0]], ['2, k, 19', [0.188126, -1.22819, 1.0]], ['2, k, 20', [0.035461, -0.07919, 1.0]], ['2, k, 21', [-0.290682, -0.377226, 1.0]], ['2, k, 22', [-0.235198, -0.36735, 1.0]], ['2, k, 23', [0.420735, -0.376327, 1.0]], ['2, k, 24', [0.434642, -0.341677, 1.0]]]
[['2, k, 0', [0.0759849, -0.63826, 1.0]], ['2, k, 1', [0.0575999, -0.323565, 1.0]], ['2, k, 2', [0.0407957, -0.0172435, 1.0]], ['2, k, 3', [0.0233694, 0.0868194, 1.0]], ['2, k, 4', [-0.105388, -0.161439, 1.0]], ['2, k, 5', [-0.229078, -0.249793, 1.0]], ['2, k, 6', [-0.287661, -0.311397, 1.0]], ['2, k, 7', [-0.290479, -0.376877, 1.0]], ['2, k, 8', [0.181895, -0.153085, 1.0]], ['2, k, 9', [0.322684, -0.238536, 1.0]], ['2, k, 10', [0.395561, -0.319381, 1.0]], ['2, k, 11', [0.40313, -0.376018, 1.0]], ['2, k, 12', [0.00464832, -0.633534, 1.0]], ['2, k, 13', [-0.0714718, -0.896616, 1.0]], ['2, k, 14', [-0.072833, -1.18861, 1.0]], ['2, k, 15', [-0.0888771, -1.23198, 1.0]], ['2, k, 16', [0.145446, -0.626539, 1.0]], ['2, k, 17', [0.19686, -0.912067, 1.0]], ['2, k, 18', [0.14866, -1.1795, 1.0]], ['2, k, 19', [0.189966, -1.22828, 1.0]], ['2, k, 20', [0.0448303, -0.0929278, 1.0]], ['2, k, 21', [-0.291265, -0.386662, 1.0]], ['2, k, 22', [-0.239609, -0.367904, 1.0]], ['2, k, 23', [0.42317, -0.38651, 1.0]], ['2, k, 24', [0.346172, -0.380633, 1.0]]]
[['2, k, 0', [0.0783706, -0.650092, 1.0]], ['2, k, 1', [0.0591319, -0.331095, 1.0]], ['2, k, 2', [0.0410227, -0.0192697, 1.0]], ['2, k, 3', [0.0249861, 0.0830216, 1.0]], ['2, k, 4', [-0.102566, -0.165387, 1.0]], ['2, k, 5', [-0.227269, -0.254295, 1.0]], ['2, k, 6', [-0.283021, -0.319185, 1.0]], ['2, k, 7', [-0.284167, -0.385975, 1.0]], ['2, k, 8', [0.184214, -0.157843, 1.0]], ['2, k, 9', [0.32479, -0.24121, 1.0]], ['2, k, 10', [0.396375, -0.320911, 1.0]], ['2, k, 11', [0.405309, -0.381573, 1.0]], ['2, k, 12', [0.00760648, -0.645551, 1.0]], ['2, k, 13', [-0.0634271, -0.873978, 1.0]], ['2, k, 14', [-0.0718714, -1.18699, 1.0]], ['2, k, 15', [-0.0892018, -1.22877, 1.0]], ['2, k, 16', [0.147146, -0.638132, 1.0]], ['2, k, 17', [0.193321, -0.892658, 1.0]], ['2, k, 18', [0.148732, -1.1794, 1.0]], ['2, k, 19', [0.190938, -1.22875, 1.0]], ['2, k, 20', [0.0453226, -0.0960957, 1.0]], ['2, k, 21', [-0.288171, -0.395243, 1.0]], ['2, k, 22', [-0.225841, -0.386216, 1.0]], ['2, k, 23', [0.418247, -0.392994, 1.0]], ['2, k, 24', [0.347976, -0.385739, 1.0]]]
[['2, k, 0', [0.0765227, -0.650646, 1.0]], ['2, k, 1', [0.0594272, -0.333243, 1.0]], ['2, k, 2', [0.0445827, -0.0235069, 1.0]], ['2, k, 3', [0.0279068, 0.0789331, 1.0]], ['2, k, 4', [-0.103114, -0.161437, 1.0]], ['2, k, 5', [-0.227369, -0.255665, 1.0]], ['2, k, 6', [-0.282254, -0.334406, 1.0]], ['2, k, 7', [-0.288522, -0.384108, 1.0]], ['2, k, 8', [0.189471, -0.165345, 1.0]], ['2, k, 9', [0.329578, -0.243111, 1.0]], ['2, k, 10', [0.401067, -0.32495, 1.0]], ['2, k, 11', [0.40741, -0.385305, 1.0]], ['2, k, 12', [0.00616524, -0.645299, 1.0]], ['2, k, 13', [-0.0683554, -0.827994, 1.0]], ['2, k, 14', [-0.0655871, -1.16153, 1.0]], ['2, k, 15', [-0.088059, -1.22522, 1.0]], ['2, k, 16', [0.14455, -0.639888, 1.0]], ['2, k, 17', [0.225216, -0.850708, 1.0]], ['2, k, 18', [0.148492, -1.17592, 1.0]], ['2, k, 19', [0.187601, -1.22565, 1.0]], ['2, k, 20', [0.0480637, -0.1, 1.0]], ['2, k, 21', [-0.283241, -0.399343, 1.0]], ['2, k, 22', [-0.233544, -0.387857, 1.0]], ['2, k, 23', [0.429689, -0.395519, 1.0]], ['2, k, 24', [0.348505, -0.391343, 1.0]]]
