[['2, k, 0', [-0.151124, -0.746975, 1.0]], ['2, k, 1', [-0.151244, -0.46381, 1.0]], ['2, k, 2', [-0.150854, -0.184225, 1.0]], ['2, k, 3', [-0.145485, -0.0520872, 1.0]], ['2, k, 4', [-0.295108, -0.275533, 1.0]], ['2, k, 5', [-0.318173, -0.50187, 1.0]], ['2, k, 6', [-0.271097, -0.418892, 1.0]], ['2, k, 7', [-0.24675, -0.352241, 1.0]], ['2, k, 8', [0.0271621, -0.287912, 1.0]], ['2, k, 9', [0.131012, -0.385953, 1.0]], ['2, k, 10', [-0.0586858, -0.372979, 1.0]], ['2, k, 11', [-0.121794, -0.369091, 1.0]], ['2, k, 12', [-0.222866, -0.736836, 1.0]], ['2, k, 13', [-0.339822, -1.0122, 1.0]], ['2, k, 14', [-0.227978, -1.28199, 1.0]], ['2, k, 15', [-0.22902, -1.13999, 1.0]], ['2, k, 16', [-0.0763993, -0.742291, 1.0]], ['2, k, 17', [0.0662088, -0.966768, 1.0]], ['2, k, 18', [-0.0366225, -1.2411, 1.0]], ['2, k, 19', [-0.0592461, -1.28231, 1.0]], ['2, k, 20', [-0.151046, -0.253718, 1.0]], ['2, k, 21', [-0.231784, -0.349751, 1.0]], ['2, k, 22', [-0.275072, -0.350606, 1.0]], ['2, k, 23', [-0.121421, -0.367958, 1.0]], ['2, k, 24', [-0.120933, -0.36648, 1.0]]]
[['2, k, 0', [-0.133808, -0.764373, 1.0]], ['2, k, 1', [-0.143192, -0.487628, 1.0]], ['2, k, 2', [-0.152998, -0.217846, 1.0]], ['2, k, 3', [-0.152063, -0.0859914, 1.0]], ['2, k, 4', [-0.305994, -0.331472, 1.0]], ['2, k, 5', [-0.430819, -0.406724, 1.0]], ['2, k, 6', [-0.464836, -0.42997, 1.0]], ['2, k, 7', [-0.482622, -0.443974, 1.0]], ['2, k, 8', [0.019519, -0.33018, 1.0]], ['2, k, 9', [0.140024, -0.430104, 1.0]], ['2, k, 10', [0.165622, -0.458607, 1.0]], ['2, k, 11', [0.150102, -0.49009, 1.0]], ['2, k, 12', [-0.207233, -0.757852, 1.0]], ['2, k, 13', [-0.289424, -1.06307, 1.0]], ['2, k, 14', [-0.323245, -1.33646, 1.0]], ['2, k, 15', [-0.294225, -1.20286, 1.0]], ['2, k, 16', [-0.0578289, -0.75616, 1.0]], ['2, k, 17', [0.0255984, -1.03623, 1.0]], ['2, k, 18', [0.0339349, -1.3015, 1.0]], ['2, k, 19', [0.049952, -1.38393, 1.0]], ['2, k, 20', [-0.15043, -0.284902, 1.0]], ['2, k, 21', [-0.488796, -0.454389, 1.0]], ['2, k, 22', [-0.522582, -0.430509, 1.0]], ['2, k, 23', [0.130109, -0.497755, 1.0]], ['2, k, 24', [0.0591591, -0.480273, 1.0]]]
[['2, k, 0', [-0.133918, -0.771467, 1.0]], ['2, k, 1', [-0.144838, -0.496238, 1.0]], ['2, k, 2', [-0.15636, -0.22776, 1.0]], ['2, k, 3', [-0.151566, -0.0891319, 1.0]], ['2, k, 4', [-0.305415, -0.336415, 1.0]], ['2, k, 5', [-0.432423, -0.409897, 1.0]], ['2, k, 6', [-0.467774, -0.429612, 1.0]], ['2, k, 7', [-0.489443, -0.449606, 1.0]], ['2, k, 8', [0.0210241, -0.337426, 1.0]], ['2, k, 9', [0.140952, -0.431461, 1.0]], ['2, k, 10', [0.166607, -0.464601, 1.0]], ['2, k, 11', [0.172209, -0.503507, 1.0]], ['2, k, 12', [-0.207246, -0.765027, 1.0]], ['2, k, 13', [-0.287896, -1.06386, 1.0]], ['2, k, 14', [-0.322818, -1.33056, 1.0]], ['2, k, 15', [-0.291933, -1.20072, 1.0]], ['2, k, 16', [-0.058029, -0.763059, 1.0]], ['2, k, 17', [0.0317588, -1.03369, 1.0]], ['2, k, 18', [0.0342958, -1.30304, 1.0]], ['2, k, 19', [0.0474427, -1.38109, 1.0]], ['2, k, 20', [-0.153427, -0.294526, 1.0]], ['2, k, 21', [-0.500999, -0.461728, 1.0]], ['2, k, 22', [-0.527631, -0.445787, 1.0]], ['2, k, 23', [0.189227, -0.511829, 1.0]], ['2, k, 24', [0.113079, -0.500044, 1.0]]]
[['2, k, 0', [-0.133249, -0.775647, 1.0]], ['2, k, 1', [-0.142705, -0.501137, 1.0]], ['2, k, 2', [-0.151878, -0.23259, 1.0]], ['2, k, 3', [-0.15145, -0.0950671, 1.0]], ['2, k, 4', [-0.30421, -0.343047, 1.0]], ['2, k, 5', [-0.427732, -0.412845, 1.0]], ['2, k, 6', [-0.458668, -0.446655, 1.0]], ['2, k, 7', [-0.477329, -0.462087, 1.0]], ['2, k, 8', [0.0215535, -0.339824, 1.0]], ['2, k, 9', [0.146808, -0.457581, 1.0]], ['2, k, 10', [0.170023, -0.472983, 1.0]], ['2, k, 11', [0.169743, -0.516131, 1.0]], ['2, k, 12', [-0.206409, -0.769536, 1.0]], ['2, k, 13', [-0.287, -1.06418, 1.0]], ['2, k, 14', [-0.313121, -1.33084, 1.0]], ['2, k, 15', [-0.289206, -1.19961, 1.0]], ['2, k, 16', [-0.0575395, -0.766894, 1.0]], ['2, k, 17', [0.0498375, -1.02406, 1.0]], ['2, k, 18', [0.0348303, -1.29806, 1.0]], ['2, k, 19', [0.0420034, -1.37187, 1.0]], ['2, k, 20', [-0.149688, -0.299327, 1.0]], ['2, k, 21', [-0.479896, -0.474393, 1.0]], ['2, k, 22', [-0.519679, -0.445724, 1.0]], ['2, k, 23', [0.196653, -0.520664, 1.0]], ['2, k, 24', [0.10952, -0.512, 1.0]]]
[['2, k, 0', [-0.132884, -0.781137, 1.0]], ['2, k, 1', [-0.142014, -0.507921, 1.0]], ['2, k, 2', [-0.150654, -0.239813, 1.0]], ['2, k, 3', [-0.151977, -0.101768, 1.0]], ['2, k, 4', [-0.303737, -0.345041, 1.0]], ['2, k, 5', [-0.427804, -0.422762, 1.0]], ['2, k, 6', [-0.464694, -0.445885, 1.0]], ['2, k, 7', [-0.478654, -0.470902, 1.0]], ['2, k, 8', [0.0202511, -0.345223, 1.0]], ['2, k, 9', [0.132302, -0.453361, 1.0]], ['2, k, 10', [0.170789, -0.477942, 1.0]], ['2, k, 11', [0.163627, -0.5236, 1.0]], ['2, k, 12', [-0.206397, -0.775285, 1.0]], ['2, k, 13', [-0.284896, -1.06575, 1.0]], ['2, k, 14', [-0.310579, -1.32684, 1.0]], ['2, k, 15', [-0.298662, -1.22118, 1.0]], ['2, k, 16', [-0.0568361, -0.772087, 1.0]], ['2, k, 17', [0.0528435, -1.02139, 1.0]], ['2, k, 18', [0.0299659, -1.27484, 1.0]], ['2, k, 19', [0.034253, -1.34063, 1.0]], ['2, k, 20', [-0.148608, -0.306476, 1.0]], ['2, k, 21', [-0.486651, -0.483696, 1.0]], ['2, k, 22', [-0.514576, -0.453141, 1.0]], ['2, k, 23', [0.176368, -0.528912, 1.0]], ['2, k, 24', [0.0903836, -0.518609, 1.0]]]
[['2, k, 0', [-0.133048, -0.786772, 1.0]], ['2, k, 1', [-0.141209, -0.513625, 1.0]], ['2, k, 2', [-0.148644, -0.245367, 1.0]], ['2, k, 3', [-0.152703, -0.109931, 1.0]], ['2, k, 4', [-0.304365, -0.34401, 1.0]], ['2, k, 5', [-0.427087, -0.428563, 1.0]], ['2, k, 6', [-0.465478, -0.457536, 1.0]], ['2, k, 7', [-0.478215, -0.479057, 1.0]], ['2, k, 8', [0.0221044, -0.351291, 1.0]], ['2, k, 9', [0.136754, -0.458907, 1.0]], ['2, k, 10', [0.172734, -0.483191, 1.0]], ['2, k, 11', [0.177659, -0.530378, 1.0]], ['2, k, 12', [-0.206706, -0.781624, 1.0]], ['2, k, 13', [-0.281844, -1.06754, 1.0]], ['2, k, 14', [-0.314277, -1.32183, 1.0]], ['2, k, 15', [-0.298022, -1.22215, 1.0]], ['2, k, 16', [-0.0568749, -0.776969, 1.0]], ['2, k, 17', [0.0576349, -1.01835, 1.0]], ['2, k, 18', [0.0301359, -1.27236, 1.0]], ['2, k, 19', [0.0322108, -1.33631, 1.0]], ['2, k, 20', [-0.146927, -0.312066, 1.0]], ['2, k, 21', [-0.500362, -0.491005, 1.0]], ['2, k, 22', [-0.522152, -0.463148, 1.0]], ['2, k, 23', [0.196476, -0.538491, 1.0]], ['2, k, 24', [0.121604, -0.52832, 1.0]]]
[['2, k, 0', [-0.132718, -0.793205, 1.0]], ['2, k, 1', [-0.140258, -0.519699, 1.0]], ['2, k, 2', [-0.14721, -0.250253, 1.0]], ['2, k, 3', [-0.153872, -0.116972, 1.0]], ['2, k, 4', [-0.304289, -0.35048, 1.0]], ['2, k, 5', [-0.426689, -0.434558, 1.0]], ['2, k, 6', [-0.467671, -0.459281, 1.0]], ['2, k, 7', [-0.480396, -0.491087, 1.0]], ['2, k, 8', [0.0226482, -0.356066, 1.0]], ['2, k, 9', [0.137795, -0.4647, 1.0]], ['2, k, 10', [0.172436, -0.49222, 1.0]], ['2, k, 11', [0.180114, -0.53541, 1.0]], ['2, k, 12', [-0.206367, -0.788616, 1.0]], ['2, k, 13', [-0.281117, -1.06873, 1.0]], ['2, k, 14', [-0.300688, -1.32992, 1.0]], ['2, k, 15', [-0.299254, -1.22423, 1.0]], ['2, k, 16', [-0.0565608, -0.782737, 1.0]], ['2, k, 17', [0.0593603, -1.01795, 1.0]], ['2, k, 18', [0.0301878, -1.27185, 1.0]], ['2, k, 19', [0.0320261, -1.3355, 1.0]], ['2, k, 20', [-0.145594, -0.317256, 1.0]], ['2, k, 21', [-0.481392, -0.502411, 1.0]], ['2, k, 22', [-0.515793, -0.48351, 1.0]], ['2, k, 23', [0.192173, -0.540914, 1.0]], ['2, k, 24', [0.124063, -0.535858, 1.0]]]
[['2, k, 0', [-0.13282, -0.80029, 1.0]], ['2, k, 1', [-0.140217, -0.526757, 1.0]], ['2, k, 2', [-0.147029, -0.256648, 1.0]], ['2, k, 3', [-0.153142, -0.123463, 1.0]], ['2, k, 4', [-0.304341, -0.360709, 1.0]], ['2, k, 5', [-0.425643, -0.443324, 1.0]], ['2, k, 6', [-0.465935, -0.478626, 1.0]], ['2, k, 7', [-0.481954, -0.500281, 1.0]], ['2, k, 8', [0.02225, -0.359855, 1.0]], ['2, k, 9', [0.137688, -0.46816, 1.0]], ['2, k, 10', [0.176006, -0.513268, 1.0]], ['2, k, 11', [0.176596, -0.539004, 1.0]], ['2, k, 12', [-0.206859, -0.796502, 1.0]], ['2, k, 13', [-0.280275, -1.06914, 1.0]], ['2, k, 14', [-0.303339, -1.33211, 1.0]], ['2, k, 15', [-0.294701, -1.22748, 1.0]], ['2, k, 16', [-0.0563199, -0.789032, 1.0]], ['2, k, 17', [0.0667303, -1.02424, 1.0]], ['2, k, 18', [0.0305024, -1.27009, 1.0]], ['2, k, 19', [0.0294344, -1.33527, 1.0]], ['2, k, 20', [-0.145441, -0.32384, 1.0]], ['2, k, 21', [-0.513308, -0.509049, 1.0]], ['2, k, 22', [-0.52108, -0.4903, 1.0]], ['2, k, 23', [0.209549, -0.544967, 1.0]], ['2, k, 24', [0.118756, -0.536062, 1.0]]]
[['2, k, 0', [-0.13387, -0.80446, 1.0]], ['2, k, 1', [-0.140681, -0.532073, 1.0]], ['2, k, 2', [-0.146768, -0.26333, 1.0]], ['2, k, 3', [-0.153334, -0.128837, 1.0]], ['2, k, 4', [-0.304354, -0.360205, 1.0]], ['2, k, 5', [-0.424496, -0.452474, 1.0]], ['2, k, 6', [-0.465998, -0.480305, 1.0]], ['2, k, 7', [-0.479052, -0.508848, 1.0]], ['2, k, 8', [0.0250964, -0.376068, 1.0]], ['2, k, 9', [0.165211, -0.494522, 1.0]], ['2, k, 10', [0.177481, -0.515101, 1.0]], ['2, k, 11', [0.177361, -0.544387, 1.0]], ['2, k, 12', [-0.207631, -0.799222, 1.0]], ['2, k, 13', [-0.277195, -1.06914, 1.0]], ['2, k, 14', [-0.310376, -1.3334, 1.0]], ['2, k, 15', [-0.294824, -1.22875, 1.0]], ['2, k, 16', [-0.0576376, -0.794795, 1.0]], ['2, k, 17', [0.0714589, -1.02869, 1.0]], ['2, k, 18', [0.0307777, -1.26674, 1.0]], ['2, k, 19', [0.0266304, -1.33165, 1.0]], ['2, k, 20', [-0.145377, -0.330162, 1.0]], ['2, k, 21', [-0.491593, -0.518972, 1.0]], ['2, k, 22', [-0.512805, -0.496452, 1.0]], ['2, k, 23', [0.184123, -0.544468, 1.0]], ['2, k, 24', [0.11585, -0.54363, 1.0]]]
[['2, k, 0', [-0.134402, -0.808183, 1.0]], ['2, k, 1', [-0.141067, -0.536435, 1.0]], ['2, k, 2', [-0.147035, -0.268299, 1.0]], ['2, k, 3', [-0.152284, -0.131773, 1.0]], ['2, k, 4', [-0.304218, -0.360514, 1.0]], ['2, k, 5', [-0.420622, -0.457665, 1.0]], ['2, k, 6', [-0.460123, -0.494337, 1.0]], ['2, k, 7', [-0.473075, -0.516605, 1.0]], ['2, k, 8', [0.0253878, -0.379283, 1.0]], ['2, k, 9', [0.166781, -0.499185, 1.0]], ['2, k, 10', [0.171199, -0.592017, 1.0]], ['2, k, 11', [0.183816, -0.550048, 1.0]], ['2, k, 12', [-0.20807, -0.802494, 1.0]], ['2, k, 13', [-0.276511, -1.06982, 1.0]], ['2, k, 14', [-0.312349, -1.33535, 1.0]], ['2, k, 15', [-0.294807, -1.22958, 1.0]], ['2, k, 16', [-0.0582391, -0.798794, 1.0]], ['2, k, 17', [0.0767293, -1.03236, 1.0]], ['2, k, 18', [0.0296209, -1.25913, 1.0]], ['2, k, 19', [0.022917, -1.32134, 1.0]], ['2, k, 20', [-0.145668, -0.334991, 1.0]], ['2, k, 21', [-0.477449, -0.529609, 1.0]], ['2, k, 22', [-0.513352, -0.515033, 1.0]], ['2, k, 23', [0.191821, -0.557472, 1.0]], ['2, k, 24', [0.113652, -0.544859, 1.0]]]
[['2, k, 0', [-0.133579, -0.815819, 1.0]], ['2, k, 1', [-0.139733, -0.542914, 1.0]], ['2, k, 2', [-0.145101, -0.273881, 1.0]], ['2, k, 3', [-0.151206, -0.13853, 1.0]], ['2, k, 4', [-0.306803, -0.383561, 1.0]], ['2, k, 5', [-0.42292, -0.464374, 1.0]], ['2, k, 6', [-0.464789, -0.498344, 1.0]], ['2, k, 7', [-0.470352, -0.527922, 1.0]], ['2, k, 8', [0.0271693, -0.391484, 1.0]], ['2, k, 9', [0.168283, -0.501406, 1.0]], ['2, k, 10', [0.179852, -0.538602, 1.0]], ['2, k, 11', [0.182127, -0.554774, 1.0]], ['2, k, 12', [-0.207693, -0.810321, 1.0]], ['2, k, 13', [-0.27757, -1.0709, 1.0]], ['2, k, 14', [-0.312515, -1.33786, 1.0]], ['2, k, 15', [-0.295267, -1.22882, 1.0]], ['2, k, 16', [-0.0569836, -0.80607, 1.0]], ['2, k, 17', [0.0817298, -1.03877, 1.0]], ['2, k, 18', [0.0271242, -1.2543, 1.0]], ['2, k, 19', [0.0177549, -1.31546, 1.0]], ['2, k, 20', [-0.143893, -0.340788, 1.0]], ['2, k, 21', [-0.473994, -0.541516, 1.0]], ['2, k, 22', [-0.511288, -0.518856, 1.0]], ['2, k, 23', [0.204553, -0.557942, 1.0]], ['2, k, 24', [0.121262, -0.555755, 1.0]]]
[['2, k, 0', [-0.133394, -0.821782, 1.0]], ['2, k, 1', [-0.13967, -0.548825, 1.0]], ['2, k, 2', [-0.145229, -0.279548, 1.0]], ['2, k, 3', [-0.151709, -0.142442, 1.0]], ['2, k, 4', [-0.302837, -0.388851, 1.0]], ['2, k, 5', [-0.423582, -0.477728, 1.0]], ['2, k, 6', [-0.466447, -0.500614, 1.0]], ['2, k, 7', [-0.471221, -0.534284, 1.0]], ['2, k, 8', [0.0270746, -0.393871, 1.0]], ['2, k, 9', [0.166457, -0.506097, 1.0]], ['2, k, 10', [0.185037, -0.546763, 1.0]], ['2, k, 11', [0.186118, -0.563337, 1.0]], ['2, k, 12', [-0.207868, -0.816063, 1.0]], ['2, k, 13', [-0.277136, -1.07166, 1.0]], ['2, k, 14', [-0.314939, -1.34035, 1.0]], ['2, k, 15', [-0.303633, -1.23156, 1.0]], ['2, k, 16', [-0.056429, -0.812105, 1.0]], ['2, k, 17', [0.0863974, -1.04357, 1.0]], ['2, k, 18', [0.0262968, -1.25325, 1.0]], ['2, k, 19', [0.0147283, -1.31394, 1.0]], ['2, k, 20', [-0.143961, -0.346524, 1.0]], ['2, k, 21', [-0.469351, -0.548805, 1.0]], ['2, k, 22', [-0.511636, -0.533682, 1.0]], ['2, k, 23', [0.1982, -0.571262, 1.0]], ['2, k, 24', [0.121765, -0.561089, 1.0]]]
[['2, k, 0', [-0.134406, -0.828598, 1.0]], ['2, k, 1', [-0.138946, -0.555536, 1.0]], ['2, k, 2', [-0.142509, -0.28674, 1.0]], ['2, k, 3', [-0.150808, -0.150629, 1.0]], ['2, k, 4', [-0.302421, -0.397654, 1.0]], ['2, k, 5', [-0.424645, -0.483733, 1.0]], ['2, k, 6', [-0.462935, -0.521269, 1.0]], ['2, k, 7', [-0.475774, -0.545846, 1.0]], ['2, k, 8', [0.0258123, -0.398835, 1.0]], ['2, k, 9', [0.166292, -0.507982, 1.0]], ['2, k, 10', [0.191308, -0.564115, 1.0]], ['2, k, 11', [0.190289, -0.57049, 1.0]], ['2, k, 12', [-0.208464, -0.823088, 1.0]], ['2, k, 13', [-0.28596, -1.07523, 1.0]], ['2, k, 14', [-0.341061, -1.35266, 1.0]], ['2, k, 15', [-0.313563, -1.26796, 1.0]], ['2, k, 16', [-0.0578336, -0.818729, 1.0]], ['2, k, 17', [0.0535048, -1.06226, 1.0]], ['2, k, 18', [0.0535983, -1.34361, 1.0]], ['2, k, 19', [0.0661964, -1.39266, 1.0]], ['2, k, 20', [-0.141795, -0.353565, 1.0]], ['2, k, 21', [-0.48556, -0.559461, 1.0]], ['2, k, 22', [-0.510904, -0.53566, 1.0]], ['2, k, 23', [0.199615, -0.576354, 1.0]], ['2, k, 24', [0.123595, -0.566265, 1.0]]]
[['2, k, 0', [-0.137497, -0.835204, 1.0]], ['2, k, 1', [-0.139804, -0.560906, 1.0]], ['2, k, 2', [-0.141873, -0.291363, 1.0]], ['2, k, 3', [-0.150431, -0.155466, 1.0]], ['2, k, 4', [-0.301827, -0.400443, 1.0]], ['2, k, 5', [-0.424092, -0.48828, 1.0]], ['2, k, 6', [-0.465541, -0.536935, 1.0]], ['2, k, 7', [-0.474054, -0.556615, 1.0]], ['2, k, 8', [0.0250022, -0.403445, 1.0]], ['2, k, 9', [0.16473, -0.511149, 1.0]], ['2, k, 10', [0.192892, -0.55637, 1.0]], ['2, k, 11', [0.179902, -0.581709, 1.0]], ['2, k, 12', [-0.210938, -0.82807, 1.0]], ['2, k, 13', [-0.273468, -1.07805, 1.0]], ['2, k, 14', [-0.336362, -1.34457, 1.0]], ['2, k, 15', [-0.316406, -1.2334, 1.0]], ['2, k, 16', [-0.0615435, -0.826969, 1.0]], ['2, k, 17', [0.0218976, -1.08001, 1.0]], ['2, k, 18', [0.0252477, -1.33695, 1.0]], ['2, k, 19', [0.0393258, -1.41806, 1.0]], ['2, k, 20', [-0.141502, -0.358315, 1.0]], ['2, k, 21', [-0.478828, -0.567844, 1.0]], ['2, k, 22', [-0.512853, -0.5505, 1.0]], ['2, k, 23', [0.150956, -0.588665, 1.0]], ['2, k, 24', [0.107318, -0.579785, 1.0]]]
[['2, k, 0', [-0.136235, -0.839352, 1.0]], ['2, k, 1', [-0.138947, -0.566428, 1.0]], ['2, k, 2', [-0.141421, -0.297569, 1.0]], ['2, k, 3', [-0.150656, -0.162002, 1.0]], ['2, k, 4', [-0.298632, -0.406448, 1.0]], ['2, k, 5', [-0.423441, -0.497285, 1.0]], ['2, k, 6', [-0.458222, -0.551135, 1.0]], ['2, k, 7', [-0.476434, -0.564959, 1.0]], ['2, k, 8', [0.0262272, -0.407359, 1.0]], ['2, k, 9', [0.163584, -0.513604, 1.0]], ['2, k, 10', [0.193175, -0.557104, 1.0]], ['2, k, 11', [0.182582, -0.591583, 1.0]], ['2, k, 12', [-0.209312, -0.832592, 1.0]], ['2, k, 13', [-0.274453, -1.08043, 1.0]], ['2, k, 14', [-0.337573, -1.34782, 1.0]], ['2, k, 15', [-0.319516, -1.24254, 1.0]], ['2, k, 16', [-0.0606373, -0.830561, 1.0]], ['2, k, 17', [0.0775079, -1.06298, 1.0]], ['2, k, 18', [0.0821078, -1.35025, 1.0]], ['2, k, 19', [0.0945005, -1.38734, 1.0]], ['2, k, 20', [-0.140923, -0.364421, 1.0]], ['2, k, 21', [-0.497355, -0.577259, 1.0]], ['2, k, 22', [-0.51011, -0.549208, 1.0]], ['2, k, 23', [0.189277, -0.598879, 1.0]], ['2, k, 24', [0.119549, -0.590587, 1.0]]]
[['2, k, 0', [-0.137666, -0.844502, 1.0]], ['2, k, 1', [-0.139764, -0.570836, 1.0]], ['2, k, 2', [-0.141668, -0.300909, 1.0]], ['2, k, 3', [-0.149339, -0.167075, 1.0]], ['2, k, 4', [-0.299829, -0.413776, 1.0]], ['2, k, 5', [-0.423701, -0.500801, 1.0]], ['2, k, 6', [-0.459306, -0.550846, 1.0]], ['2, k, 7', [-0.469854, -0.573406, 1.0]], ['2, k, 8', [0.0284201, -0.415185, 1.0]], ['2, k, 9', [0.164611, -0.521587, 1.0]], ['2, k, 10', [0.188798, -0.571885, 1.0]], ['2, k, 11', [0.184941, -0.601136, 1.0]], ['2, k, 12', [-0.210321, -0.836843, 1.0]], ['2, k, 13', [-0.275762, -1.08374, 1.0]], ['2, k, 14', [-0.338669, -1.35176, 1.0]], ['2, k, 15', [-0.31917, -1.24346, 1.0]], ['2, k, 16', [-0.0625039, -0.836546, 1.0]], ['2, k, 17', [0.0830975, -1.06396, 1.0]], ['2, k, 18', [0.0858758, -1.35209, 1.0]], ['2, k, 19', [0.0651015, -1.45198, 1.0]], ['2, k, 20', [-0.141291, -0.368023, 1.0]], ['2, k, 21', [-0.484726, -0.584081, 1.0]], ['2, k, 22', [-0.510957, -0.555705, 1.0]], ['2, k, 23', [0.186474, -0.610559, 1.0]], ['2, k, 24', [0.124723, -0.600806, 1.0]]]
[['2, k, 0', [-0.142045, -0.84932, 1.0]], ['2, k, 1', [-0.141743, -0.575648, 1.0]], ['2, k, 2', [-0.141691, -0.306129, 1.0]], ['2, k, 3', [-0.148567, -0.170628, 1.0]], ['2, k, 4', [-0.298624, -0.416962, 1.0]], ['2, k, 5', [-0.423286, -0.50724, 1.0]], ['2, k, 6', [-0.45418, -0.552572, 1.0]], ['2, k, 7', [-0.475345, -0.579199, 1.0]], ['2, k, 8', [0.029182, -0.419236, 1.0]], ['2, k, 9', [0.162373, -0.531349, 1.0]], ['2, k, 10', [0.18837, -0.582813, 1.0]], ['2, k, 11', [0.183207, -0.610083, 1.0]], ['2, k, 12', [-0.214217, -0.84069, 1.0]], ['2, k, 13', [-0.279899, -1.08698, 1.0]], ['2, k, 14', [-0.336583, -1.35683, 1.0]], ['2, k, 15', [-0.313585, -1.23873, 1.0]], ['2, k, 16', [-0.0672649, -0.842262, 1.0]], ['2, k, 17', [0.0907053, -1.06165, 1.0]], ['2, k, 18', [0.0922287, -1.35048, 1.0]], ['2, k, 19', [0.103629, -1.38605, 1.0]], ['2, k, 20', [-0.141809, -0.373086, 1.0]], ['2, k, 21', [-0.486081, -0.593906, 1.0]], ['2, k, 22', [-0.509047, -0.569147, 1.0]], ['2, k, 23', [0.210204, -0.614627, 1.0]], ['2, k, 24', [0.126302, -0.606755, 1.0]]]
[['2, k, 0', [-0.139494, -0.851995, 1.0]], ['2, k, 1', [-0.14038, -0.579775, 1.0]], ['2, k, 2', [-0.141571, -0.311885, 1.0]], ['2, k, 3', [-0.148804, -0.175901, 1.0]], ['2, k, 4', [-0.299856, -0.421604, 1.0]], ['2, k, 5', [-0.422221, -0.512012, 1.0]], ['2, k, 6', [-0.463846, -0.557907, 1.0]], ['2, k, 7', [-0.47521, -0.586486, 1.0]], ['2, k, 8', [0.0301161, -0.423606, 1.0]], ['2, k, 9', [0.162632, -0.536541, 1.0]], ['2, k, 10', [0.188187, -0.586096, 1.0]], ['2, k, 11', [0.186612, -0.618584, 1.0]], ['2, k, 12', [-0.211957, -0.844389, 1.0]], ['2, k, 13', [-0.28234, -1.08975, 1.0]], ['2, k, 14', [-0.336651, -1.36093, 1.0]], ['2, k, 15', [-0.314361, -1.23672, 1.0]], ['2, k, 16', [-0.0643989, -0.844056, 1.0]], ['2, k, 17', [0.0921277, -1.0647, 1.0]], ['2, k, 18', [0.0930394, -1.35394, 1.0]], ['2, k, 19', [0.1045, -1.3893, 1.0]], ['2, k, 20', [-0.141323, -0.378475, 1.0]], ['2, k, 21', [-0.474933, -0.596739, 1.0]], ['2, k, 22', [-0.514024, -0.572724, 1.0]], ['2, k, 23', [0.193383, -0.625282, 1.0]], ['2, k, 24', [0.145673, -0.619612, 1.0]]]
[['2, k, 0', [-0.139151, -0.85346, 1.0]], ['2, k, 1', [-0.14076, -0.581989, 1.0]], ['2, k, 2', [-0.142747, -0.314433, 1.0]], ['2, k, 3', [-0.147729, -0.179524, 1.0]], ['2, k, 4', [-0.299441, -0.425619, 1.0]], ['2, k, 5', [-0.420999, -0.51772, 1.0]], ['2, k, 6', [-0.46627, -0.560703, 1.0]], ['2, k, 7', [-0.470049, -0.593379, 1.0]], ['2, k, 8', [0.0304329, -0.426802, 1.0]], ['2, k, 9', [0.162756, -0.539938, 1.0]], ['2, k, 10', [0.189141, -0.594075, 1.0]], ['2, k, 11', [0.185142, -0.62591, 1.0]], ['2, k, 12', [-0.211711, -0.845998, 1.0]], ['2, k, 13', [-0.284192, -1.09126, 1.0]], ['2, k, 14', [-0.336995, -1.36351, 1.0]], ['2, k, 15', [-0.315152, -1.23967, 1.0]], ['2, k, 16', [-0.0639944, -0.845277, 1.0]], ['2, k, 17', [0.0935024, -1.06581, 1.0]], ['2, k, 18', [0.0911738, -1.35529, 1.0]], ['2, k, 19', [0.101862, -1.39071, 1.0]], ['2, k, 20', [-0.142297, -0.380988, 1.0]], ['2, k, 21', [-0.497403, -0.612384, 1.0]], ['2, k, 22', [-0.512681, -0.574554, 1.0]], ['2, k, 23', [0.19182, -0.634316, 1.0]], ['2, k, 24', [0.12374, -0.620909, 1.0]]]
[['2, k, 0', [-0.141584, -0.856823, 1.0]], ['2, k, 1', [-0.141559, -0.584399, 1.0]], ['2, k, 2', [-0.142364, -0.316779, 1.0]], ['2, k, 3', [-0.147277, -0.181768, 1.0]], ['2, k, 4', [-0.299225, -0.427831, 1.0]], ['2, k, 5', [-0.420626, -0.522271, 1.0]], ['2, k, 6', [-0.447548, -0.589274, 1.0]], ['2, k, 7', [-0.471256, -0.599028, 1.0]], ['2, k, 8', [0.0306613, -0.429144, 1.0]], ['2, k, 9', [0.163434, -0.543158, 1.0]], ['2, k, 10', [0.187638, -0.600348, 1.0]], ['2, k, 11', [0.182025, -0.632099, 1.0]], ['2, k, 12', [-0.214083, -0.849456, 1.0]], ['2, k, 13', [-0.286277, -1.09414, 1.0]], ['2, k, 14', [-0.34908, -1.36063, 1.0]], ['2, k, 15', [-0.3142, -1.25979, 1.0]], ['2, k, 16', [-0.0664327, -0.848419, 1.0]], ['2, k, 17', [0.0958903, -1.06675, 1.0]], ['2, k, 18', [0.0943343, -1.35747, 1.0]], ['2, k, 19', [0.104859, -1.39261, 1.0]], ['2, k, 20', [-0.142251, -0.383264, 1.0]], ['2, k, 21', [-0.487997, -0.610502, 1.0]], ['2, k, 22', [-0.512244, -0.585739, 1.0]], ['2, k, 23', [0.192573, -0.639522, 1.0]], ['2, k, 24', [0.119928, -0.62708, 1.0]]]
