[['2, k, 0', [0.0521031, -0.406939, 1.0]], ['2, k, 1', [0.040366, -0.116361, 1.0]], ['2, k, 2', [0.028681, 0.169289, 1.0]], ['2, k, 3', [0.0333167, 0.291913, 1.0]], ['2, k, 4', [-0.0923246, 0.102748, 1.0]], ['2, k, 5', [-0.187573, 0.0770122, 1.0]], ['2, k, 6', [-0.241024, 0.067765, 1.0]], ['2, k, 7', [-0.274859, 0.0379773, 1.0]], ['2, k, 8', [0.153376, 0.100638, 1.0]], ['2, k, 9', [0.147189, -0.166932, 1.0]], ['2, k, 10', [0.221661, -0.069204, 1.0]], ['2, k, 11', [0.255221, -0.0908361, 1.0]], ['2, k, 12', [-0.00427451, -0.402151, 1.0]], ['2, k, 13', [-0.0722565, -0.795613, 1.0]], ['2, k, 14', [-0.0235569, -1.13196, 1.0]], ['2, k, 15', [-0.0492915, -1.20957, 1.0]], ['2, k, 16', [0.107376, -0.403103, 1.0]], ['2, k, 17', [0.1293, -0.752092, 1.0]], ['2, k, 18', [0.171916, -1.19589, 1.0]], ['2, k, 19', [0.177499, -1.23778, 1.0]], ['2, k, 20', [0.0316012, 0.0985619, 1.0]], ['2, k, 21', [-0.289321, -0.00408126, 1.0]], ['2, k, 22', [-0.312301, 0.0367613, 1.0]], ['2, k, 23', [0.254351, -0.0905265, 1.0]], ['2, k, 24', [0.253216, -0.0901226, 1.0]]]
[['2, k, 0', [0.0357536, -0.383441, 1.0]], ['2, k, 1', [0.0340838, -0.104954, 1.0]], ['2, k, 2', [0.0320748, 0.165469, 1.0]], ['2, k, 3', [0.0292244, 0.291807, 1.0]], ['2, k, 4', [-0.0873121, 0.0964697, 1.0]], ['2, k, 5', [-0.168077, 0.313326, 1.0]], ['2, k, 6', [-0.211599, 0.529481, 1.0]], ['2, k, 7', [-0.227978, 0.571064, 1.0]], ['2, k, 8', [0.146417, 0.0956915, 1.0]], ['2, k, 9', [0.225332, 0.314497, 1.0]], ['2, k, 10', [0.282176, 0.512383, 1.0]], ['2, k, 11', [0.297829, 0.578097, 1.0]], ['2, k, 12', [-0.0177223, -0.379915, 1.0]], ['2, k, 13', [-0.0605435, -0.769777, 1.0]], ['2, k, 14', [-0.0682316, -1.15844, 1.0]], ['2, k, 15', [-0.0847745, -1.22962, 1.0]], ['2, k, 16', [0.0893055, -0.377382, 1.0]], ['2, k, 17', [0.12569, -0.762488, 1.0]], ['2, k, 18', [0.140396, -1.14201, 1.0]], ['2, k, 19', [0.158982, -1.22852, 1.0]], ['2, k, 20', [0.0327087, 0.0981052, 1.0]], ['2, k, 21', [-0.232004, 0.611854, 1.0]], ['2, k, 22', [-0.256144, 0.57552, 1.0]], ['2, k, 23', [0.29727, 0.625903, 1.0]], ['2, k, 24', [0.335253, 0.594955, 1.0]]]
[['2, k, 0', [0.0361409, -0.383682, 1.0]], ['2, k, 1', [0.0343598, -0.105338, 1.0]], ['2, k, 2', [0.0321783, 0.165475, 1.0]], ['2, k, 3', [0.028206, 0.291922, 1.0]], ['2, k, 4', [-0.0798252, 0.0933212, 1.0]], ['2, k, 5', [-0.166755, 0.32376, 1.0]], ['2, k, 6', [-0.206131, 0.53173, 1.0]], ['2, k, 7', [-0.224112, 0.592622, 1.0]], ['2, k, 8', [0.146619, 0.0956029, 1.0]], ['2, k, 9', [0.225057, 0.321949, 1.0]], ['2, k, 10', [0.282607, 0.527838, 1.0]], ['2, k, 11', [0.296375, 0.593909, 1.0]], ['2, k, 12', [-0.0173966, -0.379443, 1.0]], ['2, k, 13', [-0.0605994, -0.770017, 1.0]], ['2, k, 14', [-0.0629484, -1.16017, 1.0]], ['2, k, 15', [-0.0821791, -1.23494, 1.0]], ['2, k, 16', [0.0897042, -0.378794, 1.0]], ['2, k, 17', [0.125898, -0.762287, 1.0]], ['2, k, 18', [0.139647, -1.14215, 1.0]], ['2, k, 19', [0.153849, -1.22598, 1.0]], ['2, k, 20', [0.0328521, 0.098086, 1.0]], ['2, k, 21', [-0.234648, 0.632929, 1.0]], ['2, k, 22', [-0.25659, 0.600857, 1.0]], ['2, k, 23', [0.302262, 0.643443, 1.0]], ['2, k, 24', [0.332672, 0.604984, 1.0]]]
[['2, k, 0', [0.0366786, -0.38412, 1.0]], ['2, k, 1', [0.0352615, -0.105945, 1.0]], ['2, k, 2', [0.0333347, 0.165389, 1.0]], ['2, k, 3', [0.0272883, 0.291305, 1.0]], ['2, k, 4', [-0.0645623, 0.0824358, 1.0]], ['2, k, 5', [-0.166209, 0.330601, 1.0]], ['2, k, 6', [-0.207128, 0.547747, 1.0]], ['2, k, 7', [-0.226521, 0.611466, 1.0]], ['2, k, 8', [0.147235, 0.0966427, 1.0]], ['2, k, 9', [0.22607, 0.330633, 1.0]], ['2, k, 10', [0.284596, 0.551117, 1.0]], ['2, k, 11', [0.297695, 0.610014, 1.0]], ['2, k, 12', [-0.0167407, -0.379858, 1.0]], ['2, k, 13', [-0.0606679, -0.770176, 1.0]], ['2, k, 14', [-0.0639047, -1.15931, 1.0]], ['2, k, 15', [-0.0845901, -1.23118, 1.0]], ['2, k, 16', [0.0900918, -0.379427, 1.0]], ['2, k, 17', [0.126235, -0.762325, 1.0]], ['2, k, 18', [0.138974, -1.14378, 1.0]], ['2, k, 19', [0.151673, -1.23052, 1.0]], ['2, k, 20', [0.0339636, 0.0979197, 1.0]], ['2, k, 21', [-0.224191, 0.659635, 1.0]], ['2, k, 22', [-0.262701, 0.624649, 1.0]], ['2, k, 23', [0.302789, 0.66156, 1.0]], ['2, k, 24', [0.331788, 0.622831, 1.0]]]
[['2, k, 0', [0.0368402, -0.384253, 1.0]], ['2, k, 1', [0.0352974, -0.10604, 1.0]], ['2, k, 2', [0.0332956, 0.165462, 1.0]], ['2, k, 3', [0.0274185, 0.291157, 1.0]], ['2, k, 4', [-0.0712163, 0.0856235, 1.0]], ['2, k, 5', [-0.167743, 0.339825, 1.0]], ['2, k, 6', [-0.203747, 0.559357, 1.0]], ['2, k, 7', [-0.221145, 0.626142, 1.0]], ['2, k, 8', [0.147962, 0.0974766, 1.0]], ['2, k, 9', [0.226745, 0.344017, 1.0]], ['2, k, 10', [0.289162, 0.562884, 1.0]], ['2, k, 11', [0.303047, 0.627041, 1.0]], ['2, k, 12', [-0.0165907, -0.379892, 1.0]], ['2, k, 13', [-0.0608301, -0.769954, 1.0]], ['2, k, 14', [-0.0609119, -1.15723, 1.0]], ['2, k, 15', [-0.0868723, -1.2307, 1.0]], ['2, k, 16', [0.0902069, -0.379756, 1.0]], ['2, k, 17', [0.126561, -0.761944, 1.0]], ['2, k, 18', [0.140824, -1.14647, 1.0]], ['2, k, 19', [0.148348, -1.2312, 1.0]], ['2, k, 20', [0.0339272, 0.0979832, 1.0]], ['2, k, 21', [-0.220259, 0.67364, 1.0]], ['2, k, 22', [-0.252791, 0.62963, 1.0]], ['2, k, 23', [0.309557, 0.674713, 1.0]], ['2, k, 24', [0.33264, 0.628517, 1.0]]]
[['2, k, 0', [0.0368785, -0.384373, 1.0]], ['2, k, 1', [0.0352532, -0.106187, 1.0]], ['2, k, 2', [0.0331571, 0.165507, 1.0]], ['2, k, 3', [0.0272744, 0.290981, 1.0]], ['2, k, 4', [-0.0717873, 0.08608, 1.0]], ['2, k, 5', [-0.171733, 0.345896, 1.0]], ['2, k, 6', [-0.206233, 0.581107, 1.0]], ['2, k, 7', [-0.223006, 0.642631, 1.0]], ['2, k, 8', [0.14776, 0.0980579, 1.0]], ['2, k, 9', [0.233964, 0.36578, 1.0]], ['2, k, 10', [0.294373, 0.587091, 1.0]], ['2, k, 11', [0.307568, 0.64402, 1.0]], ['2, k, 12', [-0.0161462, -0.380075, 1.0]], ['2, k, 13', [-0.0607662, -0.770074, 1.0]], ['2, k, 14', [-0.0595873, -1.15408, 1.0]], ['2, k, 15', [-0.0888233, -1.23094, 1.0]], ['2, k, 16', [0.0898375, -0.380204, 1.0]], ['2, k, 17', [0.126437, -0.762626, 1.0]], ['2, k, 18', [0.140871, -1.14577, 1.0]], ['2, k, 19', [0.145715, -1.23195, 1.0]], ['2, k, 20', [0.0337961, 0.0979963, 1.0]], ['2, k, 21', [-0.221786, 0.692636, 1.0]], ['2, k, 22', [-0.261609, 0.641394, 1.0]], ['2, k, 23', [0.315196, 0.68653, 1.0]], ['2, k, 24', [0.338183, 0.642945, 1.0]]]
[['2, k, 0', [0.0375027, -0.385242, 1.0]], ['2, k, 1', [0.0355179, -0.106693, 1.0]], ['2, k, 2', [0.0331675, 0.165528, 1.0]], ['2, k, 3', [0.0246099, 0.292474, 1.0]], ['2, k, 4', [-0.0690426, 0.0878242, 1.0]], ['2, k, 5', [-0.16892, 0.353352, 1.0]], ['2, k, 6', [-0.207124, 0.588715, 1.0]], ['2, k, 7', [-0.225334, 0.655077, 1.0]], ['2, k, 8', [0.147736, 0.0984752, 1.0]], ['2, k, 9', [0.234644, 0.370187, 1.0]], ['2, k, 10', [0.296751, 0.594502, 1.0]], ['2, k, 11', [0.314496, 0.654761, 1.0]], ['2, k, 12', [-0.0153129, -0.38072, 1.0]], ['2, k, 13', [-0.0603089, -0.769287, 1.0]], ['2, k, 14', [-0.0653116, -1.15108, 1.0]], ['2, k, 15', [-0.0976668, -1.23111, 1.0]], ['2, k, 16', [0.0901453, -0.381451, 1.0]], ['2, k, 17', [0.126593, -0.760046, 1.0]], ['2, k, 18', [0.141616, -1.14525, 1.0]], ['2, k, 19', [0.14568, -1.23137, 1.0]], ['2, k, 20', [0.0338569, 0.0979164, 1.0]], ['2, k, 21', [-0.242642, 0.70615, 1.0]], ['2, k, 22', [-0.258766, 0.65802, 1.0]], ['2, k, 23', [0.326051, 0.697784, 1.0]], ['2, k, 24', [0.342839, 0.648919, 1.0]]]
[['2, k, 0', [0.0378916, -0.388397, 1.0]], ['2, k, 1', [0.0356164, -0.107432, 1.0]], ['2, k, 2', [0.0331926, 0.165848, 1.0]], ['2, k, 3', [0.0245322, 0.29114, 1.0]], ['2, k, 4', [-0.0665809, 0.0906154, 1.0]], ['2, k, 5', [-0.167913, 0.358524, 1.0]], ['2, k, 6', [-0.207808, 0.586646, 1.0]], ['2, k, 7', [-0.22912, 0.665725, 1.0]], ['2, k, 8', [0.147923, 0.0990087, 1.0]], ['2, k, 9', [0.235343, 0.374531, 1.0]], ['2, k, 10', [0.299222, 0.59753, 1.0]], ['2, k, 11', [0.317937, 0.662049, 1.0]], ['2, k, 12', [-0.0149098, -0.383212, 1.0]], ['2, k, 13', [-0.0597581, -0.771469, 1.0]], ['2, k, 14', [-0.0684163, -1.15395, 1.0]], ['2, k, 15', [-0.0826731, -1.2321, 1.0]], ['2, k, 16', [0.0903575, -0.385675, 1.0]], ['2, k, 17', [0.126443, -0.758832, 1.0]], ['2, k, 18', [0.139877, -1.14053, 1.0]], ['2, k, 19', [0.148709, -1.22893, 1.0]], ['2, k, 20', [0.0338837, 0.0980083, 1.0]], ['2, k, 21', [-0.234359, 0.719247, 1.0]], ['2, k, 22', [-0.263021, 0.652813, 1.0]], ['2, k, 23', [0.318, 0.712818, 1.0]], ['2, k, 24', [0.353843, 0.671101, 1.0]]]
[['2, k, 0', [0.0379421, -0.388395, 1.0]], ['2, k, 1', [0.0356591, -0.107476, 1.0]], ['2, k, 2', [0.0332491, 0.165963, 1.0]], ['2, k, 3', [0.0237663, 0.289632, 1.0]], ['2, k, 4', [-0.0707654, 0.0891253, 1.0]], ['2, k, 5', [-0.169345, 0.364241, 1.0]], ['2, k, 6', [-0.210836, 0.59831, 1.0]], ['2, k, 7', [-0.233834, 0.675645, 1.0]], ['2, k, 8', [0.14787, 0.0988726, 1.0]], ['2, k, 9', [0.235936, 0.378318, 1.0]], ['2, k, 10', [0.306643, 0.610566, 1.0]], ['2, k, 11', [0.32219, 0.670845, 1.0]], ['2, k, 12', [-0.0146741, -0.383174, 1.0]], ['2, k, 13', [-0.0597837, -0.772236, 1.0]], ['2, k, 14', [-0.0627178, -1.14923, 1.0]], ['2, k, 15', [-0.0710296, -1.23398, 1.0]], ['2, k, 16', [0.0903567, -0.38568, 1.0]], ['2, k, 17', [0.126749, -0.757642, 1.0]], ['2, k, 18', [0.141509, -1.13835, 1.0]], ['2, k, 19', [0.144977, -1.1842, 1.0]], ['2, k, 20', [0.0339366, 0.0980838, 1.0]], ['2, k, 21', [-0.232813, 0.727336, 1.0]], ['2, k, 22', [-0.268166, 0.668985, 1.0]], ['2, k, 23', [0.328094, 0.719951, 1.0]], ['2, k, 24', [0.353811, 0.669197, 1.0]]]
[['2, k, 0', [0.0379036, -0.388184, 1.0]], ['2, k, 1', [0.0363466, -0.10735, 1.0]], ['2, k, 2', [0.0355662, 0.166372, 1.0]], ['2, k, 3', [0.0236726, 0.288299, 1.0]], ['2, k, 4', [-0.0734778, 0.0897266, 1.0]], ['2, k, 5', [-0.16945, 0.364039, 1.0]], ['2, k, 6', [-0.216215, 0.60587, 1.0]], ['2, k, 7', [-0.242686, 0.685136, 1.0]], ['2, k, 8', [0.148351, 0.0994089, 1.0]], ['2, k, 9', [0.234074, 0.380092, 1.0]], ['2, k, 10', [0.31041, 0.616656, 1.0]], ['2, k, 11', [0.325358, 0.6693, 1.0]], ['2, k, 12', [-0.014761, -0.382939, 1.0]], ['2, k, 13', [-0.0593497, -0.772087, 1.0]], ['2, k, 14', [-0.0600637, -1.15226, 1.0]], ['2, k, 15', [-0.0757131, -1.23119, 1.0]], ['2, k, 16', [0.0903226, -0.385508, 1.0]], ['2, k, 17', [0.126703, -0.759077, 1.0]], ['2, k, 18', [0.14177, -1.13834, 1.0]], ['2, k, 19', [0.144423, -1.18432, 1.0]], ['2, k, 20', [0.0357806, 0.098456, 1.0]], ['2, k, 21', [-0.248208, 0.738042, 1.0]], ['2, k, 22', [-0.273785, 0.679814, 1.0]], ['2, k, 23', [0.336023, 0.715655, 1.0]], ['2, k, 24', [0.35762, 0.668896, 1.0]]]
[['2, k, 0', [0.0377785, -0.389748, 1.0]], ['2, k, 1', [0.0370124, -0.10861, 1.0]], ['2, k, 2', [0.037418, 0.166197, 1.0]], ['2, k, 3', [0.0238335, 0.286572, 1.0]], ['2, k, 4', [-0.0744333, 0.0890443, 1.0]], ['2, k, 5', [-0.169189, 0.363848, 1.0]], ['2, k, 6', [-0.226386, 0.611519, 1.0]], ['2, k, 7', [-0.247025, 0.69041, 1.0]], ['2, k, 8', [0.148438, 0.0997102, 1.0]], ['2, k, 9', [0.233862, 0.37891, 1.0]], ['2, k, 10', [0.312595, 0.622839, 1.0]], ['2, k, 11', [0.323828, 0.680773, 1.0]], ['2, k, 12', [-0.0158388, -0.384695, 1.0]], ['2, k, 13', [-0.0593827, -0.772239, 1.0]], ['2, k, 14', [-0.0527782, -1.15926, 1.0]], ['2, k, 15', [-0.0756451, -1.23633, 1.0]], ['2, k, 16', [0.090994, -0.3875, 1.0]], ['2, k, 17', [0.126723, -0.759192, 1.0]], ['2, k, 18', [0.133155, -1.15215, 1.0]], ['2, k, 19', [0.141148, -1.2389, 1.0]], ['2, k, 20', [0.0372802, 0.0979561, 1.0]], ['2, k, 21', [-0.251967, 0.744182, 1.0]], ['2, k, 22', [-0.279801, 0.68435, 1.0]], ['2, k, 23', [0.332411, 0.729465, 1.0]], ['2, k, 24', [0.358772, 0.680394, 1.0]]]
[['2, k, 0', [0.0375935, -0.389883, 1.0]], ['2, k, 1', [0.0374573, -0.10876, 1.0]], ['2, k, 2', [0.0386923, 0.166418, 1.0]], ['2, k, 3', [0.0238445, 0.28649, 1.0]], ['2, k, 4', [-0.0750791, 0.0926262, 1.0]], ['2, k, 5', [-0.170792, 0.365917, 1.0]], ['2, k, 6', [-0.235708, 0.621276, 1.0]], ['2, k, 7', [-0.25561, 0.693424, 1.0]], ['2, k, 8', [0.149454, 0.100687, 1.0]], ['2, k, 9', [0.234207, 0.378696, 1.0]], ['2, k, 10', [0.31114, 0.623747, 1.0]], ['2, k, 11', [0.323961, 0.677426, 1.0]], ['2, k, 12', [-0.0166113, -0.384779, 1.0]], ['2, k, 13', [-0.0593008, -0.772128, 1.0]], ['2, k, 14', [-0.0527654, -1.15912, 1.0]], ['2, k, 15', [-0.075225, -1.2413, 1.0]], ['2, k, 16', [0.0911418, -0.387645, 1.0]], ['2, k, 17', [0.126999, -0.757798, 1.0]], ['2, k, 18', [0.138851, -1.14818, 1.0]], ['2, k, 19', [0.14063, -1.19427, 1.0]], ['2, k, 20', [0.0383539, 0.0981067, 1.0]], ['2, k, 21', [-0.261379, 0.74649, 1.0]], ['2, k, 22', [-0.288909, 0.689353, 1.0]], ['2, k, 23', [0.341978, 0.722272, 1.0]], ['2, k, 24', [0.354569, 0.667564, 1.0]]]
[['2, k, 0', [0.0375666, -0.387359, 1.0]], ['2, k, 1', [0.0376541, -0.107737, 1.0]], ['2, k, 2', [0.0387764, 0.166629, 1.0]], ['2, k, 3', [0.0229658, 0.283224, 1.0]], ['2, k, 4', [-0.0623981, 0.0950855, 1.0]], ['2, k, 5', [-0.161848, 0.318268, 1.0]], ['2, k, 6', [-0.231927, 0.597465, 1.0]], ['2, k, 7', [-0.260007, 0.694649, 1.0]], ['2, k, 8', [0.149518, 0.101027, 1.0]], ['2, k, 9', [0.236089, 0.381517, 1.0]], ['2, k, 10', [0.312738, 0.627627, 1.0]], ['2, k, 11', [0.323019, 0.68681, 1.0]], ['2, k, 12', [-0.0169188, -0.381691, 1.0]], ['2, k, 13', [-0.0593452, -0.77215, 1.0]], ['2, k, 14', [-0.0534128, -1.15884, 1.0]], ['2, k, 15', [-0.0772501, -1.24243, 1.0]], ['2, k, 16', [0.0913614, -0.38537, 1.0]], ['2, k, 17', [0.126641, -0.760532, 1.0]], ['2, k, 18', [0.139578, -1.14817, 1.0]], ['2, k, 19', [0.142787, -1.19414, 1.0]], ['2, k, 20', [0.0384732, 0.0985107, 1.0]], ['2, k, 21', [-0.270383, 0.746197, 1.0]], ['2, k, 22', [-0.294712, 0.675186, 1.0]], ['2, k, 23', [0.336026, 0.738767, 1.0]], ['2, k, 24', [0.35275, 0.691572, 1.0]]]
[['2, k, 0', [0.0382008, -0.385424, 1.0]], ['2, k, 1', [0.0381638, -0.106924, 1.0]], ['2, k, 2', [0.0389826, 0.16675, 1.0]], ['2, k, 3', [0.022198, 0.281941, 1.0]], ['2, k, 4', [-0.0683877, 0.092799, 1.0]], ['2, k, 5', [-0.170873, 0.365323, 1.0]], ['2, k, 6', [-0.239646, 0.621652, 1.0]], ['2, k, 7', [-0.264029, 0.693707, 1.0]], ['2, k, 8', [0.149738, 0.101241, 1.0]], ['2, k, 9', [0.236058, 0.38056, 1.0]], ['2, k, 10', [0.312045, 0.628458, 1.0]], ['2, k, 11', [0.321306, 0.689138, 1.0]], ['2, k, 12', [-0.0164943, -0.380101, 1.0]], ['2, k, 13', [-0.0591843, -0.772078, 1.0]], ['2, k, 14', [-0.0576916, -1.15798, 1.0]], ['2, k, 15', [-0.0818525, -1.24162, 1.0]], ['2, k, 16', [0.0922107, -0.383016, 1.0]], ['2, k, 17', [0.126877, -0.760635, 1.0]], ['2, k, 18', [0.140438, -1.14129, 1.0]], ['2, k, 19', [0.144884, -1.22705, 1.0]], ['2, k, 20', [0.0387548, 0.0987922, 1.0]], ['2, k, 21', [-0.267574, 0.75429, 1.0]], ['2, k, 22', [-0.304056, 0.687804, 1.0]], ['2, k, 23', [0.324899, 0.742521, 1.0]], ['2, k, 24', [0.353218, 0.701502, 1.0]]]
[['2, k, 0', [0.0389162, -0.386264, 1.0]], ['2, k, 1', [0.0381875, -0.10706, 1.0]], ['2, k, 2', [0.0384155, 0.166855, 1.0]], ['2, k, 3', [0.0224786, 0.281139, 1.0]], ['2, k, 4', [-0.071409, 0.0940918, 1.0]], ['2, k, 5', [-0.172966, 0.369677, 1.0]], ['2, k, 6', [-0.243397, 0.62, 1.0]], ['2, k, 7', [-0.270154, 0.698007, 1.0]], ['2, k, 8', [0.149685, 0.101093, 1.0]], ['2, k, 9', [0.236466, 0.382918, 1.0]], ['2, k, 10', [0.311488, 0.627966, 1.0]], ['2, k, 11', [0.319918, 0.691727, 1.0]], ['2, k, 12', [-0.0161718, -0.380917, 1.0]], ['2, k, 13', [-0.0594563, -0.772444, 1.0]], ['2, k, 14', [-0.065197, -1.14817, 1.0]], ['2, k, 15', [-0.0780967, -1.23556, 1.0]], ['2, k, 16', [0.0934372, -0.383889, 1.0]], ['2, k, 17', [0.126125, -0.767666, 1.0]], ['2, k, 18', [0.142644, -1.14213, 1.0]], ['2, k, 19', [0.144715, -1.18804, 1.0]], ['2, k, 20', [0.038452, 0.0988157, 1.0]], ['2, k, 21', [-0.285166, 0.752616, 1.0]], ['2, k, 22', [-0.298389, 0.671632, 1.0]], ['2, k, 23', [0.329663, 0.741955, 1.0]], ['2, k, 24', [0.355072, 0.692824, 1.0]]]
[['2, k, 0', [0.0389363, -0.385241, 1.0]], ['2, k, 1', [0.0381269, -0.106712, 1.0]], ['2, k, 2', [0.0381817, 0.166969, 1.0]], ['2, k, 3', [0.0219692, 0.276638, 1.0]], ['2, k, 4', [-0.0733389, 0.0941938, 1.0]], ['2, k, 5', [-0.173656, 0.372773, 1.0]], ['2, k, 6', [-0.253048, 0.657761, 1.0]], ['2, k, 7', [-0.273537, 0.70705, 1.0]], ['2, k, 8', [0.149607, 0.101152, 1.0]], ['2, k, 9', [0.236612, 0.385289, 1.0]], ['2, k, 10', [0.309842, 0.630001, 1.0]], ['2, k, 11', [0.313935, 0.693731, 1.0]], ['2, k, 12', [-0.0155607, -0.379789, 1.0]], ['2, k, 13', [-0.059524, -0.772933, 1.0]], ['2, k, 14', [-0.0657568, -1.15294, 1.0]], ['2, k, 15', [-0.0779121, -1.23631, 1.0]], ['2, k, 16', [0.0928189, -0.382659, 1.0]], ['2, k, 17', [0.127856, -0.760582, 1.0]], ['2, k, 18', [0.142797, -1.14224, 1.0]], ['2, k, 19', [0.144632, -1.18813, 1.0]], ['2, k, 20', [0.0382636, 0.0989988, 1.0]], ['2, k, 21', [-0.290377, 0.7606, 1.0]], ['2, k, 22', [-0.303918, 0.683917, 1.0]], ['2, k, 23', [0.320166, 0.75111, 1.0]], ['2, k, 24', [0.350782, 0.691189, 1.0]]]
[['2, k, 0', [0.0396806, -0.384986, 1.0]], ['2, k, 1', [0.0382869, -0.106586, 1.0]], ['2, k, 2', [0.0379839, 0.167114, 1.0]], ['2, k, 3', [0.0212434, 0.277664, 1.0]], ['2, k, 4', [-0.0745203, 0.093174, 1.0]], ['2, k, 5', [-0.168441, 0.372748, 1.0]], ['2, k, 6', [-0.249531, 0.62395, 1.0]], ['2, k, 7', [-0.271153, 0.702627, 1.0]], ['2, k, 8', [0.149596, 0.101262, 1.0]], ['2, k, 9', [0.235656, 0.384491, 1.0]], ['2, k, 10', [0.308536, 0.629007, 1.0]], ['2, k, 11', [0.314344, 0.695786, 1.0]], ['2, k, 12', [-0.0139707, -0.379619, 1.0]], ['2, k, 13', [-0.0595186, -0.772922, 1.0]], ['2, k, 14', [-0.0650761, -1.15365, 1.0]], ['2, k, 15', [-0.131977, -1.21096, 1.0]], ['2, k, 16', [0.0931702, -0.382247, 1.0]], ['2, k, 17', [0.12846, -0.759046, 1.0]], ['2, k, 18', [0.141222, -1.14263, 1.0]], ['2, k, 19', [0.143015, -1.1885, 1.0]], ['2, k, 20', [0.0381731, 0.0991393, 1.0]], ['2, k, 21', [-0.285063, 0.75877, 1.0]], ['2, k, 22', [-0.308194, 0.683443, 1.0]], ['2, k, 23', [0.321632, 0.747337, 1.0]], ['2, k, 24', [0.345985, 0.697518, 1.0]]]
[['2, k, 0', [0.0399001, -0.384891, 1.0]], ['2, k, 1', [0.0382887, -0.106522, 1.0]], ['2, k, 2', [0.0375079, 0.167228, 1.0]], ['2, k, 3', [0.0211113, 0.279052, 1.0]], ['2, k, 4', [-0.0754173, 0.0925522, 1.0]], ['2, k, 5', [-0.174986, 0.370204, 1.0]], ['2, k, 6', [-0.248623, 0.624801, 1.0]], ['2, k, 7', [-0.269749, 0.703606, 1.0]], ['2, k, 8', [0.149635, 0.101273, 1.0]], ['2, k, 9', [0.234779, 0.38634, 1.0]], ['2, k, 10', [0.302319, 0.622629, 1.0]], ['2, k, 11', [0.309136, 0.696017, 1.0]], ['2, k, 12', [-0.0135777, -0.379588, 1.0]], ['2, k, 13', [-0.0595703, -0.772877, 1.0]], ['2, k, 14', [-0.0633126, -1.15425, 1.0]], ['2, k, 15', [-0.0652585, -1.23414, 1.0]], ['2, k, 16', [0.0932489, -0.382054, 1.0]], ['2, k, 17', [0.128639, -0.76894, 1.0]], ['2, k, 18', [0.141138, -1.14353, 1.0]], ['2, k, 19', [0.14287, -1.18937, 1.0]], ['2, k, 20', [0.0378619, 0.0992589, 1.0]], ['2, k, 21', [-0.28021, 0.761153, 1.0]], ['2, k, 22', [-0.307237, 0.690558, 1.0]], ['2, k, 23', [0.316215, 0.751387, 1.0]], ['2, k, 24', [0.347841, 0.69415, 1.0]]]
[['2, k, 0', [0.0402394, -0.384718, 1.0]], ['2, k, 1', [0.0387345, -0.106438, 1.0]], ['2, k, 2', [0.0380394, 0.167272, 1.0]], ['2, k, 3', [0.0212818, 0.278455, 1.0]], ['2, k, 4', [-0.076281, 0.0920635, 1.0]], ['2, k, 5', [-0.168437, 0.372466, 1.0]], ['2, k, 6', [-0.247506, 0.624061, 1.0]], ['2, k, 7', [-0.267061, 0.701354, 1.0]], ['2, k, 8', [0.149548, 0.101399, 1.0]], ['2, k, 9', [0.233054, 0.385708, 1.0]], ['2, k, 10', [0.300901, 0.623127, 1.0]], ['2, k, 11', [0.304636, 0.69434, 1.0]], ['2, k, 12', [-0.0125386, -0.379549, 1.0]], ['2, k, 13', [-0.0595674, -0.772735, 1.0]], ['2, k, 14', [-0.0647627, -1.15326, 1.0]], ['2, k, 15', [-0.065413, -1.23248, 1.0]], ['2, k, 16', [0.0926878, -0.381716, 1.0]], ['2, k, 17', [0.128714, -0.768389, 1.0]], ['2, k, 18', [0.144505, -1.14083, 1.0]], ['2, k, 19', [0.14609, -1.18677, 1.0]], ['2, k, 20', [0.0383195, 0.0993254, 1.0]], ['2, k, 21', [-0.282092, 0.761067, 1.0]], ['2, k, 22', [-0.303787, 0.687074, 1.0]], ['2, k, 23', [0.314511, 0.750398, 1.0]], ['2, k, 24', [0.344547, 0.696041, 1.0]]]
[['2, k, 0', [0.040571, -0.384997, 1.0]], ['2, k, 1', [0.0387238, -0.106412, 1.0]], ['2, k, 2', [0.0374004, 0.167783, 1.0]], ['2, k, 3', [0.0243513, 0.26986, 1.0]], ['2, k, 4', [-0.0769395, 0.0916707, 1.0]], ['2, k, 5', [-0.175964, 0.372438, 1.0]], ['2, k, 6', [-0.246607, 0.625589, 1.0]], ['2, k, 7', [-0.262394, 0.695869, 1.0]], ['2, k, 8', [0.149538, 0.101415, 1.0]], ['2, k, 9', [0.23232, 0.387029, 1.0]], ['2, k, 10', [0.299626, 0.625572, 1.0]], ['2, k, 11', [0.302157, 0.692923, 1.0]], ['2, k, 12', [-0.0117417, -0.379925, 1.0]], ['2, k, 13', [-0.0596764, -0.773262, 1.0]], ['2, k, 14', [-0.0610079, -1.15237, 1.0]], ['2, k, 15', [-0.0796581, -1.23721, 1.0]], ['2, k, 16', [0.0927287, -0.382055, 1.0]], ['2, k, 17', [0.128691, -0.768177, 1.0]], ['2, k, 18', [0.144505, -1.14095, 1.0]], ['2, k, 19', [0.145935, -1.18689, 1.0]], ['2, k, 20', [0.0379069, 0.0996768, 1.0]], ['2, k, 21', [-0.264204, 0.75812, 1.0]], ['2, k, 22', [-0.304949, 0.690347, 1.0]], ['2, k, 23', [0.313216, 0.747353, 1.0]], ['2, k, 24', [0.339356, 0.687056, 1.0]]]
