[['2, k, 0', [0.198409, -1.13942, 1.0]], ['2, k, 1', [0.202955, -0.864181, 1.0]], ['2, k, 2', [0.206628, -0.591288, 1.0]], ['2, k, 3', [0.212662, -0.44568, 1.0]], ['2, k, 4', [0.0126167, -0.688856, 1.0]], ['2, k, 5', [-0.141148, -0.867617, 1.0]], ['2, k, 6', [-0.0851614, -1.03987, 1.0]], ['2, k, 7', [-0.0356419, -1.06423, 1.0]], ['2, k, 8', [0.401844, -0.690011, 1.0]], ['2, k, 9', [0.557774, -0.840117, 1.0]], ['2, k, 10', [0.4801, -0.99401, 1.0]], ['2, k, 11', [0.400946, -1.05765, 1.0]], ['2, k, 12', [0.107599, -1.12631, 1.0]], ['2, k, 13', [0.12555, -1.43429, 1.0]], ['2, k, 14', [0.10845, -1.68193, 1.0]], ['2, k, 15', [0.0802772, -1.76194, 1.0]], ['2, k, 16', [0.284767, -1.12691, 1.0]], ['2, k, 17', [0.292248, -1.40972, 1.0]], ['2, k, 18', [0.322078, -1.67303, 1.0]], ['2, k, 19', [0.321101, -1.7683, 1.0]], ['2, k, 20', [0.205867, -0.65936, 1.0]], ['2, k, 21', [0.0131481, -1.14731, 1.0]], ['2, k, 22', [0.0196932, -1.02718, 1.0]], ['2, k, 23', [0.347558, -1.12805, 1.0]], ['2, k, 24', [0.348673, -0.995673, 1.0]]]
[['2, k, 0', [0.200184, -1.13943, 1.0]], ['2, k, 1', [0.203398, -0.864156, 1.0]], ['2, k, 2', [0.206678, -0.591153, 1.0]], ['2, k, 3', [0.213171, -0.445945, 1.0]], ['2, k, 4', [0.0128759, -0.689588, 1.0]], ['2, k, 5', [-0.14019, -0.869144, 1.0]], ['2, k, 6', [-0.0826442, -1.04148, 1.0]], ['2, k, 7', [-0.0328583, -1.06545, 1.0]], ['2, k, 8', [0.402211, -0.689499, 1.0]], ['2, k, 9', [0.557965, -0.840808, 1.0]], ['2, k, 10', [0.481824, -0.9945, 1.0]], ['2, k, 11', [0.40178, -1.05754, 1.0]], ['2, k, 12', [0.109208, -1.12673, 1.0]], ['2, k, 13', [0.12465, -1.43201, 1.0]], ['2, k, 14', [0.109231, -1.67958, 1.0]], ['2, k, 15', [0.0823351, -1.75972, 1.0]], ['2, k, 16', [0.286691, -1.12645, 1.0]], ['2, k, 17', [0.296009, -1.40285, 1.0]], ['2, k, 18', [0.321697, -1.66621, 1.0]], ['2, k, 19', [0.318355, -1.7609, 1.0]], ['2, k, 20', [0.206024, -0.659239, 1.0]], ['2, k, 21', [0.0139282, -1.14488, 1.0]], ['2, k, 22', [0.0194266, -1.0262, 1.0]], ['2, k, 23', [0.352047, -1.12738, 1.0]], ['2, k, 24', [0.350041, -0.995479, 1.0]]]
[['2, k, 0', [0.200109, -1.13946, 1.0]], ['2, k, 1', [0.203346, -0.86415, 1.0]], ['2, k, 2', [0.206568, -0.591106, 1.0]], ['2, k, 3', [0.213191, -0.445922, 1.0]], ['2, k, 4', [0.0128884, -0.689602, 1.0]], ['2, k, 5', [-0.140403, -0.869261, 1.0]], ['2, k, 6', [-0.0829759, -1.04159, 1.0]], ['2, k, 7', [-0.0348409, -1.06712, 1.0]], ['2, k, 8', [0.402192, -0.689467, 1.0]], ['2, k, 9', [0.557872, -0.840852, 1.0]], ['2, k, 10', [0.481672, -0.994608, 1.0]], ['2, k, 11', [0.401646, -1.05733, 1.0]], ['2, k, 12', [0.109058, -1.12686, 1.0]], ['2, k, 13', [0.124651, -1.43205, 1.0]], ['2, k, 14', [0.109379, -1.67941, 1.0]], ['2, k, 15', [0.0825698, -1.75957, 1.0]], ['2, k, 16', [0.286647, -1.12643, 1.0]], ['2, k, 17', [0.296218, -1.40271, 1.0]], ['2, k, 18', [0.321593, -1.66639, 1.0]], ['2, k, 19', [0.318057, -1.76107, 1.0]], ['2, k, 20', [0.20593, -0.659206, 1.0]], ['2, k, 21', [0.0139389, -1.1458, 1.0]], ['2, k, 22', [0.0224102, -1.02955, 1.0]], ['2, k, 23', [0.347626, -1.12826, 1.0]], ['2, k, 24', [0.348814, -0.996391, 1.0]]]
[['2, k, 0', [0.200111, -1.13951, 1.0]], ['2, k, 1', [0.203341, -0.864179, 1.0]], ['2, k, 2', [0.20654, -0.591122, 1.0]], ['2, k, 3', [0.213222, -0.445998, 1.0]], ['2, k, 4', [0.0128635, -0.689609, 1.0]], ['2, k, 5', [-0.140373, -0.869256, 1.0]], ['2, k, 6', [-0.0830203, -1.04163, 1.0]], ['2, k, 7', [-0.0345298, -1.06404, 1.0]], ['2, k, 8', [0.402281, -0.689665, 1.0]], ['2, k, 9', [0.557952, -0.840951, 1.0]], ['2, k, 10', [0.48157, -0.994747, 1.0]], ['2, k, 11', [0.401415, -1.05894, 1.0]], ['2, k, 12', [0.109033, -1.12683, 1.0]], ['2, k, 13', [0.123527, -1.43208, 1.0]], ['2, k, 14', [0.109154, -1.68018, 1.0]], ['2, k, 15', [0.0829493, -1.76083, 1.0]], ['2, k, 16', [0.286685, -1.12658, 1.0]], ['2, k, 17', [0.296882, -1.40236, 1.0]], ['2, k, 18', [0.321858, -1.66742, 1.0]], ['2, k, 19', [0.318071, -1.76209, 1.0]], ['2, k, 20', [0.205906, -0.659224, 1.0]], ['2, k, 21', [0.0139454, -1.14585, 1.0]], ['2, k, 22', [0.0186272, -1.02649, 1.0]], ['2, k, 23', [0.349905, -1.12954, 1.0]], ['2, k, 24', [0.349145, -0.99635, 1.0]]]
[['2, k, 0', [0.199986, -1.1395, 1.0]], ['2, k, 1', [0.203338, -0.864196, 1.0]], ['2, k, 2', [0.206596, -0.591192, 1.0]], ['2, k, 3', [0.213289, -0.446192, 1.0]], ['2, k, 4', [0.0130199, -0.689833, 1.0]], ['2, k, 5', [-0.140475, -0.869386, 1.0]], ['2, k, 6', [-0.0831441, -1.04163, 1.0]], ['2, k, 7', [-0.0345135, -1.06567, 1.0]], ['2, k, 8', [0.402281, -0.689682, 1.0]], ['2, k, 9', [0.558018, -0.841086, 1.0]], ['2, k, 10', [0.48156, -0.994786, 1.0]], ['2, k, 11', [0.400696, -1.0591, 1.0]], ['2, k, 12', [0.108919, -1.12684, 1.0]], ['2, k, 13', [0.123512, -1.43201, 1.0]], ['2, k, 14', [0.10942, -1.67949, 1.0]], ['2, k, 15', [0.0833629, -1.76004, 1.0]], ['2, k, 16', [0.286552, -1.12655, 1.0]], ['2, k, 17', [0.296899, -1.40234, 1.0]], ['2, k, 18', [0.321809, -1.66737, 1.0]], ['2, k, 19', [0.31801, -1.76205, 1.0]], ['2, k, 20', [0.205941, -0.659274, 1.0]], ['2, k, 21', [0.013933, -1.14501, 1.0]], ['2, k, 22', [0.0201257, -1.0264, 1.0]], ['2, k, 23', [0.35118, -1.1313, 1.0]], ['2, k, 24', [0.349024, -0.995948, 1.0]]]
[['2, k, 0', [0.199909, -1.13941, 1.0]], ['2, k, 1', [0.203329, -0.864156, 1.0]], ['2, k, 2', [0.206601, -0.591173, 1.0]], ['2, k, 3', [0.213336, -0.446095, 1.0]], ['2, k, 4', [0.0129955, -0.689815, 1.0]], ['2, k, 5', [-0.140467, -0.869332, 1.0]], ['2, k, 6', [-0.0831388, -1.04164, 1.0]], ['2, k, 7', [-0.0341685, -1.06792, 1.0]], ['2, k, 8', [0.402282, -0.68965, 1.0]], ['2, k, 9', [0.557971, -0.841212, 1.0]], ['2, k, 10', [0.481423, -0.994961, 1.0]], ['2, k, 11', [0.401382, -1.05815, 1.0]], ['2, k, 12', [0.108851, -1.12676, 1.0]], ['2, k, 13', [0.12356, -1.43173, 1.0]], ['2, k, 14', [0.109541, -1.67939, 1.0]], ['2, k, 15', [0.0835265, -1.7601, 1.0]], ['2, k, 16', [0.286469, -1.12646, 1.0]], ['2, k, 17', [0.296202, -1.40278, 1.0]], ['2, k, 18', [0.321883, -1.66782, 1.0]], ['2, k, 19', [0.318498, -1.76251, 1.0]], ['2, k, 20', [0.205943, -0.659252, 1.0]], ['2, k, 21', [0.0139165, -1.15139, 1.0]], ['2, k, 22', [0.0198504, -1.03066, 1.0]], ['2, k, 23', [0.347758, -1.12869, 1.0]], ['2, k, 24', [0.349095, -0.996352, 1.0]]]
[['2, k, 0', [0.199689, -1.1393, 1.0]], ['2, k, 1', [0.20324, -0.864065, 1.0]], ['2, k, 2', [0.206543, -0.591073, 1.0]], ['2, k, 3', [0.213372, -0.446074, 1.0]], ['2, k, 4', [0.0130257, -0.689816, 1.0]], ['2, k, 5', [-0.140447, -0.869231, 1.0]], ['2, k, 6', [-0.0832109, -1.04158, 1.0]], ['2, k, 7', [-0.0327491, -1.068, 1.0]], ['2, k, 8', [0.402283, -0.689637, 1.0]], ['2, k, 9', [0.558005, -0.841221, 1.0]], ['2, k, 10', [0.481371, -0.994806, 1.0]], ['2, k, 11', [0.400473, -1.05781, 1.0]], ['2, k, 12', [0.108609, -1.12664, 1.0]], ['2, k, 13', [0.123959, -1.43178, 1.0]], ['2, k, 14', [0.109471, -1.67957, 1.0]], ['2, k, 15', [0.083241, -1.76044, 1.0]], ['2, k, 16', [0.286277, -1.12636, 1.0]], ['2, k, 17', [0.296942, -1.40254, 1.0]], ['2, k, 18', [0.321618, -1.66708, 1.0]], ['2, k, 19', [0.317713, -1.76174, 1.0]], ['2, k, 20', [0.205879, -0.659157, 1.0]], ['2, k, 21', [0.0138161, -1.1542, 1.0]], ['2, k, 22', [0.0184441, -1.03411, 1.0]], ['2, k, 23', [0.34823, -1.12916, 1.0]], ['2, k, 24', [0.349015, -0.996058, 1.0]]]
[['2, k, 0', [0.199509, -1.13922, 1.0]], ['2, k, 1', [0.203086, -0.863986, 1.0]], ['2, k, 2', [0.206343, -0.590984, 1.0]], ['2, k, 3', [0.213515, -0.446063, 1.0]], ['2, k, 4', [0.0130195, -0.689816, 1.0]], ['2, k, 5', [-0.140001, -0.868011, 1.0]], ['2, k, 6', [-0.0836782, -1.04094, 1.0]], ['2, k, 7', [-0.0353184, -1.06527, 1.0]], ['2, k, 8', [0.402262, -0.689604, 1.0]], ['2, k, 9', [0.557999, -0.841195, 1.0]], ['2, k, 10', [0.481842, -0.99485, 1.0]], ['2, k, 11', [0.401013, -1.0583, 1.0]], ['2, k, 12', [0.108366, -1.12645, 1.0]], ['2, k, 13', [0.124041, -1.43164, 1.0]], ['2, k, 14', [0.108668, -1.68155, 1.0]], ['2, k, 15', [0.0820362, -1.7624, 1.0]], ['2, k, 16', [0.286142, -1.12636, 1.0]], ['2, k, 17', [0.296688, -1.40256, 1.0]], ['2, k, 18', [0.321285, -1.66649, 1.0]], ['2, k, 19', [0.317358, -1.76111, 1.0]], ['2, k, 20', [0.205691, -0.659072, 1.0]], ['2, k, 21', [0.0131132, -1.14448, 1.0]], ['2, k, 22', [0.0192209, -1.02945, 1.0]], ['2, k, 23', [0.348342, -1.12952, 1.0]], ['2, k, 24', [0.349163, -0.996977, 1.0]]]
[['2, k, 0', [0.199433, -1.13918, 1.0]], ['2, k, 1', [0.203082, -0.863984, 1.0]], ['2, k, 2', [0.20637, -0.591012, 1.0]], ['2, k, 3', [0.21354, -0.446115, 1.0]], ['2, k, 4', [0.0131485, -0.689957, 1.0]], ['2, k, 5', [-0.140003, -0.867958, 1.0]], ['2, k, 6', [-0.0837106, -1.04091, 1.0]], ['2, k, 7', [-0.0339679, -1.06525, 1.0]], ['2, k, 8', [0.402257, -0.6896, 1.0]], ['2, k, 9', [0.558148, -0.841216, 1.0]], ['2, k, 10', [0.482136, -0.994819, 1.0]], ['2, k, 11', [0.401077, -1.05845, 1.0]], ['2, k, 12', [0.108276, -1.12643, 1.0]], ['2, k, 13', [0.124116, -1.4318, 1.0]], ['2, k, 14', [0.108734, -1.68076, 1.0]], ['2, k, 15', [0.0820647, -1.76144, 1.0]], ['2, k, 16', [0.286074, -1.12631, 1.0]], ['2, k, 17', [0.296616, -1.40256, 1.0]], ['2, k, 18', [0.3215, -1.66655, 1.0]], ['2, k, 19', [0.317694, -1.76106, 1.0]], ['2, k, 20', [0.205705, -0.659089, 1.0]], ['2, k, 21', [0.011265, -1.14592, 1.0]], ['2, k, 22', [0.0197125, -1.02869, 1.0]], ['2, k, 23', [0.348149, -1.1289, 1.0]], ['2, k, 24', [0.349315, -0.997077, 1.0]]]
[['2, k, 0', [0.199216, -1.13907, 1.0]], ['2, k, 1', [0.202914, -0.863955, 1.0]], ['2, k, 2', [0.206118, -0.591073, 1.0]], ['2, k, 3', [0.213582, -0.446203, 1.0]], ['2, k, 4', [0.0131493, -0.689952, 1.0]], ['2, k, 5', [-0.139827, -0.867367, 1.0]], ['2, k, 6', [-0.0839239, -1.0406, 1.0]], ['2, k, 7', [-0.0359176, -1.06573, 1.0]], ['2, k, 8', [0.402289, -0.689627, 1.0]], ['2, k, 9', [0.558173, -0.841169, 1.0]], ['2, k, 10', [0.48195, -0.994811, 1.0]], ['2, k, 11', [0.401558, -1.05833, 1.0]], ['2, k, 12', [0.107897, -1.12626, 1.0]], ['2, k, 13', [0.124455, -1.43174, 1.0]], ['2, k, 14', [0.1087, -1.68069, 1.0]], ['2, k, 15', [0.0818876, -1.76163, 1.0]], ['2, k, 16', [0.285925, -1.12622, 1.0]], ['2, k, 17', [0.296627, -1.40257, 1.0]], ['2, k, 18', [0.321391, -1.66658, 1.0]], ['2, k, 19', [0.31758, -1.76114, 1.0]], ['2, k, 20', [0.205479, -0.659123, 1.0]], ['2, k, 21', [0.0139406, -1.14572, 1.0]], ['2, k, 22', [0.0193675, -1.03081, 1.0]], ['2, k, 23', [0.348208, -1.12908, 1.0]], ['2, k, 24', [0.348951, -0.99741, 1.0]]]
[['2, k, 0', [0.199147, -1.13918, 1.0]], ['2, k, 1', [0.202905, -0.864024, 1.0]], ['2, k, 2', [0.206136, -0.591133, 1.0]], ['2, k, 3', [0.21358, -0.446309, 1.0]], ['2, k, 4', [0.0131547, -0.690019, 1.0]], ['2, k, 5', [-0.13997, -0.867554, 1.0]], ['2, k, 6', [-0.0803161, -1.03917, 1.0]], ['2, k, 7', [-0.0346112, -1.06615, 1.0]], ['2, k, 8', [0.402283, -0.689654, 1.0]], ['2, k, 9', [0.558401, -0.841249, 1.0]], ['2, k, 10', [0.48193, -0.994607, 1.0]], ['2, k, 11', [0.400917, -1.05866, 1.0]], ['2, k, 12', [0.107869, -1.1263, 1.0]], ['2, k, 13', [0.12446, -1.43163, 1.0]], ['2, k, 14', [0.108688, -1.68107, 1.0]], ['2, k, 15', [0.081896, -1.76203, 1.0]], ['2, k, 16', [0.285803, -1.12643, 1.0]], ['2, k, 17', [0.297146, -1.40249, 1.0]], ['2, k, 18', [0.321559, -1.66689, 1.0]], ['2, k, 19', [0.317497, -1.76132, 1.0]], ['2, k, 20', [0.20549, -0.659186, 1.0]], ['2, k, 21', [0.0139209, -1.14435, 1.0]], ['2, k, 22', [0.0195178, -1.02884, 1.0]], ['2, k, 23', [0.35075, -1.12864, 1.0]], ['2, k, 24', [0.349116, -0.996446, 1.0]]]
[['2, k, 0', [0.19914, -1.13916, 1.0]], ['2, k, 1', [0.20297, -0.864031, 1.0]], ['2, k, 2', [0.20639, -0.591219, 1.0]], ['2, k, 3', [0.213652, -0.446348, 1.0]], ['2, k, 4', [0.0131547, -0.690018, 1.0]], ['2, k, 5', [-0.139972, -0.867526, 1.0]], ['2, k, 6', [-0.0675736, -1.03625, 1.0]], ['2, k, 7', [-0.0321019, -1.06687, 1.0]], ['2, k, 8', [0.402292, -0.689659, 1.0]], ['2, k, 9', [0.558398, -0.841253, 1.0]], ['2, k, 10', [0.481743, -0.994665, 1.0]], ['2, k, 11', [0.402079, -1.05882, 1.0]], ['2, k, 12', [0.107855, -1.12628, 1.0]], ['2, k, 13', [0.12447, -1.4317, 1.0]], ['2, k, 14', [0.10903, -1.68037, 1.0]], ['2, k, 15', [0.0823896, -1.76115, 1.0]], ['2, k, 16', [0.285806, -1.12642, 1.0]], ['2, k, 17', [0.297121, -1.40233, 1.0]], ['2, k, 18', [0.321569, -1.66688, 1.0]], ['2, k, 19', [0.317511, -1.76125, 1.0]], ['2, k, 20', [0.205685, -0.659247, 1.0]], ['2, k, 21', [0.0139342, -1.15323, 1.0]], ['2, k, 22', [0.0215799, -1.03708, 1.0]], ['2, k, 23', [0.352249, -1.12806, 1.0]], ['2, k, 24', [0.350223, -0.999314, 1.0]]]
[['2, k, 0', [0.199323, -1.13918, 1.0]], ['2, k, 1', [0.202945, -0.864004, 1.0]], ['2, k, 2', [0.205911, -0.591024, 1.0]], ['2, k, 3', [0.213796, -0.446483, 1.0]], ['2, k, 4', [0.0131363, -0.69003, 1.0]], ['2, k, 5', [-0.140063, -0.867686, 1.0]], ['2, k, 6', [-0.0664785, -1.03599, 1.0]], ['2, k, 7', [-0.0337598, -1.06563, 1.0]], ['2, k, 8', [0.402328, -0.689616, 1.0]], ['2, k, 9', [0.558571, -0.841351, 1.0]], ['2, k, 10', [0.481704, -0.994632, 1.0]], ['2, k, 11', [0.402759, -1.058, 1.0]], ['2, k, 12', [0.108102, -1.12629, 1.0]], ['2, k, 13', [0.123771, -1.43141, 1.0]], ['2, k, 14', [0.109377, -1.67972, 1.0]], ['2, k, 15', [0.0832653, -1.76062, 1.0]], ['2, k, 16', [0.286012, -1.12649, 1.0]], ['2, k, 17', [0.297245, -1.40191, 1.0]], ['2, k, 18', [0.321676, -1.66649, 1.0]], ['2, k, 19', [0.317523, -1.76073, 1.0]], ['2, k, 20', [0.20538, -0.659115, 1.0]], ['2, k, 21', [0.0119454, -1.15313, 1.0]], ['2, k, 22', [0.021831, -1.03931, 1.0]], ['2, k, 23', [0.351879, -1.12683, 1.0]], ['2, k, 24', [0.349957, -0.997156, 1.0]]]
[['2, k, 0', [0.199644, -1.13923, 1.0]], ['2, k, 1', [0.203038, -0.863977, 1.0]], ['2, k, 2', [0.205791, -0.590906, 1.0]], ['2, k, 3', [0.213854, -0.446665, 1.0]], ['2, k, 4', [0.0131327, -0.690094, 1.0]], ['2, k, 5', [-0.139719, -0.868494, 1.0]], ['2, k, 6', [-0.0647618, -1.03745, 1.0]], ['2, k, 7', [-0.0323113, -1.06596, 1.0]], ['2, k, 8', [0.402356, -0.689626, 1.0]], ['2, k, 9', [0.558801, -0.84137, 1.0]], ['2, k, 10', [0.458424, -1.02162, 1.0]], ['2, k, 11', [0.394831, -1.0671, 1.0]], ['2, k, 12', [0.108412, -1.12625, 1.0]], ['2, k, 13', [0.123813, -1.43189, 1.0]], ['2, k, 14', [0.109376, -1.67971, 1.0]], ['2, k, 15', [0.083303, -1.76066, 1.0]], ['2, k, 16', [0.286369, -1.12663, 1.0]], ['2, k, 17', [0.297293, -1.40191, 1.0]], ['2, k, 18', [0.32173, -1.66647, 1.0]], ['2, k, 19', [0.317654, -1.76073, 1.0]], ['2, k, 20', [0.205324, -0.659027, 1.0]], ['2, k, 21', [0.0105591, -1.15465, 1.0]], ['2, k, 22', [0.0186803, -1.04188, 1.0]], ['2, k, 23', [0.342541, -1.13458, 1.0]], ['2, k, 24', [0.345304, -1.00505, 1.0]]]
[['2, k, 0', [0.199633, -1.13921, 1.0]], ['2, k, 1', [0.203095, -0.863959, 1.0]], ['2, k, 2', [0.206044, -0.590942, 1.0]], ['2, k, 3', [0.21397, -0.446797, 1.0]], ['2, k, 4', [0.0131323, -0.690068, 1.0]], ['2, k, 5', [-0.139991, -0.868784, 1.0]], ['2, k, 6', [-0.0701399, -1.03549, 1.0]], ['2, k, 7', [-0.0354356, -1.06438, 1.0]], ['2, k, 8', [0.402445, -0.689723, 1.0]], ['2, k, 9', [0.558796, -0.84165, 1.0]], ['2, k, 10', [0.458357, -1.02166, 1.0]], ['2, k, 11', [0.39542, -1.06619, 1.0]], ['2, k, 12', [0.108389, -1.1262, 1.0]], ['2, k, 13', [0.12395, -1.43215, 1.0]], ['2, k, 14', [0.109484, -1.67987, 1.0]], ['2, k, 15', [0.0834274, -1.76083, 1.0]], ['2, k, 16', [0.286361, -1.12662, 1.0]], ['2, k, 17', [0.297828, -1.402, 1.0]], ['2, k, 18', [0.321778, -1.66739, 1.0]], ['2, k, 19', [0.317399, -1.76159, 1.0]], ['2, k, 20', [0.205507, -0.659042, 1.0]], ['2, k, 21', [0.00798344, -1.14599, 1.0]], ['2, k, 22', [0.021014, -1.03523, 1.0]], ['2, k, 23', [0.343808, -1.13325, 1.0]], ['2, k, 24', [0.346403, -1.00136, 1.0]]]
[['2, k, 0', [0.200766, -1.13981, 1.0]], ['2, k, 1', [0.203534, -0.864117, 1.0]], ['2, k, 2', [0.20615, -0.590934, 1.0]], ['2, k, 3', [0.214002, -0.446753, 1.0]], ['2, k, 4', [0.0132276, -0.689623, 1.0]], ['2, k, 5', [-0.140081, -0.868639, 1.0]], ['2, k, 6', [-0.0668716, -1.0363, 1.0]], ['2, k, 7', [-0.036742, -1.06501, 1.0]], ['2, k, 8', [0.402563, -0.689736, 1.0]], ['2, k, 9', [0.558939, -0.841718, 1.0]], ['2, k, 10', [0.457559, -1.02208, 1.0]], ['2, k, 11', [0.395671, -1.06699, 1.0]], ['2, k, 12', [0.109689, -1.1273, 1.0]], ['2, k, 13', [0.12403, -1.43216, 1.0]], ['2, k, 14', [0.109896, -1.67968, 1.0]], ['2, k, 15', [0.0840197, -1.76041, 1.0]], ['2, k, 16', [0.287395, -1.12681, 1.0]], ['2, k, 17', [0.297866, -1.40147, 1.0]], ['2, k, 18', [0.321782, -1.66718, 1.0]], ['2, k, 19', [0.317311, -1.76128, 1.0]], ['2, k, 20', [0.205646, -0.659057, 1.0]], ['2, k, 21', [0.0108937, -1.15559, 1.0]], ['2, k, 22', [0.0106626, -1.04655, 1.0]], ['2, k, 23', [0.344479, -1.13178, 1.0]], ['2, k, 24', [0.343301, -1.00322, 1.0]]]
[['2, k, 0', [0.200904, -1.13975, 1.0]], ['2, k, 1', [0.203631, -0.864014, 1.0]], ['2, k, 2', [0.206159, -0.590708, 1.0]], ['2, k, 3', [0.214067, -0.446658, 1.0]], ['2, k, 4', [0.0132292, -0.689413, 1.0]], ['2, k, 5', [-0.139901, -0.868256, 1.0]], ['2, k, 6', [-0.0653527, -1.03675, 1.0]], ['2, k, 7', [-0.0368449, -1.06242, 1.0]], ['2, k, 8', [0.402564, -0.689722, 1.0]], ['2, k, 9', [0.558997, -0.841645, 1.0]], ['2, k, 10', [0.456075, -1.02319, 1.0]], ['2, k, 11', [0.394708, -1.06628, 1.0]], ['2, k, 12', [0.109836, -1.12737, 1.0]], ['2, k, 13', [0.124082, -1.4322, 1.0]], ['2, k, 14', [0.110575, -1.67899, 1.0]], ['2, k, 15', [0.0849648, -1.7596, 1.0]], ['2, k, 16', [0.287582, -1.12655, 1.0]], ['2, k, 17', [0.298029, -1.40148, 1.0]], ['2, k, 18', [0.323496, -1.66534, 1.0]], ['2, k, 19', [0.319584, -1.75851, 1.0]], ['2, k, 20', [0.205683, -0.658874, 1.0]], ['2, k, 21', [0.00998294, -1.16391, 1.0]], ['2, k, 22', [0.0173435, -1.03757, 1.0]], ['2, k, 23', [0.343408, -1.13195, 1.0]], ['2, k, 24', [0.341902, -1.00222, 1.0]]]
[['2, k, 0', [0.201282, -1.14031, 1.0]], ['2, k, 1', [0.203855, -0.864116, 1.0]], ['2, k, 2', [0.206408, -0.590585, 1.0]], ['2, k, 3', [0.214068, -0.44666, 1.0]], ['2, k, 4', [0.0133159, -0.689196, 1.0]], ['2, k, 5', [-0.13963, -0.867805, 1.0]], ['2, k, 6', [-0.0644279, -1.03712, 1.0]], ['2, k, 7', [-0.0365807, -1.06119, 1.0]], ['2, k, 8', [0.402795, -0.689812, 1.0]], ['2, k, 9', [0.559069, -0.841541, 1.0]], ['2, k, 10', [0.456015, -1.02343, 1.0]], ['2, k, 11', [0.393204, -1.06824, 1.0]], ['2, k, 12', [0.110419, -1.12897, 1.0]], ['2, k, 13', [0.124448, -1.43203, 1.0]], ['2, k, 14', [0.110812, -1.67839, 1.0]], ['2, k, 15', [0.0851632, -1.75871, 1.0]], ['2, k, 16', [0.287878, -1.12653, 1.0]], ['2, k, 17', [0.298137, -1.40131, 1.0]], ['2, k, 18', [0.323407, -1.66494, 1.0]], ['2, k, 19', [0.319416, -1.75807, 1.0]], ['2, k, 20', [0.205894, -0.658825, 1.0]], ['2, k, 21', [0.00200664, -1.13338, 1.0]], ['2, k, 22', [0.0160712, -1.02803, 1.0]], ['2, k, 23', [0.33963, -1.13377, 1.0]], ['2, k, 24', [0.341649, -1.00199, 1.0]]]
[['2, k, 0', [0.201313, -1.14032, 1.0]], ['2, k, 1', [0.203954, -0.864102, 1.0]], ['2, k, 2', [0.20656, -0.590453, 1.0]], ['2, k, 3', [0.21398, -0.44668, 1.0]], ['2, k, 4', [0.013319, -0.689006, 1.0]], ['2, k, 5', [-0.139439, -0.866991, 1.0]], ['2, k, 6', [-0.0681059, -1.03388, 1.0]], ['2, k, 7', [-0.0375179, -1.05704, 1.0]], ['2, k, 8', [0.40289, -0.689844, 1.0]], ['2, k, 9', [0.559228, -0.841455, 1.0]], ['2, k, 10', [0.455892, -1.02349, 1.0]], ['2, k, 11', [0.394035, -1.06717, 1.0]], ['2, k, 12', [0.110457, -1.12901, 1.0]], ['2, k, 13', [0.125065, -1.43184, 1.0]], ['2, k, 14', [0.110439, -1.67737, 1.0]], ['2, k, 15', [0.0842775, -1.75717, 1.0]], ['2, k, 16', [0.287912, -1.12652, 1.0]], ['2, k, 17', [0.298249, -1.40147, 1.0]], ['2, k, 18', [0.323337, -1.66618, 1.0]], ['2, k, 19', [0.319353, -1.75962, 1.0]], ['2, k, 20', [0.206038, -0.658731, 1.0]], ['2, k, 21', [0.00200391, -1.13184, 1.0]], ['2, k, 22', [0.0157778, -1.01567, 1.0]], ['2, k, 23', [0.342329, -1.13597, 1.0]], ['2, k, 24', [0.344016, -1.00403, 1.0]]]
[['2, k, 0', [0.20167, -1.1402, 1.0]], ['2, k, 1', [0.204284, -0.864066, 1.0]], ['2, k, 2', [0.206799, -0.590487, 1.0]], ['2, k, 3', [0.214009, -0.446688, 1.0]], ['2, k, 4', [0.0132905, -0.688845, 1.0]], ['2, k, 5', [-0.139478, -0.867009, 1.0]], ['2, k, 6', [-0.0697542, -1.03398, 1.0]], ['2, k, 7', [-0.038647, -1.05915, 1.0]], ['2, k, 8', [0.403164, -0.689901, 1.0]], ['2, k, 9', [0.559257, -0.841321, 1.0]], ['2, k, 10', [0.45523, -1.0243, 1.0]], ['2, k, 11', [0.394107, -1.0666, 1.0]], ['2, k, 12', [0.11086, -1.12868, 1.0]], ['2, k, 13', [0.125324, -1.43187, 1.0]], ['2, k, 14', [0.110406, -1.67751, 1.0]], ['2, k, 15', [0.0841149, -1.75723, 1.0]], ['2, k, 16', [0.28822, -1.1265, 1.0]], ['2, k, 17', [0.298461, -1.40115, 1.0]], ['2, k, 18', [0.323161, -1.66652, 1.0]], ['2, k, 19', [0.318934, -1.75989, 1.0]], ['2, k, 20', [0.206304, -0.658745, 1.0]], ['2, k, 21', [0.00998877, -1.15261, 1.0]], ['2, k, 22', [0.015846, -1.03594, 1.0]], ['2, k, 23', [0.341147, -1.13365, 1.0]], ['2, k, 24', [0.342896, -1.00202, 1.0]]]
