[['2, k, 0', [0.0216425, -0.02488332, 1.0]], ['2, k, 1', [0.02838735, 0.225996, 1.0]], ['2, k, 2', [0.03241352, 0.4648482, 1.0]], ['2, k, 3', [0.05014714, 0.6089049, 1.0]], ['2, k, 4', [-0.1599619, 0.4093519, 1.0]], ['2, k, 5', [-0.2505726, 0.1955013, 1.0]], ['2, k, 6', [-0.2513981, 0.04980948, 1.0]], ['2, k, 7', [-0.235847, -0.01520383, 1.0]], ['2, k, 8', [0.2207831, 0.3646625, 1.0]], ['2, k, 9', [0.2784498, 0.1617171, 1.0]], ['2, k, 10', [0.3027763, 0.01394336, 1.0]], ['2, k, 11', [0.2974904, -0.0009672932, 1.0]], ['2, k, 12', [-0.05735202, -0.02302107, 1.0]], ['2, k, 13', [-0.1010962, -0.2907062, 1.0]], ['2, k, 14', [-0.07620283, -0.6102429, 1.0]], ['2, k, 15', [-0.05824514, -0.6541497, 1.0]], ['2, k, 16', [0.1000675, -0.02614376, 1.0]], ['2, k, 17', [0.1637376, -0.2931755, 1.0]], ['2, k, 18', [0.1033822, -0.6069338, 1.0]], ['2, k, 19', [0.09655441, -0.6535575, 1.0]], ['2, k, 20', [0.03207259, 0.406761, 1.0]], ['2, k, 21', [-0.2178677, -0.09112397, 1.0]], ['2, k, 22', [-0.2633133, -0.03628603, 1.0]], ['2, k, 23', [0.298388, -0.04532286, 1.0]], ['2, k, 24', [0.250017, -0.04906684, 1.0]]]
[['2, k, 0', [0.03524022, -0.01384359, 1.0]], ['2, k, 1', [0.02737746, 0.2279231, 1.0]], ['2, k, 2', [0.02643759, 0.4653524, 1.0]], ['2, k, 3', [0.03754492, 0.608437, 1.0]], ['2, k, 4', [-0.1648376, 0.4124263, 1.0]], ['2, k, 5', [-0.254301, 0.1962719, 1.0]], ['2, k, 6', [-0.2450162, 0.01298764, 1.0]], ['2, k, 7', [-0.230225, -0.03598066, 1.0]], ['2, k, 8', [0.194561, 0.389252, 1.0]], ['2, k, 9', [0.2861583, 0.2845415, 1.0]], ['2, k, 10', [0.2305988, 0.1913182, 1.0]], ['2, k, 11', [0.2508919, 0.2136546, 1.0]], ['2, k, 12', [-0.04310303, -0.02031704, 1.0]], ['2, k, 13', [-0.1088022, -0.1867291, 1.0]], ['2, k, 14', [-0.08118039, -0.5947538, 1.0]], ['2, k, 15', [-0.06314401, -0.6501557, 1.0]], ['2, k, 16', [0.1130345, -0.006007405, 1.0]], ['2, k, 17', [0.1685114, -0.2083733, 1.0]], ['2, k, 18', [0.1090774, -0.5971155, 1.0]], ['2, k, 19', [0.0988329, -0.6483691, 1.0]], ['2, k, 20', [0.02711786, 0.4071232, 1.0]], ['2, k, 21', [-0.2150608, -0.1066772, 1.0]], ['2, k, 22', [-0.2358773, -0.04934418, 1.0]], ['2, k, 23', [0.2392515, 0.1871241, 1.0]], ['2, k, 24', [0.1967531, 0.2029152, 1.0]]]
[['2, k, 0', [0.03364867, -0.01431976, 1.0]], ['2, k, 1', [0.02718955, 0.2281855, 1.0]], ['2, k, 2', [0.02605748, 0.4655543, 1.0]], ['2, k, 3', [0.03631997, 0.6083037, 1.0]], ['2, k, 4', [-0.1662374, 0.4123248, 1.0]], ['2, k, 5', [-0.254604, 0.1963769, 1.0]], ['2, k, 6', [-0.2448743, 0.01279806, 1.0]], ['2, k, 7', [-0.2295529, -0.03851039, 1.0]], ['2, k, 8', [0.193336, 0.3907458, 1.0]], ['2, k, 9', [0.3212648, 0.2152102, 1.0]], ['2, k, 10', [0.2853802, 0.2610306, 1.0]], ['2, k, 11', [0.2500671, 0.2346535, 1.0]], ['2, k, 12', [-0.04348363, -0.02028055, 1.0]], ['2, k, 13', [-0.1003462, -0.2974705, 1.0]], ['2, k, 14', [-0.0778861, -0.6171981, 1.0]], ['2, k, 15', [-0.05394872, -0.6554858, 1.0]], ['2, k, 16', [0.109466, -0.007482166, 1.0]], ['2, k, 17', [0.1626114, -0.2926756, 1.0]], ['2, k, 18', [0.107278, -0.6073952, 1.0]], ['2, k, 19', [0.1000653, -0.6519681, 1.0]], ['2, k, 20', [0.02674289, 0.4073409, 1.0]], ['2, k, 21', [-0.2128647, -0.110101, 1.0]], ['2, k, 22', [-0.2470022, -0.05128182, 1.0]], ['2, k, 23', [0.2341023, 0.2114913, 1.0]], ['2, k, 24', [0.2008172, 0.2296498, 1.0]]]
[['2, k, 0', [0.0290489, -0.02324888, 1.0]], ['2, k, 1', [0.02625755, 0.2267967, 1.0]], ['2, k, 2', [0.02563738, 0.4656679, 1.0]], ['2, k, 3', [0.03559606, 0.6083371, 1.0]], ['2, k, 4', [-0.1670944, 0.4122613, 1.0]], ['2, k, 5', [-0.2547891, 0.1963962, 1.0]], ['2, k, 6', [-0.2448859, 0.01276839, 1.0]], ['2, k, 7', [-0.2296776, -0.0376271, 1.0]], ['2, k, 8', [0.1928653, 0.3913249, 1.0]], ['2, k, 9', [0.3211917, 0.2195894, 1.0]], ['2, k, 10', [0.2585019, 0.1954125, 1.0]], ['2, k, 11', [0.2476193, 0.255398, 1.0]], ['2, k, 12', [-0.04771725, -0.02703957, 1.0]], ['2, k, 13', [-0.100505, -0.2976207, 1.0]], ['2, k, 14', [-0.07901617, -0.6156569, 1.0]], ['2, k, 15', [-0.04995547, -0.6572443, 1.0]], ['2, k, 16', [0.1046859, -0.0189589, 1.0]], ['2, k, 17', [0.1625347, -0.2926369, 1.0]], ['2, k, 18', [0.1050495, -0.606595, 1.0]], ['2, k, 19', [0.09870347, -0.6521066, 1.0]], ['2, k, 20', [0.02626978, 0.407295, 1.0]], ['2, k, 21', [-0.2103225, -0.1099218, 1.0]], ['2, k, 22', [-0.2489237, -0.05132477, 1.0]], ['2, k, 23', [0.2359562, 0.2355877, 1.0]], ['2, k, 24', [0.2320026, 0.2918679, 1.0]]]
[['2, k, 0', [-0.01368601, -0.004541188, 1.0]], ['2, k, 1', [0.01394644, 0.2315147, 1.0]], ['2, k, 2', [0.02478892, 0.465845, 1.0]], ['2, k, 3', [0.03455117, 0.6083329, 1.0]], ['2, k, 4', [-0.1657642, 0.4145443, 1.0]], ['2, k, 5', [-0.2549587, 0.1962783, 1.0]], ['2, k, 6', [-0.2437997, 0.01105769, 1.0]], ['2, k, 7', [-0.2257803, -0.04096149, 1.0]], ['2, k, 8', [0.1914238, 0.3933866, 1.0]], ['2, k, 9', [0.3213424, 0.2287847, 1.0]], ['2, k, 10', [0.258189, 0.1985686, 1.0]], ['2, k, 11', [0.2455927, 0.2783409, 1.0]], ['2, k, 12', [-0.09322878, -0.002849405, 1.0]], ['2, k, 13', [-0.108179, -0.1889877, 1.0]], ['2, k, 14', [-0.08085448, -0.5979853, 1.0]], ['2, k, 15', [-0.06668615, -0.6499631, 1.0]], ['2, k, 16', [0.06546889, -0.005365885, 1.0]], ['2, k, 17', [0.1682601, -0.2036147, 1.0]], ['2, k, 18', [0.108305, -0.5976912, 1.0]], ['2, k, 19', [0.1001499, -0.647402, 1.0]], ['2, k, 20', [0.02365292, 0.408022, 1.0]], ['2, k, 21', [-0.2128929, -0.1136938, 1.0]], ['2, k, 22', [-0.2167723, -0.09413753, 1.0]], ['2, k, 23', [0.2331089, 0.2587215, 1.0]], ['2, k, 24', [0.2358688, 0.3169296, 1.0]]]
[['2, k, 0', [0.0279775, -0.02956432, 1.0]], ['2, k, 1', [0.01727365, 0.2290243, 1.0]], ['2, k, 2', [0.02438397, 0.4660523, 1.0]], ['2, k, 3', [0.03375124, 0.6084266, 1.0]], ['2, k, 4', [-0.1675239, 0.413969, 1.0]], ['2, k, 5', [-0.2554052, 0.1966396, 1.0]], ['2, k, 6', [-0.2437775, 0.01105841, 1.0]], ['2, k, 7', [-0.2244506, -0.04248043, 1.0]], ['2, k, 8', [0.1910977, 0.3936385, 1.0]], ['2, k, 9', [0.3182939, 0.231983, 1.0]], ['2, k, 10', [0.2814193, 0.2822114, 1.0]], ['2, k, 11', [0.244471, 0.300781, 1.0]], ['2, k, 12', [-0.04883151, -0.03290996, 1.0]], ['2, k, 13', [-0.1025935, -0.2924448, 1.0]], ['2, k, 14', [-0.08058328, -0.6103446, 1.0]], ['2, k, 15', [-0.05624443, -0.6555573, 1.0]], ['2, k, 16', [0.1029571, -0.02482937, 1.0]], ['2, k, 17', [0.1605944, -0.2893953, 1.0]], ['2, k, 18', [0.1077055, -0.603097, 1.0]], ['2, k, 19', [0.09991798, -0.6495419, 1.0]], ['2, k, 20', [0.02347299, 0.4080299, 1.0]], ['2, k, 21', [-0.2037374, -0.1076042, 1.0]], ['2, k, 22', [-0.2239823, -0.1179154, 1.0]], ['2, k, 23', [0.2346769, 0.2803838, 1.0]], ['2, k, 24', [0.2350042, 0.338239, 1.0]]]
[['2, k, 0', [0.02624591, 0.0001188232, 1.0]], ['2, k, 1', [0.01894609, 0.2324911, 1.0]], ['2, k, 2', [0.02404909, 0.4661544, 1.0]], ['2, k, 3', [0.03271861, 0.6085553, 1.0]], ['2, k, 4', [-0.1667425, 0.4148973, 1.0]], ['2, k, 5', [-0.2556253, 0.1961723, 1.0]], ['2, k, 6', [-0.2435236, 0.01049137, 1.0]], ['2, k, 7', [-0.224917, -0.03954587, 1.0]], ['2, k, 8', [0.1885595, 0.3964624, 1.0]], ['2, k, 9', [0.3198355, 0.2613362, 1.0]], ['2, k, 10', [0.3041907, 0.2965303, 1.0]], ['2, k, 11', [0.2453884, 0.3229293, 1.0]], ['2, k, 12', [-0.05858808, -0.003455451, 1.0]], ['2, k, 13', [-0.1079915, -0.1872354, 1.0]], ['2, k, 14', [-0.08240173, -0.5940713, 1.0]], ['2, k, 15', [-0.06532882, -0.6500192, 1.0]], ['2, k, 16', [0.1098836, 0.004776808, 1.0]], ['2, k, 17', [0.1682575, -0.2041124, 1.0]], ['2, k, 18', [0.1095918, -0.5963264, 1.0]], ['2, k, 19', [0.1005925, -0.6448073, 1.0]], ['2, k, 20', [0.02325406, 0.4083819, 1.0]], ['2, k, 21', [-0.2131765, -0.1068433, 1.0]], ['2, k, 22', [-0.219987, -0.1051124, 1.0]], ['2, k, 23', [0.2335806, 0.3050845, 1.0]], ['2, k, 24', [0.2257448, 0.3588802, 1.0]]]
[['2, k, 0', [0.02771666, -0.00308221, 1.0]], ['2, k, 1', [0.02057935, 0.2326801, 1.0]], ['2, k, 2', [0.02396357, 0.4663379, 1.0]], ['2, k, 3', [0.03213709, 0.6088436, 1.0]], ['2, k, 4', [-0.166567, 0.4152738, 1.0]], ['2, k, 5', [-0.2558364, 0.1963209, 1.0]], ['2, k, 6', [-0.2436205, 0.01051811, 1.0]], ['2, k, 7', [-0.2248262, -0.04336457, 1.0]], ['2, k, 8', [0.1885892, 0.3965718, 1.0]], ['2, k, 9', [0.3231118, 0.2667918, 1.0]], ['2, k, 10', [0.2832794, 0.3255837, 1.0]], ['2, k, 11', [0.2463718, 0.3436522, 1.0]], ['2, k, 12', [-0.05259399, -0.008076118, 1.0]], ['2, k, 13', [-0.1017216, -0.2924576, 1.0]], ['2, k, 14', [-0.07933884, -0.6111972, 1.0]], ['2, k, 15', [-0.05038249, -0.6551546, 1.0]], ['2, k, 16', [0.1085853, 0.001480736, 1.0]], ['2, k, 17', [0.1601004, -0.2899081, 1.0]], ['2, k, 18', [0.1086788, -0.6044378, 1.0]], ['2, k, 19', [0.09836845, -0.6504498, 1.0]], ['2, k, 20', [0.02329027, 0.408574, 1.0]], ['2, k, 21', [-0.2119312, -0.1086917, 1.0]], ['2, k, 22', [-0.2315963, -0.1219517, 1.0]], ['2, k, 23', [0.2314537, 0.3284481, 1.0]], ['2, k, 24', [0.2372194, 0.3768297, 1.0]]]
[['2, k, 0', [0.03153768, -0.01798512, 1.0]], ['2, k, 1', [0.02225689, 0.2309687, 1.0]], ['2, k, 2', [0.02370732, 0.4665605, 1.0]], ['2, k, 3', [0.03156545, 0.6088953, 1.0]], ['2, k, 4', [-0.1685915, 0.4154339, 1.0]], ['2, k, 5', [-0.2564501, 0.1968036, 1.0]], ['2, k, 6', [-0.2501347, 0.03555194, 1.0]], ['2, k, 7', [-0.2409976, 0.00242264, 1.0]], ['2, k, 8', [0.1886087, 0.3966433, 1.0]], ['2, k, 9', [0.3282409, 0.2765167, 1.0]], ['2, k, 10', [0.2991621, 0.3330233, 1.0]], ['2, k, 11', [0.2493076, 0.3645598, 1.0]], ['2, k, 12', [-0.04696689, -0.02231556, 1.0]], ['2, k, 13', [-0.101687, -0.2925317, 1.0]], ['2, k, 14', [-0.07723315, -0.6103989, 1.0]], ['2, k, 15', [-0.04954557, -0.6561401, 1.0]], ['2, k, 16', [0.1096634, -0.01361064, 1.0]], ['2, k, 17', [0.160272, -0.2900626, 1.0]], ['2, k, 18', [0.1090155, -0.6041728, 1.0]], ['2, k, 19', [0.09801264, -0.6507608, 1.0]], ['2, k, 20', [0.02327971, 0.4085855, 1.0]], ['2, k, 21', [-0.2213139, -0.03353428, 1.0]], ['2, k, 22', [-0.2610022, -0.03927322, 1.0]], ['2, k, 23', [0.236284, 0.3545727, 1.0]], ['2, k, 24', [0.1910078, 0.364406, 1.0]]]
[['2, k, 0', [0.03341708, -0.01668276, 1.0]], ['2, k, 1', [0.02276492, 0.2311781, 1.0]], ['2, k, 2', [0.02127846, 0.466999, 1.0]], ['2, k, 3', [0.03067596, 0.6091265, 1.0]], ['2, k, 4', [-0.1687518, 0.4152075, 1.0]], ['2, k, 5', [-0.2565156, 0.1968247, 1.0]], ['2, k, 6', [-0.2423811, 0.005556024, 1.0]], ['2, k, 7', [-0.2238102, -0.03546983, 1.0]], ['2, k, 8', [0.1883937, 0.3977497, 1.0]], ['2, k, 9', [0.3297572, 0.2983628, 1.0]], ['2, k, 10', [0.3041764, 0.3508486, 1.0]], ['2, k, 11', [0.2511005, 0.3857273, 1.0]], ['2, k, 12', [-0.04507544, -0.02172482, 1.0]], ['2, k, 13', [-0.1085617, -0.1932574, 1.0]], ['2, k, 14', [-0.0798993, -0.5992831, 1.0]], ['2, k, 15', [-0.06560905, -0.6528466, 1.0]], ['2, k, 16', [0.1114165, -0.0113241, 1.0]], ['2, k, 17', [0.167885, -0.202113, 1.0]], ['2, k, 18', [0.111253, -0.5965241, 1.0]], ['2, k, 19', [0.1015894, -0.6455814, 1.0]], ['2, k, 20', [0.02223347, 0.4088943, 1.0]], ['2, k, 21', [-0.2081149, -0.1001888, 1.0]], ['2, k, 22', [-0.2621365, -0.04779659, 1.0]], ['2, k, 23', [0.2380529, 0.3755714, 1.0]], ['2, k, 24', [0.1908841, 0.3900157, 1.0]]]
[['2, k, 0', [0.03147123, -0.01846811, 1.0]], ['2, k, 1', [0.02210554, 0.2304728, 1.0]], ['2, k, 2', [0.01970532, 0.4673581, 1.0]], ['2, k, 3', [0.030443, 0.6091778, 1.0]], ['2, k, 4', [-0.1698423, 0.4149224, 1.0]], ['2, k, 5', [-0.2570038, 0.1973094, 1.0]], ['2, k, 6', [-0.2430654, 0.007011169, 1.0]], ['2, k, 7', [-0.2251527, -0.03336278, 1.0]], ['2, k, 8', [0.188425, 0.397726, 1.0]], ['2, k, 9', [0.3305475, 0.3189532, 1.0]], ['2, k, 10', [0.2952763, 0.3713618, 1.0]], ['2, k, 11', [0.2557112, 0.4060663, 1.0]], ['2, k, 12', [-0.04698694, -0.02294918, 1.0]], ['2, k, 13', [-0.1045339, -0.2921941, 1.0]], ['2, k, 14', [-0.07672752, -0.6087794, 1.0]], ['2, k, 15', [-0.05169528, -0.6564264, 1.0]], ['2, k, 16', [0.1092254, -0.01368337, 1.0]], ['2, k, 17', [0.1623645, -0.3014446, 1.0]], ['2, k, 18', [0.1074884, -0.6165498, 1.0]], ['2, k, 19', [0.09953601, -0.6517258, 1.0]], ['2, k, 20', [0.02087866, 0.4090321, 1.0]], ['2, k, 21', [-0.203628, -0.0996917, 1.0]], ['2, k, 22', [-0.2729788, -0.02750969, 1.0]], ['2, k, 23', [0.2402436, 0.4008659, 1.0]], ['2, k, 24', [0.1941952, 0.4139389, 1.0]]]
[['2, k, 0', [0.03719257, -0.01490931, 1.0]], ['2, k, 1', [0.02341504, 0.2311397, 1.0]], ['2, k, 2', [0.01846398, 0.4674826, 1.0]], ['2, k, 3', [0.02978703, 0.6096294, 1.0]], ['2, k, 4', [-0.1689798, 0.4158007, 1.0]], ['2, k, 5', [-0.2573541, 0.1971484, 1.0]], ['2, k, 6', [-0.242991, 0.03101968, 1.0]], ['2, k, 7', [-0.2272717, -0.02745469, 1.0]], ['2, k, 8', [0.1881119, 0.3981258, 1.0]], ['2, k, 9', [0.3357758, 0.3320085, 1.0]], ['2, k, 10', [0.2889098, 0.4008654, 1.0]], ['2, k, 11', [0.2579757, 0.4265729, 1.0]], ['2, k, 12', [-0.04236823, -0.02097479, 1.0]], ['2, k, 13', [-0.107556, -0.1898695, 1.0]], ['2, k, 14', [-0.07935873, -0.5987685, 1.0]], ['2, k, 15', [-0.06524888, -0.6503823, 1.0]], ['2, k, 16', [0.1158866, -0.00814984, 1.0]], ['2, k, 17', [0.1682599, -0.2041153, 1.0]], ['2, k, 18', [0.1110496, -0.5963151, 1.0]], ['2, k, 19', [0.1004569, -0.6449778, 1.0]], ['2, k, 20', [0.02039886, 0.4092097, 1.0]], ['2, k, 21', [-0.208516, -0.09856439, 1.0]], ['2, k, 22', [-0.2736635, -0.02125606, 1.0]], ['2, k, 23', [0.2401956, 0.4244209, 1.0]], ['2, k, 24', [0.2005993, 0.4418498, 1.0]]]
[['2, k, 0', [0.03300402, -0.01886526, 1.0]], ['2, k, 1', [0.02269043, 0.2302431, 1.0]], ['2, k, 2', [0.01790763, 0.4676204, 1.0]], ['2, k, 3', [0.02968212, 0.6097787, 1.0]], ['2, k, 4', [-0.1697571, 0.4156441, 1.0]], ['2, k, 5', [-0.2575324, 0.1975225, 1.0]], ['2, k, 6', [-0.2432612, 0.02529622, 1.0]], ['2, k, 7', [-0.2245496, -0.03709642, 1.0]], ['2, k, 8', [0.1880004, 0.3984752, 1.0]], ['2, k, 9', [0.338329, 0.3385037, 1.0]], ['2, k, 10', [0.2894553, 0.4103305, 1.0]], ['2, k, 11', [0.2644692, 0.4454032, 1.0]], ['2, k, 12', [-0.04637253, -0.0235309, 1.0]], ['2, k, 13', [-0.1038545, -0.2972279, 1.0]], ['2, k, 14', [-0.07818572, -0.6149413, 1.0]], ['2, k, 15', [-0.06109036, -0.6597037, 1.0]], ['2, k, 16', [0.1112102, -0.01400858, 1.0]], ['2, k, 17', [0.1622404, -0.2986927, 1.0]], ['2, k, 18', [0.1073074, -0.6147743, 1.0]], ['2, k, 19', [0.09874131, -0.6508636, 1.0]], ['2, k, 20', [0.01974887, 0.4092033, 1.0]], ['2, k, 21', [-0.2061786, -0.1037854, 1.0]], ['2, k, 22', [-0.2794736, -0.01765289, 1.0]], ['2, k, 23', [0.2450169, 0.4454349, 1.0]], ['2, k, 24', [0.2009292, 0.463805, 1.0]]]
[['2, k, 0', [0.03417312, -0.01550325, 1.0]], ['2, k, 1', [0.02278244, 0.2306914, 1.0]], ['2, k, 2', [0.01678731, 0.4676245, 1.0]], ['2, k, 3', [0.02937258, 0.6100173, 1.0]], ['2, k, 4', [-0.1700561, 0.4161589, 1.0]], ['2, k, 5', [-0.2576508, 0.1976134, 1.0]], ['2, k, 6', [-0.243281, 0.02814408, 1.0]], ['2, k, 7', [-0.2237401, -0.03602441, 1.0]], ['2, k, 8', [0.1877678, 0.3987285, 1.0]], ['2, k, 9', [0.3422, 0.346844, 1.0]], ['2, k, 10', [0.2930987, 0.4232742, 1.0]], ['2, k, 11', [0.2699335, 0.461604, 1.0]], ['2, k, 12', [-0.04513138, -0.02084218, 1.0]], ['2, k, 13', [-0.1082402, -0.1878584, 1.0]], ['2, k, 14', [-0.0812415, -0.5951769, 1.0]], ['2, k, 15', [-0.06693318, -0.649882, 1.0]], ['2, k, 16', [0.1123266, -0.009725571, 1.0]], ['2, k, 17', [0.1680141, -0.2051225, 1.0]], ['2, k, 18', [0.1096472, -0.5967383, 1.0]], ['2, k, 19', [0.09967363, -0.6456835, 1.0]], ['2, k, 20', [0.01899904, 0.4093802, 1.0]], ['2, k, 21', [-0.2031461, -0.09855553, 1.0]], ['2, k, 22', [-0.2549179, -0.05514066, 1.0]], ['2, k, 23', [0.2506336, 0.4643758, 1.0]], ['2, k, 24', [0.2021403, 0.4755051, 1.0]]]
[['2, k, 0', [0.03372085, -0.01699908, 1.0]], ['2, k, 1', [0.02298317, 0.2302703, 1.0]], ['2, k, 2', [0.01683346, 0.4676992, 1.0]], ['2, k, 3', [0.02926253, 0.6100827, 1.0]], ['2, k, 4', [-0.1707598, 0.4161181, 1.0]], ['2, k, 5', [-0.2578925, 0.1979686, 1.0]], ['2, k, 6', [-0.246353, 0.0377472, 1.0]], ['2, k, 7', [-0.233652, -0.009947294, 1.0]], ['2, k, 8', [0.187748, 0.3978739, 1.0]], ['2, k, 9', [0.3384883, 0.3892553, 1.0]], ['2, k, 10', [0.2876858, 0.4479877, 1.0]], ['2, k, 11', [0.2749197, 0.4785852, 1.0]], ['2, k, 12', [-0.04546299, -0.02198984, 1.0]], ['2, k, 13', [-0.1005347, -0.288959, 1.0]], ['2, k, 14', [-0.07766213, -0.6089977, 1.0]], ['2, k, 15', [-0.05487568, -0.6533637, 1.0]], ['2, k, 16', [0.1117329, -0.01165141, 1.0]], ['2, k, 17', [0.1597317, -0.2956789, 1.0]], ['2, k, 18', [0.107123, -0.6114759, 1.0]], ['2, k, 19', [0.0976678, -0.6501513, 1.0]], ['2, k, 20', [0.01902109, 0.4093987, 1.0]], ['2, k, 21', [-0.2199785, -0.08131963, 1.0]], ['2, k, 22', [-0.2668771, -0.03263784, 1.0]], ['2, k, 23', [0.2548194, 0.4835896, 1.0]], ['2, k, 24', [0.2127565, 0.4957463, 1.0]]]
[['2, k, 0', [0.03342308, -0.002173577, 1.0]], ['2, k, 1', [0.02264108, 0.2341961, 1.0]], ['2, k, 2', [0.01601973, 0.4680097, 1.0]], ['2, k, 3', [0.02902927, 0.6104534, 1.0]], ['2, k, 4', [-0.1690516, 0.4177153, 1.0]], ['2, k, 5', [-0.2577305, 0.1981778, 1.0]], ['2, k, 6', [-0.2474345, 0.04519729, 1.0]], ['2, k, 7', [-0.2295002, -0.02190162, 1.0]], ['2, k, 8', [0.1877647, 0.3982277, 1.0]], ['2, k, 9', [0.3530863, 0.3762652, 1.0]], ['2, k, 10', [0.302427, 0.4526602, 1.0]], ['2, k, 11', [0.2815779, 0.4955242, 1.0]], ['2, k, 12', [-0.0496802, -0.00817632, 1.0]], ['2, k, 13', [-0.1068647, -0.1873607, 1.0]], ['2, k, 14', [-0.07928314, -0.5957745, 1.0]], ['2, k, 15', [-0.06564339, -0.6492257, 1.0]], ['2, k, 16', [0.1157265, 0.004676217, 1.0]], ['2, k, 17', [0.1681435, -0.2071308, 1.0]], ['2, k, 18', [0.1102362, -0.5957136, 1.0]], ['2, k, 19', [0.09936263, -0.6444393, 1.0]], ['2, k, 20', [0.0181441, 0.410213, 1.0]], ['2, k, 21', [-0.2076745, -0.08904403, 1.0]], ['2, k, 22', [-0.2704807, -0.02708357, 1.0]], ['2, k, 23', [0.2615061, 0.5020798, 1.0]], ['2, k, 24', [0.2221161, 0.5127256, 1.0]]]
[['2, k, 0', [0.03315153, -0.005821799, 1.0]], ['2, k, 1', [0.0228148, 0.2342338, 1.0]], ['2, k, 2', [0.01593718, 0.4684203, 1.0]], ['2, k, 3', [0.02887538, 0.6106396, 1.0]], ['2, k, 4', [-0.1700856, 0.4173996, 1.0]], ['2, k, 5', [-0.2581691, 0.1992357, 1.0]], ['2, k, 6', [-0.2492889, 0.05018986, 1.0]], ['2, k, 7', [-0.2377175, 0.005185145, 1.0]], ['2, k, 8', [0.1885423, 0.397693, 1.0]], ['2, k, 9', [0.3515836, 0.3785589, 1.0]], ['2, k, 10', [0.3068906, 0.4654289, 1.0]], ['2, k, 11', [0.2874112, 0.5121503, 1.0]], ['2, k, 12', [-0.04739393, -0.01085234, 1.0]], ['2, k, 13', [-0.1002177, -0.2876956, 1.0]], ['2, k, 14', [-0.07774863, -0.607434, 1.0]], ['2, k, 15', [-0.05699894, -0.6527001, 1.0]], ['2, k, 16', [0.1123978, -0.0008683122, 1.0]], ['2, k, 17', [0.1601084, -0.2981847, 1.0]], ['2, k, 18', [0.1070808, -0.6140549, 1.0]], ['2, k, 19', [0.09702642, -0.6511209, 1.0]], ['2, k, 20', [0.0180817, 0.4104961, 1.0]], ['2, k, 21', [-0.2214902, -0.0683061, 1.0]], ['2, k, 22', [-0.2622258, -0.04104479, 1.0]], ['2, k, 23', [0.2700462, 0.5239447, 1.0]], ['2, k, 24', [0.2204265, 0.5265021, 1.0]]]
[['2, k, 0', [0.03225771, -0.006759973, 1.0]], ['2, k, 1', [0.0226371, 0.2342043, 1.0]], ['2, k, 2', [0.01585349, 0.4684527, 1.0]], ['2, k, 3', [0.02868549, 0.6109906, 1.0]], ['2, k, 4', [-0.1705217, 0.4176978, 1.0]], ['2, k, 5', [-0.2583335, 0.1994245, 1.0]], ['2, k, 6', [-0.2445685, 0.02392565, 1.0]], ['2, k, 7', [-0.2421368, 0.009753321, 1.0]], ['2, k, 8', [0.1886931, 0.3977236, 1.0]], ['2, k, 9', [0.3550688, 0.3819105, 1.0]], ['2, k, 10', [0.3130541, 0.4786337, 1.0]], ['2, k, 11', [0.2946294, 0.5267726, 1.0]], ['2, k, 12', [-0.04720826, -0.0112705, 1.0]], ['2, k, 13', [-0.1005107, -0.2881486, 1.0]], ['2, k, 14', [-0.0746042, -0.6053675, 1.0]], ['2, k, 15', [-0.05486351, -0.6557353, 1.0]], ['2, k, 16', [0.1102717, -0.002400633, 1.0]], ['2, k, 17', [0.1600773, -0.298191, 1.0]], ['2, k, 18', [0.1072308, -0.6138822, 1.0]], ['2, k, 19', [0.09653901, -0.6512696, 1.0]], ['2, k, 20', [0.01797433, 0.4105471, 1.0]], ['2, k, 21', [-0.2233456, -0.02032545, 1.0]], ['2, k, 22', [-0.2593827, -0.05057339, 1.0]], ['2, k, 23', [0.2771019, 0.5394358, 1.0]], ['2, k, 24', [0.2273647, 0.5435593, 1.0]]]
[['2, k, 0', [0.03177495, -0.007320955, 1.0]], ['2, k, 1', [0.02273019, 0.2343152, 1.0]], ['2, k, 2', [0.01595632, 0.4686318, 1.0]], ['2, k, 3', [0.0285585, 0.6112432, 1.0]], ['2, k, 4', [-0.171217, 0.4175551, 1.0]], ['2, k, 5', [-0.2583276, 0.1994855, 1.0]], ['2, k, 6', [-0.2442782, 0.02105006, 1.0]], ['2, k, 7', [-0.2440977, 0.01919559, 1.0]], ['2, k, 8', [0.1888307, 0.3977719, 1.0]], ['2, k, 9', [0.3589607, 0.3891262, 1.0]], ['2, k, 10', [0.3195631, 0.4922099, 1.0]], ['2, k, 11', [0.3044178, 0.5409141, 1.0]], ['2, k, 12', [-0.04703058, -0.01154405, 1.0]], ['2, k, 13', [-0.100637, -0.2880986, 1.0]], ['2, k, 14', [-0.07458413, -0.6053338, 1.0]], ['2, k, 15', [-0.05218069, -0.6555529, 1.0]], ['2, k, 16', [0.1090918, -0.00324117, 1.0]], ['2, k, 17', [0.1599328, -0.2962373, 1.0]], ['2, k, 18', [0.1073915, -0.6119502, 1.0]], ['2, k, 19', [0.09500415, -0.6508199, 1.0]], ['2, k, 20', [0.01803941, 0.4107382, 1.0]], ['2, k, 21', [-0.2230848, -0.009320215, 1.0]], ['2, k, 22', [-0.254995, -0.03518072, 1.0]], ['2, k, 23', [0.2861191, 0.5554715, 1.0]], ['2, k, 24', [0.2442663, 0.5583472, 1.0]]]
