[['2, k, 0', [-0.00541799, -0.352137, 1.0]], ['2, k, 1', [-0.0229171, -0.0297194, 1.0]], ['2, k, 2', [-0.0397999, 0.284303, 1.0]], ['2, k, 3', [-0.0231965, 0.410043, 1.0]], ['2, k, 4', [-0.136245, 0.211936, 1.0]], ['2, k, 5', [-0.0945026, 0.114705, 1.0]], ['2, k, 6', [-0.0401142, 0.0907661, 1.0]], ['2, k, 7', [0.00822978, 0.0766873, 1.0]], ['2, k, 8', [0.0925247, 0.203292, 1.0]], ['2, k, 9', [0.226636, 0.197069, 1.0]], ['2, k, 10', [0.205202, 0.0136829, 1.0]], ['2, k, 11', [0.156724, -0.0335331, 1.0]], ['2, k, 12', [-0.0575497, -0.344915, 1.0]], ['2, k, 13', [-0.111459, -0.576429, 1.0]], ['2, k, 14', [-0.103444, -0.958222, 1.0]], ['2, k, 15', [-0.11771, -1.05928, 1.0]], ['2, k, 16', [0.0468583, -0.348599, 1.0]], ['2, k, 17', [0.115054, -0.652409, 1.0]], ['2, k, 18', [0.129777, -0.994666, 1.0]], ['2, k, 19', [0.14967, -1.05916, 1.0]], ['2, k, 20', [-0.035673, 0.207017, 1.0]], ['2, k, 21', [0.0599666, 0.0464057, 1.0]], ['2, k, 22', [0.0187028, 0.0991112, 1.0]], ['2, k, 23', [0.166088, -0.1054, 1.0]], ['2, k, 24', [0.133981, -0.03407, 1.0]]]
[['2, k, 0', [0.0261495, -0.346141, 1.0]], ['2, k, 1', [-0.00519189, -0.0243688, 1.0]], ['2, k, 2', [-0.0363774, 0.289494, 1.0]], ['2, k, 3', [-0.0312702, 0.411754, 1.0]], ['2, k, 4', [-0.0911594, 0.172912, 1.0]], ['2, k, 5', [0.101651, 0.117515, 1.0]], ['2, k, 6', [0.15549, 0.114774, 1.0]], ['2, k, 7', [0.220489, 0.111841, 1.0]], ['2, k, 8', [0.0888679, 0.220864, 1.0]], ['2, k, 9', [0.271384, 0.206549, 1.0]], ['2, k, 10', [0.489876, 0.214386, 1.0]], ['2, k, 11', [0.556154, 0.232852, 1.0]], ['2, k, 12', [-0.0120132, -0.344369, 1.0]], ['2, k, 13', [-0.100487, -0.650364, 1.0]], ['2, k, 14', [-0.0925931, -0.982886, 1.0]], ['2, k, 15', [-0.122431, -1.06716, 1.0]], ['2, k, 16', [0.0672716, -0.336396, 1.0]], ['2, k, 17', [0.110388, -0.653596, 1.0]], ['2, k, 18', [0.134257, -1.02621, 1.0]], ['2, k, 19', [0.14216, -1.0811, 1.0]], ['2, k, 20', [-0.0286764, 0.212207, 1.0]], ['2, k, 21', [0.288973, 0.0960491, 1.0]], ['2, k, 22', [0.228184, 0.066716, 1.0]], ['2, k, 23', [0.604042, 0.234426, 1.0]], ['2, k, 24', [0.526367, 0.229131, 1.0]]]
[['2, k, 0', [0.0267909, -0.34588, 1.0]], ['2, k, 1', [-0.00437362, -0.0240315, 1.0]], ['2, k, 2', [-0.0353889, 0.289631, 1.0]], ['2, k, 3', [-0.0327892, 0.410895, 1.0]], ['2, k, 4', [-0.087884, 0.178645, 1.0]], ['2, k, 5', [0.0994335, 0.11919, 1.0]], ['2, k, 6', [0.156557, 0.117026, 1.0]], ['2, k, 7', [0.222246, 0.115508, 1.0]], ['2, k, 8', [0.0912496, 0.220899, 1.0]], ['2, k, 9', [0.317051, 0.211904, 1.0]], ['2, k, 10', [0.496476, 0.21636, 1.0]], ['2, k, 11', [0.54722, 0.231888, 1.0]], ['2, k, 12', [-0.0102811, -0.344036, 1.0]], ['2, k, 13', [-0.100082, -0.652776, 1.0]], ['2, k, 14', [-0.0921306, -0.985233, 1.0]], ['2, k, 15', [-0.122374, -1.07003, 1.0]], ['2, k, 16', [0.0671035, -0.336272, 1.0]], ['2, k, 17', [0.111593, -0.677921, 1.0]], ['2, k, 18', [0.134395, -1.02599, 1.0]], ['2, k, 19', [0.142228, -1.08084, 1.0]], ['2, k, 20', [-0.0277231, 0.212434, 1.0]], ['2, k, 21', [0.289349, 0.0986134, 1.0]], ['2, k, 22', [0.224591, 0.0702097, 1.0]], ['2, k, 23', [0.604724, 0.229195, 1.0]], ['2, k, 24', [0.556564, 0.21691, 1.0]]]
[['2, k, 0', [0.0269327, -0.346172, 1.0]], ['2, k, 1', [-0.00419034, -0.0240217, 1.0]], ['2, k, 2', [-0.035103, 0.290599, 1.0]], ['2, k, 3', [-0.0336606, 0.410835, 1.0]], ['2, k, 4', [-0.0839137, 0.171093, 1.0]], ['2, k, 5', [0.0986506, 0.120142, 1.0]], ['2, k, 6', [0.156916, 0.117755, 1.0]], ['2, k, 7', [0.224756, 0.117011, 1.0]], ['2, k, 8', [0.0918589, 0.220945, 1.0]], ['2, k, 9', [0.295766, 0.215034, 1.0]], ['2, k, 10', [0.495857, 0.216604, 1.0]], ['2, k, 11', [0.542561, 0.231694, 1.0]], ['2, k, 12', [-0.00938895, -0.344876, 1.0]], ['2, k, 13', [-0.099709, -0.653486, 1.0]], ['2, k, 14', [-0.0919295, -0.985098, 1.0]], ['2, k, 15', [-0.122276, -1.07017, 1.0]], ['2, k, 16', [0.0659779, -0.336801, 1.0]], ['2, k, 17', [0.111527, -0.679046, 1.0]], ['2, k, 18', [0.134513, -1.02581, 1.0]], ['2, k, 19', [0.142229, -1.08061, 1.0]], ['2, k, 20', [-0.0274708, 0.213111, 1.0]], ['2, k, 21', [0.290562, 0.103351, 1.0]], ['2, k, 22', [0.23321, 0.0684963, 1.0]], ['2, k, 23', [0.596057, 0.231141, 1.0]], ['2, k, 24', [0.507754, 0.210246, 1.0]]]
[['2, k, 0', [0.0276682, -0.346544, 1.0]], ['2, k, 1', [-0.00324034, -0.0239618, 1.0]], ['2, k, 2', [-0.0339704, 0.2913, 1.0]], ['2, k, 3', [-0.0353634, 0.409786, 1.0]], ['2, k, 4', [-0.0824512, 0.169846, 1.0]], ['2, k, 5', [0.0991095, 0.120792, 1.0]], ['2, k, 6', [0.276809, 0.130732, 1.0]], ['2, k, 7', [0.329731, 0.103459, 1.0]], ['2, k, 8', [0.0935219, 0.22089, 1.0]], ['2, k, 9', [0.293823, 0.215569, 1.0]], ['2, k, 10', [0.502978, 0.216766, 1.0]], ['2, k, 11', [0.539612, 0.230882, 1.0]], ['2, k, 12', [-0.00781376, -0.345739, 1.0]], ['2, k, 13', [-0.0931078, -0.678782, 1.0]], ['2, k, 14', [-0.0919096, -0.98565, 1.0]], ['2, k, 15', [-0.120885, -1.07083, 1.0]], ['2, k, 16', [0.0659569, -0.336847, 1.0]], ['2, k, 17', [0.111408, -0.703817, 1.0]], ['2, k, 18', [0.135507, -1.03112, 1.0]], ['2, k, 19', [0.140373, -1.08319, 1.0]], ['2, k, 20', [-0.0263709, 0.213651, 1.0]], ['2, k, 21', [0.387341, 0.101619, 1.0]], ['2, k, 22', [0.293607, 0.073119, 1.0]], ['2, k, 23', [0.594112, 0.230156, 1.0]], ['2, k, 24', [0.529959, 0.206974, 1.0]]]
[['2, k, 0', [0.0276956, -0.346568, 1.0]], ['2, k, 1', [-0.00311948, -0.0229628, 1.0]], ['2, k, 2', [-0.0336513, 0.293999, 1.0]], ['2, k, 3', [-0.0368336, 0.409132, 1.0]], ['2, k, 4', [-0.0817375, 0.174232, 1.0]], ['2, k, 5', [0.123606, 0.117797, 1.0]], ['2, k, 6', [0.163937, 0.117781, 1.0]], ['2, k, 7', [0.230394, 0.119089, 1.0]], ['2, k, 8', [0.0955307, 0.221244, 1.0]], ['2, k, 9', [0.304182, 0.219488, 1.0]], ['2, k, 10', [0.505886, 0.216811, 1.0]], ['2, k, 11', [0.535243, 0.230822, 1.0]], ['2, k, 12', [-0.00750518, -0.345728, 1.0]], ['2, k, 13', [-0.093804, -0.670919, 1.0]], ['2, k, 14', [-0.091727, -0.985571, 1.0]], ['2, k, 15', [-0.120827, -1.07031, 1.0]], ['2, k, 16', [0.0652373, -0.336941, 1.0]], ['2, k, 17', [0.109943, -0.691114, 1.0]], ['2, k, 18', [0.135586, -1.0302, 1.0]], ['2, k, 19', [0.140944, -1.08263, 1.0]], ['2, k, 20', [-0.0261212, 0.215911, 1.0]], ['2, k, 21', [0.293531, 0.111841, 1.0]], ['2, k, 22', [0.236237, 0.0712341, 1.0]], ['2, k, 23', [0.579271, 0.242376, 1.0]], ['2, k, 24', [0.5131, 0.204582, 1.0]]]
[['2, k, 0', [0.0271335, -0.346881, 1.0]], ['2, k, 1', [-0.00438909, -0.0230387, 1.0]], ['2, k, 2', [-0.0352359, 0.294017, 1.0]], ['2, k, 3', [-0.038365, 0.409107, 1.0]], ['2, k, 4', [-0.0814671, 0.173806, 1.0]], ['2, k, 5', [0.117961, 0.11915, 1.0]], ['2, k, 6', [0.297521, 0.13241, 1.0]], ['2, k, 7', [0.350529, 0.104452, 1.0]], ['2, k, 8', [0.101611, 0.219146, 1.0]], ['2, k, 9', [0.307833, 0.219509, 1.0]], ['2, k, 10', [0.505161, 0.217312, 1.0]], ['2, k, 11', [0.52963, 0.231044, 1.0]], ['2, k, 12', [-0.0111882, -0.345969, 1.0]], ['2, k, 13', [-0.0941927, -0.669083, 1.0]], ['2, k, 14', [-0.0915886, -0.985773, 1.0]], ['2, k, 15', [-0.120517, -1.06998, 1.0]], ['2, k, 16', [0.0608932, -0.339801, 1.0]], ['2, k, 17', [0.110007, -0.690891, 1.0]], ['2, k, 18', [0.135305, -1.03001, 1.0]], ['2, k, 19', [0.139816, -1.08238, 1.0]], ['2, k, 20', [-0.027655, 0.215934, 1.0]], ['2, k, 21', [0.407612, 0.103593, 1.0]], ['2, k, 22', [0.307826, 0.0749855, 1.0]], ['2, k, 23', [0.57475, 0.243407, 1.0]], ['2, k, 24', [0.509417, 0.20536, 1.0]]]
[['2, k, 0', [0.027218, -0.34704, 1.0]], ['2, k, 1', [-0.00424374, -0.0231078, 1.0]], ['2, k, 2', [-0.0351459, 0.294035, 1.0]], ['2, k, 3', [-0.0396787, 0.408904, 1.0]], ['2, k, 4', [-0.0804192, 0.17273, 1.0]], ['2, k, 5', [0.147059, 0.11586, 1.0]], ['2, k, 6', [0.173361, 0.11638, 1.0]], ['2, k, 7', [0.236728, 0.118122, 1.0]], ['2, k, 8', [0.101655, 0.219215, 1.0]], ['2, k, 9', [0.318941, 0.222377, 1.0]], ['2, k, 10', [0.505386, 0.217329, 1.0]], ['2, k, 11', [0.526043, 0.23061, 1.0]], ['2, k, 12', [-0.00920666, -0.346251, 1.0]], ['2, k, 13', [-0.0937711, -0.677677, 1.0]], ['2, k, 14', [-0.0915555, -0.984557, 1.0]], ['2, k, 15', [-0.120219, -1.06873, 1.0]], ['2, k, 16', [0.0609636, -0.340111, 1.0]], ['2, k, 17', [0.109424, -0.681211, 1.0]], ['2, k, 18', [0.13525, -1.03134, 1.0]], ['2, k, 19', [0.139949, -1.08176, 1.0]], ['2, k, 20', [-0.0275422, 0.215946, 1.0]], ['2, k, 21', [0.300756, 0.109997, 1.0]], ['2, k, 22', [0.240065, 0.0715731, 1.0]], ['2, k, 23', [0.570302, 0.244521, 1.0]], ['2, k, 24', [0.520057, 0.208555, 1.0]]]
[['2, k, 0', [0.0272063, -0.347057, 1.0]], ['2, k, 1', [-0.00426268, -0.0230439, 1.0]], ['2, k, 2', [-0.0350671, 0.293981, 1.0]], ['2, k, 3', [-0.0414168, 0.40802, 1.0]], ['2, k, 4', [-0.0796284, 0.175758, 1.0]], ['2, k, 5', [0.147094, 0.117844, 1.0]], ['2, k, 6', [0.169849, 0.117817, 1.0]], ['2, k, 7', [0.231294, 0.119173, 1.0]], ['2, k, 8', [0.101111, 0.219206, 1.0]], ['2, k, 9', [0.265814, 0.20858, 1.0]], ['2, k, 10', [0.499148, 0.217986, 1.0]], ['2, k, 11', [0.521431, 0.2299, 1.0]], ['2, k, 12', [-0.00893389, -0.345789, 1.0]], ['2, k, 13', [-0.0887229, -0.684586, 1.0]], ['2, k, 14', [-0.0915519, -0.984612, 1.0]], ['2, k, 15', [-0.120448, -1.06859, 1.0]], ['2, k, 16', [0.060798, -0.340114, 1.0]], ['2, k, 17', [0.110574, -0.66677, 1.0]], ['2, k, 18', [0.135225, -1.03115, 1.0]], ['2, k, 19', [0.139969, -1.08172, 1.0]], ['2, k, 20', [-0.0274885, 0.215931, 1.0]], ['2, k, 21', [0.296495, 0.118397, 1.0]], ['2, k, 22', [0.233267, 0.0718856, 1.0]], ['2, k, 23', [0.567526, 0.242307, 1.0]], ['2, k, 24', [0.523922, 0.225637, 1.0]]]
[['2, k, 0', [0.0258624, -0.347177, 1.0]], ['2, k, 1', [-0.00462337, -0.0235749, 1.0]], ['2, k, 2', [-0.0342929, 0.292129, 1.0]], ['2, k, 3', [-0.0420955, 0.407375, 1.0]], ['2, k, 4', [-0.0792281, 0.176874, 1.0]], ['2, k, 5', [0.150316, 0.117171, 1.0]], ['2, k, 6', [0.168076, 0.117045, 1.0]], ['2, k, 7', [0.23215, 0.117736, 1.0]], ['2, k, 8', [0.0985564, 0.220044, 1.0]], ['2, k, 9', [0.332547, 0.209591, 1.0]], ['2, k, 10', [0.517085, 0.218787, 1.0]], ['2, k, 11', [0.528553, 0.231353, 1.0]], ['2, k, 12', [-0.0100176, -0.345111, 1.0]], ['2, k, 13', [-0.0890147, -0.685173, 1.0]], ['2, k, 14', [-0.0915544, -0.984583, 1.0]], ['2, k, 15', [-0.12027, -1.06834, 1.0]], ['2, k, 16', [0.0582328, -0.340579, 1.0]], ['2, k, 17', [0.109691, -0.685574, 1.0]], ['2, k, 18', [0.134937, -1.02958, 1.0]], ['2, k, 19', [0.138405, -1.08126, 1.0]], ['2, k, 20', [-0.0271011, 0.214532, 1.0]], ['2, k, 21', [0.297779, 0.113791, 1.0]], ['2, k, 22', [0.227166, 0.0719367, 1.0]], ['2, k, 23', [0.563177, 0.242498, 1.0]], ['2, k, 24', [0.520487, 0.253231, 1.0]]]
[['2, k, 0', [0.0254494, -0.347365, 1.0]], ['2, k, 1', [-0.00501904, -0.023735, 1.0]], ['2, k, 2', [-0.0345113, 0.291967, 1.0]], ['2, k, 3', [-0.0428674, 0.407136, 1.0]], ['2, k, 4', [-0.0785176, 0.176819, 1.0]], ['2, k, 5', [0.151237, 0.116033, 1.0]], ['2, k, 6', [0.166213, 0.116021, 1.0]], ['2, k, 7', [0.230487, 0.117262, 1.0]], ['2, k, 8', [0.0955544, 0.222116, 1.0]], ['2, k, 9', [0.331067, 0.206776, 1.0]], ['2, k, 10', [0.514838, 0.218131, 1.0]], ['2, k, 11', [0.527693, 0.230796, 1.0]], ['2, k, 12', [-0.0100449, -0.345167, 1.0]], ['2, k, 13', [-0.0892859, -0.685432, 1.0]], ['2, k, 14', [-0.0909644, -0.984978, 1.0]], ['2, k, 15', [-0.120099, -1.06819, 1.0]], ['2, k, 16', [0.0572977, -0.340794, 1.0]], ['2, k, 17', [0.110581, -0.669441, 1.0]], ['2, k, 18', [0.134839, -1.02914, 1.0]], ['2, k, 19', [0.139959, -1.0812, 1.0]], ['2, k, 20', [-0.0273581, 0.214358, 1.0]], ['2, k, 21', [0.296473, 0.115272, 1.0]], ['2, k, 22', [0.234994, 0.0717453, 1.0]], ['2, k, 23', [0.574714, 0.237218, 1.0]], ['2, k, 24', [0.522528, 0.252812, 1.0]]]
[['2, k, 0', [0.0250526, -0.347438, 1.0]], ['2, k, 1', [-0.00505067, -0.0237244, 1.0]], ['2, k, 2', [-0.0343392, 0.292012, 1.0]], ['2, k, 3', [-0.0429356, 0.40724, 1.0]], ['2, k, 4', [-0.0781439, 0.175898, 1.0]], ['2, k, 5', [0.151655, 0.114979, 1.0]], ['2, k, 6', [0.165277, 0.115084, 1.0]], ['2, k, 7', [0.229778, 0.11673, 1.0]], ['2, k, 8', [0.0946292, 0.223628, 1.0]], ['2, k, 9', [0.261478, 0.201993, 1.0]], ['2, k, 10', [0.490965, 0.216069, 1.0]], ['2, k, 11', [0.518657, 0.226734, 1.0]], ['2, k, 12', [-0.0102139, -0.345072, 1.0]], ['2, k, 13', [-0.0897701, -0.686193, 1.0]], ['2, k, 14', [-0.0909848, -0.984242, 1.0]], ['2, k, 15', [-0.119913, -1.06761, 1.0]], ['2, k, 16', [0.0569521, -0.340801, 1.0]], ['2, k, 17', [0.0982218, -0.707052, 1.0]], ['2, k, 18', [0.131927, -1.00354, 1.0]], ['2, k, 19', [0.138972, -1.07349, 1.0]], ['2, k, 20', [-0.0272514, 0.214389, 1.0]], ['2, k, 21', [0.297536, 0.110257, 1.0]], ['2, k, 22', [0.225629, 0.071204, 1.0]], ['2, k, 23', [0.55892, 0.240416, 1.0]], ['2, k, 24', [0.52095, 0.247219, 1.0]]]
[['2, k, 0', [0.0263664, -0.34479, 1.0]], ['2, k, 1', [-0.00481046, -0.023144, 1.0]], ['2, k, 2', [-0.0343677, 0.291987, 1.0]], ['2, k, 3', [-0.0434415, 0.407073, 1.0]], ['2, k, 4', [-0.0781292, 0.175893, 1.0]], ['2, k, 5', [0.154009, 0.114464, 1.0]], ['2, k, 6', [0.333813, 0.1258, 1.0]], ['2, k, 7', [0.395627, 0.0979161, 1.0]], ['2, k, 8', [0.0946351, 0.22333, 1.0]], ['2, k, 9', [0.332425, 0.207592, 1.0]], ['2, k, 10', [0.517571, 0.217075, 1.0]], ['2, k, 11', [0.527375, 0.226567, 1.0]], ['2, k, 12', [-0.00733597, -0.341288, 1.0]], ['2, k, 13', [-0.0920273, -0.67683, 1.0]], ['2, k, 14', [-0.0909178, -0.986043, 1.0]], ['2, k, 15', [-0.120264, -1.06912, 1.0]], ['2, k, 16', [0.0579758, -0.338022, 1.0]], ['2, k, 17', [0.100294, -0.706511, 1.0]], ['2, k, 18', [0.131551, -1.00221, 1.0]], ['2, k, 19', [0.13913, -1.07549, 1.0]], ['2, k, 20', [-0.0272533, 0.214398, 1.0]], ['2, k, 21', [0.458626, 0.104263, 1.0]], ['2, k, 22', [0.38868, 0.0778654, 1.0]], ['2, k, 23', [0.572085, 0.236133, 1.0]], ['2, k, 24', [0.527972, 0.237241, 1.0]]]
[['2, k, 0', [0.0274179, -0.342563, 1.0]], ['2, k, 1', [-0.00409379, -0.0213458, 1.0]], ['2, k, 2', [-0.0341236, 0.292826, 1.0]], ['2, k, 3', [-0.0436463, 0.40702, 1.0]], ['2, k, 4', [-0.0781268, 0.175926, 1.0]], ['2, k, 5', [0.153996, 0.114398, 1.0]], ['2, k, 6', [0.32771, 0.142975, 1.0]], ['2, k, 7', [0.381814, 0.0964449, 1.0]], ['2, k, 8', [0.0957673, 0.2228, 1.0]], ['2, k, 9', [0.268486, 0.206244, 1.0]], ['2, k, 10', [0.489598, 0.215153, 1.0]], ['2, k, 11', [0.519729, 0.222759, 1.0]], ['2, k, 12', [-0.00591865, -0.339187, 1.0]], ['2, k, 13', [-0.0923057, -0.668915, 1.0]], ['2, k, 14', [-0.0908852, -0.985942, 1.0]], ['2, k, 15', [-0.12088, -1.06874, 1.0]], ['2, k, 16', [0.0590101, -0.335389, 1.0]], ['2, k, 17', [0.109424, -0.690757, 1.0]], ['2, k, 18', [0.135041, -1.03193, 1.0]], ['2, k, 19', [0.140101, -1.08173, 1.0]], ['2, k, 20', [-0.0268901, 0.215455, 1.0]], ['2, k, 21', [0.446744, 0.103893, 1.0]], ['2, k, 22', [0.374045, 0.0757551, 1.0]], ['2, k, 23', [0.568212, 0.234537, 1.0]], ['2, k, 24', [0.523169, 0.207322, 1.0]]]
[['2, k, 0', [0.0274043, -0.343992, 1.0]], ['2, k, 1', [-0.004026, -0.022126, 1.0]], ['2, k, 2', [-0.0340518, 0.292122, 1.0]], ['2, k, 3', [-0.0436742, 0.407118, 1.0]], ['2, k, 4', [-0.0784357, 0.175364, 1.0]], ['2, k, 5', [0.150299, 0.107878, 1.0]], ['2, k, 6', [0.359829, 0.0942202, 1.0]], ['2, k, 7', [0.429818, 0.101437, 1.0]], ['2, k, 8', [0.0881744, 0.221965, 1.0]], ['2, k, 9', [0.259005, 0.206933, 1.0]], ['2, k, 10', [0.490946, 0.214199, 1.0]], ['2, k, 11', [0.5233, 0.219999, 1.0]], ['2, k, 12', [-0.00589044, -0.340998, 1.0]], ['2, k, 13', [-0.0929295, -0.667569, 1.0]], ['2, k, 14', [-0.0908455, -0.986742, 1.0]], ['2, k, 15', [-0.121599, -1.06913, 1.0]], ['2, k, 16', [0.0590896, -0.336414, 1.0]], ['2, k, 17', [0.109491, -0.6899, 1.0]], ['2, k, 18', [0.13507, -1.03147, 1.0]], ['2, k, 19', [0.140675, -1.08146, 1.0]], ['2, k, 20', [-0.0268044, 0.214771, 1.0]], ['2, k, 21', [0.490758, 0.114592, 1.0]], ['2, k, 22', [0.467247, 0.0879402, 1.0]], ['2, k, 23', [0.578262, 0.230747, 1.0]], ['2, k, 24', [0.524887, 0.206839, 1.0]]]
[['2, k, 0', [0.0261427, -0.345602, 1.0]], ['2, k, 1', [-0.0044236, -0.022507, 1.0]], ['2, k, 2', [-0.0342537, 0.292146, 1.0]], ['2, k, 3', [-0.0437101, 0.40724, 1.0]], ['2, k, 4', [-0.0790694, 0.176706, 1.0]], ['2, k, 5', [0.148557, 0.108698, 1.0]], ['2, k, 6', [0.326004, 0.101449, 1.0]], ['2, k, 7', [0.389613, 0.0964227, 1.0]], ['2, k, 8', [0.0812309, 0.222566, 1.0]], ['2, k, 9', [0.254854, 0.193155, 1.0]], ['2, k, 10', [0.495166, 0.212536, 1.0]], ['2, k, 11', [0.531152, 0.217975, 1.0]], ['2, k, 12', [-0.00704151, -0.342437, 1.0]], ['2, k, 13', [-0.0929429, -0.665893, 1.0]], ['2, k, 14', [-0.0908873, -0.9864, 1.0]], ['2, k, 15', [-0.121862, -1.06873, 1.0]], ['2, k, 16', [0.0579446, -0.338064, 1.0]], ['2, k, 17', [0.109503, -0.690053, 1.0]], ['2, k, 18', [0.135157, -1.03126, 1.0]], ['2, k, 19', [0.143313, -1.08296, 1.0]], ['2, k, 20', [-0.0270262, 0.21469, 1.0]], ['2, k, 21', [0.448845, 0.102265, 1.0]], ['2, k, 22', [0.369204, 0.0740264, 1.0]], ['2, k, 23', [0.590801, 0.220197, 1.0]], ['2, k, 24', [0.537426, 0.232588, 1.0]]]
[['2, k, 0', [0.0271232, -0.347325, 1.0]], ['2, k, 1', [-0.0039482, -0.0233482, 1.0]], ['2, k, 2', [-0.034039, 0.291772, 1.0]], ['2, k, 3', [-0.0438088, 0.407568, 1.0]], ['2, k, 4', [-0.0799112, 0.175368, 1.0]], ['2, k, 5', [0.14701, 0.11038, 1.0]], ['2, k, 6', [0.356163, 0.0929952, 1.0]], ['2, k, 7', [0.426846, 0.102215, 1.0]], ['2, k, 8', [0.0829844, 0.222191, 1.0]], ['2, k, 9', [0.325755, 0.199713, 1.0]], ['2, k, 10', [0.507436, 0.210577, 1.0]], ['2, k, 11', [0.534415, 0.216818, 1.0]], ['2, k, 12', [-0.00638644, -0.344417, 1.0]], ['2, k, 13', [-0.0933343, -0.665753, 1.0]], ['2, k, 14', [-0.0909224, -0.986432, 1.0]], ['2, k, 15', [-0.121403, -1.06889, 1.0]], ['2, k, 16', [0.0593976, -0.339609, 1.0]], ['2, k, 17', [0.110412, -0.707021, 1.0]], ['2, k, 18', [0.13534, -1.03234, 1.0]], ['2, k, 19', [0.141589, -1.08248, 1.0]], ['2, k, 20', [-0.0267231, 0.214201, 1.0]], ['2, k, 21', [0.482998, 0.111033, 1.0]], ['2, k, 22', [0.476384, 0.0990285, 1.0]], ['2, k, 23', [0.590036, 0.217318, 1.0]], ['2, k, 24', [0.54207, 0.232105, 1.0]]]
[['2, k, 0', [0.0271382, -0.348928, 1.0]], ['2, k, 1', [-0.00402496, -0.0239151, 1.0]], ['2, k, 2', [-0.0342312, 0.291891, 1.0]], ['2, k, 3', [-0.0438287, 0.407632, 1.0]], ['2, k, 4', [-0.0809042, 0.177067, 1.0]], ['2, k, 5', [0.107874, 0.111556, 1.0]], ['2, k, 6', [0.34912, 0.0911752, 1.0]], ['2, k, 7', [0.429139, 0.10377, 1.0]], ['2, k, 8', [0.0870128, 0.220863, 1.0]], ['2, k, 9', [0.334247, 0.195457, 1.0]], ['2, k, 10', [0.516117, 0.208186, 1.0]], ['2, k, 11', [0.539914, 0.214936, 1.0]], ['2, k, 12', [-0.0071158, -0.346438, 1.0]], ['2, k, 13', [-0.0941271, -0.665311, 1.0]], ['2, k, 14', [-0.0909346, -0.986474, 1.0]], ['2, k, 15', [-0.121324, -1.06896, 1.0]], ['2, k, 16', [0.060914, -0.342526, 1.0]], ['2, k, 17', [0.110302, -0.696724, 1.0]], ['2, k, 18', [0.13534, -1.03036, 1.0]], ['2, k, 19', [0.143112, -1.08216, 1.0]], ['2, k, 20', [-0.0268691, 0.214151, 1.0]], ['2, k, 21', [0.483103, 0.108322, 1.0]], ['2, k, 22', [0.466189, 0.0956707, 1.0]], ['2, k, 23', [0.591286, 0.22354, 1.0]], ['2, k, 24', [0.54745, 0.2293, 1.0]]]
[['2, k, 0', [0.0265397, -0.349826, 1.0]], ['2, k, 1', [-0.00437013, -0.0244879, 1.0]], ['2, k, 2', [-0.0343749, 0.291669, 1.0]], ['2, k, 3', [-0.0439711, 0.408185, 1.0]], ['2, k, 4', [-0.0815994, 0.177271, 1.0]], ['2, k, 5', [0.10488, 0.114465, 1.0]], ['2, k, 6', [0.343669, 0.0903141, 1.0]], ['2, k, 7', [0.420426, 0.103358, 1.0]], ['2, k, 8', [0.0848737, 0.221611, 1.0]], ['2, k, 9', [0.333511, 0.194668, 1.0]], ['2, k, 10', [0.51831, 0.205528, 1.0]], ['2, k, 11', [0.541688, 0.212705, 1.0]], ['2, k, 12', [-0.00984749, -0.349857, 1.0]], ['2, k, 13', [-0.0946271, -0.663852, 1.0]], ['2, k, 14', [-0.0909374, -0.986448, 1.0]], ['2, k, 15', [-0.121231, -1.06898, 1.0]], ['2, k, 16', [0.0597184, -0.343857, 1.0]], ['2, k, 17', [0.110886, -0.693347, 1.0]], ['2, k, 18', [0.135025, -1.02872, 1.0]], ['2, k, 19', [0.143452, -1.08113, 1.0]], ['2, k, 20', [-0.0270786, 0.213802, 1.0]], ['2, k, 21', [0.473878, 0.109566, 1.0]], ['2, k, 22', [0.454098, 0.0944578, 1.0]], ['2, k, 23', [0.5901, 0.225276, 1.0]], ['2, k, 24', [0.556633, 0.237513, 1.0]]]
[['2, k, 0', [0.0265427, -0.350199, 1.0]], ['2, k, 1', [-0.00495171, -0.0249449, 1.0]], ['2, k, 2', [-0.0359217, 0.291402, 1.0]], ['2, k, 3', [-0.0438973, 0.408973, 1.0]], ['2, k, 4', [-0.083499, 0.179124, 1.0]], ['2, k, 5', [0.102366, 0.116348, 1.0]], ['2, k, 6', [0.157254, 0.116482, 1.0]], ['2, k, 7', [0.215131, 0.11012, 1.0]], ['2, k, 8', [0.0851999, 0.222059, 1.0]], ['2, k, 9', [0.336006, 0.193179, 1.0]], ['2, k, 10', [0.523132, 0.20353, 1.0]], ['2, k, 11', [0.551214, 0.212188, 1.0]], ['2, k, 12', [-0.00985333, -0.350075, 1.0]], ['2, k, 13', [-0.0954292, -0.663541, 1.0]], ['2, k, 14', [-0.0909986, -0.986086, 1.0]], ['2, k, 15', [-0.120854, -1.06898, 1.0]], ['2, k, 16', [0.0606906, -0.343532, 1.0]], ['2, k, 17', [0.110727, -0.663162, 1.0]], ['2, k, 18', [0.135279, -1.02904, 1.0]], ['2, k, 19', [0.144236, -1.08274, 1.0]], ['2, k, 20', [-0.0283438, 0.213492, 1.0]], ['2, k, 21', [0.281192, 0.0977225, 1.0]], ['2, k, 22', [0.20722, 0.0672406, 1.0]], ['2, k, 23', [0.60555, 0.213473, 1.0]], ['2, k, 24', [0.558524, 0.224118, 1.0]]]
