[['2, k, 0', [0.00774603, -0.367162, 1.0]], ['2, k, 1', [-0.00242396, -0.036195, 1.0]], ['2, k, 2', [-0.0123672, 0.287909, 1.0]], ['2, k, 3', [-0.00955456, 0.420052, 1.0]], ['2, k, 4', [-0.163598, 0.223145, 1.0]], ['2, k, 5', [-0.242984, 0.0895268, 1.0]], ['2, k, 6', [-0.199887, 0.00260896, 1.0]], ['2, k, 7', [-0.189481, -0.0455284, 1.0]], ['2, k, 8', [0.137722, 0.184707, 1.0]], ['2, k, 9', [0.209422, 0.0515829, 1.0]], ['2, k, 10', [0.208035, -0.0628169, 1.0]], ['2, k, 11', [0.180637, -0.101705, 1.0]], ['2, k, 12', [-0.0609171, -0.354088, 1.0]], ['2, k, 13', [-0.341143, -0.48622, 1.0]], ['2, k, 14', [-0.327101, -0.874984, 1.0]], ['2, k, 15', [-0.264876, -0.978335, 1.0]], ['2, k, 16', [0.0762141, -0.371511, 1.0]], ['2, k, 17', [0.0759785, -0.695879, 1.0]], ['2, k, 18', [0.10176, -1.08705, 1.0]], ['2, k, 19', [0.152969, -1.17408, 1.0]], ['2, k, 20', [-0.00991359, 0.207838, 1.0]], ['2, k, 21', [-0.164879, -0.0860796, 1.0]], ['2, k, 22', [-0.160059, -0.0534596, 1.0]], ['2, k, 23', [0.181916, -0.138979, 1.0]], ['2, k, 24', [0.209896, -0.128743, 1.0]]]
[['2, k, 0', [-0.0053762, -0.354311, 1.0]], ['2, k, 1', [-0.0113711, -0.0358771, 1.0]], ['2, k, 2', [-0.0181349, 0.280133, 1.0]], ['2, k, 3', [-0.00786725, 0.407853, 1.0]], ['2, k, 4', [-0.151419, 0.186903, 1.0]], ['2, k, 5', [-0.232877, 0.296322, 1.0]], ['2, k, 6', [-0.169716, 0.407539, 1.0]], ['2, k, 7', [-0.140509, 0.475531, 1.0]], ['2, k, 8', [0.116341, 0.206085, 1.0]], ['2, k, 9', [0.218124, 0.273314, 1.0]], ['2, k, 10', [0.196528, 0.370858, 1.0]], ['2, k, 11', [0.170519, 0.439014, 1.0]], ['2, k, 12', [-0.0728556, -0.352285, 1.0]], ['2, k, 13', [-0.118115, -0.807594, 1.0]], ['2, k, 14', [-0.129347, -1.19601, 1.0]], ['2, k, 15', [-0.207397, -1.26465, 1.0]], ['2, k, 16', [0.0625654, -0.347155, 1.0]], ['2, k, 17', [0.089314, -0.815273, 1.0]], ['2, k, 18', [0.110252, -1.20925, 1.0]], ['2, k, 19', [0.0950605, -1.26351, 1.0]], ['2, k, 20', [-0.0157546, 0.20246, 1.0]], ['2, k, 21', [-0.127172, 0.531468, 1.0]], ['2, k, 22', [-0.0852258, 0.429969, 1.0]], ['2, k, 23', [0.171331, 0.483451, 1.0]], ['2, k, 24', [0.108176, 0.417313, 1.0]]]
[['2, k, 0', [-0.0053232, -0.352694, 1.0]], ['2, k, 1', [-0.0109826, -0.0350808, 1.0]], ['2, k, 2', [-0.0171778, 0.27991, 1.0]], ['2, k, 3', [-0.00787487, 0.407937, 1.0]], ['2, k, 4', [-0.150943, 0.189369, 1.0]], ['2, k, 5', [-0.232823, 0.303077, 1.0]], ['2, k, 6', [-0.169926, 0.433856, 1.0]], ['2, k, 7', [-0.142076, 0.514031, 1.0]], ['2, k, 8', [0.119101, 0.205246, 1.0]], ['2, k, 9', [0.213199, 0.283165, 1.0]], ['2, k, 10', [0.191595, 0.424343, 1.0]], ['2, k, 11', [0.167269, 0.48206, 1.0]], ['2, k, 12', [-0.0725466, -0.350117, 1.0]], ['2, k, 13', [-0.129255, -0.854629, 1.0]], ['2, k, 14', [-0.125154, -1.22382, 1.0]], ['2, k, 15', [-0.156737, -1.26353, 1.0]], ['2, k, 16', [0.0623872, -0.346151, 1.0]], ['2, k, 17', [0.0894155, -0.815248, 1.0]], ['2, k, 18', [0.112841, -1.21164, 1.0]], ['2, k, 19', [0.0898741, -1.27065, 1.0]], ['2, k, 20', [-0.0152475, 0.202453, 1.0]], ['2, k, 21', [-0.130199, 0.573822, 1.0]], ['2, k, 22', [-0.0901597, 0.468048, 1.0]], ['2, k, 23', [0.153787, 0.527266, 1.0]], ['2, k, 24', [0.10029, 0.458535, 1.0]]]
[['2, k, 0', [-0.00490459, -0.351117, 1.0]], ['2, k, 1', [-0.0106229, -0.0338549, 1.0]], ['2, k, 2', [-0.0169798, 0.280029, 1.0]], ['2, k, 3', [-0.0078737, 0.407782, 1.0]], ['2, k, 4', [-0.151046, 0.189444, 1.0]], ['2, k, 5', [-0.230986, 0.324759, 1.0]], ['2, k, 6', [-0.165918, 0.475746, 1.0]], ['2, k, 7', [-0.142652, 0.551521, 1.0]], ['2, k, 8', [0.121158, 0.204118, 1.0]], ['2, k, 9', [0.213099, 0.318027, 1.0]], ['2, k, 10', [0.184504, 0.465661, 1.0]], ['2, k, 11', [0.16042, 0.521588, 1.0]], ['2, k, 12', [-0.0725184, -0.348477, 1.0]], ['2, k, 13', [-0.129838, -0.858319, 1.0]], ['2, k, 14', [-0.125789, -1.22307, 1.0]], ['2, k, 15', [-0.098999, -1.27637, 1.0]], ['2, k, 16', [0.0631336, -0.344814, 1.0]], ['2, k, 17', [0.0897997, -0.815368, 1.0]], ['2, k, 18', [0.112969, -1.21166, 1.0]], ['2, k, 19', [0.138018, -1.2786, 1.0]], ['2, k, 20', [-0.0150433, 0.202702, 1.0]], ['2, k, 21', [-0.134967, 0.614553, 1.0]], ['2, k, 22', [-0.0837959, 0.507051, 1.0]], ['2, k, 23', [0.152788, 0.573888, 1.0]], ['2, k, 24', [0.101213, 0.490124, 1.0]]]
[['2, k, 0', [-0.00614033, -0.347077, 1.0]], ['2, k, 1', [-0.0111026, -0.0324218, 1.0]], ['2, k, 2', [-0.0169744, 0.279771, 1.0]], ['2, k, 3', [-0.00804167, 0.40736, 1.0]], ['2, k, 4', [-0.153138, 0.198159, 1.0]], ['2, k, 5', [-0.229834, 0.347192, 1.0]], ['2, k, 6', [-0.163426, 0.518701, 1.0]], ['2, k, 7', [-0.143614, 0.582082, 1.0]], ['2, k, 8', [0.121576, 0.204223, 1.0]], ['2, k, 9', [0.211537, 0.325496, 1.0]], ['2, k, 10', [0.183644, 0.487305, 1.0]], ['2, k, 11', [0.157989, 0.561746, 1.0]], ['2, k, 12', [-0.0739015, -0.343967, 1.0]], ['2, k, 13', [-0.125224, -0.819872, 1.0]], ['2, k, 14', [-0.129888, -1.19986, 1.0]], ['2, k, 15', [-0.0969897, -1.27482, 1.0]], ['2, k, 16', [0.0619792, -0.341446, 1.0]], ['2, k, 17', [0.0898661, -0.81586, 1.0]], ['2, k, 18', [0.114597, -1.21369, 1.0]], ['2, k, 19', [0.0715942, -1.26758, 1.0]], ['2, k, 20', [-0.0151537, 0.202674, 1.0]], ['2, k, 21', [-0.124257, 0.641617, 1.0]], ['2, k, 22', [-0.0895069, 0.537414, 1.0]], ['2, k, 23', [0.15141, 0.612842, 1.0]], ['2, k, 24', [0.0837172, 0.53187, 1.0]]]
[['2, k, 0', [-0.00474302, -0.340617, 1.0]], ['2, k, 1', [-0.0103159, -0.0293451, 1.0]], ['2, k, 2', [-0.0166797, 0.279923, 1.0]], ['2, k, 3', [-0.00792996, 0.407278, 1.0]], ['2, k, 4', [-0.152892, 0.199194, 1.0]], ['2, k, 5', [-0.22914, 0.353549, 1.0]], ['2, k, 6', [-0.162249, 0.53639, 1.0]], ['2, k, 7', [-0.145931, 0.622284, 1.0]], ['2, k, 8', [0.121929, 0.216468, 1.0]], ['2, k, 9', [0.210326, 0.337486, 1.0]], ['2, k, 10', [0.174193, 0.53508, 1.0]], ['2, k, 11', [0.154514, 0.596749, 1.0]], ['2, k, 12', [-0.0721933, -0.336917, 1.0]], ['2, k, 13', [-0.0962408, -0.709009, 1.0]], ['2, k, 14', [-0.130263, -1.20505, 1.0]], ['2, k, 15', [-0.225463, -1.26535, 1.0]], ['2, k, 16', [0.0629647, -0.335918, 1.0]], ['2, k, 17', [0.0897964, -0.815371, 1.0]], ['2, k, 18', [0.114808, -1.21061, 1.0]], ['2, k, 19', [0.10822, -1.27951, 1.0]], ['2, k, 20', [-0.0147908, 0.203209, 1.0]], ['2, k, 21', [-0.124403, 0.685658, 1.0]], ['2, k, 22', [-0.0963772, 0.567955, 1.0]], ['2, k, 23', [0.143313, 0.651986, 1.0]], ['2, k, 24', [0.0865588, 0.56481, 1.0]]]
[['2, k, 0', [-0.00647127, -0.337216, 1.0]], ['2, k, 1', [-0.0109138, -0.0281093, 1.0]], ['2, k, 2', [-0.0166513, 0.279585, 1.0]], ['2, k, 3', [-0.00798375, 0.407007, 1.0]], ['2, k, 4', [-0.152123, 0.204406, 1.0]], ['2, k, 5', [-0.229519, 0.364848, 1.0]], ['2, k, 6', [-0.167121, 0.55921, 1.0]], ['2, k, 7', [-0.149577, 0.640749, 1.0]], ['2, k, 8', [0.121208, 0.218353, 1.0]], ['2, k, 9', [0.208842, 0.346553, 1.0]], ['2, k, 10', [0.176702, 0.555425, 1.0]], ['2, k, 11', [0.149956, 0.631118, 1.0]], ['2, k, 12', [-0.0749701, -0.332078, 1.0]], ['2, k, 13', [-0.0944098, -0.703323, 1.0]], ['2, k, 14', [-0.129817, -1.20125, 1.0]], ['2, k, 15', [-0.143763, -1.2408, 1.0]], ['2, k, 16', [0.0620021, -0.333723, 1.0]], ['2, k, 17', [0.0898586, -0.815042, 1.0]], ['2, k, 18', [0.11395, -1.21032, 1.0]], ['2, k, 19', [0.109785, -1.28057, 1.0]], ['2, k, 20', [-0.0149159, 0.203227, 1.0]], ['2, k, 21', [-0.136049, 0.709277, 1.0]], ['2, k, 22', [-0.0947084, 0.599463, 1.0]], ['2, k, 23', [0.141181, 0.685203, 1.0]], ['2, k, 24', [0.0807396, 0.59353, 1.0]]]
[['2, k, 0', [-0.00695855, -0.335154, 1.0]], ['2, k, 1', [-0.00991911, -0.0262445, 1.0]], ['2, k, 2', [-0.0130097, 0.280219, 1.0]], ['2, k, 3', [-0.00773809, 0.406903, 1.0]], ['2, k, 4', [-0.152235, 0.209043, 1.0]], ['2, k, 5', [-0.228909, 0.387765, 1.0]], ['2, k, 6', [-0.168119, 0.592525, 1.0]], ['2, k, 7', [-0.154524, 0.664989, 1.0]], ['2, k, 8', [0.124277, 0.213466, 1.0]], ['2, k, 9', [0.2059, 0.372262, 1.0]], ['2, k, 10', [0.173105, 0.588894, 1.0]], ['2, k, 11', [0.149124, 0.660524, 1.0]], ['2, k, 12', [-0.0755602, -0.32988, 1.0]], ['2, k, 13', [-0.0978395, -0.700772, 1.0]], ['2, k, 14', [-0.130051, -1.1999, 1.0]], ['2, k, 15', [-0.0977173, -1.2666, 1.0]], ['2, k, 16', [0.0616723, -0.332046, 1.0]], ['2, k, 17', [0.0903738, -0.815043, 1.0]], ['2, k, 18', [0.113788, -1.20888, 1.0]], ['2, k, 19', [0.125085, -1.26277, 1.0]], ['2, k, 20', [-0.0122417, 0.204289, 1.0]], ['2, k, 21', [-0.136629, 0.736052, 1.0]], ['2, k, 22', [-0.0989554, 0.622554, 1.0]], ['2, k, 23', [0.132398, 0.715586, 1.0]], ['2, k, 24', [0.0814257, 0.622431, 1.0]]]
[['2, k, 0', [-0.00813357, -0.328995, 1.0]], ['2, k, 1', [-0.0094007, -0.0230097, 1.0]], ['2, k, 2', [-0.0117243, 0.280822, 1.0]], ['2, k, 3', [-0.00761627, 0.406719, 1.0]], ['2, k, 4', [-0.153299, 0.215428, 1.0]], ['2, k, 5', [-0.23032, 0.394892, 1.0]], ['2, k, 6', [-0.173624, 0.617374, 1.0]], ['2, k, 7', [-0.157785, 0.693643, 1.0]], ['2, k, 8', [0.123967, 0.218158, 1.0]], ['2, k, 9', [0.204692, 0.380578, 1.0]], ['2, k, 10', [0.172617, 0.609863, 1.0]], ['2, k, 11', [0.146882, 0.683143, 1.0]], ['2, k, 12', [-0.0767514, -0.323024, 1.0]], ['2, k, 13', [-0.0953231, -0.693561, 1.0]], ['2, k, 14', [-0.131495, -1.1938, 1.0]], ['2, k, 15', [-0.125632, -1.27175, 1.0]], ['2, k, 16', [0.0605653, -0.326687, 1.0]], ['2, k, 17', [0.0904683, -0.814757, 1.0]], ['2, k, 18', [0.113736, -1.20965, 1.0]], ['2, k, 19', [0.134103, -1.26793, 1.0]], ['2, k, 20', [-0.011139, 0.205366, 1.0]], ['2, k, 21', [-0.145661, 0.762354, 1.0]], ['2, k, 22', [-0.0977561, 0.654647, 1.0]], ['2, k, 23', [0.130741, 0.742678, 1.0]], ['2, k, 24', [0.0816446, 0.646346, 1.0]]]
[['2, k, 0', [-0.00855778, -0.328306, 1.0]], ['2, k, 1', [-0.00959316, -0.021938, 1.0]], ['2, k, 2', [-0.0114594, 0.281326, 1.0]], ['2, k, 3', [-0.00768032, 0.406549, 1.0]], ['2, k, 4', [-0.152951, 0.212983, 1.0]], ['2, k, 5', [-0.230736, 0.395479, 1.0]], ['2, k, 6', [-0.179411, 0.625083, 1.0]], ['2, k, 7', [-0.160341, 0.714412, 1.0]], ['2, k, 8', [0.124914, 0.216097, 1.0]], ['2, k, 9', [0.203551, 0.39133, 1.0]], ['2, k, 10', [0.169049, 0.629644, 1.0]], ['2, k, 11', [0.14476, 0.705187, 1.0]], ['2, k, 12', [-0.0772555, -0.322315, 1.0]], ['2, k, 13', [-0.0984677, -0.693402, 1.0]], ['2, k, 14', [-0.130309, -1.19432, 1.0]], ['2, k, 15', [-0.125933, -1.27123, 1.0]], ['2, k, 16', [0.0602514, -0.326131, 1.0]], ['2, k, 17', [0.0905435, -0.816129, 1.0]], ['2, k, 18', [0.114369, -1.20938, 1.0]], ['2, k, 19', [0.0606384, -1.27148, 1.0]], ['2, k, 20', [-0.0109665, 0.206094, 1.0]], ['2, k, 21', [-0.150804, 0.788997, 1.0]], ['2, k, 22', [-0.0999177, 0.683773, 1.0]], ['2, k, 23', [0.129832, 0.768902, 1.0]], ['2, k, 24', [0.0758587, 0.669676, 1.0]]]
[['2, k, 0', [-0.00780572, -0.324107, 1.0]], ['2, k, 1', [-0.00910019, -0.0200958, 1.0]], ['2, k, 2', [-0.0111103, 0.281344, 1.0]], ['2, k, 3', [-0.00785779, 0.406889, 1.0]], ['2, k, 4', [-0.152635, 0.211555, 1.0]], ['2, k, 5', [-0.231563, 0.416346, 1.0]], ['2, k, 6', [-0.179502, 0.655456, 1.0]], ['2, k, 7', [-0.162774, 0.73272, 1.0]], ['2, k, 8', [0.124873, 0.223381, 1.0]], ['2, k, 9', [0.202095, 0.400089, 1.0]], ['2, k, 10', [0.166524, 0.648072, 1.0]], ['2, k, 11', [0.141972, 0.722709, 1.0]], ['2, k, 12', [-0.0763117, -0.318124, 1.0]], ['2, k, 13', [-0.0973241, -0.688521, 1.0]], ['2, k, 14', [-0.130073, -1.19049, 1.0]], ['2, k, 15', [-0.112864, -1.26695, 1.0]], ['2, k, 16', [0.060816, -0.322192, 1.0]], ['2, k, 17', [0.0904718, -0.816068, 1.0]], ['2, k, 18', [0.11362, -1.20831, 1.0]], ['2, k, 19', [0.12492, -1.26779, 1.0]], ['2, k, 20', [-0.0105915, 0.206437, 1.0]], ['2, k, 21', [-0.152016, 0.807164, 1.0]], ['2, k, 22', [-0.101337, 0.706916, 1.0]], ['2, k, 23', [0.130804, 0.790029, 1.0]], ['2, k, 24', [0.073222, 0.693906, 1.0]]]
[['2, k, 0', [-0.00743258, -0.323391, 1.0]], ['2, k, 1', [-0.00880785, -0.0194836, 1.0]], ['2, k, 2', [-0.0108642, 0.281355, 1.0]], ['2, k, 3', [-0.00820385, 0.406923, 1.0]], ['2, k, 4', [-0.152207, 0.210517, 1.0]], ['2, k, 5', [-0.235862, 0.430602, 1.0]], ['2, k, 6', [-0.17894, 0.677654, 1.0]], ['2, k, 7', [-0.165778, 0.757988, 1.0]], ['2, k, 8', [0.124962, 0.22306, 1.0]], ['2, k, 9', [0.201618, 0.408836, 1.0]], ['2, k, 10', [0.16459, 0.664224, 1.0]], ['2, k, 11', [0.138934, 0.741712, 1.0]], ['2, k, 12', [-0.0761888, -0.317968, 1.0]], ['2, k, 13', [-0.096611, -0.68767, 1.0]], ['2, k, 14', [-0.128176, -1.19204, 1.0]], ['2, k, 15', [-0.141581, -1.27266, 1.0]], ['2, k, 16', [0.0615575, -0.320579, 1.0]], ['2, k, 17', [0.0904825, -0.815981, 1.0]], ['2, k, 18', [0.114306, -1.20756, 1.0]], ['2, k, 19', [0.137817, -1.27539, 1.0]], ['2, k, 20', [-0.0103224, 0.206616, 1.0]], ['2, k, 21', [-0.157257, 0.837002, 1.0]], ['2, k, 22', [-0.105192, 0.723492, 1.0]], ['2, k, 23', [0.127087, 0.809393, 1.0]], ['2, k, 24', [0.0762554, 0.708108, 1.0]]]
[['2, k, 0', [-0.00674543, -0.318295, 1.0]], ['2, k, 1', [-0.00773334, -0.0174998, 1.0]], ['2, k, 2', [-0.00937122, 0.281251, 1.0]], ['2, k, 3', [-0.00832624, 0.407364, 1.0]], ['2, k, 4', [-0.151719, 0.210161, 1.0]], ['2, k, 5', [-0.233167, 0.445022, 1.0]], ['2, k, 6', [-0.180114, 0.694154, 1.0]], ['2, k, 7', [-0.168355, 0.77243, 1.0]], ['2, k, 8', [0.1228, 0.233391, 1.0]], ['2, k, 9', [0.200893, 0.416249, 1.0]], ['2, k, 10', [0.159371, 0.679416, 1.0]], ['2, k, 11', [0.136025, 0.755665, 1.0]], ['2, k, 12', [-0.0749486, -0.313639, 1.0]], ['2, k, 13', [-0.0935378, -0.682758, 1.0]], ['2, k, 14', [-0.131475, -1.18625, 1.0]], ['2, k, 15', [-0.0860848, -1.25833, 1.0]], ['2, k, 16', [0.0615812, -0.315087, 1.0]], ['2, k, 17', [0.0904196, -0.815721, 1.0]], ['2, k, 18', [0.114295, -1.20869, 1.0]], ['2, k, 19', [0.11859, -1.27539, 1.0]], ['2, k, 20', [-0.00907998, 0.206981, 1.0]], ['2, k, 21', [-0.158515, 0.85106, 1.0]], ['2, k, 22', [-0.108295, 0.741479, 1.0]], ['2, k, 23', [0.116783, 0.828234, 1.0]], ['2, k, 24', [0.0677964, 0.725334, 1.0]]]
[['2, k, 0', [-0.00682052, -0.317387, 1.0]], ['2, k, 1', [-0.00759411, -0.0171632, 1.0]], ['2, k, 2', [-0.00880611, 0.280709, 1.0]], ['2, k, 3', [-0.0085994, 0.407678, 1.0]], ['2, k, 4', [-0.151383, 0.210005, 1.0]], ['2, k, 5', [-0.228378, 0.451049, 1.0]], ['2, k, 6', [-0.18231, 0.71279, 1.0]], ['2, k, 7', [-0.17128, 0.793723, 1.0]], ['2, k, 8', [0.123472, 0.232095, 1.0]], ['2, k, 9', [0.201746, 0.459306, 1.0]], ['2, k, 10', [0.155473, 0.706462, 1.0]], ['2, k, 11', [0.133141, 0.762555, 1.0]], ['2, k, 12', [-0.0749471, -0.312376, 1.0]], ['2, k, 13', [-0.0960086, -0.681218, 1.0]], ['2, k, 14', [-0.131283, -1.18561, 1.0]], ['2, k, 15', [-0.124119, -1.26738, 1.0]], ['2, k, 16', [0.061456, -0.314466, 1.0]], ['2, k, 17', [0.0906417, -0.81407, 1.0]], ['2, k, 18', [0.114573, -1.20915, 1.0]], ['2, k, 19', [0.0935339, -1.27221, 1.0]], ['2, k, 20', [-0.0086863, 0.206796, 1.0]], ['2, k, 21', [-0.162031, 0.86964, 1.0]], ['2, k, 22', [-0.114504, 0.753355, 1.0]], ['2, k, 23', [0.11837, 0.835123, 1.0]], ['2, k, 24', [0.0718873, 0.734851, 1.0]]]
[['2, k, 0', [-0.0076406, -0.314972, 1.0]], ['2, k, 1', [-0.00839941, -0.0158444, 1.0]], ['2, k, 2', [-0.00959485, 0.280419, 1.0]], ['2, k, 3', [-0.00958096, 0.408368, 1.0]], ['2, k, 4', [-0.151813, 0.218197, 1.0]], ['2, k, 5', [-0.235931, 0.459405, 1.0]], ['2, k, 6', [-0.184164, 0.725036, 1.0]], ['2, k, 7', [-0.173241, 0.800213, 1.0]], ['2, k, 8', [0.123982, 0.230836, 1.0]], ['2, k, 9', [0.204098, 0.440291, 1.0]], ['2, k, 10', [0.157236, 0.71015, 1.0]], ['2, k, 11', [0.133367, 0.789195, 1.0]], ['2, k, 12', [-0.0754668, -0.31086, 1.0]], ['2, k, 13', [-0.0922111, -0.678737, 1.0]], ['2, k, 14', [-0.130156, -1.18379, 1.0]], ['2, k, 15', [-0.100142, -1.26742, 1.0]], ['2, k, 16', [0.0603107, -0.311181, 1.0]], ['2, k, 17', [0.0907385, -0.813858, 1.0]], ['2, k, 18', [0.114123, -1.20779, 1.0]], ['2, k, 19', [0.129871, -1.27599, 1.0]], ['2, k, 20', [-0.00941389, 0.206963, 1.0]], ['2, k, 21', [-0.164256, 0.878004, 1.0]], ['2, k, 22', [-0.114862, 0.773856, 1.0]], ['2, k, 23', [0.1207, 0.861164, 1.0]], ['2, k, 24', [0.063957, 0.753904, 1.0]]]
[['2, k, 0', [-0.00766203, -0.313634, 1.0]], ['2, k, 1', [-0.00813865, -0.0149436, 1.0]], ['2, k, 2', [-0.0089579, 0.280388, 1.0]], ['2, k, 3', [-0.00991986, 0.408727, 1.0]], ['2, k, 4', [-0.151623, 0.21845, 1.0]], ['2, k, 5', [-0.238267, 0.463513, 1.0]], ['2, k, 6', [-0.187635, 0.737878, 1.0]], ['2, k, 7', [-0.177358, 0.814801, 1.0]], ['2, k, 8', [0.12427, 0.23027, 1.0]], ['2, k, 9', [0.203211, 0.439712, 1.0]], ['2, k, 10', [0.157768, 0.716245, 1.0]], ['2, k, 11', [0.133006, 0.801127, 1.0]], ['2, k, 12', [-0.075464, -0.309197, 1.0]], ['2, k, 13', [-0.0919691, -0.677072, 1.0]], ['2, k, 14', [-0.125826, -1.18432, 1.0]], ['2, k, 15', [-0.156066, -1.26455, 1.0]], ['2, k, 16', [0.0602779, -0.310283, 1.0]], ['2, k, 17', [0.0914338, -0.813798, 1.0]], ['2, k, 18', [0.112766, -1.20853, 1.0]], ['2, k, 19', [0.0964966, -1.26953, 1.0]], ['2, k, 20', [-0.00886108, 0.207209, 1.0]], ['2, k, 21', [-0.165126, 0.891413, 1.0]], ['2, k, 22', [-0.12121, 0.782894, 1.0]], ['2, k, 23', [0.11791, 0.874116, 1.0]], ['2, k, 24', [0.0696328, 0.76746, 1.0]]]
[['2, k, 0', [-0.00764767, -0.311464, 1.0]], ['2, k, 1', [-0.00834118, -0.0139608, 1.0]], ['2, k, 2', [-0.00922762, 0.280234, 1.0]], ['2, k, 3', [-0.0103243, 0.408677, 1.0]], ['2, k, 4', [-0.151186, 0.219015, 1.0]], ['2, k, 5', [-0.234761, 0.472434, 1.0]], ['2, k, 6', [-0.189409, 0.747609, 1.0]], ['2, k, 7', [-0.179094, 0.827854, 1.0]], ['2, k, 8', [0.124384, 0.229782, 1.0]], ['2, k, 9', [0.201015, 0.465409, 1.0]], ['2, k, 10', [0.154932, 0.737911, 1.0]], ['2, k, 11', [0.132012, 0.813181, 1.0]], ['2, k, 12', [-0.075337, -0.307332, 1.0]], ['2, k, 13', [-0.0912578, -0.674877, 1.0]], ['2, k, 14', [-0.125822, -1.18312, 1.0]], ['2, k, 15', [-0.133543, -1.2649, 1.0]], ['2, k, 16', [0.0601691, -0.308004, 1.0]], ['2, k, 17', [0.0913182, -0.811987, 1.0]], ['2, k, 18', [0.112923, -1.2084, 1.0]], ['2, k, 19', [0.113298, -1.27005, 1.0]], ['2, k, 20', [-0.00909487, 0.207312, 1.0]], ['2, k, 21', [-0.167296, 0.903189, 1.0]], ['2, k, 22', [-0.122684, 0.799051, 1.0]], ['2, k, 23', [0.118043, 0.887639, 1.0]], ['2, k, 24', [0.0635324, 0.781115, 1.0]]]
[['2, k, 0', [-0.007538, -0.310659, 1.0]], ['2, k, 1', [-0.007876, -0.0130891, 1.0]], ['2, k, 2', [-0.00831429, 0.280545, 1.0]], ['2, k, 3', [-0.0107544, 0.408974, 1.0]], ['2, k, 4', [-0.150876, 0.218936, 1.0]], ['2, k, 5', [-0.238115, 0.474695, 1.0]], ['2, k, 6', [-0.19219, 0.754945, 1.0]], ['2, k, 7', [-0.180874, 0.837061, 1.0]], ['2, k, 8', [0.124353, 0.229369, 1.0]], ['2, k, 9', [0.201331, 0.471743, 1.0]], ['2, k, 10', [0.155217, 0.746666, 1.0]], ['2, k, 11', [0.132316, 0.820599, 1.0]], ['2, k, 12', [-0.075129, -0.306608, 1.0]], ['2, k, 13', [-0.0946305, -0.674562, 1.0]], ['2, k, 14', [-0.127352, -1.18363, 1.0]], ['2, k, 15', [-0.230135, -1.27197, 1.0]], ['2, k, 16', [0.0601861, -0.307193, 1.0]], ['2, k, 17', [0.0912306, -0.811222, 1.0]], ['2, k, 18', [0.112656, -1.2117, 1.0]], ['2, k, 19', [0.124528, -1.27537, 1.0]], ['2, k, 20', [-0.00827198, 0.207822, 1.0]], ['2, k, 21', [-0.170568, 0.912257, 1.0]], ['2, k, 22', [-0.124656, 0.809044, 1.0]], ['2, k, 23', [0.11646, 0.896074, 1.0]], ['2, k, 24', [0.0629308, 0.788508, 1.0]]]
[['2, k, 0', [-0.00820182, -0.306479, 1.0]], ['2, k, 1', [-0.00738291, -0.011542, 1.0]], ['2, k, 2', [-0.00678559, 0.280264, 1.0]], ['2, k, 3', [-0.0109457, 0.409072, 1.0]], ['2, k, 4', [-0.149818, 0.228463, 1.0]], ['2, k, 5', [-0.241808, 0.484661, 1.0]], ['2, k, 6', [-0.194309, 0.763438, 1.0]], ['2, k, 7', [-0.183298, 0.845327, 1.0]], ['2, k, 8', [0.124252, 0.229233, 1.0]], ['2, k, 9', [0.202729, 0.4661, 1.0]], ['2, k, 10', [0.156882, 0.748263, 1.0]], ['2, k, 11', [0.133375, 0.830685, 1.0]], ['2, k, 12', [-0.0753694, -0.301767, 1.0]], ['2, k, 13', [-0.094345, -0.671312, 1.0]], ['2, k, 14', [-0.127963, -1.1811, 1.0]], ['2, k, 15', [-0.158325, -1.27148, 1.0]], ['2, k, 16', [0.0591823, -0.30378, 1.0]], ['2, k, 17', [0.091127, -0.807928, 1.0]], ['2, k, 18', [0.112283, -1.21152, 1.0]], ['2, k, 19', [0.066266, -1.26453, 1.0]], ['2, k, 20', [-0.00707887, 0.208033, 1.0]], ['2, k, 21', [-0.169722, 0.924091, 1.0]], ['2, k, 22', [-0.123254, 0.836828, 1.0]], ['2, k, 23', [0.119557, 0.906728, 1.0]], ['2, k, 24', [0.0718484, 0.796902, 1.0]]]
