[['2, k, 0', [-0.3987996, 0.01954393, 1.0]], ['2, k, 1', [-0.4201595, 0.326582, 1.0]], ['2, k, 2', [-0.4393954, 0.6222332, 1.0]], ['2, k, 3', [-0.4553201, 0.7504457, 1.0]], ['2, k, 4', [-0.6169541, 0.5134902, 1.0]], ['2, k, 5', [-0.7024909, 0.3076212, 1.0]], ['2, k, 6', [-0.6392635, 0.1045204, 1.0]], ['2, k, 7', [-0.5952063, 0.05349055, 1.0]], ['2, k, 8', [-0.2687215, 0.5397591, 1.0]], ['2, k, 9', [-0.1860031, 0.3355862, 1.0]], ['2, k, 10', [-0.126318, 0.1451696, 1.0]], ['2, k, 11', [-0.122521, 0.09268687, 1.0]], ['2, k, 12', [-0.47371, 0.01934789, 1.0]], ['2, k, 13', [-0.464883, -0.346313, 1.0]], ['2, k, 14', [-0.4706342, -0.6543429, 1.0]], ['2, k, 15', [-0.4908313, -0.7266271, 1.0]], ['2, k, 16', [-0.3109899, 0.01890158, 1.0]], ['2, k, 17', [-0.2650513, -0.3871898, 1.0]], ['2, k, 18', [-0.1935053, -0.649354, 1.0]], ['2, k, 19', [-0.1660878, -0.7038057, 1.0]], ['2, k, 20', [-0.4349607, 0.5498719, 1.0]], ['2, k, 21', [-0.558827, -0.05146808, 1.0]], ['2, k, 22', [-0.5306033, 0.09319839, 1.0]], ['2, k, 23', [-0.113309, 0.02513843, 1.0]], ['2, k, 24', [-0.1667837, 0.09850339, 1.0]]]
[['2, k, 0', [-0.3952179, 0.02239161, 1.0]], ['2, k, 1', [-0.4197281, 0.3276197, 1.0]], ['2, k, 2', [-0.4413154, 0.6222759, 1.0]], ['2, k, 3', [-0.4523481, 0.7503966, 1.0]], ['2, k, 4', [-0.6153495, 0.5131341, 1.0]], ['2, k, 5', [-0.7024961, 0.3106983, 1.0]], ['2, k, 6', [-0.6373289, 0.1076495, 1.0]], ['2, k, 7', [-0.6011294, 0.0622159, 1.0]], ['2, k, 8', [-0.2766961, 0.5532023, 1.0]], ['2, k, 9', [-0.1176201, 0.535357, 1.0]], ['2, k, 10', [-0.06617289, 0.6178105, 1.0]], ['2, k, 11', [-0.06236407, 0.6648024, 1.0]], ['2, k, 12', [-0.4709357, 0.02153243, 1.0]], ['2, k, 13', [-0.4645397, -0.3428791, 1.0]], ['2, k, 14', [-0.4707435, -0.6558747, 1.0]], ['2, k, 15', [-0.4899101, -0.7266073, 1.0]], ['2, k, 16', [-0.3062601, 0.02315762, 1.0]], ['2, k, 17', [-0.2727548, -0.3770546, 1.0]], ['2, k, 18', [-0.1915124, -0.6443514, 1.0]], ['2, k, 19', [-0.1634442, -0.7040885, 1.0]], ['2, k, 20', [-0.4363109, 0.5501503, 1.0]], ['2, k, 21', [-0.5719598, -0.03504645, 1.0]], ['2, k, 22', [-0.5359625, 0.09599351, 1.0]], ['2, k, 23', [-0.05104613, 0.7057643, 1.0]], ['2, k, 24', [-0.1092375, 0.6893458, 1.0]]]
[['2, k, 0', [-0.3950669, 0.02324067, 1.0]], ['2, k, 1', [-0.4192951, 0.3282889, 1.0]], ['2, k, 2', [-0.4404483, 0.6228198, 1.0]], ['2, k, 3', [-0.4513398, 0.7505962, 1.0]], ['2, k, 4', [-0.613591, 0.5131873, 1.0]], ['2, k, 5', [-0.7014681, 0.3123559, 1.0]], ['2, k, 6', [-0.63794, 0.1086709, 1.0]], ['2, k, 7', [-0.6086298, 0.07200722, 1.0]], ['2, k, 8', [-0.276287, 0.5534931, 1.0]], ['2, k, 9', [-0.1193953, 0.5547243, 1.0]], ['2, k, 10', [-0.07434624, 0.6678313, 1.0]], ['2, k, 11', [-0.07170725, 0.7177154, 1.0]], ['2, k, 12', [-0.4710552, 0.02281859, 1.0]], ['2, k, 13', [-0.4646723, -0.34134, 1.0]], ['2, k, 14', [-0.4706975, -0.6557753, 1.0]], ['2, k, 15', [-0.4894733, -0.7264827, 1.0]], ['2, k, 16', [-0.3060026, 0.02363697, 1.0]], ['2, k, 17', [-0.2727, -0.3754901, 1.0]], ['2, k, 18', [-0.1913597, -0.6449862, 1.0]], ['2, k, 19', [-0.1634505, -0.7040655, 1.0]], ['2, k, 20', [-0.4355994, 0.5507174, 1.0]], ['2, k, 21', [-0.5745995, -0.05073033, 1.0]], ['2, k, 22', [-0.5494815, 0.1063066, 1.0]], ['2, k, 23', [-0.06268191, 0.7702096, 1.0]], ['2, k, 24', [-0.1238099, 0.7401033, 1.0]]]
[['2, k, 0', [-0.3943698, 0.02463537, 1.0]], ['2, k, 1', [-0.4182008, 0.3295256, 1.0]], ['2, k, 2', [-0.4388765, 0.6238577, 1.0]], ['2, k, 3', [-0.45032, 0.7509525, 1.0]], ['2, k, 4', [-0.6127817, 0.5133454, 1.0]], ['2, k, 5', [-0.7001857, 0.3158873, 1.0]], ['2, k, 6', [-0.6538023, 0.108614, 1.0]], ['2, k, 7', [-0.6200625, 0.09802311, 1.0]], ['2, k, 8', [-0.2760963, 0.5541586, 1.0]], ['2, k, 9', [-0.1226236, 0.5852747, 1.0]], ['2, k, 10', [-0.08257438, 0.7243766, 1.0]], ['2, k, 11', [-0.08138268, 0.7616319, 1.0]], ['2, k, 12', [-0.4703261, 0.02464757, 1.0]], ['2, k, 13', [-0.4643682, -0.3396088, 1.0]], ['2, k, 14', [-0.4710801, -0.6554176, 1.0]], ['2, k, 15', [-0.4891413, -0.7264912, 1.0]], ['2, k, 16', [-0.30546, 0.02447023, 1.0]], ['2, k, 17', [-0.2731509, -0.3735036, 1.0]], ['2, k, 18', [-0.1905864, -0.6463596, 1.0]], ['2, k, 19', [-0.1636217, -0.7041838, 1.0]], ['2, k, 20', [-0.4341791, 0.5518019, 1.0]], ['2, k, 21', [-0.5820193, 0.007363234, 1.0]], ['2, k, 22', [-0.5620284, 0.1587396, 1.0]], ['2, k, 23', [-0.07407083, 0.8146766, 1.0]], ['2, k, 24', [-0.1301535, 0.760433, 1.0]]]
[['2, k, 0', [-0.3931977, 0.02602689, 1.0]], ['2, k, 1', [-0.416732, 0.3302587, 1.0]], ['2, k, 2', [-0.4368635, 0.6239742, 1.0]], ['2, k, 3', [-0.4495623, 0.7512492, 1.0]], ['2, k, 4', [-0.6115974, 0.5136737, 1.0]], ['2, k, 5', [-0.6992366, 0.3180263, 1.0]], ['2, k, 6', [-0.6546033, 0.1103659, 1.0]], ['2, k, 7', [-0.6206649, 0.09743565, 1.0]], ['2, k, 8', [-0.2757547, 0.555016, 1.0]], ['2, k, 9', [-0.1398893, 0.6440374, 1.0]], ['2, k, 10', [-0.08770333, 0.7501828, 1.0]], ['2, k, 11', [-0.09248268, 0.7933911, 1.0]], ['2, k, 12', [-0.469319, 0.02609395, 1.0]], ['2, k, 13', [-0.4652427, -0.3374126, 1.0]], ['2, k, 14', [-0.4710748, -0.6554068, 1.0]], ['2, k, 15', [-0.4889605, -0.726455, 1.0]], ['2, k, 16', [-0.3042924, 0.0255937, 1.0]], ['2, k, 17', [-0.2718382, -0.3673879, 1.0]], ['2, k, 18', [-0.190294, -0.6432948, 1.0]], ['2, k, 19', [-0.1636112, -0.7042391, 1.0]], ['2, k, 20', [-0.4323519, 0.552083, 1.0]], ['2, k, 21', [-0.581625, 0.007545163, 1.0]], ['2, k, 22', [-0.5616397, 0.158167, 1.0]], ['2, k, 23', [-0.07923206, 0.8315089, 1.0]], ['2, k, 24', [-0.1441957, 0.8132754, 1.0]]]
[['2, k, 0', [-0.3927803, 0.02715469, 1.0]], ['2, k, 1', [-0.4160272, 0.3305287, 1.0]], ['2, k, 2', [-0.4353004, 0.6234237, 1.0]], ['2, k, 3', [-0.4483212, 0.7514954, 1.0]], ['2, k, 4', [-0.6110569, 0.5137557, 1.0]], ['2, k, 5', [-0.6981391, 0.3180791, 1.0]], ['2, k, 6', [-0.65517, 0.1100852, 1.0]], ['2, k, 7', [-0.6203048, 0.09789565, 1.0]], ['2, k, 8', [-0.2753456, 0.5562138, 1.0]], ['2, k, 9', [-0.1427509, 0.6519989, 1.0]], ['2, k, 10', [-0.1026866, 0.7777807, 1.0]], ['2, k, 11', [-0.1031052, 0.8155566, 1.0]], ['2, k, 12', [-0.4689727, 0.02748324, 1.0]], ['2, k, 13', [-0.4651597, -0.3373322, 1.0]], ['2, k, 14', [-0.4711702, -0.6559626, 1.0]], ['2, k, 15', [-0.4900528, -0.7271621, 1.0]], ['2, k, 16', [-0.3038849, 0.02640026, 1.0]], ['2, k, 17', [-0.2712721, -0.3651646, 1.0]], ['2, k, 18', [-0.1912496, -0.640902, 1.0]], ['2, k, 19', [-0.1641122, -0.7040734, 1.0]], ['2, k, 20', [-0.4310815, 0.5518072, 1.0]], ['2, k, 21', [-0.5808806, 0.0077088, 1.0]], ['2, k, 22', [-0.5622312, 0.1588112, 1.0]], ['2, k, 23', [-0.08734383, 0.8471491, 1.0]], ['2, k, 24', [-0.1524506, 0.8402321, 1.0]]]
[['2, k, 0', [-0.3911786, 0.02893539, 1.0]], ['2, k, 1', [-0.4134896, 0.3314187, 1.0]], ['2, k, 2', [-0.4315077, 0.623297, 1.0]], ['2, k, 3', [-0.4469286, 0.7515497, 1.0]], ['2, k, 4', [-0.6095618, 0.5135236, 1.0]], ['2, k, 5', [-0.6960397, 0.3181932, 1.0]], ['2, k, 6', [-0.6552854, 0.1097718, 1.0]], ['2, k, 7', [-0.6187531, 0.09827118, 1.0]], ['2, k, 8', [-0.2749597, 0.5573675, 1.0]], ['2, k, 9', [-0.1472971, 0.6658194, 1.0]], ['2, k, 10', [-0.1087494, 0.7858329, 1.0]], ['2, k, 11', [-0.1100209, 0.8302311, 1.0]], ['2, k, 12', [-0.4676788, 0.02928746, 1.0]], ['2, k, 13', [-0.4653597, -0.3367098, 1.0]], ['2, k, 14', [-0.4709983, -0.6560072, 1.0]], ['2, k, 15', [-0.4897958, -0.7269611, 1.0]], ['2, k, 16', [-0.3020299, 0.02806945, 1.0]], ['2, k, 17', [-0.2727512, -0.3634509, 1.0]], ['2, k, 18', [-0.191043, -0.6413255, 1.0]], ['2, k, 19', [-0.1640974, -0.7037798, 1.0]], ['2, k, 20', [-0.4276272, 0.5519488, 1.0]], ['2, k, 21', [-0.579097, 0.007920001, 1.0]], ['2, k, 22', [-0.5620468, 0.1587848, 1.0]], ['2, k, 23', [-0.09250341, 0.8575317, 1.0]], ['2, k, 24', [-0.1539432, 0.8478917, 1.0]]]
[['2, k, 0', [-0.3882015, 0.03109418, 1.0]], ['2, k, 1', [-0.4124597, 0.3318069, 1.0]], ['2, k, 2', [-0.4313917, 0.6231086, 1.0]], ['2, k, 3', [-0.4450322, 0.7517449, 1.0]], ['2, k, 4', [-0.6079817, 0.5138649, 1.0]], ['2, k, 5', [-0.6947907, 0.3192885, 1.0]], ['2, k, 6', [-0.6557883, 0.1105746, 1.0]], ['2, k, 7', [-0.6201384, 0.09789028, 1.0]], ['2, k, 8', [-0.2747225, 0.5588862, 1.0]], ['2, k, 9', [-0.1527688, 0.6782506, 1.0]], ['2, k, 10', [-0.1194389, 0.8013721, 1.0]], ['2, k, 11', [-0.1166647, 0.8435444, 1.0]], ['2, k, 12', [-0.465196, 0.030859, 1.0]], ['2, k, 13', [-0.4653831, -0.3359405, 1.0]], ['2, k, 14', [-0.4708452, -0.6564876, 1.0]], ['2, k, 15', [-0.4896223, -0.7269681, 1.0]], ['2, k, 16', [-0.2987784, 0.03063224, 1.0]], ['2, k, 17', [-0.27384, -0.3633283, 1.0]], ['2, k, 18', [-0.189242, -0.6460227, 1.0]], ['2, k, 19', [-0.1627404, -0.7049587, 1.0]], ['2, k, 20', [-0.4274041, 0.5518385, 1.0]], ['2, k, 21', [-0.5793905, 0.007934528, 1.0]], ['2, k, 22', [-0.5622838, 0.1588253, 1.0]], ['2, k, 23', [-0.09941464, 0.8693468, 1.0]], ['2, k, 24', [-0.1559186, 0.8633407, 1.0]]]
[['2, k, 0', [-0.3863398, 0.03327972, 1.0]], ['2, k, 1', [-0.4120142, 0.3323197, 1.0]], ['2, k, 2', [-0.431539, 0.6230036, 1.0]], ['2, k, 3', [-0.4440844, 0.7520387, 1.0]], ['2, k, 4', [-0.6070704, 0.5143533, 1.0]], ['2, k, 5', [-0.6937479, 0.320125, 1.0]], ['2, k, 6', [-0.6548023, 0.1113732, 1.0]], ['2, k, 7', [-0.6205272, 0.09894619, 1.0]], ['2, k, 8', [-0.2745, 0.560517, 1.0]], ['2, k, 9', [-0.1557765, 0.6854512, 1.0]], ['2, k, 10', [-0.1218356, 0.8115204, 1.0]], ['2, k, 11', [-0.1213927, 0.8547682, 1.0]], ['2, k, 12', [-0.4636309, 0.0326928, 1.0]], ['2, k, 13', [-0.4655376, -0.3357234, 1.0]], ['2, k, 14', [-0.4708739, -0.6562564, 1.0]], ['2, k, 15', [-0.489988, -0.7271534, 1.0]], ['2, k, 16', [-0.2967293, 0.03300201, 1.0]], ['2, k, 17', [-0.2712266, -0.3614514, 1.0]], ['2, k, 18', [-0.1891028, -0.6461788, 1.0]], ['2, k, 19', [-0.1627298, -0.7048849, 1.0]], ['2, k, 20', [-0.4274223, 0.5518327, 1.0]], ['2, k, 21', [-0.5800224, 0.008387297, 1.0]], ['2, k, 22', [-0.5625501, 0.159428, 1.0]], ['2, k, 23', [-0.09640232, 0.870962, 1.0]], ['2, k, 24', [-0.1576536, 0.8714877, 1.0]]]
[['2, k, 0', [-0.3850435, 0.03589896, 1.0]], ['2, k, 1', [-0.4116198, 0.3328106, 1.0]], ['2, k, 2', [-0.4316438, 0.622651, 1.0]], ['2, k, 3', [-0.4426118, 0.7527519, 1.0]], ['2, k, 4', [-0.6056289, 0.5140968, 1.0]], ['2, k, 5', [-0.6928939, 0.3204225, 1.0]], ['2, k, 6', [-0.6544643, 0.111573, 1.0]], ['2, k, 7', [-0.6032959, 0.06929084, 1.0]], ['2, k, 8', [-0.273723, 0.5703803, 1.0]], ['2, k, 9', [-0.1575174, 0.6923115, 1.0]], ['2, k, 10', [-0.1241563, 0.8188955, 1.0]], ['2, k, 11', [-0.1235332, 0.8618032, 1.0]], ['2, k, 12', [-0.4626591, 0.03482046, 1.0]], ['2, k, 13', [-0.4656465, -0.3351848, 1.0]], ['2, k, 14', [-0.470971, -0.6560426, 1.0]], ['2, k, 15', [-0.4898761, -0.7269734, 1.0]], ['2, k, 16', [-0.2951095, 0.03605179, 1.0]], ['2, k, 17', [-0.2712269, -0.3603662, 1.0]], ['2, k, 18', [-0.1902899, -0.6454262, 1.0]], ['2, k, 19', [-0.1631687, -0.7045431, 1.0]], ['2, k, 20', [-0.4274142, 0.551754, 1.0]], ['2, k, 21', [-0.5743914, -0.02587898, 1.0]], ['2, k, 22', [-0.5458909, 0.1099145, 1.0]], ['2, k, 23', [-0.1257796, 0.8802828, 1.0]], ['2, k, 24', [-0.1555239, 0.8814486, 1.0]]]
[['2, k, 0', [-0.3823309, 0.03777131, 1.0]], ['2, k, 1', [-0.4108867, 0.3333259, 1.0]], ['2, k, 2', [-0.4319452, 0.6223372, 1.0]], ['2, k, 3', [-0.441766, 0.7529309, 1.0]], ['2, k, 4', [-0.604789, 0.5141364, 1.0]], ['2, k, 5', [-0.6926708, 0.3203461, 1.0]], ['2, k, 6', [-0.6544915, 0.1114473, 1.0]], ['2, k, 7', [-0.6023443, 0.06850928, 1.0]], ['2, k, 8', [-0.2733019, 0.5744603, 1.0]], ['2, k, 9', [-0.1587503, 0.6968426, 1.0]], ['2, k, 10', [-0.124978, 0.8250511, 1.0]], ['2, k, 11', [-0.1247228, 0.8685846, 1.0]], ['2, k, 12', [-0.4593372, 0.03646191, 1.0]], ['2, k, 13', [-0.4654046, -0.3342133, 1.0]], ['2, k, 14', [-0.4711778, -0.6560582, 1.0]], ['2, k, 15', [-0.4896569, -0.7269301, 1.0]], ['2, k, 16', [-0.2930465, 0.03802026, 1.0]], ['2, k, 17', [-0.2722175, -0.3608457, 1.0]], ['2, k, 18', [-0.1902526, -0.6456894, 1.0]], ['2, k, 19', [-0.1632563, -0.7046912, 1.0]], ['2, k, 20', [-0.4274566, 0.5516665, 1.0]], ['2, k, 21', [-0.5686134, -0.03649082, 1.0]], ['2, k, 22', [-0.5459816, 0.1099228, 1.0]], ['2, k, 23', [-0.1166946, 0.8878182, 1.0]], ['2, k, 24', [-0.1629881, 0.891643, 1.0]]]
[['2, k, 0', [-0.3818649, 0.03833392, 1.0]], ['2, k, 1', [-0.4092585, 0.334163, 1.0]], ['2, k, 2', [-0.4303574, 0.6223558, 1.0]], ['2, k, 3', [-0.4409256, 0.7533727, 1.0]], ['2, k, 4', [-0.6021667, 0.5150199, 1.0]], ['2, k, 5', [-0.6916903, 0.3208095, 1.0]], ['2, k, 6', [-0.6536443, 0.1118754, 1.0]], ['2, k, 7', [-0.6022829, 0.06776667, 1.0]], ['2, k, 8', [-0.2729626, 0.5764073, 1.0]], ['2, k, 9', [-0.1587684, 0.6997409, 1.0]], ['2, k, 10', [-0.1265151, 0.8325847, 1.0]], ['2, k, 11', [-0.1230548, 0.8729323, 1.0]], ['2, k, 12', [-0.4588057, 0.03681999, 1.0]], ['2, k, 13', [-0.465146, -0.3342351, 1.0]], ['2, k, 14', [-0.4711457, -0.6558827, 1.0]], ['2, k, 15', [-0.4901752, -0.7274531, 1.0]], ['2, k, 16', [-0.2926782, 0.03879774, 1.0]], ['2, k, 17', [-0.2696052, -0.359459, 1.0]], ['2, k, 18', [-0.1890328, -0.6477978, 1.0]], ['2, k, 19', [-0.1632584, -0.704729, 1.0]], ['2, k, 20', [-0.4257923, 0.5518714, 1.0]], ['2, k, 21', [-0.5691434, -0.04107466, 1.0]], ['2, k, 22', [-0.5464246, 0.1089652, 1.0]], ['2, k, 23', [-0.1088999, 0.8936044, 1.0]], ['2, k, 24', [-0.1596151, 0.893905, 1.0]]]
[['2, k, 0', [-0.380711, 0.0392664, 1.0]], ['2, k, 1', [-0.4077367, 0.3350406, 1.0]], ['2, k, 2', [-0.4294939, 0.6224993, 1.0]], ['2, k, 3', [-0.4400114, 0.753882, 1.0]], ['2, k, 4', [-0.6005834, 0.5154588, 1.0]], ['2, k, 5', [-0.6915998, 0.3207635, 1.0]], ['2, k, 6', [-0.6534403, 0.1118383, 1.0]], ['2, k, 7', [-0.6029139, 0.06716417, 1.0]], ['2, k, 8', [-0.2726246, 0.5779516, 1.0]], ['2, k, 9', [-0.1588354, 0.701462, 1.0]], ['2, k, 10', [-0.126033, 0.8341723, 1.0]], ['2, k, 11', [-0.1216327, 0.8735253, 1.0]], ['2, k, 12', [-0.4574859, 0.03754664, 1.0]], ['2, k, 13', [-0.4649023, -0.333982, 1.0]], ['2, k, 14', [-0.4711238, -0.655879, 1.0]], ['2, k, 15', [-0.4892962, -0.7270805, 1.0]], ['2, k, 16', [-0.291743, 0.03987608, 1.0]], ['2, k, 17', [-0.2687463, -0.3595472, 1.0]], ['2, k, 18', [-0.1880954, -0.6508771, 1.0]], ['2, k, 19', [-0.1634032, -0.7047118, 1.0]], ['2, k, 20', [-0.4247355, 0.5521599, 1.0]], ['2, k, 21', [-0.5687447, -0.04069006, 1.0]], ['2, k, 22', [-0.5458623, 0.110418, 1.0]], ['2, k, 23', [-0.1177894, 0.8962033, 1.0]], ['2, k, 24', [-0.172458, 0.9086998, 1.0]]]
[['2, k, 0', [-0.3808072, 0.03945822, 1.0]], ['2, k, 1', [-0.4077058, 0.3351192, 1.0]], ['2, k, 2', [-0.4294336, 0.6222583, 1.0]], ['2, k, 3', [-0.4393963, 0.7541882, 1.0]], ['2, k, 4', [-0.6008512, 0.5158263, 1.0]], ['2, k, 5', [-0.6912191, 0.3205435, 1.0]], ['2, k, 6', [-0.6534617, 0.1115669, 1.0]], ['2, k, 7', [-0.6014975, 0.06591729, 1.0]], ['2, k, 8', [-0.2725606, 0.5781912, 1.0]], ['2, k, 9', [-0.1582829, 0.7018638, 1.0]], ['2, k, 10', [-0.1247695, 0.8333551, 1.0]], ['2, k, 11', [-0.1164824, 0.8689902, 1.0]], ['2, k, 12', [-0.4576232, 0.03783195, 1.0]], ['2, k, 13', [-0.4648696, -0.3340049, 1.0]], ['2, k, 14', [-0.4710955, -0.6556071, 1.0]], ['2, k, 15', [-0.4911748, -0.7272028, 1.0]], ['2, k, 16', [-0.2918281, 0.04001812, 1.0]], ['2, k, 17', [-0.2685264, -0.3593758, 1.0]], ['2, k, 18', [-0.1880046, -0.6510377, 1.0]], ['2, k, 19', [-0.1633663, -0.7049815, 1.0]], ['2, k, 20', [-0.4246662, 0.552043, 1.0]], ['2, k, 21', [-0.5687935, -0.03593887, 1.0]], ['2, k, 22', [-0.5443924, 0.08328923, 1.0]], ['2, k, 23', [-0.1142952, 0.8946449, 1.0]], ['2, k, 24', [-0.1650135, 0.8974183, 1.0]]]
[['2, k, 0', [-0.3808084, 0.03947582, 1.0]], ['2, k, 1', [-0.4074407, 0.3351781, 1.0]], ['2, k, 2', [-0.4287419, 0.62202, 1.0]], ['2, k, 3', [-0.4390644, 0.7544483, 1.0]], ['2, k, 4', [-0.6007181, 0.5159184, 1.0]], ['2, k, 5', [-0.6917284, 0.3208732, 1.0]], ['2, k, 6', [-0.6531125, 0.1120592, 1.0]], ['2, k, 7', [-0.6023692, 0.06770783, 1.0]], ['2, k, 8', [-0.272436, 0.5782202, 1.0]], ['2, k, 9', [-0.1573821, 0.7013319, 1.0]], ['2, k, 10', [-0.1235826, 0.8318788, 1.0]], ['2, k, 11', [-0.1120075, 0.8639221, 1.0]], ['2, k, 12', [-0.4576811, 0.03791743, 1.0]], ['2, k, 13', [-0.4648952, -0.33384, 1.0]], ['2, k, 14', [-0.4711035, -0.6557485, 1.0]], ['2, k, 15', [-0.4904317, -0.7271769, 1.0]], ['2, k, 16', [-0.2918154, 0.04001488, 1.0]], ['2, k, 17', [-0.2678266, -0.3591058, 1.0]], ['2, k, 18', [-0.1871564, -0.6520323, 1.0]], ['2, k, 19', [-0.1628941, -0.7053952, 1.0]], ['2, k, 20', [-0.4240593, 0.5519004, 1.0]], ['2, k, 21', [-0.5690764, -0.0357745, 1.0]], ['2, k, 22', [-0.5464529, 0.1097988, 1.0]], ['2, k, 23', [-0.1065933, 0.8854862, 1.0]], ['2, k, 24', [-0.1592163, 0.8881555, 1.0]]]
[['2, k, 0', [-0.3810905, 0.03940933, 1.0]], ['2, k, 1', [-0.4074783, 0.3352263, 1.0]], ['2, k, 2', [-0.4286921, 0.6220778, 1.0]], ['2, k, 3', [-0.4386558, 0.7547511, 1.0]], ['2, k, 4', [-0.6006748, 0.5159116, 1.0]], ['2, k, 5', [-0.690034, 0.3191594, 1.0]], ['2, k, 6', [-0.653167, 0.110094, 1.0]], ['2, k, 7', [-0.6177717, 0.0747097, 1.0]], ['2, k, 8', [-0.2724906, 0.5782248, 1.0]], ['2, k, 9', [-0.1548408, 0.6996312, 1.0]], ['2, k, 10', [-0.1181869, 0.8255379, 1.0]], ['2, k, 11', [-0.1062593, 0.8525519, 1.0]], ['2, k, 12', [-0.4580279, 0.03798313, 1.0]], ['2, k, 13', [-0.4649693, -0.33364, 1.0]], ['2, k, 14', [-0.4710979, -0.655748, 1.0]], ['2, k, 15', [-0.4903998, -0.7273143, 1.0]], ['2, k, 16', [-0.2921098, 0.03979939, 1.0]], ['2, k, 17', [-0.2673772, -0.3593415, 1.0]], ['2, k, 18', [-0.1879981, -0.6497265, 1.0]], ['2, k, 19', [-0.1630704, -0.7054494, 1.0]], ['2, k, 20', [-0.4240248, 0.551952, 1.0]], ['2, k, 21', [-0.5884459, 0.02590708, 1.0]], ['2, k, 22', [-0.5734619, 0.07886503, 1.0]], ['2, k, 23', [-0.0973106, 0.8769389, 1.0]], ['2, k, 24', [-0.1567665, 0.8929662, 1.0]]]
[['2, k, 0', [-0.3814602, 0.03938926, 1.0]], ['2, k, 1', [-0.4071653, 0.3357686, 1.0]], ['2, k, 2', [-0.4276367, 0.6231306, 1.0]], ['2, k, 3', [-0.4380648, 0.7551646, 1.0]], ['2, k, 4', [-0.6007533, 0.5159645, 1.0]], ['2, k, 5', [-0.6894971, 0.3187731, 1.0]], ['2, k, 6', [-0.6532892, 0.1096039, 1.0]], ['2, k, 7', [-0.6170775, 0.07519458, 1.0]], ['2, k, 8', [-0.2723352, 0.5785776, 1.0]], ['2, k, 9', [-0.1511831, 0.6948991, 1.0]], ['2, k, 10', [-0.1082229, 0.8083662, 1.0]], ['2, k, 11', [-0.100949, 0.8391616, 1.0]], ['2, k, 12', [-0.458169, 0.03804009, 1.0]], ['2, k, 13', [-0.4645748, -0.3341903, 1.0]], ['2, k, 14', [-0.4718336, -0.6557454, 1.0]], ['2, k, 15', [-0.4903774, -0.7272124, 1.0]], ['2, k, 16', [-0.2928208, 0.0395882, 1.0]], ['2, k, 17', [-0.2672138, -0.3594638, 1.0]], ['2, k, 18', [-0.1883526, -0.6499498, 1.0]], ['2, k, 19', [-0.1645467, -0.7039753, 1.0]], ['2, k, 20', [-0.4231373, 0.5528622, 1.0]], ['2, k, 21', [-0.5884971, 0.02525851, 1.0]], ['2, k, 22', [-0.5902533, 0.0988351, 1.0]], ['2, k, 23', [-0.09849873, 0.8622301, 1.0]], ['2, k, 24', [-0.1476695, 0.8716713, 1.0]]]
[['2, k, 0', [-0.3819606, 0.03895644, 1.0]], ['2, k, 1', [-0.407229, 0.3357824, 1.0]], ['2, k, 2', [-0.4274871, 0.6234797, 1.0]], ['2, k, 3', [-0.4377425, 0.7554044, 1.0]], ['2, k, 4', [-0.600762, 0.5158872, 1.0]], ['2, k, 5', [-0.6894135, 0.3190785, 1.0]], ['2, k, 6', [-0.6533279, 0.1099017, 1.0]], ['2, k, 7', [-0.6169323, 0.07564376, 1.0]], ['2, k, 8', [-0.2725019, 0.5779994, 1.0]], ['2, k, 9', [-0.1447779, 0.6859409, 1.0]], ['2, k, 10', [-0.09706947, 0.7907887, 1.0]], ['2, k, 11', [-0.09364329, 0.8210862, 1.0]], ['2, k, 12', [-0.4584691, 0.03789537, 1.0]], ['2, k, 13', [-0.4645271, -0.3342163, 1.0]], ['2, k, 14', [-0.4716987, -0.6555983, 1.0]], ['2, k, 15', [-0.4900837, -0.7271921, 1.0]], ['2, k, 16', [-0.2935272, 0.03872669, 1.0]], ['2, k, 17', [-0.2670576, -0.3592655, 1.0]], ['2, k, 18', [-0.1880261, -0.6479864, 1.0]], ['2, k, 19', [-0.1645321, -0.7034457, 1.0]], ['2, k, 20', [-0.4230248, 0.553109, 1.0]], ['2, k, 21', [-0.587905, 0.02572296, 1.0]], ['2, k, 22', [-0.575194, 0.08652518, 1.0]], ['2, k, 23', [-0.08892544, 0.8489988, 1.0]], ['2, k, 24', [-0.1462737, 0.8358258, 1.0]]]
