[['2, k, 0', [-0.1672678, 0.05836686, 1.0]], ['2, k, 1', [-0.1722163, 0.3302045, 1.0]], ['2, k, 2', [-0.1758396, 0.5947291, 1.0]], ['2, k, 3', [-0.1659475, 0.7324249, 1.0]], ['2, k, 4', [-0.3221027, 0.4715177, 1.0]], ['2, k, 5', [-0.3525955, 0.2550184, 1.0]], ['2, k, 6', [-0.3530225, 0.05415648, 1.0]], ['2, k, 7', [-0.3587899, 0.0004593251, 1.0]], ['2, k, 8', [-0.005076138, 0.476406, 1.0]], ['2, k, 9', [0.03384996, 0.2400737, 1.0]], ['2, k, 10', [0.03025019, 0.05968669, 1.0]], ['2, k, 11', [0.0165146, 0.02108114, 1.0]], ['2, k, 12', [-0.2285557, 0.05816966, 1.0]], ['2, k, 13', [-0.2151415, -0.2543644, 1.0]], ['2, k, 14', [-0.2178659, -0.5580939, 1.0]], ['2, k, 15', [-0.2093335, -0.6306841, 1.0]], ['2, k, 16', [-0.1021577, 0.05719083, 1.0]], ['2, k, 17', [-0.1167675, -0.2573926, 1.0]], ['2, k, 18', [-0.1050047, -0.5308632, 1.0]], ['2, k, 19', [-0.09396399, -0.5775675, 1.0]], ['2, k, 20', [-0.1750736, 0.5296089, 1.0]], ['2, k, 21', [-0.3712353, -0.06733388, 1.0]], ['2, k, 22', [-0.3150128, -0.006552223, 1.0]], ['2, k, 23', [0.01622812, -0.04692727, 1.0]], ['2, k, 24', [-0.01355715, 0.02236123, 1.0]]]
[['2, k, 0', [-0.1654231, 0.05898176, 1.0]], ['2, k, 1', [-0.170877, 0.3305566, 1.0]], ['2, k, 2', [-0.1761531, 0.595154, 1.0]], ['2, k, 3', [-0.1645198, 0.7321202, 1.0]], ['2, k, 4', [-0.316684, 0.4699126, 1.0]], ['2, k, 5', [-0.3492146, 0.2538514, 1.0]], ['2, k, 6', [-0.3722912, 0.1194697, 1.0]], ['2, k, 7', [-0.3880603, 0.07335659, 1.0]], ['2, k, 8', [-0.003219483, 0.4755584, 1.0]], ['2, k, 9', [0.0347688, 0.2414967, 1.0]], ['2, k, 10', [0.0371273, 0.06184343, 1.0]], ['2, k, 11', [0.02010921, 0.01813135, 1.0]], ['2, k, 12', [-0.2269602, 0.05914651, 1.0]], ['2, k, 13', [-0.2170829, -0.2539327, 1.0]], ['2, k, 14', [-0.2166388, -0.5593443, 1.0]], ['2, k, 15', [-0.2100625, -0.6305328, 1.0]], ['2, k, 16', [-0.10012, 0.0574359, 1.0]], ['2, k, 17', [-0.1129471, -0.2577719, 1.0]], ['2, k, 18', [-0.106025, -0.5306854, 1.0]], ['2, k, 19', [-0.1133189, -0.619772, 1.0]], ['2, k, 20', [-0.1749003, 0.5299755, 1.0]], ['2, k, 21', [-0.3982394, 0.01644593, 1.0]], ['2, k, 22', [-0.4258747, 0.08353087, 1.0]], ['2, k, 23', [0.02526847, -0.03342092, 1.0]], ['2, k, 24', [-0.01071566, -0.01522115, 1.0]]]
[['2, k, 0', [-0.1654787, 0.05912614, 1.0]], ['2, k, 1', [-0.1708446, 0.3306935, 1.0]], ['2, k, 2', [-0.1759405, 0.5952621, 1.0]], ['2, k, 3', [-0.1642851, 0.7323605, 1.0]], ['2, k, 4', [-0.3163031, 0.4696639, 1.0]], ['2, k, 5', [-0.3493024, 0.2626096, 1.0]], ['2, k, 6', [-0.3725293, 0.1416206, 1.0]], ['2, k, 7', [-0.3908801, 0.1043395, 1.0]], ['2, k, 8', [-0.00290413, 0.4756697, 1.0]], ['2, k, 9', [0.03463216, 0.2415352, 1.0]], ['2, k, 10', [0.03683688, 0.06184318, 1.0]], ['2, k, 11', [0.02043656, 0.01737195, 1.0]], ['2, k, 12', [-0.2270443, 0.05938699, 1.0]], ['2, k, 13', [-0.2201401, -0.2537601, 1.0]], ['2, k, 14', [-0.2166413, -0.559647, 1.0]], ['2, k, 15', [-0.2116531, -0.6295101, 1.0]], ['2, k, 16', [-0.1001282, 0.0574455, 1.0]], ['2, k, 17', [-0.114096, -0.2579089, 1.0]], ['2, k, 18', [-0.1084957, -0.5705867, 1.0]], ['2, k, 19', [-0.11517, -0.639203, 1.0]], ['2, k, 20', [-0.1747436, 0.5300965, 1.0]], ['2, k, 21', [-0.4057776, 0.04788828, 1.0]], ['2, k, 22', [-0.4338821, 0.1066216, 1.0]], ['2, k, 23', [0.02678463, -0.04170576, 1.0]], ['2, k, 24', [-0.007753705, 0.01498724, 1.0]]]
[['2, k, 0', [-0.1657398, 0.05959488, 1.0]], ['2, k, 1', [-0.1712979, 0.3312249, 1.0]], ['2, k, 2', [-0.176475, 0.5958192, 1.0]], ['2, k, 3', [-0.1638662, 0.7326748, 1.0]], ['2, k, 4', [-0.3172071, 0.4716277, 1.0]], ['2, k, 5', [-0.3494602, 0.2718688, 1.0]], ['2, k, 6', [-0.370639, 0.1615193, 1.0]], ['2, k, 7', [-0.3874295, 0.1415891, 1.0]], ['2, k, 8', [-0.002863553, 0.4760725, 1.0]], ['2, k, 9', [0.03456863, 0.2419626, 1.0]], ['2, k, 10', [0.03699247, 0.06237199, 1.0]], ['2, k, 11', [0.02028622, 0.01746761, 1.0]], ['2, k, 12', [-0.2273029, 0.05997426, 1.0]], ['2, k, 13', [-0.2214106, -0.2535538, 1.0]], ['2, k, 14', [-0.2138894, -0.5620527, 1.0]], ['2, k, 15', [-0.2116395, -0.631451, 1.0]], ['2, k, 16', [-0.100377, 0.05779814, 1.0]], ['2, k, 17', [-0.1143777, -0.2578146, 1.0]], ['2, k, 18', [-0.1081532, -0.5708686, 1.0]], ['2, k, 19', [-0.113373, -0.6398513, 1.0]], ['2, k, 20', [-0.1752722, 0.5306566, 1.0]], ['2, k, 21', [-0.4044934, 0.08816567, 1.0]], ['2, k, 22', [-0.4313964, 0.1461308, 1.0]], ['2, k, 23', [0.02303321, -0.04172647, 1.0]], ['2, k, 24', [-0.006042379, 0.0231825, 1.0]]]
[['2, k, 0', [-0.16586, 0.05986186, 1.0]], ['2, k, 1', [-0.1716297, 0.3313654, 1.0]], ['2, k, 2', [-0.1769707, 0.5958343, 1.0]], ['2, k, 3', [-0.1639224, 0.7329454, 1.0]], ['2, k, 4', [-0.3180676, 0.4729618, 1.0]], ['2, k, 5', [-0.3493274, 0.282271, 1.0]], ['2, k, 6', [-0.3778262, 0.22485, 1.0]], ['2, k, 7', [-0.3884958, 0.2135516, 1.0]], ['2, k, 8', [-0.002751207, 0.476169, 1.0]], ['2, k, 9', [0.03458577, 0.2418854, 1.0]], ['2, k, 10', [0.03697385, 0.06226604, 1.0]], ['2, k, 11', [0.02093942, 0.01506276, 1.0]], ['2, k, 12', [-0.2274117, 0.0600924, 1.0]], ['2, k, 13', [-0.2182339, -0.2535873, 1.0]], ['2, k, 14', [-0.2139835, -0.5611842, 1.0]], ['2, k, 15', [-0.2090599, -0.6305272, 1.0]], ['2, k, 16', [-0.1005065, 0.0582275, 1.0]], ['2, k, 17', [-0.1149472, -0.2576159, 1.0]], ['2, k, 18', [-0.1082979, -0.5711219, 1.0]], ['2, k, 19', [-0.1122373, -0.6399831, 1.0]], ['2, k, 20', [-0.1757333, 0.530706, 1.0]], ['2, k, 21', [-0.3888299, 0.1868414, 1.0]], ['2, k, 22', [-0.422548, 0.2129478, 1.0]], ['2, k, 23', [0.02781016, -0.04022786, 1.0]], ['2, k, 24', [-0.005287142, 0.02264854, 1.0]]]
[['2, k, 0', [-0.1664053, 0.05998065, 1.0]], ['2, k, 1', [-0.1717052, 0.3312727, 1.0]], ['2, k, 2', [-0.1764887, 0.5955012, 1.0]], ['2, k, 3', [-0.1641269, 0.7332504, 1.0]], ['2, k, 4', [-0.3179918, 0.4736681, 1.0]], ['2, k, 5', [-0.3504018, 0.287479, 1.0]], ['2, k, 6', [-0.3819225, 0.2471922, 1.0]], ['2, k, 7', [-0.391033, 0.2513395, 1.0]], ['2, k, 8', [-0.003076825, 0.4763536, 1.0]], ['2, k, 9', [0.03445095, 0.2417348, 1.0]], ['2, k, 10', [0.03707553, 0.06211899, 1.0]], ['2, k, 11', [0.01973091, 0.01692538, 1.0]], ['2, k, 12', [-0.2279736, 0.06033191, 1.0]], ['2, k, 13', [-0.2261708, -0.2544764, 1.0]], ['2, k, 14', [-0.2144382, -0.5281834, 1.0]], ['2, k, 15', [-0.2002951, -0.5747422, 1.0]], ['2, k, 16', [-0.1010166, 0.05823474, 1.0]], ['2, k, 17', [-0.1148951, -0.2579316, 1.0]], ['2, k, 18', [-0.1078794, -0.5643572, 1.0]], ['2, k, 19', [-0.1138042, -0.6354535, 1.0]], ['2, k, 20', [-0.1754115, 0.5304435, 1.0]], ['2, k, 21', [-0.4062119, 0.2374209, 1.0]], ['2, k, 22', [-0.4272609, 0.2511044, 1.0]], ['2, k, 23', [0.02658141, -0.03955078, 1.0]], ['2, k, 24', [-0.007469091, 0.01587724, 1.0]]]
[['2, k, 0', [-0.1666311, 0.06007509, 1.0]], ['2, k, 1', [-0.1718041, 0.3312803, 1.0]], ['2, k, 2', [-0.1764627, 0.5954472, 1.0]], ['2, k, 3', [-0.1640117, 0.7331389, 1.0]], ['2, k, 4', [-0.318378, 0.4753441, 1.0]], ['2, k, 5', [-0.3504579, 0.2887931, 1.0]], ['2, k, 6', [-0.3777799, 0.2698942, 1.0]], ['2, k, 7', [-0.3923365, 0.2837197, 1.0]], ['2, k, 8', [-0.003398483, 0.4763123, 1.0]], ['2, k, 9', [0.03445255, 0.2417503, 1.0]], ['2, k, 10', [0.03660453, 0.0619804, 1.0]], ['2, k, 11', [0.01863136, 0.01553781, 1.0]], ['2, k, 12', [-0.2282011, 0.06043055, 1.0]], ['2, k, 13', [-0.2245918, -0.2543441, 1.0]], ['2, k, 14', [-0.2162927, -0.5587632, 1.0]], ['2, k, 15', [-0.2095731, -0.6286715, 1.0]], ['2, k, 16', [-0.10123, 0.05832313, 1.0]], ['2, k, 17', [-0.1153902, -0.2579358, 1.0]], ['2, k, 18', [-0.1082418, -0.5648304, 1.0]], ['2, k, 19', [-0.1140546, -0.6358776, 1.0]], ['2, k, 20', [-0.1754146, 0.5304033, 1.0]], ['2, k, 21', [-0.3992233, 0.2791105, 1.0]], ['2, k, 22', [-0.4274014, 0.2963016, 1.0]], ['2, k, 23', [0.02491363, -0.03983953, 1.0]], ['2, k, 24', [-0.009645527, 0.008054537, 1.0]]]
[['2, k, 0', [-0.1666966, 0.06013067, 1.0]], ['2, k, 1', [-0.1719336, 0.3314114, 1.0]], ['2, k, 2', [-0.1766091, 0.5956396, 1.0]], ['2, k, 3', [-0.1638512, 0.733096, 1.0]], ['2, k, 4', [-0.3179764, 0.4763018, 1.0]], ['2, k, 5', [-0.3489316, 0.2879195, 1.0]], ['2, k, 6', [-0.3433921, 0.2717302, 1.0]], ['2, k, 7', [-0.3806264, 0.316483, 1.0]], ['2, k, 8', [-0.003555215, 0.4763073, 1.0]], ['2, k, 9', [0.034264, 0.241506, 1.0]], ['2, k, 10', [0.03615126, 0.06165729, 1.0]], ['2, k, 11', [0.01894106, 0.01570085, 1.0]], ['2, k, 12', [-0.2282412, 0.0604407, 1.0]], ['2, k, 13', [-0.2226789, -0.2544483, 1.0]], ['2, k, 14', [-0.2151339, -0.5573021, 1.0]], ['2, k, 15', [-0.209524, -0.627933, 1.0]], ['2, k, 16', [-0.1013205, 0.05842817, 1.0]], ['2, k, 17', [-0.1149139, -0.2580315, 1.0]], ['2, k, 18', [-0.1054913, -0.5314881, 1.0]], ['2, k, 19', [-0.0927368, -0.5780334, 1.0]], ['2, k, 20', [-0.1755609, 0.5305837, 1.0]], ['2, k, 21', [-0.3804452, 0.3237484, 1.0]], ['2, k, 22', [-0.4127446, 0.3200887, 1.0]], ['2, k, 23', [0.01677827, -0.04804774, 1.0]], ['2, k, 24', [-0.01121022, 0.006994216, 1.0]]]
[['2, k, 0', [-0.1668423, 0.06031588, 1.0]], ['2, k, 1', [-0.1718221, 0.3314534, 1.0]], ['2, k, 2', [-0.176173, 0.5955266, 1.0]], ['2, k, 3', [-0.1639303, 0.7334501, 1.0]], ['2, k, 4', [-0.3155691, 0.4781861, 1.0]], ['2, k, 5', [-0.3665867, 0.2972203, 1.0]], ['2, k, 6', [-0.3603612, 0.3564228, 1.0]], ['2, k, 7', [-0.3739804, 0.3784917, 1.0]], ['2, k, 8', [-0.00330895, 0.4763967, 1.0]], ['2, k, 9', [0.03469982, 0.2425192, 1.0]], ['2, k, 10', [0.03501121, 0.0624752, 1.0]], ['2, k, 11', [0.01792235, 0.01645886, 1.0]], ['2, k, 12', [-0.2283081, 0.06051718, 1.0]], ['2, k, 13', [-0.2235446, -0.2542263, 1.0]], ['2, k, 14', [-0.2147528, -0.5578107, 1.0]], ['2, k, 15', [-0.208376, -0.6287027, 1.0]], ['2, k, 16', [-0.1015594, 0.05874446, 1.0]], ['2, k, 17', [-0.1151037, -0.2579717, 1.0]], ['2, k, 18', [-0.1048981, -0.5313041, 1.0]], ['2, k, 19', [-0.09170701, -0.5778421, 1.0]], ['2, k, 20', [-0.175214, 0.5305128, 1.0]], ['2, k, 21', [-0.3626259, 0.3978282, 1.0]], ['2, k, 22', [-0.4164745, 0.3789344, 1.0]], ['2, k, 23', [0.0218762, -0.04052761, 1.0]], ['2, k, 24', [-0.01167186, -0.006853955, 1.0]]]
[['2, k, 0', [-0.1664131, 0.06013782, 1.0]], ['2, k, 1', [-0.1715423, 0.3315164, 1.0]], ['2, k, 2', [-0.1759834, 0.5957751, 1.0]], ['2, k, 3', [-0.1637802, 0.7337457, 1.0]], ['2, k, 4', [-0.312323, 0.476813, 1.0]], ['2, k, 5', [-0.3666742, 0.2964016, 1.0]], ['2, k, 6', [-0.3593562, 0.3670568, 1.0]], ['2, k, 7', [-0.3666025, 0.4026675, 1.0]], ['2, k, 8', [-0.003061397, 0.4765362, 1.0]], ['2, k, 9', [0.03481117, 0.2426965, 1.0]], ['2, k, 10', [0.03488021, 0.06257318, 1.0]], ['2, k, 11', [0.01841936, 0.01501289, 1.0]], ['2, k, 12', [-0.2277829, 0.06030351, 1.0]], ['2, k, 13', [-0.2227388, -0.254539, 1.0]], ['2, k, 14', [-0.2166999, -0.5619328, 1.0]], ['2, k, 15', [-0.2053467, -0.6322412, 1.0]], ['2, k, 16', [-0.10123, 0.05860233, 1.0]], ['2, k, 17', [-0.1156158, -0.2581711, 1.0]], ['2, k, 18', [-0.1064899, -0.5663102, 1.0]], ['2, k, 19', [-0.1150893, -0.6367492, 1.0]], ['2, k, 20', [-0.1750061, 0.5307178, 1.0]], ['2, k, 21', [-0.3628058, 0.4269196, 1.0]], ['2, k, 22', [-0.4089283, 0.4008815, 1.0]], ['2, k, 23', [0.02304466, -0.04170477, 1.0]], ['2, k, 24', [-0.01009424, 0.02047732, 1.0]]]
[['2, k, 0', [-0.1664402, 0.06006361, 1.0]], ['2, k, 1', [-0.1714485, 0.331539, 1.0]], ['2, k, 2', [-0.1757912, 0.5958785, 1.0]], ['2, k, 3', [-0.1632116, 0.7342322, 1.0]], ['2, k, 4', [-0.3042207, 0.4757238, 1.0]], ['2, k, 5', [-0.3687473, 0.3017607, 1.0]], ['2, k, 6', [-0.3429563, 0.4479027, 1.0]], ['2, k, 7', [-0.3461061, 0.4919707, 1.0]], ['2, k, 8', [-0.002850867, 0.476496, 1.0]], ['2, k, 9', [0.03469386, 0.2424029, 1.0]], ['2, k, 10', [0.03469323, 0.0622637, 1.0]], ['2, k, 11', [0.01675052, 0.01704176, 1.0]], ['2, k, 12', [-0.2278064, 0.06026317, 1.0]], ['2, k, 13', [-0.2227001, -0.2547128, 1.0]], ['2, k, 14', [-0.2166177, -0.5618291, 1.0]], ['2, k, 15', [-0.2134963, -0.6320646, 1.0]], ['2, k, 16', [-0.1012546, 0.05848555, 1.0]], ['2, k, 17', [-0.1154484, -0.2584473, 1.0]], ['2, k, 18', [-0.1045659, -0.5319068, 1.0]], ['2, k, 19', [-0.08830577, -0.578409, 1.0]], ['2, k, 20', [-0.1748374, 0.5308024, 1.0]], ['2, k, 21', [-0.342854, 0.5283506, 1.0]], ['2, k, 22', [-0.3952855, 0.4815276, 1.0]], ['2, k, 23', [0.02079789, -0.04141942, 1.0]], ['2, k, 24', [-0.01289498, -0.01100695, 1.0]]]
[['2, k, 0', [-0.1667004, 0.05999724, 1.0]], ['2, k, 1', [-0.1714654, 0.3317685, 1.0]], ['2, k, 2', [-0.175648, 0.596316, 1.0]], ['2, k, 3', [-0.1623925, 0.7343983, 1.0]], ['2, k, 4', [-0.2999174, 0.4737904, 1.0]], ['2, k, 5', [-0.3683359, 0.3021834, 1.0]], ['2, k, 6', [-0.3338471, 0.4978965, 1.0]], ['2, k, 7', [-0.3342024, 0.5370483, 1.0]], ['2, k, 8', [-0.003220859, 0.4769549, 1.0]], ['2, k, 9', [0.03460699, 0.2423316, 1.0]], ['2, k, 10', [0.03464798, 0.06234477, 1.0]], ['2, k, 11', [0.01742745, 0.01610253, 1.0]], ['2, k, 12', [-0.2279318, 0.06015449, 1.0]], ['2, k, 13', [-0.2222574, -0.2549469, 1.0]], ['2, k, 14', [-0.2171205, -0.5601085, 1.0]], ['2, k, 15', [-0.2128343, -0.6307714, 1.0]], ['2, k, 16', [-0.1016839, 0.05850286, 1.0]], ['2, k, 17', [-0.1169547, -0.2586733, 1.0]], ['2, k, 18', [-0.1065473, -0.5676979, 1.0]], ['2, k, 19', [-0.1145398, -0.63697, 1.0]], ['2, k, 20', [-0.1747328, 0.5311833, 1.0]], ['2, k, 21', [-0.3245991, 0.5795656, 1.0]], ['2, k, 22', [-0.3915199, 0.5228448, 1.0]], ['2, k, 23', [0.02095682, -0.04141781, 1.0]], ['2, k, 24', [-0.01284317, 0.01297646, 1.0]]]
[['2, k, 0', [-0.1669306, 0.06055584, 1.0]], ['2, k, 1', [-0.1715273, 0.3319079, 1.0]], ['2, k, 2', [-0.1756405, 0.5963064, 1.0]], ['2, k, 3', [-0.1621342, 0.734733, 1.0]], ['2, k, 4', [-0.2990634, 0.4729346, 1.0]], ['2, k, 5', [-0.3740499, 0.3048166, 1.0]], ['2, k, 6', [-0.3317823, 0.5024542, 1.0]], ['2, k, 7', [-0.3303511, 0.5531018, 1.0]], ['2, k, 8', [-0.003420626, 0.4771231, 1.0]], ['2, k, 9', [0.03450686, 0.2418629, 1.0]], ['2, k, 10', [0.03463112, 0.06199757, 1.0]], ['2, k, 11', [0.01647332, 0.01255536, 1.0]], ['2, k, 12', [-0.228085, 0.06047844, 1.0]], ['2, k, 13', [-0.220298, -0.2549158, 1.0]], ['2, k, 14', [-0.2169064, -0.5611503, 1.0]], ['2, k, 15', [-0.212568, -0.632146, 1.0]], ['2, k, 16', [-0.1019815, 0.05931279, 1.0]], ['2, k, 17', [-0.1164818, -0.2581303, 1.0]], ['2, k, 18', [-0.1082853, -0.5684521, 1.0]], ['2, k, 19', [-0.1118617, -0.6372055, 1.0]], ['2, k, 20', [-0.1747321, 0.5311892, 1.0]], ['2, k, 21', [-0.3218411, 0.6061732, 1.0]], ['2, k, 22', [-0.3832551, 0.5389019, 1.0]], ['2, k, 23', [0.01943443, -0.04922744, 1.0]], ['2, k, 24', [-0.01289184, -0.001380954, 1.0]]]
[['2, k, 0', [-0.1670011, 0.06082657, 1.0]], ['2, k, 1', [-0.171173, 0.3324111, 1.0]], ['2, k, 2', [-0.1735459, 0.597393, 1.0]], ['2, k, 3', [-0.1606845, 0.7344403, 1.0]], ['2, k, 4', [-0.2983406, 0.4726111, 1.0]], ['2, k, 5', [-0.3783763, 0.3093091, 1.0]], ['2, k, 6', [-0.3173706, 0.5440381, 1.0]], ['2, k, 7', [-0.3085786, 0.6054534, 1.0]], ['2, k, 8', [-0.005437322, 0.4773969, 1.0]], ['2, k, 9', [0.03448596, 0.2417369, 1.0]], ['2, k, 10', [0.03549287, 0.06149217, 1.0]], ['2, k, 11', [0.01938775, 0.011281, 1.0]], ['2, k, 12', [-0.2281885, 0.06091389, 1.0]], ['2, k, 13', [-0.2234539, -0.254926, 1.0]], ['2, k, 14', [-0.2166669, -0.5612587, 1.0]], ['2, k, 15', [-0.2104975, -0.6322054, 1.0]], ['2, k, 16', [-0.1020458, 0.05951314, 1.0]], ['2, k, 17', [-0.117293, -0.2582111, 1.0]], ['2, k, 18', [-0.1081651, -0.5678505, 1.0]], ['2, k, 19', [-0.1130671, -0.6367807, 1.0]], ['2, k, 20', [-0.1732218, 0.5321462, 1.0]], ['2, k, 21', [-0.2933061, 0.6640826, 1.0]], ['2, k, 22', [-0.3474431, 0.598605, 1.0]], ['2, k, 23', [0.03276925, -0.04146884, 1.0]], ['2, k, 24', [-0.009814259, 0.009857846, 1.0]]]
[['2, k, 0', [-0.1669271, 0.06107011, 1.0]], ['2, k, 1', [-0.1723444, 0.3332931, 1.0]], ['2, k, 2', [-0.1788232, 0.5995796, 1.0]], ['2, k, 3', [-0.1602034, 0.7342426, 1.0]], ['2, k, 4', [-0.2976213, 0.4721318, 1.0]], ['2, k, 5', [-0.3843941, 0.3101331, 1.0]], ['2, k, 6', [-0.3185073, 0.5448466, 1.0]], ['2, k, 7', [-0.310628, 0.6017587, 1.0]], ['2, k, 8', [-0.0056363, 0.4774034, 1.0]], ['2, k, 9', [0.03437534, 0.2418348, 1.0]], ['2, k, 10', [0.03565122, 0.06148951, 1.0]], ['2, k, 11', [0.019018, 0.01191807, 1.0]], ['2, k, 12', [-0.2280919, 0.06123773, 1.0]], ['2, k, 13', [-0.2206773, -0.2545197, 1.0]], ['2, k, 14', [-0.2169509, -0.5622278, 1.0]], ['2, k, 15', [-0.2100392, -0.6331092, 1.0]], ['2, k, 16', [-0.1019799, 0.05969682, 1.0]], ['2, k, 17', [-0.1178325, -0.2580919, 1.0]], ['2, k, 18', [-0.1065167, -0.5691428, 1.0]], ['2, k, 19', [-0.1139718, -0.6379713, 1.0]], ['2, k, 20', [-0.1771084, 0.5339451, 1.0]], ['2, k, 21', [-0.2806931, 0.6605821, 1.0]], ['2, k, 22', [-0.3590428, 0.5995302, 1.0]], ['2, k, 23', [0.02316323, -0.05710152, 1.0]], ['2, k, 24', [-0.01094337, -0.0008420325, 1.0]]]
[['2, k, 0', [-0.1670175, 0.0612482, 1.0]], ['2, k, 1', [-0.1734163, 0.3341387, 1.0]], ['2, k, 2', [-0.1810394, 0.6010222, 1.0]], ['2, k, 3', [-0.1600487, 0.7342449, 1.0]], ['2, k, 4', [-0.2972815, 0.4726672, 1.0]], ['2, k, 5', [-0.3912502, 0.3135808, 1.0]], ['2, k, 6', [-0.3218974, 0.5488141, 1.0]], ['2, k, 7', [-0.3045269, 0.6102974, 1.0]], ['2, k, 8', [-0.007107521, 0.4770195, 1.0]], ['2, k, 9', [0.03414465, 0.2421954, 1.0]], ['2, k, 10', [0.03563261, 0.06196052, 1.0]], ['2, k, 11', [0.0188186, 0.01385152, 1.0]], ['2, k, 12', [-0.2283609, 0.06179487, 1.0]], ['2, k, 13', [-0.2212128, -0.2540164, 1.0]], ['2, k, 14', [-0.216277, -0.5633761, 1.0]], ['2, k, 15', [-0.2101175, -0.6344287, 1.0]], ['2, k, 16', [-0.1019968, 0.059715, 1.0]], ['2, k, 17', [-0.1188904, -0.2580495, 1.0]], ['2, k, 18', [-0.1067423, -0.5690687, 1.0]], ['2, k, 19', [-0.113931, -0.6372001, 1.0]], ['2, k, 20', [-0.1790902, 0.5352672, 1.0]], ['2, k, 21', [-0.2825945, 0.6736309, 1.0]], ['2, k, 22', [-0.3432007, 0.6028548, 1.0]], ['2, k, 23', [0.02612974, -0.04848874, 1.0]], ['2, k, 24', [-0.01220053, -0.00505469, 1.0]]]
[['2, k, 0', [-0.1669033, 0.06134352, 1.0]], ['2, k, 1', [-0.1736605, 0.3346554, 1.0]], ['2, k, 2', [-0.1817361, 0.6022511, 1.0]], ['2, k, 3', [-0.1596538, 0.7339892, 1.0]], ['2, k, 4', [-0.2966233, 0.4726297, 1.0]], ['2, k, 5', [-0.391066, 0.3297651, 1.0]], ['2, k, 6', [-0.3302105, 0.5481662, 1.0]], ['2, k, 7', [-0.306426, 0.6065655, 1.0]], ['2, k, 8', [-0.008003514, 0.4771841, 1.0]], ['2, k, 9', [0.03394035, 0.2421382, 1.0]], ['2, k, 10', [0.03074261, 0.04081463, 1.0]], ['2, k, 11', [0.01520717, 0.00694542, 1.0]], ['2, k, 12', [-0.2282898, 0.0618765, 1.0]], ['2, k, 13', [-0.2186937, -0.2543414, 1.0]], ['2, k, 14', [-0.2170126, -0.5284265, 1.0]], ['2, k, 15', [-0.1949361, -0.5750865, 1.0]], ['2, k, 16', [-0.1018109, 0.05976307, 1.0]], ['2, k, 17', [-0.1191311, -0.2582399, 1.0]], ['2, k, 18', [-0.1066967, -0.5691288, 1.0]], ['2, k, 19', [-0.1135334, -0.6373207, 1.0]], ['2, k, 20', [-0.1796856, 0.5363023, 1.0]], ['2, k, 21', [-0.2785374, 0.670512, 1.0]], ['2, k, 22', [-0.3445867, 0.6009421, 1.0]], ['2, k, 23', [0.01033292, -0.03813385, 1.0]], ['2, k, 24', [-0.01254471, 0.01321828, 1.0]]]
[['2, k, 0', [-0.1667903, 0.06204646, 1.0]], ['2, k, 1', [-0.1727856, 0.3349232, 1.0]], ['2, k, 2', [-0.1777579, 0.6006669, 1.0]], ['2, k, 3', [-0.1592631, 0.7337762, 1.0]], ['2, k, 4', [-0.2965452, 0.4730078, 1.0]], ['2, k, 5', [-0.3900905, 0.3284299, 1.0]], ['2, k, 6', [-0.3307287, 0.5469617, 1.0]], ['2, k, 7', [-0.3172436, 0.5907751, 1.0]], ['2, k, 8', [-0.008461989, 0.477717, 1.0]], ['2, k, 9', [0.03393383, 0.242184, 1.0]], ['2, k, 10', [0.03414215, 0.05555338, 1.0]], ['2, k, 11', [0.01807019, 0.01207221, 1.0]], ['2, k, 12', [-0.2281827, 0.06260215, 1.0]], ['2, k, 13', [-0.2189452, -0.253599, 1.0]], ['2, k, 14', [-0.2154916, -0.5637438, 1.0]], ['2, k, 15', [-0.2082527, -0.6343375, 1.0]], ['2, k, 16', [-0.1016771, 0.06039567, 1.0]], ['2, k, 17', [-0.1192577, -0.2578152, 1.0]], ['2, k, 18', [-0.1066881, -0.5643526, 1.0]], ['2, k, 19', [-0.114212, -0.6339085, 1.0]], ['2, k, 20', [-0.1767715, 0.5354122, 1.0]], ['2, k, 21', [-0.2614388, 0.6671432, 1.0]], ['2, k, 22', [-0.350097, 0.5998789, 1.0]], ['2, k, 23', [0.01934101, -0.04567135, 1.0]], ['2, k, 24', [-0.01165124, 0.004611031, 1.0]]]
