[['2, k, 0', [-15.87209, 87.06152, 1.0]], ['2, k, 1', [-13.512032128898682, 117.34625580504986, 1.0]], ['2, k, 2', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 3', [-11.136407148230518, 146.75281658328777, 1.0]], ['2, k, 4', [5.026013865725828, 134.2778517884199, 1.0]], ['2, k, 5', [17.53407527267953, 110.05696692681747, 1.0]], ['2, k, 6', [22.172302529461465, 86.21939904511929, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-31.205936762942088, 135.54879328278702, 1.0]], ['2, k, 9', [-34.79280041177527, 103.96040753136532, 1.0]], ['2, k, 10', [-34.769789531707964, 80.91015687991829, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.745933256434022, 87.1232967502892, 1.0]], ['2, k, 13', [-2.632592769475007, 47.632358539515664, 1.0]], ['2, k, 14', [2.374337827287879, 11.939012108225668, 1.0]], ['2, k, 15', [-4.438593304912739, 8.665858020162021, 1.0]], ['2, k, 16', [-20.602054789933852, 86.78670174824936, 1.0]], ['2, k, 17', [-13.416710004974977, 46.322768573698696, 1.0]], ['2, k, 18', [-3.646407774088452, 10.967317544802768, 1.0]], ['2, k, 19', [-5.505298510368329, 3.8291301670954434, 1.0]], ['2, k, 20', [-11.675329661070123, 140.24704953273192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.043846000000002, 86.781164, 1.0]], ['2, k, 1', [-13.800528734872023, 117.2067075926792, 1.0]], ['2, k, 2', [-12.003102627999631, 140.18813503007755, 1.0]], ['2, k, 3', [-11.49045429529199, 146.72106003697516, 1.0]], ['2, k, 4', [4.511238654200577, 134.29045184791215, 1.0]], ['2, k, 5', [16.780540528016306, 110.17348378304509, 1.0]], ['2, k, 6', [21.365134096179553, 86.09880776300088, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.93083339606227, 134.9129121907892, 1.0]], ['2, k, 9', [-35.306954349045284, 103.68357728458722, 1.0]], ['2, k, 10', [-35.47132355661678, 80.55679333951299, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.607834734350387, 86.85461226793427, 1.0]], ['2, k, 13', [-2.930929371011512, 47.60074551839739, 1.0]], ['2, k, 14', [2.162598902388048, 11.880783790821738, 1.0]], ['2, k, 15', [-4.7434506990214835, 7.9241916200462486, 1.0]], ['2, k, 16', [-20.968635953398767, 86.51366312589583, 1.0]], ['2, k, 17', [-13.492035953440524, 46.17936793596338, 1.0]], ['2, k, 18', [-3.448120028360508, 11.538941433878975, 1.0]], ['2, k, 19', [-5.034933892278934, 4.308916676150213, 1.0]], ['2, k, 20', [-12.003102627999631, 140.18813503007755, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.04716, 86.77509, 1.0]], ['2, k, 1', [-13.876375184141487, 117.20329344607289, 1.0]], ['2, k, 2', [-12.116770309608224, 140.1882836208848, 1.0]], ['2, k, 3', [-11.617550176871328, 146.7220779323192, 1.0]], ['2, k, 4', [4.377872632083891, 134.29552714877005, 1.0]], ['2, k, 5', [16.65208402988438, 110.20933467696105, 1.0]], ['2, k, 6', [21.22811038616112, 86.07874966838563, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.06269704172049, 134.76001196548697, 1.0]], ['2, k, 9', [-35.57465687632209, 103.55384676786804, 1.0]], ['2, k, 10', [-35.799944096721084, 80.42752084407488, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.586832820031198, 86.8617639079089, 1.0]], ['2, k, 13', [-3.0444168767014252, 47.591304208662514, 1.0]], ['2, k, 14', [2.0318450112945126, 11.820834252731949, 1.0]], ['2, k, 15', [-4.827415913192154, 7.8707946895108165, 1.0]], ['2, k, 16', [-21.002212665979453, 86.49543356076373, 1.0]], ['2, k, 17', [-13.560720073067705, 46.16622033128412, 1.0]], ['2, k, 18', [-3.485269583204735, 11.491604104292492, 1.0]], ['2, k, 19', [-5.054206778908575, 4.2621705149916025, 1.0]], ['2, k, 20', [-12.116770309608224, 140.1882836208848, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.075836, 86.78866000000001, 1.0]], ['2, k, 1', [-13.987927770319533, 117.20838075996498, 1.0]], ['2, k, 2', [-12.273803187029028, 140.19130322573784, 1.0]], ['2, k, 3', [-11.790480916879932, 146.7246632930056, 1.0]], ['2, k, 4', [4.200587662507749, 134.30389944900918, 1.0]], ['2, k, 5', [16.488548123406773, 110.25491567569611, 1.0]], ['2, k, 6', [21.045221005895787, 86.0683403836236, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.234843796303828, 134.6364558267509, 1.0]], ['2, k, 9', [-35.848025985290874, 103.45103208126217, 1.0]], ['2, k, 10', [-36.1648715458033, 80.32759594516114, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.57709578182251, 86.89140857021044, 1.0]], ['2, k, 13', [-3.1740298425197135, 47.58421791852078, 1.0]], ['2, k, 14', [1.8824151892423853, 11.754510793011406, 1.0]], ['2, k, 15', [-4.943131570997449, 7.796805656201138, 1.0]], ['2, k, 16', [-21.075158257426466, 86.49194298153589, 1.0]], ['2, k, 17', [-13.682995915796376, 46.166356956421176, 1.0]], ['2, k, 18', [-3.570765658479136, 11.414197006169488, 1.0]], ['2, k, 19', [-5.123834541489637, 4.187585666179874, 1.0]], ['2, k, 20', [-12.273803187029028, 140.19130322573784, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.115782, 86.821568, 1.0]], ['2, k, 1', [-14.11388639947883, 117.21622464725274, 1.0]], ['2, k, 2', [-12.451271098685991, 140.188576905795, 1.0]], ['2, k, 3', [-11.98570378342772, 146.71930872574168, 1.0]], ['2, k, 4', [4.01429654133187, 134.3044291666033, 1.0]], ['2, k, 5', [16.32072787389804, 110.29500224931193, 1.0]], ['2, k, 6', [20.872558141742868, 86.03918857807908, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.454231626439178, 134.59387875426978, 1.0]], ['2, k, 9', [-36.117765485555616, 103.42678133220898, 1.0]], ['2, k, 10', [-36.33842469957981, 80.31226645379913, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.56225445551959, 86.94026735126002, 1.0]], ['2, k, 13', [-3.2925115981775726, 47.56370294226345, 1.0]], ['2, k, 14', [1.7440374156174325, 11.67732186488336, 1.0]], ['2, k, 15', [-5.068790991809071, 7.708915558725985, 1.0]], ['2, k, 16', [-21.16257275567096, 86.50883765506691, 1.0]], ['2, k, 17', [-13.834945856564289, 46.185693429100795, 1.0]], ['2, k, 18', [-3.6897855353909144, 11.353260916334861, 1.0]], ['2, k, 19', [-5.234699873451291, 4.122687436514637, 1.0]], ['2, k, 20', [-12.451271098685991, 140.188576905795, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.147185999999998, 86.83711000000001, 1.0]], ['2, k, 1', [-14.231830941289862, 117.21536766749605, 1.0]], ['2, k, 2', [-12.622732084458093, 140.1761377906616, 1.0]], ['2, k, 3', [-12.175461243655706, 146.70317172672802, 1.0]], ['2, k, 4', [3.8231929942284992, 134.29785091564256, 1.0]], ['2, k, 5', [16.16162127739286, 110.31231447408538, 1.0]], ['2, k, 6', [20.707591512504123, 85.98641431733523, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.66388950393911, 134.55792855780888, 1.0]], ['2, k, 9', [-36.32940306893211, 103.3919946911623, 1.0]], ['2, k, 10', [-36.552646430929045, 80.28882813386723, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.564377447919362, 86.97184714625446, 1.0]], ['2, k, 13', [-3.4257326656208447, 47.55225482858167, 1.0]], ['2, k, 14', [1.594594064182271, 11.61465132174444, 1.0]], ['2, k, 15', [-5.2052929206907415, 7.638959974749669, 1.0]], ['2, k, 16', [-21.233405480254156, 86.50671241507571, 1.0]], ['2, k, 17', [-13.967989319819551, 46.18732766910002, 1.0]], ['2, k, 18', [-3.790142595095759, 11.262978542462257, 1.0]], ['2, k, 19', [-5.32332847992828, 4.033530386635943, 1.0]], ['2, k, 20', [-12.622732084458093, 140.1761377906616, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.157671999999998, 86.860174, 1.0]], ['2, k, 1', [-14.333222537888929, 117.21683398148866, 1.0]], ['2, k, 2', [-12.781329420858757, 140.16300290953717, 1.0]], ['2, k, 3', [-12.35356987839555, 146.68358879731926, 1.0]], ['2, k, 4', [3.6459126555400143, 134.28998457018858, 1.0]], ['2, k, 5', [16.064892792874097, 110.25334504434228, 1.0]], ['2, k, 6', [20.57836249758893, 85.99109057012276, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.87514635663154, 134.53522724965077, 1.0]], ['2, k, 9', [-36.540729422784764, 103.36283779949525, 1.0]], ['2, k, 10', [-36.78959503897223, 80.27326090733376, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.537858547006717, 87.00496421947346, 1.0]], ['2, k, 13', [-3.529777260841798, 47.54637399638122, 1.0]], ['2, k, 14', [1.4799325191418742, 11.56825219770407, 1.0]], ['2, k, 15', [-5.30993324900689, 7.5554923276960295, 1.0]], ['2, k, 16', [-21.265581176103325, 86.51297513021565, 1.0]], ['2, k, 17', [-14.066528987388466, 46.19429598391722, 1.0]], ['2, k, 18', [-3.859618952467221, 11.175794628782015, 1.0]], ['2, k, 19', [-5.38716365063831, 3.9522466318763545, 1.0]], ['2, k, 20', [-12.781329420858757, 140.16300290953717, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-16.036644000000003, 86.852746, 1.0]], ['2, k, 1', [-14.304418768047764, 117.19357339398681, 1.0]], ['2, k, 2', [-12.813673358502417, 140.12739281516488, 1.0]], ['2, k, 3', [-12.406587774186585, 146.6389057923053, 1.0]], ['2, k, 4', [3.6007368446420003, 134.2595942144523, 1.0]], ['2, k, 5', [16.091126673056774, 110.20130684718879, 1.0]], ['2, k, 6', [20.585793213165253, 85.96945941256362, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.97401906091673, 134.50781852820845, 1.0]], ['2, k, 9', [-36.643016894811424, 103.32714807276746, 1.0]], ['2, k, 10', [-36.92400287071376, 80.25073479149611, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.422851931470465, 87.00057976546654, 1.0]], ['2, k, 13', [-3.5417014025133087, 47.52150657565911, 1.0]], ['2, k, 14', [1.4982439340216827, 11.509100840394254, 1.0]], ['2, k, 15', [-5.434075994593603, 7.165431543434516, 1.0]], ['2, k, 16', [-21.10161270220403, 86.48544533844026, 1.0]], ['2, k, 17', [-13.976749685860714, 46.17510867986213, 1.0]], ['2, k, 18', [-3.7597030650477254, 11.117783426259216, 1.0]], ['2, k, 19', [-5.284386969419583, 3.9024619669410088, 1.0]], ['2, k, 20', [-12.813673358502417, 140.12739281516488, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-15.79404, 86.806426, 1.0]], ['2, k, 1', [-14.153026619871257, 117.14698265638445, 1.0]], ['2, k, 2', [-12.723441267145729, 140.07581105138672, 1.0]], ['2, k, 3', [-12.337031175190823, 146.577478951834, 1.0]], ['2, k, 4', [3.6637247121540124, 134.21816328845298, 1.0]], ['2, k, 5', [16.218302643252485, 110.15571745507913, 1.0]], ['2, k, 6', [20.703848654373267, 85.90878360938653, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.934002938123047, 134.41037698815907, 1.0]], ['2, k, 9', [-36.61107849103467, 103.22906992677134, 1.0]], ['2, k, 10', [-36.96259164126669, 80.1635487336536, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-10.213859941316743, 86.95598204262764, 1.0]], ['2, k, 13', [-3.4727563516935094, 47.49995909960994, 1.0]], ['2, k, 14', [1.5690517409343876, 11.470671131820275, 1.0]], ['2, k, 15', [-5.328800029953417, 7.05342742739288, 1.0]], ['2, k, 16', [-20.814475554920683, 86.42895775969578, 1.0]], ['2, k, 17', [-13.75767432029675, 46.1320255747532, 1.0]], ['2, k, 18', [-3.542426994224668, 11.090226533584094, 1.0]], ['2, k, 19', [-5.072019393640834, 3.8734510342413015, 1.0]], ['2, k, 20', [-12.723441267145729, 140.07581105138672, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-15.475920000000002, 86.66175, 1.0]], ['2, k, 1', [-13.928681299754896, 117.06522323466947, 1.0]], ['2, k, 2', [-12.562763349435409, 140.0170422896006, 1.0]], ['2, k, 3', [-12.19745784076763, 146.5151324939945, 1.0]], ['2, k, 4', [3.7790113232511455, 134.17330707570218, 1.0]], ['2, k, 5', [16.45895808119164, 109.99526897537179, 1.0]], ['2, k, 6', [20.91596320497267, 85.84104629539104, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.722523543655456, 134.2274085986037, 1.0]], ['2, k, 9', [-36.374321800339345, 103.20850643487432, 1.0]], ['2, k, 10', [-36.806964748829564, 80.14691051970243, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.890744530881534, 86.80769331163455, 1.0]], ['2, k, 13', [-3.317185690263889, 47.49936943996869, 1.0]], ['2, k, 14', [1.6313649027075696, 11.570111172372513, 1.0]], ['2, k, 15', [-4.758517495211867, 7.693820176133898, 1.0]], ['2, k, 16', [-20.50156222854472, 86.26921477885827, 1.0]], ['2, k, 17', [-13.533364240215484, 46.044785701007754, 1.0]], ['2, k, 18', [-3.34630761629057, 11.096361243131064, 1.0]], ['2, k, 19', [-4.881262378559479, 3.880411361572162, 1.0]], ['2, k, 20', [-12.562763349435409, 140.0170422896006, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-15.085875999999999, 86.45039, 1.0]], ['2, k, 1', [-13.627761154003728, 116.94625967775399, 1.0]], ['2, k, 2', [-12.324016155844042, 139.9396355108922, 1.0]], ['2, k, 3', [-11.978622865263667, 146.4396324151107, 1.0]], ['2, k, 4', [3.9673063524219856, 134.11194938810056, 1.0]], ['2, k, 5', [16.78680408473801, 109.81145203318161, 1.0]], ['2, k, 6', [21.206542587444854, 85.777823820684, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.407344859532664, 133.97724543272133, 1.0]], ['2, k, 9', [-36.07478585948378, 103.1633092321379, 1.0]], ['2, k, 10', [-36.59290732877512, 80.10647443104563, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.501544510628236, 86.60612292895752, 1.0]], ['2, k, 13', [-3.102760898015661, 47.5064728924748, 1.0]], ['2, k, 14', [1.7810338248572375, 11.616722775778094, 1.0]], ['2, k, 15', [-4.552082997264921, 7.769856367364445, 1.0]], ['2, k, 16', [-20.149357144522696, 86.03939220410057, 1.0]], ['2, k, 17', [-13.27676901559149, 45.944935844898986, 1.0]], ['2, k, 18', [-3.130319117573782, 11.13799662003666, 1.0]], ['2, k, 19', [-4.666047463549175, 3.9140077372192508, 1.0]], ['2, k, 20', [-12.324016155844042, 139.9396355108922, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.670134, 86.207002, 1.0]], ['2, k, 1', [-13.298721933156772, 116.80319058944531, 1.0]], ['2, k, 2', [-12.056350555885476, 139.83453576885066, 1.0]], ['2, k, 3', [-11.730438827069747, 146.33719333258642, 1.0]], ['2, k, 4', [4.176088277607894, 134.028925040813, 1.0]], ['2, k, 5', [17.083027926504137, 109.7046277613041, 1.0]], ['2, k, 6', [21.47646097373817, 85.68065764096431, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-30.006215104812146, 133.69619038502344, 1.0]], ['2, k, 9', [-35.74684425103638, 102.95680241623104, 1.0]], ['2, k, 10', [-36.32894786658018, 79.91815422375018, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-9.09838573476905, 86.3860789137156, 1.0]], ['2, k, 13', [-2.8767234483982174, 47.52277388177519, 1.0]], ['2, k, 14', [2.0101051348476675, 11.632681507556534, 1.0]], ['2, k, 15', [-4.4706403128078716, 7.449129600290935, 1.0]], ['2, k, 16', [-19.79710697696976, 85.7784267576679, 1.0]], ['2, k, 17', [-13.00295899105819, 45.76389560933809, 1.0]], ['2, k, 18', [-2.9126377994414874, 11.166898244565878, 1.0]], ['2, k, 19', [-4.450940268653938, 3.943821598316001, 1.0]], ['2, k, 20', [-12.056350555885476, 139.83453576885066, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.36112, 85.982878, 1.0]], ['2, k, 1', [-13.077818204461177, 116.67602165248572, 1.0]], ['2, k, 2', [-11.896498832409618, 139.7441166189462, 1.0]], ['2, k, 3', [-11.58961169105239, 146.25283294362646, 1.0]], ['2, k, 4', [4.287315308591092, 133.9595062221858, 1.0]], ['2, k, 5', [17.315854977310607, 109.55130207967238, 1.0]], ['2, k, 6', [21.671086192472618, 85.63967515490829, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.77163809010986, 133.42506193718023, 1.0]], ['2, k, 9', [-35.59005625773804, 102.7399482150158, 1.0]], ['2, k, 10', [-36.225561645026396, 79.72315439455078, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.755329236646407, 86.20500435047427, 1.0]], ['2, k, 13', [-2.7062504168666726, 47.56857700543255, 1.0]], ['2, k, 14', [2.1674367834297863, 11.660270991287561, 1.0]], ['2, k, 15', [-4.296893544856452, 7.411255360478563, 1.0]], ['2, k, 16', [-19.606953959531197, 85.53308527145988, 1.0]], ['2, k, 17', [-12.893933665109005, 45.59538986460277, 1.0]], ['2, k, 18', [-2.8556008370116785, 11.180729937905149, 1.0]], ['2, k, 19', [-4.394180314694983, 3.9636584775228005, 1.0]], ['2, k, 20', [-11.896498832409618, 139.7441166189462, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.148394, 85.78325199999999, 1.0]], ['2, k, 1', [-12.954447407438279, 116.56267722659149, 1.0]], ['2, k, 2', [-11.83554136923358, 139.65690861691232, 1.0]], ['2, k, 3', [-11.547766293640814, 146.17372998874725, 1.0]], ['2, k, 4', [4.318684154893187, 133.88985023111053, 1.0]], ['2, k, 5', [17.504018558094174, 109.33710430543852, 1.0]], ['2, k, 6', [21.79560728844617, 85.68022780368062, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.575289796639353, 133.20035486108165, 1.0]], ['2, k, 9', [-35.5061954092743, 102.57039800711911, 1.0]], ['2, k, 10', [-36.17224717501662, 79.57546432496616, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.497587172367773, 86.0527913741488, 1.0]], ['2, k, 13', [-2.6149994379804147, 47.62867748022065, 1.0]], ['2, k, 14', [2.2396659918583595, 11.675828384391679, 1.0]], ['2, k, 15', [-4.2166300930382095, 7.404400239858868, 1.0]], ['2, k, 16', [-19.498297857438388, 85.3038834900681, 1.0]], ['2, k, 17', [-12.867727554880162, 45.43299326658409, 1.0]], ['2, k, 18', [-2.8816200925772186, 11.188713184722175, 1.0]], ['2, k, 19', [-4.4064360385129335, 3.999171174497765, 1.0]], ['2, k, 20', [-11.83554136923358, 139.65690861691232, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-14.000521999999998, 85.69199799999998, 1.0]], ['2, k, 1', [-12.897379304099333, 116.48627833252587, 1.0]], ['2, k, 2', [-11.840790291831857, 139.58220986650164, 1.0]], ['2, k, 3', [-11.571471461986347, 146.10269992099714, 1.0]], ['2, k, 4', [4.290240868023465, 133.8352620089644, 1.0]], ['2, k, 5', [17.560220855405525, 109.27906462318398, 1.0]], ['2, k, 6', [21.80870265710757, 85.7871459201468, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.500381385841674, 133.09789262768712, 1.0]], ['2, k, 9', [-35.55730975087215, 102.35185138467713, 1.0]], ['2, k, 10', [-36.24257238890891, 79.38524628742506, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.359307612926944, 86.0191283159845, 1.0]], ['2, k, 13', [-2.6214513704667866, 47.70305559432417, 1.0]], ['2, k, 14', [2.2400737164290607, 11.556532434043284, 1.0]], ['2, k, 15', [-4.5435606555465435, 7.03438043482846, 1.0]], ['2, k, 16', [-19.393143101164448, 85.18944029827131, 1.0]], ['2, k, 17', [-12.824910141803127, 45.307769565150544, 1.0]], ['2, k, 18', [-2.879605956907234, 11.203505374608902, 1.0]], ['2, k, 19', [-4.4020771232759675, 4.051944080453827, 1.0]], ['2, k, 20', [-11.840790291831857, 139.58220986650164, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.931181999999998, 85.694656, 1.0]], ['2, k, 1', [-12.924674007033117, 116.45591105524088, 1.0]], ['2, k, 2', [-11.933886497808894, 139.53594878571158, 1.0]], ['2, k, 3', [-11.683889542167357, 146.05533427962325, 1.0]], ['2, k, 4', [4.196952298481683, 133.80203219578166, 1.0]], ['2, k, 5', [17.547144785684935, 109.24483017244624, 1.0]], ['2, k, 6', [21.760369256239663, 85.91263733739787, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.563015792884684, 133.061090337245, 1.0]], ['2, k, 9', [-35.70716440795261, 102.15681781876029, 1.0]], ['2, k, 10', [-36.396148210400035, 79.21965106103035, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.273591191193185, 86.07025314420355, 1.0]], ['2, k, 13', [-2.6629331754349916, 47.779844203349974, 1.0]], ['2, k, 14', [2.2031029074195203, 11.509687437049053, 1.0]], ['2, k, 15', [-4.5435141961579495, 6.979457057239341, 1.0]], ['2, k, 16', [-19.340026679409895, 85.17208052169782, 1.0]], ['2, k, 17', [-12.836940942128557, 45.21605813164561, 1.0]], ['2, k, 18', [-2.9221114827558026, 11.198932640913569, 1.0]], ['2, k, 19', [-4.446828116370384, 4.067460103002244, 1.0]], ['2, k, 20', [-11.933886497808894, 139.53594878571158, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-13.907372, 85.749406, 1.0]], ['2, k, 1', [-12.998269836059277, 116.45477296444466, 1.0]], ['2, k, 2', [-12.072856173066514, 139.52280553538967, 1.0]], ['2, k, 3', [-11.841935559201977, 146.04269662587978, 1.0]], ['2, k, 4', [4.071941125211492, 133.79757334526607, 1.0]], ['2, k, 5', [17.53335476691402, 109.22009110087686, 1.0]], ['2, k, 6', [21.705704874971595, 86.0354710673125, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.643373889290952, 132.94849241937018, 1.0]], ['2, k, 9', [-35.96556432354269, 102.06260616905274, 1.0]], ['2, k, 10', [-36.682939406633665, 79.140458594513, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.213285679685075, 86.170143913656, 1.0]], ['2, k, 13', [-2.7281575760093633, 47.86825513931565, 1.0]], ['2, k, 14', [2.1179349195265056, 11.644056953130764, 1.0]], ['2, k, 15', [-4.221672772201296, 7.347442043880339, 1.0]], ['2, k, 16', [-19.31736170329228, 85.20040963778065, 1.0]], ['2, k, 17', [-12.883550961505893, 45.190574928131696, 1.0]], ['2, k, 18', [-2.9799778177754117, 11.19675663371823, 1.0]], ['2, k, 19', [-4.507368428400238, 4.04541860166472, 1.0]], ['2, k, 20', [-12.072856173066514, 139.52280553538967, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
