[['2, k, 0', [-0.247569, -0.50755, 1.0]], ['2, k, 1', [-0.237282, -0.171786, 1.0]], ['2, k, 2', [-0.225438, 0.153229, 1.0]], ['2, k, 3', [-0.211531, 0.311525, 1.0]], ['2, k, 4', [-0.40639, 0.0648962, 1.0]], ['2, k, 5', [-0.458328, -0.232873, 1.0]], ['2, k, 6', [-0.45939, -0.50073, 1.0]], ['2, k, 7', [-0.455301, -0.536708, 1.0]], ['2, k, 8', [-0.043025, 0.0390397, 1.0]], ['2, k, 9', [-0.0148046, -0.254191, 1.0]], ['2, k, 10', [-0.0109878, -0.513101, 1.0]], ['2, k, 11', [-0.0157, -0.577357, 1.0]], ['2, k, 12', [-0.326936, -0.495474, 1.0]], ['2, k, 13', [-0.385637, -0.877862, 1.0]], ['2, k, 14', [-0.439055, -1.29057, 1.0]], ['2, k, 15', [-0.455137, -1.33656, 1.0]], ['2, k, 16', [-0.161954, -0.507121, 1.0]], ['2, k, 17', [-0.139289, -0.885239, 1.0]], ['2, k, 18', [-0.108193, -1.26937, 1.0]], ['2, k, 19', [-0.128662, -1.3623, 1.0]], ['2, k, 20', [-0.228554, 0.073484, 1.0]], ['2, k, 21', [-0.446215, -0.601893, 1.0]], ['2, k, 22', [-0.485037, -0.539315, 1.0]], ['2, k, 23', [-0.0140781, -0.63963, 1.0]], ['2, k, 24', [0.0198109, -0.588259, 1.0]]]
[['2, k, 0', [-0.251448, -0.510709, 1.0]], ['2, k, 1', [-0.239962, -0.175061, 1.0]], ['2, k, 2', [-0.228243, 0.152338, 1.0]], ['2, k, 3', [-0.213132, 0.311044, 1.0]], ['2, k, 4', [-0.405453, 0.0639332, 1.0]], ['2, k, 5', [-0.472599, -0.182015, 1.0]], ['2, k, 6', [-0.471777, -0.416593, 1.0]], ['2, k, 7', [-0.482394, -0.490621, 1.0]], ['2, k, 8', [-0.0484765, 0.0473584, 1.0]], ['2, k, 9', [0.0045159, -0.200044, 1.0]], ['2, k, 10', [0.0239263, -0.430612, 1.0]], ['2, k, 11', [0.0180789, -0.503318, 1.0]], ['2, k, 12', [-0.330859, -0.500033, 1.0]], ['2, k, 13', [-0.386056, -0.873339, 1.0]], ['2, k, 14', [-0.44277, -1.29172, 1.0]], ['2, k, 15', [-0.452817, -1.33994, 1.0]], ['2, k, 16', [-0.165679, -0.508591, 1.0]], ['2, k, 17', [-0.136066, -0.888501, 1.0]], ['2, k, 18', [-0.108321, -1.27669, 1.0]], ['2, k, 19', [-0.0945051, -1.37189, 1.0]], ['2, k, 20', [-0.231219, 0.0715767, 1.0]], ['2, k, 21', [-0.487793, -0.550003, 1.0]], ['2, k, 22', [-0.516495, -0.456508, 1.0]], ['2, k, 23', [0.0126717, -0.559085, 1.0]], ['2, k, 24', [0.0634873, -0.509779, 1.0]]]
[['2, k, 0', [-0.252709, -0.509749, 1.0]], ['2, k, 1', [-0.2406, -0.174618, 1.0]], ['2, k, 2', [-0.228313, 0.152687, 1.0]], ['2, k, 3', [-0.213667, 0.311518, 1.0]], ['2, k, 4', [-0.404373, 0.0643, 1.0]], ['2, k, 5', [-0.47656, -0.15854, 1.0]], ['2, k, 6', [-0.481973, -0.385874, 1.0]], ['2, k, 7', [-0.488519, -0.461098, 1.0]], ['2, k, 8', [-0.0490632, 0.0482937, 1.0]], ['2, k, 9', [0.0201245, -0.18344, 1.0]], ['2, k, 10', [0.033477, -0.391746, 1.0]], ['2, k, 11', [0.0310443, -0.466399, 1.0]], ['2, k, 12', [-0.332497, -0.499329, 1.0]], ['2, k, 13', [-0.386355, -0.818009, 1.0]], ['2, k, 14', [-0.444539, -1.28619, 1.0]], ['2, k, 15', [-0.541491, -1.3507, 1.0]], ['2, k, 16', [-0.166684, -0.507311, 1.0]], ['2, k, 17', [-0.13732, -0.884781, 1.0]], ['2, k, 18', [-0.112844, -1.27294, 1.0]], ['2, k, 19', [-0.0714421, -1.36454, 1.0]], ['2, k, 20', [-0.23147, 0.0719138, 1.0]], ['2, k, 21', [-0.491647, -0.523228, 1.0]], ['2, k, 22', [-0.438028, -0.477273, 1.0]], ['2, k, 23', [0.0401172, -0.523129, 1.0]], ['2, k, 24', [0.0729638, -0.465254, 1.0]]]
[['2, k, 0', [-0.253529, -0.509103, 1.0]], ['2, k, 1', [-0.241915, -0.173684, 1.0]], ['2, k, 2', [-0.229967, 0.154243, 1.0]], ['2, k, 3', [-0.214469, 0.313103, 1.0]], ['2, k, 4', [-0.404109, 0.0642544, 1.0]], ['2, k, 5', [-0.478185, -0.142758, 1.0]], ['2, k, 6', [-0.486018, -0.353423, 1.0]], ['2, k, 7', [-0.494855, -0.41713, 1.0]], ['2, k, 8', [-0.0492064, 0.0485102, 1.0]], ['2, k, 9', [0.0252006, -0.176025, 1.0]], ['2, k, 10', [0.0451239, -0.34251, 1.0]], ['2, k, 11', [0.0425071, -0.414463, 1.0]], ['2, k, 12', [-0.3335, -0.49844, 1.0]], ['2, k, 13', [-0.38628, -0.880729, 1.0]], ['2, k, 14', [-0.445051, -1.29035, 1.0]], ['2, k, 15', [-0.44315, -1.36053, 1.0]], ['2, k, 16', [-0.167263, -0.506902, 1.0]], ['2, k, 17', [-0.137294, -0.884793, 1.0]], ['2, k, 18', [-0.117968, -1.2872, 1.0]], ['2, k, 19', [-0.0349121, -1.36621, 1.0]], ['2, k, 20', [-0.233071, 0.073261, 1.0]], ['2, k, 21', [-0.491549, -0.473784, 1.0]], ['2, k, 22', [-0.44666, -0.436677, 1.0]], ['2, k, 23', [0.0451398, -0.460526, 1.0]], ['2, k, 24', [0.0825544, -0.413914, 1.0]]]
[['2, k, 0', [-0.254618, -0.507796, 1.0]], ['2, k, 1', [-0.243244, -0.172345, 1.0]], ['2, k, 2', [-0.231309, 0.155685, 1.0]], ['2, k, 3', [-0.215067, 0.315208, 1.0]], ['2, k, 4', [-0.403906, 0.0644003, 1.0]], ['2, k, 5', [-0.483735, -0.128451, 1.0]], ['2, k, 6', [-0.491501, -0.287569, 1.0]], ['2, k, 7', [-0.495725, -0.354014, 1.0]], ['2, k, 8', [-0.0502138, 0.0492328, 1.0]], ['2, k, 9', [0.0316726, -0.163253, 1.0]], ['2, k, 10', [0.0535592, -0.293647, 1.0]], ['2, k, 11', [0.0561914, -0.387852, 1.0]], ['2, k, 12', [-0.334619, -0.497462, 1.0]], ['2, k, 13', [-0.386579, -0.880077, 1.0]], ['2, k, 14', [-0.44399, -1.29044, 1.0]], ['2, k, 15', [-0.45452, -1.35133, 1.0]], ['2, k, 16', [-0.168297, -0.505239, 1.0]], ['2, k, 17', [-0.14338, -0.838257, 1.0]], ['2, k, 18', [-0.117098, -1.28371, 1.0]], ['2, k, 19', [-0.0857544, -1.37598, 1.0]], ['2, k, 20', [-0.234452, 0.0746666, 1.0]], ['2, k, 21', [-0.495091, -0.407289, 1.0]], ['2, k, 22', [-0.448705, -0.367712, 1.0]], ['2, k, 23', [0.0685394, -0.437814, 1.0]], ['2, k, 24', [0.095639, -0.371561, 1.0]]]
[['2, k, 0', [-0.255354, -0.506622, 1.0]], ['2, k, 1', [-0.2445, -0.171258, 1.0]], ['2, k, 2', [-0.233188, 0.156661, 1.0]], ['2, k, 3', [-0.216965, 0.317866, 1.0]], ['2, k, 4', [-0.400336, 0.0689572, 1.0]], ['2, k, 5', [-0.479633, -0.085235, 1.0]], ['2, k, 6', [-0.493776, -0.206459, 1.0]], ['2, k, 7', [-0.497479, -0.282436, 1.0]], ['2, k, 8', [-0.0532489, 0.0538377, 1.0]], ['2, k, 9', [0.0388507, -0.139314, 1.0]], ['2, k, 10', [0.0633451, -0.286031, 1.0]], ['2, k, 11', [0.0634758, -0.323866, 1.0]], ['2, k, 12', [-0.335474, -0.495984, 1.0]], ['2, k, 13', [-0.388165, -0.880202, 1.0]], ['2, k, 14', [-0.446562, -1.28789, 1.0]], ['2, k, 15', [-0.453007, -1.34356, 1.0]], ['2, k, 16', [-0.1689, -0.504333, 1.0]], ['2, k, 17', [-0.140203, -0.879444, 1.0]], ['2, k, 18', [-0.114952, -1.2831, 1.0]], ['2, k, 19', [-0.0863279, -1.37544, 1.0]], ['2, k, 20', [-0.23618, 0.075675, 1.0]], ['2, k, 21', [-0.49907, -0.330799, 1.0]], ['2, k, 22', [-0.448658, -0.295847, 1.0]], ['2, k, 23', [0.0768064, -0.370364, 1.0]], ['2, k, 24', [0.106005, -0.320176, 1.0]]]
[['2, k, 0', [-0.255749, -0.50571, 1.0]], ['2, k, 1', [-0.244375, -0.170799, 1.0]], ['2, k, 2', [-0.232016, 0.156682, 1.0]], ['2, k, 3', [-0.217186, 0.31674, 1.0]], ['2, k, 4', [-0.395481, 0.0724575, 1.0]], ['2, k, 5', [-0.488164, -0.0480255, 1.0]], ['2, k, 6', [-0.485329, -0.139306, 1.0]], ['2, k, 7', [-0.491888, -0.214711, 1.0]], ['2, k, 8', [-0.0539563, 0.0554169, 1.0]], ['2, k, 9', [0.0516576, -0.111389, 1.0]], ['2, k, 10', [0.0362025, -0.238526, 1.0]], ['2, k, 11', [0.0685472, -0.257735, 1.0]], ['2, k, 12', [-0.335888, -0.494773, 1.0]], ['2, k, 13', [-0.388223, -0.879197, 1.0]], ['2, k, 14', [-0.443671, -1.29706, 1.0]], ['2, k, 15', [-0.452677, -1.34349, 1.0]], ['2, k, 16', [-0.169235, -0.503712, 1.0]], ['2, k, 17', [-0.140167, -0.879563, 1.0]], ['2, k, 18', [-0.114602, -1.28177, 1.0]], ['2, k, 19', [-0.0851123, -1.37403, 1.0]], ['2, k, 20', [-0.235338, 0.0758336, 1.0]], ['2, k, 21', [-0.49359, -0.251987, 1.0]], ['2, k, 22', [-0.444601, -0.24207, 1.0]], ['2, k, 23', [0.0753159, -0.297596, 1.0]], ['2, k, 24', [0.114658, -0.258084, 1.0]]]
[['2, k, 0', [-0.256081, -0.504897, 1.0]], ['2, k, 1', [-0.244506, -0.170275, 1.0]], ['2, k, 2', [-0.231844, 0.156878, 1.0]], ['2, k, 3', [-0.21787, 0.317083, 1.0]], ['2, k, 4', [-0.393086, 0.0735545, 1.0]], ['2, k, 5', [-0.473794, -0.0185497, 1.0]], ['2, k, 6', [-0.482104, -0.0772769, 1.0]], ['2, k, 7', [-0.489798, -0.135772, 1.0]], ['2, k, 8', [-0.0573652, 0.0589734, 1.0]], ['2, k, 9', [0.0500814, -0.0915914, 1.0]], ['2, k, 10', [0.062617, -0.150445, 1.0]], ['2, k, 11', [0.0706549, -0.183005, 1.0]], ['2, k, 12', [-0.336191, -0.493576, 1.0]], ['2, k, 13', [-0.388978, -0.877844, 1.0]], ['2, k, 14', [-0.444796, -1.29718, 1.0]], ['2, k, 15', [-0.452745, -1.34812, 1.0]], ['2, k, 16', [-0.169544, -0.503245, 1.0]], ['2, k, 17', [-0.140008, -0.879685, 1.0]], ['2, k, 18', [-0.114477, -1.28131, 1.0]], ['2, k, 19', [-0.0835885, -1.37263, 1.0]], ['2, k, 20', [-0.235242, 0.0761104, 1.0]], ['2, k, 21', [-0.498277, -0.161914, 1.0]], ['2, k, 22', [-0.443484, -0.170237, 1.0]], ['2, k, 23', [0.09019, -0.218431, 1.0]], ['2, k, 24', [0.109256, -0.176148, 1.0]]]
[['2, k, 0', [-0.256273, -0.504578, 1.0]], ['2, k, 1', [-0.244449, -0.170035, 1.0]], ['2, k, 2', [-0.231313, 0.157074, 1.0]], ['2, k, 3', [-0.218823, 0.317794, 1.0]], ['2, k, 4', [-0.388475, 0.075011, 1.0]], ['2, k, 5', [-0.474149, 0.002719, 1.0]], ['2, k, 6', [-0.517292, 0.00241556, 1.0]], ['2, k, 7', [-0.491716, -0.0556556, 1.0]], ['2, k, 8', [-0.0601572, 0.0613281, 1.0]], ['2, k, 9', [0.0537257, -0.0524579, 1.0]], ['2, k, 10', [0.0679616, -0.0471148, 1.0]], ['2, k, 11', [0.0677246, -0.108067, 1.0]], ['2, k, 12', [-0.336344, -0.492974, 1.0]], ['2, k, 13', [-0.388856, -0.876685, 1.0]], ['2, k, 14', [-0.43655, -1.29581, 1.0]], ['2, k, 15', [-0.456734, -1.34707, 1.0]], ['2, k, 16', [-0.169753, -0.503118, 1.0]], ['2, k, 17', [-0.139287, -0.879319, 1.0]], ['2, k, 18', [-0.114582, -1.27997, 1.0]], ['2, k, 19', [-0.0740177, -1.37061, 1.0]], ['2, k, 20', [-0.234844, 0.0763133, 1.0]], ['2, k, 21', [-0.499518, -0.0699584, 1.0]], ['2, k, 22', [-0.450977, -0.0775727, 1.0]], ['2, k, 23', [0.0800014, -0.136312, 1.0]], ['2, k, 24', [0.112402, -0.103858, 1.0]]]
[['2, k, 0', [-0.25632, -0.504472, 1.0]], ['2, k, 1', [-0.244827, -0.169675, 1.0]], ['2, k, 2', [-0.232389, 0.157825, 1.0]], ['2, k, 3', [-0.219452, 0.319964, 1.0]], ['2, k, 4', [-0.385988, 0.076557, 1.0]], ['2, k, 5', [-0.470094, 0.011802, 1.0]], ['2, k, 6', [-0.516881, 0.0034123, 1.0]], ['2, k, 7', [-0.480509, 0.0216949, 1.0]], ['2, k, 8', [-0.0633598, 0.0613262, 1.0]], ['2, k, 9', [0.0416082, -0.038848, 1.0]], ['2, k, 10', [0.0639484, -0.0470894, 1.0]], ['2, k, 11', [0.0695447, -0.0353141, 1.0]], ['2, k, 12', [-0.336359, -0.49289, 1.0]], ['2, k, 13', [-0.391329, -0.879408, 1.0]], ['2, k, 14', [-0.44297, -1.28529, 1.0]], ['2, k, 15', [-0.494716, -1.36473, 1.0]], ['2, k, 16', [-0.169883, -0.50292, 1.0]], ['2, k, 17', [-0.139117, -0.879241, 1.0]], ['2, k, 18', [-0.11432, -1.27835, 1.0]], ['2, k, 19', [-0.0703441, -1.37048, 1.0]], ['2, k, 20', [-0.235702, 0.0769366, 1.0]], ['2, k, 21', [-0.49074, 0.0150285, 1.0]], ['2, k, 22', [-0.443005, -0.0261267, 1.0]], ['2, k, 23', [0.0968996, -0.0401675, 1.0]], ['2, k, 24', [0.113942, -0.0311058, 1.0]]]
[['2, k, 0', [-0.256361, -0.504105, 1.0]], ['2, k, 1', [-0.244789, -0.169144, 1.0]], ['2, k, 2', [-0.232198, 0.158346, 1.0]], ['2, k, 3', [-0.220054, 0.319982, 1.0]], ['2, k, 4', [-0.3843, 0.0765528, 1.0]], ['2, k, 5', [-0.476273, 0.0394805, 1.0]], ['2, k, 6', [-0.486439, 0.0750936, 1.0]], ['2, k, 7', [-0.479232, 0.0939202, 1.0]], ['2, k, 8', [-0.0680249, 0.0630956, 1.0]], ['2, k, 9', [0.0415787, 0.00327375, 1.0]], ['2, k, 10', [0.084011, -0.00312129, 1.0]], ['2, k, 11', [0.0736191, 0.0380845, 1.0]], ['2, k, 12', [-0.336322, -0.492308, 1.0]], ['2, k, 13', [-0.389892, -0.877056, 1.0]], ['2, k, 14', [-0.440863, -1.28462, 1.0]], ['2, k, 15', [-0.498216, -1.35787, 1.0]], ['2, k, 16', [-0.169957, -0.502754, 1.0]], ['2, k, 17', [-0.139017, -0.876932, 1.0]], ['2, k, 18', [-0.113941, -1.27377, 1.0]], ['2, k, 19', [-0.0713642, -1.36805, 1.0]], ['2, k, 20', [-0.235547, 0.0774591, 1.0]], ['2, k, 21', [-0.512554, 0.107487, 1.0]], ['2, k, 22', [-0.444848, 0.0657745, 1.0]], ['2, k, 23', [0.0894696, 0.0436444, 1.0]], ['2, k, 24', [0.112055, 0.0472101, 1.0]]]
[['2, k, 0', [-0.256729, -0.502097, 1.0]], ['2, k, 1', [-0.245301, -0.168166, 1.0]], ['2, k, 2', [-0.23296, 0.158902, 1.0]], ['2, k, 3', [-0.220545, 0.31991, 1.0]], ['2, k, 4', [-0.382989, 0.0796562, 1.0]], ['2, k, 5', [-0.481528, 0.0646739, 1.0]], ['2, k, 6', [-0.461263, 0.141423, 1.0]], ['2, k, 7', [-0.471207, 0.163493, 1.0]], ['2, k, 8', [-0.0708501, 0.064922, 1.0]], ['2, k, 9', [0.0398333, 0.0230329, 1.0]], ['2, k, 10', [0.0837153, 0.0635571, 1.0]], ['2, k, 11', [0.0707954, 0.104578, 1.0]], ['2, k, 12', [-0.336608, -0.490413, 1.0]], ['2, k, 13', [-0.390577, -0.872529, 1.0]], ['2, k, 14', [-0.440715, -1.28433, 1.0]], ['2, k, 15', [-0.46178, -1.34828, 1.0]], ['2, k, 16', [-0.170392, -0.500731, 1.0]], ['2, k, 17', [-0.138364, -0.834993, 1.0]], ['2, k, 18', [-0.112129, -1.27245, 1.0]], ['2, k, 19', [-0.0717178, -1.36887, 1.0]], ['2, k, 20', [-0.23623, 0.0780997, 1.0]], ['2, k, 21', [-0.472465, 0.184801, 1.0]], ['2, k, 22', [-0.433436, 0.165281, 1.0]], ['2, k, 23', [0.0705379, 0.126538, 1.0]], ['2, k, 24', [0.102681, 0.109519, 1.0]]]
[['2, k, 0', [-0.25683, -0.501165, 1.0]], ['2, k, 1', [-0.245095, -0.167616, 1.0]], ['2, k, 2', [-0.232224, 0.15935, 1.0]], ['2, k, 3', [-0.220915, 0.320529, 1.0]], ['2, k, 4', [-0.382313, 0.0808053, 1.0]], ['2, k, 5', [-0.475528, 0.102286, 1.0]], ['2, k, 6', [-0.46002, 0.195255, 1.0]], ['2, k, 7', [-0.464544, 0.237895, 1.0]], ['2, k, 8', [-0.0716825, 0.0672644, 1.0]], ['2, k, 9', [0.0643925, 0.046939, 1.0]], ['2, k, 10', [0.0668256, 0.139901, 1.0]], ['2, k, 11', [0.0640312, 0.172172, 1.0]], ['2, k, 12', [-0.336501, -0.489289, 1.0]], ['2, k, 13', [-0.390933, -0.873172, 1.0]], ['2, k, 14', [-0.44695, -1.28715, 1.0]], ['2, k, 15', [-0.438194, -1.3536, 1.0]], ['2, k, 16', [-0.170686, -0.499981, 1.0]], ['2, k, 17', [-0.141607, -0.870702, 1.0]], ['2, k, 18', [-0.107657, -1.28296, 1.0]], ['2, k, 19', [-0.0545572, -1.36985, 1.0]], ['2, k, 20', [-0.235655, 0.078584, 1.0]], ['2, k, 21', [-0.48044, 0.268342, 1.0]], ['2, k, 22', [-0.427442, 0.224778, 1.0]], ['2, k, 23', [0.0748195, 0.197747, 1.0]], ['2, k, 24', [0.10011, 0.18846, 1.0]]]
[['2, k, 0', [-0.256592, -0.501128, 1.0]], ['2, k, 1', [-0.244772, -0.167298, 1.0]], ['2, k, 2', [-0.23158, 0.160318, 1.0]], ['2, k, 3', [-0.221174, 0.320059, 1.0]], ['2, k, 4', [-0.38001, 0.0802489, 1.0]], ['2, k, 5', [-0.474818, 0.146183, 1.0]], ['2, k, 6', [-0.449629, 0.264914, 1.0]], ['2, k, 7', [-0.45326, 0.313544, 1.0]], ['2, k, 8', [-0.071993, 0.0672045, 1.0]], ['2, k, 9', [0.0661812, 0.0628995, 1.0]], ['2, k, 10', [0.0664488, 0.192348, 1.0]], ['2, k, 11', [0.0623951, 0.239384, 1.0]], ['2, k, 12', [-0.336195, -0.48953, 1.0]], ['2, k, 13', [-0.390235, -0.873413, 1.0]], ['2, k, 14', [-0.444746, -1.29679, 1.0]], ['2, k, 15', [-0.434304, -1.35932, 1.0]], ['2, k, 16', [-0.170453, -0.49964, 1.0]], ['2, k, 17', [-0.141289, -0.871274, 1.0]], ['2, k, 18', [-0.107658, -1.28148, 1.0]], ['2, k, 19', [-0.0676014, -1.36943, 1.0]], ['2, k, 20', [-0.23509, 0.0793523, 1.0]], ['2, k, 21', [-0.468622, 0.35119, 1.0]], ['2, k, 22', [-0.41337, 0.296099, 1.0]], ['2, k, 23', [0.0798452, 0.270516, 1.0]], ['2, k, 24', [0.0981801, 0.253723, 1.0]]]
[['2, k, 0', [-0.256426, -0.499968, 1.0]], ['2, k, 1', [-0.244481, -0.166973, 1.0]], ['2, k, 2', [-0.231134, 0.160263, 1.0]], ['2, k, 3', [-0.222194, 0.320561, 1.0]], ['2, k, 4', [-0.379322, 0.0808322, 1.0]], ['2, k, 5', [-0.47322, 0.15961, 1.0]], ['2, k, 6', [-0.443068, 0.301789, 1.0]], ['2, k, 7', [-0.443626, 0.383539, 1.0]], ['2, k, 8', [-0.0724152, 0.0681678, 1.0]], ['2, k, 9', [0.0620722, 0.111387, 1.0]], ['2, k, 10', [0.0598715, 0.245623, 1.0]], ['2, k, 11', [0.0573082, 0.300479, 1.0]], ['2, k, 12', [-0.335894, -0.488386, 1.0]], ['2, k, 13', [-0.390122, -0.873608, 1.0]], ['2, k, 14', [-0.443226, -1.29509, 1.0]], ['2, k, 15', [-0.44109, -1.34973, 1.0]], ['2, k, 16', [-0.170444, -0.498507, 1.0]], ['2, k, 17', [-0.140591, -0.869225, 1.0]], ['2, k, 18', [-0.105605, -1.27927, 1.0]], ['2, k, 19', [-0.0823904, -1.36765, 1.0]], ['2, k, 20', [-0.23471, 0.0793882, 1.0]], ['2, k, 21', [-0.449076, 0.422244, 1.0]], ['2, k, 22', [-0.398583, 0.362942, 1.0]], ['2, k, 23', [0.0747381, 0.345334, 1.0]], ['2, k, 24', [0.0978064, 0.320522, 1.0]]]
[['2, k, 0', [-0.256501, -0.49739, 1.0]], ['2, k, 1', [-0.244806, -0.165912, 1.0]], ['2, k, 2', [-0.231636, 0.160486, 1.0]], ['2, k, 3', [-0.223002, 0.324679, 1.0]], ['2, k, 4', [-0.378644, 0.0815119, 1.0]], ['2, k, 5', [-0.46933, 0.199368, 1.0]], ['2, k, 6', [-0.431979, 0.383699, 1.0]], ['2, k, 7', [-0.431735, 0.446458, 1.0]], ['2, k, 8', [-0.07233, 0.07019, 1.0]], ['2, k, 9', [0.0630082, 0.144832, 1.0]], ['2, k, 10', [0.0565259, 0.303773, 1.0]], ['2, k, 11', [0.0539203, 0.370817, 1.0]], ['2, k, 12', [-0.335562, -0.48664, 1.0]], ['2, k, 13', [-0.390007, -0.873106, 1.0]], ['2, k, 14', [-0.440999, -1.29287, 1.0]], ['2, k, 15', [-0.467306, -1.34616, 1.0]], ['2, k, 16', [-0.171137, -0.495075, 1.0]], ['2, k, 17', [-0.14595, -0.831798, 1.0]], ['2, k, 18', [-0.106669, -1.27942, 1.0]], ['2, k, 19', [-0.0890049, -1.36671, 1.0]], ['2, k, 20', [-0.235144, 0.079753, 1.0]], ['2, k, 21', [-0.435197, 0.488509, 1.0]], ['2, k, 22', [-0.390225, 0.412434, 1.0]], ['2, k, 23', [0.0596313, 0.412657, 1.0]], ['2, k, 24', [0.0900595, 0.385208, 1.0]]]
[['2, k, 0', [-0.255936, -0.495265, 1.0]], ['2, k, 1', [-0.244621, -0.165098, 1.0]], ['2, k, 2', [-0.231668, 0.160522, 1.0]], ['2, k, 3', [-0.223131, 0.324919, 1.0]], ['2, k, 4', [-0.382582, 0.0802591, 1.0]], ['2, k, 5', [-0.468575, 0.214784, 1.0]], ['2, k, 6', [-0.427553, 0.426334, 1.0]], ['2, k, 7', [-0.422074, 0.499784, 1.0]], ['2, k, 8', [-0.0723695, 0.071431, 1.0]], ['2, k, 9', [0.0605489, 0.170493, 1.0]], ['2, k, 10', [0.0547971, 0.364164, 1.0]], ['2, k, 11', [0.0495588, 0.432906, 1.0]], ['2, k, 12', [-0.334811, -0.484886, 1.0]], ['2, k, 13', [-0.390328, -0.873311, 1.0]], ['2, k, 14', [-0.446959, -1.29155, 1.0]], ['2, k, 15', [-0.473417, -1.34634, 1.0]], ['2, k, 16', [-0.17076, -0.492775, 1.0]], ['2, k, 17', [-0.145197, -0.862061, 1.0]], ['2, k, 18', [-0.105516, -1.27087, 1.0]], ['2, k, 19', [-0.0842648, -1.36733, 1.0]], ['2, k, 20', [-0.23514, 0.0799016, 1.0]], ['2, k, 21', [-0.412241, 0.546564, 1.0]], ['2, k, 22', [-0.374309, 0.477619, 1.0]], ['2, k, 23', [0.0536377, 0.480168, 1.0]], ['2, k, 24', [0.0834556, 0.450103, 1.0]]]
[['2, k, 0', [-0.255603, -0.493145, 1.0]], ['2, k, 1', [-0.243623, -0.163143, 1.0]], ['2, k, 2', [-0.230236, 0.161789, 1.0]], ['2, k, 3', [-0.223397, 0.326658, 1.0]], ['2, k, 4', [-0.384727, 0.0800016, 1.0]], ['2, k, 5', [-0.469248, 0.238738, 1.0]], ['2, k, 6', [-0.423311, 0.465242, 1.0]], ['2, k, 7', [-0.414166, 0.552051, 1.0]], ['2, k, 8', [-0.0723531, 0.0729464, 1.0]], ['2, k, 9', [0.0578872, 0.200287, 1.0]], ['2, k, 10', [0.0494776, 0.416073, 1.0]], ['2, k, 11', [0.0440587, 0.489431, 1.0]], ['2, k, 12', [-0.334435, -0.483275, 1.0]], ['2, k, 13', [-0.390542, -0.8737, 1.0]], ['2, k, 14', [-0.444988, -1.29206, 1.0]], ['2, k, 15', [-0.46879, -1.34547, 1.0]], ['2, k, 16', [-0.17046, -0.490229, 1.0]], ['2, k, 17', [-0.143717, -0.866107, 1.0]], ['2, k, 18', [-0.105725, -1.27081, 1.0]], ['2, k, 19', [-0.084112, -1.36738, 1.0]], ['2, k, 20', [-0.233801, 0.0813624, 1.0]], ['2, k, 21', [-0.412348, 0.600242, 1.0]], ['2, k, 22', [-0.36542, 0.51903, 1.0]], ['2, k, 23', [0.0597962, 0.542659, 1.0]], ['2, k, 24', [0.0835711, 0.497829, 1.0]]]
[['2, k, 0', [-0.256127, -0.490889, 1.0]], ['2, k, 1', [-0.243909, -0.162172, 1.0]], ['2, k, 2', [-0.230492, 0.161432, 1.0]], ['2, k, 3', [-0.223032, 0.325399, 1.0]], ['2, k, 4', [-0.385833, 0.079957, 1.0]], ['2, k, 5', [-0.460727, 0.277306, 1.0]], ['2, k, 6', [-0.415338, 0.517951, 1.0]], ['2, k, 7', [-0.409995, 0.591358, 1.0]], ['2, k, 8', [-0.0721567, 0.0756919, 1.0]], ['2, k, 9', [0.0530064, 0.219268, 1.0]], ['2, k, 10', [0.0422892, 0.449787, 1.0]], ['2, k, 11', [0.0373651, 0.534822, 1.0]], ['2, k, 12', [-0.334673, -0.481377, 1.0]], ['2, k, 13', [-0.390015, -0.874326, 1.0]], ['2, k, 14', [-0.44563, -1.29359, 1.0]], ['2, k, 15', [-0.469315, -1.34807, 1.0]], ['2, k, 16', [-0.17122, -0.48779, 1.0]], ['2, k, 17', [-0.143517, -0.866271, 1.0]], ['2, k, 18', [-0.103316, -1.27666, 1.0]], ['2, k, 19', [-0.0877151, -1.36682, 1.0]], ['2, k, 20', [-0.234046, 0.0813806, 1.0]], ['2, k, 21', [-0.402535, 0.650017, 1.0]], ['2, k, 22', [-0.355184, 0.564372, 1.0]], ['2, k, 23', [0.0400801, 0.589104, 1.0]], ['2, k, 24', [0.0713622, 0.554359, 1.0]]]
