[['2, k, 0', [-0.232845, -0.653271, 1.0]], ['2, k, 1', [-0.235635, -0.344495, 1.0]], ['2, k, 2', [-0.237051, -0.0412372, 1.0]], ['2, k, 3', [-0.210136, 0.0902863, 1.0]], ['2, k, 4', [-0.419048, -0.115731, 1.0]], ['2, k, 5', [-0.631978, -0.24856, 1.0]], ['2, k, 6', [-0.49893, -0.42871, 1.0]], ['2, k, 7', [-0.427053, -0.48669, 1.0]], ['2, k, 8', [-0.0556109, -0.124058, 1.0]], ['2, k, 9', [0.0872572, -0.250702, 1.0]], ['2, k, 10', [-0.00233082, -0.406761, 1.0]], ['2, k, 11', [-0.0542094, -0.447376, 1.0]], ['2, k, 12', [-0.312521, -0.642449, 1.0]], ['2, k, 13', [-0.368356, -1.02136, 1.0]], ['2, k, 14', [-0.38525, -1.40163, 1.0]], ['2, k, 15', [-0.366555, -1.44217, 1.0]], ['2, k, 16', [-0.146804, -0.646225, 1.0]], ['2, k, 17', [-0.102442, -1.04801, 1.0]], ['2, k, 18', [-0.0488949, -1.42033, 1.0]], ['2, k, 19', [-0.0232247, -1.45589, 1.0]], ['2, k, 20', [-0.236937, -0.116322, 1.0]], ['2, k, 21', [-0.379042, -0.556704, 1.0]], ['2, k, 22', [-0.381704, -0.429041, 1.0]], ['2, k, 23', [-0.0948952, -0.513605, 1.0]], ['2, k, 24', [-0.0909721, -0.392618, 1.0]]]
[['2, k, 0', [-0.288335, -0.642085, 1.0]], ['2, k, 1', [-0.260874, -0.342364, 1.0]], ['2, k, 2', [-0.238696, -0.0449838, 1.0]], ['2, k, 3', [-0.204093, 0.0856526, 1.0]], ['2, k, 4', [-0.423557, -0.106074, 1.0]], ['2, k, 5', [-0.536283, -0.279856, 1.0]], ['2, k, 6', [-0.477432, -0.473739, 1.0]], ['2, k, 7', [-0.43762, -0.547053, 1.0]], ['2, k, 8', [-0.0653969, -0.142806, 1.0]], ['2, k, 9', [0.0680797, -0.301804, 1.0]], ['2, k, 10', [-0.0436633, -0.439535, 1.0]], ['2, k, 11', [-0.103793, -0.467662, 1.0]], ['2, k, 12', [-0.368101, -0.623843, 1.0]], ['2, k, 13', [-0.408019, -1.01368, 1.0]], ['2, k, 14', [-0.39113, -1.39608, 1.0]], ['2, k, 15', [-0.366717, -1.43483, 1.0]], ['2, k, 16', [-0.200754, -0.642656, 1.0]], ['2, k, 17', [-0.142858, -1.02983, 1.0]], ['2, k, 18', [-0.0510227, -1.42467, 1.0]], ['2, k, 19', [-0.0177931, -1.46396, 1.0]], ['2, k, 20', [-0.242501, -0.118862, 1.0]], ['2, k, 21', [-0.380585, -0.604816, 1.0]], ['2, k, 22', [-0.370498, -0.480485, 1.0]], ['2, k, 23', [-0.147994, -0.533185, 1.0]], ['2, k, 24', [-0.138006, -0.409632, 1.0]]]
[['2, k, 0', [-0.292981, -0.641228, 1.0]], ['2, k, 1', [-0.265031, -0.341743, 1.0]], ['2, k, 2', [-0.240929, -0.0453569, 1.0]], ['2, k, 3', [-0.203918, 0.0854101, 1.0]], ['2, k, 4', [-0.425928, -0.105384, 1.0]], ['2, k, 5', [-0.659254, -0.208219, 1.0]], ['2, k, 6', [-0.576322, -0.391791, 1.0]], ['2, k, 7', [-0.533188, -0.425471, 1.0]], ['2, k, 8', [-0.0680155, -0.145297, 1.0]], ['2, k, 9', [0.0638865, -0.312573, 1.0]], ['2, k, 10', [-0.0500915, -0.44609, 1.0]], ['2, k, 11', [-0.109367, -0.472953, 1.0]], ['2, k, 12', [-0.372619, -0.622717, 1.0]], ['2, k, 13', [-0.411149, -1.01428, 1.0]], ['2, k, 14', [-0.391636, -1.39758, 1.0]], ['2, k, 15', [-0.366869, -1.43689, 1.0]], ['2, k, 16', [-0.205346, -0.642106, 1.0]], ['2, k, 17', [-0.145833, -1.03043, 1.0]], ['2, k, 18', [-0.0515638, -1.41187, 1.0]], ['2, k, 19', [-0.0172492, -1.45136, 1.0]], ['2, k, 20', [-0.245571, -0.118946, 1.0]], ['2, k, 21', [-0.487467, -0.477234, 1.0]], ['2, k, 22', [-0.497591, -0.37876, 1.0]], ['2, k, 23', [-0.154523, -0.539564, 1.0]], ['2, k, 24', [-0.141652, -0.413373, 1.0]]]
[['2, k, 0', [-0.297745, -0.640123, 1.0]], ['2, k, 1', [-0.268266, -0.341803, 1.0]], ['2, k, 2', [-0.242493, -0.0466407, 1.0]], ['2, k, 3', [-0.204234, 0.084536, 1.0]], ['2, k, 4', [-0.428169, -0.104627, 1.0]], ['2, k, 5', [-0.660873, -0.206798, 1.0]], ['2, k, 6', [-0.568718, -0.392021, 1.0]], ['2, k, 7', [-0.523174, -0.443735, 1.0]], ['2, k, 8', [-0.0718761, -0.149588, 1.0]], ['2, k, 9', [0.0602404, -0.317356, 1.0]], ['2, k, 10', [-0.0536983, -0.449494, 1.0]], ['2, k, 11', [-0.112078, -0.471397, 1.0]], ['2, k, 12', [-0.376865, -0.621628, 1.0]], ['2, k, 13', [-0.413968, -1.01297, 1.0]], ['2, k, 14', [-0.391861, -1.39716, 1.0]], ['2, k, 15', [-0.366947, -1.43682, 1.0]], ['2, k, 16', [-0.210482, -0.64102, 1.0]], ['2, k, 17', [-0.148713, -1.02947, 1.0]], ['2, k, 18', [-0.0539145, -1.40612, 1.0]], ['2, k, 19', [-0.0188441, -1.44725, 1.0]], ['2, k, 20', [-0.247658, -0.119837, 1.0]], ['2, k, 21', [-0.477559, -0.508405, 1.0]], ['2, k, 22', [-0.488678, -0.392394, 1.0]], ['2, k, 23', [-0.154403, -0.535494, 1.0]], ['2, k, 24', [-0.144435, -0.413794, 1.0]]]
[['2, k, 0', [-0.300388, -0.639082, 1.0]], ['2, k, 1', [-0.27058, -0.341357, 1.0]], ['2, k, 2', [-0.244333, -0.0470692, 1.0]], ['2, k, 3', [-0.204912, 0.0837984, 1.0]], ['2, k, 4', [-0.4309, -0.104308, 1.0]], ['2, k, 5', [-0.661887, -0.206121, 1.0]], ['2, k, 6', [-0.569203, -0.391936, 1.0]], ['2, k, 7', [-0.526058, -0.442216, 1.0]], ['2, k, 8', [-0.073415, -0.151462, 1.0]], ['2, k, 9', [0.058663, -0.318206, 1.0]], ['2, k, 10', [-0.0548723, -0.449677, 1.0]], ['2, k, 11', [-0.11407, -0.472281, 1.0]], ['2, k, 12', [-0.379402, -0.620687, 1.0]], ['2, k, 13', [-0.41573, -1.01377, 1.0]], ['2, k, 14', [-0.39196, -1.39707, 1.0]], ['2, k, 15', [-0.367082, -1.43711, 1.0]], ['2, k, 16', [-0.213118, -0.639901, 1.0]], ['2, k, 17', [-0.151187, -1.02621, 1.0]], ['2, k, 18', [-0.0564971, -1.40547, 1.0]], ['2, k, 19', [-0.0212629, -1.44799, 1.0]], ['2, k, 20', [-0.249733, -0.119994, 1.0]], ['2, k, 21', [-0.483935, -0.508096, 1.0]], ['2, k, 22', [-0.487201, -0.394147, 1.0]], ['2, k, 23', [-0.158907, -0.536532, 1.0]], ['2, k, 24', [-0.146345, -0.412562, 1.0]]]
[['2, k, 0', [-0.302907, -0.638405, 1.0]], ['2, k, 1', [-0.273026, -0.341488, 1.0]], ['2, k, 2', [-0.24633, -0.0483666, 1.0]], ['2, k, 3', [-0.206763, 0.0831376, 1.0]], ['2, k, 4', [-0.433837, -0.10541, 1.0]], ['2, k, 5', [-0.663278, -0.206182, 1.0]], ['2, k, 6', [-0.571456, -0.391715, 1.0]], ['2, k, 7', [-0.527624, -0.438878, 1.0]], ['2, k, 8', [-0.0758763, -0.154175, 1.0]], ['2, k, 9', [0.057476, -0.319872, 1.0]], ['2, k, 10', [-0.056046, -0.449862, 1.0]], ['2, k, 11', [-0.114751, -0.471075, 1.0]], ['2, k, 12', [-0.381784, -0.620323, 1.0]], ['2, k, 13', [-0.41727, -1.0123, 1.0]], ['2, k, 14', [-0.393188, -1.3949, 1.0]], ['2, k, 15', [-0.368703, -1.43526, 1.0]], ['2, k, 16', [-0.215698, -0.638908, 1.0]], ['2, k, 17', [-0.153054, -1.02376, 1.0]], ['2, k, 18', [-0.0568044, -1.40485, 1.0]], ['2, k, 19', [-0.0212743, -1.44857, 1.0]], ['2, k, 20', [-0.252007, -0.120921, 1.0]], ['2, k, 21', [-0.481877, -0.500837, 1.0]], ['2, k, 22', [-0.479346, -0.398257, 1.0]], ['2, k, 23', [-0.161059, -0.535483, 1.0]], ['2, k, 24', [-0.149393, -0.410856, 1.0]]]
[['2, k, 0', [-0.305777, -0.637086, 1.0]], ['2, k, 1', [-0.275628, -0.341119, 1.0]], ['2, k, 2', [-0.248421, -0.0489786, 1.0]], ['2, k, 3', [-0.208524, 0.0824214, 1.0]], ['2, k, 4', [-0.434959, -0.106102, 1.0]], ['2, k, 5', [-0.665254, -0.207475, 1.0]], ['2, k, 6', [-0.574148, -0.390891, 1.0]], ['2, k, 7', [-0.529661, -0.436949, 1.0]], ['2, k, 8', [-0.0773451, -0.155342, 1.0]], ['2, k, 9', [0.0556408, -0.322071, 1.0]], ['2, k, 10', [-0.058583, -0.451087, 1.0]], ['2, k, 11', [-0.115952, -0.470461, 1.0]], ['2, k, 12', [-0.3847, -0.618938, 1.0]], ['2, k, 13', [-0.418659, -1.01182, 1.0]], ['2, k, 14', [-0.393068, -1.39498, 1.0]], ['2, k, 15', [-0.368076, -1.43587, 1.0]], ['2, k, 16', [-0.218423, -0.637671, 1.0]], ['2, k, 17', [-0.154072, -1.02179, 1.0]], ['2, k, 18', [-0.0583427, -1.40776, 1.0]], ['2, k, 19', [-0.0223796, -1.45258, 1.0]], ['2, k, 20', [-0.254308, -0.121274, 1.0]], ['2, k, 21', [-0.480687, -0.498181, 1.0]], ['2, k, 22', [-0.48755, -0.387264, 1.0]], ['2, k, 23', [-0.159402, -0.532241, 1.0]], ['2, k, 24', [-0.150638, -0.412311, 1.0]]]
[['2, k, 0', [-0.307146, -0.636411, 1.0]], ['2, k, 1', [-0.277414, -0.340968, 1.0]], ['2, k, 2', [-0.250047, -0.049494, 1.0]], ['2, k, 3', [-0.211047, 0.0819845, 1.0]], ['2, k, 4', [-0.436956, -0.107021, 1.0]], ['2, k, 5', [-0.667015, -0.208454, 1.0]], ['2, k, 6', [-0.575539, -0.390816, 1.0]], ['2, k, 7', [-0.532207, -0.438011, 1.0]], ['2, k, 8', [-0.0791195, -0.156575, 1.0]], ['2, k, 9', [0.0537933, -0.323478, 1.0]], ['2, k, 10', [-0.0599841, -0.451627, 1.0]], ['2, k, 11', [-0.117478, -0.473646, 1.0]], ['2, k, 12', [-0.385963, -0.618349, 1.0]], ['2, k, 13', [-0.419781, -1.0098, 1.0]], ['2, k, 14', [-0.392933, -1.39437, 1.0]], ['2, k, 15', [-0.367655, -1.43626, 1.0]], ['2, k, 16', [-0.219847, -0.636906, 1.0]], ['2, k, 17', [-0.154919, -1.0193, 1.0]], ['2, k, 18', [-0.0590065, -1.41042, 1.0]], ['2, k, 19', [-0.0227075, -1.45654, 1.0]], ['2, k, 20', [-0.25602, -0.121608, 1.0]], ['2, k, 21', [-0.484824, -0.497581, 1.0]], ['2, k, 22', [-0.486131, -0.397946, 1.0]], ['2, k, 23', [-0.159744, -0.54123, 1.0]], ['2, k, 24', [-0.153223, -0.415508, 1.0]]]
[['2, k, 0', [-0.307052, -0.635818, 1.0]], ['2, k, 1', [-0.278321, -0.340502, 1.0]], ['2, k, 2', [-0.25144, -0.0492342, 1.0]], ['2, k, 3', [-0.211853, 0.0818913, 1.0]], ['2, k, 4', [-0.438169, -0.10749, 1.0]], ['2, k, 5', [-0.668077, -0.209665, 1.0]], ['2, k, 6', [-0.571222, -0.40863, 1.0]], ['2, k, 7', [-0.524294, -0.456043, 1.0]], ['2, k, 8', [-0.0803173, -0.157392, 1.0]], ['2, k, 9', [0.0508273, -0.326343, 1.0]], ['2, k, 10', [-0.062369, -0.454276, 1.0]], ['2, k, 11', [-0.120345, -0.475567, 1.0]], ['2, k, 12', [-0.385803, -0.617898, 1.0]], ['2, k, 13', [-0.419897, -1.00858, 1.0]], ['2, k, 14', [-0.392927, -1.39447, 1.0]], ['2, k, 15', [-0.367494, -1.43716, 1.0]], ['2, k, 16', [-0.219809, -0.636185, 1.0]], ['2, k, 17', [-0.154989, -1.01758, 1.0]], ['2, k, 18', [-0.0591109, -1.41317, 1.0]], ['2, k, 19', [-0.0224948, -1.46031, 1.0]], ['2, k, 20', [-0.257288, -0.121342, 1.0]], ['2, k, 21', [-0.48613, -0.523927, 1.0]], ['2, k, 22', [-0.481793, -0.408002, 1.0]], ['2, k, 23', [-0.165279, -0.537255, 1.0]], ['2, k, 24', [-0.15177, -0.416035, 1.0]]]
[['2, k, 0', [-0.306634, -0.634817, 1.0]], ['2, k, 1', [-0.27907, -0.340286, 1.0]], ['2, k, 2', [-0.252402, -0.0497043, 1.0]], ['2, k, 3', [-0.212948, 0.0818861, 1.0]], ['2, k, 4', [-0.439542, -0.107443, 1.0]], ['2, k, 5', [-0.669996, -0.212615, 1.0]], ['2, k, 6', [-0.582614, -0.395623, 1.0]], ['2, k, 7', [-0.537001, -0.434597, 1.0]], ['2, k, 8', [-0.0810304, -0.157709, 1.0]], ['2, k, 9', [0.050156, -0.327592, 1.0]], ['2, k, 10', [-0.0632099, -0.452607, 1.0]], ['2, k, 11', [-0.116961, -0.474307, 1.0]], ['2, k, 12', [-0.385413, -0.617313, 1.0]], ['2, k, 13', [-0.419733, -1.00803, 1.0]], ['2, k, 14', [-0.393151, -1.39574, 1.0]], ['2, k, 15', [-0.367633, -1.43932, 1.0]], ['2, k, 16', [-0.219366, -0.634722, 1.0]], ['2, k, 17', [-0.154919, -1.01522, 1.0]], ['2, k, 18', [-0.0590704, -1.40534, 1.0]], ['2, k, 19', [-0.0220621, -1.45211, 1.0]], ['2, k, 20', [-0.258291, -0.121652, 1.0]], ['2, k, 21', [-0.488628, -0.488518, 1.0]], ['2, k, 22', [-0.494282, -0.39191, 1.0]], ['2, k, 23', [-0.159505, -0.536871, 1.0]], ['2, k, 24', [-0.147292, -0.417634, 1.0]]]
[['2, k, 0', [-0.305151, -0.633423, 1.0]], ['2, k, 1', [-0.279629, -0.339568, 1.0]], ['2, k, 2', [-0.253959, -0.0496006, 1.0]], ['2, k, 3', [-0.215846, 0.082391, 1.0]], ['2, k, 4', [-0.44064, -0.107508, 1.0]], ['2, k, 5', [-0.671266, -0.21516, 1.0]], ['2, k, 6', [-0.583409, -0.393975, 1.0]], ['2, k, 7', [-0.534815, -0.438665, 1.0]], ['2, k, 8', [-0.0814439, -0.157787, 1.0]], ['2, k, 9', [0.0503947, -0.327433, 1.0]], ['2, k, 10', [-0.0629216, -0.451059, 1.0]], ['2, k, 11', [-0.115398, -0.470015, 1.0]], ['2, k, 12', [-0.3838, -0.616505, 1.0]], ['2, k, 13', [-0.41893, -1.00786, 1.0]], ['2, k, 14', [-0.393561, -1.39401, 1.0]], ['2, k, 15', [-0.36807, -1.43851, 1.0]], ['2, k, 16', [-0.218023, -0.632767, 1.0]], ['2, k, 17', [-0.15335, -1.01312, 1.0]], ['2, k, 18', [-0.0607008, -1.41092, 1.0]], ['2, k, 19', [-0.0239662, -1.4596, 1.0]], ['2, k, 20', [-0.259682, -0.121425, 1.0]], ['2, k, 21', [-0.487426, -0.495285, 1.0]], ['2, k, 22', [-0.48859, -0.42141, 1.0]], ['2, k, 23', [-0.15923, -0.529344, 1.0]], ['2, k, 24', [-0.14957, -0.408743, 1.0]]]
[['2, k, 0', [-0.302841, -0.633003, 1.0]], ['2, k, 1', [-0.279766, -0.339626, 1.0]], ['2, k, 2', [-0.255838, -0.0504149, 1.0]], ['2, k, 3', [-0.218575, 0.0822396, 1.0]], ['2, k, 4', [-0.442827, -0.107851, 1.0]], ['2, k, 5', [-0.672112, -0.218803, 1.0]], ['2, k, 6', [-0.583397, -0.392987, 1.0]], ['2, k, 7', [-0.534569, -0.436254, 1.0]], ['2, k, 8', [-0.0825301, -0.157967, 1.0]], ['2, k, 9', [0.0509907, -0.325702, 1.0]], ['2, k, 10', [-0.062023, -0.448012, 1.0]], ['2, k, 11', [-0.11106, -0.467725, 1.0]], ['2, k, 12', [-0.381223, -0.616405, 1.0]], ['2, k, 13', [-0.417448, -1.00822, 1.0]], ['2, k, 14', [-0.393017, -1.39428, 1.0]], ['2, k, 15', [-0.36806, -1.43977, 1.0]], ['2, k, 16', [-0.216025, -0.632101, 1.0]], ['2, k, 17', [-0.150632, -1.01287, 1.0]], ['2, k, 18', [-0.061496, -1.42472, 1.0]], ['2, k, 19', [-0.02609, -1.475, 1.0]], ['2, k, 20', [-0.261278, -0.122029, 1.0]], ['2, k, 21', [-0.486922, -0.491281, 1.0]], ['2, k, 22', [-0.496345, -0.389261, 1.0]], ['2, k, 23', [-0.152239, -0.527961, 1.0]], ['2, k, 24', [-0.146124, -0.408771, 1.0]]]
[['2, k, 0', [-0.299131, -0.631709, 1.0]], ['2, k, 1', [-0.279381, -0.339162, 1.0]], ['2, k, 2', [-0.257154, -0.0506092, 1.0]], ['2, k, 3', [-0.222254, 0.0824454, 1.0]], ['2, k, 4', [-0.444694, -0.108256, 1.0]], ['2, k, 5', [-0.672991, -0.223875, 1.0]], ['2, k, 6', [-0.550388, -0.432131, 1.0]], ['2, k, 7', [-0.490224, -0.49317, 1.0]], ['2, k, 8', [-0.0832329, -0.157325, 1.0]], ['2, k, 9', [0.0502875, -0.319841, 1.0]], ['2, k, 10', [-0.0586375, -0.445853, 1.0]], ['2, k, 11', [-0.109469, -0.467759, 1.0]], ['2, k, 12', [-0.377525, -0.615814, 1.0]], ['2, k, 13', [-0.412947, -1.00575, 1.0]], ['2, k, 14', [-0.392851, -1.39452, 1.0]], ['2, k, 15', [-0.368789, -1.44226, 1.0]], ['2, k, 16', [-0.212373, -0.630104, 1.0]], ['2, k, 17', [-0.146637, -1.01151, 1.0]], ['2, k, 18', [-0.0585319, -1.41348, 1.0]], ['2, k, 19', [-0.0228243, -1.46412, 1.0]], ['2, k, 20', [-0.262268, -0.122075, 1.0]], ['2, k, 21', [-0.444558, -0.557299, 1.0]], ['2, k, 22', [-0.444771, -0.437075, 1.0]], ['2, k, 23', [-0.152078, -0.527395, 1.0]], ['2, k, 24', [-0.146281, -0.40563, 1.0]]]
[['2, k, 0', [-0.292917, -0.631194, 1.0]], ['2, k, 1', [-0.278935, -0.33875, 1.0]], ['2, k, 2', [-0.260668, -0.0500501, 1.0]], ['2, k, 3', [-0.226682, 0.0827897, 1.0]], ['2, k, 4', [-0.448117, -0.109125, 1.0]], ['2, k, 5', [-0.674309, -0.231248, 1.0]], ['2, k, 6', [-0.550304, -0.432281, 1.0]], ['2, k, 7', [-0.542929, -0.431247, 1.0]], ['2, k, 8', [-0.0842447, -0.156587, 1.0]], ['2, k, 9', [0.055382, -0.307509, 1.0]], ['2, k, 10', [-0.0508265, -0.438376, 1.0]], ['2, k, 11', [-0.104105, -0.462044, 1.0]], ['2, k, 12', [-0.371168, -0.616605, 1.0]], ['2, k, 13', [-0.406273, -1.00604, 1.0]], ['2, k, 14', [-0.392561, -1.39527, 1.0]], ['2, k, 15', [-0.370163, -1.44497, 1.0]], ['2, k, 16', [-0.206279, -0.628284, 1.0]], ['2, k, 17', [-0.139033, -1.01617, 1.0]], ['2, k, 18', [-0.0586075, -1.4159, 1.0]], ['2, k, 19', [-0.0243253, -1.46862, 1.0]], ['2, k, 20', [-0.264373, -0.121587, 1.0]], ['2, k, 21', [-0.517645, -0.464321, 1.0]], ['2, k, 22', [-0.517724, -0.410209, 1.0]], ['2, k, 23', [-0.144797, -0.521647, 1.0]], ['2, k, 24', [-0.142565, -0.401051, 1.0]]]
[['2, k, 0', [-0.284814, -0.631075, 1.0]], ['2, k, 1', [-0.277256, -0.338297, 1.0]], ['2, k, 2', [-0.262582, -0.0497338, 1.0]], ['2, k, 3', [-0.23258, 0.0841496, 1.0]], ['2, k, 4', [-0.451236, -0.111733, 1.0]], ['2, k, 5', [-0.674658, -0.237215, 1.0]], ['2, k, 6', [-0.550253, -0.43162, 1.0]], ['2, k, 7', [-0.533011, -0.435002, 1.0]], ['2, k, 8', [-0.0852964, -0.154041, 1.0]], ['2, k, 9', [0.057969, -0.301654, 1.0]], ['2, k, 10', [-0.0323773, -0.43381, 1.0]], ['2, k, 11', [-0.0933923, -0.459839, 1.0]], ['2, k, 12', [-0.362941, -0.618047, 1.0]], ['2, k, 13', [-0.400864, -1.01003, 1.0]], ['2, k, 14', [-0.392432, -1.3958, 1.0]], ['2, k, 15', [-0.371384, -1.44739, 1.0]], ['2, k, 16', [-0.198483, -0.626625, 1.0]], ['2, k, 17', [-0.134208, -1.01756, 1.0]], ['2, k, 18', [-0.0579115, -1.41935, 1.0]], ['2, k, 19', [-0.0244941, -1.4736, 1.0]], ['2, k, 20', [-0.265524, -0.121272, 1.0]], ['2, k, 21', [-0.502072, -0.486544, 1.0]], ['2, k, 22', [-0.495735, -0.423412, 1.0]], ['2, k, 23', [-0.132248, -0.524276, 1.0]], ['2, k, 24', [-0.128899, -0.404256, 1.0]]]
[['2, k, 0', [-0.275093, -0.629929, 1.0]], ['2, k, 1', [-0.275015, -0.337824, 1.0]], ['2, k, 2', [-0.264853, -0.0498012, 1.0]], ['2, k, 3', [-0.238417, 0.0843131, 1.0]], ['2, k, 4', [-0.454516, -0.114039, 1.0]], ['2, k, 5', [-0.673603, -0.247283, 1.0]], ['2, k, 6', [-0.547399, -0.433177, 1.0]], ['2, k, 7', [-0.534301, -0.433487, 1.0]], ['2, k, 8', [-0.0855653, -0.149795, 1.0]], ['2, k, 9', [0.0618964, -0.295931, 1.0]], ['2, k, 10', [-0.0332321, -0.420892, 1.0]], ['2, k, 11', [-0.091326, -0.455773, 1.0]], ['2, k, 12', [-0.3534, -0.618585, 1.0]], ['2, k, 13', [-0.391196, -1.00842, 1.0]], ['2, k, 14', [-0.391866, -1.39612, 1.0]], ['2, k, 15', [-0.373455, -1.4497, 1.0]], ['2, k, 16', [-0.188815, -0.623746, 1.0]], ['2, k, 17', [-0.127383, -1.0183, 1.0]], ['2, k, 18', [-0.0580611, -1.42086, 1.0]], ['2, k, 19', [-0.0264614, -1.47659, 1.0]], ['2, k, 20', [-0.266682, -0.1212, 1.0]], ['2, k, 21', [-0.508996, -0.460519, 1.0]], ['2, k, 22', [-0.496152, -0.428744, 1.0]], ['2, k, 23', [-0.130993, -0.516681, 1.0]], ['2, k, 24', [-0.129189, -0.397578, 1.0]]]
[['2, k, 0', [-0.266006, -0.62937, 1.0]], ['2, k, 1', [-0.272297, -0.337268, 1.0]], ['2, k, 2', [-0.267616, -0.049514, 1.0]], ['2, k, 3', [-0.245085, 0.0855354, 1.0]], ['2, k, 4', [-0.4563, -0.11726, 1.0]], ['2, k, 5', [-0.669641, -0.255599, 1.0]], ['2, k, 6', [-0.541688, -0.433874, 1.0]], ['2, k, 7', [-0.477464, -0.477599, 1.0]], ['2, k, 8', [-0.0853925, -0.145067, 1.0]], ['2, k, 9', [0.0649539, -0.285612, 1.0]], ['2, k, 10', [-0.0162034, -0.420749, 1.0]], ['2, k, 11', [-0.0786339, -0.4494, 1.0]], ['2, k, 12', [-0.344939, -0.619541, 1.0]], ['2, k, 13', [-0.386099, -1.01099, 1.0]], ['2, k, 14', [-0.390732, -1.3917, 1.0]], ['2, k, 15', [-0.374151, -1.44576, 1.0]], ['2, k, 16', [-0.179288, -0.621525, 1.0]], ['2, k, 17', [-0.115223, -1.02781, 1.0]], ['2, k, 18', [-0.0581032, -1.4209, 1.0]], ['2, k, 19', [-0.0296424, -1.47821, 1.0]], ['2, k, 20', [-0.26813, -0.12087, 1.0]], ['2, k, 21', [-0.427441, -0.54148, 1.0]], ['2, k, 22', [-0.435657, -0.426273, 1.0]], ['2, k, 23', [-0.119455, -0.50846, 1.0]], ['2, k, 24', [-0.115889, -0.392874, 1.0]]]
[['2, k, 0', [-0.255544, -0.627369, 1.0]], ['2, k, 1', [-0.26938, -0.336771, 1.0]], ['2, k, 2', [-0.270644, -0.0500971, 1.0]], ['2, k, 3', [-0.252374, 0.0863883, 1.0]], ['2, k, 4', [-0.457566, -0.11996, 1.0]], ['2, k, 5', [-0.663097, -0.26637, 1.0]], ['2, k, 6', [-0.538617, -0.434517, 1.0]], ['2, k, 7', [-0.476582, -0.47133, 1.0]], ['2, k, 8', [-0.0848219, -0.137141, 1.0]], ['2, k, 9', [0.0702565, -0.27246, 1.0]], ['2, k, 10', [-0.012596, -0.415543, 1.0]], ['2, k, 11', [-0.0708366, -0.447385, 1.0]], ['2, k, 12', [-0.334629, -0.618594, 1.0]], ['2, k, 13', [-0.375081, -1.01244, 1.0]], ['2, k, 14', [-0.388415, -1.398, 1.0]], ['2, k, 15', [-0.375119, -1.45485, 1.0]], ['2, k, 16', [-0.169242, -0.618605, 1.0]], ['2, k, 17', [-0.109208, -1.02735, 1.0]], ['2, k, 18', [-0.058021, -1.4208, 1.0]], ['2, k, 19', [-0.0319048, -1.47924, 1.0]], ['2, k, 20', [-0.269629, -0.121103, 1.0]], ['2, k, 21', [-0.426285, -0.537525, 1.0]], ['2, k, 22', [-0.442782, -0.418969, 1.0]], ['2, k, 23', [-0.110041, -0.508687, 1.0]], ['2, k, 24', [-0.109449, -0.390821, 1.0]]]
[['2, k, 0', [-0.246617, -0.626423, 1.0]], ['2, k, 1', [-0.26667, -0.336312, 1.0]], ['2, k, 2', [-0.273791, -0.0502492, 1.0]], ['2, k, 3', [-0.258858, 0.087393, 1.0]], ['2, k, 4', [-0.458861, -0.123529, 1.0]], ['2, k, 5', [-0.655368, -0.272837, 1.0]], ['2, k, 6', [-0.534828, -0.435541, 1.0]], ['2, k, 7', [-0.471026, -0.471848, 1.0]], ['2, k, 8', [-0.0851742, -0.132178, 1.0]], ['2, k, 9', [0.0765802, -0.258377, 1.0]], ['2, k, 10', [-0.00778544, -0.407651, 1.0]], ['2, k, 11', [-0.0589117, -0.437272, 1.0]], ['2, k, 12', [-0.326827, -0.618884, 1.0]], ['2, k, 13', [-0.364521, -1.00927, 1.0]], ['2, k, 14', [-0.388138, -1.39614, 1.0]], ['2, k, 15', [-0.378422, -1.45499, 1.0]], ['2, k, 16', [-0.159207, -0.616245, 1.0]], ['2, k, 17', [-0.10271, -1.02738, 1.0]], ['2, k, 18', [-0.0577829, -1.42005, 1.0]], ['2, k, 19', [-0.0340306, -1.47893, 1.0]], ['2, k, 20', [-0.271244, -0.121088, 1.0]], ['2, k, 21', [-0.417803, -0.53588, 1.0]], ['2, k, 22', [-0.436741, -0.419758, 1.0]], ['2, k, 23', [-0.0954803, -0.499183, 1.0]], ['2, k, 24', [-0.0998026, -0.383154, 1.0]]]
