[['2, k, 0', [-0.1559128, -0.2097286, 1.0]], ['2, k, 1', [-0.142151, 0.06985342, 1.0]], ['2, k, 2', [-0.1284147, 0.342408, 1.0]], ['2, k, 3', [-0.1267045, 0.4756113, 1.0]], ['2, k, 4', [-0.2827676, 0.2529089, 1.0]], ['2, k, 5', [-0.250118, 0.07212175, 1.0]], ['2, k, 6', [-0.1298836, -0.04534038, 1.0]], ['2, k, 7', [-0.06411854, -0.1018133, 1.0]], ['2, k, 8', [0.04148348, 0.2585137, 1.0]], ['2, k, 9', [0.03208191, 0.07839373, 1.0]], ['2, k, 10', [-0.01805812, -0.03218135, 1.0]], ['2, k, 11', [-0.06126095, -0.09447502, 1.0]], ['2, k, 12', [-0.2332942, -0.2031219, 1.0]], ['2, k, 13', [-0.2408458, -0.2615466, 1.0]], ['2, k, 14', [-0.2458451, -0.6761338, 1.0]], ['2, k, 15', [-0.2350237, -0.7344854, 1.0]], ['2, k, 16', [-0.07426658, -0.2097818, 1.0]], ['2, k, 17', [0.08131064, -0.2539304, 1.0]], ['2, k, 18', [0.03458483, -0.6424943, 1.0]], ['2, k, 19', [0.05496997, -0.7176702, 1.0]], ['2, k, 20', [-0.1319232, 0.275359, 1.0]], ['2, k, 21', [-0.05032555, -0.1602104, 1.0]], ['2, k, 22', [-0.07188608, -0.1580988, 1.0]], ['2, k, 23', [-0.05255129, -0.1526204, 1.0]], ['2, k, 24', [-0.08448034, -0.1222354, 1.0]]]
[['2, k, 0', [-0.1519159, -0.2006624, 1.0]], ['2, k, 1', [-0.142251, 0.08115288, 1.0]], ['2, k, 2', [-0.132356, 0.3563048, 1.0]], ['2, k, 3', [-0.1306053, 0.4864804, 1.0]], ['2, k, 4', [-0.2801153, 0.2720862, 1.0]], ['2, k, 5', [-0.194086, 0.1149691, 1.0]], ['2, k, 6', [-0.09815166, -0.001934611, 1.0]], ['2, k, 7', [-0.06148096, -0.04005514, 1.0]], ['2, k, 8', [0.02982064, 0.2720209, 1.0]], ['2, k, 9', [0.0004529534, 0.118451, 1.0]], ['2, k, 10', [-0.03567305, 0.01559208, 1.0]], ['2, k, 11', [-0.06096369, -0.03624745, 1.0]], ['2, k, 12', [-0.2287561, -0.1952192, 1.0]], ['2, k, 13', [-0.2409931, -0.2614011, 1.0]], ['2, k, 14', [-0.2448517, -0.6780643, 1.0]], ['2, k, 15', [-0.234698, -0.7358283, 1.0]], ['2, k, 16', [-0.07060453, -0.2000497, 1.0]], ['2, k, 17', [0.08182426, -0.2542896, 1.0]], ['2, k, 18', [0.03474566, -0.6409295, 1.0]], ['2, k, 19', [0.05655647, -0.7190249, 1.0]], ['2, k, 20', [-0.1349488, 0.2886094, 1.0]], ['2, k, 21', [-0.05036337, -0.09867526, 1.0]], ['2, k, 22', [-0.07942936, -0.08394756, 1.0]], ['2, k, 23', [-0.05327134, -0.09773245, 1.0]], ['2, k, 24', [-0.09289787, -0.03959366, 1.0]]]
[['2, k, 0', [-0.1516162, -0.2003424, 1.0]], ['2, k, 1', [-0.1423844, 0.08192743, 1.0]], ['2, k, 2', [-0.133201, 0.3573949, 1.0]], ['2, k, 3', [-0.1309457, 0.4873203, 1.0]], ['2, k, 4', [-0.2808442, 0.2672944, 1.0]], ['2, k, 5', [-0.1982014, 0.1512925, 1.0]], ['2, k, 6', [-0.101539, 0.02361752, 1.0]], ['2, k, 7', [-0.06018651, -0.02296544, 1.0]], ['2, k, 8', [0.03178058, 0.2707183, 1.0]], ['2, k, 9', [-0.01643695, 0.1507936, 1.0]], ['2, k, 10', [-0.04021182, 0.0328228, 1.0]], ['2, k, 11', [-0.06102915, -0.01030912, 1.0]], ['2, k, 12', [-0.2284801, -0.1951556, 1.0]], ['2, k, 13', [-0.2409148, -0.2613214, 1.0]], ['2, k, 14', [-0.2445226, -0.6801832, 1.0]], ['2, k, 15', [-0.2346649, -0.7361757, 1.0]], ['2, k, 16', [-0.07032506, -0.199376, 1.0]], ['2, k, 17', [0.081637, -0.2542354, 1.0]], ['2, k, 18', [0.03466907, -0.6416721, 1.0]], ['2, k, 19', [0.05718096, -0.7189251, 1.0]], ['2, k, 20', [-0.1355947, 0.2896145, 1.0]], ['2, k, 21', [-0.0510449, -0.07609486, 1.0]], ['2, k, 22', [-0.07993778, -0.06057041, 1.0]], ['2, k, 23', [-0.05135347, -0.06766435, 1.0]], ['2, k, 24', [-0.08575101, -0.03755607, 1.0]]]
[['2, k, 0', [-0.1514525, -0.1992715, 1.0]], ['2, k, 1', [-0.1426597, 0.08333424, 1.0]], ['2, k, 2', [-0.133905, 0.3587935, 1.0]], ['2, k, 3', [-0.1313149, 0.4886884, 1.0]], ['2, k, 4', [-0.2808966, 0.2676944, 1.0]], ['2, k, 5', [-0.1983747, 0.1515215, 1.0]], ['2, k, 6', [-0.09709242, 0.05548234, 1.0]], ['2, k, 7', [-0.06587425, 0.03750314, 1.0]], ['2, k, 8', [0.0281953, 0.2804422, 1.0]], ['2, k, 9', [-0.01727968, 0.1541783, 1.0]], ['2, k, 10', [-0.03047439, 0.07084525, 1.0]], ['2, k, 11', [-0.06076236, 0.02526469, 1.0]], ['2, k, 12', [-0.2282455, -0.1946847, 1.0]], ['2, k, 13', [-0.2407908, -0.26091, 1.0]], ['2, k, 14', [-0.2444714, -0.681103, 1.0]], ['2, k, 15', [-0.2345523, -0.7372627, 1.0]], ['2, k, 16', [-0.07026015, -0.1961985, 1.0]], ['2, k, 17', [0.08136623, -0.2540143, 1.0]], ['2, k, 18', [0.03396662, -0.6420566, 1.0]], ['2, k, 19', [0.05765316, -0.7179205, 1.0]], ['2, k, 20', [-0.136191, 0.2910196, 1.0]], ['2, k, 21', [-0.0457433, -0.0063034, 1.0]], ['2, k, 22', [-0.08596729, 0.002596973, 1.0]], ['2, k, 23', [-0.05324931, -0.03304081, 1.0]], ['2, k, 24', [-0.0861515, -0.003608733, 1.0]]]
[['2, k, 0', [-0.1416703, -0.193365, 1.0]], ['2, k, 1', [-0.1405195, 0.08602203, 1.0]], ['2, k, 2', [-0.1348077, 0.360043, 1.0]], ['2, k, 3', [-0.1317871, 0.4891515, 1.0]], ['2, k, 4', [-0.2812963, 0.2674696, 1.0]], ['2, k, 5', [-0.1985534, 0.1862996, 1.0]], ['2, k, 6', [-0.1133952, 0.1154323, 1.0]], ['2, k, 7', [-0.06454983, 0.07371071, 1.0]], ['2, k, 8', [0.02638724, 0.2847905, 1.0]], ['2, k, 9', [-0.01613962, 0.1670092, 1.0]], ['2, k, 10', [-0.02767661, 0.0860475, 1.0]], ['2, k, 11', [-0.06102311, 0.06396763, 1.0]], ['2, k, 12', [-0.2189717, -0.192881, 1.0]], ['2, k, 13', [-0.2406877, -0.2600172, 1.0]], ['2, k, 14', [-0.2445735, -0.6811693, 1.0]], ['2, k, 15', [-0.2345148, -0.7371811, 1.0]], ['2, k, 16', [-0.05907339, -0.1852874, 1.0]], ['2, k, 17', [0.08100464, -0.2533571, 1.0]], ['2, k, 18', [0.0340647, -0.6451104, 1.0]], ['2, k, 19', [0.05823468, -0.7199183, 1.0]], ['2, k, 20', [-0.1365025, 0.292417, 1.0]], ['2, k, 21', [-0.0476019, 0.0279016, 1.0]], ['2, k, 22', [-0.08654577, 0.02833469, 1.0]], ['2, k, 23', [-0.05276484, 0.0149225, 1.0]], ['2, k, 24', [-0.08938862, 0.04426936, 1.0]]]
[['2, k, 0', [-0.1266456, -0.1880228, 1.0]], ['2, k, 1', [-0.1365382, 0.08855066, 1.0]], ['2, k, 2', [-0.1357601, 0.3609731, 1.0]], ['2, k, 3', [-0.1323458, 0.4904555, 1.0]], ['2, k, 4', [-0.2815512, 0.2669801, 1.0]], ['2, k, 5', [-0.196327, 0.1964772, 1.0]], ['2, k, 6', [-0.1147184, 0.1337964, 1.0]], ['2, k, 7', [-0.06392234, 0.117385, 1.0]], ['2, k, 8', [0.02027665, 0.2906031, 1.0]], ['2, k, 9', [-0.003311383, 0.2021171, 1.0]], ['2, k, 10', [-0.01399794, 0.1194059, 1.0]], ['2, k, 11', [-0.06056836, 0.109946, 1.0]], ['2, k, 12', [-0.2006777, -0.1916187, 1.0]], ['2, k, 13', [-0.2404808, -0.2599497, 1.0]], ['2, k, 14', [-0.2448816, -0.6809878, 1.0]], ['2, k, 15', [-0.2345829, -0.7365461, 1.0]], ['2, k, 16', [-0.04726423, -0.1780734, 1.0]], ['2, k, 17', [0.08052739, -0.2520318, 1.0]], ['2, k, 18', [0.0364307, -0.6418751, 1.0]], ['2, k, 19', [0.05732146, -0.7209061, 1.0]], ['2, k, 20', [-0.1365551, 0.2934308, 1.0]], ['2, k, 21', [-0.04821439, 0.07574218, 1.0]], ['2, k, 22', [-0.08228081, 0.06882154, 1.0]], ['2, k, 23', [-0.05313264, 0.05413186, 1.0]], ['2, k, 24', [-0.08824807, 0.08896765, 1.0]]]
[['2, k, 0', [-0.1251912, -0.1857279, 1.0]], ['2, k, 1', [-0.135417, 0.09139499, 1.0]], ['2, k, 2', [-0.1373172, 0.3636537, 1.0]], ['2, k, 3', [-0.132485, 0.4912292, 1.0]], ['2, k, 4', [-0.281475, 0.2666861, 1.0]], ['2, k, 5', [-0.19208, 0.2183997, 1.0]], ['2, k, 6', [-0.1197747, 0.1985254, 1.0]], ['2, k, 7', [-0.06370176, 0.1715521, 1.0]], ['2, k, 8', [0.02027544, 0.2906713, 1.0]], ['2, k, 9', [0.01206132, 0.2120447, 1.0]], ['2, k, 10', [0.002000963, 0.1389502, 1.0]], ['2, k, 11', [-0.06062445, 0.1564022, 1.0]], ['2, k, 12', [-0.199, -0.1889001, 1.0]], ['2, k, 13', [-0.2405185, -0.2597609, 1.0]], ['2, k, 14', [-0.2450231, -0.6791717, 1.0]], ['2, k, 15', [-0.2346644, -0.7362363, 1.0]], ['2, k, 16', [-0.04628378, -0.1762021, 1.0]], ['2, k, 17', [0.08027319, -0.2510239, 1.0]], ['2, k, 18', [0.03636314, -0.6416903, 1.0]], ['2, k, 19', [0.05694976, -0.7209944, 1.0]], ['2, k, 20', [-0.1372867, 0.2961189, 1.0]], ['2, k, 21', [-0.04740446, 0.13603, 1.0]], ['2, k, 22', [-0.0846908, 0.1299139, 1.0]], ['2, k, 23', [-0.05384368, 0.1117133, 1.0]], ['2, k, 24', [-0.08782784, 0.1458844, 1.0]]]
[['2, k, 0', [-0.1359655, -0.2156407, 1.0]], ['2, k, 1', [-0.1400764, 0.08874791, 1.0]], ['2, k, 2', [-0.1471839, 0.3734692, 1.0]], ['2, k, 3', [-0.1320873, 0.4904551, 1.0]], ['2, k, 4', [-0.2812997, 0.2644849, 1.0]], ['2, k, 5', [-0.1893873, 0.2526379, 1.0]], ['2, k, 6', [-0.1235497, 0.2301028, 1.0]], ['2, k, 7', [-0.06569394, 0.2253876, 1.0]], ['2, k, 8', [0.02126123, 0.288328, 1.0]], ['2, k, 9', [0.01041401, 0.2052704, 1.0]], ['2, k, 10', [0.0011531, 0.133673, 1.0]], ['2, k, 11', [-0.06231597, 0.2057527, 1.0]], ['2, k, 12', [-0.2259493, -0.2203336, 1.0]], ['2, k, 13', [-0.2404021, -0.2595973, 1.0]], ['2, k, 14', [-0.2445032, -0.6796908, 1.0]], ['2, k, 15', [-0.2345558, -0.7370453, 1.0]], ['2, k, 16', [-0.04618212, -0.2079902, 1.0]], ['2, k, 17', [0.08010192, -0.2508649, 1.0]], ['2, k, 18', [0.03555532, -0.6394036, 1.0]], ['2, k, 19', [0.05572449, -0.7184417, 1.0]], ['2, k, 20', [-0.1446794, 0.3017786, 1.0]], ['2, k, 21', [-0.04872805, 0.198718, 1.0]], ['2, k, 22', [-0.08713127, 0.182099, 1.0]], ['2, k, 23', [-0.05623374, 0.1748329, 1.0]], ['2, k, 24', [-0.08388701, 0.1801734, 1.0]]]
[['2, k, 0', [-0.1340261, -0.2180331, 1.0]], ['2, k, 1', [-0.140883, 0.08842161, 1.0]], ['2, k, 2', [-0.1506485, 0.3791543, 1.0]], ['2, k, 3', [-0.1349858, 0.496731, 1.0]], ['2, k, 4', [-0.2813488, 0.2622836, 1.0]], ['2, k, 5', [-0.1896614, 0.2691778, 1.0]], ['2, k, 6', [-0.08664095, 0.2794117, 1.0]], ['2, k, 7', [-0.06511231, 0.2892788, 1.0]], ['2, k, 8', [0.01912954, 0.2788721, 1.0]], ['2, k, 9', [0.01033125, 0.2329655, 1.0]], ['2, k, 10', [-0.02437269, 0.2520312, 1.0]], ['2, k, 11', [-0.06404524, 0.2786128, 1.0]], ['2, k, 12', [-0.2232205, -0.2207392, 1.0]], ['2, k, 13', [-0.2403501, -0.2596193, 1.0]], ['2, k, 14', [-0.2442763, -0.6799269, 1.0]], ['2, k, 15', [-0.234588, -0.7368551, 1.0]], ['2, k, 16', [-0.04280703, -0.2114771, 1.0]], ['2, k, 17', [0.08002906, -0.2508673, 1.0]], ['2, k, 18', [0.03560875, -0.6394304, 1.0]], ['2, k, 19', [0.05477507, -0.719119, 1.0]], ['2, k, 20', [-0.1476572, 0.3060101, 1.0]], ['2, k, 21', [-0.05005528, 0.2673225, 1.0]], ['2, k, 22', [-0.08919356, 0.2469407, 1.0]], ['2, k, 23', [-0.05256788, 0.2426996, 1.0]], ['2, k, 24', [-0.08712509, 0.2376942, 1.0]]]
[['2, k, 0', [-0.1345402, -0.2233101, 1.0]], ['2, k, 1', [-0.1326094, 0.06788266, 1.0]], ['2, k, 2', [-0.1214233, 0.3419867, 1.0]], ['2, k, 3', [-0.1358445, 0.4683326, 1.0]], ['2, k, 4', [-0.273589, 0.2493736, 1.0]], ['2, k, 5', [-0.2008778, 0.351802, 1.0]], ['2, k, 6', [-0.1287505, 0.388316, 1.0]], ['2, k, 7', [-0.0585136, 0.4223268, 1.0]], ['2, k, 8', [0.01576593, 0.2623296, 1.0]], ['2, k, 9', [-0.006830812, 0.3285275, 1.0]], ['2, k, 10', [-0.04121584, 0.3792289, 1.0]], ['2, k, 11', [-0.05956189, 0.4206463, 1.0]], ['2, k, 12', [-0.2203866, -0.2244285, 1.0]], ['2, k, 13', [-0.2403493, -0.2597153, 1.0]], ['2, k, 14', [-0.2443031, -0.6799302, 1.0]], ['2, k, 15', [-0.2346546, -0.7370449, 1.0]], ['2, k, 16', [-0.04658943, -0.2185714, 1.0]], ['2, k, 17', [0.07977796, -0.2510693, 1.0]], ['2, k, 18', [0.03524771, -0.6411485, 1.0]], ['2, k, 19', [0.05488468, -0.7198189, 1.0]], ['2, k, 20', [-0.1262051, 0.2760887, 1.0]], ['2, k, 21', [-0.05327554, 0.4245567, 1.0]], ['2, k, 22', [-0.07148723, 0.3847179, 1.0]], ['2, k, 23', [-0.05719157, 0.424106, 1.0]], ['2, k, 24', [-0.0520111, 0.3919806, 1.0]]]
[['2, k, 0', [-0.1357306, -0.2226061, 1.0]], ['2, k, 1', [-0.1323588, 0.06816696, 1.0]], ['2, k, 2', [-0.1211486, 0.34478, 1.0]], ['2, k, 3', [-0.107642, 0.4635761, 1.0]], ['2, k, 4', [-0.2746871, 0.2519096, 1.0]], ['2, k, 5', [-0.1993612, 0.3585806, 1.0]], ['2, k, 6', [-0.1310182, 0.4209169, 1.0]], ['2, k, 7', [-0.0631233, 0.4637095, 1.0]], ['2, k, 8', [0.01557303, 0.2622253, 1.0]], ['2, k, 9', [-0.0188889, 0.357262, 1.0]], ['2, k, 10', [-0.03622569, 0.4287517, 1.0]], ['2, k, 11', [-0.05969679, 0.4659953, 1.0]], ['2, k, 12', [-0.2200585, -0.2227445, 1.0]], ['2, k, 13', [-0.2402315, -0.259532, 1.0]], ['2, k, 14', [-0.2448182, -0.6809389, 1.0]], ['2, k, 15', [-0.2344833, -0.7377204, 1.0]], ['2, k, 16', [-0.04933809, -0.2181026, 1.0]], ['2, k, 17', [0.0797204, -0.25109, 1.0]], ['2, k, 18', [0.03391999, -0.6423005, 1.0]], ['2, k, 19', [0.05382516, -0.7186764, 1.0]], ['2, k, 20', [-0.125644, 0.2774172, 1.0]], ['2, k, 21', [-0.05745947, 0.4845017, 1.0]], ['2, k, 22', [-0.07902761, 0.4424564, 1.0]], ['2, k, 23', [-0.06140798, 0.4953783, 1.0]], ['2, k, 24', [-0.04716254, 0.4643005, 1.0]]]
[['2, k, 0', [-0.1364319, -0.2103136, 1.0]], ['2, k, 1', [-0.1294895, 0.08779234, 1.0]], ['2, k, 2', [-0.1183033, 0.3837134, 1.0]], ['2, k, 3', [-0.1026843, 0.4966807, 1.0]], ['2, k, 4', [-0.2728742, 0.2668128, 1.0]], ['2, k, 5', [-0.1998637, 0.3890734, 1.0]], ['2, k, 6', [-0.1055522, 0.4807262, 1.0]], ['2, k, 7', [-0.06404924, 0.514195, 1.0]], ['2, k, 8', [0.01460849, 0.2632737, 1.0]], ['2, k, 9', [-0.01747728, 0.3648416, 1.0]], ['2, k, 10', [-0.03643938, 0.4573898, 1.0]], ['2, k, 11', [-0.06396766, 0.5135253, 1.0]], ['2, k, 12', [-0.2198428, -0.2056659, 1.0]], ['2, k, 13', [-0.2399627, -0.2590487, 1.0]], ['2, k, 14', [-0.2442178, -0.6808236, 1.0]], ['2, k, 15', [-0.2348156, -0.7381533, 1.0]], ['2, k, 16', [-0.04997063, -0.2087293, 1.0]], ['2, k, 17', [0.07960004, -0.2512513, 1.0]], ['2, k, 18', [0.03268936, -0.6455399, 1.0]], ['2, k, 19', [0.05320721, -0.721392, 1.0]], ['2, k, 20', [-0.1214908, 0.3098812, 1.0]], ['2, k, 21', [-0.05617157, 0.5440876, 1.0]], ['2, k, 22', [-0.05409022, 0.5007306, 1.0]], ['2, k, 23', [-0.06026988, 0.549949, 1.0]], ['2, k, 24', [-0.03084029, 0.518465, 1.0]]]
[['2, k, 0', [-0.1496173, -0.1634122, 1.0]], ['2, k, 1', [-0.132388, 0.12785, 1.0]], ['2, k, 2', [-0.1161092, 0.4100179, 1.0]], ['2, k, 3', [-0.1048415, 0.531956, 1.0]], ['2, k, 4', [-0.2730628, 0.3114324, 1.0]], ['2, k, 5', [-0.1909619, 0.442645, 1.0]], ['2, k, 6', [-0.1186222, 0.5689918, 1.0]], ['2, k, 7', [-0.06483097, 0.648082, 1.0]], ['2, k, 8', [0.0312556, 0.2819525, 1.0]], ['2, k, 9', [-0.002803801, 0.4243189, 1.0]], ['2, k, 10', [-0.0396833, 0.5431042, 1.0]], ['2, k, 11', [-0.06835529, 0.6315678, 1.0]], ['2, k, 12', [-0.2304636, -0.1538806, 1.0]], ['2, k, 13', [-0.2398324, -0.2590104, 1.0]], ['2, k, 14', [-0.2441502, -0.6828029, 1.0]], ['2, k, 15', [-0.2347056, -0.7387375, 1.0]], ['2, k, 16', [-0.06367705, -0.1704755, 1.0]], ['2, k, 17', [0.07892303, -0.2516848, 1.0]], ['2, k, 18', [0.03301533, -0.6458153, 1.0]], ['2, k, 19', [0.05355224, -0.7216375, 1.0]], ['2, k, 20', [-0.1200983, 0.3407997, 1.0]], ['2, k, 21', [-0.05721178, 0.6925404, 1.0]], ['2, k, 22', [-0.03531429, 0.6421708, 1.0]], ['2, k, 23', [-0.06950583, 0.6733984, 1.0]], ['2, k, 24', [-0.03033924, 0.6282156, 1.0]]]
[['2, k, 0', [-0.1478878, -0.1566921, 1.0]], ['2, k, 1', [-0.1303452, 0.1331095, 1.0]], ['2, k, 2', [-0.113054, 0.4153104, 1.0]], ['2, k, 3', [-0.1040689, 0.5372768, 1.0]], ['2, k, 4', [-0.2732038, 0.3128225, 1.0]], ['2, k, 5', [-0.1915108, 0.4492694, 1.0]], ['2, k, 6', [-0.09421875, 0.6138939, 1.0]], ['2, k, 7', [-0.06507476, 0.6862813, 1.0]], ['2, k, 8', [0.03125554, 0.2819514, 1.0]], ['2, k, 9', [0.003362597, 0.4243213, 1.0]], ['2, k, 10', [-0.03794029, 0.5553991, 1.0]], ['2, k, 11', [-0.06802943, 0.6875976, 1.0]], ['2, k, 12', [-0.2279284, -0.1483871, 1.0]], ['2, k, 13', [-0.2398133, -0.2589701, 1.0]], ['2, k, 14', [-0.2440845, -0.6831625, 1.0]], ['2, k, 15', [-0.2347073, -0.7386181, 1.0]], ['2, k, 16', [-0.06330077, -0.1609857, 1.0]], ['2, k, 17', [0.07838713, -0.2520876, 1.0]], ['2, k, 18', [0.0348074, -0.6444002, 1.0]], ['2, k, 19', [0.05324468, -0.7221442, 1.0]], ['2, k, 20', [-0.1174171, 0.3458848, 1.0]], ['2, k, 21', [-0.05848766, 0.7316998, 1.0]], ['2, k, 22', [-0.03515924, 0.6796579, 1.0]], ['2, k, 23', [-0.06327943, 0.7338039, 1.0]], ['2, k, 24', [-0.03201646, 0.6824932, 1.0]]]
[['2, k, 0', [-0.1458115, -0.1515435, 1.0]], ['2, k, 1', [-0.1288674, 0.1369165, 1.0]], ['2, k, 2', [-0.111918, 0.4179883, 1.0]], ['2, k, 3', [-0.1037344, 0.5397756, 1.0]], ['2, k, 4', [-0.2731315, 0.3119307, 1.0]], ['2, k, 5', [-0.1978579, 0.4567795, 1.0]], ['2, k, 6', [-0.09860674, 0.6426148, 1.0]], ['2, k, 7', [-0.0676821, 0.7080688, 1.0]], ['2, k, 8', [0.03200915, 0.2878743, 1.0]], ['2, k, 9', [0.003250687, 0.4325824, 1.0]], ['2, k, 10', [-0.03614593, 0.5729569, 1.0]], ['2, k, 11', [-0.06926539, 0.7220751, 1.0]], ['2, k, 12', [-0.2258885, -0.1452314, 1.0]], ['2, k, 13', [-0.2397351, -0.2588976, 1.0]], ['2, k, 14', [-0.2429222, -0.6832529, 1.0]], ['2, k, 15', [-0.2350006, -0.74068, 1.0]], ['2, k, 16', [-0.06155759, -0.1534001, 1.0]], ['2, k, 17', [0.0781194, -0.2522775, 1.0]], ['2, k, 18', [0.03454853, -0.6434332, 1.0]], ['2, k, 19', [0.05325077, -0.7206439, 1.0]], ['2, k, 20', [-0.1162153, 0.348801, 1.0]], ['2, k, 21', [-0.0537583, 0.7600361, 1.0]], ['2, k, 22', [-0.03814713, 0.700997, 1.0]], ['2, k, 23', [-0.06288773, 0.7757595, 1.0]], ['2, k, 24', [-0.03896701, 0.7159144, 1.0]]]
[['2, k, 0', [-0.1455985, -0.1489663, 1.0]], ['2, k, 1', [-0.1279561, 0.1349429, 1.0]], ['2, k, 2', [-0.1073811, 0.4008384, 1.0]], ['2, k, 3', [-0.1001254, 0.5219963, 1.0]], ['2, k, 4', [-0.2727523, 0.3159348, 1.0]], ['2, k, 5', [-0.2017915, 0.4837833, 1.0]], ['2, k, 6', [-0.1118934, 0.6773762, 1.0]], ['2, k, 7', [-0.06906912, 0.7877438, 1.0]], ['2, k, 8', [0.03400175, 0.3044533, 1.0]], ['2, k, 9', [-0.004086816, 0.5055056, 1.0]], ['2, k, 10', [-0.06833082, 0.7196206, 1.0]], ['2, k, 11', [-0.07265221, 0.7793546, 1.0]], ['2, k, 12', [-0.2234516, -0.1427825, 1.0]], ['2, k, 13', [-0.2396758, -0.2588496, 1.0]], ['2, k, 14', [-0.2430689, -0.6829686, 1.0]], ['2, k, 15', [-0.2350706, -0.7401255, 1.0]], ['2, k, 16', [-0.06357256, -0.1498471, 1.0]], ['2, k, 17', [0.0779292, -0.2521062, 1.0]], ['2, k, 18', [0.03465222, -0.6432467, 1.0]], ['2, k, 19', [0.05872461, -0.7228851, 1.0]], ['2, k, 20', [-0.1128536, 0.3369374, 1.0]], ['2, k, 21', [-0.06048481, 0.8462792, 1.0]], ['2, k, 22', [-0.0420863, 0.7625321, 1.0]], ['2, k, 23', [-0.06601102, 0.8369368, 1.0]], ['2, k, 24', [-0.04127325, 0.7485474, 1.0]]]
[['2, k, 0', [-0.145833, -0.1411946, 1.0]], ['2, k, 1', [-0.128131, 0.1359583, 1.0]], ['2, k, 2', [-0.1080091, 0.4015159, 1.0]], ['2, k, 3', [-0.1010392, 0.5226887, 1.0]], ['2, k, 4', [-0.2729641, 0.3160001, 1.0]], ['2, k, 5', [-0.2020036, 0.4912988, 1.0]], ['2, k, 6', [-0.116456, 0.6905752, 1.0]], ['2, k, 7', [-0.07061538, 0.8119353, 1.0]], ['2, k, 8', [0.03401041, 0.304429, 1.0]], ['2, k, 9', [-0.003854332, 0.5113342, 1.0]], ['2, k, 10', [-0.04464239, 0.7063856, 1.0]], ['2, k, 11', [-0.07239043, 0.8115065, 1.0]], ['2, k, 12', [-0.2217872, -0.1353948, 1.0]], ['2, k, 13', [-0.2395545, -0.2585704, 1.0]], ['2, k, 14', [-0.2429194, -0.6824558, 1.0]], ['2, k, 15', [-0.2352643, -0.7398766, 1.0]], ['2, k, 16', [-0.06570632, -0.1423797, 1.0]], ['2, k, 17', [0.07769974, -0.252151, 1.0]], ['2, k, 18', [0.034253, -0.6442847, 1.0]], ['2, k, 19', [0.05803232, -0.72268, 1.0]], ['2, k, 20', [-0.1132042, 0.3373352, 1.0]], ['2, k, 21', [-0.06309115, 0.8739517, 1.0]], ['2, k, 22', [-0.04224466, 0.7818373, 1.0]], ['2, k, 23', [-0.06804606, 0.8721772, 1.0]], ['2, k, 24', [-0.04260011, 0.7886596, 1.0]]]
[['2, k, 0', [-0.145725, -0.1404415, 1.0]], ['2, k, 1', [-0.128141, 0.1363914, 1.0]], ['2, k, 2', [-0.1086342, 0.4022466, 1.0]], ['2, k, 3', [-0.1018704, 0.5234329, 1.0]], ['2, k, 4', [-0.2729293, 0.3163685, 1.0]], ['2, k, 5', [-0.19827, 0.5453199, 1.0]], ['2, k, 6', [-0.1129382, 0.7235224, 1.0]], ['2, k, 7', [-0.07250419, 0.8390961, 1.0]], ['2, k, 8', [0.03398107, 0.3037165, 1.0]], ['2, k, 9', [-0.000758872, 0.5210032, 1.0]], ['2, k, 10', [-0.07616123, 0.7542232, 1.0]], ['2, k, 11', [-0.07561962, 0.8278551, 1.0]], ['2, k, 12', [-0.2214606, -0.1347899, 1.0]], ['2, k, 13', [-0.2395042, -0.2585311, 1.0]], ['2, k, 14', [-0.2428654, -0.6826956, 1.0]], ['2, k, 15', [-0.2353329, -0.7398074, 1.0]], ['2, k, 16', [-0.06587191, -0.1416386, 1.0]], ['2, k, 17', [0.07744253, -0.252068, 1.0]], ['2, k, 18', [0.03433293, -0.643975, 1.0]], ['2, k, 19', [0.05662093, -0.7227052, 1.0]], ['2, k, 20', [-0.1136196, 0.3377378, 1.0]], ['2, k, 21', [-0.06658762, 0.9015063, 1.0]], ['2, k, 22', [-0.0417894, 0.8045163, 1.0]], ['2, k, 23', [-0.0725567, 0.8919366, 1.0]], ['2, k, 24', [-0.04518465, 0.8136263, 1.0]]]
