[['2, k, 0', [0.1786002, -0.003959851, 1.0]], ['2, k, 1', [0.1883835, 0.3053679, 1.0]], ['2, k, 2', [0.1977158, 0.6040104, 1.0]], ['2, k, 3', [0.208048, 0.7446001, 1.0]], ['2, k, 4', [0.01594483, 0.4989113, 1.0]], ['2, k, 5', [-0.03344714, 0.2402761, 1.0]], ['2, k, 6', [-0.04281221, 0.01100751, 1.0]], ['2, k, 7', [-0.02194214, -0.04284829, 1.0]], ['2, k, 8', [0.3736969, 0.4849156, 1.0]], ['2, k, 9', [0.38717, 0.2244914, 1.0]], ['2, k, 10', [0.3867346, -0.008337235, 1.0]], ['2, k, 11', [0.3712932, -0.08692362, 1.0]], ['2, k, 12', [0.09636349, -0.0009834095, 1.0]], ['2, k, 13', [0.07618845, -0.3264109, 1.0]], ['2, k, 14', [0.1030239, -0.6398204, 1.0]], ['2, k, 15', [0.06040762, -0.7175391, 1.0]], ['2, k, 16', [0.2556226, -0.006832028, 1.0]], ['2, k, 17', [0.2460845, -0.3459694, 1.0]], ['2, k, 18', [0.227444, -0.6556442, 1.0]], ['2, k, 19', [0.2081582, -0.7303479, 1.0]], ['2, k, 20', [0.1955569, 0.5308628, 1.0]], ['2, k, 21', [-0.0217257, -0.1194355, 1.0]], ['2, k, 22', [-0.05008615, -0.07489613, 1.0]], ['2, k, 23', [0.3629202, -0.1637452, 1.0]], ['2, k, 24', [0.404184, -0.1010247, 1.0]]]
[['2, k, 0', [0.1899732, -0.005323038, 1.0]], ['2, k, 1', [0.2166234, 0.3045326, 1.0]], ['2, k, 2', [0.2460297, 0.6051236, 1.0]], ['2, k, 3', [0.2642157, 0.7448764, 1.0]], ['2, k, 4', [0.06677799, 0.5043659, 1.0]], ['2, k, 5', [-0.005733095, 0.2468507, 1.0]], ['2, k, 6', [-0.04160872, 0.01027322, 1.0]], ['2, k, 7', [-0.03329588, -0.04174517, 1.0]], ['2, k, 8', [0.4171946, 0.4743996, 1.0]], ['2, k, 9', [0.4343464, 0.207077, 1.0]], ['2, k, 10', [0.428358, -0.02259364, 1.0]], ['2, k, 11', [0.4206503, -0.09643823, 1.0]], ['2, k, 12', [0.1078936, 0.00197187, 1.0]], ['2, k, 13', [-4.813989e-05, -0.3551024, 1.0]], ['2, k, 14', [-0.08965438, -0.634924, 1.0]], ['2, k, 15', [-0.1387503, -0.7064504, 1.0]], ['2, k, 16', [0.266228, -0.01331481, 1.0]], ['2, k, 17', [0.2541341, -0.3374438, 1.0]], ['2, k, 18', [0.2250911, -0.6482264, 1.0]], ['2, k, 19', [0.1979396, -0.72945, 1.0]], ['2, k, 20', [0.2388432, 0.531389, 1.0]], ['2, k, 21', [-0.04121477, -0.1167352, 1.0]], ['2, k, 22', [-0.07342944, -0.05228653, 1.0]], ['2, k, 23', [0.4121699, -0.1726723, 1.0]], ['2, k, 24', [0.4486282, -0.09858457, 1.0]]]
[['2, k, 0', [0.1900918, -0.005649278, 1.0]], ['2, k, 1', [0.2181259, 0.3043239, 1.0]], ['2, k, 2', [0.2483889, 0.6049985, 1.0]], ['2, k, 3', [0.2671866, 0.7447559, 1.0]], ['2, k, 4', [0.06847198, 0.5042957, 1.0]], ['2, k, 5', [-0.004953825, 0.2472977, 1.0]], ['2, k, 6', [-0.04342603, 0.009650439, 1.0]], ['2, k, 7', [-0.03472823, -0.04200987, 1.0]], ['2, k, 8', [0.4193742, 0.4737268, 1.0]], ['2, k, 9', [0.4356678, 0.2062044, 1.0]], ['2, k, 10', [0.4301349, -0.02454698, 1.0]], ['2, k, 11', [0.4214986, -0.09824102, 1.0]], ['2, k, 12', [0.1080192, 0.001824664, 1.0]], ['2, k, 13', [-0.01008639, -0.3527988, 1.0]], ['2, k, 14', [-0.1107489, -0.62648, 1.0]], ['2, k, 15', [-0.1065281, -0.6799671, 1.0]], ['2, k, 16', [0.2662978, -0.01370852, 1.0]], ['2, k, 17', [0.2560914, -0.3345691, 1.0]], ['2, k, 18', [0.2249164, -0.6475993, 1.0]], ['2, k, 19', [0.140625, -0.7138672, 1.0]], ['2, k, 20', [0.2410333, 0.531257, 1.0]], ['2, k, 21', [-0.03230981, -0.1228924, 1.0]], ['2, k, 22', [-0.07788564, -0.05784379, 1.0]], ['2, k, 23', [0.4178384, -0.1768573, 1.0]], ['2, k, 24', [0.4529075, -0.1344581, 1.0]]]
[['2, k, 0', [0.1889537, -0.006572648, 1.0]], ['2, k, 1', [0.2187063, 0.3040359, 1.0]], ['2, k, 2', [0.2510238, 0.6047807, 1.0]], ['2, k, 3', [0.2697042, 0.7449489, 1.0]], ['2, k, 4', [0.0702603, 0.5040482, 1.0]], ['2, k, 5', [-0.004574447, 0.2477673, 1.0]], ['2, k, 6', [-0.0491203, 0.03685401, 1.0]], ['2, k, 7', [-0.03990323, -0.03043041, 1.0]], ['2, k, 8', [0.4210067, 0.4730277, 1.0]], ['2, k, 9', [0.4374805, 0.2048144, 1.0]], ['2, k, 10', [0.4322363, -0.02551251, 1.0]], ['2, k, 11', [0.4240969, -0.09840295, 1.0]], ['2, k, 12', [0.1072955, 0.001232989, 1.0]], ['2, k, 13', [-0.02821678, -0.3554766, 1.0]], ['2, k, 14', [-0.1465915, -0.6401662, 1.0]], ['2, k, 15', [-0.2104492, -0.7041016, 1.0]], ['2, k, 16', [0.2647549, -0.01479069, 1.0]], ['2, k, 17', [0.2561902, -0.332691, 1.0]], ['2, k, 18', [0.2239732, -0.6425475, 1.0]], ['2, k, 19', [0.2129933, -0.7231566, 1.0]], ['2, k, 20', [0.2430401, 0.5310099, 1.0]], ['2, k, 21', [-0.05699878, -0.1051043, 1.0]], ['2, k, 22', [-0.07603441, -0.01793698, 1.0]], ['2, k, 23', [0.4199195, -0.1775876, 1.0]], ['2, k, 24', [0.4523662, -0.0957392, 1.0]]]
[['2, k, 0', [0.1883086, -0.006964094, 1.0]], ['2, k, 1', [0.2194337, 0.303852, 1.0]], ['2, k, 2', [0.2534777, 0.6046184, 1.0]], ['2, k, 3', [0.2717136, 0.7451327, 1.0]], ['2, k, 4', [0.07165677, 0.504037, 1.0]], ['2, k, 5', [-0.004373365, 0.2481998, 1.0]], ['2, k, 6', [-0.05002619, 0.03774908, 1.0]], ['2, k, 7', [-0.04289379, -0.02701088, 1.0]], ['2, k, 8', [0.4229468, 0.4726431, 1.0]], ['2, k, 9', [0.4386474, 0.2040783, 1.0]], ['2, k, 10', [0.4358196, -0.02630684, 1.0]], ['2, k, 11', [0.4264089, -0.1001062, 1.0]], ['2, k, 12', [0.1068803, 0.001037554, 1.0]], ['2, k, 13', [-0.04234724, -0.3572105, 1.0]], ['2, k, 14', [-0.1889056, -0.6415731, 1.0]], ['2, k, 15', [-0.2279682, -0.7158579, 1.0]], ['2, k, 16', [0.2639052, -0.01529475, 1.0]], ['2, k, 17', [0.2561587, -0.3319547, 1.0]], ['2, k, 18', [0.2238937, -0.6421657, 1.0]], ['2, k, 19', [0.2168692, -0.7242746, 1.0]], ['2, k, 20', [0.2450472, 0.5308467, 1.0]], ['2, k, 21', [-0.06032082, -0.105142, 1.0]], ['2, k, 22', [-0.07477584, -0.02311456, 1.0]], ['2, k, 23', [0.4212774, -0.176688, 1.0]], ['2, k, 24', [0.406647, -0.1081266, 1.0]]]
[['2, k, 0', [0.1887757, -0.007958896, 1.0]], ['2, k, 1', [0.2208723, 0.3036616, 1.0]], ['2, k, 2', [0.2547722, 0.6050267, 1.0]], ['2, k, 3', [0.2729223, 0.7453276, 1.0]], ['2, k, 4', [0.07276667, 0.5039179, 1.0]], ['2, k, 5', [-0.004469598, 0.2482284, 1.0]], ['2, k, 6', [-0.05097593, 0.03811315, 1.0]], ['2, k, 7', [-0.04528591, -0.02503419, 1.0]], ['2, k, 8', [0.4244184, 0.4718676, 1.0]], ['2, k, 9', [0.4393891, 0.2039675, 1.0]], ['2, k, 10', [0.4376363, -0.02607065, 1.0]], ['2, k, 11', [0.4298944, -0.101619, 1.0]], ['2, k, 12', [0.1071318, -1.042177e-05, 1.0]], ['2, k, 13', [-0.05053544, -0.3533521, 1.0]], ['2, k, 14', [-0.1980905, -0.6418347, 1.0]], ['2, k, 15', [-0.1929281, -0.6949903, 1.0]], ['2, k, 16', [0.2645526, -0.01605945, 1.0]], ['2, k, 17', [0.2567357, -0.325606, 1.0]], ['2, k, 18', [0.2233437, -0.6377689, 1.0]], ['2, k, 19', [0.2174265, -0.7215638, 1.0]], ['2, k, 20', [0.2464301, 0.5311363, 1.0]], ['2, k, 21', [-0.06278374, -0.1043565, 1.0]], ['2, k, 22', [-0.08874749, -0.0413391, 1.0]], ['2, k, 23', [0.4278474, -0.1764475, 1.0]], ['2, k, 24', [0.4508554, -0.1059105, 1.0]]]
[['2, k, 0', [0.1872212, -0.008248714, 1.0]], ['2, k, 1', [0.2210606, 0.3035977, 1.0]], ['2, k, 2', [0.2563317, 0.6049417, 1.0]], ['2, k, 3', [0.2748086, 0.7450159, 1.0]], ['2, k, 4', [0.07427797, 0.5038407, 1.0]], ['2, k, 5', [-0.004439196, 0.2485385, 1.0]], ['2, k, 6', [-0.05273057, 0.03920457, 1.0]], ['2, k, 7', [-0.04884668, -0.02448568, 1.0]], ['2, k, 8', [0.4251071, 0.4714849, 1.0]], ['2, k, 9', [0.4399785, 0.2034804, 1.0]], ['2, k, 10', [0.4391965, -0.02991117, 1.0]], ['2, k, 11', [0.4310187, -0.1069723, 1.0]], ['2, k, 12', [0.1055943, -0.0002107823, 1.0]], ['2, k, 13', [-0.05911491, -0.3499026, 1.0]], ['2, k, 14', [-0.2169344, -0.639199, 1.0]], ['2, k, 15', [-0.2112283, -0.6923267, 1.0]], ['2, k, 16', [0.2630523, -0.01634828, 1.0]], ['2, k, 17', [0.2562917, -0.3234826, 1.0]], ['2, k, 18', [0.2234077, -0.6380309, 1.0]], ['2, k, 19', [0.2179342, -0.7221034, 1.0]], ['2, k, 20', [0.2475547, 0.53106, 1.0]], ['2, k, 21', [-0.06754825, -0.100115, 1.0]], ['2, k, 22', [-0.08426906, -0.01259822, 1.0]], ['2, k, 23', [0.4212549, -0.1784003, 1.0]], ['2, k, 24', [0.4556726, -0.1071138, 1.0]]]
[['2, k, 0', [0.1871929, -0.008529359, 1.0]], ['2, k, 1', [0.2214009, 0.3035237, 1.0]], ['2, k, 2', [0.2565571, 0.604982, 1.0]], ['2, k, 3', [0.2762376, 0.7449448, 1.0]], ['2, k, 4', [0.07481293, 0.5035788, 1.0]], ['2, k, 5', [-0.004885554, 0.2487466, 1.0]], ['2, k, 6', [-0.05552223, 0.04018861, 1.0]], ['2, k, 7', [-0.05121431, -0.0192623, 1.0]], ['2, k, 8', [0.4262314, 0.4709954, 1.0]], ['2, k, 9', [0.4405978, 0.2028392, 1.0]], ['2, k, 10', [0.4396941, -0.03026157, 1.0]], ['2, k, 11', [0.4317155, -0.1074623, 1.0]], ['2, k, 12', [0.1055771, -0.0004073603, 1.0]], ['2, k, 13', [-0.0678332, -0.3454872, 1.0]], ['2, k, 14', [-0.2328962, -0.6404387, 1.0]], ['2, k, 15', [-0.2267501, -0.6934897, 1.0]], ['2, k, 16', [0.2630141, -0.01664407, 1.0]], ['2, k, 17', [0.2552812, -0.3232278, 1.0]], ['2, k, 18', [0.2233765, -0.6389673, 1.0]], ['2, k, 19', [0.2179333, -0.7222521, 1.0]], ['2, k, 20', [0.2478345, 0.5310844, 1.0]], ['2, k, 21', [-0.07411035, -0.09546517, 1.0]], ['2, k, 22', [-0.09637075, -0.033587, 1.0]], ['2, k, 23', [0.4266865, -0.1763082, 1.0]], ['2, k, 24', [0.4460342, -0.09929994, 1.0]]]
[['2, k, 0', [0.1849761, -0.00893754, 1.0]], ['2, k, 1', [0.2214025, 0.3034404, 1.0]], ['2, k, 2', [0.25739, 0.6048577, 1.0]], ['2, k, 3', [0.2772196, 0.744744, 1.0]], ['2, k, 4', [0.07554235, 0.5036441, 1.0]], ['2, k, 5', [-0.005390358, 0.2488601, 1.0]], ['2, k, 6', [-0.05743757, 0.04101053, 1.0]], ['2, k, 7', [-0.05515302, -0.01855365, 1.0]], ['2, k, 8', [0.42682, 0.469331, 1.0]], ['2, k, 9', [0.4406773, 0.2023793, 1.0]], ['2, k, 10', [0.4400102, -0.02993143, 1.0]], ['2, k, 11', [0.4316134, -0.1076514, 1.0]], ['2, k, 12', [0.1033329, -0.0005498509, 1.0]], ['2, k, 13', [-0.07533343, -0.3429948, 1.0]], ['2, k, 14', [-0.2365468, -0.6371262, 1.0]], ['2, k, 15', [-0.2301647, -0.6901447, 1.0]], ['2, k, 16', [0.2608681, -0.01723203, 1.0]], ['2, k, 17', [0.254106, -0.3226174, 1.0]], ['2, k, 18', [0.2233423, -0.6390493, 1.0]], ['2, k, 19', [0.217892, -0.7222545, 1.0]], ['2, k, 20', [0.2483578, 0.530981, 1.0]], ['2, k, 21', [-0.07969273, -0.09672029, 1.0]], ['2, k, 22', [-0.09353625, 0.008161931, 1.0]], ['2, k, 23', [0.4274083, -0.1763717, 1.0]], ['2, k, 24', [0.4503276, -0.09853599, 1.0]]]
[['2, k, 0', [0.1841392, -0.0094174, 1.0]], ['2, k, 1', [0.2213836, 0.3031802, 1.0]], ['2, k, 2', [0.2575244, 0.6047521, 1.0]], ['2, k, 3', [0.277754, 0.7446154, 1.0]], ['2, k, 4', [0.0757907, 0.5035496, 1.0]], ['2, k, 5', [-0.007262971, 0.2479793, 1.0]], ['2, k, 6', [-0.05971083, 0.04019106, 1.0]], ['2, k, 7', [-0.05701804, -0.01787415, 1.0]], ['2, k, 8', [0.4269639, 0.4685248, 1.0]], ['2, k, 9', [0.4407145, 0.2016871, 1.0]], ['2, k, 10', [0.4402652, -0.03072879, 1.0]], ['2, k, 11', [0.4304477, -0.1087597, 1.0]], ['2, k, 12', [0.1024235, -0.000708318, 1.0]], ['2, k, 13', [-0.07893167, -0.3415465, 1.0]], ['2, k, 14', [-0.2387629, -0.6349127, 1.0]], ['2, k, 15', [-0.2323012, -0.6878923, 1.0]], ['2, k, 16', [0.2601163, -0.0179891, 1.0]], ['2, k, 17', [0.2521498, -0.3232056, 1.0]], ['2, k, 18', [0.2237208, -0.6398451, 1.0]], ['2, k, 19', [0.2178443, -0.722937, 1.0]], ['2, k, 20', [0.2484898, 0.53086, 1.0]], ['2, k, 21', [-0.08240707, -0.09759153, 1.0]], ['2, k, 22', [-0.09339981, -0.004635648, 1.0]], ['2, k, 23', [0.424898, -0.1763275, 1.0]], ['2, k, 24', [0.4511731, -0.1216361, 1.0]]]
[['2, k, 0', [0.1837818, -0.009875473, 1.0]], ['2, k, 1', [0.2214386, 0.3029485, 1.0]], ['2, k, 2', [0.2576797, 0.6046818, 1.0]], ['2, k, 3', [0.2780891, 0.7447807, 1.0]], ['2, k, 4', [0.0758649, 0.5034077, 1.0]], ['2, k, 5', [-0.008381261, 0.2483587, 1.0]], ['2, k, 6', [-0.06201032, 0.04096384, 1.0]], ['2, k, 7', [-0.0587675, -0.01807811, 1.0]], ['2, k, 8', [0.4267183, 0.4681514, 1.0]], ['2, k, 9', [0.4403512, 0.2014772, 1.0]], ['2, k, 10', [0.4401732, -0.03081594, 1.0]], ['2, k, 11', [0.42905, -0.1121403, 1.0]], ['2, k, 12', [0.1017669, -0.001349688, 1.0]], ['2, k, 13', [-0.08123923, -0.3416159, 1.0]], ['2, k, 14', [-0.2402438, -0.6338539, 1.0]], ['2, k, 15', [-0.2335915, -0.686824, 1.0]], ['2, k, 16', [0.2599874, -0.01825987, 1.0]], ['2, k, 17', [0.2503682, -0.3241612, 1.0]], ['2, k, 18', [0.2237984, -0.6395758, 1.0]], ['2, k, 19', [0.2174985, -0.722562, 1.0]], ['2, k, 20', [0.2486485, 0.530764, 1.0]], ['2, k, 21', [-0.08732594, -0.09619, 1.0]], ['2, k, 22', [-0.09479608, -0.007175227, 1.0]], ['2, k, 23', [0.4206102, -0.1817492, 1.0]], ['2, k, 24', [0.4510734, -0.1265137, 1.0]]]
[['2, k, 0', [0.1834123, -0.01048457, 1.0]], ['2, k, 1', [0.2210895, 0.3025445, 1.0]], ['2, k, 2', [0.2571807, 0.604396, 1.0]], ['2, k, 3', [0.2781782, 0.7446269, 1.0]], ['2, k, 4', [0.0755822, 0.5033455, 1.0]], ['2, k, 5', [-0.00953899, 0.2479698, 1.0]], ['2, k, 6', [-0.06391403, 0.04092427, 1.0]], ['2, k, 7', [-0.05961495, -0.0177021, 1.0]], ['2, k, 8', [0.4263318, 0.4678185, 1.0]], ['2, k, 9', [0.4396012, 0.2007745, 1.0]], ['2, k, 10', [0.4394746, -0.03008392, 1.0]], ['2, k, 11', [0.4257399, -0.1102706, 1.0]], ['2, k, 12', [0.1012596, -0.001849027, 1.0]], ['2, k, 13', [-0.08322737, -0.3421861, 1.0]], ['2, k, 14', [-0.2438864, -0.6363487, 1.0]], ['2, k, 15', [-0.237073, -0.6892317, 1.0]], ['2, k, 16', [0.2597597, -0.0189127, 1.0]], ['2, k, 17', [0.249835, -0.3238358, 1.0]], ['2, k, 18', [0.2237456, -0.640549, 1.0]], ['2, k, 19', [0.2175068, -0.7232385, 1.0]], ['2, k, 20', [0.2482785, 0.5304907, 1.0]], ['2, k, 21', [-0.08419797, -0.09557057, 1.0]], ['2, k, 22', [-0.1000917, -0.03224228, 1.0]], ['2, k, 23', [0.4179657, -0.1818307, 1.0]], ['2, k, 24', [0.4436515, -0.1107413, 1.0]]]
[['2, k, 0', [0.1796242, -0.01112258, 1.0]], ['2, k, 1', [0.220365, 0.3022841, 1.0]], ['2, k, 2', [0.2572547, 0.6042947, 1.0]], ['2, k, 3', [0.2781465, 0.7443861, 1.0]], ['2, k, 4', [0.07497982, 0.5030119, 1.0]], ['2, k, 5', [-0.01200253, 0.2469764, 1.0]], ['2, k, 6', [-0.06498096, 0.03943052, 1.0]], ['2, k, 7', [-0.05972106, -0.01657781, 1.0]], ['2, k, 8', [0.4254599, 0.4666913, 1.0]], ['2, k, 9', [0.4373178, 0.2014051, 1.0]], ['2, k, 10', [0.4388929, -0.02927567, 1.0]], ['2, k, 11', [0.4245225, -0.1102414, 1.0]], ['2, k, 12', [0.09773977, -0.002171452, 1.0]], ['2, k, 13', [-0.08382859, -0.3422312, 1.0]], ['2, k, 14', [-0.2437311, -0.6356969, 1.0]], ['2, k, 15', [-0.2365934, -0.688525, 1.0]], ['2, k, 16', [0.2558229, -0.01982337, 1.0]], ['2, k, 17', [0.2491272, -0.3241237, 1.0]], ['2, k, 18', [0.2238281, -0.6407363, 1.0]], ['2, k, 19', [0.2178634, -0.7239259, 1.0]], ['2, k, 20', [0.2482558, 0.530407, 1.0]], ['2, k, 21', [-0.08811627, -0.09040838, 1.0]], ['2, k, 22', [-0.09227662, 0.01430389, 1.0]], ['2, k, 23', [0.4164148, -0.1818452, 1.0]], ['2, k, 24', [0.4403663, -0.1154587, 1.0]]]
[['2, k, 0', [0.1795521, -0.0113937, 1.0]], ['2, k, 1', [0.2198394, 0.3019922, 1.0]], ['2, k, 2', [0.2562858, 0.6041192, 1.0]], ['2, k, 3', [0.2780028, 0.7444411, 1.0]], ['2, k, 4', [0.07394262, 0.5027338, 1.0]], ['2, k, 5', [-0.013455, 0.2466781, 1.0]], ['2, k, 6', [-0.06605693, 0.03881254, 1.0]], ['2, k, 7', [-0.06130733, -0.01783616, 1.0]], ['2, k, 8', [0.4246637, 0.4660043, 1.0]], ['2, k, 9', [0.4352942, 0.201851, 1.0]], ['2, k, 10', [0.437017, -0.02860277, 1.0]], ['2, k, 11', [0.4203646, -0.1086074, 1.0]], ['2, k, 12', [0.09753177, -0.00269747, 1.0]], ['2, k, 13', [-0.08971495, -0.3463953, 1.0]], ['2, k, 14', [-0.2438922, -0.6359499, 1.0]], ['2, k, 15', [-0.2363836, -0.6887674, 1.0]], ['2, k, 16', [0.255824, -0.01991494, 1.0]], ['2, k, 17', [0.2488187, -0.324205, 1.0]], ['2, k, 18', [0.223434, -0.6390641, 1.0]], ['2, k, 19', [0.2175398, -0.7228262, 1.0]], ['2, k, 20', [0.2474699, 0.5301942, 1.0]], ['2, k, 21', [-0.0877821, -0.09529317, 1.0]], ['2, k, 22', [-0.1028262, -0.03019111, 1.0]], ['2, k, 23', [0.4157826, -0.181342, 1.0]], ['2, k, 24', [0.4370843, -0.1034729, 1.0]]]
[['2, k, 0', [0.1795834, -0.01148991, 1.0]], ['2, k, 1', [0.2193203, 0.3017666, 1.0]], ['2, k, 2', [0.2548731, 0.6037676, 1.0]], ['2, k, 3', [0.2774927, 0.7439706, 1.0]], ['2, k, 4', [0.0737024, 0.5028634, 1.0]], ['2, k, 5', [-0.01462154, 0.2463697, 1.0]], ['2, k, 6', [-0.06667247, 0.03831857, 1.0]], ['2, k, 7', [-0.06200169, -0.01640802, 1.0]], ['2, k, 8', [0.4228181, 0.4651777, 1.0]], ['2, k, 9', [0.4327393, 0.1992167, 1.0]], ['2, k, 10', [0.4343812, -0.03047685, 1.0]], ['2, k, 11', [0.418029, -0.1088267, 1.0]], ['2, k, 12', [0.09753963, -0.002766422, 1.0]], ['2, k, 13', [-0.09166946, -0.3455143, 1.0]], ['2, k, 14', [-0.2442452, -0.6354664, 1.0]], ['2, k, 15', [-0.2366843, -0.6882724, 1.0]], ['2, k, 16', [0.2558891, -0.02001725, 1.0]], ['2, k, 17', [0.2478948, -0.324146, 1.0]], ['2, k, 18', [0.2234196, -0.639057, 1.0]], ['2, k, 19', [0.2174666, -0.7227508, 1.0]], ['2, k, 20', [0.2463612, 0.5298688, 1.0]], ['2, k, 21', [-0.08717857, -0.09435172, 1.0]], ['2, k, 22', [-0.09984649, -0.01187047, 1.0]], ['2, k, 23', [0.4115607, -0.1817113, 1.0]], ['2, k, 24', [0.4405423, -0.1198732, 1.0]]]
[['2, k, 0', [0.1790271, -0.01164839, 1.0]], ['2, k, 1', [0.2174578, 0.3013959, 1.0]], ['2, k, 2', [0.252021, 0.6033569, 1.0]], ['2, k, 3', [0.2765539, 0.7437977, 1.0]], ['2, k, 4', [0.07122757, 0.5025093, 1.0]], ['2, k, 5', [-0.01582635, 0.2455444, 1.0]], ['2, k, 6', [-0.06754027, 0.03734725, 1.0]], ['2, k, 7', [-0.06222668, -0.01414065, 1.0]], ['2, k, 8', [0.420414, 0.4657644, 1.0]], ['2, k, 9', [0.4312195, 0.2000844, 1.0]], ['2, k, 10', [0.431406, -0.03024217, 1.0]], ['2, k, 11', [0.4133205, -0.1094396, 1.0]], ['2, k, 12', [0.09666165, -0.00319861, 1.0]], ['2, k, 13', [-0.09317208, -0.3454339, 1.0]], ['2, k, 14', [-0.2460771, -0.6322218, 1.0]], ['2, k, 15', [-0.2383178, -0.6850886, 1.0]], ['2, k, 16', [0.2556068, -0.01998716, 1.0]], ['2, k, 17', [0.247234, -0.3233714, 1.0]], ['2, k, 18', [0.2235657, -0.6392305, 1.0]], ['2, k, 19', [0.2172298, -0.7228159, 1.0]], ['2, k, 20', [0.2437768, 0.529448, 1.0]], ['2, k, 21', [-0.09029144, -0.09246461, 1.0]], ['2, k, 22', [-0.0972417, -0.008910659, 1.0]], ['2, k, 23', [0.4078464, -0.1814877, 1.0]], ['2, k, 24', [0.4364736, -0.1023387, 1.0]]]
[['2, k, 0', [0.1787048, -0.01168055, 1.0]], ['2, k, 1', [0.2165777, 0.3014189, 1.0]], ['2, k, 2', [0.2507823, 0.6035438, 1.0]], ['2, k, 3', [0.2756141, 0.7439731, 1.0]], ['2, k, 4', [0.06952378, 0.5026496, 1.0]], ['2, k, 5', [-0.01664788, 0.2455855, 1.0]], ['2, k, 6', [-0.06941136, 0.03762785, 1.0]], ['2, k, 7', [-0.06381661, -0.01350614, 1.0]], ['2, k, 8', [0.4188915, 0.4659955, 1.0]], ['2, k, 9', [0.4294577, 0.2003998, 1.0]], ['2, k, 10', [0.4286963, -0.03107187, 1.0]], ['2, k, 11', [0.4092434, -0.1061927, 1.0]], ['2, k, 12', [0.09616808, -0.003389982, 1.0]], ['2, k, 13', [-0.09464873, -0.3450231, 1.0]], ['2, k, 14', [-0.2469421, -0.6342725, 1.0]], ['2, k, 15', [-0.2390609, -0.6871009, 1.0]], ['2, k, 16', [0.2554223, -0.01990456, 1.0]], ['2, k, 17', [0.2459466, -0.3230729, 1.0]], ['2, k, 18', [0.2235248, -0.6392121, 1.0]], ['2, k, 19', [0.2172448, -0.7223853, 1.0]], ['2, k, 20', [0.2426287, 0.5295786, 1.0]], ['2, k, 21', [-0.08914562, -0.09200302, 1.0]], ['2, k, 22', [-0.1098279, -0.03219362, 1.0]], ['2, k, 23', [0.4003851, -0.1763365, 1.0]], ['2, k, 24', [0.4298673, -0.1092718, 1.0]]]
[['2, k, 0', [0.1776937, -0.01175445, 1.0]], ['2, k, 1', [0.2150843, 0.3013455, 1.0]], ['2, k, 2', [0.2492468, 0.6035457, 1.0]], ['2, k, 3', [0.2740947, 0.7439764, 1.0]], ['2, k, 4', [0.06818729, 0.5025477, 1.0]], ['2, k, 5', [-0.01809347, 0.2453124, 1.0]], ['2, k, 6', [-0.07055967, 0.03723873, 1.0]], ['2, k, 7', [-0.06523303, -0.01330531, 1.0]], ['2, k, 8', [0.4175036, 0.4658434, 1.0]], ['2, k, 9', [0.4265529, 0.1983349, 1.0]], ['2, k, 10', [0.4249229, -0.02879201, 1.0]], ['2, k, 11', [0.405589, -0.1078334, 1.0]], ['2, k, 12', [0.09497883, -0.003573279, 1.0]], ['2, k, 13', [-0.09511067, -0.3455263, 1.0]], ['2, k, 14', [-0.2475311, -0.6354178, 1.0]], ['2, k, 15', [-0.2394667, -0.6882478, 1.0]], ['2, k, 16', [0.2546135, -0.01984805, 1.0]], ['2, k, 17', [0.2447899, -0.3231054, 1.0]], ['2, k, 18', [0.2238555, -0.64, 1.0]], ['2, k, 19', [0.2180392, -0.7230384, 1.0]], ['2, k, 20', [0.24109, 0.5295525, 1.0]], ['2, k, 21', [-0.09139986, -0.08896615, 1.0]], ['2, k, 22', [-0.1064116, -0.009958826, 1.0]], ['2, k, 23', [0.3973971, -0.1815889, 1.0]], ['2, k, 24', [0.4243956, -0.1580308, 1.0]]]
[['2, k, 0', [0.1776267, -0.01175133, 1.0]], ['2, k, 1', [0.2146, 0.3013109, 1.0]], ['2, k, 2', [0.2482128, 0.6034734, 1.0]], ['2, k, 3', [0.2716452, 0.7440383, 1.0]], ['2, k, 4', [0.06613702, 0.5025929, 1.0]], ['2, k, 5', [-0.01923008, 0.2450074, 1.0]], ['2, k, 6', [-0.07202778, 0.03697731, 1.0]], ['2, k, 7', [-0.06541483, -0.01300789, 1.0]], ['2, k, 8', [0.4162938, 0.4657675, 1.0]], ['2, k, 9', [0.4246077, 0.1990266, 1.0]], ['2, k, 10', [0.4225306, -0.02674964, 1.0]], ['2, k, 11', [0.4020877, -0.1057368, 1.0]], ['2, k, 12', [0.0948578, -0.003617641, 1.0]], ['2, k, 13', [-0.09542962, -0.3453888, 1.0]], ['2, k, 14', [-0.2481479, -0.6362959, 1.0]], ['2, k, 15', [-0.2400225, -0.6891072, 1.0]], ['2, k, 16', [0.2545807, -0.0197903, 1.0]], ['2, k, 17', [0.2443464, -0.3221605, 1.0]], ['2, k, 18', [0.2237114, -0.6397415, 1.0]], ['2, k, 19', [0.2176526, -0.7228529, 1.0]], ['2, k, 20', [0.2402018, 0.5294845, 1.0]], ['2, k, 21', [-0.09280557, -0.09189669, 1.0]], ['2, k, 22', [-0.1017464, 0.005883617, 1.0]], ['2, k, 23', [0.3911882, -0.1763639, 1.0]], ['2, k, 24', [0.417449, -0.1602002, 1.0]]]
