[['2, k, 0', [-0.174337, -0.1331594, 1.0]], ['2, k, 1', [-0.1770155, 0.1164711, 1.0]], ['2, k, 2', [-0.178423, 0.3612234, 1.0]], ['2, k, 3', [-0.1740065, 0.4867251, 1.0]], ['2, k, 4', [-0.3202136, 0.2465383, 1.0]], ['2, k, 5', [-0.374383, 0.01820689, 1.0]], ['2, k, 6', [-0.3925223, -0.1679026, 1.0]], ['2, k, 7', [-0.3918973, -0.2023956, 1.0]], ['2, k, 8', [-0.02407467, 0.2539517, 1.0]], ['2, k, 9', [0.02665738, 0.03815334, 1.0]], ['2, k, 10', [0.00789444, -0.1261519, 1.0]], ['2, k, 11', [-0.003577508, -0.1780524, 1.0]], ['2, k, 12', [-0.2415221, -0.1324235, 1.0]], ['2, k, 13', [-0.2682141, -0.263228, 1.0]], ['2, k, 14', [-0.2529529, -0.6032158, 1.0]], ['2, k, 15', [-0.2487802, -0.6644794, 1.0]], ['2, k, 16', [-0.1034129, -0.1310779, 1.0]], ['2, k, 17', [0.02265749, -0.2510816, 1.0]], ['2, k, 18', [0.01457045, -0.6014728, 1.0]], ['2, k, 19', [0.02160711, -0.6643943, 1.0]], ['2, k, 20', [-0.1782136, 0.3007656, 1.0]], ['2, k, 21', [-0.411624, -0.270576, 1.0]], ['2, k, 22', [-0.3470142, -0.1878884, 1.0]], ['2, k, 23', [-0.01245068, -0.2324467, 1.0]], ['2, k, 24', [0.03595378, -0.1708726, 1.0]]]
[['2, k, 0', [-0.1785078, -0.1292085, 1.0]], ['2, k, 1', [-0.1769455, 0.1189072, 1.0]], ['2, k, 2', [-0.1738583, 0.3618738, 1.0]], ['2, k, 3', [-0.165946, 0.4855628, 1.0]], ['2, k, 4', [-0.3179157, 0.2699803, 1.0]], ['2, k, 5', [-0.53378, 0.1366733, 1.0]], ['2, k, 6', [-0.7174562, 0.05486032, 1.0]], ['2, k, 7', [-0.7847117, 0.02879714, 1.0]], ['2, k, 8', [-0.02134002, 0.2528104, 1.0]], ['2, k, 9', [0.02801633, 0.03824981, 1.0]], ['2, k, 10', [0.004400051, -0.1237999, 1.0]], ['2, k, 11', [-0.008654569, -0.1748538, 1.0]], ['2, k, 12', [-0.2459265, -0.1253501, 1.0]], ['2, k, 13', [-0.2673869, -0.2667157, 1.0]], ['2, k, 14', [-0.2523082, -0.602991, 1.0]], ['2, k, 15', [-0.249546, -0.6650128, 1.0]], ['2, k, 16', [-0.1073118, -0.1296389, 1.0]], ['2, k, 17', [0.02304561, -0.2499245, 1.0]], ['2, k, 18', [0.01381197, -0.6011569, 1.0]], ['2, k, 19', [0.02424917, -0.6649486, 1.0]], ['2, k, 20', [-0.1749751, 0.3019859, 1.0]], ['2, k, 21', [-0.8395147, -0.0003762608, 1.0]], ['2, k, 22', [-0.7613686, 0.003351379, 1.0]], ['2, k, 23', [-0.01899017, -0.2323392, 1.0]], ['2, k, 24', [0.03711922, -0.1689612, 1.0]]]
[['2, k, 0', [-0.1792683, -0.1277366, 1.0]], ['2, k, 1', [-0.1773637, 0.120091, 1.0]], ['2, k, 2', [-0.1741122, 0.362781, 1.0]], ['2, k, 3', [-0.1652576, 0.4866809, 1.0]], ['2, k, 4', [-0.3201882, 0.2739622, 1.0]], ['2, k, 5', [-0.539625, 0.1804325, 1.0]], ['2, k, 6', [-0.743929, 0.09737494, 1.0]], ['2, k, 7', [-0.8128096, 0.08795622, 1.0]], ['2, k, 8', [-0.02117287, 0.2529927, 1.0]], ['2, k, 9', [0.02891891, 0.03796906, 1.0]], ['2, k, 10', [0.004892881, -0.1250967, 1.0]], ['2, k, 11', [-0.009764571, -0.1737393, 1.0]], ['2, k, 12', [-0.2464436, -0.1237837, 1.0]], ['2, k, 13', [-0.2673892, -0.2666116, 1.0]], ['2, k, 14', [-0.2521075, -0.6026604, 1.0]], ['2, k, 15', [-0.2494563, -0.6645015, 1.0]], ['2, k, 16', [-0.1082604, -0.1284047, 1.0]], ['2, k, 17', [0.02299437, -0.2498421, 1.0]], ['2, k, 18', [0.01396066, -0.6006867, 1.0]], ['2, k, 19', [0.02432079, -0.6649604, 1.0]], ['2, k, 20', [-0.1752328, 0.302954, 1.0]], ['2, k, 21', [-0.8704277, 0.0709083, 1.0]], ['2, k, 22', [-0.7965385, 0.05439671, 1.0]], ['2, k, 23', [-0.01674495, -0.2288647, 1.0]], ['2, k, 24', [0.03111405, -0.16172, 1.0]]]
[['2, k, 0', [-0.1803406, -0.1254286, 1.0]], ['2, k, 1', [-0.1775338, 0.1210949, 1.0]], ['2, k, 2', [-0.1738027, 0.3632323, 1.0]], ['2, k, 3', [-0.1656283, 0.4876289, 1.0]], ['2, k, 4', [-0.3223674, 0.2793542, 1.0]], ['2, k, 5', [-0.5501008, 0.2021621, 1.0]], ['2, k, 6', [-0.7448165, 0.1686519, 1.0]], ['2, k, 7', [-0.8273132, 0.1519225, 1.0]], ['2, k, 8', [-0.02093813, 0.2533605, 1.0]], ['2, k, 9', [0.02914979, 0.03831392, 1.0]], ['2, k, 10', [0.005268804, -0.1251985, 1.0]], ['2, k, 11', [-0.007736037, -0.1753472, 1.0]], ['2, k, 12', [-0.2473739, -0.1211179, 1.0]], ['2, k, 13', [-0.2673736, -0.2664131, 1.0]], ['2, k, 14', [-0.2521771, -0.6025738, 1.0]], ['2, k, 15', [-0.249565, -0.6644744, 1.0]], ['2, k, 16', [-0.1093739, -0.1266001, 1.0]], ['2, k, 17', [0.02294309, -0.2499168, 1.0]], ['2, k, 18', [0.01388897, -0.6013168, 1.0]], ['2, k, 19', [0.02562306, -0.6658727, 1.0]], ['2, k, 20', [-0.1750359, 0.3035012, 1.0]], ['2, k, 21', [-0.8802264, 0.1339683, 1.0]], ['2, k, 22', [-0.8373621, 0.1144006, 1.0]], ['2, k, 23', [-0.02365469, -0.2351796, 1.0]], ['2, k, 24', [0.03592331, -0.1675534, 1.0]]]
[['2, k, 0', [-0.1806308, -0.124601, 1.0]], ['2, k, 1', [-0.1775564, 0.1216999, 1.0]], ['2, k, 2', [-0.1736818, 0.3635138, 1.0]], ['2, k, 3', [-0.1657747, 0.4882383, 1.0]], ['2, k, 4', [-0.3241996, 0.2820024, 1.0]], ['2, k, 5', [-0.5645034, 0.2353531, 1.0]], ['2, k, 6', [-0.7906877, 0.2154968, 1.0]], ['2, k, 7', [-0.8545337, 0.2152467, 1.0]], ['2, k, 8', [-0.02101257, 0.2534965, 1.0]], ['2, k, 9', [0.02942012, 0.03925604, 1.0]], ['2, k, 10', [0.005511445, -0.12497, 1.0]], ['2, k, 11', [-0.008620543, -0.1760493, 1.0]], ['2, k, 12', [-0.2474855, -0.120358, 1.0]], ['2, k, 13', [-0.2673492, -0.266362, 1.0]], ['2, k, 14', [-0.2518823, -0.603578, 1.0]], ['2, k, 15', [-0.2494173, -0.664359, 1.0]], ['2, k, 16', [-0.1098609, -0.1257539, 1.0]], ['2, k, 17', [0.02314217, -0.2498541, 1.0]], ['2, k, 18', [0.01376128, -0.600674, 1.0]], ['2, k, 19', [0.02565984, -0.6602656, 1.0]], ['2, k, 20', [-0.1749255, 0.303846, 1.0]], ['2, k, 21', [-0.9132464, 0.2094591, 1.0]], ['2, k, 22', [-0.8583158, 0.1755593, 1.0]], ['2, k, 23', [-0.0236504, -0.2351441, 1.0]], ['2, k, 24', [0.04041728, -0.1773455, 1.0]]]
[['2, k, 0', [-0.1812434, -0.1225154, 1.0]], ['2, k, 1', [-0.177754, 0.1226745, 1.0]], ['2, k, 2', [-0.1736808, 0.3637462, 1.0]], ['2, k, 3', [-0.1658239, 0.4883383, 1.0]], ['2, k, 4', [-0.3258124, 0.2857694, 1.0]], ['2, k, 5', [-0.572719, 0.2623433, 1.0]], ['2, k, 6', [-0.7936388, 0.2743807, 1.0]], ['2, k, 7', [-0.8628764, 0.2812485, 1.0]], ['2, k, 8', [-0.0226389, 0.2553153, 1.0]], ['2, k, 9', [0.02966624, 0.03945271, 1.0]], ['2, k, 10', [0.006701878, -0.1242613, 1.0]], ['2, k, 11', [-0.005660614, -0.1752455, 1.0]], ['2, k, 12', [-0.247881, -0.1183069, 1.0]], ['2, k, 13', [-0.2673664, -0.2662553, 1.0]], ['2, k, 14', [-0.2520911, -0.6033163, 1.0]], ['2, k, 15', [-0.2496416, -0.6641169, 1.0]], ['2, k, 16', [-0.1106501, -0.1238022, 1.0]], ['2, k, 17', [0.02313495, -0.2498688, 1.0]], ['2, k, 18', [0.01284276, -0.6009158, 1.0]], ['2, k, 19', [0.02525579, -0.6606732, 1.0]], ['2, k, 20', [-0.1749428, 0.3042032, 1.0]], ['2, k, 21', [-0.9227924, 0.2892094, 1.0]], ['2, k, 22', [-0.8686524, 0.2340391, 1.0]], ['2, k, 23', [-0.008979881, -0.2275263, 1.0]], ['2, k, 24', [0.03604823, -0.166167, 1.0]]]
[['2, k, 0', [-0.1822389, -0.1204347, 1.0]], ['2, k, 1', [-0.1779026, 0.1235107, 1.0]], ['2, k, 2', [-0.1735306, 0.3638715, 1.0]], ['2, k, 3', [-0.1666542, 0.4890877, 1.0]], ['2, k, 4', [-0.3281023, 0.2913625, 1.0]], ['2, k, 5', [-0.5692897, 0.3068028, 1.0]], ['2, k, 6', [-0.7913679, 0.3169057, 1.0]], ['2, k, 7', [-0.856239, 0.3445999, 1.0]], ['2, k, 8', [-0.02468518, 0.2582321, 1.0]], ['2, k, 9', [0.02991623, 0.04007971, 1.0]], ['2, k, 10', [0.007088161, -0.1242075, 1.0]], ['2, k, 11', [-0.003638461, -0.1730222, 1.0]], ['2, k, 12', [-0.2486276, -0.1162585, 1.0]], ['2, k, 13', [-0.2674719, -0.2661782, 1.0]], ['2, k, 14', [-0.252365, -0.6038868, 1.0]], ['2, k, 15', [-0.2500088, -0.6645301, 1.0]], ['2, k, 16', [-0.1119082, -0.1217166, 1.0]], ['2, k, 17', [0.02309811, -0.2498669, 1.0]], ['2, k, 18', [0.0132125, -0.601137, 1.0]], ['2, k, 19', [0.02601353, -0.6617965, 1.0]], ['2, k, 20', [-0.1748284, 0.3044245, 1.0]], ['2, k, 21', [-0.9189311, 0.3673933, 1.0]], ['2, k, 22', [-0.8697137, 0.3141003, 1.0]], ['2, k, 23', [-0.01117838, -0.2251428, 1.0]], ['2, k, 24', [0.03733072, -0.1691187, 1.0]]]
[['2, k, 0', [-0.182329, -0.1194991, 1.0]], ['2, k, 1', [-0.1782977, 0.1244067, 1.0]], ['2, k, 2', [-0.1743894, 0.3646879, 1.0]], ['2, k, 3', [-0.1668324, 0.4889823, 1.0]], ['2, k, 4', [-0.3292746, 0.2933826, 1.0]], ['2, k, 5', [-0.5654683, 0.329394, 1.0]], ['2, k, 6', [-0.7838196, 0.3783872, 1.0]], ['2, k, 7', [-0.8524887, 0.4040658, 1.0]], ['2, k, 8', [-0.02638215, 0.2583829, 1.0]], ['2, k, 9', [0.02955784, 0.04118726, 1.0]], ['2, k, 10', [0.007619483, -0.1246342, 1.0]], ['2, k, 11', [-0.006322627, -0.1762128, 1.0]], ['2, k, 12', [-0.248632, -0.1155672, 1.0]], ['2, k, 13', [-0.2675473, -0.2660919, 1.0]], ['2, k, 14', [-0.2524942, -0.6028795, 1.0]], ['2, k, 15', [-0.2496176, -0.6643268, 1.0]], ['2, k, 16', [-0.1121089, -0.1204921, 1.0]], ['2, k, 17', [0.02328885, -0.2498637, 1.0]], ['2, k, 18', [0.01318328, -0.6011525, 1.0]], ['2, k, 19', [0.02601078, -0.6618757, 1.0]], ['2, k, 20', [-0.1755127, 0.3052727, 1.0]], ['2, k, 21', [-0.9108343, 0.4311992, 1.0]], ['2, k, 22', [-0.8846641, 0.3885225, 1.0]], ['2, k, 23', [-0.01763872, -0.2304163, 1.0]], ['2, k, 24', [0.03566958, -0.1686531, 1.0]]]
[['2, k, 0', [-0.1841382, -0.1178261, 1.0]], ['2, k, 1', [-0.1798241, 0.1252651, 1.0]], ['2, k, 2', [-0.1755011, 0.3646943, 1.0]], ['2, k, 3', [-0.1676676, 0.4866576, 1.0]], ['2, k, 4', [-0.3346745, 0.3042351, 1.0]], ['2, k, 5', [-0.5591352, 0.3552532, 1.0]], ['2, k, 6', [-0.7764226, 0.4450047, 1.0]], ['2, k, 7', [-0.837594, 0.4662734, 1.0]], ['2, k, 8', [-0.02865639, 0.2588245, 1.0]], ['2, k, 9', [0.02886985, 0.04153004, 1.0]], ['2, k, 10', [0.007714655, -0.1248163, 1.0]], ['2, k, 11', [-0.007048959, -0.1759189, 1.0]], ['2, k, 12', [-0.2501458, -0.113601, 1.0]], ['2, k, 13', [-0.2676342, -0.2659138, 1.0]], ['2, k, 14', [-0.2544978, -0.6014143, 1.0]], ['2, k, 15', [-0.2498943, -0.6643063, 1.0]], ['2, k, 16', [-0.1141892, -0.1191558, 1.0]], ['2, k, 17', [0.02324098, -0.2492132, 1.0]], ['2, k, 18', [0.01418787, -0.599535, 1.0]], ['2, k, 19', [0.02511031, -0.6609235, 1.0]], ['2, k, 20', [-0.1766883, 0.3054695, 1.0]], ['2, k, 21', [-0.8906505, 0.4890357, 1.0]], ['2, k, 22', [-0.8657357, 0.4406174, 1.0]], ['2, k, 23', [-0.01666215, -0.2301853, 1.0]], ['2, k, 24', [0.0358591, -0.1671079, 1.0]]]
[['2, k, 0', [-0.1845298, -0.1167069, 1.0]], ['2, k, 1', [-0.1801285, 0.1260383, 1.0]], ['2, k, 2', [-0.1756234, 0.3649377, 1.0]], ['2, k, 3', [-0.1686378, 0.4878481, 1.0]], ['2, k, 4', [-0.3345856, 0.3070449, 1.0]], ['2, k, 5', [-0.5510452, 0.3777316, 1.0]], ['2, k, 6', [-0.7590277, 0.4624184, 1.0]], ['2, k, 7', [-0.8247376, 0.5172922, 1.0]], ['2, k, 8', [-0.0312736, 0.2588435, 1.0]], ['2, k, 9', [0.02841238, 0.0416308, 1.0]], ['2, k, 10', [0.007778452, -0.1254507, 1.0]], ['2, k, 11', [-0.00586088, -0.1743845, 1.0]], ['2, k, 12', [-0.2503411, -0.1124893, 1.0]], ['2, k, 13', [-0.2676834, -0.2658359, 1.0]], ['2, k, 14', [-0.2544323, -0.6013664, 1.0]], ['2, k, 15', [-0.2498765, -0.6642897, 1.0]], ['2, k, 16', [-0.1147536, -0.1181124, 1.0]], ['2, k, 17', [0.02318485, -0.2490386, 1.0]], ['2, k, 18', [0.01419059, -0.5995973, 1.0]], ['2, k, 19', [0.02666243, -0.6630738, 1.0]], ['2, k, 20', [-0.176851, 0.3058306, 1.0]], ['2, k, 21', [-0.8746241, 0.5467845, 1.0]], ['2, k, 22', [-0.845689, 0.4943336, 1.0]], ['2, k, 23', [-0.01703234, -0.2302664, 1.0]], ['2, k, 24', [0.03776868, -0.1715827, 1.0]]]
[['2, k, 0', [-0.1855801, -0.1141094, 1.0]], ['2, k, 1', [-0.1812051, 0.1284797, 1.0]], ['2, k, 2', [-0.176549, 0.3667853, 1.0]], ['2, k, 3', [-0.1706946, 0.4902113, 1.0]], ['2, k, 4', [-0.3384911, 0.3153158, 1.0]], ['2, k, 5', [-0.5330608, 0.4424899, 1.0]], ['2, k, 6', [-0.7031996, 0.5669854, 1.0]], ['2, k, 7', [-0.7648216, 0.6187734, 1.0]], ['2, k, 8', [-0.03257714, 0.2602643, 1.0]], ['2, k, 9', [0.02781953, 0.0417776, 1.0]], ['2, k, 10', [0.007644476, -0.1263907, 1.0]], ['2, k, 11', [-0.007043321, -0.1750229, 1.0]], ['2, k, 12', [-0.2509438, -0.1100504, 1.0]], ['2, k, 13', [-0.2678441, -0.2656333, 1.0]], ['2, k, 14', [-0.2545983, -0.6019612, 1.0]], ['2, k, 15', [-0.2501683, -0.6644319, 1.0]], ['2, k, 16', [-0.1162812, -0.1154289, 1.0]], ['2, k, 17', [0.02293519, -0.2488337, 1.0]], ['2, k, 18', [0.01293168, -0.6024538, 1.0]], ['2, k, 19', [0.01943556, -0.6664698, 1.0]], ['2, k, 20', [-0.17782, 0.3078543, 1.0]], ['2, k, 21', [-0.8194725, 0.6603101, 1.0]], ['2, k, 22', [-0.7738499, 0.5875562, 1.0]], ['2, k, 23', [-0.01737363, -0.234513, 1.0]], ['2, k, 24', [0.03658959, -0.1701327, 1.0]]]
[['2, k, 0', [-0.1876603, -0.1120679, 1.0]], ['2, k, 1', [-0.1831487, 0.1307894, 1.0]], ['2, k, 2', [-0.178168, 0.3689751, 1.0]], ['2, k, 3', [-0.1722579, 0.491056, 1.0]], ['2, k, 4', [-0.3383362, 0.3204162, 1.0]], ['2, k, 5', [-0.5062287, 0.4446576, 1.0]], ['2, k, 6', [-0.6805289, 0.5916999, 1.0]], ['2, k, 7', [-0.7336155, 0.6639547, 1.0]], ['2, k, 8', [-0.03474263, 0.2605823, 1.0]], ['2, k, 9', [0.02674117, 0.04230887, 1.0]], ['2, k, 10', [0.007770455, -0.1266054, 1.0]], ['2, k, 11', [-0.00517768, -0.1715981, 1.0]], ['2, k, 12', [-0.2526977, -0.1076209, 1.0]], ['2, k, 13', [-0.2682125, -0.265022, 1.0]], ['2, k, 14', [-0.2546854, -0.6019048, 1.0]], ['2, k, 15', [-0.2501402, -0.6643488, 1.0]], ['2, k, 16', [-0.1186219, -0.1138415, 1.0]], ['2, k, 17', [0.02289551, -0.2485207, 1.0]], ['2, k, 18', [0.0135286, -0.6009986, 1.0]], ['2, k, 19', [0.02052201, -0.6632864, 1.0]], ['2, k, 20', [-0.1795313, 0.310114, 1.0]], ['2, k, 21', [-0.7803178, 0.7125929, 1.0]], ['2, k, 22', [-0.7602707, 0.6422881, 1.0]], ['2, k, 23', [-0.02203813, -0.229946, 1.0]], ['2, k, 24', [0.03690369, -0.1690438, 1.0]]]
[['2, k, 0', [-0.1885274, -0.1115195, 1.0]], ['2, k, 1', [-0.1845222, 0.1310181, 1.0]], ['2, k, 2', [-0.1802455, 0.3686038, 1.0]], ['2, k, 3', [-0.1730653, 0.4914312, 1.0]], ['2, k, 4', [-0.3377264, 0.321734, 1.0]], ['2, k, 5', [-0.4967623, 0.4632437, 1.0]], ['2, k, 6', [-0.6324023, 0.6122402, 1.0]], ['2, k, 7', [-0.6873398, 0.6904007, 1.0]], ['2, k, 8', [-0.03660243, 0.2605934, 1.0]], ['2, k, 9', [0.0249536, 0.0417954, 1.0]], ['2, k, 10', [0.007450116, -0.1284894, 1.0]], ['2, k, 11', [-0.008212299, -0.1758647, 1.0]], ['2, k, 12', [-0.2533654, -0.1069904, 1.0]], ['2, k, 13', [-0.2682325, -0.2650146, 1.0]], ['2, k, 14', [-0.2541988, -0.6026638, 1.0]], ['2, k, 15', [-0.2498611, -0.6647729, 1.0]], ['2, k, 16', [-0.1196717, -0.11343, 1.0]], ['2, k, 17', [0.02298039, -0.2481899, 1.0]], ['2, k, 18', [0.01358308, -0.6010526, 1.0]], ['2, k, 19', [0.02226538, -0.6632383, 1.0]], ['2, k, 20', [-0.1814054, 0.3099312, 1.0]], ['2, k, 21', [-0.7348963, 0.7382696, 1.0]], ['2, k, 22', [-0.70814, 0.6679266, 1.0]], ['2, k, 23', [-0.02007259, -0.2322102, 1.0]], ['2, k, 24', [0.03613885, -0.1690428, 1.0]]]
[['2, k, 0', [-0.1889621, -0.1112449, 1.0]], ['2, k, 1', [-0.1852914, 0.1312181, 1.0]], ['2, k, 2', [-0.1813812, 0.3686193, 1.0]], ['2, k, 3', [-0.1757371, 0.4916288, 1.0]], ['2, k, 4', [-0.3371474, 0.3221302, 1.0]], ['2, k, 5', [-0.4716381, 0.4724038, 1.0]], ['2, k, 6', [-0.6274787, 0.6896541, 1.0]], ['2, k, 7', [-0.663808, 0.7448708, 1.0]], ['2, k, 8', [-0.03837192, 0.2616607, 1.0]], ['2, k, 9', [0.0242138, 0.04147343, 1.0]], ['2, k, 10', [0.007405277, -0.1292035, 1.0]], ['2, k, 11', [-0.00726221, -0.1751476, 1.0]], ['2, k, 12', [-0.2538176, -0.10662, 1.0]], ['2, k, 13', [-0.2682212, -0.264958, 1.0]], ['2, k, 14', [-0.2539489, -0.6032719, 1.0]], ['2, k, 15', [-0.2493159, -0.6649961, 1.0]], ['2, k, 16', [-0.1200673, -0.1132609, 1.0]], ['2, k, 17', [0.02295016, -0.2474682, 1.0]], ['2, k, 18', [0.01334049, -0.6000643, 1.0]], ['2, k, 19', [0.02234601, -0.661608, 1.0]], ['2, k, 20', [-0.1824481, 0.3100044, 1.0]], ['2, k, 21', [-0.7008721, 0.8005447, 1.0]], ['2, k, 22', [-0.6913166, 0.7256676, 1.0]], ['2, k, 23', [-0.02026213, -0.2332927, 1.0]], ['2, k, 24', [0.036121, -0.166867, 1.0]]]
[['2, k, 0', [-0.1889127, -0.1108152, 1.0]], ['2, k, 1', [-0.1853467, 0.1313885, 1.0]], ['2, k, 2', [-0.1814675, 0.3686557, 1.0]], ['2, k, 3', [-0.1785419, 0.4924762, 1.0]], ['2, k, 4', [-0.3366082, 0.3233258, 1.0]], ['2, k, 5', [-0.4613339, 0.4771301, 1.0]], ['2, k, 6', [-0.5937644, 0.708436, 1.0]], ['2, k, 7', [-0.6221326, 0.7625045, 1.0]], ['2, k, 8', [-0.04034474, 0.2628159, 1.0]], ['2, k, 9', [0.02365472, 0.04179895, 1.0]], ['2, k, 10', [0.01027036, -0.1231701, 1.0]], ['2, k, 11', [-0.003108699, -0.1621659, 1.0]], ['2, k, 12', [-0.2537179, -0.1061794, 1.0]], ['2, k, 13', [-0.2682362, -0.2647146, 1.0]], ['2, k, 14', [-0.2538196, -0.6032422, 1.0]], ['2, k, 15', [-0.2498982, -0.6649132, 1.0]], ['2, k, 16', [-0.120055, -0.1128636, 1.0]], ['2, k, 17', [0.02278286, -0.2466822, 1.0]], ['2, k, 18', [0.01335807, -0.5997183, 1.0]], ['2, k, 19', [0.02249749, -0.6607863, 1.0]], ['2, k, 20', [-0.182526, 0.310065, 1.0]], ['2, k, 21', [-0.6539812, 0.8148884, 1.0]], ['2, k, 22', [-0.6522966, 0.7526432, 1.0]], ['2, k, 23', [-0.007354667, -0.2092871, 1.0]], ['2, k, 24', [0.03396147, -0.1553228, 1.0]]]
[['2, k, 0', [-0.189507, -0.110767, 1.0]], ['2, k, 1', [-0.1859852, 0.1315011, 1.0]], ['2, k, 2', [-0.1821114, 0.3687929, 1.0]], ['2, k, 3', [-0.1791063, 0.4919516, 1.0]], ['2, k, 4', [-0.3335241, 0.3251992, 1.0]], ['2, k, 5', [-0.4514412, 0.4843161, 1.0]], ['2, k, 6', [-0.5621255, 0.7255303, 1.0]], ['2, k, 7', [-0.5931476, 0.798218, 1.0]], ['2, k, 8', [-0.04155447, 0.2624573, 1.0]], ['2, k, 9', [0.02296425, 0.04158699, 1.0]], ['2, k, 10', [0.008181909, -0.1263191, 1.0]], ['2, k, 11', [-0.004767369, -0.1629381, 1.0]], ['2, k, 12', [-0.2543373, -0.1059818, 1.0]], ['2, k, 13', [-0.2682295, -0.2647211, 1.0]], ['2, k, 14', [-0.253839, -0.6026105, 1.0]], ['2, k, 15', [-0.2499239, -0.6649472, 1.0]], ['2, k, 16', [-0.1206354, -0.1129806, 1.0]], ['2, k, 17', [0.02288245, -0.2468198, 1.0]], ['2, k, 18', [0.0137127, -0.5999612, 1.0]], ['2, k, 19', [0.02376287, -0.66225, 1.0]], ['2, k, 20', [-0.1831743, 0.3101997, 1.0]], ['2, k, 21', [-0.6182377, 0.8574262, 1.0]], ['2, k, 22', [-0.6299666, 0.8082727, 1.0]], ['2, k, 23', [-0.01903681, -0.2207785, 1.0]], ['2, k, 24', [0.0375443, -0.1620267, 1.0]]]
[['2, k, 0', [-0.1901602, -0.1107323, 1.0]], ['2, k, 1', [-0.1861911, 0.1315279, 1.0]], ['2, k, 2', [-0.1821217, 0.3687997, 1.0]], ['2, k, 3', [-0.1802576, 0.4931945, 1.0]], ['2, k, 4', [-0.3318526, 0.3250299, 1.0]], ['2, k, 5', [-0.4418653, 0.4897436, 1.0]], ['2, k, 6', [-0.5172222, 0.7461506, 1.0]], ['2, k, 7', [-0.5535862, 0.8010608, 1.0]], ['2, k, 8', [-0.04305378, 0.2628857, 1.0]], ['2, k, 9', [0.02268122, 0.04149896, 1.0]], ['2, k, 10', [0.006817772, -0.1280606, 1.0]], ['2, k, 11', [-0.006591102, -0.1653916, 1.0]], ['2, k, 12', [-0.2551549, -0.1057833, 1.0]], ['2, k, 13', [-0.2683159, -0.2643166, 1.0]], ['2, k, 14', [-0.253852, -0.6019421, 1.0]], ['2, k, 15', [-0.2497778, -0.6642627, 1.0]], ['2, k, 16', [-0.1212121, -0.1130982, 1.0]], ['2, k, 17', [0.0235049, -0.2484628, 1.0]], ['2, k, 18', [0.01388899, -0.5997477, 1.0]], ['2, k, 19', [0.02205065, -0.6618323, 1.0]], ['2, k, 20', [-0.1832152, 0.3102101, 1.0]], ['2, k, 21', [-0.5802582, 0.8571244, 1.0]], ['2, k, 22', [-0.5859402, 0.7853916, 1.0]], ['2, k, 23', [-0.01929512, -0.2209838, 1.0]], ['2, k, 24', [0.03791283, -0.1647391, 1.0]]]
[['2, k, 0', [-0.1911359, -0.1099246, 1.0]], ['2, k, 1', [-0.186976, 0.1321688, 1.0]], ['2, k, 2', [-0.1826567, 0.3692414, 1.0]], ['2, k, 3', [-0.1813923, 0.4977686, 1.0]], ['2, k, 4', [-0.3316821, 0.3258971, 1.0]], ['2, k, 5', [-0.4332303, 0.4959728, 1.0]], ['2, k, 6', [-0.4916635, 0.757342, 1.0]], ['2, k, 7', [-0.5215114, 0.7931682, 1.0]], ['2, k, 8', [-0.04447104, 0.2640035, 1.0]], ['2, k, 9', [0.02103498, 0.04455676, 1.0]], ['2, k, 10', [0.007104163, -0.127253, 1.0]], ['2, k, 11', [-0.006488231, -0.1614268, 1.0]], ['2, k, 12', [-0.2561554, -0.1048228, 1.0]], ['2, k, 13', [-0.2683181, -0.2643156, 1.0]], ['2, k, 14', [-0.2537388, -0.6021886, 1.0]], ['2, k, 15', [-0.2490937, -0.6651361, 1.0]], ['2, k, 16', [-0.1221728, -0.1124243, 1.0]], ['2, k, 17', [0.02370974, -0.2485535, 1.0]], ['2, k, 18', [0.01365542, -0.5993528, 1.0]], ['2, k, 19', [0.02310319, -0.6618725, 1.0]], ['2, k, 20', [-0.1838142, 0.3107014, 1.0]], ['2, k, 21', [-0.5521926, 0.8485315, 1.0]], ['2, k, 22', [-0.5519677, 0.787434, 1.0]], ['2, k, 23', [-0.02565167, -0.2208867, 1.0]], ['2, k, 24', [0.03694633, -0.1640943, 1.0]]]
