[['2, k, 0', [-0.222221, -0.777902, 1.0]], ['2, k, 1', [-0.211206, -0.487524, 1.0]], ['2, k, 2', [-0.199479, -0.201723, 1.0]], ['2, k, 3', [-0.175237, -0.100226, 1.0]], ['2, k, 4', [-0.296459, -0.256135, 1.0]], ['2, k, 5', [-0.218859, -0.0208349, 1.0]], ['2, k, 6', [-0.0820746, 0.114021, 1.0]], ['2, k, 7', [-0.0510461, 0.148159, 1.0]], ['2, k, 8', [-0.0888284, -0.359046, 1.0]], ['2, k, 9', [0.11494, -0.430347, 1.0]], ['2, k, 10', [0.303704, -0.388367, 1.0]], ['2, k, 11', [0.369242, -0.352476, 1.0]], ['2, k, 12', [-0.266818, -0.744854, 1.0]], ['2, k, 13', [-0.493217, -0.856101, 1.0]], ['2, k, 14', [-0.330794, -1.0443, 1.0]], ['2, k, 15', [-0.325702, -1.10789, 1.0]], ['2, k, 16', [-0.171969, -0.790941, 1.0]], ['2, k, 17', [-0.164411, -0.574636, 1.0]], ['2, k, 18', [-0.177683, -0.967923, 1.0]], ['2, k, 19', [-0.143578, -1.01288, 1.0]], ['2, k, 20', [-0.202551, -0.272649, 1.0]], ['2, k, 21', [0.00956046, 0.161413, 1.0]], ['2, k, 22', [-0.0610239, 0.185926, 1.0]], ['2, k, 23', [0.408184, -0.312348, 1.0]], ['2, k, 24', [0.405596, -0.359766, 1.0]]]
[['2, k, 0', [-0.217263, -0.738912, 1.0]], ['2, k, 1', [-0.203273, -0.477646, 1.0]], ['2, k, 2', [-0.176207, -0.233218, 1.0]], ['2, k, 3', [-0.217219, -0.151904, 1.0]], ['2, k, 4', [-0.307734, -0.237022, 1.0]], ['2, k, 5', [-0.270304, -0.00941214, 1.0]], ['2, k, 6', [-0.222179, 0.164112, 1.0]], ['2, k, 7', [-0.198637, 0.245582, 1.0]], ['2, k, 8', [-0.0305139, -0.327965, 1.0]], ['2, k, 9', [0.139791, -0.319191, 1.0]], ['2, k, 10', [0.279283, -0.233223, 1.0]], ['2, k, 11', [0.333419, -0.163497, 1.0]], ['2, k, 12', [-0.274531, -0.70308, 1.0]], ['2, k, 13', [-0.319072, -0.992048, 1.0]], ['2, k, 14', [-0.312509, -1.26066, 1.0]], ['2, k, 15', [-0.313821, -1.14121, 1.0]], ['2, k, 16', [-0.156444, -0.742972, 1.0]], ['2, k, 17', [-0.146386, -0.953874, 1.0]], ['2, k, 18', [-0.252108, -1.20688, 1.0]], ['2, k, 19', [-0.214325, -1.08876, 1.0]], ['2, k, 20', [-0.183109, -0.292759, 1.0]], ['2, k, 21', [-0.184706, 0.305658, 1.0]], ['2, k, 22', [-0.233365, 0.272405, 1.0]], ['2, k, 23', [0.384606, -0.119453, 1.0]], ['2, k, 24', [0.384702, -0.133754, 1.0]]]
[['2, k, 0', [-0.217298, -0.736513, 1.0]], ['2, k, 1', [-0.200359, -0.478574, 1.0]], ['2, k, 2', [-0.173476, -0.234507, 1.0]], ['2, k, 3', [-0.22166, -0.150485, 1.0]], ['2, k, 4', [-0.307456, -0.236907, 1.0]], ['2, k, 5', [-0.279605, -0.0124563, 1.0]], ['2, k, 6', [-0.235182, 0.190224, 1.0]], ['2, k, 7', [-0.231507, 0.266524, 1.0]], ['2, k, 8', [-0.0322557, -0.327046, 1.0]], ['2, k, 9', [0.132248, -0.306877, 1.0]], ['2, k, 10', [0.265586, -0.201272, 1.0]], ['2, k, 11', [0.313257, -0.138198, 1.0]], ['2, k, 12', [-0.275833, -0.701511, 1.0]], ['2, k, 13', [-0.289528, -0.933078, 1.0]], ['2, k, 14', [-0.351313, -1.19091, 1.0]], ['2, k, 15', [-0.316916, -1.09322, 1.0]], ['2, k, 16', [-0.154446, -0.74199, 1.0]], ['2, k, 17', [-0.136801, -0.970698, 1.0]], ['2, k, 18', [-0.246785, -1.21668, 1.0]], ['2, k, 19', [-0.214284, -1.09894, 1.0]], ['2, k, 20', [-0.180204, -0.294308, 1.0]], ['2, k, 21', [-0.235597, 0.325722, 1.0]], ['2, k, 22', [-0.267245, 0.271453, 1.0]], ['2, k, 23', [0.367015, -0.0879985, 1.0]], ['2, k, 24', [0.341119, -0.132, 1.0]]]
[['2, k, 0', [-0.217911, -0.734064, 1.0]], ['2, k, 1', [-0.199426, -0.478326, 1.0]], ['2, k, 2', [-0.172659, -0.234062, 1.0]], ['2, k, 3', [-0.129215, -0.13007, 1.0]], ['2, k, 4', [-0.305771, -0.238144, 1.0]], ['2, k, 5', [-0.297093, -0.0156695, 1.0]], ['2, k, 6', [-0.27403, 0.197356, 1.0]], ['2, k, 7', [-0.266481, 0.269156, 1.0]], ['2, k, 8', [-0.0307724, -0.326312, 1.0]], ['2, k, 9', [0.128532, -0.291938, 1.0]], ['2, k, 10', [0.254537, -0.185935, 1.0]], ['2, k, 11', [0.286377, -0.115856, 1.0]], ['2, k, 12', [-0.27639, -0.70118, 1.0]], ['2, k, 13', [-0.30919, -1.01415, 1.0]], ['2, k, 14', [-0.388822, -1.2627, 1.0]], ['2, k, 15', [-0.342042, -1.15444, 1.0]], ['2, k, 16', [-0.154272, -0.740905, 1.0]], ['2, k, 17', [-0.15699, -0.970184, 1.0]], ['2, k, 18', [-0.110897, -1.23267, 1.0]], ['2, k, 19', [-0.154783, -1.12111, 1.0]], ['2, k, 20', [-0.179423, -0.294045, 1.0]], ['2, k, 21', [-0.287006, 0.335055, 1.0]], ['2, k, 22', [-0.304617, 0.268612, 1.0]], ['2, k, 23', [0.335195, -0.0641076, 1.0]], ['2, k, 24', [0.288065, -0.133759, 1.0]]]
[['2, k, 0', [-0.214369, -0.730645, 1.0]], ['2, k, 1', [-0.195716, -0.477383, 1.0]], ['2, k, 2', [-0.171358, -0.23347, 1.0]], ['2, k, 3', [-0.128976, -0.130045, 1.0]], ['2, k, 4', [-0.305387, -0.23861, 1.0]], ['2, k, 5', [-0.321367, -0.0180434, 1.0]], ['2, k, 6', [-0.298824, 0.195067, 1.0]], ['2, k, 7', [-0.305185, 0.26838, 1.0]], ['2, k, 8', [-0.0291499, -0.325155, 1.0]], ['2, k, 9', [0.120316, -0.262002, 1.0]], ['2, k, 10', [0.234658, -0.129659, 1.0]], ['2, k, 11', [0.278365, -0.0664379, 1.0]], ['2, k, 12', [-0.274652, -0.700195, 1.0]], ['2, k, 13', [-0.290606, -0.941289, 1.0]], ['2, k, 14', [-0.345505, -1.20515, 1.0]], ['2, k, 15', [-0.31555, -1.09505, 1.0]], ['2, k, 16', [-0.149679, -0.738051, 1.0]], ['2, k, 17', [-0.151975, -0.977936, 1.0]], ['2, k, 18', [-0.133239, -1.2461, 1.0]], ['2, k, 19', [-0.164372, -1.12827, 1.0]], ['2, k, 20', [-0.177677, -0.293509, 1.0]], ['2, k, 21', [-0.312333, 0.318587, 1.0]], ['2, k, 22', [-0.348982, 0.27755, 1.0]], ['2, k, 23', [0.325549, -0.0107823, 1.0]], ['2, k, 24', [0.299824, -0.06531, 1.0]]]
[['2, k, 0', [-0.214153, -0.730037, 1.0]], ['2, k, 1', [-0.19479, -0.477041, 1.0]], ['2, k, 2', [-0.170447, -0.232708, 1.0]], ['2, k, 3', [-0.128339, -0.127872, 1.0]], ['2, k, 4', [-0.30574, -0.239397, 1.0]], ['2, k, 5', [-0.345309, -0.0232374, 1.0]], ['2, k, 6', [-0.346901, 0.192134, 1.0]], ['2, k, 7', [-0.348515, 0.252389, 1.0]], ['2, k, 8', [-0.028621, -0.321627, 1.0]], ['2, k, 9', [0.116622, -0.250175, 1.0]], ['2, k, 10', [0.229542, -0.0719837, 1.0]], ['2, k, 11', [0.261884, -0.0224401, 1.0]], ['2, k, 12', [-0.274635, -0.700191, 1.0]], ['2, k, 13', [-0.292758, -0.945522, 1.0]], ['2, k, 14', [-0.342657, -1.2072, 1.0]], ['2, k, 15', [-0.313776, -1.09557, 1.0]], ['2, k, 16', [-0.149025, -0.737111, 1.0]], ['2, k, 17', [-0.147434, -0.981123, 1.0]], ['2, k, 18', [-0.177828, -1.24141, 1.0]], ['2, k, 19', [-0.186089, -1.12232, 1.0]], ['2, k, 20', [-0.176764, -0.292957, 1.0]], ['2, k, 21', [-0.359836, 0.302627, 1.0]], ['2, k, 22', [-0.384333, 0.287631, 1.0]], ['2, k, 23', [0.301389, 0.028898, 1.0]], ['2, k, 24', [0.288345, -0.0142868, 1.0]]]
[['2, k, 0', [-0.211502, -0.730039, 1.0]], ['2, k, 1', [-0.19154, -0.476746, 1.0]], ['2, k, 2', [-0.167865, -0.230856, 1.0]], ['2, k, 3', [-0.128794, -0.12575, 1.0]], ['2, k, 4', [-0.305795, -0.24005, 1.0]], ['2, k, 5', [-0.368865, -0.0313561, 1.0]], ['2, k, 6', [-0.369241, 0.184211, 1.0]], ['2, k, 7', [-0.385579, 0.25237, 1.0]], ['2, k, 8', [-0.0274868, -0.319494, 1.0]], ['2, k, 9', [0.103963, -0.223729, 1.0]], ['2, k, 10', [0.216244, -0.0444631, 1.0]], ['2, k, 11', [0.248711, 0.0555595, 1.0]], ['2, k, 12', [-0.272041, -0.701723, 1.0]], ['2, k, 13', [-0.294373, -0.952514, 1.0]], ['2, k, 14', [-0.343035, -1.21424, 1.0]], ['2, k, 15', [-0.314538, -1.10127, 1.0]], ['2, k, 16', [-0.145729, -0.737003, 1.0]], ['2, k, 17', [-0.1523, -0.985399, 1.0]], ['2, k, 18', [-0.258794, -1.21843, 1.0]], ['2, k, 19', [-0.208409, -1.11951, 1.0]], ['2, k, 20', [-0.17407, -0.291658, 1.0]], ['2, k, 21', [-0.402767, 0.301615, 1.0]], ['2, k, 22', [-0.427482, 0.259253, 1.0]], ['2, k, 23', [0.265179, 0.101215, 1.0]], ['2, k, 24', [0.283061, 0.0632372, 1.0]]]
[['2, k, 0', [-0.208651, -0.729108, 1.0]], ['2, k, 1', [-0.189215, -0.477285, 1.0]], ['2, k, 2', [-0.166334, -0.231939, 1.0]], ['2, k, 3', [-0.129341, -0.124052, 1.0]], ['2, k, 4', [-0.307235, -0.248812, 1.0]], ['2, k, 5', [-0.384982, -0.043152, 1.0]], ['2, k, 6', [-0.400133, 0.173879, 1.0]], ['2, k, 7', [-0.419933, 0.230741, 1.0]], ['2, k, 8', [-0.0186027, -0.292547, 1.0]], ['2, k, 9', [0.105131, -0.189691, 1.0]], ['2, k, 10', [0.200377, -0.0115435, 1.0]], ['2, k, 11', [0.221864, 0.0622875, 1.0]], ['2, k, 12', [-0.26959, -0.704939, 1.0]], ['2, k, 13', [-0.295139, -0.960552, 1.0]], ['2, k, 14', [-0.343164, -1.22267, 1.0]], ['2, k, 15', [-0.3122, -1.10979, 1.0]], ['2, k, 16', [-0.140276, -0.731877, 1.0]], ['2, k, 17', [-0.149935, -0.985144, 1.0]], ['2, k, 18', [-0.259045, -1.21931, 1.0]], ['2, k, 19', [-0.208283, -1.11914, 1.0]], ['2, k, 20', [-0.172312, -0.292654, 1.0]], ['2, k, 21', [-0.441326, 0.285708, 1.0]], ['2, k, 22', [-0.457432, 0.257417, 1.0]], ['2, k, 23', [0.260569, 0.111575, 1.0]], ['2, k, 24', [0.237742, 0.0458254, 1.0]]]
[['2, k, 0', [-0.20574, -0.730779, 1.0]], ['2, k, 1', [-0.185441, -0.478153, 1.0]], ['2, k, 2', [-0.161925, -0.230831, 1.0]], ['2, k, 3', [-0.129764, -0.121845, 1.0]], ['2, k, 4', [-0.307812, -0.247913, 1.0]], ['2, k, 5', [-0.400144, -0.0458852, 1.0]], ['2, k, 6', [-0.443141, 0.152676, 1.0]], ['2, k, 7', [-0.457382, 0.21746, 1.0]], ['2, k, 8', [-0.018224, -0.289667, 1.0]], ['2, k, 9', [0.109522, -0.145845, 1.0]], ['2, k, 10', [0.178889, 0.017258, 1.0]], ['2, k, 11', [0.185979, 0.0939073, 1.0]], ['2, k, 12', [-0.267139, -0.708951, 1.0]], ['2, k, 13', [-0.295414, -0.968013, 1.0]], ['2, k, 14', [-0.342627, -1.2324, 1.0]], ['2, k, 15', [-0.313024, -1.12043, 1.0]], ['2, k, 16', [-0.137427, -0.732733, 1.0]], ['2, k, 17', [-0.147045, -0.989989, 1.0]], ['2, k, 18', [-0.254339, -1.227, 1.0]], ['2, k, 19', [-0.206891, -1.12762, 1.0]], ['2, k, 20', [-0.168046, -0.292213, 1.0]], ['2, k, 21', [-0.475256, 0.267844, 1.0]], ['2, k, 22', [-0.392138, 0.232433, 1.0]], ['2, k, 23', [0.200824, 0.144014, 1.0]], ['2, k, 24', [0.216404, 0.108354, 1.0]]]
[['2, k, 0', [-0.201789, -0.734858, 1.0]], ['2, k, 1', [-0.183485, -0.479745, 1.0]], ['2, k, 2', [-0.161225, -0.231098, 1.0]], ['2, k, 3', [-0.131899, -0.120292, 1.0]], ['2, k, 4', [-0.308151, -0.247862, 1.0]], ['2, k, 5', [-0.421203, -0.0561002, 1.0]], ['2, k, 6', [-0.465033, 0.156269, 1.0]], ['2, k, 7', [-0.498437, 0.206578, 1.0]], ['2, k, 8', [-0.0168635, -0.287613, 1.0]], ['2, k, 9', [0.104516, -0.12483, 1.0]], ['2, k, 10', [0.162768, 0.0395388, 1.0]], ['2, k, 11', [0.159881, 0.127527, 1.0]], ['2, k, 12', [-0.263913, -0.719452, 1.0]], ['2, k, 13', [-0.286444, -0.981993, 1.0]], ['2, k, 14', [-0.370568, -1.23317, 1.0]], ['2, k, 15', [-0.323444, -1.13349, 1.0]], ['2, k, 16', [-0.133206, -0.733587, 1.0]], ['2, k, 17', [-0.128694, -0.994918, 1.0]], ['2, k, 18', [-0.286742, -1.20468, 1.0]], ['2, k, 19', [-0.228231, -1.11304, 1.0]], ['2, k, 20', [-0.167121, -0.292735, 1.0]], ['2, k, 21', [-0.53063, 0.254525, 1.0]], ['2, k, 22', [-0.433408, 0.222149, 1.0]], ['2, k, 23', [0.168446, 0.184264, 1.0]], ['2, k, 24', [0.196092, 0.163401, 1.0]]]
[['2, k, 0', [-0.198948, -0.736161, 1.0]], ['2, k, 1', [-0.182726, -0.479964, 1.0]], ['2, k, 2', [-0.161693, -0.230255, 1.0]], ['2, k, 3', [-0.133988, -0.116924, 1.0]], ['2, k, 4', [-0.308233, -0.248025, 1.0]], ['2, k, 5', [-0.433026, -0.0744572, 1.0]], ['2, k, 6', [-0.495901, 0.140893, 1.0]], ['2, k, 7', [-0.530372, 0.185953, 1.0]], ['2, k, 8', [-0.0098697, -0.274439, 1.0]], ['2, k, 9', [0.0945796, -0.116612, 1.0]], ['2, k, 10', [0.129851, 0.102677, 1.0]], ['2, k, 11', [0.127052, 0.169928, 1.0]], ['2, k, 12', [-0.262278, -0.721258, 1.0]], ['2, k, 13', [-0.287279, -0.985894, 1.0]], ['2, k, 14', [-0.373088, -1.23599, 1.0]], ['2, k, 15', [-0.324993, -1.13826, 1.0]], ['2, k, 16', [-0.12913, -0.733779, 1.0]], ['2, k, 17', [-0.12361, -0.998268, 1.0]], ['2, k, 18', [-0.303616, -1.19115, 1.0]], ['2, k, 19', [-0.23921, -1.10448, 1.0]], ['2, k, 20', [-0.16712, -0.292335, 1.0]], ['2, k, 21', [-0.567104, 0.233891, 1.0]], ['2, k, 22', [-0.463343, 0.206431, 1.0]], ['2, k, 23', [0.11759, 0.224495, 1.0]], ['2, k, 24', [0.162119, 0.180359, 1.0]]]
[['2, k, 0', [-0.19438, -0.736072, 1.0]], ['2, k, 1', [-0.181272, -0.480513, 1.0]], ['2, k, 2', [-0.161947, -0.230571, 1.0]], ['2, k, 3', [-0.136515, -0.114275, 1.0]], ['2, k, 4', [-0.308307, -0.248295, 1.0]], ['2, k, 5', [-0.440099, -0.11092, 1.0]], ['2, k, 6', [-0.53007, 0.0937025, 1.0]], ['2, k, 7', [-0.569103, 0.164138, 1.0]], ['2, k, 8', [-0.0080635, -0.263031, 1.0]], ['2, k, 9', [0.0805077, -0.110355, 1.0]], ['2, k, 10', [0.112085, 0.108225, 1.0]], ['2, k, 11', [0.0996854, 0.183036, 1.0]], ['2, k, 12', [-0.258532, -0.722286, 1.0]], ['2, k, 13', [-0.279518, -0.989645, 1.0]], ['2, k, 14', [-0.35247, -1.24678, 1.0]], ['2, k, 15', [-0.315803, -1.14219, 1.0]], ['2, k, 16', [-0.124709, -0.732313, 1.0]], ['2, k, 17', [-0.109291, -0.99869, 1.0]], ['2, k, 18', [-0.0331665, -1.26297, 1.0]], ['2, k, 19', [-0.063862, -1.1538, 1.0]], ['2, k, 20', [-0.167123, -0.292556, 1.0]], ['2, k, 21', [-0.610911, 0.207592, 1.0]], ['2, k, 22', [-0.509366, 0.184256, 1.0]], ['2, k, 23', [0.0881861, 0.235608, 1.0]], ['2, k, 24', [0.13596, 0.207215, 1.0]]]
[['2, k, 0', [-0.189887, -0.7416, 1.0]], ['2, k, 1', [-0.179581, -0.482481, 1.0]], ['2, k, 2', [-0.162152, -0.230613, 1.0]], ['2, k, 3', [-0.139244, -0.112209, 1.0]], ['2, k, 4', [-0.308269, -0.25042, 1.0]], ['2, k, 5', [-0.45047, -0.116221, 1.0]], ['2, k, 6', [-0.552647, 0.0839004, 1.0]], ['2, k, 7', [-0.597997, 0.142244, 1.0]], ['2, k, 8', [-0.0103705, -0.259032, 1.0]], ['2, k, 9', [0.0654473, -0.0551363, 1.0]], ['2, k, 10', [0.0841898, 0.115187, 1.0]], ['2, k, 11', [0.0698517, 0.194399, 1.0]], ['2, k, 12', [-0.254378, -0.737917, 1.0]], ['2, k, 13', [-0.279875, -1.0102, 1.0]], ['2, k, 14', [-0.357942, -1.26754, 1.0]], ['2, k, 15', [-0.320411, -1.15948, 1.0]], ['2, k, 16', [-0.11478, -0.73666, 1.0]], ['2, k, 17', [-0.106759, -1.00247, 1.0]], ['2, k, 18', [-0.0622452, -1.27156, 1.0]], ['2, k, 19', [-0.0765774, -1.1627, 1.0]], ['2, k, 20', [-0.167135, -0.292727, 1.0]], ['2, k, 21', [-0.641436, 0.184684, 1.0]], ['2, k, 22', [-0.527784, 0.169068, 1.0]], ['2, k, 23', [0.0592194, 0.24787, 1.0]], ['2, k, 24', [0.103788, 0.226906, 1.0]]]
[['2, k, 0', [-0.1842, -0.741565, 1.0]], ['2, k, 1', [-0.176101, -0.482718, 1.0]], ['2, k, 2', [-0.161526, -0.230304, 1.0]], ['2, k, 3', [-0.141523, -0.112328, 1.0]], ['2, k, 4', [-0.30801, -0.262317, 1.0]], ['2, k, 5', [-0.459172, -0.137058, 1.0]], ['2, k, 6', [-0.577545, 0.0554081, 1.0]], ['2, k, 7', [-0.621483, 0.114819, 1.0]], ['2, k, 8', [-0.0119749, -0.261069, 1.0]], ['2, k, 9', [0.0606123, -0.0462781, 1.0]], ['2, k, 10', [0.0407229, 0.175993, 1.0]], ['2, k, 11', [0.0236251, 0.221091, 1.0]], ['2, k, 12', [-0.245876, -0.732531, 1.0]], ['2, k, 13', [-0.269486, -1.00514, 1.0]], ['2, k, 14', [-0.35639, -1.26206, 1.0]], ['2, k, 15', [-0.317692, -1.15419, 1.0]], ['2, k, 16', [-0.108687, -0.73685, 1.0]], ['2, k, 17', [-0.104891, -1.0077, 1.0]], ['2, k, 18', [-0.0301588, -1.2774, 1.0]], ['2, k, 19', [-0.0636848, -1.16568, 1.0]], ['2, k, 20', [-0.165924, -0.292629, 1.0]], ['2, k, 21', [-0.66605, 0.155576, 1.0]], ['2, k, 22', [-0.554381, 0.143489, 1.0]], ['2, k, 23', [0.0115456, 0.26361, 1.0]], ['2, k, 24', [0.0661469, 0.242552, 1.0]]]
[['2, k, 0', [-0.177933, -0.740612, 1.0]], ['2, k, 1', [-0.172093, -0.48316, 1.0]], ['2, k, 2', [-0.160989, -0.230665, 1.0]], ['2, k, 3', [-0.141372, -0.110704, 1.0]], ['2, k, 4', [-0.308424, -0.266337, 1.0]], ['2, k, 5', [-0.476709, -0.149205, 1.0]], ['2, k, 6', [-0.602497, 0.0237502, 1.0]], ['2, k, 7', [-0.640041, 0.0846714, 1.0]], ['2, k, 8', [-0.0138926, -0.262726, 1.0]], ['2, k, 9', [0.0486706, -0.0419153, 1.0]], ['2, k, 10', [0.0308857, 0.181391, 1.0]], ['2, k, 11', [-0.00054055, 0.227037, 1.0]], ['2, k, 12', [-0.239219, -0.726804, 1.0]], ['2, k, 13', [-0.261971, -0.999295, 1.0]], ['2, k, 14', [-0.350406, -1.25556, 1.0]], ['2, k, 15', [-0.313702, -1.14728, 1.0]], ['2, k, 16', [-0.103879, -0.737523, 1.0]], ['2, k, 17', [-0.081077, -1.00848, 1.0]], ['2, k, 18', [-0.0635241, -1.28379, 1.0]], ['2, k, 19', [-0.0908255, -1.17082, 1.0]], ['2, k, 20', [-0.16464, -0.293151, 1.0]], ['2, k, 21', [-0.677214, 0.127693, 1.0]], ['2, k, 22', [-0.573009, 0.120816, 1.0]], ['2, k, 23', [-0.00492907, 0.268873, 1.0]], ['2, k, 24', [0.0324024, 0.261689, 1.0]]]
[['2, k, 0', [-0.160103, -0.735917, 1.0]], ['2, k, 1', [-0.16504, -0.482853, 1.0]], ['2, k, 2', [-0.160527, -0.231258, 1.0]], ['2, k, 3', [-0.144345, -0.110851, 1.0]], ['2, k, 4', [-0.30826, -0.270372, 1.0]], ['2, k, 5', [-0.490153, -0.166627, 1.0]], ['2, k, 6', [-0.608036, -0.00440977, 1.0]], ['2, k, 7', [-0.664339, 0.0551585, 1.0]], ['2, k, 8', [-0.0130388, -0.25778, 1.0]], ['2, k, 9', [0.032825, -0.030164, 1.0]], ['2, k, 10', [0.00409311, 0.183374, 1.0]], ['2, k, 11', [-0.0351796, 0.23569, 1.0]], ['2, k, 12', [-0.227357, -0.722531, 1.0]], ['2, k, 13', [-0.25545, -0.996798, 1.0]], ['2, k, 14', [-0.384102, -1.2341, 1.0]], ['2, k, 15', [-0.322843, -1.13928, 1.0]], ['2, k, 16', [-0.0887639, -0.733057, 1.0]], ['2, k, 17', [-0.0833754, -1.00909, 1.0]], ['2, k, 18', [-0.0658767, -1.28468, 1.0]], ['2, k, 19', [-0.0873758, -1.16987, 1.0]], ['2, k, 20', [-0.163175, -0.293797, 1.0]], ['2, k, 21', [-0.717197, 0.0927423, 1.0]], ['2, k, 22', [-0.603609, 0.0943423, 1.0]], ['2, k, 23', [-0.0664853, 0.277109, 1.0]], ['2, k, 24', [-0.0018781, 0.267967, 1.0]]]
[['2, k, 0', [-0.14975, -0.723709, 1.0]], ['2, k, 1', [-0.1591, -0.478958, 1.0]], ['2, k, 2', [-0.159974, -0.2316, 1.0]], ['2, k, 3', [-0.154858, -0.100472, 1.0]], ['2, k, 4', [-0.307682, -0.271758, 1.0]], ['2, k, 5', [-0.476921, -0.212691, 1.0]], ['2, k, 6', [-0.617084, -0.0301871, 1.0]], ['2, k, 7', [-0.672442, 0.0253222, 1.0]], ['2, k, 8', [-0.0114529, -0.241702, 1.0]], ['2, k, 9', [0.0268655, -0.0129046, 1.0]], ['2, k, 10', [-0.0459927, 0.194333, 1.0]], ['2, k, 11', [-0.0657812, 0.24036, 1.0]], ['2, k, 12', [-0.212966, -0.705587, 1.0]], ['2, k, 13', [-0.253486, -0.979254, 1.0]], ['2, k, 14', [-0.38198, -1.21803, 1.0]], ['2, k, 15', [-0.313454, -1.12573, 1.0]], ['2, k, 16', [-0.0792727, -0.72074, 1.0]], ['2, k, 17', [-0.0799124, -1.00142, 1.0]], ['2, k, 18', [-0.0665172, -1.27773, 1.0]], ['2, k, 19', [-0.0487645, -1.33523, 1.0]], ['2, k, 20', [-0.161636, -0.293721, 1.0]], ['2, k, 21', [-0.722583, 0.0643344, 1.0]], ['2, k, 22', [-0.609272, 0.0742133, 1.0]], ['2, k, 23', [-0.0741049, 0.282396, 1.0]], ['2, k, 24', [-0.0329762, 0.27688, 1.0]]]
[['2, k, 0', [-0.148398, -0.721766, 1.0]], ['2, k, 1', [-0.157408, -0.477696, 1.0]], ['2, k, 2', [-0.159705, -0.23185, 1.0]], ['2, k, 3', [-0.163894, -0.0998911, 1.0]], ['2, k, 4', [-0.307427, -0.27338, 1.0]], ['2, k, 5', [-0.483642, -0.218642, 1.0]], ['2, k, 6', [-0.637798, -0.0742499, 1.0]], ['2, k, 7', [-0.685355, -0.0101414, 1.0]], ['2, k, 8', [-0.0121616, -0.240429, 1.0]], ['2, k, 9', [0.0158256, -0.00825515, 1.0]], ['2, k, 10', [-0.0708448, 0.202203, 1.0]], ['2, k, 11', [-0.0969748, 0.245433, 1.0]], ['2, k, 12', [-0.212049, -0.706266, 1.0]], ['2, k, 13', [-0.251104, -0.982028, 1.0]], ['2, k, 14', [-0.336324, -1.23805, 1.0]], ['2, k, 15', [-0.285545, -1.1333, 1.0]], ['2, k, 16', [-0.0774757, -0.713034, 1.0]], ['2, k, 17', [-0.0757268, -0.994592, 1.0]], ['2, k, 18', [-0.06525, -1.27232, 1.0]], ['2, k, 19', [-0.0491462, -1.32995, 1.0]], ['2, k, 20', [-0.160907, -0.293687, 1.0]], ['2, k, 21', [-0.723047, 0.0384799, 1.0]], ['2, k, 22', [-0.62355, 0.0421742, 1.0]], ['2, k, 23', [-0.120277, 0.279553, 1.0]], ['2, k, 24', [-0.0587178, 0.271207, 1.0]]]
[['2, k, 0', [-0.145404, -0.719467, 1.0]], ['2, k, 1', [-0.155642, -0.476727, 1.0]], ['2, k, 2', [-0.159599, -0.232417, 1.0]], ['2, k, 3', [-0.17713, -0.111815, 1.0]], ['2, k, 4', [-0.308107, -0.276495, 1.0]], ['2, k, 5', [-0.480588, -0.245645, 1.0]], ['2, k, 6', [-0.65041, -0.090562, 1.0]], ['2, k, 7', [-0.716324, -0.0392159, 1.0]], ['2, k, 8', [-0.0178934, -0.235955, 1.0]], ['2, k, 9', [0.00511646, -0.00362987, 1.0]], ['2, k, 10', [-0.0894486, 0.20448, 1.0]], ['2, k, 11', [-0.116638, 0.24494, 1.0]], ['2, k, 12', [-0.208812, -0.707119, 1.0]], ['2, k, 13', [-0.252349, -0.983176, 1.0]], ['2, k, 14', [-0.197316, -1.25456, 1.0]], ['2, k, 15', [-0.232315, -1.1392, 1.0]], ['2, k, 16', [-0.075135, -0.708694, 1.0]], ['2, k, 17', [-0.0731891, -0.990291, 1.0]], ['2, k, 18', [-0.0652002, -1.26792, 1.0]], ['2, k, 19', [-0.0515573, -1.32738, 1.0]], ['2, k, 20', [-0.160351, -0.293819, 1.0]], ['2, k, 21', [-0.779303, -0.015711, 1.0]], ['2, k, 22', [-0.66417, 0.0133448, 1.0]], ['2, k, 23', [-0.134126, 0.283918, 1.0]], ['2, k, 24', [-0.0904549, 0.274619, 1.0]]]
