[['2, k, 0', [-0.30587, -0.349565, 1.0]], ['2, k, 1', [-0.315429, -0.0464208, 1.0]], ['2, k, 2', [-0.322908, 0.249622, 1.0]], ['2, k, 3', [-0.321967, 0.377717, 1.0]], ['2, k, 4', [-0.461727, 0.135773, 1.0]], ['2, k, 5', [-0.565972, 0.0947094, 1.0]], ['2, k, 6', [-0.34231, 0.0622958, 1.0]], ['2, k, 7', [-0.268653, 0.0516438, 1.0]], ['2, k, 8', [-0.180007, 0.139437, 1.0]], ['2, k, 9', [-0.157382, -0.126431, 1.0]], ['2, k, 10', [-0.153166, -0.0564944, 1.0]], ['2, k, 11', [-0.0876714, 0.0173922, 1.0]], ['2, k, 12', [-0.365772, -0.345472, 1.0]], ['2, k, 13', [-0.446574, -0.64096, 1.0]], ['2, k, 14', [-0.494515, -1.02412, 1.0]], ['2, k, 15', [-0.508301, -1.08789, 1.0]], ['2, k, 16', [-0.23741, -0.343894, 1.0]], ['2, k, 17', [-0.173413, -0.588039, 1.0]], ['2, k, 18', [-0.142658, -1.00627, 1.0]], ['2, k, 19', [-0.125366, -1.0791, 1.0]], ['2, k, 20', [-0.321395, 0.176637, 1.0]], ['2, k, 21', [-0.267296, 0.0513829, 1.0]], ['2, k, 22', [-0.265526, 0.0510426, 1.0]], ['2, k, 23', [-0.0679064, 0.0235472, 1.0]], ['2, k, 24', [-0.162205, 0.020488, 1.0]]]
[['2, k, 0', [-0.316163, -0.359474, 1.0]], ['2, k, 1', [-0.322738, -0.0632247, 1.0]], ['2, k, 2', [-0.327317, 0.225285, 1.0]], ['2, k, 3', [-0.318311, 0.35457, 1.0]], ['2, k, 4', [-0.460082, 0.109833, 1.0]], ['2, k, 5', [-0.556439, 0.0203492, 1.0]], ['2, k, 6', [-0.554464, 0.0475625, 1.0]], ['2, k, 7', [-0.574353, 0.0596294, 1.0]], ['2, k, 8', [-0.184888, 0.112714, 1.0]], ['2, k, 9', [-0.244205, 0.0846689, 1.0]], ['2, k, 10', [-0.105716, 0.0557672, 1.0]], ['2, k, 11', [-0.0697602, 0.0449229, 1.0]], ['2, k, 12', [-0.376609, -0.356552, 1.0]], ['2, k, 13', [-0.434172, -0.715631, 1.0]], ['2, k, 14', [-0.488846, -1.05179, 1.0]], ['2, k, 15', [-0.514208, -1.10955, 1.0]], ['2, k, 16', [-0.246964, -0.352421, 1.0]], ['2, k, 17', [-0.174754, -0.696055, 1.0]], ['2, k, 18', [-0.135603, -1.04503, 1.0]], ['2, k, 19', [-0.118399, -1.09947, 1.0]], ['2, k, 20', [-0.326573, 0.154177, 1.0]], ['2, k, 21', [-0.570872, 0.0620807, 1.0]], ['2, k, 22', [-0.625594, 0.0550641, 1.0]], ['2, k, 23', [-0.000616519, 0.0456668, 1.0]], ['2, k, 24', [-0.0856961, 0.0584216, 1.0]]]
[['2, k, 0', [-0.315806, -0.367065, 1.0]], ['2, k, 1', [-0.321691, -0.0719091, 1.0]], ['2, k, 2', [-0.325546, 0.215877, 1.0]], ['2, k, 3', [-0.318254, 0.343992, 1.0]], ['2, k, 4', [-0.459384, 0.103234, 1.0]], ['2, k, 5', [-0.543316, 0.0310095, 1.0]], ['2, k, 6', [-0.524725, 0.0458372, 1.0]], ['2, k, 7', [-0.566574, 0.0484424, 1.0]], ['2, k, 8', [-0.183563, 0.105438, 1.0]], ['2, k, 9', [-0.241654, 0.0782595, 1.0]], ['2, k, 10', [-0.104835, 0.0398067, 1.0]], ['2, k, 11', [-0.0717383, 0.0330706, 1.0]], ['2, k, 12', [-0.376314, -0.364267, 1.0]], ['2, k, 13', [-0.436567, -0.716604, 1.0]], ['2, k, 14', [-0.488328, -1.05349, 1.0]], ['2, k, 15', [-0.514684, -1.10974, 1.0]], ['2, k, 16', [-0.246565, -0.359696, 1.0]], ['2, k, 17', [-0.175491, -0.698995, 1.0]], ['2, k, 18', [-0.135446, -1.04604, 1.0]], ['2, k, 19', [-0.116801, -1.10142, 1.0]], ['2, k, 20', [-0.324961, 0.144922, 1.0]], ['2, k, 21', [-0.59282, 0.0487204, 1.0]], ['2, k, 22', [-0.609472, 0.0335544, 1.0]], ['2, k, 23', [0.00359178, 0.0384369, 1.0]], ['2, k, 24', [-0.108039, 0.0394603, 1.0]]]
[['2, k, 0', [-0.315119, -0.374287, 1.0]], ['2, k, 1', [-0.320794, -0.0825232, 1.0]], ['2, k, 2', [-0.324462, 0.201791, 1.0]], ['2, k, 3', [-0.316121, 0.334583, 1.0]], ['2, k, 4', [-0.460087, 0.0986812, 1.0]], ['2, k, 5', [-0.553852, 0.00374397, 1.0]], ['2, k, 6', [-0.526275, 0.0352828, 1.0]], ['2, k, 7', [-0.571349, 0.0349734, 1.0]], ['2, k, 8', [-0.181936, 0.100359, 1.0]], ['2, k, 9', [-0.238382, 0.0663343, 1.0]], ['2, k, 10', [-0.108917, 0.0379277, 1.0]], ['2, k, 11', [-0.0702507, 0.0241911, 1.0]], ['2, k, 12', [-0.375417, -0.371175, 1.0]], ['2, k, 13', [-0.438442, -0.716166, 1.0]], ['2, k, 14', [-0.490292, -1.05596, 1.0]], ['2, k, 15', [-0.515591, -1.11084, 1.0]], ['2, k, 16', [-0.246131, -0.367073, 1.0]], ['2, k, 17', [-0.175678, -0.704244, 1.0]], ['2, k, 18', [-0.133657, -1.0472, 1.0]], ['2, k, 19', [-0.11597, -1.10217, 1.0]], ['2, k, 20', [-0.323904, 0.131706, 1.0]], ['2, k, 21', [-0.594367, 0.0385323, 1.0]], ['2, k, 22', [-0.626072, 0.0287822, 1.0]], ['2, k, 23', [0.000650136, 0.0273694, 1.0]], ['2, k, 24', [-0.0831871, 0.0437293, 1.0]]]
[['2, k, 0', [-0.314406, -0.386367, 1.0]], ['2, k, 1', [-0.319475, -0.0949834, 1.0]], ['2, k, 2', [-0.322614, 0.189766, 1.0]], ['2, k, 3', [-0.313811, 0.321851, 1.0]], ['2, k, 4', [-0.459829, 0.0792089, 1.0]], ['2, k, 5', [-0.550868, -0.00274224, 1.0]], ['2, k, 6', [-0.511099, 0.0165672, 1.0]], ['2, k, 7', [-0.559405, 0.0204882, 1.0]], ['2, k, 8', [-0.180736, 0.0886367, 1.0]], ['2, k, 9', [-0.236689, 0.0528356, 1.0]], ['2, k, 10', [-0.101686, 0.0237393, 1.0]], ['2, k, 11', [-0.0719601, 0.0103105, 1.0]], ['2, k, 12', [-0.374703, -0.382587, 1.0]], ['2, k, 13', [-0.440341, -0.715571, 1.0]], ['2, k, 14', [-0.488963, -1.05623, 1.0]], ['2, k, 15', [-0.516316, -1.11163, 1.0]], ['2, k, 16', [-0.24546, -0.379524, 1.0]], ['2, k, 17', [-0.175083, -0.711494, 1.0]], ['2, k, 18', [-0.129723, -1.04926, 1.0]], ['2, k, 19', [-0.114537, -1.10376, 1.0]], ['2, k, 20', [-0.322171, 0.119508, 1.0]], ['2, k, 21', [-0.571275, 0.0225846, 1.0]], ['2, k, 22', [-0.608275, 0.0114699, 1.0]], ['2, k, 23', [-0.00304071, 0.0144441, 1.0]], ['2, k, 24', [-0.0842238, 0.0218866, 1.0]]]
[['2, k, 0', [-0.315326, -0.401375, 1.0]], ['2, k, 1', [-0.31835, -0.110057, 1.0]], ['2, k, 2', [-0.319454, 0.174582, 1.0]], ['2, k, 3', [-0.313336, 0.30503, 1.0]], ['2, k, 4', [-0.455231, 0.0649746, 1.0]], ['2, k, 5', [-0.568788, 0.0238718, 1.0]], ['2, k, 6', [-0.522477, 0.0146709, 1.0]], ['2, k, 7', [-0.563773, 0.0053721, 1.0]], ['2, k, 8', [-0.178585, 0.0663414, 1.0]], ['2, k, 9', [-0.234819, 0.0356689, 1.0]], ['2, k, 10', [-0.0917617, 0.000822052, 1.0]], ['2, k, 11', [-0.0656809, -0.00466843, 1.0]], ['2, k, 12', [-0.375545, -0.396763, 1.0]], ['2, k, 13', [-0.442671, -0.716933, 1.0]], ['2, k, 14', [-0.488964, -1.05693, 1.0]], ['2, k, 15', [-0.516722, -1.11221, 1.0]], ['2, k, 16', [-0.246463, -0.394997, 1.0]], ['2, k, 17', [-0.174971, -0.713856, 1.0]], ['2, k, 18', [-0.127816, -1.05145, 1.0]], ['2, k, 19', [-0.115091, -1.10501, 1.0]], ['2, k, 20', [-0.319517, 0.104348, 1.0]], ['2, k, 21', [-0.568753, 0.00724706, 1.0]], ['2, k, 22', [-0.598211, 0.0214556, 1.0]], ['2, k, 23', [0.0140531, -0.0019189, 1.0]], ['2, k, 24', [-0.104809, -0.00139617, 1.0]]]
[['2, k, 0', [-0.316224, -0.414217, 1.0]], ['2, k, 1', [-0.317802, -0.12625, 1.0]], ['2, k, 2', [-0.317242, 0.154928, 1.0]], ['2, k, 3', [-0.310275, 0.285698, 1.0]], ['2, k, 4', [-0.456948, 0.0544479, 1.0]], ['2, k, 5', [-0.552954, 0.0101062, 1.0]], ['2, k, 6', [-0.545061, -0.019545, 1.0]], ['2, k, 7', [-0.569387, -0.0100136, 1.0]], ['2, k, 8', [-0.177631, 0.0572552, 1.0]], ['2, k, 9', [-0.232999, 0.0208937, 1.0]], ['2, k, 10', [-0.0861773, -0.0265052, 1.0]], ['2, k, 11', [-0.0630816, -0.0215525, 1.0]], ['2, k, 12', [-0.376146, -0.409049, 1.0]], ['2, k, 13', [-0.44546, -0.722459, 1.0]], ['2, k, 14', [-0.488659, -1.05755, 1.0]], ['2, k, 15', [-0.517197, -1.11284, 1.0]], ['2, k, 16', [-0.247681, -0.4081, 1.0]], ['2, k, 17', [-0.17489, -0.719633, 1.0]], ['2, k, 18', [-0.126026, -1.05296, 1.0]], ['2, k, 19', [-0.114977, -1.10841, 1.0]], ['2, k, 20', [-0.317735, 0.0855522, 1.0]], ['2, k, 21', [-0.57051, -0.0101465, 1.0]], ['2, k, 22', [-0.62705, -0.0217975, 1.0]], ['2, k, 23', [0.019221, -0.0179356, 1.0]], ['2, k, 24', [-0.100492, -0.0153468, 1.0]]]
[['2, k, 0', [-0.316503, -0.431289, 1.0]], ['2, k, 1', [-0.317318, -0.142864, 1.0]], ['2, k, 2', [-0.316235, 0.139491, 1.0]], ['2, k, 3', [-0.309298, 0.271077, 1.0]], ['2, k, 4', [-0.453099, 0.0277298, 1.0]], ['2, k, 5', [-0.54754, -0.000408225, 1.0]], ['2, k, 6', [-0.512699, -0.0258229, 1.0]], ['2, k, 7', [-0.565016, -0.026095, 1.0]], ['2, k, 8', [-0.176987, 0.0372309, 1.0]], ['2, k, 9', [-0.230906, 0.00440363, 1.0]], ['2, k, 10', [-0.0858909, -0.029102, 1.0]], ['2, k, 11', [-0.0615022, -0.0372571, 1.0]], ['2, k, 12', [-0.376291, -0.425792, 1.0]], ['2, k, 13', [-0.44795, -0.728553, 1.0]], ['2, k, 14', [-0.488304, -1.05844, 1.0]], ['2, k, 15', [-0.517532, -1.11374, 1.0]], ['2, k, 16', [-0.248123, -0.425097, 1.0]], ['2, k, 17', [-0.17418, -0.727583, 1.0]], ['2, k, 18', [-0.124167, -1.05454, 1.0]], ['2, k, 19', [-0.114926, -1.11149, 1.0]], ['2, k, 20', [-0.316833, 0.0697564, 1.0]], ['2, k, 21', [-0.574166, -0.0233063, 1.0]], ['2, k, 22', [-0.610576, -0.0326583, 1.0]], ['2, k, 23', [0.0189634, -0.0347032, 1.0]], ['2, k, 24', [-0.0898082, -0.0181399, 1.0]]]
[['2, k, 0', [-0.316525, -0.447961, 1.0]], ['2, k, 1', [-0.317352, -0.161712, 1.0]], ['2, k, 2', [-0.316342, 0.118474, 1.0]], ['2, k, 3', [-0.308108, 0.253886, 1.0]], ['2, k, 4', [-0.454436, 0.0188314, 1.0]], ['2, k, 5', [-0.543009, -0.0245678, 1.0]], ['2, k, 6', [-0.564521, -0.0316373, 1.0]], ['2, k, 7', [-0.57401, -0.0411459, 1.0]], ['2, k, 8', [-0.175879, 0.0236621, 1.0]], ['2, k, 9', [-0.249963, -0.0131352, 1.0]], ['2, k, 10', [-0.0965104, -0.0436423, 1.0]], ['2, k, 11', [-0.0705759, -0.0553881, 1.0]], ['2, k, 12', [-0.376507, -0.441401, 1.0]], ['2, k, 13', [-0.449863, -0.733733, 1.0]], ['2, k, 14', [-0.487951, -1.05976, 1.0]], ['2, k, 15', [-0.517675, -1.11422, 1.0]], ['2, k, 16', [-0.247979, -0.44244, 1.0]], ['2, k, 17', [-0.174608, -0.733369, 1.0]], ['2, k, 18', [-0.122398, -1.05616, 1.0]], ['2, k, 19', [-0.115053, -1.11418, 1.0]], ['2, k, 20', [-0.316915, 0.0492669, 1.0]], ['2, k, 21', [-0.568653, -0.0422118, 1.0]], ['2, k, 22', [-0.624935, -0.0496295, 1.0]], ['2, k, 23', [0.000578045, -0.0522258, 1.0]], ['2, k, 24', [-0.106, -0.0507854, 1.0]]]
[['2, k, 0', [-0.316258, -0.463363, 1.0]], ['2, k, 1', [-0.316415, -0.178348, 1.0]], ['2, k, 2', [-0.314734, 0.100961, 1.0]], ['2, k, 3', [-0.30633, 0.231232, 1.0]], ['2, k, 4', [-0.451807, 0.00680313, 1.0]], ['2, k, 5', [-0.542048, -0.0270345, 1.0]], ['2, k, 6', [-0.520784, -0.0548681, 1.0]], ['2, k, 7', [-0.570075, -0.057134, 1.0]], ['2, k, 8', [-0.174727, 0.00271317, 1.0]], ['2, k, 9', [-0.275297, -0.0324989, 1.0]], ['2, k, 10', [-0.116617, -0.0501022, 1.0]], ['2, k, 11', [-0.0785523, -0.0713404, 1.0]], ['2, k, 12', [-0.375872, -0.456537, 1.0]], ['2, k, 13', [-0.452308, -0.74186, 1.0]], ['2, k, 14', [-0.48803, -1.0644, 1.0]], ['2, k, 15', [-0.518096, -1.11511, 1.0]], ['2, k, 16', [-0.248122, -0.457751, 1.0]], ['2, k, 17', [-0.173671, -0.738786, 1.0]], ['2, k, 18', [-0.120309, -1.06188, 1.0]], ['2, k, 19', [-0.115163, -1.12087, 1.0]], ['2, k, 20', [-0.315472, 0.0319304, 1.0]], ['2, k, 21', [-0.57624, -0.0573235, 1.0]], ['2, k, 22', [-0.623355, -0.0693577, 1.0]], ['2, k, 23', [-0.00384955, -0.0662298, 1.0]], ['2, k, 24', [-0.102605, -0.0629043, 1.0]]]
[['2, k, 0', [-0.316628, -0.481778, 1.0]], ['2, k, 1', [-0.315523, -0.197894, 1.0]], ['2, k, 2', [-0.312578, 0.0803493, 1.0]], ['2, k, 3', [-0.303311, 0.212078, 1.0]], ['2, k, 4', [-0.451388, -0.0240579, 1.0]], ['2, k, 5', [-0.541059, -0.0431429, 1.0]], ['2, k, 6', [-0.511507, -0.0728872, 1.0]], ['2, k, 7', [-0.567292, -0.0724123, 1.0]], ['2, k, 8', [-0.174029, -0.00766658, 1.0]], ['2, k, 9', [-0.250255, -0.0452163, 1.0]], ['2, k, 10', [-0.10677, -0.0636059, 1.0]], ['2, k, 11', [-0.0769133, -0.0858968, 1.0]], ['2, k, 12', [-0.376143, -0.474829, 1.0]], ['2, k, 13', [-0.456049, -0.751678, 1.0]], ['2, k, 14', [-0.487458, -1.06585, 1.0]], ['2, k, 15', [-0.518711, -1.11625, 1.0]], ['2, k, 16', [-0.248627, -0.475834, 1.0]], ['2, k, 17', [-0.173482, -0.745152, 1.0]], ['2, k, 18', [-0.118841, -1.06448, 1.0]], ['2, k, 19', [-0.115301, -1.12438, 1.0]], ['2, k, 20', [-0.313633, 0.0115689, 1.0]], ['2, k, 21', [-0.571129, -0.0732202, 1.0]], ['2, k, 22', [-0.609342, -0.079344, 1.0]], ['2, k, 23', [-0.0105529, -0.081853, 1.0]], ['2, k, 24', [-0.0881291, -0.0632456, 1.0]]]
[['2, k, 0', [-0.315671, -0.489766, 1.0]], ['2, k, 1', [-0.314904, -0.210331, 1.0]], ['2, k, 2', [-0.312578, 0.0627864, 1.0]], ['2, k, 3', [-0.303446, 0.195935, 1.0]], ['2, k, 4', [-0.451454, -0.0299478, 1.0]], ['2, k, 5', [-0.541234, -0.0602224, 1.0]], ['2, k, 6', [-0.560216, -0.0878173, 1.0]], ['2, k, 7', [-0.57345, -0.0883749, 1.0]], ['2, k, 8', [-0.174032, -0.00787895, 1.0]], ['2, k, 9', [-0.258236, -0.047258, 1.0]], ['2, k, 10', [-0.104445, -0.106379, 1.0]], ['2, k, 11', [-0.0878375, -0.101939, 1.0]], ['2, k, 12', [-0.374521, -0.483637, 1.0]], ['2, k, 13', [-0.45737, -0.758856, 1.0]], ['2, k, 14', [-0.487609, -1.07138, 1.0]], ['2, k, 15', [-0.520922, -1.12099, 1.0]], ['2, k, 16', [-0.248315, -0.482916, 1.0]], ['2, k, 17', [-0.175391, -0.748113, 1.0]], ['2, k, 18', [-0.118278, -1.06746, 1.0]], ['2, k, 19', [-0.115698, -1.12817, 1.0]], ['2, k, 20', [-0.31345, -0.00466825, 1.0]], ['2, k, 21', [-0.562229, -0.0909323, 1.0]], ['2, k, 22', [-0.62029, -0.0859987, 1.0]], ['2, k, 23', [-0.033306, -0.0972765, 1.0]], ['2, k, 24', [-0.141526, -0.0979193, 1.0]]]
[['2, k, 0', [-0.318846, -0.524917, 1.0]], ['2, k, 1', [-0.315743, -0.240002, 1.0]], ['2, k, 2', [-0.31138, 0.0395475, 1.0]], ['2, k, 3', [-0.303325, 0.172002, 1.0]], ['2, k, 4', [-0.450078, -0.0725638, 1.0]], ['2, k, 5', [-0.538599, -0.0804247, 1.0]], ['2, k, 6', [-0.521586, -0.112443, 1.0]], ['2, k, 7', [-0.565291, -0.104206, 1.0]], ['2, k, 8', [-0.176931, -0.0746251, 1.0]], ['2, k, 9', [-0.268644, -0.0916751, 1.0]], ['2, k, 10', [-0.138211, -0.112921, 1.0]], ['2, k, 11', [-0.0884817, -0.118848, 1.0]], ['2, k, 12', [-0.377807, -0.515328, 1.0]], ['2, k, 13', [-0.462065, -0.773999, 1.0]], ['2, k, 14', [-0.487715, -1.07289, 1.0]], ['2, k, 15', [-0.522075, -1.12283, 1.0]], ['2, k, 16', [-0.251385, -0.520778, 1.0]], ['2, k, 17', [-0.171376, -0.773291, 1.0]], ['2, k, 18', [-0.118503, -1.07042, 1.0]], ['2, k, 19', [-0.116506, -1.13197, 1.0]], ['2, k, 20', [-0.312722, -0.0295749, 1.0]], ['2, k, 21', [-0.570426, -0.104147, 1.0]], ['2, k, 22', [-0.606984, -0.104312, 1.0]], ['2, k, 23', [-0.0370628, -0.11445, 1.0]], ['2, k, 24', [-0.102061, -0.107801, 1.0]]]
[['2, k, 0', [-0.320145, -0.538866, 1.0]], ['2, k, 1', [-0.31603, -0.25564, 1.0]], ['2, k, 2', [-0.310301, 0.022313, 1.0]], ['2, k, 3', [-0.3023, 0.154674, 1.0]], ['2, k, 4', [-0.450513, -0.0762632, 1.0]], ['2, k, 5', [-0.539662, -0.094724, 1.0]], ['2, k, 6', [-0.519332, -0.115723, 1.0]], ['2, k, 7', [-0.568082, -0.12022, 1.0]], ['2, k, 8', [-0.175547, -0.078067, 1.0]], ['2, k, 9', [-0.256691, -0.100883, 1.0]], ['2, k, 10', [-0.106086, -0.134504, 1.0]], ['2, k, 11', [-0.0588566, -0.138942, 1.0]], ['2, k, 12', [-0.379386, -0.530293, 1.0]], ['2, k, 13', [-0.464953, -0.782803, 1.0]], ['2, k, 14', [-0.489055, -1.08182, 1.0]], ['2, k, 15', [-0.527115, -1.12998, 1.0]], ['2, k, 16', [-0.252428, -0.533304, 1.0]], ['2, k, 17', [-0.172205, -0.778665, 1.0]], ['2, k, 18', [-0.117177, -1.07238, 1.0]], ['2, k, 19', [-0.112041, -1.13468, 1.0]], ['2, k, 20', [-0.312024, -0.0464599, 1.0]], ['2, k, 21', [-0.571337, -0.12192, 1.0]], ['2, k, 22', [-0.610878, -0.123482, 1.0]], ['2, k, 23', [0.0252599, -0.133263, 1.0]], ['2, k, 24', [-0.0914545, -0.123231, 1.0]]]
[['2, k, 0', [-0.320295, -0.550011, 1.0]], ['2, k, 1', [-0.315428, -0.268064, 1.0]], ['2, k, 2', [-0.308852, 0.00847328, 1.0]], ['2, k, 3', [-0.301961, 0.139448, 1.0]], ['2, k, 4', [-0.45013, -0.0868004, 1.0]], ['2, k, 5', [-0.537446, -0.120945, 1.0]], ['2, k, 6', [-0.491318, -0.141422, 1.0]], ['2, k, 7', [-0.548391, -0.136531, 1.0]], ['2, k, 8', [-0.175445, -0.0814388, 1.0]], ['2, k, 9', [-0.272552, -0.115077, 1.0]], ['2, k, 10', [-0.116513, -0.136729, 1.0]], ['2, k, 11', [-0.0906153, -0.159997, 1.0]], ['2, k, 12', [-0.379545, -0.541782, 1.0]], ['2, k, 13', [-0.467614, -0.789603, 1.0]], ['2, k, 14', [-0.48868, -1.0869, 1.0]], ['2, k, 15', [-0.529903, -1.13321, 1.0]], ['2, k, 16', [-0.252575, -0.543718, 1.0]], ['2, k, 17', [-0.174002, -0.78483, 1.0]], ['2, k, 18', [-0.115674, -1.07658, 1.0]], ['2, k, 19', [-0.109635, -1.13886, 1.0]], ['2, k, 20', [-0.310797, -0.0599423, 1.0]], ['2, k, 21', [-0.55885, -0.139038, 1.0]], ['2, k, 22', [-0.594132, -0.14286, 1.0]], ['2, k, 23', [-0.0367362, -0.155573, 1.0]], ['2, k, 24', [-0.146529, -0.148696, 1.0]]]
[['2, k, 0', [-0.322141, -0.568882, 1.0]], ['2, k, 1', [-0.318206, -0.286761, 1.0]], ['2, k, 2', [-0.312551, -0.00953458, 1.0]], ['2, k, 3', [-0.30255, 0.119806, 1.0]], ['2, k, 4', [-0.450629, -0.10823, 1.0]], ['2, k, 5', [-0.538718, -0.127889, 1.0]], ['2, k, 6', [-0.505764, -0.150189, 1.0]], ['2, k, 7', [-0.559879, -0.152266, 1.0]], ['2, k, 8', [-0.173062, -0.112787, 1.0]], ['2, k, 9', [-0.24688, -0.138379, 1.0]], ['2, k, 10', [-0.119681, -0.167004, 1.0]], ['2, k, 11', [-0.0818392, -0.173901, 1.0]], ['2, k, 12', [-0.381512, -0.560002, 1.0]], ['2, k, 13', [-0.472178, -0.801215, 1.0]], ['2, k, 14', [-0.486776, -1.0888, 1.0]], ['2, k, 15', [-0.530955, -1.13376, 1.0]], ['2, k, 16', [-0.254274, -0.562798, 1.0]], ['2, k, 17', [-0.171899, -0.794999, 1.0]], ['2, k, 18', [-0.115327, -1.07817, 1.0]], ['2, k, 19', [-0.110845, -1.14108, 1.0]], ['2, k, 20', [-0.314269, -0.0781757, 1.0]], ['2, k, 21', [-0.561573, -0.151757, 1.0]], ['2, k, 22', [-0.477769, -0.15543, 1.0]], ['2, k, 23', [-0.0135937, -0.169707, 1.0]], ['2, k, 24', [-0.104047, -0.156638, 1.0]]]
[['2, k, 0', [-0.326684, -0.587386, 1.0]], ['2, k, 1', [-0.319532, -0.300332, 1.0]], ['2, k, 2', [-0.312182, -0.019927, 1.0]], ['2, k, 3', [-0.302438, 0.111441, 1.0]], ['2, k, 4', [-0.451091, -0.119019, 1.0]], ['2, k, 5', [-0.538265, -0.146815, 1.0]], ['2, k, 6', [-0.570147, -0.166397, 1.0]], ['2, k, 7', [-0.576854, -0.166913, 1.0]], ['2, k, 8', [-0.171614, -0.125453, 1.0]], ['2, k, 9', [-0.256596, -0.149246, 1.0]], ['2, k, 10', [-0.139207, -0.178531, 1.0]], ['2, k, 11', [-0.0898573, -0.190533, 1.0]], ['2, k, 12', [-0.38518, -0.577123, 1.0]], ['2, k, 13', [-0.47147, -0.800821, 1.0]], ['2, k, 14', [-0.484535, -1.0896, 1.0]], ['2, k, 15', [-0.531085, -1.13338, 1.0]], ['2, k, 16', [-0.259751, -0.582445, 1.0]], ['2, k, 17', [-0.17843, -0.789678, 1.0]], ['2, k, 18', [-0.114923, -1.08124, 1.0]], ['2, k, 19', [-0.110457, -1.14476, 1.0]], ['2, k, 20', [-0.314235, -0.0890273, 1.0]], ['2, k, 21', [-0.564923, -0.168193, 1.0]], ['2, k, 22', [-0.509199, -0.170159, 1.0]], ['2, k, 23', [-0.0334755, -0.185818, 1.0]], ['2, k, 24', [-0.115132, -0.178337, 1.0]]]
[['2, k, 0', [-0.329343, -0.60254, 1.0]], ['2, k, 1', [-0.321035, -0.318013, 1.0]], ['2, k, 2', [-0.311496, -0.0360991, 1.0]], ['2, k, 3', [-0.30295, 0.0965754, 1.0]], ['2, k, 4', [-0.452509, -0.132276, 1.0]], ['2, k, 5', [-0.538999, -0.156717, 1.0]], ['2, k, 6', [-0.571927, -0.169987, 1.0]], ['2, k, 7', [-0.576377, -0.179514, 1.0]], ['2, k, 8', [-0.172961, -0.129977, 1.0]], ['2, k, 9', [-0.274173, -0.157046, 1.0]], ['2, k, 10', [-0.160998, -0.187011, 1.0]], ['2, k, 11', [-0.104306, -0.202812, 1.0]], ['2, k, 12', [-0.38788, -0.59296, 1.0]], ['2, k, 13', [-0.483123, -0.782067, 1.0]], ['2, k, 14', [-0.484085, -1.08943, 1.0]], ['2, k, 15', [-0.529662, -1.1345, 1.0]], ['2, k, 16', [-0.262324, -0.596693, 1.0]], ['2, k, 17', [-0.165297, -0.764152, 1.0]], ['2, k, 18', [-0.122535, -1.07621, 1.0]], ['2, k, 19', [-0.12051, -1.11909, 1.0]], ['2, k, 20', [-0.314104, -0.105997, 1.0]], ['2, k, 21', [-0.573052, -0.178699, 1.0]], ['2, k, 22', [-0.512645, -0.182275, 1.0]], ['2, k, 23', [-0.0593167, -0.204629, 1.0]], ['2, k, 24', [-0.100118, -0.190131, 1.0]]]
[['2, k, 0', [-0.329271, -0.610136, 1.0]], ['2, k, 1', [-0.320203, -0.324383, 1.0]], ['2, k, 2', [-0.309768, -0.0425999, 1.0]], ['2, k, 3', [-0.303331, 0.0854466, 1.0]], ['2, k, 4', [-0.452923, -0.138161, 1.0]], ['2, k, 5', [-0.540947, -0.16929, 1.0]], ['2, k, 6', [-0.508607, -0.19413, 1.0]], ['2, k, 7', [-0.567224, -0.192249, 1.0]], ['2, k, 8', [-0.173356, -0.135072, 1.0]], ['2, k, 9', [-0.106074, -0.181929, 1.0]], ['2, k, 10', [-0.141575, -0.200368, 1.0]], ['2, k, 11', [-0.098892, -0.219221, 1.0]], ['2, k, 12', [-0.387215, -0.600201, 1.0]], ['2, k, 13', [-0.48361, -0.781189, 1.0]], ['2, k, 14', [-0.450978, -1.06042, 1.0]], ['2, k, 15', [-0.493732, -1.10658, 1.0]], ['2, k, 16', [-0.262849, -0.604425, 1.0]], ['2, k, 17', [-0.165337, -0.763791, 1.0]], ['2, k, 18', [-0.124174, -1.07555, 1.0]], ['2, k, 19', [-0.122116, -1.11875, 1.0]], ['2, k, 20', [-0.312635, -0.112401, 1.0]], ['2, k, 21', [-0.57908, -0.188185, 1.0]], ['2, k, 22', [-0.490879, -0.196156, 1.0]], ['2, k, 23', [-0.0884501, -0.216006, 1.0]], ['2, k, 24', [-0.165227, -0.211399, 1.0]]]
