[['2, k, 0', [-0.152988, 0.2190561, 1.0]], ['2, k, 1', [-0.1472702, 0.4989168, 1.0]], ['2, k, 2', [-0.1442142, 0.7715973, 1.0]], ['2, k, 3', [-0.1385644, 0.9143327, 1.0]], ['2, k, 4', [-0.2975523, 0.6544583, 1.0]], ['2, k, 5', [-0.3681784, 0.4150611, 1.0]], ['2, k, 6', [-0.3589596, 0.1865668, 1.0]], ['2, k, 7', [-0.3428462, 0.1266145, 1.0]], ['2, k, 8', [0.02794511, 0.6352495, 1.0]], ['2, k, 9', [0.06796502, 0.3892254, 1.0]], ['2, k, 10', [0.04925401, 0.1185781, 1.0]], ['2, k, 11', [0.0314151, 0.04220482, 1.0]], ['2, k, 12', [-0.2164389, 0.2178424, 1.0]], ['2, k, 13', [-0.2624405, -0.2153808, 1.0]], ['2, k, 14', [-0.2487515, -0.5581027, 1.0]], ['2, k, 15', [-0.2360401, -0.6322948, 1.0]], ['2, k, 16', [-0.08577914, 0.2145284, 1.0]], ['2, k, 17', [-0.06929022, -0.2210905, 1.0]], ['2, k, 18', [-0.08471482, -0.5507338, 1.0]], ['2, k, 19', [-0.08595476, -0.6207148, 1.0]], ['2, k, 20', [-0.144828, 0.704546, 1.0]], ['2, k, 21', [-0.3368221, 0.04441084, 1.0]], ['2, k, 22', [-0.3680214, 0.08615493, 1.0]], ['2, k, 23', [0.02354058, -0.04006042, 1.0]], ['2, k, 24', [0.06872932, 0.0574622, 1.0]]]
[['2, k, 0', [-0.1576633, 0.2232707, 1.0]], ['2, k, 1', [-0.1560197, 0.5015678, 1.0]], ['2, k, 2', [-0.1542755, 0.7720643, 1.0]], ['2, k, 3', [-0.1509526, 0.9213914, 1.0]], ['2, k, 4', [-0.3092268, 0.6570379, 1.0]], ['2, k, 5', [-0.3716269, 0.4079094, 1.0]], ['2, k, 6', [-0.3583043, 0.1684343, 1.0]], ['2, k, 7', [-0.3371351, 0.09276534, 1.0]], ['2, k, 8', [0.006716921, 0.649775, 1.0]], ['2, k, 9', [0.1082066, 0.714506, 1.0]], ['2, k, 10', [0.08243343, 0.7974726, 1.0]], ['2, k, 11', [0.05618643, 0.8327335, 1.0]], ['2, k, 12', [-0.2221149, 0.2207676, 1.0]], ['2, k, 13', [-0.258732, -0.2146175, 1.0]], ['2, k, 14', [-0.247344, -0.5599248, 1.0]], ['2, k, 15', [-0.2357342, -0.633053, 1.0]], ['2, k, 16', [-0.08944222, 0.2203563, 1.0]], ['2, k, 17', [-0.06946839, -0.2163718, 1.0]], ['2, k, 18', [-0.08453441, -0.5510272, 1.0]], ['2, k, 19', [-0.08393486, -0.622772, 1.0]], ['2, k, 20', [-0.1547861, 0.7056558, 1.0]], ['2, k, 21', [-0.3316744, 0.01500375, 1.0]], ['2, k, 22', [-0.3663318, 0.0646815, 1.0]], ['2, k, 23', [0.05780436, 0.8556568, 1.0]], ['2, k, 24', [0.006168095, 0.8411987, 1.0]]]
[['2, k, 0', [-0.1569937, 0.2251097, 1.0]], ['2, k, 1', [-0.1560365, 0.5030689, 1.0]], ['2, k, 2', [-0.1547386, 0.7733226, 1.0]], ['2, k, 3', [-0.1512102, 0.9213288, 1.0]], ['2, k, 4', [-0.3093499, 0.6570578, 1.0]], ['2, k, 5', [-0.3714638, 0.4064977, 1.0]], ['2, k, 6', [-0.3570366, 0.1640534, 1.0]], ['2, k, 7', [-0.3363419, 0.09085021, 1.0]], ['2, k, 8', [0.007878337, 0.6508515, 1.0]], ['2, k, 9', [0.1165731, 0.7285168, 1.0]], ['2, k, 10', [0.07687479, 0.8461155, 1.0]], ['2, k, 11', [0.04499253, 0.9008114, 1.0]], ['2, k, 12', [-0.221764, 0.222545, 1.0]], ['2, k, 13', [-0.2587448, -0.2128705, 1.0]], ['2, k, 14', [-0.2474427, -0.559882, 1.0]], ['2, k, 15', [-0.2356852, -0.6330451, 1.0]], ['2, k, 16', [-0.08835705, 0.2222579, 1.0]], ['2, k, 17', [-0.06908248, -0.2146195, 1.0]], ['2, k, 18', [-0.08423465, -0.5507395, 1.0]], ['2, k, 19', [-0.08352848, -0.623388, 1.0]], ['2, k, 20', [-0.1551472, 0.70696, 1.0]], ['2, k, 21', [-0.3280517, 0.008177109, 1.0]], ['2, k, 22', [-0.3781984, 0.107281, 1.0]], ['2, k, 23', [0.03459133, 0.9304866, 1.0]], ['2, k, 24', [-0.006053358, 0.8892744, 1.0]]]
[['2, k, 0', [-0.1567321, 0.2269153, 1.0]], ['2, k, 1', [-0.1557307, 0.5039164, 1.0]], ['2, k, 2', [-0.1541444, 0.7738595, 1.0]], ['2, k, 3', [-0.1511876, 0.9210954, 1.0]], ['2, k, 4', [-0.3023953, 0.6577259, 1.0]], ['2, k, 5', [-0.3717906, 0.4183683, 1.0]], ['2, k, 6', [-0.3581986, 0.171369, 1.0]], ['2, k, 7', [-0.3362964, 0.09425825, 1.0]], ['2, k, 8', [0.009014538, 0.6527085, 1.0]], ['2, k, 9', [0.112152, 0.7663836, 1.0]], ['2, k, 10', [0.0557134, 0.9195021, 1.0]], ['2, k, 11', [0.03392391, 0.9668661, 1.0]], ['2, k, 12', [-0.2217945, 0.2246585, 1.0]], ['2, k, 13', [-0.2591828, -0.2106939, 1.0]], ['2, k, 14', [-0.2475825, -0.5594946, 1.0]], ['2, k, 15', [-0.2359823, -0.6329039, 1.0]], ['2, k, 16', [-0.08780756, 0.2237549, 1.0]], ['2, k, 17', [-0.07017232, -0.2131063, 1.0]], ['2, k, 18', [-0.08404109, -0.5505702, 1.0]], ['2, k, 19', [-0.08379198, -0.623435, 1.0]], ['2, k, 20', [-0.1546682, 0.7075603, 1.0]], ['2, k, 21', [-0.3272082, 0.01500509, 1.0]], ['2, k, 22', [-0.3644803, 0.06699142, 1.0]], ['2, k, 23', [0.02656658, 1.005207, 1.0]], ['2, k, 24', [-0.01009975, 0.9498832, 1.0]]]
[['2, k, 0', [-0.1577628, 0.2297953, 1.0]], ['2, k, 1', [-0.1557514, 0.5047759, 1.0]], ['2, k, 2', [-0.1538733, 0.7739154, 1.0]], ['2, k, 3', [-0.1509434, 0.9209608, 1.0]], ['2, k, 4', [-0.3037201, 0.6579943, 1.0]], ['2, k, 5', [-0.3706371, 0.4143087, 1.0]], ['2, k, 6', [-0.3590058, 0.1724768, 1.0]], ['2, k, 7', [-0.3385474, 0.09678818, 1.0]], ['2, k, 8', [0.01012855, 0.6559678, 1.0]], ['2, k, 9', [0.1082159, 0.790589, 1.0]], ['2, k, 10', [0.041508, 0.9751392, 1.0]], ['2, k, 11', [0.02478102, 1.023082, 1.0]], ['2, k, 12', [-0.2227371, 0.2274333, 1.0]], ['2, k, 13', [-0.2598719, -0.2077688, 1.0]], ['2, k, 14', [-0.2463664, -0.56033, 1.0]], ['2, k, 15', [-0.2357308, -0.6324313, 1.0]], ['2, k, 16', [-0.08888942, 0.2265858, 1.0]], ['2, k, 17', [-0.071794, -0.2104174, 1.0]], ['2, k, 18', [-0.08399149, -0.5503483, 1.0]], ['2, k, 19', [-0.08377738, -0.6236233, 1.0]], ['2, k, 20', [-0.1544943, 0.707705, 1.0]], ['2, k, 21', [-0.3337094, 0.02159844, 1.0]], ['2, k, 22', [-0.3820798, 0.1038677, 1.0]], ['2, k, 23', [0.01689096, 1.060672, 1.0]], ['2, k, 24', [-0.02285047, 1.007398, 1.0]]]
[['2, k, 0', [-0.1569583, 0.2315902, 1.0]], ['2, k, 1', [-0.1554787, 0.5055798, 1.0]], ['2, k, 2', [-0.1538242, 0.773968, 1.0]], ['2, k, 3', [-0.1507536, 0.9212603, 1.0]], ['2, k, 4', [-0.3014112, 0.6592624, 1.0]], ['2, k, 5', [-0.3705265, 0.4115631, 1.0]], ['2, k, 6', [-0.359083, 0.1740486, 1.0]], ['2, k, 7', [-0.3388315, 0.1005174, 1.0]], ['2, k, 8', [0.01042257, 0.657522, 1.0]], ['2, k, 9', [0.09813656, 0.8327114, 1.0]], ['2, k, 10', [0.03119265, 1.022981, 1.0]], ['2, k, 11', [0.01344203, 1.072031, 1.0]], ['2, k, 12', [-0.2221738, 0.2289277, 1.0]], ['2, k, 13', [-0.2599562, -0.2061473, 1.0]], ['2, k, 14', [-0.2464118, -0.5602334, 1.0]], ['2, k, 15', [-0.2362808, -0.6334392, 1.0]], ['2, k, 16', [-0.08784344, 0.2286175, 1.0]], ['2, k, 17', [-0.07227974, -0.2083033, 1.0]], ['2, k, 18', [-0.08368307, -0.5503333, 1.0]], ['2, k, 19', [-0.08386856, -0.6236669, 1.0]], ['2, k, 20', [-0.1544169, 0.707849, 1.0]], ['2, k, 21', [-0.323583, 0.01500871, 1.0]], ['2, k, 22', [-0.3771428, 0.09532666, 1.0]], ['2, k, 23', [-0.0004322575, 1.112152, 1.0]], ['2, k, 24', [-0.03983796, 1.068106, 1.0]]]
[['2, k, 0', [-0.158625, 0.2339854, 1.0]], ['2, k, 1', [-0.1567904, 0.5081602, 1.0]], ['2, k, 2', [-0.1545099, 0.7755778, 1.0]], ['2, k, 3', [-0.1503893, 0.9213793, 1.0]], ['2, k, 4', [-0.3031022, 0.6598988, 1.0]], ['2, k, 5', [-0.3703751, 0.4103934, 1.0]], ['2, k, 6', [-0.3612475, 0.1764446, 1.0]], ['2, k, 7', [-0.3397914, 0.1001485, 1.0]], ['2, k, 8', [0.01113906, 0.661006, 1.0]], ['2, k, 9', [0.09270053, 0.8481691, 1.0]], ['2, k, 10', [0.02541052, 1.055015, 1.0]], ['2, k, 11', [0.004902563, 1.109888, 1.0]], ['2, k, 12', [-0.2236985, 0.2316055, 1.0]], ['2, k, 13', [-0.2596396, -0.2031717, 1.0]], ['2, k, 14', [-0.2464288, -0.5602472, 1.0]], ['2, k, 15', [-0.2361594, -0.6343666, 1.0]], ['2, k, 16', [-0.08959814, 0.2306948, 1.0]], ['2, k, 17', [-0.07292148, -0.2060751, 1.0]], ['2, k, 18', [-0.0836259, -0.550283, 1.0]], ['2, k, 19', [-0.08259632, -0.6248586, 1.0]], ['2, k, 20', [-0.1552383, 0.7097603, 1.0]], ['2, k, 21', [-0.3270248, 0.0211827, 1.0]], ['2, k, 22', [-0.3826798, 0.08679049, 1.0]], ['2, k, 23', [-0.003194311, 1.15527, 1.0]], ['2, k, 24', [-0.04223763, 1.088255, 1.0]]]
[['2, k, 0', [-0.1591276, 0.236094, 1.0]], ['2, k, 1', [-0.1568709, 0.508752, 1.0]], ['2, k, 2', [-0.1544606, 0.7755519, 1.0]], ['2, k, 3', [-0.1501592, 0.921661, 1.0]], ['2, k, 4', [-0.3005757, 0.6602795, 1.0]], ['2, k, 5', [-0.3703617, 0.4101913, 1.0]], ['2, k, 6', [-0.3644479, 0.1828727, 1.0]], ['2, k, 7', [-0.3421952, 0.1045173, 1.0]], ['2, k, 8', [0.01229532, 0.6652454, 1.0]], ['2, k, 9', [0.0824673, 0.8694205, 1.0]], ['2, k, 10', [0.01722608, 1.083324, 1.0]], ['2, k, 11', [-0.001585764, 1.144581, 1.0]], ['2, k, 12', [-0.2241317, 0.233691, 1.0]], ['2, k, 13', [-0.26024, -0.2009941, 1.0]], ['2, k, 14', [-0.2475473, -0.5599775, 1.0]], ['2, k, 15', [-0.2356902, -0.6299759, 1.0]], ['2, k, 16', [-0.09015585, 0.232723, 1.0]], ['2, k, 17', [-0.07249167, -0.2042558, 1.0]], ['2, k, 18', [-0.083905, -0.5504962, 1.0]], ['2, k, 19', [-0.08320808, -0.6244133, 1.0]], ['2, k, 20', [-0.1552179, 0.7097989, 1.0]], ['2, k, 21', [-0.3280509, 0.02363904, 1.0]], ['2, k, 22', [-0.3894075, 0.1238253, 1.0]], ['2, k, 23', [-0.004421434, 1.190155, 1.0]], ['2, k, 24', [-0.04859049, 1.120524, 1.0]]]
[['2, k, 0', [-0.1590264, 0.2408569, 1.0]], ['2, k, 1', [-0.1560559, 0.5112577, 1.0]], ['2, k, 2', [-0.1533133, 0.7761956, 1.0]], ['2, k, 3', [-0.149788, 0.921708, 1.0]], ['2, k, 4', [-0.3011342, 0.6609258, 1.0]], ['2, k, 5', [-0.370381, 0.4099837, 1.0]], ['2, k, 6', [-0.3647856, 0.1825509, 1.0]], ['2, k, 7', [-0.3411074, 0.1011526, 1.0]], ['2, k, 8', [0.008961185, 0.7026277, 1.0]], ['2, k, 9', [0.08064508, 0.8820255, 1.0]], ['2, k, 10', [0.02162733, 1.092714, 1.0]], ['2, k, 11', [-0.007180542, 1.173448, 1.0]], ['2, k, 12', [-0.2235442, 0.237852, 1.0]], ['2, k, 13', [-0.267708, -0.1968418, 1.0]], ['2, k, 14', [-0.2473785, -0.559785, 1.0]], ['2, k, 15', [-0.2365594, -0.6285344, 1.0]], ['2, k, 16', [-0.0905994, 0.2380898, 1.0]], ['2, k, 17', [-0.07294354, -0.1994134, 1.0]], ['2, k, 18', [-0.08390798, -0.5506366, 1.0]], ['2, k, 19', [-0.08329587, -0.6243423, 1.0]], ['2, k, 20', [-0.1541448, 0.7108224, 1.0]], ['2, k, 21', [-0.3294258, 0.02252953, 1.0]], ['2, k, 22', [-0.3673263, 0.07248402, 1.0]], ['2, k, 23', [-0.02073839, 1.233829, 1.0]], ['2, k, 24', [-0.0515549, 1.148596, 1.0]]]
[['2, k, 0', [-0.159867, 0.2446741, 1.0]], ['2, k, 1', [-0.1563458, 0.5144328, 1.0]], ['2, k, 2', [-0.1530266, 0.7777526, 1.0]], ['2, k, 3', [-0.1489977, 0.9219369, 1.0]], ['2, k, 4', [-0.304989, 0.6648473, 1.0]], ['2, k, 5', [-0.3707351, 0.4098048, 1.0]], ['2, k, 6', [-0.3652923, 0.1819406, 1.0]], ['2, k, 7', [-0.3470098, 0.1048582, 1.0]], ['2, k, 8', [0.009367278, 0.7020077, 1.0]], ['2, k, 9', [0.06997196, 0.914995, 1.0]], ['2, k, 10', [0.00771246, 1.139336, 1.0]], ['2, k, 11', [-0.01606739, 1.219217, 1.0]], ['2, k, 12', [-0.2240725, 0.2414637, 1.0]], ['2, k, 13', [-0.2655495, -0.1931758, 1.0]], ['2, k, 14', [-0.2474332, -0.559197, 1.0]], ['2, k, 15', [-0.2365247, -0.6285451, 1.0]], ['2, k, 16', [-0.09176315, 0.2420716, 1.0]], ['2, k, 17', [-0.07280521, -0.1959505, 1.0]], ['2, k, 18', [-0.08390738, -0.5503035, 1.0]], ['2, k, 19', [-0.08307918, -0.6245036, 1.0]], ['2, k, 20', [-0.1539562, 0.7128512, 1.0]], ['2, k, 21', [-0.3268318, 0.0201229, 1.0]], ['2, k, 22', [-0.3853757, 0.1005543, 1.0]], ['2, k, 23', [-0.0332086, 1.289886, 1.0]], ['2, k, 24', [-0.06041193, 1.188397, 1.0]]]
[['2, k, 0', [-0.159586, 0.2476007, 1.0]], ['2, k, 1', [-0.1551504, 0.5169588, 1.0]], ['2, k, 2', [-0.150703, 0.7795256, 1.0]], ['2, k, 3', [-0.1485908, 0.9224095, 1.0]], ['2, k, 4', [-0.305151, 0.6645724, 1.0]], ['2, k, 5', [-0.3709793, 0.4095333, 1.0]], ['2, k, 6', [-0.3652353, 0.1815568, 1.0]], ['2, k, 7', [-0.3467534, 0.1008324, 1.0]], ['2, k, 8', [0.009923411, 0.7017956, 1.0]], ['2, k, 9', [0.06688108, 0.9218643, 1.0]], ['2, k, 10', [0.006157062, 1.149467, 1.0]], ['2, k, 11', [-0.01793896, 1.232907, 1.0]], ['2, k, 12', [-0.2234812, 0.244409, 1.0]], ['2, k, 13', [-0.2603208, -0.1892102, 1.0]], ['2, k, 14', [-0.2419711, -0.5040915, 1.0]], ['2, k, 15', [-0.2430098, -0.5424708, 1.0]], ['2, k, 16', [-0.09175412, 0.2449833, 1.0]], ['2, k, 17', [-0.07428829, -0.1933964, 1.0]], ['2, k, 18', [-0.08393567, -0.5504938, 1.0]], ['2, k, 19', [-0.08335067, -0.6237984, 1.0]], ['2, k, 20', [-0.1519259, 0.7148784, 1.0]], ['2, k, 21', [-0.3315682, 0.02185432, 1.0]], ['2, k, 22', [-0.3822467, 0.1074322, 1.0]], ['2, k, 23', [-0.03656283, 1.296904, 1.0]], ['2, k, 24', [-0.06354771, 1.20759, 1.0]]]
[['2, k, 0', [-0.1591173, 0.2492885, 1.0]], ['2, k, 1', [-0.1555718, 0.51776, 1.0]], ['2, k, 2', [-0.1522099, 0.7797683, 1.0]], ['2, k, 3', [-0.1485225, 0.922788, 1.0]], ['2, k, 4', [-0.3022962, 0.6645722, 1.0]], ['2, k, 5', [-0.3711169, 0.4095652, 1.0]], ['2, k, 6', [-0.3655864, 0.1814774, 1.0]], ['2, k, 7', [-0.3487473, 0.1014378, 1.0]], ['2, k, 8', [0.01029123, 0.7017869, 1.0]], ['2, k, 9', [0.06441043, 0.9299839, 1.0]], ['2, k, 10', [0.01409563, 1.139997, 1.0]], ['2, k, 11', [-0.01565803, 1.237655, 1.0]], ['2, k, 12', [-0.2228614, 0.2461951, 1.0]], ['2, k, 13', [-0.2612374, -0.1878929, 1.0]], ['2, k, 14', [-0.2470056, -0.5595382, 1.0]], ['2, k, 15', [-0.236486, -0.6325776, 1.0]], ['2, k, 16', [-0.09142358, 0.24655, 1.0]], ['2, k, 17', [-0.07395723, -0.1923348, 1.0]], ['2, k, 18', [-0.08371929, -0.5497914, 1.0]], ['2, k, 19', [-0.08298071, -0.6233823, 1.0]], ['2, k, 20', [-0.1530565, 0.7153193, 1.0]], ['2, k, 21', [-0.3310948, 0.01981014, 1.0]], ['2, k, 22', [-0.3964771, 0.127528, 1.0]], ['2, k, 23', [-0.03157375, 1.299107, 1.0]], ['2, k, 24', [-0.05235324, 1.215416, 1.0]]]
[['2, k, 0', [-0.1587719, 0.2516812, 1.0]], ['2, k, 1', [-0.1551657, 0.5193464, 1.0]], ['2, k, 2', [-0.1516788, 0.7804192, 1.0]], ['2, k, 3', [-0.148095, 0.9228204, 1.0]], ['2, k, 4', [-0.2999988, 0.6641982, 1.0]], ['2, k, 5', [-0.3742865, 0.4318414, 1.0]], ['2, k, 6', [-0.3664883, 0.1875195, 1.0]], ['2, k, 7', [-0.3508914, 0.101075, 1.0]], ['2, k, 8', [0.01073457, 0.7055134, 1.0]], ['2, k, 9', [0.06340554, 0.9378843, 1.0]], ['2, k, 10', [-0.005806957, 1.200094, 1.0]], ['2, k, 11', [-0.02016457, 1.264481, 1.0]], ['2, k, 12', [-0.2222011, 0.2488759, 1.0]], ['2, k, 13', [-0.270102, -0.1850317, 1.0]], ['2, k, 14', [-0.247411, -0.5591083, 1.0]], ['2, k, 15', [-0.2348886, -0.6304364, 1.0]], ['2, k, 16', [-0.09135505, 0.2486056, 1.0]], ['2, k, 17', [-0.07595957, -0.1905824, 1.0]], ['2, k, 18', [-0.08387922, -0.5497851, 1.0]], ['2, k, 19', [-0.08309945, -0.6236008, 1.0]], ['2, k, 20', [-0.1525708, 0.716191, 1.0]], ['2, k, 21', [-0.3422033, 0.02139663, 1.0]], ['2, k, 22', [-0.3862353, 0.1075318, 1.0]], ['2, k, 23', [-0.01488043, 1.338769, 1.0]], ['2, k, 24', [-0.0615767, 1.234239, 1.0]]]
[['2, k, 0', [-0.158347, 0.2540925, 1.0]], ['2, k, 1', [-0.1557085, 0.520556, 1.0]], ['2, k, 2', [-0.1530062, 0.7807848, 1.0]], ['2, k, 3', [-0.1479707, 0.9229347, 1.0]], ['2, k, 4', [-0.3040782, 0.6653112, 1.0]], ['2, k, 5', [-0.3749103, 0.420566, 1.0]], ['2, k, 6', [-0.3679949, 0.1871372, 1.0]], ['2, k, 7', [-0.3513497, 0.1042239, 1.0]], ['2, k, 8', [0.01118418, 0.7080562, 1.0]], ['2, k, 9', [0.04559269, 0.9954526, 1.0]], ['2, k, 10', [-0.005510952, 1.224501, 1.0]], ['2, k, 11', [-0.0204989, 1.281772, 1.0]], ['2, k, 12', [-0.2216676, 0.2506139, 1.0]], ['2, k, 13', [-0.2666297, -0.183945, 1.0]], ['2, k, 14', [-0.2478985, -0.5595277, 1.0]], ['2, k, 15', [-0.2348838, -0.6303869, 1.0]], ['2, k, 16', [-0.09112042, 0.2516067, 1.0]], ['2, k, 17', [-0.07097615, -0.1881355, 1.0]], ['2, k, 18', [-0.08385431, -0.5498993, 1.0]], ['2, k, 19', [-0.08307172, -0.624087, 1.0]], ['2, k, 20', [-0.1536647, 0.7167764, 1.0]], ['2, k, 21', [-0.3362525, 0.02272253, 1.0]], ['2, k, 22', [-0.3893838, 0.1113364, 1.0]], ['2, k, 23', [-0.03426743, 1.358523, 1.0]], ['2, k, 24', [-0.06619675, 1.265227, 1.0]]]
[['2, k, 0', [-0.1579774, 0.2556014, 1.0]], ['2, k, 1', [-0.1561314, 0.5214493, 1.0]], ['2, k, 2', [-0.1542847, 0.7811726, 1.0]], ['2, k, 3', [-0.1479953, 0.9229121, 1.0]], ['2, k, 4', [-0.3070556, 0.6669806, 1.0]], ['2, k, 5', [-0.3750081, 0.4321986, 1.0]], ['2, k, 6', [-0.3679501, 0.1873076, 1.0]], ['2, k, 7', [-0.3507891, 0.1015083, 1.0]], ['2, k, 8', [0.01116292, 0.7098582, 1.0]], ['2, k, 9', [0.04630628, 0.9977376, 1.0]], ['2, k, 10', [-0.005438282, 1.234907, 1.0]], ['2, k, 11', [-0.01994458, 1.292285, 1.0]], ['2, k, 12', [-0.2212989, 0.2514664, 1.0]], ['2, k, 13', [-0.2653771, -0.1829668, 1.0]], ['2, k, 14', [-0.2479094, -0.5592884, 1.0]], ['2, k, 15', [-0.2350373, -0.6301142, 1.0]], ['2, k, 16', [-0.09079859, 0.2539519, 1.0]], ['2, k, 17', [-0.07128549, -0.1862244, 1.0]], ['2, k, 18', [-0.08384015, -0.5499351, 1.0]], ['2, k, 19', [-0.08283175, -0.624189, 1.0]], ['2, k, 20', [-0.1546916, 0.7173213, 1.0]], ['2, k, 21', [-0.3384416, 0.02202475, 1.0]], ['2, k, 22', [-0.3875501, 0.1048737, 1.0]], ['2, k, 23', [-0.0297725, 1.360539, 1.0]], ['2, k, 24', [-0.06135622, 1.256378, 1.0]]]
[['2, k, 0', [-0.1576579, 0.256935, 1.0]], ['2, k, 1', [-0.1564014, 0.5221819, 1.0]], ['2, k, 2', [-0.1550155, 0.7813278, 1.0]], ['2, k, 3', [-0.1487786, 0.9234237, 1.0]], ['2, k, 4', [-0.3089912, 0.6673675, 1.0]], ['2, k, 5', [-0.3752933, 0.433312, 1.0]], ['2, k, 6', [-0.3683885, 0.1872472, 1.0]], ['2, k, 7', [-0.351013, 0.1018116, 1.0]], ['2, k, 8', [0.01113681, 0.7111032, 1.0]], ['2, k, 9', [0.04637899, 1.000736, 1.0]], ['2, k, 10', [-0.003958979, 1.240425, 1.0]], ['2, k, 11', [-0.02008, 1.298348, 1.0]], ['2, k, 12', [-0.2208801, 0.2527131, 1.0]], ['2, k, 13', [-0.2675473, -0.1815472, 1.0]], ['2, k, 14', [-0.2481747, -0.5575427, 1.0]], ['2, k, 15', [-0.2336474, -0.6290697, 1.0]], ['2, k, 16', [-0.09058043, 0.2552398, 1.0]], ['2, k, 17', [-0.07157705, -0.1850806, 1.0]], ['2, k, 18', [-0.08423973, -0.5501549, 1.0]], ['2, k, 19', [-0.08237739, -0.6248172, 1.0]], ['2, k, 20', [-0.1553049, 0.7176307, 1.0]], ['2, k, 21', [-0.3395153, 0.02284324, 1.0]], ['2, k, 22', [-0.3855401, 0.1013952, 1.0]], ['2, k, 23', [-0.04432232, 1.37645, 1.0]], ['2, k, 24', [-0.06474916, 1.265396, 1.0]]]
[['2, k, 0', [-0.1575975, 0.2586307, 1.0]], ['2, k, 1', [-0.1567368, 0.5229867, 1.0]], ['2, k, 2', [-0.1556045, 0.781478, 1.0]], ['2, k, 3', [-0.1487857, 0.9233721, 1.0]], ['2, k, 4', [-0.3096978, 0.6663744, 1.0]], ['2, k, 5', [-0.3751901, 0.4157873, 1.0]], ['2, k, 6', [-0.3693776, 0.1866197, 1.0]], ['2, k, 7', [-0.3503204, 0.1028212, 1.0]], ['2, k, 8', [0.01135179, 0.7149791, 1.0]], ['2, k, 9', [0.04664707, 1.006406, 1.0]], ['2, k, 10', [-0.005387506, 1.236471, 1.0]], ['2, k, 11', [-0.01813362, 1.299342, 1.0]], ['2, k, 12', [-0.2206557, 0.2538432, 1.0]], ['2, k, 13', [-0.2669866, -0.1806338, 1.0]], ['2, k, 14', [-0.2481749, -0.5573727, 1.0]], ['2, k, 15', [-0.2342426, -0.6288635, 1.0]], ['2, k, 16', [-0.0907665, 0.2574857, 1.0]], ['2, k, 17', [-0.07157445, -0.1833402, 1.0]], ['2, k, 18', [-0.08429126, -0.5500677, 1.0]], ['2, k, 19', [-0.08233954, -0.6245164, 1.0]], ['2, k, 20', [-0.1558237, 0.7179297, 1.0]], ['2, k, 21', [-0.3347328, 0.02225506, 1.0]], ['2, k, 22', [-0.3757585, 0.06568683, 1.0]], ['2, k, 23', [-0.01849351, 1.362922, 1.0]], ['2, k, 24', [-0.05759206, 1.261158, 1.0]]]
[['2, k, 0', [-0.157637, 0.2597201, 1.0]], ['2, k, 1', [-0.1570147, 0.5237004, 1.0]], ['2, k, 2', [-0.1560425, 0.7816901, 1.0]], ['2, k, 3', [-0.1490049, 0.9234527, 1.0]], ['2, k, 4', [-0.3104067, 0.6660969, 1.0]], ['2, k, 5', [-0.3752494, 0.4139455, 1.0]], ['2, k, 6', [-0.3700709, 0.1847587, 1.0]], ['2, k, 7', [-0.3488758, 0.1023984, 1.0]], ['2, k, 8', [0.01148747, 0.7154824, 1.0]], ['2, k, 9', [0.04621215, 1.008726, 1.0]], ['2, k, 10', [-0.006825665, 1.235887, 1.0]], ['2, k, 11', [-0.02038722, 1.296059, 1.0]], ['2, k, 12', [-0.2204994, 0.2548749, 1.0]], ['2, k, 13', [-0.2669726, -0.1796023, 1.0]], ['2, k, 14', [-0.2479064, -0.5577856, 1.0]], ['2, k, 15', [-0.2342902, -0.6334453, 1.0]], ['2, k, 16', [-0.09098981, 0.2585194, 1.0]], ['2, k, 17', [-0.07200545, -0.1823991, 1.0]], ['2, k, 18', [-0.08426397, -0.5501797, 1.0]], ['2, k, 19', [-0.08374113, -0.6230856, 1.0]], ['2, k, 20', [-0.1562352, 0.718267, 1.0]], ['2, k, 21', [-0.3359541, 0.02166176, 1.0]], ['2, k, 22', [-0.385385, 0.1092891, 1.0]], ['2, k, 23', [-0.02861649, 1.371418, 1.0]], ['2, k, 24', [-0.06564776, 1.288547, 1.0]]]
