[['2, k, 0', [0.0710514, -0.24574, 1.0]], ['2, k, 1', [0.0606612, 0.0748442, 1.0]], ['2, k, 2', [0.0502018, 0.388667, 1.0]], ['2, k, 3', [0.0952725, 0.511121, 1.0]], ['2, k, 4', [-0.0984724, 0.296722, 1.0]], ['2, k, 5', [-0.323701, 0.189032, 1.0]], ['2, k, 6', [-0.252567, 0.436946, 1.0]], ['2, k, 7', [-0.245337, 0.487881, 1.0]], ['2, k, 8', [0.233813, 0.29444, 1.0]], ['2, k, 9', [0.461919, 0.185015, 1.0]], ['2, k, 10', [0.402341, 0.457955, 1.0]], ['2, k, 11', [0.388141, 0.518203, 1.0]], ['2, k, 12', [-0.00533307, -0.24243, 1.0]], ['2, k, 13', [-0.0419639, -0.686586, 1.0]], ['2, k, 14', [-0.0456472, -1.12021, 1.0]], ['2, k, 15', [-0.0584617, -1.19807, 1.0]], ['2, k, 16', [0.1458, -0.24342, 1.0]], ['2, k, 17', [0.134168, -0.699506, 1.0]], ['2, k, 18', [0.140272, -1.13896, 1.0]], ['2, k, 19', [0.134362, -1.19034, 1.0]], ['2, k, 20', [0.0528365, 0.311197, 1.0]], ['2, k, 21', [-0.238205, 0.546228, 1.0]], ['2, k, 22', [-0.281442, 0.507599, 1.0]], ['2, k, 23', [0.377353, 0.581506, 1.0]], ['2, k, 24', [0.415117, 0.533651, 1.0]]]
[['2, k, 0', [0.0548884, -0.232331, 1.0]], ['2, k, 1', [0.0594472, 0.083284, 1.0]], ['2, k, 2', [0.0623641, 0.392287, 1.0]], ['2, k, 3', [0.0970756, 0.51392, 1.0]], ['2, k, 4', [-0.0971438, 0.308041, 1.0]], ['2, k, 5', [-0.323751, 0.201387, 1.0]], ['2, k, 6', [-0.254278, 0.0745849, 1.0]], ['2, k, 7', [-0.236009, 0.0337305, 1.0]], ['2, k, 8', [0.238773, 0.290967, 1.0]], ['2, k, 9', [0.395852, 0.171963, 1.0]], ['2, k, 10', [0.367348, 0.138768, 1.0]], ['2, k, 11', [0.369518, 0.100874, 1.0]], ['2, k, 12', [-0.0210061, -0.226157, 1.0]], ['2, k, 13', [-0.036857, -0.744591, 1.0]], ['2, k, 14', [-0.0289559, -1.145, 1.0]], ['2, k, 15', [-0.0490685, -1.19199, 1.0]], ['2, k, 16', [0.129628, -0.233221, 1.0]], ['2, k, 17', [0.135973, -0.720291, 1.0]], ['2, k, 18', [0.134984, -1.13844, 1.0]], ['2, k, 19', [0.12774, -1.18642, 1.0]], ['2, k, 20', [0.0615022, 0.315883, 1.0]], ['2, k, 21', [-0.217318, -0.0193631, 1.0]], ['2, k, 22', [-0.270214, 0.0340672, 1.0]], ['2, k, 23', [0.355815, 0.0684173, 1.0]], ['2, k, 24', [0.381348, 0.127468, 1.0]]]
[['2, k, 0', [0.0547054, -0.23271, 1.0]], ['2, k, 1', [0.0594302, 0.0829667, 1.0]], ['2, k, 2', [0.0628028, 0.392099, 1.0]], ['2, k, 3', [0.0972544, 0.514154, 1.0]], ['2, k, 4', [-0.0972687, 0.307923, 1.0]], ['2, k, 5', [-0.322129, 0.200666, 1.0]], ['2, k, 6', [-0.271233, 0.0335041, 1.0]], ['2, k, 7', [-0.253974, -0.0337443, 1.0]], ['2, k, 8', [0.238968, 0.290732, 1.0]], ['2, k, 9', [0.416808, 0.181114, 1.0]], ['2, k, 10', [0.398086, 0.0766807, 1.0]], ['2, k, 11', [0.382405, 0.0693909, 1.0]], ['2, k, 12', [-0.021197, -0.226585, 1.0]], ['2, k, 13', [-0.0367502, -0.742333, 1.0]], ['2, k, 14', [-0.0293798, -1.14475, 1.0]], ['2, k, 15', [-0.0706838, -1.19831, 1.0]], ['2, k, 16', [0.129452, -0.233503, 1.0]], ['2, k, 17', [0.136068, -0.720666, 1.0]], ['2, k, 18', [0.135132, -1.13916, 1.0]], ['2, k, 19', [0.128033, -1.18755, 1.0]], ['2, k, 20', [0.0618649, 0.31568, 1.0]], ['2, k, 21', [-0.241745, -0.0936186, 1.0]], ['2, k, 22', [-0.286266, -0.0399665, 1.0]], ['2, k, 23', [0.386564, 0.0306883, 1.0]], ['2, k, 24', [0.403189, 0.0335365, 1.0]]]
[['2, k, 0', [0.0545263, -0.232773, 1.0]], ['2, k, 1', [0.0593276, 0.082493, 1.0]], ['2, k, 2', [0.0630794, 0.39107, 1.0]], ['2, k, 3', [0.097378, 0.51418, 1.0]], ['2, k, 4', [-0.0973036, 0.307962, 1.0]], ['2, k, 5', [-0.320855, 0.194855, 1.0]], ['2, k, 6', [-0.279123, -0.0202196, 1.0]], ['2, k, 7', [-0.270106, -0.0754351, 1.0]], ['2, k, 8', [0.239483, 0.290192, 1.0]], ['2, k, 9', [0.450757, 0.138099, 1.0]], ['2, k, 10', [0.404565, 0.0437107, 1.0]], ['2, k, 11', [0.379805, -0.000777739, 1.0]], ['2, k, 12', [-0.0214347, -0.226587, 1.0]], ['2, k, 13', [-0.0367359, -0.741311, 1.0]], ['2, k, 14', [-0.0322744, -1.13565, 1.0]], ['2, k, 15', [-0.0693241, -1.19598, 1.0]], ['2, k, 16', [0.129327, -0.233623, 1.0]], ['2, k, 17', [0.136015, -0.720733, 1.0]], ['2, k, 18', [0.136748, -1.14134, 1.0]], ['2, k, 19', [0.128369, -1.19065, 1.0]], ['2, k, 20', [0.0620748, 0.314819, 1.0]], ['2, k, 21', [-0.262459, -0.133791, 1.0]], ['2, k, 22', [-0.300203, -0.0888637, 1.0]], ['2, k, 23', [0.385293, -0.0601399, 1.0]], ['2, k, 24', [0.402635, -0.0221605, 1.0]]]
[['2, k, 0', [0.0544483, -0.232852, 1.0]], ['2, k, 1', [0.0592466, 0.0826029, 1.0]], ['2, k, 2', [0.0631612, 0.391425, 1.0]], ['2, k, 3', [0.0991042, 0.515052, 1.0]], ['2, k, 4', [-0.0973042, 0.308266, 1.0]], ['2, k, 5', [-0.319247, 0.185463, 1.0]], ['2, k, 6', [-0.312753, -0.022869, 1.0]], ['2, k, 7', [-0.294885, -0.0977333, 1.0]], ['2, k, 8', [0.239814, 0.289621, 1.0]], ['2, k, 9', [0.418177, 0.149843, 1.0]], ['2, k, 10', [0.401192, -0.0226601, 1.0]], ['2, k, 11', [0.384704, -0.0644438, 1.0]], ['2, k, 12', [-0.0214966, -0.226692, 1.0]], ['2, k, 13', [-0.0327803, -0.727979, 1.0]], ['2, k, 14', [-0.0319409, -1.1346, 1.0]], ['2, k, 15', [-0.0206757, -1.18652, 1.0]], ['2, k, 16', [0.129224, -0.233671, 1.0]], ['2, k, 17', [0.135828, -0.716746, 1.0]], ['2, k, 18', [0.135212, -1.13642, 1.0]], ['2, k, 19', [0.129806, -1.18671, 1.0]], ['2, k, 20', [0.0621382, 0.315126, 1.0]], ['2, k, 21', [-0.283282, -0.145817, 1.0]], ['2, k, 22', [-0.334597, -0.110058, 1.0]], ['2, k, 23', [0.388178, -0.136868, 1.0]], ['2, k, 24', [0.406732, -0.0699967, 1.0]]]
[['2, k, 0', [0.0542042, -0.233463, 1.0]], ['2, k, 1', [0.0587473, 0.0824298, 1.0]], ['2, k, 2', [0.0624943, 0.391765, 1.0]], ['2, k, 3', [0.10003, 0.516161, 1.0]], ['2, k, 4', [-0.0972024, 0.308305, 1.0]], ['2, k, 5', [-0.325987, 0.17738, 1.0]], ['2, k, 6', [-0.351727, -0.0125054, 1.0]], ['2, k, 7', [-0.329147, -0.0780222, 1.0]], ['2, k, 8', [0.240071, 0.286949, 1.0]], ['2, k, 9', [0.419002, 0.146664, 1.0]], ['2, k, 10', [0.405195, -0.0532614, 1.0]], ['2, k, 11', [0.385828, -0.115258, 1.0]], ['2, k, 12', [-0.0217688, -0.227203, 1.0]], ['2, k, 13', [-0.0344579, -0.738283, 1.0]], ['2, k, 14', [-0.0339928, -1.13485, 1.0]], ['2, k, 15', [-0.0721488, -1.19431, 1.0]], ['2, k, 16', [0.128999, -0.23435, 1.0]], ['2, k, 17', [0.136555, -0.718649, 1.0]], ['2, k, 18', [0.134941, -1.1399, 1.0]], ['2, k, 19', [0.13066, -1.18931, 1.0]], ['2, k, 20', [0.0615367, 0.315344, 1.0]], ['2, k, 21', [-0.313405, -0.139181, 1.0]], ['2, k, 22', [-0.342664, -0.0951755, 1.0]], ['2, k, 23', [0.387275, -0.182358, 1.0]], ['2, k, 24', [0.39969, -0.130523, 1.0]]]
[['2, k, 0', [0.0543476, -0.233928, 1.0]], ['2, k, 1', [0.0583782, 0.0821185, 1.0]], ['2, k, 2', [0.0614863, 0.3917, 1.0]], ['2, k, 3', [0.101232, 0.515962, 1.0]], ['2, k, 4', [-0.096994, 0.307421, 1.0]], ['2, k, 5', [-0.329426, 0.164793, 1.0]], ['2, k, 6', [-0.353807, -0.0263372, 1.0]], ['2, k, 7', [-0.33552, -0.107593, 1.0]], ['2, k, 8', [0.239922, 0.286063, 1.0]], ['2, k, 9', [0.420942, 0.145058, 1.0]], ['2, k, 10', [0.401921, -0.0900947, 1.0]], ['2, k, 11', [0.384303, -0.150937, 1.0]], ['2, k, 12', [-0.0216959, -0.227607, 1.0]], ['2, k, 13', [-0.0348186, -0.739287, 1.0]], ['2, k, 14', [-0.0353283, -1.13181, 1.0]], ['2, k, 15', [-0.0294647, -1.18652, 1.0]], ['2, k, 16', [0.129198, -0.234863, 1.0]], ['2, k, 17', [0.135987, -0.718257, 1.0]], ['2, k, 18', [0.133557, -1.13051, 1.0]], ['2, k, 19', [0.129898, -1.18257, 1.0]], ['2, k, 20', [0.060727, 0.315222, 1.0]], ['2, k, 21', [-0.307764, -0.158601, 1.0]], ['2, k, 22', [-0.368297, -0.107379, 1.0]], ['2, k, 23', [0.38231, -0.219192, 1.0]], ['2, k, 24', [0.367363, -0.202356, 1.0]]]
[['2, k, 0', [0.0546527, -0.234434, 1.0]], ['2, k, 1', [0.0587714, 0.0808061, 1.0]], ['2, k, 2', [0.0620494, 0.389194, 1.0]], ['2, k, 3', [0.100767, 0.515825, 1.0]], ['2, k, 4', [-0.0971505, 0.306057, 1.0]], ['2, k, 5', [-0.327494, 0.160238, 1.0]], ['2, k, 6', [-0.327199, -0.0976063, 1.0]], ['2, k, 7', [-0.307413, -0.153577, 1.0]], ['2, k, 8', [0.239916, 0.285985, 1.0]], ['2, k, 9', [0.422004, 0.146277, 1.0]], ['2, k, 10', [0.417208, -0.0892963, 1.0]], ['2, k, 11', [0.38906, -0.156913, 1.0]], ['2, k, 12', [-0.0214449, -0.228401, 1.0]], ['2, k, 13', [-0.0351263, -0.73898, 1.0]], ['2, k, 14', [-0.0371964, -1.13297, 1.0]], ['2, k, 15', [-0.0904541, -1.19043, 1.0]], ['2, k, 16', [0.1295, -0.235149, 1.0]], ['2, k, 17', [0.135903, -0.718335, 1.0]], ['2, k, 18', [0.134151, -1.1286, 1.0]], ['2, k, 19', [0.130096, -1.18072, 1.0]], ['2, k, 20', [0.0612595, 0.313059, 1.0]], ['2, k, 21', [-0.27719, -0.21283, 1.0]], ['2, k, 22', [-0.316375, -0.185864, 1.0]], ['2, k, 23', [0.378351, -0.222014, 1.0]], ['2, k, 24', [0.367688, -0.214667, 1.0]]]
[['2, k, 0', [0.0546231, -0.234384, 1.0]], ['2, k, 1', [0.058487, 0.0807118, 1.0]], ['2, k, 2', [0.061589, 0.388925, 1.0]], ['2, k, 3', [0.100813, 0.515723, 1.0]], ['2, k, 4', [-0.0971852, 0.305746, 1.0]], ['2, k, 5', [-0.326761, 0.163748, 1.0]], ['2, k, 6', [-0.30659, -0.0833881, 1.0]], ['2, k, 7', [-0.303071, -0.144203, 1.0]], ['2, k, 8', [0.239699, 0.285856, 1.0]], ['2, k, 9', [0.42241, 0.146977, 1.0]], ['2, k, 10', [0.391956, -0.124677, 1.0]], ['2, k, 11', [0.385293, -0.167663, 1.0]], ['2, k, 12', [-0.0215045, -0.228006, 1.0]], ['2, k, 13', [-0.0355232, -0.738581, 1.0]], ['2, k, 14', [-0.0332558, -1.13614, 1.0]], ['2, k, 15', [-0.0123215, -1.1875, 1.0]], ['2, k, 16', [0.129493, -0.235375, 1.0]], ['2, k, 17', [0.136139, -0.72232, 1.0]], ['2, k, 18', [0.132066, -1.12631, 1.0]], ['2, k, 19', [0.130116, -1.17911, 1.0]], ['2, k, 20', [0.0608517, 0.312839, 1.0]], ['2, k, 21', [-0.274944, -0.197942, 1.0]], ['2, k, 22', [-0.354533, -0.139133, 1.0]], ['2, k, 23', [0.366399, -0.234283, 1.0]], ['2, k, 24', [0.367113, -0.196198, 1.0]]]
[['2, k, 0', [0.0545911, -0.234928, 1.0]], ['2, k, 1', [0.0580283, 0.0802494, 1.0]], ['2, k, 2', [0.0607721, 0.38864, 1.0]], ['2, k, 3', [0.0999059, 0.51564, 1.0]], ['2, k, 4', [-0.0977997, 0.306068, 1.0]], ['2, k, 5', [-0.326293, 0.186222, 1.0]], ['2, k, 6', [-0.345096, -0.0248282, 1.0]], ['2, k, 7', [-0.331126, -0.104863, 1.0]], ['2, k, 8', [0.239398, 0.285858, 1.0]], ['2, k, 9', [0.418896, 0.160815, 1.0]], ['2, k, 10', [0.429147, -0.0443528, 1.0]], ['2, k, 11', [0.413767, -0.121899, 1.0]], ['2, k, 12', [-0.0214939, -0.228685, 1.0]], ['2, k, 13', [-0.036622, -0.741335, 1.0]], ['2, k, 14', [-0.0330405, -1.13774, 1.0]], ['2, k, 15', [-0.0446365, -1.19341, 1.0]], ['2, k, 16', [0.129411, -0.235737, 1.0]], ['2, k, 17', [0.136045, -0.72207, 1.0]], ['2, k, 18', [0.131076, -1.13603, 1.0]], ['2, k, 19', [0.131632, -1.18757, 1.0]], ['2, k, 20', [0.0601293, 0.312507, 1.0]], ['2, k, 21', [-0.293524, -0.162949, 1.0]], ['2, k, 22', [-0.374897, -0.11364, 1.0]], ['2, k, 23', [0.378529, -0.180978, 1.0]], ['2, k, 24', [0.459294, -0.115054, 1.0]]]
[['2, k, 0', [0.0549422, -0.234963, 1.0]], ['2, k, 1', [0.0584083, 0.0799304, 1.0]], ['2, k, 2', [0.0611961, 0.387922, 1.0]], ['2, k, 3', [0.0992275, 0.515417, 1.0]], ['2, k, 4', [-0.0978962, 0.305747, 1.0]], ['2, k, 5', [-0.326355, 0.186685, 1.0]], ['2, k, 6', [-0.322278, -0.0285679, 1.0]], ['2, k, 7', [-0.312658, -0.107253, 1.0]], ['2, k, 8', [0.239164, 0.2861, 1.0]], ['2, k, 9', [0.415679, 0.167511, 1.0]], ['2, k, 10', [0.430111, -0.0372257, 1.0]], ['2, k, 11', [0.402801, -0.116612, 1.0]], ['2, k, 12', [-0.0211913, -0.228648, 1.0]], ['2, k, 13', [-0.036734, -0.741071, 1.0]], ['2, k, 14', [-0.0330715, -1.13703, 1.0]], ['2, k, 15', [-0.0447392, -1.19333, 1.0]], ['2, k, 16', [0.129798, -0.235855, 1.0]], ['2, k, 17', [0.135983, -0.723075, 1.0]], ['2, k, 18', [0.130846, -1.13786, 1.0]], ['2, k, 19', [0.131773, -1.18903, 1.0]], ['2, k, 20', [0.0605481, 0.311899, 1.0]], ['2, k, 21', [-0.264448, -0.16381, 1.0]], ['2, k, 22', [-0.35779, -0.113661, 1.0]], ['2, k, 23', [0.365896, -0.173972, 1.0]], ['2, k, 24', [0.405344, -0.0776618, 1.0]]]
[['2, k, 0', [0.0550117, -0.235165, 1.0]], ['2, k, 1', [0.0584201, 0.079325, 1.0]], ['2, k, 2', [0.0612069, 0.386854, 1.0]], ['2, k, 3', [0.0992682, 0.51424, 1.0]], ['2, k, 4', [-0.0974608, 0.305455, 1.0]], ['2, k, 5', [-0.323588, 0.188567, 1.0]], ['2, k, 6', [-0.308766, -0.0275237, 1.0]], ['2, k, 7', [-0.287862, -0.105261, 1.0]], ['2, k, 8', [0.238179, 0.286765, 1.0]], ['2, k, 9', [0.412135, 0.173818, 1.0]], ['2, k, 10', [0.426956, -0.0362412, 1.0]], ['2, k, 11', [0.395828, -0.105669, 1.0]], ['2, k, 12', [-0.0212242, -0.228765, 1.0]], ['2, k, 13', [-0.0366871, -0.74131, 1.0]], ['2, k, 14', [-0.0332951, -1.13751, 1.0]], ['2, k, 15', [-0.0451251, -1.1943, 1.0]], ['2, k, 16', [0.129973, -0.236146, 1.0]], ['2, k, 17', [0.136128, -0.724431, 1.0]], ['2, k, 18', [0.132039, -1.14036, 1.0]], ['2, k, 19', [0.131604, -1.19073, 1.0]], ['2, k, 20', [0.060561, 0.310951, 1.0]], ['2, k, 21', [-0.237434, -0.155032, 1.0]], ['2, k, 22', [-0.334573, -0.110819, 1.0]], ['2, k, 23', [0.352185, -0.165339, 1.0]], ['2, k, 24', [0.422082, -0.119683, 1.0]]]
[['2, k, 0', [0.054985, -0.234679, 1.0]], ['2, k, 1', [0.0577597, 0.0794681, 1.0]], ['2, k, 2', [0.0600533, 0.386744, 1.0]], ['2, k, 3', [0.0993035, 0.51388, 1.0]], ['2, k, 4', [-0.0980462, 0.305228, 1.0]], ['2, k, 5', [-0.321636, 0.193381, 1.0]], ['2, k, 6', [-0.293862, -0.0224761, 1.0]], ['2, k, 7', [-0.268798, -0.0923964, 1.0]], ['2, k, 8', [0.236727, 0.289142, 1.0]], ['2, k, 9', [0.409974, 0.175656, 1.0]], ['2, k, 10', [0.419538, -0.0393351, 1.0]], ['2, k, 11', [0.378149, -0.095042, 1.0]], ['2, k, 12', [-0.0213898, -0.228685, 1.0]], ['2, k, 13', [-0.0368563, -0.740818, 1.0]], ['2, k, 14', [-0.0337138, -1.13667, 1.0]], ['2, k, 15', [-0.0449237, -1.19279, 1.0]], ['2, k, 16', [0.130099, -0.235227, 1.0]], ['2, k, 17', [0.136041, -0.722297, 1.0]], ['2, k, 18', [0.134685, -1.13504, 1.0]], ['2, k, 19', [0.131036, -1.18749, 1.0]], ['2, k, 20', [0.0595295, 0.310899, 1.0]], ['2, k, 21', [-0.210354, -0.1386, 1.0]], ['2, k, 22', [-0.313797, -0.0945571, 1.0]], ['2, k, 23', [0.348862, -0.141594, 1.0]], ['2, k, 24', [0.383612, -0.124844, 1.0]]]
[['2, k, 0', [0.0552326, -0.234848, 1.0]], ['2, k, 1', [0.0577864, 0.0792082, 1.0]], ['2, k, 2', [0.0596791, 0.386428, 1.0]], ['2, k, 3', [0.0998565, 0.513604, 1.0]], ['2, k, 4', [-0.0982687, 0.304746, 1.0]], ['2, k, 5', [-0.310959, 0.202598, 1.0]], ['2, k, 6', [-0.307089, -0.011912, 1.0]], ['2, k, 7', [-0.264646, -0.0729301, 1.0]], ['2, k, 8', [0.235842, 0.291581, 1.0]], ['2, k, 9', [0.406781, 0.178442, 1.0]], ['2, k, 10', [0.405175, -0.0390744, 1.0]], ['2, k, 11', [0.355797, -0.0872377, 1.0]], ['2, k, 12', [-0.0212495, -0.228852, 1.0]], ['2, k, 13', [-0.0372425, -0.740702, 1.0]], ['2, k, 14', [-0.0339556, -1.13681, 1.0]], ['2, k, 15', [-0.0335229, -1.19242, 1.0]], ['2, k, 16', [0.130449, -0.235404, 1.0]], ['2, k, 17', [0.134959, -0.718741, 1.0]], ['2, k, 18', [0.133176, -1.12333, 1.0]], ['2, k, 19', [0.129303, -1.17729, 1.0]], ['2, k, 20', [0.0592738, 0.310593, 1.0]], ['2, k, 21', [-0.231925, -0.122868, 1.0]], ['2, k, 22', [-0.304795, -0.100211, 1.0]], ['2, k, 23', [0.327432, -0.118908, 1.0]], ['2, k, 24', [0.390689, -0.0892404, 1.0]]]
[['2, k, 0', [0.0549141, -0.234738, 1.0]], ['2, k, 1', [0.0575782, 0.0789828, 1.0]], ['2, k, 2', [0.0597902, 0.385693, 1.0]], ['2, k, 3', [0.09868, 0.513121, 1.0]], ['2, k, 4', [-0.0981472, 0.304975, 1.0]], ['2, k, 5', [-0.310019, 0.215388, 1.0]], ['2, k, 6', [-0.248499, -0.0553006, 1.0]], ['2, k, 7', [-0.223887, -0.0733216, 1.0]], ['2, k, 8', [0.232624, 0.29705, 1.0]], ['2, k, 9', [0.395494, 0.183758, 1.0]], ['2, k, 10', [0.377656, -0.0352909, 1.0]], ['2, k, 11', [0.352682, -0.0545952, 1.0]], ['2, k, 12', [-0.0214883, -0.228815, 1.0]], ['2, k, 13', [-0.0375943, -0.742816, 1.0]], ['2, k, 14', [-0.0264796, -1.14276, 1.0]], ['2, k, 15', [-0.0985107, -1.19727, 1.0]], ['2, k, 16', [0.130097, -0.235175, 1.0]], ['2, k, 17', [0.135177, -0.721636, 1.0]], ['2, k, 18', [0.138176, -1.13547, 1.0]], ['2, k, 19', [0.129326, -1.18579, 1.0]], ['2, k, 20', [0.0592873, 0.310001, 1.0]], ['2, k, 21', [-0.185613, -0.105719, 1.0]], ['2, k, 22', [-0.275236, -0.0708411, 1.0]], ['2, k, 23', [0.31708, -0.109158, 1.0]], ['2, k, 24', [0.368933, -0.0672809, 1.0]]]
[['2, k, 0', [0.0551069, -0.23475, 1.0]], ['2, k, 1', [0.0575786, 0.0790055, 1.0]], ['2, k, 2', [0.0594964, 0.385813, 1.0]], ['2, k, 3', [0.0982328, 0.512871, 1.0]], ['2, k, 4', [-0.098508, 0.304651, 1.0]], ['2, k, 5', [-0.310481, 0.2157, 1.0]], ['2, k, 6', [-0.265829, 0.0030046, 1.0]], ['2, k, 7', [-0.225695, -0.0504759, 1.0]], ['2, k, 8', [0.232911, 0.297603, 1.0]], ['2, k, 9', [0.390869, 0.187016, 1.0]], ['2, k, 10', [0.360302, -0.0317238, 1.0]], ['2, k, 11', [0.335678, -0.0464656, 1.0]], ['2, k, 12', [-0.0213558, -0.228896, 1.0]], ['2, k, 13', [-0.0375371, -0.741555, 1.0]], ['2, k, 14', [-0.0310919, -1.13051, 1.0]], ['2, k, 15', [-0.0220032, -1.18848, 1.0]], ['2, k, 16', [0.130344, -0.235088, 1.0]], ['2, k, 17', [0.135037, -0.722296, 1.0]], ['2, k, 18', [0.139177, -1.14086, 1.0]], ['2, k, 19', [0.12821, -1.19136, 1.0]], ['2, k, 20', [0.0590787, 0.310091, 1.0]], ['2, k, 21', [-0.209955, -0.0896014, 1.0]], ['2, k, 22', [-0.22677, -0.0870721, 1.0]], ['2, k, 23', [0.306892, -0.0963977, 1.0]], ['2, k, 24', [0.356503, -0.0677841, 1.0]]]
[['2, k, 0', [0.0551214, -0.23475, 1.0]], ['2, k, 1', [0.0574853, 0.0788873, 1.0]], ['2, k, 2', [0.0591821, 0.385504, 1.0]], ['2, k, 3', [0.0968209, 0.511195, 1.0]], ['2, k, 4', [-0.0987122, 0.304215, 1.0]], ['2, k, 5', [-0.305206, 0.215868, 1.0]], ['2, k, 6', [-0.228516, 0.00350428, 1.0]], ['2, k, 7', [-0.21057, -0.0409023, 1.0]], ['2, k, 8', [0.231931, 0.299645, 1.0]], ['2, k, 9', [0.387298, 0.187783, 1.0]], ['2, k, 10', [0.31851, -0.023073, 1.0]], ['2, k, 11', [0.300076, -0.053761, 1.0]], ['2, k, 12', [-0.0213626, -0.228905, 1.0]], ['2, k, 13', [-0.0376006, -0.741374, 1.0]], ['2, k, 14', [-0.032435, -1.13134, 1.0]], ['2, k, 15', [-0.0348671, -1.18848, 1.0]], ['2, k, 16', [0.130424, -0.235063, 1.0]], ['2, k, 17', [0.135119, -0.723288, 1.0]], ['2, k, 18', [0.139211, -1.14096, 1.0]], ['2, k, 19', [0.127334, -1.18981, 1.0]], ['2, k, 20', [0.0588269, 0.309833, 1.0]], ['2, k, 21', [-0.173231, -0.0820006, 1.0]], ['2, k, 22', [-0.227117, -0.0770931, 1.0]], ['2, k, 23', [0.272328, -0.0853508, 1.0]], ['2, k, 24', [0.309757, -0.0872401, 1.0]]]
[['2, k, 0', [0.055129, -0.234859, 1.0]], ['2, k, 1', [0.0576302, 0.0785225, 1.0]], ['2, k, 2', [0.0596206, 0.384885, 1.0]], ['2, k, 3', [0.0965568, 0.510755, 1.0]], ['2, k, 4', [-0.098838, 0.303946, 1.0]], ['2, k, 5', [-0.303949, 0.216186, 1.0]], ['2, k, 6', [-0.179769, -0.0318161, 1.0]], ['2, k, 7', [-0.151141, -0.0594147, 1.0]], ['2, k, 8', [0.232038, 0.299494, 1.0]], ['2, k, 9', [0.381318, 0.188522, 1.0]], ['2, k, 10', [0.314694, -0.024074, 1.0]], ['2, k, 11', [0.279134, -0.0505952, 1.0]], ['2, k, 12', [-0.0213875, -0.229133, 1.0]], ['2, k, 13', [-0.0376376, -0.74077, 1.0]], ['2, k, 14', [-0.0345103, -1.12857, 1.0]], ['2, k, 15', [-0.0337008, -1.18922, 1.0]], ['2, k, 16', [0.13046, -0.235083, 1.0]], ['2, k, 17', [0.134965, -0.720337, 1.0]], ['2, k, 18', [0.133073, -1.12627, 1.0]], ['2, k, 19', [0.126199, -1.17905, 1.0]], ['2, k, 20', [0.05918, 0.309276, 1.0]], ['2, k, 21', [-0.134978, -0.172747, 1.0]], ['2, k, 22', [-0.134419, -0.172031, 1.0]], ['2, k, 23', [0.242863, -0.0772388, 1.0]], ['2, k, 24', [0.28376, -0.0533523, 1.0]]]
[['2, k, 0', [0.0552343, -0.234729, 1.0]], ['2, k, 1', [0.0573186, 0.0786857, 1.0]], ['2, k, 2', [0.0584877, 0.385191, 1.0]], ['2, k, 3', [0.0962769, 0.510142, 1.0]], ['2, k, 4', [-0.0988867, 0.30398, 1.0]], ['2, k, 5', [-0.303342, 0.218656, 1.0]], ['2, k, 6', [-0.178799, -0.0282662, 1.0]], ['2, k, 7', [-0.14653, -0.0451854, 1.0]], ['2, k, 8', [0.231157, 0.300375, 1.0]], ['2, k, 9', [0.375859, 0.189232, 1.0]], ['2, k, 10', [0.307624, -0.0242604, 1.0]], ['2, k, 11', [0.27964, -0.044229, 1.0]], ['2, k, 12', [-0.0213703, -0.229093, 1.0]], ['2, k, 13', [-0.0376449, -0.740825, 1.0]], ['2, k, 14', [-0.0352806, -1.13574, 1.0]], ['2, k, 15', [-0.0334275, -1.18908, 1.0]], ['2, k, 16', [0.130702, -0.23486, 1.0]], ['2, k, 17', [0.134229, -0.713413, 1.0]], ['2, k, 18', [0.136904, -1.13454, 1.0]], ['2, k, 19', [0.124968, -1.1857, 1.0]], ['2, k, 20', [0.0583056, 0.309536, 1.0]], ['2, k, 21', [-0.123596, -0.05282, 1.0]], ['2, k, 22', [-0.157593, -0.0479407, 1.0]], ['2, k, 23', [0.24233, -0.0687614, 1.0]], ['2, k, 24', [0.286864, -0.0746036, 1.0]]]
