[['2, k, 0', [13.44292, 81.17391, 1.0]], ['2, k, 1', [9.748088778925082, 110.79368881905356, 1.0]], ['2, k, 2', [6.788075835502098, 133.39093412197627, 1.0]], ['2, k, 3', [5.920968972501529, 139.87102896265841, 1.0]], ['2, k, 4', [21.62903094688695, 128.94884556622318, 1.0]], ['2, k, 5', [23.24971352368979, 99.26311065668241, 1.0]], ['2, k, 6', [24.653236805269398, 77.96231416569304, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.289959693747721, 126.48789202829863, 1.0]], ['2, k, 9', [-15.94985314241164, 105.80351624077781, 1.0]], ['2, k, 10', [-20.782474693058994, 84.48918097084885, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.6959796669457, 81.09815766393459, 1.0]], ['2, k, 13', [12.5248681841131, 45.38076477256051, 1.0]], ['2, k, 14', [6.635730589013866, 10.61611372343338, 1.0]], ['2, k, 15', [13.496805664437087, 7.698482170708676, 1.0]], ['2, k, 16', [8.764659365038142, 81.69589831818602, 1.0]], ['2, k, 17', [1.367813114145422, 48.34223044113562, 1.0]], ['2, k, 18', [-4.217448476427054, 11.048096965977791, 1.0]], ['2, k, 19', [2.947263801240771, 7.874075994157634, 1.0]], ['2, k, 20', [6.788075835502098, 133.39093412197627, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.479546000000003, 80.14336399999999, 1.0]], ['2, k, 1', [9.259757559055036, 110.46206408810079, 1.0]], ['2, k, 2', [6.155467656946074, 133.35771290871, 1.0]], ['2, k, 3', [5.281926364364816, 139.87160643838502, 1.0]], ['2, k, 4', [21.074243175514642, 128.96641312392737, 1.0]], ['2, k, 5', [23.55534482405803, 99.36913364862471, 1.0]], ['2, k, 6', [24.533758448400967, 77.96540426116957, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.66976953720143, 126.3558404484693, 1.0]], ['2, k, 9', [-16.245462116368543, 105.84072680322768, 1.0]], ['2, k, 10', [-20.712568009471212, 83.51083899407894, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.9013531572719, 80.20893333313268, 1.0]], ['2, k, 13', [11.37159596998509, 45.42456198678692, 1.0]], ['2, k, 14', [4.13956569839494, 10.554774116700138, 1.0]], ['2, k, 15', [10.280979073192455, 7.378915266942397, 1.0]], ['2, k, 16', [8.948099293491856, 80.1089936621756, 1.0]], ['2, k, 17', [1.2290047183773485, 48.48576715903332, 1.0]], ['2, k, 18', [-4.921841135948505, 11.021354830350596, 1.0]], ['2, k, 19', [1.6128881497178371, 6.471591780701827, 1.0]], ['2, k, 20', [6.155467656946074, 133.35771290871, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.658902000000001, 80.14799400000001, 1.0]], ['2, k, 1', [9.446886618980521, 110.46871356031926, 1.0]], ['2, k, 2', [6.339586323309713, 133.3721299449162, 1.0]], ['2, k, 3', [5.469282956813264, 139.8867230206845, 1.0]], ['2, k, 4', [21.251519312083754, 128.97390972188333, 1.0]], ['2, k, 5', [23.74459274943497, 99.38112053583096, 1.0]], ['2, k, 6', [24.69484126442941, 77.9735040390504, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.480961436579717, 126.37496973752108, 1.0]], ['2, k, 9', [-16.073037704487703, 105.90914109911321, 1.0]], ['2, k, 10', [-20.5333570647103, 83.59240623900544, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.102220440668702, 80.23893513529032, 1.0]], ['2, k, 13', [11.499983141208386, 45.42304997324095, 1.0]], ['2, k, 14', [4.215480385444233, 10.54903574828473, 1.0]], ['2, k, 15', [10.361480875362734, 7.3983557133417115, 1.0]], ['2, k, 16', [9.09168295599828, 80.09339780421567, 1.0]], ['2, k, 17', [1.335507842277873, 48.48620689834577, 1.0]], ['2, k, 18', [-4.836458597817922, 11.121147414331936, 1.0]], ['2, k, 19', [2.1531151623507574, 6.2517538398024515, 1.0]], ['2, k, 20', [6.339586323309713, 133.3721299449162, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.790476000000002, 80.15214399999999, 1.0]], ['2, k, 1', [9.596801527583999, 110.46916627287754, 1.0]], ['2, k, 2', [6.493184257788897, 133.37886914502687, 1.0]], ['2, k, 3', [5.62897412471556, 139.89447063450422, 1.0]], ['2, k, 4', [21.3981477879112, 128.97213529039723, 1.0]], ['2, k, 5', [23.897670108166043, 99.38300739522583, 1.0]], ['2, k, 6', [24.820793852313738, 77.97481244408708, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.317771235498639, 126.39283037679579, 1.0]], ['2, k, 9', [-15.926596565007603, 105.96867386495671, 1.0]], ['2, k, 10', [-20.37952744349059, 83.63642382686297, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.263428750953906, 80.26900077923099, 1.0]], ['2, k, 13', [11.602834597331391, 45.409011612321095, 1.0]], ['2, k, 14', [4.282852804227179, 10.554227159783963, 1.0]], ['2, k, 15', [10.469922170028136, 7.044879906355109, 1.0]], ['2, k, 16', [9.180593886712636, 80.07650632637602, 1.0]], ['2, k, 17', [1.4240198539764517, 48.48679872538789, 1.0]], ['2, k, 18', [-4.77737088323884, 11.053321822486822, 1.0]], ['2, k, 19', [2.576618131227976, 5.926142841866863, 1.0]], ['2, k, 20', [6.493184257788897, 133.37886914502687, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.675998000000002, 80.170292, 1.0]], ['2, k, 1', [9.53593145631466, 110.45765182549307, 1.0]], ['2, k, 2', [6.4492726545418995, 133.3669356833612, 1.0]], ['2, k, 3', [5.594778479903752, 139.8837124990008, 1.0]], ['2, k, 4', [21.35058062778036, 128.9513477454477, 1.0]], ['2, k, 5', [23.862330387546027, 99.36358404585175, 1.0]], ['2, k, 6', [24.755969672760525, 77.9582552614988, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.353646516767602, 126.39419119563931, 1.0]], ['2, k, 9', [-15.974703648734103, 106.0012889730955, 1.0]], ['2, k, 10', [-20.425593078801622, 83.7461110953366, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.118204738576733, 80.27805275793429, 1.0]], ['2, k, 13', [11.467139809729236, 45.431556343106614, 1.0]], ['2, k, 14', [4.145995740005125, 10.598484609555442, 1.0]], ['2, k, 15', [10.300749777583588, 6.658717695628132, 1.0]], ['2, k, 16', [9.007103316068509, 80.08796503133347, 1.0]], ['2, k, 17', [1.2820319454592823, 48.496285066957704, 1.0]], ['2, k, 18', [-4.945178512259752, 10.938904251658656, 1.0]], ['2, k, 19', [2.4067772083758427, 5.7772753106893715, 1.0]], ['2, k, 20', [6.4492726545418995, 133.3669356833612, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.749001999999999, 80.207018, 1.0]], ['2, k, 1', [9.655389730442614, 110.4644455640013, 1.0]], ['2, k, 2', [6.586591596879238, 133.37394531374667, 1.0]], ['2, k, 3', [5.742131325024096, 139.89126821982967, 1.0]], ['2, k, 4', [21.481252865298828, 128.9484203550401, 1.0]], ['2, k, 5', [23.999724665883626, 99.35931066381698, 1.0]], ['2, k, 6', [24.86937903075459, 77.95936697128883, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.216526104976002, 126.41309702554993, 1.0]], ['2, k, 9', [-15.856525642816532, 106.04751797878406, 1.0]], ['2, k, 10', [-20.328744698044748, 83.86777753218693, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.166996721105896, 80.29732368176653, 1.0]], ['2, k, 13', [11.51527268296719, 45.42322074983892, 1.0]], ['2, k, 14', [4.200026396940658, 10.611674112396457, 1.0]], ['2, k, 15', [10.341765824962053, 6.653525038394678, 1.0]], ['2, k, 16', [9.04006461474853, 80.13452612600007, 1.0]], ['2, k, 17', [1.3220724698322677, 48.482336568847515, 1.0]], ['2, k, 18', [-4.911609116815009, 10.90731386236611, 1.0]], ['2, k, 19', [2.402926961221673, 6.103678576855821, 1.0]], ['2, k, 20', [6.586591596879238, 133.37394531374667, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.936002000000002, 80.259818, 1.0]], ['2, k, 1', [9.877817531745688, 110.4873441931724, 1.0]], ['2, k, 2', [6.828374319884674, 133.39446434738485, 1.0]], ['2, k, 3', [5.993011752062888, 139.9115488510783, 1.0]], ['2, k, 4', [21.714045351393114, 128.95668973470265, 1.0]], ['2, k, 5', [24.223267636818207, 99.36463628159625, 1.0]], ['2, k, 6', [25.08073407012681, 77.97125966083914, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.978577486843742, 126.44953789412462, 1.0]], ['2, k, 9', [-15.62307732975094, 106.10454035214389, 1.0]], ['2, k, 10', [-20.109336756694685, 84.06442550108989, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.399548028591656, 80.34599002873463, 1.0]], ['2, k, 13', [11.674242995901839, 45.3269763948402, 1.0]], ['2, k, 14', [4.352625680043268, 10.591826434494891, 1.0]], ['2, k, 15', [10.204395243027193, 6.8050959480993525, 1.0]], ['2, k, 16', [9.199153841287494, 80.1993046889666, 1.0]], ['2, k, 17', [1.4647395044340064, 48.478376358521075, 1.0]], ['2, k, 18', [-4.7858082787938345, 10.87705464010476, 1.0]], ['2, k, 19', [2.436353455731286, 6.507681164431161, 1.0]], ['2, k, 20', [6.828374319884674, 133.39446434738485, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.839911999999998, 80.28655, 1.0]], ['2, k, 1', [9.81540649044387, 110.47981310322697, 1.0]], ['2, k, 2', [6.788496152019037, 133.3806695647873, 1.0]], ['2, k, 3', [5.96310226942392, 139.89691331646526, 1.0]], ['2, k, 4', [21.676227231629547, 128.9643800712818, 1.0]], ['2, k, 5', [24.123419883321674, 99.36534102651447, 1.0]], ['2, k, 6', [24.965679674870795, 77.97891109388499, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.02581113050195, 126.45693023052752, 1.0]], ['2, k, 9', [-15.6829835924421, 106.11571800709581, 1.0]], ['2, k, 10', [-20.221440527329484, 84.24498729219023, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.270967956818893, 80.38244786083406, 1.0]], ['2, k, 13', [11.479537776102786, 45.32509636505608, 1.0]], ['2, k, 14', [4.1512409145378655, 10.669739851631057, 1.0]], ['2, k, 15', [9.990809507014793, 6.86936797411262, 1.0]], ['2, k, 16', [9.077930286658082, 80.2225249227943, 1.0]], ['2, k, 17', [1.3264406834784506, 48.47582948204497, 1.0]], ['2, k, 18', [-4.933520721882939, 10.917536353305422, 1.0]], ['2, k, 19', [2.274575130223395, 6.573895193695466, 1.0]], ['2, k, 20', [6.788496152019037, 133.3806695647873, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.04707, 80.32478, 1.0]], ['2, k, 1', [10.058755480087171, 110.50425250823722, 1.0]], ['2, k, 2', [7.061151022043752, 133.40428867455836, 1.0]], ['2, k, 3', [6.247648406140836, 139.91918438658098, 1.0]], ['2, k, 4', [21.947425334076392, 129.02453663366185, 1.0]], ['2, k, 5', [24.302636363944067, 99.41750951485376, 1.0]], ['2, k, 6', [25.135069530682554, 78.03634945472226, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.771016714558963, 126.5003216080698, 1.0]], ['2, k, 9', [-15.44996389006811, 106.16427794929336, 1.0]], ['2, k, 10', [-20.080451088877506, 84.4805148905753, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.496944292829795, 80.42744462916338, 1.0]], ['2, k, 13', [11.638685159392814, 45.28795276815808, 1.0]], ['2, k, 14', [4.302532159702092, 10.677106180827167, 1.0]], ['2, k, 15', [10.12662804538671, 6.863784517404745, 1.0]], ['2, k, 16', [9.239633097666644, 80.27669543416904, 1.0]], ['2, k, 17', [1.4566131317457218, 48.45476587331747, 1.0]], ['2, k, 18', [-4.806750185966441, 10.985432947741408, 1.0]], ['2, k, 19', [2.387402220491314, 6.633477216999315, 1.0]], ['2, k, 20', [7.061151022043752, 133.40428867455836, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.384832, 80.36895999999999, 1.0]], ['2, k, 1', [10.447483768185002, 110.5452114860359, 1.0]], ['2, k, 2', [7.4864550778604935, 133.44458713258908, 1.0]], ['2, k, 3', [6.688232300730724, 139.95810808621292, 1.0]], ['2, k, 4', [22.369846020902223, 129.131704305965, 1.0]], ['2, k, 5', [24.603365121016854, 99.51549022761219, 1.0]], ['2, k, 6', [25.42364896377498, 78.1367160806151, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.366860708906286, 126.56772055325217, 1.0]], ['2, k, 9', [-15.066959064975372, 106.23963968047858, 1.0]], ['2, k, 10', [-19.810412469079846, 84.6231373211503, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.881613743549273, 80.49310709103338, 1.0]], ['2, k, 13', [11.951066399655513, 45.223070439429925, 1.0]], ['2, k, 14', [4.6061795762168, 10.659792018429677, 1.0]], ['2, k, 15', [10.369774262137273, 6.86006332336952, 1.0]], ['2, k, 16', [9.522999644480377, 80.32954483009316, 1.0]], ['2, k, 17', [1.711577316713484, 48.44227373394838, 1.0]], ['2, k, 18', [-4.570264897133311, 10.962575215160179, 1.0]], ['2, k, 19', [2.6060189853439626, 6.5838181498852, 1.0]], ['2, k, 20', [7.4864550778604935, 133.44458713258908, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.345672000000002, 80.405862, 1.0]], ['2, k, 1', [10.469667776190207, 110.54987655147534, 1.0]], ['2, k, 2', [7.550059423138876, 133.44330883152423, 1.0]], ['2, k, 3', [6.768784629041126, 139.95571122062336, 1.0]], ['2, k, 4', [22.43632336572093, 129.19867769865883, 1.0]], ['2, k, 5', [24.537247660368372, 99.57215584090977, 1.0]], ['2, k, 6', [25.34270087340447, 78.19158240112041, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.3291062416552935, 126.60974713923493, 1.0]], ['2, k, 9', [-15.038801750172485, 106.28731347796838, 1.0]], ['2, k, 10', [-19.893960047995037, 84.77340332174502, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.823782182754687, 80.54409183575089, 1.0]], ['2, k, 13', [11.862161240938864, 45.27019069443632, 1.0]], ['2, k, 14', [4.524735671025464, 10.734536361574698, 1.0]], ['2, k, 15', [10.283864922173883, 6.9079589275299735, 1.0]], ['2, k, 16', [9.445442271503985, 80.3589857177045, 1.0]], ['2, k, 17', [1.6210113911305521, 48.458034554074835, 1.0]], ['2, k, 18', [-4.677394112385311, 10.945124622969793, 1.0]], ['2, k, 19', [2.4939370957915665, 6.983240637263249, 1.0]], ['2, k, 20', [7.550059423138876, 133.44330883152423, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.194939999999999, 80.442014, 1.0]], ['2, k, 1', [10.40790299763773, 110.5546292969542, 1.0]], ['2, k, 2', [7.541125232381612, 133.4402711434032, 1.0]], ['2, k, 3', [6.780564936571134, 139.95327571250402, 1.0]], ['2, k, 4', [22.431129727107617, 129.26822058355026, 1.0]], ['2, k, 5', [24.390094214985393, 99.62886714924815, 1.0]], ['2, k, 6', [25.187168325285178, 78.24920285888909, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.368578915020702, 126.65682543345181, 1.0]], ['2, k, 9', [-15.09956024291281, 106.34836916026154, 1.0]], ['2, k, 10', [-20.10225177618113, 84.80743299320666, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.634495051144988, 80.58057906572661, 1.0]], ['2, k, 13', [11.690221668021369, 45.39033073094026, 1.0]], ['2, k, 14', [4.3651680108759345, 10.843797698568302, 1.0]], ['2, k, 15', [10.397507843265792, 6.799576466027983, 1.0]], ['2, k, 16', [9.280198200436853, 80.39154271480113, 1.0]], ['2, k, 17', [1.4561890990436002, 48.484270544838154, 1.0]], ['2, k, 18', [-4.839436045827594, 11.0739048192696, 1.0]], ['2, k, 19', [2.35711275886697, 7.129040033609922, 1.0]], ['2, k, 20', [7.541125232381612, 133.4402711434032, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.198732000000001, 80.51192800000001, 1.0]], ['2, k, 1', [10.515936791740462, 110.58402984352445, 1.0]], ['2, k, 2', [7.712280252356747, 133.4579665803218, 1.0]], ['2, k, 3', [6.976205630118122, 139.96742959168597, 1.0]], ['2, k, 4', [22.60933182152109, 129.35933624263512, 1.0]], ['2, k, 5', [24.40565896406172, 99.70674113340685, 1.0]], ['2, k, 6', [25.211523440662152, 78.3260235627561, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.22671063872394, 126.72943170259809, 1.0]], ['2, k, 9', [-14.973188028148204, 106.44336286563075, 1.0]], ['2, k, 10', [-20.124159203402385, 84.87083315430525, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.672573437758818, 80.63469497420746, 1.0]], ['2, k, 13', [11.722364150793538, 45.44276155810209, 1.0]], ['2, k, 14', [4.399342082588614, 10.856716178621667, 1.0]], ['2, k, 15', [10.165322897371148, 6.952288866038036, 1.0]], ['2, k, 16', [9.270171950732925, 80.47471591514402, 1.0]], ['2, k, 17', [1.4482260421907363, 48.53580700906028, 1.0]], ['2, k, 18', [-4.854530919616945, 11.156825301938454, 1.0]], ['2, k, 19', [2.374780033417948, 7.227438093214737, 1.0]], ['2, k, 20', [7.712280252356747, 133.4579665803218, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.930712, 80.584846, 1.0]], ['2, k, 1', [10.391448140542812, 110.5966032866044, 1.0]], ['2, k, 2', [7.665053945695451, 133.45325912014792, 1.0]], ['2, k, 3', [6.954808355081951, 139.95734825192798, 1.0]], ['2, k, 4', [22.575602887406937, 129.43060991791043, 1.0]], ['2, k, 5', [24.19342636173681, 99.76564570610367, 1.0]], ['2, k, 6', [25.022803496383236, 78.38663372241007, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.312886524973563, 126.78233110440162, 1.0]], ['2, k, 9', [-15.066071695363618, 106.52913134932484, 1.0]], ['2, k, 10', [-20.36382925303447, 84.97734398126849, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.375913674320557, 80.67943817052662, 1.0]], ['2, k, 13', [11.512990674880637, 45.497578999621375, 1.0]], ['2, k, 14', [4.24625670364842, 10.892534351260785, 1.0]], ['2, k, 15', [9.685875099159606, 7.164004729106509, 1.0]], ['2, k, 16', [9.007529025367926, 80.55489480891772, 1.0]], ['2, k, 17', [1.2390469071919457, 48.59429355034236, 1.0]], ['2, k, 18', [-5.054257770118284, 11.267120925277261, 1.0]], ['2, k, 19', [2.151338000778014, 7.328446561156618, 1.0]], ['2, k, 20', [7.665053945695451, 133.45325912014792, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.575462000000002, 80.636582, 1.0]], ['2, k, 1', [10.17524086082133, 110.59604788907858, 1.0]], ['2, k, 2', [7.530726772673567, 133.43592701038295, 1.0]], ['2, k, 3', [6.846871018999677, 139.933224168577, 1.0]], ['2, k, 4', [22.462607486059294, 129.49659991963162, 1.0]], ['2, k, 5', [23.886472978947612, 99.82053004171073, 1.0]], ['2, k, 6', [24.741241383578082, 78.4448013108133, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.4978803031501435, 126.81949541893636, 1.0]], ['2, k, 9', [-15.267871241374763, 106.61743867098838, 1.0]], ['2, k, 10', [-20.73081564310126, 85.09057615172179, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.98272173263917, 80.6939821003851, 1.0]], ['2, k, 13', [11.21144792817224, 45.560890854659604, 1.0]], ['2, k, 14', [3.997633191493394, 10.947460418673018, 1.0]], ['2, k, 15', [9.4554082493407, 7.161264676596394, 1.0]], ['2, k, 16', [8.66606958328313, 80.62333002962504, 1.0]], ['2, k, 17', [0.943236405980711, 48.65410682646032, 1.0]], ['2, k, 18', [-5.345405334511388, 11.404656533372865, 1.0]], ['2, k, 19', [1.8358624316872554, 7.448280275646949, 1.0]], ['2, k, 20', [7.530726772673567, 133.43592701038295, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.495414, 80.70812800000002, 1.0]], ['2, k, 1', [10.221005919867055, 110.62704331531103, 1.0]], ['2, k, 2', [7.661776050807596, 133.44065431592128, 1.0]], ['2, k, 3', [7.0054438475448935, 139.92839385888456, 1.0]], ['2, k, 4', [22.607529052560718, 129.58682311996844, 1.0]], ['2, k, 5', [23.840830086758363, 99.9031928834977, 1.0]], ['2, k, 6', [24.729662980918697, 78.53553040139057, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.439883941238057, 126.87622609110525, 1.0]], ['2, k, 9', [-15.270858422622076, 106.66944570018046, 1.0]], ['2, k, 10', [-20.855535462551863, 85.26999211849302, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.95312074965203, 80.73080452283905, 1.0]], ['2, k, 13', [11.194053660718849, 45.538778673488764, 1.0]], ['2, k, 14', [3.9954452434657286, 10.931543722044836, 1.0]], ['2, k, 15', [9.428773777271292, 7.117275381500324, 1.0]], ['2, k, 16', [8.568413008158405, 80.72730394848041, 1.0]], ['2, k, 17', [0.8694231638183139, 48.70504835664656, 1.0]], ['2, k, 18', [-5.433733595524995, 11.565726607602102, 1.0]], ['2, k, 19', [1.7213965218589102, 7.590061994845223, 1.0]], ['2, k, 20', [7.661776050807596, 133.44065431592128, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.506906, 80.813556, 1.0]], ['2, k, 1', [10.376944923229281, 110.67567933767235, 1.0]], ['2, k, 2', [7.912051843112526, 133.45522856691474, 1.0]], ['2, k, 3', [7.284775625927151, 139.92903636332073, 1.0]], ['2, k, 4', [23.00746187331895, 129.57082422267422, 1.0]], ['2, k, 5', [24.120099437706905, 99.87549271367911, 1.0]], ['2, k, 6', [25.07998130273207, 78.52310176986029, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.272415142424464, 126.94178004074938, 1.0]], ['2, k, 9', [-15.205817964980199, 106.65064265052003, 1.0]], ['2, k, 10', [-20.884870676060284, 85.42331873455379, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.017930042752123, 80.7943535031606, 1.0]], ['2, k, 13', [11.294018615585001, 45.50845467020842, 1.0]], ['2, k, 14', [4.129038909191749, 10.894674769134, 1.0]], ['2, k, 15', [9.500547074239094, 7.058429349040297, 1.0]], ['2, k, 16', [8.536990518492582, 80.87366759397672, 1.0]], ['2, k, 17', [0.8697764473527743, 48.739028521032566, 1.0]], ['2, k, 18', [-5.444311661590343, 11.581315420477388, 1.0]], ['2, k, 19', [1.6567950081956804, 7.586160478083315, 1.0]], ['2, k, 20', [7.912051843112526, 133.45522856691474, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
