[['2, k, 0', [-0.2727521, 0.04369504, 1.0]], ['2, k, 1', [-0.2792259, 0.3582135, 1.0]], ['2, k, 2', [-0.2848961, 0.660877, 1.0]], ['2, k, 3', [-0.2781826, 0.8111799, 1.0]], ['2, k, 4', [-0.4365796, 0.5348976, 1.0]], ['2, k, 5', [-0.493262, 0.3125759, 1.0]], ['2, k, 6', [-0.4444264, 0.1352115, 1.0]], ['2, k, 7', [-0.4171568, 0.09732684, 1.0]], ['2, k, 8', [-0.1108765, 0.5301773, 1.0]], ['2, k, 9', [-0.06342214, 0.2710129, 1.0]], ['2, k, 10', [-0.05038681, 0.0420371, 1.0]], ['2, k, 11', [-0.06575212, -0.01181067, 1.0]], ['2, k, 12', [-0.3442101, 0.04126853, 1.0]], ['2, k, 13', [-0.3812554, -0.290781, 1.0]], ['2, k, 14', [-0.4022169, -0.6532654, 1.0]], ['2, k, 15', [-0.3986373, -0.7205144, 1.0]], ['2, k, 16', [-0.1922283, 0.04455241, 1.0]], ['2, k, 17', [-0.1648296, -0.2948186, 1.0]], ['2, k, 18', [-0.1694717, -0.6353241, 1.0]], ['2, k, 19', [-0.1472176, -0.7237246, 1.0]], ['2, k, 20', [-0.2836417, 0.5868341, 1.0]], ['2, k, 21', [-0.3979792, 0.06236774, 1.0]], ['2, k, 22', [-0.4432315, 0.07850386, 1.0]], ['2, k, 23', [-0.06171748, -0.08479854, 1.0]], ['2, k, 24', [-0.1022861, -0.01635178, 1.0]]]
[['2, k, 0', [-0.2721358, 0.04345036, 1.0]], ['2, k, 1', [-0.2803029, 0.3579596, 1.0]], ['2, k, 2', [-0.2884818, 0.6603846, 1.0]], ['2, k, 3', [-0.2844811, 0.8106843, 1.0]], ['2, k, 4', [-0.4401363, 0.5336802, 1.0]], ['2, k, 5', [-0.5014919, 0.3112, 1.0]], ['2, k, 6', [-0.449865, 0.1402582, 1.0]], ['2, k, 7', [-0.4244148, 0.1030503, 1.0]], ['2, k, 8', [-0.1125663, 0.5308306, 1.0]], ['2, k, 9', [-0.06416009, 0.2726016, 1.0]], ['2, k, 10', [-0.05174409, 0.0245843, 1.0]], ['2, k, 11', [-0.06471393, -0.01787193, 1.0]], ['2, k, 12', [-0.3436806, 0.04080434, 1.0]], ['2, k, 13', [-0.3805809, -0.2906725, 1.0]], ['2, k, 14', [-0.4022719, -0.6535181, 1.0]], ['2, k, 15', [-0.3989342, -0.7207932, 1.0]], ['2, k, 16', [-0.1915326, 0.04459157, 1.0]], ['2, k, 17', [-0.1641088, -0.2946471, 1.0]], ['2, k, 18', [-0.1695574, -0.6359389, 1.0]], ['2, k, 19', [-0.1507973, -0.7218834, 1.0]], ['2, k, 20', [-0.2866412, 0.5864276, 1.0]], ['2, k, 21', [-0.415202, 0.06911448, 1.0]], ['2, k, 22', [-0.4574291, 0.09099798, 1.0]], ['2, k, 23', [-0.05038811, -0.08072948, 1.0]], ['2, k, 24', [-0.1010206, -0.01854486, 1.0]]]
[['2, k, 0', [-0.272123, 0.04355761, 1.0]], ['2, k, 1', [-0.2803696, 0.3580037, 1.0]], ['2, k, 2', [-0.2885654, 0.6603991, 1.0]], ['2, k, 3', [-0.2849055, 0.8107266, 1.0]], ['2, k, 4', [-0.4398937, 0.5344987, 1.0]], ['2, k, 5', [-0.5041907, 0.3125126, 1.0]], ['2, k, 6', [-0.4554811, 0.1472311, 1.0]], ['2, k, 7', [-0.4282312, 0.1074226, 1.0]], ['2, k, 8', [-0.1127015, 0.5308676, 1.0]], ['2, k, 9', [-0.06413144, 0.2725675, 1.0]], ['2, k, 10', [-0.0515643, 0.0238455, 1.0]], ['2, k, 11', [-0.06535391, -0.01956268, 1.0]], ['2, k, 12', [-0.3436972, 0.04094516, 1.0]], ['2, k, 13', [-0.3803379, -0.2904392, 1.0]], ['2, k, 14', [-0.4022704, -0.6535476, 1.0]], ['2, k, 15', [-0.3988847, -0.7206894, 1.0]], ['2, k, 16', [-0.1915015, 0.04468023, 1.0]], ['2, k, 17', [-0.1637969, -0.2932187, 1.0]], ['2, k, 18', [-0.1696407, -0.6354536, 1.0]], ['2, k, 19', [-0.1510282, -0.7217929, 1.0]], ['2, k, 20', [-0.2867292, 0.5864534, 1.0]], ['2, k, 21', [-0.4202403, 0.06684367, 1.0]], ['2, k, 22', [-0.459722, 0.0911834, 1.0]], ['2, k, 23', [-0.05929976, -0.07765893, 1.0]], ['2, k, 24', [-0.1008351, -0.01637605, 1.0]]]
[['2, k, 0', [-0.2721493, 0.04357758, 1.0]], ['2, k, 1', [-0.2804793, 0.3579801, 1.0]], ['2, k, 2', [-0.2886861, 0.6603175, 1.0]], ['2, k, 3', [-0.2852163, 0.8105136, 1.0]], ['2, k, 4', [-0.4406327, 0.5341502, 1.0]], ['2, k, 5', [-0.5099475, 0.3131532, 1.0]], ['2, k, 6', [-0.4557458, 0.1505999, 1.0]], ['2, k, 7', [-0.4315664, 0.1115115, 1.0]], ['2, k, 8', [-0.1127305, 0.5308769, 1.0]], ['2, k, 9', [-0.06412857, 0.2725758, 1.0]], ['2, k, 10', [-0.05116688, 0.02377614, 1.0]], ['2, k, 11', [-0.06555908, -0.01914328, 1.0]], ['2, k, 12', [-0.3437537, 0.04094577, 1.0]], ['2, k, 13', [-0.3801147, -0.2904132, 1.0]], ['2, k, 14', [-0.4023111, -0.6535532, 1.0]], ['2, k, 15', [-0.3989592, -0.7206902, 1.0]], ['2, k, 16', [-0.1915075, 0.04472004, 1.0]], ['2, k, 17', [-0.1635335, -0.2928736, 1.0]], ['2, k, 18', [-0.1697264, -0.6349776, 1.0]], ['2, k, 19', [-0.1509062, -0.721535, 1.0]], ['2, k, 20', [-0.2868571, 0.5863892, 1.0]], ['2, k, 21', [-0.4313218, 0.05498729, 1.0]], ['2, k, 22', [-0.4538355, 0.06284839, 1.0]], ['2, k, 23', [-0.06491602, -0.08076319, 1.0]], ['2, k, 24', [-0.1019516, -0.01428339, 1.0]]]
[['2, k, 0', [-0.272146, 0.04363871, 1.0]], ['2, k, 1', [-0.2807587, 0.3580859, 1.0]], ['2, k, 2', [-0.2892935, 0.660461, 1.0]], ['2, k, 3', [-0.2856095, 0.8105731, 1.0]], ['2, k, 4', [-0.4403994, 0.5346556, 1.0]], ['2, k, 5', [-0.5154856, 0.2864223, 1.0]], ['2, k, 6', [-0.4375521, 0.1185001, 1.0]], ['2, k, 7', [-0.4299568, 0.1029196, 1.0]], ['2, k, 8', [-0.1127581, 0.5308497, 1.0]], ['2, k, 9', [-0.06412119, 0.272467, 1.0]], ['2, k, 10', [-0.05083688, 0.02370949, 1.0]], ['2, k, 11', [-0.06544422, -0.02021299, 1.0]], ['2, k, 12', [-0.3437831, 0.04103244, 1.0]], ['2, k, 13', [-0.3798216, -0.2904441, 1.0]], ['2, k, 14', [-0.4023035, -0.6535558, 1.0]], ['2, k, 15', [-0.3992615, -0.720854, 1.0]], ['2, k, 16', [-0.1914754, 0.04479361, 1.0]], ['2, k, 17', [-0.1634663, -0.292788, 1.0]], ['2, k, 18', [-0.1697265, -0.6349901, 1.0]], ['2, k, 19', [-0.1505636, -0.7215472, 1.0]], ['2, k, 20', [-0.2873943, 0.5865284, 1.0]], ['2, k, 21', [-0.4289153, 0.07131347, 1.0]], ['2, k, 22', [-0.4372988, 0.06895931, 1.0]], ['2, k, 23', [-0.06642453, -0.08488218, 1.0]], ['2, k, 24', [-0.1027436, -0.005030605, 1.0]]]
[['2, k, 0', [-0.2721382, 0.04365902, 1.0]], ['2, k, 1', [-0.280849, 0.3580933, 1.0]], ['2, k, 2', [-0.289447, 0.66044, 1.0]], ['2, k, 3', [-0.2859924, 0.8103495, 1.0]], ['2, k, 4', [-0.4408497, 0.5342806, 1.0]], ['2, k, 5', [-0.5191874, 0.3155529, 1.0]], ['2, k, 6', [-0.4611934, 0.1638996, 1.0]], ['2, k, 7', [-0.4356125, 0.1243758, 1.0]], ['2, k, 8', [-0.1127669, 0.5308517, 1.0]], ['2, k, 9', [-0.06403264, 0.2724698, 1.0]], ['2, k, 10', [-0.05077431, 0.02333344, 1.0]], ['2, k, 11', [-0.06458561, -0.01909803, 1.0]], ['2, k, 12', [-0.3437875, 0.04105168, 1.0]], ['2, k, 13', [-0.3797095, -0.2904751, 1.0]], ['2, k, 14', [-0.4024889, -0.6538175, 1.0]], ['2, k, 15', [-0.3993887, -0.72084, 1.0]], ['2, k, 16', [-0.1914483, 0.04483322, 1.0]], ['2, k, 17', [-0.1626798, -0.2949895, 1.0]], ['2, k, 18', [-0.1693871, -0.635443, 1.0]], ['2, k, 19', [-0.1481838, -0.7222944, 1.0]], ['2, k, 20', [-0.2875414, 0.5865165, 1.0]], ['2, k, 21', [-0.4270164, 0.08758422, 1.0]], ['2, k, 22', [-0.4655234, 0.1059844, 1.0]], ['2, k, 23', [-0.05979668, -0.07908282, 1.0]], ['2, k, 24', [-0.1012239, -0.01403755, 1.0]]]
[['2, k, 0', [-0.2721833, 0.04376358, 1.0]], ['2, k, 1', [-0.2809609, 0.3580998, 1.0]], ['2, k, 2', [-0.2895856, 0.6603903, 1.0]], ['2, k, 3', [-0.2863026, 0.8102856, 1.0]], ['2, k, 4', [-0.4414975, 0.5340729, 1.0]], ['2, k, 5', [-0.5204946, 0.3155924, 1.0]], ['2, k, 6', [-0.4637989, 0.1684279, 1.0]], ['2, k, 7', [-0.4361376, 0.130338, 1.0]], ['2, k, 8', [-0.1127777, 0.5308288, 1.0]], ['2, k, 9', [-0.06395545, 0.2725036, 1.0]], ['2, k, 10', [-0.04824557, 0.04368073, 1.0]], ['2, k, 11', [-0.06311766, -0.007476524, 1.0]], ['2, k, 12', [-0.3438876, 0.04113729, 1.0]], ['2, k, 13', [-0.3796498, -0.290413, 1.0]], ['2, k, 14', [-0.4024573, -0.6537846, 1.0]], ['2, k, 15', [-0.3993427, -0.7208806, 1.0]], ['2, k, 16', [-0.191452, 0.04494626, 1.0]], ['2, k, 17', [-0.1623388, -0.2949239, 1.0]], ['2, k, 18', [-0.1693581, -0.6353821, 1.0]], ['2, k, 19', [-0.1509842, -0.7209437, 1.0]], ['2, k, 20', [-0.2876746, 0.5864849, 1.0]], ['2, k, 21', [-0.4258852, 0.09545501, 1.0]], ['2, k, 22', [-0.4647739, 0.1113373, 1.0]], ['2, k, 23', [-0.06122942, -0.07930298, 1.0]], ['2, k, 24', [-0.09901179, -0.006565635, 1.0]]]
[['2, k, 0', [-0.272256, 0.04384512, 1.0]], ['2, k, 1', [-0.2811601, 0.3581672, 1.0]], ['2, k, 2', [-0.2897824, 0.6604415, 1.0]], ['2, k, 3', [-0.2864963, 0.8103101, 1.0]], ['2, k, 4', [-0.4419442, 0.5339698, 1.0]], ['2, k, 5', [-0.5256886, 0.2879865, 1.0]], ['2, k, 6', [-0.4413251, 0.1351419, 1.0]], ['2, k, 7', [-0.4318224, 0.1232017, 1.0]], ['2, k, 8', [-0.1127875, 0.5308241, 1.0]], ['2, k, 9', [-0.06391364, 0.272292, 1.0]], ['2, k, 10', [-0.04973119, 0.02308908, 1.0]], ['2, k, 11', [-0.06392244, -0.01827803, 1.0]], ['2, k, 12', [-0.3439954, 0.04119487, 1.0]], ['2, k, 13', [-0.3796288, -0.2904168, 1.0]], ['2, k, 14', [-0.4024676, -0.6537008, 1.0]], ['2, k, 15', [-0.3985505, -0.7207966, 1.0]], ['2, k, 16', [-0.1914942, 0.04506043, 1.0]], ['2, k, 17', [-0.1623665, -0.2948246, 1.0]], ['2, k, 18', [-0.1693739, -0.635427, 1.0]], ['2, k, 19', [-0.1504307, -0.7213018, 1.0]], ['2, k, 20', [-0.2878818, 0.5865417, 1.0]], ['2, k, 21', [-0.4279362, 0.09271352, 1.0]], ['2, k, 22', [-0.417629, 0.09312871, 1.0]], ['2, k, 23', [-0.05480431, -0.08445816, 1.0]], ['2, k, 24', [-0.1014794, -0.01219325, 1.0]]]
[['2, k, 0', [-0.272206, 0.04392357, 1.0]], ['2, k, 1', [-0.2812147, 0.3581919, 1.0]], ['2, k, 2', [-0.2899244, 0.6604528, 1.0]], ['2, k, 3', [-0.286772, 0.8102139, 1.0]], ['2, k, 4', [-0.4428083, 0.5342399, 1.0]], ['2, k, 5', [-0.5282879, 0.3178785, 1.0]], ['2, k, 6', [-0.4647635, 0.176907, 1.0]], ['2, k, 7', [-0.4352467, 0.1441775, 1.0]], ['2, k, 8', [-0.1128918, 0.5308328, 1.0]], ['2, k, 9', [-0.0638668, 0.272096, 1.0]], ['2, k, 10', [-0.04968372, 0.0229609, 1.0]], ['2, k, 11', [-0.06404884, -0.01848035, 1.0]], ['2, k, 12', [-0.3439382, 0.04130829, 1.0]], ['2, k, 13', [-0.3794496, -0.2905862, 1.0]], ['2, k, 14', [-0.4023525, -0.6536061, 1.0]], ['2, k, 15', [-0.3985059, -0.7207144, 1.0]], ['2, k, 16', [-0.1914529, 0.04511456, 1.0]], ['2, k, 17', [-0.1621992, -0.2953703, 1.0]], ['2, k, 18', [-0.1696394, -0.6364799, 1.0]], ['2, k, 19', [-0.1555117, -0.6804138, 1.0]], ['2, k, 20', [-0.2880042, 0.5865591, 1.0]], ['2, k, 21', [-0.4260318, 0.1109312, 1.0]], ['2, k, 22', [-0.4676057, 0.1278148, 1.0]], ['2, k, 23', [-0.06056545, -0.07859752, 1.0]], ['2, k, 24', [-0.1002833, -0.008220037, 1.0]]]
[['2, k, 0', [-0.272244, 0.04393742, 1.0]], ['2, k, 1', [-0.2813356, 0.3581577, 1.0]], ['2, k, 2', [-0.2900876, 0.6603673, 1.0]], ['2, k, 3', [-0.287162, 0.8102654, 1.0]], ['2, k, 4', [-0.4441175, 0.5344401, 1.0]], ['2, k, 5', [-0.5287719, 0.3177482, 1.0]], ['2, k, 6', [-0.4645787, 0.1832605, 1.0]], ['2, k, 7', [-0.4334984, 0.1504233, 1.0]], ['2, k, 8', [-0.1130984, 0.5306839, 1.0]], ['2, k, 9', [-0.06374139, 0.2719407, 1.0]], ['2, k, 10', [-0.0496605, 0.02297943, 1.0]], ['2, k, 11', [-0.063481, -0.01723371, 1.0]], ['2, k, 12', [-0.344035, 0.04131544, 1.0]], ['2, k, 13', [-0.3793883, -0.2907264, 1.0]], ['2, k, 14', [-0.4022856, -0.6530965, 1.0]], ['2, k, 15', [-0.3986619, -0.7207779, 1.0]], ['2, k, 16', [-0.1914477, 0.04513046, 1.0]], ['2, k, 17', [-0.162324, -0.296317, 1.0]], ['2, k, 18', [-0.1693281, -0.6370406, 1.0]], ['2, k, 19', [-0.1553183, -0.6809788, 1.0]], ['2, k, 20', [-0.2881594, 0.5864892, 1.0]], ['2, k, 21', [-0.4286278, 0.112535, 1.0]], ['2, k, 22', [-0.4657571, 0.1369921, 1.0]], ['2, k, 23', [-0.05710967, -0.07454912, 1.0]], ['2, k, 24', [-0.1005759, -0.01219599, 1.0]]]
[['2, k, 0', [-0.2722743, 0.0440065, 1.0]], ['2, k, 1', [-0.2816178, 0.3582008, 1.0]], ['2, k, 2', [-0.2905981, 0.6603921, 1.0]], ['2, k, 3', [-0.2873709, 0.8101594, 1.0]], ['2, k, 4', [-0.4435332, 0.5353549, 1.0]], ['2, k, 5', [-0.5287241, 0.3188692, 1.0]], ['2, k, 6', [-0.4620978, 0.1881711, 1.0]], ['2, k, 7', [-0.4317138, 0.1574274, 1.0]], ['2, k, 8', [-0.1131506, 0.5306779, 1.0]], ['2, k, 9', [-0.06373241, 0.271898, 1.0]], ['2, k, 10', [-0.04917793, 0.02285163, 1.0]], ['2, k, 11', [-0.06332579, -0.01942771, 1.0]], ['2, k, 12', [-0.3441159, 0.04138545, 1.0]], ['2, k, 13', [-0.3793574, -0.2907512, 1.0]], ['2, k, 14', [-0.4023304, -0.6530308, 1.0]], ['2, k, 15', [-0.3986875, -0.7207004, 1.0]], ['2, k, 16', [-0.1914413, 0.04519069, 1.0]], ['2, k, 17', [-0.1622011, -0.2957326, 1.0]], ['2, k, 18', [-0.1693302, -0.6369795, 1.0]], ['2, k, 19', [-0.1481185, -0.7230852, 1.0]], ['2, k, 20', [-0.2886184, 0.5865198, 1.0]], ['2, k, 21', [-0.4252383, 0.1236666, 1.0]], ['2, k, 22', [-0.464148, 0.1422542, 1.0]], ['2, k, 23', [-0.0649182, -0.08076592, 1.0]], ['2, k, 24', [-0.1017969, -0.003921187, 1.0]]]
[['2, k, 0', [-0.2721626, 0.04396581, 1.0]], ['2, k, 1', [-0.2816663, 0.3581979, 1.0]], ['2, k, 2', [-0.2907619, 0.6604339, 1.0]], ['2, k, 3', [-0.2875731, 0.8101037, 1.0]], ['2, k, 4', [-0.4440499, 0.5351578, 1.0]], ['2, k, 5', [-0.5308701, 0.3193897, 1.0]], ['2, k, 6', [-0.4584606, 0.1987495, 1.0]], ['2, k, 7', [-0.4342772, 0.1718882, 1.0]], ['2, k, 8', [-0.1133996, 0.5305321, 1.0]], ['2, k, 9', [-0.06374737, 0.2717822, 1.0]], ['2, k, 10', [-0.04869895, 0.02226689, 1.0]], ['2, k, 11', [-0.06317646, -0.0174474, 1.0]], ['2, k, 12', [-0.3440274, 0.04129088, 1.0]], ['2, k, 13', [-0.3792987, -0.2907831, 1.0]], ['2, k, 14', [-0.4024038, -0.6530589, 1.0]], ['2, k, 15', [-0.39861, -0.7206345, 1.0]], ['2, k, 16', [-0.191306, 0.04520479, 1.0]], ['2, k, 17', [-0.1621473, -0.2957926, 1.0]], ['2, k, 18', [-0.1696892, -0.6366839, 1.0]], ['2, k, 19', [-0.1412945, -0.7231203, 1.0]], ['2, k, 20', [-0.2887506, 0.5865467, 1.0]], ['2, k, 21', [-0.4189427, 0.1352086, 1.0]], ['2, k, 22', [-0.4694218, 0.1621338, 1.0]], ['2, k, 23', [-0.05597962, -0.07576339, 1.0]], ['2, k, 24', [-0.1002211, -0.01157089, 1.0]]]
[['2, k, 0', [-0.2721719, 0.04397644, 1.0]], ['2, k, 1', [-0.2817657, 0.3581504, 1.0]], ['2, k, 2', [-0.2908977, 0.6602895, 1.0]], ['2, k, 3', [-0.2879726, 0.8100537, 1.0]], ['2, k, 4', [-0.4444976, 0.5352873, 1.0]], ['2, k, 5', [-0.5319289, 0.3197694, 1.0]], ['2, k, 6', [-0.4564227, 0.2061102, 1.0]], ['2, k, 7', [-0.4332309, 0.1808719, 1.0]], ['2, k, 8', [-0.1135366, 0.5304292, 1.0]], ['2, k, 9', [-0.06381575, 0.2716067, 1.0]], ['2, k, 10', [-0.04862087, 0.02215962, 1.0]], ['2, k, 11', [-0.06292222, -0.01701392, 1.0]], ['2, k, 12', [-0.3440547, 0.04129249, 1.0]], ['2, k, 13', [-0.379238, -0.2907528, 1.0]], ['2, k, 14', [-0.4022088, -0.6525767, 1.0]], ['2, k, 15', [-0.3986084, -0.7206305, 1.0]], ['2, k, 16', [-0.1913015, 0.04522782, 1.0]], ['2, k, 17', [-0.1617889, -0.2947397, 1.0]], ['2, k, 18', [-0.169568, -0.6365523, 1.0]], ['2, k, 19', [-0.143722, -0.7228926, 1.0]], ['2, k, 20', [-0.2888829, 0.5864292, 1.0]], ['2, k, 21', [-0.4198247, 0.1420237, 1.0]], ['2, k, 22', [-0.4660918, 0.168235, 1.0]], ['2, k, 23', [-0.05483014, -0.07578148, 1.0]], ['2, k, 24', [-0.09997579, -0.01169893, 1.0]]]
[['2, k, 0', [-0.2721485, 0.04395089, 1.0]], ['2, k, 1', [-0.2818537, 0.358094, 1.0]], ['2, k, 2', [-0.2910978, 0.660171, 1.0]], ['2, k, 3', [-0.2882892, 0.8100718, 1.0]], ['2, k, 4', [-0.4454343, 0.5356796, 1.0]], ['2, k, 5', [-0.5355301, 0.3213496, 1.0]], ['2, k, 6', [-0.4554063, 0.2152921, 1.0]], ['2, k, 7', [-0.4310943, 0.1876986, 1.0]], ['2, k, 8', [-0.1136159, 0.5304321, 1.0]], ['2, k, 9', [-0.06375501, 0.2715081, 1.0]], ['2, k, 10', [-0.04857738, 0.02217805, 1.0]], ['2, k, 11', [-0.06291253, -0.0174924, 1.0]], ['2, k, 12', [-0.3440416, 0.04124494, 1.0]], ['2, k, 13', [-0.3791902, -0.2910209, 1.0]], ['2, k, 14', [-0.4021604, -0.6525373, 1.0]], ['2, k, 15', [-0.3986146, -0.720613, 1.0]], ['2, k, 16', [-0.1912668, 0.04523191, 1.0]], ['2, k, 17', [-0.1618028, -0.2950253, 1.0]], ['2, k, 18', [-0.1698567, -0.6377221, 1.0]], ['2, k, 19', [-0.1460085, -0.7233217, 1.0]], ['2, k, 20', [-0.2890568, 0.5863274, 1.0]], ['2, k, 21', [-0.418717, 0.1563758, 1.0]], ['2, k, 22', [-0.4640396, 0.1762306, 1.0]], ['2, k, 23', [-0.05010738, -0.07102831, 1.0]], ['2, k, 24', [-0.0991464, -0.01434978, 1.0]]]
[['2, k, 0', [-0.2721204, 0.04399455, 1.0]], ['2, k, 1', [-0.2821675, 0.3581086, 1.0]], ['2, k, 2', [-0.2919496, 0.6601635, 1.0]], ['2, k, 3', [-0.2886688, 0.8100012, 1.0]], ['2, k, 4', [-0.4463037, 0.5362321, 1.0]], ['2, k, 5', [-0.5398033, 0.323468, 1.0]], ['2, k, 6', [-0.4588812, 0.2205526, 1.0]], ['2, k, 7', [-0.4302206, 0.1982726, 1.0]], ['2, k, 8', [-0.1136647, 0.530472, 1.0]], ['2, k, 9', [-0.06376459, 0.271498, 1.0]], ['2, k, 10', [-0.04815292, 0.02221312, 1.0]], ['2, k, 11', [-0.06194317, -0.01769704, 1.0]], ['2, k, 12', [-0.3440039, 0.0412584, 1.0]], ['2, k, 13', [-0.3791617, -0.2911312, 1.0]], ['2, k, 14', [-0.4020903, -0.6523746, 1.0]], ['2, k, 15', [-0.3986164, -0.720575, 1.0]], ['2, k, 16', [-0.1912567, 0.04530912, 1.0]], ['2, k, 17', [-0.1617791, -0.2950447, 1.0]], ['2, k, 18', [-0.1700264, -0.6374469, 1.0]], ['2, k, 19', [-0.1460329, -0.7229571, 1.0]], ['2, k, 20', [-0.289763, 0.5863267, 1.0]], ['2, k, 21', [-0.4184348, 0.1681666, 1.0]], ['2, k, 22', [-0.4618432, 0.1820682, 1.0]], ['2, k, 23', [-0.05521328, -0.0996934, 1.0]], ['2, k, 24', [-0.09953635, -0.02071766, 1.0]]]
[['2, k, 0', [-0.2721727, 0.04406435, 1.0]], ['2, k, 1', [-0.2824126, 0.3581373, 1.0]], ['2, k, 2', [-0.2922654, 0.6601201, 1.0]], ['2, k, 3', [-0.2890869, 0.8099348, 1.0]], ['2, k, 4', [-0.4476116, 0.5373282, 1.0]], ['2, k, 5', [-0.5418426, 0.3249139, 1.0]], ['2, k, 6', [-0.4597156, 0.2246051, 1.0]], ['2, k, 7', [-0.4309199, 0.2091513, 1.0]], ['2, k, 8', [-0.1137155, 0.5304892, 1.0]], ['2, k, 9', [-0.06378723, 0.2719082, 1.0]], ['2, k, 10', [-0.04716113, 0.02290664, 1.0]], ['2, k, 11', [-0.06106166, -0.01934111, 1.0]], ['2, k, 12', [-0.3440747, 0.04133249, 1.0]], ['2, k, 13', [-0.3789327, -0.2912759, 1.0]], ['2, k, 14', [-0.4021685, -0.6525898, 1.0]], ['2, k, 15', [-0.3987239, -0.7207555, 1.0]], ['2, k, 16', [-0.1912944, 0.04537612, 1.0]], ['2, k, 17', [-0.1617709, -0.2945065, 1.0]], ['2, k, 18', [-0.169854, -0.6357399, 1.0]], ['2, k, 19', [-0.14799, -0.7208546, 1.0]], ['2, k, 20', [-0.2900717, 0.586302, 1.0]], ['2, k, 21', [-0.4161697, 0.1798874, 1.0]], ['2, k, 22', [-0.4582315, 0.1859526, 1.0]], ['2, k, 23', [-0.0589649, -0.07991022, 1.0]], ['2, k, 24', [-0.09931003, -0.01353781, 1.0]]]
[['2, k, 0', [-0.2721711, 0.04406755, 1.0]], ['2, k, 1', [-0.2825279, 0.3581337, 1.0]], ['2, k, 2', [-0.2924797, 0.6601187, 1.0]], ['2, k, 3', [-0.2895838, 0.8098643, 1.0]], ['2, k, 4', [-0.4494827, 0.5375695, 1.0]], ['2, k, 5', [-0.5461547, 0.3262664, 1.0]], ['2, k, 6', [-0.4598938, 0.2304576, 1.0]], ['2, k, 7', [-0.4313401, 0.2214584, 1.0]], ['2, k, 8', [-0.1138253, 0.5305015, 1.0]], ['2, k, 9', [-0.06379175, 0.2719911, 1.0]], ['2, k, 10', [-0.04657864, 0.02326871, 1.0]], ['2, k, 11', [-0.06039281, -0.01917683, 1.0]], ['2, k, 12', [-0.3440726, 0.04132735, 1.0]], ['2, k, 13', [-0.3789863, -0.2912961, 1.0]], ['2, k, 14', [-0.4021163, -0.6525106, 1.0]], ['2, k, 15', [-0.3987393, -0.720677, 1.0]], ['2, k, 16', [-0.1912934, 0.04539859, 1.0]], ['2, k, 17', [-0.1616157, -0.2945224, 1.0]], ['2, k, 18', [-0.1695694, -0.6352051, 1.0]], ['2, k, 19', [-0.1490563, -0.7206054, 1.0]], ['2, k, 20', [-0.2902651, 0.5862991, 1.0]], ['2, k, 21', [-0.4166049, 0.1964126, 1.0]], ['2, k, 22', [-0.4631539, 0.2062569, 1.0]], ['2, k, 23', [-0.05066619, -0.07504081, 1.0]], ['2, k, 24', [-0.09884445, -0.01477782, 1.0]]]
[['2, k, 0', [-0.27218, 0.044067, 1.0]], ['2, k, 1', [-0.2827709, 0.3581212, 1.0]], ['2, k, 2', [-0.2929143, 0.6601182, 1.0]], ['2, k, 3', [-0.29028, 0.8097334, 1.0]], ['2, k, 4', [-0.450496, 0.5381036, 1.0]], ['2, k, 5', [-0.5481443, 0.3272305, 1.0]], ['2, k, 6', [-0.4494087, 0.2367554, 1.0]], ['2, k, 7', [-0.4302312, 0.2297568, 1.0]], ['2, k, 8', [-0.1138485, 0.5304836, 1.0]], ['2, k, 9', [-0.06374592, 0.2719844, 1.0]], ['2, k, 10', [-0.04651884, 0.02351922, 1.0]], ['2, k, 11', [-0.06158072, -0.01865121, 1.0]], ['2, k, 12', [-0.3440791, 0.04132168, 1.0]], ['2, k, 13', [-0.3789033, -0.291427, 1.0]], ['2, k, 14', [-0.4020568, -0.6525239, 1.0]], ['2, k, 15', [-0.3986331, -0.7205427, 1.0]], ['2, k, 16', [-0.1913088, 0.04540455, 1.0]], ['2, k, 17', [-0.1614773, -0.2931885, 1.0]], ['2, k, 18', [-0.169528, -0.6350372, 1.0]], ['2, k, 19', [-0.1499858, -0.7199368, 1.0]], ['2, k, 20', [-0.2906595, 0.5862942, 1.0]], ['2, k, 21', [-0.4208408, 0.2013558, 1.0]], ['2, k, 22', [-0.4145541, 0.189565, 1.0]], ['2, k, 23', [-0.05712838, -0.08039623, 1.0]], ['2, k, 24', [-0.09899388, -0.01453519, 1.0]]]
