[['2, k, 0', [-0.2093505, -0.09220416, 1.0]], ['2, k, 1', [-0.1973065, 0.2240811, 1.0]], ['2, k, 2', [-0.1842664, 0.5285105, 1.0]], ['2, k, 3', [-0.1873415, 0.6563656, 1.0]], ['2, k, 4', [-0.3652593, 0.3992328, 1.0]], ['2, k, 5', [-0.4420269, 0.1789719, 1.0]], ['2, k, 6', [-0.4408831, -0.03093237, 1.0]], ['2, k, 7', [-0.4342161, -0.09224162, 1.0]], ['2, k, 8', [-0.01997924, 0.3926742, 1.0]], ['2, k, 9', [0.03092573, 0.1694765, 1.0]], ['2, k, 10', [0.002624045, -0.05148589, 1.0]], ['2, k, 11', [-0.006510928, -0.1170156, 1.0]], ['2, k, 12', [-0.2829084, -0.08608793, 1.0]], ['2, k, 13', [-0.2789263, -0.4148261, 1.0]], ['2, k, 14', [-0.2921038, -0.6865818, 1.0]], ['2, k, 15', [-0.3064817, -0.7475085, 1.0]], ['2, k, 16', [-0.1286132, -0.09505735, 1.0]], ['2, k, 17', [-0.1517158, -0.4223219, 1.0]], ['2, k, 18', [-0.1178421, -0.6839609, 1.0]], ['2, k, 19', [-0.06900503, -0.73918, 1.0]], ['2, k, 20', [-0.1877537, 0.4539677, 1.0]], ['2, k, 21', [-0.4229622, -0.1698042, 1.0]], ['2, k, 22', [-0.3866484, -0.08332951, 1.0]], ['2, k, 23', [-0.006972741, -0.1896974, 1.0]], ['2, k, 24', [-0.05086161, -0.090443, 1.0]]]
[['2, k, 0', [-0.2005617, -0.089062, 1.0]], ['2, k, 1', [-0.1989079, 0.2286265, 1.0]], ['2, k, 2', [-0.1978577, 0.533733, 1.0]], ['2, k, 3', [-0.1938593, 0.6613039, 1.0]], ['2, k, 4', [-0.366357, 0.3998002, 1.0]], ['2, k, 5', [-0.4409859, 0.1783627, 1.0]], ['2, k, 6', [-0.442432, -0.03937769, 1.0]], ['2, k, 7', [-0.4361866, -0.09720189, 1.0]], ['2, k, 8', [-0.04613831, 0.4413637, 1.0]], ['2, k, 9', [0.02317179, 0.3546863, 1.0]], ['2, k, 10', [0.007066983, 0.3079771, 1.0]], ['2, k, 11', [-0.03604851, 0.3415008, 1.0]], ['2, k, 12', [-0.2732356, -0.08593407, 1.0]], ['2, k, 13', [-0.2844357, -0.4222429, 1.0]], ['2, k, 14', [-0.2932142, -0.6878995, 1.0]], ['2, k, 15', [-0.3056644, -0.7481945, 1.0]], ['2, k, 16', [-0.1206921, -0.08938143, 1.0]], ['2, k, 17', [-0.1448827, -0.4177639, 1.0]], ['2, k, 18', [-0.1165781, -0.6844134, 1.0]], ['2, k, 19', [-0.07074627, -0.7385616, 1.0]], ['2, k, 20', [-0.1975496, 0.4590107, 1.0]], ['2, k, 21', [-0.4320202, -0.1747584, 1.0]], ['2, k, 22', [-0.3880986, -0.07410847, 1.0]], ['2, k, 23', [-0.03847228, 0.3134195, 1.0]], ['2, k, 24', [-0.08238919, 0.3421406, 1.0]]]
[['2, k, 0', [-0.2005146, -0.08893581, 1.0]], ['2, k, 1', [-0.2006924, 0.2295766, 1.0]], ['2, k, 2', [-0.2038837, 0.5365171, 1.0]], ['2, k, 3', [-0.1951883, 0.6621226, 1.0]], ['2, k, 4', [-0.3668158, 0.4000445, 1.0]], ['2, k, 5', [-0.4410954, 0.1785626, 1.0]], ['2, k, 6', [-0.4424583, -0.03800949, 1.0]], ['2, k, 7', [-0.4360063, -0.09733646, 1.0]], ['2, k, 8', [-0.05528624, 0.4249533, 1.0]], ['2, k, 9', [0.02247372, 0.3653639, 1.0]], ['2, k, 10', [-0.01807439, 0.381273, 1.0]], ['2, k, 11', [-0.04279898, 0.3847615, 1.0]], ['2, k, 12', [-0.273282, -0.08582076, 1.0]], ['2, k, 13', [-0.2843582, -0.4203719, 1.0]], ['2, k, 14', [-0.2930782, -0.6878796, 1.0]], ['2, k, 15', [-0.3056896, -0.7483307, 1.0]], ['2, k, 16', [-0.1203714, -0.08891237, 1.0]], ['2, k, 17', [-0.1440369, -0.4171351, 1.0]], ['2, k, 18', [-0.1159457, -0.6844294, 1.0]], ['2, k, 19', [-0.07085223, -0.7384274, 1.0]], ['2, k, 20', [-0.2027687, 0.4613797, 1.0]], ['2, k, 21', [-0.429808, -0.1755217, 1.0]], ['2, k, 22', [-0.3839562, -0.06896196, 1.0]], ['2, k, 23', [-0.03872801, 0.3661276, 1.0]], ['2, k, 24', [-0.08412626, 0.3867995, 1.0]]]
[['2, k, 0', [-0.200779, -0.08836313, 1.0]], ['2, k, 1', [-0.2007641, 0.2297945, 1.0]], ['2, k, 2', [-0.2018987, 0.5356555, 1.0]], ['2, k, 3', [-0.19878, 0.6634442, 1.0]], ['2, k, 4', [-0.3672791, 0.4002641, 1.0]], ['2, k, 5', [-0.4411089, 0.1787269, 1.0]], ['2, k, 6', [-0.4426782, -0.03619494, 1.0]], ['2, k, 7', [-0.4352199, -0.09619759, 1.0]], ['2, k, 8', [-0.06152479, 0.4137301, 1.0]], ['2, k, 9', [0.01897241, 0.373944, 1.0]], ['2, k, 10', [-0.02946777, 0.4107919, 1.0]], ['2, k, 11', [-0.0495218, 0.4182708, 1.0]], ['2, k, 12', [-0.2738257, -0.08546361, 1.0]], ['2, k, 13', [-0.2841153, -0.4160813, 1.0]], ['2, k, 14', [-0.2930939, -0.6879317, 1.0]], ['2, k, 15', [-0.3060808, -0.7488844, 1.0]], ['2, k, 16', [-0.1203243, -0.0878638, 1.0]], ['2, k, 17', [-0.1430527, -0.4159132, 1.0]], ['2, k, 18', [-0.1158428, -0.6843297, 1.0]], ['2, k, 19', [-0.07085397, -0.7384479, 1.0]], ['2, k, 20', [-0.201686, 0.4609321, 1.0]], ['2, k, 21', [-0.4302109, -0.17508, 1.0]], ['2, k, 22', [-0.3834256, -0.07374249, 1.0]], ['2, k, 23', [-0.04474213, 0.407809, 1.0]], ['2, k, 24', [-0.08811566, 0.4137316, 1.0]]]
[['2, k, 0', [-0.2007817, -0.08748163, 1.0]], ['2, k, 1', [-0.2004827, 0.2298129, 1.0]], ['2, k, 2', [-0.2004764, 0.5344983, 1.0]], ['2, k, 3', [-0.2014373, 0.664634, 1.0]], ['2, k, 4', [-0.367303, 0.4002801, 1.0]], ['2, k, 5', [-0.4410537, 0.1790287, 1.0]], ['2, k, 6', [-0.4427298, -0.03529791, 1.0]], ['2, k, 7', [-0.4357499, -0.09683795, 1.0]], ['2, k, 8', [-0.06261035, 0.4106777, 1.0]], ['2, k, 9', [0.02454232, 0.3986648, 1.0]], ['2, k, 10', [-0.02887575, 0.4246424, 1.0]], ['2, k, 11', [-0.05003353, 0.445986, 1.0]], ['2, k, 12', [-0.2742385, -0.08476726, 1.0]], ['2, k, 13', [-0.2838062, -0.4088909, 1.0]], ['2, k, 14', [-0.2929862, -0.6878634, 1.0]], ['2, k, 15', [-0.3060841, -0.7487784, 1.0]], ['2, k, 16', [-0.1198836, -0.08677663, 1.0]], ['2, k, 17', [-0.1407263, -0.4147569, 1.0]], ['2, k, 18', [-0.1158209, -0.6843371, 1.0]], ['2, k, 19', [-0.07173327, -0.7371011, 1.0]], ['2, k, 20', [-0.2006402, 0.460117, 1.0]], ['2, k, 21', [-0.4311224, -0.174746, 1.0]], ['2, k, 22', [-0.3830435, -0.06280223, 1.0]], ['2, k, 23', [-0.04464095, 0.4375067, 1.0]], ['2, k, 24', [-0.09475772, 0.4381058, 1.0]]]
[['2, k, 0', [-0.2007277, -0.08689146, 1.0]], ['2, k, 1', [-0.200154, 0.229899, 1.0]], ['2, k, 2', [-0.1994476, 0.5340977, 1.0]], ['2, k, 3', [-0.2032374, 0.6643893, 1.0]], ['2, k, 4', [-0.3672825, 0.4002823, 1.0]], ['2, k, 5', [-0.4413261, 0.1794812, 1.0]], ['2, k, 6', [-0.4430396, -0.03447286, 1.0]], ['2, k, 7', [-0.4350932, -0.09360159, 1.0]], ['2, k, 8', [-0.06365495, 0.409675, 1.0]], ['2, k, 9', [-0.01645196, 0.4325771, 1.0]], ['2, k, 10', [-0.03283711, 0.4552652, 1.0]], ['2, k, 11', [-0.04386649, 0.471433, 1.0]], ['2, k, 12', [-0.274908, -0.08408364, 1.0]], ['2, k, 13', [-0.2838057, -0.4078284, 1.0]], ['2, k, 14', [-0.2929797, -0.6878657, 1.0]], ['2, k, 15', [-0.3061051, -0.7485983, 1.0]], ['2, k, 16', [-0.1192715, -0.0861998, 1.0]], ['2, k, 17', [-0.1385209, -0.4141604, 1.0]], ['2, k, 18', [-0.1160745, -0.6846408, 1.0]], ['2, k, 19', [-0.07170437, -0.737124, 1.0]], ['2, k, 20', [-0.1998108, 0.4598274, 1.0]], ['2, k, 21', [-0.4273679, -0.1739369, 1.0]], ['2, k, 22', [-0.3853131, -0.06835531, 1.0]], ['2, k, 23', [-0.03557387, 0.4617431, 1.0]], ['2, k, 24', [-0.09244501, 0.4735367, 1.0]]]
[['2, k, 0', [-0.2003934, -0.08669652, 1.0]], ['2, k, 1', [-0.1996495, 0.2298571, 1.0]], ['2, k, 2', [-0.1985331, 0.5337996, 1.0]], ['2, k, 3', [-0.204576, 0.6634748, 1.0]], ['2, k, 4', [-0.366798, 0.4003628, 1.0]], ['2, k, 5', [-0.4409825, 0.1799373, 1.0]], ['2, k, 6', [-0.4432257, -0.03421325, 1.0]], ['2, k, 7', [-0.4351894, -0.09337022, 1.0]], ['2, k, 8', [-0.0643354, 0.4089831, 1.0]], ['2, k, 9', [-0.01632061, 0.4403307, 1.0]], ['2, k, 10', [-0.03409242, 0.4667018, 1.0]], ['2, k, 11', [-0.04257298, 0.4910206, 1.0]], ['2, k, 12', [-0.2750024, -0.08383303, 1.0]], ['2, k, 13', [-0.283576, -0.4062225, 1.0]], ['2, k, 14', [-0.2926937, -0.687805, 1.0]], ['2, k, 15', [-0.3062218, -0.7485377, 1.0]], ['2, k, 16', [-0.1182951, -0.08597974, 1.0]], ['2, k, 17', [-0.1378994, -0.4141111, 1.0]], ['2, k, 18', [-0.1161199, -0.6846532, 1.0]], ['2, k, 19', [-0.07175107, -0.7372031, 1.0]], ['2, k, 20', [-0.198998, 0.4595757, 1.0]], ['2, k, 21', [-0.4262171, -0.1704998, 1.0]], ['2, k, 22', [-0.3877582, -0.07679358, 1.0]], ['2, k, 23', [-0.03258501, 0.4848266, 1.0]], ['2, k, 24', [-0.08546332, 0.4947521, 1.0]]]
[['2, k, 0', [-0.2001606, -0.08593103, 1.0]], ['2, k, 1', [-0.1991041, 0.2301777, 1.0]], ['2, k, 2', [-0.1973549, 0.5338047, 1.0]], ['2, k, 3', [-0.206003, 0.6622034, 1.0]], ['2, k, 4', [-0.3663948, 0.4006433, 1.0]], ['2, k, 5', [-0.4409801, 0.1806211, 1.0]], ['2, k, 6', [-0.443597, -0.0334645, 1.0]], ['2, k, 7', [-0.4352019, -0.09331612, 1.0]], ['2, k, 8', [-0.0644354, 0.408331, 1.0]], ['2, k, 9', [-0.02744637, 0.452746, 1.0]], ['2, k, 10', [-0.03376216, 0.4810278, 1.0]], ['2, k, 11', [-0.03788982, 0.5084741, 1.0]], ['2, k, 12', [-0.2752884, -0.08249711, 1.0]], ['2, k, 13', [-0.28455, -0.4024235, 1.0]], ['2, k, 14', [-0.2926098, -0.6881185, 1.0]], ['2, k, 15', [-0.3062064, -0.748547, 1.0]], ['2, k, 16', [-0.1178396, -0.08551038, 1.0]], ['2, k, 17', [-0.1373669, -0.413827, 1.0]], ['2, k, 18', [-0.1160905, -0.6846511, 1.0]], ['2, k, 19', [-0.07179336, -0.7371489, 1.0]], ['2, k, 20', [-0.1980034, 0.4596511, 1.0]], ['2, k, 21', [-0.4252926, -0.1701659, 1.0]], ['2, k, 22', [-0.3986431, -0.1078163, 1.0]], ['2, k, 23', [-0.02864709, 0.504662, 1.0]], ['2, k, 24', [-0.08371207, 0.5095941, 1.0]]]
[['2, k, 0', [-0.1997193, -0.08410627, 1.0]], ['2, k, 1', [-0.1983226, 0.2310769, 1.0]], ['2, k, 2', [-0.1960819, 0.5341692, 1.0]], ['2, k, 3', [-0.206231, 0.6619343, 1.0]], ['2, k, 4', [-0.3656791, 0.4014453, 1.0]], ['2, k, 5', [-0.4412546, 0.1821775, 1.0]], ['2, k, 6', [-0.4440386, -0.03233965, 1.0]], ['2, k, 7', [-0.4349277, -0.09192805, 1.0]], ['2, k, 8', [-0.06445065, 0.4082299, 1.0]], ['2, k, 9', [-0.02673342, 0.4603566, 1.0]], ['2, k, 10', [-0.03386706, 0.4956496, 1.0]], ['2, k, 11', [-0.03510428, 0.5233041, 1.0]], ['2, k, 12', [-0.2753475, -0.08049855, 1.0]], ['2, k, 13', [-0.2847372, -0.3995536, 1.0]], ['2, k, 14', [-0.292139, -0.6881129, 1.0]], ['2, k, 15', [-0.3061883, -0.7483984, 1.0]], ['2, k, 16', [-0.117067, -0.0841478, 1.0]], ['2, k, 17', [-0.1350395, -0.4130278, 1.0]], ['2, k, 18', [-0.1163048, -0.6844571, 1.0]], ['2, k, 19', [-0.07283016, -0.7363596, 1.0]], ['2, k, 20', [-0.1968662, 0.4601225, 1.0]], ['2, k, 21', [-0.425842, -0.169286, 1.0]], ['2, k, 22', [-0.390393, -0.08581797, 1.0]], ['2, k, 23', [-0.02455512, 0.5220875, 1.0]], ['2, k, 24', [-0.08244222, 0.5255513, 1.0]]]
[['2, k, 0', [-0.1966671, -0.08091908, 1.0]], ['2, k, 1', [-0.1966414, 0.232349, 1.0]], ['2, k, 2', [-0.1952236, 0.5343834, 1.0]], ['2, k, 3', [-0.2062445, 0.6621065, 1.0]], ['2, k, 4', [-0.3651336, 0.4032728, 1.0]], ['2, k, 5', [-0.4413234, 0.1846414, 1.0]], ['2, k, 6', [-0.4446848, -0.03236915, 1.0]], ['2, k, 7', [-0.4373251, -0.08937492, 1.0]], ['2, k, 8', [-0.06409372, 0.4087254, 1.0]], ['2, k, 9', [-0.02755986, 0.4694615, 1.0]], ['2, k, 10', [-0.03297348, 0.5056354, 1.0]], ['2, k, 11', [-0.0315972, 0.5355007, 1.0]], ['2, k, 12', [-0.2731889, -0.07812618, 1.0]], ['2, k, 13', [-0.2853796, -0.3981335, 1.0]], ['2, k, 14', [-0.2921283, -0.6881879, 1.0]], ['2, k, 15', [-0.3060939, -0.7481379, 1.0]], ['2, k, 16', [-0.1131509, -0.080414, 1.0]], ['2, k, 17', [-0.1334791, -0.4097485, 1.0]], ['2, k, 18', [-0.1155537, -0.6842806, 1.0]], ['2, k, 19', [-0.07176223, -0.7368785, 1.0]], ['2, k, 20', [-0.1958334, 0.4605266, 1.0]], ['2, k, 21', [-0.4292457, -0.165256, 1.0]], ['2, k, 22', [-0.393542, -0.07805485, 1.0]], ['2, k, 23', [-0.01445776, 0.5342654, 1.0]], ['2, k, 24', [-0.08371415, 0.5405221, 1.0]]]
[['2, k, 0', [-0.1949538, -0.07775542, 1.0]], ['2, k, 1', [-0.1950678, 0.234106, 1.0]], ['2, k, 2', [-0.1938263, 0.5350009, 1.0]], ['2, k, 3', [-0.2058161, 0.6633186, 1.0]], ['2, k, 4', [-0.363867, 0.4051622, 1.0]], ['2, k, 5', [-0.4419809, 0.1876372, 1.0]], ['2, k, 6', [-0.4458286, -0.0313443, 1.0]], ['2, k, 7', [-0.4377084, -0.09086952, 1.0]], ['2, k, 8', [-0.06317732, 0.4094202, 1.0]], ['2, k, 9', [-0.02955117, 0.4751043, 1.0]], ['2, k, 10', [-0.03128184, 0.5158085, 1.0]], ['2, k, 11', [-0.0294429, 0.5453209, 1.0]], ['2, k, 12', [-0.271709, -0.0752659, 1.0]], ['2, k, 13', [-0.2857383, -0.3970322, 1.0]], ['2, k, 14', [-0.2920518, -0.6882334, 1.0]], ['2, k, 15', [-0.3061152, -0.7483032, 1.0]], ['2, k, 16', [-0.1113328, -0.07729787, 1.0]], ['2, k, 17', [-0.1325749, -0.4069166, 1.0]], ['2, k, 18', [-0.1155535, -0.6842794, 1.0]], ['2, k, 19', [-0.07181204, -0.7368752, 1.0]], ['2, k, 20', [-0.1943874, 0.4613893, 1.0]], ['2, k, 21', [-0.4309297, -0.1714024, 1.0]], ['2, k, 22', [-0.3940359, -0.08324643, 1.0]], ['2, k, 23', [-0.008760234, 0.5461685, 1.0]], ['2, k, 24', [-0.08728384, 0.5544701, 1.0]]]
[['2, k, 0', [-0.1942832, -0.0753122, 1.0]], ['2, k, 1', [-0.194086, 0.2355972, 1.0]], ['2, k, 2', [-0.1926578, 0.5356289, 1.0]], ['2, k, 3', [-0.2059813, 0.6662884, 1.0]], ['2, k, 4', [-0.3631328, 0.4062273, 1.0]], ['2, k, 5', [-0.4420831, 0.189282, 1.0]], ['2, k, 6', [-0.4464863, -0.03036375, 1.0]], ['2, k, 7', [-0.439611, -0.09159211, 1.0]], ['2, k, 8', [-0.06213369, 0.4101505, 1.0]], ['2, k, 9', [-0.03179345, 0.4770705, 1.0]], ['2, k, 10', [-0.02979201, 0.5239933, 1.0]], ['2, k, 11', [-0.02658815, 0.5538325, 1.0]], ['2, k, 12', [-0.2712862, -0.07287368, 1.0]], ['2, k, 13', [-0.286068, -0.3959437, 1.0]], ['2, k, 14', [-0.291638, -0.68827, 1.0]], ['2, k, 15', [-0.306156, -0.7481695, 1.0]], ['2, k, 16', [-0.1104416, -0.07498787, 1.0]], ['2, k, 17', [-0.1325422, -0.4045862, 1.0]], ['2, k, 18', [-0.1150477, -0.684936, 1.0]], ['2, k, 19', [-0.07156136, -0.7369791, 1.0]], ['2, k, 20', [-0.1932563, 0.4622103, 1.0]], ['2, k, 21', [-0.4318105, -0.1711474, 1.0]], ['2, k, 22', [-0.3920009, -0.09388645, 1.0]], ['2, k, 23', [-0.007002417, 0.5572817, 1.0]], ['2, k, 24', [-0.07673024, 0.5466613, 1.0]]]
[['2, k, 0', [-0.193305, -0.06760228, 1.0]], ['2, k, 1', [-0.1924681, 0.2397047, 1.0]], ['2, k, 2', [-0.1907852, 0.5372164, 1.0]], ['2, k, 3', [-0.205548, 0.6676844, 1.0]], ['2, k, 4', [-0.3621506, 0.4085446, 1.0]], ['2, k, 5', [-0.4418789, 0.1917634, 1.0]], ['2, k, 6', [-0.4471345, -0.03052557, 1.0]], ['2, k, 7', [-0.4417027, -0.09050336, 1.0]], ['2, k, 8', [-0.0605286, 0.4114666, 1.0]], ['2, k, 9', [-0.03369973, 0.4830052, 1.0]], ['2, k, 10', [-0.02933144, 0.5314277, 1.0]], ['2, k, 11', [-0.02908221, 0.5611281, 1.0]], ['2, k, 12', [-0.2698495, -0.06491015, 1.0]], ['2, k, 13', [-0.2856728, -0.3964452, 1.0]], ['2, k, 14', [-0.2917223, -0.688261, 1.0]], ['2, k, 15', [-0.3061362, -0.7481925, 1.0]], ['2, k, 16', [-0.1098891, -0.06753896, 1.0]], ['2, k, 17', [-0.1320931, -0.3973528, 1.0]], ['2, k, 18', [-0.1155084, -0.6850431, 1.0]], ['2, k, 19', [-0.07158363, -0.7370657, 1.0]], ['2, k, 20', [-0.1914311, 0.4643082, 1.0]], ['2, k, 21', [-0.4341973, -0.1722149, 1.0]], ['2, k, 22', [-0.3969566, -0.08987389, 1.0]], ['2, k, 23', [-0.008670034, 0.5655681, 1.0]], ['2, k, 24', [-0.08738987, 0.5580264, 1.0]]]
[['2, k, 0', [-0.1933316, -0.06650385, 1.0]], ['2, k, 1', [-0.1920618, 0.2406972, 1.0]], ['2, k, 2', [-0.1898683, 0.5378507, 1.0]], ['2, k, 3', [-0.2051537, 0.6686233, 1.0]], ['2, k, 4', [-0.3617804, 0.4103103, 1.0]], ['2, k, 5', [-0.4417188, 0.1935342, 1.0]], ['2, k, 6', [-0.4480109, -0.03059776, 1.0]], ['2, k, 7', [-0.4432623, -0.09217127, 1.0]], ['2, k, 8', [-0.05982016, 0.4120466, 1.0]], ['2, k, 9', [-0.0369537, 0.4875101, 1.0]], ['2, k, 10', [-0.02919925, 0.5365661, 1.0]], ['2, k, 11', [-0.02971122, 0.5660552, 1.0]], ['2, k, 12', [-0.2698728, -0.06338386, 1.0]], ['2, k, 13', [-0.2856131, -0.3962159, 1.0]], ['2, k, 14', [-0.2916075, -0.6879286, 1.0]], ['2, k, 15', [-0.3063351, -0.7476482, 1.0]], ['2, k, 16', [-0.1099174, -0.0668705, 1.0]], ['2, k, 17', [-0.13138, -0.3970531, 1.0]], ['2, k, 18', [-0.1159197, -0.6846563, 1.0]], ['2, k, 19', [-0.07243281, -0.7365752, 1.0]], ['2, k, 20', [-0.190649, 0.4650505, 1.0]], ['2, k, 21', [-0.4372043, -0.1714252, 1.0]], ['2, k, 22', [-0.3969698, -0.09044331, 1.0]], ['2, k, 23', [-0.009678618, 0.5705397, 1.0]], ['2, k, 24', [-0.08860118, 0.5593055, 1.0]]]
[['2, k, 0', [-0.1930148, -0.06531988, 1.0]], ['2, k, 1', [-0.1914687, 0.2416903, 1.0]], ['2, k, 2', [-0.1890304, 0.5383915, 1.0]], ['2, k, 3', [-0.2051597, 0.6694795, 1.0]], ['2, k, 4', [-0.3612324, 0.4112003, 1.0]], ['2, k, 5', [-0.4418963, 0.194866, 1.0]], ['2, k, 6', [-0.4489812, -0.03082041, 1.0]], ['2, k, 7', [-0.4442141, -0.09415773, 1.0]], ['2, k, 8', [-0.05946422, 0.4123249, 1.0]], ['2, k, 9', [-0.04131035, 0.4939869, 1.0]], ['2, k, 10', [-0.02939521, 0.5394621, 1.0]], ['2, k, 11', [-0.0318986, 0.5682008, 1.0]], ['2, k, 12', [-0.2696998, -0.06225242, 1.0]], ['2, k, 13', [-0.2856267, -0.3959916, 1.0]], ['2, k, 14', [-0.2916001, -0.6879337, 1.0]], ['2, k, 15', [-0.3063243, -0.7475564, 1.0]], ['2, k, 16', [-0.1094745, -0.06578813, 1.0]], ['2, k, 17', [-0.130595, -0.3959769, 1.0]], ['2, k, 18', [-0.1158007, -0.6848012, 1.0]], ['2, k, 19', [-0.07237732, -0.7367527, 1.0]], ['2, k, 20', [-0.189863, 0.4657171, 1.0]], ['2, k, 21', [-0.4376495, -0.1723117, 1.0]], ['2, k, 22', [-0.3973906, -0.08632691, 1.0]], ['2, k, 23', [-0.008395393, 0.5732476, 1.0]], ['2, k, 24', [-0.08847079, 0.5610786, 1.0]]]
[['2, k, 0', [-0.1930084, -0.06478721, 1.0]], ['2, k, 1', [-0.1912128, 0.2423093, 1.0]], ['2, k, 2', [-0.1884619, 0.5389094, 1.0]], ['2, k, 3', [-0.2037001, 0.670954, 1.0]], ['2, k, 4', [-0.3608639, 0.4120067, 1.0]], ['2, k, 5', [-0.4421881, 0.1960498, 1.0]], ['2, k, 6', [-0.449963, -0.03149074, 1.0]], ['2, k, 7', [-0.4453005, -0.09580332, 1.0]], ['2, k, 8', [-0.05926927, 0.4124234, 1.0]], ['2, k, 9', [-0.04056165, 0.4940688, 1.0]], ['2, k, 10', [-0.02966368, 0.5406862, 1.0]], ['2, k, 11', [-0.03247802, 0.5667924, 1.0]], ['2, k, 12', [-0.2697471, -0.06156253, 1.0]], ['2, k, 13', [-0.2855643, -0.3959038, 1.0]], ['2, k, 14', [-0.2914349, -0.6879123, 1.0]], ['2, k, 15', [-0.306363, -0.7475024, 1.0]], ['2, k, 16', [-0.1094314, -0.06544197, 1.0]], ['2, k, 17', [-0.1302701, -0.3957123, 1.0]], ['2, k, 18', [-0.1157006, -0.6847416, 1.0]], ['2, k, 19', [-0.07242429, -0.7367554, 1.0]], ['2, k, 20', [-0.1893725, 0.4662773, 1.0]], ['2, k, 21', [-0.4445314, -0.1717931, 1.0]], ['2, k, 22', [-0.4002213, -0.09501839, 1.0]], ['2, k, 23', [-0.01293346, 0.5721173, 1.0]], ['2, k, 24', [-0.08736178, 0.5572346, 1.0]]]
[['2, k, 0', [-0.1930624, -0.06425466, 1.0]], ['2, k, 1', [-0.1907834, 0.2452159, 1.0]], ['2, k, 2', [-0.186727, 0.5459266, 1.0]], ['2, k, 3', [-0.2035859, 0.6711962, 1.0]], ['2, k, 4', [-0.3607255, 0.4122443, 1.0]], ['2, k, 5', [-0.4424419, 0.1964377, 1.0]], ['2, k, 6', [-0.4509612, -0.03186665, 1.0]], ['2, k, 7', [-0.4468491, -0.09544571, 1.0]], ['2, k, 8', [-0.05908653, 0.4123988, 1.0]], ['2, k, 9', [-0.03946062, 0.4930782, 1.0]], ['2, k, 10', [-0.02978377, 0.5408413, 1.0]], ['2, k, 11', [-0.03341019, 0.5610545, 1.0]], ['2, k, 12', [-0.2697785, -0.06115327, 1.0]], ['2, k, 13', [-0.2856033, -0.3958451, 1.0]], ['2, k, 14', [-0.2913502, -0.6878352, 1.0]], ['2, k, 15', [-0.3064335, -0.7474507, 1.0]], ['2, k, 16', [-0.1095051, -0.06485092, 1.0]], ['2, k, 17', [-0.1304963, -0.3951726, 1.0]], ['2, k, 18', [-0.1155478, -0.6847624, 1.0]], ['2, k, 19', [-0.07239701, -0.7367568, 1.0]], ['2, k, 20', [-0.1880288, 0.4721507, 1.0]], ['2, k, 21', [-0.445487, -0.1709217, 1.0]], ['2, k, 22', [-0.4001711, -0.1004959, 1.0]], ['2, k, 23', [-0.009037137, 0.5650483, 1.0]], ['2, k, 24', [-0.08794896, 0.5549978, 1.0]]]
[['2, k, 0', [-0.1930906, -0.0642771, 1.0]], ['2, k, 1', [-0.1907908, 0.2450554, 1.0]], ['2, k, 2', [-0.1867699, 0.5446501, 1.0]], ['2, k, 3', [-0.2035763, 0.6710438, 1.0]], ['2, k, 4', [-0.3607692, 0.4123196, 1.0]], ['2, k, 5', [-0.4423815, 0.1964434, 1.0]], ['2, k, 6', [-0.4514934, -0.03209387, 1.0]], ['2, k, 7', [-0.4466104, -0.09672502, 1.0]], ['2, k, 8', [-0.05917121, 0.4121899, 1.0]], ['2, k, 9', [-0.0287386, 0.4847229, 1.0]], ['2, k, 10', [-0.03003806, 0.5381739, 1.0]], ['2, k, 11', [-0.03416508, 0.5479289, 1.0]], ['2, k, 12', [-0.2697832, -0.06123085, 1.0]], ['2, k, 13', [-0.2855425, -0.3958632, 1.0]], ['2, k, 14', [-0.291099, -0.6879732, 1.0]], ['2, k, 15', [-0.3063989, -0.7477649, 1.0]], ['2, k, 16', [-0.1095544, -0.06483814, 1.0]], ['2, k, 17', [-0.1303154, -0.3952601, 1.0]], ['2, k, 18', [-0.1151643, -0.6853191, 1.0]], ['2, k, 19', [-0.07217138, -0.7370129, 1.0]], ['2, k, 20', [-0.1880454, 0.471325, 1.0]], ['2, k, 21', [-0.4484961, -0.1711822, 1.0]], ['2, k, 22', [-0.3969988, -0.09241864, 1.0]], ['2, k, 23', [-0.01768699, 0.5503278, 1.0]], ['2, k, 24', [-0.09293308, 0.5400454, 1.0]]]
