[['2, k, 0', [-0.1006379, -0.2279171, 1.0]], ['2, k, 1', [-0.1222782, 0.05746306, 1.0]], ['2, k, 2', [-0.146161, 0.3366606, 1.0]], ['2, k, 3', [-0.1509759, 0.4702771, 1.0]], ['2, k, 4', [-0.3147894, 0.2326911, 1.0]], ['2, k, 5', [-0.3633977, 0.01053731, 1.0]], ['2, k, 6', [-0.258804, -0.1451728, 1.0]], ['2, k, 7', [-0.2033557, -0.1574339, 1.0]], ['2, k, 8', [0.01970755, 0.249357, 1.0]], ['2, k, 9', [0.04408772, 0.03862714, 1.0]], ['2, k, 10', [-0.02151037, -0.1321153, 1.0]], ['2, k, 11', [-0.03803236, -0.2153581, 1.0]], ['2, k, 12', [-0.179994, -0.2309342, 1.0]], ['2, k, 13', [-0.2422174, -0.2558015, 1.0]], ['2, k, 14', [-0.2475336, -0.6802285, 1.0]], ['2, k, 15', [-0.2342398, -0.7362621, 1.0]], ['2, k, 16', [-0.01783297, -0.2170621, 1.0]], ['2, k, 17', [0.07906441, -0.2420485, 1.0]], ['2, k, 18', [0.03542815, -0.6428759, 1.0]], ['2, k, 19', [0.05632195, -0.7209656, 1.0]], ['2, k, 20', [-0.1400818, 0.2680072, 1.0]], ['2, k, 21', [-0.1575807, -0.2022412, 1.0]], ['2, k, 22', [-0.2470885, -0.1601335, 1.0]], ['2, k, 23', [-0.05878371, -0.2701089, 1.0]], ['2, k, 24', [-0.1081416, -0.2053026, 1.0]]]
[['2, k, 0', [-0.1007861, -0.218748, 1.0]], ['2, k, 1', [-0.1336855, 0.06692851, 1.0]], ['2, k, 2', [-0.1673494, 0.3454536, 1.0]], ['2, k, 3', [-0.1745873, 0.4796188, 1.0]], ['2, k, 4', [-0.3285443, 0.2314415, 1.0]], ['2, k, 5', [-0.3669929, 0.0114478, 1.0]], ['2, k, 6', [-0.2639328, -0.1317054, 1.0]], ['2, k, 7', [-0.2027921, -0.1629331, 1.0]], ['2, k, 8', [-0.01969092, 0.269314, 1.0]], ['2, k, 9', [0.02766235, 0.1462327, 1.0]], ['2, k, 10', [0.006828784, 0.120683, 1.0]], ['2, k, 11', [0.04348508, 0.2055136, 1.0]], ['2, k, 12', [-0.1794805, -0.227158, 1.0]], ['2, k, 13', [-0.2417828, -0.2534492, 1.0]], ['2, k, 14', [-0.2475822, -0.6806766, 1.0]], ['2, k, 15', [-0.2337803, -0.7375278, 1.0]], ['2, k, 16', [-0.01944417, -0.2030736, 1.0]], ['2, k, 17', [0.08278644, -0.249393, 1.0]], ['2, k, 18', [0.03531897, -0.6440258, 1.0]], ['2, k, 19', [0.06246207, -0.7260182, 1.0]], ['2, k, 20', [-0.1590739, 0.2769098, 1.0]], ['2, k, 21', [-0.1669123, -0.2149964, 1.0]], ['2, k, 22', [-0.255367, -0.1587784, 1.0]], ['2, k, 23', [0.06146302, 0.2206719, 1.0]], ['2, k, 24', [0.0806661, 0.1981181, 1.0]]]
[['2, k, 0', [-0.100907, -0.2189482, 1.0]], ['2, k, 1', [-0.1339766, 0.06700658, 1.0]], ['2, k, 2', [-0.1675029, 0.3459191, 1.0]], ['2, k, 3', [-0.1754125, 0.4799001, 1.0]], ['2, k, 4', [-0.327677, 0.2317933, 1.0]], ['2, k, 5', [-0.3669182, 0.01212011, 1.0]], ['2, k, 6', [-0.2641988, -0.1332896, 1.0]], ['2, k, 7', [-0.2043313, -0.1580352, 1.0]], ['2, k, 8', [-0.02186251, 0.2648841, 1.0]], ['2, k, 9', [0.05266665, 0.252905, 1.0]], ['2, k, 10', [0.03772363, 0.282279, 1.0]], ['2, k, 11', [0.05118432, 0.3083579, 1.0]], ['2, k, 12', [-0.1796229, -0.2272745, 1.0]], ['2, k, 13', [-0.2414242, -0.2532335, 1.0]], ['2, k, 14', [-0.2479154, -0.6804497, 1.0]], ['2, k, 15', [-0.2335668, -0.7379711, 1.0]], ['2, k, 16', [-0.01949734, -0.2035202, 1.0]], ['2, k, 17', [0.08277475, -0.2493628, 1.0]], ['2, k, 18', [0.03520256, -0.6450379, 1.0]], ['2, k, 19', [0.06388465, -0.7226067, 1.0]], ['2, k, 20', [-0.1592847, 0.2772599, 1.0]], ['2, k, 21', [-0.1606902, -0.2019561, 1.0]], ['2, k, 22', [-0.2472974, -0.1630529, 1.0]], ['2, k, 23', [0.04698764, 0.3219694, 1.0]], ['2, k, 24', [0.08709291, 0.2967044, 1.0]]]
[['2, k, 0', [-0.1009954, -0.2189769, 1.0]], ['2, k, 1', [-0.1344569, 0.06729617, 1.0]], ['2, k, 2', [-0.1681881, 0.3466279, 1.0]], ['2, k, 3', [-0.1760103, 0.4810819, 1.0]], ['2, k, 4', [-0.3264916, 0.2321625, 1.0]], ['2, k, 5', [-0.3667847, 0.01238896, 1.0]], ['2, k, 6', [-0.2639601, -0.1334736, 1.0]], ['2, k, 7', [-0.201087, -0.154921, 1.0]], ['2, k, 8', [-0.02251318, 0.2636215, 1.0]], ['2, k, 9', [0.05588153, 0.262614, 1.0]], ['2, k, 10', [0.03579623, 0.3299874, 1.0]], ['2, k, 11', [0.0523561, 0.3581494, 1.0]], ['2, k, 12', [-0.1797235, -0.2272584, 1.0]], ['2, k, 13', [-0.2412795, -0.2528169, 1.0]], ['2, k, 14', [-0.248132, -0.677883, 1.0]], ['2, k, 15', [-0.2336241, -0.7369095, 1.0]], ['2, k, 16', [-0.01952005, -0.2037356, 1.0]], ['2, k, 17', [0.08272059, -0.2494266, 1.0]], ['2, k, 18', [0.03518126, -0.6456616, 1.0]], ['2, k, 19', [0.0643228, -0.7212574, 1.0]], ['2, k, 20', [-0.1599337, 0.2778534, 1.0]], ['2, k, 21', [-0.1515549, -0.1983176, 1.0]], ['2, k, 22', [-0.258213, -0.1527014, 1.0]], ['2, k, 23', [0.05581098, 0.3821793, 1.0]], ['2, k, 24', [0.09296714, 0.3510017, 1.0]]]
[['2, k, 0', [-0.1010545, -0.2189098, 1.0]], ['2, k, 1', [-0.1347233, 0.06735933, 1.0]], ['2, k, 2', [-0.1684737, 0.3465981, 1.0]], ['2, k, 3', [-0.1754639, 0.4812897, 1.0]], ['2, k, 4', [-0.3236871, 0.2333062, 1.0]], ['2, k, 5', [-0.366519, 0.01222947, 1.0]], ['2, k, 6', [-0.2640363, -0.1346297, 1.0]], ['2, k, 7', [-0.2046028, -0.1551128, 1.0]], ['2, k, 8', [-0.02245506, 0.2635312, 1.0]], ['2, k, 9', [0.03276565, 0.3317558, 1.0]], ['2, k, 10', [0.04763331, 0.4188521, 1.0]], ['2, k, 11', [0.05511573, 0.4632387, 1.0]], ['2, k, 12', [-0.179778, -0.2271737, 1.0]], ['2, k, 13', [-0.2410591, -0.2525827, 1.0]], ['2, k, 14', [-0.2475209, -0.6806533, 1.0]], ['2, k, 15', [-0.2335829, -0.7374169, 1.0]], ['2, k, 16', [-0.01957004, -0.2038465, 1.0]], ['2, k, 17', [0.08254043, -0.2496328, 1.0]], ['2, k, 18', [0.03544679, -0.6457304, 1.0]], ['2, k, 19', [0.06421694, -0.7206148, 1.0]], ['2, k, 20', [-0.1602254, 0.2778488, 1.0]], ['2, k, 21', [-0.1554997, -0.1951645, 1.0]], ['2, k, 22', [-0.2430854, -0.1611055, 1.0]], ['2, k, 23', [0.05591916, 0.4954114, 1.0]], ['2, k, 24', [0.09756791, 0.4601742, 1.0]]]
[['2, k, 0', [-0.1011061, -0.2188255, 1.0]], ['2, k, 1', [-0.1350126, 0.06746497, 1.0]], ['2, k, 2', [-0.1688755, 0.3466001, 1.0]], ['2, k, 3', [-0.1748629, 0.4811534, 1.0]], ['2, k, 4', [-0.3228402, 0.2332732, 1.0]], ['2, k, 5', [-0.3652202, 0.01307526, 1.0]], ['2, k, 6', [-0.2626593, -0.1254564, 1.0]], ['2, k, 7', [-0.2069629, -0.1521003, 1.0]], ['2, k, 8', [-0.02196035, 0.2632425, 1.0]], ['2, k, 9', [0.02775321, 0.3450999, 1.0]], ['2, k, 10', [0.04631108, 0.4572259, 1.0]], ['2, k, 11', [0.05357688, 0.5138705, 1.0]], ['2, k, 12', [-0.1798737, -0.2270138, 1.0]], ['2, k, 13', [-0.2407228, -0.2522733, 1.0]], ['2, k, 14', [-0.2476599, -0.6806775, 1.0]], ['2, k, 15', [-0.2335852, -0.7373214, 1.0]], ['2, k, 16', [-0.0196108, -0.203854, 1.0]], ['2, k, 17', [0.08236822, -0.2496596, 1.0]], ['2, k, 18', [0.03518261, -0.6466073, 1.0]], ['2, k, 19', [0.06426303, -0.7202256, 1.0]], ['2, k, 20', [-0.1606083, 0.277883, 1.0]], ['2, k, 21', [-0.1555903, -0.1960252, 1.0]], ['2, k, 22', [-0.2416374, -0.1616152, 1.0]], ['2, k, 23', [0.06228779, 0.5587096, 1.0]], ['2, k, 24', [0.1005703, 0.5080607, 1.0]]]
[['2, k, 0', [-0.1012321, -0.218627, 1.0]], ['2, k, 1', [-0.1349249, 0.06788807, 1.0]], ['2, k, 2', [-0.1681764, 0.347461, 1.0]], ['2, k, 3', [-0.1752098, 0.480555, 1.0]], ['2, k, 4', [-0.3216067, 0.2328604, 1.0]], ['2, k, 5', [-0.3654985, 0.01329999, 1.0]], ['2, k, 6', [-0.2621522, -0.1288503, 1.0]], ['2, k, 7', [-0.2043419, -0.1551436, 1.0]], ['2, k, 8', [-0.02132685, 0.2618599, 1.0]], ['2, k, 9', [0.02608594, 0.3930716, 1.0]], ['2, k, 10', [0.04534523, 0.5175962, 1.0]], ['2, k, 11', [0.05208916, 0.5638425, 1.0]], ['2, k, 12', [-0.180103, -0.2267027, 1.0]], ['2, k, 13', [-0.2403185, -0.2518661, 1.0]], ['2, k, 14', [-0.2478226, -0.6799033, 1.0]], ['2, k, 15', [-0.2336021, -0.7369826, 1.0]], ['2, k, 16', [-0.01965429, -0.2037896, 1.0]], ['2, k, 17', [0.08204626, -0.2496168, 1.0]], ['2, k, 18', [0.03429054, -0.6500008, 1.0]], ['2, k, 19', [0.06389165, -0.7206266, 1.0]], ['2, k, 20', [-0.1601157, 0.2786014, 1.0]], ['2, k, 21', [-0.1588667, -0.2004204, 1.0]], ['2, k, 22', [-0.2409826, -0.1612061, 1.0]], ['2, k, 23', [0.06182213, 0.6116809, 1.0]], ['2, k, 24', [0.1048501, 0.5622921, 1.0]]]
[['2, k, 0', [-0.1061317, -0.2176887, 1.0]], ['2, k, 1', [-0.1351659, 0.06835429, 1.0]], ['2, k, 2', [-0.1652587, 0.3486839, 1.0]], ['2, k, 3', [-0.1747949, 0.4796447, 1.0]], ['2, k, 4', [-0.3204014, 0.2331625, 1.0]], ['2, k, 5', [-0.3653827, 0.01325828, 1.0]], ['2, k, 6', [-0.261465, -0.1336874, 1.0]], ['2, k, 7', [-0.1933784, -0.168315, 1.0]], ['2, k, 8', [-0.01931957, 0.2632849, 1.0]], ['2, k, 9', [0.02405757, 0.4284285, 1.0]], ['2, k, 10', [0.03566971, 0.5820704, 1.0]], ['2, k, 11', [0.04604242, 0.6538503, 1.0]], ['2, k, 12', [-0.1855884, -0.2248831, 1.0]], ['2, k, 13', [-0.2398631, -0.251601, 1.0]], ['2, k, 14', [-0.2477926, -0.6790898, 1.0]], ['2, k, 15', [-0.2336413, -0.7369899, 1.0]], ['2, k, 16', [-0.02413223, -0.2037617, 1.0]], ['2, k, 17', [0.08211172, -0.2496425, 1.0]], ['2, k, 18', [0.03480277, -0.6490456, 1.0]], ['2, k, 19', [0.0633594, -0.7208689, 1.0]], ['2, k, 20', [-0.1585582, 0.2794993, 1.0]], ['2, k, 21', [-0.1540985, -0.215933, 1.0]], ['2, k, 22', [-0.2283425, -0.1727343, 1.0]], ['2, k, 23', [0.04167675, 0.7075195, 1.0]], ['2, k, 24', [0.09527151, 0.6446671, 1.0]]]
[['2, k, 0', [-0.1063126, -0.2154164, 1.0]], ['2, k, 1', [-0.13438, 0.06939789, 1.0]], ['2, k, 2', [-0.1617753, 0.3485693, 1.0]], ['2, k, 3', [-0.1711467, 0.4798657, 1.0]], ['2, k, 4', [-0.3194396, 0.2322932, 1.0]], ['2, k, 5', [-0.3653464, 0.0131876, 1.0]], ['2, k, 6', [-0.2639989, -0.1197521, 1.0]], ['2, k, 7', [-0.2105384, -0.149149, 1.0]], ['2, k, 8', [-0.001832001, 0.2886869, 1.0]], ['2, k, 9', [0.01990949, 0.4903468, 1.0]], ['2, k, 10', [0.02040352, 0.6800557, 1.0]], ['2, k, 11', [0.02413403, 0.7481697, 1.0]], ['2, k, 12', [-0.1851296, -0.222997, 1.0]], ['2, k, 13', [-0.2397252, -0.2515531, 1.0]], ['2, k, 14', [-0.2477322, -0.6792276, 1.0]], ['2, k, 15', [-0.2334677, -0.7369125, 1.0]], ['2, k, 16', [-0.0249822, -0.2009511, 1.0]], ['2, k, 17', [0.08170514, -0.2495713, 1.0]], ['2, k, 18', [0.03594696, -0.6476846, 1.0]], ['2, k, 19', [0.06216574, -0.7215785, 1.0]], ['2, k, 20', [-0.1557759, 0.2798442, 1.0]], ['2, k, 21', [-0.1603873, -0.1910519, 1.0]], ['2, k, 22', [-0.2435046, -0.1620552, 1.0]], ['2, k, 23', [0.03421969, 0.8082559, 1.0]], ['2, k, 24', [0.07466129, 0.7369549, 1.0]]]
[['2, k, 0', [-0.1065157, -0.2104473, 1.0]], ['2, k, 1', [-0.1320596, 0.0735699, 1.0]], ['2, k, 2', [-0.155636, 0.3521355, 1.0]], ['2, k, 3', [-0.1694855, 0.4812438, 1.0]], ['2, k, 4', [-0.3185923, 0.2321605, 1.0]], ['2, k, 5', [-0.3649477, 0.01290981, 1.0]], ['2, k, 6', [-0.263556, -0.1258888, 1.0]], ['2, k, 7', [-0.2046015, -0.1585042, 1.0]], ['2, k, 8', [0.003904294, 0.297131, 1.0]], ['2, k, 9', [0.01788259, 0.510242, 1.0]], ['2, k, 10', [0.01575611, 0.7228807, 1.0]], ['2, k, 11', [0.01600634, 0.7870809, 1.0]], ['2, k, 12', [-0.1846238, -0.2189814, 1.0]], ['2, k, 13', [-0.2395895, -0.2512577, 1.0]], ['2, k, 14', [-0.2473738, -0.676429, 1.0]], ['2, k, 15', [-0.2338781, -0.7355893, 1.0]], ['2, k, 16', [-0.02585, -0.1953503, 1.0]], ['2, k, 17', [0.08122823, -0.2495266, 1.0]], ['2, k, 18', [0.03830486, -0.6447365, 1.0]], ['2, k, 19', [0.05721738, -0.72426, 1.0]], ['2, k, 20', [-0.1504609, 0.2836226, 1.0]], ['2, k, 21', [-0.1628248, -0.2058504, 1.0]], ['2, k, 22', [-0.2549371, -0.1585762, 1.0]], ['2, k, 23', [0.01607714, 0.8504465, 1.0]], ['2, k, 24', [-0.0550941, 0.7635254, 1.0]]]
[['2, k, 0', [-0.1066339, -0.2087713, 1.0]], ['2, k, 1', [-0.1315596, 0.07412478, 1.0]], ['2, k, 2', [-0.1542426, 0.3516308, 1.0]], ['2, k, 3', [-0.1688104, 0.4817066, 1.0]], ['2, k, 4', [-0.3185283, 0.2322504, 1.0]], ['2, k, 5', [-0.3633663, 0.01431659, 1.0]], ['2, k, 6', [-0.2641288, -0.122029, 1.0]], ['2, k, 7', [-0.2071524, -0.1536086, 1.0]], ['2, k, 8', [0.003856475, 0.29984, 1.0]], ['2, k, 9', [0.0157321, 0.5201177, 1.0]], ['2, k, 10', [0.001652977, 0.7560289, 1.0]], ['2, k, 11', [0.004248356, 0.8102422, 1.0]], ['2, k, 12', [-0.1842135, -0.2172725, 1.0]], ['2, k, 13', [-0.239301, -0.2511489, 1.0]], ['2, k, 14', [-0.2474369, -0.6765166, 1.0]], ['2, k, 15', [-0.2337857, -0.7356441, 1.0]], ['2, k, 16', [-0.02640593, -0.1936741, 1.0]], ['2, k, 17', [0.08095985, -0.2494669, 1.0]], ['2, k, 18', [0.03804922, -0.6445869, 1.0]], ['2, k, 19', [0.05630023, -0.7239974, 1.0]], ['2, k, 20', [-0.1492685, 0.2834436, 1.0]], ['2, k, 21', [-0.1616485, -0.1979988, 1.0]], ['2, k, 22', [-0.2487027, -0.1598508, 1.0]], ['2, k, 23', [0.01201614, 0.8709732, 1.0]], ['2, k, 24', [-0.06084037, 0.7879234, 1.0]]]
[['2, k, 0', [-0.1076384, -0.2059388, 1.0]], ['2, k, 1', [-0.1300485, 0.07785655, 1.0]], ['2, k, 2', [-0.1487299, 0.3569611, 1.0]], ['2, k, 3', [-0.1682322, 0.4811794, 1.0]], ['2, k, 4', [-0.3183059, 0.2320146, 1.0]], ['2, k, 5', [-0.3634012, 0.01433885, 1.0]], ['2, k, 6', [-0.2630199, -0.1209525, 1.0]], ['2, k, 7', [-0.2068891, -0.1528684, 1.0]], ['2, k, 8', [0.004955731, 0.298225, 1.0]], ['2, k, 9', [0.01252103, 0.5364308, 1.0]], ['2, k, 10', [-0.007068073, 0.7739285, 1.0]], ['2, k, 11', [-0.006682165, 0.8336078, 1.0]], ['2, k, 12', [-0.1851878, -0.2142182, 1.0]], ['2, k, 13', [-0.2392111, -0.2512223, 1.0]], ['2, k, 14', [-0.2477234, -0.6766996, 1.0]], ['2, k, 15', [-0.2338705, -0.7355412, 1.0]], ['2, k, 16', [-0.02729511, -0.1913924, 1.0]], ['2, k, 17', [0.08097009, -0.2495334, 1.0]], ['2, k, 18', [0.03848376, -0.6436056, 1.0]], ['2, k, 19', [0.05605848, -0.7235309, 1.0]], ['2, k, 20', [-0.1447972, 0.2882884, 1.0]], ['2, k, 21', [-0.158645, -0.1970048, 1.0]], ['2, k, 22', [-0.2459575, -0.1607289, 1.0]], ['2, k, 23', [-0.001355775, 0.8968112, 1.0]], ['2, k, 24', [-0.06846151, 0.8091512, 1.0]]]
[['2, k, 0', [-0.1087158, -0.2025161, 1.0]], ['2, k, 1', [-0.1273396, 0.0854996, 1.0]], ['2, k, 2', [-0.1408256, 0.368973, 1.0]], ['2, k, 3', [-0.1653295, 0.4850196, 1.0]], ['2, k, 4', [-0.3179803, 0.2317654, 1.0]], ['2, k, 5', [-0.3627616, 0.01526282, 1.0]], ['2, k, 6', [-0.2613167, -0.1199266, 1.0]], ['2, k, 7', [-0.208038, -0.1502068, 1.0]], ['2, k, 8', [0.00520786, 0.2982743, 1.0]], ['2, k, 9', [0.008369271, 0.5401696, 1.0]], ['2, k, 10', [-0.0209553, 0.7884468, 1.0]], ['2, k, 11', [-0.0200486, 0.8474228, 1.0]], ['2, k, 12', [-0.1863585, -0.2109401, 1.0]], ['2, k, 13', [-0.2392273, -0.2507941, 1.0]], ['2, k, 14', [-0.2479408, -0.677187, 1.0]], ['2, k, 15', [-0.2337716, -0.7356548, 1.0]], ['2, k, 16', [-0.02818587, -0.188114, 1.0]], ['2, k, 17', [0.08084179, -0.2499087, 1.0]], ['2, k, 18', [0.03721197, -0.6450238, 1.0]], ['2, k, 19', [0.05654066, -0.7225995, 1.0]], ['2, k, 20', [-0.1380751, 0.2991726, 1.0]], ['2, k, 21', [-0.1606798, -0.1931597, 1.0]], ['2, k, 22', [-0.2306634, -0.1662792, 1.0]], ['2, k, 23', [-0.01524996, 0.9125723, 1.0]], ['2, k, 24', [-0.08133771, 0.8327675, 1.0]]]
[['2, k, 0', [-0.1090254, -0.2010974, 1.0]], ['2, k, 1', [-0.1272044, 0.08619187, 1.0]], ['2, k, 2', [-0.1408247, 0.3689864, 1.0]], ['2, k, 3', [-0.1654284, 0.484945, 1.0]], ['2, k, 4', [-0.3180657, 0.2317149, 1.0]], ['2, k, 5', [-0.3628106, 0.01526916, 1.0]], ['2, k, 6', [-0.2610373, -0.1198835, 1.0]], ['2, k, 7', [-0.2084017, -0.1501977, 1.0]], ['2, k, 8', [0.006270241, 0.29739, 1.0]], ['2, k, 9', [0.005749058, 0.5410333, 1.0]], ['2, k, 10', [-0.02647495, 0.7929021, 1.0]], ['2, k, 11', [-0.03222889, 0.8600284, 1.0]], ['2, k, 12', [-0.1866061, -0.2092737, 1.0]], ['2, k, 13', [-0.2393261, -0.2506576, 1.0]], ['2, k, 14', [-0.2479803, -0.6770139, 1.0]], ['2, k, 15', [-0.233734, -0.735379, 1.0]], ['2, k, 16', [-0.02852428, -0.1869393, 1.0]], ['2, k, 17', [0.08074506, -0.2498612, 1.0]], ['2, k, 18', [0.03724989, -0.6450245, 1.0]], ['2, k, 19', [0.05649455, -0.7224643, 1.0]], ['2, k, 20', [-0.1380037, 0.2993232, 1.0]], ['2, k, 21', [-0.1582212, -0.1926376, 1.0]], ['2, k, 22', [-0.246851, -0.1586531, 1.0]], ['2, k, 23', [-0.0301424, 0.9232547, 1.0]], ['2, k, 24', [-0.09398243, 0.848751, 1.0]]]
[['2, k, 0', [-0.1106375, -0.1983292, 1.0]], ['2, k, 1', [-0.1272116, 0.08662239, 1.0]], ['2, k, 2', [-0.1403684, 0.3681584, 1.0]], ['2, k, 3', [-0.1650769, 0.4847221, 1.0]], ['2, k, 4', [-0.3180669, 0.2317323, 1.0]], ['2, k, 5', [-0.3622568, 0.01565499, 1.0]], ['2, k, 6', [-0.2606527, -0.1202064, 1.0]], ['2, k, 7', [-0.2085585, -0.1499948, 1.0]], ['2, k, 8', [0.007410669, 0.2975313, 1.0]], ['2, k, 9', [0.002108481, 0.5475104, 1.0]], ['2, k, 10', [-0.0467518, 0.8077452, 1.0]], ['2, k, 11', [-0.04689932, 0.8930489, 1.0]], ['2, k, 12', [-0.1876073, -0.2063903, 1.0]], ['2, k, 13', [-0.2397271, -0.2510719, 1.0]], ['2, k, 14', [-0.2480287, -0.6769531, 1.0]], ['2, k, 15', [-0.2337491, -0.7353424, 1.0]], ['2, k, 16', [-0.03066418, -0.1844339, 1.0]], ['2, k, 17', [0.081084, -0.2501049, 1.0]], ['2, k, 18', [0.03711072, -0.6447801, 1.0]], ['2, k, 19', [0.05706766, -0.7216924, 1.0]], ['2, k, 20', [-0.1376717, 0.2990558, 1.0]], ['2, k, 21', [-0.1600211, -0.1927106, 1.0]], ['2, k, 22', [-0.2491726, -0.1566264, 1.0]], ['2, k, 23', [-0.04698096, 0.9611772, 1.0]], ['2, k, 24', [-0.1094982, 0.8773823, 1.0]]]
[['2, k, 0', [-0.1123229, -0.1940737, 1.0]], ['2, k, 1', [-0.1272005, 0.08901131, 1.0]], ['2, k, 2', [-0.13957, 0.3691773, 1.0]], ['2, k, 3', [-0.1643116, 0.4865904, 1.0]], ['2, k, 4', [-0.3180175, 0.232075, 1.0]], ['2, k, 5', [-0.3617783, 0.01720548, 1.0]], ['2, k, 6', [-0.2650321, -0.1253541, 1.0]], ['2, k, 7', [-0.2089132, -0.1508452, 1.0]], ['2, k, 8', [0.008020905, 0.2976506, 1.0]], ['2, k, 9', [-0.0004160119, 0.5652634, 1.0]], ['2, k, 10', [-0.05384538, 0.8253635, 1.0]], ['2, k, 11', [-0.06081069, 0.9049698, 1.0]], ['2, k, 12', [-0.1887622, -0.201656, 1.0]], ['2, k, 13', [-0.2399224, -0.2513935, 1.0]], ['2, k, 14', [-0.2470296, -0.6801729, 1.0]], ['2, k, 15', [-0.2334666, -0.7380608, 1.0]], ['2, k, 16', [-0.03276141, -0.1808349, 1.0]], ['2, k, 17', [0.08122922, -0.2502664, 1.0]], ['2, k, 18', [0.03702356, -0.6445968, 1.0]], ['2, k, 19', [0.05829901, -0.7204725, 1.0]], ['2, k, 20', [-0.1370176, 0.3003563, 1.0]], ['2, k, 21', [-0.1588655, -0.1949498, 1.0]], ['2, k, 22', [-0.258788, -0.1535032, 1.0]], ['2, k, 23', [-0.06010331, 0.9713852, 1.0]], ['2, k, 24', [-0.1245549, 0.8933704, 1.0]]]
[['2, k, 0', [-0.1126738, -0.1930905, 1.0]], ['2, k, 1', [-0.1271577, 0.0895486, 1.0]], ['2, k, 2', [-0.1392652, 0.3687851, 1.0]], ['2, k, 3', [-0.1332799, 0.4878201, 1.0]], ['2, k, 4', [-0.3180987, 0.2321269, 1.0]], ['2, k, 5', [-0.3616714, 0.01746199, 1.0]], ['2, k, 6', [-0.2647843, -0.127283, 1.0]], ['2, k, 7', [-0.2079931, -0.1510195, 1.0]], ['2, k, 8', [0.007743686, 0.2954023, 1.0]], ['2, k, 9', [-0.006801026, 0.5225125, 1.0]], ['2, k, 10', [-0.05891575, 0.7858263, 1.0]], ['2, k, 11', [-0.07099048, 0.8750827, 1.0]], ['2, k, 12', [-0.1889927, -0.2003238, 1.0]], ['2, k, 13', [-0.2399784, -0.2514082, 1.0]], ['2, k, 14', [-0.2477741, -0.6785122, 1.0]], ['2, k, 15', [-0.2334104, -0.7374877, 1.0]], ['2, k, 16', [-0.03326321, -0.1799874, 1.0]], ['2, k, 17', [0.081039, -0.250233, 1.0]], ['2, k, 18', [0.03723846, -0.6446955, 1.0]], ['2, k, 19', [0.05871914, -0.7201662, 1.0]], ['2, k, 20', [-0.1367334, 0.3002626, 1.0]], ['2, k, 21', [-0.1581082, -0.1929639, 1.0]], ['2, k, 22', [-0.2496183, -0.1579729, 1.0]], ['2, k, 23', [-0.08494976, 0.9262608, 1.0]], ['2, k, 24', [-0.1229892, 0.8879814, 1.0]]]
[['2, k, 0', [-0.1128191, -0.1925585, 1.0]], ['2, k, 1', [-0.1272817, 0.08940384, 1.0]], ['2, k, 2', [-0.1400117, 0.365323, 1.0]], ['2, k, 3', [-0.1305897, 0.4852223, 1.0]], ['2, k, 4', [-0.3182089, 0.2322369, 1.0]], ['2, k, 5', [-0.361589, 0.01847721, 1.0]], ['2, k, 6', [-0.2643607, -0.1306278, 1.0]], ['2, k, 7', [-0.2068436, -0.1528523, 1.0]], ['2, k, 8', [0.007880173, 0.2948115, 1.0]], ['2, k, 9', [-0.006004869, 0.5726025, 1.0]], ['2, k, 10', [-0.07252324, 0.8374721, 1.0]], ['2, k, 11', [-0.09049979, 0.9305031, 1.0]], ['2, k, 12', [-0.1888348, -0.1996973, 1.0]], ['2, k, 13', [-0.2399634, -0.2512635, 1.0]], ['2, k, 14', [-0.2480096, -0.677937, 1.0]], ['2, k, 15', [-0.2334287, -0.7371392, 1.0]], ['2, k, 16', [-0.03371613, -0.1795199, 1.0]], ['2, k, 17', [0.08102329, -0.2501959, 1.0]], ['2, k, 18', [0.03640201, -0.6441702, 1.0]], ['2, k, 19', [0.05815891, -0.7172089, 1.0]], ['2, k, 20', [-0.1371838, 0.2980388, 1.0]], ['2, k, 21', [-0.1604247, -0.1960652, 1.0]], ['2, k, 22', [-0.237814, -0.1634563, 1.0]], ['2, k, 23', [-0.09998082, 1.003882, 1.0]], ['2, k, 24', [-0.1471889, 0.9071632, 1.0]]]
