[['2, k, 0', [-0.1634587, -0.1536517, 1.0]], ['2, k, 1', [-0.1678002, 0.1086802, 1.0]], ['2, k, 2', [-0.1706531, 0.3639585, 1.0]], ['2, k, 3', [-0.1660708, 0.5109838, 1.0]], ['2, k, 4', [-0.3370918, 0.2490278, 1.0]], ['2, k, 5', [-0.3794063, 0.03003807, 1.0]], ['2, k, 6', [-0.2669301, -0.07664929, 1.0]], ['2, k, 7', [-0.1948871, -0.1084228, 1.0]], ['2, k, 8', [0.01474416, 0.2554927, 1.0]], ['2, k, 9', [0.08276352, 0.02409253, 1.0]], ['2, k, 10', [0.0182804, -0.08794316, 1.0]], ['2, k, 11', [-0.06343502, -0.122476, 1.0]], ['2, k, 12', [-0.235117, -0.1517059, 1.0]], ['2, k, 13', [-0.2626676, -0.2063247, 1.0]], ['2, k, 14', [-0.2171842, -0.6166846, 1.0]], ['2, k, 15', [-0.2212451, -0.6898819, 1.0]], ['2, k, 16', [-0.08785813, -0.1518695, 1.0]], ['2, k, 17', [0.07639784, -0.2073572, 1.0]], ['2, k, 18', [0.009201794, -0.6156835, 1.0]], ['2, k, 19', [0.01409501, -0.6888094, 1.0]], ['2, k, 20', [-0.1701348, 0.3010927, 1.0]], ['2, k, 21', [-0.1343592, -0.1268815, 1.0]], ['2, k, 22', [-0.2024409, -0.1423868, 1.0]], ['2, k, 23', [-0.1219818, -0.1327267, 1.0]], ['2, k, 24', [0.00793063, -0.1666493, 1.0]]]
[['2, k, 0', [-0.1540985, -0.1556823, 1.0]], ['2, k, 1', [-0.1737687, 0.1070394, 1.0]], ['2, k, 2', [-0.1955131, 0.3623582, 1.0]], ['2, k, 3', [-0.2042766, 0.5096465, 1.0]], ['2, k, 4', [-0.3576314, 0.231354, 1.0]], ['2, k, 5', [-0.3935272, 0.02099999, 1.0]], ['2, k, 6', [-0.2875746, -0.08329554, 1.0]], ['2, k, 7', [-0.2204772, -0.109952, 1.0]], ['2, k, 8', [-0.005470476, 0.2605453, 1.0]], ['2, k, 9', [0.06889934, 0.04634485, 1.0]], ['2, k, 10', [-0.002665821, -0.07354556, 1.0]], ['2, k, 11', [-0.05470737, -0.1171162, 1.0]], ['2, k, 12', [-0.2287744, -0.1588144, 1.0]], ['2, k, 13', [-0.3012424, -0.2045316, 1.0]], ['2, k, 14', [-0.2221553, -0.6228369, 1.0]], ['2, k, 15', [-0.2210936, -0.6913323, 1.0]], ['2, k, 16', [-0.07664619, -0.148926, 1.0]], ['2, k, 17', [0.1977228, -0.236456, 1.0]], ['2, k, 18', [0.3830087, -0.6446915, 1.0]], ['2, k, 19', [0.3878955, -0.6809614, 1.0]], ['2, k, 20', [-0.1900848, 0.2993387, 1.0]], ['2, k, 21', [-0.1474028, -0.1253894, 1.0]], ['2, k, 22', [-0.2109179, -0.1392383, 1.0]], ['2, k, 23', [-0.1127049, -0.1317622, 1.0]], ['2, k, 24', [0.001086259, -0.1650125, 1.0]]]
[['2, k, 0', [-0.1540991, -0.1560559, 1.0]], ['2, k, 1', [-0.1737433, 0.1067558, 1.0]], ['2, k, 2', [-0.1951059, 0.3619942, 1.0]], ['2, k, 3', [-0.2041436, 0.5094955, 1.0]], ['2, k, 4', [-0.3576038, 0.2311711, 1.0]], ['2, k, 5', [-0.3938354, 0.0208921, 1.0]], ['2, k, 6', [-0.2875945, -0.08349321, 1.0]], ['2, k, 7', [-0.2224176, -0.11073, 1.0]], ['2, k, 8', [-0.005530011, 0.2599358, 1.0]], ['2, k, 9', [0.06894765, 0.04600631, 1.0]], ['2, k, 10', [0.0250146, -0.07400939, 1.0]], ['2, k, 11', [-0.007827407, -0.1080357, 1.0]], ['2, k, 12', [-0.2290342, -0.1591233, 1.0]], ['2, k, 13', [-0.3041912, -0.2056614, 1.0]], ['2, k, 14', [-0.2227251, -0.622982, 1.0]], ['2, k, 15', [-0.2219201, -0.6911505, 1.0]], ['2, k, 16', [-0.0761779, -0.1493059, 1.0]], ['2, k, 17', [0.1986868, -0.2411543, 1.0]], ['2, k, 18', [0.3926216, -0.646925, 1.0]], ['2, k, 19', [0.3975369, -0.6831741, 1.0]], ['2, k, 20', [-0.189844, 0.2990464, 1.0]], ['2, k, 21', [-0.1463825, -0.1282716, 1.0]], ['2, k, 22', [-0.2097042, -0.1381399, 1.0]], ['2, k, 23', [-0.07586481, -0.1256643, 1.0]], ['2, k, 24', [0.05205589, -0.14918, 1.0]]]
[['2, k, 0', [-0.1548206, -0.1563174, 1.0]], ['2, k, 1', [-0.1738866, 0.1065991, 1.0]], ['2, k, 2', [-0.194679, 0.361832, 1.0]], ['2, k, 3', [-0.2038468, 0.5093027, 1.0]], ['2, k, 4', [-0.3575162, 0.231201, 1.0]], ['2, k, 5', [-0.3939106, 0.02095427, 1.0]], ['2, k, 6', [-0.2873351, -0.08362426, 1.0]], ['2, k, 7', [-0.2408213, -0.1073178, 1.0]], ['2, k, 8', [-0.005881104, 0.259375, 1.0]], ['2, k, 9', [0.06883566, 0.0456746, 1.0]], ['2, k, 10', [0.01377742, -0.08244567, 1.0]], ['2, k, 11', [-0.03696577, -0.1221497, 1.0]], ['2, k, 12', [-0.2296875, -0.159312, 1.0]], ['2, k, 13', [-0.3074383, -0.2061458, 1.0]], ['2, k, 14', [-0.2241476, -0.6223956, 1.0]], ['2, k, 15', [-0.2222566, -0.6909564, 1.0]], ['2, k, 16', [-0.07680695, -0.1496004, 1.0]], ['2, k, 17', [0.1982177, -0.2443792, 1.0]], ['2, k, 18', [0.3959926, -0.6483544, 1.0]], ['2, k, 19', [0.400943, -0.6846196, 1.0]], ['2, k, 20', [-0.189672, 0.2989225, 1.0]], ['2, k, 21', [-0.1611138, -0.1247908, 1.0]], ['2, k, 22', [-0.2685967, -0.1348003, 1.0]], ['2, k, 23', [-0.1012056, -0.1393429, 1.0]], ['2, k, 24', [-0.03949117, -0.168804, 1.0]]]
[['2, k, 0', [-0.1561456, -0.1562465, 1.0]], ['2, k, 1', [-0.1748274, 0.106256, 1.0]], ['2, k, 2', [-0.1949051, 0.3614761, 1.0]], ['2, k, 3', [-0.2023641, 0.5091487, 1.0]], ['2, k, 4', [-0.3575519, 0.2311883, 1.0]], ['2, k, 5', [-0.3939728, 0.0209305, 1.0]], ['2, k, 6', [-0.2877904, -0.0833553, 1.0]], ['2, k, 7', [-0.2383421, -0.1087357, 1.0]], ['2, k, 8', [-0.006194451, 0.2584983, 1.0]], ['2, k, 9', [0.06879729, 0.04549093, 1.0]], ['2, k, 10', [0.006678829, -0.0709817, 1.0]], ['2, k, 11', [-0.0651212, -0.1246763, 1.0]], ['2, k, 12', [-0.2317351, -0.1589894, 1.0]], ['2, k, 13', [-0.3120866, -0.2065669, 1.0]], ['2, k, 14', [-0.2248951, -0.6219516, 1.0]], ['2, k, 15', [-0.221994, -0.6909511, 1.0]], ['2, k, 16', [-0.07740855, -0.1496877, 1.0]], ['2, k, 17', [0.1983847, -0.2470918, 1.0]], ['2, k, 18', [0.3976931, -0.6492214, 1.0]], ['2, k, 19', [0.4027768, -0.6854825, 1.0]], ['2, k, 20', [-0.1900214, 0.2985708, 1.0]], ['2, k, 21', [-0.1602118, -0.1238898, 1.0]], ['2, k, 22', [-0.2162186, -0.1447566, 1.0]], ['2, k, 23', [-0.1210245, -0.1348782, 1.0]], ['2, k, 24', [-0.006547854, -0.1723981, 1.0]]]
[['2, k, 0', [-0.1563733, -0.1562573, 1.0]], ['2, k, 1', [-0.1749275, 0.1061106, 1.0]], ['2, k, 2', [-0.1946767, 0.361173, 1.0]], ['2, k, 3', [-0.2019577, 0.5089207, 1.0]], ['2, k, 4', [-0.3573305, 0.2314664, 1.0]], ['2, k, 5', [-0.3938625, 0.02083122, 1.0]], ['2, k, 6', [-0.3121311, -0.09937921, 1.0]], ['2, k, 7', [-0.2646044, -0.111091, 1.0]], ['2, k, 8', [-0.006319647, 0.2578886, 1.0]], ['2, k, 9', [0.08898561, 0.02792983, 1.0]], ['2, k, 10', [0.003242613, -0.06880469, 1.0]], ['2, k, 11', [-0.06616759, -0.1249323, 1.0]], ['2, k, 12', [-0.2319344, -0.158953, 1.0]], ['2, k, 13', [-0.3159142, -0.2071771, 1.0]], ['2, k, 14', [-0.2253467, -0.6217103, 1.0]], ['2, k, 15', [-0.2225337, -0.6901221, 1.0]], ['2, k, 16', [-0.07757845, -0.1497507, 1.0]], ['2, k, 17', [0.19799, -0.247577, 1.0]], ['2, k, 18', [0.3993467, -0.6491938, 1.0]], ['2, k, 19', [0.4046825, -0.6854568, 1.0]], ['2, k, 20', [-0.1899104, 0.2983351, 1.0]], ['2, k, 21', [-0.2150808, -0.1535389, 1.0]], ['2, k, 22', [-0.2876477, -0.1366078, 1.0]], ['2, k, 23', [-0.1209206, -0.1413411, 1.0]], ['2, k, 24', [-0.01705363, -0.1719353, 1.0]]]
[['2, k, 0', [-0.1567579, -0.1561729, 1.0]], ['2, k, 1', [-0.1749524, 0.1064099, 1.0]], ['2, k, 2', [-0.1932719, 0.3627042, 1.0]], ['2, k, 3', [-0.2009043, 0.5083895, 1.0]], ['2, k, 4', [-0.3571009, 0.2316301, 1.0]], ['2, k, 5', [-0.393799, 0.02092955, 1.0]], ['2, k, 6', [-0.3005958, -0.08820846, 1.0]], ['2, k, 7', [-0.2561016, -0.1071535, 1.0]], ['2, k, 8', [-0.006415887, 0.257607, 1.0]], ['2, k, 9', [0.08853666, 0.02768697, 1.0]], ['2, k, 10', [0.007282956, -0.07599179, 1.0]], ['2, k, 11', [-0.06634441, -0.1257245, 1.0]], ['2, k, 12', [-0.232414, -0.1587706, 1.0]], ['2, k, 13', [-0.3186711, -0.2077981, 1.0]], ['2, k, 14', [-0.2265971, -0.6213724, 1.0]], ['2, k, 15', [-0.222706, -0.6897315, 1.0]], ['2, k, 16', [-0.0778129, -0.1497422, 1.0]], ['2, k, 17', [0.1978626, -0.2480818, 1.0]], ['2, k, 18', [0.4011887, -0.6493683, 1.0]], ['2, k, 19', [0.4065748, -0.6856364, 1.0]], ['2, k, 20', [-0.1890584, 0.2994329, 1.0]], ['2, k, 21', [-0.1771189, -0.126874, 1.0]], ['2, k, 22', [-0.2836384, -0.1334175, 1.0]], ['2, k, 23', [-0.121978, -0.1384466, 1.0]], ['2, k, 24', [-0.02020249, -0.1717369, 1.0]]]
[['2, k, 0', [-0.1570397, -0.1561282, 1.0]], ['2, k, 1', [-0.174958, 0.1064079, 1.0]], ['2, k, 2', [-0.192937, 0.3626127, 1.0]], ['2, k, 3', [-0.1999817, 0.5082883, 1.0]], ['2, k, 4', [-0.3570538, 0.2317936, 1.0]], ['2, k, 5', [-0.393822, 0.02093994, 1.0]], ['2, k, 6', [-0.2982888, -0.08633097, 1.0]], ['2, k, 7', [-0.2489734, -0.1112231, 1.0]], ['2, k, 8', [-0.006208357, 0.256718, 1.0]], ['2, k, 9', [0.089269, 0.02723199, 1.0]], ['2, k, 10', [0.01805803, -0.08790905, 1.0]], ['2, k, 11', [-0.06477388, -0.1284211, 1.0]], ['2, k, 12', [-0.2326607, -0.1586691, 1.0]], ['2, k, 13', [-0.320265, -0.208496, 1.0]], ['2, k, 14', [-0.2273562, -0.6206775, 1.0]], ['2, k, 15', [-0.2229745, -0.6895142, 1.0]], ['2, k, 16', [-0.07805487, -0.1497592, 1.0]], ['2, k, 17', [0.1974963, -0.2487399, 1.0]], ['2, k, 18', [0.4013706, -0.6495997, 1.0]], ['2, k, 19', [0.4068708, -0.685865, 1.0]], ['2, k, 20', [-0.1888677, 0.2993836, 1.0]], ['2, k, 21', [-0.1698787, -0.1351551, 1.0]], ['2, k, 22', [-0.2245353, -0.1470947, 1.0]], ['2, k, 23', [-0.1255255, -0.1438299, 1.0]], ['2, k, 24', [-0.02403327, -0.179006, 1.0]]]
[['2, k, 0', [-0.1592952, -0.1559338, 1.0]], ['2, k, 1', [-0.175142, 0.1061648, 1.0]], ['2, k, 2', [-0.1915923, 0.3613975, 1.0]], ['2, k, 3', [-0.1988895, 0.5079014, 1.0]], ['2, k, 4', [-0.3570697, 0.2318134, 1.0]], ['2, k, 5', [-0.3939911, 0.02127991, 1.0]], ['2, k, 6', [-0.2955226, -0.08510984, 1.0]], ['2, k, 7', [-0.2446227, -0.114793, 1.0]], ['2, k, 8', [-0.006354277, 0.2560566, 1.0]], ['2, k, 9', [0.08935608, 0.02699651, 1.0]], ['2, k, 10', [0.01556408, -0.0868891, 1.0]], ['2, k, 11', [-0.06573755, -0.1293762, 1.0]], ['2, k, 12', [-0.2355482, -0.1580828, 1.0]], ['2, k, 13', [-0.3213015, -0.2084987, 1.0]], ['2, k, 14', [-0.2281926, -0.6200929, 1.0]], ['2, k, 15', [-0.2230552, -0.6894665, 1.0]], ['2, k, 16', [-0.07954009, -0.149856, 1.0]], ['2, k, 17', [0.1965279, -0.2486943, 1.0]], ['2, k, 18', [0.4015305, -0.6495148, 1.0]], ['2, k, 19', [0.4071588, -0.6857765, 1.0]], ['2, k, 20', [-0.1881204, 0.2985762, 1.0]], ['2, k, 21', [-0.1643836, -0.1380763, 1.0]], ['2, k, 22', [-0.2183307, -0.1513574, 1.0]], ['2, k, 23', [-0.1266454, -0.1381367, 1.0]], ['2, k, 24', [-0.02897639, -0.1785537, 1.0]]]
[['2, k, 0', [-0.1599471, -0.1558628, 1.0]], ['2, k, 1', [-0.1753304, 0.1061784, 1.0]], ['2, k, 2', [-0.1914599, 0.3614123, 1.0]], ['2, k, 3', [-0.1980433, 0.5075402, 1.0]], ['2, k, 4', [-0.3572828, 0.2325584, 1.0]], ['2, k, 5', [-0.394425, 0.02123183, 1.0]], ['2, k, 6', [-0.3023714, -0.08758987, 1.0]], ['2, k, 7', [-0.2586605, -0.1089211, 1.0]], ['2, k, 8', [-0.006681521, 0.2549731, 1.0]], ['2, k, 9', [0.08917825, 0.02636752, 1.0]], ['2, k, 10', [0.01270002, -0.08596899, 1.0]], ['2, k, 11', [-0.06787939, -0.1292087, 1.0]], ['2, k, 12', [-0.2362401, -0.1578579, 1.0]], ['2, k, 13', [-0.3222831, -0.2085751, 1.0]], ['2, k, 14', [-0.2293094, -0.6192802, 1.0]], ['2, k, 15', [-0.2235029, -0.6888626, 1.0]], ['2, k, 16', [-0.08007099, -0.1499364, 1.0]], ['2, k, 17', [0.1960179, -0.2490872, 1.0]], ['2, k, 18', [0.4018532, -0.6502321, 1.0]], ['2, k, 19', [0.407425, -0.6864837, 1.0]], ['2, k, 20', [-0.1880401, 0.2985826, 1.0]], ['2, k, 21', [-0.177148, -0.1361997, 1.0]], ['2, k, 22', [-0.2859992, -0.1329136, 1.0]], ['2, k, 23', [-0.1266317, -0.1427495, 1.0]], ['2, k, 24', [-0.05222262, -0.177018, 1.0]]]
[['2, k, 0', [-0.1602646, -0.1557888, 1.0]], ['2, k, 1', [-0.1752758, 0.1061271, 1.0]], ['2, k, 2', [-0.1899941, 0.3608795, 1.0]], ['2, k, 3', [-0.1979487, 0.5075784, 1.0]], ['2, k, 4', [-0.3574106, 0.2333019, 1.0]], ['2, k, 5', [-0.3949825, 0.0212542, 1.0]], ['2, k, 6', [-0.3033599, -0.08785637, 1.0]], ['2, k, 7', [-0.2608371, -0.1086335, 1.0]], ['2, k, 8', [-0.006642654, 0.2546794, 1.0]], ['2, k, 9', [0.05708288, 0.02632388, 1.0]], ['2, k, 10', [-0.02784321, -0.08042958, 1.0]], ['2, k, 11', [-0.1047353, -0.1295527, 1.0]], ['2, k, 12', [-0.2367045, -0.1576328, 1.0]], ['2, k, 13', [-0.3224129, -0.2087791, 1.0]], ['2, k, 14', [-0.2292601, -0.6194249, 1.0]], ['2, k, 15', [-0.2235239, -0.6888378, 1.0]], ['2, k, 16', [-0.08025598, -0.1499722, 1.0]], ['2, k, 17', [0.1952959, -0.2498502, 1.0]], ['2, k, 18', [0.401542, -0.6500894, 1.0]], ['2, k, 19', [0.4070992, -0.6863435, 1.0]], ['2, k, 20', [-0.186988, 0.2981787, 1.0]], ['2, k, 21', [-0.1787889, -0.1349142, 1.0]], ['2, k, 22', [-0.2885367, -0.1324549, 1.0]], ['2, k, 23', [-0.1444637, -0.1469163, 1.0]], ['2, k, 24', [-0.1240713, -0.166879, 1.0]]]
[['2, k, 0', [-0.1603758, -0.155784, 1.0]], ['2, k, 1', [-0.1757448, 0.1058596, 1.0]], ['2, k, 2', [-0.19085, 0.3602317, 1.0]], ['2, k, 3', [-0.1977461, 0.5077337, 1.0]], ['2, k, 4', [-0.357575, 0.233317, 1.0]], ['2, k, 5', [-0.39551, 0.02111791, 1.0]], ['2, k, 6', [-0.3042012, -0.08790191, 1.0]], ['2, k, 7', [-0.2595937, -0.1107998, 1.0]], ['2, k, 8', [-0.006883833, 0.2539642, 1.0]], ['2, k, 9', [0.05667866, 0.02613828, 1.0]], ['2, k, 10', [-0.02416533, -0.08636926, 1.0]], ['2, k, 11', [-0.1057973, -0.1283952, 1.0]], ['2, k, 12', [-0.2368933, -0.1576015, 1.0]], ['2, k, 13', [-0.321334, -0.2100344, 1.0]], ['2, k, 14', [-0.2289501, -0.6195699, 1.0]], ['2, k, 15', [-0.2233938, -0.6887483, 1.0]], ['2, k, 16', [-0.08028948, -0.1499839, 1.0]], ['2, k, 17', [0.1937602, -0.2479015, 1.0]], ['2, k, 18', [0.3974407, -0.65136, 1.0]], ['2, k, 19', [0.4030199, -0.6875795, 1.0]], ['2, k, 20', [-0.1876372, 0.2976527, 1.0]], ['2, k, 21', [-0.1808034, -0.1368206, 1.0]], ['2, k, 22', [-0.2884405, -0.1313464, 1.0]], ['2, k, 23', [-0.1411616, -0.1456092, 1.0]], ['2, k, 24', [-0.06783897, -0.1797264, 1.0]]]
[['2, k, 0', [-0.1604978, -0.1559581, 1.0]], ['2, k, 1', [-0.1763179, 0.1056631, 1.0]], ['2, k, 2', [-0.1919545, 0.3602188, 1.0]], ['2, k, 3', [-0.1987551, 0.5073552, 1.0]], ['2, k, 4', [-0.3580201, 0.2327762, 1.0]], ['2, k, 5', [-0.3961284, 0.02059773, 1.0]], ['2, k, 6', [-0.2983031, -0.08203933, 1.0]], ['2, k, 7', [-0.2477811, -0.1074681, 1.0]], ['2, k, 8', [-0.006925054, 0.2538267, 1.0]], ['2, k, 9', [0.05673673, 0.02591733, 1.0]], ['2, k, 10', [-0.02366783, -0.08668577, 1.0]], ['2, k, 11', [-0.1076891, -0.1228092, 1.0]], ['2, k, 12', [-0.2370726, -0.1578502, 1.0]], ['2, k, 13', [-0.3186966, -0.2089543, 1.0]], ['2, k, 14', [-0.2281255, -0.6199771, 1.0]], ['2, k, 15', [-0.2237636, -0.6891018, 1.0]], ['2, k, 16', [-0.08034027, -0.1500951, 1.0]], ['2, k, 17', [0.1912547, -0.2412791, 1.0]], ['2, k, 18', [0.3285559, -0.6397803, 1.0]], ['2, k, 19', [0.3706638, -0.6898816, 1.0]], ['2, k, 20', [-0.1884886, 0.2975692, 1.0]], ['2, k, 21', [-0.1696749, -0.1279108, 1.0]], ['2, k, 22', [-0.2765982, -0.1311058, 1.0]], ['2, k, 23', [-0.1422971, -0.1403445, 1.0]], ['2, k, 24', [-0.08392199, -0.1589021, 1.0]]]
[['2, k, 0', [-0.1606758, -0.1558632, 1.0]], ['2, k, 1', [-0.1768292, 0.1057342, 1.0]], ['2, k, 2', [-0.1929626, 0.3603545, 1.0]], ['2, k, 3', [-0.1999234, 0.5076448, 1.0]], ['2, k, 4', [-0.3580804, 0.2325571, 1.0]], ['2, k, 5', [-0.3962989, 0.02018945, 1.0]], ['2, k, 6', [-0.2946313, -0.0828158, 1.0]], ['2, k, 7', [-0.2305575, -0.1065952, 1.0]], ['2, k, 8', [-0.007080288, 0.2540734, 1.0]], ['2, k, 9', [0.1049289, 0.03074829, 1.0]], ['2, k, 10', [0.01056073, -0.06771284, 1.0]], ['2, k, 11', [-0.05014589, -0.1150658, 1.0]], ['2, k, 12', [-0.2372701, -0.1578292, 1.0]], ['2, k, 13', [-0.3131189, -0.2083129, 1.0]], ['2, k, 14', [-0.2260001, -0.6241924, 1.0]], ['2, k, 15', [-0.2236165, -0.6894781, 1.0]], ['2, k, 16', [-0.08047129, -0.1499704, 1.0]], ['2, k, 17', [0.1849523, -0.2265447, 1.0]], ['2, k, 18', [0.265674, -0.6284069, 1.0]], ['2, k, 19', [0.3064525, -0.6831855, 1.0]], ['2, k, 20', [-0.1892735, 0.2976654, 1.0]], ['2, k, 21', [-0.1528391, -0.1195257, 1.0]], ['2, k, 22', [-0.2580783, -0.1348586, 1.0]], ['2, k, 23', [-0.1118261, -0.1291581, 1.0]], ['2, k, 24', [-0.00223515, -0.1637604, 1.0]]]
[['2, k, 0', [-0.1592271, -0.1554678, 1.0]], ['2, k, 1', [-0.176788, 0.1059551, 1.0]], ['2, k, 2', [-0.1936996, 0.361035, 1.0]], ['2, k, 3', [-0.2012012, 0.5079824, 1.0]], ['2, k, 4', [-0.3582023, 0.2324207, 1.0]], ['2, k, 5', [-0.3966528, 0.02021703, 1.0]], ['2, k, 6', [-0.2929515, -0.08313867, 1.0]], ['2, k, 7', [-0.2281442, -0.1058948, 1.0]], ['2, k, 8', [-0.006949014, 0.254807, 1.0]], ['2, k, 9', [0.06599228, 0.05110076, 1.0]], ['2, k, 10', [0.01992735, -0.06544667, 1.0]], ['2, k, 11', [-0.03244181, -0.1123664, 1.0]], ['2, k, 12', [-0.2350877, -0.1578226, 1.0]], ['2, k, 13', [-0.3096098, -0.208305, 1.0]], ['2, k, 14', [-0.2256411, -0.6243573, 1.0]], ['2, k, 15', [-0.2241184, -0.6897703, 1.0]], ['2, k, 16', [-0.07946517, -0.1492778, 1.0]], ['2, k, 17', [0.1752774, -0.2068142, 1.0]], ['2, k, 18', [0.2295847, -0.6107021, 1.0]], ['2, k, 19', [0.2670653, -0.6727878, 1.0]], ['2, k, 20', [-0.1896712, 0.29814, 1.0]], ['2, k, 21', [-0.1483416, -0.11831, 1.0]], ['2, k, 22', [-0.2143831, -0.148696, 1.0]], ['2, k, 23', [-0.09770784, -0.1235948, 1.0]], ['2, k, 24', [-0.04108426, -0.1618241, 1.0]]]
[['2, k, 0', [-0.1580379, -0.1556683, 1.0]], ['2, k, 1', [-0.1768804, 0.1060859, 1.0]], ['2, k, 2', [-0.1957932, 0.3619858, 1.0]], ['2, k, 3', [-0.2025704, 0.5091361, 1.0]], ['2, k, 4', [-0.3582511, 0.2323404, 1.0]], ['2, k, 5', [-0.3970411, 0.0193194, 1.0]], ['2, k, 6', [-0.2916432, -0.08163185, 1.0]], ['2, k, 7', [-0.2357786, -0.09832855, 1.0]], ['2, k, 8', [-0.006937571, 0.2551423, 1.0]], ['2, k, 9', [0.06609434, 0.0510575, 1.0]], ['2, k, 10', [0.0261197, -0.063279, 1.0]], ['2, k, 11', [-0.09406843, -0.09731381, 1.0]], ['2, k, 12', [-0.2328749, -0.1585505, 1.0]], ['2, k, 13', [-0.3049977, -0.208598, 1.0]], ['2, k, 14', [-0.2250424, -0.6248041, 1.0]], ['2, k, 15', [-0.22384, -0.6900415, 1.0]], ['2, k, 16', [-0.07894104, -0.1491863, 1.0]], ['2, k, 17', [0.1472491, -0.1764026, 1.0]], ['2, k, 18', [0.1506464, -0.6060515, 1.0]], ['2, k, 19', [0.1647163, -0.6770303, 1.0]], ['2, k, 20', [-0.1910179, 0.2987998, 1.0]], ['2, k, 21', [-0.1553996, -0.1065731, 1.0]], ['2, k, 22', [-0.2551612, -0.1290706, 1.0]], ['2, k, 23', [-0.125455, -0.1110212, 1.0]], ['2, k, 24', [-0.07255264, -0.1290704, 1.0]]]
[['2, k, 0', [-0.1579498, -0.155702, 1.0]], ['2, k, 1', [-0.176912, 0.1061249, 1.0]], ['2, k, 2', [-0.1959578, 0.3621868, 1.0]], ['2, k, 3', [-0.2038636, 0.5094628, 1.0]], ['2, k, 4', [-0.3583055, 0.2322213, 1.0]], ['2, k, 5', [-0.3970565, 0.01933597, 1.0]], ['2, k, 6', [-0.2934851, -0.08140699, 1.0]], ['2, k, 7', [-0.2318715, -0.1006913, 1.0]], ['2, k, 8', [-0.007143158, 0.2556104, 1.0]], ['2, k, 9', [0.06587231, 0.05138249, 1.0]], ['2, k, 10', [0.03351986, -0.07466948, 1.0]], ['2, k, 11', [-0.07772797, -0.09951085, 1.0]], ['2, k, 12', [-0.2326924, -0.15865, 1.0]], ['2, k, 13', [-0.3018062, -0.2094123, 1.0]], ['2, k, 14', [-0.2240554, -0.6264328, 1.0]], ['2, k, 15', [-0.221134, -0.6916058, 1.0]], ['2, k, 16', [-0.07896617, -0.1491393, 1.0]], ['2, k, 17', [0.142485, -0.1729894, 1.0]], ['2, k, 18', [0.1124509, -0.6156773, 1.0]], ['2, k, 19', [0.1191356, -0.692251, 1.0]], ['2, k, 20', [-0.1911626, 0.2989616, 1.0]], ['2, k, 21', [-0.1493109, -0.110269, 1.0]], ['2, k, 22', [-0.2502804, -0.1356306, 1.0]], ['2, k, 23', [-0.1238168, -0.1068496, 1.0]], ['2, k, 24', [-0.1052058, -0.1387497, 1.0]]]
[['2, k, 0', [-0.1585855, -0.1553126, 1.0]], ['2, k, 1', [-0.1772187, 0.1063271, 1.0]], ['2, k, 2', [-0.1963733, 0.3625148, 1.0]], ['2, k, 3', [-0.204326, 0.5098499, 1.0]], ['2, k, 4', [-0.3576609, 0.2322726, 1.0]], ['2, k, 5', [-0.3972708, 0.01918096, 1.0]], ['2, k, 6', [-0.3007663, -0.08580825, 1.0]], ['2, k, 7', [-0.1402231, -0.09799522, 1.0]], ['2, k, 8', [-0.007280034, 0.25576, 1.0]], ['2, k, 9', [0.06363986, 0.05489375, 1.0]], ['2, k, 10', [-0.02574513, -0.0473187, 1.0]], ['2, k, 11', [-0.08223256, -0.07899036, 1.0]], ['2, k, 12', [-0.2335589, -0.1583682, 1.0]], ['2, k, 13', [-0.2979253, -0.2100664, 1.0]], ['2, k, 14', [-0.223348, -0.6275001, 1.0]], ['2, k, 15', [-0.2207714, -0.6920584, 1.0]], ['2, k, 16', [-0.07943111, -0.148583, 1.0]], ['2, k, 17', [0.1294992, -0.1673326, 1.0]], ['2, k, 18', [0.07073374, -0.5945842, 1.0]], ['2, k, 19', [0.07178535, -0.6710458, 1.0]], ['2, k, 20', [-0.1915185, 0.2992201, 1.0]], ['2, k, 21', [-0.07793402, -0.1051181, 1.0]], ['2, k, 22', [-0.1219891, -0.1460955, 1.0]], ['2, k, 23', [-0.1241665, -0.1000099, 1.0]], ['2, k, 24', [-0.06574678, -0.1256196, 1.0]]]
