[['2, k, 0', [-0.03114864, -0.2106481, 1.0]], ['2, k, 1', [-0.02597688, 0.0477477, 1.0]], ['2, k, 2', [-0.02199502, 0.2997007, 1.0]], ['2, k, 3', [-0.01735315, 0.4410975, 1.0]], ['2, k, 4', [-0.199675, 0.1988604, 1.0]], ['2, k, 5', [-0.3233297, -0.004392646, 1.0]], ['2, k, 6', [-0.3289127, -0.09939995, 1.0]], ['2, k, 7', [-0.3498358, -0.06627467, 1.0]], ['2, k, 8', [0.1490307, 0.2106939, 1.0]], ['2, k, 9', [0.2137718, 0.01981021, 1.0]], ['2, k, 10', [0.1939804, -0.1589684, 1.0]], ['2, k, 11', [0.1844152, -0.2128671, 1.0]], ['2, k, 12', [-0.1085861, -0.2061583, 1.0]], ['2, k, 13', [-0.182819, -0.3719312, 1.0]], ['2, k, 14', [-0.2413889, -0.7217299, 1.0]], ['2, k, 15', [-0.2078797, -0.7533987, 1.0]], ['2, k, 16', [0.04695568, -0.2094016, 1.0]], ['2, k, 17', [0.08618459, -0.3830251, 1.0]], ['2, k, 18', [0.1063231, -0.7323185, 1.0]], ['2, k, 19', [0.08006836, -0.7628646, 1.0]], ['2, k, 20', [-0.02294542, 0.237581, 1.0]], ['2, k, 21', [-0.4004139, -0.08216725, 1.0]], ['2, k, 22', [-0.322826, -0.04177182, 1.0]], ['2, k, 23', [0.1691569, -0.2670285, 1.0]], ['2, k, 24', [0.187387, -0.2361253, 1.0]]]
[['2, k, 0', [-0.03095921, -0.2110878, 1.0]], ['2, k, 1', [-0.02515667, 0.04756513, 1.0]], ['2, k, 2', [-0.01942933, 0.2998114, 1.0]], ['2, k, 3', [-0.01574155, 0.4406857, 1.0]], ['2, k, 4', [-0.2067035, 0.1938602, 1.0]], ['2, k, 5', [-0.413811, 0.0557262, 1.0]], ['2, k, 6', [-0.3319286, -0.1001865, 1.0]], ['2, k, 7', [-0.32895, -0.08868983, 1.0]], ['2, k, 8', [0.1501294, 0.2059775, 1.0]], ['2, k, 9', [0.2246502, 0.02073188, 1.0]], ['2, k, 10', [0.1953483, -0.1572886, 1.0]], ['2, k, 11', [0.1851534, -0.201681, 1.0]], ['2, k, 12', [-0.1083681, -0.2070767, 1.0]], ['2, k, 13', [-0.1823038, -0.3689448, 1.0]], ['2, k, 14', [-0.2330902, -0.7206677, 1.0]], ['2, k, 15', [-0.211643, -0.7602363, 1.0]], ['2, k, 16', [0.04735056, -0.2096198, 1.0]], ['2, k, 17', [0.08601049, -0.3827653, 1.0]], ['2, k, 18', [0.1063847, -0.7300915, 1.0]], ['2, k, 19', [0.08126721, -0.7625352, 1.0]], ['2, k, 20', [-0.02096676, 0.2376256, 1.0]], ['2, k, 21', [-0.3367242, -0.05076041, 1.0]], ['2, k, 22', [-0.2990793, -0.0388107, 1.0]], ['2, k, 23', [0.152613, -0.2623425, 1.0]], ['2, k, 24', [0.191346, -0.2117914, 1.0]]]
[['2, k, 0', [-0.03084435, -0.2110238, 1.0]], ['2, k, 1', [-0.02502023, 0.04755343, 1.0]], ['2, k, 2', [-0.01923834, 0.2996897, 1.0]], ['2, k, 3', [-0.01493278, 0.4402114, 1.0]], ['2, k, 4', [-0.2107396, 0.1932418, 1.0]], ['2, k, 5', [-0.4315004, 0.08020256, 1.0]], ['2, k, 6', [-0.3422701, -0.05717972, 1.0]], ['2, k, 7', [-0.3346023, -0.08159522, 1.0]], ['2, k, 8', [0.1502455, 0.2057358, 1.0]], ['2, k, 9', [0.224956, 0.02080285, 1.0]], ['2, k, 10', [0.1950969, -0.1565686, 1.0]], ['2, k, 11', [0.1878173, -0.1970349, 1.0]], ['2, k, 12', [-0.1082247, -0.2071058, 1.0]], ['2, k, 13', [-0.1824894, -0.3691923, 1.0]], ['2, k, 14', [-0.2347515, -0.7200415, 1.0]], ['2, k, 15', [-0.2124776, -0.7592292, 1.0]], ['2, k, 16', [0.04747052, -0.2094322, 1.0]], ['2, k, 17', [0.08603089, -0.3825877, 1.0]], ['2, k, 18', [0.1054811, -0.7304156, 1.0]], ['2, k, 19', [0.08036534, -0.7627413, 1.0]], ['2, k, 20', [-0.02077919, 0.2375337, 1.0]], ['2, k, 21', [-0.3867839, -0.122358, 1.0]], ['2, k, 22', [-0.3124997, -0.1414825, 1.0]], ['2, k, 23', [0.1591506, -0.2639506, 1.0]], ['2, k, 24', [0.1915041, -0.2104395, 1.0]]]
[['2, k, 0', [-0.0311102, -0.2111539, 1.0]], ['2, k, 1', [-0.02500568, 0.04752558, 1.0]], ['2, k, 2', [-0.01893966, 0.2996285, 1.0]], ['2, k, 3', [-0.0132953, 0.4400535, 1.0]], ['2, k, 4', [-0.2134364, 0.192074, 1.0]], ['2, k, 5', [-0.4426323, 0.09666294, 1.0]], ['2, k, 6', [-0.3482791, -0.04994103, 1.0]], ['2, k, 7', [-0.3286105, -0.08550806, 1.0]], ['2, k, 8', [0.1506233, 0.2050726, 1.0]], ['2, k, 9', [0.2249737, 0.02072228, 1.0]], ['2, k, 10', [0.1920885, -0.196949, 1.0]], ['2, k, 11', [0.1653732, -0.2531792, 1.0]], ['2, k, 12', [-0.1084176, -0.2071052, 1.0]], ['2, k, 13', [-0.1828049, -0.368796, 1.0]], ['2, k, 14', [-0.2350804, -0.7204598, 1.0]], ['2, k, 15', [-0.2070029, -0.7549446, 1.0]], ['2, k, 16', [0.04707205, -0.2099064, 1.0]], ['2, k, 17', [0.08571619, -0.3822512, 1.0]], ['2, k, 18', [0.1056509, -0.7303103, 1.0]], ['2, k, 19', [0.07986549, -0.7623866, 1.0]], ['2, k, 20', [-0.02058923, 0.2374818, 1.0]], ['2, k, 21', [-0.2936419, -0.1382299, 1.0]], ['2, k, 22', [-0.3171126, -0.1403665, 1.0]], ['2, k, 23', [0.1435114, -0.3274778, 1.0]], ['2, k, 24', [0.1878883, -0.2586855, 1.0]]]
[['2, k, 0', [-0.03137419, -0.2110258, 1.0]], ['2, k, 1', [-0.02494384, 0.04759446, 1.0]], ['2, k, 2', [-0.01824735, 0.2998535, 1.0]], ['2, k, 3', [-0.01251185, 0.440206, 1.0]], ['2, k, 4', [-0.2149144, 0.1921638, 1.0]], ['2, k, 5', [-0.4289801, 0.1002715, 1.0]], ['2, k, 6', [-0.3393072, -0.06894843, 1.0]], ['2, k, 7', [-0.3238728, -0.09240855, 1.0]], ['2, k, 8', [0.1513438, 0.2046944, 1.0]], ['2, k, 9', [0.2249787, 0.02068775, 1.0]], ['2, k, 10', [0.1929777, -0.1979072, 1.0]], ['2, k, 11', [0.1758571, -0.2391526, 1.0]], ['2, k, 12', [-0.1085989, -0.2069436, 1.0]], ['2, k, 13', [-0.1827927, -0.3687129, 1.0]], ['2, k, 14', [-0.230947, -0.719358, 1.0]], ['2, k, 15', [-0.2109395, -0.7626982, 1.0]], ['2, k, 16', [0.04659764, -0.2098017, 1.0]], ['2, k, 17', [0.08566239, -0.3823152, 1.0]], ['2, k, 18', [0.1061005, -0.7305578, 1.0]], ['2, k, 19', [0.07955857, -0.7629703, 1.0]], ['2, k, 20', [-0.02010489, 0.237663, 1.0]], ['2, k, 21', [-0.3119393, -0.1691392, 1.0]], ['2, k, 22', [-0.3601086, -0.06112263, 1.0]], ['2, k, 23', [0.1530475, -0.2616427, 1.0]], ['2, k, 24', [0.1699806, -0.2530924, 1.0]]]
[['2, k, 0', [-0.03147966, -0.2106432, 1.0]], ['2, k, 1', [-0.02494497, 0.04776205, 1.0]], ['2, k, 2', [-0.01818277, 0.2999004, 1.0]], ['2, k, 3', [-0.01124459, 0.4401465, 1.0]], ['2, k, 4', [-0.2184638, 0.192979, 1.0]], ['2, k, 5', [-0.4368146, 0.1288335, 1.0]], ['2, k, 6', [-0.3469649, -0.05333327, 1.0]], ['2, k, 7', [-0.3269678, -0.08629068, 1.0]], ['2, k, 8', [0.1517561, 0.2041171, 1.0]], ['2, k, 9', [0.2253668, 0.0210642, 1.0]], ['2, k, 10', [0.1938661, -0.1513733, 1.0]], ['2, k, 11', [0.1857155, -0.1936814, 1.0]], ['2, k, 12', [-0.1086067, -0.2068291, 1.0]], ['2, k, 13', [-0.1818829, -0.3667675, 1.0]], ['2, k, 14', [-0.2303086, -0.7202973, 1.0]], ['2, k, 15', [-0.2114645, -0.7642332, 1.0]], ['2, k, 16', [0.04628121, -0.2087505, 1.0]], ['2, k, 17', [0.08554199, -0.3822765, 1.0]], ['2, k, 18', [0.1059858, -0.7307119, 1.0]], ['2, k, 19', [0.07823176, -0.7629147, 1.0]], ['2, k, 20', [-0.02004462, 0.2377439, 1.0]], ['2, k, 21', [-0.3189201, -0.1547297, 1.0]], ['2, k, 22', [-0.3002665, -0.04109709, 1.0]], ['2, k, 23', [0.1557674, -0.261855, 1.0]], ['2, k, 24', [0.1874725, -0.2174719, 1.0]]]
[['2, k, 0', [-0.03197099, -0.2098559, 1.0]], ['2, k, 1', [-0.02495214, 0.04811421, 1.0]], ['2, k, 2', [-0.01768128, 0.300193, 1.0]], ['2, k, 3', [-0.01054894, 0.4403163, 1.0]], ['2, k, 4', [-0.2191467, 0.1931202, 1.0]], ['2, k, 5', [-0.4434605, 0.1390229, 1.0]], ['2, k, 6', [-0.3538098, -0.03709175, 1.0]], ['2, k, 7', [-0.3302714, -0.08699132, 1.0]], ['2, k, 8', [0.1536649, 0.2091283, 1.0]], ['2, k, 9', [0.223363, 0.01084842, 1.0]], ['2, k, 10', [0.1942828, -0.1850888, 1.0]], ['2, k, 11', [0.1808662, -0.2293583, 1.0]], ['2, k, 12', [-0.108855, -0.2066664, 1.0]], ['2, k, 13', [-0.1819211, -0.3667696, 1.0]], ['2, k, 14', [-0.2429439, -0.7198437, 1.0]], ['2, k, 15', [-0.2107338, -0.7561085, 1.0]], ['2, k, 16', [0.04551693, -0.2069532, 1.0]], ['2, k, 17', [0.08580443, -0.3807474, 1.0]], ['2, k, 18', [0.10598, -0.7301736, 1.0]], ['2, k, 19', [0.07821807, -0.7625109, 1.0]], ['2, k, 20', [-0.01969405, 0.2380716, 1.0]], ['2, k, 21', [-0.3441106, -0.1240724, 1.0]], ['2, k, 22', [-0.3960303, -0.04777523, 1.0]], ['2, k, 23', [0.1767809, -0.2837031, 1.0]], ['2, k, 24', [0.1295709, -0.2527509, 1.0]]]
[['2, k, 0', [-0.0320344, -0.2095689, 1.0]], ['2, k, 1', [-0.02473023, 0.04830119, 1.0]], ['2, k, 2', [-0.01698637, 0.3001938, 1.0]], ['2, k, 3', [-0.00960559, 0.4404607, 1.0]], ['2, k, 4', [-0.2229915, 0.1964209, 1.0]], ['2, k, 5', [-0.4515083, 0.1523206, 1.0]], ['2, k, 6', [-0.3589322, -0.02705307, 1.0]], ['2, k, 7', [-0.3348059, -0.07701688, 1.0]], ['2, k, 8', [0.1540155, 0.2076595, 1.0]], ['2, k, 9', [0.2238151, 0.01391285, 1.0]], ['2, k, 10', [0.1949374, -0.1612377, 1.0]], ['2, k, 11', [0.1825786, -0.2163543, 1.0]], ['2, k, 12', [-0.1087927, -0.2063802, 1.0]], ['2, k, 13', [-0.1819295, -0.3664031, 1.0]], ['2, k, 14', [-0.2432165, -0.7198566, 1.0]], ['2, k, 15', [-0.2107463, -0.7554346, 1.0]], ['2, k, 16', [0.04536081, -0.2066775, 1.0]], ['2, k, 17', [0.08576582, -0.3809021, 1.0]], ['2, k, 18', [0.1059613, -0.7306898, 1.0]], ['2, k, 19', [0.08059174, -0.7635022, 1.0]], ['2, k, 20', [-0.01910027, 0.2381326, 1.0]], ['2, k, 21', [-0.3777825, -0.1116482, 1.0]], ['2, k, 22', [-0.3603869, -0.04785875, 1.0]], ['2, k, 23', [0.1584246, -0.2655055, 1.0]], ['2, k, 24', [0.1658765, -0.2473591, 1.0]]]
[['2, k, 0', [-0.03212789, -0.2093506, 1.0]], ['2, k, 1', [-0.02466397, 0.04850372, 1.0]], ['2, k, 2', [-0.01665957, 0.3004169, 1.0]], ['2, k, 3', [-0.008455319, 0.4408384, 1.0]], ['2, k, 4', [-0.2282478, 0.1999745, 1.0]], ['2, k, 5', [-0.46914, 0.1769584, 1.0]], ['2, k, 6', [-0.6527517, 0.1513777, 1.0]], ['2, k, 7', [-0.6779553, 0.1486906, 1.0]], ['2, k, 8', [0.1539495, 0.2075531, 1.0]], ['2, k, 9', [0.2226828, 0.01162078, 1.0]], ['2, k, 10', [0.2039006, -0.06845848, 1.0]], ['2, k, 11', [0.2101966, -0.06254789, 1.0]], ['2, k, 12', [-0.108759, -0.2061076, 1.0]], ['2, k, 13', [-0.1820438, -0.3665381, 1.0]], ['2, k, 14', [-0.2434038, -0.7202358, 1.0]], ['2, k, 15', [-0.2107314, -0.7549604, 1.0]], ['2, k, 16', [0.0451221, -0.2065158, 1.0]], ['2, k, 17', [0.08579157, -0.3809347, 1.0]], ['2, k, 18', [0.1067154, -0.7309119, 1.0]], ['2, k, 19', [0.0808154, -0.763079, 1.0]], ['2, k, 20', [-0.01882937, 0.2383591, 1.0]], ['2, k, 21', [-0.7459165, 0.1159731, 1.0]], ['2, k, 22', [-0.7057371, 0.1678325, 1.0]], ['2, k, 23', [0.2169497, -0.05477794, 1.0]], ['2, k, 24', [0.1843068, -0.05620292, 1.0]]]
[['2, k, 0', [-0.03266713, -0.2083924, 1.0]], ['2, k, 1', [-0.02477604, 0.04910366, 1.0]], ['2, k, 2', [-0.0164872, 0.3006703, 1.0]], ['2, k, 3', [-0.007737965, 0.4406566, 1.0]], ['2, k, 4', [-0.2303203, 0.2042293, 1.0]], ['2, k, 5', [-0.4667167, 0.1877763, 1.0]], ['2, k, 6', [-0.6511972, 0.1673073, 1.0]], ['2, k, 7', [-0.7270056, 0.1712728, 1.0]], ['2, k, 8', [0.1542596, 0.2064603, 1.0]], ['2, k, 9', [0.2233493, 0.01339953, 1.0]], ['2, k, 10', [0.1998277, -0.1105122, 1.0]], ['2, k, 11', [0.1921966, -0.1566876, 1.0]], ['2, k, 12', [-0.1091934, -0.2050267, 1.0]], ['2, k, 13', [-0.1815366, -0.3680456, 1.0]], ['2, k, 14', [-0.2432394, -0.7204812, 1.0]], ['2, k, 15', [-0.2080986, -0.7538306, 1.0]], ['2, k, 16', [0.04454342, -0.2057782, 1.0]], ['2, k, 17', [0.08578064, -0.3809625, 1.0]], ['2, k, 18', [0.1069029, -0.7310564, 1.0]], ['2, k, 19', [0.08083704, -0.7631351, 1.0]], ['2, k, 20', [-0.01870197, 0.2386928, 1.0]], ['2, k, 21', [-0.8062099, 0.1695229, 1.0]], ['2, k, 22', [-0.758577, 0.1847615, 1.0]], ['2, k, 23', [0.1918189, -0.2221117, 1.0]], ['2, k, 24', [0.1795938, -0.1874779, 1.0]]]
[['2, k, 0', [-0.03492746, -0.206891, 1.0]], ['2, k, 1', [-0.02530551, 0.04984428, 1.0]], ['2, k, 2', [-0.0162265, 0.3011224, 1.0]], ['2, k, 3', [-0.007071036, 0.4407352, 1.0]], ['2, k, 4', [-0.2310246, 0.2069687, 1.0]], ['2, k, 5', [-0.4541971, 0.2013906, 1.0]], ['2, k, 6', [-0.6399743, 0.1988078, 1.0]], ['2, k, 7', [-0.6916511, 0.2056617, 1.0]], ['2, k, 8', [0.1542657, 0.2059214, 1.0]], ['2, k, 9', [0.2239859, 0.01469258, 1.0]], ['2, k, 10', [0.1947306, -0.162953, 1.0]], ['2, k, 11', [0.1840184, -0.2130951, 1.0]], ['2, k, 12', [-0.111627, -0.202695, 1.0]], ['2, k, 13', [-0.1821108, -0.368578, 1.0]], ['2, k, 14', [-0.2424331, -0.7198932, 1.0]], ['2, k, 15', [-0.2084608, -0.7538403, 1.0]], ['2, k, 16', [0.04240597, -0.2050223, 1.0]], ['2, k, 17', [0.08569758, -0.3815344, 1.0]], ['2, k, 18', [0.1059, -0.7312165, 1.0]], ['2, k, 19', [0.08067431, -0.7633666, 1.0]], ['2, k, 20', [-0.01861723, 0.2391779, 1.0]], ['2, k, 21', [-0.762606, 0.2005063, 1.0]], ['2, k, 22', [-0.6897193, 0.221392, 1.0]], ['2, k, 23', [0.1595318, -0.2643103, 1.0]], ['2, k, 24', [0.1859897, -0.241365, 1.0]]]
[['2, k, 0', [-0.03557719, -0.2055881, 1.0]], ['2, k, 1', [-0.02529633, 0.05042256, 1.0]], ['2, k, 2', [-0.01583759, 0.3012293, 1.0]], ['2, k, 3', [-0.006406078, 0.4409204, 1.0]], ['2, k, 4', [-0.2319245, 0.2142171, 1.0]], ['2, k, 5', [-0.4512368, 0.2164019, 1.0]], ['2, k, 6', [-0.6410769, 0.2294834, 1.0]], ['2, k, 7', [-0.703427, 0.2403067, 1.0]], ['2, k, 8', [0.1545935, 0.2053517, 1.0]], ['2, k, 9', [0.2250054, 0.01641579, 1.0]], ['2, k, 10', [0.1948006, -0.1787389, 1.0]], ['2, k, 11', [0.1815561, -0.2270596, 1.0]], ['2, k, 12', [-0.1119386, -0.2016433, 1.0]], ['2, k, 13', [-0.1820843, -0.3686324, 1.0]], ['2, k, 14', [-0.2440118, -0.7194217, 1.0]], ['2, k, 15', [-0.2085827, -0.7528542, 1.0]], ['2, k, 16', [0.04137458, -0.2036232, 1.0]], ['2, k, 17', [0.08567066, -0.3815511, 1.0]], ['2, k, 18', [0.1059169, -0.7312129, 1.0]], ['2, k, 19', [0.08141783, -0.7640545, 1.0]], ['2, k, 20', [-0.01830248, 0.2393719, 1.0]], ['2, k, 21', [-0.7789425, 0.2468402, 1.0]], ['2, k, 22', [-0.6578406, 0.2626647, 1.0]], ['2, k, 23', [0.1765683, -0.2862485, 1.0]], ['2, k, 24', [0.1914324, -0.228981, 1.0]]]
[['2, k, 0', [-0.03590643, -0.2048727, 1.0]], ['2, k, 1', [-0.02544485, 0.05086216, 1.0]], ['2, k, 2', [-0.01581271, 0.3013412, 1.0]], ['2, k, 3', [-0.006009425, 0.4407978, 1.0]], ['2, k, 4', [-0.230553, 0.2117516, 1.0]], ['2, k, 5', [-0.4715913, 0.2554731, 1.0]], ['2, k, 6', [-0.6587697, 0.2561342, 1.0]], ['2, k, 7', [-0.7257059, 0.2725402, 1.0]], ['2, k, 8', [0.1548493, 0.2099832, 1.0]], ['2, k, 9', [0.2237464, 0.01385239, 1.0]], ['2, k, 10', [0.1948141, -0.1819818, 1.0]], ['2, k, 11', [0.1850854, -0.2339627, 1.0]], ['2, k, 12', [-0.1121792, -0.2012504, 1.0]], ['2, k, 13', [-0.1817251, -0.3705891, 1.0]], ['2, k, 14', [-0.244881, -0.7200082, 1.0]], ['2, k, 15', [-0.2057302, -0.7541518, 1.0]], ['2, k, 16', [0.04092548, -0.2024286, 1.0]], ['2, k, 17', [0.08560508, -0.3814563, 1.0]], ['2, k, 18', [0.1061207, -0.731198, 1.0]], ['2, k, 19', [0.08171758, -0.7641007, 1.0]], ['2, k, 20', [-0.01830005, 0.2395489, 1.0]], ['2, k, 21', [-0.8042921, 0.2834026, 1.0]], ['2, k, 22', [-0.7283951, 0.2871548, 1.0]], ['2, k, 23', [0.1765953, -0.2949623, 1.0]], ['2, k, 24', [0.1978666, -0.2092614, 1.0]]]
[['2, k, 0', [-0.03833647, -0.2039951, 1.0]], ['2, k, 1', [-0.02619645, 0.05125769, 1.0]], ['2, k, 2', [-0.01578755, 0.3013737, 1.0]], ['2, k, 3', [-0.005669723, 0.4405956, 1.0]], ['2, k, 4', [-0.2307893, 0.2193893, 1.0]], ['2, k, 5', [-0.4693686, 0.2609251, 1.0]], ['2, k, 6', [-0.6601027, 0.2823665, 1.0]], ['2, k, 7', [-0.7365442, 0.3074446, 1.0]], ['2, k, 8', [0.1542499, 0.2073876, 1.0]], ['2, k, 9', [0.2235182, 0.01314275, 1.0]], ['2, k, 10', [0.1950803, -0.1631542, 1.0]], ['2, k, 11', [0.1791215, -0.2233081, 1.0]], ['2, k, 12', [-0.114687, -0.2000989, 1.0]], ['2, k, 13', [-0.1818202, -0.3701753, 1.0]], ['2, k, 14', [-0.2448803, -0.7200079, 1.0]], ['2, k, 15', [-0.2051169, -0.7541246, 1.0]], ['2, k, 16', [0.03878308, -0.2019878, 1.0]], ['2, k, 17', [0.08533874, -0.3797176, 1.0]], ['2, k, 18', [0.1066696, -0.7310761, 1.0]], ['2, k, 19', [0.08177205, -0.7639503, 1.0]], ['2, k, 20', [-0.01835951, 0.239632, 1.0]], ['2, k, 21', [-0.8097928, 0.3231272, 1.0]], ['2, k, 22', [-0.7622087, 0.3283462, 1.0]], ['2, k, 23', [0.1620474, -0.2669077, 1.0]], ['2, k, 24', [0.172001, -0.2663227, 1.0]]]
[['2, k, 0', [-0.0383606, -0.2037029, 1.0]], ['2, k, 1', [-0.02625206, 0.05152502, 1.0]], ['2, k, 2', [-0.01571777, 0.3014474, 1.0]], ['2, k, 3', [-0.005111375, 0.440573, 1.0]], ['2, k, 4', [-0.2307166, 0.2204544, 1.0]], ['2, k, 5', [-0.4716201, 0.2793591, 1.0]], ['2, k, 6', [-0.6895382, 0.3258203, 1.0]], ['2, k, 7', [-0.7349758, 0.3388454, 1.0]], ['2, k, 8', [0.1544085, 0.2061232, 1.0]], ['2, k, 9', [0.2246842, 0.01469945, 1.0]], ['2, k, 10', [0.194988, -0.1720676, 1.0]], ['2, k, 11', [0.1788896, -0.2309702, 1.0]], ['2, k, 12', [-0.1146755, -0.1998626, 1.0]], ['2, k, 13', [-0.1817715, -0.3697911, 1.0]], ['2, k, 14', [-0.2447913, -0.7195079, 1.0]], ['2, k, 15', [-0.2080463, -0.7546967, 1.0]], ['2, k, 16', [0.03875572, -0.2017233, 1.0]], ['2, k, 17', [0.0852669, -0.3792384, 1.0]], ['2, k, 18', [0.1065059, -0.7311603, 1.0]], ['2, k, 19', [0.0820404, -0.7639727, 1.0]], ['2, k, 20', [-0.01831717, 0.2397601, 1.0]], ['2, k, 21', [-0.8103982, 0.3655273, 1.0]], ['2, k, 22', [-0.6801708, 0.3462517, 1.0]], ['2, k, 23', [0.1743879, -0.2867838, 1.0]], ['2, k, 24', [0.1918367, -0.2098577, 1.0]]]
[['2, k, 0', [-0.03866861, -0.2029511, 1.0]], ['2, k, 1', [-0.02628716, 0.0518909, 1.0]], ['2, k, 2', [-0.01549894, 0.3015205, 1.0]], ['2, k, 3', [-0.004650323, 0.4405414, 1.0]], ['2, k, 4', [-0.2306938, 0.2283377, 1.0]], ['2, k, 5', [-0.4691924, 0.2933896, 1.0]], ['2, k, 6', [-0.6655959, 0.3455293, 1.0]], ['2, k, 7', [-0.7270159, 0.3695474, 1.0]], ['2, k, 8', [0.1547524, 0.2040541, 1.0]], ['2, k, 9', [0.2254189, 0.01524381, 1.0]], ['2, k, 10', [0.1948774, -0.1676089, 1.0]], ['2, k, 11', [0.1751572, -0.24733, 1.0]], ['2, k, 12', [-0.1148523, -0.1988188, 1.0]], ['2, k, 13', [-0.1817454, -0.3697485, 1.0]], ['2, k, 14', [-0.2432046, -0.7187338, 1.0]], ['2, k, 15', [-0.2078155, -0.7547095, 1.0]], ['2, k, 16', [0.03837262, -0.2012841, 1.0]], ['2, k, 17', [0.0855185, -0.3781426, 1.0]], ['2, k, 18', [0.1059434, -0.7314174, 1.0]], ['2, k, 19', [0.08176748, -0.7634211, 1.0]], ['2, k, 20', [-0.01816397, 0.2398896, 1.0]], ['2, k, 21', [-0.8031807, 0.4009747, 1.0]], ['2, k, 22', [-0.6625089, 0.3722507, 1.0]], ['2, k, 23', [0.1707701, -0.2753908, 1.0]], ['2, k, 24', [0.1776008, -0.2838311, 1.0]]]
[['2, k, 0', [-0.0389915, -0.2025217, 1.0]], ['2, k, 1', [-0.02623184, 0.0520899, 1.0]], ['2, k, 2', [-0.01473702, 0.3016337, 1.0]], ['2, k, 3', [-0.004161618, 0.440472, 1.0]], ['2, k, 4', [-0.2294158, 0.2260697, 1.0]], ['2, k, 5', [-0.4590349, 0.3079747, 1.0]], ['2, k, 6', [-0.6509468, 0.3669758, 1.0]], ['2, k, 7', [-0.7178224, 0.3984084, 1.0]], ['2, k, 8', [0.1548945, 0.203656, 1.0]], ['2, k, 9', [0.2263958, 0.01655063, 1.0]], ['2, k, 10', [0.193573, -0.1577426, 1.0]], ['2, k, 11', [0.1803191, -0.2202616, 1.0]], ['2, k, 12', [-0.1151375, -0.1984445, 1.0]], ['2, k, 13', [-0.181671, -0.3695855, 1.0]], ['2, k, 14', [-0.2421006, -0.7178032, 1.0]], ['2, k, 15', [-0.2056657, -0.752362, 1.0]], ['2, k, 16', [0.0380227, -0.2008424, 1.0]], ['2, k, 17', [0.08548731, -0.3778557, 1.0]], ['2, k, 18', [0.1059732, -0.731422, 1.0]], ['2, k, 19', [0.08179002, -0.7633456, 1.0]], ['2, k, 20', [-0.01767779, 0.2400459, 1.0]], ['2, k, 21', [-0.7917632, 0.4338577, 1.0]], ['2, k, 22', [-0.6595321, 0.400264, 1.0]], ['2, k, 23', [0.1643583, -0.2687894, 1.0]], ['2, k, 24', [0.1824244, -0.2504622, 1.0]]]
[['2, k, 0', [-0.03982969, -0.2019787, 1.0]], ['2, k, 1', [-0.02659934, 0.05227987, 1.0]], ['2, k, 2', [-0.01479467, 0.3015881, 1.0]], ['2, k, 3', [-0.004070615, 0.4404291, 1.0]], ['2, k, 4', [-0.2292335, 0.2269554, 1.0]], ['2, k, 5', [-0.4532187, 0.3266208, 1.0]], ['2, k, 6', [-0.6380826, 0.3919147, 1.0]], ['2, k, 7', [-0.7069398, 0.4269425, 1.0]], ['2, k, 8', [0.1547806, 0.2027977, 1.0]], ['2, k, 9', [0.2299373, 0.01774901, 1.0]], ['2, k, 10', [0.1935416, -0.1575033, 1.0]], ['2, k, 11', [0.1812867, -0.2197647, 1.0]], ['2, k, 12', [-0.1161254, -0.1974024, 1.0]], ['2, k, 13', [-0.1817212, -0.3695848, 1.0]], ['2, k, 14', [-0.2422901, -0.7180258, 1.0]], ['2, k, 15', [-0.210455, -0.7557276, 1.0]], ['2, k, 16', [0.03712831, -0.2006853, 1.0]], ['2, k, 17', [0.08537453, -0.3784118, 1.0]], ['2, k, 18', [0.1059888, -0.7314517, 1.0]], ['2, k, 19', [0.08105306, -0.7633241, 1.0]], ['2, k, 20', [-0.01776795, 0.2400403, 1.0]], ['2, k, 21', [-0.7762488, 0.46146, 1.0]], ['2, k, 22', [-0.648083, 0.4222072, 1.0]], ['2, k, 23', [0.1556797, -0.265388, 1.0]], ['2, k, 24', [0.1972972, -0.1822779, 1.0]]]
