[['2, k, 0', [0.201313, -1.21396, 1.0]], ['2, k, 1', [0.188738, -0.927412, 1.0]], ['2, k, 2', [0.175615, -0.642304, 1.0]], ['2, k, 3', [0.170148, -0.522027, 1.0]], ['2, k, 4', [-0.00129771, -0.714543, 1.0]], ['2, k, 5', [-0.1402, -0.812072, 1.0]], ['2, k, 6', [-0.192167, -0.808414, 1.0]], ['2, k, 7', [-0.200847, -0.79978, 1.0]], ['2, k, 8', [0.35829, -0.72303, 1.0]], ['2, k, 9', [0.472919, -0.851057, 1.0]], ['2, k, 10', [0.470808, -0.881416, 1.0]], ['2, k, 11', [0.456453, -0.89654, 1.0]], ['2, k, 12', [0.117493, -1.19926, 1.0]], ['2, k, 13', [0.121205, -1.44827, 1.0]], ['2, k, 14', [0.11613, -1.8046, 1.0]], ['2, k, 15', [0.104098, -1.8376, 1.0]], ['2, k, 16', [0.280903, -1.20313, 1.0]], ['2, k, 17', [0.308122, -1.44137, 1.0]], ['2, k, 18', [0.336442, -1.79466, 1.0]], ['2, k, 19', [0.329624, -1.84683, 1.0]], ['2, k, 20', [0.179004, -0.71352, 1.0]], ['2, k, 21', [-0.196235, -0.809614, 1.0]], ['2, k, 22', [-0.16633, -0.797918, 1.0]], ['2, k, 23', [0.458518, -0.902634, 1.0]], ['2, k, 24', [0.493592, -0.881568, 1.0]]]
[['2, k, 0', [0.209192, -1.17038, 1.0]], ['2, k, 1', [0.201658, -0.891768, 1.0]], ['2, k, 2', [0.195248, -0.609918, 1.0]], ['2, k, 3', [0.185003, -0.4679, 1.0]], ['2, k, 4', [0.0299401, -0.682219, 1.0]], ['2, k, 5', [-0.14097, -0.741341, 1.0]], ['2, k, 6', [-0.192781, -0.618395, 1.0]], ['2, k, 7', [-0.193165, -0.57306, 1.0]], ['2, k, 8', [0.356665, -0.667629, 1.0]], ['2, k, 9', [0.481411, -0.722485, 1.0]], ['2, k, 10', [0.431707, -0.682097, 1.0]], ['2, k, 11', [0.367966, -0.658272, 1.0]], ['2, k, 12', [0.126105, -1.15934, 1.0]], ['2, k, 13', [0.135867, -1.4443, 1.0]], ['2, k, 14', [0.115886, -1.75731, 1.0]], ['2, k, 15', [0.0991944, -1.80849, 1.0]], ['2, k, 16', [0.287758, -1.15519, 1.0]], ['2, k, 17', [0.307844, -1.41634, 1.0]], ['2, k, 18', [0.336904, -1.74507, 1.0]], ['2, k, 19', [0.334382, -1.81405, 1.0]], ['2, k, 20', [0.196768, -0.680555, 1.0]], ['2, k, 21', [-0.179278, -0.569867, 1.0]], ['2, k, 22', [-0.128028, -0.583407, 1.0]], ['2, k, 23', [0.318967, -0.647619, 1.0]], ['2, k, 24', [0.410341, -0.658463, 1.0]]]
[['2, k, 0', [0.210772, -1.16989, 1.0]], ['2, k, 1', [0.202208, -0.891023, 1.0]], ['2, k, 2', [0.195196, -0.609201, 1.0]], ['2, k, 3', [0.186709, -0.46689, 1.0]], ['2, k, 4', [0.0303724, -0.682757, 1.0]], ['2, k, 5', [-0.142959, -0.728993, 1.0]], ['2, k, 6', [-0.194902, -0.610287, 1.0]], ['2, k, 7', [-0.194407, -0.559745, 1.0]], ['2, k, 8', [0.358035, -0.666623, 1.0]], ['2, k, 9', [0.476863, -0.754375, 1.0]], ['2, k, 10', [0.432674, -0.692574, 1.0]], ['2, k, 11', [0.369215, -0.644029, 1.0]], ['2, k, 12', [0.127518, -1.15958, 1.0]], ['2, k, 13', [0.136725, -1.44481, 1.0]], ['2, k, 14', [0.117016, -1.75279, 1.0]], ['2, k, 15', [0.100662, -1.80386, 1.0]], ['2, k, 16', [0.289521, -1.15411, 1.0]], ['2, k, 17', [0.307804, -1.41666, 1.0]], ['2, k, 18', [0.337492, -1.73906, 1.0]], ['2, k, 19', [0.3359, -1.80818, 1.0]], ['2, k, 20', [0.196932, -0.679829, 1.0]], ['2, k, 21', [-0.167989, -0.557502, 1.0]], ['2, k, 22', [-0.173331, -0.535744, 1.0]], ['2, k, 23', [0.314831, -0.63229, 1.0]], ['2, k, 24', [0.368142, -0.637694, 1.0]]]
[['2, k, 0', [0.210111, -1.1691, 1.0]], ['2, k, 1', [0.20223, -0.890443, 1.0]], ['2, k, 2', [0.195326, -0.608861, 1.0]], ['2, k, 3', [0.188614, -0.46569, 1.0]], ['2, k, 4', [0.0298652, -0.682303, 1.0]], ['2, k, 5', [-0.148099, -0.709118, 1.0]], ['2, k, 6', [-0.19785, -0.594465, 1.0]], ['2, k, 7', [-0.193996, -0.550504, 1.0]], ['2, k, 8', [0.358741, -0.666382, 1.0]], ['2, k, 9', [0.477506, -0.758506, 1.0]], ['2, k, 10', [0.473894, -0.672655, 1.0]], ['2, k, 11', [0.378731, -0.635596, 1.0]], ['2, k, 12', [0.126971, -1.15928, 1.0]], ['2, k, 13', [0.1379, -1.44439, 1.0]], ['2, k, 14', [0.118179, -1.74792, 1.0]], ['2, k, 15', [0.10154, -1.80029, 1.0]], ['2, k, 16', [0.288766, -1.15308, 1.0]], ['2, k, 17', [0.308482, -1.41648, 1.0]], ['2, k, 18', [0.338078, -1.73397, 1.0]], ['2, k, 19', [0.336612, -1.80328, 1.0]], ['2, k, 20', [0.197037, -0.679415, 1.0]], ['2, k, 21', [-0.168131, -0.552038, 1.0]], ['2, k, 22', [-0.144386, -0.549189, 1.0]], ['2, k, 23', [0.325829, -0.626117, 1.0]], ['2, k, 24', [0.419465, -0.63489, 1.0]]]
[['2, k, 0', [0.213614, -1.16571, 1.0]], ['2, k, 1', [0.204789, -0.887598, 1.0]], ['2, k, 2', [0.198509, -0.606045, 1.0]], ['2, k, 3', [0.190822, -0.464581, 1.0]], ['2, k, 4', [0.0290322, -0.68219, 1.0]], ['2, k, 5', [-0.149587, -0.703779, 1.0]], ['2, k, 6', [-0.167079, -0.586474, 1.0]], ['2, k, 7', [-0.184829, -0.542295, 1.0]], ['2, k, 8', [0.359347, -0.66664, 1.0]], ['2, k, 9', [0.480485, -0.762792, 1.0]], ['2, k, 10', [0.483534, -0.689886, 1.0]], ['2, k, 11', [0.476891, -0.634485, 1.0]], ['2, k, 12', [0.130715, -1.15724, 1.0]], ['2, k, 13', [0.139089, -1.4447, 1.0]], ['2, k, 14', [0.119091, -1.74201, 1.0]], ['2, k, 15', [0.101651, -1.79605, 1.0]], ['2, k, 16', [0.291903, -1.14855, 1.0]], ['2, k, 17', [0.30927, -1.41543, 1.0]], ['2, k, 18', [0.337377, -1.72519, 1.0]], ['2, k, 19', [0.335871, -1.79783, 1.0]], ['2, k, 20', [0.200047, -0.676502, 1.0]], ['2, k, 21', [-0.16181, -0.536689, 1.0]], ['2, k, 22', [-0.138713, -0.533848, 1.0]], ['2, k, 23', [0.502963, -0.631948, 1.0]], ['2, k, 24', [0.527253, -0.638554, 1.0]]]
[['2, k, 0', [0.213519, -1.16405, 1.0]], ['2, k, 1', [0.205119, -0.886371, 1.0]], ['2, k, 2', [0.19868, -0.605857, 1.0]], ['2, k, 3', [0.19289, -0.464056, 1.0]], ['2, k, 4', [0.0277112, -0.680096, 1.0]], ['2, k, 5', [-0.15038, -0.698598, 1.0]], ['2, k, 6', [-0.177597, -0.58639, 1.0]], ['2, k, 7', [-0.182673, -0.533508, 1.0]], ['2, k, 8', [0.360186, -0.666717, 1.0]], ['2, k, 9', [0.482245, -0.764138, 1.0]], ['2, k, 10', [0.501073, -0.701497, 1.0]], ['2, k, 11', [0.478037, -0.627222, 1.0]], ['2, k, 12', [0.130742, -1.15539, 1.0]], ['2, k, 13', [0.138735, -1.44235, 1.0]], ['2, k, 14', [0.120853, -1.73782, 1.0]], ['2, k, 15', [0.104434, -1.79088, 1.0]], ['2, k, 16', [0.291722, -1.14724, 1.0]], ['2, k, 17', [0.309685, -1.41655, 1.0]], ['2, k, 18', [0.336683, -1.72003, 1.0]], ['2, k, 19', [0.335518, -1.79441, 1.0]], ['2, k, 20', [0.200271, -0.676082, 1.0]], ['2, k, 21', [-0.170882, -0.52277, 1.0]], ['2, k, 22', [-0.112781, -0.548623, 1.0]], ['2, k, 23', [0.492848, -0.617315, 1.0]], ['2, k, 24', [0.534648, -0.628621, 1.0]]]
[['2, k, 0', [0.213266, -1.16189, 1.0]], ['2, k, 1', [0.205333, -0.884891, 1.0]], ['2, k, 2', [0.198746, -0.605266, 1.0]], ['2, k, 3', [0.195314, -0.462401, 1.0]], ['2, k, 4', [0.0302881, -0.682327, 1.0]], ['2, k, 5', [-0.149249, -0.690654, 1.0]], ['2, k, 6', [-0.180236, -0.581152, 1.0]], ['2, k, 7', [-0.184227, -0.52576, 1.0]], ['2, k, 8', [0.369545, -0.671059, 1.0]], ['2, k, 9', [0.484255, -0.765697, 1.0]], ['2, k, 10', [0.491964, -0.689011, 1.0]], ['2, k, 11', [0.477548, -0.61795, 1.0]], ['2, k, 12', [0.130554, -1.1528, 1.0]], ['2, k, 13', [0.139665, -1.44028, 1.0]], ['2, k, 14', [0.12046, -1.73152, 1.0]], ['2, k, 15', [0.104313, -1.78675, 1.0]], ['2, k, 16', [0.291406, -1.14564, 1.0]], ['2, k, 17', [0.310459, -1.41665, 1.0]], ['2, k, 18', [0.332377, -1.67772, 1.0]], ['2, k, 19', [0.331641, -1.75263, 1.0]], ['2, k, 20', [0.200376, -0.675373, 1.0]], ['2, k, 21', [-0.157752, -0.518088, 1.0]], ['2, k, 22', [-0.13593, -0.517264, 1.0]], ['2, k, 23', [0.497953, -0.609565, 1.0]], ['2, k, 24', [0.524495, -0.619367, 1.0]]]
[['2, k, 0', [0.214111, -1.15958, 1.0]], ['2, k, 1', [0.205819, -0.883384, 1.0]], ['2, k, 2', [0.198822, -0.604528, 1.0]], ['2, k, 3', [0.198365, -0.460775, 1.0]], ['2, k, 4', [0.0313624, -0.681982, 1.0]], ['2, k, 5', [-0.147777, -0.682548, 1.0]], ['2, k, 6', [-0.181888, -0.577744, 1.0]], ['2, k, 7', [-0.183397, -0.520319, 1.0]], ['2, k, 8', [0.369127, -0.670777, 1.0]], ['2, k, 9', [0.484813, -0.763277, 1.0]], ['2, k, 10', [0.470281, -0.654958, 1.0]], ['2, k, 11', [0.475789, -0.609773, 1.0]], ['2, k, 12', [0.131562, -1.15088, 1.0]], ['2, k, 13', [0.140499, -1.4388, 1.0]], ['2, k, 14', [0.122693, -1.72727, 1.0]], ['2, k, 15', [0.106738, -1.78327, 1.0]], ['2, k, 16', [0.292018, -1.14305, 1.0]], ['2, k, 17', [0.310778, -1.41444, 1.0]], ['2, k, 18', [0.331915, -1.67605, 1.0]], ['2, k, 19', [0.331028, -1.75356, 1.0]], ['2, k, 20', [0.200567, -0.674467, 1.0]], ['2, k, 21', [-0.169661, -0.508489, 1.0]], ['2, k, 22', [-0.114629, -0.534499, 1.0]], ['2, k, 23', [0.497688, -0.604477, 1.0]], ['2, k, 24', [0.519312, -0.615104, 1.0]]]
[['2, k, 0', [0.213079, -1.15884, 1.0]], ['2, k, 1', [0.205755, -0.882545, 1.0]], ['2, k, 2', [0.199107, -0.603911, 1.0]], ['2, k, 3', [0.200526, -0.45921, 1.0]], ['2, k, 4', [0.0336735, -0.68182, 1.0]], ['2, k, 5', [-0.142171, -0.677864, 1.0]], ['2, k, 6', [-0.18072, -0.572447, 1.0]], ['2, k, 7', [-0.184233, -0.514039, 1.0]], ['2, k, 8', [0.374225, -0.672547, 1.0]], ['2, k, 9', [0.487231, -0.761569, 1.0]], ['2, k, 10', [0.48109, -0.66159, 1.0]], ['2, k, 11', [0.480365, -0.600145, 1.0]], ['2, k, 12', [0.130606, -1.14959, 1.0]], ['2, k, 13', [0.140092, -1.43742, 1.0]], ['2, k, 14', [0.122809, -1.72333, 1.0]], ['2, k, 15', [0.107831, -1.78153, 1.0]], ['2, k, 16', [0.290909, -1.14282, 1.0]], ['2, k, 17', [0.310808, -1.41455, 1.0]], ['2, k, 18', [0.33223, -1.67527, 1.0]], ['2, k, 19', [0.332538, -1.75311, 1.0]], ['2, k, 20', [0.200762, -0.673793, 1.0]], ['2, k, 21', [-0.16495, -0.505977, 1.0]], ['2, k, 22', [-0.11094, -0.528109, 1.0]], ['2, k, 23', [0.496236, -0.597227, 1.0]], ['2, k, 24', [0.523375, -0.606739, 1.0]]]
[['2, k, 0', [0.213725, -1.15748, 1.0]], ['2, k, 1', [0.206313, -0.880845, 1.0]], ['2, k, 2', [0.199415, -0.602628, 1.0]], ['2, k, 3', [0.203526, -0.457209, 1.0]], ['2, k, 4', [0.0345482, -0.682854, 1.0]], ['2, k, 5', [-0.142399, -0.673472, 1.0]], ['2, k, 6', [-0.176324, -0.562646, 1.0]], ['2, k, 7', [-0.184253, -0.50879, 1.0]], ['2, k, 8', [0.37638, -0.674675, 1.0]], ['2, k, 9', [0.490588, -0.755702, 1.0]], ['2, k, 10', [0.538328, -0.694808, 1.0]], ['2, k, 11', [0.486702, -0.588293, 1.0]], ['2, k, 12', [0.131422, -1.14872, 1.0]], ['2, k, 13', [0.141047, -1.43909, 1.0]], ['2, k, 14', [0.123352, -1.72033, 1.0]], ['2, k, 15', [0.108589, -1.78027, 1.0]], ['2, k, 16', [0.291312, -1.14095, 1.0]], ['2, k, 17', [0.310196, -1.41059, 1.0]], ['2, k, 18', [0.332284, -1.67106, 1.0]], ['2, k, 19', [0.333406, -1.74826, 1.0]], ['2, k, 20', [0.201128, -0.672439, 1.0]], ['2, k, 21', [-0.156515, -0.496563, 1.0]], ['2, k, 22', [-0.115528, -0.513994, 1.0]], ['2, k, 23', [0.494022, -0.58303, 1.0]], ['2, k, 24', [0.535119, -0.58885, 1.0]]]
[['2, k, 0', [0.21133, -1.15827, 1.0]], ['2, k, 1', [0.20601, -0.880533, 1.0]], ['2, k, 2', [0.199785, -0.601951, 1.0]], ['2, k, 3', [0.205793, -0.45711, 1.0]], ['2, k, 4', [0.0368063, -0.685233, 1.0]], ['2, k, 5', [-0.142763, -0.669874, 1.0]], ['2, k, 6', [-0.174048, -0.557553, 1.0]], ['2, k, 7', [-0.176482, -0.504678, 1.0]], ['2, k, 8', [0.379247, -0.682744, 1.0]], ['2, k, 9', [0.501095, -0.746193, 1.0]], ['2, k, 10', [0.505451, -0.647343, 1.0]], ['2, k, 11', [0.486522, -0.577391, 1.0]], ['2, k, 12', [0.129101, -1.14919, 1.0]], ['2, k, 13', [0.141814, -1.4385, 1.0]], ['2, k, 14', [0.123354, -1.71818, 1.0]], ['2, k, 15', [0.108415, -1.77962, 1.0]], ['2, k, 16', [0.288867, -1.14207, 1.0]], ['2, k, 17', [0.310009, -1.40621, 1.0]], ['2, k, 18', [0.331028, -1.66811, 1.0]], ['2, k, 19', [0.332063, -1.7472, 1.0]], ['2, k, 20', [0.201296, -0.671908, 1.0]], ['2, k, 21', [-0.158017, -0.492878, 1.0]], ['2, k, 22', [-0.10608, -0.515662, 1.0]], ['2, k, 23', [0.498728, -0.562516, 1.0]], ['2, k, 24', [0.541766, -0.576551, 1.0]]]
[['2, k, 0', [0.210794, -1.1588, 1.0]], ['2, k, 1', [0.206042, -0.880249, 1.0]], ['2, k, 2', [0.20043, -0.600958, 1.0]], ['2, k, 3', [0.207825, -0.455489, 1.0]], ['2, k, 4', [0.0377516, -0.689102, 1.0]], ['2, k, 5', [-0.142123, -0.666407, 1.0]], ['2, k, 6', [-0.172672, -0.552653, 1.0]], ['2, k, 7', [-0.182034, -0.497716, 1.0]], ['2, k, 8', [0.379761, -0.686636, 1.0]], ['2, k, 9', [0.506229, -0.74241, 1.0]], ['2, k, 10', [0.510608, -0.64583, 1.0]], ['2, k, 11', [0.488157, -0.566057, 1.0]], ['2, k, 12', [0.128827, -1.14935, 1.0]], ['2, k, 13', [0.142091, -1.43737, 1.0]], ['2, k, 14', [0.123837, -1.7159, 1.0]], ['2, k, 15', [0.109586, -1.78016, 1.0]], ['2, k, 16', [0.288022, -1.14314, 1.0]], ['2, k, 17', [0.31, -1.40576, 1.0]], ['2, k, 18', [0.330574, -1.66552, 1.0]], ['2, k, 19', [0.33236, -1.74514, 1.0]], ['2, k, 20', [0.201744, -0.671107, 1.0]], ['2, k, 21', [-0.163117, -0.485432, 1.0]], ['2, k, 22', [-0.10508, -0.5068, 1.0]], ['2, k, 23', [0.500372, -0.549138, 1.0]], ['2, k, 24', [0.527826, -0.574283, 1.0]]]
[['2, k, 0', [0.210071, -1.15829, 1.0]], ['2, k, 1', [0.206192, -0.88019, 1.0]], ['2, k, 2', [0.203344, -0.601714, 1.0]], ['2, k, 3', [0.208987, -0.454587, 1.0]], ['2, k, 4', [0.0373414, -0.688736, 1.0]], ['2, k, 5', [-0.139143, -0.66867, 1.0]], ['2, k, 6', [-0.172721, -0.548467, 1.0]], ['2, k, 7', [-0.185096, -0.492089, 1.0]], ['2, k, 8', [0.37968, -0.688536, 1.0]], ['2, k, 9', [0.50906, -0.736689, 1.0]], ['2, k, 10', [0.508125, -0.629415, 1.0]], ['2, k, 11', [0.489529, -0.550758, 1.0]], ['2, k, 12', [0.127952, -1.14833, 1.0]], ['2, k, 13', [0.143344, -1.4378, 1.0]], ['2, k, 14', [0.122798, -1.71205, 1.0]], ['2, k, 15', [0.107609, -1.7802, 1.0]], ['2, k, 16', [0.287512, -1.14309, 1.0]], ['2, k, 17', [0.310385, -1.40521, 1.0]], ['2, k, 18', [0.330975, -1.66332, 1.0]], ['2, k, 19', [0.333477, -1.74496, 1.0]], ['2, k, 20', [0.203731, -0.671311, 1.0]], ['2, k, 21', [-0.162853, -0.481241, 1.0]], ['2, k, 22', [-0.117813, -0.494447, 1.0]], ['2, k, 23', [0.49658, -0.538172, 1.0]], ['2, k, 24', [0.533329, -0.555372, 1.0]]]
[['2, k, 0', [0.209703, -1.15831, 1.0]], ['2, k, 1', [0.206298, -0.880112, 1.0]], ['2, k, 2', [0.204, -0.601575, 1.0]], ['2, k, 3', [0.210896, -0.454318, 1.0]], ['2, k, 4', [0.0377722, -0.688668, 1.0]], ['2, k, 5', [-0.13898, -0.669826, 1.0]], ['2, k, 6', [-0.171695, -0.543866, 1.0]], ['2, k, 7', [-0.180308, -0.486352, 1.0]], ['2, k, 8', [0.380783, -0.692245, 1.0]], ['2, k, 9', [0.51053, -0.727565, 1.0]], ['2, k, 10', [0.509499, -0.621343, 1.0]], ['2, k, 11', [0.492886, -0.535694, 1.0]], ['2, k, 12', [0.127758, -1.14834, 1.0]], ['2, k, 13', [0.144116, -1.43824, 1.0]], ['2, k, 14', [0.121684, -1.71112, 1.0]], ['2, k, 15', [0.106212, -1.778, 1.0]], ['2, k, 16', [0.287002, -1.14307, 1.0]], ['2, k, 17', [0.310783, -1.40588, 1.0]], ['2, k, 18', [0.331592, -1.66368, 1.0]], ['2, k, 19', [0.334851, -1.74661, 1.0]], ['2, k, 20', [0.204332, -0.671127, 1.0]], ['2, k, 21', [-0.16614, -0.474731, 1.0]], ['2, k, 22', [-0.100387, -0.489928, 1.0]], ['2, k, 23', [0.497898, -0.520481, 1.0]], ['2, k, 24', [0.541629, -0.530047, 1.0]]]
[['2, k, 0', [0.210891, -1.15415, 1.0]], ['2, k, 1', [0.207285, -0.879118, 1.0]], ['2, k, 2', [0.204861, -0.602036, 1.0]], ['2, k, 3', [0.211767, -0.45512, 1.0]], ['2, k, 4', [0.0377353, -0.686569, 1.0]], ['2, k, 5', [-0.14036, -0.661762, 1.0]], ['2, k, 6', [-0.172091, -0.539809, 1.0]], ['2, k, 7', [-0.183193, -0.482864, 1.0]], ['2, k, 8', [0.381193, -0.692099, 1.0]], ['2, k, 9', [0.512387, -0.724428, 1.0]], ['2, k, 10', [0.500313, -0.610251, 1.0]], ['2, k, 11', [0.492721, -0.522671, 1.0]], ['2, k, 12', [0.128736, -1.14453, 1.0]], ['2, k, 13', [0.144864, -1.43791, 1.0]], ['2, k, 14', [0.122854, -1.70597, 1.0]], ['2, k, 15', [0.107848, -1.77423, 1.0]], ['2, k, 16', [0.288409, -1.13861, 1.0]], ['2, k, 17', [0.311546, -1.4051, 1.0]], ['2, k, 18', [0.331599, -1.6633, 1.0]], ['2, k, 19', [0.335104, -1.7479, 1.0]], ['2, k, 20', [0.205119, -0.671241, 1.0]], ['2, k, 21', [-0.163864, -0.466443, 1.0]], ['2, k, 22', [-0.139944, -0.495305, 1.0]], ['2, k, 23', [0.499743, -0.505908, 1.0]], ['2, k, 24', [0.545544, -0.517945, 1.0]]]
[['2, k, 0', [0.21128, -1.14804, 1.0]], ['2, k, 1', [0.208094, -0.878214, 1.0]], ['2, k, 2', [0.206898, -0.604506, 1.0]], ['2, k, 3', [0.213455, -0.452955, 1.0]], ['2, k, 4', [0.0392821, -0.680162, 1.0]], ['2, k, 5', [-0.137747, -0.659512, 1.0]], ['2, k, 6', [-0.172093, -0.537644, 1.0]], ['2, k, 7', [-0.186514, -0.47949, 1.0]], ['2, k, 8', [0.383361, -0.688474, 1.0]], ['2, k, 9', [0.513368, -0.717222, 1.0]], ['2, k, 10', [0.509253, -0.603536, 1.0]], ['2, k, 11', [0.497635, -0.512148, 1.0]], ['2, k, 12', [0.129668, -1.1369, 1.0]], ['2, k, 13', [0.146251, -1.43477, 1.0]], ['2, k, 14', [0.123441, -1.69685, 1.0]], ['2, k, 15', [0.108356, -1.76794, 1.0]], ['2, k, 16', [0.288347, -1.1339, 1.0]], ['2, k, 17', [0.310721, -1.402, 1.0]], ['2, k, 18', [0.329502, -1.65822, 1.0]], ['2, k, 19', [0.333047, -1.74346, 1.0]], ['2, k, 20', [0.206701, -0.672351, 1.0]], ['2, k, 21', [-0.159901, -0.460383, 1.0]], ['2, k, 22', [-0.148452, -0.490963, 1.0]], ['2, k, 23', [0.502398, -0.491328, 1.0]], ['2, k, 24', [0.54188, -0.508926, 1.0]]]
[['2, k, 0', [0.212019, -1.14568, 1.0]], ['2, k, 1', [0.212206, -0.878778, 1.0]], ['2, k, 2', [0.22, -0.61616, 1.0]], ['2, k, 3', [0.214612, -0.452291, 1.0]], ['2, k, 4', [0.0404646, -0.679543, 1.0]], ['2, k, 5', [-0.136472, -0.659451, 1.0]], ['2, k, 6', [-0.173425, -0.535367, 1.0]], ['2, k, 7', [-0.187512, -0.476559, 1.0]], ['2, k, 8', [0.386022, -0.685727, 1.0]], ['2, k, 9', [0.515141, -0.710189, 1.0]], ['2, k, 10', [0.510056, -0.592854, 1.0]], ['2, k, 11', [0.496118, -0.501988, 1.0]], ['2, k, 12', [0.13026, -1.13479, 1.0]], ['2, k, 13', [0.147395, -1.42763, 1.0]], ['2, k, 14', [0.125773, -1.69339, 1.0]], ['2, k, 15', [0.111031, -1.76813, 1.0]], ['2, k, 16', [0.289192, -1.13141, 1.0]], ['2, k, 17', [0.31059, -1.40022, 1.0]], ['2, k, 18', [0.329518, -1.65871, 1.0]], ['2, k, 19', [0.33353, -1.74577, 1.0]], ['2, k, 20', [0.21751, -0.680531, 1.0]], ['2, k, 21', [-0.181799, -0.457301, 1.0]], ['2, k, 22', [-0.143406, -0.479844, 1.0]], ['2, k, 23', [0.507396, -0.48252, 1.0]], ['2, k, 24', [0.53802, -0.505898, 1.0]]]
[['2, k, 0', [0.212294, -1.14218, 1.0]], ['2, k, 1', [0.212276, -0.877137, 1.0]], ['2, k, 2', [0.217425, -0.615204, 1.0]], ['2, k, 3', [0.217011, -0.449596, 1.0]], ['2, k, 4', [0.0416864, -0.678691, 1.0]], ['2, k, 5', [-0.123196, -0.663573, 1.0]], ['2, k, 6', [-0.173762, -0.533535, 1.0]], ['2, k, 7', [-0.185253, -0.476867, 1.0]], ['2, k, 8', [0.388776, -0.679801, 1.0]], ['2, k, 9', [0.515933, -0.706187, 1.0]], ['2, k, 10', [0.540637, -0.609306, 1.0]], ['2, k, 11', [0.497339, -0.493119, 1.0]], ['2, k, 12', [0.130333, -1.13136, 1.0]], ['2, k, 13', [0.147335, -1.42749, 1.0]], ['2, k, 14', [0.126175, -1.68966, 1.0]], ['2, k, 15', [0.112465, -1.76358, 1.0]], ['2, k, 16', [0.289655, -1.12793, 1.0]], ['2, k, 17', [0.311904, -1.39451, 1.0]], ['2, k, 18', [0.329816, -1.65864, 1.0]], ['2, k, 19', [0.333744, -1.74638, 1.0]], ['2, k, 20', [0.216144, -0.679827, 1.0]], ['2, k, 21', [-0.165592, -0.460978, 1.0]], ['2, k, 22', [-0.125542, -0.478732, 1.0]], ['2, k, 23', [0.505586, -0.475656, 1.0]], ['2, k, 24', [0.551083, -0.483711, 1.0]]]
[['2, k, 0', [0.213488, -1.13581, 1.0]], ['2, k, 1', [0.213888, -0.876221, 1.0]], ['2, k, 2', [0.219117, -0.616598, 1.0]], ['2, k, 3', [0.218496, -0.449141, 1.0]], ['2, k, 4', [0.0419458, -0.673898, 1.0]], ['2, k, 5', [-0.123079, -0.661573, 1.0]], ['2, k, 6', [-0.173988, -0.532739, 1.0]], ['2, k, 7', [-0.186209, -0.478374, 1.0]], ['2, k, 8', [0.390334, -0.676643, 1.0]], ['2, k, 9', [0.518031, -0.700438, 1.0]], ['2, k, 10', [0.513346, -0.570921, 1.0]], ['2, k, 11', [0.496197, -0.49032, 1.0]], ['2, k, 12', [0.131616, -1.12474, 1.0]], ['2, k, 13', [0.148049, -1.42626, 1.0]], ['2, k, 14', [0.128288, -1.66012, 1.0]], ['2, k, 15', [0.113274, -1.73535, 1.0]], ['2, k, 16', [0.290709, -1.12198, 1.0]], ['2, k, 17', [0.311589, -1.39274, 1.0]], ['2, k, 18', [0.329983, -1.65866, 1.0]], ['2, k, 19', [0.334433, -1.74719, 1.0]], ['2, k, 20', [0.217652, -0.680634, 1.0]], ['2, k, 21', [-0.163903, -0.459044, 1.0]], ['2, k, 22', [-0.150817, -0.492151, 1.0]], ['2, k, 23', [0.504035, -0.471226, 1.0]], ['2, k, 24', [0.536172, -0.485868, 1.0]]]
[['2, k, 0', [0.212035, -1.13315, 1.0]], ['2, k, 1', [0.213841, -0.875324, 1.0]], ['2, k, 2', [0.219019, -0.616524, 1.0]], ['2, k, 3', [0.219779, -0.450203, 1.0]], ['2, k, 4', [0.0424296, -0.672189, 1.0]], ['2, k, 5', [-0.127169, -0.659531, 1.0]], ['2, k, 6', [-0.17491, -0.531965, 1.0]], ['2, k, 7', [-0.186283, -0.479351, 1.0]], ['2, k, 8', [0.390792, -0.676119, 1.0]], ['2, k, 9', [0.518135, -0.696805, 1.0]], ['2, k, 10', [0.503052, -0.561752, 1.0]], ['2, k, 11', [0.495357, -0.486745, 1.0]], ['2, k, 12', [0.129851, -1.12076, 1.0]], ['2, k, 13', [0.148092, -1.42533, 1.0]], ['2, k, 14', [0.128549, -1.65849, 1.0]], ['2, k, 15', [0.113396, -1.73465, 1.0]], ['2, k, 16', [0.289568, -1.12041, 1.0]], ['2, k, 17', [0.311697, -1.38988, 1.0]], ['2, k, 18', [0.330152, -1.6576, 1.0]], ['2, k, 19', [0.334498, -1.74659, 1.0]], ['2, k, 20', [0.217633, -0.68042, 1.0]], ['2, k, 21', [-0.169607, -0.453368, 1.0]], ['2, k, 22', [-0.141892, -0.486799, 1.0]], ['2, k, 23', [0.503756, -0.471122, 1.0]], ['2, k, 24', [0.54418, -0.479831, 1.0]]]
