[['2, k, 0', [-0.503394, -0.386346, 1.0]], ['2, k, 1', [-0.517188, -0.0900978, 1.0]], ['2, k, 2', [-0.527587, 0.198972, 1.0]], ['2, k, 3', [-0.50933, 0.324772, 1.0]], ['2, k, 4', [-0.665813, 0.0933412, 1.0]], ['2, k, 5', [-0.705947, 0.0184414, 1.0]], ['2, k, 6', [-0.707286, -0.0242685, 1.0]], ['2, k, 7', [-0.715601, -0.0730841, 1.0]], ['2, k, 8', [-0.364348, 0.108705, 1.0]], ['2, k, 9', [-0.377689, -0.164385, 1.0]], ['2, k, 10', [-0.319153, -0.09654, 1.0]], ['2, k, 11', [-0.273934, -0.0646816, 1.0]], ['2, k, 12', [-0.56473, -0.384102, 1.0]], ['2, k, 13', [-0.589164, -0.715448, 1.0]], ['2, k, 14', [-0.565655, -1.05813, 1.0]], ['2, k, 15', [-0.555731, -1.09067, 1.0]], ['2, k, 16', [-0.4273, -0.377286, 1.0]], ['2, k, 17', [-0.34374, -0.72081, 1.0]], ['2, k, 18', [-0.293296, -1.07031, 1.0]], ['2, k, 19', [-0.28125, -1.12988, 1.0]], ['2, k, 20', [-0.525567, 0.127705, 1.0]], ['2, k, 21', [-0.715109, -0.112458, 1.0]], ['2, k, 22', [-0.766963, -0.0773081, 1.0]], ['2, k, 23', [-0.243466, -0.108077, 1.0]], ['2, k, 24', [-0.228691, -0.0709546, 1.0]]]
[['2, k, 0', [-0.45959, -0.387701, 1.0]], ['2, k, 1', [-0.463517, -0.0892363, 1.0]], ['2, k, 2', [-0.463626, 0.202272, 1.0]], ['2, k, 3', [-0.464503, 0.328012, 1.0]], ['2, k, 4', [-0.602061, 0.111209, 1.0]], ['2, k, 5', [-0.595552, 0.0954522, 1.0]], ['2, k, 6', [-0.582129, 0.0514661, 1.0]], ['2, k, 7', [-0.570339, 0.0365781, 1.0]], ['2, k, 8', [-0.329791, 0.100575, 1.0]], ['2, k, 9', [-0.314652, 0.0946255, 1.0]], ['2, k, 10', [-0.328788, 0.056854, 1.0]], ['2, k, 11', [-0.35508, 0.0444426, 1.0]], ['2, k, 12', [-0.518724, -0.38492, 1.0]], ['2, k, 13', [-0.56122, -0.735855, 1.0]], ['2, k, 14', [-0.56034, -1.07767, 1.0]], ['2, k, 15', [-0.570642, -1.13574, 1.0]], ['2, k, 16', [-0.38645, -0.379508, 1.0]], ['2, k, 17', [-0.327112, -0.717871, 1.0]], ['2, k, 18', [-0.29807, -1.07534, 1.0]], ['2, k, 19', [-0.283748, -1.13259, 1.0]], ['2, k, 20', [-0.46415, 0.130391, 1.0]], ['2, k, 21', [-0.56323, 0.0207792, 1.0]], ['2, k, 22', [-0.614384, 0.0260123, 1.0]], ['2, k, 23', [-0.366616, 0.0390047, 1.0]], ['2, k, 24', [-0.310498, 0.0473771, 1.0]]]
[['2, k, 0', [-0.457685, -0.387319, 1.0]], ['2, k, 1', [-0.46091, -0.0886844, 1.0]], ['2, k, 2', [-0.460486, 0.202929, 1.0]], ['2, k, 3', [-0.461254, 0.32832, 1.0]], ['2, k, 4', [-0.601491, 0.111507, 1.0]], ['2, k, 5', [-0.590017, 0.0914468, 1.0]], ['2, k, 6', [-0.564236, 0.04236, 1.0]], ['2, k, 7', [-0.563147, 0.0346604, 1.0]], ['2, k, 8', [-0.328822, 0.100789, 1.0]], ['2, k, 9', [-0.314444, 0.0945288, 1.0]], ['2, k, 10', [-0.328797, 0.056237, 1.0]], ['2, k, 11', [-0.355619, 0.0420984, 1.0]], ['2, k, 12', [-0.51661, -0.38476, 1.0]], ['2, k, 13', [-0.560495, -0.735451, 1.0]], ['2, k, 14', [-0.56009, -1.0757, 1.0]], ['2, k, 15', [-0.571581, -1.13822, 1.0]], ['2, k, 16', [-0.384892, -0.378869, 1.0]], ['2, k, 17', [-0.324929, -0.717969, 1.0]], ['2, k, 18', [-0.298092, -1.076, 1.0]], ['2, k, 19', [-0.283796, -1.13173, 1.0]], ['2, k, 20', [-0.461126, 0.131028, 1.0]], ['2, k, 21', [-0.556997, 0.0196394, 1.0]], ['2, k, 22', [-0.600094, 0.0407804, 1.0]], ['2, k, 23', [-0.366957, 0.0377585, 1.0]], ['2, k, 24', [-0.310083, 0.0468122, 1.0]]]
[['2, k, 0', [-0.455933, -0.38689, 1.0]], ['2, k, 1', [-0.458875, -0.0885205, 1.0]], ['2, k, 2', [-0.458086, 0.202753, 1.0]], ['2, k, 3', [-0.458479, 0.328653, 1.0]], ['2, k, 4', [-0.600914, 0.111817, 1.0]], ['2, k, 5', [-0.589445, 0.09085, 1.0]], ['2, k, 6', [-0.562451, 0.0417222, 1.0]], ['2, k, 7', [-0.561316, 0.0356911, 1.0]], ['2, k, 8', [-0.328002, 0.100976, 1.0]], ['2, k, 9', [-0.31289, 0.0939752, 1.0]], ['2, k, 10', [-0.329083, 0.0557006, 1.0]], ['2, k, 11', [-0.351912, 0.0424621, 1.0]], ['2, k, 12', [-0.514958, -0.384639, 1.0]], ['2, k, 13', [-0.559015, -0.734798, 1.0]], ['2, k, 14', [-0.559131, -1.07574, 1.0]], ['2, k, 15', [-0.571475, -1.13824, 1.0]], ['2, k, 16', [-0.383118, -0.377994, 1.0]], ['2, k, 17', [-0.322177, -0.717707, 1.0]], ['2, k, 18', [-0.29811, -1.0761, 1.0]], ['2, k, 19', [-0.283931, -1.13083, 1.0]], ['2, k, 20', [-0.458823, 0.130949, 1.0]], ['2, k, 21', [-0.558532, 0.0216731, 1.0]], ['2, k, 22', [-0.592992, 0.0361163, 1.0]], ['2, k, 23', [-0.363248, 0.0352063, 1.0]], ['2, k, 24', [-0.307386, 0.0450932, 1.0]]]
[['2, k, 0', [-0.454305, -0.386476, 1.0]], ['2, k, 1', [-0.45634, -0.0882391, 1.0]], ['2, k, 2', [-0.454419, 0.202828, 1.0]], ['2, k, 3', [-0.455538, 0.32892, 1.0]], ['2, k, 4', [-0.600343, 0.112066, 1.0]], ['2, k, 5', [-0.588778, 0.0902619, 1.0]], ['2, k, 6', [-0.55882, 0.0417728, 1.0]], ['2, k, 7', [-0.560397, 0.0357872, 1.0]], ['2, k, 8', [-0.327183, 0.101093, 1.0]], ['2, k, 9', [-0.311303, 0.095266, 1.0]], ['2, k, 10', [-0.329067, 0.0554897, 1.0]], ['2, k, 11', [-0.350659, 0.0418243, 1.0]], ['2, k, 12', [-0.513277, -0.384414, 1.0]], ['2, k, 13', [-0.557496, -0.73431, 1.0]], ['2, k, 14', [-0.558627, -1.07565, 1.0]], ['2, k, 15', [-0.57144, -1.13826, 1.0]], ['2, k, 16', [-0.381679, -0.37736, 1.0]], ['2, k, 17', [-0.320162, -0.717521, 1.0]], ['2, k, 18', [-0.29808, -1.07611, 1.0]], ['2, k, 19', [-0.284278, -1.13113, 1.0]], ['2, k, 20', [-0.455451, 0.131084, 1.0]], ['2, k, 21', [-0.554201, 0.0214824, 1.0]], ['2, k, 22', [-0.59288, 0.0361554, 1.0]], ['2, k, 23', [-0.360442, 0.0347536, 1.0]], ['2, k, 24', [-0.305895, 0.0454822, 1.0]]]
[['2, k, 0', [-0.452958, -0.386091, 1.0]], ['2, k, 1', [-0.454711, -0.0880678, 1.0]], ['2, k, 2', [-0.452476, 0.202793, 1.0]], ['2, k, 3', [-0.454002, 0.329432, 1.0]], ['2, k, 4', [-0.587356, 0.115163, 1.0]], ['2, k, 5', [-0.588895, 0.0900972, 1.0]], ['2, k, 6', [-0.556851, 0.0422105, 1.0]], ['2, k, 7', [-0.559202, 0.035646, 1.0]], ['2, k, 8', [-0.312562, 0.10257, 1.0]], ['2, k, 9', [-0.309632, 0.0957104, 1.0]], ['2, k, 10', [-0.330737, 0.055243, 1.0]], ['2, k, 11', [-0.348754, 0.043098, 1.0]], ['2, k, 12', [-0.511798, -0.383867, 1.0]], ['2, k, 13', [-0.556423, -0.732651, 1.0]], ['2, k, 14', [-0.558567, -1.07558, 1.0]], ['2, k, 15', [-0.571545, -1.13819, 1.0]], ['2, k, 16', [-0.380556, -0.377108, 1.0]], ['2, k, 17', [-0.315025, -0.726821, 1.0]], ['2, k, 18', [-0.298236, -1.07899, 1.0]], ['2, k, 19', [-0.285141, -1.13184, 1.0]], ['2, k, 20', [-0.453587, 0.131103, 1.0]], ['2, k, 21', [-0.552315, 0.0195294, 1.0]], ['2, k, 22', [-0.594152, 0.0379407, 1.0]], ['2, k, 23', [-0.35698, 0.0359084, 1.0]], ['2, k, 24', [-0.306446, 0.0466377, 1.0]]]
[['2, k, 0', [-0.451589, -0.385521, 1.0]], ['2, k, 1', [-0.453241, -0.0877639, 1.0]], ['2, k, 2', [-0.45104, 0.202835, 1.0]], ['2, k, 3', [-0.452422, 0.329833, 1.0]], ['2, k, 4', [-0.584694, 0.115619, 1.0]], ['2, k, 5', [-0.587697, 0.0896331, 1.0]], ['2, k, 6', [-0.553908, 0.0423554, 1.0]], ['2, k, 7', [-0.557012, 0.035889, 1.0]], ['2, k, 8', [-0.309559, 0.10318, 1.0]], ['2, k, 9', [-0.30887, 0.0956213, 1.0]], ['2, k, 10', [-0.331436, 0.0551012, 1.0]], ['2, k, 11', [-0.349205, 0.0421089, 1.0]], ['2, k, 12', [-0.510295, -0.383161, 1.0]], ['2, k, 13', [-0.555412, -0.734285, 1.0]], ['2, k, 14', [-0.558393, -1.07767, 1.0]], ['2, k, 15', [-0.571303, -1.1412, 1.0]], ['2, k, 16', [-0.379392, -0.376655, 1.0]], ['2, k, 17', [-0.314096, -0.724065, 1.0]], ['2, k, 18', [-0.300869, -1.06954, 1.0]], ['2, k, 19', [-0.289687, -1.12539, 1.0]], ['2, k, 20', [-0.452133, 0.13121, 1.0]], ['2, k, 21', [-0.550477, 0.019903, 1.0]], ['2, k, 22', [-0.586332, 0.0367788, 1.0]], ['2, k, 23', [-0.361353, 0.0342932, 1.0]], ['2, k, 24', [-0.304752, 0.0438302, 1.0]]]
[['2, k, 0', [-0.450487, -0.385589, 1.0]], ['2, k, 1', [-0.451651, -0.0877109, 1.0]], ['2, k, 2', [-0.449134, 0.203034, 1.0]], ['2, k, 3', [-0.450672, 0.329503, 1.0]], ['2, k, 4', [-0.582778, 0.115939, 1.0]], ['2, k, 5', [-0.586642, 0.0891788, 1.0]], ['2, k, 6', [-0.552084, 0.0421403, 1.0]], ['2, k, 7', [-0.556469, 0.0384622, 1.0]], ['2, k, 8', [-0.308062, 0.102841, 1.0]], ['2, k, 9', [-0.307903, 0.0953181, 1.0]], ['2, k, 10', [-0.331397, 0.0549079, 1.0]], ['2, k, 11', [-0.345835, 0.0432461, 1.0]], ['2, k, 12', [-0.5092, -0.383182, 1.0]], ['2, k, 13', [-0.554402, -0.73346, 1.0]], ['2, k, 14', [-0.557774, -1.07717, 1.0]], ['2, k, 15', [-0.571075, -1.13904, 1.0]], ['2, k, 16', [-0.378332, -0.376749, 1.0]], ['2, k, 17', [-0.312462, -0.73063, 1.0]], ['2, k, 18', [-0.302318, -1.07247, 1.0]], ['2, k, 19', [-0.294913, -1.12886, 1.0]], ['2, k, 20', [-0.450286, 0.131368, 1.0]], ['2, k, 21', [-0.547415, 0.0226013, 1.0]], ['2, k, 22', [-0.585289, 0.0363669, 1.0]], ['2, k, 23', [-0.359598, 0.0345157, 1.0]], ['2, k, 24', [-0.305517, 0.0447113, 1.0]]]
[['2, k, 0', [-0.449867, -0.385633, 1.0]], ['2, k, 1', [-0.450795, -0.087847, 1.0]], ['2, k, 2', [-0.448225, 0.202766, 1.0]], ['2, k, 3', [-0.449865, 0.32949, 1.0]], ['2, k, 4', [-0.58039, 0.115802, 1.0]], ['2, k, 5', [-0.586437, 0.0889638, 1.0]], ['2, k, 6', [-0.552023, 0.0406319, 1.0]], ['2, k, 7', [-0.556064, 0.0379503, 1.0]], ['2, k, 8', [-0.306796, 0.102132, 1.0]], ['2, k, 9', [-0.306786, 0.092897, 1.0]], ['2, k, 10', [-0.347433, 0.073443, 1.0]], ['2, k, 11', [-0.345388, 0.0432918, 1.0]], ['2, k, 12', [-0.508506, -0.383241, 1.0]], ['2, k, 13', [-0.553728, -0.732922, 1.0]], ['2, k, 14', [-0.557458, -1.07527, 1.0]], ['2, k, 15', [-0.569176, -1.13596, 1.0]], ['2, k, 16', [-0.377816, -0.376766, 1.0]], ['2, k, 17', [-0.312531, -0.722859, 1.0]], ['2, k, 18', [-0.302809, -1.07077, 1.0]], ['2, k, 19', [-0.297058, -1.12615, 1.0]], ['2, k, 20', [-0.449374, 0.131134, 1.0]], ['2, k, 21', [-0.549499, 0.0239265, 1.0]], ['2, k, 22', [-0.59062, 0.0430879, 1.0]], ['2, k, 23', [-0.355087, 0.0338123, 1.0]], ['2, k, 24', [-0.314422, 0.0437976, 1.0]]]
[['2, k, 0', [-0.44903, -0.385947, 1.0]], ['2, k, 1', [-0.450035, -0.0880582, 1.0]], ['2, k, 2', [-0.447693, 0.202655, 1.0]], ['2, k, 3', [-0.448777, 0.329142, 1.0]], ['2, k, 4', [-0.578865, 0.11499, 1.0]], ['2, k, 5', [-0.586568, 0.0890276, 1.0]], ['2, k, 6', [-0.583324, 0.0821845, 1.0]], ['2, k, 7', [-0.559688, 0.0402058, 1.0]], ['2, k, 8', [-0.305908, 0.101259, 1.0]], ['2, k, 9', [-0.306119, 0.0919625, 1.0]], ['2, k, 10', [-0.333992, 0.0576453, 1.0]], ['2, k, 11', [-0.34566, 0.0432374, 1.0]], ['2, k, 12', [-0.507558, -0.383569, 1.0]], ['2, k, 13', [-0.552181, -0.730877, 1.0]], ['2, k, 14', [-0.556139, -1.0724, 1.0]], ['2, k, 15', [-0.568928, -1.13262, 1.0]], ['2, k, 16', [-0.377133, -0.377036, 1.0]], ['2, k, 17', [-0.312866, -0.720646, 1.0]], ['2, k, 18', [-0.302874, -1.06939, 1.0]], ['2, k, 19', [-0.298515, -1.12486, 1.0]], ['2, k, 20', [-0.448779, 0.130998, 1.0]], ['2, k, 21', [-0.550456, 0.0229766, 1.0]], ['2, k, 22', [-0.597085, 0.0345821, 1.0]], ['2, k, 23', [-0.353566, 0.0332913, 1.0]], ['2, k, 24', [-0.306121, 0.0449551, 1.0]]]
[['2, k, 0', [-0.447735, -0.385925, 1.0]], ['2, k, 1', [-0.448974, -0.0881636, 1.0]], ['2, k, 2', [-0.446975, 0.20242, 1.0]], ['2, k, 3', [-0.448467, 0.329434, 1.0]], ['2, k, 4', [-0.578262, 0.114662, 1.0]], ['2, k, 5', [-0.586571, 0.0889889, 1.0]], ['2, k, 6', [-0.583914, 0.0826933, 1.0]], ['2, k, 7', [-0.559149, 0.0394766, 1.0]], ['2, k, 8', [-0.305266, 0.101511, 1.0]], ['2, k, 9', [-0.306009, 0.0921041, 1.0]], ['2, k, 10', [-0.337131, 0.07769, 1.0]], ['2, k, 11', [-0.346198, 0.0430901, 1.0]], ['2, k, 12', [-0.506175, -0.383531, 1.0]], ['2, k, 13', [-0.55166, -0.731074, 1.0]], ['2, k, 14', [-0.556146, -1.07231, 1.0]], ['2, k, 15', [-0.568811, -1.13426, 1.0]], ['2, k, 16', [-0.375967, -0.377013, 1.0]], ['2, k, 17', [-0.313052, -0.7201, 1.0]], ['2, k, 18', [-0.302161, -1.0714, 1.0]], ['2, k, 19', [-0.298696, -1.12496, 1.0]], ['2, k, 20', [-0.447972, 0.130794, 1.0]], ['2, k, 21', [-0.553355, 0.0239758, 1.0]], ['2, k, 22', [-0.59234, 0.0386462, 1.0]], ['2, k, 23', [-0.355319, 0.03342, 1.0]], ['2, k, 24', [-0.308716, 0.0446036, 1.0]]]
[['2, k, 0', [-0.447127, -0.386133, 1.0]], ['2, k, 1', [-0.448521, -0.0883354, 1.0]], ['2, k, 2', [-0.446731, 0.202273, 1.0]], ['2, k, 3', [-0.447821, 0.329899, 1.0]], ['2, k, 4', [-0.577364, 0.114362, 1.0]], ['2, k, 5', [-0.586543, 0.0906575, 1.0]], ['2, k, 6', [-0.53244, 0.0416561, 1.0]], ['2, k, 7', [-0.557901, 0.038903, 1.0]], ['2, k, 8', [-0.304655, 0.100982, 1.0]], ['2, k, 9', [-0.305607, 0.0913333, 1.0]], ['2, k, 10', [-0.342366, 0.00127462, 1.0]], ['2, k, 11', [-0.345741, 0.0428712, 1.0]], ['2, k, 12', [-0.505553, -0.383651, 1.0]], ['2, k, 13', [-0.550951, -0.729964, 1.0]], ['2, k, 14', [-0.555904, -1.06861, 1.0]], ['2, k, 15', [-0.568636, -1.13253, 1.0]], ['2, k, 16', [-0.375402, -0.377292, 1.0]], ['2, k, 17', [-0.312564, -0.721319, 1.0]], ['2, k, 18', [-0.302864, -1.07188, 1.0]], ['2, k, 19', [-0.297567, -1.12709, 1.0]], ['2, k, 20', [-0.447674, 0.130641, 1.0]], ['2, k, 21', [-0.552294, 0.0250702, 1.0]], ['2, k, 22', [-0.590221, 0.0459334, 1.0]], ['2, k, 23', [-0.358712, 0.032249, 1.0]], ['2, k, 24', [-0.30711, 0.0437825, 1.0]]]
[['2, k, 0', [-0.446536, -0.386404, 1.0]], ['2, k, 1', [-0.447966, -0.088751, 1.0]], ['2, k, 2', [-0.446321, 0.201699, 1.0]], ['2, k, 3', [-0.447211, 0.329527, 1.0]], ['2, k, 4', [-0.577263, 0.114336, 1.0]], ['2, k, 5', [-0.586493, 0.0904862, 1.0]], ['2, k, 6', [-0.546425, 0.043196, 1.0]], ['2, k, 7', [-0.559672, 0.0382157, 1.0]], ['2, k, 8', [-0.304535, 0.0999277, 1.0]], ['2, k, 9', [-0.305362, 0.0915929, 1.0]], ['2, k, 10', [-0.335215, 0.0541717, 1.0]], ['2, k, 11', [-0.346427, 0.0416213, 1.0]], ['2, k, 12', [-0.504941, -0.383816, 1.0]], ['2, k, 13', [-0.550792, -0.729751, 1.0]], ['2, k, 14', [-0.55583, -1.06844, 1.0]], ['2, k, 15', [-0.568685, -1.13418, 1.0]], ['2, k, 16', [-0.374858, -0.377658, 1.0]], ['2, k, 17', [-0.312941, -0.720002, 1.0]], ['2, k, 18', [-0.302968, -1.07144, 1.0]], ['2, k, 19', [-0.299291, -1.12531, 1.0]], ['2, k, 20', [-0.44722, 0.130106, 1.0]], ['2, k, 21', [-0.553726, 0.0248463, 1.0]], ['2, k, 22', [-0.59428, 0.0447065, 1.0]], ['2, k, 23', [-0.358152, 0.032198, 1.0]], ['2, k, 24', [-0.307398, 0.0437656, 1.0]]]
[['2, k, 0', [-0.445679, -0.386727, 1.0]], ['2, k, 1', [-0.447678, -0.0890281, 1.0]], ['2, k, 2', [-0.446487, 0.2014, 1.0]], ['2, k, 3', [-0.44697, 0.32944, 1.0]], ['2, k, 4', [-0.577034, 0.113842, 1.0]], ['2, k, 5', [-0.586267, 0.089848, 1.0]], ['2, k, 6', [-0.584294, 0.0816257, 1.0]], ['2, k, 7', [-0.562622, 0.0393465, 1.0]], ['2, k, 8', [-0.304361, 0.0996192, 1.0]], ['2, k, 9', [-0.305047, 0.0926113, 1.0]], ['2, k, 10', [-0.33541, 0.0540532, 1.0]], ['2, k, 11', [-0.347643, 0.0409624, 1.0]], ['2, k, 12', [-0.504201, -0.384064, 1.0]], ['2, k, 13', [-0.550624, -0.729801, 1.0]], ['2, k, 14', [-0.555651, -1.06793, 1.0]], ['2, k, 15', [-0.568782, -1.13499, 1.0]], ['2, k, 16', [-0.373885, -0.378053, 1.0]], ['2, k, 17', [-0.31303, -0.719598, 1.0]], ['2, k, 18', [-0.303232, -1.07135, 1.0]], ['2, k, 19', [-0.299372, -1.12513, 1.0]], ['2, k, 20', [-0.447269, 0.12982, 1.0]], ['2, k, 21', [-0.559309, 0.0250551, 1.0]], ['2, k, 22', [-0.593218, 0.0448986, 1.0]], ['2, k, 23', [-0.361447, 0.0295145, 1.0]], ['2, k, 24', [-0.306653, 0.0417439, 1.0]]]
[['2, k, 0', [-0.445442, -0.386853, 1.0]], ['2, k, 1', [-0.447609, -0.0893287, 1.0]], ['2, k, 2', [-0.446905, 0.200807, 1.0]], ['2, k, 3', [-0.446937, 0.329169, 1.0]], ['2, k, 4', [-0.576973, 0.113434, 1.0]], ['2, k, 5', [-0.586486, 0.0898252, 1.0]], ['2, k, 6', [-0.576956, 0.0649751, 1.0]], ['2, k, 7', [-0.563482, 0.039012, 1.0]], ['2, k, 8', [-0.304259, 0.0990002, 1.0]], ['2, k, 9', [-0.304865, 0.0932046, 1.0]], ['2, k, 10', [-0.335754, 0.0536674, 1.0]], ['2, k, 11', [-0.347169, 0.039175, 1.0]], ['2, k, 12', [-0.503959, -0.384168, 1.0]], ['2, k, 13', [-0.549895, -0.72746, 1.0]], ['2, k, 14', [-0.555032, -1.06457, 1.0]], ['2, k, 15', [-0.569948, -1.12958, 1.0]], ['2, k, 16', [-0.373676, -0.378186, 1.0]], ['2, k, 17', [-0.313133, -0.719183, 1.0]], ['2, k, 18', [-0.302483, -1.07134, 1.0]], ['2, k, 19', [-0.300076, -1.12432, 1.0]], ['2, k, 20', [-0.447532, 0.129307, 1.0]], ['2, k, 21', [-0.561017, 0.0255491, 1.0]], ['2, k, 22', [-0.594845, 0.0415759, 1.0]], ['2, k, 23', [-0.356353, 0.0286543, 1.0]], ['2, k, 24', [-0.30774, 0.0384249, 1.0]]]
[['2, k, 0', [-0.445108, -0.386753, 1.0]], ['2, k, 1', [-0.447284, -0.0895504, 1.0]], ['2, k, 2', [-0.446741, 0.200058, 1.0]], ['2, k, 3', [-0.447181, 0.329099, 1.0]], ['2, k, 4', [-0.576651, 0.112818, 1.0]], ['2, k, 5', [-0.589569, 0.0918466, 1.0]], ['2, k, 6', [-0.56757, 0.0461904, 1.0]], ['2, k, 7', [-0.564711, 0.0392422, 1.0]], ['2, k, 8', [-0.303943, 0.0989055, 1.0]], ['2, k, 9', [-0.303448, 0.0942505, 1.0]], ['2, k, 10', [-0.334515, 0.0541228, 1.0]], ['2, k, 11', [-0.34677, 0.0374949, 1.0]], ['2, k, 12', [-0.503598, -0.384061, 1.0]], ['2, k, 13', [-0.549794, -0.727447, 1.0]], ['2, k, 14', [-0.554804, -1.06372, 1.0]], ['2, k, 15', [-0.570749, -1.1319, 1.0]], ['2, k, 16', [-0.373393, -0.378088, 1.0]], ['2, k, 17', [-0.31353, -0.71818, 1.0]], ['2, k, 18', [-0.300516, -1.06756, 1.0]], ['2, k, 19', [-0.300035, -1.12029, 1.0]], ['2, k, 20', [-0.44732, 0.128704, 1.0]], ['2, k, 21', [-0.558892, 0.0248115, 1.0]], ['2, k, 22', [-0.595817, 0.0409188, 1.0]], ['2, k, 23', [-0.360465, 0.0254738, 1.0]], ['2, k, 24', [-0.316032, 0.0367569, 1.0]]]
[['2, k, 0', [-0.444757, -0.386776, 1.0]], ['2, k, 1', [-0.447067, -0.0897614, 1.0]], ['2, k, 2', [-0.446731, 0.199562, 1.0]], ['2, k, 3', [-0.447499, 0.328686, 1.0]], ['2, k, 4', [-0.576439, 0.112293, 1.0]], ['2, k, 5', [-0.592774, 0.0884519, 1.0]], ['2, k, 6', [-0.575709, 0.0662743, 1.0]], ['2, k, 7', [-0.566219, 0.0386442, 1.0]], ['2, k, 8', [-0.303733, 0.0987844, 1.0]], ['2, k, 9', [-0.303575, 0.0942822, 1.0]], ['2, k, 10', [-0.334578, 0.0539867, 1.0]], ['2, k, 11', [-0.346451, 0.037248, 1.0]], ['2, k, 12', [-0.50309, -0.384113, 1.0]], ['2, k, 13', [-0.549357, -0.726613, 1.0]], ['2, k, 14', [-0.554801, -1.06359, 1.0]], ['2, k, 15', [-0.571113, -1.12877, 1.0]], ['2, k, 16', [-0.373174, -0.378086, 1.0]], ['2, k, 17', [-0.313735, -0.717736, 1.0]], ['2, k, 18', [-0.300655, -1.06335, 1.0]], ['2, k, 19', [-0.299946, -1.11687, 1.0]], ['2, k, 20', [-0.447247, 0.128283, 1.0]], ['2, k, 21', [-0.562263, 0.0246303, 1.0]], ['2, k, 22', [-0.596209, 0.0433793, 1.0]], ['2, k, 23', [-0.358064, 0.0250973, 1.0]], ['2, k, 24', [-0.314319, 0.0383178, 1.0]]]
[['2, k, 0', [-0.444052, -0.38665, 1.0]], ['2, k, 1', [-0.446933, -0.0896829, 1.0]], ['2, k, 2', [-0.447626, 0.199683, 1.0]], ['2, k, 3', [-0.447708, 0.328519, 1.0]], ['2, k, 4', [-0.576159, 0.11133, 1.0]], ['2, k, 5', [-0.59355, 0.0885634, 1.0]], ['2, k, 6', [-0.587111, 0.0867323, 1.0]], ['2, k, 7', [-0.566265, 0.0364275, 1.0]], ['2, k, 8', [-0.303681, 0.0998494, 1.0]], ['2, k, 9', [-0.303883, 0.0949654, 1.0]], ['2, k, 10', [-0.335421, 0.0541545, 1.0]], ['2, k, 11', [-0.344497, 0.0375557, 1.0]], ['2, k, 12', [-0.502331, -0.384101, 1.0]], ['2, k, 13', [-0.549197, -0.726212, 1.0]], ['2, k, 14', [-0.554834, -1.06348, 1.0]], ['2, k, 15', [-0.570811, -1.12851, 1.0]], ['2, k, 16', [-0.372544, -0.377851, 1.0]], ['2, k, 17', [-0.313633, -0.717662, 1.0]], ['2, k, 18', [-0.300579, -1.0638, 1.0]], ['2, k, 19', [-0.300412, -1.11679, 1.0]], ['2, k, 20', [-0.447825, 0.128385, 1.0]], ['2, k, 21', [-0.561114, 0.024993, 1.0]], ['2, k, 22', [-0.594197, 0.0404563, 1.0]], ['2, k, 23', [-0.360962, 0.0239955, 1.0]], ['2, k, 24', [-0.310551, 0.0378743, 1.0]]]
[['2, k, 0', [-0.444011, -0.386613, 1.0]], ['2, k, 1', [-0.446984, -0.0896309, 1.0]], ['2, k, 2', [-0.447905, 0.19975, 1.0]], ['2, k, 3', [-0.447577, 0.328319, 1.0]], ['2, k, 4', [-0.576373, 0.110594, 1.0]], ['2, k, 5', [-0.598312, 0.092532, 1.0]], ['2, k, 6', [-0.578447, 0.0581728, 1.0]], ['2, k, 7', [-0.569601, 0.0367042, 1.0]], ['2, k, 8', [-0.304162, 0.0997481, 1.0]], ['2, k, 9', [-0.303976, 0.0921715, 1.0]], ['2, k, 10', [-0.322533, 0.0598081, 1.0]], ['2, k, 11', [-0.343303, 0.0371449, 1.0]], ['2, k, 12', [-0.502238, -0.384063, 1.0]], ['2, k, 13', [-0.549214, -0.726584, 1.0]], ['2, k, 14', [-0.554833, -1.06347, 1.0]], ['2, k, 15', [-0.570032, -1.13112, 1.0]], ['2, k, 16', [-0.372534, -0.37781, 1.0]], ['2, k, 17', [-0.313712, -0.717343, 1.0]], ['2, k, 18', [-0.300601, -1.06366, 1.0]], ['2, k, 19', [-0.30035, -1.11629, 1.0]], ['2, k, 20', [-0.448054, 0.128446, 1.0]], ['2, k, 21', [-0.566233, 0.0250883, 1.0]], ['2, k, 22', [-0.593493, 0.0333926, 1.0]], ['2, k, 23', [-0.356545, 0.0245875, 1.0]], ['2, k, 24', [-0.310049, 0.0327781, 1.0]]]
