[['2, k, 0', [0.00900057, -0.402371, 1.0]], ['2, k, 1', [-0.00164854, -0.0981441, 1.0]], ['2, k, 2', [-0.0119714, 0.197827, 1.0]], ['2, k, 3', [-0.00942161, 0.351869, 1.0]], ['2, k, 4', [-0.198124, 0.0964304, 1.0]], ['2, k, 5', [-0.274186, -0.201169, 1.0]], ['2, k, 6', [-0.308424, -0.459485, 1.0]], ['2, k, 7', [-0.303178, -0.458016, 1.0]], ['2, k, 8', [0.183526, 0.0906974, 1.0]], ['2, k, 9', [0.282243, -0.205471, 1.0]], ['2, k, 10', [0.300878, -0.462639, 1.0]], ['2, k, 11', [0.292751, -0.449308, 1.0]], ['2, k, 12', [-0.078381, -0.394263, 1.0]], ['2, k, 13', [-0.0941484, -0.746711, 1.0]], ['2, k, 14', [-0.0960186, -1.10372, 1.0]], ['2, k, 15', [-0.130492, -1.171, 1.0]], ['2, k, 16', [0.0960836, -0.396921, 1.0]], ['2, k, 17', [0.165398, -0.759235, 1.0]], ['2, k, 18', [0.167426, -1.10083, 1.0]], ['2, k, 19', [0.187587, -1.16184, 1.0]], ['2, k, 20', [-0.00943845, 0.125019, 1.0]], ['2, k, 21', [-0.303812, -0.527354, 1.0]], ['2, k, 22', [-0.340671, -0.470226, 1.0]], ['2, k, 23', [0.289445, -0.51771, 1.0]], ['2, k, 24', [0.341177, -0.467531, 1.0]]]
[['2, k, 0', [0.00367685, -0.385579, 1.0]], ['2, k, 1', [-0.00258525, -0.0838399, 1.0]], ['2, k, 2', [-0.00865748, 0.210384, 1.0]], ['2, k, 3', [-0.00653483, 0.363801, 1.0]], ['2, k, 4', [-0.182107, 0.103387, 1.0]], ['2, k, 5', [-0.276427, -0.00455842, 1.0]], ['2, k, 6', [-0.287716, -0.122971, 1.0]], ['2, k, 7', [-0.299294, -0.139471, 1.0]], ['2, k, 8', [0.172307, 0.0989631, 1.0]], ['2, k, 9', [0.269046, -0.00269555, 1.0]], ['2, k, 10', [0.294705, -0.112476, 1.0]], ['2, k, 11', [0.279556, -0.1149, 1.0]], ['2, k, 12', [-0.0805277, -0.380175, 1.0]], ['2, k, 13', [-0.0956698, -0.74092, 1.0]], ['2, k, 14', [-0.102586, -1.09467, 1.0]], ['2, k, 15', [-0.129369, -1.17258, 1.0]], ['2, k, 16', [0.087518, -0.378555, 1.0]], ['2, k, 17', [0.1646, -0.748151, 1.0]], ['2, k, 18', [0.165835, -1.0925, 1.0]], ['2, k, 19', [0.181772, -1.16262, 1.0]], ['2, k, 20', [-0.00716447, 0.1379, 1.0]], ['2, k, 21', [-0.298971, -0.169479, 1.0]], ['2, k, 22', [-0.20301, -0.146874, 1.0]], ['2, k, 23', [0.213901, -0.136421, 1.0]], ['2, k, 24', [0.187768, -0.12797, 1.0]]]
[['2, k, 0', [0.00460099, -0.385621, 1.0]], ['2, k, 1', [-0.00195191, -0.0834442, 1.0]], ['2, k, 2', [-0.00804192, 0.211425, 1.0]], ['2, k, 3', [-0.00585171, 0.364849, 1.0]], ['2, k, 4', [-0.182281, 0.103484, 1.0]], ['2, k, 5', [-0.269545, 0.00278759, 1.0]], ['2, k, 6', [-0.290654, -0.0810262, 1.0]], ['2, k, 7', [-0.30025, -0.101941, 1.0]], ['2, k, 8', [0.163387, 0.106605, 1.0]], ['2, k, 9', [0.266658, 0.00235834, 1.0]], ['2, k, 10', [0.29559, -0.0411722, 1.0]], ['2, k, 11', [0.281437, -0.073306, 1.0]], ['2, k, 12', [-0.0799378, -0.380694, 1.0]], ['2, k, 13', [-0.0956851, -0.7393, 1.0]], ['2, k, 14', [-0.102805, -1.09597, 1.0]], ['2, k, 15', [-0.129688, -1.17323, 1.0]], ['2, k, 16', [0.0892855, -0.377754, 1.0]], ['2, k, 17', [0.164719, -0.74819, 1.0]], ['2, k, 18', [0.16526, -1.09525, 1.0]], ['2, k, 19', [0.181619, -1.1609, 1.0]], ['2, k, 20', [-0.00652891, 0.138771, 1.0]], ['2, k, 21', [-0.301309, -0.132106, 1.0]], ['2, k, 22', [-0.215147, -0.110804, 1.0]], ['2, k, 23', [0.257139, -0.10604, 1.0]], ['2, k, 24', [0.192685, -0.0855777, 1.0]]]
[['2, k, 0', [0.00487913, -0.384821, 1.0]], ['2, k, 1', [-0.00197678, -0.0831747, 1.0]], ['2, k, 2', [-0.00857281, 0.211018, 1.0]], ['2, k, 3', [-0.00510945, 0.365778, 1.0]], ['2, k, 4', [-0.177048, 0.108028, 1.0]], ['2, k, 5', [-0.265482, 0.0285328, 1.0]], ['2, k, 6', [-0.294374, -0.0502675, 1.0]], ['2, k, 7', [-0.297115, -0.0687608, 1.0]], ['2, k, 8', [0.161441, 0.110829, 1.0]], ['2, k, 9', [0.248196, 0.00446303, 1.0]], ['2, k, 10', [0.294926, -0.00388268, 1.0]], ['2, k, 11', [0.283039, -0.031051, 1.0]], ['2, k, 12', [-0.079731, -0.380325, 1.0]], ['2, k, 13', [-0.0956891, -0.739312, 1.0]], ['2, k, 14', [-0.103222, -1.09692, 1.0]], ['2, k, 15', [-0.129888, -1.17387, 1.0]], ['2, k, 16', [0.0895738, -0.376358, 1.0]], ['2, k, 17', [0.165241, -0.744088, 1.0]], ['2, k, 18', [0.164931, -1.09643, 1.0]], ['2, k, 19', [0.182091, -1.16042, 1.0]], ['2, k, 20', [-0.00688219, 0.138628, 1.0]], ['2, k, 21', [-0.279721, -0.0952283, 1.0]], ['2, k, 22', [-0.198289, -0.0702406, 1.0]], ['2, k, 23', [0.273191, -0.0640298, 1.0]], ['2, k, 24', [0.186619, -0.0497996, 1.0]]]
[['2, k, 0', [0.00895197, -0.382826, 1.0]], ['2, k, 1', [-0.00100316, -0.083012, 1.0]], ['2, k, 2', [-0.00855995, 0.210115, 1.0]], ['2, k, 3', [-0.0043739, 0.367309, 1.0]], ['2, k, 4', [-0.171311, 0.116101, 1.0]], ['2, k, 5', [-0.260799, 0.0524165, 1.0]], ['2, k, 6', [-0.280787, -0.0332371, 1.0]], ['2, k, 7', [-0.293259, -0.0357859, 1.0]], ['2, k, 8', [0.163031, 0.109839, 1.0]], ['2, k, 9', [0.256765, 0.0632674, 1.0]], ['2, k, 10', [0.27712, 0.0421133, 1.0]], ['2, k, 11', [0.276938, -0.000745226, 1.0]], ['2, k, 12', [-0.0745368, -0.377947, 1.0]], ['2, k, 13', [-0.0955233, -0.745205, 1.0]], ['2, k, 14', [-0.103486, -1.09785, 1.0]], ['2, k, 15', [-0.129691, -1.17429, 1.0]], ['2, k, 16', [0.092419, -0.374855, 1.0]], ['2, k, 17', [0.16554, -0.74469, 1.0]], ['2, k, 18', [0.165029, -1.09645, 1.0]], ['2, k, 19', [0.182126, -1.16062, 1.0]], ['2, k, 20', [-0.00663952, 0.138121, 1.0]], ['2, k, 21', [-0.281901, -0.06138, 1.0]], ['2, k, 22', [-0.193297, -0.0383486, 1.0]], ['2, k, 23', [0.278329, -0.0272613, 1.0]], ['2, k, 24', [0.183534, -0.0158058, 1.0]]]
[['2, k, 0', [0.0103275, -0.38205, 1.0]], ['2, k, 1', [-0.000419338, -0.0828152, 1.0]], ['2, k, 2', [-0.00842742, 0.209823, 1.0]], ['2, k, 3', [-0.00388738, 0.368782, 1.0]], ['2, k, 4', [-0.168278, 0.121656, 1.0]], ['2, k, 5', [-0.255344, 0.0673231, 1.0]], ['2, k, 6', [-0.281089, 0.0285289, 1.0]], ['2, k, 7', [-0.292579, -0.00604829, 1.0]], ['2, k, 8', [0.163996, 0.109957, 1.0]], ['2, k, 9', [0.242783, 0.0745853, 1.0]], ['2, k, 10', [0.278752, 0.0496319, 1.0]], ['2, k, 11', [0.285941, 0.02791, 1.0]], ['2, k, 12', [-0.0722827, -0.376351, 1.0]], ['2, k, 13', [-0.0950622, -0.747408, 1.0]], ['2, k, 14', [-0.103338, -1.09783, 1.0]], ['2, k, 15', [-0.129685, -1.1738, 1.0]], ['2, k, 16', [0.0930837, -0.37466, 1.0]], ['2, k, 17', [0.165293, -0.747806, 1.0]], ['2, k, 18', [0.165051, -1.0968, 1.0]], ['2, k, 19', [0.182107, -1.16042, 1.0]], ['2, k, 20', [-0.00640882, 0.137974, 1.0]], ['2, k, 21', [-0.294038, -0.0297983, 1.0]], ['2, k, 22', [-0.196294, -0.00877964, 1.0]], ['2, k, 23', [0.298067, 0.0099502, 1.0]], ['2, k, 24', [0.208877, 0.0131267, 1.0]]]
[['2, k, 0', [0.0108734, -0.382353, 1.0]], ['2, k, 1', [0.000199091, -0.0822009, 1.0]], ['2, k, 2', [-0.00833031, 0.211814, 1.0]], ['2, k, 3', [-0.0036191, 0.369602, 1.0]], ['2, k, 4', [-0.167472, 0.121893, 1.0]], ['2, k, 5', [-0.253436, 0.0698943, 1.0]], ['2, k, 6', [-0.289235, 0.0222399, 1.0]], ['2, k, 7', [-0.303016, 0.0163095, 1.0]], ['2, k, 8', [0.165052, 0.110269, 1.0]], ['2, k, 9', [0.244091, 0.0770819, 1.0]], ['2, k, 10', [0.301426, 0.0216168, 1.0]], ['2, k, 11', [0.288664, 0.0542857, 1.0]], ['2, k, 12', [-0.0716922, -0.376714, 1.0]], ['2, k, 13', [-0.0947545, -0.749971, 1.0]], ['2, k, 14', [-0.103232, -1.09766, 1.0]], ['2, k, 15', [-0.12874, -1.17274, 1.0]], ['2, k, 16', [0.093503, -0.374939, 1.0]], ['2, k, 17', [0.165323, -0.747962, 1.0]], ['2, k, 18', [0.165052, -1.0968, 1.0]], ['2, k, 19', [0.182445, -1.16059, 1.0]], ['2, k, 20', [-0.00615747, 0.139463, 1.0]], ['2, k, 21', [-0.30632, -0.000601368, 1.0]], ['2, k, 22', [-0.24262, -0.00523236, 1.0]], ['2, k, 23', [0.301047, 0.0423613, 1.0]], ['2, k, 24', [0.220109, 0.0429882, 1.0]]]
[['2, k, 0', [0.0112272, -0.383364, 1.0]], ['2, k, 1', [0.000370481, -0.0825816, 1.0]], ['2, k, 2', [-0.0084649, 0.211291, 1.0]], ['2, k, 3', [-0.00344016, 0.369937, 1.0]], ['2, k, 4', [-0.166756, 0.121998, 1.0]], ['2, k, 5', [-0.260359, 0.0432725, 1.0]], ['2, k, 6', [-0.268317, 0.0816401, 1.0]], ['2, k, 7', [-0.283752, 0.0484967, 1.0]], ['2, k, 8', [0.166578, 0.107728, 1.0]], ['2, k, 9', [0.253198, 0.0175042, 1.0]], ['2, k, 10', [0.284793, 0.0366344, 1.0]], ['2, k, 11', [0.28509, 0.0771174, 1.0]], ['2, k, 12', [-0.0714172, -0.377392, 1.0]], ['2, k, 13', [-0.0945538, -0.749788, 1.0]], ['2, k, 14', [-0.102984, -1.09775, 1.0]], ['2, k, 15', [-0.128755, -1.1726, 1.0]], ['2, k, 16', [0.0938662, -0.376414, 1.0]], ['2, k, 17', [0.165419, -0.748394, 1.0]], ['2, k, 18', [0.16503, -1.09697, 1.0]], ['2, k, 19', [0.182514, -1.16053, 1.0]], ['2, k, 20', [-0.0061898, 0.138977, 1.0]], ['2, k, 21', [-0.294379, 0.0303755, 1.0]], ['2, k, 22', [-0.189877, 0.0462961, 1.0]], ['2, k, 23', [0.296021, 0.073424, 1.0]], ['2, k, 24', [0.200938, 0.0660918, 1.0]]]
[['2, k, 0', [0.0108931, -0.385664, 1.0]], ['2, k, 1', [0.000413817, -0.0833757, 1.0]], ['2, k, 2', [-0.00839293, 0.211007, 1.0]], ['2, k, 3', [-0.00323055, 0.370212, 1.0]], ['2, k, 4', [-0.166209, 0.121535, 1.0]], ['2, k, 5', [-0.259356, 0.0445705, 1.0]], ['2, k, 6', [-0.261534, 0.0574427, 1.0]], ['2, k, 7', [-0.28154, 0.0703236, 1.0]], ['2, k, 8', [0.168686, 0.105062, 1.0]], ['2, k, 9', [0.257205, 0.0517807, 1.0]], ['2, k, 10', [0.273018, 0.0967454, 1.0]], ['2, k, 11', [0.286585, 0.0955344, 1.0]], ['2, k, 12', [-0.0717153, -0.378887, 1.0]], ['2, k, 13', [-0.0942592, -0.749767, 1.0]], ['2, k, 14', [-0.103333, -1.09837, 1.0]], ['2, k, 15', [-0.128985, -1.17316, 1.0]], ['2, k, 16', [0.0934191, -0.379716, 1.0]], ['2, k, 17', [0.165199, -0.748875, 1.0]], ['2, k, 18', [0.165139, -1.09742, 1.0]], ['2, k, 19', [0.183218, -1.162, 1.0]], ['2, k, 20', [-0.00614251, 0.138561, 1.0]], ['2, k, 21', [-0.291522, 0.0590183, 1.0]], ['2, k, 22', [-0.182431, 0.0683452, 1.0]], ['2, k, 23', [0.300257, 0.0889069, 1.0]], ['2, k, 24', [0.204413, 0.0863778, 1.0]]]
[['2, k, 0', [0.0111202, -0.387498, 1.0]], ['2, k, 1', [0.000588412, -0.0839504, 1.0]], ['2, k, 2', [-0.00834781, 0.210972, 1.0]], ['2, k, 3', [-0.00313134, 0.370376, 1.0]], ['2, k, 4', [-0.165794, 0.121353, 1.0]], ['2, k, 5', [-0.258293, 0.0501501, 1.0]], ['2, k, 6', [-0.269259, 0.0640816, 1.0]], ['2, k, 7', [-0.290996, 0.0884382, 1.0]], ['2, k, 8', [0.16999, 0.102188, 1.0]], ['2, k, 9', [0.25629, 0.0582664, 1.0]], ['2, k, 10', [0.275109, 0.0964857, 1.0]], ['2, k, 11', [0.283329, 0.110122, 1.0]], ['2, k, 12', [-0.071504, -0.380319, 1.0]], ['2, k, 13', [-0.0942511, -0.749777, 1.0]], ['2, k, 14', [-0.103155, -1.10011, 1.0]], ['2, k, 15', [-0.129179, -1.17346, 1.0]], ['2, k, 16', [0.0935935, -0.381909, 1.0]], ['2, k, 17', [0.16513, -0.749237, 1.0]], ['2, k, 18', [0.165391, -1.09758, 1.0]], ['2, k, 19', [0.182379, -1.16225, 1.0]], ['2, k, 20', [-0.00607636, 0.138392, 1.0]], ['2, k, 21', [-0.298641, 0.0801159, 1.0]], ['2, k, 22', [-0.198288, 0.0854913, 1.0]], ['2, k, 23', [0.29768, 0.104184, 1.0]], ['2, k, 24', [0.194979, 0.101491, 1.0]]]
[['2, k, 0', [0.0119853, -0.390122, 1.0]], ['2, k, 1', [0.000992879, -0.084985, 1.0]], ['2, k, 2', [-0.00834371, 0.210809, 1.0]], ['2, k, 3', [-0.00292288, 0.370489, 1.0]], ['2, k, 4', [-0.164302, 0.115069, 1.0]], ['2, k, 5', [-0.259388, 0.0508527, 1.0]], ['2, k, 6', [-0.27311, 0.0789002, 1.0]], ['2, k, 7', [-0.293155, 0.101116, 1.0]], ['2, k, 8', [0.170509, 0.0999494, 1.0]], ['2, k, 9', [0.25623, 0.0584324, 1.0]], ['2, k, 10', [0.288581, 0.101949, 1.0]], ['2, k, 11', [0.289276, 0.120953, 1.0]], ['2, k, 12', [-0.0710327, -0.383177, 1.0]], ['2, k, 13', [-0.0940573, -0.749155, 1.0]], ['2, k, 14', [-0.10353, -1.09942, 1.0]], ['2, k, 15', [-0.128871, -1.17328, 1.0]], ['2, k, 16', [0.0947584, -0.384234, 1.0]], ['2, k, 17', [0.164814, -0.749652, 1.0]], ['2, k, 18', [0.165433, -1.09749, 1.0]], ['2, k, 19', [0.182193, -1.16148, 1.0]], ['2, k, 20', [-0.00600151, 0.138061, 1.0]], ['2, k, 21', [-0.302678, 0.0965889, 1.0]], ['2, k, 22', [-0.200304, 0.0982303, 1.0]], ['2, k, 23', [0.301986, 0.118042, 1.0]], ['2, k, 24', [0.208597, 0.112755, 1.0]]]
[['2, k, 0', [0.0121391, -0.391201, 1.0]], ['2, k, 1', [0.00102297, -0.0852495, 1.0]], ['2, k, 2', [-0.00857626, 0.211107, 1.0]], ['2, k, 3', [-0.00272114, 0.37053, 1.0]], ['2, k, 4', [-0.164276, 0.114964, 1.0]], ['2, k, 5', [-0.259254, 0.0521239, 1.0]], ['2, k, 6', [-0.275125, 0.0863278, 1.0]], ['2, k, 7', [-0.294007, 0.110981, 1.0]], ['2, k, 8', [0.170951, 0.0979882, 1.0]], ['2, k, 9', [0.265006, 0.0790162, 1.0]], ['2, k, 10', [0.287289, 0.103964, 1.0]], ['2, k, 11', [0.288821, 0.127397, 1.0]], ['2, k, 12', [-0.0709092, -0.383933, 1.0]], ['2, k, 13', [-0.0939236, -0.74901, 1.0]], ['2, k, 14', [-0.103102, -1.09866, 1.0]], ['2, k, 15', [-0.128243, -1.17274, 1.0]], ['2, k, 16', [0.0949101, -0.385604, 1.0]], ['2, k, 17', [0.16473, -0.74976, 1.0]], ['2, k, 18', [0.16558, -1.09726, 1.0]], ['2, k, 19', [0.183236, -1.16228, 1.0]], ['2, k, 20', [-0.00614601, 0.13816, 1.0]], ['2, k, 21', [-0.302493, 0.103218, 1.0]], ['2, k, 22', [-0.207443, 0.107825, 1.0]], ['2, k, 23', [0.303708, 0.124131, 1.0]], ['2, k, 24', [0.208369, 0.120173, 1.0]]]
[['2, k, 0', [0.0122024, -0.392216, 1.0]], ['2, k, 1', [0.00107158, -0.0856303, 1.0]], ['2, k, 2', [-0.00867715, 0.211265, 1.0]], ['2, k, 3', [-0.00274645, 0.370756, 1.0]], ['2, k, 4', [-0.164248, 0.114818, 1.0]], ['2, k, 5', [-0.259198, 0.0532847, 1.0]], ['2, k, 6', [-0.27697, 0.0921122, 1.0]], ['2, k, 7', [-0.293665, 0.117881, 1.0]], ['2, k, 8', [0.171094, 0.0963474, 1.0]], ['2, k, 9', [0.269023, 0.0694792, 1.0]], ['2, k, 10', [0.286525, 0.106938, 1.0]], ['2, k, 11', [0.289954, 0.130951, 1.0]], ['2, k, 12', [-0.0708149, -0.384894, 1.0]], ['2, k, 13', [-0.0937776, -0.748774, 1.0]], ['2, k, 14', [-0.10307, -1.09864, 1.0]], ['2, k, 15', [-0.128328, -1.17276, 1.0]], ['2, k, 16', [0.0949212, -0.386598, 1.0]], ['2, k, 17', [0.164733, -0.74999, 1.0]], ['2, k, 18', [0.16556, -1.09725, 1.0]], ['2, k, 19', [0.183576, -1.16224, 1.0]], ['2, k, 20', [-0.00620893, 0.138156, 1.0]], ['2, k, 21', [-0.302128, 0.111885, 1.0]], ['2, k, 22', [-0.20798, 0.114043, 1.0]], ['2, k, 23', [0.30645, 0.127064, 1.0]], ['2, k, 24', [0.208032, 0.124406, 1.0]]]
[['2, k, 0', [0.0121677, -0.392472, 1.0]], ['2, k, 1', [0.00111336, -0.0857491, 1.0]], ['2, k, 2', [-0.00863552, 0.211674, 1.0]], ['2, k, 3', [-0.00290982, 0.371331, 1.0]], ['2, k, 4', [-0.164103, 0.114426, 1.0]], ['2, k, 5', [-0.259035, 0.0540307, 1.0]], ['2, k, 6', [-0.268671, 0.0988736, 1.0]], ['2, k, 7', [-0.294684, 0.122263, 1.0]], ['2, k, 8', [0.171169, 0.0958469, 1.0]], ['2, k, 9', [0.268362, 0.0678406, 1.0]], ['2, k, 10', [0.279426, 0.111175, 1.0]], ['2, k, 11', [0.287753, 0.133158, 1.0]], ['2, k, 12', [-0.070812, -0.385233, 1.0]], ['2, k, 13', [-0.0938113, -0.7479, 1.0]], ['2, k, 14', [-0.103376, -1.09848, 1.0]], ['2, k, 15', [-0.128319, -1.17279, 1.0]], ['2, k, 16', [0.0948561, -0.38677, 1.0]], ['2, k, 17', [0.164423, -0.74962, 1.0]], ['2, k, 18', [0.165446, -1.09778, 1.0]], ['2, k, 19', [0.183687, -1.16158, 1.0]], ['2, k, 20', [-0.00617539, 0.138406, 1.0]], ['2, k, 21', [-0.305668, 0.116962, 1.0]], ['2, k, 22', [-0.207552, 0.117578, 1.0]], ['2, k, 23', [0.297073, 0.131019, 1.0]], ['2, k, 24', [0.197244, 0.125297, 1.0]]]
[['2, k, 0', [0.0121977, -0.393242, 1.0]], ['2, k, 1', [0.00113801, -0.0861095, 1.0]], ['2, k, 2', [-0.00873198, 0.211736, 1.0]], ['2, k, 3', [-0.00282943, 0.371562, 1.0]], ['2, k, 4', [-0.163816, 0.113805, 1.0]], ['2, k, 5', [-0.258612, 0.0567688, 1.0]], ['2, k, 6', [-0.268835, 0.098727, 1.0]], ['2, k, 7', [-0.295631, 0.124478, 1.0]], ['2, k, 8', [0.171233, 0.0948997, 1.0]], ['2, k, 9', [0.269088, 0.0690008, 1.0]], ['2, k, 10', [0.275958, 0.112807, 1.0]], ['2, k, 11', [0.286738, 0.133242, 1.0]], ['2, k, 12', [-0.0706548, -0.386115, 1.0]], ['2, k, 13', [-0.0937718, -0.747775, 1.0]], ['2, k, 14', [-0.102619, -1.09887, 1.0]], ['2, k, 15', [-0.128372, -1.17202, 1.0]], ['2, k, 16', [0.0947676, -0.387403, 1.0]], ['2, k, 17', [0.164445, -0.750123, 1.0]], ['2, k, 18', [0.1655, -1.09814, 1.0]], ['2, k, 19', [0.183122, -1.16178, 1.0]], ['2, k, 20', [-0.00624619, 0.138365, 1.0]], ['2, k, 21', [-0.304259, 0.12057, 1.0]], ['2, k, 22', [-0.210288, 0.120207, 1.0]], ['2, k, 23', [0.295907, 0.130005, 1.0]], ['2, k, 24', [0.197103, 0.127033, 1.0]]]
[['2, k, 0', [0.0129662, -0.393741, 1.0]], ['2, k, 1', [0.00131046, -0.086166, 1.0]], ['2, k, 2', [-0.00889555, 0.212079, 1.0]], ['2, k, 3', [-0.00272524, 0.371653, 1.0]], ['2, k, 4', [-0.16353, 0.11322, 1.0]], ['2, k, 5', [-0.258093, 0.0586271, 1.0]], ['2, k, 6', [-0.269687, 0.0986176, 1.0]], ['2, k, 7', [-0.295483, 0.125548, 1.0]], ['2, k, 8', [0.171315, 0.0945006, 1.0]], ['2, k, 9', [0.258239, 0.0829052, 1.0]], ['2, k, 10', [0.27614, 0.116422, 1.0]], ['2, k, 11', [0.286583, 0.133219, 1.0]], ['2, k, 12', [-0.069585, -0.386854, 1.0]], ['2, k, 13', [-0.0934879, -0.747648, 1.0]], ['2, k, 14', [-0.102436, -1.09924, 1.0]], ['2, k, 15', [-0.128512, -1.17212, 1.0]], ['2, k, 16', [0.09524, -0.387671, 1.0]], ['2, k, 17', [0.164533, -0.750159, 1.0]], ['2, k, 18', [0.165463, -1.09792, 1.0]], ['2, k, 19', [0.182893, -1.16114, 1.0]], ['2, k, 20', [-0.00629359, 0.138574, 1.0]], ['2, k, 21', [-0.309701, 0.120166, 1.0]], ['2, k, 22', [-0.210555, 0.121012, 1.0]], ['2, k, 23', [0.300725, 0.128618, 1.0]], ['2, k, 24', [0.197817, 0.125495, 1.0]]]
[['2, k, 0', [0.013546, -0.394018, 1.0]], ['2, k, 1', [0.00162184, -0.0862529, 1.0]], ['2, k, 2', [-0.00890796, 0.212311, 1.0]], ['2, k, 3', [-0.00257599, 0.371743, 1.0]], ['2, k, 4', [-0.163278, 0.113084, 1.0]], ['2, k, 5', [-0.257133, 0.0597846, 1.0]], ['2, k, 6', [-0.270108, 0.0985631, 1.0]], ['2, k, 7', [-0.294949, 0.125997, 1.0]], ['2, k, 8', [0.171435, 0.0940839, 1.0]], ['2, k, 9', [0.266415, 0.0675688, 1.0]], ['2, k, 10', [0.273991, 0.113944, 1.0]], ['2, k, 11', [0.284683, 0.132429, 1.0]], ['2, k, 12', [-0.0688509, -0.38727, 1.0]], ['2, k, 13', [-0.0934599, -0.747684, 1.0]], ['2, k, 14', [-0.102372, -1.09923, 1.0]], ['2, k, 15', [-0.128562, -1.17185, 1.0]], ['2, k, 16', [0.095652, -0.387805, 1.0]], ['2, k, 17', [0.164508, -0.75017, 1.0]], ['2, k, 18', [0.165342, -1.09809, 1.0]], ['2, k, 19', [0.181777, -1.16091, 1.0]], ['2, k, 20', [-0.00621469, 0.138728, 1.0]], ['2, k, 21', [-0.30736, 0.119905, 1.0]], ['2, k, 22', [-0.209973, 0.120214, 1.0]], ['2, k, 23', [0.294012, 0.127757, 1.0]], ['2, k, 24', [0.193879, 0.126061, 1.0]]]
[['2, k, 0', [0.0137246, -0.394499, 1.0]], ['2, k, 1', [0.00175307, -0.0864624, 1.0]], ['2, k, 2', [-0.0088843, 0.2124, 1.0]], ['2, k, 3', [-0.00256048, 0.371906, 1.0]], ['2, k, 4', [-0.163017, 0.112726, 1.0]], ['2, k, 5', [-0.256289, 0.0608861, 1.0]], ['2, k, 6', [-0.279436, 0.106267, 1.0]], ['2, k, 7', [-0.294896, 0.126132, 1.0]], ['2, k, 8', [0.171476, 0.0938967, 1.0]], ['2, k, 9', [0.266564, 0.0673607, 1.0]], ['2, k, 10', [0.273243, 0.114166, 1.0]], ['2, k, 11', [0.285525, 0.131329, 1.0]], ['2, k, 12', [-0.0685726, -0.388061, 1.0]], ['2, k, 13', [-0.0932739, -0.747687, 1.0]], ['2, k, 14', [-0.10286, -1.0981, 1.0]], ['2, k, 15', [-0.128496, -1.17184, 1.0]], ['2, k, 16', [0.0957389, -0.388029, 1.0]], ['2, k, 17', [0.164522, -0.750212, 1.0]], ['2, k, 18', [0.165658, -1.09787, 1.0]], ['2, k, 19', [0.181654, -1.16114, 1.0]], ['2, k, 20', [-0.00616807, 0.13874, 1.0]], ['2, k, 21', [-0.304315, 0.123014, 1.0]], ['2, k, 22', [-0.210078, 0.119628, 1.0]], ['2, k, 23', [0.296075, 0.130201, 1.0]], ['2, k, 24', [0.194754, 0.124017, 1.0]]]
[['2, k, 0', [0.0139914, -0.395127, 1.0]], ['2, k, 1', [0.00200607, -0.086873, 1.0]], ['2, k, 2', [-0.00876752, 0.212304, 1.0]], ['2, k, 3', [-0.00251622, 0.371911, 1.0]], ['2, k, 4', [-0.16042, 0.10539, 1.0]], ['2, k, 5', [-0.258529, 0.0602731, 1.0]], ['2, k, 6', [-0.264312, 0.102715, 1.0]], ['2, k, 7', [-0.292504, 0.125512, 1.0]], ['2, k, 8', [0.171665, 0.0936592, 1.0]], ['2, k, 9', [0.266606, 0.0671749, 1.0]], ['2, k, 10', [0.277984, 0.114365, 1.0]], ['2, k, 11', [0.292342, 0.129397, 1.0]], ['2, k, 12', [-0.0682661, -0.388867, 1.0]], ['2, k, 13', [-0.0927564, -0.747463, 1.0]], ['2, k, 14', [-0.102801, -1.09905, 1.0]], ['2, k, 15', [-0.128542, -1.17202, 1.0]], ['2, k, 16', [0.0959669, -0.388516, 1.0]], ['2, k, 17', [0.164675, -0.75064, 1.0]], ['2, k, 18', [0.165393, -1.09748, 1.0]], ['2, k, 19', [0.182358, -1.16129, 1.0]], ['2, k, 20', [-0.00602894, 0.138584, 1.0]], ['2, k, 21', [-0.307046, 0.121368, 1.0]], ['2, k, 22', [-0.20689, 0.119667, 1.0]], ['2, k, 23', [0.30722, 0.126467, 1.0]], ['2, k, 24', [0.207798, 0.124193, 1.0]]]
