[['2, k, 0', [-0.2053088, -0.1449851, 1.0]], ['2, k, 1', [-0.2135278, 0.1047624, 1.0]], ['2, k, 2', [-0.2207807, 0.3512849, 1.0]], ['2, k, 3', [-0.2207632, 0.4731053, 1.0]], ['2, k, 4', [-0.3730792, 0.2520777, 1.0]], ['2, k, 5', [-0.4099003, 0.06221416, 1.0]], ['2, k, 6', [-0.3335994, -0.1028006, 1.0]], ['2, k, 7', [-0.3110278, -0.1420212, 1.0]], ['2, k, 8', [-0.0605897, 0.2426825, 1.0]], ['2, k, 9', [0.006107216, 0.05268677, 1.0]], ['2, k, 10', [-0.006543261, -0.1329428, 1.0]], ['2, k, 11', [-0.01379279, -0.1817565, 1.0]], ['2, k, 12', [-0.2803998, -0.1443535, 1.0]], ['2, k, 13', [-0.264733, -0.2755767, 1.0]], ['2, k, 14', [-0.2414717, -0.5970411, 1.0]], ['2, k, 15', [-0.2195956, -0.6670752, 1.0]], ['2, k, 16', [-0.125928, -0.1424104, 1.0]], ['2, k, 17', [-0.08660322, -0.2708997, 1.0]], ['2, k, 18', [-0.08993533, -0.6019925, 1.0]], ['2, k, 19', [-0.1069791, -0.67167, 1.0]], ['2, k, 20', [-0.2189828, 0.2902806, 1.0]], ['2, k, 21', [-0.2859845, -0.1884196, 1.0]], ['2, k, 22', [-0.3435211, -0.1540422, 1.0]], ['2, k, 23', [0.01927334, -0.2244059, 1.0]], ['2, k, 24', [0.01720337, -0.1587051, 1.0]]]
[['2, k, 0', [-0.2076056, -0.1381629, 1.0]], ['2, k, 1', [-0.217148, 0.1113188, 1.0]], ['2, k, 2', [-0.2269666, 0.3570517, 1.0]], ['2, k, 3', [-0.2276674, 0.4737515, 1.0]], ['2, k, 4', [-0.3799915, 0.2502193, 1.0]], ['2, k, 5', [-0.4115424, 0.06000764, 1.0]], ['2, k, 6', [-0.3286838, -0.1186988, 1.0]], ['2, k, 7', [-0.3062215, -0.152747, 1.0]], ['2, k, 8', [-0.05306828, 0.2717487, 1.0]], ['2, k, 9', [0.1197866, 0.1132537, 1.0]], ['2, k, 10', [0.2964956, -0.002024799, 1.0]], ['2, k, 11', [0.3381909, -0.02481359, 1.0]], ['2, k, 12', [-0.2821075, -0.1399708, 1.0]], ['2, k, 13', [-0.2663735, -0.2754967, 1.0]], ['2, k, 14', [-0.2410997, -0.5981232, 1.0]], ['2, k, 15', [-0.2242596, -0.6638193, 1.0]], ['2, k, 16', [-0.12894, -0.1327508, 1.0]], ['2, k, 17', [-0.08806574, -0.2774395, 1.0]], ['2, k, 18', [-0.08950742, -0.6025946, 1.0]], ['2, k, 19', [-0.1031514, -0.6691051, 1.0]], ['2, k, 20', [-0.224541, 0.2963299, 1.0]], ['2, k, 21', [-0.2799246, -0.1989745, 1.0]], ['2, k, 22', [-0.3405241, -0.1670357, 1.0]], ['2, k, 23', [0.3956103, -0.06003929, 1.0]], ['2, k, 24', [0.3164557, -0.009387425, 1.0]]]
[['2, k, 0', [-0.2075814, -0.1380301, 1.0]], ['2, k, 1', [-0.2171653, 0.111348, 1.0]], ['2, k, 2', [-0.2269607, 0.3567835, 1.0]], ['2, k, 3', [-0.2270715, 0.4730176, 1.0]], ['2, k, 4', [-0.3798499, 0.2497018, 1.0]], ['2, k, 5', [-0.4122197, 0.05972457, 1.0]], ['2, k, 6', [-0.3303371, -0.1127193, 1.0]], ['2, k, 7', [-0.3078968, -0.1484962, 1.0]], ['2, k, 8', [-0.0528115, 0.2728758, 1.0]], ['2, k, 9', [0.1287651, 0.1296029, 1.0]], ['2, k, 10', [0.3065886, 0.03908608, 1.0]], ['2, k, 11', [0.3584623, 0.008937106, 1.0]], ['2, k, 12', [-0.2820215, -0.1399086, 1.0]], ['2, k, 13', [-0.2664751, -0.2753797, 1.0]], ['2, k, 14', [-0.241, -0.598411, 1.0]], ['2, k, 15', [-0.2227643, -0.6654282, 1.0]], ['2, k, 16', [-0.1289824, -0.1325618, 1.0]], ['2, k, 17', [-0.08806849, -0.2772842, 1.0]], ['2, k, 18', [-0.08951112, -0.602235, 1.0]], ['2, k, 19', [-0.1076357, -0.6698487, 1.0]], ['2, k, 20', [-0.2245587, 0.296173, 1.0]], ['2, k, 21', [-0.2755925, -0.194438, 1.0]], ['2, k, 22', [-0.3396749, -0.1655384, 1.0]], ['2, k, 23', [0.4201451, -0.02297101, 1.0]], ['2, k, 24', [0.3763786, 0.008242491, 1.0]]]
[['2, k, 0', [-0.2071829, -0.1364864, 1.0]], ['2, k, 1', [-0.2179767, 0.1125031, 1.0]], ['2, k, 2', [-0.2294959, 0.3577695, 1.0]], ['2, k, 3', [-0.2263759, 0.4734577, 1.0]], ['2, k, 4', [-0.3771343, 0.254097, 1.0]], ['2, k, 5', [-0.4115645, 0.06488998, 1.0]], ['2, k, 6', [-0.329769, -0.1232305, 1.0]], ['2, k, 7', [-0.3065485, -0.1577624, 1.0]], ['2, k, 8', [-0.05218016, 0.2747306, 1.0]], ['2, k, 9', [0.1345406, 0.1540709, 1.0]], ['2, k, 10', [0.3020469, 0.08417498, 1.0]], ['2, k, 11', [0.369372, 0.04595213, 1.0]], ['2, k, 12', [-0.2813058, -0.1382094, 1.0]], ['2, k, 13', [-0.2666247, -0.2758952, 1.0]], ['2, k, 14', [-0.2414348, -0.597517, 1.0]], ['2, k, 15', [-0.2201351, -0.663261, 1.0]], ['2, k, 16', [-0.1288238, -0.1313282, 1.0]], ['2, k, 17', [-0.08806968, -0.2772551, 1.0]], ['2, k, 18', [-0.08943558, -0.6023089, 1.0]], ['2, k, 19', [-0.1025201, -0.6730019, 1.0]], ['2, k, 20', [-0.2265876, 0.2972178, 1.0]], ['2, k, 21', [-0.2847411, -0.2018863, 1.0]], ['2, k, 22', [-0.3417745, -0.1671986, 1.0]], ['2, k, 23', [0.4259369, 0.01955544, 1.0]], ['2, k, 24', [0.371414, 0.05556335, 1.0]]]
[['2, k, 0', [-0.2065612, -0.1350933, 1.0]], ['2, k, 1', [-0.2176528, 0.1135306, 1.0]], ['2, k, 2', [-0.2292197, 0.3582659, 1.0]], ['2, k, 3', [-0.2253462, 0.4739659, 1.0]], ['2, k, 4', [-0.3763207, 0.2559863, 1.0]], ['2, k, 5', [-0.4113201, 0.06643681, 1.0]], ['2, k, 6', [-0.3294928, -0.1108723, 1.0]], ['2, k, 7', [-0.3067519, -0.148056, 1.0]], ['2, k, 8', [-0.0493667, 0.2777559, 1.0]], ['2, k, 9', [0.1421808, 0.1725495, 1.0]], ['2, k, 10', [0.328671, 0.1018941, 1.0]], ['2, k, 11', [0.3868485, 0.07945307, 1.0]], ['2, k, 12', [-0.280436, -0.136821, 1.0]], ['2, k, 13', [-0.2668937, -0.2759753, 1.0]], ['2, k, 14', [-0.2415463, -0.5968831, 1.0]], ['2, k, 15', [-0.2225908, -0.6577348, 1.0]], ['2, k, 16', [-0.1284399, -0.1300891, 1.0]], ['2, k, 17', [-0.0877241, -0.2746709, 1.0]], ['2, k, 18', [-0.08938242, -0.6020667, 1.0]], ['2, k, 19', [-0.1044963, -0.6716809, 1.0]], ['2, k, 20', [-0.2263264, 0.2978131, 1.0]], ['2, k, 21', [-0.2824158, -0.190136, 1.0]], ['2, k, 22', [-0.3420758, -0.1574883, 1.0]], ['2, k, 23', [0.441506, 0.05868856, 1.0]], ['2, k, 24', [0.3855381, 0.06480563, 1.0]]]
[['2, k, 0', [-0.2062248, -0.1343749, 1.0]], ['2, k, 1', [-0.2175705, 0.1138144, 1.0]], ['2, k, 2', [-0.2291928, 0.3582779, 1.0]], ['2, k, 3', [-0.2240826, 0.4740683, 1.0]], ['2, k, 4', [-0.375787, 0.2568785, 1.0]], ['2, k, 5', [-0.4195928, 0.06987136, 1.0]], ['2, k, 6', [-0.3294444, -0.1097629, 1.0]], ['2, k, 7', [-0.3078225, -0.146862, 1.0]], ['2, k, 8', [-0.04684151, 0.2795332, 1.0]], ['2, k, 9', [0.147144, 0.1882906, 1.0]], ['2, k, 10', [0.3358817, 0.131648, 1.0]], ['2, k, 11', [0.3968207, 0.1201459, 1.0]], ['2, k, 12', [-0.2797906, -0.1359123, 1.0]], ['2, k, 13', [-0.2672566, -0.2753457, 1.0]], ['2, k, 14', [-0.2416877, -0.5967285, 1.0]], ['2, k, 15', [-0.2218349, -0.659016, 1.0]], ['2, k, 16', [-0.1283345, -0.1296097, 1.0]], ['2, k, 17', [-0.08760474, -0.2747131, 1.0]], ['2, k, 18', [-0.08940887, -0.6021444, 1.0]], ['2, k, 19', [-0.1041502, -0.6727993, 1.0]], ['2, k, 20', [-0.2262976, 0.2978577, 1.0]], ['2, k, 21', [-0.2797329, -0.1902463, 1.0]], ['2, k, 22', [-0.3448952, -0.1536312, 1.0]], ['2, k, 23', [0.4584501, 0.1023708, 1.0]], ['2, k, 24', [0.4578434, 0.1093445, 1.0]]]
[['2, k, 0', [-0.2061138, -0.133763, 1.0]], ['2, k, 1', [-0.2173067, 0.1142049, 1.0]], ['2, k, 2', [-0.2284416, 0.3584605, 1.0]], ['2, k, 3', [-0.2239859, 0.4741151, 1.0]], ['2, k, 4', [-0.3748324, 0.2576858, 1.0]], ['2, k, 5', [-0.4227186, 0.07169086, 1.0]], ['2, k, 6', [-0.329759, -0.1096051, 1.0]], ['2, k, 7', [-0.3073696, -0.1460491, 1.0]], ['2, k, 8', [-0.04594485, 0.2806546, 1.0]], ['2, k, 9', [0.1506146, 0.2126499, 1.0]], ['2, k, 10', [0.3268113, 0.1784325, 1.0]], ['2, k, 11', [0.3869494, 0.1647008, 1.0]], ['2, k, 12', [-0.2795006, -0.1352605, 1.0]], ['2, k, 13', [-0.2674534, -0.2744575, 1.0]], ['2, k, 14', [-0.2417147, -0.5965697, 1.0]], ['2, k, 15', [-0.2233607, -0.6590191, 1.0]], ['2, k, 16', [-0.1283759, -0.1290954, 1.0]], ['2, k, 17', [-0.0874602, -0.2744188, 1.0]], ['2, k, 18', [-0.08850715, -0.6013296, 1.0]], ['2, k, 19', [-0.1050041, -0.6700161, 1.0]], ['2, k, 20', [-0.2257411, 0.2980977, 1.0]], ['2, k, 21', [-0.2798126, -0.1898605, 1.0]], ['2, k, 22', [-0.3409317, -0.1626334, 1.0]], ['2, k, 23', [0.4529908, 0.1458596, 1.0]], ['2, k, 24', [0.4013165, 0.1627834, 1.0]]]
[['2, k, 0', [-0.2056114, -0.1329973, 1.0]], ['2, k, 1', [-0.2173389, 0.1147735, 1.0]], ['2, k, 2', [-0.2287452, 0.358852, 1.0]], ['2, k, 3', [-0.223578, 0.4743704, 1.0]], ['2, k, 4', [-0.3737275, 0.2585787, 1.0]], ['2, k, 5', [-0.4228992, 0.07293358, 1.0]], ['2, k, 6', [-0.3297572, -0.1084553, 1.0]], ['2, k, 7', [-0.3083422, -0.1464447, 1.0]], ['2, k, 8', [-0.0457481, 0.280468, 1.0]], ['2, k, 9', [0.1613457, 0.2413543, 1.0]], ['2, k, 10', [0.3390498, 0.21121, 1.0]], ['2, k, 11', [0.4001409, 0.201628, 1.0]], ['2, k, 12', [-0.2788853, -0.1343073, 1.0]], ['2, k, 13', [-0.2674442, -0.2744643, 1.0]], ['2, k, 14', [-0.2418513, -0.5964272, 1.0]], ['2, k, 15', [-0.2242004, -0.659263, 1.0]], ['2, k, 16', [-0.1280057, -0.12858, 1.0]], ['2, k, 17', [-0.0873152, -0.2743335, 1.0]], ['2, k, 18', [-0.08849589, -0.601419, 1.0]], ['2, k, 19', [-0.1061793, -0.6674302, 1.0]], ['2, k, 20', [-0.2259835, 0.2985198, 1.0]], ['2, k, 21', [-0.2795114, -0.1897041, 1.0]], ['2, k, 22', [-0.3394383, -0.1674635, 1.0]], ['2, k, 23', [0.45191, 0.1910753, 1.0]], ['2, k, 24', [0.3838979, 0.2007873, 1.0]]]
[['2, k, 0', [-0.2052765, -0.1319352, 1.0]], ['2, k, 1', [-0.2172026, 0.1153925, 1.0]], ['2, k, 2', [-0.2286597, 0.359086, 1.0]], ['2, k, 3', [-0.2232577, 0.4746624, 1.0]], ['2, k, 4', [-0.3736382, 0.2591604, 1.0]], ['2, k, 5', [-0.4266568, 0.07491252, 1.0]], ['2, k, 6', [-0.3303664, -0.1071637, 1.0]], ['2, k, 7', [-0.3074888, -0.1467549, 1.0]], ['2, k, 8', [-0.03900813, 0.284586, 1.0]], ['2, k, 9', [0.178363, 0.2760172, 1.0]], ['2, k, 10', [0.348936, 0.2472954, 1.0]], ['2, k, 11', [0.4151424, 0.2419813, 1.0]], ['2, k, 12', [-0.2780447, -0.1328364, 1.0]], ['2, k, 13', [-0.2677166, -0.2736651, 1.0]], ['2, k, 14', [-0.2418762, -0.5961108, 1.0]], ['2, k, 15', [-0.2244053, -0.6582251, 1.0]], ['2, k, 16', [-0.12798, -0.1276909, 1.0]], ['2, k, 17', [-0.08726091, -0.2743581, 1.0]], ['2, k, 18', [-0.08849398, -0.6014671, 1.0]], ['2, k, 19', [-0.105276, -0.6636579, 1.0]], ['2, k, 20', [-0.2258987, 0.2988349, 1.0]], ['2, k, 21', [-0.2742746, -0.1927648, 1.0]], ['2, k, 22', [-0.340766, -0.1612999, 1.0]], ['2, k, 23', [0.4884778, 0.2319304, 1.0]], ['2, k, 24', [0.4867315, 0.2311012, 1.0]]]
[['2, k, 0', [-0.2048731, -0.1309731, 1.0]], ['2, k, 1', [-0.2167008, 0.1160337, 1.0]], ['2, k, 2', [-0.2280846, 0.3593551, 1.0]], ['2, k, 3', [-0.2231317, 0.4747758, 1.0]], ['2, k, 4', [-0.3734444, 0.2594708, 1.0]], ['2, k, 5', [-0.4275629, 0.07577007, 1.0]], ['2, k, 6', [-0.3303572, -0.1068992, 1.0]], ['2, k, 7', [-0.3085724, -0.1419364, 1.0]], ['2, k, 8', [-0.03942248, 0.283925, 1.0]], ['2, k, 9', [0.1830374, 0.2842769, 1.0]], ['2, k, 10', [0.3574463, 0.2772513, 1.0]], ['2, k, 11', [0.4287088, 0.2823839, 1.0]], ['2, k, 12', [-0.2777103, -0.1321488, 1.0]], ['2, k, 13', [-0.2680978, -0.2713684, 1.0]], ['2, k, 14', [-0.24201, -0.5946406, 1.0]], ['2, k, 15', [-0.2312976, -0.6643686, 1.0]], ['2, k, 16', [-0.1276459, -0.126661, 1.0]], ['2, k, 17', [-0.0872587, -0.2737624, 1.0]], ['2, k, 18', [-0.08850183, -0.6016394, 1.0]], ['2, k, 19', [-0.1052437, -0.6637794, 1.0]], ['2, k, 20', [-0.2253585, 0.2991742, 1.0]], ['2, k, 21', [-0.2696311, -0.1875761, 1.0]], ['2, k, 22', [-0.3424225, -0.1558182, 1.0]], ['2, k, 23', [0.4959135, 0.281978, 1.0]], ['2, k, 24', [0.4512556, 0.2698846, 1.0]]]
[['2, k, 0', [-0.2037552, -0.1301822, 1.0]], ['2, k, 1', [-0.2158807, 0.1167764, 1.0]], ['2, k, 2', [-0.2274692, 0.3598369, 1.0]], ['2, k, 3', [-0.2225716, 0.4748274, 1.0]], ['2, k, 4', [-0.3727757, 0.2600562, 1.0]], ['2, k, 5', [-0.4278263, 0.07682309, 1.0]], ['2, k, 6', [-0.3303414, -0.1062406, 1.0]], ['2, k, 7', [-0.3078148, -0.1421811, 1.0]], ['2, k, 8', [-0.03966121, 0.2837452, 1.0]], ['2, k, 9', [0.1895928, 0.3018866, 1.0]], ['2, k, 10', [0.3792027, 0.3061519, 1.0]], ['2, k, 11', [0.4236732, 0.3209677, 1.0]], ['2, k, 12', [-0.2762087, -0.1312064, 1.0]], ['2, k, 13', [-0.2679824, -0.2707585, 1.0]], ['2, k, 14', [-0.2419984, -0.5947075, 1.0]], ['2, k, 15', [-0.2279821, -0.6609287, 1.0]], ['2, k, 16', [-0.1266192, -0.1258817, 1.0]], ['2, k, 17', [-0.08730004, -0.2727881, 1.0]], ['2, k, 18', [-0.08844539, -0.6016663, 1.0]], ['2, k, 19', [-0.1069345, -0.6643796, 1.0]], ['2, k, 20', [-0.224698, 0.2997315, 1.0]], ['2, k, 21', [-0.2735937, -0.1878888, 1.0]], ['2, k, 22', [-0.3400831, -0.1706391, 1.0]], ['2, k, 23', [0.4801825, 0.3147929, 1.0]], ['2, k, 24', [0.4672326, 0.3183022, 1.0]]]
[['2, k, 0', [-0.2036555, -0.1295582, 1.0]], ['2, k, 1', [-0.2158067, 0.1172109, 1.0]], ['2, k, 2', [-0.227368, 0.3600565, 1.0]], ['2, k, 3', [-0.222181, 0.4747029, 1.0]], ['2, k, 4', [-0.3724666, 0.2609293, 1.0]], ['2, k, 5', [-0.4285376, 0.0782406, 1.0]], ['2, k, 6', [-0.3304925, -0.1053487, 1.0]], ['2, k, 7', [-0.3071117, -0.1414069, 1.0]], ['2, k, 8', [-0.03981112, 0.2836911, 1.0]], ['2, k, 9', [0.1749141, 0.3310996, 1.0]], ['2, k, 10', [0.3621204, 0.3455054, 1.0]], ['2, k, 11', [0.4131361, 0.358312, 1.0]], ['2, k, 12', [-0.2758823, -0.1302035, 1.0]], ['2, k, 13', [-0.2679585, -0.2705221, 1.0]], ['2, k, 14', [-0.2422312, -0.5947968, 1.0]], ['2, k, 15', [-0.2253142, -0.6617303, 1.0]], ['2, k, 16', [-0.1266789, -0.1253697, 1.0]], ['2, k, 17', [-0.08727857, -0.2726948, 1.0]], ['2, k, 18', [-0.08818425, -0.6001394, 1.0]], ['2, k, 19', [-0.1060098, -0.6628631, 1.0]], ['2, k, 20', [-0.224609, 0.3000032, 1.0]], ['2, k, 21', [-0.2746256, -0.1882838, 1.0]], ['2, k, 22', [-0.339253, -0.1742751, 1.0]], ['2, k, 23', [0.4819818, 0.3612292, 1.0]], ['2, k, 24', [0.3639934, 0.3403176, 1.0]]]
[['2, k, 0', [-0.2033634, -0.1280194, 1.0]], ['2, k, 1', [-0.2154444, 0.118245, 1.0]], ['2, k, 2', [-0.2268595, 0.3606032, 1.0]], ['2, k, 3', [-0.2221833, 0.4748255, 1.0]], ['2, k, 4', [-0.3729182, 0.2612892, 1.0]], ['2, k, 5', [-0.4291115, 0.07853022, 1.0]], ['2, k, 6', [-0.3305747, -0.1054047, 1.0]], ['2, k, 7', [-0.3097057, -0.140727, 1.0]], ['2, k, 8', [-0.03507399, 0.2916289, 1.0]], ['2, k, 9', [0.1936459, 0.3613361, 1.0]], ['2, k, 10', [0.3983567, 0.3785057, 1.0]], ['2, k, 11', [0.4319996, 0.3950044, 1.0]], ['2, k, 12', [-0.2752669, -0.1287794, 1.0]], ['2, k, 13', [-0.2678893, -0.2703341, 1.0]], ['2, k, 14', [-0.2420121, -0.5949576, 1.0]], ['2, k, 15', [-0.2241786, -0.6590958, 1.0]], ['2, k, 16', [-0.1267682, -0.1236267, 1.0]], ['2, k, 17', [-0.08722358, -0.2728555, 1.0]], ['2, k, 18', [-0.08758721, -0.5997542, 1.0]], ['2, k, 19', [-0.105966, -0.6624451, 1.0]], ['2, k, 20', [-0.2241493, 0.3006653, 1.0]], ['2, k, 21', [-0.2790135, -0.1877087, 1.0]], ['2, k, 22', [-0.3466257, -0.1513338, 1.0]], ['2, k, 23', [0.4803252, 0.4042497, 1.0]], ['2, k, 24', [0.4481464, 0.3817245, 1.0]]]
[['2, k, 0', [-0.2031306, -0.1268156, 1.0]], ['2, k, 1', [-0.2153112, 0.1189492, 1.0]], ['2, k, 2', [-0.2267799, 0.360811, 1.0]], ['2, k, 3', [-0.2223748, 0.4755128, 1.0]], ['2, k, 4', [-0.373277, 0.2616957, 1.0]], ['2, k, 5', [-0.4299428, 0.07920494, 1.0]], ['2, k, 6', [-0.3307261, -0.1049814, 1.0]], ['2, k, 7', [-0.307348, -0.1424903, 1.0]], ['2, k, 8', [-0.03439928, 0.2940867, 1.0]], ['2, k, 9', [0.1770885, 0.3709345, 1.0]], ['2, k, 10', [0.3518911, 0.4051174, 1.0]], ['2, k, 11', [0.4181743, 0.4240606, 1.0]], ['2, k, 12', [-0.2748613, -0.1278728, 1.0]], ['2, k, 13', [-0.2678563, -0.2702592, 1.0]], ['2, k, 14', [-0.2419916, -0.5947782, 1.0]], ['2, k, 15', [-0.2213595, -0.6576508, 1.0]], ['2, k, 16', [-0.1268057, -0.1220667, 1.0]], ['2, k, 17', [-0.08711652, -0.2731906, 1.0]], ['2, k, 18', [-0.08760943, -0.59958, 1.0]], ['2, k, 19', [-0.1059071, -0.6636696, 1.0]], ['2, k, 20', [-0.2240595, 0.3009776, 1.0]], ['2, k, 21', [-0.2767852, -0.1900084, 1.0]], ['2, k, 22', [-0.3457996, -0.1560563, 1.0]], ['2, k, 23', [0.4829645, 0.4294176, 1.0]], ['2, k, 24', [0.4023556, 0.4014191, 1.0]]]
[['2, k, 0', [-0.2020497, -0.1247291, 1.0]], ['2, k, 1', [-0.2155392, 0.1204773, 1.0]], ['2, k, 2', [-0.2282573, 0.362105, 1.0]], ['2, k, 3', [-0.2225276, 0.4760566, 1.0]], ['2, k, 4', [-0.3748041, 0.2623088, 1.0]], ['2, k, 5', [-0.4306017, 0.07945912, 1.0]], ['2, k, 6', [-0.3308701, -0.104942, 1.0]], ['2, k, 7', [-0.3080404, -0.1417812, 1.0]], ['2, k, 8', [-0.03428015, 0.2961017, 1.0]], ['2, k, 9', [0.1653615, 0.3778277, 1.0]], ['2, k, 10', [0.3370253, 0.4287514, 1.0]], ['2, k, 11', [0.4078336, 0.4529602, 1.0]], ['2, k, 12', [-0.2736735, -0.126314, 1.0]], ['2, k, 13', [-0.2676458, -0.269709, 1.0]], ['2, k, 14', [-0.2418303, -0.5951715, 1.0]], ['2, k, 15', [-0.2212836, -0.6597283, 1.0]], ['2, k, 16', [-0.1259279, -0.1195811, 1.0]], ['2, k, 17', [-0.08705184, -0.2731907, 1.0]], ['2, k, 18', [-0.08724527, -0.5966858, 1.0]], ['2, k, 19', [-0.1055715, -0.6598281, 1.0]], ['2, k, 20', [-0.2251744, 0.302324, 1.0]], ['2, k, 21', [-0.2745984, -0.1872054, 1.0]], ['2, k, 22', [-0.337036, -0.1616034, 1.0]], ['2, k, 23', [0.4809833, 0.4662996, 1.0]], ['2, k, 24', [0.416875, 0.4453543, 1.0]]]
[['2, k, 0', [-0.2020046, -0.1238205, 1.0]], ['2, k, 1', [-0.2159088, 0.1212888, 1.0]], ['2, k, 2', [-0.2289759, 0.362645, 1.0]], ['2, k, 3', [-0.2226495, 0.476533, 1.0]], ['2, k, 4', [-0.374061, 0.2625772, 1.0]], ['2, k, 5', [-0.4315957, 0.08032805, 1.0]], ['2, k, 6', [-0.3308595, -0.1047577, 1.0]], ['2, k, 7', [-0.308319, -0.1405898, 1.0]], ['2, k, 8', [-0.0344702, 0.297519, 1.0]], ['2, k, 9', [0.1575867, 0.3835129, 1.0]], ['2, k, 10', [0.329133, 0.4451874, 1.0]], ['2, k, 11', [0.3922292, 0.4765604, 1.0]], ['2, k, 12', [-0.2734962, -0.125781, 1.0]], ['2, k, 13', [-0.2676385, -0.269741, 1.0]], ['2, k, 14', [-0.2421498, -0.5953715, 1.0]], ['2, k, 15', [-0.2237483, -0.6621186, 1.0]], ['2, k, 16', [-0.1261756, -0.1183985, 1.0]], ['2, k, 17', [-0.0870442, -0.2733531, 1.0]], ['2, k, 18', [-0.08731619, -0.5974427, 1.0]], ['2, k, 19', [-0.103443, -0.6601013, 1.0]], ['2, k, 20', [-0.2258182, 0.3029414, 1.0]], ['2, k, 21', [-0.2717121, -0.1877687, 1.0]], ['2, k, 22', [-0.3427231, -0.1592192, 1.0]], ['2, k, 23', [0.4612022, 0.4967426, 1.0]], ['2, k, 24', [0.402256, 0.4858723, 1.0]]]
[['2, k, 0', [-0.2021879, -0.1229853, 1.0]], ['2, k, 1', [-0.216211, 0.1220864, 1.0]], ['2, k, 2', [-0.2292994, 0.3631382, 1.0]], ['2, k, 3', [-0.2228927, 0.4768644, 1.0]], ['2, k, 4', [-0.3751824, 0.2635764, 1.0]], ['2, k, 5', [-0.4316034, 0.0811282, 1.0]], ['2, k, 6', [-0.3309901, -0.1046147, 1.0]], ['2, k, 7', [-0.3068638, -0.1416274, 1.0]], ['2, k, 8', [-0.03538244, 0.2984908, 1.0]], ['2, k, 9', [0.1592901, 0.4033463, 1.0]], ['2, k, 10', [0.3409588, 0.4672639, 1.0]], ['2, k, 11', [0.3997383, 0.5052938, 1.0]], ['2, k, 12', [-0.2736323, -0.1250866, 1.0]], ['2, k, 13', [-0.2676545, -0.2697624, 1.0]], ['2, k, 14', [-0.2432232, -0.5947777, 1.0]], ['2, k, 15', [-0.2212555, -0.6614578, 1.0]], ['2, k, 16', [-0.1264076, -0.117654, 1.0]], ['2, k, 17', [-0.08704785, -0.2757679, 1.0]], ['2, k, 18', [-0.08659107, -0.5960271, 1.0]], ['2, k, 19', [-0.1023786, -0.6586404, 1.0]], ['2, k, 20', [-0.2261554, 0.303526, 1.0]], ['2, k, 21', [-0.277293, -0.1894538, 1.0]], ['2, k, 22', [-0.3405044, -0.1599621, 1.0]], ['2, k, 23', [0.4634508, 0.5273228, 1.0]], ['2, k, 24', [0.3997182, 0.4951842, 1.0]]]
[['2, k, 0', [-0.2009307, -0.1229899, 1.0]], ['2, k, 1', [-0.2161236, 0.1223471, 1.0]], ['2, k, 2', [-0.2297114, 0.3635029, 1.0]], ['2, k, 3', [-0.2228204, 0.4776289, 1.0]], ['2, k, 4', [-0.3738949, 0.2639356, 1.0]], ['2, k, 5', [-0.4319751, 0.08232597, 1.0]], ['2, k, 6', [-0.3308139, -0.1040059, 1.0]], ['2, k, 7', [-0.3058615, -0.1426492, 1.0]], ['2, k, 8', [-0.0399303, 0.2935934, 1.0]], ['2, k, 9', [0.1538274, 0.4084074, 1.0]], ['2, k, 10', [0.3288461, 0.4944555, 1.0]], ['2, k, 11', [0.3803371, 0.5225706, 1.0]], ['2, k, 12', [-0.2728584, -0.1252915, 1.0]], ['2, k, 13', [-0.2677366, -0.2697131, 1.0]], ['2, k, 14', [-0.2429153, -0.5946985, 1.0]], ['2, k, 15', [-0.2188345, -0.6620048, 1.0]], ['2, k, 16', [-0.1246581, -0.1175353, 1.0]], ['2, k, 17', [-0.08725505, -0.2760013, 1.0]], ['2, k, 18', [-0.08676543, -0.5960566, 1.0]], ['2, k, 19', [-0.1007144, -0.659435, 1.0]], ['2, k, 20', [-0.22642, 0.3038293, 1.0]], ['2, k, 21', [-0.2737955, -0.1921307, 1.0]], ['2, k, 22', [-0.3401367, -0.1584209, 1.0]], ['2, k, 23', [0.4490285, 0.5529789, 1.0]], ['2, k, 24', [0.3940395, 0.5215355, 1.0]]]
