[['2, k, 0', [0.1507281, -0.01742952, 1.0]], ['2, k, 1', [0.1613626, 0.3012244, 1.0]], ['2, k, 2', [0.1702029, 0.6091473, 1.0]], ['2, k, 3', [0.1542993, 0.7501143, 1.0]], ['2, k, 4', [-0.01609253, 0.5014635, 1.0]], ['2, k, 5', [-0.06081209, 0.2422692, 1.0]], ['2, k, 6', [-0.08034819, -0.02580828, 1.0]], ['2, k, 7', [-0.08827493, -0.09400944, 1.0]], ['2, k, 8', [0.3432022, 0.4867593, 1.0]], ['2, k, 9', [0.3752362, 0.2239557, 1.0]], ['2, k, 10', [0.4021517, -0.02589035, 1.0]], ['2, k, 11', [0.4091682, -0.1017812, 1.0]], ['2, k, 12', [0.06984746, -0.01490609, 1.0]], ['2, k, 13', [0.07643185, -0.3367338, 1.0]], ['2, k, 14', [0.1007372, -0.6469007, 1.0]], ['2, k, 15', [0.05910229, -0.7197974, 1.0]], ['2, k, 16', [0.2268786, -0.01941, 1.0]], ['2, k, 17', [0.2334263, -0.3521648, 1.0]], ['2, k, 18', [0.2260868, -0.6526603, 1.0]], ['2, k, 19', [0.2249897, -0.7227893, 1.0]], ['2, k, 20', [0.1682497, 0.5336583, 1.0]], ['2, k, 21', [-0.1044472, -0.1662009, 1.0]], ['2, k, 22', [-0.1369675, -0.09560992, 1.0]], ['2, k, 23', [0.4215039, -0.1817324, 1.0]], ['2, k, 24', [0.3516537, -0.06982311, 1.0]]]
[['2, k, 0', [0.1490793, -0.01671219, 1.0]], ['2, k, 1', [0.1641862, 0.3025864, 1.0]], ['2, k, 2', [0.18005, 0.6112951, 1.0]], ['2, k, 3', [0.1692436, 0.7523228, 1.0]], ['2, k, 4', [-0.008675513, 0.5014283, 1.0]], ['2, k, 5', [-0.05463076, 0.236218, 1.0]], ['2, k, 6', [-0.08182132, -0.02604511, 1.0]], ['2, k, 7', [-0.0936057, -0.08579468, 1.0]], ['2, k, 8', [0.3236913, 0.4849984, 1.0]], ['2, k, 9', [0.3644844, 0.2360373, 1.0]], ['2, k, 10', [0.320561, 0.3636929, 1.0]], ['2, k, 11', [0.3162986, 0.4240719, 1.0]], ['2, k, 12', [0.06768983, -0.01436228, 1.0]], ['2, k, 13', [0.07676295, -0.3366598, 1.0]], ['2, k, 14', [0.101651, -0.6479394, 1.0]], ['2, k, 15', [0.05072327, -0.7197903, 1.0]], ['2, k, 16', [0.2254942, -0.01855125, 1.0]], ['2, k, 17', [0.2334303, -0.3532478, 1.0]], ['2, k, 18', [0.2300312, -0.6544123, 1.0]], ['2, k, 19', [0.224142, -0.7224849, 1.0]], ['2, k, 20', [0.1761383, 0.5356647, 1.0]], ['2, k, 21', [-0.1016123, -0.1592874, 1.0]], ['2, k, 22', [-0.1378684, -0.07019226, 1.0]], ['2, k, 23', [0.3110077, 0.4745707, 1.0]], ['2, k, 24', [0.2700042, 0.4319101, 1.0]]]
[['2, k, 0', [0.1490038, -0.0168818, 1.0]], ['2, k, 1', [0.1642888, 0.3024539, 1.0]], ['2, k, 2', [0.1802054, 0.611138, 1.0]], ['2, k, 3', [0.1694562, 0.7520392, 1.0]], ['2, k, 4', [-0.008084283, 0.5013278, 1.0]], ['2, k, 5', [-0.05339893, 0.2350537, 1.0]], ['2, k, 6', [-0.0817683, -0.02589755, 1.0]], ['2, k, 7', [-0.09279458, -0.08557861, 1.0]], ['2, k, 8', [0.3206075, 0.4844427, 1.0]], ['2, k, 9', [0.3649699, 0.2369072, 1.0]], ['2, k, 10', [0.3160753, 0.4219561, 1.0]], ['2, k, 11', [0.3132702, 0.4548078, 1.0]], ['2, k, 12', [0.06763921, -0.01443391, 1.0]], ['2, k, 13', [0.0768256, -0.3364017, 1.0]], ['2, k, 14', [0.1016381, -0.6479386, 1.0]], ['2, k, 15', [0.05350652, -0.7205569, 1.0]], ['2, k, 16', [0.2254128, -0.01897967, 1.0]], ['2, k, 17', [0.2338329, -0.3522098, 1.0]], ['2, k, 18', [0.2313123, -0.6531895, 1.0]], ['2, k, 19', [0.2254094, -0.7213339, 1.0]], ['2, k, 20', [0.1762926, 0.5355112, 1.0]], ['2, k, 21', [-0.1062271, -0.1596332, 1.0]], ['2, k, 22', [-0.1400974, -0.07571729, 1.0]], ['2, k, 23', [0.3011681, 0.5136061, 1.0]], ['2, k, 24', [0.2695369, 0.4481348, 1.0]]]
[['2, k, 0', [0.1491733, -0.0169891, 1.0]], ['2, k, 1', [0.1645076, 0.3022118, 1.0]], ['2, k, 2', [0.180319, 0.610634, 1.0]], ['2, k, 3', [0.1698712, 0.7518185, 1.0]], ['2, k, 4', [-0.006667554, 0.5019281, 1.0]], ['2, k, 5', [-0.05200537, 0.2367231, 1.0]], ['2, k, 6', [-0.08160124, -0.02573735, 1.0]], ['2, k, 7', [-0.09171925, -0.08635277, 1.0]], ['2, k, 8', [0.3189527, 0.4839047, 1.0]], ['2, k, 9', [0.3611714, 0.2359839, 1.0]], ['2, k, 10', [0.3160201, 0.4277653, 1.0]], ['2, k, 11', [0.3121812, 0.4771618, 1.0]], ['2, k, 12', [0.06778827, -0.01459308, 1.0]], ['2, k, 13', [0.07684267, -0.336459, 1.0]], ['2, k, 14', [0.1025153, -0.6477275, 1.0]], ['2, k, 15', [0.05323624, -0.7201014, 1.0]], ['2, k, 16', [0.225886, -0.01909905, 1.0]], ['2, k, 17', [0.2338824, -0.3512574, 1.0]], ['2, k, 18', [0.2321036, -0.6544837, 1.0]], ['2, k, 19', [0.2253551, -0.7204161, 1.0]], ['2, k, 20', [0.1764529, 0.5350894, 1.0]], ['2, k, 21', [-0.1059056, -0.158966, 1.0]], ['2, k, 22', [-0.1347841, -0.05607395, 1.0]], ['2, k, 23', [0.3023529, 0.5345259, 1.0]], ['2, k, 24', [0.2686705, 0.4654672, 1.0]]]
[['2, k, 0', [0.1487699, -0.01686696, 1.0]], ['2, k, 1', [0.1646814, 0.3022786, 1.0]], ['2, k, 2', [0.1813759, 0.6107467, 1.0]], ['2, k, 3', [0.1699665, 0.7517917, 1.0]], ['2, k, 4', [-0.005080465, 0.5018489, 1.0]], ['2, k, 5', [-0.05045442, 0.2390896, 1.0]], ['2, k, 6', [-0.08161753, -0.02558085, 1.0]], ['2, k, 7', [-0.09213458, -0.08697437, 1.0]], ['2, k, 8', [0.3186285, 0.4839828, 1.0]], ['2, k, 9', [0.3594029, 0.2360454, 1.0]], ['2, k, 10', [0.3143316, 0.4519914, 1.0]], ['2, k, 11', [0.3141982, 0.5066226, 1.0]], ['2, k, 12', [0.06729701, -0.01442467, 1.0]], ['2, k, 13', [0.0762215, -0.3357408, 1.0]], ['2, k, 14', [0.1029401, -0.6476963, 1.0]], ['2, k, 15', [0.05338431, -0.7199594, 1.0]], ['2, k, 16', [0.2252691, -0.01889658, 1.0]], ['2, k, 17', [0.2336224, -0.3486872, 1.0]], ['2, k, 18', [0.2322622, -0.6543107, 1.0]], ['2, k, 19', [0.2143379, -0.7208087, 1.0]], ['2, k, 20', [0.1772402, 0.5351909, 1.0]], ['2, k, 21', [-0.09989713, -0.1596113, 1.0]], ['2, k, 22', [-0.1364753, -0.07166782, 1.0]], ['2, k, 23', [0.3049449, 0.5695895, 1.0]], ['2, k, 24', [0.2731544, 0.4908875, 1.0]]]
[['2, k, 0', [0.1487359, -0.01679597, 1.0]], ['2, k, 1', [0.1648698, 0.3022798, 1.0]], ['2, k, 2', [0.1818958, 0.6105463, 1.0]], ['2, k, 3', [0.1702317, 0.7516927, 1.0]], ['2, k, 4', [-0.003928438, 0.5017886, 1.0]], ['2, k, 5', [-0.04964547, 0.2402779, 1.0]], ['2, k, 6', [-0.08162504, -0.02527646, 1.0]], ['2, k, 7', [-0.09025487, -0.08685244, 1.0]], ['2, k, 8', [0.3180743, 0.4838217, 1.0]], ['2, k, 9', [0.3806, 0.2587511, 1.0]], ['2, k, 10', [0.3145433, 0.4540981, 1.0]], ['2, k, 11', [0.3161044, 0.5155187, 1.0]], ['2, k, 12', [0.06721852, -0.0143399, 1.0]], ['2, k, 13', [0.07649384, -0.3344435, 1.0]], ['2, k, 14', [0.1030809, -0.6475742, 1.0]], ['2, k, 15', [0.03585815, -0.7133789, 1.0]], ['2, k, 16', [0.2252779, -0.01877626, 1.0]], ['2, k, 17', [0.2343442, -0.3468964, 1.0]], ['2, k, 18', [0.2321099, -0.6541861, 1.0]], ['2, k, 19', [0.2179981, -0.720729, 1.0]], ['2, k, 20', [0.1776935, 0.5350503, 1.0]], ['2, k, 21', [-0.09980366, -0.1597739, 1.0]], ['2, k, 22', [-0.1369186, -0.06788726, 1.0]], ['2, k, 23', [0.2969673, 0.5789164, 1.0]], ['2, k, 24', [0.2758134, 0.4912108, 1.0]]]
[['2, k, 0', [0.1482616, -0.01670789, 1.0]], ['2, k, 1', [0.1649317, 0.3023251, 1.0]], ['2, k, 2', [0.1824388, 0.6106936, 1.0]], ['2, k, 3', [0.1702219, 0.7517768, 1.0]], ['2, k, 4', [-0.003364707, 0.5020388, 1.0]], ['2, k, 5', [-0.04824196, 0.2423949, 1.0]], ['2, k, 6', [-0.08126887, -0.02515571, 1.0]], ['2, k, 7', [-0.09030966, -0.08691776, 1.0]], ['2, k, 8', [0.3173741, 0.4760535, 1.0]], ['2, k, 9', [0.3744389, 0.2715716, 1.0]], ['2, k, 10', [0.3152323, 0.4583983, 1.0]], ['2, k, 11', [0.3202545, 0.5227475, 1.0]], ['2, k, 12', [0.06678491, -0.01415724, 1.0]], ['2, k, 13', [0.0763759, -0.3330053, 1.0]], ['2, k, 14', [0.1026086, -0.6481455, 1.0]], ['2, k, 15', [0.05355697, -0.7170717, 1.0]], ['2, k, 16', [0.2247676, -0.01881411, 1.0]], ['2, k, 17', [0.2343755, -0.3466363, 1.0]], ['2, k, 18', [0.2323851, -0.6541949, 1.0]], ['2, k, 19', [0.2196647, -0.7209588, 1.0]], ['2, k, 20', [0.1780897, 0.5351657, 1.0]], ['2, k, 21', [-0.1025628, -0.1595003, 1.0]], ['2, k, 22', [-0.1347422, -0.06682602, 1.0]], ['2, k, 23', [0.313708, 0.5905451, 1.0]], ['2, k, 24', [0.2782983, 0.509748, 1.0]]]
[['2, k, 0', [0.1480855, -0.01643448, 1.0]], ['2, k, 1', [0.1652485, 0.3025892, 1.0]], ['2, k, 2', [0.1831961, 0.6109831, 1.0]], ['2, k, 3', [0.1704443, 0.7520096, 1.0]], ['2, k, 4', [-0.002575043, 0.5020655, 1.0]], ['2, k, 5', [-0.04738443, 0.2467585, 1.0]], ['2, k, 6', [-0.08112324, -0.02509187, 1.0]], ['2, k, 7', [-0.09083517, -0.08636508, 1.0]], ['2, k, 8', [0.3171997, 0.475955, 1.0]], ['2, k, 9', [0.3750241, 0.271438, 1.0]], ['2, k, 10', [0.318088, 0.4610053, 1.0]], ['2, k, 11', [0.3233046, 0.5279117, 1.0]], ['2, k, 12', [0.06654745, -0.01375673, 1.0]], ['2, k, 13', [0.07618872, -0.3317142, 1.0]], ['2, k, 14', [0.1026218, -0.648222, 1.0]], ['2, k, 15', [0.05668804, -0.7173189, 1.0]], ['2, k, 16', [0.2247004, -0.01868342, 1.0]], ['2, k, 17', [0.2343595, -0.346445, 1.0]], ['2, k, 18', [0.2325616, -0.6536926, 1.0]], ['2, k, 19', [0.2225932, -0.720408, 1.0]], ['2, k, 20', [0.1787534, 0.5354494, 1.0]], ['2, k, 21', [-0.1031268, -0.1595815, 1.0]], ['2, k, 22', [-0.1350594, -0.06666332, 1.0]], ['2, k, 23', [0.311449, 0.5981674, 1.0]], ['2, k, 24', [0.3803899, 0.5262335, 1.0]]]
[['2, k, 0', [0.1484876, -0.01633186, 1.0]], ['2, k, 1', [0.1664371, 0.302965, 1.0]], ['2, k, 2', [0.1849103, 0.6116413, 1.0]], ['2, k, 3', [0.1705764, 0.7521049, 1.0]], ['2, k, 4', [-0.001721978, 0.502157, 1.0]], ['2, k, 5', [-0.04684601, 0.2460825, 1.0]], ['2, k, 6', [-0.0810768, -0.02504002, 1.0]], ['2, k, 7', [-0.09134592, -0.0854087, 1.0]], ['2, k, 8', [0.3176219, 0.4719098, 1.0]], ['2, k, 9', [0.3592394, 0.233242, 1.0]], ['2, k, 10', [0.3202026, 0.4628349, 1.0]], ['2, k, 11', [0.3256607, 0.5365754, 1.0]], ['2, k, 12', [0.06673351, -0.01369372, 1.0]], ['2, k, 13', [0.07654604, -0.3313663, 1.0]], ['2, k, 14', [0.1032127, -0.6473697, 1.0]], ['2, k, 15', [0.04543072, -0.7154109, 1.0]], ['2, k, 16', [0.2253806, -0.0185579, 1.0]], ['2, k, 17', [0.2347675, -0.3451983, 1.0]], ['2, k, 18', [0.2324939, -0.6538889, 1.0]], ['2, k, 19', [0.2238823, -0.720319, 1.0]], ['2, k, 20', [0.1803766, 0.5360305, 1.0]], ['2, k, 21', [-0.09720989, -0.1584668, 1.0]], ['2, k, 22', [-0.1356006, -0.07063298, 1.0]], ['2, k, 23', [0.3179557, 0.606493, 1.0]], ['2, k, 24', [0.3789746, 0.5264817, 1.0]]]
[['2, k, 0', [0.1483074, -0.01580712, 1.0]], ['2, k, 1', [0.1669988, 0.3035577, 1.0]], ['2, k, 2', [0.1865394, 0.6124579, 1.0]], ['2, k, 3', [0.1709805, 0.7526335, 1.0]], ['2, k, 4', [-0.0002970288, 0.502713, 1.0]], ['2, k, 5', [-0.04611475, 0.2459587, 1.0]], ['2, k, 6', [-0.08084319, -0.02485323, 1.0]], ['2, k, 7', [-0.09168645, -0.08572047, 1.0]], ['2, k, 8', [0.3288469, 0.4715159, 1.0]], ['2, k, 9', [0.3888694, 0.2473907, 1.0]], ['2, k, 10', [0.3287176, 0.4694624, 1.0]], ['2, k, 11', [0.3308538, 0.5466614, 1.0]], ['2, k, 12', [0.06658922, -0.01289697, 1.0]], ['2, k, 13', [0.07674462, -0.3310636, 1.0]], ['2, k, 14', [0.1032155, -0.6474383, 1.0]], ['2, k, 15', [0.04611939, -0.7160169, 1.0]], ['2, k, 16', [0.2252189, -0.01826851, 1.0]], ['2, k, 17', [0.2351364, -0.3445851, 1.0]], ['2, k, 18', [0.232685, -0.6539938, 1.0]], ['2, k, 19', [0.2251533, -0.7204136, 1.0]], ['2, k, 20', [0.1817228, 0.5367947, 1.0]], ['2, k, 21', [-0.101966, -0.1583878, 1.0]], ['2, k, 22', [-0.1362372, -0.07545281, 1.0]], ['2, k, 23', [0.3205146, 0.6194479, 1.0]], ['2, k, 24', [0.3907253, 0.5500953, 1.0]]]
[['2, k, 0', [0.1488084, -0.01487855, 1.0]], ['2, k, 1', [0.1686359, 0.3051114, 1.0]], ['2, k, 2', [0.1889345, 0.6144119, 1.0]], ['2, k, 3', [0.1715076, 0.7532593, 1.0]], ['2, k, 4', [0.0006036798, 0.5028168, 1.0]], ['2, k, 5', [-0.04536277, 0.2444487, 1.0]], ['2, k, 6', [-0.08062463, -0.02429787, 1.0]], ['2, k, 7', [-0.09053101, -0.08421943, 1.0]], ['2, k, 8', [0.3343794, 0.4742731, 1.0]], ['2, k, 9', [0.3882773, 0.2456177, 1.0]], ['2, k, 10', [0.3310695, 0.4693213, 1.0]], ['2, k, 11', [0.3331655, 0.546993, 1.0]], ['2, k, 12', [0.06735073, -0.01156901, 1.0]], ['2, k, 13', [0.07692996, -0.330567, 1.0]], ['2, k, 14', [0.1028888, -0.6478605, 1.0]], ['2, k, 15', [0.04759344, -0.7176753, 1.0]], ['2, k, 16', [0.2255199, -0.01769648, 1.0]], ['2, k, 17', [0.2357849, -0.3434006, 1.0]], ['2, k, 18', [0.233118, -0.6535941, 1.0]], ['2, k, 19', [0.2260494, -0.7199208, 1.0]], ['2, k, 20', [0.1839789, 0.5386558, 1.0]], ['2, k, 21', [-0.09688504, -0.1575639, 1.0]], ['2, k, 22', [-0.1347427, -0.06937537, 1.0]], ['2, k, 23', [0.3201978, 0.6212907, 1.0]], ['2, k, 24', [0.3891801, 0.5443506, 1.0]]]
[['2, k, 0', [0.1492185, -0.01438032, 1.0]], ['2, k, 1', [0.1696781, 0.305835, 1.0]], ['2, k, 2', [0.1902437, 0.6152012, 1.0]], ['2, k, 3', [0.1718449, 0.75394, 1.0]], ['2, k, 4', [0.003050523, 0.5032963, 1.0]], ['2, k, 5', [-0.0453007, 0.2443009, 1.0]], ['2, k, 6', [-0.08039708, -0.02398952, 1.0]], ['2, k, 7', [-0.09030665, -0.08470225, 1.0]], ['2, k, 8', [0.3440043, 0.4709705, 1.0]], ['2, k, 9', [0.3876124, 0.244754, 1.0]], ['2, k, 10', [0.3313489, 0.4706534, 1.0]], ['2, k, 11', [0.3328534, 0.5478661, 1.0]], ['2, k, 12', [0.06800999, -0.01064419, 1.0]], ['2, k, 13', [0.07705813, -0.3302836, 1.0]], ['2, k, 14', [0.1028874, -0.6479058, 1.0]], ['2, k, 15', [0.04792884, -0.7179067, 1.0]], ['2, k, 16', [0.2257407, -0.01751063, 1.0]], ['2, k, 17', [0.2360732, -0.3427041, 1.0]], ['2, k, 18', [0.2330596, -0.6535801, 1.0]], ['2, k, 19', [0.2261876, -0.7201061, 1.0]], ['2, k, 20', [0.1852526, 0.5394303, 1.0]], ['2, k, 21', [-0.1001547, -0.1569197, 1.0]], ['2, k, 22', [-0.1346498, -0.06582494, 1.0]], ['2, k, 23', [0.3202377, 0.6231201, 1.0]], ['2, k, 24', [0.3889767, 0.5443538, 1.0]]]
[['2, k, 0', [0.1491964, -0.01381097, 1.0]], ['2, k, 1', [0.1700205, 0.3062994, 1.0]], ['2, k, 2', [0.1908309, 0.6155857, 1.0]], ['2, k, 3', [0.1722659, 0.7543113, 1.0]], ['2, k, 4', [0.003596194, 0.5034214, 1.0]], ['2, k, 5', [-0.04490462, 0.2441888, 1.0]], ['2, k, 6', [-0.08032179, -0.02389706, 1.0]], ['2, k, 7', [-0.09115256, -0.08430777, 1.0]], ['2, k, 8', [0.3439823, 0.4750884, 1.0]], ['2, k, 9', [0.3873284, 0.2438664, 1.0]], ['2, k, 10', [0.3320446, 0.4703822, 1.0]], ['2, k, 11', [0.3323956, 0.5465119, 1.0]], ['2, k, 12', [0.06805201, -0.01001443, 1.0]], ['2, k, 13', [0.07754989, -0.3295052, 1.0]], ['2, k, 14', [0.1028906, -0.6479055, 1.0]], ['2, k, 15', [0.04531632, -0.7146403, 1.0]], ['2, k, 16', [0.2256621, -0.0169287, 1.0]], ['2, k, 17', [0.2363815, -0.3421858, 1.0]], ['2, k, 18', [0.2332888, -0.6541631, 1.0]], ['2, k, 19', [0.2262453, -0.7199781, 1.0]], ['2, k, 20', [0.1857848, 0.539832, 1.0]], ['2, k, 21', [-0.1036089, -0.1550458, 1.0]], ['2, k, 22', [-0.1358484, -0.06694102, 1.0]], ['2, k, 23', [0.3206198, 0.6211123, 1.0]], ['2, k, 24', [0.3892084, 0.5423923, 1.0]]]
[['2, k, 0', [0.1502002, -0.01302218, 1.0]], ['2, k, 1', [0.1711624, 0.3069336, 1.0]], ['2, k, 2', [0.1917434, 0.6159911, 1.0]], ['2, k, 3', [0.1726776, 0.7547414, 1.0]], ['2, k, 4', [0.004385722, 0.5036447, 1.0]], ['2, k, 5', [-0.04455981, 0.2442726, 1.0]], ['2, k, 6', [-0.0803092, -0.02340113, 1.0]], ['2, k, 7', [-0.09082781, -0.08446896, 1.0]], ['2, k, 8', [0.3439524, 0.4754326, 1.0]], ['2, k, 9', [0.3874043, 0.24386, 1.0]], ['2, k, 10', [0.3321057, 0.4713403, 1.0]], ['2, k, 11', [0.3325118, 0.5492557, 1.0]], ['2, k, 12', [0.06919048, -0.009228118, 1.0]], ['2, k, 13', [0.0779291, -0.3288798, 1.0]], ['2, k, 14', [0.1035884, -0.6474611, 1.0]], ['2, k, 15', [0.0379704, -0.7091764, 1.0]], ['2, k, 16', [0.2265066, -0.0162121, 1.0]], ['2, k, 17', [0.2364459, -0.3420716, 1.0]], ['2, k, 18', [0.2334671, -0.6541707, 1.0]], ['2, k, 19', [0.226301, -0.7201445, 1.0]], ['2, k, 20', [0.1867726, 0.5402892, 1.0]], ['2, k, 21', [-0.1043789, -0.1594095, 1.0]], ['2, k, 22', [-0.1341871, -0.06433949, 1.0]], ['2, k, 23', [0.3202907, 0.6248391, 1.0]], ['2, k, 24', [0.3921316, 0.5471025, 1.0]]]
[['2, k, 0', [0.1501575, -0.01251063, 1.0]], ['2, k, 1', [0.1712752, 0.3072707, 1.0]], ['2, k, 2', [0.191897, 0.6162248, 1.0]], ['2, k, 3', [0.1727885, 0.754935, 1.0]], ['2, k, 4', [0.005034918, 0.5036542, 1.0]], ['2, k, 5', [-0.04414885, 0.2452092, 1.0]], ['2, k, 6', [-0.08022974, -0.02334913, 1.0]], ['2, k, 7', [-0.09109382, -0.08301273, 1.0]], ['2, k, 8', [0.3433276, 0.4778076, 1.0]], ['2, k, 9', [0.3855719, 0.2623118, 1.0]], ['2, k, 10', [0.3234173, 0.5167419, 1.0]], ['2, k, 11', [0.3325769, 0.5464909, 1.0]], ['2, k, 12', [0.06923477, -0.008611456, 1.0]], ['2, k, 13', [0.07786433, -0.3278941, 1.0]], ['2, k, 14', [0.1041206, -0.6468173, 1.0]], ['2, k, 15', [0.05453119, -0.7183932, 1.0]], ['2, k, 16', [0.2264032, -0.01583992, 1.0]], ['2, k, 17', [0.2365383, -0.3419096, 1.0]], ['2, k, 18', [0.2341453, -0.6536532, 1.0]], ['2, k, 19', [0.221093, -0.7207004, 1.0]], ['2, k, 20', [0.1869213, 0.5405431, 1.0]], ['2, k, 21', [-0.1008632, -0.1522516, 1.0]], ['2, k, 22', [-0.1335379, -0.0616625, 1.0]], ['2, k, 23', [0.3217814, 0.6228542, 1.0]], ['2, k, 24', [0.3872629, 0.5355581, 1.0]]]
[['2, k, 0', [0.1504868, -0.01227527, 1.0]], ['2, k, 1', [0.1716045, 0.307439, 1.0]], ['2, k, 2', [0.1921058, 0.6163098, 1.0]], ['2, k, 3', [0.1730216, 0.7551737, 1.0]], ['2, k, 4', [0.00557817, 0.5035437, 1.0]], ['2, k, 5', [-0.04386602, 0.2450744, 1.0]], ['2, k, 6', [-0.07991481, -0.02301449, 1.0]], ['2, k, 7', [-0.09095902, -0.08347142, 1.0]], ['2, k, 8', [0.3434528, 0.4782321, 1.0]], ['2, k, 9', [0.3818778, 0.2286948, 1.0]], ['2, k, 10', [0.3350458, 0.4744154, 1.0]], ['2, k, 11', [0.333501, 0.5469626, 1.0]], ['2, k, 12', [0.06969784, -0.008444835, 1.0]], ['2, k, 13', [0.07786322, -0.3278045, 1.0]], ['2, k, 14', [0.104127, -0.6468661, 1.0]], ['2, k, 15', [0.0231781, -0.7148438, 1.0]], ['2, k, 16', [0.2266924, -0.01549752, 1.0]], ['2, k, 17', [0.2365172, -0.3416378, 1.0]], ['2, k, 18', [0.2339073, -0.6537847, 1.0]], ['2, k, 19', [0.2213645, -0.7209376, 1.0]], ['2, k, 20', [0.1871644, 0.5406457, 1.0]], ['2, k, 21', [-0.1028466, -0.1571289, 1.0]], ['2, k, 22', [-0.1328211, -0.06072853, 1.0]], ['2, k, 23', [0.3286821, 0.6197933, 1.0]], ['2, k, 24', [0.3903418, 0.5367366, 1.0]]]
[['2, k, 0', [0.150489, -0.01215262, 1.0]], ['2, k, 1', [0.1718146, 0.3075285, 1.0]], ['2, k, 2', [0.1926623, 0.6163194, 1.0]], ['2, k, 3', [0.1732367, 0.7553107, 1.0]], ['2, k, 4', [0.006314869, 0.5037518, 1.0]], ['2, k, 5', [-0.04368123, 0.2451124, 1.0]], ['2, k, 6', [-0.07975096, -0.02285188, 1.0]], ['2, k, 7', [-0.09136955, -0.08350407, 1.0]], ['2, k, 8', [0.3436062, 0.4780493, 1.0]], ['2, k, 9', [0.385767, 0.2626712, 1.0]], ['2, k, 10', [0.3226422, 0.5167259, 1.0]], ['2, k, 11', [0.3342143, 0.5448237, 1.0]], ['2, k, 12', [0.06973176, -0.008246947, 1.0]], ['2, k, 13', [0.07807049, -0.327441, 1.0]], ['2, k, 14', [0.1040949, -0.6468801, 1.0]], ['2, k, 15', [0.05763352, -0.7202129, 1.0]], ['2, k, 16', [0.2266755, -0.0154479, 1.0]], ['2, k, 17', [0.2367586, -0.341108, 1.0]], ['2, k, 18', [0.234232, -0.6537431, 1.0]], ['2, k, 19', [0.2221957, -0.7204602, 1.0]], ['2, k, 20', [0.1876283, 0.5406827, 1.0]], ['2, k, 21', [-0.1019799, -0.1537326, 1.0]], ['2, k, 22', [-0.1331415, -0.05894413, 1.0]], ['2, k, 23', [0.3247171, 0.6203948, 1.0]], ['2, k, 24', [0.3885827, 0.5322349, 1.0]]]
[['2, k, 0', [0.1506866, -0.01191951, 1.0]], ['2, k, 1', [0.1722759, 0.3079133, 1.0]], ['2, k, 2', [0.1932694, 0.6168286, 1.0]], ['2, k, 3', [0.1733465, 0.7554645, 1.0]], ['2, k, 4', [0.00672515, 0.5035319, 1.0]], ['2, k, 5', [-0.04341239, 0.2445933, 1.0]], ['2, k, 6', [-0.07954594, -0.0224184, 1.0]], ['2, k, 7', [-0.09008782, -0.08332188, 1.0]], ['2, k, 8', [0.3434126, 0.4783881, 1.0]], ['2, k, 9', [0.3857, 0.2630453, 1.0]], ['2, k, 10', [0.3230257, 0.5166188, 1.0]], ['2, k, 11', [0.3336484, 0.5447105, 1.0]], ['2, k, 12', [0.06996624, -0.008004854, 1.0]], ['2, k, 13', [0.07821642, -0.3272377, 1.0]], ['2, k, 14', [0.1036063, -0.6470551, 1.0]], ['2, k, 15', [0.05774226, -0.7208476, 1.0]], ['2, k, 16', [0.2268111, -0.01526876, 1.0]], ['2, k, 17', [0.2367364, -0.3410155, 1.0]], ['2, k, 18', [0.23431, -0.6539933, 1.0]], ['2, k, 19', [0.2143981, -0.7220791, 1.0]], ['2, k, 20', [0.1882102, 0.5411596, 1.0]], ['2, k, 21', [-0.1031202, -0.1553468, 1.0]], ['2, k, 22', [-0.133949, -0.06192307, 1.0]], ['2, k, 23', [0.3181198, 0.6171107, 1.0]], ['2, k, 24', [0.3881507, 0.5290018, 1.0]]]
[['2, k, 0', [0.1508054, -0.01189833, 1.0]], ['2, k, 1', [0.172387, 0.3079787, 1.0]], ['2, k, 2', [0.1933185, 0.6169429, 1.0]], ['2, k, 3', [0.1734354, 0.7555737, 1.0]], ['2, k, 4', [0.007094039, 0.5034183, 1.0]], ['2, k, 5', [-0.04330251, 0.2447448, 1.0]], ['2, k, 6', [-0.07952102, -0.02236127, 1.0]], ['2, k, 7', [-0.09009799, -0.08346103, 1.0]], ['2, k, 8', [0.3433966, 0.478234, 1.0]], ['2, k, 9', [0.3858855, 0.2629372, 1.0]], ['2, k, 10', [0.3237817, 0.515965, 1.0]], ['2, k, 11', [0.3350755, 0.5445565, 1.0]], ['2, k, 12', [0.07013433, -0.008009595, 1.0]], ['2, k, 13', [0.07820764, -0.3270044, 1.0]], ['2, k, 14', [0.1036238, -0.6470659, 1.0]], ['2, k, 15', [0.04360778, -0.7122815, 1.0]], ['2, k, 16', [0.226897, -0.01523516, 1.0]], ['2, k, 17', [0.236844, -0.3407832, 1.0]], ['2, k, 18', [0.2351494, -0.6525524, 1.0]], ['2, k, 19', [0.2181885, -0.721102, 1.0]], ['2, k, 20', [0.1882775, 0.5412576, 1.0]], ['2, k, 21', [-0.1013938, -0.1545534, 1.0]], ['2, k, 22', [-0.1340815, -0.06357805, 1.0]], ['2, k, 23', [0.3228925, 0.6184725, 1.0]], ['2, k, 24', [0.3901802, 0.5374647, 1.0]]]
