[['2, k, 0', [-0.2060247, -0.1126299, 1.0]], ['2, k, 1', [-0.2112387, 0.196314, 1.0]], ['2, k, 2', [-0.2154632, 0.4937787, 1.0]], ['2, k, 3', [-0.2349379, 0.6212134, 1.0]], ['2, k, 4', [-0.3837932, 0.3711833, 1.0]], ['2, k, 5', [-0.4084539, 0.1055189, 1.0]], ['2, k, 6', [-0.4079059, -0.1050849, 1.0]], ['2, k, 7', [-0.4287401, -0.1476467, 1.0]], ['2, k, 8', [-0.0616991, 0.3784129, 1.0]], ['2, k, 9', [0.00105606, 0.1192739, 1.0]], ['2, k, 10', [0.01867651, -0.09157708, 1.0]], ['2, k, 11', [-0.0027915, -0.1282042, 1.0]], ['2, k, 12', [-0.278668, -0.1116843, 1.0]], ['2, k, 13', [-0.2770512, -0.4667405, 1.0]], ['2, k, 14', [-0.2222371, -0.779551, 1.0]], ['2, k, 15', [-0.2598407, -0.7045928, 1.0]], ['2, k, 16', [-0.126169, -0.1096314, 1.0]], ['2, k, 17', [-0.06664059, -0.4895334, 1.0]], ['2, k, 18', [-0.1474236, -0.7738816, 1.0]], ['2, k, 19', [-0.0384065, -0.741281, 1.0]], ['2, k, 20', [-0.2146334, 0.4210272, 1.0]], ['2, k, 21', [-0.4359891, -0.2209352, 1.0]], ['2, k, 22', [-0.4692384, -0.144831, 1.0]], ['2, k, 23', [0.005270764, -0.1959276, 1.0]], ['2, k, 24', [-0.04093796, -0.1398831, 1.0]]]
[['2, k, 0', [-0.2054353, -0.1126364, 1.0]], ['2, k, 1', [-0.2108252, 0.1961659, 1.0]], ['2, k, 2', [-0.2147496, 0.4936086, 1.0]], ['2, k, 3', [-0.2340627, 0.6212225, 1.0]], ['2, k, 4', [-0.3829247, 0.3711682, 1.0]], ['2, k, 5', [-0.4036545, 0.1467025, 1.0]], ['2, k, 6', [-0.4445017, 0.2107449, 1.0]], ['2, k, 7', [-0.4620607, 0.2463934, 1.0]], ['2, k, 8', [-0.06155125, 0.3787628, 1.0]], ['2, k, 9', [0.0008923429, 0.1206369, 1.0]], ['2, k, 10', [0.01896856, -0.09021123, 1.0]], ['2, k, 11', [-0.003617537, -0.1298997, 1.0]], ['2, k, 12', [-0.2780584, -0.1115744, 1.0]], ['2, k, 13', [-0.2764785, -0.4657058, 1.0]], ['2, k, 14', [-0.2243209, -0.7789176, 1.0]], ['2, k, 15', [-0.2599685, -0.7031305, 1.0]], ['2, k, 16', [-0.1253254, -0.1095912, 1.0]], ['2, k, 17', [-0.06554246, -0.4909937, 1.0]], ['2, k, 18', [-0.1350215, -0.7785348, 1.0]], ['2, k, 19', [-0.0281863, -0.7412766, 1.0]], ['2, k, 20', [-0.2140381, 0.4208561, 1.0]], ['2, k, 21', [-0.4830713, 0.2312961, 1.0]], ['2, k, 22', [-0.5071775, 0.2729264, 1.0]], ['2, k, 23', [0.005316682, -0.1967138, 1.0]], ['2, k, 24', [-0.04072613, -0.133963, 1.0]]]
[['2, k, 0', [-0.2054299, -0.1126287, 1.0]], ['2, k, 1', [-0.2108644, 0.1961505, 1.0]], ['2, k, 2', [-0.2149426, 0.4934975, 1.0]], ['2, k, 3', [-0.2339406, 0.6212476, 1.0]], ['2, k, 4', [-0.3833033, 0.3713073, 1.0]], ['2, k, 5', [-0.4075598, 0.1472608, 1.0]], ['2, k, 6', [-0.4487047, 0.2365757, 1.0]], ['2, k, 7', [-0.4578735, 0.281505, 1.0]], ['2, k, 8', [-0.06152419, 0.3787121, 1.0]], ['2, k, 9', [0.0008405698, 0.1205677, 1.0]], ['2, k, 10', [0.01887737, -0.09028501, 1.0]], ['2, k, 11', [-0.003732309, -0.1296728, 1.0]], ['2, k, 12', [-0.2780513, -0.1115475, 1.0]], ['2, k, 13', [-0.2764251, -0.4661567, 1.0]], ['2, k, 14', [-0.2243425, -0.7793252, 1.0]], ['2, k, 15', [-0.2601646, -0.7038298, 1.0]], ['2, k, 16', [-0.1253059, -0.1095755, 1.0]], ['2, k, 17', [-0.06565108, -0.491274, 1.0]], ['2, k, 18', [-0.1411939, -0.7771847, 1.0]], ['2, k, 19', [-0.03362644, -0.741543, 1.0]], ['2, k, 20', [-0.2141812, 0.4207768, 1.0]], ['2, k, 21', [-0.4734916, 0.2853931, 1.0]], ['2, k, 22', [-0.5170133, 0.2920869, 1.0]], ['2, k, 23', [0.004619551, -0.1967893, 1.0]], ['2, k, 24', [-0.04121844, -0.1404465, 1.0]]]
[['2, k, 0', [-0.2053675, -0.112633, 1.0]], ['2, k, 1', [-0.2109289, 0.196118, 1.0]], ['2, k, 2', [-0.2154046, 0.493344, 1.0]], ['2, k, 3', [-0.2334, 0.6213019, 1.0]], ['2, k, 4', [-0.3820818, 0.371282, 1.0]], ['2, k, 5', [-0.4196765, 0.1441288, 1.0]], ['2, k, 6', [-0.4491069, 0.2653821, 1.0]], ['2, k, 7', [-0.4545496, 0.3175125, 1.0]], ['2, k, 8', [-0.06129274, 0.3790227, 1.0]], ['2, k, 9', [0.0006965818, 0.1204955, 1.0]], ['2, k, 10', [0.01883994, -0.09037805, 1.0]], ['2, k, 11', [-0.003230585, -0.1294772, 1.0]], ['2, k, 12', [-0.277955, -0.1115446, 1.0]], ['2, k, 13', [-0.2769118, -0.4633175, 1.0]], ['2, k, 14', [-0.2250925, -0.7766582, 1.0]], ['2, k, 15', [-0.2618078, -0.7022338, 1.0]], ['2, k, 16', [-0.1252336, -0.1095939, 1.0]], ['2, k, 17', [-0.0656787, -0.4913024, 1.0]], ['2, k, 18', [-0.1525432, -0.7736844, 1.0]], ['2, k, 19', [-0.04341888, -0.7416472, 1.0]], ['2, k, 20', [-0.2145104, 0.4206606, 1.0]], ['2, k, 21', [-0.4596968, 0.338773, 1.0]], ['2, k, 22', [-0.5124367, 0.3333617, 1.0]], ['2, k, 23', [0.005810742, -0.196591, 1.0]], ['2, k, 24', [-0.04087681, -0.119598, 1.0]]]
[['2, k, 0', [-0.2050915, -0.1126898, 1.0]], ['2, k, 1', [-0.2109875, 0.1960912, 1.0]], ['2, k, 2', [-0.2162231, 0.4932573, 1.0]], ['2, k, 3', [-0.2330548, 0.6213183, 1.0]], ['2, k, 4', [-0.3809005, 0.3706215, 1.0]], ['2, k, 5', [-0.4241371, 0.1448546, 1.0]], ['2, k, 6', [-0.4469769, 0.2960386, 1.0]], ['2, k, 7', [-0.4507411, 0.3524042, 1.0]], ['2, k, 8', [-0.06125352, 0.3790468, 1.0]], ['2, k, 9', [0.0006629225, 0.1203523, 1.0]], ['2, k, 10', [0.01871204, -0.09055477, 1.0]], ['2, k, 11', [-0.004157681, -0.1292962, 1.0]], ['2, k, 12', [-0.2776678, -0.111693, 1.0]], ['2, k, 13', [-0.2769131, -0.4632672, 1.0]], ['2, k, 14', [-0.2250899, -0.776627, 1.0]], ['2, k, 15', [-0.2618664, -0.7022116, 1.0]], ['2, k, 16', [-0.1249002, -0.1095868, 1.0]], ['2, k, 17', [-0.06707495, -0.4897676, 1.0]], ['2, k, 18', [-0.1524835, -0.7723708, 1.0]], ['2, k, 19', [-0.04328509, -0.7403767, 1.0]], ['2, k, 20', [-0.2150653, 0.4205847, 1.0]], ['2, k, 21', [-0.4598357, 0.3805389, 1.0]], ['2, k, 22', [-0.5056157, 0.3710147, 1.0]], ['2, k, 23', [0.004609517, -0.1965881, 1.0]], ['2, k, 24', [-0.04106428, -0.1275242, 1.0]]]
[['2, k, 0', [-0.2049128, -0.1127087, 1.0]], ['2, k, 1', [-0.2111667, 0.1960452, 1.0]], ['2, k, 2', [-0.2173619, 0.4930894, 1.0]], ['2, k, 3', [-0.2325419, 0.6214948, 1.0]], ['2, k, 4', [-0.3816711, 0.3701168, 1.0]], ['2, k, 5', [-0.4462741, 0.1691483, 1.0]], ['2, k, 6', [-0.4448924, 0.3512117, 1.0]], ['2, k, 7', [-0.4532478, 0.3987171, 1.0]], ['2, k, 8', [-0.06122585, 0.3790635, 1.0]], ['2, k, 9', [0.0005413527, 0.1205336, 1.0]], ['2, k, 10', [0.01870684, -0.09039081, 1.0]], ['2, k, 11', [-0.004144955, -0.1290746, 1.0]], ['2, k, 12', [-0.2774191, -0.111796, 1.0]], ['2, k, 13', [-0.2770638, -0.4632213, 1.0]], ['2, k, 14', [-0.2250075, -0.7765844, 1.0]], ['2, k, 15', [-0.2618701, -0.702192, 1.0]], ['2, k, 16', [-0.1247899, -0.1095688, 1.0]], ['2, k, 17', [-0.06753934, -0.4887849, 1.0]], ['2, k, 18', [-0.1536463, -0.7715151, 1.0]], ['2, k, 19', [-0.04437529, -0.739384, 1.0]], ['2, k, 20', [-0.2159126, 0.4204491, 1.0]], ['2, k, 21', [-0.4528564, 0.4162537, 1.0]], ['2, k, 22', [-0.5141549, 0.4055902, 1.0]], ['2, k, 23', [0.003530263, -0.1969612, 1.0]], ['2, k, 24', [-0.04106276, -0.1254434, 1.0]]]
[['2, k, 0', [-0.2048425, -0.1127023, 1.0]], ['2, k, 1', [-0.211261, 0.1960635, 1.0]], ['2, k, 2', [-0.2178046, 0.4931774, 1.0]], ['2, k, 3', [-0.2319822, 0.6216283, 1.0]], ['2, k, 4', [-0.3822619, 0.3700529, 1.0]], ['2, k, 5', [-0.4669772, 0.1890193, 1.0]], ['2, k, 6', [-0.4434381, 0.3633009, 1.0]], ['2, k, 7', [-0.448567, 0.4142008, 1.0]], ['2, k, 8', [-0.06121779, 0.3790057, 1.0]], ['2, k, 9', [0.0004409046, 0.1204635, 1.0]], ['2, k, 10', [0.01863984, -0.09046366, 1.0]], ['2, k, 11', [-0.004570404, -0.1292831, 1.0]], ['2, k, 12', [-0.2773293, -0.1117913, 1.0]], ['2, k, 13', [-0.2784197, -0.4595687, 1.0]], ['2, k, 14', [-0.2250656, -0.7726294, 1.0]], ['2, k, 15', [-0.2636316, -0.7006158, 1.0]], ['2, k, 16', [-0.1246698, -0.1095547, 1.0]], ['2, k, 17', [-0.06794748, -0.4881328, 1.0]], ['2, k, 18', [-0.1269842, -0.7790865, 1.0]], ['2, k, 19', [-0.02103149, -0.7387468, 1.0]], ['2, k, 20', [-0.2162725, 0.4205148, 1.0]], ['2, k, 21', [-0.4469658, 0.4385365, 1.0]], ['2, k, 22', [-0.5084358, 0.4256711, 1.0]], ['2, k, 23', [0.003567389, -0.1961936, 1.0]], ['2, k, 24', [-0.04112325, -0.1282001, 1.0]]]
[['2, k, 0', [-0.2048406, -0.1126993, 1.0]], ['2, k, 1', [-0.2115513, 0.1961392, 1.0]], ['2, k, 2', [-0.2185916, 0.4934333, 1.0]], ['2, k, 3', [-0.2314153, 0.6218503, 1.0]], ['2, k, 4', [-0.3823915, 0.3701708, 1.0]], ['2, k, 5', [-0.4679532, 0.1901758, 1.0]], ['2, k, 6', [-0.4408839, 0.3712893, 1.0]], ['2, k, 7', [-0.4441461, 0.4289983, 1.0]], ['2, k, 8', [-0.06118089, 0.3789046, 1.0]], ['2, k, 9', [0.0003515816, 0.1203783, 1.0]], ['2, k, 10', [0.01846557, -0.0905689, 1.0]], ['2, k, 11', [-0.005756341, -0.1298204, 1.0]], ['2, k, 12', [-0.2773543, -0.1117671, 1.0]], ['2, k, 13', [-0.2783704, -0.4590352, 1.0]], ['2, k, 14', [-0.225249, -0.7721692, 1.0]], ['2, k, 15', [-0.26411, -0.700579, 1.0]], ['2, k, 16', [-0.1246526, -0.1095577, 1.0]], ['2, k, 17', [-0.06864472, -0.4875499, 1.0]], ['2, k, 18', [-0.1327576, -0.7739432, 1.0]], ['2, k, 19', [-0.02666441, -0.7382479, 1.0]], ['2, k, 20', [-0.2169509, 0.4207177, 1.0]], ['2, k, 21', [-0.4401186, 0.463151, 1.0]], ['2, k, 22', [-0.5085624, 0.4456078, 1.0]], ['2, k, 23', [-0.001498191, -0.1998514, 1.0]], ['2, k, 24', [-0.04413113, -0.09799203, 1.0]]]
[['2, k, 0', [-0.2048918, -0.1127083, 1.0]], ['2, k, 1', [-0.2122842, 0.196166, 1.0]], ['2, k, 2', [-0.220067, 0.4935634, 1.0]], ['2, k, 3', [-0.2312188, 0.6219853, 1.0]], ['2, k, 4', [-0.3825013, 0.3702843, 1.0]], ['2, k, 5', [-0.4714674, 0.196283, 1.0]], ['2, k, 6', [-0.4358638, 0.38424, 1.0]], ['2, k, 7', [-0.4375302, 0.436003, 1.0]], ['2, k, 8', [-0.06129698, 0.378683, 1.0]], ['2, k, 9', [0.0001515272, 0.1203573, 1.0]], ['2, k, 10', [0.01808825, -0.09060358, 1.0]], ['2, k, 11', [-0.00669948, -0.129602, 1.0]], ['2, k, 12', [-0.2774114, -0.1117727, 1.0]], ['2, k, 13', [-0.279664, -0.4402738, 1.0]], ['2, k, 14', [-0.2287434, -0.7549405, 1.0]], ['2, k, 15', [-0.2748124, -0.6918477, 1.0]], ['2, k, 16', [-0.1247333, -0.1095826, 1.0]], ['2, k, 17', [-0.06914845, -0.4867261, 1.0]], ['2, k, 18', [-0.1373704, -0.7703593, 1.0]], ['2, k, 19', [-0.03096509, -0.7377842, 1.0]], ['2, k, 20', [-0.2182712, 0.4208169, 1.0]], ['2, k, 21', [-0.4295925, 0.4753282, 1.0]], ['2, k, 22', [-0.4980724, 0.4516217, 1.0]], ['2, k, 23', [-0.0005059701, -0.2003264, 1.0]], ['2, k, 24', [-0.0417644, -0.1420705, 1.0]]]
[['2, k, 0', [-0.2049933, -0.1125935, 1.0]], ['2, k, 1', [-0.2127231, 0.1963202, 1.0]], ['2, k, 2', [-0.2206715, 0.4936928, 1.0]], ['2, k, 3', [-0.2311299, 0.6220151, 1.0]], ['2, k, 4', [-0.3770601, 0.373192, 1.0]], ['2, k, 5', [-0.4734319, 0.2000395, 1.0]], ['2, k, 6', [-0.4312446, 0.3925133, 1.0]], ['2, k, 7', [-0.4312867, 0.4453261, 1.0]], ['2, k, 8', [-0.06140512, 0.3788365, 1.0]], ['2, k, 9', [-0.000276933, 0.1207681, 1.0]], ['2, k, 10', [0.01778021, -0.09017087, 1.0]], ['2, k, 11', [-0.007361, -0.1295509, 1.0]], ['2, k, 12', [-0.277651, -0.1115428, 1.0]], ['2, k, 13', [-0.2794378, -0.4450093, 1.0]], ['2, k, 14', [-0.2278183, -0.7596673, 1.0]], ['2, k, 15', [-0.2717474, -0.6935059, 1.0]], ['2, k, 16', [-0.1248144, -0.10949, 1.0]], ['2, k, 17', [-0.07025085, -0.4855338, 1.0]], ['2, k, 18', [-0.1466972, -0.7682784, 1.0]], ['2, k, 19', [-0.03850985, -0.7378643, 1.0]], ['2, k, 20', [-0.218858, 0.4209566, 1.0]], ['2, k, 21', [-0.426082, 0.4899815, 1.0]], ['2, k, 22', [-0.4885247, 0.462732, 1.0]], ['2, k, 23', [0.0004800845, -0.1964306, 1.0]], ['2, k, 24', [-0.04112186, -0.1545376, 1.0]]]
[['2, k, 0', [-0.2056125, -0.112166, 1.0]], ['2, k, 1', [-0.2137382, 0.1966365, 1.0]], ['2, k, 2', [-0.2216569, 0.4938262, 1.0]], ['2, k, 3', [-0.2311069, 0.6221396, 1.0]], ['2, k, 4', [-0.3782312, 0.3740216, 1.0]], ['2, k, 5', [-0.4731678, 0.204254, 1.0]], ['2, k, 6', [-0.4246962, 0.4014913, 1.0]], ['2, k, 7', [-0.4272437, 0.4580839, 1.0]], ['2, k, 8', [-0.06168582, 0.3790511, 1.0]], ['2, k, 9', [-0.0009646837, 0.1210487, 1.0]], ['2, k, 10', [0.01746722, -0.08984797, 1.0]], ['2, k, 11', [-0.008008159, -0.1298606, 1.0]], ['2, k, 12', [-0.2784524, -0.1109425, 1.0]], ['2, k, 13', [-0.2791727, -0.4514413, 1.0]], ['2, k, 14', [-0.2267882, -0.765543, 1.0]], ['2, k, 15', [-0.2680666, -0.6964325, 1.0]], ['2, k, 16', [-0.1252872, -0.1092283, 1.0]], ['2, k, 17', [-0.07118624, -0.484262, 1.0]], ['2, k, 18', [-0.1455092, -0.7675933, 1.0]], ['2, k, 19', [-0.03727249, -0.7378045, 1.0]], ['2, k, 20', [-0.21988, 0.4211357, 1.0]], ['2, k, 21', [-0.4192625, 0.505235, 1.0]], ['2, k, 22', [-0.4872132, 0.4730567, 1.0]], ['2, k, 23', [-0.003072681, -0.1999306, 1.0]], ['2, k, 24', [-0.04667103, -0.1073743, 1.0]]]
[['2, k, 0', [-0.2057147, -0.1118408, 1.0]], ['2, k, 1', [-0.2140868, 0.1968247, 1.0]], ['2, k, 2', [-0.2221904, 0.4938849, 1.0]], ['2, k, 3', [-0.2310415, 0.6222593, 1.0]], ['2, k, 4', [-0.3784933, 0.3741642, 1.0]], ['2, k, 5', [-0.4719167, 0.2058724, 1.0]], ['2, k, 6', [-0.4215243, 0.4043562, 1.0]], ['2, k, 7', [-0.4245176, 0.4748302, 1.0]], ['2, k, 8', [-0.06223329, 0.3790592, 1.0]], ['2, k, 9', [-0.001414024, 0.1216216, 1.0]], ['2, k, 10', [0.01719603, -0.08927819, 1.0]], ['2, k, 11', [-0.008182216, -0.1278919, 1.0]], ['2, k, 12', [-0.2787159, -0.1104772, 1.0]], ['2, k, 13', [-0.2792, -0.4510069, 1.0]], ['2, k, 14', [-0.2266846, -0.7650803, 1.0]], ['2, k, 15', [-0.2682741, -0.6961818, 1.0]], ['2, k, 16', [-0.1253069, -0.1089813, 1.0]], ['2, k, 17', [-0.07181364, -0.4833469, 1.0]], ['2, k, 18', [-0.1481624, -0.7659279, 1.0]], ['2, k, 19', [-0.03939342, -0.7377447, 1.0]], ['2, k, 20', [-0.2203737, 0.4212303, 1.0]], ['2, k, 21', [-0.4178849, 0.516795, 1.0]], ['2, k, 22', [-0.4872712, 0.4880539, 1.0]], ['2, k, 23', [-0.003069957, -0.2003164, 1.0]], ['2, k, 24', [-0.04636786, -0.1134576, 1.0]]]
[['2, k, 0', [-0.2058261, -0.1108287, 1.0]], ['2, k, 1', [-0.214527, 0.1972217, 1.0]], ['2, k, 2', [-0.2228438, 0.4939142, 1.0]], ['2, k, 3', [-0.2309293, 0.6223434, 1.0]], ['2, k, 4', [-0.3773518, 0.3761823, 1.0]], ['2, k, 5', [-0.4703796, 0.2074608, 1.0]], ['2, k, 6', [-0.4210531, 0.4066098, 1.0]], ['2, k, 7', [-0.4232828, 0.4809077, 1.0]], ['2, k, 8', [-0.06275485, 0.3796589, 1.0]], ['2, k, 9', [-0.001704257, 0.1217296, 1.0]], ['2, k, 10', [0.0168593, -0.08916943, 1.0]], ['2, k, 11', [-0.009440889, -0.1282132, 1.0]], ['2, k, 12', [-0.278896, -0.1095103, 1.0]], ['2, k, 13', [-0.2793344, -0.450115, 1.0]], ['2, k, 14', [-0.2268874, -0.7643038, 1.0]], ['2, k, 15', [-0.2686886, -0.6956965, 1.0]], ['2, k, 16', [-0.1253561, -0.1079612, 1.0]], ['2, k, 17', [-0.07185328, -0.4837182, 1.0]], ['2, k, 18', [-0.1446248, -0.7681663, 1.0]], ['2, k, 19', [-0.03609677, -0.738358, 1.0]], ['2, k, 20', [-0.2209678, 0.4213494, 1.0]], ['2, k, 21', [-0.4143985, 0.524417, 1.0]], ['2, k, 22', [-0.4871038, 0.4898466, 1.0]], ['2, k, 23', [-0.001782561, -0.1962844, 1.0]], ['2, k, 24', [-0.04610091, -0.1142525, 1.0]]]
[['2, k, 0', [-0.2060346, -0.1099155, 1.0]], ['2, k, 1', [-0.215032, 0.1975453, 1.0]], ['2, k, 2', [-0.2236142, 0.493819, 1.0]], ['2, k, 3', [-0.2308689, 0.6223681, 1.0]], ['2, k, 4', [-0.3768626, 0.3789903, 1.0]], ['2, k, 5', [-0.4685568, 0.209645, 1.0]], ['2, k, 6', [-0.4183154, 0.4125555, 1.0]], ['2, k, 7', [-0.421037, 0.4857644, 1.0]], ['2, k, 8', [-0.06311059, 0.3797844, 1.0]], ['2, k, 9', [-0.002465583, 0.1229532, 1.0]], ['2, k, 10', [0.01634125, -0.0879131, 1.0]], ['2, k, 11', [-0.009089582, -0.1273445, 1.0]], ['2, k, 12', [-0.2791896, -0.1084678, 1.0]], ['2, k, 13', [-0.2793953, -0.4488322, 1.0]], ['2, k, 14', [-0.2275279, -0.7631215, 1.0]], ['2, k, 15', [-0.2692181, -0.6948004, 1.0]], ['2, k, 16', [-0.125496, -0.1072038, 1.0]], ['2, k, 17', [-0.07253377, -0.4826161, 1.0]], ['2, k, 18', [-0.1353204, -0.7708288, 1.0]], ['2, k, 19', [-0.02750731, -0.7385747, 1.0]], ['2, k, 20', [-0.2216595, 0.4213651, 1.0]], ['2, k, 21', [-0.418135, 0.5309694, 1.0]], ['2, k, 22', [-0.4801834, 0.494681, 1.0]], ['2, k, 23', [-0.002006283, -0.1957806, 1.0]], ['2, k, 24', [-0.04610259, -0.1143098, 1.0]]]
[['2, k, 0', [-0.2066298, -0.1092761, 1.0]], ['2, k, 1', [-0.2158956, 0.1978775, 1.0]], ['2, k, 2', [-0.2245915, 0.4937917, 1.0]], ['2, k, 3', [-0.2308665, 0.6224409, 1.0]], ['2, k, 4', [-0.3767741, 0.3806493, 1.0]], ['2, k, 5', [-0.4665705, 0.209983, 1.0]], ['2, k, 6', [-0.415601, 0.4213642, 1.0]], ['2, k, 7', [-0.4228737, 0.4902264, 1.0]], ['2, k, 8', [-0.06342475, 0.3796026, 1.0]], ['2, k, 9', [-0.002687821, 0.1229705, 1.0]], ['2, k, 10', [0.01587371, -0.08797056, 1.0]], ['2, k, 11', [-0.009284123, -0.1274019, 1.0]], ['2, k, 12', [-0.2799756, -0.1075779, 1.0]], ['2, k, 13', [-0.2806439, -0.4314993, 1.0]], ['2, k, 14', [-0.230599, -0.7464116, 1.0]], ['2, k, 15', [-0.2806264, -0.6901605, 1.0]], ['2, k, 16', [-0.1259122, -0.1068188, 1.0]], ['2, k, 17', [-0.07289691, -0.4820729, 1.0]], ['2, k, 18', [-0.1439037, -0.7675083, 1.0]], ['2, k, 19', [-0.03523226, -0.738042, 1.0]], ['2, k, 20', [-0.2226212, 0.4214276, 1.0]], ['2, k, 21', [-0.417962, 0.5336984, 1.0]], ['2, k, 22', [-0.4805571, 0.4932766, 1.0]], ['2, k, 23', [-0.002939723, -0.1959091, 1.0]], ['2, k, 24', [-0.04632428, -0.112283, 1.0]]]
[['2, k, 0', [-0.2064726, -0.1088507, 1.0]], ['2, k, 1', [-0.2160103, 0.1980428, 1.0]], ['2, k, 2', [-0.2248463, 0.4937774, 1.0]], ['2, k, 3', [-0.2308573, 0.6223935, 1.0]], ['2, k, 4', [-0.3768004, 0.3814182, 1.0]], ['2, k, 5', [-0.4659589, 0.2106834, 1.0]], ['2, k, 6', [-0.4159395, 0.4214934, 1.0]], ['2, k, 7', [-0.4214263, 0.4895227, 1.0]], ['2, k, 8', [-0.06409576, 0.3799495, 1.0]], ['2, k, 9', [-0.003250123, 0.1233356, 1.0]], ['2, k, 10', [0.01585974, -0.08761645, 1.0]], ['2, k, 11', [-0.00830078, -0.1283271, 1.0]], ['2, k, 12', [-0.2798712, -0.107157, 1.0]], ['2, k, 13', [-0.280872, -0.4278433, 1.0]], ['2, k, 14', [-0.2312572, -0.7431581, 1.0]], ['2, k, 15', [-0.2833889, -0.6902289, 1.0]], ['2, k, 16', [-0.1256754, -0.1063992, 1.0]], ['2, k, 17', [-0.07318942, -0.481805, 1.0]], ['2, k, 18', [-0.1321329, -0.7822918, 1.0]], ['2, k, 19', [-0.0225023, -0.7398461, 1.0]], ['2, k, 20', [-0.2228443, 0.4214559, 1.0]], ['2, k, 21', [-0.4193655, 0.5388436, 1.0]], ['2, k, 22', [-0.486835, 0.5011292, 1.0]], ['2, k, 23', [-0.0007149324, -0.19661, 1.0]], ['2, k, 24', [-0.04642798, -0.1288311, 1.0]]]
[['2, k, 0', [-0.2066502, -0.1085494, 1.0]], ['2, k, 1', [-0.2160326, 0.1980493, 1.0]], ['2, k, 2', [-0.2246855, 0.4934323, 1.0]], ['2, k, 3', [-0.2309202, 0.6225923, 1.0]], ['2, k, 4', [-0.3767765, 0.3816509, 1.0]], ['2, k, 5', [-0.4668603, 0.2118971, 1.0]], ['2, k, 6', [-0.4165596, 0.4164526, 1.0]], ['2, k, 7', [-0.4223036, 0.4891475, 1.0]], ['2, k, 8', [-0.06435309, 0.3800852, 1.0]], ['2, k, 9', [-0.003448721, 0.1234408, 1.0]], ['2, k, 10', [0.01600593, -0.08749491, 1.0]], ['2, k, 11', [-0.008826461, -0.1284039, 1.0]], ['2, k, 12', [-0.2800564, -0.1068315, 1.0]], ['2, k, 13', [-0.2803165, -0.4320701, 1.0]], ['2, k, 14', [-0.2307091, -0.7472414, 1.0]], ['2, k, 15', [-0.2802796, -0.6900739, 1.0]], ['2, k, 16', [-0.1258839, -0.1060968, 1.0]], ['2, k, 17', [-0.07347912, -0.4812528, 1.0]], ['2, k, 18', [-0.1464835, -0.7712029, 1.0]], ['2, k, 19', [-0.03664069, -0.7379867, 1.0]], ['2, k, 20', [-0.2227748, 0.4212593, 1.0]], ['2, k, 21', [-0.4211648, 0.538509, 1.0]], ['2, k, 22', [-0.4808294, 0.4942743, 1.0]], ['2, k, 23', [-0.003291848, -0.1970874, 1.0]], ['2, k, 24', [-0.04675478, -0.1140803, 1.0]]]
[['2, k, 0', [-0.2066658, -0.1081528, 1.0]], ['2, k, 1', [-0.2160168, 0.1980741, 1.0]], ['2, k, 2', [-0.2244367, 0.4931664, 1.0]], ['2, k, 3', [-0.2309888, 0.6225765, 1.0]], ['2, k, 4', [-0.3768611, 0.3821542, 1.0]], ['2, k, 5', [-0.4671372, 0.2127975, 1.0]], ['2, k, 6', [-0.4148915, 0.417769, 1.0]], ['2, k, 7', [-0.4249258, 0.4961166, 1.0]], ['2, k, 8', [-0.06483559, 0.3804379, 1.0]], ['2, k, 9', [-0.003461429, 0.1234651, 1.0]], ['2, k, 10', [0.01589061, -0.08755767, 1.0]], ['2, k, 11', [-0.008704448, -0.1284025, 1.0]], ['2, k, 12', [-0.2800576, -0.1064317, 1.0]], ['2, k, 13', [-0.2802959, -0.4341218, 1.0]], ['2, k, 14', [-0.230394, -0.7492599, 1.0]], ['2, k, 15', [-0.2790758, -0.6903575, 1.0]], ['2, k, 16', [-0.1259157, -0.1057439, 1.0]], ['2, k, 17', [-0.07323329, -0.4822863, 1.0]], ['2, k, 18', [-0.1489693, -0.7717136, 1.0]], ['2, k, 19', [-0.03899362, -0.738842, 1.0]], ['2, k, 20', [-0.2226194, 0.4211144, 1.0]], ['2, k, 21', [-0.4277341, 0.5524935, 1.0]], ['2, k, 22', [-0.4858129, 0.5009112, 1.0]], ['2, k, 23', [-0.000213276, -0.1962519, 1.0]], ['2, k, 24', [-0.04626503, -0.1246803, 1.0]]]
