[['2, k, 0', [-0.2092362, -0.1079547, 1.0]], ['2, k, 1', [-0.2155548, 0.199783, 1.0]], ['2, k, 2', [-0.2199573, 0.4957892, 1.0]], ['2, k, 3', [-0.2256742, 0.6249147, 1.0]], ['2, k, 4', [-0.3788814, 0.3653932, 1.0]], ['2, k, 5', [-0.4698508, 0.1322313, 1.0]], ['2, k, 6', [-0.5488269, -0.02918586, 1.0]], ['2, k, 7', [-0.5540612, -0.02335573, 1.0]], ['2, k, 8', [-0.06102774, 0.3858597, 1.0]], ['2, k, 9', [0.003045949, 0.1752727, 1.0]], ['2, k, 10', [-0.03429735, -0.01171269, 1.0]], ['2, k, 11', [-0.08461205, -0.06205693, 1.0]], ['2, k, 12', [-0.2827783, -0.1073568, 1.0]], ['2, k, 13', [-0.2802875, -0.4385045, 1.0]], ['2, k, 14', [-0.2315603, -0.7503058, 1.0]], ['2, k, 15', [-0.288123, -0.7000869, 1.0]], ['2, k, 16', [-0.1280622, -0.1048753, 1.0]], ['2, k, 17', [-0.07459041, -0.4822873, 1.0]], ['2, k, 18', [0.04878711, -0.7542548, 1.0]], ['2, k, 19', [0.009116407, -0.7132974, 1.0]], ['2, k, 20', [-0.2191437, 0.4234069, 1.0]], ['2, k, 21', [-0.5547616, -0.09523851, 1.0]], ['2, k, 22', [-0.5723963, -0.07356767, 1.0]], ['2, k, 23', [-0.09088893, -0.1205039, 1.0]], ['2, k, 24', [-0.03125031, -0.07472967, 1.0]]]
[['2, k, 0', [-0.210257, -0.1063371, 1.0]], ['2, k, 1', [-0.2162661, 0.2022159, 1.0]], ['2, k, 2', [-0.220639, 0.4992855, 1.0]], ['2, k, 3', [-0.2281893, 0.62836, 1.0]], ['2, k, 4', [-0.3788317, 0.3643306, 1.0]], ['2, k, 5', [-0.4698317, 0.1319488, 1.0]], ['2, k, 6', [-0.5483795, -0.03106702, 1.0]], ['2, k, 7', [-0.5523456, -0.02376658, 1.0]], ['2, k, 8', [-0.06126023, 0.3875344, 1.0]], ['2, k, 9', [-0.0005997297, 0.1824853, 1.0]], ['2, k, 10', [-0.2085771, 0.08009109, 1.0]], ['2, k, 11', [-0.239462, 0.08276561, 1.0]], ['2, k, 12', [-0.283478, -0.1060391, 1.0]], ['2, k, 13', [-0.2791879, -0.4320446, 1.0]], ['2, k, 14', [-0.2325936, -0.7435241, 1.0]], ['2, k, 15', [-0.2911845, -0.701624, 1.0]], ['2, k, 16', [-0.129613, -0.1025799, 1.0]], ['2, k, 17', [-0.07672827, -0.4783819, 1.0]], ['2, k, 18', [0.04671035, -0.7503738, 1.0]], ['2, k, 19', [0.00671969, -0.7159429, 1.0]], ['2, k, 20', [-0.2198213, 0.426621, 1.0]], ['2, k, 21', [-0.5546653, -0.09568015, 1.0]], ['2, k, 22', [-0.5728878, -0.07383896, 1.0]], ['2, k, 23', [-0.2524411, 0.08748958, 1.0]], ['2, k, 24', [-0.2527086, 0.04418199, 1.0]]]
[['2, k, 0', [-0.2103907, -0.105553, 1.0]], ['2, k, 1', [-0.2162648, 0.2028903, 1.0]], ['2, k, 2', [-0.2205173, 0.4998752, 1.0]], ['2, k, 3', [-0.2282978, 0.6288089, 1.0]], ['2, k, 4', [-0.3781814, 0.3658603, 1.0]], ['2, k, 5', [-0.4697471, 0.1322802, 1.0]], ['2, k, 6', [-0.5486616, -0.03083453, 1.0]], ['2, k, 7', [-0.5529818, -0.02388943, 1.0]], ['2, k, 8', [-0.0612922, 0.3870647, 1.0]], ['2, k, 9', [-0.0009028433, 0.1829652, 1.0]], ['2, k, 10', [-0.2143553, 0.0945515, 1.0]], ['2, k, 11', [-0.2459387, 0.09892036, 1.0]], ['2, k, 12', [-0.2834895, -0.1050961, 1.0]], ['2, k, 13', [-0.2788639, -0.4320952, 1.0]], ['2, k, 14', [-0.2330919, -0.7435482, 1.0]], ['2, k, 15', [-0.2908706, -0.7016231, 1.0]], ['2, k, 16', [-0.129824, -0.101951, 1.0]], ['2, k, 17', [-0.07709019, -0.4769593, 1.0]], ['2, k, 18', [0.04191535, -0.7530952, 1.0]], ['2, k, 19', [0.007665507, -0.7099763, 1.0]], ['2, k, 20', [-0.2197291, 0.4272308, 1.0]], ['2, k, 21', [-0.5576999, -0.09666452, 1.0]], ['2, k, 22', [-0.5745854, -0.07394154, 1.0]], ['2, k, 23', [-0.2648688, 0.100336, 1.0]], ['2, k, 24', [-0.2623533, 0.06388263, 1.0]]]
[['2, k, 0', [-0.2109375, -0.1047429, 1.0]], ['2, k, 1', [-0.2164959, 0.203396, 1.0]], ['2, k, 2', [-0.2205487, 0.5001587, 1.0]], ['2, k, 3', [-0.2287123, 0.6293069, 1.0]], ['2, k, 4', [-0.3779764, 0.3661927, 1.0]], ['2, k, 5', [-0.4692968, 0.1324842, 1.0]], ['2, k, 6', [-0.5488629, -0.03080872, 1.0]], ['2, k, 7', [-0.5525572, -0.02483075, 1.0]], ['2, k, 8', [-0.06194222, 0.386562, 1.0]], ['2, k, 9', [-0.001079213, 0.1831727, 1.0]], ['2, k, 10', [-0.2235337, 0.1095001, 1.0]], ['2, k, 11', [-0.2542359, 0.1100898, 1.0]], ['2, k, 12', [-0.2839325, -0.1042395, 1.0]], ['2, k, 13', [-0.2788528, -0.4308822, 1.0]], ['2, k, 14', [-0.2333158, -0.7424241, 1.0]], ['2, k, 15', [-0.2918704, -0.701952, 1.0]], ['2, k, 16', [-0.1305281, -0.1011377, 1.0]], ['2, k, 17', [-0.07713122, -0.4768782, 1.0]], ['2, k, 18', [0.04299176, -0.7527028, 1.0]], ['2, k, 19', [0.00445503, -0.706264, 1.0]], ['2, k, 20', [-0.2198008, 0.4275619, 1.0]], ['2, k, 21', [-0.557143, -0.09773844, 1.0]], ['2, k, 22', [-0.5728049, -0.07541929, 1.0]], ['2, k, 23', [-0.2751269, 0.113325, 1.0]], ['2, k, 24', [-0.2848263, 0.1069781, 1.0]]]
[['2, k, 0', [-0.2113519, -0.1034781, 1.0]], ['2, k, 1', [-0.2167653, 0.2043029, 1.0]], ['2, k, 2', [-0.2206869, 0.5007467, 1.0]], ['2, k, 3', [-0.229035, 0.6297361, 1.0]], ['2, k, 4', [-0.3773224, 0.3662142, 1.0]], ['2, k, 5', [-0.4692558, 0.1324812, 1.0]], ['2, k, 6', [-0.5488937, -0.03091053, 1.0]], ['2, k, 7', [-0.55243, -0.02338226, 1.0]], ['2, k, 8', [-0.06206679, 0.3867853, 1.0]], ['2, k, 9', [-0.00127363, 0.185161, 1.0]], ['2, k, 10', [-0.2265299, 0.1158482, 1.0]], ['2, k, 11', [-0.259944, 0.1179679, 1.0]], ['2, k, 12', [-0.2841869, -0.1031618, 1.0]], ['2, k, 13', [-0.2787746, -0.4304292, 1.0]], ['2, k, 14', [-0.2342825, -0.7423244, 1.0]], ['2, k, 15', [-0.2925988, -0.7013538, 1.0]], ['2, k, 16', [-0.1311, -0.09968196, 1.0]], ['2, k, 17', [-0.07718379, -0.4768534, 1.0]], ['2, k, 18', [0.04331065, -0.7526941, 1.0]], ['2, k, 19', [0.003091551, -0.7072945, 1.0]], ['2, k, 20', [-0.2199692, 0.4282252, 1.0]], ['2, k, 21', [-0.5525562, -0.094956, 1.0]], ['2, k, 22', [-0.574625, -0.0724762, 1.0]], ['2, k, 23', [-0.28553, 0.119707, 1.0]], ['2, k, 24', [-0.2734381, 0.09690336, 1.0]]]
[['2, k, 0', [-0.211881, -0.1026303, 1.0]], ['2, k, 1', [-0.2170619, 0.2049207, 1.0]], ['2, k, 2', [-0.2208092, 0.50121, 1.0]], ['2, k, 3', [-0.2293756, 0.6301461, 1.0]], ['2, k, 4', [-0.3778881, 0.3665212, 1.0]], ['2, k, 5', [-0.4692149, 0.132428, 1.0]], ['2, k, 6', [-0.5489466, -0.0309606, 1.0]], ['2, k, 7', [-0.5529637, -0.02523665, 1.0]], ['2, k, 8', [-0.06312396, 0.3855586, 1.0]], ['2, k, 9', [-0.00288242, 0.1862071, 1.0]], ['2, k, 10', [-0.2267039, 0.1286148, 1.0]], ['2, k, 11', [-0.2643127, 0.1300167, 1.0]], ['2, k, 12', [-0.2846323, -0.1022526, 1.0]], ['2, k, 13', [-0.2788028, -0.4298359, 1.0]], ['2, k, 14', [-0.2333286, -0.741437, 1.0]], ['2, k, 15', [-0.2925323, -0.7025902, 1.0]], ['2, k, 16', [-0.1316816, -0.09893966, 1.0]], ['2, k, 17', [-0.07725707, -0.476803, 1.0]], ['2, k, 18', [0.03995419, -0.7557341, 1.0]], ['2, k, 19', [0.00385531, -0.7003687, 1.0]], ['2, k, 20', [-0.2201315, 0.4287209, 1.0]], ['2, k, 21', [-0.5562367, -0.094955, 1.0]], ['2, k, 22', [-0.5729098, -0.07500856, 1.0]], ['2, k, 23', [-0.295061, 0.1258357, 1.0]], ['2, k, 24', [-0.2813762, 0.1818014, 1.0]]]
[['2, k, 0', [-0.2122093, -0.102, 1.0]], ['2, k, 1', [-0.2174055, 0.2053761, 1.0]], ['2, k, 2', [-0.2211565, 0.5015059, 1.0]], ['2, k, 3', [-0.23, 0.6306291, 1.0]], ['2, k, 4', [-0.3782935, 0.3669401, 1.0]], ['2, k, 5', [-0.4692369, 0.1324773, 1.0]], ['2, k, 6', [-0.5489814, -0.03104174, 1.0]], ['2, k, 7', [-0.5525136, -0.02498933, 1.0]], ['2, k, 8', [-0.06400688, 0.3855105, 1.0]], ['2, k, 9', [-0.004651821, 0.1864062, 1.0]], ['2, k, 10', [-0.2286046, 0.1353284, 1.0]], ['2, k, 11', [-0.2689967, 0.1383349, 1.0]], ['2, k, 12', [-0.2849158, -0.1015635, 1.0]], ['2, k, 13', [-0.2788005, -0.4292785, 1.0]], ['2, k, 14', [-0.2340202, -0.7409912, 1.0]], ['2, k, 15', [-0.2929865, -0.7029204, 1.0]], ['2, k, 16', [-0.1320223, -0.09840962, 1.0]], ['2, k, 17', [-0.07740881, -0.4765705, 1.0]], ['2, k, 18', [0.04858469, -0.7473946, 1.0]], ['2, k, 19', [0.001944754, -0.7155081, 1.0]], ['2, k, 20', [-0.2204766, 0.429056, 1.0]], ['2, k, 21', [-0.5563458, -0.09857983, 1.0]], ['2, k, 22', [-0.542455, -0.07273538, 1.0]], ['2, k, 23', [-0.3060881, 0.1319504, 1.0]], ['2, k, 24', [-0.2808823, 0.1935929, 1.0]]]
[['2, k, 0', [-0.2123866, -0.1011031, 1.0]], ['2, k, 1', [-0.2175222, 0.2062216, 1.0]], ['2, k, 2', [-0.221188, 0.5022323, 1.0]], ['2, k, 3', [-0.2303341, 0.6309944, 1.0]], ['2, k, 4', [-0.3780966, 0.3687769, 1.0]], ['2, k, 5', [-0.4692473, 0.1326839, 1.0]], ['2, k, 6', [-0.5490797, -0.03093175, 1.0]], ['2, k, 7', [-0.5513254, -0.02403271, 1.0]], ['2, k, 8', [-0.06555151, 0.3853248, 1.0]], ['2, k, 9', [-0.004840759, 0.18702, 1.0]], ['2, k, 10', [-0.2302594, 0.1412974, 1.0]], ['2, k, 11', [-0.2725769, 0.1451107, 1.0]], ['2, k, 12', [-0.2850014, -0.1005579, 1.0]], ['2, k, 13', [-0.2788879, -0.4289114, 1.0]], ['2, k, 14', [-0.2340019, -0.7407296, 1.0]], ['2, k, 15', [-0.293027, -0.7024213, 1.0]], ['2, k, 16', [-0.1322861, -0.09754068, 1.0]], ['2, k, 17', [-0.07758165, -0.4764525, 1.0]], ['2, k, 18', [0.04856467, -0.7473509, 1.0]], ['2, k, 19', [0.002349976, -0.7169586, 1.0]], ['2, k, 20', [-0.2205308, 0.4298197, 1.0]], ['2, k, 21', [-0.5561659, -0.09685499, 1.0]], ['2, k, 22', [-0.5777883, -0.07218578, 1.0]], ['2, k, 23', [-0.3123773, 0.135714, 1.0]], ['2, k, 24', [-0.2727126, 0.1570931, 1.0]]]
[['2, k, 0', [-0.2129424, -0.1006677, 1.0]], ['2, k, 1', [-0.2178012, 0.2065396, 1.0]], ['2, k, 2', [-0.2213181, 0.5025139, 1.0]], ['2, k, 3', [-0.2308316, 0.6313875, 1.0]], ['2, k, 4', [-0.3786643, 0.3688453, 1.0]], ['2, k, 5', [-0.4691915, 0.1328171, 1.0]], ['2, k, 6', [-0.5489411, -0.03113001, 1.0]], ['2, k, 7', [-0.553285, -0.0248637, 1.0]], ['2, k, 8', [-0.06681973, 0.3838139, 1.0]], ['2, k, 9', [-0.006334454, 0.1871818, 1.0]], ['2, k, 10', [-0.2354464, 0.1519551, 1.0]], ['2, k, 11', [-0.2786302, 0.1562005, 1.0]], ['2, k, 12', [-0.285609, -0.09991823, 1.0]], ['2, k, 13', [-0.2787997, -0.4287165, 1.0]], ['2, k, 14', [-0.233214, -0.7403073, 1.0]], ['2, k, 15', [-0.2928837, -0.7036862, 1.0]], ['2, k, 16', [-0.1327552, -0.09731658, 1.0]], ['2, k, 17', [-0.07780539, -0.4760781, 1.0]], ['2, k, 18', [0.01421521, -0.7610904, 1.0]], ['2, k, 19', [0.03641232, -0.7027754, 1.0]], ['2, k, 20', [-0.2206909, 0.4301003, 1.0]], ['2, k, 21', [-0.5553771, -0.09596258, 1.0]], ['2, k, 22', [-0.5793753, -0.09494925, 1.0]], ['2, k, 23', [-0.3226046, 0.1431787, 1.0]], ['2, k, 24', [-0.2818375, 0.2187273, 1.0]]]
[['2, k, 0', [-0.2132149, -0.1002904, 1.0]], ['2, k, 1', [-0.2180296, 0.2069375, 1.0]], ['2, k, 2', [-0.221493, 0.502937, 1.0]], ['2, k, 3', [-0.2318491, 0.6319774, 1.0]], ['2, k, 4', [-0.3783771, 0.3700375, 1.0]], ['2, k, 5', [-0.4693903, 0.1336199, 1.0]], ['2, k, 6', [-0.5483738, -0.03139961, 1.0]], ['2, k, 7', [-0.5520148, -0.02555424, 1.0]], ['2, k, 8', [-0.06794672, 0.3837838, 1.0]], ['2, k, 9', [-0.006957228, 0.1869414, 1.0]], ['2, k, 10', [-0.2410206, 0.1584545, 1.0]], ['2, k, 11', [-0.2832216, 0.1627108, 1.0]], ['2, k, 12', [-0.2859221, -0.09945448, 1.0]], ['2, k, 13', [-0.2785906, -0.4285251, 1.0]], ['2, k, 14', [-0.233613, -0.7402236, 1.0]], ['2, k, 15', [-0.2928681, -0.7036476, 1.0]], ['2, k, 16', [-0.1330142, -0.09700148, 1.0]], ['2, k, 17', [-0.07796047, -0.4758942, 1.0]], ['2, k, 18', [0.03278298, -0.7558709, 1.0]], ['2, k, 19', [0.01405889, -0.7012927, 1.0]], ['2, k, 20', [-0.2208805, 0.4305179, 1.0]], ['2, k, 21', [-0.5577817, -0.09999956, 1.0]], ['2, k, 22', [-0.5750736, -0.07003405, 1.0]], ['2, k, 23', [-0.3282477, 0.1483534, 1.0]], ['2, k, 24', [-0.2842014, 0.2276847, 1.0]]]
[['2, k, 0', [-0.2134524, -0.1000342, 1.0]], ['2, k, 1', [-0.2182128, 0.2071481, 1.0]], ['2, k, 2', [-0.2216227, 0.5030991, 1.0]], ['2, k, 3', [-0.2323222, 0.632192, 1.0]], ['2, k, 4', [-0.37856, 0.3705911, 1.0]], ['2, k, 5', [-0.4694284, 0.1338892, 1.0]], ['2, k, 6', [-0.5482832, -0.03142909, 1.0]], ['2, k, 7', [-0.5521302, -0.02431985, 1.0]], ['2, k, 8', [-0.06887815, 0.3838589, 1.0]], ['2, k, 9', [-0.007488317, 0.1877243, 1.0]], ['2, k, 10', [-0.2532282, 0.1634368, 1.0]], ['2, k, 11', [-0.2934705, 0.1695352, 1.0]], ['2, k, 12', [-0.286175, -0.09919368, 1.0]], ['2, k, 13', [-0.2784139, -0.4284708, 1.0]], ['2, k, 14', [-0.2336749, -0.7402548, 1.0]], ['2, k, 15', [-0.2929302, -0.7036349, 1.0]], ['2, k, 16', [-0.1332635, -0.09674674, 1.0]], ['2, k, 17', [-0.07819506, -0.4755171, 1.0]], ['2, k, 18', [0.0383377, -0.7532409, 1.0]], ['2, k, 19', [0.006701091, -0.704357, 1.0]], ['2, k, 20', [-0.2210227, 0.4306927, 1.0]], ['2, k, 21', [-0.5553828, -0.102168, 1.0]], ['2, k, 22', [-0.5747604, -0.07136562, 1.0]], ['2, k, 23', [-0.3340452, 0.1560415, 1.0]], ['2, k, 24', [-0.2943395, 0.235942, 1.0]]]
[['2, k, 0', [-0.2136912, -0.09970531, 1.0]], ['2, k, 1', [-0.2184815, 0.2075474, 1.0]], ['2, k, 2', [-0.2218954, 0.5035418, 1.0]], ['2, k, 3', [-0.2328483, 0.6324739, 1.0]], ['2, k, 4', [-0.3785346, 0.3715966, 1.0]], ['2, k, 5', [-0.4696344, 0.1339046, 1.0]], ['2, k, 6', [-0.5482501, -0.03180411, 1.0]], ['2, k, 7', [-0.5525087, -0.02393072, 1.0]], ['2, k, 8', [-0.06933164, 0.3836654, 1.0]], ['2, k, 9', [-0.006515218, 0.1878364, 1.0]], ['2, k, 10', [-0.2521002, 0.1681968, 1.0]], ['2, k, 11', [-0.2928407, 0.1740807, 1.0]], ['2, k, 12', [-0.2864013, -0.09872605, 1.0]], ['2, k, 13', [-0.2781455, -0.4281165, 1.0]], ['2, k, 14', [-0.2334618, -0.739885, 1.0]], ['2, k, 15', [-0.2931527, -0.7043394, 1.0]], ['2, k, 16', [-0.1334629, -0.0965815, 1.0]], ['2, k, 17', [-0.07822748, -0.4754979, 1.0]], ['2, k, 18', [0.04397209, -0.7504013, 1.0]], ['2, k, 19', [0.002106044, -0.7119861, 1.0]], ['2, k, 20', [-0.2212967, 0.4311288, 1.0]], ['2, k, 21', [-0.5559093, -0.09805679, 1.0]], ['2, k, 22', [-0.5265996, -0.04413924, 1.0]], ['2, k, 23', [-0.3335881, 0.1593339, 1.0]], ['2, k, 24', [-0.2944834, 0.2404713, 1.0]]]
[['2, k, 0', [-0.2140785, -0.09964503, 1.0]], ['2, k, 1', [-0.2186464, 0.2076818, 1.0]], ['2, k, 2', [-0.2219329, 0.5037095, 1.0]], ['2, k, 3', [-0.2334959, 0.632652, 1.0]], ['2, k, 4', [-0.3792306, 0.3710891, 1.0]], ['2, k, 5', [-0.4697733, 0.1334421, 1.0]], ['2, k, 6', [-0.5485238, -0.03229581, 1.0]], ['2, k, 7', [-0.5526398, -0.02469361, 1.0]], ['2, k, 8', [-0.07001355, 0.3827621, 1.0]], ['2, k, 9', [-0.003893625, 0.1873945, 1.0]], ['2, k, 10', [-0.2847565, 0.1710931, 1.0]], ['2, k, 11', [-0.3209262, 0.1890668, 1.0]], ['2, k, 12', [-0.2868978, -0.09874097, 1.0]], ['2, k, 13', [-0.2779955, -0.4275145, 1.0]], ['2, k, 14', [-0.233434, -0.7395537, 1.0]], ['2, k, 15', [-0.2939338, -0.7042848, 1.0]], ['2, k, 16', [-0.1337249, -0.09652462, 1.0]], ['2, k, 17', [-0.07838678, -0.4753155, 1.0]], ['2, k, 18', [0.04408579, -0.7501837, 1.0]], ['2, k, 19', [0.002550043, -0.7131057, 1.0]], ['2, k, 20', [-0.2213598, 0.4312844, 1.0]], ['2, k, 21', [-0.5566651, -0.09928965, 1.0]], ['2, k, 22', [-0.576636, -0.07614613, 1.0]], ['2, k, 23', [-0.336245, 0.1668388, 1.0]], ['2, k, 24', [-0.322096, 0.2424901, 1.0]]]
[['2, k, 0', [-0.2144586, -0.0993257, 1.0]], ['2, k, 1', [-0.2190257, 0.208002, 1.0]], ['2, k, 2', [-0.222246, 0.5039762, 1.0]], ['2, k, 3', [-0.234356, 0.6329011, 1.0]], ['2, k, 4', [-0.3794974, 0.3712181, 1.0]], ['2, k, 5', [-0.4697883, 0.1334709, 1.0]], ['2, k, 6', [-0.5484188, -0.03228194, 1.0]], ['2, k, 7', [-0.5530336, -0.0253176, 1.0]], ['2, k, 8', [-0.0705063, 0.3837331, 1.0]], ['2, k, 9', [-0.001951365, 0.1895617, 1.0]], ['2, k, 10', [-0.2829794, 0.1711821, 1.0]], ['2, k, 11', [-0.3206524, 0.1879689, 1.0]], ['2, k, 12', [-0.2873152, -0.09852384, 1.0]], ['2, k, 13', [-0.2778969, -0.4273224, 1.0]], ['2, k, 14', [-0.2334707, -0.7393958, 1.0]], ['2, k, 15', [-0.2944133, -0.7045389, 1.0]], ['2, k, 16', [-0.134034, -0.09616929, 1.0]], ['2, k, 17', [-0.07874385, -0.4744399, 1.0]], ['2, k, 18', [-0.05019603, -0.7740232, 1.0]], ['2, k, 19', [0.02483825, -0.7255337, 1.0]], ['2, k, 20', [-0.2216939, 0.4315704, 1.0]], ['2, k, 21', [-0.5555208, -0.09742489, 1.0]], ['2, k, 22', [-0.5762678, -0.07434997, 1.0]], ['2, k, 23', [-0.3396365, 0.1666818, 1.0]], ['2, k, 24', [-0.3181639, 0.2465092, 1.0]]]
[['2, k, 0', [-0.2148634, -0.09912385, 1.0]], ['2, k, 1', [-0.2194253, 0.2083761, 1.0]], ['2, k, 2', [-0.2226043, 0.504507, 1.0]], ['2, k, 3', [-0.235262, 0.633156, 1.0]], ['2, k, 4', [-0.3798865, 0.3709837, 1.0]], ['2, k, 5', [-0.4701253, 0.1334562, 1.0]], ['2, k, 6', [-0.5484073, -0.03257886, 1.0]], ['2, k, 7', [-0.5529816, -0.02450665, 1.0]], ['2, k, 8', [-0.07062121, 0.3837479, 1.0]], ['2, k, 9', [-0.001963795, 0.1895719, 1.0]], ['2, k, 10', [-0.283024, 0.1710797, 1.0]], ['2, k, 11', [-0.3211472, 0.1894826, 1.0]], ['2, k, 12', [-0.287769, -0.09827538, 1.0]], ['2, k, 13', [-0.2779275, -0.4270182, 1.0]], ['2, k, 14', [-0.233397, -0.7390348, 1.0]], ['2, k, 15', [-0.294549, -0.7049227, 1.0]], ['2, k, 16', [-0.1343337, -0.09606086, 1.0]], ['2, k, 17', [-0.07883529, -0.4742633, 1.0]], ['2, k, 18', [-0.1172135, -0.764673, 1.0]], ['2, k, 19', [-0.008988254, -0.7303796, 1.0]], ['2, k, 20', [-0.2220658, 0.4320662, 1.0]], ['2, k, 21', [-0.557139, -0.09618653, 1.0]], ['2, k, 22', [-0.5776185, -0.07073927, 1.0]], ['2, k, 23', [-0.3384977, 0.1728333, 1.0]], ['2, k, 24', [-0.3167256, 0.2453972, 1.0]]]
[['2, k, 0', [-0.2148691, -0.09910239, 1.0]], ['2, k, 1', [-0.2195753, 0.2084591, 1.0]], ['2, k, 2', [-0.2229903, 0.5046836, 1.0]], ['2, k, 3', [-0.2359789, 0.6333551, 1.0]], ['2, k, 4', [-0.3801439, 0.3712062, 1.0]], ['2, k, 5', [-0.4702927, 0.1336229, 1.0]], ['2, k, 6', [-0.548347, -0.03269223, 1.0]], ['2, k, 7', [-0.5527995, -0.02404375, 1.0]], ['2, k, 8', [-0.07081729, 0.3831885, 1.0]], ['2, k, 9', [-0.0007326389, 0.1896181, 1.0]], ['2, k, 10', [-0.2823706, 0.1722883, 1.0]], ['2, k, 11', [-0.3210879, 0.1917717, 1.0]], ['2, k, 12', [-0.2877716, -0.09827185, 1.0]], ['2, k, 13', [-0.277869, -0.4265972, 1.0]], ['2, k, 14', [-0.2334168, -0.7388191, 1.0]], ['2, k, 15', [-0.2951365, -0.7049657, 1.0]], ['2, k, 16', [-0.1343345, -0.09605361, 1.0]], ['2, k, 17', [-0.07928565, -0.4739047, 1.0]], ['2, k, 18', [-0.1170661, -0.7636366, 1.0]], ['2, k, 19', [-0.00900694, -0.7302237, 1.0]], ['2, k, 20', [-0.2223833, 0.4322185, 1.0]], ['2, k, 21', [-0.5553123, -0.09347581, 1.0]], ['2, k, 22', [-0.5736603, -0.07695726, 1.0]], ['2, k, 23', [-0.338722, 0.1778324, 1.0]], ['2, k, 24', [-0.3081313, 0.2363567, 1.0]]]
[['2, k, 0', [-0.2148786, -0.09917593, 1.0]], ['2, k, 1', [-0.2197061, 0.2085434, 1.0]], ['2, k, 2', [-0.2232432, 0.5049199, 1.0]], ['2, k, 3', [-0.23725, 0.6335392, 1.0]], ['2, k, 4', [-0.3810186, 0.3705729, 1.0]], ['2, k, 5', [-0.4704296, 0.133715, 1.0]], ['2, k, 6', [-0.5485469, -0.03278781, 1.0]], ['2, k, 7', [-0.5532592, -0.02578072, 1.0]], ['2, k, 8', [-0.07106468, 0.3830274, 1.0]], ['2, k, 9', [0.003069019, 0.1909943, 1.0]], ['2, k, 10', [-0.2788913, 0.1724872, 1.0]], ['2, k, 11', [-0.3174157, 0.1920331, 1.0]], ['2, k, 12', [-0.2877764, -0.09838998, 1.0]], ['2, k, 13', [-0.2779092, -0.4264221, 1.0]], ['2, k, 14', [-0.2337713, -0.738693, 1.0]], ['2, k, 15', [-0.2953897, -0.7050826, 1.0]], ['2, k, 16', [-0.1343381, -0.09610515, 1.0]], ['2, k, 17', [-0.07947684, -0.4734281, 1.0]], ['2, k, 18', [-0.04936603, -0.7714, 1.0]], ['2, k, 19', [0.02164932, -0.724387, 1.0]], ['2, k, 20', [-0.2226017, 0.4324131, 1.0]], ['2, k, 21', [-0.5565532, -0.100271, 1.0]], ['2, k, 22', [-0.5777104, -0.07515265, 1.0]], ['2, k, 23', [-0.3388319, 0.1719971, 1.0]], ['2, k, 24', [-0.3165138, 0.2471283, 1.0]]]
[['2, k, 0', [-0.2145644, -0.09891585, 1.0]], ['2, k, 1', [-0.21969, 0.2088097, 1.0]], ['2, k, 2', [-0.2234448, 0.505221, 1.0]], ['2, k, 3', [-0.2377506, 0.6337089, 1.0]], ['2, k, 4', [-0.3811676, 0.3706319, 1.0]], ['2, k, 5', [-0.4704908, 0.1335977, 1.0]], ['2, k, 6', [-0.5485327, -0.03279817, 1.0]], ['2, k, 7', [-0.5533284, -0.02395683, 1.0]], ['2, k, 8', [-0.07112116, 0.3830226, 1.0]], ['2, k, 9', [0.005387872, 0.1915461, 1.0]], ['2, k, 10', [-0.2766193, 0.1728502, 1.0]], ['2, k, 11', [-0.3141171, 0.1913201, 1.0]], ['2, k, 12', [-0.2874703, -0.09820268, 1.0]], ['2, k, 13', [-0.2778371, -0.4257495, 1.0]], ['2, k, 14', [-0.233696, -0.7379964, 1.0]], ['2, k, 15', [-0.2958195, -0.7056453, 1.0]], ['2, k, 16', [-0.1340257, -0.09582431, 1.0]], ['2, k, 17', [-0.07951345, -0.4732723, 1.0]], ['2, k, 18', [0.04288373, -0.750157, 1.0]], ['2, k, 19', [-0.002565082, -0.7092903, 1.0]], ['2, k, 20', [-0.2227485, 0.4327046, 1.0]], ['2, k, 21', [-0.5554492, -0.09496098, 1.0]], ['2, k, 22', [-0.575413, -0.07340857, 1.0]], ['2, k, 23', [-0.3344429, 0.1790535, 1.0]], ['2, k, 24', [-0.2975455, 0.2116678, 1.0]]]
